df_hash,22ZHK4.FHJ395
270.515,1.017
270.545,1.019
270.575,1.014
270.605,1.016
270.635,1.021
270.665,1.016
270.695,1.014
270.725,1.016
270.755,1.020
270.785,1.022
270.815,1.023
270.845,1.023
270.875,1.015
270.905,1.012
270.935,1.010
270.965,1.016
270.995,1.018
271.025,1.011
271.055,1.012
271.085,1.017
271.115,1.019
271.145,1.021
271.175,1.013
271.205,1.013
271.235,1.021
271.265,1.015
271.295,1.007
271.325,1.014
271.355,1.015
271.385,1.016
271.415,1.019
271.445,1.015
271.475,1.015
271.505,1.020
271.535,1.013
271.565,1.021
271.595,1.014
271.625,1.019
271.655,1.014
271.685,1.014
271.715,1.017
271.745,1.020
271.775,1.016
271.805,1.013
271.835,1.013
271.865,1.017
271.895,1.020
271.925,1.020
271.955,1.011
271.985,1.013
272.015,1.017
272.045,1.013
272.075,1.014
272.105,1.011
272.135,1.015
272.165,1.017
272.195,1.013
272.225,1.013
272.255,1.014
272.285,1.017
272.315,1.015
272.345,1.018
272.375,1.017
272.405,1.013
272.435,1.016
272.465,1.016
272.495,1.014
272.525,1.015
272.555,1.019
272.585,1.015
272.615,1.012
272.645,1.012
272.675,1.014
272.705,1.020
272.735,1.023
272.765,1.015
272.795,1.015
272.825,1.020
272.855,1.016
272.885,1.018
272.915,1.016
272.945,1.016
272.975,1.016
273.005,1.015
273.035,1.015
273.065,1.012
273.095,1.015
273.125,1.016
273.155,1.014
273.185,1.019
273.215,1.017
273.245,1.019
273.275,1.019
273.305,1.018
273.335,1.011
273.365,1.021
273.395,1.017
273.425,1.009
273.455,1.014
273.485,1.018
273.515,1.020
273.545,1.013
273.575,1.010
273.605,1.012
273.635,1.016
273.665,1.016
273.695,1.014
273.725,1.015
273.755,1.017
273.785,1.016
273.815,1.016
273.845,1.014
273.875,1.015
273.905,1.015
273.935,1.015
273.965,1.016
273.995,1.017
274.025,1.013
274.055,1.015
274.085,1.015
274.115,1.016
274.145,1.016
274.175,1.021
274.205,1.019
274.235,1.013
274.265,1.016
274.295,1.016
274.325,1.015
274.355,1.018
274.385,1.017
274.415,1.009
274.445,1.015
274.475,1.016
274.505,1.008
274.535,1.015
274.565,1.015
274.595,1.015
274.625,1.015
274.655,1.016
274.685,1.016
274.715,1.016
274.745,1.015
274.775,1.015
274.805,1.016
274.835,1.017
274.865,1.015
274.895,1.015
274.925,1.019
274.955,1.013
274.985,1.018
275.015,1.019
275.045,1.016
275.075,1.014
275.105,1.016
275.135,1.018
275.165,1.015
275.195,1.018
275.225,1.015
275.255,1.015
275.285,1.016
275.315,1.014
275.345,1.010
275.375,1.015
275.405,1.016
275.435,1.011
275.465,1.015
275.495,1.012
275.525,1.014
275.555,1.014
275.585,1.013
275.615,1.016
275.645,1.013
275.675,1.015
275.705,1.014
275.735,1.016
275.765,1.017
275.795,1.015
275.825,1.018
275.855,1.014
275.885,1.011
275.915,1.016
275.945,1.014
275.975,1.017
276.005,1.017
276.035,1.015
276.065,1.008
276.095,1.013
276.125,1.019
276.155,1.010
276.185,1.013
276.215,1.015
276.245,1.015
276.275,1.017
276.305,1.014
276.335,1.014
276.365,1.012
276.395,1.013
276.425,1.015
276.455,1.010
276.485,1.016
276.515,1.013
276.545,1.016
276.575,1.015
276.605,1.013
276.635,1.015
276.665,1.014
276.695,1.012
276.725,1.011
276.755,1.019
276.785,1.016
276.815,1.017
276.845,1.017
276.875,1.011
276.905,1.012
276.935,1.017
276.965,1.013
276.995,1.014
277.025,1.013
277.055,1.017
277.085,1.013
277.115,1.014
277.145,1.012
277.175,1.015
277.205,1.016
277.235,1.014
277.265,1.016
277.295,1.016
277.325,1.016
277.355,1.015
277.385,1.014
277.415,1.014
277.445,1.010
277.475,1.019
277.505,1.018
277.535,1.014
277.565,1.011
277.595,1.016
277.625,1.014
277.655,1.017
277.685,1.017
277.715,1.015
277.745,1.018
277.775,1.020
277.805,1.018
277.835,1.018
277.865,1.020
277.895,1.010
277.925,1.014
277.955,1.011
277.985,1.013
278.015,1.009
278.045,1.015
278.075,1.015
278.105,1.014
278.135,1.016
278.165,1.012
278.195,1.013
278.225,1.015
278.255,1.016
278.285,1.018
278.315,1.009
278.345,1.017
278.375,1.015
278.405,1.009
278.435,1.009
278.465,1.010
278.495,1.013
278.525,1.018
278.555,1.017
278.585,1.013
278.615,1.011
278.645,1.015
278.675,1.013
278.705,1.015
278.735,1.013
278.765,1.013
278.795,1.017
278.825,1.015
278.855,1.013
278.885,1.015
278.915,1.013
278.945,1.013
278.975,1.014
279.005,1.013
279.035,1.015
279.065,1.019
279.095,1.018
279.125,1.012
279.155,1.011
279.185,1.011
279.215,1.021
279.245,1.022
279.275,1.016
279.305,1.013
279.335,1.013
279.365,1.015
279.395,1.017
279.425,1.019
279.455,1.011
279.485,1.012
279.515,1.016
279.545,1.016
279.575,1.015
279.605,1.014
279.635,1.018
279.665,1.019
279.695,1.015
279.725,1.016
279.755,1.015
279.785,1.012
279.815,1.016
279.845,1.011
279.875,1.014
279.905,1.017
279.935,1.020
279.965,1.015
279.995,1.017
280.025,1.015
280.055,1.011
280.085,1.015
280.115,1.015
280.145,1.011
280.175,1.010
280.205,1.012
280.235,1.012
280.265,1.019
280.295,1.019
280.325,1.014
280.355,1.014
280.385,1.019
280.415,1.015
280.445,1.014
280.475,1.013
280.505,1.012
280.535,1.021
280.565,1.015
280.595,1.015
280.625,1.015
280.655,1.012
280.685,1.015
280.715,1.014
280.745,1.017
280.775,1.023
280.805,1.012
280.835,1.016
280.865,1.013
280.895,1.013
280.925,1.014
280.955,1.015
280.985,1.015
281.015,1.014
281.045,1.016
281.075,1.017
281.105,1.021
281.135,1.021
281.165,1.013
281.195,1.017
281.225,1.012
281.255,1.009
281.285,1.018
281.315,1.012
281.345,1.013
281.375,1.012
281.405,1.015
281.435,1.015
281.465,1.016
281.495,1.018
281.525,1.013
281.555,1.012
281.585,1.012
281.615,1.016
281.645,1.013
281.675,1.011
281.705,1.021
281.735,1.019
281.765,1.021
281.795,1.013
281.825,1.014
281.855,1.012
281.885,1.017
281.915,1.021
281.945,1.016
281.975,1.012
282.005,1.007
282.035,1.014
282.065,1.014
282.095,1.015
282.125,1.013
282.155,1.017
282.185,1.016
282.215,1.014
282.245,1.014
282.275,1.015
282.305,1.014
282.335,1.012
282.365,1.015
282.395,1.015
282.425,1.014
282.455,1.010
282.485,1.015
282.515,1.019
282.545,1.014
282.575,1.015
282.605,1.014
282.635,1.013
282.665,1.016
282.695,1.016
282.725,1.016
282.755,1.017
282.785,1.014
282.815,1.014
282.845,1.015
282.875,1.012
282.905,1.015
282.935,1.014
282.965,1.011
282.995,1.014
283.025,1.016
283.055,1.013
283.085,1.014
283.115,1.014
283.145,1.017
283.175,1.015
283.205,1.016
283.235,1.012
283.265,1.015
283.295,1.012
283.325,1.012
283.355,1.017
283.385,1.015
283.415,1.015
283.445,1.015
283.475,1.016
283.505,1.020
283.535,1.021
283.565,1.016
283.595,1.009
283.625,1.015
283.655,1.016
283.685,1.016
283.715,1.013
283.745,1.013
283.775,1.013
283.805,1.016
283.835,1.014
283.865,1.017
283.895,1.013
283.925,1.012
283.955,1.016
283.985,1.013
284.015,1.017
284.045,1.018
284.075,1.016
284.105,1.012
284.135,1.015
284.165,1.016
284.195,1.017
284.225,1.010
284.255,1.011
284.285,1.013
284.315,1.019
284.345,1.015
284.375,1.012
284.405,1.012
284.435,1.014
284.465,1.020
284.495,1.014
284.525,1.013
284.555,1.014
284.585,1.016
284.615,1.015
284.645,1.015
284.675,1.012
284.705,1.018
284.735,1.014
284.765,1.012
284.795,1.014
284.825,1.013
284.855,1.017
284.885,1.019
284.915,1.016
284.945,1.016
284.975,1.016
285.005,1.006
285.035,1.010
285.065,1.012
285.095,1.014
285.125,1.016
285.155,1.015
285.185,1.010
285.215,1.014
285.245,1.018
285.275,1.009
285.305,1.012
285.335,1.014
285.365,1.017
285.395,1.019
285.425,1.010
285.455,1.005
285.485,1.009
285.515,1.013
285.545,1.020
285.575,1.019
285.605,1.015
285.635,1.020
285.665,1.011
285.695,1.012
285.725,1.015
285.755,1.012
285.785,1.018
285.815,1.014
285.845,1.013
285.875,1.014
285.905,1.017
285.935,1.016
285.965,1.014
285.995,1.009
286.025,1.012
286.055,1.016
286.085,1.011
286.115,1.011
286.145,1.015
286.175,1.012
286.205,1.015
286.235,1.013
286.265,1.014
286.295,1.014
286.325,1.013
286.355,1.018
286.385,1.016
286.415,1.017
286.445,1.017
286.475,1.015
286.505,1.012
286.535,1.012
286.565,1.015
286.595,1.014
286.625,1.011
286.655,1.010
286.685,1.014
286.715,1.018
286.745,1.018
286.775,1.016
286.805,1.011
286.835,1.015
286.865,1.015
286.895,1.020
286.925,1.012
286.955,1.012
286.985,1.013
287.015,1.017
287.045,1.013
287.075,1.012
287.105,1.013
287.135,1.015
287.165,1.012
287.195,1.014
287.225,1.017
287.255,1.013
287.285,1.016
287.315,1.015
287.345,1.019
287.375,1.014
287.405,1.014
287.435,1.013
287.465,1.007
287.495,1.014
287.525,1.016
287.555,1.016
287.585,1.014
287.615,1.011
287.645,1.013
287.675,1.014
287.705,1.019
287.735,1.017
287.765,1.014
287.795,1.018
287.825,1.014
287.855,1.013
287.885,1.010
287.915,1.013
287.945,1.012
287.975,1.014
288.005,1.016
288.035,1.014
288.065,1.014
288.095,1.015
288.125,1.015
288.155,1.014
288.185,1.013
288.215,1.014
288.245,1.014
288.275,1.010
288.305,1.013
288.335,1.019
288.365,1.016
288.395,1.014
288.425,1.015
288.455,1.012
288.485,1.014
288.515,1.020
288.545,1.012
288.575,1.014
288.605,1.016
288.635,1.019
288.665,1.016
288.695,1.015
288.725,1.010
288.755,1.014
288.785,1.016
288.815,1.016
288.845,1.015
288.875,1.014
288.905,1.017
288.935,1.016
288.965,1.014
288.995,1.013
289.025,1.016
289.055,1.019
289.085,1.016
289.115,1.012
289.145,1.009
289.175,1.012
289.205,1.016
289.235,1.018
289.265,1.019
289.295,1.012
289.325,1.015
289.355,1.016
289.385,1.014
289.415,1.011
289.445,1.014
289.475,1.016
289.505,1.017
289.535,1.018
289.565,1.014
289.595,1.013
289.625,1.011
289.655,1.011
289.685,1.012
289.715,1.014
289.745,1.013
289.775,1.015
289.805,1.017
289.835,1.017
289.865,1.013
289.895,1.016
289.925,1.020
289.955,1.012
289.985,1.010
290.015,1.010
290.045,1.012
290.075,1.013
290.105,1.015
290.135,1.011
290.165,1.015
290.195,1.017
290.225,1.019
290.255,1.017
290.285,1.014
290.315,1.013
290.345,1.016
290.375,1.014
290.405,1.012
290.435,1.011
290.465,1.010
290.495,1.016
290.525,1.016
290.555,1.017
290.585,1.015
290.615,1.016
290.645,1.015
290.675,1.015
290.705,1.013
290.735,1.013
290.765,1.014
290.795,1.019
290.825,1.009
290.855,1.009
290.885,1.014
290.915,1.016
290.945,1.018
290.975,1.010
291.005,1.011
291.035,1.012
291.065,1.016
291.095,1.014
291.125,1.013
291.155,1.012
291.185,1.015
291.215,1.014
291.245,1.013
291.275,1.011
291.305,1.012
291.335,1.013
291.365,1.015
291.395,1.012
291.425,1.015
291.455,1.016
291.485,1.015
291.515,1.014
291.545,1.014
291.575,1.012
291.605,1.010
291.635,1.015
291.665,1.014
291.695,1.010
291.725,1.012
291.755,1.020
291.785,1.019
291.815,1.021
291.845,1.020
291.875,1.010
291.905,1.013
291.935,1.016
291.965,1.015
291.995,1.013
292.025,1.014
292.055,1.015
292.085,1.014
292.115,1.013
292.145,1.012
292.175,1.009
292.205,1.014
292.235,1.014
292.265,1.013
292.295,1.011
292.325,1.012
292.355,1.012
292.385,1.012
292.415,1.010
292.445,1.013
292.475,1.015
292.505,1.017
292.535,1.018
292.565,1.010
292.595,1.009
292.625,1.013
292.655,1.017
292.685,1.015
292.715,1.013
292.745,1.010
292.775,1.012
292.805,1.018
292.835,1.019
292.865,1.012
292.895,1.017
292.925,1.012
292.955,1.015
292.985,1.013
293.015,1.012
293.045,1.012
293.075,1.009
293.105,1.011
293.135,1.011
293.165,1.012
293.195,1.019
293.225,1.012
293.255,1.013
293.285,1.015
293.315,1.016
293.345,1.012
293.375,1.015
293.405,1.016
293.435,1.011
293.465,1.008
293.495,1.012
293.525,1.016
293.555,1.013
293.585,1.018
293.615,1.012
293.645,1.014
293.675,1.016
293.705,1.013
293.735,1.015
293.765,1.016
293.795,1.014
293.825,1.017
293.855,1.013
293.885,1.014
293.915,1.011
293.945,1.013
293.975,1.016
294.005,1.015
294.035,1.014
294.065,1.015
294.095,1.016
294.125,1.014
294.155,1.011
294.185,1.016
294.215,1.017
294.245,1.016
294.275,1.013
294.305,1.014
294.335,1.014
294.365,1.013
294.395,1.017
294.425,1.015
294.455,1.012
294.485,1.016
294.515,1.015
294.545,1.011
294.575,1.010
294.605,1.011
294.635,1.013
294.665,1.016
294.695,1.017
294.725,1.014
294.755,1.016
294.785,1.016
294.815,1.013
294.845,1.014
294.875,1.011
294.905,1.014
294.935,1.012
294.965,1.011
294.995,1.011
295.025,1.012
295.055,1.013
295.085,1.014
295.115,1.013
295.145,1.016
295.175,1.016
295.205,1.015
295.235,1.014
295.265,1.015
295.295,1.009
295.325,1.017
295.355,1.021
295.385,1.017
295.415,1.015
295.445,1.012
295.475,1.017
295.505,1.017
295.535,1.013
295.565,1.014
295.595,1.014
295.625,1.014
295.655,1.011
295.685,1.012
295.715,1.019
295.745,1.016
295.775,1.014
295.805,1.015
295.835,1.009
295.865,1.015
295.895,1.019
295.925,1.013
295.955,1.008
295.985,1.012
296.015,1.015
296.045,1.019
296.075,1.015
296.105,1.009
296.135,1.009
296.165,1.019
296.195,1.016
296.225,1.012
296.255,1.010
296.285,1.012
296.315,1.012
296.345,1.013
296.375,1.015
296.405,1.014
296.435,1.014
296.465,1.012
296.495,1.014
296.525,1.013
296.555,1.014
296.585,1.015
296.615,1.010
296.645,1.010
296.675,1.010
296.705,1.015
296.735,1.017
296.765,1.015
296.795,1.009
296.825,1.012
296.855,1.009
296.885,1.016
296.915,1.014
296.945,1.016
296.975,1.009
297.005,1.009
297.035,1.021
297.065,1.019
297.095,1.013
297.125,1.013
297.155,1.015
297.185,1.014
297.215,1.015
297.245,1.015
297.275,1.011
297.305,1.016
297.335,1.013
297.365,1.012
297.395,1.015
297.425,1.015
297.455,1.017
297.485,1.014
297.515,1.010
297.545,1.011
297.575,1.014
297.605,1.016
297.635,1.012
297.665,1.008
297.695,1.012
297.725,1.017
297.755,1.020
297.785,1.015
297.815,1.014
297.845,1.013
297.875,1.012
297.905,1.017
297.935,1.015
297.965,1.015
297.995,1.014
298.025,1.016
298.055,1.018
298.085,1.012
298.115,1.014
298.145,1.012
298.175,1.016
298.205,1.015
298.235,1.013
298.265,1.012
298.295,1.012
298.325,1.015
298.355,1.013
298.385,1.015
298.415,1.015
298.445,1.016
298.475,1.015
298.505,1.015
298.535,1.011
298.565,1.010
298.595,1.015
298.625,1.017
298.655,1.018
298.685,1.016
298.715,1.006
298.745,1.012
298.775,1.018
298.805,1.013
298.835,1.010
298.865,1.013
298.895,1.014
298.925,1.014
298.955,1.014
298.985,1.014
299.015,1.015
299.045,1.017
299.075,1.012
299.105,1.012
299.135,1.013
299.165,1.016
299.195,1.016
299.225,1.019
299.255,1.015
299.285,1.017
299.315,1.018
299.345,1.018
299.375,1.013
299.405,1.010
299.435,1.016
299.465,1.014
299.495,1.016
299.525,1.018
299.555,1.013
299.585,1.014
299.615,1.021
299.645,1.018
299.675,1.015
299.705,1.013
299.735,1.014
299.765,1.014
299.795,1.013
299.825,1.014
299.855,1.011
299.885,1.015
299.915,1.015
299.945,1.017
299.975,1.015
300.005,1.018
300.035,1.019
300.065,1.015
300.095,1.012
300.125,1.011
300.155,1.014
300.185,1.015
300.215,1.012
300.245,1.009
300.275,1.016
300.305,1.019
300.335,1.014
300.365,1.014
300.395,1.016
300.425,1.010
300.455,1.014
300.485,1.017
300.515,1.014
300.545,1.011
300.575,1.010
300.605,1.014
300.635,1.015
300.665,1.016
300.695,1.016
300.725,1.011
300.755,1.009
300.785,1.014
300.815,1.012
300.845,1.013
300.875,1.012
300.905,1.014
300.935,1.013
300.965,1.014
300.995,1.016
301.025,1.013
301.055,1.017
301.085,1.014
301.115,1.014
301.145,1.014
301.175,1.015
301.205,1.015
301.235,1.011
301.265,1.013
301.295,1.015
301.325,1.018
301.355,1.016
301.385,1.015
301.415,1.018
301.445,1.016
301.475,1.011
301.505,1.015
301.535,1.013
301.565,1.012
301.595,1.016
301.625,1.016
301.655,1.014
301.685,1.016
301.715,1.016
301.745,1.017
301.775,1.012
301.805,1.013
301.835,1.015
301.865,1.016
301.895,1.010
301.925,1.011
301.955,1.011
301.985,1.011
302.015,1.016
302.045,1.014
302.075,1.010
302.105,1.014
302.135,1.021
302.165,1.017
302.195,1.015
302.225,1.010
302.255,1.014
302.285,1.016
302.315,1.015
302.345,1.015
302.375,1.014
302.405,1.014
302.435,1.016
302.465,1.013
302.495,1.015
302.525,1.016
302.555,1.015
302.585,1.011
302.615,1.017
302.645,1.012
302.675,1.018
302.705,1.014
302.735,1.010
302.765,1.011
302.795,1.013
302.825,1.017
302.855,1.015
302.885,1.014
302.915,1.010
302.945,1.012
302.975,1.016
303.005,1.012
303.035,1.012
303.065,1.013
303.095,1.010
303.125,1.011
303.155,1.010
303.185,1.010
303.215,1.010
303.245,1.011
303.275,1.011
303.305,1.015
303.335,1.015
303.365,1.014
303.395,1.017
303.425,1.017
303.455,1.013
303.485,1.014
303.515,1.013
303.545,1.009
303.575,1.011
303.605,1.011
303.635,1.014
303.665,1.018
303.695,1.016
303.725,1.013
303.755,1.011
303.785,1.018
303.815,1.018
303.845,1.012
303.875,1.013
303.905,1.012
303.935,1.012
303.965,1.011
303.995,1.010
304.025,1.008
304.055,1.013
304.085,1.014
304.115,1.013
304.145,1.011
304.175,1.014
304.205,1.014
304.235,1.015
304.265,1.013
304.295,1.010
304.325,1.010
304.355,1.020
304.385,1.012
304.415,1.011
304.445,1.013
304.475,1.017
304.505,1.016
304.535,1.013
304.565,1.011
304.595,1.010
304.625,1.010
304.655,1.012
304.685,1.012
304.715,1.012
304.745,1.011
304.775,1.012
304.805,1.015
304.835,1.012
304.865,1.011
304.895,1.013
304.925,1.016
304.955,1.009
304.985,1.010
305.015,1.015
305.045,1.012
305.075,1.014
305.105,1.009
305.135,1.012
305.165,1.014
305.195,1.013
305.225,1.014
305.255,1.010
305.285,1.012
305.315,1.014
305.345,1.014
305.375,1.016
305.405,1.013
305.435,1.012
305.465,1.008
305.495,1.011
305.525,1.012
305.555,1.012
305.585,1.015
305.615,1.015
305.645,1.008
305.675,1.017
305.705,1.014
305.735,1.009
305.765,1.012
305.795,1.011
305.825,1.010
305.855,1.010
305.885,1.011
305.915,1.011
305.945,1.012
305.975,1.016
306.005,1.019
306.035,1.017
306.065,1.021
306.095,1.016
306.125,1.011
306.155,1.009
306.185,1.012
306.215,1.012
306.245,1.020
306.275,1.017
306.305,1.011
306.335,1.016
306.365,1.020
306.395,1.015
306.425,1.011
306.455,1.012
306.485,1.015
306.515,1.015
306.545,1.013
306.575,1.011
306.605,1.011
306.635,1.011
306.665,1.013
306.695,1.016
306.725,1.014
306.755,1.018
306.785,1.012
306.815,1.016
306.845,1.010
306.875,1.012
306.905,1.012
306.935,1.020
306.965,1.019
306.995,1.009
307.025,1.012
307.055,1.014
307.085,1.015
307.115,1.017
307.145,1.011
307.175,1.008
307.205,1.012
307.235,1.015
307.265,1.010
307.295,1.011
307.325,1.014
307.355,1.017
307.385,1.016
307.415,1.014
307.445,1.012
307.475,1.014
307.505,1.011
307.535,1.010
307.565,1.010
307.595,1.013
307.625,1.012
307.655,1.013
307.685,1.015
307.715,1.016
307.745,1.021
307.775,1.017
307.805,1.012
307.835,1.008
307.865,1.012
307.895,1.010
307.925,1.011
307.955,1.014
307.985,1.017
308.015,1.012
308.045,1.011
308.075,1.017
308.105,1.014
308.135,1.011
308.165,1.014
308.195,1.014
308.225,1.013
308.255,1.015
308.285,1.014
308.315,1.014
308.345,1.020
308.375,1.018
308.405,1.015
308.435,1.017
308.465,1.014
308.495,1.012
308.525,1.016
308.555,1.009
308.585,1.016
308.615,1.017
308.645,1.014
308.675,1.013
308.705,1.014
308.735,1.014
308.765,1.017
308.795,1.019
308.825,1.008
308.855,1.011
308.885,1.010
308.915,1.014
308.945,1.012
308.975,1.013
309.005,1.013
309.035,1.017
309.065,1.014
309.095,1.010
309.125,1.013
309.155,1.017
309.185,1.012
309.215,1.011
309.245,1.013
309.275,1.016
309.305,1.012
309.335,1.011
309.365,1.014
309.395,1.014
309.425,1.018
309.455,1.013
309.485,1.009
309.515,1.012
309.545,1.016
309.575,1.016
309.605,1.012
309.635,1.010
309.665,1.009
309.695,1.012
309.725,1.015
309.755,1.012
309.785,1.008
309.815,1.011
309.845,1.016
309.875,1.013
309.905,1.013
309.935,1.014
309.965,1.013
309.995,1.012
310.025,1.015
310.055,1.017
310.085,1.014
310.115,1.015
310.145,1.013
310.175,1.013
310.205,1.017
310.235,1.014
310.265,1.014
310.295,1.008
310.325,1.013
310.355,1.016
310.385,1.014
310.415,1.016
310.445,1.010
310.475,1.011
310.505,1.013
310.535,1.011
310.565,1.012
310.595,1.013
310.625,1.013
310.655,1.014
310.685,1.018
310.715,1.016
310.745,1.014
310.775,1.012
310.805,1.012
310.835,1.012
310.865,1.015
310.895,1.013
310.925,1.015
310.955,1.014
310.985,1.012
311.015,1.016
311.045,1.020
311.075,1.009
311.105,1.009
311.135,1.013
311.165,1.014
311.195,1.016
311.225,1.016
311.255,1.013
311.285,1.010
311.315,1.012
311.345,1.014
311.375,1.014
311.405,1.012
311.435,1.015
311.465,1.013
311.495,1.018
311.525,1.018
311.555,1.013
311.585,1.012
311.615,1.013
311.645,1.012
311.675,1.013
311.705,1.013
311.735,1.014
311.765,1.015
311.795,1.015
311.825,1.013
311.855,1.016
311.885,1.011
311.915,1.010
311.945,1.015
311.975,1.015
312.005,1.014
312.035,1.015
312.065,1.014
312.095,1.011
312.125,1.016
312.155,1.015
312.185,1.009
312.215,1.013
312.245,1.013
312.275,1.014
312.305,1.017
312.335,1.015
312.365,1.016
312.395,1.012
312.425,1.014
312.455,1.016
312.485,1.015
312.515,1.014
312.545,1.014
312.575,1.011
312.605,1.012
312.635,1.014
312.665,1.013
312.695,1.015
312.725,1.011
312.755,1.014
312.785,1.014
312.815,1.014
312.845,1.016
312.875,1.012
312.905,1.009
312.935,1.011
312.965,1.016
312.995,1.013
313.025,1.012
313.055,1.015
313.085,1.011
313.115,1.017
313.145,1.015
313.175,1.014
313.205,1.015
313.235,1.015
313.265,1.015
313.295,1.014
313.325,1.015
313.355,1.015
313.385,1.016
313.415,1.016
313.445,1.013
313.475,1.012
313.505,1.014
313.535,1.009
313.565,1.009
313.595,1.012
313.625,1.015
313.655,1.017
313.685,1.016
313.715,1.011
313.745,1.013
313.775,1.017
313.805,1.015
313.835,1.013
313.865,1.013
313.895,1.013
313.925,1.018
313.955,1.011
313.985,1.017
314.015,1.011
314.045,1.014
314.075,1.013
314.105,1.013
314.135,1.012
314.165,1.016
314.195,1.015
314.225,1.011
314.255,1.014
314.285,1.010
314.315,1.013
314.345,1.010
314.375,1.008
314.405,1.012
314.435,1.017
314.465,1.014
314.495,1.010
314.525,1.016
314.555,1.014
314.585,1.015
314.615,1.019
314.645,1.011
314.675,1.013
314.705,1.011
314.735,1.014
314.765,1.016
314.795,1.014
314.825,1.015
314.855,1.012
314.885,1.013
314.915,1.013
314.945,1.012
314.975,1.014
315.005,1.012
315.035,1.015
315.065,1.014
315.095,1.017
315.125,1.013
315.155,1.015
315.185,1.012
315.215,1.013
315.245,1.013
315.275,1.018
315.305,1.015
315.335,1.018
315.365,1.010
315.395,1.015
315.425,1.012
315.455,1.015
315.485,1.013
315.515,1.013
315.545,1.011
315.575,1.016
315.605,1.017
315.635,1.013
315.665,1.013
315.695,1.011
315.725,1.014
315.755,1.012
315.785,1.015
315.815,1.018
315.845,1.013
315.875,1.010
315.905,1.013
315.935,1.016
315.965,1.015
315.995,1.016
316.025,1.012
316.055,1.011
316.085,1.010
316.115,1.012
316.145,1.016
316.175,1.016
316.205,1.008
316.235,1.013
316.265,1.015
316.295,1.012
316.325,1.009
316.355,1.014
316.385,1.014
316.415,1.017
316.445,1.014
316.475,1.012
316.505,1.014
316.535,1.011
316.565,1.012
316.595,1.013
316.625,1.015
316.655,1.015
316.685,1.015
316.715,1.009
316.745,1.012
316.775,1.017
316.805,1.017
316.835,1.011
316.865,1.010
316.895,1.012
316.925,1.016
316.955,1.012
316.985,1.018
317.015,1.008
317.045,1.008
317.075,1.011
317.105,1.015
317.135,1.015
317.165,1.016
317.195,1.016
317.225,1.017
317.255,1.016
317.285,1.015
317.315,1.015
317.345,1.017
317.375,1.013
317.405,1.014
317.435,1.012
317.465,1.012
317.495,1.015
317.525,1.017
317.555,1.016
317.585,1.014
317.615,1.018
317.645,1.014
317.675,1.013
317.705,1.012
317.735,1.014
317.765,1.016
317.795,1.014
317.825,1.013
317.855,1.011
317.885,1.020
317.915,1.020
317.945,1.017
317.975,1.015
318.005,1.011
318.035,1.012
318.065,1.015
318.095,1.010
318.125,1.012
318.155,1.014
318.185,1.009
318.215,1.014
318.245,1.013
318.275,1.014
318.305,1.013
318.335,1.010
318.365,1.008
318.395,1.016
318.425,1.010
318.455,1.013
318.485,1.006
318.515,1.009
318.545,1.015
318.575,1.018
318.605,1.017
318.635,1.012
318.665,1.011
318.695,1.013
318.725,1.016
318.755,1.018
318.785,1.012
318.815,1.013
318.845,1.010
318.875,1.009
318.905,1.010
318.935,1.011
318.965,1.016
318.995,1.015
319.025,1.014
319.055,1.011
319.085,1.013
319.115,1.013
319.145,1.012
319.175,1.013
319.205,1.014
319.235,1.013
319.265,1.015
319.295,1.013
319.325,1.012
319.355,1.012
319.385,1.016
319.415,1.016
319.445,1.016
319.475,1.014
319.505,1.007
319.535,1.012
319.565,1.017
319.595,1.014
319.625,1.015
319.655,1.014
319.685,1.014
319.715,1.016
319.745,1.012
319.775,1.017
319.805,1.012
319.835,1.009
319.865,1.014
319.895,1.013
319.925,1.011
319.955,1.012
319.985,1.013
320.015,1.013
320.045,1.012
320.075,1.013
320.105,1.015
320.135,1.015
320.165,1.010
320.195,1.011
320.225,1.015
320.255,1.015
320.285,1.016
320.315,1.013
320.345,1.008
320.375,1.010
320.405,1.017
320.435,1.015
320.465,1.009
320.495,1.012
320.525,1.010
320.555,1.013
320.585,1.012
320.615,1.013
320.645,1.013
320.675,1.014
320.705,1.016
320.735,1.014
320.765,1.015
320.795,1.013
320.825,1.013
320.855,1.011
320.885,1.008
320.915,1.012
320.945,1.017
320.975,1.013
321.005,1.012
321.035,1.013
321.065,1.015
321.095,1.014
321.125,1.015
321.155,1.011
321.185,1.013
321.215,1.015
321.245,1.015
321.275,1.013
321.305,1.015
321.335,1.013
321.365,1.018
321.395,1.014
321.425,1.012
321.455,1.011
321.485,1.014
321.515,1.016
321.545,1.013
321.575,1.015
321.605,1.017
321.635,1.016
321.665,1.017
321.695,1.012
321.725,1.012
321.755,1.012
321.785,1.013
321.815,1.013
321.845,1.009
321.875,1.013
321.905,1.016
321.935,1.016
321.965,1.015
321.995,1.010
322.025,1.012
322.055,1.014
322.085,1.012
322.115,1.010
322.145,1.011
322.175,1.011
322.205,1.013
322.235,1.016
322.265,1.016
322.295,1.013
322.325,1.015
322.355,1.015
322.385,1.012
322.415,1.014
322.445,1.013
322.475,1.014
322.505,1.016
322.535,1.012
322.565,1.010
322.595,1.017
322.625,1.015
322.655,1.017
322.685,1.013
322.715,1.014
322.745,1.013
322.775,1.015
322.805,1.013
322.835,1.011
322.865,1.015
322.895,1.013
