df_hash,22ZHK4.GW7WJ2
61.198,222
61.223,258
61.248,311
61.273,377
61.298,438
61.323,478
61.348,501
61.373,520
61.398,544
61.423,568
61.448,574
61.473,553
61.498,511
61.523,465
61.548,430
61.573,403
61.598,376
61.623,340
61.648,304
61.673,276
61.698,256
61.723,233
61.748,194
61.773,146
61.798,107
61.823,101
61.848,131
61.873,183
61.898,239
61.923,291
61.948,342
61.973,395
61.998,442
62.023,471
62.048,477
62.073,468
62.098,459
62.123,453
62.148,445
62.173,429
62.198,405
62.223,384
62.248,372
62.273,369
62.298,366
62.323,355
62.348,335
62.373,309
62.398,279
62.423,246
62.448,206
62.473,155
62.498,94
62.523,29
62.548,-26
62.573,-55
62.598,-48
62.623,-13
62.648,32
62.673,73
62.698,108
62.723,146
62.748,193
62.773,242
62.798,280
62.823,302
62.848,315
62.873,330
62.898,350
62.923,368
62.948,375
62.973,371
62.998,361
63.023,349
63.048,334
63.073,316
63.098,296
63.123,276
63.148,259
63.173,242
63.198,226
63.223,213
63.248,203
63.273,190
63.298,168
63.323,136
63.348,107
63.373,103
63.398,131
63.423,182
63.448,235
63.473,275
63.498,306
63.523,339
63.548,380
63.573,421
63.598,450
63.623,462
63.648,466
63.673,470
63.698,477
63.723,480
63.748,474
63.773,460
63.798,444
63.823,431
63.848,418
63.873,402
63.898,382
63.923,361
63.948,338
63.973,312
63.998,281
64.023,248
64.048,217
64.073,191
64.098,165
64.123,130
64.148,88
64.173,55
64.198,48
64.223,75
64.248,127
64.273,183
64.298,228
64.323,260
64.348,286
64.373,310
64.398,326
64.423,329
64.448,321
64.473,315
64.498,327
64.523,361
64.548,406
64.573,443
64.598,459
64.623,453
64.648,433
64.673,400
64.698,353
64.723,289
64.748,215
64.773,150
64.798,111
64.823,97
64.848,93
64.873,75
64.898,40
64.923,7
64.948,2
64.973,38
64.998,104
65.023,175
65.048,234
65.073,279
65.098,318
65.123,359
65.148,396
65.173,424
65.198,441
65.223,452
65.248,460
65.273,467
65.298,467
65.323,458
65.348,444
65.373,426
65.398,407
65.423,381
65.448,346
65.473,307
65.498,269
65.523,240
65.548,222
65.573,212
65.598,202
65.623,183
65.648,152
65.673,115
65.698,86
65.723,81
65.748,106
65.773,155
65.798,208
65.823,251
65.848,282
65.873,309
65.898,340
65.923,374
65.948,400
65.973,413
65.998,417
66.023,419
66.048,423
66.073,428
66.098,428
66.123,420
66.148,406
66.173,389
66.198,368
66.223,344
66.248,318
66.273,294
66.298,272
66.323,250
66.348,228
66.373,207
66.398,188
66.423,168
66.448,139
66.473,101
66.498,70
66.523,63
66.548,89
66.573,138
66.598,188
66.623,226
66.648,257
66.673,290
66.698,329
66.723,365
66.748,388
66.773,396
66.798,397
66.823,400
66.848,406
66.873,410
66.898,407
66.923,396
66.948,380
66.973,362
66.998,344
67.023,325
67.048,306
67.073,284
67.098,261
67.123,239
67.148,220
67.173,199
67.198,171
67.223,132
67.248,94
67.273,73
67.298,86
67.323,129
67.348,183
67.373,229
67.398,262
67.423,290
67.448,322
67.473,357
67.498,384
67.523,396
67.548,399
67.573,402
67.598,410
67.623,417
67.648,418
67.673,409
67.698,395
67.723,379
67.748,361
67.773,342
67.798,321
67.823,298
67.848,273
67.873,244
67.898,215
67.923,187
67.948,161
67.973,133
67.998,98
68.023,66
68.048,54
68.073,76
68.098,126
68.123,183
68.148,226
68.173,255
68.198,285
68.223,324
68.248,366
68.273,393
68.298,400
68.323,398
68.348,402
68.373,412
68.398,417
68.423,408
68.448,389
68.473,369
68.498,350
68.523,326
68.548,294
68.573,262
68.598,240
68.623,224
68.648,199
68.673,155
68.698,109
68.723,86
68.748,96
68.773,120
68.798,130
68.823,118
68.848,108
68.873,128
68.898,180
68.923,239
68.948,278
68.973,297
68.998,315
69.023,347
69.048,388
69.073,419
69.098,431
69.123,432
69.148,434
69.173,439
69.198,442
69.223,435
69.248,420
69.273,402
69.298,382
69.323,365
69.348,358
69.373,364
69.398,379
69.423,386
69.448,369
69.473,326
69.498,276
69.523,236
69.548,210
69.573,185
69.598,147
69.623,99
69.648,64
69.673,60
69.698,90
69.723,137
69.748,182
69.773,217
69.798,245
69.823,274
69.848,304
69.873,326
69.898,337
69.923,338
69.948,339
69.973,344
69.998,351
70.023,356
70.048,355
70.073,353
70.098,353
70.123,354
70.148,356
70.173,360
70.198,370
70.223,387
70.248,402
70.273,402
70.298,382
70.323,347
70.348,306
70.373,261
70.398,210
70.423,156
70.448,114
70.473,101
70.498,121
70.523,160
70.548,196
70.573,221
70.598,242
70.623,271
70.648,306
70.673,334
70.698,347
70.723,348
70.748,350
70.773,358
70.798,366
70.823,363
70.848,351
70.873,336
70.898,325
70.923,316
70.948,301
70.973,281
70.998,262
71.023,246
71.048,230
71.073,208
71.098,182
71.123,158
71.148,140
71.173,120
71.198,91
71.223,58
71.248,42
71.273,61
71.298,109
71.323,165
71.348,207
71.373,233
71.398,260
71.423,300
71.448,346
71.473,381
71.498,396
71.523,398
71.548,402
71.573,411
71.598,417
71.623,414
71.648,406
71.673,408
71.698,420
71.723,431
71.748,423
71.773,392
71.798,352
71.823,321
71.848,302
71.873,286
71.898,264
71.923,237
71.948,214
71.973,197
71.998,179
72.023,151
72.048,115
72.073,92
72.098,98
72.123,137
72.148,192
72.173,241
72.198,275
72.223,299
72.248,326
72.273,360
72.298,392
72.323,411
72.348,415
72.373,412
72.398,416
72.423,425
72.448,432
72.473,424
72.498,401
72.523,376
72.548,357
72.573,344
72.598,326
72.623,299
72.648,271
72.673,252
72.698,241
72.723,228
72.748,204
72.773,171
72.798,144
72.823,132
72.848,128
72.873,118
72.898,102
72.923,93
72.948,107
72.973,141
72.998,181
73.023,212
73.048,236
73.073,263
73.098,297
73.123,330
73.148,354
73.173,366
73.198,376
73.223,388
73.248,398
73.273,400
73.298,394
73.323,383
73.348,372
73.373,357
73.398,336
73.423,312
73.448,290
73.473,272
73.498,251
73.523,222
73.548,194
73.573,177
73.598,176
73.623,176
73.648,159
73.673,126
73.698,102
73.723,109
73.748,151
73.773,204
73.798,246
73.823,272
73.848,296
73.873,331
73.898,374
73.923,410
73.948,429
73.973,436
73.998,441
74.023,450
74.048,461
74.073,469
74.098,475
74.123,478
74.148,477
74.173,466
74.198,446
74.223,425
74.248,411
74.273,397
74.298,373
74.323,332
74.348,283
74.373,240
74.398,207
74.423,176
74.448,132
74.473,80
74.498,40
74.523,34
74.548,63
74.573,106
74.598,140
74.623,160
74.648,179
74.673,209
74.698,248
74.723,284
74.748,304
74.773,313
74.798,321
74.823,334
74.848,348
74.873,357
74.898,356
74.923,349
74.948,341
74.973,331
74.998,319
75.023,306
75.048,292
75.073,278
75.098,261
75.123,241
75.148,221
75.173,203
75.198,182
75.223,155
75.248,122
75.273,98
75.298,99
75.323,131
75.348,179
75.373,222
75.398,251
75.423,271
75.448,297
75.473,331
75.498,360
75.523,372
75.548,369
75.573,363
75.598,365
75.623,372
75.648,373
75.673,360
75.698,336
75.723,309
75.748,283
75.773,258
75.798,230
75.823,201
75.848,176
75.873,152
75.898,129
75.923,108
75.948,92
75.973,82
75.998,71
76.023,53
76.048,33
76.073,32
76.098,68
76.123,141
76.148,227
76.173,302
76.198,356
76.223,402
76.248,454
76.273,518
76.298,583
76.323,639
76.348,680
76.373,709
76.398,732
76.423,755
76.448,784
76.473,822
76.498,861
76.523,881
76.548,862
76.573,795
76.598,689
76.623,565
76.648,441
76.673,327
76.698,223
76.723,126
76.748,33
76.773,-49
76.798,-114
76.823,-156
76.848,-179
76.873,-196
76.898,-219
76.923,-246
76.948,-261
76.973,-244
76.998,-192
77.023,-120
77.048,-53
77.073,-4
77.098,37
77.123,88
77.148,155
77.173,227
77.198,284
77.223,317
77.248,334
77.273,349
77.298,372
77.323,398
77.348,416
77.373,423
77.398,426
77.423,431
77.448,440
77.473,446
77.498,443
77.523,433
77.548,421
77.573,412
77.598,397
77.623,366
77.648,315
77.673,253
77.698,196
77.723,152
77.748,119
77.773,100
77.798,100
77.823,125
77.848,170
77.873,222
77.898,266
77.923,296
77.948,317
77.973,331
77.998,336
78.023,327
78.048,314
78.073,310
78.098,323
78.123,346
78.148,365
78.173,374
78.198,381
78.223,394
78.248,415
78.273,434
78.298,447
78.323,457
78.348,472
78.373,492
78.398,510
78.423,523
78.448,530
78.473,532
78.498,521
78.523,488
78.548,433
78.573,370
78.598,316
78.623,275
78.648,238
78.673,195
78.698,152
78.723,123
78.748,118
78.773,130
78.798,141
78.823,143
78.848,142
78.873,147
78.898,162
78.923,179
78.948,191
78.973,198
78.998,203
79.023,205
79.048,203
79.073,194
79.098,184
79.123,180
79.148,182
79.173,183
79.198,179
79.223,173
79.248,170
79.273,170
79.298,163
79.323,139
79.348,107
79.373,87
79.398,98
79.423,139
79.448,192
79.473,238
79.498,273
79.523,307
79.548,347
79.573,389
79.598,425
79.623,450
79.648,467
79.673,484
79.698,501
79.723,510
79.748,506
79.773,490
79.798,469
79.823,450
79.848,432
79.873,415
79.898,397
79.923,377
79.948,356
79.973,334
79.998,312
80.023,291
80.048,271
80.073,250
80.098,229
80.123,209
80.148,190
80.173,168
80.198,141
80.223,111
80.248,92
80.273,96
80.298,126
80.323,172
80.348,216
80.373,247
80.398,273
80.423,303
80.448,339
80.473,372
80.498,389
80.523,391
80.548,389
80.573,395
80.598,405
80.623,409
80.648,401
80.673,383
80.698,364
80.723,346
80.748,325
80.773,298
80.798,270
80.823,252
80.848,244
80.873,237
80.898,220
80.923,189
80.948,153
80.973,122
80.998,94
81.023,60
81.048,21
81.073,-5
81.098,0
81.123,40
81.148,102
81.173,160
81.198,202
81.223,237
81.248,278
81.273,329
81.298,377
81.323,411
81.348,429
81.373,440
81.398,452
81.423,467
81.448,482
81.473,489
81.498,488
81.523,478
81.548,464
81.573,449
81.598,437
81.623,427
81.648,415
81.673,396
81.698,374
81.723,356
81.748,344
81.773,331
81.798,310
81.823,280
81.848,252
81.873,233
81.898,219
81.923,199
81.948,175
81.973,163
81.998,185
82.023,243
82.048,315
82.073,369
82.098,390
82.123,390
82.148,393
82.173,413
82.198,448
82.223,481
82.248,496
82.273,485
82.298,453
82.323,412
82.348,369
82.373,322
82.398,271
82.423,224
82.448,203
82.473,219
82.498,260
82.523,283
82.548,248
82.573,150
82.598,23
82.623,-81
82.648,-141
82.673,-162
82.698,-161
82.723,-149
82.748,-124
82.773,-93
82.798,-68
82.823,-51
82.848,-25
82.873,35
82.898,131
82.923,232
82.948,300
82.973,330
82.998,355
83.023,403
83.048,468
83.073,519
83.098,532
83.123,524
83.148,532
83.173,571
83.198,616
83.223,624
83.248,575
83.273,483
83.298,381
83.323,297
83.348,237
83.373,198
83.398,171
83.423,148
83.448,125
83.473,107
83.498,102
83.523,116
83.548,136
83.573,146
83.598,138
83.623,131
83.648,150
83.673,207
83.698,283
83.723,351
83.748,400
83.773,444
83.798,496
83.823,551
83.848,588
83.873,595
83.898,588
83.923,587
83.948,595
83.973,595
83.998,568
84.023,521
84.048,481
84.073,468
84.098,474
84.123,470
84.148,436
84.173,377
84.198,312
84.223,258
84.248,221
84.273,194
84.298,169
84.323,134
84.348,81
84.373,11
84.398,-51
84.423,-78
84.448,-55
84.473,0
84.498,52
84.523,81
84.548,93
84.573,112
84.598,149
84.623,192
84.648,221
84.673,233
84.698,241
84.723,260
84.748,288
84.773,312
84.798,321
84.823,316
84.848,307
84.873,298
84.898,287
84.923,270
84.948,250
84.973,232
84.998,219
85.023,205
85.048,181
85.073,147
85.098,110
85.123,88
85.148,95
85.173,132
85.198,184
85.223,231
85.248,263
85.273,289
85.298,325
85.323,374
85.348,420
85.373,447
85.398,453
85.423,456
85.448,469
85.473,491
85.498,505
85.523,506
85.548,504
85.573,512
85.598,526
85.623,529
85.648,514
85.673,495
85.698,487
85.723,489
85.748,480
85.773,449
85.798,414
85.823,400
85.848,416
85.873,449
85.898,494
85.923,567
85.948,676
85.973,778
85.998,785
86.023,631
86.048,350
86.073,71
86.098,-83
86.123,-88
86.148,-17
86.173,35
86.198,47
86.223,60
86.248,119
86.273,217
86.298,312
86.323,371
86.348,397
86.373,410
86.398,418
86.423,417
86.448,402
86.473,384
86.498,370
86.523,355
86.548,330
86.573,302
86.598,293
86.623,317
86.648,360
86.673,395
86.698,404
86.723,392
86.748,378
86.773,364
86.798,338
86.823,289
86.848,221
86.873,153
86.898,99
86.923,57
86.948,23
86.973,-7
86.998,-37
87.023,-67
87.048,-101
87.073,-143
87.098,-194
87.123,-258
87.148,-339
87.173,-435
87.198,-531
87.223,-606
87.248,-650
87.273,-677
87.298,-701
87.323,-721
87.348,-708
87.373,-637
87.398,-513
87.423,-365
87.448,-222
87.473,-90
87.498,45
87.523,190
87.548,327
87.573,432
87.598,500
87.623,550
87.648,604
87.673,667
87.698,730
87.723,784
87.748,836
87.773,895
87.798,963
87.823,1025
87.848,1068
87.873,1089
87.898,1095
87.923,1087
87.948,1060
87.973,1012
87.998,950
88.023,886
88.048,822
88.073,752
88.098,673
88.123,596
88.148,544
88.173,530
88.198,542
88.223,556
88.248,553
88.273,534
88.298,511
88.323,489
88.348,465
88.373,435
88.398,405
88.423,382
88.448,368
88.473,355
88.498,337
88.523,315
88.548,298
88.573,289
88.598,280
88.623,262
88.648,234
88.673,203
88.698,180
88.723,165
88.748,153
88.773,140
88.798,123
88.823,99
88.848,62
88.873,5
88.898,-64
88.923,-127
88.948,-164
88.973,-168
88.998,-147
89.023,-114
89.048,-76
89.073,-36
89.098,6
89.123,47
89.148,81
89.173,110
89.198,136
89.223,162
89.248,184
89.273,197
89.298,201
89.323,203
89.348,210
89.373,220
89.398,224
89.423,220
89.448,210
89.473,204
89.498,201
89.523,198
89.548,188
89.573,173
89.598,159
89.623,150
89.648,141
89.673,125
89.698,104
89.723,89
89.748,92
89.773,117
89.798,155
89.823,197
89.848,238
89.873,279
89.898,321
89.923,363
89.948,400
89.973,432
89.998,458
90.023,477
90.048,491
90.073,499
90.098,504
90.123,505
90.148,496
90.173,475
90.198,445
90.223,417
90.248,400
90.273,392
90.298,380
90.323,354
90.348,316
90.373,277
90.398,242
90.423,202
90.448,147
90.473,84
90.498,37
90.523,27
90.548,56
90.573,99
90.598,132
90.623,151
90.648,170
90.673,204
90.698,251
90.723,297
90.748,327
90.773,341
90.798,347
90.823,353
90.848,358
90.873,357
90.898,349
90.923,335
90.948,319
90.973,300
90.998,279
91.023,261
91.048,247
91.073,236
91.098,223
91.123,203
91.148,176
91.173,149
91.198,120
91.223,86
91.248,42
91.273,-3
91.298,-32
91.323,-26
91.348,14
91.373,73
91.398,128
91.423,167
91.448,196
91.473,230
91.498,278
91.523,333
91.548,383
91.573,422
91.598,452
91.623,477
91.648,495
91.673,502
91.698,493
91.723,474
91.748,452
91.773,432
91.798,413
91.823,393
91.848,369
91.873,343
91.898,317
91.923,293
91.948,270
91.973,249
91.998,225
92.023,191
92.048,144
92.073,95
92.098,61
92.123,60
92.148,92
92.173,141
92.198,189
92.223,229
92.248,266
92.273,312
92.298,366
92.323,414
92.348,446
92.373,457
92.398,459
92.423,459
92.448,459
92.473,454
92.498,441
92.523,424
92.548,406
92.573,390
92.598,373
92.623,354
92.648,331
92.673,310
92.698,291
92.723,271
92.748,244
92.773,211
92.798,175
92.823,139
92.848,102
92.873,60
92.898,15
92.923,-16
92.948,-20
92.973,9
92.998,61
93.023,114
93.048,153
93.073,179
93.098,205
93.123,236
93.148,266
93.173,288
93.198,299
93.223,304
93.248,312
93.273,322
93.298,327
93.323,322
93.348,311
93.373,298
93.398,289
93.423,283
93.448,275
93.473,265
93.498,253
93.523,243
93.548,234
93.573,223
93.598,206
93.623,182
93.648,148
93.673,107
93.698,71
93.723,55
93.748,71
93.773,113
93.798,166
93.823,212
93.848,249
93.873,285
93.898,331
93.923,380
93.948,418
93.973,434
93.998,433
94.023,434
94.048,448
94.073,473
94.098,493
94.123,498
94.148,487
94.173,470
94.198,451
94.223,431
94.248,405
94.273,375
94.298,345
94.323,318
94.348,289
94.373,254
94.398,213
94.423,172
94.448,132
94.473,91
94.498,49
94.523,13
94.548,-2
94.573,13
94.598,57
94.623,113
94.648,166
94.673,209
94.698,248
94.723,291
94.748,334
94.773,369
94.798,390
94.823,400
94.848,409
94.873,419
94.898,426
94.923,422
94.948,406
94.973,383
94.998,359
95.023,336
95.048,314
95.073,294
95.098,275
95.123,259
95.148,244
95.173,229
95.198,217
95.223,210
95.248,205
95.273,191
95.298,156
95.323,105
95.348,63
95.373,56
95.398,90
95.423,150
95.448,208
95.473,249
95.498,277
95.523,306
95.548,340
95.573,371
95.598,390
95.623,397
95.648,401
95.673,411
95.698,427
95.723,437
95.748,435
95.773,421
95.798,401
95.823,380
95.848,360
95.873,339
95.898,316
95.923,293
95.948,271
95.973,251
95.998,227
96.023,198
96.048,165
96.073,132
96.098,103
96.123,74
96.148,36
96.173,-11
96.198,-57
96.223,-77
96.248,-57
96.273,-2
96.298,63
96.323,121
96.348,168
96.373,220
96.398,287
96.423,360
96.448,418
96.473,446
96.498,452
96.523,455
96.548,467
96.573,484
96.598,492
96.623,484
96.648,462
96.673,438
96.698,416
96.723,395
96.748,372
96.773,349
96.798,331
96.823,315
96.848,298
96.873,272
96.898,241
96.923,210
96.948,180
96.973,147
96.998,107
97.023,64
97.048,36
97.073,40
97.098,76
97.123,129
97.148,179
97.173,220
97.198,258
97.223,297
97.248,336
97.273,363
97.298,371
97.323,370
97.348,372
97.373,385
97.398,401
97.423,411
97.448,408
97.473,397
97.498,384
97.523,370
97.548,351
97.573,326
97.598,298
97.623,271
97.648,244
97.673,211
97.698,174
97.723,136
97.748,101
97.773,65
97.798,25
97.823,-9
97.848,-24
97.873,-1
97.898,55
97.923,123
97.948,180
97.973,219
97.998,255
98.023,302
98.048,358
98.073,407
98.098,435
98.123,442
98.148,445
98.173,456
98.198,474
98.223,486
98.248,486
98.273,475
98.298,458
98.323,438
98.348,414
98.373,387
98.398,358
98.423,328
98.448,296
98.473,258
98.498,217
98.523,178
98.548,146
98.573,114
98.598,74
98.623,29
98.648,-5
98.673,-9
98.698,23
98.723,79
98.748,137
98.773,183
98.798,219
98.823,258
98.848,305
98.873,352
98.898,389
98.923,409
98.948,420
98.973,428
98.998,440
99.023,451
99.048,456
99.073,451
99.098,437
99.123,417
99.148,397
99.173,376
99.198,354
99.223,330
99.248,305
99.273,279
99.298,252
99.323,224
99.348,192
99.373,159
99.398,127
99.423,94
99.448,57
99.473,15
99.498,-21
99.523,-36
99.548,-17
99.573,31
99.598,88
99.623,137
99.648,176
99.673,217
99.698,270
99.723,326
99.748,370
99.773,394
99.798,402
99.823,410
99.848,426
99.873,445
99.898,455
99.923,452
99.948,441
99.973,430
99.998,420
100.023,408
100.048,391
100.073,370
100.098,353
100.123,339
100.148,327
100.173,309
100.198,284
100.223,258
100.248,231
100.273,202
100.298,164
100.323,118
100.348,76
100.373,55
100.398,65
100.423,101
100.448,145
100.473,182
100.498,210
100.523,238
100.548,273
100.573,312
100.598,343
100.623,361
100.648,367
100.673,374
100.698,385
100.723,397
100.748,401
100.773,397
100.798,390
100.823,389
100.848,392
100.873,389
100.898,366
100.923,324
100.948,275
100.973,234
100.998,208
101.023,192
101.048,176
101.073,156
101.098,132
101.123,109
101.148,83
101.173,55
101.198,28
101.223,18
101.248,36
101.273,82
101.298,138
101.323,187
101.348,223
101.373,255
101.398,292
101.423,333
101.448,366
101.473,385
101.498,395
101.523,405
101.548,418
101.573,428
101.598,427
101.623,414
101.648,397
101.673,382
101.698,366
101.723,346
101.748,323
101.773,302
101.798,286
101.823,268
101.848,243
101.873,212
101.898,184
101.923,164
101.948,149
101.973,129
101.998,106
102.023,94
102.048,109
102.073,153
102.098,212
102.123,266
102.148,305
102.173,334
102.198,361
102.223,388
102.248,411
102.273,425
102.298,432
102.323,437
102.348,442
102.373,442
102.398,436
102.423,420
102.448,398
102.473,374
102.498,350
102.523,327
102.548,305
102.573,279
102.598,252
102.623,227
102.648,207
102.673,190
102.698,166
102.723,131
102.748,93
102.773,72
102.798,83
102.823,126
102.848,181
102.873,228
102.898,260
102.923,285
102.948,314
102.973,344
102.998,365
103.023,371
103.048,367
103.073,364
103.098,364
103.123,362
103.148,353
103.173,337
103.198,319
103.223,304
103.248,287
103.273,264
103.298,238
103.323,215
103.348,198
103.373,179
103.398,152
103.423,118
103.448,93
103.473,95
103.498,128
103.523,178
103.548,226
103.573,262
103.598,291
103.623,320
103.648,345
103.673,358
103.698,352
103.723,338
103.748,331
103.773,337
103.798,349
103.823,354
103.848,346
103.873,331
103.898,318
103.923,307
103.948,294
103.973,277
103.998,260
104.023,243
104.048,223
104.073,194
104.098,158
104.123,131
104.148,129
104.173,152
104.198,186
104.223,215
104.248,235
104.273,255
104.298,283
104.323,315
104.348,339
104.373,348
104.398,348
104.423,347
104.448,350
104.473,352
104.498,346
104.523,334
104.548,320
104.573,307
104.598,292
104.623,273
104.648,251
104.673,227
104.698,199
104.723,165
104.748,128
104.773,100
104.798,95
104.823,116
104.848,154
104.873,193
104.898,229
104.923,265
104.948,309
104.973,358
104.998,399
105.023,426
105.048,438
105.073,443
105.098,447
105.123,447
105.148,443
105.173,433
105.198,418
105.223,400
105.248,380
105.273,358
105.298,334
105.323,305
105.348,273
105.373,239
105.398,207
105.423,180
105.448,152
105.473,115
105.498,70
105.523,30
105.548,17
105.573,42
105.598,92
105.623,147
105.648,191
105.673,230
105.698,276
105.723,335
105.748,394
105.773,436
105.798,452
105.823,452
105.848,448
105.873,447
105.898,446
105.923,438
105.948,421
105.973,398
105.998,373
106.023,348
106.048,324
106.073,302
106.098,283
106.123,267
106.148,248
106.173,226
106.198,199
106.223,171
106.248,143
106.273,115
106.298,82
106.323,42
106.348,0
106.373,-27
106.398,-25
106.423,11
106.448,69
106.473,128
106.498,177
106.523,221
106.548,271
106.573,334
106.598,398
106.623,446
106.648,474
106.673,490
106.698,508
106.723,529
