df_hash,22ZHK4.MC7JBY
378.507,1.072
378.537,1.072
378.567,1.076
378.597,1.072
378.627,1.075
378.657,1.070
378.687,1.071
378.717,1.051
378.747,1.056
378.777,1.042
378.807,1.053
378.837,1.057
378.867,1.061
378.897,1.079
378.927,1.067
378.957,1.070
378.987,1.064
379.017,1.065
379.047,1.046
379.077,1.020
379.107,1.032
379.137,1.035
379.167,1.055
379.197,1.081
379.227,1.076
379.257,1.059
379.287,1.053
379.317,1.044
379.347,1.044
379.377,1.058
379.407,1.062
379.437,1.062
379.467,1.060
379.497,1.060
379.527,1.059
379.557,1.058
379.587,1.061
379.617,1.057
379.647,1.051
379.677,1.053
379.707,1.065
379.737,1.063
379.767,1.066
379.797,1.074
379.827,1.059
379.857,1.062
379.887,1.056
379.917,1.054
379.947,1.068
379.977,1.065
380.007,1.071
380.037,1.063
380.067,1.058
380.097,1.051
380.127,1.042
380.157,1.061
380.187,1.072
380.217,1.063
380.247,1.057
380.277,1.071
380.307,1.055
380.337,1.040
380.367,1.046
380.397,1.063
380.427,1.068
380.457,1.077
380.487,1.077
380.517,1.067
380.547,1.065
380.577,1.066
380.607,1.067
380.637,1.061
380.667,1.062
380.697,1.050
380.727,1.055
380.757,1.057
380.787,1.051
380.817,1.060
380.847,1.082
380.877,1.072
380.907,1.050
380.937,1.058
380.967,1.056
380.997,1.037
381.027,1.061
381.057,1.069
381.087,1.033
381.117,1.015
381.147,1.017
381.177,1.004
381.207,1.020
381.237,1.050
381.267,1.058
381.297,1.088
381.327,1.071
381.357,1.044
381.387,1.042
381.417,1.078
381.447,1.075
381.477,1.051
381.507,1.051
381.537,1.048
381.567,1.050
381.597,1.056
381.627,1.060
381.657,1.076
381.687,1.110
381.717,1.098
381.747,1.074
381.777,1.062
381.807,1.061
381.837,1.059
381.867,1.061
381.897,1.058
381.927,1.063
381.957,1.065
381.987,1.074
382.017,1.063
382.047,1.056
382.077,1.052
382.107,1.050
382.137,1.046
382.167,1.045
382.197,1.048
382.227,1.052
382.257,1.050
382.287,1.048
382.317,1.056
382.347,1.047
382.377,1.045
382.407,1.052
382.437,1.056
382.467,1.060
382.497,1.044
382.527,1.060
382.557,1.060
382.587,1.050
382.617,1.048
382.647,1.047
382.677,1.049
382.707,1.054
382.737,1.042
382.767,1.042
382.797,1.042
382.827,1.050
382.857,1.055
382.887,1.043
382.917,1.062
382.947,1.063
382.977,1.049
383.007,1.062
383.037,1.068
383.067,1.061
383.097,1.066
383.127,1.062
383.157,1.074
383.187,1.081
383.217,1.065
383.247,1.066
383.277,1.064
383.307,1.060
383.337,1.054
383.367,1.060
383.397,1.056
383.427,1.060
383.457,1.059
383.487,1.052
383.517,1.053
383.547,1.055
383.577,1.055
383.607,1.053
383.637,1.049
383.667,1.059
383.697,1.056
383.727,1.056
383.757,1.060
383.787,1.058
383.817,1.050
383.847,1.055
383.877,1.048
383.907,1.050
383.937,1.063
383.967,1.051
383.997,1.046
384.027,1.044
384.057,1.050
384.087,1.049
384.117,1.055
384.147,1.050
384.177,1.052
384.207,1.057
384.237,1.061
384.267,1.052
384.297,1.052
384.327,1.060
384.357,1.050
384.387,1.052
384.417,1.064
384.447,1.056
384.477,1.053
384.507,1.062
384.537,1.059
384.567,1.061
384.597,1.070
384.627,1.052
384.657,1.042
384.687,1.066
384.717,1.062
384.747,1.059
384.777,1.054
384.807,1.034
384.837,1.065
384.867,1.076
384.897,1.056
384.927,1.053
384.957,1.067
384.987,1.047
385.017,1.052
385.047,1.070
385.077,1.057
385.107,1.047
385.137,1.053
385.167,1.047
385.197,1.065
385.227,1.063
385.257,1.052
385.287,1.050
385.317,1.056
385.347,1.050
385.377,1.057
385.407,1.067
385.437,1.052
385.467,1.055
385.497,1.052
385.527,1.062
385.557,1.064
385.587,1.073
385.617,1.062
385.647,1.067
385.677,1.077
385.707,1.067
385.737,1.064
385.767,1.066
385.797,1.070
385.827,1.063
385.857,1.059
385.887,1.062
385.917,1.058
385.947,1.060
385.977,1.060
386.007,1.059
386.037,1.058
386.067,1.061
386.097,1.061
386.127,1.062
386.157,1.064
386.187,1.060
386.217,1.056
386.247,1.051
386.277,1.054
386.307,1.053
386.337,1.051
386.367,1.062
386.397,1.064
386.427,1.069
386.457,1.071
386.487,1.063
386.517,1.063
386.547,1.069
386.577,1.069
386.607,1.060
386.637,1.062
386.667,1.062
386.697,1.056
386.727,1.057
386.757,1.050
386.787,1.056
386.817,1.060
386.847,1.060
386.877,1.056
386.907,1.060
386.937,1.054
386.967,1.057
386.997,1.059
387.027,1.062
387.057,1.066
387.087,1.064
387.117,1.064
387.147,1.067
387.177,1.067
387.207,1.064
387.237,1.072
387.267,1.061
387.297,1.075
387.327,1.081
387.357,1.073
387.387,1.085
387.417,1.086
387.447,1.084
387.477,1.076
387.507,1.076
387.537,1.062
387.567,1.053
387.597,1.053
387.627,1.050
387.657,1.056
387.687,1.028
387.717,1.027
387.747,1.044
387.777,1.046
387.807,1.036
387.837,1.034
387.867,1.038
387.897,1.042
387.927,1.048
387.957,1.046
387.987,1.052
388.017,1.048
388.047,1.050
388.077,1.050
388.107,1.060
388.137,1.050
388.167,1.052
388.197,1.051
388.227,1.050
388.257,1.054
388.287,1.062
388.317,1.060
388.347,1.056
388.377,1.045
388.407,1.045
388.437,1.056
388.467,1.058
388.497,1.056
388.527,1.048
388.557,1.052
388.587,1.056
388.617,1.056
388.647,1.056
388.677,1.060
388.707,1.054
388.737,1.044
388.767,1.050
388.797,1.052
388.827,1.054
388.857,1.052
388.887,1.054
388.917,1.054
388.947,1.050
388.977,1.054
389.007,1.060
389.037,1.061
389.067,1.054
389.097,1.054
389.127,1.054
389.157,1.058
389.187,1.055
389.217,1.055
389.247,1.063
389.277,1.057
389.307,1.054
389.337,1.056
389.367,1.060
389.397,1.060
389.427,1.053
389.457,1.050
389.487,1.057
389.517,1.062
389.547,1.057
389.577,1.049
389.607,1.053
389.637,1.057
389.667,1.054
389.697,1.053
389.727,1.056
389.757,1.058
389.787,1.058
389.817,1.054
389.847,1.050
389.877,1.054
389.907,1.056
389.937,1.052
389.967,1.056
389.997,1.056
390.027,1.058
390.057,1.052
390.087,1.050
390.117,1.046
390.147,1.062
390.177,1.060
390.207,1.052
390.237,1.048
390.267,1.050
390.297,1.058
390.327,1.060
390.357,1.056
390.387,1.050
390.417,1.058
390.447,1.054
390.477,1.054
390.507,1.058
390.537,1.052
390.567,1.056
390.597,1.058
390.627,1.056
390.657,1.052
390.687,1.062
390.717,1.056
390.747,1.056
390.777,1.058
390.807,1.058
390.837,1.050
390.867,1.054
390.897,1.048
390.927,1.050
390.957,1.060
390.987,1.056
391.017,1.048
391.047,1.060
391.077,1.060
391.107,1.056
391.137,1.054
391.167,1.054
391.197,1.056
391.227,1.054
391.257,1.052
391.287,1.054
391.317,1.060
391.347,1.054
391.377,1.052
391.407,1.056
391.437,1.058
391.467,1.056
391.497,1.052
391.527,1.052
391.557,1.060
391.587,1.062
391.617,1.071
391.647,1.085
391.677,1.086
391.707,1.094
391.737,1.089
391.767,1.091
391.797,1.087
391.827,1.074
391.857,1.075
391.887,1.072
391.917,1.057
391.947,1.059
391.977,1.067
392.007,1.049
392.037,1.044
392.067,1.044
392.097,1.050
392.127,1.049
392.157,1.035
392.187,1.050
392.217,1.038
392.247,1.030
392.277,1.032
392.307,1.049
392.337,1.056
392.367,1.045
392.397,1.076
392.427,1.079
392.457,1.077
392.487,1.071
392.517,1.070
392.547,1.038
392.577,1.042
392.607,1.048
392.637,1.046
392.667,1.057
392.697,1.036
392.727,1.039
392.757,1.043
392.787,1.042
392.817,1.028
392.847,1.022
392.877,1.036
392.907,1.036
392.937,1.044
392.967,1.047
392.997,1.062
393.027,1.051
393.057,1.031
393.087,1.048
393.117,1.041
393.147,1.031
393.177,1.032
393.207,1.033
393.237,1.036
393.267,1.026
393.297,1.063
393.327,1.021
393.357,1.012
393.387,1.024
393.417,1.021
393.447,1.004
393.477,1.059
393.507,1.063
393.537,1.054
393.567,1.072
393.597,1.038
393.627,1.007
393.657,1.031
393.687,1.061
393.717,1.025
393.747,1.048
393.777,1.080
393.807,1.051
393.837,1.048
393.867,1.052
393.897,1.044
393.927,1.054
393.957,1.078
393.987,1.060
394.017,1.039
394.047,1.027
394.077,1.022
394.107,1.039
394.137,1.037
394.167,1.051
394.197,1.050
394.227,1.081
394.257,1.068
394.287,1.073
394.317,1.087
394.347,1.084
394.377,1.034
394.407,1.036
394.437,1.048
394.467,1.048
394.497,1.065
394.527,1.068
394.557,1.086
394.587,1.072
394.617,1.059
394.647,1.053
394.677,1.067
394.707,1.063
394.737,1.062
394.767,1.061
394.797,1.063
394.827,1.076
394.857,1.072
394.887,1.069
394.917,1.071
394.947,1.084
394.977,1.065
395.007,1.063
395.037,1.071
395.067,1.069
395.097,1.078
395.127,1.078
395.157,1.073
395.187,1.078
395.217,1.076
395.247,1.068
395.277,1.069
395.307,1.078
395.337,1.078
395.367,1.069
395.397,1.075
395.427,1.072
395.457,1.071
395.487,1.073
395.517,1.080
395.547,1.071
395.577,1.071
395.607,1.076
395.637,1.071
395.667,1.071
395.697,1.070
395.727,1.072
395.757,1.075
395.787,1.075
395.817,1.080
395.847,1.077
395.877,1.082
395.907,1.092
395.937,1.099
395.967,1.090
395.997,1.078
396.027,1.067
396.057,1.062
396.087,1.065
396.117,1.063
396.147,1.068
396.177,1.064
396.207,1.071
396.237,1.058
396.267,1.072
396.297,1.074
396.327,1.063
396.357,1.065
396.387,1.072
396.417,1.062
396.447,1.068
396.477,1.069
396.507,1.072
396.537,1.069
396.567,1.070
396.597,1.071
396.627,1.070
396.657,1.078
396.687,1.074
396.717,1.071
396.747,1.074
396.777,1.071
396.807,1.072
396.837,1.079
396.867,1.072
396.897,1.068
396.927,1.074
396.957,1.076
396.987,1.068
397.017,1.074
397.047,1.073
397.077,1.071
397.107,1.070
397.137,1.072
397.167,1.068
397.197,1.075
397.227,1.078
397.257,1.067
397.287,1.075
397.317,1.077
397.347,1.070
397.377,1.076
397.407,1.074
397.437,1.069
397.467,1.071
397.497,1.080
397.527,1.076
397.557,1.070
397.587,1.071
397.617,1.074
397.647,1.078
397.677,1.073
397.707,1.072
397.737,1.073
397.767,1.072
397.797,1.071
397.827,1.073
397.857,1.072
397.887,1.073
397.917,1.068
397.947,1.076
397.977,1.072
398.007,1.067
398.037,1.068
398.067,1.074
398.097,1.069
398.127,1.067
398.157,1.063
398.187,1.070
398.217,1.073
398.247,1.076
398.277,1.086
398.307,1.078
398.337,1.079
398.367,1.083
398.397,1.094
398.427,1.106
398.457,1.096
398.487,1.084
398.517,1.062
398.547,1.053
398.577,1.056
398.607,1.062
398.637,1.065
398.667,1.055
398.697,1.050
398.727,1.051
398.757,1.039
398.787,1.055
398.817,1.047
398.847,1.054
398.877,1.062
398.907,1.064
398.937,1.077
398.967,1.083
398.997,1.060
399.027,1.058
399.057,1.068
399.087,1.071
399.117,1.062
399.147,1.062
399.177,1.059
399.207,1.062
399.237,1.060
399.267,1.065
399.297,1.058
399.327,1.068
399.357,1.062
399.387,1.062
399.417,1.063
399.447,1.059
399.477,1.065
399.507,1.065
399.537,1.061
399.567,1.053
399.597,1.068
399.627,1.065
399.657,1.062
399.687,1.066
399.717,1.063
399.747,1.062
399.777,1.063
399.807,1.062
399.837,1.063
399.867,1.061
399.897,1.060
399.927,1.067
399.957,1.057
399.987,1.061
400.017,1.062
400.047,1.060
400.077,1.062
400.107,1.063
400.137,1.066
400.167,1.062
400.197,1.063
400.227,1.058
400.257,1.069
400.287,1.065
400.317,1.068
400.347,1.058
400.377,1.063
400.407,1.066
400.437,1.067
400.467,1.062
400.497,1.070
400.527,1.061
400.557,1.067
400.587,1.070
400.617,1.066
400.647,1.066
400.677,1.070
400.707,1.065
400.737,1.067
400.767,1.064
400.797,1.064
400.827,1.060
400.857,1.056
400.887,1.057
400.917,1.062
400.947,1.061
400.977,1.055
401.007,1.062
401.037,1.057
401.067,1.053
401.097,1.057
401.127,1.055
401.157,1.060
401.187,1.063
401.217,1.062
401.247,1.059
401.277,1.062
401.307,1.060
401.337,1.060
401.367,1.057
401.397,1.065
401.427,1.062
401.457,1.061
401.487,1.068
401.517,1.063
401.547,1.052
401.577,1.064
401.607,1.066
401.637,1.052
401.667,1.059
401.697,1.066
401.727,1.062
401.757,1.063
401.787,1.061
401.817,1.054
401.847,1.043
401.877,1.054
401.907,1.062
401.937,1.059
401.967,1.052
401.997,1.068
402.027,1.078
402.057,1.088
402.087,1.075
402.117,1.053
402.147,1.049
402.177,1.047
402.207,1.055
402.237,1.057
402.267,1.057
402.297,1.062
402.327,1.062
402.357,1.063
402.387,1.062
402.417,1.058
402.447,1.057
402.477,1.059
402.507,1.061
402.537,1.058
402.567,1.052
402.597,1.064
402.627,1.062
402.657,1.059
402.687,1.063
402.717,1.058
402.747,1.063
402.777,1.062
402.807,1.065
402.837,1.058
402.867,1.065
402.897,1.062
402.927,1.058
402.957,1.063
402.987,1.062
403.017,1.064
403.047,1.061
403.077,1.069
403.107,1.064
403.137,1.062
403.167,1.063
403.197,1.065
403.227,1.062
403.257,1.063
403.287,1.062
403.317,1.061
403.347,1.059
403.377,1.064
403.407,1.066
403.437,1.060
403.467,1.058
403.497,1.062
403.527,1.061
403.557,1.061
403.587,1.063
403.617,1.059
403.647,1.066
403.677,1.067
403.707,1.058
403.737,1.063
403.767,1.065
403.797,1.060
403.827,1.065
403.857,1.069
403.887,1.062
403.917,1.061
403.947,1.062
403.977,1.064
404.007,1.058
404.037,1.062
404.067,1.066
404.097,1.062
404.127,1.064
404.157,1.066
404.187,1.062
404.217,1.061
404.247,1.062
404.277,1.064
404.307,1.062
404.337,1.065
404.367,1.063
404.397,1.062
404.427,1.062
404.457,1.058
404.487,1.064
404.517,1.062
404.547,1.061
404.577,1.065
404.607,1.068
404.637,1.062
404.667,1.061
404.697,1.061
404.727,1.060
404.757,1.068
404.787,1.061
404.817,1.062
404.847,1.064
404.877,1.060
404.907,1.065
404.937,1.063
404.967,1.057
404.997,1.064
405.027,1.067
405.057,1.067
405.087,1.060
405.117,1.062
405.147,1.062
405.177,1.063
405.207,1.066
405.237,1.063
405.267,1.065
405.297,1.067
405.327,1.061
405.357,1.064
405.387,1.058
405.417,1.056
405.447,1.070
405.477,1.063
405.507,1.057
405.537,1.064
405.567,1.064
405.597,1.063
405.627,1.061
405.657,1.061
405.687,1.068
405.717,1.068
405.747,1.062
405.777,1.062
405.807,1.061
405.837,1.066
405.867,1.062
405.897,1.062
405.927,1.066
405.957,1.063
405.987,1.064
406.017,1.063
406.047,1.064
406.077,1.062
406.107,1.062
406.137,1.065
406.167,1.065
406.197,1.066
406.227,1.065
406.257,1.058
406.287,1.062
406.317,1.063
406.347,1.062
406.377,1.066
406.407,1.063
406.437,1.059
406.467,1.060
406.497,1.063
406.527,1.064
406.557,1.056
406.587,1.063
406.617,1.068
406.647,1.062
406.677,1.063
406.707,1.061
406.737,1.066
406.767,1.072
406.797,1.067
406.827,1.067
406.857,1.064
406.887,1.058
406.917,1.070
406.947,1.068
406.977,1.063
407.007,1.061
407.037,1.055
407.067,1.063
407.097,1.061
407.127,1.065
407.157,1.068
407.187,1.066
407.217,1.062
407.247,1.066
407.277,1.063
407.307,1.062
407.337,1.062
407.367,1.065
407.397,1.063
407.427,1.063
407.457,1.062
407.487,1.062
407.517,1.063
407.547,1.070
407.577,1.066
407.607,1.065
407.637,1.060
407.667,1.068
407.697,1.073
407.727,1.065
407.757,1.065
407.787,1.072
407.817,1.070
407.847,1.069
407.877,1.062
407.907,1.062
407.937,1.062
407.967,1.060
407.997,1.068
408.027,1.063
408.057,1.055
408.087,1.059
408.117,1.062
408.147,1.064
408.177,1.064
408.207,1.059
408.237,1.056
408.267,1.064
408.297,1.060
408.327,1.061
408.357,1.061
408.387,1.058
408.417,1.057
408.447,1.058
408.477,1.057
408.507,1.057
408.537,1.058
408.567,1.059
408.597,1.056
408.627,1.058
408.657,1.059
408.687,1.057
408.717,1.054
408.747,1.057
408.777,1.052
408.807,1.061
408.837,1.056
408.867,1.047
408.897,1.062
408.927,1.053
408.957,1.054
408.987,1.062
409.017,1.053
409.047,1.049
409.077,1.052
409.107,1.058
409.137,1.059
409.167,1.051
409.197,1.059
409.227,1.052
409.257,1.048
409.287,1.063
409.317,1.057
409.347,1.056
409.377,1.055
409.407,1.056
409.437,1.064
409.467,1.057
409.497,1.051
409.527,1.054
409.557,1.059
409.587,1.056
409.617,1.045
409.647,1.043
409.677,1.048
409.707,1.049
409.737,1.045
409.767,1.043
409.797,1.052
409.827,1.053
409.857,1.036
409.887,1.044
409.917,1.048
409.947,1.045
409.977,1.057
410.007,1.047
410.037,1.042
410.067,1.048
410.097,1.046
410.127,1.054
410.157,1.051
410.187,1.036
410.217,1.039
410.247,1.055
410.277,1.047
410.307,1.052
410.337,1.055
410.367,1.049
410.397,1.036
410.427,1.033
410.457,1.048
410.487,1.043
410.517,1.031
410.547,1.046
410.577,1.054
410.607,1.030
410.637,1.032
410.667,1.046
410.697,1.008
410.727,1.075
410.757,1.079
410.787,1.074
410.817,1.048
410.847,1.026
410.877,1.022
410.907,1.016
410.937,1.049
410.967,1.042
410.997,1.042
411.027,1.021
411.057,1.011
411.087,0.995
411.117,1.063
411.147,1.070
411.177,1.040
411.207,1.032
411.237,1.020
411.267,1.032
411.297,1.039
411.327,1.043
411.357,1.056
411.387,1.036
411.417,1.043
411.447,1.034
411.477,1.022
411.507,1.022
411.537,1.042
411.567,1.042
411.597,1.049
411.627,1.060
411.657,1.053
411.687,1.019
411.717,0.958
411.747,1.076
411.777,1.135
411.807,1.069
411.837,1.024
411.867,0.994
411.897,1.007
411.927,1.016
411.957,1.071
411.987,1.066
412.017,1.014
412.047,1.024
412.077,1.038
412.107,1.014
412.137,1.064
412.167,1.045
412.197,1.026
412.227,1.033
412.257,1.048
412.287,1.046
412.317,1.032
412.347,1.035
412.377,1.042
412.407,1.036
412.437,1.037
412.467,1.028
412.497,1.030
412.527,1.042
412.557,1.038
412.587,1.040
412.617,1.043
412.647,1.047
412.677,1.035
412.707,1.025
412.737,1.034
412.767,1.037
412.797,1.033
412.827,1.038
412.857,1.047
412.887,1.033
412.917,1.038
412.947,1.046
412.977,1.039
413.007,1.031
413.037,1.045
413.067,1.045
413.097,1.036
413.127,1.045
413.157,1.054
413.187,1.025
413.217,1.042
413.247,1.061
413.277,1.047
413.307,1.002
413.337,1.019
413.367,1.048
413.397,1.043
413.427,1.008
413.457,1.046
413.487,0.986
413.517,0.988
413.547,1.041
413.577,1.099
413.607,0.992
413.637,0.907
413.667,1.046
413.697,1.131
413.727,0.988
413.757,0.984
413.787,1.183
413.817,1.100
413.847,1.017
413.877,1.006
413.907,1.034
413.937,1.042
413.967,1.092
413.997,1.080
414.027,0.997
414.057,1.047
414.087,1.021
414.117,1.044
414.147,1.088
414.177,1.082
414.207,1.033
414.237,1.043
414.267,1.059
414.297,1.095
414.327,1.119
414.357,1.060
414.387,0.975
414.417,1.016
414.447,1.096
414.477,1.044
414.507,1.090
414.537,1.039
414.567,1.085
414.597,1.101
414.627,1.045
414.657,1.021
414.687,1.078
414.717,1.057
414.747,1.038
414.777,1.031
414.807,1.034
414.837,1.049
414.867,1.055
414.897,1.061
414.927,1.055
414.957,1.056
414.987,1.046
415.017,1.047
415.047,1.047
415.077,1.058
415.107,1.056
415.137,1.052
415.167,1.046
415.197,1.053
415.227,1.072
415.257,1.009
415.287,1.029
415.317,1.078
415.347,1.004
415.377,0.977
415.407,1.017
415.437,1.019
415.467,1.069
415.497,1.085
415.527,1.073
415.557,0.982
415.587,0.963
415.617,0.969
415.647,1.019
415.677,1.067
415.707,1.060
415.737,1.055
415.767,1.061
415.797,1.038
415.827,1.018
415.857,1.017
415.887,1.013
415.917,1.003
415.947,1.029
415.977,1.029
416.007,1.017
416.037,1.013
416.067,1.035
416.097,1.028
416.127,1.032
416.157,1.035
416.187,1.033
416.217,1.021
416.247,1.018
416.277,1.027
416.307,1.031
416.337,1.034
416.367,1.034
416.397,1.020
416.427,1.020
416.457,1.018
416.487,1.011
416.517,1.020
416.547,1.035
416.577,1.070
416.607,1.051
416.637,1.035
416.667,1.030
416.697,1.027
416.727,1.040
416.757,1.027
416.787,1.017
416.817,1.024
416.847,1.040
416.877,1.042
416.907,1.044
416.937,1.046
416.967,1.019
416.997,1.015
417.027,1.039
417.057,1.041
417.087,1.046
417.117,1.051
417.147,1.032
417.177,1.042
417.207,1.048
417.237,1.036
417.267,1.033
417.297,1.044
417.327,1.045
417.357,1.014
417.387,1.007
417.417,1.032
417.447,1.064
417.477,1.073
417.507,1.047
417.537,1.044
417.567,1.035
417.597,1.009
417.627,1.023
417.657,1.061
417.687,1.053
417.717,1.048
417.747,1.062
417.777,1.060
417.807,1.031
417.837,1.035
417.867,1.035
417.897,1.050
417.927,1.034
417.957,1.051
417.987,1.057
418.017,1.053
418.047,1.041
418.077,1.044
418.107,1.050
418.137,1.056
418.167,1.062
418.197,1.033
418.227,1.030
418.257,1.022
418.287,1.023
418.317,1.027
418.347,1.053
418.377,1.031
418.407,1.038
418.437,1.072
418.467,1.050
418.497,1.065
418.527,1.033
418.557,1.035
418.587,1.046
418.617,1.018
418.647,0.978
418.677,0.910
418.707,1.007
418.737,1.142
418.767,1.090
418.797,1.057
418.827,1.125
418.857,1.114
418.887,1.032
418.917,1.012
418.947,1.021
418.977,1.037
419.007,1.010
419.037,1.025
419.067,1.074
419.097,1.039
419.127,1.071
419.157,1.029
419.187,1.028
419.217,1.032
419.247,1.003
419.277,1.042
419.307,1.074
419.337,1.037
419.367,1.042
419.397,1.080
419.427,1.066
419.457,1.091
419.487,1.102
419.517,1.014
419.547,1.041
419.577,1.078
419.607,1.056
419.637,1.058
419.667,1.062
419.697,1.058
419.727,1.074
419.757,1.090
419.787,1.066
419.817,1.064
419.847,1.097
419.877,1.083
419.907,1.068
419.937,1.074
419.967,1.076
419.997,1.037
420.027,1.021
420.057,1.022
420.087,1.009
420.117,0.999
420.147,1.041
420.177,1.047
420.207,1.023
420.237,0.993
420.267,0.944
420.297,0.964
420.327,0.951
420.357,1.021
420.387,1.020
420.417,1.033
420.447,1.029
420.477,0.958
420.507,0.950
420.537,0.940
420.567,0.930
420.597,0.927
420.627,1.021
420.657,1.065
420.687,0.931
420.717,0.961
420.747,1.118
420.777,1.095
420.807,1.025
420.837,0.995
420.867,0.989
420.897,1.006
420.927,1.073
420.957,1.162
420.987,1.139
421.017,1.137
421.047,1.134
421.077,1.051
421.107,0.991
421.137,0.961
421.167,0.993
421.197,0.981
421.227,0.988
421.257,1.026
421.287,1.072
421.317,1.078
421.347,1.047
421.377,1.048
421.407,1.065
421.437,1.041
421.467,1.027
421.497,1.043
421.527,1.040
421.557,1.038
421.587,1.022
421.617,1.020
421.647,1.035
421.677,1.038
421.707,1.028
421.737,1.007
421.767,1.026
421.797,1.027
421.827,1.018
421.857,1.023
421.887,1.040
421.917,1.019
421.947,1.018
421.977,1.028
422.007,1.031
422.037,1.027
422.067,1.019
422.097,1.021
422.127,1.038
422.157,1.034
422.187,1.023
422.217,1.035
422.247,1.051
422.277,1.042
422.307,1.047
422.337,1.042
422.367,1.039
422.397,1.035
422.427,1.031
422.457,1.022
422.487,1.021
422.517,1.024
422.547,1.028
422.577,1.028
422.607,1.043
422.637,1.030
422.667,1.019
422.697,1.033
422.727,1.037
422.757,1.031
422.787,1.021
422.817,1.024
422.847,1.001
422.877,1.032
422.907,1.062
422.937,1.082
422.967,1.035
422.997,1.023
423.027,0.997
423.057,1.023
423.087,1.034
423.117,1.035
423.147,1.043
423.177,1.050
423.207,1.078
423.237,0.991
423.267,0.932
423.297,0.900
423.327,0.906
423.357,1.038
423.387,1.147
423.417,1.050
423.447,1.008
423.477,1.041
423.507,0.997
423.537,1.037
423.567,1.062
423.597,1.062
423.627,1.021
423.657,0.979
423.687,1.030
423.717,1.042
423.747,1.027
423.777,0.965
423.807,1.015
423.837,0.984
423.867,0.960
423.897,0.982
423.927,1.036
423.957,1.074
423.987,1.058
424.017,1.052
424.047,1.064
424.077,1.045
424.107,1.029
424.137,1.107
424.167,1.154
424.197,1.119
424.227,1.054
424.257,0.967
424.287,0.993
424.317,1.003
424.347,0.957
424.377,0.948
424.407,0.960
424.437,1.000
424.467,0.996
424.497,0.993
424.527,0.995
424.557,0.963
424.587,0.993
424.617,0.986
424.647,0.990
424.677,1.050
424.707,1.174
424.737,1.135
424.767,1.060
424.797,1.133
424.827,1.129
424.857,1.064
424.887,1.040
424.917,1.029
424.947,1.029
424.977,0.967
425.007,0.926
425.037,0.944
425.067,0.999
425.097,0.957
425.127,0.913
425.157,1.063
425.187,1.125
425.217,1.052
425.247,1.031
425.277,1.157
425.307,1.097
425.337,1.048
425.367,1.031
425.397,1.057
425.427,1.051
425.457,0.999
425.487,0.971
425.517,0.952
425.547,0.976
425.577,1.037
425.607,1.030
425.637,1.030
425.667,1.045
425.697,1.021
425.727,1.028
425.757,1.022
425.787,1.014
425.817,1.027
425.847,1.082
425.877,1.110
425.907,1.100
425.937,1.092
425.967,1.085
425.997,1.035
426.027,1.085
426.057,1.128
426.087,1.089
426.117,1.115
426.147,1.177
426.177,1.099
426.207,1.092
426.237,1.026
426.267,1.007
426.297,0.949
426.327,0.899
426.357,0.890
426.387,0.908
426.417,1.014
426.447,1.022
426.477,0.984
426.507,0.911
426.537,0.958
426.567,1.003
426.597,1.069
426.627,1.112
426.657,1.116
426.687,1.102
426.717,1.078
426.747,1.031
426.777,1.045
426.807,1.058
426.837,1.016
426.867,1.046
426.897,1.013
426.927,0.980
426.957,0.994
426.987,1.042
427.017,1.064
427.047,1.067
427.077,1.089
427.107,1.075
427.137,1.056
427.167,1.079
427.197,1.115
427.227,1.082
427.257,1.041
427.287,1.019
427.317,0.997
427.347,0.937
427.377,0.915
427.407,0.957
427.437,1.028
427.467,1.048
427.497,1.028
427.527,1.022
427.557,1.027
427.587,1.032
427.617,1.028
427.647,1.041
427.677,1.048
427.707,1.046
427.737,1.034
427.767,1.033
427.797,1.036
427.827,1.035
427.857,1.025
427.887,1.024
427.917,1.047
427.947,1.054
427.977,1.047
428.007,1.036
428.037,1.032
428.067,1.017
428.097,1.003
428.127,0.991
428.157,0.989
428.187,1.027
428.217,1.050
428.247,1.044
428.277,1.040
428.307,1.046
428.337,1.053
428.367,1.023
428.397,1.000
428.427,1.004
428.457,1.005
428.487,1.022
428.517,1.024
428.547,1.039
428.577,1.064
428.607,1.046
428.637,1.034
428.667,1.037
428.697,1.032
428.727,1.047
428.757,1.027
428.787,1.024
428.817,1.038
428.847,1.020
428.877,1.022
428.907,1.021
428.937,1.030
428.967,1.032
428.997,1.030
429.027,1.026
429.057,1.026
429.087,1.022
429.117,1.028
429.147,1.022
429.177,1.041
429.207,1.038
429.237,1.021
429.267,1.021
429.297,1.033
429.327,1.033
429.357,1.025
429.387,1.036
429.417,1.032
429.447,1.034
429.477,1.029
429.507,1.031
429.537,1.028
429.567,1.025
429.597,1.033
429.627,1.031
429.657,1.025
429.687,1.028
429.717,1.031
429.747,1.033
429.777,1.025
429.807,1.035
429.837,1.027
429.867,1.027
429.897,1.029
429.927,1.033
429.957,1.021
429.987,1.025
430.017,1.031
430.047,1.027
430.077,1.022
430.107,1.027
430.137,1.032
430.167,1.028
430.197,1.021
430.227,1.024
430.257,1.057
430.287,1.010
430.317,1.033
430.347,1.047
430.377,1.029
430.407,1.029
430.437,1.040
430.467,1.030
430.497,1.021
430.527,1.038
430.557,1.019
430.587,1.021
430.617,1.036
430.647,1.027
430.677,1.007
430.707,1.024
430.737,1.038
430.767,1.027
430.797,1.023
430.827,1.028
430.857,1.035
430.887,1.023
