df_hash,22ZHK4.D641S7
56.876,1.003
56.906,1.005
56.936,1.009
56.966,1.011
56.996,1.000
57.026,1.001
57.056,0.999
57.086,1.004
57.116,1.010
57.146,1.007
57.176,1.004
57.206,1.004
57.236,1.005
57.266,1.008
57.296,1.013
57.326,1.013
57.356,1.006
57.386,1.004
57.416,1.005
57.446,1.008
57.476,1.005
57.506,1.009
57.536,1.007
57.566,1.010
57.596,1.006
57.626,1.008
57.656,1.003
57.686,1.009
57.716,1.007
57.746,1.004
57.776,1.004
57.806,1.009
57.836,1.006
57.866,1.008
57.896,1.006
57.926,1.005
57.956,1.004
57.986,1.005
58.016,1.009
58.046,1.007
58.076,1.004
58.106,1.004
58.136,1.013
58.166,1.009
58.196,1.004
58.226,1.008
58.256,1.004
58.286,1.008
58.316,1.008
58.346,1.005
58.376,1.008
58.406,1.010
58.436,1.002
58.466,1.011
58.496,1.012
58.526,1.003
58.556,1.006
58.586,1.009
58.616,1.003
58.646,1.005
58.676,1.005
58.706,1.008
58.736,1.004
58.766,1.011
58.796,1.002
58.826,1.001
58.856,1.008
58.886,1.007
58.916,1.004
58.946,1.001
58.976,1.007
59.006,1.011
59.036,1.007
59.066,1.004
59.096,1.003
59.126,1.008
59.156,1.006
59.186,1.001
59.216,1.005
59.246,1.012
59.276,1.007
59.306,1.003
59.336,1.006
59.366,1.005
59.396,1.006
59.426,1.003
59.456,1.007
59.486,1.004
59.516,1.011
59.546,1.007
59.576,1.003
59.606,1.004
59.636,1.004
59.666,1.007
59.696,1.007
59.726,1.008
59.756,1.008
59.786,1.008
59.816,1.009
59.846,1.008
59.876,1.003
59.906,1.009
59.936,1.006
59.966,1.005
59.996,1.014
60.026,1.005
60.056,1.005
60.086,1.002
60.116,1.007
60.146,1.006
60.176,1.005
60.206,1.004
60.236,1.009
60.266,1.006
60.296,1.008
60.326,1.000
60.356,1.002
60.386,1.003
60.416,1.006
60.446,1.010
60.476,1.010
60.506,1.004
60.536,1.001
60.566,1.010
60.596,1.009
60.626,1.008
60.656,1.000
60.686,1.008
60.716,1.009
60.746,1.008
60.776,1.011
60.806,1.003
60.836,1.009
60.866,1.009
60.896,1.006
60.926,1.006
60.956,1.002
60.986,1.007
61.016,1.013
61.046,1.005
61.076,1.005
61.106,1.005
61.136,1.004
61.166,1.008
61.196,1.008
61.226,1.007
61.256,1.004
61.286,1.008
61.316,1.005
61.346,1.010
61.376,1.007
61.406,1.005
61.436,1.003
61.466,1.006
61.496,1.006
61.526,1.002
61.556,1.010
61.586,0.999
61.616,1.003
61.646,1.011
61.676,1.005
61.706,1.008
61.736,1.008
61.766,1.003
61.796,1.000
61.826,1.005
61.856,1.011
61.886,1.010
61.916,1.008
61.946,1.001
61.976,1.001
62.006,1.004
62.036,1.007
62.066,1.006
62.096,1.007
62.126,1.007
62.156,1.003
62.186,1.008
62.216,1.008
62.246,1.012
62.276,1.004
62.306,1.007
62.336,1.006
62.366,1.008
62.396,1.008
62.426,1.008
62.456,1.009
62.486,0.998
62.516,1.009
62.546,1.009
62.576,1.010
62.606,1.009
62.636,1.003
62.666,1.003
62.696,1.003
62.726,1.010
62.756,1.013
62.786,1.000
62.816,1.005
62.846,1.004
62.876,1.005
62.906,1.006
62.936,1.006
62.966,1.005
62.996,1.010
63.026,1.004
63.056,1.004
63.086,1.010
63.116,1.009
63.146,1.004
63.176,1.003
63.206,1.005
63.236,1.009
63.266,1.005
63.296,1.004
63.326,1.004
63.356,1.008
63.386,1.001
63.416,1.009
63.446,1.010
63.476,1.005
63.506,1.010
63.536,1.005
63.566,1.001
63.596,1.002
63.626,1.006
63.656,1.009
63.686,1.005
63.716,1.010
63.746,1.000
63.776,1.008
63.806,1.008
63.836,1.006
63.866,1.008
63.896,1.006
63.926,1.002
63.956,1.006
63.986,1.011
64.016,1.008
64.046,1.000
64.076,1.001
64.106,1.010
64.136,1.006
64.166,1.004
64.196,1.008
64.226,1.008
64.256,1.006
64.286,1.006
64.316,0.998
64.346,1.008
64.376,1.014
64.406,1.002
64.436,1.006
64.466,1.006
64.496,1.003
64.526,1.002
64.556,1.005
64.586,1.007
64.616,1.007
64.646,1.009
64.676,1.005
64.706,1.002
64.736,1.005
64.766,1.009
64.796,1.008
64.826,1.005
64.856,1.008
64.886,1.000
64.916,1.003
64.946,1.005
64.976,1.007
65.006,1.001
65.036,1.004
65.066,1.002
65.096,1.004
65.126,1.007
65.156,1.010
65.186,1.006
65.216,1.007
65.246,1.008
65.276,1.002
65.306,1.014
65.336,1.008
65.366,1.007
65.396,1.006
65.426,1.006
65.456,1.003
65.486,1.003
65.516,1.005
65.546,1.009
65.576,1.010
65.606,1.003
65.636,1.002
65.666,1.003
65.696,1.010
65.726,1.004
65.756,1.007
65.786,1.004
65.816,1.001
65.846,1.005
65.876,1.008
65.906,1.012
65.936,1.003
65.966,1.002
65.996,1.005
66.026,1.009
66.056,1.011
66.086,1.007
66.116,0.997
66.146,1.004
66.176,1.011
66.206,1.007
66.236,1.008
66.266,1.007
66.296,1.001
66.326,1.004
66.356,1.009
66.386,1.010
66.416,1.011
66.446,1.003
66.476,1.001
66.506,1.005
66.536,1.009
66.566,1.009
66.596,1.002
66.626,1.006
66.656,1.008
66.686,1.005
66.716,1.007
66.746,1.006
66.776,1.006
66.806,1.007
66.836,1.009
66.866,1.005
66.896,1.008
66.926,1.009
66.956,1.001
66.986,1.008
67.016,1.008
67.046,1.007
67.076,1.003
67.106,1.002
67.136,1.001
67.166,1.006
67.196,1.008
67.226,1.012
67.256,1.003
67.286,1.010
67.316,1.003
67.346,1.003
67.376,1.005
67.406,1.007
67.436,1.007
67.466,1.006
67.496,1.007
67.526,1.006
67.556,1.002
67.586,1.005
67.616,1.005
67.646,1.001
67.676,0.991
67.706,0.989
67.736,1.000
67.766,0.999
67.796,1.007
67.826,1.014
67.856,0.995
67.886,1.011
67.916,1.008
67.946,1.006
67.976,1.013
68.006,1.012
68.036,1.022
68.066,1.018
68.096,1.016
68.126,1.014
68.156,1.010
68.186,1.014
68.216,1.004
68.246,1.003
68.276,1.007
68.306,1.003
68.336,1.009
68.366,1.011
68.396,1.007
68.426,1.004
68.456,1.002
68.486,1.003
68.516,1.004
68.546,1.004
68.576,1.004
68.606,1.004
68.636,1.003
68.666,0.998
68.696,1.003
68.726,1.007
68.756,1.006
68.786,1.002
68.816,1.001
68.846,1.013
68.876,1.001
68.906,1.003
68.936,1.003
68.966,1.005
68.996,1.000
69.026,0.999
69.056,1.006
69.086,1.003
69.116,1.005
69.146,1.002
69.176,1.000
69.206,1.008
69.236,1.007
69.266,1.005
69.296,1.009
69.326,1.006
69.356,1.005
69.386,1.007
69.416,1.008
69.446,1.005
69.476,1.005
69.506,1.000
69.536,1.002
69.566,1.004
69.596,1.006
69.626,1.007
69.656,1.001
69.686,1.009
69.716,1.009
69.746,1.007
69.776,1.002
69.806,1.006
69.836,1.001
69.866,1.003
69.896,1.004
69.926,1.007
69.956,1.003
69.986,1.008
70.016,1.003
70.046,1.000
70.076,1.000
70.106,1.003
70.136,1.001
70.166,1.003
70.196,1.001
70.226,1.001
70.256,1.001
70.286,1.002
70.316,1.002
70.346,1.001
70.376,1.005
70.406,1.005
70.436,1.002
70.466,1.000
70.496,1.005
70.526,1.008
70.556,1.003
70.586,1.005
70.616,1.006
70.646,1.005
70.676,1.002
70.706,1.003
70.736,1.005
70.766,1.004
70.796,1.004
70.826,1.007
70.856,1.001
70.886,1.011
70.916,1.002
70.946,1.003
70.976,1.002
71.006,1.005
71.036,1.006
71.066,1.004
71.096,1.005
71.126,1.005
71.156,1.006
71.186,1.004
71.216,1.003
71.246,1.007
71.276,1.003
71.306,1.003
71.336,1.001
71.366,1.005
71.396,1.005
71.426,1.005
71.456,1.004
71.486,1.000
71.516,1.005
71.546,1.013
71.576,1.004
71.606,1.003
71.636,1.004
71.666,1.004
71.696,0.999
71.726,1.003
71.756,1.005
71.786,1.007
71.816,1.007
71.846,1.000
71.876,0.999
71.906,1.004
71.936,1.008
71.966,1.005
71.996,1.005
72.026,1.006
72.056,1.001
72.086,1.003
72.116,1.008
72.146,1.004
72.176,1.007
72.206,1.002
72.236,1.003
72.266,1.004
72.296,1.004
72.326,1.007
72.356,1.004
72.386,1.002
72.416,1.001
72.446,1.009
72.476,1.011
72.506,1.002
72.536,1.004
72.566,1.004
72.596,1.004
72.626,1.004
72.656,1.004
72.686,1.000
72.716,1.004
72.746,1.007
72.776,1.009
72.806,1.005
72.836,1.010
72.866,1.005
72.896,1.003
72.926,1.005
72.956,1.007
72.986,1.006
73.016,1.006
73.046,1.004
73.076,1.005
73.106,1.008
73.136,1.007
73.166,1.005
73.196,1.005
73.226,1.005
73.256,1.006
73.286,1.002
73.316,1.005
73.346,1.003
73.376,0.999
73.406,1.002
73.436,1.004
73.466,1.003
73.496,0.999
73.526,1.008
73.556,1.008
73.586,1.001
73.616,1.008
73.646,1.006
73.676,1.002
73.706,1.002
73.736,1.005
73.766,1.009
73.796,1.005
73.826,1.007
73.856,1.001
73.886,1.005
73.916,1.008
73.946,1.009
73.976,1.005
74.006,1.008
74.036,1.008
74.066,1.004
74.096,1.005
74.126,1.004
74.156,1.005
74.186,1.005
74.216,1.005
74.246,1.002
74.276,1.002
74.306,1.004
74.336,1.008
74.366,1.006
74.396,1.005
74.426,1.011
74.456,1.006
74.486,1.005
74.516,1.006
74.546,1.000
74.576,1.000
74.606,1.005
74.636,1.007
74.666,1.004
74.696,1.004
74.726,1.007
74.756,1.004
74.786,1.004
74.816,1.003
74.846,1.003
74.876,1.007
74.906,1.008
74.936,1.001
74.966,1.003
74.996,1.007
75.026,1.007
75.056,1.005
75.086,1.002
75.116,1.004
75.146,1.003
75.176,1.000
75.206,1.004
75.236,1.006
75.266,1.005
75.296,1.000
75.326,1.001
75.356,1.013
75.386,1.003
75.416,1.003
75.446,1.005
75.476,1.005
75.506,1.005
75.536,1.001
75.566,1.005
75.596,1.008
75.626,1.003
75.656,1.002
75.686,1.001
75.716,1.002
75.746,1.003
75.776,1.006
75.806,1.006
75.836,1.003
75.866,1.005
75.896,1.007
75.926,1.006
75.956,1.005
75.986,1.002
76.016,1.003
76.046,1.006
76.076,1.004
76.106,1.002
76.136,1.002
76.166,1.004
76.196,1.005
76.226,1.000
76.256,1.005
76.286,1.005
76.316,0.999
76.346,1.011
76.376,1.005
76.406,1.003
76.436,1.001
76.466,1.001
76.496,1.002
76.526,1.005
76.556,1.007
76.586,1.009
76.616,1.005
76.646,1.004
76.676,1.001
76.706,1.002
76.736,1.004
76.766,1.008
76.796,1.003
76.826,1.005
76.856,1.005
76.886,1.001
76.916,1.002
76.946,1.004
76.976,1.002
77.006,1.005
77.036,1.004
77.066,1.005
77.096,1.003
77.126,1.005
77.156,1.005
77.186,1.002
77.216,1.005
77.246,1.004
77.276,1.006
77.306,1.002
77.336,1.004
77.366,1.007
77.396,1.006
77.426,1.006
77.456,1.005
77.486,1.001
77.516,1.001
77.546,1.003
77.576,1.005
77.606,1.008
77.636,1.004
77.666,1.005
77.696,1.001
77.726,1.000
77.756,1.003
77.786,1.005
77.816,1.008
77.846,1.005
77.876,1.004
77.906,1.006
77.936,1.007
77.966,1.005
77.996,1.004
78.026,1.004
78.056,1.006
78.086,1.001
78.116,1.005
78.146,1.006
78.176,1.005
78.206,1.004
78.236,1.007
78.266,1.005
78.296,1.008
78.326,1.010
78.356,1.002
78.386,1.004
78.416,1.005
78.446,1.003
78.476,0.999
78.506,1.005
78.536,1.011
78.566,1.010
78.596,1.008
78.626,1.002
78.656,0.999
78.686,1.005
78.716,1.004
78.746,1.005
78.776,1.008
78.806,1.007
78.836,1.004
78.866,1.007
78.896,1.008
78.926,1.003
78.956,1.004
78.986,1.004
79.016,1.004
79.046,1.005
79.076,1.005
79.106,1.006
79.136,1.002
79.166,1.007
79.196,0.997
79.226,1.002
79.256,1.013
79.286,1.004
79.316,1.005
79.346,1.007
79.376,1.006
79.406,1.002
79.436,1.002
79.466,1.008
79.496,1.008
79.526,1.002
79.556,1.003
79.586,1.000
79.616,1.003
79.646,1.006
79.676,1.004
79.706,1.005
79.736,1.006
79.766,1.006
79.796,1.003
79.826,1.003
79.856,1.004
79.886,1.007
79.916,1.004
79.946,1.007
79.976,1.008
80.006,1.005
80.036,1.005
80.066,1.008
80.096,1.004
80.126,1.004
80.156,1.007
80.186,1.000
80.216,1.011
80.246,1.007
80.276,1.003
80.306,1.006
80.336,1.002
80.366,1.000
80.396,1.003
80.426,1.004
80.456,1.008
80.486,1.010
80.516,1.011
80.546,1.002
80.576,1.001
80.606,1.003
80.636,1.005
80.666,1.004
80.696,1.004
80.726,1.005
80.756,1.003
80.786,1.004
80.816,1.005
80.846,1.004
80.876,1.004
80.906,1.006
80.936,1.002
80.966,1.004
80.996,1.008
81.026,1.005
81.056,1.007
81.086,1.003
81.116,1.004
81.146,1.004
81.176,1.007
81.206,1.003
81.236,1.004
81.266,1.009
81.296,1.005
81.326,1.008
81.356,1.006
81.386,1.002
81.416,1.001
81.446,1.001
81.476,1.010
81.506,1.007
81.536,1.009
81.566,1.006
81.596,0.999
81.626,1.002
81.656,1.007
81.686,1.007
81.716,1.006
81.746,1.003
81.776,1.002
81.806,1.004
81.836,1.004
81.866,1.006
81.896,1.006
81.926,1.003
81.956,1.003
81.986,1.004
82.016,1.007
82.046,1.007
82.076,1.003
82.106,1.000
82.136,1.000
82.166,1.009
82.196,1.013
82.226,1.001
82.256,1.004
82.286,1.005
82.316,1.005
82.346,1.003
82.376,1.004
82.406,1.010
82.436,1.004
82.466,1.010
82.496,1.006
82.526,1.002
82.556,1.007
82.586,1.008
82.616,1.005
82.646,1.006
82.676,1.007
82.706,1.005
82.736,1.003
82.766,1.006
82.796,1.003
82.826,1.004
82.856,1.003
82.886,1.001
82.916,1.004
82.946,1.008
82.976,1.005
83.006,1.006
83.036,1.010
83.066,1.005
83.096,1.004
83.126,1.006
83.156,1.001
83.186,1.002
83.216,1.004
83.246,1.006
83.276,1.009
83.306,1.005
83.336,1.007
83.366,1.001
83.396,1.002
83.426,1.003
83.456,1.007
83.486,1.010
83.516,1.006
83.546,1.007
83.576,1.004
83.606,1.009
83.636,1.006
83.666,1.005
83.696,1.006
83.726,1.004
83.756,1.006
83.786,1.003
83.816,1.006
83.846,1.004
83.876,1.000
83.906,1.008
83.936,1.001
83.966,1.012
83.996,1.003
84.026,1.004
84.056,1.010
84.086,1.003
84.116,1.000
84.146,1.006
84.176,1.008
84.206,1.007
84.236,1.002
84.266,1.009
84.296,1.000
84.326,1.004
84.356,1.004
84.386,1.004
84.416,1.006
84.446,1.007
84.476,1.005
84.506,1.003
84.536,1.005
84.566,1.006
84.596,1.002
84.626,1.002
84.656,1.006
84.686,1.003
84.716,1.006
84.746,1.004
84.776,1.006
84.806,1.004
84.836,1.006
84.866,1.010
84.896,1.003
84.926,1.009
84.956,1.012
84.986,1.004
85.016,1.002
85.046,1.006
85.076,0.999
85.106,1.000
85.136,1.004
85.166,1.011
85.196,1.002
85.226,1.004
85.256,1.003
85.286,1.001
85.316,1.005
85.346,1.007
85.376,1.006
85.406,1.003
85.436,1.002
85.466,1.006
85.496,1.007
85.526,1.006
85.556,1.004
85.586,1.004
85.616,1.007
85.646,1.005
85.676,1.007
85.706,1.003
85.736,1.004
85.766,1.007
85.796,1.004
85.826,1.003
85.856,1.006
85.886,1.005
85.916,1.001
85.946,1.012
85.976,1.003
86.006,1.007
86.036,1.006
86.066,1.001
86.096,1.000
86.126,1.003
86.156,1.007
86.186,1.007
86.216,1.007
86.246,1.006
86.276,1.003
86.306,1.003
86.336,1.008
86.366,1.003
86.396,1.003
86.426,1.002
86.456,1.007
86.486,1.007
86.516,1.007
86.546,1.003
86.576,1.006
86.606,1.004
86.636,1.000
86.666,1.001
86.696,1.008
86.726,1.004
86.756,1.003
86.786,1.010
86.816,1.000
86.846,1.003
86.876,1.004
86.906,1.003
86.936,1.009
86.966,1.009
86.996,1.005
87.026,1.007
87.056,1.003
87.086,1.002
87.116,1.005
87.146,1.007
87.176,1.009
87.206,1.009
87.236,1.003
87.266,1.002
87.296,1.003
87.326,1.006
87.356,1.005
87.386,1.003
87.416,1.005
87.446,1.005
87.476,1.006
87.506,1.007
87.536,1.003
87.566,1.007
87.596,1.003
87.626,1.003
87.656,1.004
87.686,1.007
87.716,1.005
87.746,1.004
87.776,1.007
87.806,1.007
87.836,1.003
87.866,1.001
87.896,1.004
87.926,1.004
87.956,1.006
87.986,1.009
88.016,1.010
88.046,1.004
88.076,1.005
88.106,1.000
88.136,1.002
88.166,1.007
88.196,1.005
88.226,1.008
88.256,1.007
88.286,1.004
88.316,1.006
88.346,1.007
88.376,1.007
88.406,1.003
88.436,1.007
88.466,1.007
88.496,1.000
88.526,1.003
88.556,1.004
88.586,1.004
88.616,1.012
88.646,1.007
88.676,1.006
88.706,1.002
88.736,1.007
88.766,1.003
88.796,1.002
88.826,1.004
88.856,1.007
88.886,1.004
88.916,1.004
88.946,1.000
88.976,1.001
89.006,1.009
89.036,1.004
89.066,1.006
89.096,1.004
89.126,1.002
89.156,1.003
89.186,1.004
89.216,1.006
89.246,1.003
89.276,1.003
89.306,1.005
89.336,1.005
89.366,1.003
89.396,1.006
89.426,1.003
89.456,1.006
89.486,1.007
89.516,1.005
89.546,1.007
89.576,1.006
89.606,1.001
89.636,1.004
89.666,1.003
89.696,1.003
89.726,1.002
89.756,1.000
89.786,1.006
89.816,1.006
89.846,1.007
89.876,0.999
89.906,1.006
89.936,1.005
89.966,1.007
89.996,1.002
90.026,1.005
90.056,1.005
90.086,1.004
90.116,1.006
90.146,1.005
90.176,1.003
90.206,1.005
90.236,1.005
90.266,1.005
90.296,1.002
90.326,1.003
90.356,1.004
90.386,1.002
90.416,1.005
90.446,1.010
90.476,1.006
90.506,1.008
90.536,1.003
90.566,1.003
90.596,1.004
90.626,1.002
90.656,0.998
90.686,1.001
90.716,1.007
90.746,1.010
90.776,1.004
90.806,1.009
90.836,1.003
90.866,1.005
90.896,1.004
90.926,1.006
90.956,1.006
90.986,0.999
91.016,1.003
91.046,1.007
91.076,1.006
91.106,1.002
91.136,1.005
91.166,1.006
91.196,1.004
91.226,1.004
91.256,1.004
91.286,1.006
91.316,1.006
91.346,1.006
91.376,1.009
91.406,1.000
91.436,1.007
91.466,1.014
91.496,1.005
91.526,1.003
91.556,1.002
91.586,1.002
91.616,1.002
91.646,1.003
91.676,1.006
91.706,1.007
91.736,1.015
91.766,1.003
91.796,0.999
91.826,1.005
91.856,1.007
91.886,1.002
91.916,1.002
91.946,1.001
91.976,1.002
92.006,1.004
92.036,1.006
92.066,1.005
92.096,0.999
92.126,1.003
92.156,1.006
92.186,1.007
92.216,1.004
92.246,1.000
92.276,1.003
92.306,1.009
92.336,1.000
92.366,1.006
92.396,1.003
92.426,1.005
92.456,1.002
92.486,1.005
92.516,1.009
92.546,1.006
92.576,1.005
92.606,1.002
92.636,1.002
92.666,1.003
92.696,1.004
92.726,1.004
92.756,1.002
92.786,1.005
92.816,1.004
92.846,1.002
92.876,1.006
92.906,1.005
92.936,1.006
92.966,1.000
92.996,1.007
93.026,1.011
93.056,1.000
93.086,1.004
93.116,1.003
93.146,1.000
93.176,1.000
93.206,1.005
93.236,1.010
93.266,1.006
93.296,1.011
93.326,1.000
93.356,1.002
93.386,1.002
93.416,1.001
93.446,1.008
93.476,1.005
93.506,1.004
93.536,1.004
93.566,1.006
93.596,1.004
93.626,1.005
93.656,1.002
93.686,1.008
93.716,0.999
93.746,1.005
93.776,1.009
93.806,1.007
93.836,1.001
93.866,1.008
93.896,1.005
93.926,1.005
93.956,1.002
93.986,1.005
94.016,1.005
94.046,1.008
94.076,1.001
94.106,1.001
94.136,1.004
94.166,1.003
94.196,1.007
94.226,1.007
94.256,1.002
94.286,1.002
94.316,1.008
94.346,1.008
94.376,1.004
94.406,1.002
94.436,1.001
94.466,1.002
94.496,1.009
94.526,1.005
94.556,1.012
94.586,1.000
94.616,1.006
94.646,1.003
94.676,1.006
94.706,1.002
94.736,1.004
94.766,1.006
94.796,1.011
94.826,1.001
94.856,1.003
94.886,1.002
94.916,1.003
94.946,1.006
94.976,1.005
95.006,1.004
95.036,1.001
95.066,1.001
95.096,1.008
95.126,1.005
95.156,1.005
95.186,1.004
95.216,1.005
95.246,1.007
95.276,1.002
95.306,1.005
95.336,1.004
95.366,1.009
95.396,1.005
95.426,1.002
95.456,1.009
95.486,1.001
95.516,1.006
95.546,1.007
95.576,1.004
95.606,1.005
95.636,1.002
95.666,1.000
95.696,1.006
95.726,1.009
95.756,1.008
95.786,1.001
95.816,1.000
95.846,1.004
95.876,1.008
95.906,1.011
95.936,1.004
95.966,1.004
95.996,1.004
96.026,1.008
96.056,1.003
96.086,1.003
96.116,1.005
96.146,1.004
96.176,1.001
96.206,1.003
96.236,1.004
96.266,1.006
96.296,1.007
96.326,1.006
96.356,1.006
96.386,0.997
96.416,1.004
96.446,1.013
96.476,1.007
96.506,1.004
96.536,1.001
96.566,1.001
96.596,1.002
96.626,1.005
96.656,1.005
96.686,1.002
96.716,1.006
96.746,1.007
96.776,1.004
96.806,1.003
96.836,1.001
96.866,1.005
96.896,0.999
96.926,1.003
96.956,1.005
96.986,1.001
97.016,1.000
97.046,0.999
97.076,1.003
97.106,1.008
97.136,1.001
97.166,1.003
97.196,1.000
97.226,1.004
97.256,1.001
97.286,1.003
97.316,0.995
97.346,1.006
97.376,1.008
97.406,1.000
97.436,1.003
97.466,1.003
97.496,1.000
97.526,0.999
97.556,1.005
97.586,1.004
97.616,1.004
97.646,1.008
97.676,0.999
97.706,1.001
97.736,1.004
97.766,1.002
97.796,1.002
97.826,1.003
97.856,1.001
97.886,1.005
97.916,1.002
97.946,1.005
97.976,1.004
98.006,1.000
98.036,1.002
98.066,1.000
98.096,1.004
98.126,1.004
98.156,1.005
98.186,1.005
98.216,0.999
98.246,1.008
98.276,1.004
98.306,1.002
98.336,1.002
98.366,1.002
98.396,1.001
98.426,0.999
98.456,1.005
98.486,1.008
98.516,0.999
98.546,1.003
98.576,1.002
98.606,1.010
98.636,1.012
98.666,1.023
98.696,1.020
98.726,1.019
98.756,1.019
98.786,1.012
98.816,1.008
98.846,1.007
98.876,0.995
98.906,0.989
98.936,0.983
98.966,0.983
98.996,0.999
99.026,0.992
99.056,0.998
99.086,0.991
99.116,0.998
99.146,1.014
99.176,0.994
99.206,0.987
99.236,0.985
99.266,0.997
99.296,1.002
99.326,0.988
99.356,0.992
99.386,1.005
99.416,0.994
99.446,0.985
99.476,0.981
99.506,1.009
99.536,1.018
99.566,1.005
99.596,0.981
99.626,0.994
99.656,1.000
99.686,0.977
99.716,0.968
99.746,0.996
99.776,0.989
99.806,1.000
99.836,1.007
99.866,1.004
99.896,0.988
99.926,0.992
99.956,0.996
99.986,0.999
100.016,0.993
100.046,0.972
100.076,0.972
100.106,0.973
100.136,0.973
100.166,0.980
100.196,0.991
100.226,0.972
100.256,0.968
100.286,0.990
100.316,1.003
100.346,1.005
100.376,1.000
100.406,0.981
100.436,0.989
100.466,0.995
100.496,0.992
100.526,0.968
100.556,0.991
100.586,0.998
100.616,0.990
100.646,1.002
100.676,1.015
100.706,0.990
100.736,0.983
100.766,1.011
100.796,1.012
100.826,0.995
100.856,0.990
100.886,0.998
100.916,0.996
100.946,0.995
100.976,0.993
101.006,0.985
101.036,0.989
101.066,0.992
101.096,0.997
101.126,0.986
101.156,0.990
101.186,0.992
101.216,0.992
101.246,0.986
101.276,0.998
101.306,0.994
101.336,0.986
101.366,0.994
101.396,0.994
101.426,0.994
101.456,1.005
101.486,0.995
101.516,0.990
101.546,0.988
101.576,0.990
101.606,0.992
101.636,0.990
101.666,0.992
101.696,0.990
101.726,0.998
101.756,1.001
101.786,0.994
101.816,0.981
101.846,0.982
101.876,0.985
101.906,0.990
101.936,0.995
101.966,0.995
101.996,0.991
102.026,0.994
102.056,0.985
102.086,0.987
102.116,1.005
102.146,0.990
102.176,0.983
102.206,0.991
102.236,0.990
102.266,0.994
102.296,0.993
102.326,0.996
102.356,0.990
102.386,0.992
102.416,0.990
102.446,0.987
102.476,0.994
102.506,0.990
102.536,0.992
102.566,0.989
102.596,0.993
102.626,0.993
102.656,0.995
102.686,0.994
102.716,0.994
102.746,0.990
102.776,0.985
102.806,0.997
102.836,0.991
102.866,0.990
102.896,0.992
102.926,0.992
102.956,0.989
102.986,0.995
103.016,0.994
103.046,0.989
103.076,0.993
103.106,0.994
103.136,0.989
103.166,0.993
103.196,0.991
103.226,0.996
103.256,0.995
103.286,0.989
103.316,0.990
103.346,0.995
103.376,0.998
103.406,0.993
103.436,0.995
103.466,0.984
103.496,0.987
103.526,0.996
103.556,0.995
103.586,0.992
103.616,0.992
103.646,0.991
103.676,0.988
103.706,0.988
103.736,0.999
103.766,0.990
103.796,0.996
103.826,0.993
103.856,0.991
103.886,0.991
103.916,0.993
103.946,0.991
103.976,0.990
104.006,0.991
104.036,0.993
104.066,0.992
104.096,0.992
104.126,0.993
104.156,0.991
104.186,0.991
104.216,0.995
104.246,0.991
104.276,0.990
104.306,0.990
104.336,0.996
104.366,0.991
104.396,0.998
104.426,0.996
104.456,0.991
104.486,0.989
104.516,0.992
104.546,0.992
104.576,0.987
104.606,0.995
104.636,0.995
104.666,0.987
104.696,0.995
104.726,0.991
104.756,0.989
104.786,0.991
104.816,0.989
104.846,0.995
104.876,0.995
104.906,0.992
104.936,0.991
104.966,0.991
104.996,0.994
105.026,0.990
105.056,0.991
105.086,0.994
105.116,0.992
105.146,0.992
105.176,0.990
105.206,0.995
105.236,0.992
105.266,1.002
105.296,0.990
105.326,0.995
105.356,0.992
105.386,0.992
105.416,0.990
105.446,0.992
105.476,0.991
105.506,0.990
105.536,0.992
105.566,0.996
105.596,0.989
105.626,0.996
105.656,0.992
105.686,0.991
105.716,0.991
105.746,0.992
105.776,0.992
105.806,0.992
105.836,0.990
105.866,0.992
105.896,0.993
105.926,0.992
105.956,0.994
105.986,0.989
106.016,0.993
106.046,0.991
106.076,0.989
106.106,0.991
106.136,0.992
106.166,0.990
106.196,0.998
106.226,0.982
106.256,0.990
106.286,0.998
106.316,0.995
106.346,0.989
106.376,0.991
106.406,0.990
106.436,0.988
106.466,0.994
106.496,0.999
106.526,0.990
106.556,0.997
106.586,0.989
106.616,0.992
106.646,0.989
106.676,0.992
106.706,0.996
106.736,0.998
106.766,0.988
106.796,0.988
106.826,0.995
106.856,0.994
106.886,0.991
106.916,0.990
106.946,0.996
106.976,0.994
107.006,0.995
107.036,0.987
107.066,0.992
107.096,0.997
107.126,0.990
107.156,0.989
107.186,0.988
107.216,0.989
107.246,0.995
107.276,0.994
107.306,0.996
107.336,0.991
107.366,0.994
107.396,0.991
107.426,0.988
107.456,0.992
107.486,0.995
107.516,0.994
107.546,0.992
107.576,0.992
107.606,0.993
107.636,0.994
107.666,0.994
107.696,0.993
107.726,0.990
107.756,0.993
107.786,0.985
107.816,0.989
107.846,1.001
107.876,0.990
107.906,0.993
107.936,0.992
