df_hash,22ZHK4.D641S7
62.556,16
62.581,26
62.606,60
62.631,110
62.656,161
62.681,204
62.706,238
62.731,268
62.756,295
62.781,320
62.806,338
62.831,349
62.856,354
62.881,359
62.906,366
62.931,375
62.956,382
62.981,385
63.006,379
63.031,366
63.056,347
63.081,328
63.106,311
63.131,292
63.156,269
63.181,242
63.206,213
63.231,187
63.256,160
63.281,130
63.306,97
63.331,75
63.356,78
63.381,107
63.406,151
63.431,191
63.456,217
63.481,234
63.506,254
63.531,281
63.556,308
63.581,327
63.606,334
63.631,336
63.656,341
63.681,351
63.706,363
63.731,373
63.756,376
63.781,371
63.806,361
63.831,347
63.856,332
63.881,317
63.906,301
63.931,282
63.956,260
63.981,235
64.006,211
64.031,188
64.056,165
64.081,138
64.106,104
64.131,66
64.156,31
64.181,13
64.206,21
64.231,54
64.256,101
64.281,147
64.306,182
64.331,208
64.356,233
64.381,264
64.406,294
64.431,316
64.456,325
64.481,328
64.506,333
64.531,345
64.556,362
64.581,374
64.606,378
64.631,372
64.656,363
64.681,354
64.706,345
64.731,334
64.756,321
64.781,307
64.806,293
64.831,279
64.856,264
64.881,245
64.906,222
64.931,198
64.956,175
64.981,152
65.006,123
65.031,86
65.056,51
65.081,34
65.106,46
65.131,86
65.156,137
65.181,180
65.206,209
65.231,230
65.256,252
65.281,277
65.306,298
65.331,309
65.356,313
65.381,317
65.406,327
65.431,340
65.456,349
65.481,352
65.506,351
65.531,351
65.556,351
65.581,348
65.606,336
65.631,319
65.656,298
65.681,279
65.706,263
65.731,247
65.756,230
65.781,210
65.806,187
65.831,165
65.856,145
65.881,125
65.906,102
65.931,70
65.956,35
65.981,11
66.006,13
66.031,48
66.056,101
66.081,153
66.106,192
66.131,218
66.156,242
66.181,270
66.206,299
66.231,318
66.256,324
66.281,323
66.306,325
66.331,336
66.356,352
66.381,369
66.406,379
66.431,383
66.456,382
66.481,377
66.506,372
66.531,365
66.556,357
66.581,347
66.606,335
66.631,323
66.656,313
66.681,304
66.706,293
66.731,279
66.756,262
66.781,244
66.806,226
66.831,202
66.856,167
66.881,124
66.906,84
66.931,61
66.956,65
66.981,90
67.006,127
67.031,162
67.056,189
67.081,211
67.106,232
67.131,254
67.156,276
67.181,294
67.206,308
67.231,318
67.256,326
67.281,336
67.306,346
67.331,353
67.356,354
67.381,350
67.406,344
67.431,339
67.456,334
67.481,326
67.506,313
67.531,295
67.556,276
67.581,258
67.606,244
67.631,231
67.656,216
67.681,198
67.706,178
67.731,156
67.756,131
67.781,105
67.806,76
67.831,47
67.856,27
67.881,24
67.906,45
67.931,88
67.956,139
67.981,185
68.006,217
68.031,237
68.056,253
68.081,270
68.106,285
68.131,295
68.156,300
68.181,304
68.206,313
68.231,328
68.256,346
68.281,358
68.306,362
68.331,359
68.356,351
68.381,341
68.406,330
68.431,319
68.456,308
68.481,296
68.506,283
68.531,266
68.556,245
68.581,222
68.606,202
68.631,182
68.656,162
68.681,139
68.706,118
68.731,107
68.756,117
68.781,149
68.806,193
68.831,235
68.856,265
68.881,284
68.906,296
68.931,306
68.956,313
68.981,311
69.006,303
69.031,298
69.056,304
69.081,322
69.106,341
69.131,351
69.156,348
69.181,340
69.206,331
69.231,324
69.256,313
69.281,299
69.306,282
69.331,265
69.356,248
69.381,230
69.406,212
69.431,193
69.456,174
69.481,151
69.506,123
69.531,96
69.556,84
69.581,96
69.606,133
69.631,180
69.656,225
69.681,261
69.706,289
69.731,313
69.756,335
69.781,352
69.806,362
69.831,364
69.856,362
69.881,363
69.906,372
69.931,386
69.956,401
69.981,408
70.006,402
70.031,387
70.056,370
70.081,353
70.106,332
70.131,307
70.156,281
70.181,260
70.206,241
70.231,213
70.256,165
70.281,99
70.306,35
70.331,-10
70.356,-40
70.381,-71
70.406,-115
70.431,-162
70.456,-186
70.481,-169
70.506,-114
70.531,-45
70.556,17
70.581,69
70.606,119
70.631,173
70.656,231
70.681,283
70.706,323
70.731,353
70.756,377
70.781,401
70.806,428
70.831,457
70.856,484
70.881,506
70.906,520
70.931,525
70.956,523
70.981,517
71.006,507
71.031,493
71.056,476
71.081,453
71.106,427
71.131,398
71.156,370
71.181,341
71.206,313
71.231,282
71.256,249
71.281,215
71.306,179
71.331,138
71.356,91
71.381,46
71.406,17
71.431,18
71.456,50
71.481,99
71.506,145
71.531,179
71.556,203
71.581,226
71.606,250
71.631,271
71.656,282
71.681,284
71.706,285
71.731,293
71.756,309
71.781,327
71.806,341
71.831,348
71.856,347
71.881,341
71.906,330
71.931,318
71.956,304
71.981,289
72.006,272
72.031,253
72.056,232
72.081,209
72.106,185
72.131,160
72.156,132
72.181,100
72.206,64
72.231,27
72.256,2
72.281,3
72.306,36
72.331,94
72.356,156
72.381,204
72.406,235
72.431,258
72.456,283
72.481,309
72.506,331
72.531,342
72.556,347
72.581,354
72.606,369
72.631,390
72.656,407
72.681,416
72.706,415
72.731,407
72.756,394
72.781,379
72.806,361
72.831,341
72.856,318
72.881,293
72.906,266
72.931,238
72.956,209
72.981,179
73.006,148
73.031,117
73.056,87
73.081,52
73.106,9
73.131,-36
73.156,-65
73.181,-60
73.206,-15
73.231,54
73.256,123
73.281,176
73.306,215
73.331,251
73.356,289
73.381,325
73.406,350
73.431,362
73.456,369
73.481,378
73.506,393
73.531,409
73.556,423
73.581,431
73.606,431
73.631,425
73.656,413
73.681,396
73.706,380
73.731,364
73.756,346
73.781,325
73.806,299
73.831,271
73.856,243
73.881,216
73.906,186
73.931,154
73.956,122
73.981,90
74.006,57
74.031,17
74.056,-27
74.081,-64
74.106,-77
74.131,-52
74.156,4
74.181,76
74.206,142
74.231,190
74.256,226
74.281,259
74.306,295
74.331,328
74.356,350
74.381,360
74.406,365
74.431,376
74.456,397
74.481,419
74.506,432
74.531,431
74.556,423
74.581,417
74.606,413
74.631,406
74.656,388
74.681,362
74.706,337
74.731,321
74.756,313
74.781,304
74.806,290
74.831,274
74.856,257
74.881,238
74.906,214
74.931,182
74.956,148
74.981,115
75.006,81
75.031,41
75.056,-5
75.081,-48
75.106,-69
75.131,-54
75.156,-6
75.181,57
75.206,120
75.231,171
75.256,210
75.281,241
75.306,266
75.331,289
75.356,309
75.381,325
75.406,335
75.431,343
75.456,353
75.481,370
75.506,392
75.531,410
75.556,416
75.581,409
75.606,397
75.631,386
75.656,378
75.681,370
75.706,358
75.731,343
75.756,330
75.781,317
75.806,303
75.831,285
75.856,263
75.881,239
75.906,214
75.931,187
75.956,160
75.981,134
76.006,110
76.031,82
76.056,47
76.081,13
76.106,-3
76.131,12
76.156,62
76.181,129
76.206,190
76.231,234
76.256,262
76.281,282
76.306,298
76.331,310
76.356,316
76.381,319
76.406,326
76.431,338
76.456,351
76.481,363
76.506,370
76.531,372
76.556,369
76.581,362
76.606,349
76.631,333
76.656,315
76.681,295
76.706,274
76.731,253
76.756,233
76.781,214
76.806,193
76.831,167
76.856,139
76.881,112
76.906,85
76.931,57
76.956,27
76.981,2
77.006,-1
77.031,26
77.056,81
77.081,145
77.106,197
77.131,231
77.156,254
77.181,280
77.206,309
77.231,335
77.256,347
77.281,348
77.306,346
77.331,352
77.356,366
77.381,383
77.406,392
77.431,392
77.456,386
77.481,377
77.506,369
77.531,358
77.556,340
77.581,316
77.606,291
77.631,271
77.656,254
77.681,235
77.706,208
77.731,174
77.756,143
77.781,119
77.806,99
77.831,72
77.856,34
77.881,-6
77.906,-26
77.931,-12
77.956,35
77.981,99
78.006,160
78.031,208
78.056,244
78.081,275
78.106,304
78.131,330
78.156,352
78.181,368
78.206,379
78.231,387
78.256,394
78.281,405
78.306,418
78.331,429
78.356,432
78.381,426
78.406,414
78.431,399
78.456,385
78.481,370
78.506,353
78.531,335
78.556,315
78.581,293
78.606,269
78.631,243
78.656,216
78.681,191
78.706,164
78.731,136
78.756,106
78.781,75
78.806,45
78.831,11
78.856,-25
78.881,-58
78.906,-72
78.931,-51
78.956,2
78.981,71
79.006,133
79.031,178
79.056,211
79.081,243
79.106,277
79.131,308
79.156,330
79.181,341
79.206,349
79.231,361
79.256,378
79.281,397
79.306,413
79.331,424
79.356,429
79.381,427
79.406,418
79.431,406
79.456,394
79.481,382
79.506,370
79.531,357
79.556,340
79.581,320
79.606,299
79.631,278
79.656,257
79.681,235
79.706,211
79.731,184
79.756,155
79.781,127
79.806,101
79.831,70
79.856,31
79.881,-13
79.906,-48
79.931,-55
79.956,-23
79.981,35
80.006,102
80.031,157
80.056,194
80.081,221
80.106,246
80.131,273
80.156,296
80.181,312
80.206,321
80.231,328
80.256,339
80.281,357
80.306,377
80.331,394
80.356,401
80.381,396
80.406,386
80.431,377
80.456,370
80.481,364
80.506,354
80.531,339
80.556,322
80.581,304
80.606,288
80.631,271
80.656,251
80.681,229
80.706,204
80.731,179
80.756,156
80.781,134
80.806,112
80.831,85
80.856,56
80.881,32
80.906,30
80.931,60
80.956,117
80.981,180
81.006,231
81.031,261
81.056,278
81.081,294
81.106,311
81.131,323
81.156,326
81.181,326
81.206,330
81.231,342
81.256,359
81.281,372
81.306,377
81.331,377
81.356,373
81.381,365
81.406,351
81.431,334
81.456,316
81.481,299
81.506,284
81.531,266
81.556,246
81.581,224
81.606,201
81.631,177
81.656,153
81.681,129
81.706,106
81.731,81
81.756,49
81.781,14
81.806,-10
81.831,-8
81.856,27
81.881,88
81.906,153
81.931,201
81.956,231
81.981,252
82.006,275
82.031,301
82.056,324
82.081,337
82.106,342
82.131,347
82.156,357
82.181,373
82.206,389
82.231,400
82.256,403
82.281,400
82.306,391
82.331,378
82.356,362
82.381,346
82.406,329
82.431,312
82.456,293
82.481,272
82.506,251
82.531,228
82.556,205
82.581,178
82.606,149
82.631,121
82.656,97
82.681,74
82.706,47
82.731,13
82.756,-21
82.781,-39
82.806,-28
82.831,13
82.856,71
82.881,130
82.906,178
82.931,218
82.956,253
82.981,287
83.006,316
83.031,337
83.056,351
83.081,361
83.106,372
83.131,387
83.156,403
83.181,419
83.206,432
83.231,440
83.256,442
83.281,437
83.306,426
83.331,412
83.356,397
83.381,380
83.406,362
83.431,342
83.456,323
83.481,304
83.506,285
83.531,266
83.556,244
83.581,218
83.606,189
83.631,160
83.656,133
83.681,110
83.706,86
83.731,54
83.756,13
83.781,-26
83.806,-48
83.831,-37
83.856,7
83.881,72
83.906,136
83.931,184
83.956,217
83.981,242
84.006,267
84.031,291
84.056,309
84.081,317
84.106,320
84.131,327
84.156,340
84.181,357
84.206,371
84.231,379
84.256,382
84.281,382
84.306,379
84.331,371
84.356,360
84.381,345
84.406,331
84.431,315
84.456,298
84.481,281
84.506,264
84.531,248
84.556,231
84.581,209
84.606,185
84.631,163
84.656,145
84.681,125
84.706,99
84.731,69
84.756,52
84.781,62
84.806,103
84.831,159
84.856,210
84.881,243
84.906,262
84.931,276
84.956,291
84.981,305
85.006,312
85.031,312
85.056,310
85.081,315
85.106,327
85.131,342
85.156,353
85.181,356
85.206,350
85.231,339
85.256,326
85.281,313
85.306,297
85.331,280
85.356,259
85.381,237
85.406,215
85.431,194
85.456,172
85.481,149
85.506,122
85.531,91
85.556,57
85.581,30
85.606,20
85.631,39
85.656,84
85.681,143
85.706,198
85.731,236
85.756,259
85.781,276
85.806,295
85.831,315
85.856,332
85.881,341
85.906,345
85.931,350
85.956,359
85.981,373
86.006,387
86.031,396
86.056,395
86.081,383
86.106,365
86.131,348
86.156,336
86.181,324
86.206,308
86.231,287
86.256,264
86.281,244
86.306,225
86.331,201
86.356,171
86.381,140
86.406,115
86.431,95
86.456,70
86.481,35
86.506,-1
86.531,-19
86.556,-1
86.581,50
86.606,115
86.631,170
86.656,206
86.681,230
86.706,253
86.731,281
86.756,309
86.781,331
86.806,343
86.831,350
86.856,360
86.881,373
86.906,389
86.931,402
86.956,408
86.981,405
87.006,396
87.031,386
87.056,374
87.081,362
87.106,347
87.131,330
87.156,312
87.181,294
87.206,275
87.231,255
87.256,233
87.281,210
87.306,186
87.331,161
87.356,136
87.381,111
87.406,84
87.431,53
87.456,19
87.481,-7
87.506,-13
87.531,10
87.556,60
87.581,118
87.606,167
87.631,201
87.656,228
87.681,257
87.706,288
87.731,313
87.756,326
87.781,330
87.806,337
87.831,352
87.856,373
87.881,389
87.906,397
87.931,397
87.956,395
87.981,394
88.006,392
88.031,385
88.056,373
88.081,359
88.106,345
88.131,330
88.156,314
88.181,296
88.206,277
88.231,258
88.256,237
88.281,215
88.306,191
88.331,167
88.356,143
88.381,119
88.406,95
88.431,65
88.456,30
88.481,-1
88.506,-15
88.531,0
88.556,45
88.581,104
88.606,158
88.631,195
88.656,221
88.681,247
88.706,279
88.731,309
88.756,327
88.781,332
88.806,331
88.831,337
88.856,351
88.881,369
88.906,381
88.931,384
88.956,382
88.981,376
89.006,370
89.031,362
89.056,353
89.081,342
89.106,329
89.131,315
89.156,299
89.181,284
89.206,271
89.231,259
89.256,246
89.281,229
89.306,209
89.331,188
89.356,167
89.381,145
89.406,121
89.431,95
89.456,69
89.481,47
89.506,38
89.531,50
89.556,87
89.581,142
89.606,197
89.631,238
89.656,261
89.681,274
89.706,288
89.731,302
89.756,310
89.781,306
89.806,296
89.831,295
89.856,308
89.881,327
89.906,342
89.931,345
89.956,342
89.981,339
90.006,338
90.031,333
90.056,319
90.081,301
90.106,284
90.131,271
90.156,256
90.181,235
90.206,210
90.231,186
90.256,165
90.281,144
90.306,118
90.331,91
90.356,78
90.381,93
90.406,134
90.431,187
90.456,233
90.481,264
90.506,284
90.531,301
90.556,317
90.581,329
90.606,334
90.631,334
90.656,332
90.681,333
90.706,339
90.731,346
90.756,351
90.781,351
90.806,344
90.831,332
90.856,317
90.881,300
90.906,281
90.931,259
90.956,236
90.981,210
91.006,184
91.031,157
91.056,131
91.081,106
91.106,78
91.131,47
91.156,19
91.181,3
91.206,13
91.231,52
91.256,111
91.281,171
91.306,217
91.331,244
91.356,264
91.381,284
91.406,307
91.431,327
91.456,340
91.481,348
91.506,356
91.531,370
91.556,387
91.581,402
91.606,409
91.631,408
91.656,403
91.681,395
91.706,385
91.731,372
91.756,355
91.781,334
91.806,310
91.831,285
91.856,262
91.881,239
91.906,213
91.931,183
91.956,153
91.981,126
92.006,102
92.031,77
92.056,44
92.081,4
92.106,-29
92.131,-39
92.156,-14
92.181,39
92.206,104
92.231,160
92.256,200
92.281,231
92.306,261
92.331,294
92.356,323
92.381,343
92.406,352
92.431,359
92.456,371
92.481,387
92.506,402
92.531,411
92.556,415
92.581,415
92.606,412
92.631,406
92.656,394
92.681,377
92.706,358
92.731,338
92.756,319
92.781,297
92.806,273
92.831,249
92.856,226
92.881,201
92.906,172
92.931,140
92.956,110
92.981,82
93.006,53
93.031,20
93.056,-12
93.081,-29
93.106,-17
93.131,25
93.156,86
93.181,144
93.206,187
93.231,216
93.256,242
93.281,270
93.306,296
93.331,315
93.356,325
93.381,331
93.406,342
93.431,359
93.456,379
93.481,397
93.506,407
93.531,409
93.556,405
93.581,396
93.606,386
93.631,375
93.656,364
93.681,351
93.706,334
93.731,314
93.756,295
93.781,280
93.806,266
93.831,250
93.856,229
93.881,207
93.906,187
93.931,167
93.956,143
93.981,114
94.006,86
94.031,71
94.056,77
94.081,104
94.106,140
94.131,173
94.156,197
94.181,215
94.206,231
94.231,247
94.256,257
94.281,260
94.306,256
94.331,254
94.356,259
94.381,274
94.406,293
94.431,310
94.456,321
94.481,325
94.506,325
94.531,320
94.556,311
94.581,299
94.606,287
94.631,275
94.656,260
94.681,242
94.706,219
94.731,196
94.756,176
94.781,157
94.806,135
94.831,112
94.856,97
94.881,102
94.906,134
94.931,185
94.956,240
94.981,282
95.006,307
95.031,319
95.056,326
95.081,329
95.106,324
95.131,312
95.156,300
95.181,296
95.206,304
95.231,317
95.256,325
95.281,324
95.306,314
95.331,303
95.356,293
95.381,280
95.406,260
95.431,236
95.456,210
95.481,186
95.506,160
95.531,129
95.556,97
95.581,77
95.606,82
95.631,117
95.656,170
95.681,222
95.706,260
95.731,282
95.756,296
95.781,310
95.806,323
95.831,329
95.856,327
95.881,319
95.906,315
95.931,316
95.956,323
95.981,329
96.006,329
96.031,320
96.056,305
96.081,285
96.106,264
96.131,241
96.156,215
96.181,188
96.206,159
96.231,128
96.256,94
96.281,58
96.306,29
96.331,21
96.356,42
96.381,88
96.406,145
96.431,196
96.456,234
96.481,263
96.506,291
96.531,318
96.556,338
96.581,347
96.606,349
96.631,353
96.656,362
96.681,373
96.706,381
96.731,380
96.756,372
96.781,361
96.806,347
96.831,331
96.856,312
96.881,289
96.906,264
96.931,235
96.956,205
96.981,175
97.006,147
97.031,117
97.056,81
97.081,39
97.106,4
97.131,-6
97.156,19
97.181,73
97.206,135
97.231,184
97.256,216
97.281,239
97.306,267
97.331,301
97.356,333
97.381,352
97.406,361
97.431,366
97.456,376
97.481,391
97.506,405
97.531,410
97.556,406
97.581,397
97.606,388
97.631,378
97.656,365
97.681,346
97.706,322
97.731,296
97.756,272
97.781,249
97.806,224
97.831,195
97.856,166
97.881,139
97.906,114
97.931,85
97.956,47
97.981,2
98.006,-33
98.031,-41
98.056,-14
98.081,39
98.106,98
98.131,148
98.156,184
98.181,216
98.206,253
98.231,293
98.256,329
98.281,352
98.306,365
98.331,374
98.356,385
98.381,399
98.406,412
98.431,421
98.456,425
98.481,425
98.506,421
98.531,413
98.556,402
98.581,391
98.606,379
98.631,363
98.656,344
98.681,323
98.706,303
98.731,283
98.756,262
98.781,236
98.806,209
98.831,183
98.856,159
98.881,127
98.906,82
98.931,29
98.956,-16
98.981,-35
99.006,-23
99.031,11
99.056,54
99.081,94
99.106,126
99.131,154
99.156,180
99.181,205
99.206,230
99.231,249
99.256,261
99.281,268
99.306,276
99.331,292
99.356,315
99.381,339
99.406,356
99.431,361
99.456,360
99.481,356
99.506,350
99.531,339
99.556,322
99.581,305
99.606,294
99.631,291
99.656,288
99.681,278
99.706,260
99.731,236
99.756,214
99.781,196
99.806,182
99.831,168
99.856,149
99.881,124
99.906,98
99.931,84
99.956,95
99.981,132
100.006,182
100.031,229
100.056,262
100.081,286
100.106,306
100.131,322
100.156,328
100.181,321
100.206,310
100.231,306
100.256,317
100.281,337
100.306,355
100.331,363
100.356,361
100.381,352
100.406,340
100.431,327
100.456,316
100.481,306
100.506,294
100.531,278
100.556,258
100.581,238
100.606,220
100.631,203
100.656,186
100.681,166
100.706,146
100.731,123
100.756,95
100.781,63
100.806,40
100.831,39
100.856,69
100.881,119
100.906,170
100.931,210
100.956,238
100.981,263
101.006,288
101.031,308
101.056,320
101.081,325
101.106,329
101.131,332
101.156,332
101.181,327
101.206,322
101.231,325
101.256,332
101.281,333
101.306,321
101.331,303
101.356,288
101.381,281
101.406,272
101.431,253
101.456,228
101.481,212
101.506,212
101.531,218
101.556,213
101.581,189
101.606,157
101.631,130
101.656,110
101.681,92
101.706,76
101.731,75
101.756,104
101.781,160
101.806,219
101.831,257
101.856,275
101.881,291
101.906,318
101.931,347
101.956,357
101.981,339
102.006,312
102.031,302
102.056,324
102.081,359
102.106,379
102.131,371
102.156,348
102.181,327
102.206,313
102.231,293
102.256,256
102.281,213
102.306,185
102.331,183
102.356,191
102.381,184
102.406,153
102.431,114
102.456,94
102.481,103
102.506,123
102.531,129
102.556,114
102.581,94
102.606,92
102.631,122
102.656,179
102.681,248
102.706,309
102.731,351
102.756,369
102.781,367
102.806,359
102.831,360
102.856,373
102.881,388
102.906,392
102.931,382
102.956,369
102.981,362
103.006,360
103.031,352
103.056,328
103.081,290
103.106,251
103.131,223
103.156,204
103.181,187
103.206,164
103.231,134
103.256,102
103.281,75
103.306,66
103.331,81
103.356,121
103.381,174
103.406,224
103.431,261
103.456,286
103.481,303
103.506,320
103.531,336
103.556,346
103.581,348
103.606,345
103.631,340
103.656,338
103.681,337
103.706,337
103.731,335
103.756,331
103.781,322
103.806,307
103.831,285
103.856,255
103.881,219
103.906,179
103.931,138
103.956,99
103.981,64
104.006,39
104.031,32
104.056,51
104.081,94
104.106,151
104.131,206
104.156,244
104.181,266
104.206,279
104.231,292
104.256,303
104.281,306
104.306,298
104.331,284
104.356,275
104.381,277
104.406,286
104.431,296
104.456,302
104.481,300
104.506,292
104.531,276
104.556,253
104.581,221
104.606,181
104.631,138
104.656,102
104.681,89
104.706,107
104.731,154
104.756,214
104.781,268
104.806,306
104.831,329
104.856,343
104.881,351
104.906,353
104.931,346
104.956,335
104.981,329
105.006,330
105.031,335
105.056,337
105.081,331
105.106,317
105.131,297
105.156,273
105.181,245
105.206,215
105.231,187
105.256,159
105.281,125
105.306,80
105.331,32
105.356,0
105.381,0
105.406,41
105.431,107
105.456,175
105.481,226
105.506,259
105.531,283
105.556,307
105.581,330
105.606,346
105.631,350
105.656,346
105.681,341
105.706,340
105.731,345
105.756,348
105.781,345
105.806,333
105.831,313
105.856,288
105.881,262
105.906,236
105.931,212
105.956,186
105.981,155
106.006,116
106.031,73
106.056,37
106.081,25
106.106,48
106.131,100
106.156,163
106.181,218
106.206,257
106.231,287
106.256,315
106.281,345
106.306,371
106.331,385
106.356,388
106.381,388
106.406,390
106.431,396
106.456,402
106.481,402
106.506,398
106.531,390
106.556,378
106.581,361
106.606,339
106.631,316
106.656,292
106.681,268
106.706,242
106.731,212
106.756,181
106.781,152
106.806,127
106.831,102
106.856,74
106.881,38
106.906,-4
106.931,-43
106.956,-60
106.981,-44
107.006,7
107.031,78
107.056,148
107.081,202
107.106,238
107.131,268
107.156,299
107.181,330
107.206,353
107.231,363
107.256,366
107.281,369
107.306,377
107.331,391
107.356,403
107.381,411
107.406,411
107.431,403
107.456,391
107.481,376
107.506,361
107.531,347
107.556,329
107.581,308
107.606,282
107.631,256
