df_hash,22ZHK4.WCZFFA
56.592,0.993
56.622,0.991
56.652,0.988
56.682,0.988
56.712,0.993
56.742,0.992
56.772,0.990
56.802,0.990
56.832,0.986
56.862,0.986
56.892,0.988
56.922,0.992
56.952,0.991
56.982,0.986
57.012,0.992
57.042,0.990
57.072,0.992
57.102,0.995
57.132,0.987
57.162,0.983
57.192,0.990
57.222,0.994
57.252,0.990
57.282,0.989
57.312,0.992
57.342,0.989
57.372,0.991
57.402,0.992
57.432,0.984
57.462,0.992
57.492,0.991
57.522,0.988
57.552,0.994
57.582,0.989
57.612,0.991
57.642,0.989
57.672,0.991
57.702,0.990
57.732,0.993
57.762,0.988
57.792,0.988
57.822,0.996
57.852,0.994
57.882,0.984
57.912,0.990
57.942,0.990
57.972,0.986
58.002,0.992
58.032,0.990
58.062,0.986
58.092,0.988
58.122,0.992
58.152,0.992
58.182,0.989
58.212,0.986
58.242,0.992
58.272,0.994
58.302,0.988
58.332,0.988
58.362,0.994
58.392,0.992
58.422,0.990
58.452,0.992
58.482,0.994
58.512,0.988
58.542,0.988
58.572,0.994
58.602,0.996
58.632,0.986
58.662,0.990
58.692,0.994
58.722,0.985
58.752,0.992
58.782,0.987
58.812,0.989
58.842,0.990
58.872,0.994
58.902,0.990
58.932,0.987
58.962,0.992
58.992,0.990
59.022,0.992
59.052,0.992
59.082,0.988
59.112,0.992
59.142,0.990
59.172,0.984
59.202,0.991
59.232,1.000
59.262,0.986
59.292,0.993
59.322,0.997
59.352,0.990
59.382,0.986
59.412,0.990
59.442,0.993
59.472,0.986
59.502,0.987
59.532,0.990
59.562,0.988
59.592,0.985
59.622,0.998
59.652,0.993
59.682,0.988
59.712,0.991
59.742,0.996
59.772,0.992
59.802,0.992
59.832,0.992
59.862,0.990
59.892,0.992
59.922,0.990
59.952,0.990
59.982,0.993
60.012,0.986
60.042,0.993
60.072,0.993
60.102,0.994
60.132,0.990
60.162,0.992
60.192,0.992
60.222,0.990
60.252,0.991
60.282,0.991
60.312,0.993
60.342,0.989
60.372,0.994
60.402,0.986
60.432,0.980
60.462,0.987
60.492,0.994
60.522,0.988
60.552,0.993
60.582,0.987
60.612,0.991
60.642,0.990
60.672,0.990
60.702,0.994
60.732,0.990
60.762,0.989
60.792,0.988
60.822,0.991
60.852,0.995
60.882,0.990
60.912,0.992
60.942,0.990
60.972,0.990
61.002,0.988
61.032,0.991
61.062,0.994
61.092,0.984
61.122,0.995
61.152,0.999
61.182,0.986
61.212,0.989
61.242,0.992
61.272,0.990
61.302,0.992
61.332,0.992
61.362,0.990
61.392,0.993
61.422,0.984
61.452,0.994
61.482,0.996
61.512,0.991
61.542,0.988
61.572,0.990
61.602,0.994
61.632,0.993
61.662,0.985
61.692,0.990
61.722,0.996
61.752,0.994
61.782,0.992
61.812,0.986
61.842,0.988
61.872,0.990
61.902,0.994
61.932,0.986
61.962,0.986
61.992,0.995
62.022,0.992
62.052,0.990
62.082,0.990
62.112,0.991
62.142,0.991
62.172,0.992
62.202,0.986
62.232,0.978
62.262,0.991
62.292,0.989
62.322,0.995
62.352,1.003
62.382,1.002
62.412,0.991
62.442,0.989
62.472,0.986
62.502,0.987
62.532,0.990
62.562,0.988
62.592,0.989
62.622,0.993
62.652,0.993
62.682,0.986
62.712,0.988
62.742,0.992
62.772,0.987
62.802,0.989
62.832,0.991
62.862,0.994
62.892,0.988
62.922,0.989
62.952,0.997
62.982,0.992
63.012,0.985
63.042,0.990
63.072,0.996
63.102,0.987
63.132,0.987
63.162,0.993
63.192,0.996
63.222,0.987
63.252,0.988
63.282,0.995
63.312,0.987
63.342,0.993
63.372,0.993
63.402,0.989
63.432,0.988
63.462,0.994
63.492,0.996
63.522,0.989
63.552,0.989
63.582,0.991
63.612,0.991
63.642,0.988
63.672,0.992
63.702,0.992
63.732,0.986
63.762,0.987
63.792,0.998
63.822,0.993
63.852,0.990
63.882,0.990
63.912,0.991
63.942,0.988
63.972,0.988
64.002,0.994
64.032,0.985
64.062,0.989
64.092,0.993
64.122,0.990
64.152,0.989
64.182,0.989
64.212,0.989
64.242,0.991
64.272,0.990
64.302,0.989
64.332,0.988
64.362,0.990
64.392,0.990
64.422,0.989
64.452,0.990
64.482,0.991
64.512,0.994
64.542,0.990
64.572,0.989
64.602,0.994
64.632,0.995
64.662,0.996
64.692,0.995
64.722,0.995
64.752,0.990
64.782,0.986
64.812,0.988
64.842,0.991
64.872,0.992
64.902,0.992
64.932,0.992
64.962,0.994
64.992,0.988
65.022,0.989
65.052,0.989
65.082,0.992
65.112,0.990
65.142,0.992
65.172,0.990
65.202,0.990
65.232,0.989
65.262,0.996
65.292,0.997
65.322,0.989
65.352,0.990
65.382,0.995
65.412,0.991
65.442,0.990
65.472,0.989
65.502,0.987
65.532,0.986
65.562,0.992
65.592,0.996
65.622,0.984
65.652,0.990
65.682,0.992
65.712,0.990
65.742,0.989
65.772,0.992
65.802,0.992
65.832,0.994
65.862,0.990
65.892,0.987
65.922,0.991
65.952,0.992
65.982,0.993
66.012,0.990
66.042,0.996
66.072,0.989
66.102,0.988
66.132,0.990
66.162,0.992
66.192,0.993
66.222,0.992
66.252,0.994
66.282,0.994
66.312,0.986
66.342,0.988
66.372,0.998
66.402,0.988
66.432,0.986
66.462,0.994
66.492,0.995
66.522,0.990
66.552,0.998
66.582,0.990
66.612,0.991
66.642,0.998
66.672,0.983
66.702,0.987
66.732,0.986
66.762,0.989
66.792,0.992
66.822,0.994
66.852,0.992
66.882,0.992
66.912,0.986
66.942,0.992
66.972,0.997
67.002,0.990
67.032,0.988
67.062,0.995
67.092,0.989
67.122,0.996
67.152,0.992
67.182,0.988
67.212,0.987
67.242,0.995
67.272,0.992
67.302,0.990
67.332,0.990
67.362,0.993
67.392,0.991
67.422,0.991
67.452,0.987
67.482,0.989
67.512,0.989
67.542,0.986
67.572,0.996
67.602,0.995
67.632,0.986
67.662,0.986
67.692,0.992
67.722,0.989
67.752,0.988
67.782,0.991
67.812,0.989
67.842,0.988
67.872,0.996
67.902,0.992
67.932,0.987
67.962,0.991
67.992,0.994
68.022,0.994
68.052,0.988
68.082,0.992
68.112,0.988
68.142,0.992
68.172,0.990
68.202,0.992
68.232,0.991
68.262,0.988
68.292,0.990
68.322,0.994
68.352,0.988
68.382,0.991
68.412,0.996
68.442,0.991
68.472,0.991
68.502,0.990
68.532,0.993
68.562,0.990
68.592,0.995
68.622,0.994
68.652,0.985
68.682,0.992
68.712,0.992
68.742,0.990
68.772,0.992
68.802,0.990
68.832,0.993
68.862,0.988
68.892,0.987
68.922,0.989
68.952,0.992
68.982,0.994
69.012,0.988
69.042,0.992
69.072,0.996
69.102,0.992
69.132,0.990
69.162,0.988
69.192,0.992
69.222,0.990
69.252,0.992
69.282,0.988
69.312,0.991
69.342,0.998
69.372,0.989
69.402,0.988
69.432,0.990
69.462,0.994
69.492,0.990
69.522,0.992
69.552,0.990
69.582,0.990
69.612,0.992
69.642,0.991
69.672,0.992
69.702,0.994
69.732,0.989
69.762,0.988
69.792,0.993
69.822,0.992
69.852,0.991
69.882,0.992
69.912,0.990
69.942,0.990
69.972,0.992
70.002,0.990
70.032,0.983
70.062,0.994
70.092,0.992
70.122,0.988
70.152,0.988
70.182,0.990
70.212,0.992
70.242,0.994
70.272,0.990
70.302,0.990
70.332,0.990
70.362,0.991
70.392,0.992
70.422,0.990
70.452,0.995
70.482,0.991
70.512,0.990
70.542,0.992
70.572,0.994
70.602,0.988
70.632,0.985
70.662,0.988
70.692,0.990
70.722,0.989
70.752,0.988
70.782,0.989
70.812,0.995
70.842,0.992
70.872,0.982
70.902,0.991
70.932,0.990
70.962,0.994
70.992,0.994
71.022,0.990
71.052,0.992
71.082,0.989
71.112,0.990
71.142,0.992
71.172,0.992
71.202,0.992
71.232,0.986
71.262,0.991
71.292,0.997
71.322,0.990
71.352,0.984
71.382,0.990
71.412,0.992
71.442,0.986
71.472,0.994
71.502,0.993
71.532,0.984
71.562,0.988
71.592,0.998
71.622,0.990
71.652,0.991
71.682,0.992
71.712,0.990
71.742,0.992
71.772,0.988
71.802,0.992
71.832,0.992
71.862,0.989
71.892,0.991
71.922,0.986
71.952,0.992
71.982,0.992
72.012,0.990
72.042,0.991
72.072,0.989
72.102,0.989
72.132,0.991
72.162,0.994
72.192,0.998
72.222,0.993
72.252,0.988
72.282,0.990
72.312,0.991
72.342,0.995
72.372,0.990
72.402,0.994
72.432,0.988
72.462,0.999
72.492,0.994
72.522,0.990
72.552,0.992
72.582,0.992
72.612,0.992
72.642,0.994
72.672,0.992
72.702,0.992
72.732,0.984
72.762,0.993
72.792,0.995
72.822,0.992
72.852,0.991
72.882,0.990
72.912,0.990
72.942,0.990
72.972,0.990
73.002,0.992
73.032,0.992
73.062,0.990
73.092,0.999
73.122,0.989
73.152,0.992
73.182,0.988
73.212,0.990
73.242,0.995
73.272,0.994
73.302,0.990
73.332,0.988
73.362,0.994
73.392,0.989
73.422,0.992
73.452,0.992
73.482,0.988
73.512,0.988
73.542,0.990
73.572,0.991
73.602,0.991
73.632,0.991
73.662,0.991
73.692,0.994
73.722,0.994
73.752,0.990
73.782,0.987
73.812,0.988
73.842,0.990
73.872,0.996
73.902,0.989
73.932,0.986
73.962,0.992
73.992,0.994
74.022,0.992
74.052,0.988
74.082,0.994
74.112,0.989
74.142,0.992
74.172,0.988
74.202,0.986
74.232,0.984
74.262,0.996
74.292,0.996
74.322,0.994
74.352,0.990
74.382,0.993
74.412,0.994
74.442,0.993
74.472,0.995
74.502,0.992
74.532,0.993
74.562,0.988
74.592,0.988
74.622,0.986
74.652,0.997
74.682,0.992
74.712,0.988
74.742,0.994
74.772,0.993
74.802,0.987
74.832,0.991
74.862,0.989
74.892,0.991
74.922,0.995
74.952,0.992
74.982,0.991
75.012,0.986
75.042,0.996
75.072,0.991
75.102,0.991
75.132,0.994
75.162,0.992
75.192,0.988
75.222,0.988
75.252,0.993
75.282,0.994
75.312,0.991
75.342,0.993
75.372,0.988
75.402,0.991
75.432,0.999
75.462,0.990
75.492,0.988
75.522,0.996
75.552,0.993
75.582,0.995
75.612,0.993
75.642,0.989
75.672,0.992
75.702,0.992
75.732,0.988
75.762,0.992
75.792,0.992
75.822,0.986
75.852,0.989
75.882,1.000
75.912,0.989
75.942,0.988
75.972,0.993
76.002,0.989
76.032,0.991
76.062,0.990
76.092,0.996
76.122,0.985
76.152,0.991
76.182,0.993
76.212,0.990
76.242,0.986
76.272,0.991
76.302,0.992
76.332,0.992
76.362,0.990
76.392,0.992
76.422,0.992
76.452,0.987
76.482,0.990
76.512,0.994
76.542,0.987
76.572,0.992
76.602,0.993
76.632,0.994
76.662,0.990
76.692,0.992
76.722,0.988
76.752,0.992
76.782,0.992
76.812,0.992
76.842,0.992
76.872,0.986
76.902,0.993
76.932,0.991
76.962,0.992
76.992,0.994
77.022,0.992
77.052,0.987
77.082,0.992
77.112,0.991
77.142,0.991
77.172,0.992
77.202,0.992
77.232,0.994
77.262,0.988
77.292,0.991
77.322,0.992
77.352,0.993
77.382,0.994
77.412,0.988
77.442,0.988
77.472,0.990
77.502,0.997
77.532,0.991
77.562,0.992
77.592,0.994
77.622,0.987
77.652,0.995
77.682,0.995
77.712,0.989
77.742,0.992
77.772,0.992
77.802,0.995
77.832,0.993
77.862,0.991
77.892,0.993
77.922,0.990
77.952,0.991
77.982,0.992
78.012,0.991
78.042,0.995
78.072,0.985
78.102,0.995
78.132,0.993
78.162,0.995
78.192,0.987
78.222,0.994
78.252,0.990
78.282,0.992
78.312,0.994
78.342,0.986
78.372,0.988
78.402,0.997
78.432,0.997
78.462,0.993
78.492,0.990
78.522,0.990
78.552,0.988
78.582,0.991
78.612,0.991
78.642,0.990
78.672,0.993
78.702,0.995
78.732,0.990
78.762,0.990
78.792,0.989
78.822,0.994
78.852,0.994
78.882,0.989
78.912,0.994
78.942,0.989
78.972,0.993
79.002,0.990
79.032,0.991
79.062,0.991
79.092,0.996
79.122,0.997
79.152,0.985
79.182,0.992
79.212,0.990
79.242,0.992
79.272,0.994
79.302,0.993
79.332,0.987
79.362,0.991
79.392,0.990
79.422,0.990
79.452,0.992
79.482,0.993
79.512,0.997
79.542,0.995
79.572,0.994
79.602,0.987
79.632,0.994
79.662,0.995
79.692,0.991
79.722,0.991
79.752,0.987
79.782,0.989
79.812,0.991
79.842,0.994
79.872,0.989
79.902,0.988
79.932,0.991
79.962,0.995
79.992,0.991
80.022,0.989
80.052,0.992
80.082,0.996
80.112,0.993
80.142,0.992
80.172,0.992
80.202,0.991
80.232,0.993
80.262,0.991
80.292,0.997
80.322,0.987
80.352,0.991
80.382,0.997
80.412,0.991
80.442,0.989
80.472,0.991
80.502,0.992
80.532,0.992
80.562,0.991
80.592,0.997
80.622,0.988
80.652,0.994
80.682,0.996
80.712,0.991
80.742,0.988
80.772,0.993
80.802,0.994
80.832,0.992
80.862,0.995
80.892,0.991
80.922,0.991
80.952,0.993
80.982,0.990
81.012,0.995
81.042,0.988
81.072,0.995
81.102,0.994
81.132,0.994
81.162,0.990
81.192,0.994
81.222,0.996
81.252,0.992
81.282,0.995
81.312,0.988
81.342,0.991
81.372,0.988
81.402,0.996
81.432,0.989
81.462,0.990
81.492,0.994
81.522,0.992
81.552,0.990
81.582,0.992
81.612,0.989
81.642,0.993
81.672,0.991
81.702,0.988
81.732,0.994
81.762,0.995
81.792,0.990
81.822,0.992
81.852,0.998
81.882,0.991
81.912,0.991
81.942,0.996
81.972,0.994
82.002,0.989
82.032,0.995
82.062,0.996
82.092,0.988
82.122,0.991
82.152,0.996
82.182,0.989
82.212,0.991
82.242,0.991
82.272,0.992
82.302,0.992
82.332,0.990
82.362,0.993
82.392,0.992
82.422,0.992
82.452,0.993
82.482,0.988
82.512,0.996
82.542,0.990
82.572,0.989
82.602,1.000
82.632,0.993
82.662,0.982
82.692,0.993
82.722,0.995
82.752,0.988
82.782,0.997
82.812,0.989
82.842,0.985
82.872,0.995
82.902,0.998
82.932,0.989
82.962,0.990
82.992,0.994
83.022,0.992
83.052,0.994
83.082,0.993
83.112,0.992
83.142,0.995
83.172,0.994
83.202,0.990
83.232,0.989
83.262,0.993
83.292,0.989
83.322,0.988
83.352,0.992
83.382,0.995
83.412,0.991
83.442,0.993
83.472,0.989
83.502,0.990
83.532,0.993
83.562,0.988
83.592,0.988
83.622,0.991
83.652,0.996
83.682,0.993
83.712,0.988
83.742,0.993
83.772,0.991
83.802,0.992
83.832,0.993
83.862,0.991
83.892,0.987
83.922,0.991
83.952,0.991
83.982,0.989
84.012,0.993
84.042,0.987
84.072,0.992
84.102,0.997
84.132,0.989
84.162,0.988
84.192,0.989
84.222,0.993
84.252,0.989
84.282,0.993
84.312,0.995
84.342,0.990
84.372,0.990
84.402,0.996
84.432,0.992
84.462,0.985
84.492,0.990
84.522,0.993
84.552,0.992
84.582,0.988
84.612,0.993
84.642,0.992
84.672,0.988
84.702,0.990
84.732,0.995
84.762,0.988
84.792,0.987
84.822,0.995
84.852,1.000
84.882,0.989
84.912,0.989
84.942,0.992
84.972,0.988
85.002,0.993
85.032,0.989
85.062,0.989
85.092,0.992
85.122,0.998
85.152,0.989
85.182,0.991
85.212,0.993
85.242,0.994
85.272,0.994
85.302,0.993
85.332,0.992
85.362,0.989
85.392,0.987
85.422,0.989
85.452,0.991
85.482,0.993
85.512,0.991
85.542,0.987
85.572,1.003
85.602,0.999
85.632,0.984
85.662,0.992
85.692,0.992
85.722,0.991
85.752,0.991
85.782,0.995
85.812,0.988
85.842,0.993
85.872,0.991
85.902,0.995
85.932,0.991
85.962,0.994
85.992,0.994
86.022,0.991
86.052,0.992
86.082,0.993
86.112,0.986
86.142,0.991
86.172,0.993
86.202,0.989
86.232,0.991
86.262,0.994
86.292,0.991
86.322,0.989
86.352,0.990
86.382,0.995
86.412,0.991
86.442,0.992
86.472,0.990
86.502,0.995
86.532,0.995
86.562,0.986
86.592,0.998
86.622,0.996
86.652,0.993
86.682,0.993
86.712,0.990
86.742,0.994
86.772,0.988
86.802,0.992
86.832,0.991
86.862,0.992
86.892,0.996
86.922,0.988
86.952,0.986
86.982,0.989
87.012,0.998
87.042,0.992
87.072,0.992
87.102,0.990
87.132,0.994
87.162,0.995
87.192,0.988
87.222,0.992
87.252,0.990
87.282,0.991
87.312,0.994
87.342,0.996
87.372,0.992
87.402,0.992
87.432,0.991
87.462,0.996
87.492,0.998
87.522,0.999
87.552,0.985
87.582,0.991
87.612,0.990
87.642,0.989
87.672,0.994
87.702,0.992
87.732,0.992
87.762,0.991
87.792,0.991
87.822,0.993
87.852,0.993
87.882,0.994
87.912,0.993
87.942,0.997
87.972,0.995
88.002,0.989
88.032,0.992
88.062,0.992
88.092,0.996
88.122,0.992
88.152,0.993
88.182,0.990
88.212,0.994
88.242,0.995
88.272,0.993
88.302,0.991
88.332,0.993
88.362,0.989
88.392,0.993
88.422,0.993
88.452,0.993
88.482,0.990
88.512,0.992
88.542,0.996
88.572,0.995
88.602,0.990
88.632,0.990
88.662,0.995
88.692,0.991
88.722,0.995
88.752,0.991
88.782,0.989
88.812,0.991
88.842,0.997
88.872,0.990
88.902,0.989
88.932,0.994
88.962,0.995
88.992,0.992
89.022,0.995
89.052,0.990
89.082,0.988
89.112,0.991
89.142,0.989
89.172,0.992
89.202,0.990
89.232,0.996
89.262,0.999
89.292,0.990
89.322,0.991
89.352,0.993
89.382,0.995
89.412,0.991
89.442,0.993
89.472,0.999
89.502,0.991
89.532,0.991
89.562,0.995
89.592,0.992
89.622,0.989
89.652,0.993
89.682,0.997
89.712,0.989
89.742,0.993
89.772,0.988
89.802,0.989
89.832,0.993
89.862,0.999
89.892,0.987
89.922,0.990
89.952,0.994
89.982,0.997
90.012,0.990
90.042,0.989
90.072,0.992
90.102,0.992
90.132,0.993
90.162,0.994
90.192,0.995
90.222,0.989
90.252,0.998
90.282,0.998
90.312,0.988
90.342,0.992
90.372,0.992
90.402,0.990
90.432,0.996
90.462,0.996
90.492,0.990
90.522,0.993
90.552,0.991
90.582,0.990
90.612,0.995
90.642,0.989
90.672,0.990
90.702,0.994
90.732,0.994
90.762,0.992
90.792,0.994
90.822,0.988
90.852,0.988
90.882,0.994
90.912,0.990
90.942,0.988
90.972,0.996
91.002,0.993
91.032,0.991
91.062,0.995
91.092,0.991
91.122,0.993
91.152,0.996
91.182,0.993
91.212,0.993
91.242,0.989
91.272,0.990
91.302,0.991
91.332,0.991
91.362,0.993
91.392,0.998
91.422,0.993
91.452,0.995
91.482,0.995
91.512,0.990
91.542,0.995
91.572,0.991
91.602,0.989
91.632,0.993
91.662,0.997
91.692,0.985
91.722,0.994
91.752,0.996
91.782,0.989
91.812,0.991
91.842,0.989
91.872,0.989
91.902,0.992
91.932,0.989
91.962,0.995
91.992,0.994
92.022,0.996
92.052,0.997
92.082,0.989
92.112,0.991
92.142,0.994
92.172,0.993
92.202,0.997
92.232,0.991
92.262,0.989
92.292,0.992
92.322,0.992
92.352,0.993
92.382,0.991
92.412,0.993
92.442,0.988
92.472,0.992
92.502,0.993
92.532,0.992
92.562,0.991
92.592,0.991
92.622,0.991
92.652,0.994
92.682,0.996
92.712,0.989
92.742,0.990
92.772,0.995
92.802,0.997
92.832,0.995
92.862,0.989
92.892,0.989
92.922,0.997
92.952,0.993
92.982,0.998
93.012,0.994
93.042,0.990
93.072,0.990
93.102,0.992
93.132,0.998
93.162,0.991
93.192,0.989
93.222,0.989
93.252,0.995
93.282,0.991
93.312,0.994
93.342,0.991
93.372,0.994
93.402,0.991
93.432,0.988
93.462,0.993
93.492,0.993
93.522,0.996
93.552,0.988
93.582,0.986
93.612,0.993
93.642,0.991
93.672,0.992
93.702,1.000
93.732,0.991
93.762,0.985
93.792,0.994
93.822,0.992
93.852,0.994
93.882,0.991
93.912,0.993
93.942,0.989
93.972,0.998
94.002,0.993
94.032,0.985
94.062,0.986
94.092,0.994
94.122,0.992
94.152,0.989
94.182,0.991
94.212,0.991
94.242,0.989
94.272,0.991
94.302,0.999
94.332,0.988
94.362,0.991
94.392,0.990
94.422,0.992
94.452,0.995
94.482,0.990
94.512,0.997
94.542,0.990
94.572,0.993
94.602,0.998
94.632,0.990
94.662,0.992
94.692,0.994
94.722,0.989
94.752,0.990
94.782,0.995
94.812,0.992
94.842,0.994
94.872,0.995
94.902,0.995
94.932,0.994
94.962,0.992
94.992,0.986
95.022,0.994
95.052,0.991
95.082,0.990
95.112,0.997
95.142,0.996
95.172,0.989
95.202,0.995
95.232,0.991
95.262,0.989
95.292,0.991
95.322,0.996
95.352,0.991
95.382,0.993
95.412,0.995
95.442,0.989
95.472,0.988
95.502,0.990
95.532,0.992
95.562,0.992
95.592,0.995
95.622,0.994
95.652,0.990
95.682,0.993
95.712,0.992
95.742,0.996
95.772,0.988
95.802,0.994
95.832,0.995
95.862,0.996
95.892,0.992
95.922,0.996
95.952,0.996
95.982,0.989
96.012,0.990
96.042,0.988
96.072,0.987
96.102,0.994
96.132,0.995
96.162,0.996
96.192,0.992
96.222,0.993
96.252,0.993
96.282,0.992
96.312,0.991
96.342,0.994
96.372,0.990
96.402,0.991
96.432,0.991
96.462,0.993
96.492,0.990
96.522,0.992
96.552,0.994
96.582,0.996
96.612,0.994
96.642,0.992
96.672,0.992
96.702,0.992
96.732,0.996
96.762,0.992
96.792,0.993
96.822,0.991
96.852,0.998
96.882,0.989
96.912,0.993
96.942,0.997
96.972,0.993
97.002,0.987
97.032,0.990
97.062,0.996
97.092,0.990
97.122,0.990
97.152,0.995
97.182,0.992
97.212,0.990
97.242,0.990
97.272,0.992
97.302,0.993
97.332,0.996
97.362,0.993
97.392,0.991
97.422,0.993
97.452,0.990
97.482,0.993
97.512,0.991
97.542,0.989
97.572,0.993
97.602,0.997
97.632,0.994
97.662,0.991
97.692,0.995
97.722,0.992
97.752,0.991
97.782,0.999
97.812,0.990
97.842,0.991
97.872,0.992
97.902,0.992
97.932,0.991
97.962,1.000
97.992,0.988
98.022,0.991
98.052,1.001
98.082,0.995
98.112,0.988
98.142,0.993
98.172,0.997
98.202,0.993
98.232,0.989
98.262,0.994
98.292,0.988
98.322,0.993
98.352,0.997
98.382,0.991
98.412,0.990
98.442,0.994
98.472,0.991
98.502,0.993
98.532,0.992
98.562,0.993
98.592,0.992
98.622,0.994
98.652,0.991
98.682,0.991
98.712,0.987
98.742,0.991
98.772,0.999
98.802,0.995
98.832,0.987
98.862,0.993
98.892,0.993
98.922,0.993
98.952,0.995
98.982,0.996
99.012,0.987
99.042,0.989
99.072,0.997
99.102,0.993
99.132,0.987
99.162,0.991
99.192,0.995
99.222,0.991
99.252,0.993
99.282,0.993
99.312,0.989
99.342,0.993
99.372,0.991
99.402,0.992
99.432,0.992
99.462,0.996
99.492,0.997
99.522,0.989
99.552,0.989
99.582,1.000
99.612,0.996
99.642,0.987
99.672,0.995
99.702,0.994
99.732,0.995
99.762,0.996
99.792,0.992
99.822,0.991
99.852,0.992
99.882,0.991
99.912,0.994
99.942,0.989
99.972,0.990
100.002,0.992
100.032,0.998
100.062,0.990
100.092,0.996
100.122,0.988
100.152,0.992
100.182,0.993
100.212,0.991
100.242,0.998
100.272,0.992
100.302,0.991
100.332,0.994
100.362,0.995
100.392,0.987
100.422,0.992
100.452,0.994
100.482,0.988
100.512,0.994
100.542,0.996
100.572,0.988
100.602,0.993
100.632,0.995
100.662,0.994
100.692,0.991
100.722,0.995
100.752,0.991
100.782,0.993
100.812,0.989
100.842,0.992
100.872,0.990
100.902,0.994
100.932,0.988
100.962,0.995
100.992,0.999
101.022,0.993
101.052,0.989
101.082,0.995
101.112,0.993
101.142,0.991
101.172,0.993
101.202,0.990
101.232,0.989
101.262,0.994
101.292,0.995
101.322,0.988
101.352,0.991
101.382,0.990
101.412,0.994
101.442,0.993
101.472,0.991
101.502,0.990
101.532,0.992
101.562,0.992
101.592,0.994
101.622,0.990
101.652,0.991
101.682,0.992
101.712,0.993
101.742,0.989
101.772,0.997
101.802,0.990
101.832,0.988
101.862,0.995
101.892,0.995
101.922,0.989
101.952,0.996
101.982,0.995
102.012,0.988
102.042,0.994
102.072,0.994
102.102,0.990
102.132,0.992
102.162,0.992
102.192,0.996
102.222,0.994
102.252,0.992
102.282,0.988
102.312,0.994
102.342,0.992
102.372,0.990
102.402,0.993
102.432,0.996
102.462,0.988
102.492,0.988
102.522,1.002
102.552,0.996
102.582,0.988
102.612,0.982
102.642,0.986
102.672,0.995
102.702,0.994
102.732,0.993
102.762,0.988
102.792,0.994
102.822,0.998
102.852,0.990
102.882,0.989
102.912,0.994
102.942,0.992
102.972,0.994
103.002,0.990
103.032,0.998
103.062,0.990
103.092,0.988
103.122,0.992
103.152,0.988
103.182,0.988
103.212,0.992
103.242,1.001
103.272,0.994
103.302,0.992
103.332,0.992
103.362,0.990
103.392,0.988
103.422,0.992
103.452,0.992
103.482,0.990
103.512,0.990
103.542,0.998
103.572,0.992
103.602,0.991
103.632,0.995
103.662,0.990
103.692,0.995
103.722,0.993
103.752,0.993
103.782,0.988
103.812,0.992
103.842,0.993
103.872,0.998
103.902,0.988
103.932,0.993
103.962,0.995
103.992,0.997
104.022,0.993
104.052,0.991
104.082,0.993
104.112,0.989
104.142,0.993
104.172,0.989
104.202,0.990
104.232,0.992
104.262,0.999
104.292,0.990
104.322,0.987
104.352,0.991
104.382,0.997
104.412,0.993
104.442,0.995
104.472,0.989
104.502,0.991
104.532,0.993
104.562,0.993
104.592,0.991
104.622,0.998
104.652,0.995
104.682,0.990
104.712,0.996
104.742,1.000
104.772,0.993
104.802,0.993
104.832,0.995
104.862,0.992
104.892,0.989
104.922,0.991
104.952,0.986
104.982,0.989
105.012,0.999
105.042,0.993
105.072,0.989
105.102,0.994
105.132,0.991
105.162,0.992
105.192,0.999
105.222,0.989
105.252,0.987
105.282,0.997
105.312,0.994
105.342,0.989
105.372,0.993
105.402,0.987
105.432,0.992
105.462,0.999
105.492,0.992
105.522,0.989
105.552,0.992
105.582,0.992
105.612,0.991
105.642,0.991
105.672,0.991
105.702,0.990
105.732,0.991
105.762,0.999
105.792,0.991
105.822,0.989
105.852,0.995
105.882,0.991
105.912,0.991
105.942,0.991
105.972,0.993
106.002,0.996
106.032,0.993
106.062,0.991
106.092,0.992
106.122,0.995
106.152,0.990
106.182,0.993
106.212,0.988
106.242,0.997
106.272,0.993
106.302,0.991
106.332,0.993
106.362,0.995
106.392,0.991
106.422,0.993
106.452,0.996
106.482,0.987
106.512,0.996
106.542,0.997
106.572,0.985
106.602,0.993
106.632,0.998
106.662,0.991
106.692,0.995
106.722,0.995
106.752,0.989
106.782,0.994
106.812,0.993
106.842,0.997
106.872,0.989
106.902,0.995
106.932,0.991
106.962,0.995
106.992,0.993
107.022,0.993
107.052,0.993
107.082,0.995
107.112,0.993
107.142,0.989
107.172,0.993
107.202,0.997
107.232,0.985
107.262,0.995
107.292,0.997
107.322,0.990
107.352,0.990
107.382,0.996
107.412,0.995
107.442,0.991
107.472,0.993
107.502,0.988
107.532,0.991
107.562,0.991
107.592,0.991
107.622,0.994
107.652,0.989
107.682,0.993
107.712,0.998
