df_hash,22ZHK4.QMMKCW
310.067,1.052
310.097,1.052
310.127,1.047
310.157,1.047
310.187,1.051
310.217,1.052
310.247,1.055
310.277,1.052
310.307,1.051
310.337,1.052
310.367,1.056
310.397,1.041
310.427,1.045
310.457,1.059
310.487,1.061
310.517,1.052
310.547,1.041
310.577,1.048
310.607,1.057
310.637,1.052
310.667,1.048
310.697,1.053
310.727,1.054
310.757,1.054
310.787,1.062
310.817,1.056
310.847,1.048
310.877,1.050
310.907,1.045
310.937,1.048
310.967,1.060
310.997,1.055
311.027,1.052
311.057,1.055
311.087,1.049
311.117,1.044
311.147,1.047
311.177,1.057
311.207,1.057
311.237,1.063
311.267,1.065
311.297,1.056
311.327,1.050
311.357,1.054
311.387,1.051
311.417,1.034
311.447,1.046
311.477,1.059
311.507,1.052
311.537,1.053
311.567,1.059
311.597,1.051
311.627,1.049
311.657,1.041
311.687,1.018
311.717,1.009
311.747,1.021
311.777,1.040
311.807,1.038
311.837,1.036
311.867,1.049
311.897,1.063
311.927,1.059
311.957,1.040
311.987,1.051
312.017,1.044
312.047,1.030
312.077,1.031
312.107,1.004
312.137,1.008
312.167,1.009
312.197,1.028
312.227,1.057
312.257,1.073
312.287,1.083
312.317,1.069
312.347,1.062
312.377,1.062
312.407,1.058
312.437,1.066
312.467,1.034
312.497,1.043
312.527,1.058
312.557,1.049
312.587,1.033
312.617,1.028
312.647,1.029
312.677,1.032
312.707,1.035
312.737,1.027
312.767,1.022
312.797,1.018
312.827,1.031
312.857,1.044
312.887,1.038
312.917,1.039
312.947,1.030
312.977,1.026
313.007,1.035
313.037,1.043
313.067,1.037
313.097,1.032
313.127,1.032
313.157,1.034
313.187,1.039
313.217,1.036
313.247,1.039
313.277,1.048
313.307,1.041
313.337,1.042
313.367,1.021
313.397,1.018
313.427,1.030
313.457,1.029
313.487,1.028
313.517,1.049
313.547,1.048
313.577,1.029
313.607,1.022
313.637,1.029
313.667,1.035
313.697,1.033
313.727,1.040
313.757,1.037
313.787,1.033
313.817,1.035
313.847,1.040
313.877,1.033
313.907,1.040
313.937,1.034
313.967,1.019
313.997,1.034
314.027,1.040
314.057,1.039
314.087,1.041
314.117,1.040
314.147,1.032
314.177,1.027
314.207,1.027
314.237,1.036
314.267,1.038
314.297,1.032
314.327,1.035
314.357,1.035
314.387,1.036
314.417,1.030
314.447,1.021
314.477,1.039
314.507,1.044
314.537,1.041
314.567,1.035
314.597,1.031
314.627,1.026
314.657,1.032
314.687,1.029
314.717,1.036
314.747,1.034
314.777,1.041
314.807,1.040
314.837,1.045
314.867,1.037
314.897,1.041
314.927,1.040
314.957,1.027
314.987,1.050
315.017,1.067
315.047,1.070
315.077,1.061
315.107,1.051
315.137,1.046
315.167,1.041
315.197,1.029
315.227,1.020
315.257,1.013
315.287,1.021
315.317,1.028
315.347,1.030
315.377,1.025
315.407,1.032
315.437,1.025
315.467,1.037
315.497,1.048
315.527,1.050
315.557,1.037
315.587,1.042
315.617,1.032
315.647,1.025
315.677,1.020
315.707,1.021
315.737,1.029
315.767,1.042
315.797,1.041
315.827,1.045
315.857,1.045
315.887,1.040
315.917,1.038
315.947,1.042
315.977,1.052
316.007,1.056
316.037,1.060
316.067,1.053
316.097,1.041
316.127,1.045
316.157,1.040
316.187,1.056
316.217,1.054
316.247,1.058
316.277,1.048
316.307,1.035
316.337,1.025
316.367,1.025
316.397,1.024
316.427,1.028
316.457,1.012
316.487,1.020
316.517,1.037
316.547,1.021
316.577,1.030
316.607,1.034
316.637,1.027
316.667,1.035
316.697,1.045
316.727,1.048
316.757,1.046
316.787,1.044
316.817,1.044
316.847,1.043
316.877,1.048
316.907,1.020
316.937,1.015
316.967,1.042
316.997,1.040
317.027,1.034
317.057,1.043
317.087,1.052
317.117,1.055
317.147,1.054
317.177,1.038
317.207,1.038
317.237,1.043
317.267,1.045
317.297,1.038
317.327,1.039
317.357,1.047
317.387,1.030
317.417,1.024
317.447,1.048
317.477,1.071
317.507,1.067
317.537,1.072
317.567,1.087
317.597,1.070
317.627,1.070
317.657,1.055
317.687,1.040
317.717,1.023
317.747,1.005
317.777,1.007
317.807,1.003
317.837,1.007
317.867,0.999
317.897,1.008
317.927,1.018
317.957,1.028
317.987,1.042
318.017,1.030
318.047,1.012
318.077,1.014
318.107,1.016
318.137,1.020
318.167,1.028
318.197,1.038
318.227,1.032
318.257,1.031
318.287,1.026
318.317,1.031
318.347,1.029
318.377,1.011
318.407,1.023
318.437,1.036
318.467,1.034
318.497,1.029
318.527,1.036
318.557,1.033
318.587,1.026
318.617,1.025
318.647,1.043
318.677,1.046
318.707,1.041
318.737,1.036
318.767,1.035
318.797,1.038
318.827,1.042
318.857,1.032
318.887,1.026
318.917,1.038
318.947,1.047
318.977,1.044
319.007,1.043
319.037,1.034
319.067,1.024
319.097,1.023
319.127,1.028
319.157,1.032
319.187,1.040
319.217,1.041
319.247,1.037
319.277,1.041
319.307,1.038
319.337,1.042
319.367,1.050
319.397,1.033
319.427,1.024
319.457,1.043
319.487,1.062
319.517,1.049
319.547,1.037
319.577,1.046
319.607,1.033
319.637,1.034
319.667,1.041
319.697,1.049
319.727,1.049
319.757,1.049
319.787,1.040
319.817,1.042
319.847,1.055
319.877,1.061
319.907,1.032
319.937,1.031
319.967,1.036
319.997,1.027
320.027,1.038
320.057,1.051
320.087,1.057
320.117,1.043
320.147,1.049
320.177,1.055
320.207,1.050
320.237,1.048
320.267,1.050
320.297,1.048
320.327,1.039
320.357,1.045
320.387,1.059
320.417,1.057
320.447,1.045
320.477,1.062
320.507,1.062
320.537,1.041
320.567,1.052
320.597,1.064
320.627,1.045
320.657,1.037
320.687,1.030
320.717,1.056
320.747,1.046
320.777,1.032
320.807,1.036
320.837,1.044
320.867,1.032
320.897,1.033
320.927,1.026
320.957,1.040
320.987,1.045
321.017,1.045
321.047,1.039
321.077,1.037
321.107,1.039
321.137,1.039
321.167,1.031
321.197,1.027
321.227,1.040
321.257,1.029
321.287,1.045
321.317,1.050
321.347,1.043
321.377,1.036
321.407,1.044
321.437,1.031
321.467,1.041
321.497,1.056
321.527,1.055
321.557,1.055
321.587,1.057
321.617,1.036
321.647,1.020
321.677,1.031
321.707,1.034
321.737,1.037
321.767,1.048
321.797,1.040
321.827,1.030
321.857,1.037
321.887,1.040
321.917,1.044
321.947,1.045
321.977,1.034
322.007,1.045
322.037,1.045
322.067,1.036
322.097,1.032
322.127,1.042
322.157,1.037
322.187,1.033
322.217,1.040
322.247,1.037
322.277,1.048
322.307,1.050
322.337,1.038
322.367,1.038
322.397,1.046
322.427,1.042
322.457,1.052
322.487,1.041
322.517,1.028
322.547,1.038
322.577,1.049
322.607,1.037
322.637,1.033
322.667,1.039
322.697,1.038
322.727,1.032
322.757,1.025
322.787,1.036
322.817,1.039
322.847,1.045
322.877,1.033
322.907,1.037
322.937,1.036
322.967,1.036
322.997,1.032
323.027,1.030
323.057,1.021
323.087,1.038
323.117,1.044
323.147,1.030
323.177,1.028
323.207,1.029
323.237,1.026
323.267,1.031
323.297,1.029
323.327,1.027
323.357,1.034
323.387,1.036
323.417,1.030
323.447,1.028
323.477,1.028
323.507,1.035
323.537,1.035
323.567,1.032
323.597,1.024
323.627,1.040
323.657,1.053
323.687,1.032
323.717,1.028
323.747,1.027
323.777,1.021
323.807,1.011
323.837,1.022
323.867,1.028
323.897,1.032
323.927,1.023
323.957,1.029
323.987,1.025
324.017,1.034
324.047,1.032
324.077,1.027
324.107,1.021
324.137,1.020
324.167,1.030
324.197,1.038
324.227,1.025
324.257,1.037
324.287,1.039
324.317,1.030
324.347,1.035
324.377,1.051
324.407,1.078
324.437,1.091
324.467,1.069
324.497,1.011
324.527,0.977
324.557,0.975
324.587,0.963
324.617,1.012
324.647,0.997
324.677,0.995
324.707,1.000
324.737,1.011
324.767,0.992
324.797,0.968
324.827,0.982
324.857,0.969
324.887,0.967
324.917,0.996
324.947,1.030
324.977,1.034
325.007,1.026
325.037,1.011
325.067,0.988
325.097,0.993
325.127,1.007
325.157,1.013
325.187,0.987
325.217,0.976
325.247,0.968
325.277,0.973
325.307,0.980
325.337,0.998
325.367,0.996
325.397,1.009
325.427,1.045
325.457,1.020
325.487,1.004
325.517,1.046
325.547,1.048
325.577,1.065
325.607,1.095
325.637,1.084
325.667,1.117
325.697,1.125
325.727,1.104
325.757,1.100
325.787,1.088
325.817,1.103
325.847,1.093
325.877,1.076
325.907,1.078
325.937,1.091
325.967,1.086
325.997,1.080
326.027,1.062
326.057,1.035
326.087,1.015
326.117,1.007
326.147,0.979
326.177,0.960
326.207,0.957
326.237,0.983
326.267,0.990
326.297,0.980
326.327,1.003
326.357,0.976
326.387,0.958
326.417,0.975
326.447,0.979
326.477,0.992
326.507,0.993
326.537,1.010
326.567,1.028
326.597,1.036
326.627,1.017
326.657,1.034
326.687,1.048
326.717,1.028
326.747,1.042
326.777,1.031
326.807,1.032
326.837,1.045
326.867,1.052
326.897,1.052
326.927,1.056
326.957,1.062
326.987,1.053
327.017,1.054
327.047,1.053
327.077,1.044
327.107,1.053
327.137,1.045
327.167,1.058
327.197,1.061
327.227,1.060
327.257,1.060
327.287,1.067
327.317,1.061
327.347,1.066
327.377,1.054
327.407,1.049
327.437,1.043
327.467,1.054
327.497,1.055
327.527,1.049
327.557,1.040
327.587,1.053
327.617,1.065
327.647,1.049
327.677,1.036
327.707,1.040
327.737,1.041
327.767,1.046
327.797,1.045
327.827,1.056
327.857,1.043
327.887,1.050
327.917,1.049
327.947,1.048
327.977,1.036
328.007,1.047
328.037,1.048
328.067,1.051
328.097,1.049
328.127,1.048
328.157,1.050
328.187,1.047
328.217,1.054
328.247,1.044
328.277,1.035
328.307,1.040
328.337,1.050
328.367,1.045
328.397,1.046
328.427,1.048
328.457,1.043
328.487,1.048
328.517,1.048
328.547,1.048
328.577,1.050
328.607,1.045
328.637,1.048
328.667,1.053
328.697,1.050
328.727,1.053
328.757,1.053
328.787,1.035
328.817,1.050
328.847,1.044
328.877,1.054
328.907,1.050
328.937,1.053
328.967,1.054
328.997,1.045
329.027,1.038
329.057,1.050
329.087,1.043
329.117,1.047
329.147,1.050
329.177,1.049
329.207,1.043
329.237,1.049
329.267,1.043
329.297,1.035
329.327,1.053
329.357,1.053
329.387,1.061
329.417,1.044
329.447,1.058
329.477,1.055
329.507,1.050
329.537,1.053
329.567,1.052
329.597,1.051
329.627,1.046
329.657,1.047
329.687,1.043
329.717,1.045
329.747,1.042
329.777,1.043
329.807,1.042
329.837,1.049
329.867,1.052
329.897,1.043
329.927,1.046
329.957,1.048
329.987,1.047
330.017,1.054
330.047,1.037
330.077,1.040
330.107,1.042
330.137,1.054
330.167,1.057
330.197,1.048
330.227,1.054
330.257,1.056
330.287,1.060
330.317,1.050
330.347,1.040
330.377,1.032
330.407,1.028
330.437,1.038
330.467,1.035
330.497,1.036
330.527,1.024
330.557,1.008
330.587,1.012
330.617,0.986
330.647,0.995
330.677,0.975
330.707,0.961
330.737,0.956
330.767,0.944
330.797,0.932
330.827,0.929
330.857,0.964
330.887,1.028
330.917,1.040
330.947,1.051
330.977,1.064
331.007,1.085
331.037,1.072
331.067,1.066
331.097,1.061
331.127,1.072
331.157,1.052
331.187,1.050
331.217,1.067
331.247,1.065
331.277,1.051
331.307,1.044
331.337,1.049
331.367,1.041
331.397,1.032
331.427,1.018
331.457,1.018
331.487,0.986
331.517,1.034
331.547,0.997
331.577,1.040
331.607,1.049
331.637,1.020
331.667,1.032
331.697,1.043
331.727,1.040
331.757,1.042
331.787,1.007
331.817,0.963
331.847,1.003
331.877,0.958
331.907,0.951
331.937,0.966
331.967,0.987
331.997,1.004
332.027,1.016
332.057,1.025
332.087,1.000
332.117,1.006
332.147,1.014
332.177,1.022
332.207,1.013
332.237,0.978
332.267,0.990
332.297,0.978
332.327,0.976
332.357,0.961
332.387,0.948
332.417,0.929
332.447,0.919
332.477,0.928
332.507,0.960
332.537,0.995
332.567,1.023
332.597,1.066
332.627,1.084
332.657,1.095
332.687,1.106
332.717,1.078
332.747,1.070
332.777,1.066
332.807,1.049
332.837,1.047
332.867,1.031
332.897,1.071
332.927,1.091
332.957,1.100
332.987,1.098
333.017,1.101
333.047,1.101
333.077,1.118
333.107,1.132
333.137,1.155
333.167,1.146
333.197,1.080
333.227,1.001
333.257,0.952
333.287,0.912
333.317,0.904
333.347,0.916
333.377,0.956
333.407,0.983
333.437,0.996
333.467,1.014
333.497,1.011
333.527,1.010
333.557,1.010
333.587,1.025
333.617,1.012
333.647,1.025
333.677,1.032
333.707,1.014
333.737,1.041
333.767,1.065
333.797,1.062
333.827,1.078
333.857,1.069
333.887,1.062
333.917,1.062
333.947,1.061
333.977,1.035
334.007,1.063
334.037,1.081
334.067,1.089
334.097,1.087
334.127,1.085
334.157,1.074
334.187,1.062
334.217,1.077
334.247,1.074
334.277,1.077
334.307,1.084
334.337,1.099
334.367,1.080
334.397,1.092
334.427,1.069
334.457,1.057
334.487,1.065
334.517,1.067
334.547,1.066
334.577,1.060
334.607,1.056
334.637,1.068
334.667,1.062
334.697,1.074
334.727,1.063
334.757,1.065
334.787,1.073
334.817,1.071
334.847,1.064
334.877,1.057
334.907,1.072
334.937,1.054
334.967,1.048
334.997,1.062
335.027,1.089
335.057,1.076
335.087,1.076
335.117,1.078
335.147,1.066
335.177,1.070
335.207,1.066
335.237,1.063
335.267,1.062
335.297,1.071
335.327,1.072
335.357,1.062
335.387,1.065
335.417,1.064
335.447,1.069
335.477,1.062
335.507,1.074
335.537,1.077
335.567,1.070
335.597,1.056
335.627,1.045
335.657,1.047
335.687,1.052
335.717,1.065
335.747,1.069
335.777,1.073
335.807,1.077
335.837,1.074
335.867,1.078
335.897,1.082
335.927,1.081
335.957,1.069
335.987,1.092
336.017,1.092
336.047,1.075
336.077,1.069
336.107,1.069
336.137,1.061
336.167,1.070
336.197,1.074
336.227,1.067
336.257,1.083
336.287,1.078
336.317,1.081
336.347,1.081
336.377,1.076
336.407,1.062
336.437,1.071
336.467,1.081
336.497,1.075
336.527,1.069
336.557,1.086
336.587,1.082
336.617,1.075
336.647,1.064
336.677,1.081
336.707,1.091
336.737,1.075
336.767,1.071
336.797,1.080
336.827,1.075
336.857,1.074
336.887,1.068
336.917,1.073
336.947,1.091
336.977,1.077
337.007,1.068
337.037,1.073
337.067,1.072
337.097,1.063
337.127,1.063
337.157,1.071
337.187,1.060
337.217,1.066
337.247,1.081
337.277,1.083
337.307,1.071
337.337,1.079
337.367,1.073
337.397,1.090
337.427,1.083
337.457,1.082
337.487,1.078
337.517,1.075
337.547,1.072
337.577,1.077
337.607,1.076
337.637,1.066
337.667,1.068
337.697,1.075
337.727,1.077
337.757,1.077
337.787,1.084
337.817,1.085
337.847,1.068
337.877,1.060
337.907,1.070
337.937,1.079
337.967,1.073
337.997,1.076
338.027,1.077
338.057,1.073
338.087,1.074
338.117,1.077
338.147,1.082
338.177,1.076
338.207,1.068
338.237,1.072
338.267,1.071
338.297,1.067
338.327,1.075
338.357,1.072
338.387,1.081
338.417,1.095
338.447,1.094
338.477,1.081
338.507,1.081
338.537,1.071
338.567,1.081
338.597,1.070
338.627,1.066
338.657,1.065
338.687,1.052
338.717,1.056
338.747,1.055
338.777,1.033
338.807,1.049
338.837,1.049
338.867,1.037
338.897,1.008
338.927,1.024
338.957,1.042
338.987,1.025
339.017,1.027
339.047,1.013
339.077,1.027
339.107,1.041
339.137,1.076
339.167,1.106
339.197,1.086
339.227,1.083
339.257,1.091
339.287,1.091
339.317,1.102
339.347,1.097
339.377,1.084
339.407,1.071
339.437,1.064
339.467,1.069
339.497,1.063
339.527,1.053
339.557,1.063
339.587,1.066
339.617,1.072
339.647,1.062
339.677,1.051
339.707,1.053
339.737,1.056
339.767,1.048
339.797,1.036
339.827,1.034
339.857,1.031
339.887,1.029
339.917,1.030
339.947,1.039
339.977,1.017
340.007,1.041
340.037,1.058
340.067,1.082
340.097,1.088
340.127,1.063
340.157,1.066
340.187,1.036
340.217,1.020
340.247,1.019
340.277,1.024
340.307,1.030
340.337,1.035
340.367,1.034
340.397,1.037
340.427,1.045
340.457,1.050
340.487,1.035
340.517,1.039
340.547,1.056
340.577,1.055
340.607,1.059
340.637,1.057
340.667,1.055
340.697,1.047
340.727,1.045
340.757,1.041
340.787,1.050
340.817,1.056
340.847,1.054
340.877,1.052
340.907,1.054
340.937,1.053
340.967,1.062
340.997,1.053
341.027,1.035
341.057,1.040
341.087,1.049
341.117,1.062
341.147,1.060
341.177,1.052
341.207,1.047
341.237,1.048
341.267,1.052
341.297,1.055
341.327,1.055
341.357,1.059
341.387,1.059
341.417,1.054
341.447,1.051
341.477,1.046
341.507,1.049
341.537,1.052
341.567,1.044
341.597,1.060
341.627,1.055
341.657,1.051
341.687,1.047
341.717,1.054
341.747,1.050
341.777,1.057
341.807,1.062
341.837,1.056
341.867,1.060
341.897,1.070
341.927,1.063
341.957,1.050
341.987,1.045
342.017,1.071
342.047,1.056
342.077,1.069
342.107,1.083
342.137,1.078
342.167,1.090
342.197,1.067
342.227,1.074
342.257,1.056
342.287,1.073
342.317,1.071
342.347,1.060
342.377,1.054
342.407,1.062
342.437,1.067
342.467,1.057
342.497,1.059
342.527,1.069
342.557,1.062
342.587,1.046
342.617,1.060
342.647,1.068
342.677,1.063
342.707,1.075
342.737,1.081
342.767,1.063
342.797,1.066
342.827,1.057
342.857,1.061
342.887,1.065
342.917,1.078
342.947,1.076
342.977,1.075
343.007,1.084
343.037,1.075
343.067,1.071
343.097,1.059
343.127,1.075
343.157,1.077
343.187,1.066
343.217,1.069
343.247,1.062
343.277,1.065
343.307,1.067
343.337,1.071
343.367,1.076
343.397,1.070
343.427,1.070
343.457,1.063
343.487,1.070
343.517,1.069
343.547,1.060
343.577,1.059
343.607,1.066
343.637,1.071
343.667,1.056
343.697,1.047
343.727,1.063
343.757,1.067
343.787,1.059
343.817,1.089
343.847,1.078
343.877,1.084
343.907,1.061
343.937,1.050
343.967,1.053
343.997,1.051
344.027,1.068
344.057,1.076
344.087,1.076
344.117,1.060
344.147,1.068
344.177,1.067
344.207,1.075
344.237,1.065
344.267,1.064
344.297,1.063
344.327,1.067
344.357,1.069
344.387,1.072
344.417,1.069
344.447,1.075
344.477,1.078
344.507,1.071
344.537,1.060
344.567,1.057
344.597,1.080
344.627,1.076
344.657,1.059
344.687,1.078
344.717,1.085
344.747,1.078
344.777,1.086
344.807,1.081
344.837,1.051
344.867,1.054
344.897,1.064
344.927,1.047
344.957,1.053
344.987,1.066
345.017,1.065
345.047,1.067
345.077,1.076
345.107,1.078
345.137,1.066
345.167,1.064
345.197,1.064
345.227,1.076
345.257,1.065
345.287,1.065
345.317,1.061
345.347,1.066
345.377,1.064
345.407,1.062
345.437,1.063
345.467,1.065
345.497,1.073
345.527,1.062
345.557,1.062
345.587,1.059
345.617,1.068
345.647,1.075
345.677,1.067
345.707,1.065
345.737,1.081
345.767,1.089
345.797,1.074
345.827,1.066
345.857,1.067
345.887,1.077
345.917,1.076
345.947,1.068
345.977,1.074
346.007,1.075
346.037,1.080
346.067,1.061
346.097,1.066
346.127,1.071
346.157,1.074
346.187,1.066
346.217,1.069
346.247,1.063
346.277,1.082
346.307,1.076
346.337,1.066
346.367,1.072
346.397,1.062
346.427,1.067
346.457,1.060
346.487,1.076
346.517,1.078
346.547,1.083
346.577,1.072
346.607,1.075
346.637,1.076
346.667,1.076
346.697,1.079
346.727,1.086
346.757,1.082
346.787,1.100
346.817,1.094
346.847,1.077
346.877,1.070
346.907,1.076
346.937,1.079
346.967,1.077
346.997,1.069
347.027,1.073
347.057,1.079
347.087,1.068
347.117,1.066
347.147,1.075
347.177,1.081
347.207,1.078
347.237,1.072
347.267,1.064
347.297,1.083
347.327,1.072
347.357,1.080
347.387,1.076
347.417,1.077
347.447,1.070
347.477,1.059
347.507,1.069
347.537,1.064
347.567,1.080
347.597,1.094
347.627,1.101
347.657,1.104
347.687,1.112
347.717,1.115
347.747,1.103
347.777,1.090
347.807,1.081
347.837,1.094
347.867,1.078
347.897,1.073
347.927,1.084
347.957,1.082
347.987,1.077
348.017,1.077
348.047,1.079
348.077,1.084
348.107,1.079
348.137,1.082
348.167,1.079
348.197,1.086
348.227,1.088
348.257,1.086
348.287,1.083
348.317,1.087
348.347,1.114
348.377,1.087
348.407,1.079
348.437,1.082
348.467,1.075
348.497,1.076
348.527,1.074
348.557,1.090
348.587,1.096
348.617,1.073
348.647,1.062
348.677,1.065
348.707,1.066
348.737,1.075
348.767,1.064
348.797,1.067
348.827,1.106
348.857,1.097
348.887,1.077
348.917,1.085
348.947,1.080
348.977,1.078
349.007,1.058
349.037,1.065
349.067,1.077
349.097,1.076
349.127,1.069
349.157,1.073
349.187,1.069
349.217,1.095
349.247,1.112
349.277,1.122
349.307,1.172
349.337,1.114
349.367,1.084
349.397,1.134
349.427,1.021
349.457,1.049
349.487,1.003
349.517,0.963
349.547,0.987
349.577,0.981
349.607,0.988
349.637,0.997
349.667,0.959
349.697,0.956
349.727,0.960
349.757,1.022
349.787,1.010
349.817,0.993
349.847,1.007
349.877,1.022
349.907,1.058
349.937,1.079
349.967,1.100
349.997,1.096
350.027,1.096
350.057,1.107
350.087,1.078
350.117,1.047
350.147,1.025
350.177,1.010
350.207,0.998
350.237,0.987
350.267,0.994
350.297,1.004
350.327,0.996
350.357,0.997
350.387,1.014
350.417,1.021
350.447,1.013
350.477,1.006
350.507,1.021
350.537,1.032
350.567,1.021
350.597,1.018
350.627,1.032
350.657,1.028
350.687,1.027
350.717,1.033
350.747,1.027
350.777,1.028
350.807,1.036
350.837,1.050
350.867,1.060
350.897,1.061
350.927,1.032
350.957,1.044
350.987,1.041
351.017,1.020
351.047,1.001
351.077,1.005
351.107,1.001
351.137,1.004
351.167,1.024
351.197,1.014
351.227,1.010
351.257,1.023
351.287,1.009
351.317,1.017
351.347,1.006
351.377,1.015
351.407,1.010
351.437,1.036
351.467,1.021
351.497,1.011
351.527,1.045
351.557,1.042
351.587,1.023
351.617,1.030
351.647,1.030
351.677,1.019
351.707,1.011
351.737,1.024
351.767,1.016
351.797,1.021
351.827,1.021
351.857,1.016
351.887,1.007
351.917,1.016
351.947,1.015
351.977,1.025
352.007,1.022
352.037,1.011
352.067,1.030
352.097,1.032
352.127,1.025
352.157,1.005
352.187,1.014
352.217,1.034
352.247,1.021
352.277,1.024
352.307,1.031
352.337,1.034
352.367,1.036
352.397,1.031
352.427,1.036
352.457,1.033
352.487,1.031
352.517,1.040
352.547,1.040
352.577,1.031
352.607,1.045
352.637,1.042
352.667,1.029
352.697,1.035
352.727,1.052
352.757,1.049
352.787,1.043
352.817,1.045
352.847,1.043
352.877,1.040
352.907,1.041
352.937,1.036
352.967,1.042
352.997,1.052
353.027,1.059
353.057,1.046
353.087,1.026
353.117,1.028
353.147,1.031
353.177,1.031
353.207,1.021
353.237,1.013
353.267,1.022
353.297,1.036
353.327,1.031
353.357,1.035
353.387,1.041
353.417,1.041
353.447,1.036
353.477,1.038
353.507,1.035
353.537,1.044
353.567,1.048
353.597,1.040
353.627,1.035
353.657,1.042
353.687,1.050
353.717,1.044
353.747,1.041
353.777,1.043
353.807,1.043
353.837,1.036
353.867,1.038
353.897,1.044
353.927,1.042
353.957,1.045
353.987,1.038
354.017,1.038
354.047,1.041
354.077,1.039
