df_hash,22ZHK4.EG2MBW
377.570,1964
377.595,1921
377.620,1715
377.645,1374
377.670,1000
377.695,689
377.720,473
377.745,322
377.770,206
377.795,130
377.820,118
377.845,153
377.870,165
377.895,88
377.920,-75
377.945,-255
377.970,-370
377.995,-397
378.020,-369
378.045,-321
378.070,-247
378.095,-118
378.120,72
378.145,282
378.170,451
378.195,543
378.220,556
378.245,499
378.270,373
378.295,189
378.320,-6
378.345,-142
378.370,-164
378.395,-78
378.420,49
378.445,150
378.470,196
378.495,197
378.520,174
378.545,127
378.570,46
378.595,-70
378.620,-194
378.645,-289
378.670,-334
378.695,-337
378.720,-333
378.745,-351
378.770,-398
378.795,-442
378.820,-429
378.845,-311
378.870,-84
378.895,206
378.920,492
378.945,717
378.970,867
378.995,961
379.020,1024
379.045,1066
379.070,1084
379.095,1076
379.120,1054
379.145,1029
379.170,1008
379.195,986
379.220,956
379.245,916
379.270,859
379.295,770
379.320,628
379.345,426
379.370,186
379.395,-42
379.420,-205
379.445,-270
379.470,-252
379.495,-205
379.520,-193
379.545,-240
379.570,-310
379.595,-328
379.620,-243
379.645,-78
379.670,84
379.695,166
379.720,160
379.745,132
379.770,157
379.795,259
379.820,409
379.845,567
379.870,721
379.895,873
379.920,1008
379.945,1092
379.970,1108
379.995,1082
380.020,1063
380.045,1065
380.070,1050
380.095,964
380.120,806
380.145,634
380.170,510
380.195,437
380.220,359
380.245,221
380.270,25
380.295,-174
380.320,-317
380.345,-368
380.370,-321
380.395,-192
380.420,-16
380.445,143
380.470,220
380.495,188
380.520,89
380.545,8
380.570,3
380.595,69
380.620,157
380.645,223
380.670,262
380.695,294
380.720,334
380.745,378
380.770,411
380.795,418
380.820,393
380.845,336
380.870,261
380.895,194
380.920,157
380.945,146
380.970,135
380.995,98
381.020,38
381.045,-16
381.070,-50
381.095,-77
381.120,-122
381.145,-186
381.170,-229
381.195,-204
381.220,-94
381.245,65
381.270,221
381.295,339
381.320,420
381.345,484
381.370,547
381.395,608
381.420,657
381.445,687
381.470,693
381.495,684
381.520,677
381.545,686
381.570,711
381.595,734
381.620,731
381.645,693
381.670,638
381.695,583
381.720,536
381.745,486
381.770,421
381.795,348
381.820,286
381.845,244
381.870,218
381.895,191
381.920,154
381.945,105
381.970,45
381.995,-20
382.020,-76
382.045,-96
382.070,-56
382.095,36
382.120,146
382.145,230
382.170,272
382.195,290
382.220,310
382.245,335
382.270,345
382.295,330
382.320,302
382.345,288
382.370,300
382.395,323
382.420,332
382.445,321
382.470,303
382.495,295
382.520,291
382.545,278
382.570,252
382.595,225
382.620,211
382.645,203
382.670,185
382.695,149
382.720,109
382.745,84
382.770,69
382.795,42
382.820,-5
382.845,-41
382.870,-13
382.895,102
382.920,274
382.945,438
382.970,551
382.995,622
383.020,685
383.045,750
383.070,793
383.095,786
383.120,730
383.145,663
383.170,618
383.195,599
383.220,585
383.245,559
383.270,527
383.295,500
383.320,479
383.345,449
383.370,401
383.395,340
383.420,280
383.445,223
383.470,164
383.495,99
383.520,37
383.545,-14
383.570,-65
383.595,-135
383.620,-225
383.645,-296
383.670,-296
383.695,-203
383.720,-49
383.745,100
383.770,204
383.795,266
383.820,320
383.845,385
383.870,449
383.895,491
383.920,507
383.945,515
383.970,532
383.995,557
384.020,574
384.045,576
384.070,570
384.095,564
384.120,554
384.145,526
384.170,474
384.195,411
384.220,350
384.245,296
384.270,240
384.295,177
384.320,113
384.345,59
384.370,14
384.395,-44
384.420,-127
384.445,-218
384.470,-265
384.495,-227
384.520,-102
384.545,64
384.570,215
384.595,321
384.620,393
384.645,458
384.670,528
384.695,591
384.720,627
384.745,632
384.770,620
384.795,615
384.820,621
384.845,626
384.870,617
384.895,589
384.920,552
384.945,516
384.970,478
384.995,431
385.020,373
385.045,312
385.070,257
385.095,207
385.120,153
385.145,93
385.170,30
385.195,-28
385.220,-87
385.245,-159
385.270,-244
385.295,-312
385.320,-315
385.345,-227
385.370,-69
385.395,100
385.420,231
385.445,315
385.470,379
385.495,448
385.520,517
385.545,559
385.570,560
385.595,537
385.620,521
385.645,529
385.670,550
385.695,565
385.720,566
385.745,563
385.770,570
385.795,579
385.820,575
385.845,546
385.870,498
385.895,449
385.920,403
385.945,352
385.970,286
385.995,209
386.020,137
386.045,75
386.070,10
386.095,-77
386.120,-183
386.145,-260
386.170,-253
386.195,-141
386.220,34
386.245,207
386.270,327
386.295,396
386.320,445
386.345,495
386.370,539
386.395,554
386.420,539
386.445,520
386.470,525
386.495,555
386.520,587
386.545,597
386.570,584
386.595,564
386.620,549
386.645,532
386.670,499
386.695,447
386.720,390
386.745,343
386.770,301
386.795,252
386.820,192
386.845,136
386.870,94
386.895,56
386.920,-1
386.945,-83
386.970,-149
386.995,-139
387.020,-28
387.045,144
387.070,303
387.095,392
387.120,418
387.145,426
387.170,446
387.195,472
387.220,478
387.245,458
387.270,436
387.295,436
387.320,460
387.345,483
387.370,488
387.395,474
387.420,451
387.445,421
387.470,379
387.495,326
387.520,272
387.545,225
387.570,182
387.595,130
387.620,67
387.645,7
387.670,-37
387.695,-80
387.720,-144
387.745,-225
387.770,-281
387.795,-252
387.820,-123
387.845,60
387.870,226
387.895,328
387.920,379
387.945,417
387.970,464
387.995,505
388.020,516
388.045,494
388.070,466
388.095,459
388.120,476
388.145,501
388.170,516
388.195,520
388.220,518
388.245,508
388.270,485
388.295,446
388.320,397
388.345,347
388.370,300
388.395,248
388.420,191
388.445,133
388.470,81
388.495,28
388.520,-32
388.545,-95
388.570,-127
388.595,-88
388.620,28
388.645,187
388.670,327
388.695,414
388.720,458
388.745,493
388.770,539
388.795,584
388.820,605
388.845,598
388.870,585
388.895,586
388.920,600
388.945,609
388.970,596
388.995,565
389.020,525
389.045,481
389.070,430
389.095,369
389.120,305
389.145,245
389.170,189
389.195,134
389.220,81
389.245,32
389.270,-18
389.295,-81
389.320,-159
389.345,-220
389.370,-213
389.395,-112
389.420,59
389.445,233
389.470,354
389.495,418
389.520,459
389.545,505
389.570,552
389.595,577
389.620,573
389.645,557
389.670,552
389.695,559
389.720,562
389.745,550
389.770,529
389.795,505
389.820,475
389.845,428
389.870,361
389.895,288
389.920,222
389.945,170
389.970,121
389.995,72
390.020,22
390.045,-29
390.070,-88
390.095,-157
390.120,-208
390.145,-201
390.170,-111
390.195,41
390.220,198
390.245,309
390.270,369
390.295,405
390.320,443
390.345,483
390.370,508
390.395,511
390.420,508
390.445,511
390.470,521
390.495,525
390.520,517
390.545,501
390.570,482
390.595,457
390.620,415
390.645,356
390.670,291
390.695,232
390.720,176
390.745,115
390.770,49
390.795,-11
390.820,-59
390.845,-107
390.870,-168
390.895,-234
390.920,-265
390.945,-218
390.970,-84
390.995,96
391.020,262
391.045,382
391.070,468
391.095,552
391.120,647
391.145,738
391.170,800
391.195,828
391.220,842
391.245,863
391.270,892
391.295,915
391.320,919
391.345,903
391.370,878
391.395,847
391.420,801
391.445,729
391.470,629
391.495,515
391.520,398
391.545,281
391.570,166
391.595,55
391.620,-41
391.645,-123
391.670,-205
391.695,-303
391.720,-406
391.745,-472
391.770,-454
391.795,-336
391.820,-159
391.845,11
391.870,130
391.895,201
391.920,255
391.945,319
391.970,383
391.995,425
392.020,434
392.045,426
392.070,426
392.095,443
392.120,462
392.145,465
392.170,444
392.195,410
392.220,376
392.245,345
392.270,313
392.295,278
392.320,240
392.345,199
392.370,155
392.395,107
392.420,61
392.445,27
392.470,2
392.495,-27
392.520,-78
392.545,-145
392.570,-189
392.595,-168
392.620,-63
392.645,93
392.670,246
392.695,354
392.720,414
392.745,455
392.770,503
392.795,556
392.820,595
392.845,605
392.870,595
392.895,587
392.920,596
392.945,616
392.970,632
392.995,634
393.020,625
393.045,610
393.070,591
393.095,565
393.120,530
393.145,488
393.170,437
393.195,375
393.220,300
393.245,222
393.270,149
393.295,84
393.320,13
393.345,-71
393.370,-148
393.395,-174
393.420,-112
393.445,26
393.470,187
393.495,311
393.520,379
393.545,418
393.570,464
393.595,524
393.620,574
393.645,589
393.670,579
393.695,572
393.720,584
393.745,605
393.770,611
393.795,594
393.820,569
393.845,551
393.870,536
393.895,506
393.920,448
393.945,371
393.970,292
393.995,219
394.020,146
394.045,69
394.070,-3
394.095,-67
394.120,-128
394.145,-202
394.170,-293
394.195,-365
394.220,-366
394.245,-266
394.270,-87
394.295,107
394.320,259
394.345,351
394.370,410
394.395,469
394.420,537
394.445,599
394.470,640
394.495,660
394.520,672
394.545,688
394.570,702
394.595,706
394.620,693
394.645,662
394.670,615
394.695,552
394.720,472
394.745,383
394.770,298
394.795,223
394.820,153
394.845,84
394.870,19
394.895,-31
394.920,-69
394.945,-109
394.970,-169
394.995,-244
395.020,-296
395.045,-279
395.070,-178
395.095,-31
395.120,99
395.145,176
395.170,207
395.195,230
395.220,270
395.245,319
395.270,354
395.295,365
395.320,363
395.345,370
395.370,393
395.395,423
395.420,450
395.445,470
395.470,487
395.495,497
395.520,497
395.545,485
395.570,469
395.595,451
395.620,429
395.645,392
395.670,343
395.695,293
395.720,256
395.745,223
395.770,173
395.795,96
395.820,14
395.845,-20
395.870,29
395.895,155
395.920,308
395.945,432
395.970,507
395.995,547
396.020,580
396.045,613
396.070,637
396.095,644
396.120,636
396.145,627
396.170,619
396.195,608
396.220,588
396.245,567
396.270,552
396.295,541
396.320,520
396.345,478
396.370,419
396.395,358
396.420,304
396.445,250
396.470,187
396.495,117
396.520,51
396.545,-5
396.570,-68
396.595,-147
396.620,-230
396.645,-270
396.670,-223
396.695,-91
396.720,76
396.745,219
396.770,307
396.795,355
396.820,394
396.845,434
396.870,465
396.895,471
396.920,457
396.945,442
396.970,443
396.995,460
397.020,478
397.045,477
397.070,446
397.095,389
397.120,323
397.145,268
397.170,232
397.195,202
397.220,159
397.245,95
397.270,25
397.295,-31
397.320,-76
397.345,-126
397.370,-189
397.395,-236
397.420,-223
397.445,-126
397.470,28
397.495,184
397.520,300
397.545,379
397.570,448
397.595,518
397.620,577
397.645,607
397.670,611
397.695,609
397.720,613
397.745,618
397.770,614
397.795,603
397.820,590
397.845,575
397.870,542
397.895,479
397.920,393
397.945,303
397.970,222
397.995,146
398.020,70
398.045,-5
398.070,-74
398.095,-141
398.120,-217
398.145,-296
398.170,-340
398.195,-304
398.220,-172
398.245,11
398.270,180
398.295,292
398.320,358
398.345,416
398.370,484
398.395,550
398.420,587
398.445,588
398.470,575
398.495,571
398.520,587
398.545,609
398.570,622
398.595,618
398.620,604
398.645,587
398.670,571
398.695,550
398.720,515
398.745,462
398.770,395
398.795,328
398.820,268
398.845,209
398.870,145
398.895,85
398.920,62
398.945,112
398.970,238
398.995,399
399.020,537
399.045,618
399.070,652
399.095,673
399.120,696
399.145,710
399.170,700
399.195,667
399.220,631
399.245,608
399.270,590
399.295,556
399.320,499
399.345,430
399.370,367
399.395,314
399.420,266
399.445,212
399.470,153
399.495,84
399.520,-11
399.545,-151
399.570,-329
399.595,-499
399.620,-595
399.645,-580
399.670,-472
399.695,-333
399.720,-216
399.745,-131
399.770,-54
399.795,41
399.820,149
399.845,239
399.870,289
399.895,309
399.920,330
399.945,374
399.970,436
399.995,492
400.020,523
400.045,530
400.070,520
400.095,499
400.120,464
400.145,417
400.170,367
400.195,321
400.220,269
400.245,196
400.270,97
400.295,3
400.320,-37
400.345,9
400.370,126
400.395,262
400.420,364
400.445,421
400.470,456
400.495,492
400.520,525
400.545,535
400.570,515
400.595,486
400.620,473
400.645,475
400.670,465
400.695,421
400.720,346
400.745,268
400.770,202
400.795,140
400.820,65
400.845,-20
400.870,-92
400.895,-133
400.920,-162
400.945,-208
400.970,-267
400.995,-289
401.020,-215
401.045,-41
401.070,170
401.095,341
401.120,444
401.145,512
401.170,594
401.195,700
401.220,795
401.245,849
401.270,871
401.295,902
401.320,975
401.345,1091
401.370,1230
401.395,1366
401.420,1471
401.445,1517
401.470,1480
401.495,1362
401.520,1197
401.545,1025
401.570,855
401.595,661
401.620,413
401.645,129
401.670,-135
401.695,-316
401.720,-393
401.745,-390
401.770,-345
401.795,-279
401.820,-194
401.845,-91
401.870,17
401.895,110
401.920,172
401.945,200
401.970,201
401.995,190
402.020,182
402.045,183
402.070,187
402.095,178
402.120,150
402.145,111
402.170,76
402.195,45
402.220,-3
402.245,-88
402.270,-200
402.295,-311
402.320,-404
402.345,-491
402.370,-596
402.395,-716
402.420,-806
402.445,-814
402.470,-733
402.495,-603
402.520,-477
402.545,-378
402.570,-288
402.595,-188
402.620,-75
402.645,39
402.670,158
402.695,296
402.720,462
402.745,638
402.770,802
402.795,945
402.820,1076
402.845,1199
402.870,1291
402.895,1323
402.920,1286
402.945,1204
402.970,1110
402.995,1015
403.020,912
403.045,798
403.070,692
403.095,608
403.120,533
403.145,441
403.170,327
403.195,239
403.220,240
403.245,342
403.270,489
403.295,599
403.320,629
403.345,604
403.370,577
403.395,569
403.420,565
403.445,545
403.470,520
403.495,524
403.520,570
403.545,634
403.570,678
403.595,677
403.620,640
403.645,584
403.670,521
403.695,454
403.720,384
403.745,311
403.770,230
403.795,126
403.820,-1
403.845,-131
403.870,-234
403.895,-302
403.920,-359
403.945,-429
403.970,-500
403.995,-522
404.020,-453
404.045,-305
404.070,-137
404.095,-4
404.120,83
404.145,158
404.170,244
404.195,334
404.220,400
404.245,433
404.270,452
404.295,480
404.320,519
404.345,549
404.370,554
404.395,539
404.420,517
404.445,489
404.470,444
404.495,377
404.520,299
404.545,230
404.570,174
404.595,122
404.620,65
404.645,8
404.670,-42
404.695,-96
404.720,-165
404.745,-242
404.770,-287
404.795,-251
404.820,-123
404.845,49
404.870,202
404.895,299
404.920,361
404.945,426
404.970,508
404.995,584
405.020,626
405.045,633
405.070,635
405.095,653
405.120,685
405.145,707
405.170,708
405.195,697
405.220,686
405.245,676
405.270,650
405.295,597
405.320,527
405.345,459
405.370,405
405.395,355
405.420,297
405.445,232
405.470,172
405.495,123
405.520,72
405.545,3
405.570,-76
405.595,-131
405.620,-123
405.645,-41
405.670,76
405.695,181
405.720,245
405.745,284
405.770,329
405.795,394
405.820,459
405.845,499
405.870,507
405.895,503
405.920,508
405.945,526
405.970,540
405.995,535
406.020,510
406.045,475
406.070,435
406.095,387
406.120,330
406.145,274
406.170,226
406.195,187
406.220,145
406.245,93
406.270,40
406.295,-2
406.320,-37
406.345,-82
406.370,-149
406.395,-213
406.420,-226
406.445,-155
406.470,-15
406.495,138
406.520,254
406.545,323
406.570,372
406.595,423
406.620,472
406.645,501
406.670,499
406.695,484
406.720,479
406.745,492
406.770,512
406.795,526
406.820,530
406.845,524
406.870,506
406.895,473
406.920,430
406.945,384
406.970,341
406.995,292
407.020,229
407.045,161
407.070,104
407.095,67
407.120,33
407.145,-21
407.170,-90
407.195,-125
407.220,-74
407.245,75
407.270,273
407.295,449
407.320,561
407.345,621
407.370,662
407.395,703
407.420,735
407.445,749
407.470,745
407.495,733
407.520,714
407.545,680
407.570,626
407.595,562
407.620,500
407.645,436
407.670,358
407.695,257
407.720,144
407.745,41
407.770,-36
407.795,-90
407.820,-129
407.845,-156
407.870,-175
407.895,-203
407.920,-258
407.945,-332
407.970,-378
407.995,-342
408.020,-208
408.045,-22
408.070,141
408.095,244
408.120,305
408.145,369
408.170,464
408.195,572
408.220,663
408.245,727
408.270,777
408.295,831
408.320,882
408.345,905
408.370,875
408.395,793
408.420,682
408.445,574
408.470,494
408.495,445
408.520,405
408.545,341
408.570,240
408.595,119
408.620,14
408.645,-54
408.670,-102
408.695,-154
408.720,-210
408.745,-234
408.770,-179
408.795,-44
408.820,126
408.845,272
408.870,369
408.895,437
408.920,505
408.945,578
408.970,637
408.995,665
409.020,665
409.045,655
409.070,644
409.095,628
409.120,599
409.145,559
409.170,515
409.195,473
409.220,430
409.245,382
409.270,322
409.295,249
409.320,162
409.345,70
409.370,-14
409.395,-89
409.420,-163
409.445,-252
409.470,-354
409.495,-434
409.520,-442
409.545,-355
409.570,-197
409.595,-25
409.620,116
409.645,219
409.670,302
409.695,383
409.720,457
409.745,506
409.770,523
409.795,520
409.820,519
409.845,535
409.870,565
409.895,593
409.920,603
409.945,590
409.970,559
409.995,520
410.020,475
410.045,423
410.070,362
410.095,303
410.120,252
410.145,205
410.170,146
410.195,67
410.220,-8
410.245,-31
410.270,34
410.295,179
410.320,344
410.345,469
410.370,531
410.395,556
410.420,577
410.445,603
410.470,614
410.495,598
410.520,563
410.545,536
410.570,529
410.595,529
410.620,517
410.645,485
410.670,443
410.695,401
410.720,354
410.745,292
410.770,218
410.795,149
410.820,103
410.845,70
410.870,22
410.895,-58
410.920,-155
410.945,-215
410.970,-193
410.995,-85
411.020,66
411.045,205
411.070,297
411.095,347
411.120,381
411.145,414
411.170,440
411.195,447
411.220,432
411.245,410
411.270,402
411.295,415
411.320,432
411.345,430
411.370,396
411.395,344
411.420,294
411.445,256
411.470,220
411.495,170
411.520,107
411.545,48
411.570,6
411.595,-28
411.620,-78
411.645,-149
411.670,-209
411.695,-208
411.720,-120
411.745,26
411.770,172
411.795,275
411.820,338
411.845,392
411.870,457
411.895,525
411.920,574
411.945,597
411.970,606
411.995,619
412.020,641
412.045,666
412.070,685
412.095,695
412.120,693
412.145,674
412.170,631
412.195,565
412.220,483
412.245,397
412.270,322
412.295,274
412.320,262
412.345,276
412.370,291
412.395,285
412.420,263
412.445,258
412.470,298
412.495,377
412.520,449
412.545,472
412.570,439
412.595,377
412.620,319
412.645,273
412.670,228
412.695,179
412.720,138
412.745,129
412.770,158
412.795,215
412.820,276
412.845,323
412.870,345
412.895,338
412.920,305
412.945,251
412.970,187
412.995,124
413.020,70
413.045,29
413.070,-3
413.095,-38
413.120,-85
413.145,-140
413.170,-171
413.195,-140
413.220,-31
413.245,127
413.270,278
413.295,383
413.320,448
413.345,508
413.370,590
413.395,692
413.420,789
413.445,860
413.470,903
413.495,920
413.520,912
413.545,883
413.570,842
413.595,801
413.620,758
413.645,702
413.670,626
413.695,540
413.720,457
413.745,379
413.770,293
413.795,193
413.820,93
413.845,8
413.870,-68
413.895,-163
413.920,-278
413.945,-371
413.970,-376
413.995,-274
414.020,-122
414.045,-9
414.070,25
414.095,20
414.120,47
414.145,134
414.170,243
414.195,317
414.220,335
414.245,319
414.270,304
414.295,302
414.320,303
414.345,296
414.370,277
414.395,237
414.420,164
414.445,60
414.470,-52
414.495,-149
414.520,-222
414.545,-285
414.570,-347
414.595,-396
414.620,-402
414.645,-356
414.670,-276
414.695,-183
414.720,-68
414.745,94
414.770,308
414.795,529
414.820,692
414.845,764
414.870,772
414.895,767
414.920,778
414.945,796
414.970,799
414.995,788
415.020,783
415.045,804
415.070,844
415.095,879
415.120,892
415.145,883
415.170,865
415.195,843
415.220,808
415.245,749
415.270,662
415.295,560
415.320,458
415.345,369
415.370,285
415.395,192
415.420,85
415.445,-10
415.470,-49
415.495,1
415.520,128
415.545,276
415.570,393
415.595,461
415.620,507
415.645,559
415.670,620
415.695,665
415.720,674
415.745,652
415.770,617
415.795,581
415.820,545
415.845,505
415.870,467
415.895,433
415.920,395
415.945,337
415.970,256
415.995,167
416.020,88
416.045,17
416.070,-61
416.095,-160
416.120,-269
416.145,-366
416.170,-446
416.195,-524
416.220,-607
416.245,-665
416.270,-643
416.295,-514
416.320,-308
416.345,-100
416.370,54
416.395,152
416.420,231
416.445,316
416.470,399
416.495,455
416.520,476
416.545,481
416.570,495
416.595,527
416.620,564
416.645,595
416.670,619
416.695,637
416.720,642
416.745,622
416.770,579
416.795,529
416.820,491
416.845,463
416.870,428
416.895,375
416.920,313
416.945,257
416.970,207
416.995,143
417.020,59
417.045,-17
417.070,-34
417.095,40
417.120,186
417.145,338
417.170,441
417.195,488
417.220,513
417.245,545
417.270,583
417.295,604
417.320,596
417.345,574
417.370,562
417.395,569
417.420,581
417.445,581
417.470,566
417.495,545
417.520,519
417.545,482
417.570,427
417.595,358
417.620,287
417.645,223
417.670,163
417.695,104
417.720,45
417.745,-11
417.770,-75
417.795,-154
417.820,-241
417.845,-300
417.870,-287
417.895,-184
417.920,-25
417.945,129
417.970,238
417.995,303
418.020,351
418.045,402
418.070,451
418.095,481
418.120,492
418.145,495
418.170,501
418.195,511
418.220,520
418.245,527
418.270,532
418.295,530
418.320,507
418.345,457
418.370,393
418.395,335
418.420,286
418.445,230
418.470,154
418.495,67
418.520,-8
418.545,-66
418.570,-125
418.595,-203
418.620,-279
418.645,-297
418.670,-212
418.695,-37
418.720,161
418.745,317
418.770,411
418.795,468
418.820,519
418.845,568
418.870,596
418.895,594
418.920,578
418.945,569
418.970,578
418.995,595
419.020,604
419.045,598
419.070,579
419.095,554
419.120,526
419.145,493
419.170,451
419.195,397
419.220,337
419.245,280
419.270,232
419.295,185
419.320,120
419.345,31
419.370,-54
419.395,-87
419.420,-36
419.445,82
419.470,215
419.495,308
419.520,352
419.545,373
419.570,400
419.595,436
419.620,468
419.645,483
419.670,491
419.695,505
419.720,527
419.745,541
419.770,537
419.795,518
419.820,492
419.845,461
419.870,413
419.895,337
419.920,242
419.945,152
419.970,82
419.995,23
420.020,-51
420.045,-148
420.070,-237
420.095,-261
420.120,-186
420.145,-32
420.170,135
420.195,257
420.220,320
420.245,355
420.270,399
420.295,455
420.320,495
420.345,499
420.370,482
420.395,473
420.420,486
420.445,501
420.470,490
420.495,450
420.520,407
420.545,390
420.570,397
420.595,403
420.620,392
420.645,367
420.670,341
420.695,315
420.720,272
420.745,212
420.770,166
420.795,183
420.820,285
420.845,444
420.870,599
420.895,705
420.920,761
420.945,793
420.970,822
420.995,834
421.020,801
421.045,720
421.070,626
421.095,566
421.120,554
421.145,556
421.170,522
421.195,437
421.220,327
421.245,229
421.270,140
421.295,17
421.320,-167
421.345,-395
421.370,-610
421.395,-779
421.420,-919
421.445,-1054
421.470,-1159
421.495,-1153
421.520,-969
421.545,-631
421.570,-248
421.595,70
421.620,291
421.645,451
421.670,581
421.695,668
421.720,681
421.745,629
421.770,574
421.795,570
421.820,618
421.845,669
421.870,685
421.895,676
421.920,675
421.945,696
421.970,718
421.995,720
422.020,703
422.045,681
422.070,650
422.095,596
422.120,524
422.145,484
422.170,533
422.195,690
422.220,905
422.245,1101
422.270,1230
422.295,1298
422.320,1328
422.345,1321
422.370,1248
422.395,1081
422.420,831
422.445,548
422.470,290
422.495,90
422.520,-59
422.545,-189
422.570,-328
422.595,-490
422.620,-665
422.645,-831
422.670,-954
422.695,-1008
422.720,-981
422.745,-886
422.770,-754
422.795,-619
422.820,-502
422.845,-400
422.870,-296
422.895,-175
422.920,-28
422.945,140
422.970,314
422.995,468
423.020,571
423.045,610
423.070,601
423.095,586
423.120,606
423.145,665
423.170,731
423.195,776
423.220,805
423.245,845
423.270,904
423.295,950
423.320,933
423.345,834
423.370,684
423.395,531
423.420,396
423.445,264
423.470,112
423.495,-57
423.520,-215
423.545,-325
423.570,-356
423.595,-294
423.620,-145
423.645,51
423.670,239
423.695,368
423.720,439
423.745,496
423.770,575
423.795,661
423.820,701
423.845,658
423.870,555
423.895,456
423.920,413
423.945,425
423.970,454
423.995,465
424.020,449
424.045,410
424.070,355
424.095,287
424.120,211
424.145,138
424.170,72
424.195,19
424.220,-16
424.245,-32
424.270,-39
424.295,-59
424.320,-97
424.345,-119
424.370,-68
424.395,82
424.420,287
424.445,457
424.470,535
424.495,546
424.520,561
424.545,622
424.570,697
424.595,721
424.620,668
424.645,576
424.670,502
424.695,469
424.720,454
424.745,429
424.770,384
424.795,334
424.820,290
424.845,247
424.870,198
424.895,143
424.920,87
424.945,31
424.970,-21
424.995,-66
425.020,-94
425.045,-110
425.070,-127
425.095,-146
425.120,-135
425.145,-51
425.170,120
425.195,336
425.220,524
425.245,635
425.270,681
425.295,710
425.320,751
425.345,790
425.370,792
425.395,743
425.420,665
425.445,596
425.470,552
425.495,520
425.520,476
425.545,419
425.570,374
425.595,375
425.620,431
425.645,513
425.670,568
425.695,546
425.720,435
425.745,259
425.770,53
425.795,-162
425.820,-386
425.845,-602
425.870,-760
425.895,-797
425.920,-687
425.945,-471
425.970,-238
425.995,-58
426.020,57
426.045,146
426.070,242
426.095,344
426.120,429
426.145,481
426.170,510
426.195,538
426.220,570
426.245,598
426.270,610
426.295,607
426.320,590
426.345,558
426.370,501
426.395,416
426.420,313
426.445,210
426.470,120
426.495,44
426.520,-23
426.545,-92
426.570,-171
426.595,-258
426.620,-330
426.645,-346
426.670,-274
426.695,-118
426.720,72
426.745,238
426.770,349
426.795,424
426.820,499
426.845,587
426.870,665
426.895,707
426.920,711
426.945,709
426.970,728
426.995,766
427.020,800
427.045,812
427.070,805
427.095,792
427.120,770
427.145,721
427.170,631
427.195,507
427.220,373
427.245,251
427.270,146
427.295,44
427.320,-70
427.345,-205
427.370,-355
427.395,-504
427.420,-613
427.445,-630
427.470,-514
427.495,-274
427.520,14
427.545,252
427.570,376
427.595,402
427.620,402
427.645,440
427.670,524
427.695,618
427.720,687
427.745,733
427.770,780
427.795,839
427.820,893
427.845,918
427.870,909
427.895,883
427.920,859
427.945,832
427.970,787
427.995,717
428.020,630
428.045,541
428.070,450
428.095,351
428.120,236
428.145,106
428.170,-35
428.195,-186
428.220,-330
428.245,-435
428.270,-459
428.295,-390
428.320,-256
428.345,-105
428.370,29
428.395,150
428.420,268
428.445,379
428.470,468
428.495,525
428.520,561
428.545,593
428.570,619
428.595,622
428.620,591
428.645,533
428.670,459
428.695,369
428.720,251
428.745,108
428.770,-32
428.795,-136
428.820,-196
428.845,-226
428.870,-242
428.895,-246
428.920,-240
428.945,-237
428.970,-250
428.995,-254
429.020,-187
429.045,1
429.070,286
429.095,570
429.120,756
429.145,819
429.170,807
429.195,779
429.220,744
429.245,678
429.270,571
429.295,451
429.320,358
429.345,314
429.370,323
429.395,393
429.420,534
429.445,718
429.470,871
429.495,912
429.520,819
429.545,648
429.570,479
429.595,356
429.620,268
429.645,197
429.670,140
429.695,99
429.720,52
429.745,-28
429.770,-133
429.795,-193
429.820,-132
429.845,53
429.870,288
429.895,474
429.920,570
429.945,597
429.970,594
429.995,569
430.020,512
430.045,430
430.070,356
430.095,319
430.120,313
430.145,313
430.170,300
430.195,278
430.220,247
430.245,191
430.270,93
430.295,-36
430.320,-158
430.345,-231
430.370,-244
430.395,-217
430.420,-173
430.445,-129
430.470,-100
430.495,-101
430.520,-134
430.545,-166
430.570,-147
430.595,-51
430.620,92
430.645,224
430.670,298
430.695,311
430.720,285
430.745,234
430.770,170
430.795,109
430.820,85
430.845,115
430.870,187
430.895,262
430.920,314
430.945,350
430.970,393
430.995,455
431.020,533
431.045,613
431.070,688
431.095,746
431.120,769
431.145,745
431.170,687
431.195,627
431.220,582
431.245,538
431.270,470
431.295,387
431.320,345
431.345,395
431.370,531
431.395,690
431.420,805
431.445,861
431.470,891
431.495,924
431.520,951
431.545,946
431.570,902
431.595,844
431.620,801
431.645,774
431.670,741
431.695,687
431.720,620
431.745,554
431.770,490
431.795,416
431.820,328
431.845,231
431.870,135
431.895,38
431.920,-68
431.945,-187
431.970,-310
431.995,-435
432.020,-566
432.045,-700
432.070,-803
432.095,-822
432.120,-728
432.145,-549
432.170,-354
432.195,-203
432.220,-106
432.245,-33
432.270,43
432.295,120
432.320,173
432.345,190
432.370,190
432.395,207
432.420,256
432.445,323
432.470,380
432.495,410
432.520,418
432.545,419
432.570,424
432.595,434
432.620,447
432.645,466
432.670,494
432.695,528
432.720,553
432.745,559
432.770,563
432.795,606
432.820,722
432.845,899
432.870,1078
432.895,1187
432.920,1195
432.945,1117
432.970,991
432.995,846
433.020,698
433.045,569
433.070,485
433.095,443
433.120,393
433.145,273
433.170,68
433.195,-165
433.220,-345
433.245,-436
433.270,-461
433.295,-452
433.320,-396
433.345,-259
433.370,-50
433.395,156
433.420,276
433.445,304
433.470,318
433.495,398
