df_hash,22ZHK4.GBZGPG
353.809,1.022
353.839,1.030
353.869,1.026
353.899,1.022
353.929,1.017
353.959,1.019
353.989,1.021
354.019,1.018
354.049,1.021
354.079,1.028
354.109,1.020
354.139,1.023
354.169,1.021
354.199,1.019
354.229,1.021
354.259,1.022
354.289,1.023
354.319,1.019
354.349,1.019
354.379,1.025
354.409,1.023
354.439,1.020
354.469,1.030
354.499,1.020
354.529,1.021
354.559,1.021
354.589,1.025
354.619,1.021
354.649,1.021
354.679,1.022
354.709,1.023
354.739,1.021
354.769,1.023
354.799,1.024
354.829,1.023
354.859,1.023
354.889,1.021
354.919,1.018
354.949,1.017
354.979,1.022
355.009,1.021
355.039,1.021
355.069,1.015
355.099,1.020
355.129,1.030
355.159,1.035
355.189,1.044
355.219,1.044
355.249,1.035
355.279,1.021
355.309,1.025
355.339,1.033
355.369,1.008
355.399,0.991
355.429,1.011
355.459,1.021
355.489,1.016
355.519,1.021
355.549,1.020
355.579,1.012
355.609,1.023
355.639,1.026
355.669,1.019
355.699,1.013
355.729,1.015
355.759,1.027
355.789,1.015
355.819,1.019
355.849,1.015
355.879,1.027
355.909,1.025
355.939,1.019
355.969,1.018
355.999,1.019
356.029,1.029
356.059,1.021
356.089,1.022
356.119,1.021
356.149,1.022
356.179,1.017
356.209,1.021
356.239,1.023
356.269,1.016
356.299,1.024
356.329,1.027
356.359,1.039
356.389,1.045
356.419,1.029
356.449,1.023
356.479,1.015
356.509,1.005
356.539,1.004
356.569,1.000
356.599,1.002
356.629,1.017
356.659,1.017
356.689,1.016
356.719,1.010
356.749,1.017
356.779,1.017
356.809,1.010
356.839,1.011
356.869,1.010
356.899,1.014
356.929,1.013
356.959,1.013
356.989,1.016
357.019,1.011
357.049,1.005
357.079,1.012
357.109,1.006
357.139,1.011
357.169,1.001
357.199,0.994
357.229,1.000
357.259,1.015
357.289,0.990
357.319,1.008
357.349,1.010
357.379,1.018
357.409,1.020
357.439,1.012
357.469,1.040
357.499,1.061
357.529,1.074
357.559,1.078
357.589,1.035
357.619,0.963
357.649,0.967
357.679,0.970
357.709,0.969
357.739,0.986
357.769,1.021
357.799,1.045
357.829,1.026
357.859,1.027
357.889,1.025
357.919,1.034
357.949,1.032
357.979,1.025
358.009,1.027
358.039,1.036
358.069,1.022
358.099,1.032
358.129,1.035
358.159,1.038
358.189,1.024
358.219,1.028
358.249,1.028
358.279,1.024
358.309,1.022
358.339,1.029
358.369,1.030
358.399,1.021
358.429,1.023
358.459,1.019
358.489,1.017
358.519,1.023
358.549,1.023
358.579,1.025
358.609,1.023
358.639,1.029
358.669,1.027
358.699,1.024
358.729,1.027
358.759,1.027
358.789,1.029
358.819,1.031
358.849,1.029
358.879,1.025
358.909,1.030
358.939,1.025
358.969,1.028
358.999,1.021
359.029,1.025
359.059,1.025
359.089,1.028
359.119,1.029
359.149,1.025
359.179,1.023
359.209,1.027
359.239,1.025
359.269,1.027
359.299,1.028
359.329,1.025
359.359,1.021
359.389,1.024
359.419,1.030
359.449,1.028
359.479,1.029
359.509,1.028
359.539,1.029
359.569,1.023
359.599,1.027
359.629,1.029
359.659,1.031
359.689,1.022
359.719,1.029
359.749,1.028
359.779,1.028
359.809,1.036
359.839,1.026
359.869,1.028
359.899,1.027
359.929,1.028
359.959,1.027
359.989,1.032
360.019,1.030
360.049,1.030
360.079,1.022
360.109,1.026
360.139,1.028
360.169,1.022
360.199,1.032
360.229,1.034
360.259,1.024
360.289,1.027
360.319,1.028
360.349,1.029
360.379,1.026
360.409,1.024
360.439,1.026
360.469,1.028
360.499,1.030
360.529,1.030
360.559,1.031
360.589,1.024
360.619,1.026
360.649,1.031
360.679,1.024
360.709,1.029
360.739,1.024
360.769,1.028
360.799,1.029
360.829,1.027
360.859,1.027
360.889,1.030
360.919,1.031
360.949,1.025
360.979,1.033
361.009,1.029
361.039,1.029
361.069,1.027
361.099,1.031
361.129,1.026
361.159,1.027
361.189,1.030
361.219,1.031
361.249,1.032
361.279,1.029
361.309,1.028
361.339,1.033
361.369,1.029
361.399,1.026
361.429,1.027
361.459,1.033
361.489,1.036
361.519,1.030
361.549,1.033
361.579,1.027
361.609,1.022
361.639,1.025
361.669,1.028
361.699,1.026
361.729,1.031
361.759,1.034
361.789,1.026
361.819,1.028
361.849,1.029
361.879,1.030
361.909,1.030
361.939,1.029
361.969,1.029
361.999,1.027
362.029,1.026
362.059,1.027
362.089,1.031
362.119,1.025
362.149,1.027
362.179,1.030
362.209,1.030
362.239,1.030
362.269,1.025
362.299,1.031
362.329,1.029
362.359,1.033
362.389,1.028
362.419,1.030
362.449,1.029
362.479,1.031
362.509,1.030
362.539,1.033
362.569,1.028
362.599,1.030
362.629,1.030
362.659,1.030
362.689,1.027
362.719,1.028
362.749,1.029
362.779,1.030
362.809,1.026
362.839,1.029
362.869,1.033
362.899,1.031
362.929,1.024
362.959,1.032
362.989,1.032
363.019,1.032
363.049,1.027
363.079,1.027
363.109,1.034
363.139,1.030
363.169,1.023
363.199,1.027
363.229,1.031
363.259,1.032
363.289,1.025
363.319,1.032
363.349,1.029
363.379,1.028
363.409,1.031
363.439,1.029
363.469,1.028
363.499,1.028
363.529,1.029
363.559,1.027
363.589,1.030
363.619,1.026
363.649,1.025
363.679,1.029
363.709,1.030
363.739,1.025
363.769,1.029
363.799,1.033
363.829,1.028
363.859,1.032
363.889,1.029
363.919,1.030
363.949,1.027
363.979,1.024
364.009,1.030
364.039,1.031
364.069,1.028
364.099,1.028
364.129,1.033
364.159,1.029
364.189,1.034
364.219,1.026
364.249,1.031
364.279,1.026
364.309,1.028
364.339,1.032
364.369,1.029
364.399,1.030
364.429,1.031
364.459,1.032
364.489,1.030
364.519,1.031
364.549,1.029
364.579,1.028
364.609,1.028
364.639,1.024
364.669,1.028
364.699,1.029
364.729,1.032
364.759,1.025
364.789,1.028
364.819,1.034
364.849,1.027
364.879,1.031
364.909,1.034
364.939,1.028
364.969,1.029
364.999,1.028
365.029,1.028
365.059,1.025
365.089,1.029
365.119,1.030
365.149,1.026
365.179,1.031
365.209,1.030
365.239,1.028
365.269,1.031
365.299,1.032
365.329,1.027
365.359,1.027
365.389,1.029
365.419,1.030
365.449,1.031
365.479,1.028
365.509,1.024
365.539,1.027
365.569,1.028
365.599,1.034
365.629,1.030
365.659,1.027
365.689,1.034
365.719,1.027
365.749,1.030
365.779,1.030
365.809,1.025
365.839,1.022
365.869,1.022
365.899,1.027
365.929,1.030
365.959,1.027
365.989,1.025
366.019,1.029
366.049,1.031
366.079,1.025
366.109,1.026
366.139,1.032
366.169,1.031
366.199,1.028
366.229,1.027
366.259,1.030
366.289,1.030
366.319,1.028
366.349,1.036
366.379,1.029
366.409,1.029
366.439,1.029
366.469,1.028
366.499,1.028
366.529,1.027
366.559,1.031
366.589,1.033
366.619,1.028
366.649,1.032
366.679,1.032
366.709,1.027
366.739,1.035
366.769,1.029
366.799,1.025
366.829,1.026
366.859,1.027
366.889,1.028
366.919,1.033
366.949,1.032
366.979,1.029
367.009,1.031
367.039,1.028
367.069,1.030
367.099,1.031
367.129,1.026
367.159,1.031
367.189,1.029
367.219,1.031
367.249,1.030
367.279,1.029
367.309,1.026
367.339,1.029
367.369,1.026
367.399,1.031
367.429,1.032
367.459,1.032
367.489,1.026
367.519,1.031
367.549,1.030
367.579,1.023
367.609,1.027
367.639,1.029
367.669,1.028
367.699,1.029
367.729,1.029
367.759,1.025
367.789,1.033
367.819,1.030
367.849,1.022
367.879,1.025
367.909,1.026
367.939,1.030
367.969,1.028
367.999,1.026
368.029,1.029
368.059,1.026
368.089,1.030
368.119,1.027
368.149,1.031
368.179,1.029
368.209,1.024
368.239,1.030
368.269,1.029
368.299,1.032
368.329,1.027
368.359,1.026
368.389,1.034
368.419,1.029
368.449,1.030
368.479,1.029
368.509,1.027
368.539,1.027
368.569,1.030
368.599,1.029
368.629,1.022
368.659,1.026
368.689,1.030
368.719,1.028
368.749,1.029
368.779,1.030
368.809,1.026
368.839,1.026
368.869,1.030
368.899,1.028
368.929,1.024
368.959,1.021
368.989,1.029
369.019,1.028
369.049,1.027
369.079,1.024
369.109,1.025
369.139,1.025
369.169,1.027
369.199,1.026
369.229,1.031
369.259,1.027
369.289,1.029
369.319,1.031
369.349,1.023
369.379,1.024
369.409,1.027
369.439,1.028
369.469,1.031
369.499,1.027
369.529,1.026
369.559,1.029
369.589,1.028
369.619,1.029
369.649,1.028
369.679,1.030
369.709,1.031
369.739,1.028
369.769,1.023
369.799,1.026
369.829,1.030
369.859,1.028
369.889,1.028
369.919,1.037
369.949,1.027
369.979,1.029
370.009,1.029
370.039,1.027
370.069,1.025
370.099,1.027
370.129,1.030
370.159,1.027
370.189,1.027
370.219,1.029
370.249,1.031
370.279,1.031
370.309,1.028
370.339,1.027
370.369,1.030
370.399,1.026
370.429,1.021
370.459,1.029
370.489,1.025
370.519,1.022
370.549,1.027
370.579,1.029
370.609,1.029
370.639,1.029
370.669,1.032
370.699,1.023
370.729,1.025
370.759,1.030
370.789,1.026
370.819,1.028
370.849,1.027
370.879,1.027
370.909,1.030
370.939,1.030
370.969,1.027
370.999,1.025
371.029,1.026
371.059,1.029
371.089,1.032
371.119,1.024
371.149,1.029
371.179,1.030
371.209,1.024
371.239,1.026
371.269,1.026
371.299,1.030
371.329,1.025
371.359,1.034
371.389,1.030
371.419,1.032
371.449,1.026
371.479,1.032
371.509,1.021
371.539,1.032
371.569,1.028
371.599,1.026
371.629,1.025
371.659,1.029
371.689,1.030
371.719,1.029
371.749,1.031
371.779,1.029
371.809,1.027
371.839,1.027
371.869,1.028
371.899,1.028
371.929,1.027
371.959,1.028
371.989,1.020
372.019,1.031
372.049,1.027
372.079,1.028
372.109,1.020
372.139,1.025
372.169,1.032
372.199,1.031
372.229,1.029
372.259,1.025
372.289,1.025
372.319,1.029
372.349,1.029
372.379,1.029
372.409,1.026
372.439,1.023
372.469,1.027
372.499,1.026
372.529,1.034
372.559,1.027
372.589,1.034
372.619,1.030
372.649,1.029
372.679,1.028
372.709,1.030
372.739,1.033
372.769,1.026
372.799,1.030
372.829,1.027
372.859,1.027
372.889,1.027
372.919,1.029
372.949,1.028
372.979,1.029
373.009,1.035
373.039,1.027
373.069,1.032
373.099,1.028
373.129,1.027
373.159,1.027
373.189,1.025
373.219,1.027
373.249,1.031
373.279,1.029
373.309,1.028
373.339,1.027
373.369,1.031
373.399,1.027
373.429,1.023
373.459,1.029
373.489,1.031
373.519,1.027
373.549,1.023
373.579,1.032
373.609,1.027
373.639,1.022
373.669,1.027
373.699,1.032
373.729,1.029
373.759,1.030
373.789,1.033
373.819,1.028
373.849,1.028
373.879,1.028
373.909,1.027
373.939,1.028
373.969,1.026
373.999,1.028
374.029,1.027
374.059,1.029
374.089,1.025
374.119,1.032
374.149,1.031
374.179,1.031
374.209,1.028
374.239,1.026
374.269,1.032
374.299,1.025
374.329,1.032
374.359,1.028
374.389,1.029
374.419,1.026
374.449,1.028
374.479,1.031
374.509,1.027
374.539,1.024
374.569,1.024
374.599,1.028
374.629,1.028
374.659,1.033
374.689,1.027
374.719,1.021
374.749,1.023
374.779,1.026
374.809,1.027
374.839,1.027
374.869,1.027
374.899,1.024
374.929,1.029
374.959,1.026
374.989,1.028
375.019,1.031
375.049,1.032
375.079,1.029
375.109,1.028
375.139,1.024
375.169,1.023
375.199,1.030
375.229,1.030
375.259,1.030
375.289,1.021
375.319,1.028
375.349,1.026
375.379,1.026
375.409,1.024
375.439,1.024
375.469,1.023
375.499,1.025
375.529,1.027
375.559,1.030
375.589,1.029
375.619,1.026
375.649,1.029
375.679,1.024
375.709,1.026
375.739,1.023
375.769,1.031
375.799,1.027
375.829,1.028
375.859,1.028
375.889,1.028
375.919,1.028
375.949,1.026
375.979,1.035
376.009,1.025
376.039,1.028
376.069,1.027
376.099,1.027
376.129,1.024
376.159,1.028
376.189,1.029
376.219,1.028
376.249,1.023
376.279,1.025
376.309,1.024
376.339,1.029
376.369,1.029
376.399,1.030
376.429,1.023
376.459,1.030
376.489,1.027
376.519,1.022
376.549,1.025
376.579,1.028
376.609,1.032
376.639,1.032
376.669,1.029
376.699,1.026
376.729,1.030
376.759,1.028
376.789,1.024
376.819,1.025
376.849,1.024
376.879,1.030
376.909,1.028
376.939,1.030
376.969,1.030
376.999,1.026
377.029,1.029
377.059,1.029
377.089,1.024
377.119,1.028
377.149,1.026
377.179,1.031
377.209,1.025
377.239,1.030
377.269,1.024
377.299,1.024
377.329,1.026
377.359,1.031
377.389,1.024
377.419,1.027
377.449,1.031
377.479,1.022
377.509,1.026
377.539,1.035
377.569,1.027
377.599,1.017
377.629,1.021
377.659,1.032
377.689,1.031
377.719,1.030
377.749,1.026
377.779,1.027
377.809,1.027
377.839,1.027
377.869,1.026
377.899,1.025
377.929,1.027
377.959,1.029
377.989,1.032
378.019,1.031
378.049,1.027
378.079,1.029
378.109,1.030
378.139,1.032
378.169,1.024
378.199,1.030
378.229,1.036
378.259,1.024
378.289,1.033
378.319,1.027
378.349,1.023
378.379,1.023
378.409,1.026
378.439,1.028
378.469,1.025
378.499,1.026
378.529,1.027
378.559,1.026
378.589,1.026
378.619,1.024
378.649,1.027
378.679,1.026
378.709,1.022
378.739,1.030
378.769,1.029
378.799,1.022
378.829,1.022
378.859,1.025
378.889,1.027
378.919,1.024
378.949,1.025
378.979,1.029
379.009,1.022
379.039,1.028
379.069,1.027
379.099,1.021
379.129,1.021
379.159,1.026
379.189,1.027
379.219,1.030
379.249,1.027
379.279,1.021
379.309,1.026
379.339,1.028
379.369,1.026
379.399,1.024
379.429,1.029
379.459,1.030
379.489,1.024
379.519,1.024
379.549,1.028
379.579,1.027
379.609,1.023
379.639,1.026
379.669,1.030
379.699,1.023
379.729,1.028
379.759,1.024
379.789,1.023
379.819,1.025
379.849,1.024
379.879,1.025
379.909,1.029
379.939,1.028
379.969,1.027
379.999,1.030
380.029,1.028
380.059,1.022
380.089,1.027
380.119,1.034
380.149,1.028
380.179,1.024
380.209,1.029
380.239,1.027
380.269,1.025
380.299,1.026
380.329,1.027
380.359,1.029
380.389,1.029
380.419,1.021
380.449,1.019
380.479,1.028
380.509,1.033
380.539,1.023
380.569,1.027
380.599,1.024
380.629,1.028
380.659,1.030
380.689,1.032
380.719,1.025
380.749,1.027
380.779,1.027
380.809,1.028
380.839,1.028
380.869,1.028
380.899,1.026
380.929,1.027
380.959,1.025
380.989,1.029
381.019,1.025
381.049,1.027
381.079,1.025
381.109,1.024
381.139,1.032
381.169,1.026
381.199,1.030
381.229,1.025
381.259,1.030
381.289,1.029
381.319,1.027
381.349,1.025
381.379,1.026
381.409,1.025
381.439,1.024
381.469,1.025
381.499,1.027
381.529,1.025
381.559,1.025
381.589,1.026
381.619,1.028
381.649,1.029
381.679,1.026
381.709,1.027
381.739,1.031
381.769,1.028
381.799,1.029
381.829,1.025
381.859,1.026
381.889,1.031
381.919,1.026
381.949,1.021
381.979,1.027
382.009,1.027
382.039,1.026
382.069,1.026
382.099,1.030
382.129,1.026
382.159,1.029
382.189,1.028
382.219,1.021
382.249,1.021
382.279,1.033
382.309,1.025
382.339,1.028
382.369,1.027
382.399,1.025
382.429,1.030
382.459,1.030
382.489,1.023
382.519,1.023
382.549,1.023
382.579,1.020
382.609,1.032
382.639,1.029
382.669,1.024
382.699,1.022
382.729,1.029
382.759,1.027
382.789,1.026
382.819,1.024
382.849,1.025
382.879,1.027
382.909,1.027
382.939,1.026
382.969,1.024
382.999,1.026
383.029,1.021
383.059,1.022
383.089,1.022
383.119,1.024
383.149,1.026
383.179,1.026
383.209,1.027
383.239,1.026
383.269,1.022
383.299,1.021
383.329,1.031
383.359,1.022
383.389,1.023
383.419,1.023
383.449,1.026
383.479,1.027
383.509,1.021
383.539,1.029
383.569,1.026
383.599,1.030
383.629,1.023
383.659,1.023
383.689,1.022
383.719,1.021
383.749,1.028
383.779,1.029
383.809,1.021
383.839,1.026
383.869,1.028
383.899,1.026
383.929,1.023
383.959,1.025
383.989,1.031
384.019,1.025
384.049,1.022
384.079,1.022
384.109,1.026
384.139,1.024
384.169,1.023
384.199,1.027
384.229,1.025
384.259,1.027
384.289,1.030
384.319,1.025
384.349,1.025
384.379,1.025
384.409,1.024
384.439,1.030
384.469,1.028
384.499,1.026
384.529,1.026
384.559,1.030
384.589,1.024
384.619,1.033
384.649,1.031
384.679,1.024
384.709,1.018
384.739,1.025
384.769,1.025
384.799,1.022
384.829,1.026
384.859,1.027
384.889,1.027
384.919,1.032
384.949,1.032
384.979,1.027
385.009,1.028
385.039,1.026
385.069,1.021
385.099,1.024
385.129,1.026
385.159,1.024
385.189,1.025
385.219,1.024
385.249,1.017
385.279,1.029
385.309,1.030
385.339,1.029
385.369,1.029
385.399,1.023
385.429,1.028
385.459,1.028
385.489,1.023
385.519,1.025
385.549,1.021
385.579,1.024
385.609,1.031
385.639,1.029
385.669,1.026
385.699,1.025
385.729,1.029
385.759,1.019
385.789,1.025
385.819,1.032
385.849,1.031
385.879,1.024
385.909,1.024
385.939,1.027
385.969,1.030
385.999,1.029
386.029,1.029
386.059,1.025
386.089,1.024
386.119,1.025
386.149,1.025
386.179,1.024
386.209,1.026
386.239,1.024
386.269,1.028
386.299,1.027
386.329,1.027
386.359,1.023
386.389,1.021
386.419,1.026
386.449,1.020
386.479,1.035
386.509,1.029
386.539,1.024
386.569,1.025
386.599,1.026
386.629,1.030
386.659,1.027
386.689,1.031
386.719,1.025
386.749,1.024
386.779,1.027
386.809,1.027
386.839,1.025
386.869,1.025
386.899,1.024
386.929,1.032
386.959,1.028
386.989,1.029
387.019,1.023
387.049,1.031
387.079,1.029
387.109,1.023
387.139,1.024
387.169,1.031
387.199,1.026
387.229,1.028
387.259,1.023
387.289,1.035
387.319,1.024
387.349,1.028
387.379,1.022
387.409,1.022
387.439,1.028
387.469,1.024
387.499,1.026
387.529,1.025
387.559,1.022
387.589,1.027
387.619,1.023
387.649,1.030
387.679,1.023
387.709,1.030
387.739,1.022
387.769,1.022
387.799,1.020
387.829,1.029
387.859,1.029
387.889,1.022
387.919,1.026
387.949,1.025
387.979,1.019
388.009,1.022
388.039,1.025
388.069,1.019
388.099,1.021
388.129,1.021
388.159,1.025
388.189,1.021
388.219,1.026
388.249,1.023
388.279,1.025
388.309,1.023
388.339,1.018
388.369,1.025
388.399,1.023
388.429,1.022
388.459,1.021
388.489,1.023
388.519,1.026
388.549,1.023
388.579,1.021
388.609,1.031
388.639,1.022
388.669,1.027
388.699,1.029
388.729,1.023
388.759,1.020
388.789,1.019
388.819,1.019
388.849,1.019
388.879,1.022
388.909,1.026
388.939,1.021
388.969,1.023
388.999,1.026
389.029,1.028
389.059,1.025
389.089,1.019
389.119,1.024
389.149,1.021
389.179,1.021
389.209,1.019
389.239,1.024
389.269,1.027
389.299,1.021
389.329,1.027
389.359,1.021
389.389,1.024
389.419,1.019
389.449,1.021
389.479,1.025
389.509,1.023
389.539,1.024
389.569,1.026
389.599,1.019
389.629,1.022
389.659,1.025
389.689,1.025
389.719,1.024
389.749,1.028
389.779,1.027
389.809,1.022
389.839,1.025
389.869,1.019
389.899,1.019
389.929,1.023
389.959,1.023
389.989,1.027
390.019,1.025
390.049,1.026
390.079,1.027
390.109,1.029
390.139,1.021
390.169,1.024
390.199,1.025
390.229,1.025
390.259,1.026
390.289,1.021
390.319,1.025
390.349,1.031
390.379,1.029
390.409,1.021
390.439,1.019
390.469,1.023
390.499,1.024
390.529,1.025
390.559,1.022
390.589,1.025
390.619,1.020
390.649,1.028
390.679,1.025
390.709,1.027
390.739,1.021
390.769,1.023
390.799,1.026
390.829,1.024
390.859,1.030
390.889,1.026
390.919,1.026
390.949,1.024
390.979,1.027
391.009,1.022
391.039,1.024
391.069,1.025
391.099,1.021
391.129,1.024
391.159,1.024
391.189,1.020
391.219,1.022
391.249,1.027
391.279,1.022
391.309,1.025
391.339,1.021
391.369,1.024
391.399,1.018
391.429,1.027
391.459,1.019
391.489,1.020
391.519,1.015
391.549,1.026
391.579,1.030
391.609,1.029
391.639,1.022
391.669,1.028
391.699,1.024
391.729,1.025
391.759,1.026
391.789,1.023
391.819,1.021
391.849,1.019
391.879,1.025
391.909,1.021
391.939,1.025
391.969,1.026
391.999,1.020
392.029,1.023
392.059,1.024
392.089,1.023
392.119,1.028
392.149,1.024
392.179,1.017
392.209,1.025
392.239,1.033
392.269,1.030
392.299,1.027
392.329,1.021
392.359,1.021
392.389,1.018
392.419,1.022
392.449,1.023
392.479,1.021
392.509,1.021
392.539,1.022
392.569,1.023
392.599,1.021
392.629,1.026
392.659,1.024
392.689,1.019
392.719,1.021
392.749,1.024
392.779,1.029
392.809,1.020
392.839,1.028
392.869,1.020
392.899,1.022
392.929,1.025
392.959,1.031
392.989,1.021
393.019,1.021
393.049,1.021
393.079,1.024
393.109,1.027
393.139,1.019
393.169,1.016
393.199,1.023
393.229,1.023
393.259,1.022
393.289,1.024
393.319,1.026
393.349,1.029
393.379,1.031
393.409,1.023
393.439,1.024
393.469,1.022
393.499,1.025
393.529,1.021
393.559,1.027
393.589,1.027
393.619,1.028
393.649,1.027
393.679,1.029
393.709,1.026
393.739,1.023
393.769,1.022
393.799,1.020
393.829,1.023
393.859,1.021
393.889,1.020
393.919,1.022
393.949,1.020
393.979,1.021
394.009,1.023
394.039,1.025
394.069,1.024
394.099,1.023
394.129,1.023
394.159,1.024
394.189,1.028
394.219,1.025
394.249,1.030
394.279,1.021
394.309,1.026
394.339,1.024
394.369,1.022
394.399,1.025
394.429,1.028
394.459,1.024
394.489,1.021
394.519,1.024
394.549,1.022
394.579,1.027
394.609,1.021
394.639,1.021
394.669,1.022
394.699,1.021
394.729,1.022
394.759,1.022
394.789,1.029
394.819,1.025
394.849,1.020
394.879,1.021
394.909,1.020
394.939,1.021
394.969,1.022
394.999,1.031
395.029,1.019
395.059,1.020
395.089,1.020
395.119,1.019
395.149,1.025
395.179,1.027
395.209,1.022
395.239,1.016
395.269,1.021
395.299,1.022
395.329,1.025
395.359,1.021
395.389,1.016
395.419,1.021
395.449,1.020
395.479,1.023
395.509,1.021
395.539,1.025
395.569,1.020
395.599,1.023
395.629,1.023
395.659,1.026
395.689,1.021
395.719,1.021
395.749,1.021
395.779,1.019
395.809,1.022
395.839,1.026
395.869,1.022
395.899,1.021
395.929,1.021
395.959,1.023
395.989,1.021
396.019,1.021
396.049,1.019
396.079,1.021
396.109,1.019
396.139,1.021
396.169,1.021
396.199,1.024
396.229,1.023
396.259,1.028
396.289,1.022
396.319,1.021
396.349,1.027
396.379,1.024
396.409,1.021
396.439,1.023
396.469,1.021
396.499,1.023
396.529,1.022
396.559,1.028
396.589,1.027
396.619,1.026
396.649,1.021
396.679,1.022
396.709,1.021
396.739,1.022
396.769,1.023
396.799,1.021
396.829,1.018
396.859,1.022
396.889,1.021
396.919,1.021
396.949,1.025
396.979,1.021
397.009,1.026
397.039,1.016
397.069,1.016
397.099,1.022
397.129,1.027
397.159,1.029
397.189,1.023
397.219,1.021
397.249,1.029
397.279,1.024
397.309,1.022
397.339,1.026
397.369,1.025
397.399,1.025
397.429,1.027
397.459,1.027
397.489,1.028
397.519,1.028
397.549,1.029
397.579,1.025
397.609,1.026
397.639,1.025
397.669,1.028
397.699,1.028
397.729,1.022
397.759,1.021
397.789,1.025
397.819,1.027
397.849,1.023
397.879,1.025
397.909,1.024
397.939,1.028
397.969,1.025
397.999,1.031
398.029,1.026
398.059,1.027
398.089,1.026
398.119,1.024
398.149,1.027
398.179,1.025
398.209,1.029
398.239,1.025
398.269,1.028
398.299,1.025
398.329,1.026
398.359,1.024
398.389,1.024
398.419,1.027
398.449,1.025
398.479,1.018
398.509,1.026
398.539,1.024
398.569,1.028
398.599,1.024
398.629,1.023
398.659,1.028
398.689,1.029
398.719,1.025
398.749,1.027
398.779,1.024
398.809,1.023
398.839,1.024
398.869,1.026
398.899,1.021
398.929,1.021
398.959,1.022
398.989,1.028
399.019,1.021
399.049,1.021
399.079,1.022
399.109,1.021
399.139,1.014
399.169,1.030
399.199,1.027
399.229,1.024
399.259,1.020
399.289,1.022
399.319,1.018
399.349,1.020
399.379,1.018
399.409,1.021
399.439,1.026
399.469,1.021
399.499,1.023
399.529,1.021
399.559,1.018
399.589,1.014
399.619,1.019
399.649,1.022
399.679,1.021
399.709,1.023
399.739,1.024
399.769,1.024
399.799,1.022
399.829,1.023
399.859,1.020
399.889,1.021
399.919,1.026
399.949,1.019
399.979,1.023
400.009,1.019
400.039,1.022
400.069,1.019
400.099,1.022
400.129,1.025
400.159,1.021
400.189,1.022
400.219,1.025
400.249,1.022
400.279,1.021
400.309,1.022
400.339,1.021
400.369,1.025
400.399,1.021
400.429,1.021
400.459,1.021
400.489,1.022
400.519,1.025
400.549,1.023
400.579,1.020
400.609,1.022
400.639,1.020
400.669,1.025
400.699,1.021
400.729,1.024
400.759,1.021
400.789,1.021
400.819,1.020
400.849,1.021
400.879,1.021
400.909,1.031
400.939,1.021
400.969,1.025
400.999,1.025
401.029,1.019
401.059,1.018
401.089,1.021
401.119,1.025
401.149,1.021
401.179,1.025
401.209,1.024
401.239,1.021
401.269,1.026
401.299,1.027
401.329,1.021
401.359,1.021
401.389,1.024
401.419,1.023
401.449,1.023
401.479,1.021
401.509,1.023
401.539,1.025
401.569,1.023
401.599,1.023
401.629,1.024
401.659,1.024
401.689,1.031
401.719,1.024
401.749,1.020
401.779,1.027
401.809,1.029
401.839,1.030
401.869,1.021
401.899,1.021
401.929,1.023
401.959,1.026
401.989,1.021
402.019,1.022
402.049,1.025
402.079,1.024
402.109,1.023
402.139,1.019
402.169,1.024
402.199,1.026
402.229,1.027
402.259,1.024
402.289,1.023
402.319,1.021
402.349,1.024
402.379,1.022
402.409,1.023
402.439,1.017
402.469,1.020
402.499,1.024
402.529,1.021
402.559,1.024
402.589,1.024
402.619,1.023
402.649,1.023
402.679,1.025
402.709,1.022
402.739,1.024
402.769,1.027
402.799,1.024
402.829,1.019
402.859,1.020
402.889,1.026
402.919,1.025
402.949,1.022
402.979,1.028
403.009,1.025
403.039,1.026
403.069,1.022
403.099,1.026
403.129,1.023
403.159,1.023
403.189,1.021
403.219,1.024
403.249,1.025
403.279,1.023
403.309,1.021
403.339,1.024
403.369,1.025
403.399,1.020
403.429,1.026
403.459,1.021
403.489,1.025
403.519,1.023
403.549,1.025
403.579,1.027
403.609,1.025
403.639,1.025
403.669,1.029
403.699,1.021
403.729,1.026
403.759,1.026
403.789,1.025
403.819,1.026
403.849,1.022
403.879,1.024
403.909,1.025
403.939,1.025
403.969,1.026
403.999,1.027
404.029,1.022
404.059,1.021
404.089,1.023
404.119,1.026
404.149,1.027
404.179,1.022
404.209,1.024
404.239,1.029
404.269,1.029
404.299,1.021
404.329,1.025
404.359,1.024
404.389,1.025
404.419,1.024
404.449,1.029
404.479,1.025
404.509,1.024
404.539,1.033
404.569,1.023
404.599,1.020
404.629,1.021
404.659,1.022
404.689,1.021
404.719,1.024
404.749,1.026
404.779,1.023
404.809,1.024
404.839,1.028
404.869,1.027
404.899,1.022
404.929,1.025
404.959,1.027
404.989,1.021
405.019,1.022
405.049,1.027
405.079,1.025
405.109,1.019
405.139,1.023
405.169,1.028
405.199,1.023
405.229,1.026
405.259,1.029
405.289,1.023
405.319,1.026
405.349,1.026
405.379,1.021
405.409,1.019
405.439,1.022
405.469,1.026
405.499,1.024
405.529,1.026
405.559,1.025
405.589,1.023
405.619,1.024
405.649,1.028
405.679,1.021
405.709,1.018
405.739,1.020
405.769,1.027
405.799,1.025
405.829,1.024
405.859,1.021
405.889,1.021
405.919,1.024
405.949,1.023
405.979,1.023
406.009,1.029
406.039,1.024
406.069,1.023
406.099,1.028
406.129,1.025
406.159,1.022
406.189,1.023
