df_hash,22ZHK4.1W3XND
390.187,1.082
390.217,1.076
390.247,1.069
390.277,1.071
390.307,1.070
390.337,1.067
390.367,1.085
390.397,1.080
390.427,1.074
390.457,1.078
390.487,1.072
390.517,1.072
390.547,1.072
390.577,1.077
390.607,1.083
390.637,1.079
390.667,1.083
390.697,1.077
390.727,1.076
390.757,1.079
390.787,1.075
390.817,1.076
390.847,1.081
390.877,1.076
390.907,1.079
390.937,1.085
390.967,1.083
390.997,1.084
391.027,1.080
391.057,1.081
391.087,1.084
391.117,1.073
391.147,1.070
391.177,1.068
391.207,1.080
391.237,1.079
391.267,1.082
391.297,1.091
391.327,1.083
391.357,1.062
391.387,1.073
391.417,1.071
391.447,1.070
391.477,1.076
391.507,1.084
391.537,1.085
391.567,1.089
391.597,1.087
391.627,1.083
391.657,1.079
391.687,1.086
391.717,1.083
391.747,1.079
391.777,1.080
391.807,1.078
391.837,1.081
391.867,1.068
391.897,1.065
391.927,1.066
391.957,1.064
391.987,1.066
392.017,1.081
392.047,1.093
392.077,1.090
392.107,1.080
392.137,1.090
392.167,1.106
392.197,1.091
392.227,1.096
392.257,1.108
392.287,1.077
392.317,1.074
392.347,1.062
392.377,1.037
392.407,1.055
392.437,1.033
392.467,1.060
392.497,1.063
392.527,1.076
392.557,1.080
392.587,1.088
392.617,1.074
392.647,1.066
392.677,1.064
392.707,1.058
392.737,1.077
392.767,1.070
392.797,1.074
392.827,1.065
392.857,1.071
392.887,1.092
392.917,1.103
392.947,1.088
392.977,1.079
393.007,1.096
393.037,1.103
393.067,1.078
393.097,1.066
393.127,1.074
393.157,1.072
393.187,1.079
393.217,1.074
393.247,1.078
393.277,1.087
393.307,1.095
393.337,1.088
393.367,1.082
393.397,1.087
393.427,1.081
393.457,1.073
393.487,1.079
393.517,1.078
393.547,1.081
393.577,1.084
393.607,1.076
393.637,1.078
393.667,1.080
393.697,1.082
393.727,1.082
393.757,1.077
393.787,1.080
393.817,1.083
393.847,1.079
393.877,1.074
393.907,1.077
393.937,1.084
393.967,1.087
393.997,1.085
394.027,1.084
394.057,1.087
394.087,1.078
394.117,1.071
394.147,1.070
394.177,1.066
394.207,1.081
394.237,1.081
394.267,1.071
394.297,1.068
394.327,1.085
394.357,1.075
394.387,1.071
394.417,1.074
394.447,1.084
394.477,1.084
394.507,1.081
394.537,1.073
394.567,1.073
394.597,1.075
394.627,1.078
394.657,1.073
394.687,1.073
394.717,1.087
394.747,1.083
394.777,1.079
394.807,1.079
394.837,1.076
394.867,1.085
394.897,1.078
394.927,1.079
394.957,1.071
394.987,1.069
395.017,1.079
395.047,1.081
395.077,1.074
395.107,1.077
395.137,1.083
395.167,1.073
395.197,1.078
395.227,1.081
395.257,1.071
395.287,1.069
395.317,1.075
395.347,1.086
395.377,1.082
395.407,1.078
395.437,1.077
395.467,1.075
395.497,1.075
395.527,1.079
395.557,1.074
395.587,1.084
395.617,1.083
395.647,1.075
395.677,1.079
395.707,1.081
395.737,1.076
395.767,1.069
395.797,1.069
395.827,1.069
395.857,1.085
395.887,1.083
395.917,1.078
395.947,1.081
395.977,1.082
396.007,1.076
396.037,1.076
396.067,1.084
396.097,1.079
396.127,1.072
396.157,1.081
396.187,1.083
396.217,1.074
396.247,1.077
396.277,1.081
396.307,1.071
396.337,1.064
396.367,1.076
396.397,1.086
396.427,1.088
396.457,1.092
396.487,1.079
396.517,1.090
396.547,1.084
396.577,1.065
396.607,1.063
396.637,1.070
396.667,1.081
396.697,1.076
396.727,1.063
396.757,1.079
396.787,1.081
396.817,1.077
396.847,1.081
396.877,1.080
396.907,1.085
396.937,1.088
396.967,1.074
396.997,1.079
397.027,1.079
397.057,1.070
397.087,1.075
397.117,1.085
397.147,1.079
397.177,1.079
397.207,1.072
397.237,1.073
397.267,1.077
397.297,1.085
397.327,1.081
397.357,1.077
397.387,1.082
397.417,1.071
397.447,1.072
397.477,1.082
397.507,1.084
397.537,1.093
397.567,1.079
397.597,1.086
397.627,1.090
397.657,1.086
397.687,1.081
397.717,1.092
397.747,1.086
397.777,1.080
397.807,1.106
397.837,1.126
397.867,1.135
397.897,1.127
397.927,1.125
397.957,1.113
397.987,1.114
398.017,1.114
398.047,1.099
398.077,1.119
398.107,1.082
398.137,1.057
398.167,1.031
398.197,1.011
398.227,1.016
398.257,1.053
398.287,1.068
398.317,1.064
398.347,1.081
398.377,1.088
398.407,1.060
398.437,1.036
398.467,1.024
398.497,1.031
398.527,1.059
398.557,1.062
398.587,1.065
398.617,1.068
398.647,1.068
398.677,1.079
398.707,1.077
398.737,1.070
398.767,1.083
398.797,1.090
398.827,1.078
398.857,1.086
398.887,1.092
398.917,1.093
398.947,1.092
398.977,1.104
399.007,1.094
399.037,1.093
399.067,1.074
399.097,1.085
399.127,1.078
399.157,1.079
399.187,1.104
399.217,1.115
399.247,1.134
399.277,1.144
399.307,1.181
399.337,1.210
399.367,1.217
399.397,1.239
399.427,1.259
399.457,1.273
399.487,1.248
399.517,1.197
399.547,1.160
399.577,1.115
399.607,1.056
399.637,1.026
399.667,0.989
399.697,0.951
399.727,0.899
399.757,0.938
399.787,0.952
399.817,0.956
399.847,0.963
399.877,1.018
399.907,1.038
399.937,1.033
399.967,1.091
399.997,1.070
400.027,1.075
400.057,1.053
400.087,0.991
400.117,0.972
400.147,0.980
400.177,1.022
400.207,0.996
400.237,0.981
400.267,1.010
400.297,1.020
400.327,1.039
400.357,1.073
400.387,1.110
400.417,1.093
400.447,1.104
400.477,1.080
400.507,1.009
400.537,1.005
400.567,0.963
400.597,0.958
400.627,0.971
400.657,1.017
400.687,1.023
400.717,1.076
400.747,1.093
400.777,1.075
400.807,1.060
400.837,1.053
400.867,1.022
400.897,1.025
400.927,0.995
400.957,1.012
400.987,1.023
401.017,1.008
401.047,1.005
401.077,1.003
401.107,0.969
401.137,0.965
401.167,0.968
401.197,0.938
401.227,0.949
401.257,0.941
401.287,0.888
401.317,0.950
401.347,0.934
401.377,0.852
401.407,0.945
401.437,0.962
401.467,0.876
401.497,0.953
401.527,0.964
401.557,0.924
401.587,0.959
401.617,1.001
401.647,1.030
401.677,1.093
401.707,1.079
401.737,1.044
401.767,1.084
401.797,1.130
401.827,1.186
401.857,1.241
401.887,1.238
401.917,1.189
401.947,1.182
401.977,1.180
402.007,1.197
402.037,1.208
402.067,1.252
402.097,1.289
402.127,1.288
402.157,1.310
402.187,1.329
402.217,1.326
402.247,1.440
402.277,1.413
402.307,1.328
402.337,1.277
402.367,1.167
402.397,1.073
402.427,0.975
402.457,0.856
402.487,0.955
402.517,1.257
402.547,1.409
402.577,1.101
402.607,0.790
402.637,0.786
402.667,0.943
402.697,1.000
402.727,1.027
402.757,1.062
402.787,1.037
402.817,1.027
402.847,0.982
402.877,0.983
402.907,0.998
402.937,1.055
402.967,1.092
402.997,1.045
403.027,1.021
403.057,1.077
403.087,1.060
403.117,0.993
403.147,1.022
403.177,1.075
403.207,1.076
403.237,1.041
403.267,1.011
403.297,1.034
403.327,1.089
403.357,1.021
403.387,1.023
403.417,1.023
403.447,1.044
403.477,1.067
403.507,0.973
403.537,1.023
403.567,1.125
403.597,1.051
403.627,0.955
403.657,1.037
403.687,1.033
403.717,1.048
403.747,1.055
403.777,1.033
403.807,1.058
403.837,1.031
403.867,1.022
403.897,1.063
403.927,1.050
403.957,0.994
403.987,1.023
404.017,1.104
404.047,1.056
404.077,1.009
404.107,1.034
404.137,1.038
404.167,1.015
404.197,1.027
404.227,1.065
404.257,1.046
404.287,1.020
404.317,1.051
404.347,1.076
404.377,1.046
404.407,1.017
404.437,1.062
404.467,1.030
404.497,1.074
404.527,1.059
404.557,0.995
404.587,1.058
404.617,1.062
404.647,1.024
404.677,1.043
404.707,1.072
404.737,1.044
404.767,1.053
404.797,1.062
404.827,1.037
404.857,1.027
404.887,1.066
404.917,1.064
404.947,1.062
404.977,1.028
405.007,1.025
405.037,1.034
405.067,1.066
405.097,1.071
405.127,1.035
405.157,1.044
405.187,1.062
405.217,1.026
405.247,1.032
405.277,1.049
405.307,1.045
405.337,1.036
405.367,1.047
405.397,1.050
405.427,1.024
405.457,0.990
405.487,1.049
405.517,1.096
405.547,1.067
405.577,1.039
405.607,1.047
405.637,1.050
405.667,1.045
405.697,1.044
405.727,1.019
405.757,1.052
405.787,1.050
405.817,1.044
405.847,1.064
405.877,1.056
405.907,1.077
405.937,1.048
405.967,1.031
405.997,1.034
406.027,1.053
406.057,1.035
406.087,1.029
406.117,1.038
406.147,1.056
406.177,1.116
406.207,1.053
406.237,1.058
406.267,1.085
406.297,1.057
406.327,1.013
406.357,0.987
406.387,0.955
406.417,0.988
406.447,1.056
406.477,1.077
406.507,1.037
406.537,1.033
406.567,1.092
406.597,1.031
406.627,1.039
406.657,1.053
406.687,1.083
406.717,1.058
406.747,1.063
406.777,1.075
406.807,1.197
406.837,1.071
406.867,1.055
406.897,1.019
406.927,1.009
406.957,0.995
406.987,1.063
407.017,1.043
407.047,1.031
407.077,1.114
407.107,1.022
407.137,1.070
407.167,1.103
407.197,1.016
407.227,1.017
407.257,1.021
407.287,1.084
407.317,1.108
407.347,1.109
407.377,1.053
407.407,1.058
407.437,1.025
407.467,0.916
407.497,1.032
407.527,1.021
407.557,0.997
407.587,1.059
407.617,1.098
407.647,1.103
407.677,1.048
407.707,1.049
407.737,1.046
407.767,1.043
407.797,1.045
407.827,1.046
407.857,1.061
407.887,1.067
407.917,1.062
407.947,1.070
407.977,1.079
408.007,1.067
408.037,1.061
408.067,1.068
408.097,1.059
408.127,1.045
408.157,1.066
408.187,1.052
408.217,1.024
408.247,1.054
408.277,1.068
408.307,1.031
408.337,1.001
408.367,1.040
408.397,1.061
408.427,1.001
408.457,1.032
408.487,1.062
408.517,1.014
408.547,0.982
408.577,1.006
408.607,1.020
408.637,1.018
408.667,1.039
408.697,1.039
408.727,1.006
408.757,0.988
408.787,1.000
408.817,1.039
408.847,1.050
408.877,1.016
408.907,1.030
408.937,1.041
408.967,1.002
408.997,0.976
409.027,0.989
409.057,1.038
409.087,1.076
409.117,1.084
409.147,1.067
409.177,1.049
409.207,1.038
409.237,1.026
409.267,1.012
409.297,1.008
409.327,1.025
409.357,1.035
409.387,1.060
409.417,1.077
409.447,1.080
409.477,1.094
409.507,1.087
409.537,1.063
409.567,1.052
409.597,1.038
409.627,1.016
409.657,1.062
409.687,1.079
409.717,1.040
409.747,1.011
409.777,0.992
409.807,0.989
409.837,0.955
409.867,0.953
409.897,0.989
409.927,1.007
409.957,1.026
409.987,1.026
410.017,1.045
410.047,1.036
410.077,1.023
410.107,1.017
410.137,1.011
410.167,1.014
410.197,1.006
410.227,1.042
410.257,1.040
410.287,1.022
410.317,1.047
410.347,1.064
410.377,1.057
410.407,1.037
410.437,1.026
410.467,1.028
410.497,1.033
410.527,1.035
410.557,1.040
410.587,1.047
410.617,1.041
410.647,1.032
410.677,1.054
410.707,1.051
410.737,1.049
410.767,1.043
410.797,1.060
410.827,1.054
410.857,1.039
410.887,1.049
410.917,1.037
410.947,1.028
410.977,1.044
411.007,1.045
411.037,1.040
411.067,1.061
411.097,1.033
411.127,1.015
411.157,0.999
411.187,1.008
411.217,1.027
411.247,1.043
411.277,1.033
411.307,1.023
411.337,1.025
411.367,1.030
411.397,1.021
411.427,1.021
411.457,1.023
411.487,1.019
411.517,1.021
411.547,1.033
411.577,1.029
411.607,1.035
411.637,1.053
411.667,1.060
411.697,1.055
411.727,1.049
411.757,1.037
411.787,1.037
411.817,1.044
411.847,1.044
411.877,1.045
411.907,1.048
411.937,1.044
411.967,1.040
411.997,1.043
412.027,1.031
412.057,1.036
412.087,1.022
412.117,1.040
412.147,1.051
412.177,1.031
412.207,1.029
412.237,1.049
412.267,1.045
412.297,1.041
412.327,1.032
412.357,1.044
412.387,1.033
412.417,1.020
412.447,1.027
412.477,1.048
412.507,1.065
412.537,1.035
412.567,1.031
412.597,1.022
412.627,1.047
412.657,1.051
412.687,1.037
412.717,1.032
412.747,1.040
412.777,1.045
412.807,1.034
412.837,1.028
412.867,1.033
412.897,1.029
412.927,1.035
412.957,1.042
412.987,1.040
413.017,1.034
413.047,1.043
413.077,1.043
413.107,1.040
413.137,1.038
413.167,1.038
413.197,1.037
413.227,1.037
413.257,1.032
413.287,1.041
413.317,1.038
413.347,1.038
413.377,1.041
413.407,1.050
413.437,1.038
413.467,1.038
413.497,1.036
413.527,1.029
413.557,1.042
413.587,1.042
413.617,1.039
413.647,1.050
413.677,1.042
413.707,1.040
413.737,1.035
413.767,1.034
413.797,1.038
413.827,1.041
413.857,1.044
413.887,1.037
413.917,1.039
413.947,1.022
413.977,1.035
414.007,1.044
414.037,1.060
414.067,1.053
414.097,1.031
414.127,1.021
414.157,1.024
414.187,1.041
414.217,1.031
414.247,1.030
414.277,1.043
414.307,1.039
414.337,1.037
414.367,1.037
414.397,1.031
414.427,1.046
414.457,1.042
414.487,1.029
414.517,1.041
414.547,1.052
414.577,1.028
414.607,1.034
414.637,1.039
414.667,1.040
414.697,1.030
414.727,1.024
414.757,1.051
414.787,1.052
414.817,1.046
414.847,1.041
414.877,1.035
414.907,1.027
414.937,1.032
414.967,1.027
414.997,1.035
415.027,1.040
415.057,1.050
415.087,1.037
415.117,1.037
415.147,1.039
415.177,1.034
415.207,1.037
415.237,1.040
415.267,1.044
415.297,1.035
415.327,1.039
415.357,1.033
415.387,1.044
415.417,1.036
415.447,1.037
415.477,1.035
415.507,1.048
415.537,1.043
415.567,1.033
415.597,1.045
415.627,1.036
415.657,1.035
415.687,1.033
415.717,1.043
415.747,1.040
415.777,1.038
415.807,1.035
415.837,1.036
415.867,1.040
415.897,1.039
415.927,1.037
415.957,1.044
415.987,1.038
416.017,1.024
416.047,1.050
416.077,1.026
416.107,1.042
416.137,1.038
416.167,1.042
416.197,1.038
416.227,1.036
416.257,1.042
416.287,1.037
416.317,1.040
416.347,1.042
416.377,1.039
416.407,1.037
416.437,1.041
416.467,1.039
416.497,1.037
416.527,1.038
416.557,1.035
416.587,1.036
416.617,1.041
416.647,1.036
416.677,1.037
416.707,1.042
416.737,1.034
416.767,1.024
416.797,1.043
416.827,1.043
416.857,1.030
416.887,1.012
416.917,1.034
416.947,1.032
416.977,1.049
417.007,1.052
417.037,1.043
417.067,1.042
417.097,1.038
417.127,1.032
417.157,1.031
417.187,1.042
417.217,1.032
417.247,1.030
417.277,1.037
417.307,1.033
417.337,1.035
417.367,1.033
417.397,1.035
417.427,1.042
417.457,1.049
417.487,1.033
417.517,1.035
417.547,1.028
417.577,1.047
417.607,1.035
417.637,1.028
417.667,1.038
417.697,1.035
417.727,1.035
417.757,1.038
417.787,1.036
417.817,1.041
417.847,1.036
417.877,1.023
417.907,1.029
417.937,1.037
417.967,1.036
417.997,1.040
418.027,1.037
418.057,1.040
418.087,1.040
418.117,1.039
418.147,1.037
418.177,1.032
418.207,1.035
418.237,1.042
418.267,1.030
418.297,1.033
418.327,1.033
418.357,1.031
418.387,1.036
418.417,1.036
418.447,1.037
418.477,1.042
418.507,1.041
418.537,1.036
418.567,1.034
418.597,1.034
418.627,1.044
418.657,1.037
418.687,1.036
418.717,1.034
418.747,1.033
418.777,1.035
418.807,1.037
418.837,1.037
418.867,1.042
418.897,1.041
418.927,1.037
418.957,1.037
418.987,1.032
419.017,1.037
419.047,1.037
419.077,1.042
419.107,1.033
419.137,1.038
419.167,1.037
419.197,1.030
419.227,1.039
419.257,1.039
419.287,1.030
419.317,1.020
419.347,1.045
419.377,1.051
419.407,1.042
419.437,1.044
419.467,1.042
419.497,1.024
419.527,1.030
419.557,1.050
419.587,1.047
419.617,1.034
419.647,1.042
419.677,1.041
419.707,1.030
419.737,1.029
419.767,1.038
419.797,1.047
419.827,1.041
419.857,1.030
419.887,1.033
419.917,1.039
419.947,1.039
419.977,1.049
420.007,1.038
420.037,1.036
420.067,1.052
420.097,1.043
420.127,1.030
420.157,1.038
420.187,1.046
420.217,1.041
420.247,1.040
420.277,1.025
420.307,1.035
420.337,1.044
420.367,1.042
420.397,1.038
420.427,1.040
420.457,1.042
420.487,1.044
420.517,1.039
420.547,1.037
420.577,1.037
420.607,1.042
420.637,1.039
420.667,1.031
420.697,1.036
420.727,1.032
420.757,1.039
420.787,1.040
420.817,1.041
420.847,1.038
420.877,1.041
420.907,1.035
420.937,1.033
420.967,1.041
420.997,1.041
421.027,1.039
421.057,1.039
421.087,1.037
421.117,1.046
421.147,1.040
421.177,1.034
421.207,1.035
421.237,1.041
421.267,1.039
421.297,1.034
421.327,1.051
421.357,1.053
421.387,1.036
421.417,1.029
421.447,1.032
421.477,1.042
421.507,1.042
421.537,1.045
421.567,1.035
421.597,1.046
421.627,1.041
421.657,1.038
421.687,1.037
421.717,1.038
421.747,1.038
421.777,1.045
421.807,1.042
421.837,1.033
421.867,1.036
421.897,1.041
421.927,1.034
421.957,1.037
421.987,1.041
422.017,1.042
422.047,1.039
422.077,1.038
422.107,1.042
422.137,1.039
422.167,1.037
422.197,1.040
422.227,1.041
422.257,1.038
422.287,1.040
422.317,1.040
422.347,1.040
422.377,1.048
422.407,1.034
422.437,1.038
422.467,1.035
422.497,1.034
422.527,1.037
422.557,1.040
422.587,1.043
422.617,1.043
422.647,1.046
422.677,1.030
422.707,1.037
422.737,1.046
422.767,1.041
422.797,1.036
422.827,1.037
422.857,1.031
422.887,1.035
422.917,1.038
422.947,1.025
422.977,1.036
423.007,1.044
423.037,1.048
423.067,1.044
423.097,1.045
423.127,1.041
423.157,1.037
423.187,1.031
423.217,1.044
423.247,1.038
423.277,1.038
423.307,1.029
423.337,1.036
423.367,1.036
423.397,1.046
423.427,1.046
423.457,1.043
423.487,1.050
423.517,1.034
423.547,1.044
423.577,1.047
423.607,1.040
423.637,1.035
423.667,1.030
423.697,1.037
423.727,1.049
423.757,1.057
423.787,1.040
423.817,1.037
423.847,1.031
423.877,1.026
423.907,1.046
423.937,1.046
423.967,1.035
423.997,1.036
424.027,1.035
424.057,1.038
424.087,1.039
424.117,1.046
424.147,1.043
424.177,1.050
424.207,1.042
424.237,1.062
424.267,1.049
424.297,1.035
424.327,1.033
424.357,1.032
424.387,1.025
424.417,1.033
424.447,1.024
424.477,1.032
424.507,1.040
424.537,1.046
424.567,1.049
424.597,1.040
424.627,1.038
424.657,1.037
424.687,1.033
424.717,1.027
424.747,1.042
424.777,1.046
424.807,1.045
424.837,1.034
424.867,1.034
424.897,1.040
424.927,1.041
424.957,1.039
424.987,1.035
425.017,1.041
425.047,1.043
425.077,1.038
425.107,1.035
425.137,1.035
425.167,1.041
425.197,1.039
425.227,1.046
425.257,1.034
425.287,1.037
425.317,1.038
425.347,1.039
425.377,1.041
425.407,1.039
425.437,1.036
425.467,1.047
425.497,1.041
425.527,1.034
425.557,1.036
425.587,1.041
425.617,1.039
425.647,1.037
425.677,1.038
425.707,1.040
425.737,1.040
425.767,1.039
425.797,1.041
425.827,1.041
425.857,1.036
425.887,1.038
425.917,1.040
425.947,1.035
425.977,1.038
426.007,1.040
426.037,1.036
426.067,1.035
426.097,1.037
426.127,1.047
426.157,1.043
426.187,1.045
426.217,1.036
426.247,1.037
426.277,1.039
426.307,1.043
426.337,1.042
426.367,1.040
426.397,1.044
426.427,1.034
426.457,1.041
426.487,1.039
426.517,1.036
426.547,1.034
426.577,1.039
426.607,1.043
426.637,1.041
426.667,1.040
426.697,1.039
426.727,1.040
426.757,1.037
426.787,1.037
426.817,1.039
426.847,1.037
426.877,1.037
426.907,1.038
426.937,1.042
426.967,1.033
426.997,1.045
427.027,1.041
427.057,1.044
427.087,1.038
427.117,1.032
427.147,1.035
427.177,1.041
427.207,1.040
427.237,1.038
427.267,1.041
427.297,1.034
427.327,1.044
427.357,1.039
427.387,1.037
427.417,1.040
427.447,1.040
427.477,1.043
427.507,1.037
427.537,1.044
427.567,1.042
427.597,1.049
427.627,1.046
427.657,1.044
427.687,1.046
427.717,1.046
427.747,1.045
427.777,1.039
427.807,1.038
427.837,1.037
427.867,1.031
427.897,1.034
427.927,1.032
427.957,1.038
427.987,1.046
428.017,1.051
428.047,1.043
428.077,1.037
428.107,1.020
428.137,1.026
428.167,1.040
428.197,1.039
428.227,1.046
428.257,1.050
428.287,1.049
428.317,1.046
428.347,1.044
428.377,1.045
428.407,1.045
428.437,1.042
428.467,1.038
428.497,1.039
428.527,1.030
428.557,1.027
428.587,1.037
428.617,1.042
428.647,1.050
428.677,1.049
428.707,1.055
428.737,1.047
428.767,1.031
428.797,1.032
428.827,1.041
428.857,1.043
428.887,1.042
428.917,1.042
428.947,1.034
428.977,1.041
429.007,1.046
429.037,1.039
429.067,1.037
429.097,1.037
429.127,1.036
429.157,1.036
429.187,1.040
429.217,1.040
429.247,1.039
429.277,1.042
429.307,1.041
429.337,1.037
429.367,1.037
429.397,1.040
429.427,1.043
429.457,1.051
429.487,1.036
429.517,1.043
429.547,1.037
429.577,1.036
429.607,1.036
429.637,1.038
429.667,1.043
429.697,1.041
429.727,1.036
429.757,1.040
429.787,1.039
429.817,1.041
429.847,1.044
429.877,1.040
429.907,1.042
429.937,1.041
429.967,1.040
429.997,1.037
430.027,1.038
430.057,1.040
430.087,1.043
430.117,1.041
430.147,1.034
430.177,1.041
430.207,1.040
430.237,1.039
430.267,1.039
430.297,1.038
430.327,1.041
430.357,1.047
430.387,1.033
430.417,1.035
430.447,1.039
430.477,1.038
430.507,1.037
430.537,1.038
430.567,1.043
430.597,1.039
430.627,1.038
430.657,1.036
430.687,1.038
430.717,1.046
430.747,1.044
430.777,1.035
430.807,1.037
430.837,1.040
430.867,1.053
430.897,1.042
430.927,1.039
430.957,1.040
430.987,1.041
431.017,1.044
431.047,1.043
431.077,1.037
431.107,1.034
431.137,1.035
431.167,1.039
431.197,1.042
431.227,1.039
431.257,1.042
431.287,1.038
431.317,1.042
431.347,1.044
431.377,1.032
431.407,1.038
431.437,1.038
431.467,1.042
431.497,1.046
431.527,1.039
431.557,1.043
431.587,1.045
431.617,1.044
431.647,1.042
431.677,1.043
431.707,1.037
431.737,1.041
431.767,1.038
431.797,1.038
431.827,1.040
431.857,1.043
431.887,1.046
431.917,1.044
431.947,1.043
431.977,1.053
432.007,1.037
432.037,1.039
432.067,1.042
432.097,1.036
432.127,1.041
432.157,1.043
432.187,1.044
432.217,1.041
432.247,1.037
432.277,1.035
432.307,1.038
432.337,1.039
432.367,1.045
432.397,1.047
432.427,1.049
432.457,1.043
432.487,1.041
432.517,1.042
432.547,1.042
432.577,1.042
432.607,1.045
432.637,1.042
432.667,1.043
432.697,1.041
432.727,1.038
432.757,1.042
432.787,1.043
432.817,1.045
432.847,1.045
432.877,1.045
432.907,1.044
432.937,1.042
432.967,1.045
432.997,1.045
433.027,1.051
433.057,1.045
433.087,1.045
433.117,1.037
433.147,1.045
433.177,1.044
433.207,1.042
433.237,1.043
433.267,1.041
433.297,1.040
433.327,1.044
433.357,1.044
433.387,1.040
433.417,1.040
433.447,1.041
433.477,1.041
433.507,1.039
433.537,1.043
433.567,1.039
433.597,1.045
433.627,1.047
433.657,1.054
433.687,1.044
433.717,1.043
433.747,1.044
433.777,1.033
433.807,1.040
433.837,1.044
433.867,1.041
433.897,1.045
433.927,1.051
433.957,1.034
433.987,1.044
434.017,1.042
434.047,1.036
434.077,1.041
434.107,1.043
434.137,1.048
434.167,1.047
434.197,1.044
434.227,1.043
434.257,1.043
434.287,1.039
434.317,1.043
434.347,1.041
434.377,1.038
434.407,1.032
434.437,1.041
434.467,1.051
434.497,1.041
434.527,1.038
434.557,1.042
434.587,1.049
434.617,1.043
434.647,1.040
434.677,1.039
434.707,1.039
434.737,1.046
434.767,1.040
434.797,1.045
434.827,1.040
434.857,1.043
434.887,1.042
434.917,1.041
434.947,1.046
434.977,1.047
435.007,1.045
435.037,1.041
435.067,1.053
435.097,1.045
435.127,1.051
435.157,1.038
435.187,1.040
435.217,1.037
435.247,1.041
435.277,1.044
435.307,1.046
435.337,1.046
435.367,1.037
435.397,1.043
435.427,1.045
435.457,1.040
435.487,1.040
435.517,1.046
435.547,1.039
435.577,1.044
435.607,1.047
435.637,1.046
435.667,1.044
435.697,1.041
435.727,1.043
435.757,1.044
435.787,1.043
435.817,1.044
435.847,1.053
435.877,1.040
435.907,1.044
435.937,1.040
435.967,1.043
435.997,1.043
436.027,1.045
436.057,1.045
436.087,1.047
436.117,1.045
436.147,1.041
436.177,1.040
436.207,1.046
436.237,1.042
436.267,1.039
436.297,1.043
436.327,1.050
436.357,1.043
436.387,1.044
436.417,1.052
436.447,1.045
436.477,1.039
436.507,1.041
436.537,1.045
436.567,1.044
436.597,1.039
436.627,1.031
436.657,1.038
436.687,1.041
436.717,1.048
436.747,1.054
436.777,1.042
436.807,1.038
436.837,1.047
436.867,1.048
436.897,1.038
436.927,1.045
436.957,1.055
436.987,1.046
437.017,1.055
437.047,1.050
437.077,1.038
437.107,1.043
437.137,1.038
437.167,1.042
437.197,1.040
437.227,1.041
437.257,1.041
437.287,1.045
437.317,1.049
437.347,1.043
437.377,1.048
437.407,1.056
437.437,1.044
437.467,1.043
437.497,1.038
437.527,1.035
437.557,1.034
437.587,1.050
437.617,1.053
437.647,1.050
437.677,1.039
437.707,1.045
437.737,1.044
437.767,1.047
437.797,1.047
437.827,1.047
437.857,1.048
437.887,1.041
437.917,1.041
437.947,1.045
437.977,1.048
438.007,1.045
438.037,1.046
438.067,1.054
438.097,1.047
438.127,1.045
438.157,1.042
438.187,1.044
438.217,1.046
438.247,1.049
438.277,1.044
438.307,1.046
438.337,1.036
438.367,1.036
438.397,1.041
438.427,1.042
438.457,1.044
438.487,1.051
438.517,1.046
438.547,1.041
438.577,1.043
438.607,1.034
438.637,1.038
438.667,1.046
438.697,1.049
438.727,1.049
438.757,1.045
438.787,1.047
438.817,1.043
438.847,1.049
438.877,1.046
438.907,1.041
438.937,1.048
438.967,1.054
438.997,1.046
439.027,1.042
439.057,1.035
439.087,1.045
439.117,1.042
439.147,1.049
439.177,1.044
439.207,1.042
439.237,1.041
439.267,1.057
439.297,1.049
439.327,1.043
439.357,1.035
439.387,1.043
439.417,1.048
439.447,1.043
439.477,1.044
439.507,1.050
439.537,1.050
439.567,1.038
439.597,1.034
439.627,1.047
439.657,1.053
439.687,1.043
439.717,1.045
439.747,1.046
439.777,1.048
439.807,1.041
439.837,1.050
439.867,1.055
439.897,1.055
439.927,1.047
439.957,1.048
439.987,1.044
440.017,1.042
440.047,1.044
440.077,1.040
440.107,1.051
440.137,1.057
440.167,1.050
440.197,1.052
440.227,1.048
440.257,1.044
440.287,1.052
440.317,1.047
440.347,1.045
440.377,1.048
440.407,1.040
440.437,1.050
440.467,1.051
440.497,1.049
440.527,1.052
440.557,1.052
440.587,1.050
440.617,1.058
440.647,1.052
440.677,1.039
440.707,1.049
440.737,1.050
440.767,1.050
440.797,1.047
440.827,1.042
440.857,1.050
440.887,1.050
440.917,1.050
440.947,1.061
440.977,1.043
441.007,1.039
441.037,1.046
441.067,1.048
441.097,1.050
441.127,1.049
441.157,1.048
441.187,1.042
441.217,1.052
441.247,1.058
441.277,1.047
441.307,1.036
441.337,1.034
441.367,1.053
441.397,1.060
441.427,1.049
441.457,1.046
441.487,1.040
441.517,1.047
441.547,1.046
441.577,1.053
441.607,1.049
441.637,1.055
441.667,1.053
441.697,1.050
441.727,1.053
441.757,1.051
441.787,1.048
441.817,1.042
441.847,1.051
441.877,1.038
441.907,1.048
441.937,1.050
441.967,1.048
441.997,1.052
442.027,1.043
442.057,1.045
442.087,1.048
442.117,1.047
442.147,1.046
442.177,1.051
442.207,1.045
442.237,1.045
442.267,1.048
442.297,1.049
442.327,1.043
442.357,1.047
442.387,1.049
442.417,1.051
442.447,1.050
442.477,1.042
442.507,1.044
442.537,1.045
442.567,1.041
