df_hash,22ZHK4.M8H0SD
190.435,1.004
190.465,1.001
190.495,0.998
190.525,1.006
190.555,1.007
190.585,1.006
190.615,1.002
190.645,1.000
190.675,0.987
190.705,0.981
190.735,0.999
190.765,1.005
190.795,0.999
190.825,0.996
190.855,1.012
190.885,1.014
190.915,0.995
190.945,1.007
190.975,1.010
191.005,0.994
191.035,0.988
191.065,1.003
191.095,0.992
191.125,0.997
191.155,0.999
191.185,1.003
191.215,0.995
191.245,1.000
191.275,1.001
191.305,1.003
191.335,1.005
191.365,1.000
191.395,0.989
191.425,1.003
191.455,1.008
191.485,1.000
191.515,0.997
191.545,0.997
191.575,0.993
191.605,0.982
191.635,0.984
191.665,0.988
191.695,0.990
191.725,0.995
191.755,0.998
191.785,0.999
191.815,1.000
191.845,1.004
191.875,0.999
191.905,1.000
191.935,1.005
191.965,1.008
191.995,1.004
192.025,1.009
192.055,1.008
192.085,1.008
192.115,1.009
192.145,1.006
192.175,1.002
192.205,1.000
192.235,1.005
192.265,0.997
192.295,0.999
192.325,0.995
192.355,0.994
192.385,1.006
192.415,0.998
192.445,0.999
192.475,1.002
192.505,1.005
192.535,0.996
192.565,0.996
192.595,1.001
192.625,0.997
192.655,0.979
192.685,0.993
192.715,1.000
192.745,0.991
192.775,0.991
192.805,0.993
192.835,1.002
192.865,0.997
192.895,0.998
192.925,0.995
192.955,0.992
192.985,0.989
193.015,0.991
193.045,0.989
193.075,0.993
193.105,0.999
193.135,0.998
193.165,0.992
193.195,0.997
193.225,0.996
193.255,1.001
193.285,0.996
193.315,0.998
193.345,0.994
193.375,1.001
193.405,0.994
193.435,1.000
193.465,0.996
193.495,1.010
193.525,1.004
193.555,0.996
193.585,0.997
193.615,1.000
193.645,0.994
193.675,1.003
193.705,0.992
193.735,1.001
193.765,1.001
193.795,1.002
193.825,0.997
193.855,0.998
193.885,0.997
193.915,0.999
193.945,0.998
193.975,0.996
194.005,0.995
194.035,1.001
194.065,0.996
194.095,0.994
194.125,1.001
194.155,0.998
194.185,0.996
194.215,0.998
194.245,0.995
194.275,0.995
194.305,0.997
194.335,0.996
194.365,0.994
194.395,0.999
194.425,0.996
194.455,0.997
194.485,1.000
194.515,0.996
194.545,0.999
194.575,0.999
194.605,1.002
194.635,1.007
194.665,1.001
194.695,0.999
194.725,0.993
194.755,0.999
194.785,1.000
194.815,0.997
194.845,1.000
194.875,0.998
194.905,0.996
194.935,0.998
194.965,0.994
194.995,0.994
195.025,1.000
195.055,1.002
195.085,0.992
195.115,0.997
195.145,0.999
195.175,0.994
195.205,0.999
195.235,0.998
195.265,0.991
195.295,0.994
195.325,0.996
195.355,0.999
195.385,1.000
195.415,0.995
195.445,1.005
195.475,1.005
195.505,1.003
195.535,1.008
195.565,0.994
195.595,0.998
195.625,0.992
195.655,0.991
195.685,0.989
195.715,1.000
195.745,0.994
195.775,0.997
195.805,0.993
195.835,0.997
195.865,0.998
195.895,0.993
195.925,0.994
195.955,0.998
195.985,1.000
196.015,0.986
196.045,0.994
196.075,0.989
196.105,0.969
196.135,0.989
196.165,1.003
196.195,1.015
196.225,1.014
196.255,0.997
196.285,1.001
196.315,0.987
196.345,0.988
196.375,0.997
196.405,0.987
196.435,1.002
196.465,0.996
196.495,0.981
196.525,0.996
196.555,1.006
196.585,1.009
196.615,1.011
196.645,0.998
196.675,0.993
196.705,0.992
196.735,0.977
196.765,1.005
196.795,1.000
196.825,0.993
196.855,1.007
196.885,1.003
196.915,0.995
196.945,1.000
196.975,0.998
197.005,0.994
197.035,0.993
197.065,0.998
197.095,1.000
197.125,0.999
197.155,0.991
197.185,0.992
197.215,0.995
197.245,0.998
197.275,0.999
197.305,0.998
197.335,0.995
197.365,0.996
197.395,0.999
197.425,0.997
197.455,0.995
197.485,0.999
197.515,0.990
197.545,1.009
197.575,0.997
197.605,0.996
197.635,0.997
197.665,0.997
197.695,0.995
197.725,0.996
197.755,0.993
197.785,0.999
197.815,0.999
197.845,0.997
197.875,0.995
197.905,0.997
197.935,0.999
197.965,0.997
197.995,0.997
198.025,1.000
198.055,0.996
198.085,0.999
198.115,0.999
198.145,0.997
198.175,0.988
198.205,1.006
198.235,0.999
198.265,0.999
198.295,0.998
198.325,1.000
198.355,1.000
198.385,0.998
198.415,0.999
198.445,0.997
198.475,1.003
198.505,0.997
198.535,0.996
198.565,0.998
198.595,0.992
198.625,0.996
198.655,0.998
198.685,0.997
198.715,0.997
198.745,0.993
198.775,0.999
198.805,1.003
198.835,1.001
198.865,0.993
198.895,1.005
198.925,0.995
198.955,0.995
198.985,0.996
199.015,0.998
199.045,0.992
199.075,1.000
199.105,0.993
199.135,1.008
199.165,1.000
199.195,0.994
199.225,0.998
199.255,0.999
199.285,0.996
199.315,1.000
199.345,1.000
199.375,0.998
199.405,0.990
199.435,0.998
199.465,1.000
199.495,0.994
199.525,0.990
199.555,1.007
199.585,0.997
199.615,0.994
199.645,0.997
199.675,0.999
199.705,0.994
199.735,1.008
199.765,0.989
199.795,1.001
199.825,0.998
199.855,0.998
199.885,0.997
199.915,0.997
199.945,1.001
199.975,0.997
200.005,1.000
200.035,0.994
200.065,1.000
200.095,0.994
200.125,0.998
200.155,0.996
200.185,1.010
200.215,0.999
200.245,0.997
200.275,0.999
200.305,0.999
200.335,0.998
200.365,0.999
200.395,0.988
200.425,1.003
200.455,0.992
200.485,0.992
200.515,0.995
200.545,0.997
200.575,0.997
200.605,0.994
200.635,0.990
200.665,1.001
200.695,0.993
200.725,1.004
200.755,0.989
200.785,1.007
200.815,0.997
200.845,0.988
200.875,0.992
200.905,0.995
200.935,1.000
200.965,1.000
200.995,0.990
201.025,0.999
201.055,0.999
201.085,0.994
201.115,0.999
201.145,0.999
201.175,0.999
201.205,0.994
201.235,0.991
201.265,0.995
201.295,0.996
201.325,0.994
201.355,1.003
201.385,0.997
201.415,0.992
201.445,0.990
201.475,0.992
201.505,0.995
201.535,1.001
201.565,1.000
201.595,0.999
201.625,1.003
201.655,0.997
201.685,0.993
201.715,1.004
201.745,0.998
201.775,0.998
201.805,0.994
201.835,0.992
201.865,0.995
201.895,1.002
201.925,0.992
201.955,1.009
201.985,0.995
202.015,0.993
202.045,0.996
202.075,0.994
202.105,0.988
202.135,0.997
202.165,0.999
202.195,0.996
202.225,0.993
202.255,0.993
202.285,0.999
202.315,1.002
202.345,1.002
202.375,1.001
202.405,0.997
202.435,0.996
202.465,0.992
202.495,0.993
202.525,0.991
202.555,0.986
202.585,1.002
202.615,1.001
202.645,0.994
202.675,0.991
202.705,0.995
202.735,0.997
202.765,0.996
202.795,0.993
202.825,0.996
202.855,0.996
202.885,0.999
202.915,0.994
202.945,0.998
202.975,0.993
203.005,0.994
203.035,0.995
203.065,0.995
203.095,0.995
203.125,0.997
203.155,0.998
203.185,0.997
203.215,0.994
203.245,0.997
203.275,0.993
203.305,0.990
203.335,1.005
203.365,0.996
203.395,0.999
203.425,0.999
203.455,0.997
203.485,0.996
203.515,0.992
203.545,0.995
203.575,0.993
203.605,0.997
203.635,0.996
203.665,0.995
203.695,0.999
203.725,0.997
203.755,0.998
203.785,0.993
203.815,0.997
203.845,0.993
203.875,0.995
203.905,0.992
203.935,1.001
203.965,0.997
203.995,0.997
204.025,0.993
204.055,0.992
204.085,0.992
204.115,1.001
204.145,0.998
204.175,0.996
204.205,0.994
204.235,0.996
204.265,0.995
204.295,0.995
204.325,0.996
204.355,0.999
204.385,0.995
204.415,1.000
204.445,0.995
204.475,0.998
204.505,0.993
204.535,0.998
204.565,0.993
204.595,0.993
204.625,0.993
204.655,0.993
204.685,0.998
204.715,0.997
204.745,0.998
204.775,0.997
204.805,0.996
204.835,0.995
204.865,1.001
204.895,0.999
204.925,0.999
204.955,0.997
204.985,0.995
205.015,0.994
205.045,0.995
205.075,0.998
205.105,0.993
205.135,0.999
205.165,0.997
205.195,0.997
205.225,0.997
205.255,0.996
205.285,0.994
205.315,0.997
205.345,0.995
205.375,0.991
205.405,0.998
205.435,0.995
205.465,0.998
205.495,0.999
205.525,0.994
205.555,0.995
205.585,0.997
205.615,0.992
205.645,0.991
205.675,1.000
205.705,0.998
205.735,0.997
205.765,0.996
205.795,0.998
205.825,0.992
205.855,0.992
205.885,1.001
205.915,0.994
205.945,1.000
205.975,0.999
206.005,0.996
206.035,0.998
206.065,0.998
206.095,0.997
206.125,0.994
206.155,0.996
206.185,0.998
206.215,0.996
206.245,0.999
206.275,0.997
206.305,0.995
206.335,0.998
206.365,0.996
206.395,0.994
206.425,0.994
206.455,0.998
206.485,1.002
206.515,0.994
206.545,0.995
206.575,0.997
206.605,0.999
206.635,0.995
206.665,0.995
206.695,0.993
206.725,1.000
206.755,0.997
206.785,0.998
206.815,0.998
206.845,0.999
206.875,0.996
206.905,0.990
206.935,0.997
206.965,0.996
206.995,0.994
207.025,0.995
207.055,0.999
207.085,0.997
207.115,0.995
207.145,0.997
207.175,0.994
207.205,0.999
207.235,0.998
207.265,1.000
207.295,0.995
207.325,0.996
207.355,0.994
207.385,0.996
207.415,1.003
207.445,0.997
207.475,1.002
207.505,0.998
207.535,0.993
207.565,0.998
207.595,0.996
207.625,0.998
207.655,0.998
207.685,0.998
207.715,0.995
207.745,0.998
207.775,0.996
207.805,0.996
207.835,0.998
207.865,0.998
207.895,0.991
207.925,1.001
207.955,1.000
207.985,0.996
208.015,0.997
208.045,0.997
208.075,0.996
208.105,0.999
208.135,0.994
208.165,0.999
208.195,0.997
208.225,0.998
208.255,0.994
208.285,0.996
208.315,0.997
208.345,0.997
208.375,0.995
208.405,0.994
208.435,0.993
208.465,0.998
208.495,0.993
208.525,1.001
208.555,1.001
208.585,0.990
208.615,1.001
208.645,0.999
208.675,0.996
208.705,0.995
208.735,0.995
208.765,0.990
208.795,0.995
208.825,0.998
208.855,0.994
208.885,1.000
208.915,0.995
208.945,0.999
208.975,0.998
209.005,0.997
209.035,0.992
209.065,0.998
209.095,0.998
209.125,0.996
209.155,0.996
209.185,0.995
209.215,0.998
209.245,0.997
209.275,0.992
209.305,1.003
209.335,0.996
209.365,0.993
209.395,0.996
209.425,0.998
209.455,0.998
209.485,0.997
209.515,0.989
209.545,0.996
209.575,1.002
209.605,0.997
209.635,0.995
209.665,0.997
209.695,0.999
209.725,0.996
209.755,0.997
209.785,0.994
209.815,0.996
209.845,0.994
209.875,0.994
209.905,0.999
209.935,0.997
209.965,0.986
209.995,1.006
210.025,1.000
210.055,0.994
210.085,0.998
210.115,0.999
210.145,0.995
210.175,0.998
210.205,0.996
210.235,0.999
210.265,0.996
210.295,0.990
210.325,0.995
210.355,0.993
210.385,0.996
210.415,0.994
210.445,0.998
210.475,0.996
210.505,0.994
210.535,0.997
210.565,0.993
210.595,0.999
210.625,0.997
210.655,0.995
210.685,1.004
210.715,1.000
210.745,0.996
210.775,0.996
210.805,0.994
210.835,0.996
210.865,0.997
210.895,0.998
210.925,0.994
210.955,0.996
210.985,0.998
211.015,0.996
211.045,1.000
211.075,0.999
211.105,0.999
211.135,0.995
211.165,0.993
211.195,0.999
211.225,0.996
211.255,0.998
211.285,0.999
211.315,0.997
211.345,1.001
211.375,0.997
211.405,0.996
211.435,0.992
211.465,0.992
211.495,0.990
211.525,1.001
211.555,0.990
211.585,1.002
211.615,0.994
211.645,0.995
211.675,0.997
211.705,0.993
211.735,0.997
211.765,1.000
211.795,0.995
211.825,0.997
211.855,0.998
211.885,0.996
211.915,0.997
211.945,1.002
211.975,0.997
212.005,0.994
212.035,0.995
212.065,0.996
212.095,0.996
212.125,0.994
212.155,0.998
212.185,0.996
212.215,0.999
212.245,0.993
212.275,0.994
212.305,0.997
212.335,0.996
212.365,0.996
212.395,0.997
212.425,0.993
212.455,0.993
212.485,0.999
212.515,0.993
212.545,0.995
212.575,0.999
212.605,0.999
212.635,0.994
212.665,0.994
212.695,0.994
212.725,0.999
212.755,0.996
212.785,0.993
212.815,0.999
212.845,1.009
212.875,0.994
212.905,0.994
212.935,1.002
212.965,0.988
212.995,0.991
213.025,0.995
213.055,0.991
213.085,0.994
213.115,0.995
213.145,0.998
213.175,0.991
213.205,0.999
213.235,0.999
213.265,0.995
213.295,0.994
213.325,0.996
213.355,1.001
213.385,1.004
213.415,1.004
213.445,0.993
213.475,0.989
213.505,0.987
213.535,0.987
213.565,0.987
213.595,0.998
213.625,1.001
213.655,0.984
213.685,0.998
213.715,1.002
213.745,0.996
213.775,0.998
213.805,0.996
213.835,0.996
213.865,0.992
213.895,1.002
213.925,0.997
213.955,0.993
213.985,0.992
214.015,0.989
214.045,0.995
214.075,0.993
214.105,0.995
214.135,0.999
214.165,1.000
214.195,0.991
214.225,1.016
214.255,0.996
214.285,0.995
214.315,0.999
214.345,1.004
214.375,0.993
214.405,1.000
214.435,1.006
214.465,0.998
214.495,0.984
214.525,0.987
214.555,0.972
214.585,0.990
214.615,1.001
214.645,1.012
214.675,1.006
214.705,0.997
214.735,0.990
214.765,0.990
214.795,0.994
214.825,1.000
214.855,0.998
214.885,0.996
214.915,0.997
214.945,0.994
214.975,0.994
215.005,0.992
215.035,0.993
215.065,0.997
215.095,0.993
215.125,0.993
215.155,0.993
215.185,0.998
215.215,0.994
215.245,0.992
215.275,0.996
215.305,0.996
215.335,1.002
215.365,0.995
215.395,0.991
215.425,0.995
215.455,0.996
215.485,0.996
215.515,0.999
215.545,0.987
215.575,0.996
215.605,0.995
215.635,0.995
215.665,0.991
215.695,0.990
215.725,0.993
215.755,0.995
215.785,0.999
215.815,0.993
215.845,0.994
215.875,0.998
215.905,0.993
215.935,0.995
215.965,0.993
215.995,0.993
216.025,0.990
216.055,0.993
216.085,0.997
216.115,0.995
216.145,0.997
216.175,0.996
216.205,0.992
216.235,0.996
216.265,0.993
216.295,0.990
216.325,0.991
216.355,0.991
216.385,0.993
216.415,0.995
216.445,0.995
216.475,0.996
216.505,0.999
216.535,0.993
216.565,0.994
216.595,0.992
216.625,0.997
216.655,0.998
216.685,0.994
216.715,1.000
216.745,0.992
216.775,0.990
216.805,0.998
216.835,0.992
216.865,0.997
216.895,0.996
216.925,0.995
216.955,0.996
216.985,0.991
217.015,0.994
217.045,0.995
217.075,0.992
217.105,0.991
217.135,0.993
217.165,0.993
217.195,0.993
217.225,0.998
217.255,0.992
217.285,0.994
217.315,0.995
217.345,0.997
217.375,0.994
217.405,0.991
217.435,0.990
217.465,0.995
217.495,0.995
217.525,0.989
217.555,0.993
217.585,0.997
217.615,0.995
217.645,0.998
217.675,0.991
217.705,0.994
217.735,0.993
217.765,0.993
217.795,0.990
217.825,0.995
217.855,0.993
217.885,0.996
217.915,0.995
217.945,0.991
217.975,1.000
218.005,0.994
218.035,0.997
218.065,0.992
218.095,0.995
218.125,0.992
218.155,0.994
218.185,1.000
218.215,0.993
218.245,0.995
218.275,0.996
218.305,0.997
218.335,0.999
218.365,0.991
218.395,0.994
218.425,0.992
218.455,0.991
218.485,0.993
218.515,0.999
218.545,0.992
218.575,0.991
218.605,0.995
218.635,0.993
218.665,0.991
218.695,1.003
218.725,0.998
218.755,0.993
218.785,0.990
218.815,0.989
218.845,0.993
218.875,0.994
218.905,0.995
218.935,0.997
218.965,0.995
218.995,0.995
219.025,0.994
219.055,0.996
219.085,0.991
219.115,0.993
219.145,0.995
219.175,0.993
219.205,0.990
219.235,0.995
219.265,0.993
219.295,0.993
219.325,0.998
219.355,0.990
219.385,0.993
219.415,0.997
219.445,0.995
219.475,0.995
219.505,0.992
219.535,0.989
219.565,0.990
219.595,0.996
219.625,0.993
219.655,0.997
219.685,0.996
219.715,0.990
219.745,0.991
219.775,0.993
219.805,0.995
219.835,0.997
219.865,0.997
219.895,0.991
219.925,0.991
219.955,0.994
219.985,0.993
220.015,0.994
220.045,0.993
220.075,0.993
220.105,0.995
220.135,0.998
220.165,0.996
220.195,0.993
220.225,0.995
220.255,0.991
220.285,0.993
220.315,0.993
220.345,0.991
220.375,0.995
220.405,0.996
220.435,0.996
220.465,0.991
220.495,0.993
220.525,0.995
220.555,0.995
220.585,0.995
220.615,0.989
220.645,0.994
220.675,0.995
220.705,1.001
220.735,0.998
220.765,0.994
220.795,0.989
220.825,1.000
220.855,1.002
220.885,0.997
220.915,0.993
220.945,0.988
220.975,0.991
221.005,0.993
221.035,0.994
221.065,0.993
221.095,0.995
221.125,0.998
221.155,0.992
221.185,0.996
221.215,0.993
221.245,0.993
221.275,0.996
221.305,0.992
221.335,0.991
221.365,0.993
221.395,0.996
221.425,0.994
221.455,0.991
221.485,1.001
221.515,0.993
221.545,0.993
221.575,0.998
221.605,0.994
221.635,0.990
221.665,0.996
221.695,0.992
221.725,0.996
221.755,0.995
221.785,0.993
221.815,0.994
221.845,0.996
221.875,0.997
221.905,0.993
221.935,0.993
221.965,0.991
221.995,0.991
222.025,0.996
222.055,0.996
222.085,0.998
222.115,0.999
222.145,0.992
222.175,0.994
222.205,1.001
222.235,0.993
222.265,0.990
222.295,0.997
222.325,0.992
222.355,0.998
222.385,0.995
222.415,0.989
222.445,0.993
222.475,0.993
222.505,0.993
222.535,0.991
222.565,0.994
222.595,0.991
222.625,0.993
222.655,0.996
222.685,0.996
222.715,0.989
222.745,0.997
222.775,1.000
222.805,0.995
222.835,0.996
222.865,0.988
222.895,0.986
222.925,0.995
222.955,0.990
222.985,0.995
223.015,0.997
223.045,0.995
223.075,0.994
223.105,0.997
223.135,0.993
223.165,0.989
223.195,0.996
223.225,0.992
223.255,0.991
223.285,0.995
223.315,0.996
223.345,0.995
223.375,0.993
223.405,0.998
223.435,0.996
223.465,0.991
223.495,0.995
223.525,0.988
223.555,0.995
223.585,0.995
223.615,0.995
223.645,0.994
223.675,0.995
223.705,0.999
223.735,0.994
223.765,0.993
223.795,0.993
223.825,0.994
223.855,0.992
223.885,0.992
223.915,0.995
223.945,0.991
223.975,0.993
224.005,0.993
224.035,0.998
224.065,0.992
224.095,0.996
224.125,0.996
224.155,0.991
224.185,0.993
224.215,0.991
224.245,0.993
224.275,0.996
224.305,0.987
224.335,0.995
224.365,0.994
224.395,0.995
224.425,0.996
224.455,0.994
224.485,0.993
224.515,0.993
224.545,0.995
224.575,0.995
224.605,0.992
224.635,0.993
224.665,0.996
224.695,0.996
224.725,0.995
224.755,0.989
224.785,0.997
224.815,0.997
224.845,0.994
224.875,0.991
224.905,0.990
224.935,0.988
224.965,0.994
224.995,0.995
225.025,0.993
225.055,0.997
225.085,0.994
225.115,0.994
225.145,0.998
225.175,0.993
225.205,0.995
225.235,0.993
225.265,0.994
225.295,0.993
225.325,0.995
225.355,0.996
225.385,0.995
225.415,0.993
225.445,0.994
225.475,0.995
225.505,0.993
225.535,1.001
225.565,0.996
225.595,0.995
225.625,0.994
225.655,0.992
225.685,0.991
225.715,0.995
225.745,0.993
225.775,1.000
225.805,0.995
225.835,0.995
225.865,0.993
225.895,0.995
225.925,0.993
225.955,0.993
225.985,0.995
226.015,0.994
226.045,0.994
226.075,0.991
226.105,0.991
226.135,0.995
226.165,0.998
226.195,0.997
226.225,0.995
226.255,0.993
226.285,1.000
226.315,0.994
226.345,0.992
226.375,0.993
226.405,0.990
226.435,0.994
226.465,0.992
226.495,1.000
226.525,0.993
226.555,1.000
226.585,0.997
226.615,0.995
226.645,0.995
226.675,0.993
226.705,0.994
226.735,0.993
226.765,0.990
226.795,0.992
226.825,0.994
226.855,0.994
226.885,0.994
226.915,0.993
226.945,0.996
226.975,0.993
227.005,0.991
227.035,0.996
227.065,0.998
227.095,0.997
227.125,0.992
227.155,0.998
227.185,0.993
227.215,0.993
227.245,0.995
227.275,0.986
227.305,0.995
227.335,0.994
227.365,0.992
227.395,0.997
227.425,0.991
227.455,0.993
227.485,0.997
227.515,0.995
227.545,0.993
227.575,0.991
227.605,0.998
227.635,0.995
227.665,0.990
227.695,0.996
227.725,0.998
227.755,0.998
227.785,0.995
227.815,0.993
227.845,0.992
227.875,0.990
227.905,0.993
227.935,0.993
227.965,0.995
227.995,0.996
228.025,0.995
228.055,0.995
228.085,0.992
228.115,0.997
228.145,0.995
228.175,0.996
228.205,0.995
228.235,0.996
228.265,0.995
228.295,0.996
228.325,0.995
228.355,0.991
228.385,0.993
228.415,0.998
228.445,0.997
228.475,0.993
228.505,0.995
228.535,0.995
228.565,0.993
228.595,0.995
228.625,0.993
228.655,0.995
228.685,0.993
228.715,0.995
228.745,0.999
228.775,0.993
228.805,0.993
228.835,0.993
228.865,0.995
228.895,0.993
228.925,0.995
228.955,0.996
228.985,0.995
229.015,0.992
229.045,0.997
229.075,0.995
229.105,0.993
229.135,0.999
229.165,0.997
229.195,0.996
229.225,0.993
229.255,0.993
229.285,0.994
229.315,0.993
229.345,0.997
229.375,0.993
229.405,0.997
229.435,0.996
229.465,0.993
229.495,0.993
229.525,0.992
229.555,0.993
229.585,1.000
229.615,0.995
229.645,0.994
229.675,0.993
229.705,0.993
229.735,0.995
229.765,0.997
229.795,0.995
229.825,0.998
229.855,0.995
229.885,0.996
229.915,0.993
229.945,0.997
229.975,0.997
230.005,0.983
230.035,0.998
230.065,0.994
230.095,1.000
230.125,0.992
230.155,0.995
230.185,0.995
230.215,0.997
230.245,1.000
230.275,0.995
230.305,0.990
230.335,0.993
230.365,0.995
230.395,0.995
230.425,0.998
230.455,0.991
230.485,0.995
230.515,0.995
230.545,0.997
230.575,0.999
230.605,0.995
230.635,0.997
230.665,0.996
230.695,0.996
230.725,1.000
230.755,0.992
230.785,0.992
230.815,0.994
230.845,0.990
230.875,0.997
230.905,0.995
230.935,0.994
230.965,0.994
230.995,0.994
231.025,0.994
231.055,0.997
231.085,0.996
231.115,0.993
231.145,0.993
231.175,0.998
231.205,0.998
231.235,0.997
231.265,1.009
231.295,1.003
231.325,0.986
231.355,0.988
231.385,0.997
231.415,1.002
231.445,1.000
231.475,1.003
231.505,1.001
231.535,1.009
231.565,1.014
231.595,1.003
231.625,0.989
231.655,0.999
231.685,1.017
231.715,1.016
231.745,0.990
231.775,0.988
231.805,0.996
231.835,0.987
231.865,0.988
231.895,0.989
231.925,0.984
231.955,0.994
231.985,0.989
232.015,0.980
232.045,0.989
232.075,0.992
232.105,0.996
232.135,1.009
232.165,1.017
232.195,1.015
232.225,1.015
232.255,1.006
232.285,1.001
232.315,1.002
232.345,0.993
232.375,0.992
232.405,0.992
232.435,1.011
232.465,1.011
232.495,1.003
232.525,1.003
232.555,1.000
232.585,0.995
232.615,0.996
232.645,1.008
232.675,1.008
232.705,1.015
232.735,1.004
232.765,0.988
232.795,0.999
232.825,1.005
232.855,1.001
232.885,0.991
232.915,0.990
232.945,1.000
232.975,0.998
233.005,0.993
233.035,0.992
233.065,1.004
233.095,1.010
233.125,1.007
233.155,0.997
233.185,0.993
233.215,1.000
233.245,1.019
233.275,1.015
233.305,1.003
233.335,1.000
233.365,1.012
233.395,1.015
233.425,1.005
233.455,0.997
233.485,1.009
233.515,1.015
233.545,1.020
233.575,1.020
233.605,1.014
233.635,0.996
233.665,0.989
233.695,1.000
233.725,1.007
233.755,0.998
233.785,0.998
233.815,1.006
233.845,1.011
233.875,1.005
233.905,1.008
233.935,0.997
233.965,1.004
233.995,1.013
234.025,0.999
234.055,1.011
234.085,1.014
234.115,1.015
234.145,1.007
234.175,1.006
234.205,1.001
234.235,1.013
234.265,1.006
234.295,1.005
234.325,1.009
234.355,1.009
234.385,1.006
234.415,1.005
234.445,1.002
