df_hash,22ZHK4.VNCQ3E
161.170,1.027
161.200,1.028
161.230,1.022
161.260,1.027
161.290,1.024
161.320,1.020
161.350,1.024
161.380,1.026
161.410,1.027
161.440,1.024
161.470,1.024
161.500,1.026
161.530,1.028
161.560,1.026
161.590,1.025
161.620,1.026
161.650,1.023
161.680,1.024
161.710,1.021
161.740,1.027
161.770,1.028
161.800,1.028
161.830,1.027
161.860,1.023
161.890,1.028
161.920,1.026
161.950,1.027
161.980,1.022
162.010,1.030
162.040,1.024
162.070,1.026
162.100,1.023
162.130,1.023
162.160,1.028
162.190,1.023
162.220,1.026
162.250,1.026
162.280,1.024
162.310,1.020
162.340,1.023
162.370,1.024
162.400,1.023
162.430,1.025
162.460,1.027
162.490,1.025
162.520,1.027
162.550,1.027
162.580,1.026
162.610,1.023
162.640,1.026
162.670,1.027
162.700,1.021
162.730,1.023
162.760,1.025
162.790,1.028
162.820,1.025
162.850,1.030
162.880,1.028
162.910,1.027
162.940,1.026
162.970,1.024
163.000,1.023
163.030,1.026
163.060,1.022
163.090,1.027
163.120,1.028
163.150,1.028
163.180,1.022
163.210,1.025
163.240,1.025
163.270,1.025
163.300,1.027
163.330,1.023
163.360,1.027
163.390,1.027
163.420,1.027
163.450,1.026
163.480,1.023
163.510,1.029
163.540,1.029
163.570,1.032
163.600,1.027
163.630,1.021
163.660,1.025
163.690,1.024
163.720,1.026
163.750,1.021
163.780,1.029
163.810,1.027
163.840,1.022
163.870,1.019
163.900,1.022
163.930,1.020
163.960,1.013
163.990,1.012
164.020,1.021
164.050,1.019
164.080,1.020
164.110,1.025
164.140,1.022
164.170,1.021
164.200,1.030
164.230,1.021
164.260,1.018
164.290,1.019
164.320,1.015
164.350,1.016
164.380,1.018
164.410,1.029
164.440,1.025
164.470,1.021
164.500,1.022
164.530,1.022
164.560,1.022
164.590,1.015
164.620,1.012
164.650,1.014
164.680,1.020
164.710,1.024
164.740,1.025
164.770,1.030
164.800,1.025
164.830,1.018
164.860,1.020
164.890,1.018
164.920,1.019
164.950,1.022
164.980,1.024
165.010,1.019
165.040,1.024
165.070,1.020
165.100,1.024
165.130,1.022
165.160,1.023
165.190,1.021
165.220,1.021
165.250,1.021
165.280,1.022
165.310,1.021
165.340,1.021
165.370,1.021
165.400,1.021
165.430,1.024
165.460,1.021
165.490,1.018
165.520,1.019
165.550,1.021
165.580,1.021
165.610,1.022
165.640,1.023
165.670,1.025
165.700,1.022
165.730,1.014
165.760,1.020
165.790,1.024
165.820,1.021
165.850,1.023
165.880,1.026
165.910,1.024
165.940,1.021
165.970,1.019
166.000,1.022
166.030,1.021
166.060,1.021
166.090,1.021
166.120,1.021
166.150,1.019
166.180,1.019
166.210,1.022
166.240,1.024
166.270,1.021
166.300,1.023
166.330,1.021
166.360,1.019
166.390,1.026
166.420,1.025
166.450,1.024
166.480,1.027
166.510,1.019
166.540,1.018
166.570,1.019
166.600,1.022
166.630,1.022
166.660,1.018
166.690,1.022
166.720,1.022
166.750,1.021
166.780,1.021
166.810,1.023
166.840,1.021
166.870,1.021
166.900,1.021
166.930,1.022
166.960,1.020
166.990,1.018
167.020,1.025
167.050,1.026
167.080,1.021
167.110,1.021
167.140,1.018
167.170,1.019
167.200,1.021
167.230,1.021
167.260,1.023
167.290,1.021
167.320,1.019
167.350,1.021
167.380,1.021
167.410,1.021
167.440,1.021
167.470,1.021
167.500,1.021
167.530,1.019
167.560,1.022
167.590,1.025
167.620,1.019
167.650,1.025
167.680,1.022
167.710,1.021
167.740,1.021
167.770,1.025
167.800,1.020
167.830,1.021
167.860,1.020
167.890,1.018
167.920,1.018
167.950,1.024
167.980,1.020
168.010,1.020
168.040,1.021
168.070,1.021
168.100,1.021
168.130,1.020
168.160,1.021
168.190,1.021
168.220,1.021
168.250,1.022
168.280,1.018
168.310,1.022
168.340,1.026
168.370,1.024
168.400,1.022
168.430,1.019
168.460,1.022
168.490,1.019
168.520,1.020
168.550,1.023
168.580,1.019
168.610,1.023
168.640,1.021
168.670,1.018
168.700,1.021
168.730,1.022
168.760,1.019
168.790,1.020
168.820,1.021
168.850,1.022
168.880,1.019
168.910,1.017
168.940,1.021
168.970,1.025
169.000,1.027
169.030,1.024
169.060,1.025
169.090,1.021
169.120,1.019
169.150,1.019
169.180,1.014
169.210,1.023
169.240,1.023
169.270,1.023
169.300,1.022
169.330,1.021
169.360,1.024
169.390,1.021
169.420,1.018
169.450,1.016
169.480,1.023
169.510,1.024
169.540,1.022
169.570,1.017
169.600,1.024
169.630,1.023
169.660,1.022
169.690,1.021
169.720,1.021
169.750,1.024
169.780,1.021
169.810,1.016
169.840,1.021
169.870,1.020
169.900,1.021
169.930,1.021
169.960,1.016
169.990,1.023
170.020,1.025
170.050,1.023
170.080,1.024
170.110,1.022
170.140,1.020
170.170,1.025
170.200,1.018
170.230,1.016
170.260,1.028
170.290,1.024
170.320,1.025
170.350,1.023
170.380,1.019
170.410,1.019
170.440,1.024
170.470,1.018
170.500,1.024
170.530,1.024
170.560,1.024
170.590,1.023
170.620,1.020
170.650,1.019
170.680,1.020
170.710,1.020
170.740,1.021
170.770,1.023
170.800,1.021
170.830,1.021
170.860,1.018
170.890,1.022
170.920,1.025
170.950,1.021
170.980,1.021
171.010,1.021
171.040,1.021
171.070,1.024
171.100,1.021
171.130,1.021
171.160,1.021
171.190,1.021
171.220,1.025
171.250,1.022
171.280,1.022
171.310,1.021
171.340,1.021
171.370,1.022
171.400,1.023
171.430,1.022
171.460,1.021
171.490,1.017
171.520,1.023
171.550,1.021
171.580,1.024
171.610,1.024
171.640,1.023
171.670,1.021
171.700,1.021
171.730,1.021
171.760,1.021
171.790,1.024
171.820,1.020
171.850,1.022
171.880,1.020
171.910,1.019
171.940,1.021
171.970,1.023
172.000,1.021
172.030,1.025
172.060,1.019
172.090,1.023
172.120,1.022
172.150,1.018
172.180,1.024
172.210,1.022
172.240,1.021
172.270,1.023
172.300,1.023
172.330,1.021
172.360,1.021
172.390,1.018
172.420,1.021
172.450,1.026
172.480,1.021
172.510,1.025
172.540,1.023
172.570,1.021
172.600,1.025
172.630,1.023
172.660,1.021
172.690,1.021
172.720,1.021
172.750,1.015
172.780,1.026
172.810,1.025
172.840,1.022
172.870,1.023
172.900,1.023
172.930,1.025
172.960,1.023
172.990,1.016
173.020,1.022
173.050,1.021
173.080,1.018
173.110,1.021
173.140,1.021
173.170,1.021
173.200,1.021
173.230,1.022
173.260,1.025
173.290,1.024
173.320,1.024
173.350,1.022
173.380,1.025
173.410,1.026
173.440,1.021
173.470,1.022
173.500,1.023
173.530,1.024
173.560,1.021
173.590,1.019
173.620,1.023
173.650,1.021
173.680,1.020
173.710,1.018
173.740,1.023
173.770,1.023
173.800,1.021
173.830,1.021
173.860,1.021
173.890,1.021
173.920,1.023
173.950,1.017
173.980,1.021
174.010,1.026
174.040,1.023
174.070,1.021
174.100,1.019
174.130,1.021
174.160,1.023
174.190,1.024
174.220,1.022
174.250,1.019
174.280,1.019
174.310,1.025
174.340,1.021
174.370,1.021
174.400,1.021
174.430,1.021
174.460,1.019
174.490,1.020
174.520,1.019
174.550,1.024
174.580,1.019
174.610,1.024
174.640,1.024
174.670,1.024
174.700,1.024
174.730,1.022
174.760,1.023
174.790,1.019
174.820,1.022
174.850,1.025
174.880,1.020
174.910,1.020
174.940,1.023
174.970,1.022
175.000,1.022
175.030,1.024
175.060,1.024
175.090,1.021
175.120,1.019
175.150,1.020
175.180,1.021
175.210,1.021
175.240,1.024
175.270,1.022
175.300,1.027
175.330,1.021
175.360,1.021
175.390,1.022
175.420,1.021
175.450,1.019
175.480,1.024
175.510,1.021
175.540,1.019
175.570,1.022
175.600,1.021
175.630,1.018
175.660,1.020
175.690,1.020
175.720,1.023
175.750,1.021
175.780,1.020
175.810,1.021
175.840,1.021
175.870,1.022
175.900,1.024
175.930,1.015
175.960,1.025
175.990,1.022
176.020,1.023
176.050,1.020
176.080,1.019
176.110,1.024
176.140,1.021
176.170,1.017
176.200,1.020
176.230,1.022
176.260,1.025
176.290,1.021
176.320,1.021
176.350,1.024
176.380,1.021
176.410,1.021
176.440,1.026
176.470,1.019
176.500,1.020
176.530,1.022
176.560,1.023
176.590,1.021
176.620,1.024
176.650,1.018
176.680,1.022
176.710,1.020
176.740,1.025
176.770,1.021
176.800,1.024
176.830,1.025
176.860,1.021
176.890,1.022
176.920,1.019
176.950,1.023
176.980,1.021
177.010,1.022
177.040,1.021
177.070,1.025
177.100,1.023
177.130,1.023
177.160,1.023
177.190,1.023
177.220,1.024
177.250,1.022
177.280,1.021
177.310,1.021
177.340,1.021
177.370,1.021
177.400,1.020
177.430,1.021
177.460,1.021
177.490,1.027
177.520,1.023
177.550,1.020
177.580,1.021
177.610,1.021
177.640,1.018
177.670,1.019
177.700,1.026
177.730,1.025
177.760,1.025
177.790,1.021
177.820,1.019
177.850,1.019
177.880,1.021
177.910,1.022
177.940,1.023
177.970,1.020
178.000,1.021
178.030,1.021
178.060,1.021
178.090,1.021
178.120,1.022
178.150,1.021
178.180,1.018
178.210,1.022
178.240,1.021
178.270,1.021
178.300,1.024
178.330,1.024
178.360,1.021
178.390,1.024
178.420,1.019
178.450,1.021
178.480,1.020
178.510,1.021
178.540,1.021
178.570,1.018
178.600,1.022
178.630,1.022
178.660,1.021
178.690,1.026
178.720,1.023
178.750,1.021
178.780,1.022
178.810,1.024
178.840,1.021
178.870,1.023
178.900,1.021
178.930,1.027
178.960,1.022
178.990,1.021
179.020,1.021
179.050,1.019
179.080,1.018
179.110,1.021
179.140,1.021
179.170,1.021
179.200,1.019
179.230,1.020
179.260,1.021
179.290,1.023
179.320,1.021
179.350,1.021
179.380,1.025
179.410,1.023
179.440,1.020
179.470,1.021
179.500,1.021
179.530,1.020
179.560,1.021
179.590,1.019
179.620,1.025
179.650,1.025
179.680,1.019
179.710,1.021
179.740,1.022
179.770,1.021
179.800,1.023
179.830,1.023
179.860,1.020
179.890,1.021
179.920,1.024
179.950,1.021
179.980,1.021
180.010,1.022
180.040,1.022
180.070,1.022
180.100,1.021
180.130,1.023
180.160,1.022
180.190,1.021
180.220,1.025
180.250,1.027
180.280,1.028
180.310,1.021
180.340,1.022
180.370,1.026
180.400,1.020
180.430,1.019
180.460,1.018
180.490,1.021
180.520,1.020
180.550,1.021
180.580,1.019
180.610,1.018
180.640,1.024
180.670,1.024
180.700,1.023
180.730,1.023
180.760,1.021
180.790,1.023
180.820,1.021
180.850,1.023
180.880,1.025
180.910,1.023
180.940,1.022
180.970,1.023
181.000,1.026
181.030,1.026
181.060,1.026
181.090,1.022
181.120,1.022
181.150,1.022
181.180,1.023
181.210,1.021
181.240,1.027
181.270,1.023
181.300,1.025
181.330,1.030
181.360,1.030
181.390,1.022
181.420,1.018
181.450,1.013
181.480,1.015
181.510,1.020
181.540,1.027
181.570,1.036
181.600,1.028
181.630,1.020
181.660,1.021
181.690,1.019
181.720,1.021
181.750,1.023
181.780,1.027
181.810,1.032
181.840,1.021
181.870,1.019
181.900,1.021
181.930,1.022
181.960,1.025
181.990,1.021
182.020,1.018
182.050,1.022
182.080,1.026
182.110,1.026
182.140,1.022
182.170,1.022
182.200,1.023
182.230,1.023
182.260,1.022
182.290,1.020
182.320,1.021
182.350,1.024
182.380,1.025
182.410,1.025
182.440,1.023
182.470,1.028
182.500,1.024
182.530,1.024
182.560,1.023
182.590,1.019
182.620,1.024
182.650,1.020
182.680,1.017
182.710,1.021
182.740,1.025
182.770,1.021
182.800,1.023
182.830,1.027
182.860,1.025
182.890,1.024
182.920,1.021
182.950,1.021
182.980,1.022
183.010,1.021
183.040,1.021
183.070,1.024
183.100,1.027
183.130,1.027
183.160,1.024
183.190,1.028
183.220,1.025
183.250,1.021
183.280,1.022
183.310,1.023
183.340,1.023
183.370,1.026
183.400,1.023
183.430,1.018
183.460,1.025
183.490,1.027
183.520,1.026
183.550,1.024
183.580,1.021
183.610,1.020
183.640,1.020
183.670,1.022
183.700,1.022
183.730,1.021
183.760,1.025
183.790,1.022
183.820,1.018
183.850,1.028
183.880,1.027
183.910,1.029
183.940,1.024
183.970,1.024
184.000,1.021
184.030,1.023
184.060,1.023
184.090,1.021
184.120,1.022
184.150,1.022
184.180,1.026
184.210,1.022
184.240,1.022
184.270,1.027
184.300,1.023
184.330,1.018
184.360,1.029
184.390,1.014
184.420,1.029
184.450,1.035
184.480,1.025
184.510,1.015
184.540,1.011
184.570,1.021
184.600,1.031
184.630,1.017
184.660,1.028
184.690,1.033
184.720,1.014
184.750,1.013
184.780,1.012
184.810,1.008
184.840,1.004
184.870,1.016
184.900,1.016
184.930,1.019
184.960,1.020
184.990,1.021
185.020,1.019
185.050,1.015
185.080,1.017
185.110,1.021
185.140,1.011
185.170,1.007
185.200,1.000
185.230,1.005
185.260,0.991
185.290,1.013
185.320,1.023
185.350,1.029
185.380,1.050
185.410,1.050
185.440,1.034
185.470,1.021
185.500,1.015
185.530,1.014
185.560,1.014
185.590,1.011
185.620,1.014
185.650,1.020
185.680,1.022
185.710,1.020
185.740,1.018
185.770,1.020
185.800,1.021
185.830,1.032
185.860,1.029
185.890,1.026
185.920,1.027
185.950,1.029
185.980,1.033
186.010,1.023
186.040,1.007
186.070,0.999
186.100,1.001
186.130,1.010
186.160,1.023
186.190,1.015
186.220,1.021
186.250,1.022
186.280,1.019
186.310,1.021
186.340,1.022
186.370,1.029
186.400,1.033
186.430,1.020
186.460,1.021
186.490,1.026
186.520,1.022
186.550,1.021
186.580,1.022
186.610,1.021
186.640,1.019
186.670,1.020
186.700,1.018
186.730,1.020
186.760,1.021
186.790,1.021
186.820,1.021
186.850,1.021
186.880,1.025
186.910,1.024
186.940,1.018
186.970,1.018
187.000,1.025
187.030,1.023
187.060,1.018
187.090,1.021
187.120,1.025
187.150,1.023
187.180,1.029
187.210,1.021
187.240,1.031
187.270,1.026
187.300,1.017
187.330,1.025
187.360,1.021
187.390,1.023
187.420,1.024
187.450,1.021
187.480,1.024
187.510,1.018
187.540,1.021
187.570,1.020
187.600,1.020
187.630,1.021
187.660,1.021
187.690,1.021
187.720,1.026
187.750,1.023
187.780,1.020
187.810,1.018
187.840,1.021
187.870,1.023
187.900,1.022
187.930,1.024
187.960,1.027
187.990,1.022
188.020,1.026
188.050,1.023
188.080,1.021
188.110,1.018
188.140,1.021
188.170,1.031
188.200,1.023
188.230,1.021
188.260,1.021
188.290,1.018
188.320,1.018
188.350,1.021
188.380,1.021
188.410,1.025
188.440,1.021
188.470,1.021
188.500,1.024
188.530,1.022
188.560,1.020
188.590,1.025
188.620,1.021
188.650,1.026
188.680,1.024
188.710,1.021
188.740,1.021
188.770,1.021
188.800,1.028
188.830,1.021
188.860,1.019
188.890,1.025
188.920,1.025
188.950,1.024
188.980,1.023
189.010,1.018
189.040,1.023
189.070,1.025
189.100,1.021
189.130,1.022
189.160,1.023
189.190,1.026
189.220,1.021
189.250,1.027
189.280,1.025
189.310,1.023
189.340,1.025
189.370,1.027
189.400,1.023
189.430,1.019
189.460,1.018
189.490,1.021
189.520,1.021
189.550,1.029
189.580,1.026
189.610,1.024
189.640,1.022
189.670,1.021
189.700,1.022
189.730,1.022
189.760,1.021
189.790,1.020
189.820,1.020
189.850,1.023
189.880,1.027
189.910,1.021
189.940,1.021
189.970,1.024
190.000,1.026
190.030,1.021
190.060,1.023
190.090,1.021
190.120,1.021
190.150,1.024
190.180,1.019
190.210,1.019
190.240,1.026
190.270,1.027
190.300,1.022
190.330,1.021
190.360,1.021
190.390,1.021
190.420,1.019
190.450,1.019
190.480,1.022
190.510,1.021
190.540,1.024
190.570,1.023
190.600,1.022
190.630,1.025
190.660,1.026
190.690,1.022
190.720,1.021
190.750,1.019
190.780,1.016
190.810,1.023
190.840,1.022
190.870,1.019
190.900,1.023
190.930,1.026
190.960,1.022
190.990,1.021
191.020,1.021
191.050,1.021
191.080,1.024
191.110,1.024
191.140,1.022
191.170,1.021
191.200,1.021
191.230,1.020
191.260,1.021
191.290,1.021
191.320,1.022
191.350,1.023
191.380,1.023
191.410,1.023
191.440,1.019
191.470,1.025
191.500,1.024
191.530,1.022
191.560,1.018
191.590,1.024
191.620,1.024
191.650,1.022
191.680,1.027
191.710,1.019
191.740,1.021
191.770,1.021
191.800,1.023
191.830,1.023
191.860,1.020
191.890,1.021
191.920,1.021
191.950,1.024
191.980,1.030
192.010,1.021
192.040,1.021
192.070,1.026
192.100,1.021
192.130,1.023
192.160,1.022
192.190,1.026
192.220,1.022
192.250,1.023
192.280,1.027
192.310,1.018
192.340,1.021
192.370,1.025
192.400,1.024
192.430,1.026
192.460,1.033
192.490,1.025
192.520,1.021
192.550,1.021
192.580,1.023
192.610,1.023
192.640,1.022
192.670,1.018
192.700,1.017
192.730,1.021
192.760,1.024
192.790,1.018
192.820,1.018
192.850,1.019
192.880,1.021
192.910,1.021
192.940,1.021
192.970,1.024
193.000,1.024
193.030,1.027
193.060,1.024
193.090,1.021
193.120,1.021
193.150,1.024
193.180,1.023
193.210,1.027
193.240,1.025
193.270,1.025
193.300,1.021
193.330,1.018
193.360,1.033
193.390,1.028
193.420,1.023
193.450,1.021
193.480,1.022
193.510,1.025
193.540,1.024
193.570,1.023
193.600,1.027
193.630,1.020
193.660,1.026
193.690,1.025
193.720,1.025
193.750,1.027
193.780,1.024
193.810,1.021
193.840,1.023
193.870,1.026
193.900,1.026
193.930,1.027
193.960,1.024
193.990,1.022
194.020,1.022
194.050,1.028
194.080,1.021
194.110,1.027
194.140,1.024
194.170,1.023
194.200,1.025
194.230,1.023
194.260,1.030
194.290,1.021
194.320,1.028
194.350,1.028
194.380,1.023
194.410,1.020
194.440,1.022
194.470,1.019
194.500,1.024
194.530,1.024
194.560,1.019
194.590,1.025
194.620,1.019
194.650,1.024
194.680,1.026
194.710,1.024
194.740,1.022
194.770,1.021
194.800,1.026
194.830,1.024
194.860,1.023
194.890,1.022
194.920,1.021
194.950,1.024
194.980,1.025
195.010,1.025
195.040,1.024
195.070,1.021
195.100,1.024
195.130,1.021
195.160,1.024
195.190,1.022
195.220,1.023
195.250,1.021
195.280,1.022
195.310,1.025
195.340,1.024
195.370,1.022
195.400,1.021
195.430,1.022
195.460,1.022
195.490,1.024
195.520,1.024
195.550,1.027
195.580,1.025
195.610,1.028
195.640,1.027
195.670,1.025
195.700,1.023
195.730,1.024
195.760,1.023
195.790,1.024
195.820,1.023
195.850,1.025
195.880,1.027
195.910,1.030
195.940,1.016
195.970,1.030
196.000,1.026
196.030,1.021
196.060,1.027
196.090,1.026
196.120,1.024
196.150,1.028
196.180,1.025
196.210,1.026
196.240,1.020
196.270,1.024
196.300,1.026
196.330,1.023
196.360,1.022
196.390,1.023
196.420,1.022
196.450,1.023
196.480,1.024
196.510,1.023
196.540,1.024
196.570,1.024
196.600,1.021
196.630,1.026
196.660,1.024
196.690,1.021
196.720,1.026
196.750,1.024
196.780,1.024
196.810,1.023
196.840,1.022
196.870,1.020
196.900,1.026
196.930,1.023
196.960,1.024
196.990,1.027
197.020,1.024
197.050,1.025
197.080,1.021
197.110,1.024
197.140,1.021
197.170,1.019
197.200,1.023
197.230,1.021
197.260,1.023
197.290,1.023
197.320,1.029
197.350,1.025
197.380,1.023
197.410,1.028
197.440,1.026
197.470,1.024
197.500,1.024
197.530,1.025
197.560,1.023
197.590,1.021
197.620,1.023
197.650,1.030
197.680,1.017
197.710,1.024
197.740,1.024
197.770,1.024
197.800,1.023
197.830,1.026
197.860,1.021
197.890,1.021
197.920,1.021
197.950,1.019
197.980,1.025
198.010,1.024
198.040,1.025
198.070,1.023
198.100,1.027
198.130,1.027
198.160,1.025
198.190,1.028
198.220,1.024
198.250,1.022
198.280,1.022
198.310,1.027
198.340,1.023
198.370,1.024
198.400,1.030
198.430,1.017
198.460,1.022
198.490,1.026
198.520,1.023
198.550,1.024
198.580,1.027
198.610,1.023
198.640,1.024
198.670,1.024
198.700,1.021
198.730,1.024
198.760,1.028
198.790,1.027
198.820,1.025
198.850,1.021
198.880,1.017
198.910,1.023
198.940,1.024
198.970,1.023
199.000,1.023
199.030,1.027
199.060,1.025
199.090,1.025
199.120,1.022
199.150,1.026
199.180,1.021
199.210,1.023
199.240,1.024
199.270,1.021
199.300,1.023
199.330,1.024
199.360,1.024
199.390,1.024
199.420,1.019
199.450,1.024
199.480,1.024
199.510,1.029
199.540,1.023
199.570,1.019
199.600,1.030
199.630,1.021
199.660,1.026
199.690,1.024
199.720,1.025
199.750,1.024
199.780,1.025
199.810,1.024
199.840,1.026
199.870,1.019
199.900,1.024
199.930,1.024
199.960,1.023
199.990,1.026
200.020,1.025
200.050,1.022
200.080,1.024
200.110,1.021
200.140,1.020
200.170,1.021
200.200,1.025
200.230,1.024
200.260,1.025
200.290,1.021
200.320,1.026
200.350,1.024
200.380,1.024
200.410,1.021
200.440,1.024
200.470,1.024
200.500,1.027
200.530,1.024
200.560,1.021
200.590,1.021
200.620,1.022
200.650,1.025
200.680,1.022
200.710,1.022
200.740,1.026
200.770,1.027
200.800,1.024
200.830,1.026
200.860,1.020
200.890,1.021
200.920,1.026
200.950,1.026
200.980,1.024
201.010,1.021
201.040,1.023
201.070,1.023
201.100,1.025
201.130,1.021
201.160,1.022
201.190,1.021
201.220,1.021
201.250,1.027
201.280,1.024
201.310,1.026
201.340,1.028
201.370,1.028
201.400,1.033
201.430,1.028
201.460,1.033
201.490,1.045
201.520,1.081
201.550,1.074
201.580,1.045
201.610,1.044
201.640,1.027
201.670,1.019
201.700,1.026
201.730,0.972
201.760,0.996
201.790,0.964
201.820,1.021
201.850,0.989
201.880,1.028
201.910,1.015
201.940,1.008
201.970,1.040
202.000,0.995
202.030,1.035
202.060,1.013
202.090,1.031
202.120,1.033
202.150,1.022
202.180,1.027
202.210,1.036
202.240,1.014
202.270,1.032
202.300,1.015
202.330,1.020
202.360,1.033
202.390,1.005
202.420,1.000
202.450,1.020
202.480,0.995
202.510,1.020
202.540,1.037
202.570,1.027
202.600,1.023
202.630,1.020
202.660,1.010
202.690,1.027
202.720,1.027
202.750,1.024
202.780,1.022
202.810,1.009
202.840,1.012
202.870,0.992
202.900,0.996
202.930,1.006
202.960,1.014
202.990,1.015
203.020,1.014
203.050,1.025
203.080,1.020
203.110,1.007
203.140,1.029
203.170,1.014
203.200,1.002
203.230,1.005
203.260,1.010
203.290,1.023
203.320,1.022
203.350,1.016
203.380,0.945
203.410,1.042
203.440,1.107
203.470,1.099
203.500,1.041
203.530,1.011
203.560,1.022
203.590,0.984
203.620,0.932
203.650,1.009
203.680,1.096
203.710,1.184
203.740,1.137
203.770,1.062
203.800,1.034
203.830,1.022
203.860,0.971
203.890,0.956
203.920,0.994
203.950,1.098
203.980,1.145
204.010,1.095
204.040,1.044
204.070,1.019
204.100,0.991
204.130,1.021
204.160,0.924
204.190,0.972
204.220,1.051
204.250,1.077
204.280,1.024
204.310,0.994
204.340,1.027
204.370,1.021
204.400,1.014
204.430,1.017
204.460,1.020
204.490,1.003
204.520,1.028
204.550,1.017
204.580,1.004
204.610,0.988
204.640,1.005
204.670,1.006
204.700,1.002
204.730,0.987
204.760,0.991
204.790,0.998
204.820,1.026
204.850,1.028
204.880,0.998
204.910,0.999
204.940,1.001
204.970,1.014
205.000,0.992
205.030,0.999
205.060,1.003
205.090,1.013
205.120,1.009
205.150,0.979
205.180,1.010
205.210,1.031
205.240,1.021
205.270,1.029
205.300,1.025
205.330,0.992
205.360,1.021
205.390,1.017
205.420,1.015
205.450,1.025
205.480,1.015
205.510,0.999
205.540,1.010
205.570,1.018
205.600,1.028
205.630,1.020
205.660,1.006
205.690,1.001
205.720,1.006
205.750,1.014
205.780,1.002
205.810,1.002
205.840,1.015
205.870,1.010
205.900,1.003
205.930,1.010
205.960,1.003
205.990,1.009
206.020,1.013
206.050,1.019
206.080,1.016
206.110,1.003
206.140,1.012
206.170,1.041
206.200,1.041
206.230,1.024
206.260,0.997
206.290,1.014
206.320,1.020
206.350,1.015
206.380,1.003
206.410,1.010
206.440,1.008
206.470,1.011
206.500,1.014
206.530,0.993
206.560,1.001
206.590,1.027
206.620,1.045
206.650,1.043
206.680,1.019
206.710,0.992
206.740,1.007
206.770,1.021
206.800,1.019
206.830,1.020
206.860,1.021
206.890,1.013
206.920,1.007
206.950,1.021
206.980,1.016
207.010,1.012
207.040,1.017
207.070,1.015
207.100,1.034
207.130,1.038
207.160,1.052
207.190,1.072
207.220,1.047
207.250,1.025
207.280,0.993
207.310,0.983
207.340,0.987
207.370,0.997
207.400,0.999
207.430,1.001
207.460,1.016
207.490,1.023
207.520,1.022
207.550,1.018
207.580,1.020
207.610,1.024
207.640,1.021
207.670,1.025
207.700,1.030
207.730,1.022
207.760,1.021
207.790,1.024
207.820,1.018
207.850,1.020
207.880,1.024
207.910,1.027
207.940,1.036
207.970,1.027
208.000,1.017
208.030,1.005
208.060,0.990
208.090,0.982
208.120,0.965
208.150,0.972
208.180,1.005
208.210,1.041
208.240,1.064
208.270,1.079
208.300,1.089
208.330,1.066
208.360,1.052
208.390,1.036
208.420,1.022
208.450,1.016
208.480,1.018
208.510,1.021
208.540,1.015
208.570,1.017
208.600,1.021
208.630,1.027
208.660,1.025
208.690,1.020
208.720,1.021
208.750,1.023
208.780,1.021
208.810,1.020
208.840,1.010
208.870,1.017
208.900,1.018
208.930,1.026
208.960,1.028
208.990,1.022
209.020,1.025
209.050,1.013
209.080,1.016
209.110,1.018
209.140,1.021
209.170,1.018
209.200,1.019
209.230,1.019
209.260,1.021
209.290,1.029
209.320,1.029
209.350,1.023
209.380,1.021
209.410,1.026
209.440,1.021
209.470,1.014
209.500,1.012
209.530,1.021
209.560,1.021
209.590,1.028
209.620,1.019
209.650,1.026
209.680,1.026
209.710,1.020
209.740,1.019
209.770,1.019
209.800,1.020
209.830,1.021
209.860,1.021
209.890,1.017
209.920,1.020
209.950,1.020
209.980,1.017
210.010,1.021
210.040,1.025
210.070,1.024
210.100,1.019
210.130,1.021
210.160,1.021
210.190,1.020
210.220,1.026
210.250,1.020
210.280,1.023
210.310,1.024
210.340,1.021
210.370,1.016
210.400,1.026
210.430,1.024
210.460,1.021
210.490,1.018
210.520,1.021
210.550,1.021
210.580,1.018
210.610,1.021
210.640,1.023
210.670,1.023
210.700,1.023
210.730,1.023
210.760,1.022
210.790,1.020
210.820,1.019
210.850,1.022
210.880,1.022
210.910,1.018
210.940,1.020
210.970,1.022
211.000,1.026
211.030,1.024
211.060,1.021
211.090,1.021
211.120,1.017
211.150,1.020
211.180,1.022
211.210,1.018
211.240,1.019
211.270,1.024
211.300,1.020
211.330,1.021
211.360,1.021
211.390,1.021
211.420,1.021
211.450,1.021
211.480,1.020
211.510,1.023
211.540,1.026
211.570,1.021
211.600,1.017
211.630,1.026
211.660,1.022
211.690,1.021
211.720,1.015
211.750,1.021
211.780,1.017
211.810,1.024
211.840,1.018
211.870,1.024
211.900,1.030
211.930,1.024
211.960,1.023
211.990,1.025
212.020,1.027
212.050,1.019
212.080,1.024
212.110,1.021
212.140,1.021
212.170,1.030
212.200,1.028
212.230,1.021
212.260,1.024
212.290,1.022
212.320,1.020
212.350,1.008
212.380,1.013
212.410,1.020
212.440,1.026
212.470,1.028
212.500,1.022
212.530,1.023
212.560,1.023
212.590,1.023
212.620,1.024
212.650,1.021
212.680,1.017
212.710,1.021
212.740,1.020
212.770,1.018
212.800,1.020
212.830,1.021
212.860,1.023
212.890,1.025
212.920,1.021
212.950,1.023
212.980,1.025
213.010,1.027
213.040,1.024
213.070,1.024
213.100,1.025
213.130,1.020
213.160,1.026
213.190,1.025
213.220,1.024
213.250,1.021
213.280,1.026
213.310,1.022
213.340,1.020
213.370,1.019
213.400,1.024
213.430,1.024
213.460,1.021
213.490,1.021
213.520,1.019
213.550,1.019
