df_hash,22ZHK4.DZ2M1F
57.473,1.027
57.503,1.029
57.533,1.032
57.563,1.025
57.593,1.030
57.623,1.033
57.653,1.026
57.683,1.026
57.713,1.030
57.743,1.029
57.773,1.030
57.803,1.032
57.833,1.027
57.863,1.029
57.893,1.026
57.923,1.026
57.953,1.031
57.983,1.031
58.013,1.029
58.043,1.030
58.073,1.032
58.103,1.032
58.133,1.029
58.163,1.025
58.193,1.030
58.223,1.029
58.253,1.031
58.283,1.025
58.313,1.028
58.343,1.026
58.373,1.028
58.403,1.029
58.433,1.027
58.463,1.023
58.493,1.027
58.523,1.029
58.553,1.029
58.583,1.028
58.613,1.031
58.643,1.028
58.673,1.028
58.703,1.030
58.733,1.032
58.763,1.026
58.793,1.027
58.823,1.026
58.853,1.030
58.883,1.032
58.913,1.027
58.943,1.028
58.973,1.026
59.003,1.030
59.033,1.029
59.063,1.024
59.093,1.031
59.123,1.030
59.153,1.028
59.183,1.028
59.213,1.026
59.243,1.025
59.273,1.028
59.303,1.029
59.333,1.027
59.363,1.028
59.393,1.028
59.423,1.028
59.453,1.030
59.483,1.028
59.513,1.030
59.543,1.026
59.573,1.032
59.603,1.031
59.633,1.027
59.663,1.023
59.693,1.035
59.723,1.028
59.753,1.026
59.783,1.026
59.813,1.026
59.843,1.028
59.873,1.026
59.903,1.028
59.933,1.028
59.963,1.030
59.993,1.032
60.023,1.026
60.053,1.026
60.083,1.026
60.113,1.028
60.143,1.029
60.173,1.030
60.203,1.030
60.233,1.031
60.263,1.032
60.293,1.029
60.323,1.027
60.353,1.028
60.383,1.028
60.413,1.030
60.443,1.028
60.473,1.030
60.503,1.031
60.533,1.028
60.563,1.031
60.593,1.029
60.623,1.028
60.653,1.027
60.683,1.027
60.713,1.027
60.743,1.030
60.773,1.029
60.803,1.030
60.833,1.029
60.863,1.027
60.893,1.027
60.923,1.032
60.953,1.027
60.983,1.029
61.013,1.027
61.043,1.024
61.073,1.027
61.103,1.030
61.133,1.026
61.163,1.028
61.193,1.030
61.223,1.026
61.253,1.026
61.283,1.024
61.313,1.028
61.343,1.032
61.373,1.027
61.403,1.025
61.433,1.024
61.463,1.029
61.493,1.032
61.523,1.027
61.553,1.030
61.583,1.026
61.613,1.029
61.643,1.029
61.673,1.028
61.703,1.030
61.733,1.030
61.763,1.030
61.793,1.027
61.823,1.030
61.853,1.031
61.883,1.027
61.913,1.028
61.943,1.030
61.973,1.028
62.003,1.031
62.033,1.026
62.063,1.032
62.093,1.028
62.123,1.032
62.153,1.029
62.183,1.028
62.213,1.029
62.243,1.029
62.273,1.030
62.303,1.025
62.333,1.032
62.363,1.029
62.393,1.030
62.423,1.032
62.453,1.027
62.483,1.028
62.513,1.026
62.543,1.031
62.573,1.029
62.603,1.029
62.633,1.029
62.663,1.031
62.693,1.031
62.723,1.030
62.753,1.025
62.783,1.030
62.813,1.032
62.843,1.029
62.873,1.030
62.903,1.027
62.933,1.033
62.963,1.035
62.993,1.028
63.023,1.028
63.053,1.026
63.083,1.029
63.113,1.031
63.143,1.031
63.173,1.025
63.203,1.034
63.233,1.030
63.263,1.026
63.293,1.024
63.323,1.025
63.353,1.030
63.383,1.030
63.413,1.031
63.443,1.032
63.473,1.031
63.503,1.028
63.533,1.027
63.563,1.028
63.593,1.028
63.623,1.027
63.653,1.026
63.683,1.029
63.713,1.034
63.743,1.032
63.773,1.026
63.803,1.026
63.833,1.031
63.863,1.027
63.893,1.029
63.923,1.030
63.953,1.030
63.983,1.028
64.013,1.027
64.043,1.030
64.073,1.026
64.103,1.032
64.133,1.030
64.163,1.028
64.193,1.029
64.223,1.030
64.253,1.029
64.283,1.027
64.313,1.029
64.343,1.030
64.373,1.030
64.403,1.025
64.433,1.027
64.463,1.028
64.493,1.034
64.523,1.027
64.553,1.024
64.583,1.031
64.613,1.029
64.643,1.031
64.673,1.025
64.703,1.032
64.733,1.026
64.763,1.030
64.793,1.035
64.823,1.025
64.853,1.026
64.883,1.031
64.913,1.029
64.943,1.031
64.973,1.028
65.003,1.031
65.033,1.033
65.063,1.031
65.093,1.030
65.123,1.030
65.153,1.023
65.183,1.028
65.213,1.031
65.243,1.033
65.273,1.031
65.303,1.031
65.333,1.031
65.363,1.034
65.393,1.028
65.423,1.026
65.453,1.025
65.483,1.031
65.513,1.026
65.543,1.028
65.573,1.032
65.603,1.028
65.633,1.033
65.663,1.031
65.693,1.028
65.723,1.024
65.753,1.028
65.783,1.027
65.813,1.029
65.843,1.031
65.873,1.030
65.903,1.028
65.933,1.029
65.963,1.027
65.993,1.028
66.023,1.026
66.053,1.028
66.083,1.028
66.113,1.028
66.143,1.034
66.173,1.031
66.203,1.032
66.233,1.029
66.263,1.026
66.293,1.025
66.323,1.033
66.353,1.028
66.383,1.029
66.413,1.029
66.443,1.027
66.473,1.027
66.503,1.029
66.533,1.030
66.563,1.026
66.593,1.032
66.623,1.030
66.653,1.026
66.683,1.031
66.713,1.030
66.743,1.027
66.773,1.029
66.803,1.032
66.833,1.029
66.863,1.029
66.893,1.025
66.923,1.030
66.953,1.033
66.983,1.033
67.013,1.029
67.043,1.030
67.073,1.032
67.103,1.030
67.133,1.027
67.163,1.033
67.193,1.028
67.223,1.028
67.253,1.033
67.283,1.029
67.313,1.028
67.343,1.027
67.373,1.028
67.403,1.031
67.433,1.028
67.463,1.029
67.493,1.028
67.523,1.031
67.553,1.028
67.583,1.027
67.613,1.028
67.643,1.029
67.673,1.030
67.703,1.027
67.733,1.032
67.763,1.030
67.793,1.028
67.823,1.029
67.853,1.029
67.883,1.032
67.913,1.029
67.943,1.029
67.973,1.028
68.003,1.025
68.033,1.030
68.063,1.029
68.093,1.027
68.123,1.031
68.153,1.031
68.183,1.029
68.213,1.029
68.243,1.028
68.273,1.029
68.303,1.026
68.333,1.032
68.363,1.028
68.393,1.027
68.423,1.029
68.453,1.032
68.483,1.027
68.513,1.022
68.543,1.029
68.573,1.034
68.603,1.032
68.633,1.024
68.663,1.024
68.693,1.031
68.723,1.029
68.753,1.029
68.783,1.028
68.813,1.036
68.843,1.027
68.873,1.027
68.903,1.030
68.933,1.026
68.963,1.025
68.993,1.027
69.023,1.029
69.053,1.029
69.083,1.026
69.113,1.030
69.143,1.028
69.173,1.030
69.203,1.031
69.233,1.029
69.263,1.030
69.293,1.028
69.323,1.030
69.353,1.031
69.383,1.031
69.413,1.029
69.443,1.027
69.473,1.031
69.503,1.028
69.533,1.031
69.563,1.030
69.593,1.028
69.623,1.031
69.653,1.030
69.683,1.026
69.713,1.027
69.743,1.033
69.773,1.029
69.803,1.028
69.833,1.027
69.863,1.032
69.893,1.027
69.923,1.034
69.953,1.026
69.983,1.023
70.013,1.027
70.043,1.028
70.073,1.032
70.103,1.032
70.133,1.024
70.163,1.030
70.193,1.029
70.223,1.028
70.253,1.029
70.283,1.032
70.313,1.030
70.343,1.031
70.373,1.028
70.403,1.026
70.433,1.025
70.463,1.029
70.493,1.029
70.523,1.030
70.553,1.027
70.583,1.031
70.613,1.029
70.643,1.027
70.673,1.032
70.703,1.032
70.733,1.030
70.763,1.027
70.793,1.028
70.823,1.030
70.853,1.030
70.883,1.025
70.913,1.030
70.943,1.033
70.973,1.030
71.003,1.030
71.033,1.036
71.063,1.025
71.093,1.027
71.123,1.026
71.153,1.026
71.183,1.021
71.213,1.027
71.243,1.030
71.273,1.033
71.303,1.030
71.333,1.029
71.363,1.029
71.393,1.030
71.423,1.029
71.453,1.026
71.483,1.026
71.513,1.035
71.543,1.028
71.573,1.028
71.603,1.028
71.633,1.028
71.663,1.028
71.693,1.031
71.723,1.034
71.753,1.025
71.783,1.030
71.813,1.028
71.843,1.029
71.873,1.024
71.903,1.031
71.933,1.026
71.963,1.027
71.993,1.029
72.023,1.029
72.053,1.029
72.083,1.030
72.113,1.030
72.143,1.027
72.173,1.031
72.203,1.030
72.233,1.031
72.263,1.030
72.293,1.028
72.323,1.028
72.353,1.029
72.383,1.026
72.413,1.028
72.443,1.031
72.473,1.026
72.503,1.031
72.533,1.028
72.563,1.024
72.593,1.027
72.623,1.030
72.653,1.030
72.683,1.029
72.713,1.029
72.743,1.032
72.773,1.032
72.803,1.025
72.833,1.028
72.863,1.032
72.893,1.028
72.923,1.031
72.953,1.024
72.983,1.034
73.013,1.029
73.043,1.026
73.073,1.032
73.103,1.029
73.133,1.026
73.163,1.025
73.193,1.034
73.223,1.030
73.253,1.027
73.283,1.033
73.313,1.027
73.343,1.022
73.373,1.027
73.403,1.030
73.433,1.026
73.463,1.028
73.493,1.028
73.523,1.027
73.553,1.032
73.583,1.032
73.613,1.027
73.643,1.032
73.673,1.027
73.703,1.028
73.733,1.029
73.763,1.028
73.793,1.026
73.823,1.032
73.853,1.031
73.883,1.028
73.913,1.030
73.943,1.029
73.973,1.029
74.003,1.030
74.033,1.031
74.063,1.030
74.093,1.028
74.123,1.031
74.153,1.029
74.183,1.029
74.213,1.033
74.243,1.028
74.273,1.031
74.303,1.031
74.333,1.032
74.363,1.028
74.393,1.027
74.423,1.026
74.453,1.035
74.483,1.031
74.513,1.026
74.543,1.030
74.573,1.028
74.603,1.031
74.633,1.029
74.663,1.028
74.693,1.028
74.723,1.031
74.753,1.032
74.783,1.029
74.813,1.026
74.843,1.031
74.873,1.033
74.903,1.029
74.933,1.031
74.963,1.031
74.993,1.030
75.023,1.026
75.053,1.032
75.083,1.028
75.113,1.025
75.143,1.029
75.173,1.029
75.203,1.030
75.233,1.028
75.263,1.034
75.293,1.034
75.323,1.031
75.353,1.028
75.383,1.035
75.413,1.029
75.443,1.029
75.473,1.027
75.503,1.029
75.533,1.025
75.563,1.029
75.593,1.036
75.623,1.029
75.653,1.030
75.683,1.032
75.713,1.024
75.743,1.025
75.773,1.031
75.803,1.030
75.833,1.028
75.863,1.027
75.893,1.026
75.923,1.028
75.953,1.029
75.983,1.029
76.013,1.029
76.043,1.026
76.073,1.027
76.103,1.024
76.133,1.028
76.163,1.031
76.193,1.025
76.223,1.029
76.253,1.031
76.283,1.031
76.313,1.030
76.343,1.025
76.373,1.031
76.403,1.030
76.433,1.029
76.463,1.026
76.493,1.028
76.523,1.029
76.553,1.030
76.583,1.028
76.613,1.028
76.643,1.028
76.673,1.031
76.703,1.028
76.733,1.032
76.763,1.034
76.793,1.025
76.823,1.026
76.853,1.028
76.883,1.036
76.913,1.026
76.943,1.029
76.973,1.029
77.003,1.031
77.033,1.032
77.063,1.028
77.093,1.034
77.123,1.028
77.153,1.028
77.183,1.029
77.213,1.030
77.243,1.027
77.273,1.030
77.303,1.029
77.333,1.025
77.363,1.027
77.393,1.029
77.423,1.028
77.453,1.030
77.483,1.030
77.513,1.027
77.543,1.028
77.573,1.032
77.603,1.032
77.633,1.032
77.663,1.027
77.693,1.031
77.723,1.035
77.753,1.028
77.783,1.025
77.813,1.032
77.843,1.033
77.873,1.032
77.903,1.030
77.933,1.033
77.963,1.029
77.993,1.032
78.023,1.031
78.053,1.027
78.083,1.026
78.113,1.029
78.143,1.032
78.173,1.030
78.203,1.030
78.233,1.031
78.263,1.028
78.293,1.032
78.323,1.027
78.353,1.027
78.383,1.025
78.413,1.026
78.443,1.028
78.473,1.033
78.503,1.028
78.533,1.027
78.563,1.030
78.593,1.033
78.623,1.032
78.653,1.030
78.683,1.029
78.713,1.028
78.743,1.027
78.773,1.030
78.803,1.030
78.833,1.026
78.863,1.029
78.893,1.030
78.923,1.028
78.953,1.029
78.983,1.029
79.013,1.033
79.043,1.031
79.073,1.028
79.103,1.030
79.133,1.031
79.163,1.036
79.193,1.031
79.223,1.027
79.253,1.028
79.283,1.028
79.313,1.031
79.343,1.031
79.373,1.031
79.403,1.029
79.433,1.030
79.463,1.033
79.493,1.030
79.523,1.029
79.553,1.029
79.583,1.029
79.613,1.029
79.643,1.031
79.673,1.029
79.703,1.029
79.733,1.032
79.763,1.027
79.793,1.030
79.823,1.031
79.853,1.029
79.883,1.033
79.913,1.032
79.943,1.029
79.973,1.034
80.003,1.027
80.033,1.028
80.063,1.027
80.093,1.030
80.123,1.031
80.153,1.029
80.183,1.031
80.213,1.029
80.243,1.030
80.273,1.032
80.303,1.027
80.333,1.026
80.363,1.027
80.393,1.029
80.423,1.028
80.453,1.032
80.483,1.031
80.513,1.031
80.543,1.029
80.573,1.031
80.603,1.029
80.633,1.029
80.663,1.031
80.693,1.029
80.723,1.025
80.753,1.030
80.783,1.032
80.813,1.036
80.843,1.029
80.873,1.028
80.903,1.027
80.933,1.031
80.963,1.032
80.993,1.032
81.023,1.031
81.053,1.025
81.083,1.029
81.113,1.028
81.143,1.026
81.173,1.024
81.203,1.031
81.233,1.032
81.263,1.030
81.293,1.027
81.323,1.032
81.353,1.030
81.383,1.028
81.413,1.029
81.443,1.033
81.473,1.028
81.503,1.026
81.533,1.032
81.563,1.036
81.593,1.031
81.623,1.026
81.653,1.026
81.683,1.031
81.713,1.036
81.743,1.030
81.773,1.034
81.803,1.033
81.833,1.029
81.863,1.031
81.893,1.027
81.923,1.031
81.953,1.030
81.983,1.036
82.013,1.030
82.043,1.026
82.073,1.026
82.103,1.029
82.133,1.026
82.163,1.029
82.193,1.034
82.223,1.032
82.253,1.030
82.283,1.026
82.313,1.025
82.343,1.032
82.373,1.032
82.403,1.028
82.433,1.026
82.463,1.028
82.493,1.027
82.523,1.030
82.553,1.028
82.583,1.031
82.613,1.032
82.643,1.028
82.673,1.034
82.703,1.033
82.733,1.029
82.763,1.025
82.793,1.030
82.823,1.028
82.853,1.030
82.883,1.032
82.913,1.031
82.943,1.033
82.973,1.028
83.003,1.029
83.033,1.030
83.063,1.026
83.093,1.026
83.123,1.030
83.153,1.031
83.183,1.030
83.213,1.029
83.243,1.032
83.273,1.033
83.303,1.026
83.333,1.027
83.363,1.026
83.393,1.027
83.423,1.031
83.453,1.030
83.483,1.034
83.513,1.027
83.543,1.033
83.573,1.035
83.603,1.026
83.633,1.024
83.663,1.027
83.693,1.030
83.723,1.030
83.753,1.031
83.783,1.031
83.813,1.031
83.843,1.030
83.873,1.029
83.903,1.030
83.933,1.033
83.963,1.027
83.993,1.025
84.023,1.028
84.053,1.030
84.083,1.035
84.113,1.029
84.143,1.027
84.173,1.032
84.203,1.031
84.233,1.030
84.263,1.030
84.293,1.036
84.323,1.027
84.353,1.028
84.383,1.032
84.413,1.030
84.443,1.028
84.473,1.031
84.503,1.032
84.533,1.033
84.563,1.029
84.593,1.030
84.623,1.032
84.653,1.030
84.683,1.030
84.713,1.029
84.743,1.024
84.773,1.028
84.803,1.031
84.833,1.029
84.863,1.026
84.893,1.033
84.923,1.036
84.953,1.032
84.983,1.027
85.013,1.029
85.043,1.026
85.073,1.029
85.103,1.026
85.133,1.032
85.163,1.027
85.193,1.037
85.223,1.032
85.253,1.029
85.283,1.026
85.313,1.029
85.343,1.034
85.373,1.030
85.403,1.032
85.433,1.031
85.463,1.032
85.493,1.032
85.523,1.030
85.553,1.033
85.583,1.030
85.613,1.032
85.643,1.027
85.673,1.028
85.703,1.025
85.733,1.032
85.763,1.037
85.793,1.032
85.823,1.030
85.853,1.031
85.883,1.034
85.913,1.034
85.943,1.034
85.973,1.034
86.003,1.030
86.033,1.034
86.063,1.031
86.093,1.029
86.123,1.027
86.153,1.032
86.183,1.031
86.213,1.028
86.243,1.032
86.273,1.032
86.303,1.030
86.333,1.028
86.363,1.031
86.393,1.032
86.423,1.027
86.453,1.025
86.483,1.031
86.513,1.031
86.543,1.034
86.573,1.032
86.603,1.029
86.633,1.033
86.663,1.033
86.693,1.030
86.723,1.029
86.753,1.034
86.783,1.030
86.813,1.030
86.843,1.033
86.873,1.029
86.903,1.027
86.933,1.033
86.963,1.031
86.993,1.028
87.023,1.033
87.053,1.033
87.083,1.030
87.113,1.034
87.143,1.035
87.173,1.029
87.203,1.031
87.233,1.027
87.263,1.035
87.293,1.034
87.323,1.025
87.353,1.026
87.383,1.031
87.413,1.032
87.443,1.030
87.473,1.032
87.503,1.029
87.533,1.030
87.563,1.032
87.593,1.030
87.623,1.029
87.653,1.030
87.683,1.033
87.713,1.028
87.743,1.032
87.773,1.031
87.803,1.032
87.833,1.031
87.863,1.030
87.893,1.031
87.923,1.027
87.953,1.033
87.983,1.032
88.013,1.033
88.043,1.032
88.073,1.030
88.103,1.035
88.133,1.028
88.163,1.029
88.193,1.027
88.223,1.029
88.253,1.029
88.283,1.028
88.313,1.028
88.343,1.033
88.373,1.030
88.403,1.034
88.433,1.029
88.463,1.027
88.493,1.028
88.523,1.030
88.553,1.032
88.583,1.031
88.613,1.032
88.643,1.035
88.673,1.028
88.703,1.031
88.733,1.030
88.763,1.028
88.793,1.028
88.823,1.031
88.853,1.030
88.883,1.023
88.913,1.034
88.943,1.033
88.973,1.033
89.003,1.029
89.033,1.030
89.063,1.029
89.093,1.032
89.123,1.025
89.153,1.031
89.183,1.033
89.213,1.030
89.243,1.030
89.273,1.034
89.303,1.029
89.333,1.024
89.363,1.028
89.393,1.032
89.423,1.029
89.453,1.031
89.483,1.031
89.513,1.028
89.543,1.031
89.573,1.033
89.603,1.032
89.633,1.027
89.663,1.032
89.693,1.035
89.723,1.035
89.753,1.033
89.783,1.027
89.813,1.030
89.843,1.033
89.873,1.030
89.903,1.027
89.933,1.031
89.963,1.030
89.993,1.031
90.023,1.031
90.053,1.027
90.083,1.026
90.113,1.032
90.143,1.032
90.173,1.031
90.203,1.026
90.233,1.029
90.263,1.031
90.293,1.028
90.323,1.030
90.353,1.030
90.383,1.032
90.413,1.028
90.443,1.028
90.473,1.029
90.503,1.031
90.533,1.032
90.563,1.028
90.593,1.026
90.623,1.031
90.653,1.029
90.683,1.030
90.713,1.025
90.743,1.034
90.773,1.028
90.803,1.032
90.833,1.031
90.863,1.029
90.893,1.028
90.923,1.032
90.953,1.031
90.983,1.030
91.013,1.029
91.043,1.031
91.073,1.029
91.103,1.030
91.133,1.030
91.163,1.031
91.193,1.028
91.223,1.034
91.253,1.030
91.283,1.031
91.313,1.032
91.343,1.035
91.373,1.034
91.403,1.029
91.433,1.029
91.463,1.032
91.493,1.031
91.523,1.029
91.553,1.028
91.583,1.035
91.613,1.030
91.643,1.033
91.673,1.031
91.703,1.026
91.733,1.026
91.763,1.028
91.793,1.030
91.823,1.028
91.853,1.031
91.883,1.030
91.913,1.031
91.943,1.031
91.973,1.031
92.003,1.030
92.033,1.028
92.063,1.027
92.093,1.029
92.123,1.033
92.153,1.032
92.183,1.029
92.213,1.033
92.243,1.027
92.273,1.030
92.303,1.032
92.333,1.032
92.363,1.031
92.393,1.028
92.423,1.031
92.453,1.031
92.483,1.026
92.513,1.031
92.543,1.033
92.573,1.035
92.603,1.030
92.633,1.029
92.663,1.032
92.693,1.031
92.723,1.027
92.753,1.031
92.783,1.033
92.813,1.032
92.843,1.032
92.873,1.028
92.903,1.035
92.933,1.034
92.963,1.028
92.993,1.031
93.023,1.028
93.053,1.028
93.083,1.030
93.113,1.027
93.143,1.033
93.173,1.028
93.203,1.029
93.233,1.022
93.263,1.025
93.293,1.030
93.323,1.030
93.353,1.035
93.383,1.030
93.413,1.029
93.443,1.033
93.473,1.031
93.503,1.028
93.533,1.029
93.563,1.028
93.593,1.028
93.623,1.034
93.653,1.029
93.683,1.028
93.713,1.026
93.743,1.032
93.773,1.030
93.803,1.030
93.833,1.031
93.863,1.028
93.893,1.021
93.923,1.023
93.953,1.028
93.983,1.032
94.013,1.033
94.043,1.033
94.073,1.031
94.103,1.031
94.133,1.024
94.163,1.032
94.193,1.030
94.223,1.027
94.253,1.027
94.283,1.032
94.313,1.029
94.343,1.030
94.373,1.027
94.403,1.032
94.433,1.031
94.463,1.026
94.493,1.031
94.523,1.031
94.553,1.035
94.583,1.031
94.613,1.023
94.643,1.026
94.673,1.028
94.703,1.030
94.733,1.032
94.763,1.034
94.793,1.026
94.823,1.025
94.853,1.032
94.883,1.030
94.913,1.026
94.943,1.030
94.973,1.030
95.003,1.029
95.033,1.028
95.063,1.029
95.093,1.031
95.123,1.031
95.153,1.030
95.183,1.029
95.213,1.027
95.243,1.032
95.273,1.031
95.303,1.027
95.333,1.028
95.363,1.030
95.393,1.030
95.423,1.027
95.453,1.026
95.483,1.030
95.513,1.029
95.543,1.033
95.573,1.025
95.603,1.024
95.633,1.028
95.663,1.030
95.693,1.032
95.723,1.032
95.753,1.027
95.783,1.032
95.813,1.027
95.843,1.032
95.873,1.028
95.903,1.029
95.933,1.024
95.963,1.027
95.993,1.030
96.023,1.032
96.053,1.028
96.083,1.030
96.113,1.032
96.143,1.029
96.173,1.023
96.203,1.028
96.233,1.034
96.263,1.028
96.293,1.032
96.323,1.033
96.353,1.027
96.383,1.021
96.413,1.032
96.443,1.034
96.473,1.028
96.503,1.027
96.533,1.030
96.563,1.028
96.593,1.029
96.623,1.030
96.653,1.029
96.683,1.034
96.713,1.031
96.743,1.029
96.773,1.026
96.803,1.035
96.833,1.031
96.863,1.025
96.893,1.028
96.923,1.029
96.953,1.032
96.983,1.028
97.013,1.031
97.043,1.032
97.073,1.029
97.103,1.031
97.133,1.030
97.163,1.028
97.193,1.028
97.223,1.028
97.253,1.030
97.283,1.029
97.313,1.028
97.343,1.034
97.373,1.030
97.403,1.027
97.433,1.031
97.463,1.026
97.493,1.030
97.523,1.032
97.553,1.032
97.583,1.030
97.613,1.025
97.643,1.034
97.673,1.031
97.703,1.029
97.733,1.031
97.763,1.032
97.793,1.029
97.823,1.028
97.853,1.034
97.883,1.030
97.913,1.028
97.943,1.032
97.973,1.030
98.003,1.024
98.033,1.026
98.063,1.032
98.093,1.031
98.123,1.029
98.153,1.029
98.183,1.030
98.213,1.034
98.243,1.030
98.273,1.033
98.303,1.028
98.333,1.029
98.363,1.028
98.393,1.028
98.423,1.029
98.453,1.030
98.483,1.034
98.513,1.030
98.543,1.033
98.573,1.034
98.603,1.028
98.633,1.029
98.663,1.028
98.693,1.027
98.723,1.031
98.753,1.031
98.783,1.030
98.813,1.030
98.843,1.030
98.873,1.035
98.903,1.031
98.933,1.026
98.963,1.026
98.993,1.028
99.023,1.033
99.053,1.028
99.083,1.025
99.113,1.030
99.143,1.029
99.173,1.030
99.203,1.029
99.233,1.032
99.263,1.027
99.293,1.032
99.323,1.030
99.353,1.027
99.383,1.030
99.413,1.030
99.443,1.030
99.473,1.030
99.503,1.030
99.533,1.029
99.563,1.029
99.593,1.033
99.623,1.032
99.653,1.026
99.683,1.027
99.713,1.024
99.743,1.032
99.773,1.032
99.803,1.029
99.833,1.027
99.863,1.030
99.893,1.031
99.923,1.028
99.953,1.029
99.983,1.033
100.013,1.030
100.043,1.031
100.073,1.030
100.103,1.029
100.133,1.031
100.163,1.032
100.193,1.033
100.223,1.033
100.253,1.028
100.283,1.031
100.313,1.030
100.343,1.030
100.373,1.030
100.403,1.029
100.433,1.031
100.463,1.029
100.493,1.023
100.523,1.029
100.553,1.035
100.583,1.030
100.613,1.028
100.643,1.029
100.673,1.032
100.703,1.028
100.733,1.030
100.763,1.027
100.793,1.031
100.823,1.030
100.853,1.030
100.883,1.033
100.913,1.029
100.943,1.030
100.973,1.031
101.003,1.030
101.033,1.029
101.063,1.030
101.093,1.027
101.123,1.029
101.153,1.030
101.183,1.028
101.213,1.026
101.243,1.032
101.273,1.037
101.303,1.028
101.333,1.029
101.363,1.028
101.393,1.031
101.423,1.031
101.453,1.029
101.483,1.033
101.513,1.028
101.543,1.034
101.573,1.030
101.603,1.029
101.633,1.025
101.663,1.028
101.693,1.033
101.723,1.029
101.753,1.031
101.783,1.031
101.813,1.029
101.843,1.028
101.873,1.032
101.903,1.028
101.933,1.025
101.963,1.025
101.993,1.032
102.023,1.033
102.053,1.029
102.083,1.028
102.113,1.029
102.143,1.029
102.173,1.033
102.203,1.031
102.233,1.033
102.263,1.031
102.293,1.031
102.323,1.033
102.353,1.028
102.383,1.024
102.413,1.029
102.443,1.028
102.473,1.032
102.503,1.032
102.533,1.033
102.563,1.034
102.593,1.026
102.623,1.034
102.653,1.028
102.683,1.029
102.713,1.028
102.743,1.032
102.773,1.034
102.803,1.029
102.833,1.026
102.863,1.031
102.893,1.034
102.923,1.031
102.953,1.030
102.983,1.032
103.013,1.027
103.043,1.031
103.073,1.028
103.103,1.026
103.133,1.029
103.163,1.031
103.193,1.033
103.223,1.029
103.253,1.032
103.283,1.030
103.313,1.031
103.343,1.034
103.373,1.028
103.403,1.028
103.433,1.024
103.463,1.033
103.493,1.029
103.523,1.029
103.553,1.032
103.583,1.034
103.613,1.034
103.643,1.027
103.673,1.031
103.703,1.028
103.733,1.031
103.763,1.033
103.793,1.030
103.823,1.030
103.853,1.029
103.883,1.032
103.913,1.031
103.943,1.035
103.973,1.030
104.003,1.031
104.033,1.034
104.063,1.036
104.093,1.033
104.123,1.030
104.153,1.032
104.183,1.030
104.213,1.035
104.243,1.029
104.273,1.032
104.303,1.026
104.333,1.029
104.363,1.036
104.393,1.030
104.423,1.036
104.453,1.033
104.483,1.029
104.513,1.031
104.543,1.028
104.573,1.031
104.603,1.028
104.633,1.030
104.663,1.031
104.693,1.031
104.723,1.032
104.753,1.029
104.783,1.033
104.813,1.034
104.843,1.031
104.873,1.025
104.903,1.026
104.933,1.032
104.963,1.034
104.993,1.030
105.023,1.029
105.053,1.029
105.083,1.029
105.113,1.031
105.143,1.029
105.173,1.034
105.203,1.028
105.233,1.033
105.263,1.032
105.293,1.026
105.323,1.026
105.353,1.026
105.383,1.030
105.413,1.031
105.443,1.028
105.473,1.034
105.503,1.035
105.533,1.030
105.563,1.026
105.593,1.028
105.623,1.028
105.653,1.034
105.683,1.027
105.713,1.029
105.743,1.031
105.773,1.032
105.803,1.035
105.833,1.028
105.863,1.034
105.893,1.029
105.923,1.028
105.953,1.029
105.983,1.025
106.013,1.029
106.043,1.031
106.073,1.028
106.103,1.032
106.133,1.029
106.163,1.037
106.193,1.033
106.223,1.031
106.253,1.025
106.283,1.028
106.313,1.033
106.343,1.033
106.373,1.026
106.403,1.026
106.433,1.027
106.463,1.035
106.493,1.032
106.523,1.034
106.553,1.031
106.583,1.033
106.613,1.033
106.643,1.025
106.673,1.028
106.703,1.029
106.733,1.031
106.763,1.029
106.793,1.031
106.823,1.030
106.853,1.034
106.883,1.032
106.913,1.029
106.943,1.027
106.973,1.025
107.003,1.029
107.033,1.029
107.063,1.029
107.093,1.030
107.123,1.030
107.153,1.029
107.183,1.031
107.213,1.034
107.243,1.031
107.273,1.030
107.303,1.031
107.333,1.024
107.363,1.031
107.393,1.033
107.423,1.031
107.453,1.031
107.483,1.033
107.513,1.030
107.543,1.028
107.573,1.029
107.603,1.029
107.633,1.029
107.663,1.024
107.693,1.026
107.723,1.033
107.753,1.034
107.783,1.029
107.813,1.030
107.843,1.031
107.873,1.033
107.903,1.030
107.933,1.029
107.963,1.029
107.993,1.029
108.023,1.028
108.053,1.027
108.083,1.031
108.113,1.028
108.143,1.032
108.173,1.031
108.203,1.028
108.233,1.033
108.263,1.034
108.293,1.030
108.323,1.027
108.353,1.026
108.383,1.032
108.413,1.034
108.443,1.029
108.473,1.029
