df_hash,22ZHK4.W8ZZR3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2MA8
person_label,V92
date_time_start,2025-11-04_16-32-02.909000_+03
date_time_start_unix,1762259522.909
date_time_end,2025-11-04_16-40-18.078000_+03
length_difference_noticed,no

time,ppg_med
57.233,198
57.258,159
57.283,122
57.308,85
57.333,38
57.358,-24
57.383,-84
57.408,-100
57.433,-43
57.458,69
57.483,192
57.508,282
57.533,332
57.558,362
57.583,388
57.608,406
57.633,404
57.658,387
57.683,376
57.708,380
57.733,385
57.758,374
57.783,342
57.808,308
57.833,285
57.858,269
57.883,241
57.908,197
57.933,151
57.958,117
57.983,90
58.008,48
58.033,-12
58.058,-69
58.083,-79
58.108,-21
58.133,81
58.158,187
58.183,264
58.208,308
58.233,335
58.258,354
58.283,362
58.308,356
58.333,344
58.358,337
58.383,342
58.408,349
58.433,346
58.458,330
58.483,308
58.508,286
58.533,265
58.558,239
58.583,207
58.608,174
58.633,145
58.658,118
58.683,82
58.708,30
58.733,-25
58.758,-60
58.783,-50
58.808,10
58.833,100
58.858,189
58.883,258
58.908,304
58.933,336
58.958,358
58.983,369
59.008,365
59.033,356
59.058,351
59.083,355
59.108,362
59.133,358
59.158,340
59.183,314
59.208,290
59.233,270
59.258,246
59.283,214
59.308,179
59.333,148
59.358,120
59.383,84
59.408,31
59.433,-27
59.458,-65
59.483,-57
59.508,1
59.533,88
59.558,173
59.583,239
59.608,289
59.633,333
59.658,371
59.683,395
59.708,399
59.733,388
59.758,376
59.783,372
59.808,374
59.833,367
59.858,346
59.883,314
59.908,284
59.933,259
59.958,234
59.983,201
60.008,159
60.033,118
60.058,83
60.083,47
60.108,-1
60.133,-64
60.158,-113
60.183,-117
60.208,-63
60.233,28
60.258,123
60.283,199
60.308,261
60.333,324
60.358,392
60.383,447
60.408,471
60.433,463
60.458,443
60.483,434
60.508,439
60.533,442
60.558,430
60.583,399
60.608,361
60.633,326
60.658,293
60.683,254
60.708,202
60.733,142
60.758,86
60.783,41
60.808,1
60.833,-46
60.858,-115
60.883,-196
60.908,-258
60.933,-263
60.958,-196
60.983,-77
61.008,55
61.033,171
61.058,267
61.083,354
61.108,439
61.133,510
61.158,547
61.183,548
61.208,531
61.233,522
61.258,529
61.283,539
61.308,536
61.333,515
61.358,485
61.383,452
61.408,414
61.433,366
61.458,309
61.483,255
61.508,210
61.533,164
61.558,108
61.583,40
61.608,-24
61.633,-76
61.658,-125
61.683,-188
61.708,-271
61.733,-343
61.758,-358
61.783,-290
61.808,-160
61.833,-17
61.858,101
61.883,197
61.908,291
61.933,397
61.958,498
61.983,564
62.008,583
62.033,573
62.058,561
62.083,565
62.108,578
62.133,581
62.158,564
62.183,531
62.208,494
62.233,460
62.258,429
62.283,394
62.308,351
62.333,300
62.358,246
62.383,196
62.408,150
62.433,103
62.458,48
62.483,-14
62.508,-74
62.533,-126
62.558,-175
62.583,-233
62.608,-305
62.633,-365
62.658,-375
62.683,-307
62.708,-175
62.733,-23
62.758,105
62.783,203
62.808,290
62.833,383
62.858,473
62.883,537
62.908,560
62.933,556
62.958,549
62.983,555
63.008,568
63.033,573
63.058,562
63.083,540
63.108,512
63.133,478
63.158,438
63.183,396
63.208,356
63.233,318
63.258,276
63.283,226
63.308,175
63.333,134
63.358,103
63.383,71
63.408,28
63.433,-22
63.458,-68
63.483,-106
63.508,-148
63.533,-205
63.558,-263
63.583,-283
63.608,-238
63.633,-132
63.658,-4
63.683,108
63.708,197
63.733,274
63.758,353
63.783,425
63.808,470
63.833,485
63.858,483
63.883,487
63.908,502
63.933,519
63.958,525
63.983,515
64.008,495
64.033,473
64.058,448
64.083,419
64.108,386
64.133,347
64.158,304
64.183,255
64.208,209
64.233,171
64.258,143
64.283,116
64.308,87
64.333,55
64.358,27
64.383,5
64.408,-23
64.433,-65
64.458,-114
64.483,-142
64.508,-121
64.533,-49
64.558,51
64.583,151
64.608,233
64.633,295
64.658,340
64.683,368
64.708,378
64.733,375
64.758,371
64.783,375
64.808,386
64.833,395
64.858,396
64.883,390
64.908,375
64.933,351
64.958,319
64.983,288
65.008,269
65.033,262
65.058,258
65.083,243
65.108,212
65.133,178
65.158,154
65.183,144
65.208,137
65.233,124
65.258,103
65.283,82
65.308,58
65.333,24
65.358,-23
65.383,-74
65.408,-100
65.433,-81
65.458,-21
65.483,54
65.508,124
65.533,179
65.558,229
65.583,276
65.608,314
65.633,329
65.658,324
65.683,318
65.708,331
65.733,365
65.758,402
65.783,419
65.808,412
65.833,398
65.858,394
65.883,400
65.908,403
65.933,392
65.958,367
65.983,341
66.008,319
66.033,294
66.058,259
66.083,216
66.108,178
66.133,151
66.158,130
66.183,107
66.208,78
66.233,48
66.258,20
66.283,-12
66.308,-55
66.333,-102
66.358,-125
66.383,-100
66.408,-22
66.433,82
66.458,181
66.483,256
66.508,307
66.533,339
66.558,357
66.583,366
66.608,375
66.633,395
66.658,427
66.683,457
66.708,470
66.733,462
66.758,449
66.783,446
66.808,453
66.833,451
66.858,428
66.883,388
66.908,348
66.933,321
66.958,302
66.983,281
67.008,253
67.033,224
67.058,201
67.083,178
67.108,145
67.133,97
67.158,45
67.183,1
67.208,-30
67.233,-65
67.258,-117
67.283,-178
67.308,-221
67.333,-214
67.358,-147
67.383,-42
67.408,62
67.433,138
67.458,181
67.483,202
67.508,215
67.533,225
67.558,232
67.583,237
67.608,248
67.633,270
67.658,298
67.683,322
67.708,337
67.733,345
67.758,356
67.783,371
67.808,386
67.833,393
67.858,392
67.883,389
67.908,390
67.933,389
67.958,382
67.983,369
68.008,359
68.033,358
68.058,358
68.083,348
68.108,326
68.133,310
68.158,329
68.183,398
68.208,512
68.233,642
68.258,748
68.283,797
68.308,766
68.333,654
68.358,480
68.383,291
68.408,143
68.433,73
68.458,83
68.483,138
68.508,194
68.533,222
68.558,217
68.583,188
68.608,142
68.633,73
68.658,-28
68.683,-157
68.708,-290
68.733,-391
68.758,-438
68.783,-429
68.808,-383
68.833,-323
68.858,-263
68.883,-211
68.908,-169
68.933,-137
68.958,-111
68.983,-82
69.008,-46
69.033,-12
69.058,3
69.083,-2
69.108,-9
69.133,20
69.158,109
69.183,242
69.208,374
69.233,466
69.258,513
69.283,535
69.308,551
69.333,563
69.358,564
69.383,552
69.408,542
69.433,543
69.458,552
69.483,553
69.508,537
69.533,513
69.558,491
69.583,472
69.608,446
69.633,408
69.658,369
69.683,339
69.708,317
69.733,289
69.758,246
69.783,198
69.808,165
69.833,147
69.858,125
69.883,84
69.908,36
69.933,20
69.958,65
69.983,163
70.008,275
70.033,368
70.058,432
70.083,475
70.108,489
70.133,446
70.158,336
70.183,186
70.208,61
70.233,17
70.258,54
70.283,132
70.308,201
70.333,247
70.358,282
70.383,319
70.408,350
70.433,359
70.458,345
70.483,329
70.508,327
70.533,338
70.558,339
70.583,316
70.608,279
70.633,247
70.658,231
70.683,218
70.708,187
70.733,131
70.758,58
70.783,-19
70.808,-98
70.833,-174
70.858,-232
70.883,-244
70.908,-192
70.933,-89
70.958,25
70.983,118
71.008,177
71.033,213
71.058,243
71.083,269
71.108,290
71.133,305
71.158,326
71.183,357
71.208,390
71.233,412
71.258,414
71.283,402
71.308,388
71.333,377
71.358,363
71.383,340
71.408,311
71.433,286
71.458,266
71.483,245
71.508,213
71.533,173
71.558,132
71.583,101
71.608,73
71.633,38
71.658,-8
71.683,-52
71.708,-66
71.733,-32
71.758,43
71.783,136
71.808,219
71.833,280
71.858,320
71.883,349
71.908,370
71.933,383
71.958,388
71.983,393
72.008,403
72.033,420
72.058,437
72.083,446
72.108,444
72.133,434
72.158,422
72.183,409
72.208,393
72.233,371
72.258,344
72.283,312
72.308,279
72.333,245
72.358,212
72.383,176
72.408,136
72.433,94
72.458,55
72.483,19
72.508,-18
72.533,-66
72.558,-124
72.583,-175
72.608,-194
72.633,-163
72.658,-88
72.683,7
72.708,97
72.733,173
72.758,237
72.783,296
72.808,346
72.833,384
72.858,407
72.883,424
72.908,439
72.933,455
72.958,466
72.983,472
73.008,471
73.033,465
73.058,451
73.083,428
73.108,398
73.133,369
73.158,342
73.183,315
73.208,281
73.233,240
73.258,200
73.283,163
73.308,127
73.333,88
73.358,47
73.383,7
73.408,-32
73.433,-80
73.458,-143
73.483,-207
73.508,-241
73.533,-218
73.558,-139
73.583,-31
73.608,69
73.633,153
73.658,229
73.683,308
73.708,387
73.733,449
73.758,484
73.783,497
73.808,504
73.833,518
73.858,536
73.883,550
73.908,552
73.933,543
73.958,529
73.983,512
74.008,492
74.033,466
74.058,434
74.083,400
74.108,363
74.133,326
74.158,286
74.183,242
74.208,197
74.233,151
74.258,107
74.283,60
74.308,9
74.333,-43
74.358,-94
74.383,-137
74.408,-179
74.433,-232
74.458,-303
74.483,-372
74.508,-405
74.533,-374
74.558,-280
74.583,-155
74.608,-33
74.633,75
74.658,180
74.683,293
74.708,407
74.733,503
74.758,564
74.783,594
74.808,608
74.833,622
74.858,637
74.883,650
74.908,655
74.933,650
74.958,635
74.983,611
75.008,582
75.033,554
75.058,527
75.083,496
75.108,457
75.133,408
75.158,359
75.183,313
75.208,270
75.233,222
75.258,167
75.283,109
75.308,54
75.333,0
75.358,-57
75.383,-118
75.408,-174
75.433,-220
75.458,-266
75.483,-329
75.508,-407
75.533,-475
75.558,-491
75.583,-433
75.608,-318
75.633,-181
75.658,-52
75.683,63
75.708,179
75.733,303
75.758,423
75.783,518
75.808,579
75.833,610
75.858,627
75.883,642
75.908,659
75.933,677
75.958,689
75.983,691
76.008,681
76.033,660
76.058,632
76.083,602
76.108,572
76.133,538
76.158,499
76.183,455
76.208,409
76.233,366
76.258,325
76.283,284
76.308,240
76.333,193
76.358,146
76.383,97
76.408,48
76.433,-3
76.458,-58
76.483,-114
76.508,-167
76.533,-216
76.558,-267
76.583,-329
76.608,-399
76.633,-457
76.658,-471
76.683,-420
76.708,-312
76.733,-179
76.758,-55
76.783,50
76.808,148
76.833,252
76.858,360
76.883,451
76.908,510
76.933,539
76.958,556
76.983,578
77.008,607
77.033,632
77.058,645
77.083,645
77.108,638
77.133,627
77.158,612
77.183,591
77.208,566
77.233,537
77.258,507
77.283,473
77.308,437
77.333,399
77.358,362
77.383,323
77.408,279
77.433,230
77.458,179
77.483,129
77.508,82
77.533,38
77.558,-6
77.583,-49
77.608,-89
77.633,-127
77.658,-171
77.683,-225
77.708,-288
77.733,-343
77.758,-367
77.783,-341
77.808,-265
77.833,-158
77.858,-47
77.883,50
77.908,136
77.933,223
77.958,313
77.983,397
78.008,457
78.033,488
78.058,501
78.083,516
78.108,542
78.133,572
78.158,591
78.183,593
78.208,581
78.233,567
78.258,555
78.283,541
78.308,520
78.333,490
78.358,459
78.383,430
78.408,402
78.433,372
78.458,338
78.483,301
78.508,262
78.533,222
78.558,183
78.583,146
78.608,109
78.633,69
78.658,22
78.683,-30
78.708,-81
78.733,-127
78.758,-173
78.783,-225
78.808,-280
78.833,-318
78.858,-312
78.883,-251
78.908,-153
78.933,-50
78.958,35
78.983,108
79.008,181
79.033,261
79.058,338
79.083,394
79.108,424
79.133,437
79.158,448
79.183,462
79.208,477
79.233,490
79.258,500
79.283,508
79.308,511
79.333,503
79.358,488
79.383,469
79.408,450
79.433,430
79.458,407
79.483,382
79.508,359
79.533,337
79.558,309
79.583,273
79.608,230
79.633,188
79.658,149
79.683,107
79.708,57
79.733,2
79.758,-46
79.783,-89
79.808,-137
79.833,-199
79.858,-261
79.883,-288
79.908,-250
79.933,-150
79.958,-25
79.983,85
80.008,170
80.033,243
80.058,317
80.083,390
80.108,446
80.133,477
80.158,490
80.183,499
80.208,511
80.233,521
80.258,523
80.283,519
80.308,513
80.333,506
80.358,494
80.383,472
80.408,443
80.433,412
80.458,381
80.483,348
80.508,312
80.533,272
80.558,231
80.583,191
80.608,154
80.633,116
80.658,73
80.683,23
80.708,-30
80.733,-79
80.758,-114
80.783,-139
80.808,-169
80.833,-218
80.858,-273
80.883,-297
80.908,-253
80.933,-138
80.958,8
80.983,138
81.008,225
81.033,285
81.058,344
81.083,413
81.108,479
81.133,521
81.158,535
81.183,537
81.208,541
81.233,551
81.258,555
81.283,547
81.308,529
81.333,505
81.358,477
81.383,442
81.408,397
81.433,346
81.458,300
81.483,265
81.508,241
81.533,224
81.558,208
81.583,191
81.608,175
81.633,163
81.658,155
81.683,136
81.708,89
81.733,2
81.758,-110
81.783,-211
81.808,-260
81.833,-238
81.858,-164
81.883,-75
81.908,3
81.933,71
81.958,147
81.983,237
82.008,326
82.033,388
82.058,408
82.083,395
82.108,372
82.133,358
82.158,359
82.183,372
82.208,393
82.233,420
82.258,444
82.283,455
82.308,445
82.333,415
82.358,373
82.383,321
82.408,259
82.433,183
82.458,105
82.483,38
82.508,-14
82.533,-67
82.558,-132
82.583,-203
82.608,-244
82.633,-219
82.658,-122
82.683,14
82.708,147
82.733,249
82.758,322
82.783,382
82.808,437
82.833,479
82.858,499
82.883,494
82.908,479
82.933,467
82.958,465
82.983,466
83.008,460
83.033,442
83.058,414
83.083,382
83.108,352
83.133,320
83.158,278
83.183,227
83.208,175
83.233,128
83.258,81
83.283,22
83.308,-52
83.333,-122
83.358,-151
83.383,-114
83.408,-24
83.433,80
83.458,164
83.483,222
83.508,269
83.533,318
83.558,361
83.583,383
83.608,378
83.633,362
83.658,352
83.683,355
83.708,364
83.733,365
83.758,354
83.783,332
83.808,306
83.833,278
83.858,249
83.883,216
83.908,176
83.933,128
83.958,79
83.983,37
84.008,2
84.033,-39
84.058,-99
84.083,-163
84.108,-195
84.133,-159
84.158,-58
84.183,69
84.208,178
84.233,253
84.258,311
84.283,371
84.308,431
84.333,469
84.358,473
84.383,459
84.408,451
84.433,458
84.458,469
84.483,468
84.508,448
84.533,418
84.558,385
84.583,351
84.608,315
84.633,274
84.658,228
84.683,177
84.708,121
84.733,69
84.758,28
84.783,-4
84.808,-45
84.833,-107
84.858,-176
84.883,-212
84.908,-179
84.933,-75
84.958,65
84.983,198
85.008,301
85.033,378
85.058,443
85.083,497
85.108,530
85.133,536
85.158,523
85.183,505
85.208,490
85.233,478
85.258,462
85.283,442
85.308,420
85.333,395
85.358,356
85.383,290
85.408,197
85.433,91
85.458,-1
85.483,-63
85.508,-95
85.533,-113
85.558,-133
85.583,-159
85.608,-191
85.633,-230
85.658,-284
85.683,-354
85.708,-419
85.733,-441
85.758,-392
85.783,-275
85.808,-126
85.833,11
85.858,123
85.883,218
85.908,313
85.933,405
85.958,473
85.983,503
86.008,501
86.033,490
86.058,489
86.083,504
86.108,522
86.133,533
86.158,534
86.183,532
86.208,532
86.233,534
86.258,532
86.283,523
86.308,510
86.333,499
86.358,492
86.383,484
86.408,468
86.433,440
86.458,400
86.483,348
86.508,272
86.533,163
86.558,30
86.583,-91
86.608,-156
86.633,-132
86.658,-31
86.683,107
86.708,246
86.733,373
86.758,497
86.783,617
86.808,717
86.833,768
86.858,767
86.883,738
86.908,712
86.933,695
86.958,668
86.983,609
87.008,522
87.033,439
87.058,394
87.083,394
87.108,424
87.133,464
87.158,501
87.183,517
87.208,490
87.233,403
87.258,267
87.283,122
87.308,1
87.333,-105
87.358,-246
87.383,-450
87.408,-678
87.433,-837
87.458,-851
87.483,-731
87.508,-564
87.533,-438
87.558,-372
87.583,-310
87.608,-195
87.633,-28
87.658,137
87.683,246
87.708,291
87.733,305
87.758,327
87.783,361
87.808,391
87.833,398
87.858,380
87.883,346
87.908,303
87.933,250
87.958,185
87.983,112
88.008,39
88.033,-27
88.058,-88
88.083,-146
88.108,-200
88.133,-244
88.158,-271
88.183,-286
88.208,-306
88.233,-348
88.258,-402
88.283,-418
88.308,-334
88.333,-123
88.358,177
88.383,483
88.408,722
88.433,878
88.458,985
88.483,1074
88.508,1140
88.533,1158
88.558,1128
88.583,1089
88.608,1086
88.633,1125
88.658,1160
88.683,1140
88.708,1057
88.733,951
88.758,863
88.783,799
88.808,725
88.833,614
88.858,474
88.883,336
88.908,220
88.933,119
88.958,18
88.983,-85
89.008,-180
89.033,-267
89.058,-364
89.083,-482
89.108,-592
89.133,-632
89.158,-555
89.183,-374
89.208,-159
89.233,16
89.258,132
89.283,217
89.308,300
89.333,376
89.358,413
89.383,399
89.408,363
89.433,346
89.458,364
89.483,394
89.508,405
89.533,385
89.558,347
89.583,305
89.608,260
89.633,208
89.658,156
89.683,113
89.708,77
89.733,33
89.758,-30
89.783,-102
89.808,-163
89.833,-209
89.858,-265
89.883,-349
89.908,-442
89.933,-484
89.958,-432
89.983,-299
90.008,-146
90.033,-30
90.058,40
90.083,99
90.108,173
90.133,259
90.158,332
90.183,374
90.208,393
90.233,408
90.258,427
90.283,445
90.308,453
90.333,447
90.358,426
90.383,393
90.408,358
90.433,329
90.458,308
90.483,280
90.508,234
90.533,175
90.558,136
90.583,146
90.608,198
90.633,256
90.658,295
90.683,338
90.708,442
90.733,637
90.758,887
90.783,1110
90.808,1249
90.833,1314
90.858,1358
90.883,1414
90.908,1467
90.933,1481
90.958,1445
90.983,1391
91.008,1345
91.033,1294
91.058,1192
91.083,1014
91.108,779
91.133,540
91.158,329
91.183,136
91.208,-61
91.233,-267
91.258,-458
91.283,-613
91.308,-739
91.333,-858
91.358,-975
91.383,-1067
91.408,-1104
91.433,-1085
91.458,-1049
91.483,-1048
91.508,-1107
91.533,-1211
91.558,-1315
91.583,-1373
91.608,-1351
91.633,-1231
91.658,-1014
91.683,-721
91.708,-393
91.733,-80
91.758,178
91.783,369
91.808,496
91.833,582
91.858,647
91.883,699
91.908,734
91.933,745
91.958,737
91.983,722
92.008,712
92.033,697
92.058,655
92.083,573
92.108,468
92.133,381
92.158,349
92.183,378
92.208,447
92.233,526
92.258,605
92.283,682
92.308,757
92.333,815
92.358,843
92.383,838
92.408,814
92.433,784
92.458,758
92.483,737
92.508,719
92.533,694
92.558,647
92.583,565
92.608,451
92.633,325
92.658,214
92.683,133
92.708,79
92.733,35
92.758,-7
92.783,-42
92.808,-57
92.833,-53
92.858,-46
92.883,-61
92.908,-113
92.933,-187
92.958,-245
92.983,-246
93.008,-173
93.033,-43
93.058,106
93.083,244
93.108,354
93.133,438
93.158,498
93.183,530
93.208,531
93.233,510
93.258,483
93.283,467
93.308,462
93.333,454
93.358,433
93.383,394
93.408,343
93.433,283
93.458,216
93.483,146
93.508,80
93.533,24
93.558,-21
93.583,-67
93.608,-119
93.633,-175
93.658,-223
93.683,-252
93.708,-263
93.733,-271
93.758,-290
93.783,-316
93.808,-326
93.833,-290
93.858,-192
93.883,-47
93.908,109
93.933,246
93.958,351
93.983,429
94.008,491
94.033,538
94.058,566
94.083,575
94.108,576
94.133,581
94.158,595
94.183,609
94.208,613
94.233,603
94.258,579
94.283,545
94.308,503
94.333,457
94.358,409
94.383,362
94.408,315
94.433,266
94.458,214
94.483,158
94.508,99
94.533,39
94.558,-16
94.583,-64
94.608,-108
94.633,-162
94.658,-233
94.683,-311
94.708,-359
94.733,-338
94.758,-239
94.783,-96
94.808,45
94.833,155
94.858,234
94.883,298
94.908,354
94.933,391
94.958,405
94.983,403
95.008,405
95.033,423
95.058,451
95.083,477
95.108,495
95.133,508
95.158,517
95.183,520
95.208,512
95.233,496
95.258,475
95.283,453
95.308,425
95.333,385
95.358,329
95.383,260
95.408,190
95.433,127
95.458,77
95.483,36
95.508,-11
95.533,-78
95.558,-158
95.583,-219
95.608,-223
95.633,-153
95.658,-34
95.683,86
95.708,174
95.733,229
95.758,271
95.783,311
95.808,340
95.833,347
95.858,332
95.883,316
95.908,312
95.933,316
95.958,315
95.983,302
96.008,284
96.033,268
96.058,251
96.083,223
96.108,180
96.133,131
96.158,86
96.183,47
96.208,5
96.233,-39
96.258,-81
96.283,-117
96.308,-155
96.333,-212
96.358,-283
96.383,-331
96.408,-312
96.433,-210
96.458,-54
96.483,98
96.508,202
96.533,256
96.558,287
96.583,322
96.608,367
96.633,414
96.658,455
96.683,494
96.708,538
96.733,591
96.758,645
96.783,692
96.808,732
96.833,768
96.858,801
96.883,829
96.908,851
96.933,870
96.958,892
96.983,918
97.008,943
97.033,963
97.058,986
97.083,1019
97.108,1060
97.133,1091
97.158,1097
97.183,1088
97.208,1091
97.233,1116
97.258,1120
97.283,1011
97.308,715
97.333,235
97.358,-325
97.383,-821
97.408,-1147
97.433,-1284
97.458,-1292
97.483,-1241
97.508,-1172
97.533,-1086
97.558,-975
97.583,-848
97.608,-730
97.633,-640
97.658,-585
97.683,-556
97.708,-547
97.733,-557
97.758,-579
97.783,-588
97.808,-551
97.833,-445
97.858,-288
97.883,-122
97.908,7
97.933,83
97.958,120
97.983,137
98.008,143
98.033,143
98.058,150
98.083,193
98.108,292
98.133,438
98.158,592
98.183,715
98.208,793
98.233,843
98.258,885
98.283,925
98.308,948
98.333,947
98.358,929
98.383,910
98.408,901
98.433,894
98.458,875
98.483,840
98.508,794
98.533,746
98.558,698
98.583,645
98.608,583
98.633,512
98.658,441
98.683,374
98.708,310
98.733,242
98.758,172
98.783,103
98.808,42
98.833,-16
98.858,-84
98.883,-168
98.908,-250
98.933,-295
98.958,-271
98.983,-178
99.008,-53
99.033,59
99.058,136
99.083,186
99.108,230
99.133,277
99.158,317
99.183,337
99.208,336
99.233,331
99.258,336
99.283,354
99.308,370
99.333,373
99.358,360
99.383,340
99.408,323
99.433,309
99.458,294
99.483,271
99.508,239
99.533,204
99.558,168
99.583,132
99.608,94
99.633,57
99.658,24
99.683,-4
99.708,-40
99.733,-91
99.758,-155
99.783,-207
99.808,-212
99.833,-150
99.858,-34
99.883,96
99.908,207
99.933,287
99.958,343
99.983,388
100.008,422
100.033,438
100.058,437
100.083,432
100.108,436
100.133,448
100.158,456
100.183,450
100.208,432
100.233,410
100.258,390
100.283,369
100.308,339
100.333,302
100.358,262
100.383,225
100.408,185
100.433,139
100.458,89
100.483,42
100.508,4
100.533,-32
100.558,-84
100.583,-152
100.608,-214
100.633,-235
100.658,-188
100.683,-81
100.708,50
100.733,171
100.758,262
100.783,330
100.808,386
100.833,432
100.858,459
100.883,463
100.908,453
100.933,447
100.958,452
100.983,462
101.008,463
101.033,450
101.058,427
101.083,403
101.108,378
101.133,345
101.158,303
101.183,254
101.208,204
101.233,155
101.258,107
101.283,60
101.308,16
101.333,-28
101.358,-85
101.383,-155
101.408,-222
101.433,-250
101.458,-209
101.483,-102
101.508,32
101.533,152
101.558,238
101.583,303
101.608,371
101.633,443
101.658,499
101.683,521
101.708,516
101.733,507
101.758,512
101.783,523
101.808,524
101.833,504
101.858,472
101.883,441
101.908,413
101.933,380
101.958,333
101.983,278
102.008,225
102.033,177
102.058,129
102.083,74
102.108,19
102.133,-29
102.158,-74
102.183,-133
102.208,-213
102.233,-293
102.258,-330
102.283,-291
102.308,-183
102.333,-49
102.358,68
102.383,159
102.408,240
102.433,327
102.458,414
102.483,479
102.508,508
102.533,510
102.558,507
102.583,513
102.608,527
102.633,535
102.658,528
102.683,505
102.708,474
102.733,441
102.758,410
102.783,378
102.808,340
102.833,294
102.858,243
102.883,192
102.908,145
102.933,97
102.958,47
102.983,-2
103.008,-48
103.033,-89
103.058,-139
103.083,-209
103.108,-289
103.133,-340
103.158,-327
103.183,-239
103.208,-111
103.233,11
103.258,108
103.283,187
103.308,272
103.333,366
103.358,448
103.383,498
103.408,513
103.433,514
103.458,522
103.483,539
103.508,555
103.533,561
103.558,555
103.583,540
103.608,518
103.633,491
103.658,459
103.683,429
103.708,400
103.733,371
103.758,338
103.783,300
103.808,263
103.833,229
103.858,197
103.883,162
103.908,122
103.933,77
103.958,33
103.983,-5
104.008,-37
104.033,-66
104.058,-103
104.083,-154
104.108,-215
104.133,-266
104.158,-277
104.183,-233
104.208,-143
104.233,-40
104.258,48
104.283,116
104.308,177
104.333,244
104.358,310
104.383,359
104.408,379
104.433,379
104.458,381
104.483,399
104.508,430
104.533,459
104.558,475
104.583,479
104.608,480
104.633,486
104.658,495
104.683,501
104.708,500
104.733,493
104.758,481
104.783,466
104.808,449
104.833,433
104.858,421
104.883,410
104.908,394
104.933,368
104.958,330
104.983,283
105.008,231
105.033,176
105.058,118
105.083,60
105.108,3
105.133,-53
105.158,-117
105.183,-194
105.208,-276
105.233,-339
105.258,-356
105.283,-311
105.308,-213
105.333,-91
105.358,26
105.383,129
105.408,216
105.433,293
105.458,358
105.483,403
105.508,425
105.533,435
105.558,449
105.583,475
105.608,505
105.633,517
105.658,497
105.683,453
105.708,407
105.733,379
105.758,371
105.783,366
105.808,345
105.833,307
105.858,265
105.883,230
105.908,205
105.933,184
105.958,159
105.983,135
106.008,116
