df_hash,22ZHK4.W8ZZR3
57.068,0.998
57.098,1.002
57.128,0.993
57.158,1.002
57.188,1.000
57.218,1.011
57.248,0.998
57.278,0.992
57.308,1.006
57.338,1.001
57.368,1.004
57.398,1.001
57.428,1.005
57.458,0.998
57.488,1.000
57.518,1.003
57.548,1.003
57.578,0.996
57.608,0.999
57.638,1.006
57.668,1.005
57.698,0.996
57.728,1.002
57.758,0.997
57.788,0.996
57.818,1.005
57.848,1.012
57.878,0.997
57.908,1.008
57.938,1.001
57.968,0.996
57.998,0.993
58.028,1.003
58.058,0.999
58.088,1.002
58.118,0.999
58.148,1.004
58.178,0.997
58.208,0.997
58.238,1.002
58.268,0.998
58.298,1.001
58.328,0.994
58.358,1.002
58.388,1.010
58.418,1.003
58.448,0.997
58.478,0.995
58.508,1.000
58.538,0.999
58.568,1.006
58.598,0.996
58.628,0.993
58.658,1.004
58.688,1.001
58.718,1.001
58.748,0.997
58.778,1.000
58.808,0.998
58.838,1.003
58.868,1.000
58.898,1.000
58.928,1.000
58.958,1.000
58.988,1.003
59.018,0.997
59.048,1.001
59.078,1.005
59.108,0.999
59.138,0.991
59.168,1.010
59.198,0.996
59.228,1.007
59.258,1.008
59.288,0.999
59.318,1.001
59.348,0.993
59.378,0.997
59.408,1.002
59.438,1.003
59.468,1.004
59.498,1.012
59.528,1.003
59.558,0.998
59.588,1.000
59.618,1.001
59.648,0.997
59.678,0.997
59.708,1.005
59.738,1.004
59.768,1.002
59.798,1.001
59.828,1.000
59.858,1.001
59.888,0.998
59.918,1.002
59.948,1.000
59.978,1.002
60.008,0.997
60.038,0.998
60.068,1.010
60.098,1.003
60.128,1.018
60.158,0.996
60.188,0.999
60.218,1.002
60.248,0.997
60.278,1.001
60.308,1.010
60.338,0.998
60.368,1.004
60.398,1.011
60.428,1.001
60.458,1.000
60.488,1.006
60.518,1.009
60.548,1.005
60.578,0.999
60.608,0.998
60.638,1.002
60.668,1.004
60.698,0.999
60.728,0.999
60.758,0.998
60.788,1.004
60.818,1.001
60.848,1.003
60.878,1.001
60.908,1.007
60.938,1.008
60.968,1.007
60.998,1.000
61.028,0.999
61.058,1.002
61.088,0.986
61.118,0.998
61.148,0.996
61.178,1.003
61.208,0.999
61.238,1.007
61.268,0.998
61.298,1.003
61.328,1.008
61.358,1.001
61.388,1.006
61.418,1.018
61.448,1.001
61.478,0.993
61.508,0.998
61.538,1.001
61.568,0.986
61.598,1.003
61.628,1.018
61.658,1.014
61.688,1.004
61.718,1.004
61.748,1.007
61.778,0.998
61.808,1.000
61.838,0.994
61.868,0.996
61.898,1.000
61.928,1.003
61.958,1.018
61.988,1.004
62.018,0.983
62.048,0.992
62.078,1.000
62.108,0.997
62.138,1.006
62.168,0.996
62.198,1.002
62.228,0.995
62.258,1.004
62.288,1.010
62.318,1.001
62.348,1.003
62.378,1.005
62.408,0.999
62.438,1.002
62.468,0.990
62.498,0.996
62.528,1.005
62.558,1.001
62.588,0.998
62.618,0.995
62.648,1.003
62.678,0.994
62.708,0.998
62.738,1.021
62.768,0.993
62.798,0.994
62.828,0.976
62.858,0.979
62.888,0.996
62.918,0.993
62.948,0.994
62.978,0.996
63.008,0.996
63.038,1.004
63.068,1.004
63.098,1.000
63.128,1.004
63.158,0.996
63.188,0.993
63.218,0.991
63.248,0.994
63.278,0.995
63.308,0.995
63.338,0.996
63.368,1.006
63.398,0.994
63.428,0.999
63.458,1.001
63.488,0.991
63.518,0.998
63.548,0.995
63.578,0.993
63.608,0.996
63.638,0.998
63.668,0.991
63.698,1.002
63.728,1.000
63.758,1.000
63.788,0.991
63.818,1.002
63.848,1.001
63.878,0.998
63.908,0.993
63.938,0.996
63.968,0.999
63.998,0.997
64.028,0.986
64.058,1.004
64.088,0.997
64.118,0.995
64.148,0.997
64.178,1.001
64.208,1.001
64.238,0.994
64.268,1.006
64.298,1.002
64.328,0.998
64.358,1.000
64.388,0.998
64.418,0.997
64.448,0.999
64.478,0.998
64.508,0.999
64.538,0.999
64.568,0.995
64.598,0.998
64.628,0.997
64.658,0.996
64.688,1.000
64.718,1.004
64.748,0.995
64.778,1.011
64.808,1.002
64.838,0.990
64.868,0.990
64.898,0.996
64.928,1.000
64.958,1.000
64.988,0.993
65.018,1.004
65.048,0.998
65.078,0.993
65.108,0.994
65.138,0.998
65.168,0.998
65.198,1.001
65.228,1.004
65.258,0.999
65.288,0.989
65.318,0.994
65.348,0.994
65.378,0.997
65.408,0.998
65.438,0.996
65.468,0.993
65.498,0.990
65.528,1.006
65.558,0.998
65.588,0.992
65.618,1.017
65.648,1.005
65.678,0.991
65.708,0.995
65.738,0.997
65.768,0.994
65.798,1.003
65.828,1.010
65.858,0.999
65.888,0.995
65.918,0.987
65.948,0.997
65.978,1.000
66.008,1.004
66.038,1.000
66.068,1.003
66.098,0.999
66.128,0.994
66.158,0.993
66.188,0.996
66.218,1.000
66.248,0.998
66.278,0.997
66.308,0.994
66.338,0.997
66.368,0.994
66.398,0.999
66.428,0.998
66.458,0.999
66.488,0.999
66.518,0.999
66.548,0.991
66.578,1.003
66.608,1.000
66.638,0.990
66.668,0.995
66.698,0.999
66.728,0.997
66.758,1.004
66.788,0.999
66.818,1.009
66.848,0.997
66.878,0.991
66.908,0.994
66.938,0.992
66.968,0.997
66.998,1.000
67.028,1.001
67.058,1.000
67.088,0.994
67.118,0.996
67.148,0.998
67.178,0.998
67.208,0.997
67.238,0.996
67.268,0.996
67.298,1.003
67.328,0.995
67.358,0.991
67.388,1.010
67.418,1.003
67.448,0.990
67.478,0.993
67.508,0.997
67.538,0.996
67.568,0.993
67.598,1.008
67.628,1.001
67.658,0.993
67.688,0.986
67.718,0.989
67.748,0.997
67.778,0.999
67.808,1.000
67.838,1.003
67.868,0.991
67.898,0.981
67.928,0.989
67.958,0.987
67.988,0.994
68.018,0.998
68.048,1.000
68.078,1.009
68.108,0.993
68.138,0.980
68.168,1.001
68.198,0.997
68.228,1.004
68.258,0.997
68.288,0.997
68.318,0.994
68.348,0.996
68.378,0.986
68.408,0.990
68.438,0.997
68.468,0.994
68.498,0.995
68.528,1.002
68.558,1.000
68.588,0.998
68.618,0.999
68.648,0.991
68.678,0.992
68.708,0.999
68.738,1.007
68.768,1.003
68.798,1.001
68.828,1.000
68.858,0.994
68.888,0.993
68.918,0.998
68.948,0.997
68.978,0.995
69.008,0.996
69.038,1.004
69.068,1.004
69.098,0.996
69.128,0.998
69.158,1.009
69.188,1.006
69.218,0.992
69.248,0.997
69.278,0.995
69.308,0.990
69.338,1.004
69.368,1.002
69.398,0.986
69.428,1.007
69.458,1.005
69.488,0.998
69.518,0.999
69.548,0.996
69.578,0.996
69.608,0.995
69.638,1.000
69.668,1.000
69.698,1.003
69.728,0.992
69.758,1.000
69.788,0.997
69.818,0.996
69.848,0.994
69.878,0.994
69.908,1.001
69.938,0.999
69.968,0.997
69.998,1.000
70.028,1.002
70.058,1.002
70.088,1.003
70.118,1.000
70.148,0.993
70.178,0.999
70.208,1.000
70.238,0.999
70.268,0.999
70.298,0.994
70.328,0.996
70.358,0.999
70.388,0.999
70.418,0.995
70.448,0.994
70.478,1.000
70.508,1.001
70.538,1.000
70.568,0.996
70.598,1.001
70.628,1.000
70.658,0.999
70.688,1.000
70.718,0.998
70.748,0.999
70.778,0.993
70.808,1.000
70.838,1.000
70.868,0.997
70.898,0.996
70.928,0.998
70.958,1.000
70.988,1.008
71.018,1.002
71.048,0.999
71.078,0.996
71.108,0.993
71.138,0.997
71.168,1.002
71.198,1.010
71.228,0.993
71.258,1.005
71.288,0.996
71.318,0.997
71.348,0.993
71.378,0.998
71.408,1.003
71.438,0.998
71.468,1.000
71.498,1.001
71.528,1.001
71.558,0.999
71.588,0.999
71.618,0.998
71.648,0.992
71.678,0.994
71.708,0.999
71.738,0.996
71.768,0.997
71.798,0.998
71.828,0.999
71.858,0.998
71.888,0.998
71.918,0.992
71.948,0.988
71.978,1.005
72.008,1.006
72.038,0.995
72.068,0.993
72.098,0.996
72.128,0.997
72.158,0.999
72.188,1.006
72.218,1.001
72.248,0.990
72.278,0.999
72.308,0.997
72.338,0.996
72.368,0.992
72.398,0.998
72.428,0.998
72.458,0.999
72.488,0.997
72.518,0.999
72.548,0.997
72.578,0.999
72.608,0.995
72.638,1.000
72.668,0.996
72.698,1.001
72.728,0.996
72.758,0.995
72.788,0.999
72.818,0.998
72.848,0.996
72.878,1.001
72.908,0.997
72.938,0.998
72.968,1.001
72.998,0.993
73.028,1.006
73.058,1.002
73.088,0.988
73.118,0.992
73.148,0.997
73.178,0.997
73.208,0.998
73.238,1.002
73.268,1.002
73.298,0.993
73.328,1.000
73.358,1.000
73.388,0.993
73.418,0.999
73.448,0.998
73.478,1.004
73.508,1.001
73.538,0.995
73.568,1.000
73.598,0.994
73.628,0.996
73.658,0.996
73.688,0.998
73.718,1.000
73.748,0.996
73.778,0.996
73.808,0.997
73.838,1.000
73.868,1.003
73.898,0.996
73.928,0.998
73.958,0.997
73.988,0.994
74.018,0.998
74.048,0.997
74.078,0.995
74.108,0.990
74.138,1.002
74.168,1.010
74.198,0.997
74.228,0.993
74.258,0.994
74.288,0.997
74.318,1.001
74.348,0.997
74.378,0.996
74.408,0.991
74.438,0.996
74.468,0.997
74.498,1.000
74.528,0.999
74.558,0.996
74.588,1.000
74.618,0.998
74.648,1.000
74.678,0.996
74.708,0.999
74.738,0.996
74.768,1.001
74.798,0.993
74.828,1.001
74.858,0.996
74.888,0.990
74.918,0.997
74.948,0.996
74.978,0.996
75.008,0.995
75.038,0.996
75.068,1.000
75.098,0.996
75.128,0.997
75.158,0.999
75.188,0.997
75.218,0.991
75.248,1.003
75.278,0.998
75.308,0.998
75.338,0.991
75.368,0.998
75.398,0.994
75.428,1.001
75.458,0.996
75.488,0.993
75.518,1.001
75.548,1.001
75.578,0.999
75.608,0.994
75.638,1.000
75.668,0.994
75.698,0.998
75.728,0.997
75.758,0.991
75.788,0.997
75.818,0.998
75.848,0.995
75.878,0.999
75.908,0.997
75.938,1.000
75.968,1.003
75.998,0.999
76.028,0.994
76.058,0.997
76.088,0.994
76.118,0.999
76.148,0.999
76.178,0.998
76.208,0.990
76.238,1.002
76.268,0.999
76.298,0.998
76.328,0.994
76.358,1.001
76.388,0.999
76.418,0.998
76.448,0.998
76.478,1.000
76.508,1.001
76.538,1.000
76.568,0.996
76.598,0.995
76.628,1.006
76.658,1.000
76.688,0.994
76.718,0.993
76.748,0.995
76.778,0.994
76.808,1.002
76.838,1.003
76.868,1.002
76.898,1.000
76.928,0.997
76.958,0.996
76.988,0.997
77.018,0.991
77.048,1.000
77.078,0.998
77.108,0.998
77.138,0.997
77.168,0.997
77.198,0.998
77.228,0.998
77.258,1.000
77.288,1.001
77.318,0.997
77.348,1.004
77.378,1.000
77.408,1.003
77.438,0.995
77.468,0.998
77.498,0.998
77.528,1.001
77.558,0.995
77.588,1.000
77.618,0.998
77.648,0.996
77.678,1.003
77.708,1.000
77.738,0.997
77.768,0.999
77.798,1.000
77.828,1.000
77.858,0.999
77.888,0.997
77.918,1.000
77.948,0.998
77.978,0.998
78.008,1.000
78.038,0.998
78.068,1.000
78.098,1.000
78.128,0.999
78.158,1.003
78.188,1.002
78.218,1.000
78.248,1.000
78.278,0.995
78.308,0.998
78.338,0.999
78.368,0.999
78.398,0.999
78.428,1.000
78.458,0.999
78.488,0.998
78.518,0.998
78.548,0.998
78.578,1.006
78.608,0.996
78.638,1.001
78.668,0.999
78.698,0.997
78.728,0.999
78.758,0.999
78.788,1.000
78.818,1.004
78.848,1.002
78.878,0.996
78.908,0.997
78.938,1.006
78.968,0.997
78.998,0.995
79.028,0.987
79.058,0.987
79.088,1.002
79.118,1.003
79.148,1.012
79.178,1.007
79.208,1.000
79.238,0.996
79.268,0.994
79.298,1.001
79.328,1.000
79.358,0.996
79.388,0.998
79.418,0.994
79.448,0.999
79.478,0.998
79.508,0.993
79.538,0.994
79.568,1.001
79.598,0.999
79.628,0.995
79.658,0.994
79.688,1.000
79.718,1.001
79.748,0.997
79.778,1.000
79.808,1.001
79.838,1.002
79.868,0.996
79.898,0.999
79.928,1.010
79.958,1.002
79.988,0.996
80.018,0.996
80.048,0.996
80.078,0.994
80.108,1.007
80.138,1.001
80.168,0.994
80.198,1.000
80.228,1.000
80.258,1.001
80.288,1.003
80.318,1.000
80.348,1.002
80.378,1.000
80.408,1.000
80.438,0.999
80.468,0.996
80.498,1.002
80.528,1.005
80.558,1.003
80.588,1.003
80.618,0.999
80.648,0.999
80.678,1.001
80.708,1.003
80.738,1.000
80.768,1.000
80.798,0.995
80.828,1.007
80.858,1.002
80.888,1.002
80.918,1.000
80.948,0.998
80.978,0.997
81.008,1.000
81.038,1.009
81.068,0.993
81.098,1.005
81.128,1.004
81.158,0.992
81.188,0.999
81.218,1.000
81.248,1.003
81.278,0.999
81.308,1.001
81.338,1.001
81.368,1.001
81.398,1.000
81.428,1.002
81.458,1.005
81.488,0.999
81.518,1.004
81.548,1.004
81.578,1.002
81.608,1.003
81.638,1.002
81.668,0.998
81.698,0.998
81.728,0.998
81.758,1.003
81.788,1.010
81.818,0.998
81.848,1.006
81.878,1.004
81.908,0.997
81.938,0.995
81.968,1.003
81.998,1.001
82.028,1.005
82.058,1.000
82.088,1.001
82.118,1.002
82.148,1.003
82.178,0.998
82.208,1.002
82.238,1.005
82.268,1.001
82.298,0.998
82.328,1.003
82.358,1.010
82.388,1.004
82.418,1.000
82.448,0.996
82.478,0.999
82.508,0.999
82.538,1.003
82.568,1.000
82.598,0.997
82.628,0.995
82.658,1.005
82.688,1.000
82.718,0.997
82.748,1.005
82.778,1.007
82.808,1.003
82.838,1.000
82.868,1.002
82.898,1.002
82.928,1.001
82.958,1.004
82.988,1.001
83.018,0.998
83.048,1.001
83.078,1.003
83.108,1.000
83.138,0.999
83.168,1.000
83.198,1.008
83.228,1.004
83.258,0.999
83.288,0.999
83.318,0.999
83.348,0.998
83.378,1.002
83.408,1.003
83.438,0.993
83.468,0.996
83.498,1.005
83.528,1.001
83.558,0.996
83.588,0.997
83.618,0.998
83.648,1.005
83.678,0.995
83.708,1.003
83.738,0.998
83.768,1.002
83.798,1.001
83.828,0.998
83.858,0.999
83.888,1.000
83.918,1.004
83.948,1.001
83.978,0.996
84.008,1.001
84.038,1.003
84.068,1.007
84.098,0.999
84.128,0.999
84.158,0.998
84.188,1.000
84.218,1.006
84.248,1.003
84.278,1.006
84.308,1.002
84.338,1.007
84.368,1.002
84.398,0.996
84.428,1.001
84.458,0.997
84.488,1.000
84.518,1.000
84.548,1.001
84.578,0.997
84.608,1.002
84.638,1.003
84.668,1.001
84.698,1.001
84.728,1.005
84.758,1.002
84.788,0.996
84.818,0.995
84.848,0.994
84.878,0.996
84.908,0.999
84.938,1.001
84.968,0.995
84.998,1.001
85.028,0.998
85.058,1.006
85.088,1.009
85.118,1.004
85.148,1.004
85.178,1.004
85.208,1.006
85.238,0.999
85.268,0.996
85.298,1.003
85.328,0.998
85.358,1.009
85.388,1.003
85.418,0.996
85.448,1.008
85.478,1.007
85.508,1.008
85.538,1.003
85.568,1.011
85.598,1.000
85.628,1.013
85.658,1.006
85.688,1.006
85.718,1.005
85.748,1.002
85.778,1.013
85.808,1.009
85.838,1.001
85.868,1.000
85.898,1.003
85.928,1.015
85.958,1.009
85.988,1.001
86.018,1.008
86.048,1.017
86.078,1.018
86.108,1.004
86.138,1.007
86.168,1.006
86.198,1.012
86.228,1.005
86.258,1.009
86.288,1.005
86.318,1.005
86.348,1.006
86.378,1.009
86.408,1.008
86.438,1.013
86.468,1.010
86.498,1.008
86.528,1.013
86.558,1.010
86.588,1.006
86.618,1.013
86.648,1.001
86.678,1.009
86.708,1.017
86.738,1.024
86.768,1.016
86.798,1.013
86.828,1.006
86.858,1.007
86.888,1.006
86.918,0.997
86.948,1.003
86.978,1.004
87.008,1.007
87.038,1.006
87.068,1.004
87.098,1.009
87.128,1.007
87.158,1.004
87.188,1.001
87.218,0.994
87.248,0.998
87.278,0.999
87.308,1.001
87.338,1.005
87.368,1.006
87.398,1.005
87.428,1.013
87.458,1.005
87.488,1.003
87.518,1.018
87.548,1.012
87.578,1.019
87.608,1.018
87.638,1.000
87.668,1.014
87.698,1.008
87.728,0.997
87.758,1.004
87.788,1.006
87.818,1.005
87.848,1.000
87.878,1.005
87.908,1.001
87.938,1.015
87.968,1.000
87.998,1.002
88.028,1.002
88.058,1.008
88.088,1.011
88.118,1.009
88.148,1.003
88.178,1.016
88.208,1.001
88.238,1.006
88.268,1.006
88.298,1.011
88.328,1.000
88.358,1.018
88.388,0.995
88.418,1.017
88.448,0.999
88.478,1.018
88.508,1.000
88.538,0.995
88.568,1.003
88.598,1.001
88.628,1.012
88.658,0.993
88.688,1.003
88.718,1.007
88.748,1.016
88.778,1.046
88.808,1.014
88.838,1.022
88.868,1.017
88.898,1.012
88.928,1.027
88.958,1.015
88.988,1.005
89.018,1.012
89.048,1.021
89.078,1.005
89.108,1.015
89.138,1.022
89.168,1.010
89.198,0.995
89.228,1.001
89.258,1.024
89.288,1.018
89.318,1.000
89.348,1.021
89.378,1.006
89.408,0.999
89.438,0.997
89.468,1.001
89.498,0.986
89.528,1.009
89.558,0.996
89.588,1.018
89.618,1.007
89.648,1.004
89.678,1.005
89.708,1.010
89.738,1.014
89.768,1.017
89.798,1.001
89.828,1.007
89.858,1.005
89.888,1.013
89.918,1.007
89.948,1.014
89.978,1.012
90.008,1.010
90.038,1.010
90.068,1.007
90.098,0.988
90.128,1.002
90.158,1.014
90.188,1.003
90.218,1.005
90.248,1.020
90.278,1.012
90.308,1.008
90.338,1.005
90.368,1.003
90.398,1.005
90.428,0.999
90.458,0.998
90.488,0.996
90.518,1.001
90.548,0.993
90.578,1.006
90.608,1.008
90.638,1.009
90.668,0.993
90.698,1.003
90.728,1.008
90.758,1.011
90.788,1.008
90.818,1.002
90.848,1.005
90.878,0.997
90.908,0.992
90.938,0.990
90.968,0.988
90.998,0.999
91.028,1.007
91.058,1.009
91.088,1.010
91.118,1.007
91.148,1.005
91.178,1.004
91.208,1.004
91.238,1.003
91.268,0.999
91.298,1.000
91.328,1.000
91.358,1.006
91.388,0.999
91.418,0.997
91.448,0.994
91.478,0.989
91.508,0.995
91.538,0.994
91.568,1.005
91.598,1.006
91.628,1.002
91.658,1.000
91.688,1.004
91.718,0.999
91.748,1.000
91.778,1.000
91.808,1.001
91.838,1.000
91.868,1.002
91.898,1.002
91.928,1.003
91.958,0.999
91.988,1.000
92.018,1.000
92.048,1.000
92.078,1.003
92.108,1.000
92.138,1.004
92.168,1.000
92.198,1.005
92.228,1.004
92.258,1.001
92.288,1.001
92.318,1.001
92.348,0.998
92.378,1.003
92.408,1.003
92.438,1.003
92.468,1.006
92.498,0.997
92.528,1.009
92.558,0.997
92.588,0.999
92.618,1.008
92.648,1.005
92.678,1.003
92.708,1.003
92.738,1.003
92.768,1.004
92.798,1.002
92.828,1.003
92.858,0.999
92.888,0.998
92.918,1.005
92.948,1.002
92.978,1.000
93.008,1.003
93.038,0.996
93.068,1.000
93.098,1.003
93.128,1.003
93.158,1.006
93.188,1.005
93.218,1.002
93.248,0.999
93.278,1.000
93.308,1.001
93.338,1.005
93.368,1.003
93.398,1.003
93.428,1.005
93.458,1.001
93.488,1.001
93.518,1.002
93.548,1.003
93.578,1.005
93.608,1.002
93.638,1.003
93.668,1.004
93.698,1.004
93.728,1.003
93.758,1.005
93.788,1.000
93.818,1.002
93.848,1.000
93.878,1.007
93.908,1.003
93.938,1.004
93.968,1.006
93.998,1.000
94.028,1.001
94.058,1.007
94.088,1.005
94.118,1.008
94.148,1.006
94.178,0.999
94.208,0.999
94.238,0.996
94.268,1.001
94.298,1.003
94.328,1.001
94.358,1.007
94.388,1.005
94.418,1.003
94.448,1.001
94.478,1.000
94.508,1.005
94.538,1.004
94.568,1.001
94.598,1.003
94.628,1.005
94.658,0.994
94.688,1.011
94.718,1.009
94.748,0.998
94.778,1.000
94.808,1.002
94.838,1.003
94.868,1.002
94.898,1.002
94.928,0.999
94.958,1.005
94.988,1.004
95.018,1.000
95.048,1.004
95.078,1.004
95.108,1.003
95.138,1.005
95.168,1.000
95.198,1.003
95.228,1.003
95.258,1.006
95.288,1.007
95.318,1.004
95.348,1.002
95.378,1.002
95.408,0.999
95.438,1.001
95.468,1.001
95.498,1.004
95.528,0.994
95.558,1.009
95.588,1.005
95.618,1.001
95.648,1.000
95.678,0.997
95.708,0.998
95.738,1.007
95.768,1.003
95.798,1.005
95.828,1.006
95.858,1.004
95.888,1.000
95.918,1.002
95.948,1.000
95.978,1.000
96.008,1.003
96.038,1.003
96.068,1.001
96.098,1.004
96.128,1.003
96.158,1.004
96.188,1.003
96.218,1.000
96.248,1.001
96.278,1.006
96.308,1.004
96.338,0.997
96.368,1.002
96.398,1.002
96.428,1.006
96.458,1.006
96.488,0.996
96.518,1.000
96.548,0.999
96.578,1.001
96.608,1.010
96.638,1.003
96.668,1.004
96.698,1.006
96.728,1.002
96.758,1.004
96.788,0.998
96.818,1.004
96.848,1.001
96.878,1.007
96.908,1.005
96.938,1.003
96.968,1.003
96.998,1.002
97.028,1.005
97.058,1.001
97.088,1.000
97.118,1.002
97.148,1.004
97.178,0.996
97.208,1.006
97.238,1.007
97.268,1.004
97.298,1.005
97.328,1.002
97.358,0.997
97.388,0.999
97.418,0.999
97.448,1.003
97.478,1.002
97.508,0.994
97.538,1.001
97.568,1.010
97.598,0.999
97.628,1.000
97.658,1.004
97.688,1.005
97.718,1.004
97.748,1.004
97.778,1.001
97.808,1.003
97.838,1.003
97.868,1.002
97.898,1.004
97.928,1.006
97.958,1.006
97.988,1.004
98.018,0.990
98.048,1.004
98.078,1.001
98.108,1.011
98.138,1.005
98.168,1.000
98.198,1.000
98.228,1.003
98.258,1.008
98.288,1.005
98.318,1.005
98.348,0.992
98.378,1.010
98.408,1.003
98.438,0.997
98.468,1.003
98.498,1.004
98.528,1.003
98.558,1.001
98.588,1.005
98.618,1.000
98.648,1.005
98.678,1.002
98.708,1.002
98.738,1.002
98.768,1.006
98.798,1.007
98.828,0.999
98.858,1.008
98.888,1.005
98.918,1.008
98.948,1.001
98.978,0.996
99.008,1.005
99.038,1.001
99.068,1.005
99.098,1.008
99.128,1.007
99.158,0.998
99.188,1.009
99.218,1.004
99.248,0.997
99.278,1.004
99.308,1.005
99.338,1.000
99.368,1.005
99.398,1.005
99.428,1.003
99.458,1.002
99.488,1.001
99.518,0.997
99.548,1.003
99.578,1.005
99.608,1.006
99.638,0.994
99.668,1.005
99.698,0.999
99.728,1.008
99.758,1.000
99.788,1.001
99.818,1.001
99.848,0.998
99.878,1.004
99.908,1.006
99.938,0.997
99.968,0.997
99.998,1.005
100.028,1.004
100.058,0.999
100.088,1.000
100.118,1.004
100.148,1.002
100.178,1.003
100.208,0.999
100.238,1.001
100.268,1.006
100.298,0.999
100.328,1.000
100.358,1.000
100.388,1.007
100.418,1.002
100.448,1.005
100.478,0.998
100.508,1.004
100.538,1.001
100.568,1.000
100.598,1.006
100.628,1.014
100.658,1.002
100.688,0.996
100.718,1.000
100.748,1.001
100.778,1.008
100.808,1.005
100.838,1.000
100.868,0.998
100.898,1.009
100.928,1.004
100.958,1.000
100.988,0.995
101.018,1.004
101.048,1.000
101.078,1.002
101.108,1.001
101.138,1.000
101.168,1.000
101.198,0.996
101.228,1.000
101.258,1.005
101.288,1.002
101.318,1.001
101.348,0.998
101.378,0.998
101.408,0.997
101.438,1.005
101.468,1.004
101.498,1.004
101.528,0.999
101.558,0.998
101.588,1.001
101.618,1.004
101.648,1.004
101.678,0.997
101.708,0.997
101.738,1.000
101.768,0.999
101.798,1.011
101.828,1.005
101.858,0.999
101.888,0.991
101.918,1.003
101.948,0.998
101.978,0.999
102.008,1.001
102.038,1.002
102.068,1.000
102.098,1.007
102.128,1.005
102.158,1.004
102.188,1.000
102.218,0.996
102.248,0.998
102.278,1.002
102.308,1.001
102.338,1.005
102.368,1.003
102.398,0.999
102.428,0.996
102.458,1.003
102.488,0.998
102.518,0.994
102.548,1.001
102.578,1.001
102.608,1.002
102.638,1.001
102.668,1.006
102.698,0.999
102.728,1.007
102.758,0.995
102.788,0.993
102.818,0.999
102.848,0.998
102.878,1.004
102.908,1.006
102.938,1.003
102.968,0.999
102.998,1.003
103.028,0.995
103.058,0.998
103.088,1.004
103.118,1.000
103.148,1.003
103.178,1.000
103.208,1.000
103.238,1.000
103.268,0.999
103.298,1.001
103.328,1.003
103.358,0.998
103.388,1.002
103.418,1.000
103.448,0.998
103.478,1.003
103.508,0.998
103.538,0.999
103.568,1.000
103.598,0.996
103.628,1.001
103.658,1.001
103.688,1.002
103.718,1.002
103.748,0.994
103.778,1.000
103.808,0.999
103.838,1.004
103.868,1.004
103.898,0.997
103.928,0.996
103.958,0.998
103.988,0.998
104.018,1.009
104.048,1.004
104.078,0.995
104.108,0.989
104.138,0.998
104.168,1.001
104.198,0.998
104.228,1.000
104.258,1.006
104.288,0.996
104.318,0.997
104.348,1.003
104.378,1.001
104.408,0.997
104.438,1.000
104.468,1.000
104.498,1.003
104.528,1.005
104.558,1.007
104.588,1.000
104.618,1.000
104.648,1.000
104.678,1.002
104.708,1.004
104.738,1.001
104.768,1.004
104.798,1.001
104.828,1.001
104.858,1.001
104.888,1.006
104.918,0.997
104.948,1.002
104.978,1.000
105.008,0.995
105.038,0.999
105.068,0.998
105.098,1.000
105.128,1.004
105.158,1.004
105.188,0.991
105.218,1.004
105.248,1.003
105.278,0.994
105.308,1.002
105.338,1.000
105.368,1.002
105.398,0.999
105.428,0.999
105.458,0.998
105.488,1.000
105.518,0.999
105.548,1.001
105.578,1.000
105.608,0.998
105.638,1.001
105.668,1.001
105.698,1.003
105.728,1.000
105.758,1.000
105.788,1.000
105.818,1.002
105.848,1.002
105.878,0.998
105.908,1.002
105.938,1.003
105.968,0.993
105.998,1.006
106.028,1.005
106.058,0.999
106.088,0.998
106.118,0.999
106.148,0.996
106.178,1.001
106.208,1.009
106.238,1.001
106.268,1.002
106.298,1.003
106.328,1.000
106.358,0.999
106.388,1.000
106.418,1.001
106.448,1.002
106.478,1.003
106.508,1.001
106.538,1.005
106.568,1.004
106.598,1.003
106.628,1.002
106.658,1.002
106.688,0.999
106.718,1.001
106.748,1.002
106.778,1.002
106.808,1.005
106.838,0.996
106.868,0.994
106.898,1.000
106.928,1.000
106.958,1.000
106.988,1.002
107.018,1.002
107.048,0.999
107.078,0.999
107.108,1.002
107.138,1.001
107.168,0.997
107.198,1.003
107.228,1.000
107.258,1.003
107.288,1.004
107.318,0.997
107.348,1.000
107.378,1.005
107.408,0.999
107.438,1.002
107.468,1.001
107.498,1.002
107.528,1.001
107.558,1.001
107.588,1.004
107.618,1.005
107.648,0.999
107.678,1.003
107.708,1.000
107.738,1.002
107.768,0.999
107.798,1.000
107.828,1.003
107.858,1.003
107.888,1.000
107.918,1.004
107.948,1.005
107.978,1.004
108.008,1.003
108.038,0.999
108.068,1.001
108.098,0.999
108.128,1.004
