df_hash,22ZHK4.HAC2HB
56.252,1.036
56.282,1.029
56.312,1.039
56.342,1.037
56.372,1.035
56.402,1.037
56.432,1.034
56.462,1.034
56.492,1.038
56.522,1.038
56.552,1.034
56.582,1.033
56.612,1.036
56.642,1.039
56.672,1.035
56.702,1.032
56.732,1.030
56.762,1.036
56.792,1.042
56.822,1.042
56.852,1.030
56.882,1.032
56.912,1.036
56.942,1.040
56.972,1.039
57.002,1.038
57.032,1.035
57.062,1.031
57.092,1.039
57.122,1.037
57.152,1.035
57.182,1.032
57.212,1.033
57.242,1.036
57.272,1.037
57.302,1.038
57.332,1.040
57.362,1.032
57.392,1.036
57.422,1.036
57.452,1.037
57.482,1.037
57.512,1.031
57.542,1.030
57.572,1.039
57.602,1.044
57.632,1.040
57.662,1.032
57.692,1.029
57.722,1.031
57.752,1.041
57.782,1.039
57.812,1.038
57.842,1.032
57.872,1.032
57.902,1.039
57.932,1.037
57.962,1.039
57.992,1.036
58.022,1.034
58.052,1.035
58.082,1.037
58.112,1.039
58.142,1.037
58.172,1.036
58.202,1.036
58.232,1.039
58.262,1.032
58.292,1.029
58.322,1.034
58.352,1.037
58.382,1.039
58.412,1.044
58.442,1.030
58.472,1.027
58.502,1.031
58.532,1.038
58.562,1.043
58.592,1.036
58.622,1.041
58.652,1.035
58.682,1.042
58.712,1.039
58.742,1.032
58.772,1.035
58.802,1.034
58.832,1.037
58.862,1.034
58.892,1.038
58.922,1.041
58.952,1.040
58.982,1.036
59.012,1.035
59.042,1.027
59.072,1.032
59.102,1.042
59.132,1.043
59.162,1.040
59.192,1.029
59.222,1.025
59.252,1.036
59.282,1.043
59.312,1.043
59.342,1.038
59.372,1.034
59.402,1.029
59.432,1.039
59.462,1.038
59.492,1.040
59.522,1.038
59.552,1.034
59.582,1.034
59.612,1.036
59.642,1.036
59.672,1.038
59.702,1.037
59.732,1.037
59.762,1.036
59.792,1.036
59.822,1.031
59.852,1.033
59.882,1.043
59.912,1.042
59.942,1.029
59.972,1.033
60.002,1.033
60.032,1.036
60.062,1.037
60.092,1.039
60.122,1.038
60.152,1.030
60.182,1.039
60.212,1.034
60.242,1.037
60.272,1.037
60.302,1.037
60.332,1.034
60.362,1.037
60.392,1.037
60.422,1.035
60.452,1.038
60.482,1.036
60.512,1.036
60.542,1.038
60.572,1.033
60.602,1.036
60.632,1.036
60.662,1.043
60.692,1.039
60.722,1.031
60.752,1.029
60.782,1.035
60.812,1.037
60.842,1.041
60.872,1.041
60.902,1.028
60.932,1.037
60.962,1.038
60.992,1.035
61.022,1.033
61.052,1.036
61.082,1.034
61.112,1.036
61.142,1.038
61.172,1.036
61.202,1.037
61.232,1.036
61.262,1.039
61.292,1.037
61.322,1.030
61.352,1.030
61.382,1.037
61.412,1.042
61.442,1.046
61.472,1.029
61.502,1.030
61.532,1.033
61.562,1.039
61.592,1.044
61.622,1.035
61.652,1.035
61.682,1.035
61.712,1.042
61.742,1.037
61.772,1.031
61.802,1.039
61.832,1.036
61.862,1.036
61.892,1.042
61.922,1.036
61.952,1.033
61.982,1.038
62.012,1.034
62.042,1.032
62.072,1.036
62.102,1.036
62.132,1.041
62.162,1.045
62.192,1.032
62.222,1.024
62.252,1.032
62.282,1.038
62.312,1.039
62.342,1.042
62.372,1.030
62.402,1.035
62.432,1.039
62.462,1.037
62.492,1.037
62.522,1.041
62.552,1.036
62.582,1.034
62.612,1.034
62.642,1.037
62.672,1.037
62.702,1.041
62.732,1.035
62.762,1.030
62.792,1.033
62.822,1.037
62.852,1.039
62.882,1.043
62.912,1.032
62.942,1.030
62.972,1.030
63.002,1.038
63.032,1.040
63.062,1.033
63.092,1.035
63.122,1.029
63.152,1.039
63.182,1.038
63.212,1.033
63.242,1.037
63.272,1.037
63.302,1.030
63.332,1.036
63.362,1.038
63.392,1.038
63.422,1.036
63.452,1.036
63.482,1.039
63.512,1.037
63.542,1.034
63.572,1.040
63.602,1.046
63.632,1.046
63.662,1.036
63.692,1.034
63.722,1.041
63.752,1.043
63.782,1.044
63.812,1.042
63.842,1.033
63.872,1.034
63.902,1.038
63.932,1.041
63.962,1.044
63.992,1.044
64.022,1.046
64.052,1.053
64.082,1.043
64.112,1.037
64.142,1.038
64.172,1.047
64.202,1.008
64.232,1.024
64.262,1.060
64.292,1.047
64.322,1.020
64.352,1.027
64.382,1.028
64.412,1.031
64.442,1.031
64.472,1.034
64.502,1.045
64.532,1.030
64.562,1.035
64.592,1.034
64.622,1.036
64.652,1.028
64.682,1.020
64.712,1.039
64.742,1.028
64.772,1.036
64.802,1.028
64.832,1.042
64.862,1.058
64.892,1.048
64.922,1.027
64.952,1.030
64.982,1.034
65.012,1.030
65.042,1.028
65.072,1.011
65.102,1.029
65.132,1.029
65.162,1.018
65.192,1.005
65.222,1.036
65.252,1.052
65.282,1.045
65.312,1.049
65.342,1.046
65.372,1.050
65.402,1.054
65.432,1.053
65.462,1.052
65.492,1.054
65.522,1.061
65.552,1.053
65.582,1.042
65.612,1.040
65.642,1.030
65.672,1.026
65.702,1.035
65.732,1.047
65.762,1.045
65.792,1.036
65.822,1.034
65.852,1.050
65.882,1.039
65.912,1.039
65.942,1.050
65.972,1.053
66.002,1.053
66.032,1.049
66.062,1.052
66.092,1.055
66.122,1.056
66.152,1.053
66.182,1.056
66.212,1.055
66.242,1.052
66.272,1.051
66.302,1.053
66.332,1.039
66.362,1.033
66.392,1.042
66.422,1.052
66.452,1.049
66.482,1.048
66.512,1.050
66.542,1.053
66.572,1.053
66.602,1.045
66.632,1.047
66.662,1.046
66.692,1.046
66.722,1.048
66.752,1.054
66.782,1.048
66.812,1.045
66.842,1.052
66.872,1.051
66.902,1.049
66.932,1.047
66.962,1.044
66.992,1.045
67.022,1.044
67.052,1.051
67.082,1.050
67.112,1.045
67.142,1.054
67.172,1.057
67.202,1.056
67.232,1.048
67.262,1.048
67.292,1.042
67.322,1.047
67.352,1.046
67.382,1.045
67.412,1.047
67.442,1.052
67.472,1.056
67.502,1.047
67.532,1.041
67.562,1.047
67.592,1.058
67.622,1.055
67.652,1.042
67.682,1.046
67.712,1.047
67.742,1.046
67.772,1.050
67.802,1.052
67.832,1.050
67.862,1.051
67.892,1.046
67.922,1.046
67.952,1.047
67.982,1.049
68.012,1.049
68.042,1.050
68.072,1.048
68.102,1.049
68.132,1.054
68.162,1.052
68.192,1.042
68.222,1.041
68.252,1.050
68.282,1.059
68.312,1.054
68.342,1.042
68.372,1.038
68.402,1.044
68.432,1.051
68.462,1.059
68.492,1.056
68.522,1.051
68.552,1.052
68.582,1.049
68.612,1.044
68.642,1.044
68.672,1.049
68.702,1.050
68.732,1.046
68.762,1.049
68.792,1.050
68.822,1.050
68.852,1.046
68.882,1.043
68.912,1.050
68.942,1.051
68.972,1.060
69.002,1.053
69.032,1.042
69.062,1.045
69.092,1.050
69.122,1.054
69.152,1.054
69.182,1.053
69.212,1.050
69.242,1.046
69.272,1.044
69.302,1.045
69.332,1.049
69.362,1.050
69.392,1.048
69.422,1.046
69.452,1.052
69.482,1.049
69.512,1.047
69.542,1.053
69.572,1.044
69.602,1.049
69.632,1.054
69.662,1.060
69.692,1.044
69.722,1.038
69.752,1.044
69.782,1.053
69.812,1.056
69.842,1.049
69.872,1.055
69.902,1.046
69.932,1.051
69.962,1.047
69.992,1.047
70.022,1.048
70.052,1.048
70.082,1.050
70.112,1.044
70.142,1.051
70.172,1.052
70.202,1.049
70.232,1.050
70.262,1.043
70.292,1.050
70.322,1.053
70.352,1.057
70.382,1.048
70.412,1.043
70.442,1.048
70.472,1.049
70.502,1.053
70.532,1.052
70.562,1.055
70.592,1.045
70.622,1.050
70.652,1.049
70.682,1.047
70.712,1.049
70.742,1.050
70.772,1.047
70.802,1.048
70.832,1.051
70.862,1.047
70.892,1.048
70.922,1.048
70.952,1.052
70.982,1.050
71.012,1.045
71.042,1.049
71.072,1.053
71.102,1.062
71.132,1.052
71.162,1.044
71.192,1.042
71.222,1.047
71.252,1.052
71.282,1.052
71.312,1.049
71.342,1.041
71.372,1.057
71.402,1.052
71.432,1.050
71.462,1.050
71.492,1.051
71.522,1.048
71.552,1.047
71.582,1.045
71.612,1.050
71.642,1.056
71.672,1.052
71.702,1.054
71.732,1.044
71.762,1.045
71.792,1.051
71.822,1.056
71.852,1.057
71.882,1.046
71.912,1.038
71.942,1.045
71.972,1.053
72.002,1.053
72.032,1.050
72.062,1.047
72.092,1.052
72.122,1.054
72.152,1.049
72.182,1.048
72.212,1.049
72.242,1.052
72.272,1.045
72.302,1.048
72.332,1.050
72.362,1.051
72.392,1.053
72.422,1.049
72.452,1.043
72.482,1.043
72.512,1.050
72.542,1.057
72.572,1.055
72.602,1.039
72.632,1.041
72.662,1.050
72.692,1.053
72.722,1.056
72.752,1.052
72.782,1.047
72.812,1.051
72.842,1.050
72.872,1.048
72.902,1.053
72.932,1.052
72.962,1.047
72.992,1.049
73.022,1.051
73.052,1.050
73.082,1.050
73.112,1.054
73.142,1.051
73.172,1.044
73.202,1.052
73.232,1.054
73.262,1.060
73.292,1.051
73.322,1.042
73.352,1.043
73.382,1.047
73.412,1.053
73.442,1.052
73.472,1.047
73.502,1.045
73.532,1.051
73.562,1.050
73.592,1.049
73.622,1.054
73.652,1.051
73.682,1.049
73.712,1.050
73.742,1.047
73.772,1.049
73.802,1.052
73.832,1.053
73.862,1.049
73.892,1.046
73.922,1.048
73.952,1.053
73.982,1.057
74.012,1.053
74.042,1.044
74.072,1.046
74.102,1.047
74.132,1.048
74.162,1.052
74.192,1.054
74.222,1.048
74.252,1.046
74.282,1.051
74.312,1.050
74.342,1.049
74.372,1.051
74.402,1.049
74.432,1.047
74.462,1.050
74.492,1.048
74.522,1.046
74.552,1.046
74.582,1.054
74.612,1.051
74.642,1.051
74.672,1.046
74.702,1.046
74.732,1.052
74.762,1.060
74.792,1.053
74.822,1.041
74.852,1.045
74.882,1.049
74.912,1.050
74.942,1.051
74.972,1.048
75.002,1.044
75.032,1.052
75.062,1.054
75.092,1.045
75.122,1.048
75.152,1.046
75.182,1.048
75.212,1.052
75.242,1.049
75.272,1.051
75.302,1.051
75.332,1.052
75.362,1.050
75.392,1.050
75.422,1.046
75.452,1.054
75.482,1.054
75.512,1.060
75.542,1.048
75.572,1.041
75.602,1.046
75.632,1.048
75.662,1.053
75.692,1.051
75.722,1.052
75.752,1.045
75.782,1.053
75.812,1.051
75.842,1.046
75.872,1.046
75.902,1.048
75.932,1.045
75.962,1.049
75.992,1.054
76.022,1.052
76.052,1.056
76.082,1.045
76.112,1.047
76.142,1.048
76.172,1.049
76.202,1.054
76.232,1.058
76.262,1.047
76.292,1.038
76.322,1.043
76.352,1.055
76.382,1.056
76.412,1.050
76.442,1.049
76.472,1.051
76.502,1.051
76.532,1.047
76.562,1.049
76.592,1.051
76.622,1.049
76.652,1.049
76.682,1.048
76.712,1.047
76.742,1.054
76.772,1.051
76.802,1.048
76.832,1.051
76.862,1.042
76.892,1.045
76.922,1.046
76.952,1.055
76.982,1.050
77.012,1.043
77.042,1.043
77.072,1.048
77.102,1.050
77.132,1.049
77.162,1.052
77.192,1.044
77.222,1.047
77.252,1.046
77.282,1.047
77.312,1.050
77.342,1.048
77.372,1.047
77.402,1.049
77.432,1.051
77.462,1.049
77.492,1.046
77.522,1.046
77.552,1.048
77.582,1.049
77.612,1.045
77.642,1.046
77.672,1.047
77.702,1.061
77.732,1.054
77.762,1.044
77.792,1.048
77.822,1.046
77.852,1.050
77.882,1.052
77.912,1.054
77.942,1.045
77.972,1.049
78.002,1.049
78.032,1.048
78.062,1.047
78.092,1.050
78.122,1.046
78.152,1.048
78.182,1.048
78.212,1.048
78.242,1.049
78.272,1.050
78.302,1.049
78.332,1.051
78.362,1.043
78.392,1.045
78.422,1.052
78.452,1.060
78.482,1.058
78.512,1.040
78.542,1.043
78.572,1.049
78.602,1.051
78.632,1.058
78.662,1.053
78.692,1.045
78.722,1.047
78.752,1.052
78.782,1.049
78.812,1.051
78.842,1.052
78.872,1.047
78.902,1.048
78.932,1.052
78.962,1.052
78.992,1.055
79.022,1.046
79.052,1.045
79.082,1.049
79.112,1.046
79.142,1.054
79.172,1.057
79.202,1.043
79.232,1.037
79.262,1.048
79.292,1.052
79.322,1.055
79.352,1.054
79.382,1.045
79.412,1.052
79.442,1.055
79.472,1.047
79.502,1.050
79.532,1.047
79.562,1.045
79.592,1.046
79.622,1.048
79.652,1.050
79.682,1.053
79.712,1.048
79.742,1.047
79.772,1.047
79.802,1.047
79.832,1.055
79.862,1.061
79.892,1.043
79.922,1.039
79.952,1.046
79.982,1.050
80.012,1.056
80.042,1.049
80.072,1.049
80.102,1.043
80.132,1.052
80.162,1.049
80.192,1.052
80.222,1.046
80.252,1.048
80.282,1.048
80.312,1.049
80.342,1.053
80.372,1.049
80.402,1.053
80.432,1.050
80.462,1.040
80.492,1.043
80.522,1.052
80.552,1.057
80.582,1.055
80.612,1.042
80.642,1.040
80.672,1.049
80.702,1.055
80.732,1.055
80.762,1.050
80.792,1.048
80.822,1.045
80.852,1.051
80.882,1.046
80.912,1.049
80.942,1.051
80.972,1.049
81.002,1.053
81.032,1.048
81.062,1.051
81.092,1.049
81.122,1.049
81.152,1.050
81.182,1.051
81.212,1.045
81.242,1.042
81.272,1.053
81.302,1.051
81.332,1.057
81.362,1.039
81.392,1.047
81.422,1.048
81.452,1.053
81.482,1.056
81.512,1.052
81.542,1.048
81.572,1.046
81.602,1.055
81.632,1.048
81.662,1.049
81.692,1.049
81.722,1.049
81.752,1.050
81.782,1.051
81.812,1.048
81.842,1.047
81.872,1.049
81.902,1.052
81.932,1.050
81.962,1.048
81.992,1.046
82.022,1.046
82.052,1.052
82.082,1.051
82.112,1.060
82.142,1.045
82.172,1.041
82.202,1.045
82.232,1.053
82.262,1.047
82.292,1.046
82.322,1.048
82.352,1.047
82.382,1.055
82.412,1.054
82.442,1.049
82.472,1.048
82.502,1.051
82.532,1.047
82.562,1.051
82.592,1.053
82.622,1.049
82.652,1.047
82.682,1.051
82.712,1.051
82.742,1.048
82.772,1.049
82.802,1.045
82.832,1.051
82.862,1.054
82.892,1.056
82.922,1.049
82.952,1.040
82.982,1.045
83.012,1.049
83.042,1.051
83.072,1.051
83.102,1.055
83.132,1.044
83.162,1.051
83.192,1.049
83.222,1.048
83.252,1.050
83.282,1.051
83.312,1.050
83.342,1.047
83.372,1.050
83.402,1.049
83.432,1.053
83.462,1.052
83.492,1.047
83.522,1.047
83.552,1.048
83.582,1.050
83.612,1.061
83.642,1.056
83.672,1.037
83.702,1.045
83.732,1.048
83.762,1.057
83.792,1.053
83.822,1.049
83.852,1.050
83.882,1.050
83.912,1.050
83.942,1.045
83.972,1.049
84.002,1.047
84.032,1.050
84.062,1.049
84.092,1.053
84.122,1.052
84.152,1.050
84.182,1.051
84.212,1.049
84.242,1.044
84.272,1.050
84.302,1.058
84.332,1.058
84.362,1.042
84.392,1.043
84.422,1.042
84.452,1.050
84.482,1.054
84.512,1.048
84.542,1.048
84.572,1.048
84.602,1.048
84.632,1.049
84.662,1.051
84.692,1.050
84.722,1.048
84.752,1.045
84.782,1.049
84.812,1.051
84.842,1.054
84.872,1.049
84.902,1.044
84.932,1.053
84.962,1.049
84.992,1.056
85.022,1.056
85.052,1.042
85.082,1.040
85.112,1.046
85.142,1.050
85.172,1.049
85.202,1.051
85.232,1.051
85.262,1.051
85.292,1.048
85.322,1.050
85.352,1.050
85.382,1.048
85.412,1.048
85.442,1.048
85.472,1.048
85.502,1.049
85.532,1.051
85.562,1.048
85.592,1.046
85.622,1.044
85.652,1.054
85.682,1.056
85.712,1.055
85.742,1.043
85.772,1.039
85.802,1.049
85.832,1.053
85.862,1.050
85.892,1.054
85.922,1.047
85.952,1.045
85.982,1.052
86.012,1.050
86.042,1.052
86.072,1.050
86.102,1.047
86.132,1.049
86.162,1.048
86.192,1.049
86.222,1.050
86.252,1.050
86.282,1.050
86.312,1.046
86.342,1.046
86.372,1.052
86.402,1.050
86.432,1.052
86.462,1.049
86.492,1.044
86.522,1.048
86.552,1.049
86.582,1.049
86.612,1.052
86.642,1.046
86.672,1.042
86.702,1.052
86.732,1.048
86.762,1.047
86.792,1.053
86.822,1.052
86.852,1.047
86.882,1.050
86.912,1.048
86.942,1.049
86.972,1.049
87.002,1.050
87.032,1.049
87.062,1.048
87.092,1.044
87.122,1.048
87.152,1.051
87.182,1.053
87.212,1.051
87.242,1.045
87.272,1.045
87.302,1.047
87.332,1.053
87.362,1.054
87.392,1.050
87.422,1.046
87.452,1.051
87.482,1.052
87.512,1.052
87.542,1.050
87.572,1.047
87.602,1.048
87.632,1.051
87.662,1.055
87.692,1.051
87.722,1.051
87.752,1.049
87.782,1.048
87.812,1.046
87.842,1.045
87.872,1.045
87.902,1.049
87.932,1.054
87.962,1.054
87.992,1.044
88.022,1.042
88.052,1.045
88.082,1.053
88.112,1.054
88.142,1.050
88.172,1.046
88.202,1.050
88.232,1.058
88.262,1.050
88.292,1.047
88.322,1.049
88.352,1.050
88.382,1.047
88.412,1.050
88.442,1.049
88.472,1.050
88.502,1.052
88.532,1.052
88.562,1.050
88.592,1.044
88.622,1.045
88.652,1.048
88.682,1.056
88.712,1.054
88.742,1.045
88.772,1.042
88.802,1.046
88.832,1.053
88.862,1.058
88.892,1.052
88.922,1.047
88.952,1.050
88.982,1.053
89.012,1.046
89.042,1.047
89.072,1.050
89.102,1.048
89.132,1.048
89.162,1.053
89.192,1.052
89.222,1.051
89.252,1.051
89.282,1.048
89.312,1.047
89.342,1.050
89.372,1.055
89.402,1.062
89.432,1.044
89.462,1.038
89.492,1.043
89.522,1.050
89.552,1.054
89.582,1.056
89.612,1.050
89.642,1.050
89.672,1.048
89.702,1.053
89.732,1.048
89.762,1.052
89.792,1.052
89.822,1.047
89.852,1.050
89.882,1.054
89.912,1.054
89.942,1.049
89.972,1.045
90.002,1.050
90.032,1.050
90.062,1.054
90.092,1.055
90.122,1.037
90.152,1.041
90.182,1.048
90.212,1.055
90.242,1.061
90.272,1.053
90.302,1.047
90.332,1.050
90.362,1.053
90.392,1.050
90.422,1.049
90.452,1.053
90.482,1.051
90.512,1.048
90.542,1.048
90.572,1.052
90.602,1.050
90.632,1.050
90.662,1.045
90.692,1.050
90.722,1.051
90.752,1.061
90.782,1.050
90.812,1.039
90.842,1.044
90.872,1.048
90.902,1.053
90.932,1.054
90.962,1.057
90.992,1.045
91.022,1.050
91.052,1.051
91.082,1.047
91.112,1.052
91.142,1.049
91.172,1.046
91.202,1.049
91.232,1.050
91.262,1.051
91.292,1.049
91.322,1.051
91.352,1.048
91.382,1.045
91.412,1.048
91.442,1.046
91.472,1.052
91.502,1.056
91.532,1.048
91.562,1.045
91.592,1.052
91.622,1.053
91.652,1.050
91.682,1.049
91.712,1.048
91.742,1.046
91.772,1.054
91.802,1.048
91.832,1.049
91.862,1.052
91.892,1.044
91.922,1.048
91.952,1.051
91.982,1.048
92.012,1.049
92.042,1.054
92.072,1.048
92.102,1.051
92.132,1.051
92.162,1.048
92.192,1.043
92.222,1.050
92.252,1.058
92.282,1.059
92.312,1.044
92.342,1.041
92.372,1.042
92.402,1.052
92.432,1.057
92.462,1.053
92.492,1.049
92.522,1.044
92.552,1.053
92.582,1.052
92.612,1.045
92.642,1.046
92.672,1.051
92.702,1.048
92.732,1.046
92.762,1.050
92.792,1.050
92.822,1.052
92.852,1.046
92.882,1.055
92.912,1.052
92.942,1.047
92.972,1.047
93.002,1.050
93.032,1.054
93.062,1.062
93.092,1.047
93.122,1.036
93.152,1.047
93.182,1.054
93.212,1.055
93.242,1.048
93.272,1.050
93.302,1.046
93.332,1.052
93.362,1.050
93.392,1.049
93.422,1.050
93.452,1.047
93.482,1.048
93.512,1.048
93.542,1.051
93.572,1.051
93.602,1.054
93.632,1.053
93.662,1.048
93.692,1.047
93.722,1.051
93.752,1.056
93.782,1.060
93.812,1.047
93.842,1.035
93.872,1.042
93.902,1.052
93.932,1.056
93.962,1.048
93.992,1.051
94.022,1.052
94.052,1.052
94.082,1.049
94.112,1.055
94.142,1.049
94.172,1.048
94.202,1.047
94.232,1.050
94.262,1.052
94.292,1.051
94.322,1.049
94.352,1.049
94.382,1.049
94.412,1.051
94.442,1.050
94.472,1.058
94.502,1.059
94.532,1.041
94.562,1.036
94.592,1.044
94.622,1.055
94.652,1.055
94.682,1.050
94.712,1.049
94.742,1.047
94.772,1.054
94.802,1.052
94.832,1.052
94.862,1.051
94.892,1.050
94.922,1.050
94.952,1.050
94.982,1.048
95.012,1.049
95.042,1.056
95.072,1.052
95.102,1.052
95.132,1.043
95.162,1.051
95.192,1.054
95.222,1.061
95.252,1.047
95.282,1.041
95.312,1.045
95.342,1.047
95.372,1.052
95.402,1.057
95.432,1.054
95.462,1.042
95.492,1.055
95.522,1.054
95.552,1.050
95.582,1.050
95.612,1.049
95.642,1.048
95.672,1.053
95.702,1.052
95.732,1.046
95.762,1.050
95.792,1.050
95.822,1.050
95.852,1.051
95.882,1.047
95.912,1.051
95.942,1.049
95.972,1.053
96.002,1.050
96.032,1.044
96.062,1.046
96.092,1.053
96.122,1.048
96.152,1.053
96.182,1.055
96.212,1.045
96.242,1.051
96.272,1.055
96.302,1.051
96.332,1.044
96.362,1.048
96.392,1.050
96.422,1.052
96.452,1.054
96.482,1.054
96.512,1.050
96.542,1.052
96.572,1.053
96.602,1.050
96.632,1.047
96.662,1.046
96.692,1.050
96.722,1.053
96.752,1.058
96.782,1.052
96.812,1.041
96.842,1.043
96.872,1.050
96.902,1.050
96.932,1.049
96.962,1.050
96.992,1.042
97.022,1.052
97.052,1.051
97.082,1.052
97.112,1.049
97.142,1.050
97.172,1.049
97.202,1.050
97.232,1.052
97.262,1.050
97.292,1.050
97.322,1.053
97.352,1.051
97.382,1.049
97.412,1.046
97.442,1.051
97.472,1.055
97.502,1.062
97.532,1.051
97.562,1.040
97.592,1.042
97.622,1.051
97.652,1.056
97.682,1.050
97.712,1.053
97.742,1.048
97.772,1.055
97.802,1.053
97.832,1.047
97.862,1.047
97.892,1.052
97.922,1.050
97.952,1.049
97.982,1.052
98.012,1.053
98.042,1.055
98.072,1.052
98.102,1.044
98.132,1.049
98.162,1.050
98.192,1.061
98.222,1.060
98.252,1.044
98.282,1.040
98.312,1.045
98.342,1.051
98.372,1.061
98.402,1.056
98.432,1.050
98.462,1.054
98.492,1.053
98.522,1.050
98.552,1.051
98.582,1.049
98.612,1.051
98.642,1.047
98.672,1.051
98.702,1.054
98.732,1.053
98.762,1.049
98.792,1.050
98.822,1.051
98.852,1.055
98.882,1.058
98.912,1.059
98.942,1.045
98.972,1.037
99.002,1.049
99.032,1.055
99.062,1.060
99.092,1.053
99.122,1.045
99.152,1.051
99.182,1.054
99.212,1.050
99.242,1.050
99.272,1.052
99.302,1.048
99.332,1.047
99.362,1.050
99.392,1.053
99.422,1.053
99.452,1.047
99.482,1.042
99.512,1.045
99.542,1.053
99.572,1.061
99.602,1.054
99.632,1.041
99.662,1.037
99.692,1.049
99.722,1.054
99.752,1.053
99.782,1.051
99.812,1.053
99.842,1.049
99.872,1.051
99.902,1.050
99.932,1.051
99.962,1.050
99.992,1.053
100.022,1.051
100.052,1.054
100.082,1.048
100.112,1.049
100.142,1.056
100.172,1.052
100.202,1.047
100.232,1.046
100.262,1.055
100.292,1.056
100.322,1.057
100.352,1.045
100.382,1.043
100.412,1.050
100.442,1.055
100.472,1.051
100.502,1.053
100.532,1.048
100.562,1.043
100.592,1.056
100.622,1.053
100.652,1.051
100.682,1.052
100.712,1.049
100.742,1.050
100.772,1.051
100.802,1.053
100.832,1.051
100.862,1.048
100.892,1.049
100.922,1.054
100.952,1.052
100.982,1.048
101.012,1.043
101.042,1.051
101.072,1.057
101.102,1.055
101.132,1.048
101.162,1.050
101.192,1.049
101.222,1.052
101.252,1.052
101.282,1.050
101.312,1.051
101.342,1.046
101.372,1.060
101.402,1.051
101.432,1.047
101.462,1.051
101.492,1.049
101.522,1.052
101.552,1.053
101.582,1.049
101.612,1.052
101.642,1.049
101.672,1.050
101.702,1.048
101.732,1.049
101.762,1.054
101.792,1.045
101.822,1.046
101.852,1.051
101.882,1.058
101.912,1.054
101.942,1.044
101.972,1.047
102.002,1.049
102.032,1.053
102.062,1.057
102.092,1.056
102.122,1.044
102.152,1.051
102.182,1.056
102.212,1.051
102.242,1.049
102.272,1.051
102.302,1.052
102.332,1.049
102.362,1.052
102.392,1.052
102.422,1.051
102.452,1.052
102.482,1.054
102.512,1.053
102.542,1.052
102.572,1.047
102.602,1.053
102.632,1.053
102.662,1.062
102.692,1.047
102.722,1.038
102.752,1.047
102.782,1.052
102.812,1.056
102.842,1.050
102.872,1.051
102.902,1.050
102.932,1.056
102.962,1.050
102.992,1.049
103.022,1.052
103.052,1.047
103.082,1.049
103.112,1.049
103.142,1.055
103.172,1.053
103.202,1.057
103.232,1.053
103.262,1.052
103.292,1.047
103.322,1.051
103.352,1.057
103.382,1.059
103.412,1.049
103.442,1.041
103.472,1.047
103.502,1.052
103.532,1.056
103.562,1.051
103.592,1.051
103.622,1.047
103.652,1.053
103.682,1.049
103.712,1.049
103.742,1.052
103.772,1.051
103.802,1.052
103.832,1.050
103.862,1.051
103.892,1.052
103.922,1.054
103.952,1.048
103.982,1.045
104.012,1.048
104.042,1.048
104.072,1.052
104.102,1.053
104.132,1.058
104.162,1.051
104.192,1.046
104.222,1.044
104.252,1.056
104.282,1.058
104.312,1.050
104.342,1.053
104.372,1.044
104.402,1.056
104.432,1.056
104.462,1.046
104.492,1.047
104.522,1.053
104.552,1.050
104.582,1.048
104.612,1.051
104.642,1.051
104.672,1.049
104.702,1.051
104.732,1.053
104.762,1.053
104.792,1.047
104.822,1.048
104.852,1.050
104.882,1.053
104.912,1.053
104.942,1.047
104.972,1.046
105.002,1.049
105.032,1.055
105.062,1.055
105.092,1.048
105.122,1.041
105.152,1.056
105.182,1.056
105.212,1.049
105.242,1.046
105.272,1.045
105.302,1.049
105.332,1.056
105.362,1.051
105.392,1.051
105.422,1.052
105.452,1.048
105.482,1.053
105.512,1.055
105.542,1.051
105.572,1.050
105.602,1.054
105.632,1.060
105.662,1.054
105.692,1.043
105.722,1.042
105.752,1.049
105.782,1.053
105.812,1.055
105.842,1.055
105.872,1.047
105.902,1.056
105.932,1.056
105.962,1.051
105.992,1.050
106.022,1.050
106.052,1.052
106.082,1.049
106.112,1.052
106.142,1.054
106.172,1.053
106.202,1.054
106.232,1.046
106.262,1.043
106.292,1.051
106.322,1.053
106.352,1.059
106.382,1.054
106.412,1.041
106.442,1.043
106.472,1.049
106.502,1.054
106.532,1.062
106.562,1.052
106.592,1.050
106.622,1.053
106.652,1.049
106.682,1.054
106.712,1.052
106.742,1.052
106.772,1.049
106.802,1.049
106.832,1.055
106.862,1.051
106.892,1.057
106.922,1.050
106.952,1.044
106.982,1.054
107.012,1.051
107.042,1.058
107.072,1.059
107.102,1.046
107.132,1.041
107.162,1.048
107.192,1.052
107.222,1.057
107.252,1.052
107.282,1.048
107.312,1.054
107.342,1.050
107.372,1.048
107.402,1.049
107.432,1.049
