df_hash,22ZHK4.U116G3
231.736,1.028
231.766,1.029
231.796,1.029
231.826,1.028
231.856,1.030
231.886,1.030
231.916,1.032
231.946,1.034
231.976,1.029
232.006,1.032
232.036,1.034
232.066,1.028
232.096,1.024
232.126,1.029
232.156,1.032
232.186,1.037
232.216,1.032
232.246,1.028
232.276,1.026
232.306,1.036
232.336,1.031
232.366,1.027
232.396,1.025
232.426,1.029
232.456,1.037
232.486,1.031
232.516,1.029
232.546,1.028
232.576,1.029
232.606,1.033
232.636,1.027
232.666,1.030
232.696,1.030
232.726,1.030
232.756,1.029
232.786,1.028
232.816,1.029
232.846,1.027
232.876,1.033
232.906,1.029
232.936,1.026
232.966,1.030
232.996,1.033
233.026,1.035
233.056,1.031
233.086,1.029
233.116,1.025
233.146,1.034
233.176,1.033
233.206,1.028
233.236,1.026
233.266,1.027
233.296,1.031
233.326,1.031
233.356,1.026
233.386,1.026
233.416,1.032
233.446,1.029
233.476,1.029
233.506,1.028
233.536,1.027
233.566,1.032
233.596,1.029
233.626,1.028
233.656,1.032
233.686,1.029
233.716,1.033
233.746,1.030
233.776,1.023
233.806,1.026
233.836,1.032
233.866,1.049
233.896,1.040
233.926,1.024
233.956,1.021
233.986,1.017
234.016,1.036
234.046,1.036
234.076,1.021
234.106,1.027
234.136,1.028
234.166,1.036
234.196,1.038
234.226,1.030
234.256,1.028
234.286,1.032
234.316,1.028
234.346,1.027
234.376,1.056
234.406,1.020
234.436,1.027
234.466,1.028
234.496,1.026
234.526,1.047
234.556,1.055
234.586,1.031
234.616,1.016
234.646,1.019
234.676,1.026
234.706,1.026
234.736,1.028
234.766,1.026
234.796,1.021
234.826,1.031
234.856,1.029
234.886,1.018
234.916,1.017
234.946,1.023
234.976,1.039
235.006,1.037
235.036,1.026
235.066,1.024
235.096,1.027
235.126,1.033
235.156,1.033
235.186,1.049
235.216,1.023
235.246,1.025
235.276,1.021
235.306,1.022
235.336,1.022
235.366,1.019
235.396,1.015
235.426,1.029
235.456,1.028
235.486,1.027
235.516,1.021
235.546,1.018
235.576,1.025
235.606,1.032
235.636,1.024
235.666,1.022
235.696,1.021
235.726,1.027
235.756,1.031
235.786,1.032
235.816,1.021
235.846,1.024
235.876,1.026
235.906,1.026
235.936,1.023
235.966,1.026
235.996,1.021
236.026,1.026
236.056,1.025
236.086,1.027
236.116,1.029
236.146,1.027
236.176,1.029
236.206,1.029
236.236,1.029
236.266,1.029
236.296,1.025
236.326,1.027
236.356,1.023
236.386,1.031
236.416,1.030
236.446,1.027
236.476,1.025
236.506,1.027
236.536,1.031
236.566,1.029
236.596,1.027
236.626,1.023
236.656,1.028
236.686,1.024
236.716,1.026
236.746,1.025
236.776,1.027
236.806,1.025
236.836,1.029
236.866,1.025
236.896,1.028
236.926,1.027
236.956,1.023
236.986,1.029
237.016,1.028
237.046,1.032
237.076,1.028
237.106,1.022
237.136,1.024
237.166,1.032
237.196,1.031
237.226,1.027
237.256,1.024
237.286,1.028
237.316,1.031
237.346,1.028
237.376,1.026
237.406,1.027
237.436,1.028
237.466,1.028
237.496,1.029
237.526,1.028
237.556,1.026
237.586,1.028
237.616,1.032
237.646,1.030
237.676,1.028
237.706,1.026
237.736,1.029
237.766,1.029
237.796,1.021
237.826,1.026
237.856,1.027
237.886,1.029
237.916,1.029
237.946,1.026
237.976,1.022
238.006,1.022
238.036,1.034
238.066,1.029
238.096,1.028
238.126,1.024
238.156,1.029
238.186,1.033
238.216,1.028
238.246,1.026
238.276,1.030
238.306,1.027
238.336,1.027
238.366,1.025
238.396,1.027
238.426,1.029
238.456,1.029
238.486,1.024
238.516,1.028
238.546,1.030
238.576,1.029
238.606,1.027
238.636,1.025
238.666,1.025
238.696,1.029
238.726,1.027
238.756,1.029
238.786,1.026
238.816,1.023
238.846,1.028
238.876,1.029
238.906,1.023
238.936,1.024
238.966,1.025
238.996,1.031
239.026,1.029
239.056,1.026
239.086,1.023
239.116,1.026
239.146,1.029
239.176,1.027
239.206,1.031
239.236,1.027
239.266,1.024
239.296,1.031
239.326,1.027
239.356,1.027
239.386,1.023
239.416,1.022
239.446,1.031
239.476,1.031
239.506,1.028
239.536,1.025
239.566,1.021
239.596,1.028
239.626,1.029
239.656,1.024
239.686,1.026
239.716,1.026
239.746,1.031
239.776,1.027
239.806,1.027
239.836,1.024
239.866,1.028
239.896,1.029
239.926,1.029
239.956,1.026
239.986,1.026
240.016,1.026
240.046,1.027
240.076,1.029
240.106,1.025
240.136,1.024
240.166,1.028
240.196,1.029
240.226,1.028
240.256,1.030
240.286,1.026
240.316,1.021
240.346,1.034
240.376,1.025
240.406,1.025
240.436,1.022
240.466,1.027
240.496,1.033
240.526,1.026
240.556,1.021
240.586,1.028
240.616,1.025
240.646,1.027
240.676,1.028
240.706,1.028
240.736,1.027
240.766,1.028
240.796,1.027
240.826,1.029
240.856,1.023
240.886,1.022
240.916,1.026
240.946,1.031
240.976,1.031
241.006,1.027
241.036,1.027
241.066,1.022
241.096,1.034
241.126,1.027
241.156,1.025
241.186,1.024
241.216,1.025
241.246,1.031
241.276,1.029
241.306,1.026
241.336,1.026
241.366,1.025
241.396,1.028
241.426,1.028
241.456,1.027
241.486,1.026
241.516,1.026
241.546,1.031
241.576,1.030
241.606,1.027
241.636,1.028
241.666,1.023
241.696,1.022
241.726,1.025
241.756,1.030
241.786,1.028
241.816,1.027
241.846,1.022
241.876,1.032
241.906,1.034
241.936,1.026
241.966,1.025
241.996,1.028
242.026,1.031
242.056,1.031
242.086,1.028
242.116,1.024
242.146,1.029
242.176,1.028
242.206,1.031
242.236,1.027
242.266,1.028
242.296,1.029
242.326,1.028
242.356,1.027
242.386,1.020
242.416,1.029
242.446,1.033
242.476,1.024
242.506,1.021
242.536,1.027
242.566,1.028
242.596,1.031
242.626,1.033
242.656,1.031
242.686,1.025
242.716,1.034
242.746,1.023
242.776,1.024
242.806,1.022
242.836,1.031
242.866,1.031
242.896,1.030
242.926,1.027
242.956,1.025
242.986,1.027
243.016,1.027
243.046,1.029
243.076,1.027
243.106,1.028
243.136,1.029
243.166,1.024
243.196,1.026
243.226,1.017
243.256,1.023
243.286,0.991
243.316,1.027
243.346,1.026
243.376,1.030
243.406,1.030
243.436,1.042
243.466,1.043
243.496,1.032
243.526,1.032
243.556,1.030
243.586,1.033
243.616,1.035
243.646,1.031
243.676,1.033
243.706,1.034
243.736,1.036
243.766,1.035
243.796,1.032
243.826,1.028
243.856,1.027
243.886,1.025
243.916,1.026
243.946,1.028
243.976,1.032
244.006,1.028
244.036,1.024
244.066,1.024
244.096,1.028
244.126,1.024
244.156,1.026
244.186,1.032
244.216,1.034
244.246,1.032
244.276,1.027
244.306,1.024
244.336,1.029
244.366,1.033
244.396,1.024
244.426,1.024
244.456,1.027
244.486,1.033
244.516,1.030
244.546,1.024
244.576,1.025
244.606,1.030
244.636,1.030
244.666,1.033
244.696,1.031
244.726,1.026
244.756,1.021
244.786,1.018
244.816,1.026
244.846,1.033
244.876,1.028
244.906,1.031
244.936,1.026
244.966,1.013
244.996,1.017
245.026,1.005
245.056,1.033
245.086,1.040
245.116,1.040
245.146,1.030
245.176,1.028
245.206,1.031
245.236,1.029
245.266,1.035
245.296,1.025
245.326,1.028
245.356,1.042
245.386,1.021
245.416,1.027
245.446,1.041
245.476,1.050
245.506,1.029
245.536,1.032
245.566,1.013
245.596,1.014
245.626,1.018
245.656,1.027
245.686,1.031
245.716,1.022
245.746,1.029
245.776,1.028
245.806,1.033
245.836,1.036
245.866,1.032
245.896,1.044
245.926,1.039
245.956,1.028
245.986,1.033
246.016,1.031
246.046,1.023
246.076,1.037
246.106,1.045
246.136,1.025
246.166,1.026
246.196,1.030
246.226,1.031
246.256,1.037
246.286,1.033
246.316,1.042
246.346,1.033
246.376,1.030
246.406,1.030
246.436,1.031
246.466,1.032
246.496,1.028
246.526,1.021
246.556,1.031
246.586,1.035
246.616,1.037
246.646,1.032
246.676,1.024
246.706,1.032
246.736,1.028
246.766,1.028
246.796,1.033
246.826,1.034
246.856,1.035
246.886,1.047
246.916,1.032
246.946,1.031
246.976,1.031
247.006,1.021
247.036,1.030
247.066,1.034
247.096,1.031
247.126,1.036
247.156,1.032
247.186,1.028
247.216,1.020
247.246,1.025
247.276,1.035
247.306,1.031
247.336,1.026
247.366,1.026
247.396,1.026
247.426,1.029
247.456,1.028
247.486,1.028
247.516,1.032
247.546,1.032
247.576,1.029
247.606,1.032
247.636,1.035
247.666,1.033
247.696,1.029
247.726,1.037
247.756,1.037
247.786,1.025
247.816,1.027
247.846,1.029
247.876,1.030
247.906,1.027
247.936,1.032
247.966,1.032
247.996,1.036
248.026,1.033
248.056,1.031
248.086,1.031
248.116,1.040
248.146,1.025
248.176,1.023
248.206,1.036
248.236,1.026
248.266,1.027
248.296,1.043
248.326,1.035
248.356,1.027
248.386,1.026
248.416,1.031
248.446,1.026
248.476,1.038
248.506,1.037
248.536,1.028
248.566,1.031
248.596,1.037
248.626,1.024
248.656,1.031
248.686,1.030
248.716,1.022
248.746,1.031
248.776,1.033
248.806,1.037
248.836,1.021
248.866,1.030
248.896,1.038
248.926,1.038
248.956,1.018
248.986,1.023
249.016,1.031
249.046,1.030
249.076,1.036
249.106,1.031
249.136,1.019
249.166,1.039
249.196,1.029
249.226,1.028
249.256,1.029
249.286,1.021
249.316,1.029
249.346,1.034
249.376,1.024
249.406,1.032
249.436,1.031
249.466,1.021
249.496,1.024
249.526,1.021
249.556,1.014
249.586,1.036
249.616,1.027
249.646,1.018
249.676,1.031
249.706,1.021
249.736,1.021
249.766,1.021
249.796,1.038
249.826,1.025
249.856,1.036
249.886,1.019
249.916,1.022
249.946,1.018
249.976,1.025
250.006,1.022
250.036,1.012
250.066,1.025
250.096,1.026
250.126,1.023
250.156,1.024
250.186,1.023
250.216,1.024
250.246,1.023
250.276,1.031
250.306,1.014
250.336,1.024
250.366,1.045
250.396,1.027
250.426,1.012
250.456,1.038
250.486,1.043
250.516,1.022
250.546,1.020
250.576,1.025
250.606,1.030
250.636,1.016
250.666,1.019
250.696,1.016
250.726,1.032
250.756,1.018
250.786,1.023
250.816,1.018
250.846,1.027
250.876,1.026
250.906,1.018
250.936,1.016
250.966,1.015
250.996,1.025
251.026,1.026
251.056,1.026
251.086,1.036
251.116,1.034
251.146,1.031
251.176,1.021
251.206,1.018
251.236,1.013
251.266,1.021
251.296,1.039
251.326,1.033
251.356,1.027
251.386,1.022
251.416,1.029
251.446,1.027
251.476,1.021
251.506,1.016
251.536,1.011
251.566,1.016
251.596,1.020
251.626,1.026
251.656,1.031
251.686,1.028
251.716,1.030
251.746,1.027
251.776,1.013
251.806,1.018
251.836,1.027
251.866,1.024
251.896,1.021
251.926,1.021
251.956,1.023
251.986,1.033
252.016,1.029
252.046,1.022
252.076,1.027
252.106,1.030
252.136,1.025
252.166,1.014
252.196,1.029
252.226,1.023
252.256,1.022
252.286,1.021
252.316,1.022
252.346,1.023
252.376,1.019
252.406,1.021
252.436,1.020
252.466,1.022
252.496,1.020
252.526,1.023
252.556,1.021
252.586,1.024
252.616,1.022
252.646,1.024
252.676,1.026
252.706,1.036
252.736,1.027
252.766,1.032
252.796,1.029
252.826,1.025
252.856,1.024
252.886,1.022
252.916,1.016
252.946,1.027
252.976,1.027
253.006,1.028
253.036,1.029
253.066,1.027
253.096,1.022
253.126,1.033
253.156,1.025
253.186,1.022
253.216,1.021
253.246,1.026
253.276,1.027
253.306,1.030
253.336,1.030
253.366,1.021
253.396,1.028
253.426,1.027
253.456,1.021
253.486,1.020
253.516,1.024
253.546,1.025
253.576,1.027
253.606,1.032
253.636,1.024
253.666,1.024
253.696,1.026
253.726,1.025
253.756,1.019
253.786,1.021
253.816,1.024
253.846,1.028
253.876,1.030
253.906,1.019
253.936,1.025
253.966,1.021
253.996,1.028
254.026,1.025
254.056,1.026
254.086,1.025
254.116,1.028
254.146,1.017
254.176,1.030
254.206,1.028
254.236,1.026
254.266,1.029
254.296,1.023
254.326,1.029
254.356,1.024
254.386,1.027
254.416,1.020
254.446,1.026
254.476,1.042
254.506,1.026
254.536,1.028
254.566,1.030
254.596,1.028
254.626,1.027
254.656,1.028
254.686,1.025
254.716,1.035
254.746,1.025
254.776,1.021
254.806,1.029
254.836,1.031
254.866,1.030
254.896,1.027
254.926,1.021
254.956,1.026
254.986,1.030
255.016,1.029
255.046,1.022
255.076,1.024
255.106,1.027
255.136,1.031
255.166,1.027
255.196,1.028
255.226,1.024
255.256,1.027
255.286,1.031
255.316,1.029
255.346,1.024
255.376,1.025
255.406,1.027
255.436,1.024
255.466,1.023
255.496,1.026
255.526,1.031
255.556,1.032
255.586,1.025
255.616,1.022
255.646,1.031
255.676,1.028
255.706,1.027
255.736,1.025
255.766,1.027
255.796,1.028
255.826,1.028
255.856,1.027
255.886,1.025
255.916,1.027
255.946,1.026
255.976,1.022
256.006,1.022
256.036,1.025
256.066,1.028
256.096,1.023
256.126,1.032
256.156,1.028
256.186,1.023
256.216,1.025
256.246,1.031
256.276,1.032
256.306,1.029
256.336,1.021
256.366,1.024
256.396,1.031
256.426,1.024
256.456,1.025
256.486,1.023
256.516,1.026
256.546,1.030
256.576,1.024
256.606,1.032
256.636,1.024
256.666,1.031
256.696,1.026
256.726,1.026
256.756,1.029
256.786,1.023
256.816,1.028
256.846,1.029
256.876,1.022
256.906,1.028
256.936,1.029
256.966,1.021
256.996,1.021
257.026,1.028
257.056,1.028
257.086,1.028
257.116,1.025
257.146,1.021
257.176,1.030
257.206,1.028
257.236,1.024
257.266,1.026
257.296,1.027
257.326,1.029
257.356,1.028
257.386,1.028
257.416,1.026
257.446,1.030
257.476,1.028
257.506,1.023
257.536,1.025
257.566,1.023
257.596,1.027
257.626,1.028
257.656,1.024
257.686,1.027
257.716,1.035
257.746,1.026
257.776,1.022
257.806,1.030
257.836,1.029
257.866,1.033
257.896,1.030
257.926,1.024
257.956,1.027
257.986,1.029
258.016,1.023
258.046,1.025
258.076,1.029
258.106,1.033
258.136,1.029
258.166,1.030
258.196,1.028
258.226,1.029
258.256,1.025
258.286,1.027
258.316,1.025
258.346,1.027
258.376,1.026
258.406,1.026
258.436,1.030
258.466,1.030
258.496,1.030
258.526,1.023
258.556,1.024
258.586,1.032
258.616,1.033
258.646,1.028
258.676,1.022
258.706,1.029
258.736,1.027
258.766,1.028
258.796,1.028
258.826,1.026
258.856,1.030
258.886,1.029
258.916,1.030
258.946,1.030
258.976,1.026
259.006,1.025
259.036,1.025
259.066,1.027
259.096,1.023
259.126,1.030
259.156,1.026
259.186,1.027
259.216,1.029
259.246,1.021
259.276,1.022
259.306,1.029
259.336,1.031
259.366,1.028
259.396,1.029
259.426,1.024
259.456,1.028
259.486,1.032
259.516,1.026
259.546,1.029
259.576,1.028
259.606,1.025
259.636,1.030
259.666,1.026
259.696,1.024
259.726,1.030
259.756,1.029
259.786,1.029
259.816,1.029
259.846,1.028
259.876,1.026
259.906,1.024
259.936,1.029
259.966,1.027
259.996,1.021
260.026,1.026
260.056,1.028
260.086,1.031
260.116,1.033
260.146,1.024
260.176,1.026
260.206,1.032
260.236,1.033
260.266,1.026
260.296,1.027
260.326,1.027
260.356,1.033
260.386,1.029
260.416,1.030
260.446,1.028
260.476,1.027
260.506,1.028
260.536,1.028
260.566,1.026
260.596,1.026
260.626,1.032
260.656,1.027
260.686,1.032
260.716,1.028
260.746,1.025
260.776,1.025
260.806,1.029
260.836,1.030
260.866,1.030
260.896,1.027
260.926,1.021
260.956,1.033
260.986,1.028
261.016,1.025
261.046,1.027
261.076,1.028
261.106,1.032
261.136,1.031
261.166,1.024
261.196,1.027
261.226,1.031
261.256,1.029
261.286,1.019
261.316,1.024
261.346,1.020
261.376,1.025
261.406,1.029
261.436,1.027
261.466,1.031
261.496,1.030
261.526,1.037
261.556,1.026
261.586,1.026
261.616,1.031
261.646,1.040
261.676,1.041
261.706,1.043
261.736,1.061
261.766,1.055
261.796,1.048
261.826,1.044
261.856,1.036
261.886,1.035
261.916,1.033
261.946,1.030
261.976,1.026
262.006,1.027
262.036,1.033
262.066,1.028
262.096,1.031
262.126,1.028
262.156,1.032
262.186,1.038
262.216,1.039
262.246,1.030
262.276,1.020
262.306,1.026
262.336,1.031
262.366,1.039
262.396,1.042
262.426,1.041
262.456,1.033
262.486,1.031
262.516,1.021
262.546,1.015
262.576,1.022
262.606,1.022
262.636,1.032
262.666,1.026
262.696,1.025
262.726,1.034
262.756,1.033
262.786,1.026
262.816,1.022
262.846,1.014
262.876,1.015
262.906,1.018
262.936,1.021
262.966,1.017
262.996,1.024
263.026,1.028
263.056,1.021
263.086,1.022
263.116,1.021
263.146,1.024
263.176,1.025
263.206,1.023
263.236,1.029
263.266,1.025
263.296,1.027
263.326,1.021
263.356,1.028
263.386,1.031
263.416,1.021
263.446,1.024
263.476,1.027
263.506,1.027
263.536,1.025
263.566,1.026
263.596,1.026
263.626,1.027
263.656,1.027
263.686,1.030
263.716,1.028
263.746,1.028
263.776,1.027
263.806,1.028
263.836,1.025
263.866,1.023
263.896,1.029
263.926,1.028
263.956,1.025
263.986,1.026
264.016,1.031
264.046,1.030
264.076,1.031
264.106,1.028
264.136,1.024
264.166,1.028
264.196,1.030
264.226,1.021
264.256,1.025
264.286,1.027
264.316,1.035
264.346,1.030
264.376,1.029
264.406,1.024
264.436,1.025
264.466,1.025
264.496,1.022
264.526,1.026
264.556,1.028
264.586,1.028
264.616,1.033
264.646,1.027
264.676,1.021
264.706,1.028
264.736,1.029
264.766,1.026
264.796,1.023
264.826,1.025
264.856,1.028
264.886,1.029
264.916,1.025
264.946,1.021
264.976,1.025
265.006,1.031
265.036,1.027
265.066,1.025
265.096,1.023
265.126,1.028
265.156,1.030
265.186,1.029
265.216,1.026
265.246,1.029
265.276,1.028
265.306,1.024
265.336,1.027
265.366,1.024
265.396,1.026
265.426,1.029
265.456,1.028
265.486,1.026
265.516,1.021
265.546,1.040
265.576,1.031
265.606,1.023
265.636,1.022
265.666,1.024
265.696,1.027
265.726,1.030
265.756,1.023
265.786,1.025
265.816,1.026
265.846,1.036
265.876,1.025
265.906,1.024
265.936,1.027
265.966,1.029
265.996,1.029
266.026,1.030
266.056,1.028
266.086,1.023
266.116,1.026
266.146,1.026
266.176,1.025
266.206,1.029
266.236,1.026
266.266,1.030
266.296,1.024
266.326,1.024
266.356,1.026
266.386,1.024
266.416,1.024
266.446,1.022
266.476,1.012
266.506,1.028
266.536,1.013
266.566,1.017
266.596,1.032
266.626,1.029
266.656,1.034
266.686,1.043
266.716,1.051
266.746,1.049
266.776,1.049
266.806,1.035
266.836,1.033
266.866,1.029
266.896,1.031
266.926,1.036
266.956,1.033
266.986,1.029
267.016,1.024
267.046,1.030
267.076,1.024
267.106,1.022
267.136,1.020
267.166,1.021
267.196,1.027
267.226,1.032
267.256,1.048
267.286,1.023
267.316,1.041
267.346,1.024
267.376,1.022
267.406,1.013
267.436,1.027
267.466,1.030
267.496,1.038
267.526,1.039
267.556,1.032
267.586,1.026
267.616,1.024
267.646,1.023
267.676,1.023
267.706,1.026
267.736,1.030
267.766,1.035
267.796,1.030
267.826,1.024
267.856,1.032
267.886,1.030
267.916,1.028
267.946,1.025
267.976,1.028
268.006,1.027
268.036,1.029
268.066,1.031
268.096,1.031
268.126,1.028
268.156,1.024
268.186,1.027
268.216,1.029
268.246,1.034
268.276,1.024
268.306,1.031
268.336,1.030
268.366,1.031
268.396,1.031
268.426,1.031
268.456,1.025
268.486,1.029
268.516,1.030
268.546,1.026
268.576,1.026
268.606,1.029
268.636,1.031
268.666,1.028
268.696,1.029
268.726,1.031
268.756,1.028
268.786,1.025
268.816,1.027
268.846,1.030
268.876,1.031
268.906,1.029
268.936,1.025
268.966,1.024
268.996,1.028
269.026,1.033
269.056,1.030
269.086,1.032
269.116,1.027
269.146,1.031
269.176,1.034
269.206,1.029
269.236,1.026
269.266,1.031
269.296,1.029
269.326,1.031
269.356,1.029
269.386,1.029
269.416,1.029
269.446,1.032
269.476,1.026
269.506,1.031
269.536,1.031
269.566,1.030
269.596,1.027
269.626,1.026
269.656,1.031
269.686,1.033
269.716,1.033
269.746,1.032
269.776,1.023
269.806,1.031
269.836,1.032
269.866,1.025
269.896,1.026
269.926,1.029
269.956,1.035
269.986,1.029
270.016,1.031
270.046,1.029
270.076,1.029
270.106,1.030
270.136,1.033
270.166,1.030
270.196,1.040
270.226,1.043
270.256,1.052
270.286,1.017
270.316,1.013
270.346,1.025
270.376,1.010
270.406,1.042
270.436,1.025
270.466,1.050
270.496,1.035
270.526,1.021
270.556,0.996
270.586,1.033
270.616,1.001
270.646,0.985
270.676,1.019
270.706,1.024
270.736,1.021
270.766,1.015
270.796,1.013
270.826,1.014
270.856,1.022
270.886,1.029
270.916,1.036
270.946,1.025
270.976,1.049
271.006,1.044
271.036,1.049
271.066,1.022
271.096,1.016
271.126,1.045
271.156,1.019
271.186,1.035
271.216,1.031
271.246,1.029
271.276,1.026
271.306,1.046
271.336,1.044
271.366,1.021
271.396,1.036
271.426,1.022
271.456,1.004
271.486,1.025
271.516,1.028
271.546,1.021
271.576,1.011
271.606,1.024
271.636,1.012
271.666,1.016
271.696,1.021
271.726,1.037
271.756,1.032
271.786,1.029
271.816,1.028
271.846,1.022
271.876,1.007
271.906,1.010
271.936,1.012
271.966,1.012
271.996,1.018
272.026,1.021
272.056,1.013
272.086,1.011
272.116,1.009
272.146,1.019
272.176,1.017
272.206,1.015
272.236,1.018
272.266,1.026
272.296,1.013
272.326,1.005
272.356,1.019
272.386,1.019
272.416,1.021
272.446,1.016
272.476,1.025
272.506,1.019
272.536,1.017
272.566,1.021
272.596,1.026
272.626,1.020
272.656,1.021
272.686,1.018
272.716,1.025
272.746,1.024
272.776,1.019
272.806,1.021
272.836,1.020
272.866,1.021
272.896,1.020
272.926,1.019
272.956,1.025
272.986,1.024
273.016,1.024
273.046,1.023
273.076,1.022
273.106,1.021
273.136,1.020
273.166,1.019
273.196,1.022
273.226,1.021
273.256,1.023
273.286,1.025
273.316,1.017
273.346,1.020
273.376,1.024
273.406,1.023
273.436,1.026
273.466,1.021
273.496,1.017
273.526,1.021
273.556,1.023
273.586,1.027
273.616,1.019
273.646,1.022
273.676,1.029
273.706,1.035
273.736,1.024
273.766,1.022
273.796,1.025
273.826,1.026
273.856,1.020
273.886,1.020
273.916,1.022
273.946,1.024
273.976,1.019
274.006,1.023
274.036,1.023
274.066,1.022
274.096,1.027
274.126,1.028
274.156,1.019
274.186,1.021
274.216,1.024
274.246,1.025
274.276,1.020
274.306,1.020
274.336,1.026
274.366,1.024
274.396,1.021
274.426,1.018
274.456,1.027
274.486,1.026
274.516,1.020
274.546,1.017
274.576,1.026
274.606,1.027
274.636,1.022
274.666,1.016
274.696,1.021
274.726,1.022
274.756,1.024
274.786,1.023
274.816,1.021
274.846,1.016
274.876,1.030
274.906,1.031
274.936,1.022
274.966,1.022
274.996,1.024
275.026,1.030
275.056,1.028
275.086,1.018
275.116,1.020
275.146,1.024
275.176,1.023
275.206,1.025
275.236,1.023
275.266,1.021
275.296,1.018
275.326,1.031
275.356,1.020
275.386,1.021
275.416,1.021
275.446,1.029
275.476,1.023
275.506,1.030
275.536,1.025
275.566,1.023
275.596,1.025
275.626,1.025
275.656,1.021
275.686,1.021
275.716,1.024
275.746,1.024
275.776,1.025
275.806,1.023
275.836,1.023
275.866,1.021
275.896,1.021
275.926,1.017
275.956,1.030
275.986,1.027
276.016,1.026
276.046,1.017
276.076,1.030
276.106,1.027
276.136,1.020
276.166,1.021
276.196,1.024
276.226,1.024
276.256,1.024
276.286,1.029
276.316,1.022
276.346,1.021
276.376,1.022
276.406,1.024
276.436,1.022
276.466,1.024
276.496,1.022
276.526,1.024
276.556,1.026
276.586,1.023
276.616,1.023
276.646,1.024
276.676,1.024
276.706,1.024
276.736,1.022
276.766,1.022
276.796,1.023
276.826,1.021
276.856,1.021
276.886,1.031
276.916,1.022
276.946,1.018
276.976,1.022
277.006,1.025
277.036,1.025
277.066,1.024
277.096,1.020
277.126,1.021
277.156,1.034
277.186,1.020
277.216,1.020
277.246,1.018
277.276,1.029
277.306,1.023
277.336,1.022
277.366,1.024
277.396,1.019
277.426,1.026
277.456,1.025
277.486,1.025
277.516,1.021
277.546,1.033
277.576,1.023
277.606,1.025
277.636,1.029
277.666,1.022
277.696,1.021
277.726,1.021
277.756,1.025
277.786,1.024
277.816,1.035
277.846,1.023
277.876,1.020
277.906,1.030
277.936,1.023
277.966,1.022
277.996,1.023
278.026,1.026
278.056,1.028
278.086,1.025
278.116,1.023
278.146,1.022
278.176,1.030
278.206,1.026
278.236,1.024
278.266,1.025
278.296,1.018
278.326,1.026
278.356,1.026
278.386,1.028
278.416,1.021
278.446,1.031
278.476,1.026
278.506,1.034
278.536,1.023
278.566,1.019
278.596,1.027
278.626,1.026
278.656,1.025
278.686,1.023
278.716,1.024
278.746,1.025
278.776,1.026
278.806,1.023
278.836,1.023
278.866,1.023
278.896,1.028
278.926,1.024
278.956,1.023
278.986,1.021
279.016,1.024
279.046,1.027
279.076,1.022
279.106,1.021
279.136,1.023
279.166,1.028
279.196,1.026
279.226,1.024
279.256,1.027
279.286,1.023
279.316,1.026
279.346,1.020
279.376,1.028
279.406,1.024
279.436,1.029
279.466,1.032
279.496,1.024
279.526,1.022
279.556,1.028
279.586,1.023
279.616,1.033
279.646,1.026
279.676,1.025
279.706,1.021
279.736,1.027
279.766,1.031
279.796,1.022
279.826,1.021
279.856,1.024
279.886,1.018
279.916,1.027
279.946,1.024
279.976,1.019
280.006,1.022
280.036,1.027
280.066,1.023
280.096,1.024
280.126,1.023
280.156,1.027
280.186,1.029
280.216,1.028
280.246,1.030
280.276,1.023
280.306,1.027
280.336,1.026
280.366,1.021
280.396,1.030
280.426,1.028
280.456,1.021
280.486,1.035
280.516,1.026
280.546,1.023
280.576,1.020
280.606,1.025
280.636,1.030
280.666,1.036
280.696,1.026
280.726,1.018
280.756,1.030
280.786,1.027
280.816,1.021
280.846,1.021
280.876,1.026
280.906,1.025
280.936,1.026
280.966,1.027
280.996,1.022
281.026,1.023
281.056,1.025
281.086,1.026
281.116,1.026
281.146,1.023
281.176,1.024
281.206,1.022
281.236,1.027
281.266,1.026
281.296,1.022
281.326,1.019
281.356,1.024
281.386,1.028
281.416,1.026
281.446,1.024
281.476,1.021
281.506,1.025
281.536,1.030
281.566,1.025
281.596,1.022
281.626,1.020
281.656,1.026
281.686,1.026
281.716,1.027
281.746,1.022
281.776,1.021
281.806,1.026
281.836,1.024
281.866,1.025
281.896,1.023
281.926,1.028
281.956,1.025
281.986,1.021
282.016,1.028
282.046,1.026
282.076,1.019
282.106,1.022
282.136,1.031
282.166,1.030
282.196,1.029
282.226,1.024
282.256,1.021
282.286,1.029
282.316,1.032
282.346,1.021
282.376,1.022
282.406,1.026
282.436,1.029
282.466,1.027
282.496,1.020
282.526,1.022
282.556,1.018
282.586,1.020
282.616,1.024
282.646,1.023
282.676,1.021
282.706,1.027
282.736,1.027
282.766,1.021
282.796,1.021
282.826,1.026
282.856,1.027
282.886,1.031
282.916,1.023
282.946,1.021
282.976,1.032
283.006,1.029
283.036,1.021
283.066,1.022
283.096,1.021
283.126,1.029
283.156,1.035
283.186,1.023
283.216,1.021
283.246,1.025
283.276,1.024
283.306,1.024
283.336,1.021
283.366,1.021
283.396,1.031
283.426,1.027
283.456,1.020
283.486,1.021
283.516,1.028
283.546,1.027
283.576,1.027
283.606,1.024
283.636,1.020
283.666,1.030
283.696,1.027
283.726,1.021
283.756,1.021
283.786,1.021
283.816,1.025
283.846,1.028
283.876,1.024
283.906,1.021
283.936,1.026
283.966,1.030
283.996,1.026
284.026,1.025
284.056,1.027
284.086,1.020
284.116,1.027
