df_hash,22ZHK4.U116G3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.0HMD
person_label,V22-2
date_time_start,2025-05-27_09-51-37.125000_+03
date_time_start_unix,1748328697.125
date_time_end,2025-05-27_09-59-17.135000_+03
length_difference_noticed,no

time,ppg_med
54.511,1151
54.536,1062
54.561,968
54.586,878
54.611,777
54.636,651
54.661,513
54.686,388
54.711,277
54.736,155
54.761,8
54.786,-148
54.811,-281
54.836,-395
54.861,-536
54.886,-738
54.911,-951
54.936,-1041
54.961,-885
54.986,-486
55.011,12
55.036,425
55.061,666
55.086,787
55.111,901
55.136,1056
55.161,1200
55.186,1253
55.211,1200
55.236,1111
55.261,1061
55.286,1057
55.311,1038
55.336,948
55.361,796
55.386,641
55.411,525
55.436,440
55.461,353
55.486,250
55.511,145
55.536,47
55.561,-60
55.586,-195
55.611,-340
55.636,-456
55.661,-536
55.686,-626
55.711,-773
55.736,-938
55.761,-991
55.786,-803
55.811,-374
55.836,149
55.861,587
55.886,856
55.911,1002
55.936,1117
55.961,1235
55.986,1323
56.011,1342
56.036,1305
56.061,1258
56.086,1234
56.111,1223
56.136,1197
56.161,1145
56.186,1075
56.211,999
56.236,922
56.261,847
56.286,774
56.311,694
56.336,587
56.361,442
56.386,276
56.411,118
56.436,-27
56.461,-193
56.486,-395
56.511,-573
56.536,-595
56.561,-365
56.586,80
56.611,574
56.636,936
56.661,1103
56.686,1150
56.711,1181
56.736,1224
56.761,1222
56.786,1117
56.811,926
56.836,729
56.861,591
56.886,511
56.911,440
56.936,346
56.961,241
56.986,150
57.011,74
57.036,-20
57.061,-154
57.086,-303
57.111,-423
57.136,-502
57.161,-584
57.186,-725
57.211,-911
57.236,-1030
57.261,-945
57.286,-609
57.311,-117
57.336,358
57.361,694
57.386,889
57.411,1021
57.436,1146
57.461,1245
57.486,1261
57.511,1186
57.536,1082
57.561,1024
57.586,1025
57.611,1036
57.636,1003
57.661,920
57.686,823
57.711,735
57.736,643
57.761,519
57.786,367
57.811,218
57.836,86
57.861,-63
57.886,-273
57.911,-526
57.936,-712
57.961,-693
57.986,-415
58.011,32
58.036,470
58.061,754
58.086,869
58.111,899
58.136,930
58.161,971
58.186,969
58.211,894
58.236,787
58.261,720
58.286,712
58.311,706
58.336,627
58.361,471
58.386,314
58.411,235
58.436,235
58.461,249
58.486,218
58.511,146
58.536,70
58.561,-11
58.586,-149
58.611,-360
58.636,-561
58.661,-596
58.686,-364
58.711,83
58.736,568
58.761,919
58.786,1089
58.811,1149
58.836,1188
58.861,1227
58.886,1230
58.911,1167
58.936,1066
58.961,982
58.986,944
59.011,926
59.036,877
59.061,772
59.086,637
59.111,513
59.136,413
59.161,315
59.186,188
59.211,32
59.236,-119
59.261,-243
59.286,-360
59.311,-520
59.336,-729
59.361,-905
59.386,-902
59.411,-623
59.436,-113
59.461,445
59.486,858
59.511,1043
59.536,1066
59.561,1056
59.586,1084
59.611,1130
59.636,1136
59.661,1085
59.686,1022
59.711,996
59.736,1001
59.761,981
59.786,887
59.811,730
59.836,565
59.861,439
59.886,344
59.911,243
59.936,116
59.961,-14
59.986,-124
60.011,-229
60.036,-380
60.061,-590
60.086,-773
60.111,-778
60.136,-511
60.161,-30
60.186,478
60.211,834
60.236,991
60.261,1035
60.286,1065
60.311,1103
60.336,1097
60.361,1017
60.386,906
60.411,841
60.436,838
60.461,838
60.486,770
60.511,626
60.536,461
60.561,322
60.586,204
60.611,78
60.636,-48
60.661,-140
60.686,-189
60.711,-250
60.736,-382
60.761,-545
60.786,-586
60.811,-363
60.836,116
60.861,667
60.886,1068
60.911,1226
60.936,1218
60.961,1171
60.986,1141
61.011,1092
61.036,983
61.061,842
61.086,740
61.111,708
61.136,707
61.161,678
61.186,603
61.211,505
61.236,401
61.261,275
61.286,111
61.311,-65
61.336,-214
61.361,-335
61.386,-486
61.411,-699
61.436,-901
61.461,-926
61.486,-655
61.511,-142
61.536,407
61.561,796
61.586,977
61.611,1046
61.636,1111
61.661,1186
61.686,1208
61.711,1143
61.736,1037
61.761,969
61.786,962
61.811,964
61.836,917
61.861,815
61.886,698
61.911,590
61.936,477
61.961,341
61.986,196
62.011,74
62.036,-27
62.061,-163
62.086,-368
62.111,-585
62.136,-665
62.161,-479
62.186,-40
62.211,486
62.236,900
62.261,1105
62.286,1147
62.311,1140
62.336,1147
62.361,1146
62.386,1089
62.411,974
62.436,857
62.461,791
62.486,772
62.511,745
62.536,665
62.561,541
62.586,421
62.611,332
62.636,250
62.661,137
62.686,-6
62.711,-143
62.736,-247
62.761,-352
62.786,-521
62.811,-760
62.836,-959
62.861,-954
62.886,-657
62.911,-148
62.936,373
62.961,733
62.986,894
63.011,951
63.036,1011
63.061,1096
63.086,1152
63.111,1129
63.136,1047
63.161,974
63.186,953
63.211,962
63.236,938
63.261,848
63.286,714
63.311,580
63.336,462
63.361,338
63.386,188
63.411,30
63.436,-95
63.461,-187
63.486,-299
63.511,-478
63.536,-681
63.561,-764
63.586,-590
63.611,-165
63.636,340
63.661,721
63.686,894
63.711,933
63.736,965
63.761,1034
63.786,1084
63.811,1056
63.836,969
63.861,902
63.886,898
63.911,916
63.936,887
63.961,792
63.986,673
64.011,569
64.036,474
64.061,361
64.086,235
64.111,125
64.136,33
64.161,-91
64.186,-283
64.211,-476
64.236,-521
64.261,-310
64.286,108
64.311,554
64.336,858
64.361,985
64.386,1021
64.411,1052
64.436,1085
64.461,1071
64.486,986
64.511,867
64.536,769
64.561,713
64.586,675
64.611,614
64.636,509
64.661,368
64.686,217
64.711,87
64.736,-11
64.761,-101
64.786,-228
64.811,-405
64.836,-566
64.861,-586
64.886,-378
64.911,11
64.936,423
64.961,707
64.986,833
65.011,889
65.036,964
65.061,1051
65.086,1073
65.111,988
65.136,846
65.161,747
65.186,729
65.211,738
65.236,686
65.261,544
65.286,366
65.311,219
65.336,110
65.361,-12
65.386,-194
65.411,-402
65.436,-530
65.461,-479
65.486,-244
65.511,80
65.536,364
65.561,537
65.586,624
65.611,695
65.636,781
65.661,842
65.686,821
65.711,724
65.736,625
65.761,598
65.786,630
65.811,634
65.836,542
65.861,377
65.886,228
65.911,137
65.936,48
65.961,-113
65.986,-328
66.011,-460
66.036,-373
66.061,-70
66.086,301
66.111,586
66.136,744
66.161,851
66.186,978
66.211,1108
66.236,1162
66.261,1101
66.286,973
66.311,858
66.336,793
66.361,747
66.386,676
66.411,564
66.436,426
66.461,275
66.486,124
66.511,-12
66.536,-127
66.561,-241
66.586,-397
66.611,-604
66.636,-781
66.661,-792
66.686,-554
66.711,-129
66.736,314
66.761,637
66.786,837
66.811,1009
66.836,1224
66.861,1442
66.886,1563
66.911,1537
66.936,1422
66.961,1325
66.986,1300
67.011,1314
67.036,1296
67.061,1212
67.086,1087
67.111,961
67.136,847
67.161,723
67.186,574
67.211,409
67.236,254
67.261,119
67.286,-15
67.311,-172
67.336,-349
67.361,-512
67.386,-640
67.411,-751
67.436,-900
67.461,-1106
67.486,-1296
67.511,-1330
67.536,-1107
67.561,-658
67.586,-146
67.611,263
67.636,519
67.661,705
67.686,924
67.711,1187
67.736,1406
67.761,1493
67.786,1453
67.811,1373
67.836,1329
67.861,1324
67.886,1308
67.911,1245
67.936,1147
67.961,1043
67.986,940
68.011,821
68.036,680
68.061,538
68.086,417
68.111,305
68.136,172
68.161,6
68.186,-157
68.211,-285
68.236,-393
68.261,-538
68.286,-746
68.311,-952
68.336,-1020
68.361,-851
68.386,-474
68.411,-32
68.436,327
68.461,563
68.486,737
68.511,929
68.536,1147
68.561,1325
68.586,1391
68.611,1342
68.636,1250
68.661,1191
68.686,1182
68.711,1179
68.736,1134
68.761,1037
68.786,920
68.811,812
68.836,712
68.861,602
68.886,475
68.911,350
68.936,239
68.961,132
68.986,5
69.011,-142
69.036,-282
69.061,-394
69.086,-504
69.111,-660
69.136,-862
69.161,-1019
69.186,-999
69.211,-742
69.236,-323
69.261,94
69.286,397
69.311,591
69.336,762
69.361,973
69.386,1192
69.411,1339
69.436,1369
69.461,1315
69.486,1249
69.511,1221
69.536,1224
69.561,1220
69.586,1179
69.611,1099
69.636,995
69.661,887
69.686,781
69.711,674
69.736,561
69.761,441
69.786,323
69.811,212
69.836,100
69.861,-28
69.886,-174
69.911,-314
69.936,-427
69.961,-530
69.986,-667
70.011,-849
70.036,-1001
70.061,-994
70.086,-748
70.111,-326
70.136,109
70.161,424
70.186,614
70.211,776
70.236,982
70.261,1205
70.286,1354
70.311,1380
70.336,1328
70.361,1280
70.386,1277
70.411,1293
70.436,1282
70.461,1233
70.486,1161
70.511,1079
70.536,981
70.561,864
70.586,743
70.611,634
70.636,533
70.661,422
70.686,292
70.711,160
70.736,39
70.761,-76
70.786,-206
70.811,-349
70.836,-479
70.861,-585
70.886,-698
70.911,-856
70.936,-1034
70.961,-1113
70.986,-970
71.011,-594
71.036,-118
71.061,283
71.086,534
71.111,694
71.136,869
71.161,1088
71.186,1284
71.211,1377
71.236,1363
71.261,1314
71.286,1295
71.311,1309
71.336,1313
71.361,1276
71.386,1208
71.411,1135
71.436,1061
71.461,970
71.486,857
71.511,740
71.536,635
71.561,538
71.586,425
71.611,292
71.636,156
71.661,35
71.686,-76
71.711,-201
71.736,-340
71.761,-468
71.786,-575
71.811,-688
71.836,-849
71.861,-1035
71.886,-1136
71.911,-1022
71.936,-661
71.961,-172
71.986,263
72.011,544
72.036,709
72.061,866
72.086,1068
72.111,1266
72.136,1379
72.161,1380
72.186,1327
72.211,1291
72.236,1295
72.261,1307
72.286,1291
72.311,1239
72.336,1167
72.361,1084
72.386,990
72.411,887
72.436,783
72.461,683
72.486,576
72.511,453
72.536,317
72.561,185
72.586,65
72.611,-59
72.636,-201
72.661,-346
72.686,-471
72.711,-585
72.736,-728
72.761,-915
72.786,-1072
72.811,-1061
72.836,-794
72.861,-327
72.886,158
72.911,506
72.936,694
72.961,822
72.986,985
73.011,1175
73.036,1309
73.061,1332
73.086,1278
73.111,1225
73.136,1217
73.161,1235
73.186,1234
73.211,1196
73.236,1131
73.261,1051
73.286,959
73.311,857
73.336,753
73.361,655
73.386,552
73.411,433
73.436,299
73.461,169
73.486,51
73.511,-68
73.536,-209
73.561,-359
73.586,-489
73.611,-597
73.636,-725
73.661,-902
73.686,-1076
73.711,-1110
73.736,-891
73.761,-443
73.786,71
73.811,474
73.836,702
73.861,831
73.886,964
73.911,1130
73.936,1273
73.961,1330
73.986,1301
74.011,1244
74.036,1212
74.061,1213
74.086,1218
74.111,1195
74.136,1134
74.161,1047
74.186,950
74.211,853
74.236,757
74.261,651
74.286,531
74.311,403
74.336,279
74.361,160
74.386,36
74.411,-101
74.436,-241
74.461,-367
74.486,-485
74.511,-630
74.536,-821
74.561,-1001
74.586,-1042
74.611,-838
74.636,-409
74.661,91
74.686,490
74.711,718
74.736,837
74.761,951
74.786,1099
74.811,1233
74.836,1289
74.861,1260
74.886,1198
74.911,1163
74.936,1166
74.961,1172
74.986,1146
75.011,1079
75.036,989
75.061,898
75.086,812
75.111,719
75.136,610
75.161,485
75.186,357
75.211,238
75.236,122
75.261,-3
75.286,-143
75.311,-280
75.336,-397
75.361,-506
75.386,-644
75.411,-830
75.436,-998
75.461,-1017
75.486,-787
75.511,-336
75.536,179
75.561,586
75.586,815
75.611,932
75.636,1045
75.661,1190
75.686,1317
75.711,1357
75.736,1306
75.761,1229
75.786,1186
75.811,1183
75.836,1175
75.861,1123
75.886,1030
75.911,928
75.936,833
75.961,735
75.986,619
76.011,488
76.036,363
76.061,254
76.086,146
76.111,15
76.136,-138
76.161,-284
76.186,-398
76.211,-501
76.236,-643
76.261,-838
76.286,-1014
76.311,-1033
76.336,-799
76.361,-348
76.386,160
76.411,554
76.436,773
76.461,881
76.486,985
76.511,1121
76.536,1240
76.561,1277
76.586,1231
76.611,1164
76.636,1136
76.661,1145
76.686,1144
76.711,1096
76.736,1011
76.761,923
76.786,842
76.811,749
76.836,627
76.861,491
76.886,371
76.911,271
76.936,163
76.961,22
76.986,-138
77.011,-280
77.036,-390
77.061,-509
77.086,-682
77.111,-883
77.136,-988
77.161,-864
77.186,-488
77.211,12
77.236,449
77.261,713
77.286,841
77.311,941
77.336,1075
77.361,1207
77.386,1263
77.411,1224
77.436,1148
77.461,1107
77.486,1113
77.511,1120
77.536,1083
77.561,1001
77.586,907
77.611,818
77.636,721
77.661,602
77.686,474
77.711,360
77.736,261
77.761,147
77.786,0
77.811,-157
77.836,-289
77.861,-396
77.886,-529
77.911,-719
77.936,-900
77.961,-931
77.986,-704
78.011,-262
78.036,219
78.061,569
78.086,745
78.111,837
78.136,950
78.161,1093
78.186,1198
78.211,1206
78.236,1140
78.261,1075
78.286,1057
78.311,1064
78.336,1051
78.361,995
78.386,914
78.411,828
78.436,738
78.461,633
78.486,516
78.511,403
78.536,293
78.561,167
78.586,19
78.611,-129
78.636,-250
78.661,-354
78.686,-492
78.711,-683
78.736,-853
78.761,-862
78.786,-616
78.811,-172
78.836,289
78.861,609
78.886,763
78.911,847
78.936,959
78.961,1101
78.986,1197
79.011,1194
79.036,1124
79.061,1064
79.086,1057
79.111,1071
79.136,1054
79.161,987
79.186,896
79.211,809
79.236,724
79.261,622
79.286,504
79.311,388
79.336,284
79.361,174
79.386,41
79.411,-104
79.436,-228
79.461,-329
79.486,-450
79.511,-629
79.536,-821
79.561,-888
79.586,-712
79.611,-307
79.636,166
79.661,529
79.686,718
79.711,808
79.736,909
79.761,1046
79.786,1155
79.811,1171
79.836,1107
79.861,1037
79.886,1014
79.911,1023
79.936,1014
79.961,964
79.986,889
80.011,810
80.036,726
80.061,626
80.086,511
80.111,398
80.136,291
80.161,174
80.186,35
80.211,-106
80.236,-225
80.261,-331
80.286,-470
80.311,-657
80.336,-813
80.361,-800
80.386,-537
80.411,-96
80.436,343
80.461,634
80.486,772
80.511,859
80.536,979
80.561,1117
80.586,1194
80.611,1172
80.636,1096
80.661,1042
80.686,1036
80.711,1041
80.736,1011
80.761,941
80.786,857
80.811,775
80.836,686
80.861,577
80.886,454
80.911,336
80.936,223
80.961,99
80.986,-41
81.011,-176
81.036,-289
81.061,-401
81.086,-557
81.111,-751
81.136,-881
81.161,-813
81.186,-497
81.211,-37
81.236,381
81.261,636
81.286,753
81.311,845
81.336,984
81.361,1137
81.386,1217
81.411,1192
81.436,1114
81.461,1061
81.486,1055
81.511,1061
81.536,1034
81.561,966
81.586,881
81.611,790
81.636,687
81.661,565
81.686,440
81.711,327
81.736,217
81.761,88
81.786,-63
81.811,-210
81.836,-329
81.861,-441
81.886,-594
81.911,-790
81.936,-941
81.961,-911
81.986,-635
82.011,-188
82.036,256
82.061,568
82.086,739
82.111,862
82.136,1013
82.161,1183
82.186,1300
82.211,1316
82.236,1256
82.261,1191
82.286,1167
82.311,1169
82.336,1153
82.361,1093
82.386,1004
82.411,911
82.436,820
82.461,712
82.486,582
82.511,444
82.536,323
82.561,214
82.586,90
82.611,-63
82.636,-225
82.661,-359
82.686,-464
82.711,-587
82.736,-769
82.761,-968
82.786,-1057
82.811,-915
82.836,-541
82.861,-69
82.886,331
82.911,585
82.936,739
82.961,887
82.986,1067
83.011,1233
83.036,1318
83.061,1305
83.086,1240
83.111,1188
83.136,1175
83.161,1181
83.186,1168
83.211,1114
83.236,1025
83.261,920
83.286,817
83.311,716
83.336,611
83.361,496
83.386,379
83.411,266
83.436,155
83.461,33
83.486,-103
83.511,-241
83.536,-356
83.561,-455
83.586,-577
83.611,-749
83.636,-922
83.661,-973
83.686,-792
83.711,-388
83.736,97
83.761,495
83.786,730
83.811,860
83.836,988
83.861,1153
83.886,1303
83.911,1364
83.936,1324
83.961,1240
83.986,1181
84.011,1166
84.036,1164
84.061,1133
84.086,1062
84.111,965
84.136,865
84.161,766
84.186,663
84.211,551
84.236,435
84.261,325
84.286,216
84.311,98
84.336,-39
84.361,-184
84.386,-313
84.411,-415
84.436,-518
84.461,-660
84.486,-838
84.511,-970
84.536,-933
84.561,-663
84.586,-226
84.611,216
84.636,531
84.661,699
84.686,809
84.711,946
84.736,1111
84.761,1232
84.786,1253
84.811,1195
84.836,1133
84.861,1118
84.886,1136
84.911,1133
84.936,1080
84.961,993
84.986,905
85.011,826
85.036,739
85.061,629
85.086,506
85.111,391
85.136,291
85.161,184
85.186,52
85.211,-93
85.236,-220
85.261,-317
85.286,-418
85.311,-567
85.336,-755
85.361,-887
85.386,-838
85.411,-560
85.436,-133
85.461,280
85.486,558
85.511,703
85.536,803
85.561,934
85.586,1085
85.611,1185
85.636,1190
85.661,1129
85.686,1074
85.711,1064
85.736,1077
85.761,1065
85.786,1007
85.811,927
85.836,851
85.861,780
85.886,692
85.911,578
85.936,457
85.961,348
85.986,250
86.011,140
86.036,4
86.061,-135
86.086,-254
86.111,-360
86.136,-493
86.161,-670
86.186,-826
86.211,-839
86.236,-624
86.261,-224
86.286,206
86.311,520
86.336,685
86.361,786
86.386,916
86.411,1076
86.436,1190
86.461,1197
86.486,1125
86.511,1056
86.536,1042
86.561,1059
86.586,1049
86.611,989
86.636,903
86.661,821
86.686,743
86.711,649
86.736,538
86.761,433
86.786,342
86.811,245
86.836,120
86.861,-20
86.886,-144
86.911,-249
86.936,-375
86.961,-548
86.986,-707
87.011,-726
87.036,-518
87.061,-134
87.086,263
87.111,537
87.136,677
87.161,770
87.186,890
87.211,1019
87.236,1089
87.261,1069
87.286,1001
87.311,950
87.336,942
87.361,950
87.386,934
87.411,878
87.436,793
87.461,695
87.486,598
87.511,508
87.536,422
87.561,326
87.586,210
87.611,83
87.636,-30
87.661,-127
87.686,-240
87.711,-399
87.736,-574
87.761,-658
87.786,-544
87.811,-233
87.836,155
87.861,471
87.886,653
87.911,753
87.936,851
87.961,968
87.986,1054
88.011,1059
88.036,997
88.061,929
88.086,901
88.111,908
88.136,907
88.161,863
88.186,774
88.211,666
88.236,563
88.261,477
88.286,394
88.311,295
88.336,177
88.361,55
88.386,-50
88.411,-149
88.436,-277
88.461,-452
88.486,-618
88.511,-658
88.536,-489
88.561,-144
88.586,235
88.611,512
88.636,656
88.661,745
88.686,861
88.711,1002
88.736,1099
88.761,1099
88.786,1026
88.811,949
88.836,918
88.861,920
88.886,908
88.911,853
88.936,762
88.961,656
88.986,556
89.011,463
89.036,367
89.061,256
89.086,133
89.111,10
89.136,-98
89.161,-206
89.186,-345
89.211,-524
89.236,-679
89.261,-696
89.286,-501
89.311,-140
89.336,237
89.361,503
89.386,643
89.411,745
89.436,884
89.461,1042
89.486,1139
89.511,1134
89.536,1065
89.561,1009
89.586,995
89.611,995
89.636,969
89.661,908
89.686,828
89.711,739
89.736,633
89.761,508
89.786,382
89.811,271
89.836,167
89.861,51
89.886,-75
89.911,-196
89.936,-307
89.961,-437
89.986,-603
90.011,-754
90.036,-778
90.061,-595
90.086,-237
90.111,154
90.136,447
90.161,618
90.186,743
90.211,899
90.236,1081
90.261,1216
90.286,1249
90.311,1198
90.336,1133
90.361,1107
90.386,1111
90.411,1102
90.436,1050
90.461,963
90.486,869
90.511,785
90.536,701
90.561,604
90.586,492
90.611,377
90.636,271
90.661,166
90.686,48
90.711,-83
90.736,-210
90.761,-317
90.786,-424
90.811,-565
90.836,-742
90.861,-883
90.886,-871
90.911,-645
90.936,-264
90.961,129
90.986,418
91.011,597
91.036,746
91.061,927
91.086,1116
91.111,1241
91.136,1260
91.161,1207
91.186,1153
91.211,1137
91.236,1142
91.261,1134
91.286,1095
91.311,1031
91.336,955
91.361,871
91.386,780
91.411,688
91.436,596
91.461,501
91.486,396
91.511,286
91.536,177
91.561,67
91.586,-54
91.611,-184
91.636,-305
91.661,-407
91.686,-511
91.711,-652
91.736,-813
91.761,-900
91.786,-800
91.811,-486
91.836,-69
91.861,291
91.886,512
91.911,643
91.936,786
91.961,977
91.986,1156
92.011,1243
92.036,1226
92.061,1171
92.086,1145
92.111,1154
92.136,1162
92.161,1137
92.186,1084
92.211,1017
92.236,943
92.261,857
92.286,762
92.311,671
92.336,585
92.361,492
92.386,384
92.411,271
92.436,168
92.461,70
92.486,-40
92.511,-170
92.536,-295
92.561,-396
92.586,-494
92.611,-628
92.636,-791
92.661,-891
92.686,-809
92.711,-512
92.736,-98
92.761,272
92.786,507
92.811,642
92.836,770
92.861,937
92.886,1102
92.911,1194
92.936,1193
92.961,1146
92.986,1114
93.011,1114
93.036,1122
93.061,1105
93.086,1053
93.111,978
93.136,898
93.161,820
93.186,743
93.211,657
93.236,557
93.261,447
93.286,338
93.311,236
93.336,134
93.361,20
93.386,-103
93.411,-222
93.436,-325
93.461,-430
93.486,-566
93.511,-721
93.536,-811
93.561,-733
93.586,-454
93.611,-58
93.636,304
93.661,541
93.686,673
93.711,787
93.736,939
93.761,1095
93.786,1185
93.811,1179
93.836,1121
93.861,1078
93.886,1078
93.911,1095
93.936,1087
93.961,1039
93.986,968
94.011,894
94.036,819
94.061,731
94.086,628
94.111,518
94.136,416
94.161,323
94.186,227
94.211,112
94.236,-16
94.261,-136
94.286,-235
94.311,-327
94.336,-449
94.361,-608
94.386,-749
94.411,-764
94.436,-578
94.461,-221
94.486,175
94.511,476
94.536,641
94.561,734
94.586,843
94.611,985
94.636,1100
94.661,1125
94.686,1071
94.711,1007
94.736,991
94.761,1013
94.786,1021
94.811,979
94.836,903
94.861,825
94.886,754
94.911,672
94.936,570
94.961,462
94.986,371
95.011,289
95.036,191
95.061,65
95.086,-63
95.111,-170
95.136,-268
95.161,-396
95.186,-563
95.211,-688
95.236,-653
95.261,-404
95.286,-18
95.311,346
95.336,581
95.361,698
95.386,786
95.411,907
95.436,1031
95.461,1092
95.486,1065
95.511,998
95.536,956
95.561,957
95.586,966
95.611,944
95.636,886
95.661,810
95.686,726
95.711,632
95.736,528
95.761,428
95.786,340
95.811,250
95.836,137
95.861,5
95.886,-119
95.911,-223
95.936,-334
95.961,-484
95.986,-642
96.011,-701
96.036,-557
96.061,-212
96.086,200
96.111,523
96.136,696
96.161,784
96.186,883
96.211,1017
96.236,1123
96.261,1142
96.286,1084
96.311,1016
96.336,989
96.361,994
96.386,986
96.411,940
96.436,867
96.461,784
96.486,691
96.511,582
96.536,463
96.561,354
96.586,259
96.611,158
96.636,30
96.661,-112
96.686,-243
96.711,-355
96.736,-482
96.761,-646
96.786,-800
96.811,-827
96.836,-637
96.861,-252
96.886,182
96.911,515
96.936,697
96.961,800
96.986,919
97.011,1078
97.036,1213
97.061,1258
97.086,1212
97.111,1140
97.136,1103
97.161,1103
97.186,1100
97.211,1058
97.236,983
97.261,895
97.286,804
97.311,699
97.336,576
97.361,450
97.386,337
97.411,232
97.436,111
97.461,-35
97.486,-185
97.511,-312
97.536,-425
97.561,-565
97.586,-750
97.611,-920
97.636,-951
97.661,-754
97.686,-357
97.711,96
97.736,453
97.761,660
97.786,779
97.811,906
97.836,1071
97.861,1222
97.886,1287
97.911,1255
97.936,1184
97.961,1138
97.986,1132
98.011,1129
98.036,1090
98.061,1012
98.086,922
98.111,834
98.136,739
98.161,621
98.186,490
98.211,368
98.236,265
98.261,159
98.286,25
98.311,-129
98.336,-271
98.361,-382
98.386,-493
98.411,-649
98.436,-834
98.461,-948
98.486,-862
98.511,-537
98.536,-73
98.561,354
98.586,632
98.611,775
98.636,882
98.661,1025
98.686,1181
98.711,1278
98.736,1274
98.761,1206
98.786,1148
98.811,1136
98.836,1147
98.861,1131
98.886,1067
98.911,975
98.936,883
98.961,796
98.986,697
99.011,581
99.036,459
99.061,348
99.086,245
99.111,127
99.136,-17
99.161,-167
99.186,-291
99.211,-390
99.236,-508
99.261,-678
99.286,-867
99.311,-960
99.336,-841
99.361,-493
99.386,-27
99.411,390
99.436,659
99.461,798
99.486,902
99.511,1034
99.536,1172
99.561,1249
99.586,1231
99.611,1157
99.636,1097
99.661,1089
99.686,1105
99.711,1092
99.736,1027
99.761,932
99.786,839
99.811,756
99.836,663
99.861,548
99.886,422
99.911,309
99.936,209
99.961,98
99.986,-37
100.011,-182
100.036,-303
100.061,-399
100.086,-510
100.111,-673
100.136,-848
100.161,-917
100.186,-763
100.211,-381
100.236,98
100.261,505
100.286,747
100.311,860
100.336,946
100.361,1065
100.386,1190
100.411,1251
100.436,1221
100.461,1145
100.486,1089
100.511,1085
100.536,1102
100.561,1089
100.586,1025
100.611,929
100.636,832
100.661,743
100.686,646
100.711,533
100.736,412
100.761,302
100.786,206
100.811,101
100.836,-29
100.861,-174
100.886,-301
100.911,-399
100.936,-503
100.961,-657
100.986,-839
101.011,-941
101.036,-835
101.061,-486
101.086,-3
101.111,435
101.136,709
101.161,837
101.186,919
101.211,1035
101.236,1166
101.261,1242
101.286,1224
101.311,1152
101.336,1096
101.361,1092
101.386,1110
101.411,1099
101.436,1038
101.461,945
101.486,852
101.511,766
101.536,673
101.561,564
101.586,450
101.611,344
101.636,243
101.661,129
101.686,-6
101.711,-145
101.736,-261
101.761,-358
101.786,-478
101.811,-647
101.836,-822
101.861,-885
101.886,-724
101.911,-338
101.936,142
101.961,541
101.986,768
102.011,863
102.036,933
102.061,1036
102.086,1136
102.111,1169
102.136,1119
102.161,1046
102.186,1012
102.211,1024
102.236,1032
102.261,996
102.286,919
102.311,833
102.336,751
102.361,661
102.386,553
102.411,438
102.436,336
102.461,241
102.486,127
102.511,-13
102.536,-153
102.561,-267
102.586,-371
102.611,-511
102.636,-690
102.661,-814
102.686,-747
102.711,-432
102.736,34
102.761,470
102.786,741
102.811,860
102.836,931
102.861,1030
102.886,1138
102.911,1185
