df_hash,22ZHK4.JEJ4QH
56.775,1.002
56.805,1.001
56.835,1.005
56.865,1.005
56.895,1.008
56.925,1.004
56.955,1.000
56.985,1.007
57.015,1.008
57.045,1.006
57.075,1.001
57.105,1.002
57.135,1.005
57.165,1.004
57.195,1.011
57.225,1.009
57.255,1.007
57.285,1.004
57.315,1.006
57.345,1.001
57.375,1.005
57.405,1.004
57.435,1.004
57.465,1.006
57.495,1.006
57.525,1.011
57.555,1.008
57.585,1.005
57.615,1.007
57.645,1.001
57.675,1.004
57.705,1.008
57.735,1.006
57.765,0.999
57.795,1.003
57.825,1.008
57.855,1.007
57.885,1.008
57.915,1.006
57.945,1.008
57.975,1.007
58.005,1.002
58.035,1.007
58.065,1.013
58.095,1.008
58.125,1.005
58.155,1.002
58.185,1.007
58.215,1.006
58.245,1.008
58.275,1.008
58.305,1.004
58.335,1.006
58.365,1.010
58.395,1.014
58.425,1.000
58.455,1.001
58.485,1.003
58.515,1.005
58.545,1.007
58.575,1.001
58.605,1.006
58.635,1.001
58.665,1.011
58.695,1.007
58.725,0.998
58.755,1.009
58.785,1.010
58.815,1.006
58.845,1.008
58.875,1.009
58.905,1.006
58.935,1.004
58.965,1.005
58.995,1.008
59.025,1.001
59.055,1.012
59.085,1.002
59.115,1.013
59.145,1.008
59.175,1.004
59.205,1.003
59.235,1.006
59.265,1.006
59.295,1.007
59.325,1.008
59.355,1.001
59.385,1.010
59.415,1.006
59.445,1.004
59.475,1.005
59.505,1.005
59.535,1.008
59.565,1.003
59.595,1.015
59.625,1.006
59.655,1.000
59.685,1.002
59.715,1.003
59.745,1.009
59.775,1.005
59.805,1.009
59.835,1.005
59.865,1.012
59.895,0.999
59.925,0.999
59.955,1.005
59.985,1.006
60.015,1.006
60.045,1.008
60.075,1.007
60.105,1.007
60.135,1.008
60.165,1.005
60.195,1.005
60.225,1.003
60.255,1.005
60.285,1.005
60.315,1.010
60.345,1.006
60.375,1.006
60.405,1.005
60.435,1.005
60.465,1.003
60.495,1.006
60.525,1.000
60.555,1.012
60.585,1.006
60.615,1.012
60.645,0.999
60.675,1.003
60.705,1.003
60.735,1.004
60.765,1.005
60.795,1.005
60.825,1.002
60.855,1.003
60.885,1.009
60.915,1.000
60.945,1.003
60.975,1.006
61.005,1.007
61.035,1.003
61.065,1.008
61.095,1.005
61.125,1.002
61.155,1.007
61.185,1.006
61.215,1.009
61.245,1.002
61.275,1.015
61.305,1.000
61.335,1.002
61.365,1.005
61.395,1.006
61.425,1.006
61.455,1.004
61.485,1.007
61.515,1.000
61.545,1.008
61.575,1.000
61.605,1.003
61.635,1.006
61.665,1.009
61.695,1.004
61.725,1.007
61.755,1.007
61.785,1.006
61.815,1.001
61.845,1.008
61.875,1.001
61.905,1.013
61.935,1.000
61.965,0.999
61.995,1.005
62.025,1.005
62.055,1.011
62.085,1.006
62.115,0.999
62.145,1.006
62.175,1.010
62.205,1.005
62.235,1.003
62.265,1.001
62.295,1.005
62.325,1.006
62.355,1.009
62.385,1.006
62.415,1.003
62.445,1.002
62.475,1.003
62.505,1.005
62.535,1.009
62.565,1.010
62.595,1.001
62.625,1.002
62.655,1.007
62.685,1.005
62.715,1.006
62.745,1.007
62.775,1.004
62.805,1.001
62.835,1.004
62.865,1.002
62.895,1.006
62.925,1.008
62.955,1.003
62.985,1.008
63.015,1.007
63.045,1.005
63.075,1.007
63.105,1.008
63.135,1.008
63.165,1.004
63.195,1.010
63.225,0.998
63.255,1.014
63.285,1.005
63.315,1.000
63.345,1.003
63.375,1.005
63.405,1.009
63.435,1.005
63.465,1.005
63.495,1.003
63.525,1.004
63.555,1.002
63.585,0.998
63.615,1.005
63.645,1.006
63.675,1.005
63.705,1.007
63.735,1.008
63.765,1.005
63.795,1.003
63.825,1.000
63.855,1.006
63.885,1.004
63.915,1.015
63.945,1.008
63.975,0.998
64.005,1.002
64.035,1.008
64.065,1.004
64.095,1.009
64.125,1.009
64.155,0.999
64.185,1.007
64.215,1.005
64.245,1.002
64.275,1.002
64.305,1.009
64.335,1.006
64.365,1.006
64.395,1.006
64.425,1.003
64.455,1.012
64.485,1.003
64.515,1.009
64.545,1.003
64.575,1.010
64.605,1.001
64.635,1.003
64.665,1.005
64.695,1.005
64.725,1.007
64.755,1.005
64.785,1.004
64.815,1.004
64.845,1.007
64.875,0.999
64.905,1.001
64.935,1.008
64.965,1.005
64.995,1.000
65.025,1.009
65.055,1.004
65.085,1.003
65.115,1.006
65.145,1.002
65.175,1.004
65.205,1.003
65.235,1.003
65.265,1.009
65.295,1.008
65.325,0.999
65.355,1.004
65.385,1.005
65.415,1.002
65.445,1.008
65.475,1.005
65.505,0.998
65.535,1.003
65.565,1.010
65.595,1.003
65.625,1.001
65.655,1.005
65.685,1.009
65.715,1.003
65.745,1.005
65.775,1.004
65.805,1.003
65.835,1.000
65.865,1.005
65.895,1.011
65.925,1.001
65.955,1.007
65.985,1.004
66.015,1.010
66.045,1.004
66.075,1.002
66.105,1.002
66.135,1.005
66.165,1.007
66.195,1.006
66.225,1.005
66.255,0.998
66.285,1.009
66.315,1.004
66.345,1.002
66.375,1.004
66.405,1.006
66.435,1.004
66.465,1.006
66.495,1.002
66.525,1.003
66.555,1.002
66.585,0.999
66.615,1.005
66.645,1.001
66.675,1.013
66.705,1.012
66.735,0.998
66.765,0.997
66.795,1.002
66.825,1.003
66.855,1.004
66.885,1.009
66.915,1.000
66.945,1.005
66.975,1.004
67.005,1.001
67.035,1.004
67.065,1.003
67.095,1.006
67.125,1.006
67.155,1.001
67.185,1.005
67.215,1.003
67.245,1.008
67.275,1.001
67.305,1.011
67.335,1.006
67.365,1.001
67.395,1.000
67.425,1.005
67.455,1.005
67.485,1.000
67.515,1.008
67.545,1.003
67.575,1.007
67.605,1.001
67.635,1.000
67.665,1.003
67.695,1.004
67.725,1.002
67.755,1.009
67.785,1.006
67.815,1.001
67.845,1.003
67.875,1.003
67.905,1.004
67.935,1.000
67.965,1.012
67.995,1.003
68.025,1.000
68.055,1.003
68.085,1.008
68.115,1.006
68.145,1.011
68.175,1.010
68.205,1.002
68.235,1.005
68.265,1.005
68.295,1.000
68.325,1.003
68.355,1.008
68.385,1.006
68.415,1.002
68.445,1.009
68.475,1.002
68.505,1.003
68.535,1.006
68.565,1.001
68.595,1.008
68.625,0.999
68.655,1.014
68.685,1.002
68.715,0.998
68.745,1.000
68.775,1.004
68.805,1.005
68.835,1.003
68.865,1.003
68.895,0.999
68.925,1.007
68.955,0.998
68.985,1.000
69.015,1.005
69.045,1.006
69.075,1.001
69.105,1.002
69.135,1.002
69.165,1.003
69.195,1.004
69.225,0.999
69.255,1.000
69.285,1.002
69.315,1.015
69.345,1.006
69.375,0.996
69.405,1.005
69.435,1.004
69.465,1.003
69.495,1.002
69.525,1.010
69.555,1.001
69.585,1.009
69.615,1.004
69.645,1.000
69.675,1.000
69.705,1.006
69.735,1.000
69.765,1.002
69.795,1.007
69.825,1.005
69.855,1.000
69.885,1.004
69.915,1.005
69.945,0.998
69.975,1.006
70.005,1.003
70.035,1.001
70.065,0.998
70.095,1.002
70.125,1.004
70.155,1.002
70.185,1.014
70.215,1.002
70.245,1.013
70.275,1.014
70.305,1.001
70.335,0.997
70.365,1.010
70.395,1.010
70.425,1.008
70.455,1.001
70.485,1.006
70.515,1.004
70.545,1.003
70.575,1.005
70.605,1.000
70.635,1.002
70.665,0.992
70.695,0.997
70.725,1.006
70.755,0.999
70.785,0.993
70.815,1.003
70.845,1.012
70.875,0.981
70.905,0.987
70.935,0.999
70.965,1.000
70.995,0.996
71.025,0.995
71.055,0.996
71.085,0.986
71.115,0.984
71.145,0.991
71.175,0.997
71.205,1.017
71.235,1.023
71.265,1.014
71.295,1.007
71.325,0.995
71.355,0.980
71.385,0.985
71.415,0.983
71.445,0.981
71.475,0.996
71.505,0.978
71.535,0.980
71.565,0.965
71.595,0.989
71.625,0.997
71.655,1.003
71.685,1.011
71.715,1.008
71.745,1.018
71.775,1.000
71.805,1.007
71.835,1.006
71.865,1.002
71.895,0.998
71.925,0.989
71.955,0.986
71.985,0.982
72.015,0.981
72.045,0.992
72.075,1.000
72.105,1.010
72.135,1.006
72.165,0.985
72.195,0.979
72.225,0.992
72.255,0.987
72.285,0.990
72.315,0.991
72.345,1.016
72.375,1.034
72.405,1.019
72.435,1.017
72.465,1.018
72.495,1.021
72.525,0.987
72.555,0.974
72.585,0.972
72.615,0.973
72.645,0.978
72.675,1.001
72.705,0.998
72.735,1.006
72.765,0.991
72.795,0.992
72.825,0.986
72.855,0.987
72.885,1.001
72.915,1.000
72.945,1.000
72.975,0.998
73.005,0.993
73.035,0.990
73.065,1.004
73.095,1.010
73.125,1.004
73.155,1.011
73.185,1.007
73.215,1.010
73.245,0.994
73.275,0.990
73.305,0.990
73.335,0.986
73.365,0.997
73.395,1.004
73.425,1.001
73.455,1.003
73.485,0.991
73.515,0.986
73.545,0.997
73.575,0.985
73.605,1.012
73.635,1.011
73.665,0.995
73.695,1.012
73.725,0.997
73.755,1.011
73.785,0.992
73.815,0.987
73.845,1.001
73.875,1.000
73.905,0.999
73.935,1.006
73.965,1.002
73.995,1.006
74.025,0.999
74.055,0.985
74.085,0.994
74.115,0.996
74.145,1.012
74.175,1.002
74.205,1.002
74.235,1.003
74.265,0.992
74.295,1.000
74.325,1.000
74.355,1.002
74.385,0.991
74.415,0.999
74.445,1.013
74.475,0.993
74.505,1.006
74.535,1.003
74.565,0.992
74.595,1.001
74.625,0.995
74.655,0.998
74.685,1.011
74.715,0.993
74.745,0.997
74.775,1.009
74.805,0.993
74.835,1.005
74.865,0.998
74.895,0.988
74.925,1.002
74.955,0.992
74.985,1.001
75.015,1.013
75.045,1.001
75.075,1.000
75.105,1.012
75.135,0.995
75.165,0.995
75.195,0.996
75.225,1.002
75.255,1.005
75.285,1.003
75.315,1.005
75.345,1.003
75.375,0.996
75.405,0.997
75.435,0.993
75.465,1.006
75.495,1.010
75.525,1.002
75.555,1.000
75.585,0.999
75.615,0.999
75.645,1.008
75.675,0.998
75.705,0.992
75.735,0.998
75.765,0.996
75.795,0.998
75.825,0.999
75.855,1.001
75.885,1.004
75.915,1.001
75.945,1.000
75.975,1.011
76.005,0.992
76.035,0.989
76.065,0.999
76.095,0.992
76.125,0.995
76.155,1.006
76.185,1.009
76.215,1.014
76.245,1.001
76.275,0.991
76.305,1.000
76.335,1.002
76.365,1.000
76.395,1.000
76.425,1.001
76.455,0.997
76.485,0.997
76.515,1.003
76.545,1.000
76.575,0.995
76.605,0.994
76.635,1.002
76.665,1.005
76.695,1.000
76.725,1.010
76.755,1.013
76.785,1.003
76.815,0.995
76.845,1.001
76.875,1.004
76.905,0.999
76.935,1.010
76.965,1.001
76.995,1.017
77.025,1.011
77.055,0.999
77.085,1.011
77.115,1.012
77.145,1.008
77.175,1.000
77.205,1.009
77.235,1.013
77.265,1.009
77.295,1.001
77.325,1.001
77.355,0.997
77.385,1.011
77.415,1.013
77.445,1.008
77.475,1.001
77.505,1.000
77.535,1.001
77.565,1.011
77.595,1.001
77.625,1.014
77.655,1.002
77.685,0.996
77.715,0.992
77.745,0.997
77.775,1.001
77.805,0.985
77.835,1.008
77.865,1.000
77.895,1.001
77.925,1.002
77.955,1.016
77.985,1.002
78.015,0.979
78.045,0.990
78.075,0.991
78.105,0.996
78.135,0.979
78.165,0.995
78.195,1.015
78.225,1.012
78.255,1.003
78.285,0.990
78.315,0.998
78.345,1.000
78.375,1.008
78.405,1.009
78.435,1.012
78.465,1.014
78.495,1.002
78.525,0.996
78.555,0.994
78.585,0.990
78.615,1.000
78.645,1.003
78.675,0.991
78.705,0.987
78.735,1.003
78.765,1.005
78.795,1.001
78.825,0.997
78.855,1.003
78.885,1.001
78.915,0.994
78.945,0.992
78.975,0.998
79.005,0.996
79.035,1.001
79.065,1.001
79.095,0.994
79.125,0.997
79.155,1.005
79.185,0.998
79.215,0.999
79.245,1.000
79.275,1.000
79.305,1.002
79.335,0.996
79.365,0.993
79.395,0.997
79.425,1.003
79.455,0.993
79.485,0.998
79.515,1.003
79.545,1.005
79.575,0.998
79.605,0.999
79.635,0.999
79.665,1.004
79.695,1.000
79.725,1.007
79.755,1.005
79.785,1.001
79.815,1.004
79.845,1.001
79.875,0.997
79.905,0.993
79.935,1.001
79.965,0.991
79.995,0.998
80.025,0.999
80.055,0.993
80.085,0.998
80.115,1.002
80.145,1.003
80.175,0.998
80.205,0.997
80.235,1.002
80.265,0.999
80.295,0.998
80.325,0.998
80.355,0.997
80.385,1.006
80.415,1.000
80.445,1.005
80.475,1.001
80.505,0.997
80.535,0.995
80.565,0.999
80.595,1.000
80.625,0.998
80.655,0.997
80.685,1.000
80.715,1.003
80.745,0.996
80.775,0.998
80.805,1.000
80.835,1.000
80.865,0.996
80.895,0.999
80.925,1.000
80.955,0.995
80.985,1.000
81.015,0.997
81.045,0.993
81.075,0.999
81.105,1.002
81.135,1.006
81.165,0.990
81.195,0.990
81.225,0.999
81.255,0.993
81.285,0.999
81.315,1.008
81.345,0.993
81.375,1.000
81.405,0.997
81.435,0.995
81.465,1.000
81.495,1.001
81.525,1.000
81.555,0.997
81.585,0.998
81.615,0.996
81.645,0.992
81.675,0.993
81.705,0.999
81.735,1.005
81.765,1.000
81.795,0.990
81.825,0.992
81.855,0.996
81.885,0.997
81.915,0.998
81.945,1.003
81.975,0.991
82.005,1.000
82.035,0.997
82.065,0.994
82.095,0.995
82.125,1.002
82.155,0.999
82.185,0.995
82.215,0.999
82.245,0.996
82.275,0.997
82.305,0.994
82.335,0.997
82.365,0.993
82.395,1.004
82.425,0.995
82.455,0.989
82.485,0.996
82.515,0.999
82.545,0.998
82.575,1.000
82.605,1.001
82.635,0.997
82.665,0.998
82.695,0.994
82.725,0.998
82.755,0.994
82.785,0.998
82.815,1.005
82.845,0.999
82.875,1.000
82.905,1.001
82.935,0.997
82.965,0.993
82.995,0.995
83.025,0.997
83.055,1.002
83.085,0.998
83.115,1.002
83.145,1.002
83.175,0.995
83.205,0.995
83.235,1.002
83.265,0.996
83.295,1.002
83.325,1.002
83.355,0.993
83.385,0.998
83.415,0.995
83.445,0.994
83.475,1.002
83.505,1.001
83.535,0.996
83.565,0.998
83.595,1.000
83.625,0.998
83.655,0.998
83.685,1.002
83.715,0.998
83.745,0.997
83.775,0.999
83.805,1.001
83.835,0.994
83.865,1.007
83.895,1.002
83.925,1.000
83.955,0.998
83.985,0.993
84.015,0.996
84.045,1.000
84.075,1.002
84.105,1.002
84.135,1.000
84.165,0.994
84.195,0.999
84.225,1.000
84.255,0.996
84.285,0.998
84.315,1.003
84.345,0.998
84.375,0.999
84.405,1.001
84.435,0.999
84.465,0.994
84.495,1.001
84.525,1.001
84.555,0.998
84.585,0.998
84.615,0.999
84.645,0.998
84.675,0.998
84.705,1.009
84.735,1.000
84.765,0.990
84.795,0.993
84.825,1.000
84.855,1.002
84.885,1.002
84.915,1.005
84.945,0.996
84.975,0.995
85.005,1.001
85.035,0.998
85.065,0.995
85.095,0.999
85.125,0.998
85.155,0.997
85.185,1.000
85.215,1.002
85.245,1.000
85.275,0.998
85.305,0.998
85.335,0.996
85.365,1.001
85.395,1.005
85.425,0.994
85.455,1.000
85.485,1.002
85.515,1.007
85.545,0.992
85.575,0.994
85.605,0.995
85.635,0.997
85.665,1.000
85.695,1.000
85.725,0.998
85.755,0.992
85.785,1.004
85.815,1.000
85.845,0.996
85.875,1.001
85.905,1.000
85.935,0.999
85.965,1.000
85.995,0.997
86.025,0.999
86.055,1.000
86.085,1.000
86.115,0.998
86.145,0.997
86.175,1.001
86.205,0.996
86.235,0.998
86.265,1.000
86.295,1.005
86.325,0.999
86.355,0.995
86.385,0.995
86.415,1.002
86.445,0.998
86.475,1.004
86.505,1.001
86.535,0.990
86.565,0.997
86.595,1.001
86.625,0.999
86.655,0.997
86.685,0.997
86.715,1.002
86.745,0.998
86.775,0.998
86.805,1.002
86.835,0.998
86.865,1.000
86.895,0.996
86.925,0.999
86.955,0.999
86.985,0.998
87.015,0.999
87.045,1.003
87.075,1.000
87.105,0.993
87.135,0.994
87.165,1.001
87.195,0.999
87.225,0.998
87.255,1.001
87.285,0.995
87.315,0.995
87.345,1.000
87.375,1.002
87.405,1.001
87.435,1.006
87.465,1.000
87.495,0.995
87.525,0.998
87.555,0.998
87.585,1.000
87.615,1.000
87.645,1.000
87.675,1.000
87.705,0.998
87.735,0.997
87.765,1.004
87.795,1.007
87.825,0.995
87.855,0.998
87.885,1.004
87.915,0.998
87.945,1.001
87.975,1.003
88.005,0.994
88.035,1.000
88.065,1.003
88.095,0.993
88.125,0.996
88.155,0.998
88.185,0.999
88.215,1.002
88.245,1.001
88.275,1.002
88.305,0.996
88.335,0.998
88.365,0.997
88.395,0.999
88.425,1.002
88.455,0.996
88.485,1.003
88.515,0.999
88.545,0.994
88.575,0.998
88.605,1.002
88.635,0.999
88.665,1.002
88.695,1.000
88.725,0.990
88.755,1.005
88.785,1.001
88.815,0.995
88.845,1.000
88.875,1.000
88.905,0.998
88.935,0.996
88.965,1.001
88.995,0.998
89.025,0.997
89.055,0.998
89.085,0.994
89.115,1.000
89.145,0.996
89.175,1.005
89.205,0.999
89.235,0.992
89.265,0.996
89.295,1.000
89.325,1.001
89.355,1.005
89.385,1.002
89.415,0.991
89.445,1.001
89.475,1.002
89.505,0.998
89.535,0.997
89.565,1.003
89.595,1.000
89.625,0.999
89.655,0.999
89.685,0.997
89.715,1.001
89.745,1.004
89.775,0.995
89.805,1.000
89.835,0.998
89.865,1.007
89.895,0.993
89.925,0.994
89.955,0.999
89.985,1.001
90.015,1.002
90.045,1.002
90.075,0.999
90.105,0.993
90.135,1.003
90.165,0.997
90.195,0.996
90.225,0.998
90.255,1.002
90.285,0.999
90.315,0.999
90.345,1.000
90.375,1.000
90.405,0.996
90.435,0.998
90.465,1.002
90.495,0.994
90.525,1.000
90.555,1.001
90.585,1.006
90.615,0.989
90.645,0.996
90.675,0.999
90.705,1.001
90.735,1.000
90.765,1.000
90.795,0.995
90.825,0.999
90.855,1.001
90.885,0.998
90.915,0.995
90.945,0.996
90.975,0.997
91.005,0.998
91.035,0.999
91.065,0.999
91.095,1.001
91.125,0.997
91.155,0.996
91.185,1.001
91.215,1.007
91.245,0.997
91.275,1.003
91.305,0.998
91.335,1.008
91.365,0.996
91.395,0.994
91.425,0.998
91.455,0.999
91.485,1.005
91.515,1.005
91.545,0.999
91.575,0.994
91.605,1.003
91.635,0.998
91.665,0.998
91.695,1.000
91.725,1.001
91.755,0.999
91.785,1.002
91.815,1.003
91.845,1.000
91.875,1.001
91.905,1.000
91.935,1.000
91.965,0.998
91.995,0.998
92.025,0.999
92.055,1.008
92.085,1.000
92.115,0.994
92.145,0.997
92.175,1.000
92.205,0.997
92.235,1.007
92.265,1.007
92.295,0.993
92.325,0.998
92.355,1.006
92.385,0.997
92.415,0.997
92.445,1.003
92.475,0.999
92.505,0.998
92.535,0.999
92.565,1.004
92.595,0.998
92.625,0.999
92.655,0.999
92.685,1.001
92.715,0.999
92.745,1.001
92.775,1.001
92.805,0.999
92.835,0.996
92.865,1.009
92.895,0.997
92.925,0.994
92.955,0.997
92.985,0.999
93.015,1.001
93.045,1.005
93.075,1.003
93.105,0.993
93.135,0.999
93.165,1.000
93.195,1.000
93.225,0.999
93.255,1.000
93.285,0.997
93.315,1.000
93.345,1.002
93.375,1.003
93.405,0.999
93.435,1.000
93.465,0.999
93.495,1.001
93.525,0.999
93.555,1.003
93.585,1.005
93.615,0.997
93.645,1.000
93.675,0.996
93.705,1.007
93.735,0.996
93.765,0.994
93.795,1.000
93.825,1.000
93.855,0.998
93.885,1.004
93.915,1.005
93.945,0.990
93.975,1.004
94.005,1.005
94.035,0.998
94.065,0.995
94.095,0.999
94.125,1.001
94.155,0.997
94.185,1.000
94.215,1.003
94.245,0.995
94.275,0.998
94.305,1.000
94.335,1.001
94.365,1.003
94.395,1.003
94.425,0.998
94.455,1.002
94.485,0.997
94.515,1.012
94.545,0.998
94.575,0.994
94.605,1.000
94.635,1.001
94.665,1.001
94.695,1.004
94.725,1.003
94.755,0.991
94.785,1.003
94.815,1.003
94.845,0.997
94.875,0.999
94.905,1.000
94.935,0.998
94.965,0.999
94.995,1.002
95.025,1.000
95.055,1.001
95.085,1.000
95.115,1.004
95.145,0.994
95.175,1.003
95.205,0.999
95.235,1.008
95.265,0.998
95.295,0.996
95.325,0.996
95.355,1.002
95.385,1.000
95.415,1.000
95.445,1.003
95.475,0.994
95.505,1.000
95.535,1.002
95.565,0.997
95.595,1.000
95.625,1.003
95.655,0.998
95.685,0.995
95.715,1.000
95.745,1.004
95.775,0.999
95.805,0.998
95.835,1.000
95.865,0.999
95.895,0.993
95.925,0.999
95.955,1.005
95.985,1.007
96.015,0.994
96.045,0.993
96.075,0.999
96.105,1.000
96.135,1.001
96.165,1.005
96.195,1.003
96.225,0.992
96.255,1.002
96.285,0.997
96.315,0.997
96.345,1.000
96.375,1.000
96.405,0.999
96.435,1.000
96.465,1.001
96.495,1.001
96.525,0.999
96.555,0.997
96.585,1.000
96.615,1.003
96.645,0.997
96.675,1.000
96.705,0.998
96.735,1.005
96.765,0.998
96.795,0.998
96.825,0.992
96.855,1.000
96.885,1.002
96.915,1.002
96.945,1.005
96.975,0.994
97.005,1.003
97.035,1.003
97.065,0.995
97.095,0.998
97.125,1.005
97.155,0.999
97.185,0.997
97.215,1.002
97.245,1.000
97.275,1.000
97.305,1.003
97.335,0.997
97.365,1.002
97.395,1.004
97.425,1.002
97.455,1.008
97.485,0.997
97.515,0.994
97.545,0.999
97.575,1.000
97.605,0.997
97.635,0.997
97.665,1.003
97.695,0.998
97.725,1.006
97.755,1.000
97.785,0.993
97.815,0.995
97.845,1.002
97.875,0.998
97.905,0.996
97.935,1.000
97.965,0.998
97.995,0.997
98.025,0.997
98.055,1.000
98.085,1.000
98.115,1.005
98.145,0.999
98.175,0.996
98.205,1.000
98.235,1.006
98.265,1.004
98.295,1.003
98.325,0.997
98.355,1.001
98.385,1.002
98.415,0.997
98.445,1.000
98.475,0.999
98.505,0.998
98.535,0.999
98.565,1.003
98.595,1.002
98.625,1.001
98.655,1.003
98.685,0.994
98.715,1.000
98.745,1.003
98.775,1.002
98.805,0.994
98.835,0.998
98.865,0.998
98.895,1.000
98.925,1.002
98.955,0.999
98.985,0.996
99.015,1.000
99.045,1.002
99.075,1.002
99.105,0.997
99.135,0.998
99.165,1.002
99.195,1.000
99.225,1.000
99.255,1.001
99.285,0.999
99.315,1.000
99.345,1.000
99.375,1.000
99.405,0.999
99.435,0.997
99.465,1.004
99.495,1.001
99.525,0.999
99.555,0.997
99.585,0.998
99.615,1.001
99.645,1.002
99.675,0.999
99.705,0.995
99.735,0.996
99.765,1.003
99.795,0.995
99.825,0.994
99.855,1.001
99.885,1.005
99.915,1.007
99.945,1.001
99.975,1.000
100.005,0.997
100.035,0.996
100.065,1.000
100.095,1.003
100.125,1.000
100.155,0.998
100.185,0.997
100.215,0.999
100.245,0.999
100.275,1.008
100.305,1.001
100.335,0.992
100.365,0.995
100.395,0.998
100.425,1.003
100.455,1.000
100.485,1.004
100.515,0.991
100.545,1.000
100.575,1.006
100.605,0.998
100.635,0.995
100.665,1.002
100.695,1.002
100.725,1.000
100.755,1.000
100.785,0.998
100.815,0.997
100.845,1.000
100.875,1.002
100.905,0.999
100.935,0.997
100.965,0.997
100.995,1.002
101.025,1.007
101.055,0.993
101.085,0.995
101.115,1.002
101.145,1.003
101.175,0.999
101.205,0.997
101.235,0.999
101.265,0.992
101.295,1.006
101.325,0.999
101.355,0.996
101.385,1.001
101.415,1.000
101.445,1.000
101.475,0.997
101.505,1.001
101.535,1.000
101.565,1.000
101.595,0.998
101.625,0.997
101.655,1.002
101.685,0.996
101.715,1.005
101.745,1.000
101.775,0.997
101.805,0.997
101.835,1.001
101.865,1.001
101.895,1.001
101.925,1.002
101.955,0.993
101.985,1.002
102.015,1.004
102.045,0.994
102.075,0.993
102.105,1.003
102.135,1.003
102.165,0.997
102.195,1.003
102.225,0.998
102.255,1.000
102.285,1.002
102.315,1.001
102.345,1.001
102.375,0.992
102.405,1.003
102.435,1.004
102.465,1.004
102.495,0.995
102.525,0.997
102.555,0.996
102.585,1.000
102.615,0.998
102.645,1.008
102.675,1.002
102.705,0.992
102.735,1.003
102.765,1.002
102.795,0.995
102.825,0.999
102.855,1.002
102.885,1.001
102.915,0.998
102.945,1.004
102.975,1.002
103.005,0.998
103.035,0.997
103.065,1.002
103.095,0.999
103.125,0.999
103.155,1.000
103.185,1.004
103.215,1.001
103.245,0.995
103.275,0.996
103.305,1.001
103.335,1.000
103.365,1.004
103.395,1.002
103.425,0.993
103.455,1.002
103.485,1.004
103.515,1.001
103.545,1.000
103.575,1.002
103.605,0.999
103.635,0.997
103.665,1.000
103.695,0.998
103.725,0.999
103.755,1.000
103.785,0.995
103.815,0.998
103.845,1.000
103.875,1.005
103.905,0.999
103.935,0.998
103.965,0.998
103.995,0.998
104.025,1.000
104.055,1.003
104.085,1.003
104.115,0.989
104.145,1.004
104.175,1.002
104.205,0.995
104.235,0.999
104.265,1.003
104.295,0.998
104.325,1.000
104.355,1.000
104.385,0.999
104.415,0.997
104.445,1.000
104.475,1.000
104.505,0.998
104.535,0.997
104.565,1.008
104.595,0.999
104.625,0.997
104.655,1.000
104.685,0.999
104.715,1.000
104.745,1.003
104.775,1.001
104.805,0.996
104.835,1.003
104.865,1.000
104.895,0.993
104.925,0.996
104.955,0.998
104.985,1.003
105.015,0.999
105.045,1.000
105.075,1.003
105.105,0.996
105.135,0.997
105.165,0.996
105.195,1.000
105.225,1.001
105.255,1.008
105.285,1.000
105.315,0.993
105.345,0.995
105.375,0.999
105.405,1.000
105.435,1.005
105.465,1.001
105.495,0.995
105.525,1.003
105.555,0.996
105.585,0.995
105.615,1.000
105.645,1.002
105.675,0.999
105.705,1.001
105.735,0.999
105.765,0.997
105.795,1.000
105.825,0.998
105.855,1.000
105.885,0.996
105.915,1.007
105.945,1.003
105.975,0.991
106.005,0.997
106.035,1.003
106.065,0.998
106.095,0.998
106.125,1.002
106.155,0.995
106.185,1.001
106.215,0.998
106.245,0.995
106.275,0.997
106.305,1.000
106.335,1.000
106.365,1.000
106.395,0.999
106.425,0.996
106.455,1.001
106.485,1.001
106.515,1.000
106.545,1.005
106.575,1.002
106.605,0.997
106.635,0.999
106.665,1.001
106.695,0.998
106.725,1.003
106.755,1.005
106.785,0.992
106.815,1.000
106.845,1.003
106.875,0.996
106.905,0.996
106.935,1.000
106.965,1.000
106.995,0.998
107.025,1.001
107.055,0.999
107.085,0.996
107.115,1.000
107.145,1.001
107.175,0.996
107.205,1.005
107.235,1.000
107.265,0.993
107.295,0.996
107.325,1.003
107.355,1.000
107.385,0.997
107.415,1.000
107.445,0.997
107.475,0.999
107.505,1.000
107.535,0.998
107.565,0.998
107.595,1.002
107.625,1.000
107.655,0.997
107.685,1.000
107.715,0.997
107.745,1.001
107.775,0.994
107.805,0.999
107.835,1.005
107.865,1.005
