df_hash,22ZHK4.L5WD3N
441.951,-119
441.976,-224
442.001,-456
442.026,-702
442.051,-951
442.076,-1259
442.101,-1645
442.126,-2030
442.151,-2301
442.176,-2413
442.201,-2406
442.226,-2340
442.251,-2229
442.276,-2067
442.301,-1885
442.326,-1748
442.351,-1693
442.376,-1694
442.401,-1718
442.426,-1784
442.451,-1905
442.476,-1934
442.501,-1550
442.526,-482
442.551,1182
442.576,2954
442.601,4283
442.626,4977
442.651,5286
442.676,5574
442.701,5940
442.726,6206
442.751,6211
442.776,6035
442.801,5885
442.826,5815
442.851,5663
442.876,5256
442.901,4593
442.926,3742
442.951,2620
442.976,1026
443.001,-1044
443.026,-3203
443.051,-4945
443.076,-6136
443.101,-7120
443.126,-8223
443.151,-9195
443.176,-9301
443.201,-8052
443.226,-5801
443.251,-3506
443.276,-1872
443.301,-797
443.326,326
443.351,1842
443.376,3470
443.401,4675
443.426,5244
443.451,5415
443.476,5511
443.501,5602
443.526,5546
443.551,5247
443.576,4715
443.601,3917
443.626,2727
443.651,1108
443.676,-707
443.701,-2362
443.726,-3695
443.751,-4835
443.776,-5908
443.801,-6709
443.826,-6801
443.851,-5946
443.876,-4384
443.901,-2600
443.926,-887
443.951,797
443.976,2549
444.001,4212
444.026,5438
444.051,6005
444.076,5979
444.101,5564
444.126,4909
444.151,4120
444.176,3390
444.201,2945
444.226,2772
444.251,2490
444.276,1623
444.301,37
444.326,-1939
444.351,-3835
444.376,-5399
444.401,-6605
444.426,-7343
444.451,-7283
444.476,-6142
444.501,-4049
444.526,-1561
444.551,705
444.576,2439
444.601,3637
444.626,4371
444.651,4674
444.676,4628
444.701,4433
444.726,4272
444.751,4112
444.776,3745
444.801,3059
444.826,2222
444.851,1535
444.876,1128
444.901,868
444.926,572
444.951,230
444.976,-41
445.001,-212
445.026,-406
445.051,-716
445.076,-1026
445.101,-1100
445.126,-853
445.151,-457
445.176,-153
445.201,4
445.226,145
445.251,339
445.276,457
445.301,324
445.326,-41
445.351,-414
445.376,-603
445.401,-630
445.426,-646
445.451,-699
445.476,-690
445.501,-563
445.526,-446
445.551,-507
445.576,-696
445.601,-729
445.626,-413
445.651,42
445.676,145
445.701,-406
445.726,-1374
445.751,-2143
445.776,-2248
445.801,-1722
445.826,-976
445.851,-392
445.876,-66
445.901,104
445.926,190
445.951,162
445.976,15
446.001,-106
446.026,35
446.051,588
446.076,1457
446.101,2341
446.126,2905
446.151,2974
446.176,2620
446.201,2100
446.226,1661
446.251,1367
446.276,1085
446.301,665
446.326,148
446.351,-216
446.376,-189
446.401,226
446.426,772
446.451,1169
446.476,1335
446.501,1370
446.526,1366
446.551,1279
446.576,1024
446.601,641
446.626,317
446.651,216
446.676,331
446.701,509
446.726,625
446.751,678
446.776,728
446.801,768
446.826,723
446.851,544
446.876,269
446.901,-32
446.926,-335
446.951,-629
446.976,-826
447.001,-760
447.026,-327
447.051,368
447.076,1052
447.101,1489
447.126,1644
447.151,1646
447.176,1611
447.201,1533
447.226,1359
447.251,1103
447.276,865
447.301,727
447.326,684
447.351,682
447.376,694
447.401,716
447.426,706
447.451,568
447.476,240
447.501,-240
447.526,-788
447.551,-1375
447.576,-2034
447.601,-2709
447.626,-3141
447.651,-2996
447.676,-2168
447.701,-945
447.726,172
447.751,856
447.776,1151
447.801,1313
447.826,1488
447.851,1583
447.876,1443
447.901,1089
447.926,739
447.951,609
447.976,732
448.001,988
448.026,1247
448.051,1462
448.076,1628
448.101,1715
448.126,1661
448.151,1402
448.176,859
448.201,-67
448.226,-1412
448.251,-2987
448.276,-4361
448.301,-5074
448.326,-4960
448.351,-4252
448.376,-3349
448.401,-2483
448.426,-1618
448.451,-666
448.476,287
448.501,1039
448.526,1520
448.551,1935
448.576,2575
448.601,3492
448.626,4426
448.651,5038
448.676,5201
448.701,5015
448.726,4589
448.751,3878
448.776,2772
448.801,1316
448.826,-246
448.851,-1649
448.876,-2779
448.901,-3651
448.926,-4213
448.951,-4267
448.976,-3637
449.001,-2405
449.026,-951
449.051,290
449.076,1120
449.101,1636
449.126,2044
449.151,2425
449.176,2687
449.201,2708
449.226,2491
449.251,2180
449.276,1919
449.301,1710
449.326,1410
449.351,864
449.376,76
449.401,-747
449.426,-1336
449.451,-1555
449.476,-1499
449.501,-1389
449.526,-1355
449.551,-1316
449.576,-1068
449.601,-492
449.626,327
449.651,1171
449.676,1855
449.701,2315
449.726,2562
449.751,2596
449.776,2406
449.801,2039
449.826,1619
449.851,1271
449.876,1026
449.901,830
449.926,644
449.951,509
449.976,489
450.001,559
450.026,605
450.051,537
450.076,388
450.101,241
450.126,67
450.151,-338
450.176,-1164
450.201,-2326
450.226,-3409
450.251,-3948
450.276,-3787
450.301,-3187
450.326,-2542
450.351,-2001
450.376,-1352
450.401,-276
450.426,1290
450.451,3062
450.476,4631
450.501,5753
450.526,6413
450.551,6636
450.576,6315
450.601,5260
450.626,3439
450.651,1129
450.676,-1180
450.701,-3059
450.726,-4346
450.751,-5151
450.776,-5681
450.801,-6060
450.826,-6262
450.851,-6155
450.876,-5609
450.901,-4582
450.926,-3154
450.951,-1475
450.976,314
451.001,2113
451.026,3812
451.051,5246
451.076,6247
451.101,6771
451.126,6965
451.151,7031
451.176,7019
451.201,6749
451.226,6008
451.251,4792
451.276,3344
451.301,1920
451.326,564
451.351,-836
451.376,-2289
451.401,-3573
451.426,-4444
451.451,-4958
451.476,-5482
451.501,-6315
451.526,-7292
451.551,-7817
451.576,-7341
451.601,-5804
451.626,-3634
451.651,-1346
451.676,800
451.701,2780
451.726,4541
451.751,5875
451.776,6593
451.801,6753
451.826,6650
451.851,6535
451.876,6360
451.901,5847
451.926,4816
451.951,3462
451.976,2264
452.001,1594
452.026,1374
452.051,1125
452.076,361
452.101,-1007
452.126,-2650
452.151,-4155
452.176,-5371
452.201,-6397
452.226,-7261
452.251,-7695
452.276,-7330
452.301,-6110
452.326,-4456
452.351,-2921
452.376,-1680
452.401,-425
452.426,1193
452.451,3080
452.476,4704
452.501,5629
452.526,5935
452.551,6052
452.576,6201
452.601,6099
452.626,5289
452.651,3726
452.676,1941
452.701,608
452.726,-2
452.751,-131
452.776,-149
452.801,-182
452.826,-156
452.851,-106
452.876,-310
452.901,-1032
452.926,-2156
452.951,-3151
452.976,-3470
453.001,-3003
453.026,-2163
453.051,-1535
453.076,-1407
453.101,-1616
453.126,-1783
453.151,-1673
453.176,-1325
453.201,-859
453.226,-210
453.251,867
453.276,2500
453.301,4423
453.326,6083
453.351,7076
453.376,7478
453.401,7691
453.426,7933
453.451,7925
453.476,7133
453.501,5325
453.526,2857
453.551,403
453.576,-1543
453.601,-2875
453.626,-3656
453.651,-3883
453.676,-3539
453.701,-2839
453.726,-2257
453.751,-2204
453.776,-2689
453.801,-3369
453.826,-3911
453.851,-4267
453.876,-4584
453.901,-4931
453.926,-5204
453.951,-5270
453.976,-5110
454.001,-4762
454.026,-4188
454.051,-3307
454.076,-2165
454.101,-979
454.126,70
454.151,1058
454.176,2252
454.201,3780
454.226,5419
454.251,6737
454.276,7411
454.301,7372
454.326,6690
454.351,5454
454.376,3836
454.401,2191
454.426,932
454.451,238
454.476,-71
454.501,-306
454.526,-578
454.551,-782
454.576,-871
454.601,-1026
454.626,-1451
454.651,-2058
454.676,-2496
454.701,-2535
454.726,-2313
454.751,-2075
454.776,-1711
454.801,-746
454.826,1096
454.851,3400
454.876,5287
454.901,6199
454.926,6362
454.951,6373
454.976,6395
455.001,5928
455.026,4444
455.051,2153
455.076,-14
455.101,-1223
455.126,-1438
455.151,-1312
455.176,-1445
455.201,-1882
455.226,-2296
455.251,-2500
455.276,-2641
455.301,-2943
455.326,-3403
455.351,-3828
455.376,-4093
455.401,-4248
455.426,-4367
455.451,-4398
455.476,-4226
455.501,-3819
455.526,-3219
455.551,-2381
455.576,-1119
455.601,655
455.626,2666
455.651,4336
455.676,5205
455.701,5306
455.726,5080
455.751,4920
455.776,4843
455.801,4601
455.826,4065
455.851,3405
455.876,2886
455.901,2528
455.926,2053
455.951,1189
455.976,-25
456.001,-1258
456.026,-2193
456.051,-2782
456.076,-3188
456.101,-3536
456.126,-3779
456.151,-3805
456.176,-3613
456.201,-3296
456.226,-2855
456.251,-2087
456.276,-762
456.301,1075
456.326,2996
456.351,4458
456.376,5195
456.401,5370
456.426,5337
456.451,5292
456.476,5148
456.501,4727
456.526,4013
456.551,3200
456.576,2527
456.601,2093
456.626,1824
456.651,1564
456.676,1176
456.701,586
456.726,-196
456.751,-1074
456.776,-1903
456.801,-2579
456.826,-3109
456.851,-3577
456.876,-4058
456.901,-4566
456.926,-5094
456.951,-5653
456.976,-6223
457.001,-6681
457.026,-6855
457.051,-6686
457.076,-6303
457.101,-5857
457.126,-5262
457.151,-4162
457.176,-2277
457.201,204
457.226,2607
457.251,4243
457.276,4925
457.301,5042
457.326,5130
457.351,5401
457.376,5671
457.401,5683
457.426,5424
457.451,5107
457.476,4924
457.501,4880
457.526,4861
457.551,4799
457.576,4715
457.601,4631
457.626,4496
457.651,4219
457.676,3762
457.701,3147
457.726,2399
457.751,1509
457.776,486
457.801,-567
457.826,-1461
457.851,-2015
457.876,-2172
457.901,-2023
457.926,-1749
457.951,-1520
457.976,-1422
458.001,-1432
458.026,-1468
458.051,-1460
458.076,-1410
458.101,-1370
458.126,-1365
458.151,-1348
458.176,-1242
458.201,-1032
458.226,-797
458.251,-634
458.276,-565
458.301,-523
458.326,-449
458.351,-358
458.376,-313
458.401,-331
458.426,-359
458.451,-352
458.476,-348
458.501,-429
458.526,-596
458.551,-711
458.576,-595
458.601,-198
458.626,343
458.651,811
458.676,1078
458.701,1167
458.726,1171
458.751,1148
458.776,1082
458.801,944
458.826,750
458.851,571
458.876,486
458.901,523
458.926,636
458.951,719
458.976,663
459.001,431
459.026,76
459.051,-302
459.076,-658
459.101,-1025
459.126,-1452
459.151,-1926
459.176,-2367
459.201,-2728
459.226,-3070
459.251,-3499
459.276,-4017
459.301,-4460
459.326,-4596
459.351,-4299
459.376,-3589
459.401,-2544
459.426,-1207
459.451,368
459.476,1997
459.501,3363
459.526,4201
459.551,4493
459.576,4463
459.601,4361
459.626,4274
459.651,4141
459.676,3922
459.701,3682
459.726,3518
459.751,3432
459.776,3341
459.801,3199
459.826,3065
459.851,3024
459.876,3075
459.901,3135
459.926,3154
459.951,3173
459.976,3243
460.001,3319
460.026,3305
460.051,3199
460.076,3139
460.101,3234
460.126,3347
460.151,3131
460.176,2328
460.201,1045
460.226,-313
460.251,-1386
460.276,-2123
460.301,-2722
460.326,-3343
460.351,-3945
460.376,-4394
460.401,-4656
460.426,-4834
460.451,-5029
460.476,-5235
460.501,-5395
460.526,-5520
460.551,-5682
460.576,-5888
460.601,-6002
460.626,-5847
460.651,-5347
460.676,-4544
460.701,-3467
460.726,-2055
460.751,-273
460.776,1719
460.801,3579
460.826,5008
460.851,5973
460.876,6656
460.901,7186
460.926,7458
460.951,7272
460.976,6634
461.001,5866
461.026,5368
461.051,5243
461.076,5171
461.101,4674
461.126,3519
461.151,1908
461.176,292
461.201,-976
461.226,-1842
461.251,-2479
461.276,-3061
461.301,-3628
461.326,-4126
461.351,-4531
461.376,-4903
461.401,-5315
461.426,-5741
461.451,-6047
461.476,-6084
461.501,-5769
461.526,-5066
461.551,-3908
461.576,-2196
461.601,48
461.626,2526
461.651,4724
461.676,6217
461.701,6957
461.726,7252
461.751,7410
461.776,7390
461.801,6829
461.826,5445
461.851,3410
461.876,1306
461.901,-300
461.926,-1246
461.951,-1760
461.976,-2123
462.001,-2404
462.026,-2508
462.051,-2421
462.076,-2312
462.101,-2376
462.126,-2626
462.151,-2882
462.176,-2945
462.201,-2725
462.226,-2171
462.251,-1173
462.276,362
462.301,2307
462.326,4231
462.351,5662
462.376,6453
462.401,6861
462.426,7206
462.451,7440
462.476,7109
462.501,5781
462.526,3511
462.551,888
462.576,-1379
462.601,-2930
462.626,-3857
462.651,-4468
462.676,-5011
462.701,-5590
462.726,-6225
462.751,-6885
462.776,-7458
462.801,-7754
462.826,-7614
462.851,-6985
462.876,-5880
462.901,-4280
462.926,-2157
462.951,341
462.976,2788
463.001,4632
463.026,5564
463.051,5739
463.076,5628
463.101,5629
463.126,5806
463.151,5965
463.176,5918
463.201,5630
463.226,5171
463.251,4578
463.276,3853
463.301,3036
463.326,2239
463.351,1573
463.376,1062
463.401,661
463.426,360
463.451,230
463.476,348
463.501,662
463.526,946
463.551,884
463.576,239
463.601,-1005
463.626,-2594
463.651,-4097
463.676,-5133
463.701,-5594
463.726,-5696
463.751,-5775
463.776,-5992
463.801,-6214
463.826,-6181
463.851,-5776
463.876,-5073
463.901,-4127
463.926,-2803
463.951,-909
463.976,1461
464.001,3792
464.026,5455
464.051,6224
464.076,6443
464.101,6642
464.126,6968
464.151,7006
464.176,6195
464.201,4421
464.226,2214
464.251,391
464.276,-486
464.301,-379
464.326,380
464.351,1389
464.376,2357
464.401,3099
464.426,3491
464.451,3473
464.476,3075
464.501,2387
464.526,1495
464.551,452
464.576,-681
464.601,-1785
464.626,-2696
464.651,-3290
464.676,-3566
464.701,-3648
464.726,-3701
464.751,-3829
464.776,-4019
464.801,-4180
464.826,-4229
464.851,-4155
464.876,-4001
464.901,-3769
464.926,-3372
464.951,-2683
464.976,-1653
465.001,-379
465.026,959
465.051,2228
465.076,3378
465.101,4375
465.126,5107
465.151,5420
465.176,5251
465.201,4730
465.226,4110
465.251,3599
465.276,3251
465.301,3007
465.326,2804
465.351,2614
465.376,2425
465.401,2207
465.426,1945
465.451,1667
465.476,1411
465.501,1149
465.526,786
465.551,251
465.576,-426
465.601,-1146
465.626,-1843
465.651,-2526
465.676,-3192
465.701,-3727
465.726,-3951
465.751,-3791
465.776,-3397
465.801,-3043
465.826,-2904
465.851,-2939
465.876,-2992
465.901,-2957
465.926,-2836
465.951,-2645
465.976,-2339
466.001,-1852
466.026,-1189
466.051,-405
466.076,504
466.101,1644
466.126,3069
466.151,4604
466.176,5866
466.201,6550
466.226,6683
466.251,6567
466.276,6446
466.301,6257
466.326,5739
466.351,4773
466.376,3569
466.401,2489
466.426,1690
466.451,1002
466.476,149
466.501,-946
466.526,-2100
466.551,-3078
466.576,-3810
466.601,-4375
466.626,-4832
466.651,-5140
466.676,-5259
466.701,-5261
466.726,-5278
466.751,-5317
466.776,-5182
466.801,-4635
466.826,-3633
466.851,-2378
466.876,-1126
466.901,39
466.926,1206
466.951,2441
466.976,3633
467.001,4567
467.026,5130
467.051,5423
467.076,5648
467.101,5905
467.126,6118
467.151,6152
467.176,5975
467.201,5697
467.226,5443
467.251,5202
467.276,4775
467.301,3890
467.326,2388
467.351,364
467.376,-1833
467.401,-3777
467.426,-5193
467.451,-6108
467.476,-6774
467.501,-7431
467.526,-8090
467.551,-8523
467.576,-8447
467.601,-7727
467.626,-6437
467.651,-4765
467.676,-2907
467.701,-1057
467.726,571
467.751,1779
467.776,2480
467.801,2766
467.826,2839
467.851,2857
467.876,2847
467.901,2747
467.926,2526
467.951,2243
467.976,1986
468.001,1796
468.026,1642
468.051,1485
468.076,1331
468.101,1216
468.126,1154
468.151,1109
468.176,1029
468.201,896
468.226,743
468.251,640
468.276,645
468.301,778
468.326,1005
468.351,1252
468.376,1447
468.401,1565
468.426,1636
468.451,1708
468.476,1794
468.501,1853
468.526,1840
468.551,1755
468.576,1646
468.601,1562
468.626,1516
468.651,1486
468.676,1463
468.701,1458
468.726,1476
468.751,1498
468.776,1492
468.801,1461
468.826,1446
468.851,1479
468.876,1536
468.901,1554
468.926,1499
468.951,1422
468.976,1423
469.001,1549
469.026,1718
469.051,1743
469.076,1439
469.101,746
469.126,-240
469.151,-1320
469.176,-2305
469.201,-3096
469.226,-3692
469.251,-4138
469.276,-4460
469.301,-4659
469.326,-4745
469.351,-4758
469.376,-4756
469.401,-4765
469.426,-4765
469.451,-4718
469.476,-4608
469.501,-4445
469.526,-4225
469.551,-3903
469.576,-3407
469.601,-2682
469.626,-1707
469.651,-487
469.676,930
469.701,2421
469.726,3776
469.751,4783
469.776,5344
469.801,5529
469.826,5501
469.851,5388
469.876,5219
469.901,4980
469.926,4693
469.951,4404
469.976,4115
470.001,3757
470.026,3273
470.051,2713
470.076,2221
470.101,1901
470.126,1696
470.151,1412
470.176,877
470.201,75
470.226,-853
470.251,-1730
470.276,-2450
470.301,-3019
470.326,-3507
470.351,-3969
470.376,-4386
470.401,-4679
470.426,-4766
470.451,-4653
470.476,-4426
470.501,-4149
470.526,-3735
470.551,-2970
470.576,-1701
470.601,-50
470.626,1590
470.651,2814
470.676,3483
470.701,3767
470.726,3935
470.751,4118
470.776,4277
470.801,4363
470.826,4427
470.851,4556
470.876,4719
470.901,4739
470.926,4440
470.951,3801
470.976,2954
471.001,2036
471.026,1087
471.051,99
471.076,-858
471.101,-1618
471.126,-2034
471.151,-2114
471.176,-2034
471.201,-2006
471.226,-2133
471.251,-2381
471.276,-2658
471.301,-2897
471.326,-3085
471.351,-3236
471.376,-3363
471.401,-3462
471.426,-3498
471.451,-3393
471.476,-3028
471.501,-2293
471.526,-1168
471.551,228
471.576,1667
471.601,2906
471.626,3800
471.651,4349
471.676,4654
471.701,4833
471.726,4970
471.751,5108
471.776,5263
471.801,5405
471.826,5431
471.851,5167
471.876,4454
471.901,3262
471.926,1735
471.951,117
471.976,-1368
472.001,-2607
472.026,-3571
472.051,-4267
472.076,-4719
472.101,-4987
472.126,-5159
472.151,-5287
472.176,-5318
472.201,-5119
472.226,-4580
472.251,-3711
472.276,-2618
472.301,-1398
472.326,-81
472.351,1301
472.376,2615
472.401,3636
472.426,4220
472.451,4461
472.476,4636
472.501,4948
472.526,5286
472.551,5286
472.576,4637
472.601,3376
472.626,1870
472.651,525
472.676,-496
472.701,-1294
472.726,-2000
472.751,-2593
472.776,-2930
472.801,-2934
472.826,-2712
472.851,-2462
472.876,-2313
472.901,-2261
472.926,-2252
472.951,-2266
472.976,-2285
473.001,-2217
473.026,-1896
473.051,-1237
473.076,-358
473.101,460
473.126,990
473.151,1208
473.176,1266
473.201,1311
473.226,1367
473.251,1363
473.276,1263
473.301,1110
473.326,971
473.351,861
473.376,752
473.401,636
473.426,553
473.451,533
473.476,552
473.501,552
473.526,508
473.551,459
473.576,463
473.601,530
473.626,622
473.651,709
473.676,803
473.701,924
473.726,1055
473.751,1142
473.776,1149
473.801,1097
473.826,1041
473.851,1012
473.876,1007
473.901,1018
473.926,1051
473.951,1091
473.976,1075
474.001,919
474.026,608
474.051,235
474.076,-54
474.101,-179
474.126,-176
474.151,-142
474.176,-130
474.201,-122
474.226,-78
474.251,-13
474.276,16
474.301,-32
474.326,-136
474.351,-230
474.376,-265
474.401,-242
474.426,-204
474.451,-187
474.476,-201
474.501,-225
474.526,-231
474.551,-203
474.576,-158
474.601,-130
474.626,-141
474.651,-176
474.676,-189
474.701,-154
474.726,-100
474.751,-83
474.776,-124
474.801,-191
474.826,-228
474.851,-229
474.876,-239
474.901,-296
474.926,-375
474.951,-404
474.976,-342
475.001,-214
475.026,-75
475.051,71
475.076,285
475.101,620
475.126,1042
475.151,1436
475.176,1684
475.201,1754
475.226,1702
475.251,1597
475.276,1452
475.301,1224
475.326,884
475.351,476
475.376,109
475.401,-120
475.426,-204
475.451,-199
475.476,-148
475.501,0
475.526,350
475.551,917
475.576,1517
475.601,1830
475.626,1596
475.651,813
475.676,-273
475.701,-1356
475.726,-2241
475.751,-2861
475.776,-3150
475.801,-2955
475.826,-2134
475.851,-762
475.876,774
475.901,1916
475.926,2218
475.951,1596
475.976,336
476.001,-1082
476.026,-2236
476.051,-2911
476.076,-3115
476.101,-2973
476.126,-2617
476.151,-2134
476.176,-1583
476.201,-1037
476.226,-573
476.251,-203
476.276,174
476.301,735
476.326,1588
476.351,2664
476.376,3728
476.401,4521
476.426,4919
476.451,4983
476.476,4884
476.501,4761
476.526,4653
476.551,4519
476.576,4316
476.601,4055
476.626,3775
476.651,3481
476.676,3102
476.701,2543
476.726,1781
476.751,924
476.776,156
476.801,-392
476.826,-731
476.851,-967
476.876,-1199
476.901,-1444
476.926,-1672
476.951,-1878
476.976,-2107
477.001,-2386
477.026,-2682
477.051,-2930
477.076,-3099
