df_hash,22ZHK4.E6KA8L
57.997,788
58.022,761
58.047,765
58.072,791
58.097,811
58.122,807
58.147,773
58.172,715
58.197,636
58.222,543
58.247,446
58.272,362
58.297,298
58.322,248
58.347,197
58.372,141
58.397,82
58.422,26
58.447,-26
58.472,-77
58.497,-116
58.522,-131
58.547,-121
58.572,-100
58.597,-91
58.622,-100
58.647,-116
58.672,-120
58.697,-111
58.722,-96
58.747,-75
58.772,-37
58.797,22
58.822,87
58.847,127
58.872,134
58.897,143
58.922,202
58.947,319
58.972,440
58.997,488
59.022,439
59.047,341
59.072,273
59.097,270
59.122,303
59.147,316
59.172,289
59.197,247
59.222,224
59.247,225
59.272,225
59.297,206
59.322,174
59.347,150
59.372,143
59.397,143
59.422,142
59.447,143
59.472,153
59.497,165
59.522,159
59.547,121
59.572,64
59.597,14
59.622,-8
59.647,-8
59.672,-6
59.697,-22
59.722,-61
59.747,-116
59.772,-169
59.797,-201
59.822,-199
59.847,-167
59.872,-128
59.897,-106
59.922,-102
59.947,-92
59.972,-54
59.997,-4
60.022,11
60.047,-41
60.072,-137
60.097,-201
60.122,-160
60.147,-7
60.172,190
60.197,342
60.222,393
60.247,365
60.272,328
60.297,344
60.322,422
60.347,513
60.372,549
60.397,494
60.422,373
60.447,245
60.472,158
60.497,115
60.522,87
60.547,56
60.572,42
60.597,76
60.622,164
60.647,266
60.672,328
60.697,321
60.722,269
60.747,218
60.772,202
60.797,217
60.822,240
60.847,253
60.872,256
60.897,261
60.922,277
60.947,308
60.972,349
60.997,394
61.022,435
61.047,467
61.072,491
61.097,510
61.122,524
61.147,534
61.172,541
61.197,549
61.222,559
61.247,564
61.272,557
61.297,540
61.322,529
61.347,537
61.372,555
61.397,548
61.422,478
61.447,333
61.472,143
61.497,-46
61.522,-197
61.547,-301
61.572,-365
61.597,-395
61.622,-389
61.647,-346
61.672,-277
61.697,-205
61.722,-149
61.747,-112
61.772,-84
61.797,-47
61.822,3
61.847,64
61.872,125
61.897,177
61.922,224
61.947,270
61.972,319
61.997,370
62.022,426
62.047,499
62.072,604
62.097,735
62.122,852
62.147,891
62.172,812
62.197,635
62.222,439
62.247,305
62.272,257
62.297,248
62.322,213
62.347,133
62.372,42
62.397,-13
62.422,-33
62.447,-61
62.472,-131
62.497,-229
62.522,-311
62.547,-358
62.572,-404
62.597,-498
62.622,-648
62.647,-817
62.672,-970
62.697,-1118
62.722,-1293
62.747,-1482
62.772,-1611
62.797,-1607
62.822,-1481
62.847,-1330
62.872,-1235
62.897,-1158
62.922,-958
62.947,-526
62.972,83
62.997,662
63.022,996
63.047,1018
63.072,845
63.097,678
63.122,663
63.147,818
63.172,1068
63.197,1317
63.222,1507
63.247,1629
63.272,1706
63.297,1766
63.322,1816
63.347,1843
63.372,1820
63.397,1738
63.422,1616
63.447,1492
63.472,1390
63.497,1302
63.522,1187
63.547,1008
63.572,759
63.597,472
63.622,193
63.647,-44
63.672,-231
63.697,-376
63.722,-490
63.747,-582
63.772,-662
63.797,-734
63.822,-791
63.847,-819
63.872,-800
63.897,-732
63.922,-633
63.947,-525
63.972,-416
63.997,-289
64.022,-121
64.047,87
64.072,302
64.097,471
64.122,560
64.147,570
64.172,529
64.197,468
64.222,407
64.247,349
64.272,293
64.297,240
64.322,192
64.347,157
64.372,139
64.397,136
64.422,141
64.447,143
64.472,140
64.497,139
64.522,152
64.547,178
64.572,201
64.597,205
64.622,189
64.647,171
64.672,171
64.697,195
64.722,229
64.747,256
64.772,264
64.797,250
64.822,222
64.847,188
64.872,163
64.897,157
64.922,176
64.947,215
64.972,265
64.997,318
65.022,377
65.047,441
65.072,507
65.097,560
65.122,591
65.147,600
65.172,593
65.197,576
65.222,551
65.247,519
65.272,481
65.297,439
65.322,387
65.347,323
65.372,249
65.397,175
65.422,109
65.447,48
65.472,-14
65.497,-79
65.522,-134
65.547,-173
65.572,-209
65.597,-266
65.622,-356
65.647,-462
65.672,-549
65.697,-594
65.722,-606
65.747,-610
65.772,-623
65.797,-643
65.822,-669
65.847,-708
65.872,-762
65.897,-798
65.922,-750
65.947,-564
65.972,-247
65.997,127
66.022,463
66.047,692
66.072,797
66.097,782
66.122,657
66.147,434
66.172,150
66.197,-138
66.222,-382
66.247,-560
66.272,-676
66.297,-734
66.322,-729
66.347,-662
66.372,-554
66.397,-443
66.422,-353
66.447,-279
66.472,-199
66.497,-106
66.522,-18
66.547,41
66.572,82
66.597,148
66.622,294
66.647,544
66.672,865
66.697,1181
66.722,1410
66.747,1506
66.772,1480
66.797,1388
66.822,1289
66.847,1209
66.872,1139
66.897,1059
66.922,965
66.947,870
66.972,783
66.997,699
67.022,599
67.047,479
67.072,350
67.097,229
67.122,118
67.147,13
67.172,-87
67.197,-169
67.222,-218
67.247,-229
67.272,-212
67.297,-173
67.322,-107
67.347,-8
67.372,116
67.397,252
67.422,389
67.447,531
67.472,682
67.497,829
67.522,934
67.547,962
67.572,902
67.597,777
67.622,624
67.647,470
67.672,325
67.697,182
67.722,33
67.747,-123
67.772,-275
67.797,-390
67.822,-430
67.847,-369
67.872,-219
67.897,-18
67.922,189
67.947,377
67.972,533
67.997,638
68.022,655
68.047,552
68.072,332
68.097,50
68.122,-209
68.147,-374
68.172,-417
68.197,-360
68.222,-252
68.247,-145
68.272,-75
68.297,-58
68.322,-91
68.347,-156
68.372,-227
68.397,-281
68.422,-305
68.447,-302
68.472,-289
68.497,-280
68.522,-273
68.547,-254
68.572,-203
68.597,-125
68.622,-55
68.647,-37
68.672,-91
68.697,-196
68.722,-301
68.747,-369
68.772,-400
68.797,-419
68.822,-439
68.847,-437
68.872,-369
68.897,-209
68.922,28
68.947,292
68.972,518
68.997,659
69.022,700
69.047,652
69.072,554
69.097,453
69.122,391
69.147,384
69.172,424
69.197,481
69.222,522
69.247,523
69.272,469
69.297,370
69.322,264
69.347,200
69.372,209
69.397,279
69.422,358
69.447,396
69.472,380
69.497,336
69.522,295
69.547,271
69.572,255
69.597,241
69.622,238
69.647,261
69.672,309
69.697,361
69.722,387
69.747,370
69.772,305
69.797,206
69.822,104
69.847,45
69.872,71
69.897,191
69.922,367
69.947,537
69.972,656
69.997,715
70.022,729
70.047,699
70.072,613
70.097,464
70.122,267
70.147,58
70.172,-138
70.197,-311
70.222,-450
70.247,-532
70.272,-533
70.297,-461
70.322,-360
70.347,-278
70.372,-231
70.397,-196
70.422,-140
70.447,-58
70.472,29
70.497,98
70.522,146
70.547,186
70.572,236
70.597,298
70.622,368
70.647,443
70.672,521
70.697,599
70.722,673
70.747,731
70.772,762
70.797,755
70.822,702
70.847,605
70.872,481
70.897,350
70.922,227
70.947,121
70.972,35
70.997,-32
71.022,-87
71.047,-142
71.072,-196
71.097,-233
71.122,-228
71.147,-172
71.172,-84
71.197,4
71.222,81
71.247,154
71.272,233
71.297,309
71.322,366
71.347,402
71.372,432
71.397,464
71.422,473
71.447,417
71.472,287
71.497,129
71.522,7
71.547,-40
71.572,-26
71.597,17
71.622,63
71.647,90
71.672,74
71.697,2
71.722,-92
71.747,-143
71.772,-104
71.797,-8
71.822,54
71.847,25
71.872,-67
71.897,-144
71.922,-166
71.947,-179
71.972,-244
71.997,-344
72.022,-384
72.047,-288
72.072,-79
72.097,137
72.122,278
72.147,350
72.172,411
72.197,487
72.222,549
72.247,558
72.272,527
72.297,506
72.322,526
72.347,564
72.372,580
72.397,558
72.422,523
72.447,501
72.472,493
72.497,482
72.522,459
72.547,430
72.572,407
72.597,395
72.622,398
72.647,412
72.672,425
72.697,407
72.722,335
72.747,229
72.772,146
72.797,137
72.822,198
72.847,270
72.872,292
72.897,258
72.922,208
72.947,184
72.972,188
72.997,195
73.022,194
73.047,195
73.072,211
73.097,227
73.122,213
73.147,153
73.172,67
73.197,-8
73.222,-53
73.247,-80
73.272,-107
73.297,-141
73.322,-162
73.347,-145
73.372,-86
73.397,-9
73.422,52
73.447,81
73.472,86
73.497,89
73.522,102
73.547,105
73.572,75
73.597,16
73.622,-23
73.647,8
73.672,121
73.697,259
73.722,340
73.747,322
73.772,232
73.797,137
73.822,87
73.847,84
73.872,101
73.897,113
73.922,114
73.947,113
73.972,119
73.997,135
74.022,160
74.047,187
74.072,206
74.097,209
74.122,203
74.147,208
74.172,235
74.197,279
74.222,318
74.247,332
74.272,311
74.297,246
74.322,129
74.347,-33
74.372,-215
74.397,-375
74.422,-489
74.447,-567
74.472,-631
74.497,-691
74.522,-737
74.547,-767
74.572,-799
74.597,-850
74.622,-881
74.647,-794
74.672,-499
74.697,-7
74.722,555
74.747,1021
74.772,1292
74.797,1385
74.822,1383
74.847,1351
74.872,1309
74.897,1253
74.922,1197
74.947,1165
74.972,1174
74.997,1206
75.022,1224
75.047,1200
75.072,1121
75.097,993
75.122,834
75.147,674
75.172,549
75.197,482
75.222,466
75.247,470
75.272,461
75.297,430
75.322,393
75.347,374
75.372,377
75.397,385
75.422,370
75.447,310
75.472,201
75.497,57
75.522,-103
75.547,-261
75.572,-403
75.597,-513
75.622,-573
75.647,-571
75.672,-521
75.697,-456
75.722,-414
75.747,-408
75.772,-420
75.797,-418
75.822,-388
75.847,-344
75.872,-310
75.897,-287
75.922,-255
75.947,-189
75.972,-91
75.997,12
76.022,90
76.047,131
76.072,152
76.097,183
76.122,244
76.147,330
76.172,418
76.197,483
76.222,517
76.247,525
76.272,520
76.297,510
76.322,501
76.347,499
76.372,504
76.397,507
76.422,491
76.447,449
76.472,391
76.497,337
76.522,295
76.547,251
76.572,188
76.597,114
76.622,53
76.647,16
76.672,-16
76.697,-72
76.722,-151
76.747,-223
76.772,-264
76.797,-293
76.822,-358
76.847,-480
76.872,-632
76.897,-765
76.922,-856
76.947,-915
76.972,-956
76.997,-974
77.022,-971
77.047,-981
77.072,-1054
77.097,-1191
77.122,-1339
77.147,-1442
77.172,-1516
77.197,-1620
77.222,-1743
77.247,-1725
77.272,-1336
77.297,-466
77.322,751
77.347,2007
77.372,3013
77.397,3651
77.422,3967
77.447,4056
77.472,3981
77.497,3761
77.522,3403
77.547,2909
77.572,2286
77.597,1581
77.622,918
77.647,463
77.672,320
77.697,429
77.722,588
77.747,604
77.772,424
77.797,152
77.822,-70
77.847,-182
77.872,-228
77.897,-291
77.922,-412
77.947,-580
77.972,-750
77.997,-881
78.022,-941
78.047,-916
78.072,-814
78.097,-668
78.122,-519
78.147,-390
78.172,-280
78.197,-183
78.222,-94
78.247,-15
78.272,59
78.297,144
78.322,251
78.347,376
78.372,501
78.397,614
78.422,705
78.447,769
78.472,795
78.497,775
78.522,719
78.547,648
78.572,583
78.597,532
78.622,493
78.647,469
78.672,467
78.697,484
78.722,491
78.747,445
78.772,317
78.797,126
78.822,-73
78.847,-227
78.872,-319
78.897,-368
78.922,-403
78.947,-432
78.972,-439
78.997,-411
79.022,-351
79.047,-289
79.072,-253
79.097,-257
79.122,-289
79.147,-322
79.172,-335
79.197,-325
79.222,-312
79.247,-322
79.272,-364
79.297,-411
79.322,-418
79.347,-359
79.372,-254
79.397,-160
79.422,-121
79.447,-133
79.472,-151
79.497,-141
79.522,-110
79.547,-92
79.572,-98
79.597,-99
79.622,-50
79.647,63
79.672,208
79.697,336
79.722,428
79.747,499
79.772,574
79.797,656
79.822,721
79.847,741
79.872,711
79.897,642
79.922,552
79.947,457
79.972,368
79.997,291
80.022,228
80.047,172
80.072,118
80.097,68
80.122,32
80.147,25
80.172,49
80.197,98
80.222,160
80.247,229
80.272,301
80.297,380
80.322,463
80.347,549
80.372,632
80.397,711
80.422,790
80.447,876
80.472,970
80.497,1063
80.522,1130
80.547,1147
80.572,1105
80.597,1021
80.622,923
80.647,838
80.672,775
80.697,727
80.722,675
80.747,598
80.772,480
80.797,318
80.822,130
80.847,-55
80.872,-213
80.897,-332
80.922,-421
80.947,-493
80.972,-554
80.997,-600
81.022,-628
81.047,-634
81.072,-623
81.097,-597
81.122,-561
81.147,-517
81.172,-469
81.197,-418
81.222,-361
81.247,-297
81.272,-231
81.297,-171
81.322,-127
81.347,-102
81.372,-88
81.397,-75
81.422,-54
81.447,-24
81.472,12
81.497,47
81.522,75
81.547,94
81.572,107
81.597,124
81.622,151
81.647,191
81.672,237
81.697,281
81.722,312
81.747,324
81.772,317
81.797,304
81.822,304
81.847,331
81.872,383
81.897,443
81.922,493
81.947,527
81.972,554
81.997,587
82.022,625
82.047,662
82.072,685
82.097,688
82.122,670
82.147,639
82.172,604
82.197,579
82.222,571
82.247,573
82.272,564
82.297,532
82.322,486
82.347,450
82.372,434
82.397,415
82.422,363
82.447,266
82.472,148
82.497,49
82.522,-14
82.547,-53
82.572,-89
82.597,-123
82.622,-147
82.647,-166
82.672,-204
82.697,-281
82.722,-383
82.747,-468
82.772,-504
82.797,-504
82.822,-507
82.847,-538
82.872,-578
82.897,-584
82.922,-536
82.947,-454
82.972,-372
82.997,-302
83.022,-223
83.047,-110
83.072,33
83.097,171
83.122,268
83.147,316
83.172,340
83.197,367
83.222,403
83.247,436
83.272,453
83.297,459
83.322,468
83.347,488
83.372,506
83.397,505
83.422,483
83.447,457
83.472,449
83.497,459
83.522,468
83.547,459
83.572,441
83.597,437
83.622,461
83.647,500
83.672,527
83.697,537
83.722,549
83.747,581
83.772,621
83.797,629
83.822,577
83.847,474
83.872,360
83.897,261
83.922,173
83.947,80
83.972,-11
83.997,-78
84.022,-100
84.047,-94
84.072,-94
84.097,-123
84.122,-167
84.147,-199
84.172,-205
84.197,-189
84.222,-168
84.247,-153
84.272,-158
84.297,-193
84.322,-242
84.347,-248
84.372,-149
84.397,53
84.422,264
84.447,348
84.472,245
84.497,43
84.522,-82
84.547,-10
84.572,220
84.597,454
84.622,549
84.647,490
84.672,381
84.697,337
84.722,390
84.747,485
84.772,544
84.797,533
84.822,469
84.847,388
84.872,306
84.897,220
84.922,131
84.947,60
84.972,40
84.997,86
85.022,170
85.047,232
85.072,221
85.097,134
85.122,22
85.147,-59
85.172,-95
85.197,-111
85.222,-139
85.247,-174
85.272,-179
85.297,-129
85.322,-36
85.347,62
85.372,151
85.397,241
85.422,342
85.447,437
85.472,492
85.497,499
85.522,485
85.547,476
85.572,464
85.597,416
85.622,327
85.647,246
85.672,232
85.697,293
85.722,365
85.747,382
85.772,336
85.797,272
85.822,226
85.847,184
85.872,109
85.897,2
85.922,-90
85.947,-125
85.972,-114
85.997,-94
86.022,-74
86.047,-16
86.072,116
86.097,297
86.122,449
86.147,521
86.172,530
86.197,510
86.222,430
86.247,179
86.272,-321
86.297,-989
86.322,-1565
86.347,-1763
86.372,-1464
86.397,-810
86.422,-105
86.447,379
86.472,570
86.497,586
86.522,619
86.547,779
86.572,1028
86.597,1241
86.622,1312
86.647,1215
86.672,982
86.697,643
86.722,215
86.747,-247
86.772,-625
86.797,-768
86.822,-612
86.847,-248
86.872,128
86.897,363
86.922,433
86.947,426
86.972,416
86.997,396
87.022,309
87.047,142
87.072,-26
87.097,-89
87.122,0
87.147,192
87.172,399
87.197,571
87.222,724
87.247,892
87.272,1063
87.297,1157
87.322,1079
87.347,795
87.372,371
87.397,-45
87.422,-306
87.447,-338
87.472,-172
87.497,84
87.522,329
87.547,509
87.572,626
87.597,692
87.622,701
87.647,632
87.672,478
87.697,268
87.722,53
87.747,-113
87.772,-195
87.797,-173
87.822,-58
87.847,100
87.872,220
87.897,238
87.922,155
87.947,38
87.972,-38
87.997,-67
88.022,-107
88.047,-226
88.072,-427
88.097,-631
88.122,-746
88.147,-729
88.172,-599
88.197,-404
88.222,-190
88.247,5
88.272,136
88.297,169
88.322,111
88.347,15
88.372,-59
88.397,-102
88.422,-141
88.447,-195
88.472,-237
88.497,-212
88.522,-91
88.547,92
88.572,274
88.597,410
88.622,499
88.647,564
88.672,626
88.697,697
88.722,777
88.747,846
88.772,861
88.797,790
88.822,662
88.847,566
88.872,579
88.897,681
88.922,748
88.947,662
88.972,429
88.997,181
89.022,55
89.047,69
89.072,129
89.097,136
89.122,86
89.147,56
89.172,100
89.197,189
89.222,246
89.247,233
89.272,187
89.297,175
89.322,225
89.347,306
89.372,363
89.397,358
89.422,291
89.447,183
89.472,63
89.497,-37
89.522,-97
89.547,-108
89.572,-81
89.597,-39
89.622,-1
89.647,19
89.672,21
89.697,16
89.722,20
89.747,48
89.772,99
89.797,156
89.822,202
89.847,235
89.872,263
89.897,291
89.922,311
89.947,313
89.972,301
89.997,286
90.022,278
90.047,268
90.072,246
90.097,212
90.122,177
90.147,144
90.172,102
90.197,42
90.222,-26
90.247,-81
90.272,-111
90.297,-130
90.322,-159
90.347,-205
90.372,-260
90.397,-315
90.422,-367
90.447,-410
90.472,-427
90.497,-413
90.522,-389
90.547,-387
90.572,-397
90.597,-351
90.622,-180
90.647,102
90.672,390
90.697,575
90.722,647
90.747,692
90.772,783
90.797,899
90.822,947
90.847,879
90.872,749
90.897,653
90.922,628
90.947,639
90.972,649
90.997,683
91.022,782
91.047,921
91.072,999
91.097,936
91.122,763
91.147,590
91.172,487
91.197,409
91.222,268
91.247,53
91.272,-140
91.297,-207
91.322,-143
91.347,-43
91.372,2
91.397,-6
91.422,-5
91.447,43
91.472,108
91.497,129
91.522,84
91.547,8
91.572,-58
91.597,-106
91.622,-143
91.647,-168
91.672,-163
91.697,-119
91.722,-56
91.747,-5
91.772,17
91.797,21
91.822,22
91.847,26
91.872,32
91.897,41
91.922,57
91.947,78
91.972,92
91.997,92
92.022,90
92.047,99
92.072,118
92.097,127
92.122,109
92.147,74
92.172,53
92.197,74
92.222,132
92.247,195
92.272,233
92.297,245
92.322,252
92.347,276
92.372,315
92.397,344
92.422,342
92.447,315
92.472,288
92.497,282
92.522,287
92.547,272
92.572,218
92.597,147
92.622,105
92.647,116
92.672,153
92.697,162
92.722,115
92.747,39
92.772,-9
92.797,-5
92.822,26
92.847,36
92.872,3
92.897,-50
92.922,-83
92.947,-74
92.972,-30
92.997,23
93.022,64
93.047,80
93.072,68
93.097,41
93.122,23
93.147,35
93.172,81
93.197,138
93.222,184
93.247,213
93.272,238
93.297,270
93.322,305
93.347,329
93.372,339
93.397,342
93.422,345
93.447,347
93.472,341
93.497,329
93.522,321
93.547,328
93.572,344
93.597,354
93.622,350
93.647,333
93.672,314
93.697,298
93.722,285
93.747,278
93.772,280
93.797,287
93.822,290
93.847,277
93.872,245
93.897,202
93.922,155
93.947,110
93.972,75
93.997,59
94.022,70
94.047,101
94.072,134
94.097,154
94.122,165
94.147,184
94.172,220
94.197,264
94.222,304
94.247,337
94.272,370
94.297,406
94.322,435
94.347,451
94.372,456
94.397,466
94.422,482
94.447,489
94.472,469
94.497,422
94.522,369
94.547,324
94.572,284
94.597,234
94.622,174
94.647,120
94.672,82
94.697,51
94.722,8
94.747,-45
94.772,-90
94.797,-107
94.822,-110
94.847,-132
94.872,-183
94.897,-239
94.922,-263
94.947,-247
94.972,-229
94.997,-248
95.022,-306
95.047,-369
95.072,-408
95.097,-428
95.122,-462
95.147,-522
95.172,-583
95.197,-605
95.222,-569
95.247,-491
95.272,-401
95.297,-313
95.322,-213
95.347,-80
95.372,102
95.397,328
95.422,572
95.447,791
95.472,947
95.497,1020
95.522,1024
95.547,997
95.572,976
95.597,975
95.622,987
95.647,993
95.672,982
95.697,945
95.722,874
95.747,770
95.772,648
95.797,537
95.822,464
95.847,432
95.872,417
95.897,395
95.922,365
95.947,352
95.972,375
95.997,425
96.022,461
96.047,444
96.072,367
96.097,260
96.122,165
96.147,93
96.172,26
96.197,-55
96.222,-135
96.247,-166
96.272,-117
96.297,-17
96.322,52
96.347,32
96.372,-65
96.397,-170
96.422,-239
96.447,-306
96.472,-439
96.497,-648
96.522,-841
96.547,-893
96.572,-766
96.597,-549
96.622,-376
96.647,-303
96.672,-279
96.697,-220
96.722,-108
96.747,-6
96.772,17
96.797,-29
96.822,-78
96.847,-63
96.872,10
96.897,77
96.922,70
96.947,-21
96.972,-144
96.997,-230
97.022,-263
97.047,-305
97.072,-437
97.097,-657
97.122,-831
97.147,-784
97.172,-460
97.197,19
97.222,464
97.247,797
97.272,1098
97.297,1450
97.322,1778
97.347,1895
97.372,1730
97.397,1461
97.422,1362
97.447,1511
97.472,1706
97.497,1706
97.522,1512
97.547,1345
97.572,1339
97.597,1324
97.622,1008
97.647,345
97.672,-344
97.697,-677
97.722,-587
97.747,-345
97.772,-228
97.797,-240
97.822,-216
97.847,-130
97.872,-173
97.897,-489
97.922,-919
97.947,-1095
97.972,-812
97.997,-245
98.022,239
98.047,432
98.072,394
98.097,275
98.122,115
98.147,-99
98.172,-277
98.197,-227
98.222,127
98.247,615
98.272,967
98.297,1080
98.322,1081
98.347,1090
98.372,1027
98.397,717
98.422,184
98.447,-258
98.472,-291
98.497,72
98.522,478
98.547,577
98.572,345
98.597,44
98.622,-89
98.647,-61
98.672,-32
98.697,-89
98.722,-168
98.747,-180
98.772,-134
98.797,-115
98.822,-159
98.847,-214
98.872,-217
98.897,-179
98.922,-168
98.947,-227
98.972,-329
98.997,-423
99.022,-475
99.047,-475
99.072,-411
99.097,-280
99.122,-118
99.147,10
99.172,70
99.197,96
99.222,147
99.247,238
99.272,317
99.297,340
99.322,332
99.347,368
99.372,480
99.397,617
99.422,701
99.447,715
99.472,723
99.497,790
99.522,914
99.547,1034
99.572,1106
99.597,1140
99.622,1162
99.647,1157
99.672,1069
99.697,869
99.722,605
99.747,369
99.772,222
99.797,147
99.822,89
99.847,12
99.872,-73
99.897,-139
99.922,-181
99.947,-217
99.972,-253
99.997,-277
100.022,-273
100.047,-263
100.072,-298
100.097,-418
100.122,-618
100.147,-848
100.172,-1047
100.197,-1174
100.222,-1221
100.247,-1213
100.272,-1196
100.297,-1219
100.322,-1304
100.347,-1426
100.372,-1538
100.397,-1614
100.422,-1675
100.447,-1739
100.472,-1752
100.497,-1583
100.522,-1127
100.547,-422
100.572,332
100.597,908
100.622,1216
100.647,1353
100.672,1498
100.697,1755
100.722,2094
100.747,2414
100.772,2643
100.797,2763
100.822,2777
100.847,2673
100.872,2437
100.897,2097
100.922,1723
100.947,1387
100.972,1114
100.997,872
101.022,618
101.047,332
101.072,41
101.097,-191
101.122,-307
101.147,-287
101.172,-175
101.197,-58
101.222,-14
101.247,-58
101.272,-142
101.297,-194
101.322,-172
101.347,-86
101.372,25
101.397,129
101.422,213
101.447,284
101.472,357
101.497,442
101.522,539
101.547,639
101.572,723
101.597,772
101.622,782
101.647,763
101.672,740
101.697,736
101.722,757
101.747,776
101.772,729
101.797,546
101.822,205
101.847,-227
101.872,-623
101.897,-873
101.922,-951
101.947,-921
101.972,-868
101.997,-835
102.022,-814
102.047,-782
102.072,-732
102.097,-666
102.122,-590
102.147,-509
102.172,-440
102.197,-400
102.222,-379
102.247,-332
102.272,-228
102.297,-90
102.322,1
102.347,-23
102.372,-152
102.397,-301
102.422,-380
102.447,-366
102.472,-295
102.497,-210
102.522,-114
102.547,13
102.572,175
102.597,346
102.622,483
102.647,563
102.672,585
102.697,567
102.722,535
102.747,513
102.772,515
102.797,536
102.822,553
102.847,554
102.872,549
102.897,558
102.922,584
102.947,607
102.972,611
102.997,608
103.022,626
103.047,666
103.072,689
103.097,654
103.122,571
103.147,497
103.172,481
103.197,504
103.222,494
103.247,398
103.272,235
103.297,80
103.322,0
103.347,-2
103.372,34
103.397,74
103.422,112
103.447,172
103.472,274
103.497,424
103.522,604
103.547,780
103.572,909
103.597,960
103.622,942
103.647,902
103.672,879
103.697,860
103.722,772
103.747,531
103.772,109
103.797,-446
103.822,-1035
103.847,-1561
