df_hash,22ZHK4.E6KA8L
396.432,0.946
396.462,0.948
396.492,0.948
396.522,0.954
396.552,0.948
396.582,0.950
396.612,0.964
396.642,0.960
396.672,0.960
396.702,0.950
396.732,0.950
396.762,0.950
396.792,0.959
396.822,0.947
396.852,0.943
396.882,0.949
396.912,0.952
396.942,0.952
396.972,0.952
397.002,0.958
397.032,0.986
397.062,0.966
397.092,0.986
397.122,0.958
397.152,0.958
397.182,1.035
397.212,1.020
397.242,0.992
397.272,0.927
397.302,0.897
397.332,0.920
397.362,0.947
397.392,0.924
397.422,0.953
397.452,0.943
397.482,0.920
397.512,0.929
397.542,0.943
397.572,0.931
397.602,0.948
397.632,0.968
397.662,0.955
397.692,0.964
397.722,0.972
397.752,0.950
397.782,0.950
397.812,0.947
397.842,0.947
397.872,0.949
397.902,0.948
397.932,0.940
397.962,0.949
397.992,0.955
398.022,0.950
398.052,0.955
398.082,0.961
398.112,0.967
398.142,0.957
398.172,0.961
398.202,0.951
398.232,0.955
398.262,0.957
398.292,0.958
398.322,0.956
398.352,0.950
398.382,0.949
398.412,0.950
398.442,0.947
398.472,0.951
398.502,0.945
398.532,0.957
398.562,0.945
398.592,0.946
398.622,0.955
398.652,0.971
398.682,0.963
398.712,0.952
398.742,0.951
398.772,0.960
398.802,0.961
398.832,0.955
398.862,0.953
398.892,0.951
398.922,0.952
398.952,0.956
398.982,0.957
399.012,0.949
399.042,0.954
399.072,0.954
399.102,0.952
399.132,0.953
399.162,0.950
399.192,0.949
399.222,0.949
399.252,0.944
399.282,0.935
399.312,1.002
399.342,0.992
399.372,0.984
399.402,0.952
399.432,0.953
399.462,0.937
399.492,0.918
399.522,0.919
399.552,0.933
399.582,0.898
399.612,0.885
399.642,0.931
399.672,0.933
399.702,0.934
399.732,0.929
399.762,0.971
399.792,1.018
399.822,1.034
399.852,1.050
399.882,1.031
399.912,1.004
399.942,0.982
399.972,0.948
400.002,0.929
400.032,0.931
400.062,0.945
400.092,0.963
400.122,0.962
400.152,0.973
400.182,0.988
400.212,0.998
400.242,1.000
400.272,0.996
400.302,0.981
400.332,0.965
400.362,0.952
400.392,0.958
400.422,0.952
400.452,0.953
400.482,0.958
400.512,0.960
400.542,0.958
400.572,0.969
400.602,0.981
400.632,0.980
400.662,0.970
400.692,0.971
400.722,0.967
400.752,0.973
400.782,0.967
400.812,0.957
400.842,0.961
400.872,0.961
400.902,0.964
400.932,0.963
400.962,0.953
400.992,0.954
401.022,0.943
401.052,0.947
401.082,0.960
401.112,0.961
401.142,0.958
401.172,0.965
401.202,0.970
401.232,0.961
401.262,0.969
401.292,0.964
401.322,0.954
401.352,0.950
401.382,0.937
401.412,0.952
401.442,0.951
401.472,0.945
401.502,0.935
401.532,0.929
401.562,0.939
401.592,0.939
401.622,0.938
401.652,0.936
401.682,0.940
401.712,0.944
401.742,0.936
401.772,0.946
401.802,0.955
401.832,0.950
401.862,0.951
401.892,0.951
401.922,0.951
401.952,0.941
401.982,0.943
402.012,0.941
402.042,0.941
402.072,0.945
402.102,0.949
402.132,0.938
402.162,0.937
402.192,0.942
402.222,0.945
402.252,0.954
402.282,0.955
402.312,0.951
402.342,0.942
402.372,0.948
402.402,0.956
402.432,0.955
402.462,0.947
402.492,0.943
402.522,0.948
402.552,0.943
402.582,0.946
402.612,0.941
402.642,0.946
402.672,0.948
402.702,0.946
402.732,0.943
402.762,0.944
402.792,0.949
402.822,0.953
402.852,0.963
402.882,0.961
402.912,0.958
402.942,0.959
402.972,0.942
403.002,0.945
403.032,0.945
403.062,0.946
403.092,0.967
403.122,0.943
403.152,0.948
403.182,0.951
403.212,0.944
403.242,0.953
403.272,0.954
403.302,0.957
403.332,0.965
403.362,0.966
403.392,0.961
403.422,0.953
403.452,0.962
403.482,0.957
403.512,0.956
403.542,0.953
403.572,0.958
403.602,0.925
403.632,0.946
403.662,0.986
403.692,0.983
403.722,0.979
403.752,1.004
403.782,1.017
403.812,0.992
403.842,0.975
403.872,0.973
403.902,0.964
403.932,0.945
403.962,0.970
403.992,0.943
404.022,0.951
404.052,0.959
404.082,0.951
404.112,0.995
404.142,0.969
404.172,0.970
404.202,0.951
404.232,0.958
404.262,0.969
404.292,0.978
404.322,1.006
404.352,0.996
404.382,0.995
404.412,0.989
404.442,1.004
404.472,1.021
404.502,0.971
404.532,0.995
404.562,1.068
404.592,0.959
404.622,0.914
404.652,0.926
404.682,0.950
404.712,0.992
404.742,1.012
404.772,0.989
404.802,0.943
404.832,0.911
404.862,0.905
404.892,0.918
404.922,0.922
404.952,0.926
404.982,0.956
405.012,0.973
405.042,1.006
405.072,0.957
405.102,0.957
405.132,0.951
405.162,0.926
405.192,0.930
405.222,0.946
405.252,0.979
405.282,0.987
405.312,0.985
405.342,0.943
405.372,0.922
405.402,0.933
405.432,0.959
405.462,0.958
405.492,0.968
405.522,0.980
405.552,0.969
405.582,0.968
405.612,0.969
405.642,0.972
405.672,0.973
405.702,0.970
405.732,0.973
405.762,0.980
405.792,0.972
405.822,0.971
405.852,0.967
405.882,0.975
405.912,0.979
405.942,0.995
405.972,0.916
406.002,0.909
406.032,0.989
406.062,0.977
406.092,0.935
406.122,0.939
406.152,0.974
406.182,0.955
406.212,0.981
406.242,1.002
406.272,0.948
406.302,0.920
406.332,0.941
406.362,0.950
406.392,0.936
406.422,0.925
406.452,0.943
406.482,0.955
406.512,0.977
406.542,0.956
406.572,0.918
406.602,0.923
406.632,0.920
406.662,0.949
406.692,0.958
406.722,0.958
406.752,0.953
406.782,0.945
406.812,0.915
406.842,0.916
406.872,0.930
406.902,0.935
406.932,0.967
406.962,0.989
406.992,0.907
407.022,0.999
407.052,0.995
407.082,0.979
407.112,0.951
407.142,0.930
407.172,0.959
407.202,0.954
407.232,0.972
407.262,0.987
407.292,0.963
407.322,0.968
407.352,0.993
407.382,0.989
407.412,0.981
407.442,0.996
407.472,0.982
407.502,0.962
407.532,0.956
407.562,0.967
407.592,0.981
407.622,0.991
407.652,0.985
407.682,0.982
407.712,0.980
407.742,0.954
407.772,0.953
407.802,0.957
407.832,0.977
407.862,0.982
407.892,0.983
407.922,0.976
407.952,0.964
407.982,0.957
408.012,0.951
408.042,0.970
408.072,0.986
408.102,0.988
408.132,0.971
408.162,0.961
408.192,0.958
408.222,0.942
408.252,0.932
408.282,0.955
408.312,0.976
408.342,0.979
408.372,0.986
408.402,0.985
408.432,0.971
408.462,0.958
408.492,0.953
408.522,0.953
408.552,0.950
408.582,0.968
408.612,0.961
408.642,0.970
408.672,0.967
408.702,0.969
408.732,0.968
408.762,0.968
408.792,0.966
408.822,0.960
408.852,0.967
408.882,0.955
408.912,0.965
408.942,0.979
408.972,0.969
409.002,0.969
409.032,0.974
409.062,0.976
409.092,0.953
409.122,0.962
409.152,0.922
409.182,0.996
409.212,1.041
409.242,1.021
409.272,0.949
409.302,0.934
409.332,0.948
409.362,0.929
409.392,0.919
409.422,0.943
409.452,0.990
409.482,1.005
409.512,1.002
409.542,1.014
409.572,1.005
409.602,0.964
409.632,0.945
409.662,0.932
409.692,0.955
409.722,0.945
409.752,0.980
409.782,1.001
409.812,0.993
409.842,0.975
409.872,0.955
409.902,0.920
409.932,0.961
409.962,0.996
409.992,1.005
410.022,1.031
410.052,0.981
410.082,0.943
410.112,0.859
410.142,0.907
410.172,0.952
410.202,1.015
410.232,1.021
410.262,0.989
410.292,0.949
410.322,0.946
410.352,0.910
410.382,0.921
410.412,0.941
410.442,0.959
410.472,0.967
410.502,0.963
410.532,0.966
410.562,0.980
410.592,0.991
410.622,0.964
410.652,0.956
410.682,0.958
410.712,0.943
410.742,0.957
410.772,0.966
410.802,0.956
410.832,0.975
410.862,0.974
410.892,0.958
410.922,0.957
410.952,0.964
410.982,0.958
411.012,0.942
411.042,0.945
411.072,0.959
411.102,0.957
411.132,0.960
411.162,0.964
411.192,0.959
411.222,0.950
411.252,0.955
411.282,0.954
411.312,0.950
411.342,0.963
411.372,0.970
411.402,0.963
411.432,0.997
411.462,1.010
411.492,0.959
411.522,0.948
411.552,0.902
411.582,0.881
411.612,0.913
411.642,0.962
411.672,0.967
411.702,0.974
411.732,0.980
411.762,0.963
411.792,0.948
411.822,0.958
411.852,0.974
411.882,0.963
411.912,0.971
411.942,0.974
411.972,0.974
412.002,0.959
412.032,0.959
412.062,0.966
412.092,0.966
412.122,0.969
412.152,0.977
412.182,0.969
412.212,0.972
412.242,0.968
412.272,0.975
412.302,0.978
412.332,0.963
412.362,0.958
412.392,0.981
412.422,0.972
412.452,0.950
412.482,0.953
412.512,0.957
412.542,0.959
412.572,0.959
412.602,0.952
412.632,0.953
412.662,0.977
412.692,0.972
412.722,0.989
412.752,0.989
412.782,0.959
412.812,0.968
412.842,0.979
412.872,0.962
412.902,0.946
412.932,0.973
412.962,0.950
412.992,0.982
413.022,1.026
413.052,0.938
413.082,0.922
413.112,0.949
413.142,0.916
413.172,0.949
413.202,0.969
413.232,1.004
413.262,1.004
413.292,1.069
413.322,1.011
413.352,0.966
413.382,0.910
413.412,0.959
413.442,0.933
413.472,0.993
413.502,0.980
413.532,0.994
413.562,0.983
413.592,0.948
413.622,0.950
413.652,0.996
413.682,0.970
413.712,0.939
413.742,0.962
413.772,0.931
413.802,0.928
413.832,0.942
413.862,0.962
413.892,0.967
413.922,0.944
413.952,0.952
413.982,0.938
414.012,0.959
414.042,0.948
414.072,0.959
414.102,0.972
414.132,0.987
414.162,0.985
414.192,0.961
414.222,0.942
414.252,0.927
414.282,0.973
414.312,0.945
414.342,0.953
414.372,0.988
414.402,1.012
414.432,0.983
414.462,0.989
414.492,0.959
414.522,0.958
414.552,0.971
414.582,0.968
414.612,0.954
414.642,0.966
414.672,0.966
414.702,0.953
414.732,0.969
414.762,0.971
414.792,0.960
414.822,0.972
414.852,0.961
414.882,0.959
414.912,0.978
414.942,0.953
414.972,0.949
415.002,0.978
415.032,0.977
415.062,0.974
415.092,0.954
415.122,0.947
415.152,0.969
415.182,0.948
415.212,0.925
415.242,0.923
415.272,0.915
415.302,0.946
415.332,0.978
415.362,0.987
415.392,1.028
415.422,1.048
415.452,1.042
415.482,1.027
415.512,1.013
415.542,0.981
415.572,0.961
415.602,0.959
415.632,0.976
415.662,0.982
415.692,0.947
415.722,0.964
415.752,0.995
415.782,0.989
415.812,0.959
415.842,0.972
415.872,0.966
415.902,0.957
415.932,0.940
415.962,0.959
415.992,0.965
416.022,0.987
416.052,1.000
416.082,0.987
416.112,1.001
416.142,0.986
416.172,0.971
416.202,0.969
416.232,0.971
416.262,0.971
416.292,0.979
416.322,0.968
416.352,0.974
416.382,0.987
416.412,0.980
416.442,0.963
416.472,0.972
416.502,1.001
416.532,1.005
416.562,1.004
416.592,0.972
416.622,0.932
416.652,0.921
416.682,0.963
416.712,1.020
416.742,1.020
416.772,1.002
416.802,1.009
416.832,0.965
416.862,0.970
416.892,0.965
416.922,0.959
416.952,0.976
416.982,0.975
417.012,0.993
417.042,0.986
417.072,0.975
417.102,0.979
417.132,0.980
417.162,0.988
417.192,0.973
417.222,0.953
417.252,0.964
417.282,0.982
417.312,0.975
417.342,1.005
417.372,0.959
417.402,0.964
417.432,0.950
417.462,0.966
417.492,0.964
417.522,0.949
417.552,0.952
417.582,0.952
417.612,0.951
417.642,0.941
417.672,0.923
417.702,0.960
417.732,0.981
417.762,0.980
417.792,0.977
417.822,0.972
417.852,0.987
417.882,1.024
417.912,1.032
417.942,0.970
417.972,0.942
418.002,0.918
418.032,0.936
418.062,0.954
418.092,0.977
418.122,0.959
418.152,0.986
418.182,0.982
418.212,0.968
418.242,0.966
418.272,0.980
418.302,0.972
418.332,0.978
418.362,0.956
418.392,0.953
418.422,0.955
418.452,0.965
418.482,0.954
418.512,0.949
418.542,0.958
418.572,0.962
418.602,0.964
418.632,0.958
418.662,0.953
418.692,0.958
418.722,0.957
418.752,0.953
418.782,0.949
418.812,0.955
418.842,0.954
418.872,0.956
418.902,0.965
418.932,0.956
418.962,0.946
418.992,0.959
419.022,0.968
419.052,0.957
419.082,0.951
419.112,0.960
419.142,0.959
419.172,0.964
419.202,0.963
419.232,0.958
419.262,0.945
419.292,0.945
419.322,0.948
419.352,0.958
419.382,0.961
419.412,0.958
419.442,0.948
419.472,0.951
419.502,0.953
419.532,0.950
419.562,0.949
419.592,0.951
419.622,0.953
419.652,0.946
419.682,0.949
419.712,0.949
419.742,0.953
419.772,0.963
419.802,0.954
419.832,0.946
419.862,0.976
419.892,0.997
419.922,0.989
419.952,1.005
419.982,0.988
420.012,0.959
420.042,0.938
420.072,0.943
420.102,0.933
420.132,0.950
420.162,0.913
420.192,0.940
420.222,0.953
420.252,0.963
420.282,0.941
420.312,0.937
420.342,0.942
420.372,0.954
420.402,0.980
420.432,0.950
420.462,0.925
420.492,0.917
420.522,0.900
420.552,0.973
420.582,0.974
420.612,0.991
420.642,1.007
420.672,0.972
420.702,0.974
420.732,0.976
420.762,0.956
420.792,0.960
420.822,1.000
420.852,0.967
420.882,0.949
420.912,0.970
420.942,0.949
420.972,0.959
421.002,0.974
421.032,0.954
421.062,0.970
421.092,0.957
421.122,0.943
421.152,0.959
421.182,0.933
421.212,0.940
421.242,0.954
421.272,0.969
421.302,0.941
421.332,0.922
421.362,0.953
421.392,0.952
421.422,0.962
421.452,0.975
421.482,0.979
421.512,0.994
421.542,0.960
421.572,0.952
421.602,0.928
421.632,0.958
421.662,1.041
421.692,1.003
421.722,0.976
421.752,0.873
421.782,0.851
421.812,0.983
421.842,1.042
421.872,1.019
421.902,0.965
421.932,0.958
421.962,0.916
421.992,0.904
422.022,0.903
422.052,0.933
422.082,0.945
422.112,0.974
422.142,0.944
422.172,0.939
422.202,1.007
422.232,0.979
422.262,0.945
422.292,0.935
422.322,0.915
422.352,0.911
422.382,0.974
422.412,0.983
422.442,0.981
422.472,1.080
422.502,0.961
422.532,0.955
422.562,0.887
422.592,0.894
422.622,0.941
422.652,0.935
422.682,0.922
422.712,0.952
422.742,0.994
422.772,0.940
422.802,1.009
422.832,0.988
422.862,0.960
422.892,0.971
422.922,1.002
422.952,0.995
422.982,0.972
423.012,0.968
423.042,0.962
423.072,0.965
423.102,0.900
423.132,0.901
423.162,0.950
423.192,1.029
423.222,0.992
423.252,0.922
423.282,0.888
423.312,0.977
423.342,0.969
423.372,1.018
423.402,1.007
423.432,0.948
423.462,0.906
423.492,0.930
423.522,0.925
423.552,1.001
423.582,0.993
423.612,0.959
423.642,0.898
423.672,0.921
423.702,0.968
423.732,0.995
423.762,0.968
423.792,0.977
423.822,0.915
423.852,0.861
423.882,0.918
423.912,0.931
423.942,0.962
423.972,1.016
424.002,1.060
424.032,1.015
424.062,1.034
424.092,0.957
424.122,0.929
424.152,0.892
424.182,0.892
424.212,0.931
424.242,1.030
424.272,0.996
424.302,1.083
424.332,1.042
424.362,1.015
424.392,0.990
424.422,0.966
424.452,0.904
424.482,0.935
424.512,0.922
424.542,0.978
424.572,0.981
424.602,0.933
424.632,0.966
424.662,0.945
424.692,0.985
424.722,1.003
424.752,1.024
424.782,0.991
424.812,0.964
424.842,0.977
424.872,0.960
424.902,0.962
424.932,0.963
424.962,1.012
424.992,1.000
425.022,0.983
425.052,0.990
425.082,0.978
425.112,0.917
425.142,0.968
425.172,0.997
425.202,0.992
425.232,0.998
425.262,0.983
425.292,0.962
425.322,0.964
425.352,0.983
425.382,0.953
425.412,0.943
425.442,1.001
425.472,0.993
425.502,0.974
425.532,0.971
425.562,0.945
425.592,0.955
425.622,0.973
425.652,0.983
425.682,0.990
425.712,0.987
425.742,1.013
425.772,1.009
425.802,0.989
425.832,0.986
425.862,0.983
425.892,0.978
425.922,0.965
425.952,0.969
425.982,0.955
426.012,0.968
426.042,0.984
426.072,0.991
426.102,1.011
426.132,0.997
426.162,0.985
426.192,0.954
426.222,0.874
426.252,0.888
426.282,0.927
426.312,0.931
426.342,0.991
426.372,1.101
426.402,1.065
426.432,1.047
426.462,0.994
426.492,0.956
426.522,0.918
426.552,0.839
426.582,0.838
426.612,0.863
426.642,0.983
426.672,1.051
426.702,1.062
426.732,1.023
426.762,1.021
426.792,0.977
426.822,0.908
426.852,0.870
426.882,0.888
426.912,0.936
426.942,1.003
426.972,1.030
427.002,1.000
427.032,0.978
427.062,0.960
427.092,0.952
427.122,0.919
427.152,0.863
427.182,0.888
427.212,0.911
427.242,0.999
427.272,1.011
427.302,0.989
427.332,0.979
427.362,0.982
427.392,0.959
427.422,0.927
427.452,0.886
427.482,0.950
427.512,0.941
427.542,0.950
427.572,0.976
427.602,0.955
427.632,0.973
427.662,0.944
427.692,0.917
427.722,0.964
427.752,0.964
427.782,0.989
427.812,1.016
427.842,0.994
427.872,0.962
427.902,0.931
427.932,0.926
427.962,0.943
427.992,0.969
428.022,0.979
428.052,0.987
428.082,0.998
428.112,1.015
428.142,0.988
428.172,0.978
428.202,0.954
428.232,0.944
428.262,0.956
428.292,0.945
428.322,0.966
428.352,0.985
428.382,0.987
428.412,1.037
428.442,1.038
428.472,0.973
428.502,1.000
428.532,0.978
428.562,0.878
428.592,0.929
428.622,0.953
428.652,0.958
428.682,0.950
428.712,0.954
428.742,0.931
428.772,0.943
428.802,0.974
428.832,0.998
428.862,1.017
428.892,1.009
428.922,0.993
428.952,0.967
428.982,0.945
429.012,0.958
429.042,0.968
429.072,0.979
429.102,0.994
429.132,0.990
429.162,0.997
429.192,0.990
429.222,0.991
429.252,0.982
429.282,0.962
429.312,0.945
429.342,0.950
429.372,0.981
429.402,1.016
429.432,1.017
429.462,1.003
429.492,0.998
429.522,0.976
429.552,0.961
429.582,0.964
429.612,0.961
429.642,0.962
429.672,0.951
429.702,1.001
429.732,1.000
429.762,0.978
429.792,0.961
429.822,0.960
429.852,0.975
429.882,0.969
429.912,0.960
429.942,0.992
429.972,0.972
430.002,0.974
430.032,0.995
430.062,1.006
430.092,0.997
430.122,1.015
430.152,0.998
430.182,0.989
430.212,0.979
430.242,0.963
430.272,0.943
430.302,0.928
430.332,0.867
430.362,0.879
430.392,0.948
430.422,0.999
430.452,1.045
430.482,1.038
430.512,1.010
430.542,0.987
430.572,0.941
430.602,0.923
430.632,0.930
430.662,0.939
430.692,0.931
430.722,0.959
430.752,0.966
430.782,1.002
430.812,0.997
430.842,0.997
430.872,1.009
430.902,1.001
430.932,0.989
430.962,0.953
430.992,0.922
431.022,0.907
431.052,0.926
431.082,0.918
431.112,0.948
431.142,0.970
431.172,0.972
431.202,0.987
431.232,0.987
431.262,0.985
431.292,0.972
431.322,0.960
431.352,0.978
431.382,1.021
431.412,1.009
431.442,0.998
431.472,0.991
431.502,0.959
431.532,0.945
431.562,0.954
431.592,0.942
431.622,0.951
431.652,0.984
431.682,1.000
431.712,1.001
431.742,0.983
431.772,0.979
431.802,0.966
431.832,0.976
431.862,0.975
431.892,0.980
431.922,0.973
431.952,0.984
431.982,0.978
432.012,0.984
432.042,0.974
432.072,0.990
432.102,0.983
432.132,0.975
432.162,0.970
432.192,0.972
432.222,0.967
432.252,0.959
432.282,0.946
432.312,0.923
432.342,0.915
432.372,0.926
432.402,0.969
432.432,1.032
432.462,1.121
432.492,1.186
432.522,1.146
432.552,1.089
432.582,0.955
432.612,0.860
432.642,0.857
432.672,0.880
432.702,0.889
432.732,1.044
432.762,1.229
432.792,1.186
432.822,0.986
432.852,0.862
432.882,0.846
432.912,0.859
432.942,0.996
432.972,1.093
433.002,1.043
433.032,0.969
433.062,0.951
433.092,0.881
433.122,0.924
433.152,0.958
433.182,0.983
433.212,1.001
433.242,1.023
433.272,1.008
433.302,0.968
433.332,0.974
433.362,0.943
433.392,0.929
433.422,0.917
433.452,0.913
433.482,0.937
433.512,0.948
433.542,0.926
433.572,0.933
433.602,0.955
433.632,0.936
433.662,0.958
433.692,0.921
433.722,0.920
433.752,0.919
433.782,0.923
433.812,0.928
433.842,0.946
433.872,0.951
433.902,0.947
433.932,0.961
433.962,0.979
433.992,0.988
434.022,0.995
434.052,0.960
434.082,0.952
434.112,0.934
434.142,0.915
434.172,0.925
434.202,0.940
434.232,0.939
434.262,0.970
434.292,0.993
434.322,0.996
434.352,0.992
434.382,0.959
434.412,0.958
434.442,0.897
434.472,0.896
434.502,0.921
434.532,0.961
434.562,0.992
434.592,0.983
434.622,0.980
434.652,0.975
434.682,0.960
434.712,0.973
434.742,1.004
434.772,1.003
434.802,0.993
434.832,0.934
434.862,0.876
434.892,0.882
434.922,0.888
434.952,0.909
434.982,0.943
435.012,0.995
435.042,1.042
435.072,1.062
435.102,1.053
435.132,1.021
435.162,0.983
435.192,0.969
435.222,0.946
435.252,0.947
435.282,0.938
435.312,0.915
435.342,0.915
435.372,0.905
435.402,0.939
435.432,0.984
435.462,1.033
435.492,1.070
435.522,1.028
435.552,0.969
435.582,0.950
435.612,0.933
435.642,0.920
435.672,0.932
435.702,0.967
435.732,0.990
435.762,0.984
435.792,0.971
435.822,0.967
435.852,0.963
435.882,0.963
435.912,0.965
435.942,0.962
435.972,0.980
436.002,0.982
436.032,0.977
436.062,0.961
436.092,0.968
436.122,0.960
436.152,0.956
436.182,0.964
436.212,0.975
436.242,0.977
436.272,0.999
436.302,1.002
436.332,0.985
436.362,0.955
436.392,0.960
436.422,0.966
436.452,0.964
436.482,0.966
436.512,0.980
436.542,0.973
436.572,0.959
436.602,0.960
436.632,0.959
436.662,0.958
436.692,0.951
436.722,0.950
436.752,0.961
436.782,0.965
436.812,0.957
436.842,0.955
436.872,0.956
436.902,0.976
436.932,1.006
436.962,1.040
436.992,1.061
437.022,1.045
437.052,1.010
437.082,0.992
437.112,0.993
437.142,0.975
437.172,0.963
437.202,0.938
437.232,0.920
437.262,0.880
437.292,0.894
437.322,0.922
437.352,0.950
437.382,0.962
437.412,0.963
437.442,0.969
437.472,0.958
437.502,0.985
437.532,0.952
437.562,0.962
437.592,0.983
437.622,0.893
437.652,0.960
437.682,0.999
437.712,0.952
437.742,1.016
437.772,0.942
437.802,0.942
437.832,1.017
437.862,0.912
437.892,0.922
437.922,1.015
437.952,1.022
437.982,0.976
438.012,1.000
438.042,1.028
438.072,1.005
438.102,0.923
438.132,0.939
438.162,0.937
438.192,0.938
438.222,0.964
438.252,0.957
438.282,0.924
438.312,0.955
438.342,0.966
438.372,0.974
438.402,0.969
438.432,0.967
438.462,0.968
438.492,0.972
438.522,0.974
438.552,0.957
438.582,0.959
438.612,0.969
438.642,0.980
438.672,0.967
438.702,0.976
438.732,0.991
438.762,0.983
438.792,0.982
438.822,0.966
438.852,0.962
438.882,0.976
438.912,0.974
438.942,0.961
438.972,0.967
439.002,0.978
439.032,0.977
439.062,0.966
439.092,0.968
439.122,0.969
439.152,0.963
439.182,0.976
439.212,0.987
439.242,0.980
439.272,0.976
439.302,0.969
439.332,0.972
439.362,0.970
439.392,0.975
439.422,0.977
439.452,0.967
439.482,0.977
439.512,0.987
439.542,0.981
439.572,0.974
439.602,0.975
439.632,0.970
439.662,0.965
439.692,0.974
439.722,0.979
439.752,0.979
439.782,0.970
439.812,0.976
439.842,0.978
439.872,0.966
439.902,0.966
439.932,0.969
439.962,0.980
439.992,0.990
440.022,0.991
440.052,0.978
440.082,0.979
440.112,0.977
440.142,0.976
440.172,0.972
440.202,0.977
440.232,0.978
440.262,0.986
440.292,0.982
440.322,0.991
440.352,0.975
440.382,0.979
440.412,0.995
440.442,1.000
440.472,0.980
440.502,0.974
440.532,0.965
440.562,0.973
440.592,0.975
440.622,0.979
440.652,0.990
440.682,0.988
440.712,0.982
440.742,0.986
440.772,0.986
440.802,0.978
440.832,0.973
440.862,0.972
440.892,0.981
440.922,0.976
440.952,0.974
440.982,0.985
441.012,0.980
441.042,0.991
441.072,0.983
441.102,0.980
441.132,0.980
441.162,0.980
441.192,0.978
441.222,0.977
441.252,0.972
441.282,0.976
441.312,0.974
441.342,0.980
441.372,0.981
441.402,0.979
441.432,0.976
441.462,0.979
441.492,0.981
441.522,0.980
441.552,0.984
441.582,0.982
441.612,0.975
441.642,0.978
441.672,0.980
441.702,0.979
441.732,0.983
441.762,0.979
441.792,0.978
441.822,0.980
441.852,0.990
441.882,0.980
441.912,0.976
441.942,0.977
441.972,0.976
442.002,0.973
442.032,0.972
442.062,0.978
442.092,0.974
442.122,0.976
442.152,0.981
442.182,0.986
442.212,0.977
442.242,0.976
442.272,0.974
442.302,0.979
442.332,0.978
442.362,0.974
442.392,0.976
442.422,0.978
442.452,0.977
442.482,0.982
442.512,0.983
442.542,0.977
442.572,0.980
442.602,0.982
442.632,0.980
442.662,0.979
442.692,0.977
442.722,0.984
442.752,0.980
442.782,0.983
442.812,0.977
442.842,0.977
442.872,0.977
442.902,0.974
442.932,0.992
442.962,0.980
442.992,0.975
443.022,0.975
443.052,0.979
443.082,0.980
443.112,0.977
443.142,0.974
443.172,0.978
443.202,0.980
443.232,0.986
443.262,0.984
443.292,0.981
443.322,0.975
443.352,0.979
443.382,0.980
443.412,0.980
443.442,0.980
443.472,0.974
443.502,0.971
443.532,0.976
443.562,0.982
443.592,0.980
443.622,0.988
443.652,0.981
443.682,0.979
443.712,0.980
443.742,0.977
443.772,0.970
443.802,0.982
443.832,0.986
443.862,0.979
443.892,0.979
443.922,0.976
443.952,0.977
443.982,0.981
444.012,0.980
444.042,0.977
444.072,0.977
444.102,0.977
444.132,0.981
444.162,0.989
444.192,0.979
444.222,0.977
444.252,0.977
444.282,0.980
444.312,0.979
444.342,0.982
444.372,0.979
444.402,0.985
444.432,0.984
444.462,0.980
444.492,0.979
444.522,0.980
444.552,0.979
444.582,0.983
444.612,0.976
444.642,0.975
444.672,0.987
444.702,0.985
444.732,0.981
444.762,0.978
444.792,0.976
444.822,0.985
444.852,0.979
444.882,0.981
444.912,0.980
444.942,0.974
444.972,0.977
445.002,0.980
445.032,0.983
445.062,0.979
445.092,0.975
445.122,0.980
445.152,0.978
445.182,0.978
445.212,0.978
445.242,0.979
445.272,0.983
445.302,0.979
445.332,0.983
445.362,0.981
445.392,0.982
445.422,0.977
445.452,0.979
445.482,0.978
445.512,0.977
445.542,0.991
445.572,0.982
445.602,0.978
445.632,0.978
445.662,0.979
445.692,0.979
445.722,0.980
445.752,0.980
445.782,0.977
445.812,0.975
445.842,0.982
445.872,0.984
445.902,0.981
445.932,0.979
445.962,0.977
445.992,0.975
446.022,0.979
446.052,0.984
446.082,0.979
446.112,0.979
446.142,0.979
446.172,0.978
446.202,0.976
446.232,0.985
446.262,0.980
446.292,0.979
446.322,0.978
446.352,0.977
446.382,0.970
446.412,0.987
446.442,0.991
446.472,0.976
446.502,0.978
446.532,0.980
446.562,0.986
446.592,0.980
446.622,0.979
446.652,0.977
446.682,0.976
446.712,0.978
446.742,0.985
446.772,0.981
446.802,0.977
446.832,0.977
446.862,1.003
446.892,0.928
446.922,0.955
446.952,1.000
446.982,1.005
447.012,1.008
447.042,1.006
447.072,0.994
447.102,0.982
447.132,0.977
447.162,0.979
447.192,0.981
447.222,0.978
447.252,0.972
447.282,0.975
447.312,0.975
447.342,0.972
447.372,0.984
447.402,0.984
447.432,0.979
447.462,0.977
447.492,0.977
447.522,0.978
447.552,0.983
447.582,0.985
447.612,0.975
447.642,0.971
447.672,0.980
447.702,0.981
447.732,0.979
447.762,0.983
447.792,0.980
447.822,0.978
447.852,0.979
447.882,0.979
447.912,0.981
447.942,0.981
447.972,0.982
448.002,0.976
448.032,0.980
448.062,0.981
448.092,0.980
448.122,0.976
448.152,0.980
448.182,0.977
448.212,0.980
448.242,0.973
448.272,0.973
448.302,0.986
448.332,0.978
448.362,0.976
448.392,0.976
448.422,0.981
448.452,0.980
448.482,0.980
448.512,0.976
448.542,0.973
448.572,0.972
448.602,0.978
448.632,0.984
448.662,0.990
448.692,0.978
448.722,0.978
448.752,0.977
448.782,0.980
448.812,0.978
