df_hash,22ZHK4.A59L8C
171.121,1.027
171.151,1.024
171.181,1.016
171.211,1.026
171.241,1.032
171.271,1.020
171.301,1.021
171.331,1.029
171.361,1.024
171.391,1.022
171.421,1.026
171.451,1.020
171.481,1.022
171.511,1.030
171.541,1.021
171.571,1.018
171.601,1.024
171.631,1.025
171.661,1.021
171.691,1.023
171.721,1.029
171.751,1.028
171.781,1.021
171.811,1.021
171.841,1.027
171.871,1.023
171.901,1.020
171.931,1.019
171.961,1.022
171.991,1.034
172.021,1.020
172.051,1.017
172.081,1.029
172.111,1.021
172.141,1.020
172.171,1.022
172.201,1.028
172.231,1.020
172.261,1.023
172.291,1.022
172.321,1.027
172.351,1.031
172.381,1.021
172.411,1.021
172.441,1.025
172.471,1.017
172.501,1.025
172.531,1.035
172.561,1.021
172.591,1.018
172.621,1.029
172.651,1.027
172.681,1.020
172.711,1.028
172.741,1.019
172.771,1.020
172.801,1.027
172.831,1.024
172.861,1.028
172.891,1.019
172.921,1.023
172.951,1.024
172.981,1.022
173.011,1.024
173.041,1.023
173.071,1.024
173.101,1.023
173.131,1.028
173.161,1.029
173.191,1.021
173.221,1.025
173.251,1.021
173.281,1.017
173.311,1.030
173.341,1.022
173.371,1.021
173.401,1.027
173.431,1.030
173.461,1.019
173.491,1.017
173.521,1.026
173.551,1.025
173.581,1.018
173.611,1.029
173.641,1.026
173.671,1.021
173.701,1.025
173.731,1.022
173.761,1.021
173.791,1.028
173.821,1.032
173.851,1.019
173.881,1.026
173.911,1.030
173.941,1.021
173.971,1.021
174.001,1.024
174.031,1.021
174.061,1.021
174.091,1.029
174.121,1.020
174.151,1.021
174.181,1.025
174.211,1.023
174.241,1.024
174.271,1.026
174.301,1.021
174.331,1.025
174.361,1.028
174.391,1.020
174.421,1.021
174.451,1.026
174.481,1.021
174.511,1.026
174.541,1.027
174.571,1.023
174.601,1.019
174.631,1.021
174.661,1.028
174.691,1.034
174.721,1.025
174.751,1.019
174.781,1.027
174.811,1.025
174.841,1.023
174.871,1.031
174.901,1.027
174.931,1.024
174.961,1.029
174.991,1.024
175.021,1.017
175.051,1.027
175.081,1.036
175.111,1.017
175.141,1.021
175.171,1.030
175.201,1.018
175.231,1.026
175.261,1.025
175.291,1.021
175.321,1.032
175.351,1.025
175.381,1.026
175.411,1.022
175.441,1.022
175.471,1.022
175.501,1.025
175.531,1.021
175.561,1.026
175.591,1.032
175.621,1.025
175.651,1.025
175.681,1.025
175.711,1.024
175.741,1.028
175.771,1.022
175.801,1.027
175.831,1.016
175.861,1.031
175.891,1.029
175.921,1.021
175.951,1.028
175.981,1.019
176.011,1.024
176.041,1.027
176.071,1.021
176.101,1.025
176.131,1.026
176.161,1.024
176.191,1.011
176.221,1.031
176.251,1.026
176.281,1.016
176.311,1.020
176.341,1.024
176.371,1.025
176.401,1.020
176.431,1.025
176.461,1.028
176.491,1.021
176.521,1.022
176.551,1.030
176.581,1.014
176.611,1.026
176.641,1.028
176.671,1.022
176.701,1.021
176.731,1.024
176.761,1.032
176.791,1.023
176.821,1.019
176.851,1.026
176.881,1.027
176.911,1.021
176.941,1.029
176.971,1.026
177.001,1.015
177.031,1.021
177.061,1.031
177.091,1.021
177.121,1.023
177.151,1.035
177.181,1.022
177.211,1.021
177.241,1.033
177.271,1.025
177.301,1.010
177.331,1.037
177.361,1.022
177.391,1.014
177.421,1.031
177.451,1.028
177.481,1.019
177.511,1.025
177.541,1.020
177.571,1.026
177.601,1.033
177.631,1.021
177.661,1.021
177.691,1.034
177.721,1.019
177.751,1.016
177.781,1.035
177.811,1.028
177.841,1.013
177.871,1.032
177.901,1.033
177.931,1.014
177.961,1.029
177.991,1.027
178.021,1.011
178.051,1.029
178.081,1.026
178.111,1.014
178.141,1.025
178.171,1.032
178.201,1.019
178.231,1.024
178.261,1.029
178.291,1.019
178.321,1.021
178.351,1.028
178.381,1.023
178.411,1.021
178.441,1.023
178.471,1.024
178.501,1.026
178.531,1.025
178.561,1.023
178.591,1.027
178.621,1.024
178.651,1.022
178.681,1.021
178.711,1.021
178.741,1.029
178.771,1.023
178.801,1.025
178.831,1.032
178.861,1.020
178.891,1.024
178.921,1.031
178.951,1.017
178.981,1.025
179.011,1.029
179.041,1.022
179.071,1.025
179.101,1.029
179.131,1.016
179.161,1.025
179.191,1.030
179.221,1.021
179.251,1.022
179.281,1.027
179.311,1.022
179.341,1.022
179.371,1.026
179.401,1.031
179.431,1.022
179.461,1.024
179.491,1.024
179.521,1.024
179.551,1.020
179.581,1.027
179.611,1.025
179.641,1.021
179.671,1.021
179.701,1.026
179.731,1.026
179.761,1.016
179.791,1.026
179.821,1.029
179.851,1.024
179.881,1.021
179.911,1.024
179.941,1.033
179.971,1.026
180.001,1.020
180.031,1.027
180.061,1.027
180.091,1.021
180.121,1.031
180.151,1.031
180.181,1.015
180.211,1.025
180.241,1.028
180.271,1.022
180.301,1.025
180.331,1.028
180.361,1.022
180.391,1.021
180.421,1.029
180.451,1.027
180.481,1.021
180.511,1.032
180.541,1.033
180.571,1.021
180.601,1.023
180.631,1.028
180.661,1.027
180.691,1.022
180.721,1.025
180.751,1.024
180.781,1.021
180.811,1.032
180.841,1.029
180.871,1.021
180.901,1.021
180.931,1.029
180.961,1.025
180.991,1.029
181.021,1.025
181.051,1.021
181.081,1.022
181.111,1.025
181.141,1.023
181.171,1.028
181.201,1.023
181.231,1.021
181.261,1.028
181.291,1.026
181.321,1.020
181.351,1.023
181.381,1.022
181.411,1.021
181.441,1.035
181.471,1.027
181.501,1.017
181.531,1.027
181.561,1.028
181.591,1.024
181.621,1.014
181.651,1.029
181.681,1.026
181.711,1.019
181.741,1.033
181.771,1.025
181.801,1.021
181.831,1.034
181.861,1.031
181.891,1.017
181.921,1.029
181.951,1.028
181.981,1.016
182.011,1.023
182.041,1.035
182.071,1.022
182.101,1.022
182.131,1.033
182.161,1.025
182.191,1.020
182.221,1.028
182.251,1.027
182.281,1.019
182.311,1.025
182.341,1.028
182.371,1.022
182.401,1.024
182.431,1.025
182.461,1.028
182.491,1.025
182.521,1.025
182.551,1.029
182.581,1.020
182.611,1.020
182.641,1.024
182.671,1.022
182.701,1.034
182.731,1.029
182.761,1.021
182.791,1.024
182.821,1.028
182.851,1.021
182.881,1.024
182.911,1.027
182.941,1.020
182.971,1.015
183.001,1.031
183.031,1.030
183.061,1.021
183.091,1.028
183.121,1.031
183.151,1.021
183.181,1.024
183.211,1.029
183.241,1.023
183.271,1.022
183.301,1.030
183.331,1.028
183.361,1.025
183.391,1.016
183.421,1.030
183.451,1.027
183.481,1.022
183.511,1.031
183.541,1.028
183.571,1.025
183.601,1.026
183.631,1.024
183.661,1.021
183.691,1.031
183.721,1.026
183.751,1.025
183.781,1.025
183.811,1.026
183.841,1.024
183.871,1.024
183.901,1.026
183.931,1.029
183.961,1.027
183.991,1.024
184.021,1.024
184.051,1.026
184.081,1.024
184.111,1.019
184.141,1.027
184.171,1.031
184.201,1.015
184.231,1.024
184.261,1.029
184.291,1.017
184.321,1.030
184.351,1.030
184.381,1.020
184.411,1.025
184.441,1.030
184.471,1.027
184.501,1.023
184.531,1.027
184.561,1.024
184.591,1.022
184.621,1.027
184.651,1.026
184.681,1.021
184.711,1.017
184.741,1.031
184.771,1.029
184.801,1.023
184.831,1.027
184.861,1.023
184.891,1.023
184.921,1.033
184.951,1.023
184.981,1.019
185.011,1.034
185.041,1.028
185.071,1.020
185.101,1.028
185.131,1.025
185.161,1.021
185.191,1.032
185.221,1.023
185.251,1.022
185.281,1.028
185.311,1.023
185.341,1.027
185.371,1.031
185.401,1.023
185.431,1.022
185.461,1.027
185.491,1.034
185.521,1.022
185.551,1.019
185.581,1.028
185.611,1.035
185.641,1.019
185.671,1.022
185.701,1.035
185.731,1.025
185.761,1.019
185.791,1.035
185.821,1.021
185.851,1.020
185.881,1.030
185.911,1.026
185.941,1.018
185.971,1.039
186.001,1.022
186.031,1.021
186.061,1.033
186.091,1.022
186.121,1.023
186.151,1.024
186.181,1.025
186.211,1.024
186.241,1.021
186.271,1.020
186.301,1.026
186.331,1.026
186.361,1.018
186.391,1.024
186.421,1.030
186.451,1.017
186.481,1.028
186.511,1.032
186.541,1.021
186.571,1.027
186.601,1.032
186.631,1.026
186.661,1.022
186.691,1.020
186.721,1.028
186.751,1.021
186.781,1.025
186.811,1.030
186.841,1.021
186.871,1.023
186.901,1.036
186.931,1.021
186.961,1.014
186.991,1.024
187.021,1.038
187.051,1.024
187.081,1.016
187.111,1.030
187.141,1.023
187.171,1.012
187.201,1.030
187.231,1.035
187.261,1.026
187.291,1.025
187.321,1.021
187.351,1.023
187.381,1.027
187.411,1.018
187.441,1.030
187.471,1.030
187.501,1.016
187.531,1.027
187.561,1.028
187.591,1.029
187.621,1.029
187.651,1.030
187.681,1.019
187.711,1.024
187.741,1.028
187.771,1.023
187.801,1.026
187.831,1.027
187.861,1.021
187.891,1.024
187.921,1.031
187.951,1.023
187.981,1.021
188.011,1.027
188.041,1.025
188.071,1.021
188.101,1.033
188.131,1.032
188.161,1.021
188.191,1.019
188.221,1.029
188.251,1.028
188.281,1.027
188.311,1.022
188.341,1.027
188.371,1.022
188.401,1.029
188.431,1.031
188.461,1.018
188.491,1.016
188.521,1.021
188.551,1.022
188.581,1.027
188.611,1.035
188.641,1.021
188.671,1.021
188.701,1.037
188.731,1.026
188.761,1.018
188.791,1.023
188.821,1.030
188.851,1.027
188.881,1.022
188.911,1.022
188.941,1.030
188.971,1.023
189.001,1.025
189.031,1.020
189.061,1.024
189.091,1.027
189.121,1.024
189.151,1.018
189.181,1.028
189.211,1.030
189.241,1.025
189.271,1.026
189.301,1.028
189.331,1.026
189.361,1.026
189.391,1.024
189.421,1.028
189.451,1.029
189.481,1.021
189.511,1.017
189.541,1.025
189.571,1.029
189.601,1.026
189.631,1.022
189.661,1.030
189.691,1.023
189.721,1.022
189.751,1.028
189.781,1.022
189.811,1.021
189.841,1.027
189.871,1.018
189.901,1.019
189.931,1.028
189.961,1.028
189.991,1.026
190.021,1.022
190.051,1.024
190.081,1.027
190.111,1.024
190.141,1.021
190.171,1.024
190.201,1.023
190.231,1.017
190.261,1.031
190.291,1.034
190.321,1.022
190.351,1.028
190.381,1.031
190.411,1.020
190.441,1.023
190.471,1.030
190.501,1.032
190.531,1.021
190.561,1.027
190.591,1.024
190.621,1.020
190.651,1.021
190.681,1.034
190.711,1.032
190.741,1.020
190.771,1.024
190.801,1.024
190.831,1.018
190.861,1.027
190.891,1.029
190.921,1.018
190.951,1.029
190.981,1.030
191.011,1.024
191.041,1.026
191.071,1.028
191.101,1.019
191.131,1.025
191.161,1.033
191.191,1.020
191.221,1.021
191.251,1.027
191.281,1.022
191.311,1.022
191.341,1.029
191.371,1.029
191.401,1.024
191.431,1.023
191.461,1.022
191.491,1.033
191.521,1.021
191.551,1.018
191.581,1.028
191.611,1.022
191.641,1.022
191.671,1.030
191.701,1.024
191.731,1.021
191.761,1.032
191.791,1.028
191.821,1.015
191.851,1.026
191.881,1.030
191.911,1.021
191.941,1.022
191.971,1.032
192.001,1.028
192.031,1.021
192.061,1.027
192.091,1.030
192.121,1.028
192.151,1.023
192.181,1.025
192.211,1.033
192.241,1.021
192.271,1.021
192.301,1.028
192.331,1.023
192.361,1.027
192.391,1.021
192.421,1.026
192.451,1.035
192.481,1.027
192.511,1.024
192.541,1.032
192.571,1.022
192.601,1.023
192.631,1.029
192.661,1.021
192.691,1.019
192.721,1.029
192.751,1.028
192.781,1.026
192.811,1.032
192.841,1.022
192.871,1.025
192.901,1.028
192.931,1.026
192.961,1.024
192.991,1.022
193.021,1.032
193.051,1.029
193.081,1.023
193.111,1.029
193.141,1.028
193.171,1.022
193.201,1.030
193.231,1.021
193.261,1.023
193.291,1.029
193.321,1.027
193.351,1.021
193.381,1.027
193.411,1.029
193.441,1.032
193.471,1.020
193.501,1.020
193.531,1.030
193.561,1.030
193.591,1.025
193.621,1.030
193.651,1.026
193.681,1.021
193.711,1.035
193.741,1.026
193.771,1.023
193.801,1.029
193.831,1.026
193.861,1.021
193.891,1.028
193.921,1.032
193.951,1.018
193.981,1.026
194.011,1.030
194.041,1.021
194.071,1.025
194.101,1.031
194.131,1.028
194.161,1.024
194.191,1.027
194.221,1.028
194.251,1.024
194.281,1.023
194.311,1.028
194.341,1.024
194.371,1.025
194.401,1.025
194.431,1.021
194.461,1.029
194.491,1.028
194.521,1.031
194.551,1.026
194.581,1.021
194.611,1.029
194.641,1.030
194.671,1.021
194.701,1.023
194.731,1.029
194.761,1.022
194.791,1.022
194.821,1.036
194.851,1.029
194.881,1.021
194.911,1.025
194.941,1.028
194.971,1.026
195.001,1.028
195.031,1.022
195.061,1.025
195.091,1.028
195.121,1.025
195.151,1.026
195.181,1.023
195.211,1.025
195.241,1.028
195.271,1.021
195.301,1.025
195.331,1.026
195.361,1.022
195.391,1.026
195.421,1.030
195.451,1.029
195.481,1.021
195.511,1.024
195.541,1.029
195.571,1.026
195.601,1.032
195.631,1.026
195.661,1.021
195.691,1.023
195.721,1.034
195.751,1.024
195.781,1.023
195.811,1.026
195.841,1.023
195.871,1.027
195.901,1.032
195.931,1.021
195.961,1.023
195.991,1.025
196.021,1.024
196.051,1.024
196.081,1.026
196.111,1.028
196.141,1.025
196.171,1.034
196.201,1.030
196.231,1.022
196.261,1.023
196.291,1.024
196.321,1.027
196.351,1.030
196.381,1.024
196.411,1.026
196.441,1.021
196.471,1.027
196.501,1.027
196.531,1.027
196.561,1.025
196.591,1.025
196.621,1.028
196.651,1.028
196.681,1.023
196.711,1.026
196.741,1.024
196.771,1.027
196.801,1.026
196.831,1.026
196.861,1.027
196.891,1.030
196.921,1.021
196.951,1.025
196.981,1.030
197.011,1.024
197.041,1.024
197.071,1.034
197.101,1.021
197.131,1.030
197.161,1.028
197.191,1.021
197.221,1.032
197.251,1.023
197.281,1.025
197.311,1.030
197.341,1.024
197.371,1.028
197.401,1.024
197.431,1.021
197.461,1.025
197.491,1.027
197.521,1.025
197.551,1.026
197.581,1.026
197.611,1.025
197.641,1.024
197.671,1.026
197.701,1.023
197.731,1.028
197.761,1.028
197.791,1.023
197.821,1.025
197.851,1.029
197.881,1.021
197.911,1.029
197.941,1.021
197.971,1.027
198.001,1.026
198.031,1.025
198.061,1.033
198.091,1.024
198.121,1.018
198.151,1.027
198.181,1.026
198.211,1.024
198.241,1.024
198.271,1.024
198.301,1.021
198.331,1.025
198.361,1.031
198.391,1.021
198.421,1.023
198.451,1.027
198.481,1.028
198.511,1.025
198.541,1.026
198.571,1.027
198.601,1.023
198.631,1.030
198.661,1.032
198.691,1.024
198.721,1.025
198.751,1.030
198.781,1.023
198.811,1.027
198.841,1.021
198.871,1.019
198.901,1.029
198.931,1.029
198.961,1.019
198.991,1.031
199.021,1.034
199.051,1.020
199.081,1.020
199.111,1.030
199.141,1.020
199.171,1.026
199.201,1.027
199.231,1.023
199.261,1.024
199.291,1.027
199.321,1.026
199.351,1.022
199.381,1.034
199.411,1.025
199.441,1.021
199.471,1.025
199.501,1.025
199.531,1.029
199.561,1.021
199.591,1.025
199.621,1.027
199.651,1.023
199.681,1.028
199.711,1.025
199.741,1.026
199.771,1.025
199.801,1.028
199.831,1.028
199.861,1.025
199.891,1.023
199.921,1.027
199.951,1.026
199.981,1.024
200.011,1.029
200.041,1.028
200.071,1.024
200.101,1.026
200.131,1.025
200.161,1.030
200.191,1.030
200.221,1.022
200.251,1.024
200.281,1.028
200.311,1.027
200.341,1.033
200.371,1.025
200.401,1.025
200.431,1.027
200.461,1.026
200.491,1.032
200.521,1.027
200.551,1.024
200.581,1.026
200.611,1.026
200.641,1.026
200.671,1.031
200.701,1.022
200.731,1.025
200.761,1.024
200.791,1.020
200.821,1.023
200.851,1.033
200.881,1.026
200.911,1.025
200.941,1.033
200.971,1.026
201.001,1.026
201.031,1.027
201.061,1.027
201.091,1.029
201.121,1.031
201.151,1.022
201.181,1.029
201.211,1.028
201.241,1.025
201.271,1.031
201.301,1.031
201.331,1.027
201.361,1.024
201.391,1.029
201.421,1.025
201.451,1.021
201.481,1.028
201.511,1.027
201.541,1.023
201.571,1.029
201.601,1.028
201.631,1.022
201.661,1.027
201.691,1.027
201.721,1.025
201.751,1.029
201.781,1.023
201.811,1.024
201.841,1.028
201.871,1.022
201.901,1.027
201.931,1.029
201.961,1.022
201.991,1.025
202.021,1.025
202.051,1.027
202.081,1.032
202.111,1.022
202.141,1.026
202.171,1.033
202.201,1.025
202.231,1.024
202.261,1.026
202.291,1.024
202.321,1.021
202.351,1.029
202.381,1.030
202.411,1.026
202.441,1.027
202.471,1.026
202.501,1.024
202.531,1.028
202.561,1.029
202.591,1.031
202.621,1.022
202.651,1.022
202.681,1.026
202.711,1.029
202.741,1.029
202.771,1.024
202.801,1.029
202.831,1.021
202.861,1.027
202.891,1.031
202.921,1.028
202.951,1.020
202.981,1.030
203.011,1.027
203.041,1.022
203.071,1.027
203.101,1.024
203.131,1.024
203.161,1.032
203.191,1.029
203.221,1.021
203.251,1.030
203.281,1.025
203.311,1.025
203.341,1.032
203.371,1.026
203.401,1.023
203.431,1.030
203.461,1.028
203.491,1.024
203.521,1.026
203.551,1.029
203.581,1.028
203.611,1.028
203.641,1.025
203.671,1.024
203.701,1.021
203.731,1.029
203.761,1.033
203.791,1.023
203.821,1.024
203.851,1.026
203.881,1.027
203.911,1.021
203.941,1.026
203.971,1.027
204.001,1.021
204.031,1.024
204.061,1.030
204.091,1.024
204.121,1.027
204.151,1.026
204.181,1.025
204.211,1.026
204.241,1.027
204.271,1.028
204.301,1.023
204.331,1.033
204.361,1.021
204.391,1.028
204.421,1.030
204.451,1.021
204.481,1.028
204.511,1.025
204.541,1.026
204.571,1.031
204.601,1.025
204.631,1.023
204.661,1.034
204.691,1.025
204.721,1.026
204.751,1.033
204.781,1.024
204.811,1.024
204.841,1.030
204.871,1.022
204.901,1.026
204.931,1.030
204.961,1.025
204.991,1.029
205.021,1.032
205.051,1.027
205.081,1.030
205.111,1.028
205.141,1.027
205.171,1.027
205.201,1.039
205.231,1.054
205.261,1.044
205.291,1.007
205.321,1.011
205.351,1.025
205.381,1.036
205.411,1.039
205.441,1.046
205.471,1.039
205.501,1.020
205.531,1.016
205.561,1.031
205.591,1.030
205.621,1.011
205.651,1.006
205.681,1.030
205.711,1.033
205.741,1.028
205.771,1.021
205.801,1.034
205.831,1.052
205.861,1.062
205.891,1.051
205.921,1.036
205.951,1.027
205.981,1.026
206.011,1.021
206.041,1.023
206.071,1.021
206.101,1.040
206.131,1.024
206.161,1.031
206.191,1.038
206.221,1.033
206.251,1.016
206.281,1.013
206.311,1.028
206.341,1.036
206.371,1.028
206.401,1.023
206.431,1.037
206.461,1.035
206.491,1.021
206.521,1.029
206.551,1.045
206.581,1.036
206.611,1.030
206.641,1.028
206.671,1.035
206.701,1.034
206.731,1.033
206.761,1.029
206.791,1.025
206.821,1.029
206.851,1.032
206.881,1.029
206.911,1.026
206.941,1.041
206.971,1.037
207.001,1.027
207.031,1.026
207.061,1.025
207.091,1.037
207.121,1.037
207.151,1.031
207.181,1.029
207.211,1.032
207.241,1.037
207.271,1.032
207.301,1.031
207.331,1.033
207.361,1.036
207.391,1.019
207.421,1.034
207.451,1.048
207.481,1.031
207.511,1.027
207.541,1.036
207.571,1.036
207.601,1.021
207.631,1.030
207.661,1.039
207.691,1.037
207.721,1.032
207.751,1.033
207.781,1.034
207.811,1.029
207.841,1.022
207.871,1.021
207.901,1.035
207.931,1.036
207.961,1.035
207.991,1.032
208.021,1.028
208.051,1.035
208.081,1.043
208.111,1.026
208.141,1.022
208.171,1.038
208.201,1.021
208.231,1.020
208.261,1.034
208.291,1.038
208.321,1.034
208.351,1.034
208.381,1.035
208.411,1.034
208.441,1.033
208.471,1.019
208.501,1.022
208.531,1.027
208.561,1.030
208.591,1.039
208.621,1.033
208.651,1.025
208.681,1.035
208.711,1.040
208.741,1.036
208.771,1.036
208.801,1.026
208.831,1.021
208.861,1.030
208.891,1.032
208.921,1.025
208.951,1.034
208.981,1.034
209.011,1.036
209.041,1.031
209.071,1.029
209.101,1.026
209.131,1.030
209.161,1.021
209.191,1.024
209.221,1.037
209.251,1.023
209.281,1.024
209.311,1.027
209.341,1.026
209.371,1.029
209.401,1.035
209.431,1.032
209.461,1.022
209.491,1.027
209.521,1.030
209.551,1.025
209.581,1.027
209.611,1.027
209.641,1.025
209.671,1.024
209.701,1.028
209.731,1.028
209.761,1.028
209.791,1.021
209.821,1.043
209.851,1.031
209.881,1.017
209.911,1.025
209.941,1.033
209.971,1.025
210.001,1.025
210.031,1.032
210.061,1.024
210.091,1.027
210.121,1.025
210.151,1.021
210.181,1.025
210.211,1.021
210.241,1.024
210.271,1.040
210.301,1.035
210.331,1.024
210.361,1.028
210.391,1.030
210.421,1.022
210.451,1.021
210.481,1.025
210.511,1.032
210.541,1.029
210.571,1.017
210.601,1.024
210.631,1.038
210.661,1.021
210.691,1.032
210.721,1.033
210.751,1.019
210.781,1.025
210.811,1.036
210.841,1.022
210.871,1.025
210.901,1.037
210.931,1.026
210.961,1.032
210.991,1.031
211.021,1.027
211.051,1.028
211.081,1.031
211.111,1.024
211.141,1.028
211.171,1.030
211.201,1.029
211.231,1.027
211.261,1.029
211.291,1.031
211.321,1.023
211.351,1.029
211.381,1.028
211.411,1.022
211.441,1.027
211.471,1.033
211.501,1.026
211.531,1.025
211.561,1.030
211.591,1.027
211.621,1.025
211.651,1.031
211.681,1.026
211.711,1.027
211.741,1.025
211.771,1.027
211.801,1.033
211.831,1.030
211.861,1.026
211.891,1.025
211.921,1.026
211.951,1.029
211.981,1.025
212.011,1.021
212.041,1.032
212.071,1.033
212.101,1.024
212.131,1.033
212.161,1.036
212.191,1.021
212.221,1.033
212.251,1.035
212.281,1.028
212.311,1.029
212.341,1.029
212.371,1.044
212.401,1.037
212.431,1.022
212.461,1.017
212.491,1.021
212.521,1.023
212.551,1.022
212.581,1.037
212.611,1.033
212.641,1.030
212.671,1.034
212.701,1.035
212.731,1.022
212.761,1.012
212.791,1.012
212.821,1.026
212.851,1.026
212.881,1.029
212.911,1.030
212.941,1.033
212.971,1.034
213.001,1.029
213.031,1.040
213.061,1.035
213.091,1.032
213.121,1.019
213.151,1.015
213.181,1.018
213.211,1.019
213.241,1.030
213.271,1.029
213.301,1.021
213.331,1.034
213.361,1.034
213.391,1.039
213.421,1.030
213.451,1.021
213.481,1.026
213.511,1.028
213.541,1.021
213.571,1.011
213.601,1.030
213.631,1.035
213.661,1.024
213.691,1.027
213.721,1.041
213.751,1.029
213.781,1.009
213.811,1.035
213.841,1.034
213.871,1.024
213.901,1.004
213.931,1.051
213.961,1.061
213.991,1.047
214.021,1.020
214.051,1.004
214.081,1.002
214.111,1.021
214.141,1.024
214.171,1.020
214.201,1.028
214.231,1.037
214.261,1.036
214.291,1.031
214.321,1.021
214.351,1.016
214.381,1.014
214.411,1.021
214.441,1.031
214.471,1.030
214.501,1.033
214.531,1.024
214.561,1.025
214.591,1.024
214.621,1.021
214.651,1.026
214.681,1.030
214.711,1.031
214.741,1.031
214.771,1.027
214.801,1.027
214.831,1.028
214.861,1.023
214.891,1.024
214.921,1.026
214.951,1.019
214.981,1.012
215.011,1.016
215.041,1.029
215.071,1.026
215.101,1.031
215.131,1.033
