df_hash,22ZHK4.S8EAUS
422.876,1.009
422.906,1.011
422.936,1.011
422.966,1.012
422.996,1.014
423.026,1.012
423.056,1.010
423.086,1.005
423.116,1.011
423.146,1.016
423.176,1.011
423.206,1.012
423.236,1.010
423.266,1.008
423.296,1.006
423.326,1.015
423.356,1.011
423.386,1.008
423.416,1.001
423.446,1.015
423.476,1.017
423.506,1.014
423.536,1.010
423.566,1.008
423.596,1.010
423.626,1.018
423.656,1.015
423.686,1.009
423.716,1.010
423.746,1.013
423.776,1.014
423.806,1.016
423.836,1.011
423.866,1.011
423.896,1.015
423.926,1.017
423.956,1.009
423.986,1.006
424.016,1.014
424.046,1.016
424.076,1.008
424.106,1.027
424.136,1.003
424.166,1.001
424.196,1.013
424.226,1.014
424.256,1.011
424.286,1.007
424.316,1.008
424.346,1.016
424.376,1.021
424.406,1.013
424.436,1.003
424.466,1.006
424.496,1.015
424.526,1.016
424.556,1.015
424.586,1.008
424.616,1.011
424.646,1.015
424.676,1.010
424.706,1.011
424.736,1.013
424.766,1.011
424.796,1.012
424.826,1.012
424.856,1.014
424.886,1.008
424.916,1.002
424.946,1.015
424.976,1.020
425.006,1.014
425.036,1.007
425.066,1.008
425.096,1.010
425.126,1.011
425.156,1.010
425.186,1.011
425.216,1.008
425.246,1.008
425.276,1.017
425.306,1.015
425.336,1.012
425.366,1.009
425.396,1.015
425.426,1.011
425.456,1.016
425.486,1.019
425.516,1.014
425.546,1.015
425.576,1.009
425.606,1.011
425.636,1.018
425.666,1.010
425.696,1.010
425.726,1.005
425.756,1.009
425.786,1.021
425.816,1.017
425.846,1.020
425.876,1.007
425.906,1.002
425.936,0.996
425.966,1.000
425.996,1.000
426.026,0.982
426.056,1.018
426.086,1.019
426.116,1.022
426.146,1.020
426.176,1.020
426.206,1.021
426.236,1.017
426.266,1.021
426.296,1.021
426.326,1.013
426.356,1.013
426.386,1.018
426.416,1.023
426.446,1.019
426.476,1.016
426.506,1.020
426.536,1.026
426.566,1.021
426.596,1.007
426.626,1.012
426.656,1.015
426.686,1.015
426.716,1.017
426.746,1.014
426.776,1.015
426.806,1.009
426.836,1.016
426.866,1.011
426.896,1.017
426.926,1.011
426.956,1.013
426.986,1.009
427.016,1.016
427.046,1.018
427.076,1.015
427.106,1.014
427.136,1.015
427.166,1.016
427.196,1.013
427.226,1.009
427.256,1.017
427.286,1.013
427.316,1.026
427.346,1.021
427.376,1.017
427.406,1.015
427.436,1.016
427.466,1.014
427.496,1.018
427.526,1.012
427.556,1.013
427.586,1.020
427.616,1.021
427.646,1.019
427.676,1.016
427.706,1.013
427.736,1.015
427.766,1.013
427.796,1.018
427.826,1.016
427.856,1.024
427.886,1.016
427.916,1.016
427.946,1.015
427.976,1.012
428.006,1.009
428.036,1.009
428.066,1.013
428.096,1.018
428.126,1.023
428.156,1.019
428.186,1.014
428.216,1.009
428.246,1.014
428.276,1.015
428.306,1.018
428.336,1.018
428.366,1.009
428.396,1.022
428.426,1.025
428.456,1.016
428.486,1.011
428.516,0.998
428.546,1.019
428.576,1.022
428.606,1.021
428.636,1.016
428.666,1.012
428.696,1.015
428.726,1.015
428.756,1.011
428.786,1.013
428.816,1.016
428.846,1.017
428.876,1.016
428.906,1.020
428.936,1.016
428.966,1.008
428.996,1.012
429.026,1.016
429.056,1.015
429.086,1.021
429.116,1.020
429.146,1.021
429.176,1.009
429.206,1.011
429.236,1.009
429.266,1.002
429.296,1.025
429.326,1.008
429.356,1.021
429.386,1.011
429.416,1.010
429.446,1.012
429.476,1.011
429.506,1.014
429.536,1.016
429.566,1.014
429.596,1.011
429.626,1.013
429.656,1.012
429.686,1.016
429.716,1.016
429.746,1.013
429.776,1.011
429.806,1.014
429.836,1.013
429.866,1.017
429.896,1.024
429.926,1.013
429.956,1.008
429.986,1.028
430.016,1.020
430.046,1.010
430.076,1.010
430.106,1.010
430.136,1.014
430.166,1.019
430.196,1.016
430.226,1.007
430.256,1.009
430.286,1.012
430.316,1.017
430.346,1.018
430.376,1.015
430.406,1.013
430.436,1.011
430.466,1.016
430.496,1.018
430.526,1.018
430.556,1.018
430.586,1.015
430.616,1.012
430.646,1.013
430.676,1.014
430.706,1.014
430.736,1.009
430.766,1.016
430.796,1.018
430.826,1.015
430.856,1.015
430.886,1.013
430.916,1.006
430.946,1.017
430.976,1.017
431.006,1.013
431.036,1.011
431.066,1.010
431.096,1.012
431.126,1.013
431.156,1.013
431.186,1.007
431.216,1.014
431.246,1.010
431.276,1.016
431.306,1.015
431.336,1.011
431.366,1.009
431.396,1.013
431.426,1.014
431.456,1.021
431.486,1.015
431.516,1.012
431.546,1.021
431.576,1.015
431.606,1.015
431.636,1.012
431.666,1.025
431.696,1.014
431.726,1.006
431.756,1.015
431.786,1.026
431.816,1.013
431.846,1.011
431.876,1.010
431.906,1.006
431.936,1.018
431.966,1.017
431.996,1.012
432.026,1.010
432.056,1.013
432.086,1.019
432.116,1.012
432.146,1.013
432.176,1.016
432.206,1.020
432.236,1.012
432.266,1.010
432.296,1.016
432.326,1.015
432.356,1.012
432.386,1.017
432.416,1.017
432.446,1.016
432.476,1.015
432.506,1.012
432.536,1.019
432.566,1.010
432.596,1.021
432.626,1.021
432.656,1.018
432.686,1.017
432.716,1.021
432.746,1.019
432.776,1.011
432.806,1.009
432.836,1.013
432.866,1.021
432.896,1.030
432.926,1.024
432.956,1.011
432.986,1.009
433.016,0.995
433.046,1.016
433.076,1.033
433.106,1.038
433.136,1.040
433.166,1.042
433.196,1.017
433.226,0.998
433.256,1.000
433.286,1.007
433.316,0.996
433.346,1.019
433.376,1.006
433.406,1.000
433.436,0.992
433.466,0.995
433.496,0.994
433.526,1.004
433.556,1.004
433.586,1.000
433.616,1.006
433.646,0.995
433.676,1.027
433.706,1.038
433.736,1.039
433.766,1.052
433.796,1.058
433.826,1.054
433.856,1.027
433.886,1.011
433.916,1.002
433.946,1.000
433.976,1.011
434.006,1.037
434.036,1.026
434.066,1.000
434.096,1.008
434.126,1.025
434.156,1.015
434.186,0.995
434.216,0.989
434.246,1.005
434.276,1.017
434.306,1.018
434.336,1.035
434.366,1.036
434.396,1.027
434.426,1.030
434.456,1.023
434.486,1.021
434.516,1.007
434.546,1.007
434.576,1.005
434.606,1.008
434.636,1.015
434.666,1.005
434.696,1.014
434.726,1.013
434.756,1.012
434.786,1.016
434.816,1.023
434.846,1.022
434.876,1.032
434.906,1.008
434.936,0.997
434.966,0.994
434.996,0.994
435.026,1.023
435.056,1.013
435.086,0.997
435.116,0.975
435.146,0.973
435.176,0.978
435.206,0.984
435.236,0.976
435.266,0.957
435.296,1.003
435.326,1.025
435.356,1.024
435.386,1.024
435.416,1.019
435.446,1.008
435.476,1.017
435.506,1.003
435.536,0.997
435.566,0.991
435.596,1.005
435.626,1.011
435.656,1.002
435.686,0.998
435.716,1.004
435.746,1.008
435.776,1.001
435.806,1.009
435.836,1.002
435.866,1.004
435.896,1.003
435.926,1.005
435.956,1.000
435.986,0.996
436.016,1.003
436.046,1.021
436.076,1.031
436.106,1.019
436.136,1.002
436.166,1.000
436.196,0.995
436.226,0.995
436.256,1.001
436.286,0.992
436.316,0.980
436.346,0.987
436.376,0.987
436.406,0.998
436.436,0.990
436.466,0.991
436.496,0.964
436.526,0.969
436.556,0.941
436.586,0.935
436.616,0.957
436.646,0.998
436.676,1.062
436.706,1.081
436.736,1.054
436.766,1.018
436.796,0.991
436.826,0.968
436.856,0.964
436.886,0.932
436.916,0.963
436.946,0.985
436.976,0.971
437.006,0.996
437.036,1.032
437.066,1.043
437.096,1.025
437.126,1.012
437.156,0.983
437.186,1.003
437.216,0.992
437.246,0.991
437.276,0.987
437.306,0.973
437.336,0.970
437.366,0.978
437.396,0.992
437.426,0.972
437.456,0.981
437.486,0.983
437.516,1.008
437.546,1.010
437.576,0.995
437.606,0.993
437.636,1.005
437.666,0.986
437.696,0.992
437.726,0.978
437.756,0.981
437.786,0.996
437.816,0.993
437.846,1.002
437.876,1.025
437.906,0.998
437.936,0.986
437.966,0.981
437.996,0.959
438.026,0.955
438.056,1.012
438.086,1.012
438.116,1.017
438.146,0.997
438.176,0.980
438.206,0.974
438.236,0.979
438.266,0.988
438.296,0.982
438.326,0.984
438.356,0.983
438.386,0.989
438.416,0.995
438.446,0.997
438.476,1.000
438.506,0.993
438.536,0.994
438.566,0.990
438.596,0.982
438.626,0.990
438.656,0.990
438.686,0.990
438.716,0.986
438.746,0.989
438.776,0.991
438.806,0.990
438.836,0.995
438.866,0.997
438.896,0.995
438.926,1.002
438.956,1.007
438.986,1.010
439.016,0.989
439.046,0.952
439.076,1.000
439.106,0.991
439.136,0.991
439.166,0.980
439.196,0.982
439.226,0.987
439.256,0.998
439.286,0.996
439.316,0.983
439.346,0.991
439.376,1.000
439.406,0.998
439.436,0.997
439.466,0.991
439.496,0.992
439.526,0.986
439.556,0.986
439.586,0.994
439.616,0.995
439.646,0.996
439.676,0.989
439.706,0.993
439.736,0.998
439.766,0.994
439.796,0.991
439.826,0.989
439.856,0.995
439.886,0.996
439.916,0.996
439.946,0.988
439.976,0.989
440.006,0.993
440.036,1.008
440.066,0.994
440.096,0.989
440.126,0.996
440.156,0.983
440.186,0.992
440.216,1.000
440.246,0.998
440.276,0.997
440.306,0.986
440.336,0.980
440.366,0.994
440.396,0.986
440.426,0.988
440.456,0.992
440.486,0.987
440.516,0.985
440.546,0.989
440.576,0.994
440.606,1.006
440.636,0.975
440.666,0.977
440.696,0.968
440.726,0.967
440.756,0.991
440.786,1.008
440.816,1.001
440.846,1.007
440.876,1.005
440.906,1.022
440.936,1.011
440.966,0.990
440.996,0.993
441.026,0.993
441.056,1.000
441.086,0.996
441.116,1.006
441.146,1.001
441.176,1.002
441.206,1.010
441.236,1.002
441.266,1.002
441.296,1.001
441.326,1.000
441.356,0.989
441.386,0.995
441.416,1.007
441.446,1.000
441.476,0.995
441.506,0.992
441.536,0.995
441.566,1.001
441.596,0.994
441.626,0.998
441.656,0.998
441.686,0.999
441.716,0.997
441.746,1.002
441.776,0.992
441.806,1.008
441.836,1.009
441.866,0.999
441.896,0.993
441.926,0.992
441.956,1.011
441.986,1.020
442.016,1.032
442.046,1.012
442.076,0.985
442.106,0.998
442.136,0.987
442.166,0.981
442.196,0.975
442.226,0.965
442.256,0.956
442.286,0.952
442.316,0.960
442.346,0.977
442.376,0.973
442.406,0.975
442.436,0.991
442.466,1.000
442.496,1.019
442.526,1.032
442.556,1.032
442.586,1.011
442.616,0.994
442.646,0.997
442.676,1.024
442.706,1.029
442.736,0.994
442.766,0.968
442.796,0.971
442.826,0.982
442.856,0.999
442.886,0.990
442.916,0.978
442.946,0.973
442.976,0.964
443.006,0.976
443.036,0.977
443.066,0.963
443.096,0.970
443.126,0.978
443.156,0.969
443.186,0.972
443.216,0.979
443.246,0.980
443.276,0.976
443.306,0.979
443.336,0.969
443.366,0.989
443.396,0.982
443.426,0.979
443.456,0.969
443.486,0.985
443.516,0.978
443.546,0.983
443.576,0.970
443.606,0.980
443.636,0.981
443.666,0.984
443.696,0.968
443.726,0.986
443.756,0.978
443.786,0.979
443.816,0.979
443.846,0.986
443.876,0.994
443.906,0.986
443.936,0.997
443.966,1.003
443.996,0.994
444.026,0.982
444.056,0.984
444.086,0.964
444.116,0.976
444.146,0.964
444.176,0.959
444.206,0.967
444.236,0.967
444.266,0.982
444.296,1.002
444.326,1.004
444.356,1.006
444.386,1.005
444.416,1.012
444.446,1.018
444.476,1.001
444.506,1.003
444.536,1.010
444.566,0.994
444.596,0.989
444.626,0.992
444.656,0.990
444.686,0.990
444.716,0.988
444.746,0.980
444.776,1.001
444.806,1.007
444.836,1.008
444.866,0.996
444.896,0.992
444.926,0.986
444.956,0.985
444.986,0.998
445.016,0.997
445.046,0.997
445.076,0.997
445.106,0.999
445.136,1.000
445.166,1.005
445.196,1.002
445.226,0.989
445.256,0.987
445.286,1.002
445.316,1.010
445.346,1.001
445.376,1.002
445.406,1.004
445.436,1.006
445.466,0.991
445.496,0.998
445.526,0.995
445.556,1.004
445.586,0.996
445.616,0.991
445.646,0.998
445.676,0.998
445.706,0.996
445.736,0.989
445.766,0.996
445.796,1.001
445.826,1.010
445.856,1.006
445.886,1.007
445.916,1.011
445.946,1.005
445.976,1.003
446.006,1.008
446.036,1.011
446.066,1.010
446.096,1.005
446.126,1.009
446.156,1.009
446.186,1.016
446.216,1.018
446.246,1.013
446.276,1.017
446.306,1.010
446.336,1.015
446.366,1.025
446.396,1.016
446.426,1.006
446.456,1.012
446.486,1.017
446.516,1.011
446.546,1.010
446.576,1.009
446.606,1.008
446.636,1.012
446.666,1.014
446.696,1.013
446.726,1.021
446.756,1.019
446.786,1.015
446.816,1.011
446.846,1.021
446.876,1.019
446.906,1.014
446.936,1.012
446.966,1.014
446.996,1.016
447.026,1.016
447.056,1.011
447.086,1.017
447.116,1.015
447.146,1.016
447.176,1.009
447.206,1.006
447.236,1.024
447.266,1.024
447.296,1.015
447.326,1.018
447.356,1.015
447.386,1.012
447.416,1.013
447.446,1.018
447.476,1.017
447.506,1.007
447.536,1.014
447.566,1.018
447.596,1.011
447.626,1.012
447.656,1.013
447.686,1.011
447.716,1.012
447.746,1.020
447.776,1.022
447.806,1.014
447.836,1.009
447.866,1.013
447.896,1.016
447.926,1.009
447.956,1.010
447.986,1.020
448.016,1.019
448.046,1.013
448.076,1.009
448.106,1.006
448.136,1.024
448.166,1.023
448.196,1.011
448.226,1.008
448.256,1.009
448.286,1.017
448.316,1.012
448.346,1.008
448.376,1.012
448.406,1.007
448.436,1.017
448.466,1.017
448.496,1.017
448.526,1.013
448.556,1.019
448.586,1.013
448.616,1.013
448.646,1.011
448.676,1.011
448.706,1.012
448.736,1.015
448.766,1.019
448.796,1.025
448.826,1.024
448.856,1.015
448.886,1.012
448.916,1.011
448.946,1.004
448.976,0.994
449.006,1.017
449.036,1.017
449.066,1.009
449.096,1.005
449.126,1.013
449.156,1.017
449.186,1.015
449.216,1.014
449.246,1.010
449.276,1.011
449.306,1.016
449.336,1.015
449.366,1.017
449.396,1.009
449.426,1.010
449.456,1.007
449.486,1.013
449.516,1.011
449.546,1.008
449.576,1.012
449.606,1.010
449.636,1.010
449.666,1.011
449.696,1.014
449.726,1.012
449.756,1.009
449.786,1.016
449.816,1.006
449.846,1.021
449.876,1.017
449.906,1.011
449.936,1.004
449.966,1.006
449.996,1.010
450.026,1.014
450.056,1.015
450.086,1.012
450.116,1.006
450.146,1.017
450.176,1.018
450.206,1.013
450.236,1.007
450.266,1.009
450.296,1.010
450.326,1.007
450.356,1.008
450.386,1.010
450.416,1.011
450.446,1.012
450.476,1.013
450.506,1.013
450.536,1.013
450.566,1.004
450.596,1.009
450.626,1.008
450.656,1.014
450.686,1.021
450.716,1.011
450.746,1.006
450.776,1.002
450.806,1.012
450.836,1.014
450.866,1.009
450.896,1.009
450.926,1.005
450.956,1.011
450.986,1.011
451.016,1.012
451.046,1.015
451.076,1.012
451.106,1.007
451.136,1.012
451.166,1.015
451.196,1.010
451.226,1.010
451.256,1.010
451.286,1.013
451.316,1.012
451.346,1.004
451.376,1.002
451.406,1.016
451.436,1.016
451.466,1.017
451.496,1.011
451.526,1.004
451.556,1.006
451.586,1.009
451.616,1.014
451.646,1.008
451.676,1.003
451.706,1.008
451.736,1.017
451.766,1.012
451.796,1.006
451.826,1.009
451.856,1.012
451.886,1.010
451.916,1.006
451.946,1.007
451.976,1.011
452.006,1.009
452.036,1.007
452.066,1.011
452.096,1.013
452.126,1.005
452.156,1.007
452.186,1.008
452.216,1.018
452.246,1.021
452.276,1.003
452.306,1.003
452.336,1.011
452.366,1.011
452.396,1.014
452.426,1.003
452.456,1.006
452.486,1.004
452.516,1.016
452.546,1.009
452.576,1.006
452.606,1.011
452.636,1.007
452.666,1.008
452.696,1.010
452.726,1.014
452.756,1.011
452.786,1.005
452.816,1.010
452.846,1.009
452.876,1.013
452.906,1.012
452.936,1.008
452.966,1.014
452.996,1.005
453.026,1.013
453.056,1.016
453.086,1.010
453.116,1.010
453.146,1.006
453.176,1.010
453.206,1.011
453.236,1.012
453.266,1.006
453.296,1.006
453.326,1.011
453.356,1.016
453.386,1.010
453.416,1.010
453.446,1.006
453.476,1.007
453.506,1.011
453.536,1.012
453.566,1.008
453.596,1.009
453.626,1.009
453.656,1.013
453.686,1.011
453.716,1.009
453.746,1.006
453.776,1.009
453.806,1.011
453.836,1.012
453.866,1.007
453.896,1.000
453.926,1.011
453.956,1.017
453.986,1.011
454.016,1.006
454.046,1.006
454.076,1.004
454.106,1.014
454.136,1.011
454.166,1.001
454.196,1.009
454.226,1.008
454.256,1.012
454.286,1.006
454.316,1.009
454.346,1.008
454.376,1.004
454.406,1.001
454.436,1.013
454.466,1.011
454.496,1.008
454.526,1.013
454.556,1.012
454.586,1.004
454.616,1.005
454.646,1.011
454.676,1.003
454.706,1.009
454.736,1.012
454.766,1.012
454.796,1.002
454.826,1.001
454.856,1.017
454.886,1.007
454.916,1.006
454.946,1.012
454.976,1.005
455.006,1.012
455.036,1.015
455.066,1.014
455.096,1.006
455.126,1.003
455.156,1.007
455.186,1.012
455.216,1.014
455.246,1.013
455.276,1.012
455.306,1.011
455.336,1.012
455.366,1.011
455.396,1.013
455.426,1.006
455.456,1.000
455.486,1.005
455.516,1.011
455.546,1.018
455.576,1.023
455.606,1.026
455.636,1.032
455.666,1.020
455.696,1.013
455.726,1.000
455.756,1.010
455.786,1.009
455.816,1.019
455.846,1.010
455.876,1.002
455.906,0.993
455.936,0.985
455.966,1.000
455.996,0.993
456.026,1.000
456.056,1.005
456.086,1.023
456.116,1.021
456.146,1.012
456.176,1.008
456.206,1.020
456.236,1.024
456.266,1.035
456.296,1.039
456.326,1.032
456.356,1.028
456.386,1.019
456.416,1.029
456.446,1.011
456.476,0.994
456.506,1.023
456.536,1.016
456.566,1.043
456.596,1.063
456.626,1.068
456.656,1.015
456.686,0.972
456.716,0.983
456.746,1.026
456.776,1.053
456.806,1.035
456.836,1.011
456.866,1.017
456.896,0.993
456.926,0.987
456.956,1.011
456.986,1.030
457.016,1.027
457.046,1.020
457.076,1.017
457.106,1.004
457.136,1.013
457.166,1.057
457.196,1.028
457.226,1.026
457.256,1.004
457.286,0.992
457.316,1.001
457.346,1.045
457.376,1.067
457.406,1.046
457.436,1.019
457.466,0.972
457.496,0.988
457.526,1.007
457.556,1.028
457.586,1.040
457.616,1.012
457.646,0.998
457.676,0.998
457.706,1.011
457.736,1.021
457.766,1.027
457.796,1.038
457.826,1.026
457.856,1.014
457.886,1.009
457.916,1.015
457.946,1.021
457.976,1.023
458.006,1.029
458.036,1.011
458.066,1.010
458.096,1.019
458.126,1.021
458.156,1.033
458.186,1.028
458.216,1.017
458.246,1.009
458.276,0.999
458.306,1.000
458.336,1.010
458.366,1.012
458.396,1.011
458.426,1.011
458.456,1.018
458.486,1.031
458.516,1.026
458.546,1.017
458.576,1.011
458.606,1.010
458.636,1.014
458.666,1.020
458.696,1.017
458.726,1.008
458.756,1.019
458.786,1.035
458.816,1.023
458.846,1.014
458.876,1.008
458.906,1.015
458.936,1.024
458.966,1.036
458.996,1.021
459.026,1.004
459.056,1.010
459.086,1.016
459.116,1.021
459.146,1.021
459.176,1.023
459.206,1.019
459.236,1.009
459.266,1.013
459.296,1.021
459.326,1.016
459.356,1.020
459.386,1.017
459.416,1.017
459.446,1.015
459.476,1.015
459.506,1.012
459.536,1.021
459.566,1.035
459.596,1.021
459.626,1.011
459.656,1.016
459.686,1.021
459.716,1.025
459.746,1.027
459.776,1.016
459.806,1.011
459.836,1.022
459.866,1.020
459.896,1.019
459.926,1.014
459.956,1.021
459.986,1.017
460.016,1.024
460.046,1.025
460.076,1.020
460.106,1.019
460.136,1.020
460.166,1.019
460.196,1.017
460.226,1.020
460.256,1.020
460.286,1.020
460.316,1.009
460.346,1.020
460.376,1.031
460.406,1.022
460.436,1.015
460.466,1.011
460.496,1.015
460.526,1.022
460.556,1.025
460.586,1.012
460.616,1.008
460.646,1.021
460.676,1.024
460.706,1.019
460.736,1.016
460.766,1.016
460.796,1.018
460.826,1.021
460.856,1.026
460.886,1.019
460.916,1.013
460.946,1.020
460.976,1.016
461.006,1.021
461.036,1.017
461.066,1.016
461.096,1.011
461.126,1.024
461.156,1.027
461.186,1.022
461.216,1.018
461.246,1.010
461.276,1.017
461.306,1.025
461.336,1.026
461.366,1.020
461.396,0.998
461.426,1.009
461.456,1.017
461.486,1.013
461.516,1.007
461.546,0.998
461.576,1.006
461.606,1.021
461.636,1.030
461.666,1.045
461.696,1.047
461.726,1.047
461.756,1.040
461.786,1.033
461.816,1.029
461.846,1.030
461.876,1.021
461.906,1.021
461.936,1.019
461.966,1.027
461.996,1.023
462.026,1.029
462.056,1.021
462.086,1.016
462.116,1.010
462.146,1.015
462.176,1.020
462.206,1.035
462.236,1.022
462.266,1.020
462.296,1.015
462.326,1.023
462.356,1.024
462.386,1.008
462.416,1.012
462.446,1.002
462.476,1.014
462.506,1.011
462.536,1.016
462.566,1.021
462.596,1.015
462.626,1.013
462.656,0.966
462.686,0.917
462.716,0.950
462.746,0.950
462.776,0.986
462.806,1.015
462.836,1.037
462.866,1.062
462.896,1.051
462.926,1.067
462.956,1.049
462.986,1.037
463.016,1.017
463.046,1.002
463.076,1.006
463.106,1.009
463.136,1.014
463.166,1.002
463.196,1.009
463.226,1.014
463.256,1.014
463.286,1.017
463.316,1.019
463.346,1.023
463.376,1.018
463.406,1.015
463.436,1.020
463.466,1.021
463.496,1.013
463.526,1.014
463.556,1.016
463.586,1.017
463.616,1.019
463.646,1.029
463.676,1.011
463.706,1.007
463.736,1.029
463.766,1.021
463.796,1.015
463.826,1.013
463.856,1.015
463.886,0.996
463.916,1.025
463.946,1.040
463.976,1.012
464.006,1.008
464.036,1.007
464.066,1.008
464.096,1.006
464.126,1.033
464.156,1.022
464.186,1.010
464.216,1.002
464.246,1.003
464.276,1.006
464.306,1.021
464.336,1.028
464.366,1.016
464.396,1.009
464.426,1.005
464.456,1.002
464.486,1.010
464.516,1.023
464.546,1.021
464.576,1.016
464.606,1.007
464.636,1.010
464.666,1.009
464.696,1.013
464.726,1.027
464.756,1.016
464.786,1.002
464.816,1.002
464.846,0.998
464.876,1.010
464.906,1.021
464.936,1.029
464.966,1.019
464.996,1.010
465.026,1.006
465.056,1.009
465.086,1.011
465.116,1.028
465.146,1.026
465.176,1.017
465.206,1.007
465.236,1.005
465.266,1.007
465.296,1.015
465.326,1.018
465.356,1.014
465.386,1.003
465.416,1.014
465.446,1.021
465.476,1.010
465.506,1.039
465.536,1.032
465.566,1.013
465.596,1.000
465.626,1.000
465.656,0.994
465.686,1.000
465.716,1.011
465.746,1.000
465.776,0.994
465.806,0.979
465.836,0.991
465.866,0.997
465.896,1.006
465.926,1.012
465.956,1.000
465.986,0.993
466.016,1.004
466.046,1.000
466.076,1.011
466.106,1.016
466.136,1.020
466.166,1.003
466.196,0.979
466.226,0.988
466.256,1.002
466.286,1.010
466.316,1.011
466.346,1.007
466.376,1.009
466.406,0.998
466.436,0.995
466.466,1.003
466.496,1.000
466.526,1.019
466.556,1.013
466.586,1.005
466.616,0.987
466.646,0.994
466.676,0.996
466.706,0.993
466.736,1.002
466.766,0.996
466.796,0.989
466.826,1.001
466.856,1.027
466.886,1.049
466.916,1.053
466.946,1.051
466.976,1.026
467.006,1.006
467.036,0.996
467.066,0.998
467.096,1.008
467.126,1.021
467.156,1.021
467.186,1.018
467.216,1.002
467.246,1.005
467.276,1.000
467.306,1.012
467.336,1.018
467.366,1.016
467.396,1.010
467.426,1.001
467.456,0.998
467.486,1.013
467.516,1.013
467.546,1.009
467.576,1.008
467.606,1.006
467.636,1.003
467.666,1.004
467.696,1.008
467.726,1.010
467.756,1.021
467.786,1.013
467.816,1.012
467.846,1.007
467.876,1.010
467.906,1.011
467.936,1.011
467.966,1.019
467.996,1.014
468.026,1.010
468.056,1.007
468.086,1.011
468.116,1.010
468.146,1.021
468.176,1.021
468.206,1.020
468.236,1.011
468.266,1.005
468.296,1.013
468.326,1.021
468.356,1.018
468.386,1.010
468.416,1.009
468.446,1.003
468.476,1.012
468.506,1.012
468.536,1.016
468.566,1.019
468.596,1.018
468.626,1.015
468.656,1.016
468.686,1.012
468.716,1.003
468.746,1.014
468.776,1.021
468.806,1.014
468.836,1.017
468.866,1.019
468.896,1.010
468.926,1.013
468.956,1.005
468.986,1.022
469.016,1.021
469.046,1.005
469.076,1.004
469.106,1.006
469.136,1.018
469.166,1.015
469.196,1.021
469.226,1.009
469.256,1.002
469.286,1.010
469.316,1.018
469.346,1.018
469.376,1.012
469.406,1.013
469.436,1.004
469.466,1.008
469.496,1.006
469.526,1.010
469.556,1.013
469.586,1.017
469.616,1.016
469.646,1.011
469.676,1.009
469.706,1.008
469.736,1.018
469.766,1.013
469.796,1.014
469.826,1.006
469.856,1.018
469.886,1.020
469.916,1.005
469.946,1.009
469.976,1.014
470.006,1.015
470.036,1.015
470.066,1.015
470.096,1.004
470.126,1.001
470.156,1.009
470.186,1.014
470.216,1.016
470.246,1.014
470.276,1.015
470.306,1.009
470.336,1.007
470.366,1.009
470.396,1.015
470.426,1.016
470.456,1.015
470.486,1.012
470.516,1.008
470.546,1.007
470.576,1.013
470.606,1.010
470.636,1.007
470.666,1.011
470.696,1.017
470.726,1.006
470.756,1.008
470.786,1.014
470.816,1.014
470.846,1.020
470.876,1.014
470.906,1.008
470.936,1.007
470.966,1.012
470.996,1.016
471.026,1.012
471.056,1.010
471.086,1.003
471.116,1.014
471.146,1.013
471.176,1.010
471.206,1.013
471.236,1.012
471.266,1.010
471.296,1.014
471.326,1.013
471.356,1.016
471.386,1.015
471.416,1.014
471.446,1.010
471.476,1.012
471.506,1.012
471.536,1.023
471.566,1.014
471.596,1.011
471.626,1.008
471.656,1.019
471.686,1.017
471.716,1.011
471.746,1.005
471.776,1.009
471.806,1.009
471.836,1.012
471.866,1.014
471.896,1.002
471.926,1.006
471.956,1.007
471.986,1.017
472.016,1.013
472.046,1.003
472.076,1.007
472.106,1.008
472.136,1.013
472.166,1.010
472.196,1.013
472.226,1.007
472.256,1.013
472.286,1.018
472.316,1.019
472.346,1.011
472.376,1.012
472.406,1.006
472.436,1.021
472.466,1.010
472.496,0.989
472.526,1.014
472.556,1.009
472.586,1.009
472.616,1.011
472.646,1.016
472.676,0.996
472.706,0.999
472.736,1.023
472.766,1.016
472.796,1.011
472.826,1.013
472.856,1.010
472.886,1.003
472.916,1.006
472.946,1.013
472.976,1.010
473.006,1.005
473.036,1.019
473.066,1.010
473.096,1.014
473.126,1.007
473.156,1.005
473.186,1.006
473.216,1.009
473.246,1.023
473.276,1.016
473.306,1.011
473.336,1.008
473.366,1.014
473.396,1.015
473.426,1.012
473.456,0.998
473.486,1.000
473.516,1.019
473.546,1.015
473.576,1.009
473.606,1.002
473.636,1.021
473.666,1.029
473.696,1.023
473.726,1.018
473.756,0.995
473.786,1.004
473.816,1.011
473.846,1.000
473.876,0.999
473.906,0.992
473.936,0.999
473.966,1.007
473.996,1.005
474.026,1.013
474.056,1.009
474.086,1.000
474.116,1.012
474.146,0.995
474.176,1.004
474.206,1.020
474.236,1.013
474.266,0.984
474.296,1.017
474.326,1.007
474.356,1.002
474.386,1.001
474.416,1.008
474.446,1.001
474.476,1.000
474.506,1.000
474.536,1.002
474.566,1.014
474.596,1.007
474.626,1.000
474.656,1.007
474.686,1.010
474.716,1.012
474.746,1.008
474.776,1.008
474.806,1.018
474.836,1.021
474.866,1.013
474.896,0.990
474.926,1.000
474.956,1.008
474.986,1.011
475.016,1.023
475.046,1.005
475.076,0.993
475.106,0.997
475.136,1.008
475.166,1.009
475.196,1.008
475.226,1.009
475.256,1.002
