df_hash,22ZHK4.TDZQKW
436.100,1.039
436.130,1.043
436.160,1.037
436.190,1.032
436.220,1.045
436.250,1.042
436.280,1.039
436.310,1.038
436.340,1.035
436.370,1.037
436.400,1.039
436.430,1.037
436.460,1.030
436.490,1.036
436.520,1.043
436.550,1.045
436.580,1.035
436.610,1.038
436.640,1.043
436.670,1.035
436.700,1.033
436.730,1.047
436.760,1.035
436.790,1.034
436.820,1.037
436.850,1.038
436.880,1.034
436.910,1.041
436.940,1.042
436.970,1.041
437.000,1.039
437.030,1.041
437.060,1.037
437.090,1.036
437.120,1.042
437.150,1.037
437.180,1.026
437.210,1.029
437.240,1.043
437.270,1.046
437.300,1.044
437.330,1.040
437.360,1.037
437.390,1.030
437.420,1.036
437.450,1.043
437.480,1.031
437.510,1.034
437.540,1.041
437.570,1.041
437.600,1.040
437.630,1.040
437.660,1.039
437.690,1.042
437.720,1.042
437.750,1.039
437.780,1.038
437.810,1.036
437.840,1.038
437.870,1.038
437.900,1.027
437.930,1.030
437.960,1.044
437.990,1.046
438.020,1.043
438.050,1.032
438.080,1.036
438.110,1.035
438.140,1.033
438.170,1.043
438.200,1.041
438.230,1.037
438.260,1.041
438.290,1.036
438.320,1.035
438.350,1.036
438.380,1.038
438.410,1.042
438.440,1.041
438.470,1.033
438.500,1.034
438.530,1.040
438.560,1.041
438.590,1.038
438.620,1.042
438.650,1.038
438.680,1.031
438.710,1.037
438.740,1.033
438.770,1.032
438.800,1.036
438.830,1.038
438.860,1.044
438.890,1.046
438.920,1.046
438.950,1.032
438.980,1.041
439.010,1.035
439.040,1.034
439.070,1.031
439.100,1.036
439.130,1.034
439.160,1.036
439.190,1.042
439.220,1.040
439.250,1.044
439.280,1.049
439.310,1.033
439.340,1.035
439.370,1.029
439.400,1.038
439.430,1.047
439.460,1.038
439.490,1.040
439.520,1.040
439.550,1.042
439.580,1.045
439.610,1.039
439.640,1.033
439.670,1.036
439.700,1.033
439.730,1.035
439.760,1.027
439.790,1.027
439.820,1.031
439.850,1.032
439.880,1.046
439.910,1.046
439.940,1.048
439.970,1.047
440.000,1.041
440.030,1.039
440.060,1.039
440.090,1.024
440.120,1.031
440.150,1.033
440.180,1.047
440.210,1.037
440.240,1.040
440.270,1.036
440.300,1.044
440.330,1.041
440.360,1.037
440.390,1.037
440.420,1.041
440.450,1.036
440.480,1.035
440.510,1.039
440.540,1.032
440.570,1.044
440.600,1.044
440.630,1.040
440.660,1.036
440.690,1.039
440.720,1.036
440.750,1.035
440.780,1.033
440.810,1.035
440.840,1.025
440.870,1.040
440.900,1.050
440.930,1.047
440.960,1.043
440.990,1.039
441.020,1.039
441.050,1.042
441.080,1.034
441.110,1.032
441.140,1.036
441.170,1.039
441.200,1.045
441.230,1.037
441.260,1.041
441.290,1.042
441.320,1.033
441.350,1.044
441.380,1.038
441.410,1.031
441.440,1.039
441.470,1.037
441.500,1.032
441.530,1.029
441.560,1.035
441.590,1.044
441.620,1.040
441.650,1.042
441.680,1.037
441.710,1.040
441.740,1.042
441.770,1.042
441.800,1.037
441.830,1.032
441.860,1.034
441.890,1.036
441.920,1.037
441.950,1.041
441.980,1.036
442.010,1.037
442.040,1.040
442.070,1.041
442.100,1.040
442.130,1.042
442.160,1.038
442.190,1.037
442.220,1.037
442.250,1.034
442.280,1.042
442.310,1.041
442.340,1.038
442.370,1.040
442.400,1.037
442.430,1.035
442.460,1.043
442.490,1.042
442.520,1.033
442.550,1.035
442.580,1.035
442.610,1.042
442.640,1.037
442.670,1.037
442.700,1.037
442.730,1.047
442.760,1.040
442.790,1.040
442.820,1.037
442.850,1.039
442.880,1.041
442.910,1.038
442.940,1.034
442.970,1.040
443.000,1.038
443.030,1.045
443.060,1.038
443.090,1.032
443.120,1.042
443.150,1.039
443.180,1.039
443.210,1.035
443.240,1.043
443.270,1.041
443.300,1.038
443.330,1.043
443.360,1.045
443.390,1.043
443.420,1.034
443.450,1.041
443.480,1.040
443.510,1.044
443.540,1.040
443.570,1.041
443.600,1.036
443.630,1.040
443.660,1.033
443.690,1.034
443.720,1.041
443.750,1.043
443.780,1.038
443.810,1.035
443.840,1.038
443.870,1.036
443.900,1.041
443.930,1.038
443.960,1.034
443.990,1.044
444.020,1.036
444.050,1.035
444.080,1.036
444.110,1.038
444.140,1.046
444.170,1.040
444.200,1.036
444.230,1.038
444.260,1.043
444.290,1.038
444.320,1.036
444.350,1.039
444.380,1.039
444.410,1.039
444.440,1.041
444.470,1.040
444.500,1.041
444.530,1.033
444.560,1.031
444.590,1.042
444.620,1.039
444.650,1.038
444.680,1.041
444.710,1.040
444.740,1.038
444.770,1.040
444.800,1.036
444.830,1.047
444.860,1.045
444.890,1.032
444.920,1.037
444.950,1.044
444.980,1.032
445.010,1.038
445.040,1.037
445.070,1.035
445.100,1.037
445.130,1.041
445.160,1.037
445.190,1.041
445.220,1.042
445.250,1.033
445.280,1.036
445.310,1.037
445.340,1.039
445.370,1.038
445.400,1.034
445.430,1.037
445.460,1.014
445.490,1.016
445.520,1.017
445.550,1.004
445.580,0.985
445.610,1.039
445.640,1.062
445.670,1.053
445.700,1.049
445.730,1.079
445.760,1.082
445.790,1.125
445.820,1.141
445.850,1.093
445.880,1.066
445.910,1.045
445.940,1.025
445.970,1.012
446.000,1.055
446.030,1.040
446.060,1.025
446.090,1.036
446.120,1.047
446.150,1.028
446.180,1.050
446.210,1.044
446.240,1.049
446.270,1.042
446.300,1.054
446.330,1.056
446.360,1.046
446.390,1.047
446.420,1.055
446.450,1.048
446.480,1.037
446.510,1.050
446.540,1.051
446.570,1.043
446.600,1.045
446.630,1.048
446.660,1.054
446.690,1.044
446.720,1.048
446.750,1.043
446.780,1.055
446.810,1.042
446.840,1.038
446.870,1.038
446.900,1.046
446.930,1.047
446.960,1.045
446.990,1.044
447.020,1.050
447.050,1.049
447.080,1.045
447.110,1.048
447.140,1.057
447.170,1.044
447.200,1.046
447.230,1.046
447.260,1.042
447.290,1.045
447.320,1.039
447.350,1.037
447.380,1.045
447.410,1.054
447.440,1.055
447.470,1.046
447.500,1.042
447.530,1.055
447.560,1.048
447.590,1.031
447.620,1.037
447.650,1.044
447.680,1.046
447.710,1.040
447.740,1.050
447.770,1.052
447.800,1.047
447.830,1.049
447.860,1.053
447.890,1.053
447.920,1.047
447.950,1.048
447.980,1.047
448.010,1.049
448.040,1.039
448.070,1.038
448.100,1.048
448.130,1.052
448.160,1.047
448.190,1.050
448.220,1.038
448.250,1.046
448.280,1.054
448.310,1.049
448.340,1.043
448.370,1.050
448.400,1.053
448.430,1.044
448.460,1.049
448.490,1.056
448.520,1.055
448.550,1.056
448.580,1.056
448.610,1.065
448.640,1.077
448.670,1.101
448.700,1.099
448.730,1.053
448.760,1.007
448.790,1.035
448.820,1.046
448.850,1.059
448.880,1.037
448.910,1.024
448.940,1.027
448.970,0.991
449.000,0.955
449.030,1.001
449.060,1.037
449.090,1.044
449.120,1.053
449.150,1.082
449.180,1.057
449.210,1.039
449.240,1.039
449.270,1.032
449.300,1.020
449.330,1.023
449.360,1.034
449.390,1.053
449.420,1.065
449.450,1.094
449.480,1.072
449.510,1.069
449.540,1.060
449.570,1.039
449.600,1.072
449.630,1.059
449.660,1.046
449.690,1.030
449.720,1.037
449.750,1.002
449.780,0.989
449.810,0.996
449.840,0.944
449.870,1.029
449.900,1.077
449.930,1.049
449.960,1.033
449.990,1.035
450.020,1.036
450.050,1.025
450.080,1.021
450.110,1.045
450.140,1.023
450.170,1.021
450.200,1.049
450.230,1.021
450.260,1.024
450.290,1.065
450.320,1.017
450.350,1.075
450.380,1.035
450.410,1.023
450.440,1.071
450.470,1.030
450.500,1.014
450.530,1.036
450.560,1.022
450.590,1.055
450.620,1.044
450.650,1.068
450.680,1.100
450.710,1.075
450.740,1.011
450.770,1.023
450.800,1.019
450.830,1.022
450.860,1.043
450.890,1.020
450.920,1.034
450.950,1.037
450.980,1.021
451.010,1.067
451.040,1.030
451.070,1.007
451.100,1.012
451.130,0.995
451.160,1.001
451.190,1.005
451.220,1.036
451.250,1.049
451.280,1.059
451.310,1.015
451.340,1.063
451.370,1.045
451.400,1.019
451.430,1.038
451.460,1.034
451.490,1.020
451.520,1.017
451.550,1.025
451.580,1.050
451.610,1.031
451.640,1.029
451.670,1.036
451.700,1.032
451.730,1.015
451.760,1.013
451.790,1.002
451.820,0.982
451.850,0.992
451.880,1.052
451.910,1.080
451.940,1.059
451.970,1.020
452.000,1.056
452.030,1.048
452.060,1.030
452.090,1.036
452.120,1.039
452.150,1.021
452.180,1.017
452.210,1.024
452.240,1.046
452.270,1.012
452.300,1.009
452.330,1.007
452.360,1.040
452.390,1.062
452.420,1.075
452.450,1.045
452.480,1.046
452.510,1.053
452.540,1.039
452.570,1.034
452.600,1.052
452.630,1.036
452.660,1.031
452.690,1.045
452.720,1.035
452.750,1.046
452.780,1.048
452.810,1.053
452.840,1.061
452.870,1.039
452.900,1.031
452.930,1.065
452.960,1.049
452.990,1.041
453.020,1.046
453.050,1.054
453.080,1.036
453.110,1.036
453.140,1.031
453.170,1.031
453.200,1.028
453.230,1.036
453.260,1.054
453.290,1.038
453.320,1.028
453.350,1.049
453.380,1.062
453.410,1.056
453.440,1.028
453.470,1.021
453.500,1.036
453.530,1.022
453.560,1.028
453.590,1.030
453.620,1.030
453.650,1.026
453.680,1.026
453.710,1.033
453.740,1.042
453.770,1.044
453.800,1.044
453.830,1.045
453.860,1.041
453.890,1.023
453.920,1.046
453.950,1.036
453.980,1.020
454.010,1.035
454.040,1.047
454.070,1.044
454.100,1.032
454.130,1.034
454.160,1.033
454.190,1.035
454.220,1.031
454.250,1.042
454.280,1.046
454.310,1.036
454.340,1.033
454.370,1.038
454.400,1.044
454.430,1.046
454.460,1.037
454.490,1.036
454.520,1.033
454.550,1.035
454.580,1.035
454.610,1.036
454.640,1.036
454.670,1.037
454.700,1.035
454.730,1.036
454.760,1.040
454.790,1.034
454.820,1.032
454.850,1.039
454.880,1.035
454.910,1.029
454.940,1.041
454.970,1.038
455.000,1.044
455.030,1.034
455.060,1.034
455.090,1.043
455.120,1.048
455.150,1.038
455.180,1.031
455.210,1.039
455.240,1.039
455.270,1.030
455.300,1.037
455.330,1.039
455.360,1.044
455.390,1.033
455.420,1.036
455.450,1.038
455.480,1.041
455.510,1.035
455.540,1.038
455.570,1.034
455.600,1.036
455.630,1.040
455.660,1.047
455.690,1.036
455.720,1.037
455.750,1.028
455.780,1.035
455.810,1.021
455.840,1.016
455.870,0.983
455.900,0.998
455.930,0.990
455.960,1.000
455.990,1.007
456.020,1.002
456.050,1.060
456.080,1.105
456.110,1.120
456.140,1.122
456.170,1.124
456.200,1.097
456.230,1.082
456.260,1.107
456.290,1.070
456.320,1.041
456.350,1.050
456.380,1.062
456.410,1.042
456.440,1.029
456.470,1.048
456.500,1.034
456.530,1.040
456.560,1.066
456.590,1.075
456.620,1.035
456.650,1.051
456.680,1.055
456.710,1.049
456.740,1.046
456.770,1.052
456.800,1.059
456.830,1.034
456.860,1.040
456.890,1.054
456.920,1.054
456.950,1.044
456.980,1.046
457.010,1.049
457.040,1.049
457.070,1.037
457.100,1.040
457.130,1.041
457.160,1.043
457.190,1.055
457.220,1.050
457.250,1.053
457.280,1.048
457.310,1.057
457.340,1.057
457.370,1.060
457.400,1.059
457.430,1.051
457.460,1.046
457.490,1.058
457.520,1.060
457.550,1.050
457.580,1.048
457.610,1.054
457.640,1.049
457.670,1.042
457.700,1.051
457.730,1.058
457.760,1.052
457.790,1.043
457.820,1.045
457.850,1.053
457.880,1.047
457.910,1.052
457.940,1.058
457.970,1.046
458.000,1.040
458.030,1.050
458.060,1.053
458.090,1.058
458.120,1.057
458.150,1.054
458.180,1.047
458.210,1.048
458.240,1.046
458.270,1.054
458.300,1.050
458.330,1.051
458.360,1.052
458.390,1.054
458.420,1.052
458.450,1.053
458.480,1.049
458.510,1.051
458.540,1.045
458.570,1.047
458.600,1.044
458.630,1.049
458.660,1.052
458.690,1.044
458.720,1.048
458.750,1.055
458.780,1.060
458.810,1.058
458.840,1.052
458.870,1.061
458.900,1.056
458.930,1.047
458.960,1.054
458.990,1.056
459.020,1.052
459.050,1.039
459.080,1.042
459.110,1.048
459.140,1.054
459.170,1.048
459.200,1.043
459.230,1.054
459.260,1.059
459.290,1.044
459.320,1.046
459.350,1.050
459.380,1.057
459.410,1.047
459.440,1.049
459.470,1.055
459.500,1.052
459.530,1.054
459.560,1.060
459.590,1.061
459.620,1.049
459.650,1.049
459.680,1.050
459.710,1.056
459.740,1.043
459.770,1.041
459.800,1.054
459.830,1.046
459.860,1.045
459.890,1.049
459.920,1.048
459.950,1.050
459.980,1.050
460.010,1.053
460.040,1.048
460.070,1.048
460.100,1.046
460.130,1.052
460.160,1.049
460.190,1.045
460.220,1.049
460.250,1.055
460.280,1.057
460.310,1.050
460.340,1.050
460.370,1.051
460.400,1.048
460.430,1.052
460.460,1.053
460.490,1.045
460.520,1.036
460.550,1.042
460.580,1.019
460.610,1.052
460.640,1.057
460.670,1.062
460.700,1.080
460.730,1.077
460.760,1.064
460.790,1.050
460.820,1.051
460.850,1.044
460.880,1.043
460.910,1.041
460.940,1.040
460.970,1.047
461.000,1.046
461.030,1.056
461.060,1.057
461.090,1.045
461.120,1.047
461.150,1.051
461.180,1.065
461.210,1.052
461.240,1.047
461.270,1.048
461.300,1.054
461.330,1.051
461.360,1.048
461.390,1.059
461.420,1.060
461.450,1.052
461.480,1.060
461.510,1.050
461.540,1.045
461.570,1.047
461.600,1.042
461.630,1.047
461.660,1.055
461.690,1.056
461.720,1.052
461.750,1.059
461.780,1.049
461.810,1.056
461.840,1.054
461.870,1.058
461.900,1.060
461.930,1.055
461.960,1.052
461.990,1.049
462.020,1.048
462.050,1.045
462.080,1.046
462.110,1.049
462.140,1.050
462.170,1.059
462.200,1.053
462.230,1.051
462.260,1.046
462.290,1.052
462.320,1.049
462.350,1.050
462.380,1.049
462.410,1.056
462.440,1.050
462.470,1.049
462.500,1.052
462.530,1.051
462.560,1.057
462.590,1.043
462.620,1.049
462.650,1.055
462.680,1.051
462.710,1.048
462.740,1.044
462.770,1.054
462.800,1.056
462.830,1.052
462.860,1.048
462.890,1.051
462.920,1.051
462.950,1.053
462.980,1.049
463.010,1.051
463.040,1.046
463.070,1.054
463.100,1.054
463.130,1.058
463.160,1.051
463.190,1.054
463.220,1.062
463.250,1.051
463.280,1.051
463.310,1.052
463.340,1.055
463.370,1.047
463.400,1.044
463.430,1.047
463.460,1.048
463.490,1.051
463.520,1.049
463.550,1.046
463.580,1.058
463.610,1.062
463.640,1.054
463.670,1.052
463.700,1.048
463.730,1.047
463.760,1.056
463.790,1.056
463.820,1.052
463.850,1.052
463.880,1.059
463.910,1.051
463.940,1.048
463.970,1.048
464.000,1.049
464.030,1.047
464.060,1.042
464.090,1.046
464.120,1.052
464.150,1.043
464.180,1.047
464.210,1.056
464.240,1.052
464.270,1.049
464.300,1.057
464.330,1.056
464.360,1.049
464.390,1.053
464.420,1.051
464.450,1.058
464.480,1.051
464.510,1.051
464.540,1.052
464.570,1.047
464.600,1.051
464.630,1.056
464.660,1.056
464.690,1.055
464.720,1.052
464.750,1.053
464.780,1.053
464.810,1.046
464.840,1.045
464.870,1.043
464.900,1.050
464.930,1.048
464.960,1.047
464.990,1.056
465.020,1.059
465.050,1.060
465.080,1.050
465.110,1.049
465.140,1.052
465.170,1.049
465.200,1.048
465.230,1.056
465.260,1.052
465.290,1.048
465.320,1.055
465.350,1.048
465.380,1.050
465.410,1.054
465.440,1.048
465.470,1.047
465.500,1.046
465.530,1.050
465.560,1.049
465.590,1.048
465.620,1.050
465.650,1.056
465.680,1.052
465.710,1.052
465.740,1.053
465.770,1.053
465.800,1.046
465.830,1.048
465.860,1.048
465.890,1.053
465.920,1.045
465.950,1.052
465.980,1.054
466.010,1.049
466.040,1.055
466.070,1.059
466.100,1.050
466.130,1.048
466.160,1.049
466.190,1.043
466.220,1.048
466.250,1.042
466.280,1.047
466.310,1.052
466.340,1.051
466.370,1.057
466.400,1.053
466.430,1.056
466.460,1.050
466.490,1.050
466.520,1.046
466.550,1.055
466.580,1.049
466.610,1.049
466.640,1.049
466.670,1.050
466.700,1.054
466.730,1.051
466.760,1.058
466.790,1.053
466.820,1.051
466.850,1.051
466.880,1.054
466.910,1.049
466.940,1.052
466.970,1.047
467.000,1.045
467.030,1.047
467.060,1.046
467.090,1.051
467.120,1.046
467.150,1.052
467.180,1.056
467.210,1.051
467.240,1.050
467.270,1.058
467.300,1.057
467.330,1.046
467.360,1.044
467.390,1.046
467.420,1.050
467.450,1.055
467.480,1.052
467.510,1.055
467.540,1.048
467.570,1.050
467.600,1.057
467.630,1.059
467.660,1.050
467.690,1.043
467.720,1.036
467.750,1.054
467.780,1.052
467.810,1.047
467.840,1.050
467.870,1.051
467.900,1.057
467.930,1.057
467.960,1.053
467.990,1.044
468.020,1.047
468.050,1.051
468.080,1.048
468.110,1.049
468.140,1.052
468.170,1.053
468.200,1.045
468.230,1.057
468.260,1.060
468.290,1.052
468.320,1.047
468.350,1.053
468.380,1.056
468.410,1.051
468.440,1.048
468.470,1.049
468.500,1.050
468.530,1.049
468.560,1.057
468.590,1.059
468.620,1.070
468.650,1.094
468.680,1.148
468.710,1.161
468.740,1.163
468.770,1.114
468.800,1.069
468.830,1.079
468.860,1.037
468.890,1.011
468.920,0.994
468.950,0.967
468.980,0.977
469.010,0.985
469.040,0.999
469.070,0.988
469.100,1.021
469.130,1.009
469.160,1.020
469.190,1.031
469.220,1.018
469.250,1.021
469.280,1.024
469.310,1.020
469.340,1.016
469.370,1.024
469.400,1.041
469.430,1.036
469.460,1.033
469.490,1.040
469.520,1.021
469.550,1.036
469.580,1.034
469.610,1.030
469.640,1.021
469.670,1.021
469.700,1.032
469.730,1.042
469.760,1.029
469.790,1.021
469.820,1.035
469.850,1.033
469.880,1.028
469.910,1.021
469.940,1.015
469.970,1.036
470.000,1.040
470.030,1.028
470.060,1.031
470.090,1.023
470.120,1.029
470.150,1.034
470.180,1.016
470.210,1.031
470.240,1.034
470.270,1.035
470.300,1.022
470.330,1.028
470.360,1.030
470.390,1.034
470.420,1.035
470.450,1.033
470.480,1.031
470.510,1.037
470.540,1.021
470.570,1.030
470.600,1.038
470.630,1.032
470.660,1.024
470.690,1.028
470.720,1.032
470.750,1.027
470.780,1.029
470.810,1.034
470.840,1.027
470.870,1.031
470.900,1.028
470.930,1.023
470.960,1.028
470.990,1.028
471.020,1.029
471.050,1.034
471.080,1.025
471.110,1.031
471.140,1.039
471.170,1.024
471.200,1.034
471.230,1.030
471.260,1.028
471.290,1.031
471.320,1.021
471.350,1.030
471.380,1.029
471.410,1.030
471.440,1.030
471.470,1.033
471.500,1.027
471.530,1.032
471.560,1.031
471.590,1.028
471.620,1.033
471.650,1.027
471.680,1.029
471.710,1.030
471.740,1.032
471.770,1.025
471.800,1.021
471.830,1.034
471.860,1.032
471.890,1.033
471.920,1.036
471.950,1.030
471.980,1.028
472.010,1.023
472.040,1.025
472.070,1.024
472.100,1.029
472.130,1.032
472.160,1.036
472.190,1.030
472.220,1.022
472.250,1.026
472.280,1.032
472.310,1.029
472.340,1.027
472.370,1.026
472.400,1.030
472.430,1.027
472.460,1.033
472.490,1.032
472.520,1.025
472.550,1.036
472.580,1.029
472.610,1.030
472.640,1.028
472.670,1.033
472.700,1.029
472.730,1.023
472.760,1.028
472.790,1.028
472.820,1.027
472.850,1.029
472.880,1.037
472.910,1.029
472.940,1.027
472.970,1.034
473.000,1.033
473.030,1.031
473.060,1.031
473.090,1.030
473.120,1.028
473.150,1.026
473.180,1.029
473.210,1.027
473.240,1.030
473.270,1.029
473.300,1.036
473.330,1.030
473.360,1.030
473.390,1.030
473.420,1.028
473.450,1.030
473.480,1.030
473.510,1.028
473.540,1.023
473.570,1.031
473.600,1.031
473.630,1.027
473.660,1.030
473.690,1.033
473.720,1.028
473.750,1.029
473.780,1.032
473.810,1.026
473.840,1.026
473.870,1.024
473.900,1.031
473.930,1.020
473.960,1.028
473.990,1.039
474.020,1.035
474.050,1.036
474.080,1.033
474.110,1.032
474.140,1.030
474.170,1.029
474.200,1.027
474.230,1.028
474.260,1.034
474.290,1.046
474.320,1.071
474.350,1.040
474.380,1.054
474.410,1.067
474.440,1.048
474.470,1.047
474.500,1.037
474.530,1.046
474.560,1.036
474.590,1.035
474.620,1.039
474.650,1.041
474.680,1.038
474.710,1.029
474.740,1.038
474.770,1.044
474.800,1.050
474.830,1.021
474.860,1.041
474.890,1.064
474.920,1.059
474.950,1.029
474.980,1.039
475.010,1.029
475.040,1.042
475.070,0.986
475.100,0.995
475.130,0.990
475.160,0.989
475.190,0.955
475.220,1.060
475.250,1.042
475.280,0.991
475.310,1.022
475.340,1.037
475.370,1.016
475.400,1.006
475.430,1.012
475.460,1.013
475.490,1.022
475.520,1.024
475.550,1.011
475.580,1.036
475.610,1.055
475.640,1.036
475.670,1.012
475.700,1.019
475.730,1.040
475.760,1.020
475.790,1.032
475.820,1.065
475.850,1.060
475.880,1.032
475.910,1.012
475.940,1.012
475.970,1.030
476.000,1.030
476.030,1.019
476.060,1.027
476.090,1.037
476.120,1.066
476.150,1.048
476.180,1.024
476.210,1.034
476.240,1.060
476.270,1.054
476.300,1.065
476.330,1.099
476.360,1.122
476.390,1.080
476.420,1.077
476.450,1.109
476.480,1.085
476.510,1.044
476.540,1.021
476.570,1.012
476.600,1.012
476.630,1.031
476.660,1.033
476.690,1.050
476.720,1.057
476.750,1.055
476.780,1.049
476.810,1.029
476.840,1.022
476.870,1.038
476.900,1.039
476.930,1.028
476.960,1.016
476.990,1.044
477.020,1.034
477.050,1.021
477.080,1.017
477.110,1.008
477.140,1.019
477.170,1.023
477.200,1.015
477.230,1.002
477.260,1.001
477.290,0.999
477.320,1.004
477.350,0.992
477.380,0.991
477.410,0.988
477.440,0.996
477.470,0.995
477.500,0.990
477.530,0.996
477.560,1.002
477.590,1.005
477.620,1.006
477.650,0.998
477.680,1.019
477.710,0.988
477.740,0.991
477.770,1.004
477.800,0.989
477.830,1.007
477.860,1.018
477.890,1.004
477.920,1.020
477.950,1.042
477.980,1.012
478.010,1.003
478.040,1.006
478.070,1.006
478.100,1.012
478.130,1.014
478.160,1.014
478.190,1.007
478.220,1.021
478.250,1.021
478.280,1.004
478.310,1.013
478.340,1.015
478.370,1.011
478.400,1.006
478.430,1.026
478.460,1.015
478.490,1.005
478.520,1.011
478.550,1.014
478.580,1.011
478.610,1.007
478.640,0.998
478.670,1.002
478.700,1.010
478.730,1.031
478.760,1.013
478.790,0.999
478.820,1.002
478.850,1.014
478.880,1.005
478.910,0.987
478.940,1.003
478.970,1.029
479.000,1.016
479.030,0.999
479.060,1.021
479.090,1.018
479.120,1.005
479.150,1.011
479.180,1.012
479.210,1.006
479.240,1.005
479.270,1.022
479.300,1.016
479.330,1.003
479.360,1.015
479.390,1.018
479.420,1.005
479.450,1.006
479.480,1.018
479.510,1.007
479.540,1.003
479.570,1.005
479.600,1.023
479.630,1.021
479.660,1.021
479.690,1.012
479.720,1.010
479.750,1.013
479.780,1.013
479.810,1.015
479.840,1.008
479.870,1.011
479.900,1.010
479.930,1.012
479.960,1.010
479.990,1.011
480.020,1.015
480.050,1.014
480.080,1.011
480.110,1.012
480.140,1.004
480.170,1.012
480.200,1.018
480.230,1.011
480.260,1.015
480.290,1.010
480.320,1.012
480.350,1.014
480.380,1.011
480.410,1.007
480.440,1.010
480.470,1.013
480.500,1.008
480.530,1.007
480.560,1.011
480.590,1.017
480.620,1.015
480.650,1.023
480.680,1.021
480.710,1.010
480.740,1.009
480.770,1.013
480.800,1.012
480.830,1.020
480.860,1.020
480.890,1.007
480.920,1.010
480.950,1.037
480.980,1.022
481.010,1.023
481.040,1.014
481.070,0.995
481.100,0.995
481.130,0.995
481.160,0.991
481.190,1.009
481.220,1.015
481.250,1.022
481.280,1.012
481.310,1.023
481.340,1.018
481.370,1.037
481.400,1.030
481.430,1.037
481.460,1.030
481.490,1.007
481.520,1.014
481.550,1.001
481.580,1.004
481.610,1.000
481.640,0.998
481.670,1.001
481.700,1.015
481.730,1.011
481.760,1.011
481.790,1.007
481.820,1.006
481.850,1.017
481.880,1.020
481.910,1.008
481.940,1.018
481.970,1.014
482.000,1.005
482.030,1.006
482.060,1.010
482.090,1.003
482.120,1.009
482.150,1.013
482.180,1.006
482.210,1.008
482.240,1.004
482.270,1.004
482.300,1.007
482.330,1.008
482.360,1.004
482.390,1.006
482.420,1.011
482.450,1.009
482.480,1.010
482.510,1.009
482.540,1.006
482.570,1.011
482.600,1.010
482.630,1.006
482.660,1.001
482.690,1.007
482.720,1.016
482.750,1.013
482.780,0.997
482.810,1.008
482.840,1.019
482.870,1.021
482.900,1.013
482.930,1.011
482.960,1.002
482.990,1.004
483.020,1.009
483.050,1.012
483.080,1.001
483.110,1.003
483.140,1.008
483.170,1.001
483.200,0.991
483.230,1.005
483.260,1.009
483.290,1.002
483.320,1.000
483.350,1.006
483.380,1.008
483.410,1.006
483.440,1.002
483.470,1.006
483.500,0.997
483.530,1.001
483.560,1.011
483.590,1.017
483.620,1.014
483.650,1.005
483.680,1.007
483.710,1.006
483.740,1.008
483.770,1.007
483.800,1.008
483.830,1.012
483.860,1.011
483.890,1.010
483.920,1.004
483.950,1.001
483.980,1.006
484.010,1.015
484.040,1.016
484.070,1.011
484.100,1.012
484.130,1.009
484.160,1.011
484.190,1.011
484.220,1.010
484.250,1.009
484.280,1.009
484.310,1.006
484.340,1.005
484.370,1.006
484.400,1.006
484.430,1.008
484.460,1.007
484.490,1.010
484.520,1.009
484.550,0.999
484.580,1.014
484.610,1.013
484.640,1.006
484.670,1.010
484.700,1.009
484.730,1.006
484.760,1.006
484.790,1.016
484.820,1.004
484.850,1.012
484.880,1.012
484.910,1.014
484.940,1.008
484.970,1.000
485.000,1.015
485.030,1.009
485.060,1.005
485.090,1.013
485.120,1.008
485.150,1.007
485.180,1.002
485.210,1.013
485.240,1.007
485.270,1.006
485.300,1.015
485.330,1.004
485.360,1.004
485.390,1.008
485.420,1.007
485.450,1.007
485.480,1.017
485.510,1.006
485.540,1.008
485.570,1.010
485.600,1.005
485.630,1.009
485.660,1.007
485.690,1.007
485.720,1.006
485.750,1.013
485.780,1.010
485.810,1.002
485.840,1.008
485.870,1.004
485.900,1.000
485.930,1.016
485.960,1.018
485.990,1.006
486.020,1.004
486.050,1.009
486.080,1.014
486.110,1.002
486.140,1.006
486.170,1.011
486.200,1.013
486.230,1.009
486.260,1.011
486.290,1.010
486.320,1.005
486.350,1.010
486.380,1.004
486.410,0.997
486.440,1.004
486.470,0.999
486.500,0.998
486.530,1.006
486.560,1.006
486.590,0.998
486.620,1.005
486.650,1.006
486.680,1.000
486.710,1.004
486.740,1.012
486.770,1.010
486.800,1.013
486.830,1.011
486.860,1.006
486.890,1.000
486.920,1.002
486.950,1.009
486.980,0.997
487.010,1.004
487.040,1.006
487.070,1.009
487.100,1.007
487.130,1.010
487.160,1.009
487.190,1.008
487.220,1.013
487.250,1.000
487.280,1.003
487.310,1.006
487.340,1.007
487.370,1.001
487.400,1.007
487.430,1.004
487.460,1.004
487.490,1.013
487.520,1.010
487.550,1.009
487.580,1.007
487.610,1.004
487.640,1.002
487.670,1.002
487.700,1.006
487.730,1.010
487.760,1.004
487.790,1.006
487.820,1.006
487.850,1.004
487.880,1.011
487.910,1.005
487.940,1.009
487.970,1.014
488.000,1.008
488.030,1.003
488.060,1.003
488.090,1.009
488.120,1.008
488.150,1.005
488.180,1.008
488.210,1.011
488.240,1.009
488.270,1.009
488.300,1.009
488.330,1.003
488.360,1.004
488.390,1.008
488.420,1.004
488.450,1.009
488.480,1.003
