df_hash,22ZHK4.L745P3
382.950,1.011
382.980,0.998
383.010,0.991
383.040,0.986
383.070,0.985
383.100,0.991
383.130,0.991
383.160,0.991
383.190,0.999
383.220,0.989
383.250,0.992
383.280,0.993
383.310,0.989
383.340,0.996
383.370,0.988
383.400,0.991
383.430,0.987
383.460,0.992
383.490,0.989
383.520,0.982
383.550,0.984
383.580,0.986
383.610,0.980
383.640,0.991
383.670,0.992
383.700,0.982
383.730,0.981
383.760,0.987
383.790,0.988
383.820,0.974
383.850,0.987
383.880,0.990
383.910,0.975
383.940,0.972
383.970,0.978
384.000,0.995
384.030,0.980
384.060,0.992
384.090,0.981
384.120,0.982
384.150,0.999
384.180,0.992
384.210,0.985
384.240,0.990
384.270,0.984
384.300,0.977
384.330,0.981
384.360,0.984
384.390,0.979
384.420,0.989
384.450,0.985
384.480,0.995
384.510,0.997
384.540,0.987
384.570,0.981
384.600,0.985
384.630,0.986
384.660,0.990
384.690,0.991
384.720,0.996
384.750,0.984
384.780,0.986
384.810,0.994
384.840,0.990
384.870,1.002
384.900,0.986
384.930,0.990
384.960,0.979
384.990,0.984
385.020,0.971
385.050,0.980
385.080,0.985
385.110,0.987
385.140,0.992
385.170,0.997
385.200,0.986
385.230,0.980
385.260,0.979
385.290,0.989
385.320,0.989
385.350,0.988
385.380,0.989
385.410,0.989
385.440,0.991
385.470,0.983
385.500,0.988
385.530,0.987
385.560,0.980
385.590,0.980
385.620,0.987
385.650,0.991
385.680,0.991
385.710,0.990
385.740,0.987
385.770,0.987
385.800,0.982
385.830,0.978
385.860,0.990
385.890,1.000
385.920,0.985
385.950,0.994
385.980,0.989
386.010,0.978
386.040,0.991
386.070,0.995
386.100,0.988
386.130,0.992
386.160,0.996
386.190,0.991
386.220,0.982
386.250,1.000
386.280,0.999
386.310,0.999
386.340,0.991
386.370,0.997
386.400,0.996
386.430,0.984
386.460,0.962
386.490,0.993
386.520,1.020
386.550,1.016
386.580,0.998
386.610,1.008
386.640,1.000
386.670,0.986
386.700,0.973
386.730,0.980
386.760,0.987
386.790,0.975
386.820,0.978
386.850,0.999
386.880,0.991
386.910,0.979
386.940,0.992
386.970,1.025
387.000,0.961
387.030,0.966
387.060,1.000
387.090,0.992
387.120,0.982
387.150,1.000
387.180,0.991
387.210,0.982
387.240,1.017
387.270,0.979
387.300,0.975
387.330,0.968
387.360,0.969
387.390,0.998
387.420,0.954
387.450,1.004
387.480,0.982
387.510,0.974
387.540,0.983
387.570,0.994
387.600,0.979
387.630,0.976
387.660,0.973
387.690,0.970
387.720,0.959
387.750,0.979
387.780,1.003
387.810,1.021
387.840,0.997
387.870,0.989
387.900,0.983
387.930,0.985
387.960,0.998
387.990,0.995
388.020,0.989
388.050,0.990
388.080,0.983
388.110,0.971
388.140,0.983
388.170,0.987
388.200,0.984
388.230,0.997
388.260,0.984
388.290,0.981
388.320,0.983
388.350,0.978
388.380,0.980
388.410,0.987
388.440,0.974
388.470,0.981
388.500,0.974
388.530,0.979
388.560,0.979
388.590,0.985
388.620,0.986
388.650,0.977
388.680,0.979
388.710,0.990
388.740,0.987
388.770,0.981
388.800,0.985
388.830,0.986
388.860,0.986
388.890,0.979
388.920,0.985
388.950,0.988
388.980,0.982
389.010,0.980
389.040,0.985
389.070,0.983
389.100,0.989
389.130,0.987
389.160,0.986
389.190,0.982
389.220,0.985
389.250,0.987
389.280,0.984
389.310,0.982
389.340,0.987
389.370,0.987
389.400,0.978
389.430,0.979
389.460,0.981
389.490,0.986
389.520,0.986
389.550,0.984
389.580,0.979
389.610,0.986
389.640,0.990
389.670,0.986
389.700,0.976
389.730,0.991
389.760,0.989
389.790,0.979
389.820,0.983
389.850,0.982
389.880,0.988
389.910,0.988
389.940,0.977
389.970,0.990
390.000,0.990
390.030,0.981
390.060,0.982
390.090,0.988
390.120,0.986
390.150,0.986
390.180,0.982
390.210,0.989
390.240,0.983
390.270,0.990
390.300,0.987
390.330,0.991
390.360,0.985
390.390,0.989
390.420,0.981
390.450,0.980
390.480,0.984
390.510,0.987
390.540,0.983
390.570,0.985
390.600,0.985
390.630,0.989
390.660,0.980
390.690,0.977
390.720,0.992
390.750,0.994
390.780,0.993
390.810,0.995
390.840,0.987
390.870,0.980
390.900,0.984
390.930,0.979
390.960,0.983
390.990,0.986
391.020,0.988
391.050,0.986
391.080,0.982
391.110,0.979
391.140,0.980
391.170,0.991
391.200,0.990
391.230,0.979
391.260,0.985
391.290,0.988
391.320,0.978
391.350,0.985
391.380,0.987
391.410,0.983
391.440,0.988
391.470,0.989
391.500,0.985
391.530,0.980
391.560,0.980
391.590,0.984
391.620,0.984
391.650,0.986
391.680,0.993
391.710,0.986
391.740,0.984
391.770,0.981
391.800,0.988
391.830,0.989
391.860,0.983
391.890,0.982
391.920,0.988
391.950,0.988
391.980,0.980
392.010,0.983
392.040,0.993
392.070,0.989
392.100,0.982
392.130,0.990
392.160,0.989
392.190,0.986
392.220,0.990
392.250,0.987
392.280,0.992
392.310,0.983
392.340,0.999
392.370,0.982
392.400,0.973
392.430,0.975
392.460,0.992
392.490,1.001
392.520,0.996
392.550,0.986
392.580,0.993
392.610,0.988
392.640,0.980
392.670,0.986
392.700,0.985
392.730,0.980
392.760,0.990
392.790,0.989
392.820,0.986
392.850,0.993
392.880,0.987
392.910,0.989
392.940,0.981
392.970,0.987
393.000,0.996
393.030,0.990
393.060,0.977
393.090,0.987
393.120,0.984
393.150,0.993
393.180,0.979
393.210,0.972
393.240,0.990
393.270,0.984
393.300,0.993
393.330,0.987
393.360,0.991
393.390,0.993
393.420,0.989
393.450,0.992
393.480,0.982
393.510,0.982
393.540,0.987
393.570,0.989
393.600,0.986
393.630,0.999
393.660,0.987
393.690,0.987
393.720,0.991
393.750,0.992
393.780,0.990
393.810,0.981
393.840,0.982
393.870,0.998
393.900,0.989
393.930,0.986
393.960,0.987
393.990,0.980
394.020,0.991
394.050,0.991
394.080,0.979
394.110,0.994
394.140,0.988
394.170,0.978
394.200,0.986
394.230,0.993
394.260,0.988
394.290,0.986
394.320,0.991
394.350,0.983
394.380,0.990
394.410,0.993
394.440,0.995
394.470,0.982
394.500,0.992
394.530,1.002
394.560,0.990
394.590,0.990
394.620,0.990
394.650,1.013
394.680,1.015
394.710,0.989
394.740,0.969
394.770,0.992
394.800,0.988
394.830,0.993
394.860,0.982
394.890,0.987
394.920,0.985
394.950,0.977
394.980,0.985
395.010,0.965
395.040,0.963
395.070,0.967
395.100,0.993
395.130,1.014
395.160,0.988
395.190,0.980
395.220,0.983
395.250,0.984
395.280,0.970
395.310,0.965
395.340,0.973
395.370,0.980
395.400,0.976
395.430,0.985
395.460,0.979
395.490,0.990
395.520,1.012
395.550,1.003
395.580,0.988
395.610,0.995
395.640,1.010
395.670,1.005
395.700,0.985
395.730,0.997
395.760,0.989
395.790,0.987
395.820,0.998
395.850,0.997
395.880,0.992
395.910,0.998
395.940,0.999
395.970,0.996
396.000,0.991
396.030,0.994
396.060,0.992
396.090,0.988
396.120,1.001
396.150,0.999
396.180,0.997
396.210,0.989
396.240,0.995
396.270,1.002
396.300,0.988
396.330,0.992
396.360,1.002
396.390,0.999
396.420,1.000
396.450,1.014
396.480,1.017
396.510,0.997
396.540,0.989
396.570,0.987
396.600,0.996
396.630,0.990
396.660,0.986
396.690,1.006
396.720,0.991
396.750,0.998
396.780,1.012
396.810,1.004
396.840,0.992
396.870,1.004
396.900,1.005
396.930,0.997
396.960,0.987
396.990,0.997
397.020,1.010
397.050,1.000
397.080,0.985
397.110,0.991
397.140,0.998
397.170,0.998
397.200,0.997
397.230,0.986
397.260,0.998
397.290,1.020
397.320,1.000
397.350,0.994
397.380,0.998
397.410,1.008
397.440,0.988
397.470,1.004
397.500,1.007
397.530,0.987
397.560,0.996
397.590,1.006
397.620,1.018
397.650,1.003
397.680,0.999
397.710,0.996
397.740,0.998
397.770,1.002
397.800,1.012
397.830,0.995
397.860,0.996
397.890,1.006
397.920,1.008
397.950,1.002
397.980,0.998
398.010,1.001
398.040,1.006
398.070,1.000
398.100,1.001
398.130,1.001
398.160,1.000
398.190,1.011
398.220,1.001
398.250,1.001
398.280,1.001
398.310,0.998
398.340,1.004
398.370,1.004
398.400,1.002
398.430,1.011
398.460,1.000
398.490,0.996
398.520,0.995
398.550,0.998
398.580,1.005
398.610,1.012
398.640,1.011
398.670,1.000
398.700,0.987
398.730,1.006
398.760,1.006
398.790,0.999
398.820,0.995
398.850,0.996
398.880,1.029
398.910,1.013
398.940,1.015
398.970,1.015
399.000,1.037
399.030,0.998
399.060,0.982
399.090,1.008
399.120,0.983
399.150,1.014
399.180,1.026
399.210,1.005
399.240,1.006
399.270,0.972
399.300,0.957
399.330,1.006
399.360,1.013
399.390,1.043
399.420,1.006
399.450,0.959
399.480,0.979
399.510,0.967
399.540,1.016
399.570,1.031
399.600,1.017
399.630,0.989
399.660,0.950
399.690,0.953
399.720,0.973
399.750,0.982
399.780,0.982
399.810,0.967
399.840,0.969
399.870,0.965
399.900,0.896
399.930,0.979
399.960,0.986
399.990,0.999
400.020,0.972
400.050,0.982
400.080,0.979
400.110,0.988
400.140,1.018
400.170,1.004
400.200,0.961
400.230,0.950
400.260,0.968
400.290,0.956
400.320,0.938
400.350,0.960
400.380,0.979
400.410,0.987
400.440,1.016
400.470,1.040
400.500,1.020
400.530,1.016
400.560,1.018
400.590,1.021
400.620,1.009
400.650,1.004
400.680,1.013
400.710,1.003
400.740,1.023
400.770,1.008
400.800,1.005
400.830,1.012
400.860,1.004
400.890,1.020
400.920,1.027
400.950,1.022
400.980,1.025
401.010,1.037
401.040,1.033
401.070,1.008
401.100,0.979
401.130,0.978
401.160,0.976
401.190,0.942
401.220,0.868
401.250,0.991
401.280,1.017
401.310,1.022
401.340,1.030
401.370,1.028
401.400,1.051
401.430,1.044
401.460,1.022
401.490,1.014
401.520,0.961
401.550,0.976
401.580,0.985
401.610,0.991
401.640,0.993
401.670,1.029
401.700,1.024
401.730,1.012
401.760,1.009
401.790,1.003
401.820,0.996
401.850,1.002
401.880,1.020
401.910,1.010
401.940,1.000
401.970,1.012
402.000,0.995
402.030,1.011
402.060,1.008
402.090,0.990
402.120,0.993
402.150,1.008
402.180,0.994
402.210,0.990
402.240,0.988
402.270,1.001
402.300,1.003
402.330,0.988
402.360,0.995
402.390,0.999
402.420,0.998
402.450,1.001
402.480,0.998
402.510,1.009
402.540,1.005
402.570,0.990
402.600,0.993
402.630,0.993
402.660,0.994
402.690,0.995
402.720,0.995
402.750,0.996
402.780,0.997
402.810,1.006
402.840,1.014
402.870,1.011
402.900,1.010
402.930,1.009
402.960,1.011
402.990,1.007
403.020,1.006
403.050,1.001
403.080,0.997
403.110,1.002
403.140,1.008
403.170,0.999
403.200,0.998
403.230,1.008
403.260,1.002
403.290,1.012
403.320,1.011
403.350,1.009
403.380,1.003
403.410,1.004
403.440,1.014
403.470,1.005
403.500,0.998
403.530,1.007
403.560,1.013
403.590,1.003
403.620,1.007
403.650,1.007
403.680,1.007
403.710,1.004
403.740,1.016
403.770,1.011
403.800,1.006
403.830,1.011
403.860,1.008
403.890,1.010
403.920,1.011
403.950,1.004
403.980,0.996
404.010,0.996
404.040,0.993
404.070,0.990
404.100,0.997
404.130,0.960
404.160,0.965
404.190,0.966
404.220,0.976
404.250,0.975
404.280,0.985
404.310,1.009
404.340,0.995
404.370,0.975
404.400,0.985
404.430,0.975
404.460,0.970
404.490,0.967
404.520,0.964
404.550,0.958
404.580,0.962
404.610,0.972
404.640,0.964
404.670,0.971
404.700,0.966
404.730,0.929
404.760,0.941
404.790,0.975
404.820,0.949
404.850,0.918
404.880,1.008
404.910,0.990
404.940,0.982
404.970,1.040
405.000,1.030
405.030,1.087
405.060,0.988
405.090,1.035
405.120,0.980
405.150,1.012
405.180,1.013
405.210,1.021
405.240,1.001
405.270,1.021
405.300,1.008
405.330,0.967
405.360,0.951
405.390,0.947
405.420,0.941
405.450,0.976
405.480,0.993
405.510,0.990
405.540,0.976
405.570,0.968
405.600,0.990
405.630,0.986
405.660,0.961
405.690,1.048
405.720,0.993
405.750,0.966
405.780,0.954
405.810,0.966
405.840,0.956
405.870,0.979
405.900,0.998
405.930,0.992
405.960,0.968
405.990,0.930
406.020,0.921
406.050,0.947
406.080,0.966
406.110,0.992
406.140,1.001
406.170,1.038
406.200,1.074
406.230,1.059
406.260,0.989
406.290,0.971
406.320,0.917
406.350,0.938
406.380,0.957
406.410,0.974
406.440,0.951
406.470,1.011
406.500,0.978
406.530,0.949
406.560,0.966
406.590,0.916
406.620,0.951
406.650,0.980
406.680,0.970
406.710,0.967
406.740,1.001
406.770,1.026
406.800,0.991
406.830,0.989
406.860,0.973
406.890,0.973
406.920,0.986
406.950,0.979
406.980,0.952
407.010,0.945
407.040,0.929
407.070,0.937
407.100,0.956
407.130,0.976
407.160,0.994
407.190,1.002
407.220,1.006
407.250,1.003
407.280,0.962
407.310,0.927
407.340,0.945
407.370,0.935
407.400,0.960
407.430,0.957
407.460,0.964
407.490,1.005
407.520,0.994
407.550,0.937
407.580,0.961
407.610,0.969
407.640,0.949
407.670,0.946
407.700,0.957
407.730,0.954
407.760,0.962
407.790,0.979
407.820,0.977
407.850,0.959
407.880,0.987
407.910,0.981
407.940,0.958
407.970,0.965
408.000,0.977
408.030,0.986
408.060,0.980
408.090,0.972
408.120,0.979
408.150,0.978
408.180,0.967
408.210,0.979
408.240,0.972
408.270,0.975
408.300,0.974
408.330,0.973
408.360,0.969
408.390,0.964
408.420,0.958
408.450,0.961
408.480,0.964
408.510,0.961
408.540,0.962
408.570,0.971
408.600,0.970
408.630,0.978
408.660,0.980
408.690,0.975
408.720,0.974
408.750,0.983
408.780,0.982
408.810,0.969
408.840,0.986
408.870,0.990
408.900,0.989
408.930,0.990
408.960,0.984
408.990,0.982
409.020,0.987
409.050,0.985
409.080,0.984
409.110,0.993
409.140,0.979
409.170,0.972
409.200,1.000
409.230,1.002
409.260,0.966
409.290,0.960
409.320,0.964
409.350,0.965
409.380,0.975
409.410,0.994
409.440,0.955
409.470,1.001
409.500,0.987
409.530,0.958
409.560,0.943
409.590,0.943
409.620,0.989
409.650,0.985
409.680,0.994
409.710,0.884
409.740,0.871
409.770,0.966
409.800,0.959
409.830,1.009
409.860,1.003
409.890,0.969
409.920,0.959
409.950,0.984
409.980,0.975
410.010,0.971
410.040,0.971
410.070,1.001
410.100,0.993
410.130,0.983
410.160,0.993
410.190,0.977
410.220,0.971
410.250,0.963
410.280,0.965
410.310,0.967
410.340,0.951
410.370,0.957
410.400,0.943
410.430,0.948
410.460,0.965
410.490,0.977
410.520,0.994
410.550,0.984
410.580,0.992
410.610,0.975
410.640,0.975
410.670,0.957
410.700,0.959
410.730,0.965
410.760,0.965
410.790,0.973
410.820,0.994
410.850,0.983
410.880,1.002
410.910,0.996
410.940,0.998
410.970,0.965
411.000,0.975
411.030,0.963
411.060,0.939
411.090,0.951
411.120,0.947
411.150,0.955
411.180,0.944
411.210,0.959
411.240,0.975
411.270,0.958
411.300,0.965
411.330,0.973
411.360,0.973
411.390,0.981
411.420,0.967
411.450,0.967
411.480,0.971
411.510,0.963
411.540,0.955
411.570,0.963
411.600,0.969
411.630,0.967
411.660,0.967
411.690,0.969
411.720,0.977
411.750,0.953
411.780,0.968
411.810,0.950
411.840,0.949
411.870,0.934
411.900,0.984
411.930,1.021
411.960,0.995
411.990,0.969
412.020,0.976
412.050,1.006
412.080,0.971
412.110,0.980
412.140,0.952
412.170,0.946
412.200,0.959
412.230,0.941
412.260,0.969
412.290,0.949
412.320,0.975
412.350,0.954
412.380,0.984
412.410,0.975
412.440,0.963
412.470,0.965
412.500,0.980
412.530,0.977
412.560,0.981
412.590,0.969
412.620,0.979
412.650,1.020
412.680,0.999
412.710,1.005
412.740,1.001
412.770,0.981
412.800,0.990
412.830,0.972
412.860,0.962
412.890,0.964
412.920,0.951
412.950,0.953
412.980,0.961
413.010,0.960
413.040,0.955
413.070,0.955
413.100,0.959
413.130,0.970
413.160,0.987
413.190,0.981
413.220,0.971
413.250,0.979
413.280,0.978
413.310,0.983
413.340,0.963
413.370,0.944
413.400,0.935
413.430,0.938
413.460,0.947
413.490,0.963
413.520,0.984
413.550,0.997
413.580,1.005
413.610,1.005
413.640,1.009
413.670,1.003
413.700,0.995
413.730,0.974
413.760,0.973
413.790,0.988
413.820,0.966
413.850,0.966
413.880,0.957
413.910,0.951
413.940,0.954
413.970,0.975
414.000,0.968
414.030,0.975
414.060,0.968
414.090,0.972
414.120,0.964
414.150,0.950
414.180,0.956
414.210,0.975
414.240,0.974
414.270,0.981
414.300,0.977
414.330,0.961
414.360,0.958
414.390,0.956
414.420,0.949
414.450,0.966
414.480,0.980
414.510,0.979
414.540,0.963
414.570,0.942
414.600,0.927
414.630,0.932
414.660,1.000
414.690,0.950
414.720,0.996
414.750,0.995
414.780,0.987
414.810,0.974
414.840,0.977
414.870,0.958
414.900,0.956
414.930,0.965
414.960,0.954
414.990,0.960
415.020,0.971
415.050,0.977
415.080,0.985
415.110,0.982
415.140,0.947
415.170,0.972
415.200,0.964
415.230,0.979
415.260,0.961
415.290,0.954
415.320,0.954
415.350,0.942
415.380,0.968
415.410,0.969
415.440,0.970
415.470,0.967
415.500,0.973
415.530,0.955
415.560,0.963
415.590,0.971
415.620,0.974
415.650,0.977
415.680,0.979
415.710,0.973
415.740,0.951
415.770,0.945
415.800,0.939
415.830,0.947
415.860,0.966
415.890,0.981
415.920,0.980
415.950,0.971
415.980,0.981
416.010,0.969
416.040,0.970
416.070,0.967
416.100,0.971
416.130,0.966
416.160,0.978
416.190,0.982
416.220,0.994
416.250,0.989
416.280,0.981
416.310,0.987
416.340,0.976
416.370,0.984
416.400,0.959
416.430,0.970
416.460,0.973
416.490,0.950
416.520,0.929
416.550,0.922
416.580,0.921
416.610,0.928
416.640,0.920
416.670,0.933
416.700,0.946
416.730,0.973
416.760,0.989
416.790,1.005
416.820,1.001
416.850,1.005
416.880,0.992
416.910,0.974
416.940,0.969
416.970,0.969
417.000,0.972
417.030,0.980
417.060,0.987
417.090,0.998
417.120,0.988
417.150,0.984
417.180,0.970
417.210,0.967
417.240,0.950
417.270,0.956
417.300,0.956
417.330,0.966
417.360,0.978
417.390,0.981
417.420,0.981
417.450,0.960
417.480,0.968
417.510,0.964
417.540,0.968
417.570,0.973
417.600,0.972
417.630,0.958
417.660,0.988
417.690,0.988
417.720,0.982
417.750,0.980
417.780,0.965
417.810,0.951
417.840,0.945
417.870,0.963
417.900,0.958
417.930,0.959
417.960,0.996
417.990,0.998
418.020,0.974
418.050,0.986
418.080,0.996
418.110,0.996
418.140,0.989
418.170,0.968
418.200,0.969
418.230,0.975
418.260,0.973
418.290,0.976
418.320,0.963
418.350,0.998
418.380,0.981
418.410,0.965
418.440,0.953
418.470,0.933
418.500,0.954
418.530,0.946
418.560,0.931
418.590,0.955
418.620,0.986
418.650,0.989
418.680,1.017
418.710,1.074
418.740,1.018
418.770,0.978
418.800,0.976
418.830,0.950
418.860,0.953
418.890,0.959
418.920,0.959
418.950,0.959
418.980,0.983
419.010,1.015
419.040,1.004
419.070,0.990
419.100,1.002
419.130,0.993
419.160,0.995
419.190,0.981
419.220,0.969
419.250,0.966
419.280,0.946
419.310,0.946
419.340,0.962
419.370,0.953
419.400,0.974
419.430,0.969
419.460,0.942
419.490,0.907
419.520,0.959
419.550,0.917
419.580,0.907
419.610,0.979
419.640,0.972
419.670,0.949
419.700,0.941
419.730,0.970
419.760,0.956
419.790,0.940
419.820,0.942
419.850,0.943
419.880,0.936
419.910,0.952
419.940,0.986
419.970,1.007
420.000,1.018
420.030,1.019
420.060,1.035
420.090,1.025
420.120,0.997
420.150,0.983
420.180,0.997
420.210,1.002
420.240,0.994
420.270,0.979
420.300,0.979
420.330,0.924
420.360,0.960
420.390,0.955
420.420,0.951
420.450,0.976
420.480,1.001
420.510,1.000
420.540,0.982
420.570,0.983
420.600,0.997
420.630,0.934
420.660,0.941
420.690,0.956
420.720,0.956
420.750,0.962
420.780,0.965
420.810,0.960
420.840,0.977
420.870,0.968
420.900,1.003
420.930,0.961
420.960,0.960
420.990,0.964
421.020,0.965
421.050,0.969
421.080,1.010
421.110,0.964
421.140,0.994
421.170,0.989
421.200,0.961
421.230,0.957
421.260,0.962
421.290,0.965
421.320,0.960
421.350,0.967
421.380,0.973
421.410,0.975
421.440,0.971
421.470,0.975
421.500,0.972
421.530,0.961
421.560,0.963
421.590,0.967
421.620,0.979
421.650,0.985
421.680,0.973
421.710,0.966
421.740,0.964
421.770,0.968
421.800,0.971
421.830,0.970
421.860,0.970
421.890,0.976
421.920,0.974
421.950,0.975
421.980,0.970
422.010,0.976
422.040,0.974
422.070,0.968
422.100,0.964
422.130,0.962
422.160,0.971
422.190,0.979
422.220,0.976
422.250,0.978
422.280,0.980
422.310,0.981
422.340,0.973
422.370,0.974
422.400,0.979
422.430,0.964
422.460,0.975
422.490,0.953
422.520,0.987
422.550,0.985
422.580,0.971
422.610,0.973
422.640,0.964
422.670,0.955
422.700,0.975
422.730,0.980
422.760,0.976
422.790,0.979
422.820,0.968
422.850,0.905
422.880,0.936
422.910,0.975
422.940,0.977
422.970,1.051
423.000,0.982
423.030,0.985
423.060,0.958
423.090,0.978
423.120,0.969
423.150,1.016
423.180,0.961
423.210,0.947
423.240,0.935
423.270,0.917
423.300,0.925
423.330,0.994
423.360,1.064
423.390,1.023
423.420,0.997
423.450,0.989
423.480,0.908
423.510,0.922
423.540,0.957
423.570,0.997
423.600,1.005
423.630,1.008
423.660,0.993
423.690,0.986
423.720,0.971
423.750,0.950
423.780,0.968
423.810,0.971
423.840,0.965
423.870,0.958
423.900,0.964
423.930,0.971
423.960,0.967
423.990,0.969
424.020,0.964
424.050,0.962
424.080,0.968
424.110,0.974
424.140,0.971
424.170,0.978
424.200,0.974
424.230,0.974
424.260,0.977
424.290,0.974
424.320,0.985
424.350,0.974
424.380,0.977
424.410,0.981
424.440,0.984
424.470,0.976
424.500,0.979
424.530,0.968
424.560,0.970
424.590,0.970
424.620,0.971
424.650,0.984
424.680,0.982
424.710,0.969
424.740,0.965
424.770,0.966
424.800,0.965
424.830,0.964
424.860,0.963
424.890,0.958
424.920,0.962
424.950,0.969
424.980,0.980
425.010,0.986
425.040,0.978
425.070,0.976
425.100,0.969
425.130,0.971
425.160,0.975
425.190,0.970
425.220,0.970
425.250,0.973
425.280,0.971
425.310,0.975
425.340,0.983
425.370,0.980
425.400,0.978
425.430,0.966
425.460,0.963
425.490,0.967
425.520,0.973
425.550,0.971
425.580,0.975
425.610,0.970
425.640,0.965
425.670,0.977
425.700,0.972
425.730,0.982
425.760,1.007
425.790,0.985
425.820,0.988
425.850,0.994
425.880,0.984
425.910,0.970
425.940,0.967
425.970,0.969
426.000,0.958
426.030,0.961
426.060,0.975
426.090,0.970
426.120,0.962
426.150,0.968
426.180,0.988
426.210,0.972
426.240,0.971
426.270,0.968
426.300,0.964
426.330,0.944
426.360,0.958
426.390,0.972
426.420,0.972
426.450,0.961
426.480,0.986
426.510,1.000
426.540,0.988
426.570,0.988
426.600,0.993
426.630,0.977
426.660,0.965
426.690,0.966
426.720,0.972
426.750,0.958
426.780,0.958
426.810,0.968
426.840,0.966
426.870,0.961
426.900,0.958
426.930,0.960
426.960,0.977
426.990,0.968
427.020,0.968
427.050,0.979
427.080,0.980
427.110,0.959
427.140,0.954
427.170,0.988
427.200,0.983
427.230,0.953
427.260,0.971
427.290,0.986
427.320,0.962
427.350,0.972
427.380,0.962
427.410,0.974
427.440,0.973
427.470,0.975
427.500,0.961
427.530,0.975
427.560,0.978
427.590,0.974
427.620,0.985
427.650,0.963
427.680,0.967
427.710,0.970
427.740,0.965
427.770,0.964
427.800,0.975
427.830,0.966
427.860,0.973
427.890,0.978
427.920,0.989
427.950,0.968
427.980,0.974
428.010,0.963
428.040,0.970
428.070,0.975
428.100,0.971
428.130,0.966
428.160,0.974
428.190,0.966
428.220,0.966
428.250,0.972
428.280,0.974
428.310,0.963
428.340,0.969
428.370,0.971
428.400,0.967
428.430,0.969
428.460,0.982
428.490,0.986
428.520,0.981
428.550,0.995
428.580,0.996
428.610,0.992
428.640,0.989
428.670,0.987
428.700,0.998
428.730,0.993
428.760,0.977
428.790,0.978
428.820,0.992
428.850,0.971
428.880,0.981
428.910,0.990
428.940,0.982
428.970,0.980
429.000,0.978
429.030,0.983
429.060,0.983
429.090,0.983
429.120,0.991
429.150,0.982
429.180,0.975
429.210,0.979
429.240,0.975
429.270,0.979
429.300,0.972
429.330,0.977
429.360,0.980
429.390,0.958
429.420,0.954
429.450,0.953
429.480,0.936
429.510,0.978
429.540,0.942
429.570,0.938
429.600,0.973
429.630,0.984
429.660,0.948
429.690,0.982
429.720,1.021
429.750,0.972
429.780,0.989
429.810,1.016
429.840,1.006
429.870,0.996
429.900,0.976
429.930,0.949
429.960,0.932
429.990,0.917
430.020,0.911
430.050,0.914
430.080,0.940
430.110,0.964
430.140,0.969
430.170,0.968
430.200,0.990
430.230,1.021
430.260,1.038
430.290,1.044
430.320,0.902
430.350,0.953
430.380,1.033
430.410,1.002
430.440,0.940
430.470,0.954
430.500,0.994
430.530,0.942
430.560,0.939
430.590,0.978
430.620,0.989
430.650,0.967
430.680,0.992
430.710,1.016
430.740,0.990
430.770,0.980
430.800,0.993
430.830,0.966
430.860,0.954
430.890,0.960
430.920,0.963
430.950,0.971
430.980,0.996
431.010,1.002
431.040,1.004
431.070,1.008
431.100,0.991
431.130,0.974
431.160,0.969
431.190,0.964
431.220,0.980
431.250,0.995
431.280,0.973
431.310,0.952
431.340,0.949
431.370,0.961
431.400,0.967
431.430,0.951
431.460,0.943
431.490,0.955
431.520,0.958
431.550,0.972
431.580,0.981
431.610,0.991
431.640,0.971
431.670,0.954
431.700,0.961
431.730,0.955
431.760,0.958
431.790,0.958
431.820,0.979
431.850,0.978
431.880,0.954
431.910,0.953
431.940,0.965
431.970,0.979
432.000,0.968
432.030,0.971
432.060,0.988
432.090,0.984
432.120,0.973
432.150,0.968
432.180,0.959
432.210,0.957
432.240,0.962
432.270,0.973
432.300,0.980
432.330,0.982
432.360,0.984
432.390,0.979
432.420,0.973
432.450,0.964
432.480,0.965
432.510,0.971
432.540,0.979
432.570,0.982
432.600,0.979
432.630,0.981
432.660,0.971
432.690,0.963
432.720,0.964
432.750,0.973
432.780,0.979
432.810,0.983
432.840,0.990
432.870,0.991
432.900,0.990
432.930,0.982
432.960,0.986
432.990,0.990
433.020,0.987
433.050,0.992
433.080,0.990
433.110,0.981
433.140,0.978
433.170,0.979
433.200,0.970
433.230,0.966
433.260,0.978
433.290,0.962
433.320,0.960
433.350,0.966
433.380,0.964
433.410,0.972
433.440,0.973
433.470,0.978
433.500,0.985
433.530,0.979
433.560,0.984
433.590,0.969
433.620,0.980
433.650,0.983
433.680,0.983
433.710,0.981
433.740,0.973
433.770,0.976
433.800,0.973
433.830,0.971
433.860,0.972
433.890,0.988
433.920,0.975
433.950,0.982
433.980,0.973
434.010,0.977
434.040,0.979
434.070,0.980
434.100,0.982
434.130,0.975
434.160,0.983
434.190,0.977
434.220,0.977
434.250,0.980
434.280,0.982
434.310,0.971
434.340,0.979
434.370,0.977
434.400,0.973
434.430,0.978
434.460,0.983
434.490,0.974
434.520,0.987
434.550,0.975
434.580,0.975
434.610,0.979
434.640,0.971
434.670,0.973
434.700,0.974
434.730,0.976
434.760,0.979
434.790,0.977
434.820,0.981
434.850,0.977
434.880,0.975
434.910,0.986
434.940,0.978
434.970,0.978
435.000,0.977
435.030,0.978
435.060,0.966
435.090,0.978
435.120,0.981
435.150,0.973
435.180,0.983
435.210,0.979
435.240,0.973
435.270,0.976
435.300,0.975
435.330,0.977
