df_hash,22ZHK4.L745P3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.HN75
person_label,V121
date_time_start,2026-04-06_13-33-18.934000_+03
date_time_start_unix,1775464398.934
date_time_end,2026-04-06_13-41-40.504000_+03
length_difference_noticed,no

time,ppg_med
55.655,347
55.680,392
55.705,427
55.730,446
55.755,442
55.780,420
55.805,400
55.830,393
55.855,392
55.880,387
55.905,368
55.930,340
55.955,304
55.980,261
56.005,214
56.030,169
56.055,126
56.080,72
56.105,0
56.130,-76
56.155,-114
56.180,-75
56.205,38
56.230,182
56.255,301
56.280,369
56.305,398
56.330,415
56.355,428
56.380,429
56.405,409
56.430,379
56.455,355
56.480,347
56.505,342
56.530,323
56.555,280
56.580,224
56.605,172
56.630,127
56.655,79
56.680,11
56.705,-72
56.730,-143
56.755,-162
56.780,-109
56.805,0
56.830,122
56.855,223
56.880,290
56.905,333
56.930,364
56.955,383
56.980,383
57.005,363
57.030,336
57.055,318
57.080,314
57.105,316
57.130,307
57.155,280
57.180,241
57.205,201
57.230,166
57.255,123
57.280,60
57.305,-22
57.330,-92
57.355,-107
57.380,-41
57.405,85
57.430,221
57.455,323
57.480,384
57.505,426
57.530,467
57.555,498
57.580,499
57.605,469
57.630,433
57.655,417
57.680,416
57.705,405
57.730,366
57.755,310
57.780,260
57.805,223
57.830,182
57.855,120
57.880,47
57.905,-16
57.930,-67
57.955,-124
57.980,-202
58.005,-274
58.030,-284
58.055,-197
58.080,-37
58.105,126
58.130,241
58.155,312
58.180,376
58.205,457
58.230,537
58.255,581
58.280,575
58.305,543
58.330,520
58.355,516
58.380,512
58.405,488
58.430,443
58.455,393
58.480,347
58.505,297
58.530,231
58.555,151
58.580,77
58.605,23
58.630,-23
58.655,-87
58.680,-176
58.705,-258
58.730,-279
58.755,-209
58.780,-69
58.805,85
58.830,207
58.855,290
58.880,362
58.905,442
58.930,518
58.955,566
58.980,574
59.005,559
59.030,546
59.055,543
59.080,541
59.105,524
59.130,490
59.155,449
59.180,406
59.205,356
59.230,298
59.255,237
59.280,181
59.305,130
59.330,75
59.355,14
59.380,-44
59.405,-94
59.430,-144
59.455,-210
59.480,-293
59.505,-355
59.530,-346
59.555,-244
59.580,-83
59.605,76
59.630,194
59.655,277
59.680,357
59.705,448
59.730,529
59.755,573
59.780,576
59.805,563
59.830,559
59.855,566
59.880,566
59.905,548
59.930,516
59.955,481
59.980,445
60.005,400
60.030,342
60.055,282
60.080,228
60.105,179
60.130,122
60.155,56
60.180,-8
60.205,-58
60.230,-99
60.255,-154
60.280,-233
60.305,-307
60.330,-324
60.355,-249
60.380,-105
60.405,50
60.430,171
60.455,255
60.480,329
60.505,412
60.530,489
60.555,535
60.580,542
60.605,532
60.630,530
60.655,541
60.680,547
60.705,534
60.730,505
60.755,473
60.780,438
60.805,393
60.830,332
60.855,268
60.880,212
60.905,164
60.930,111
60.955,49
60.980,-12
61.005,-59
61.030,-100
61.055,-159
61.080,-240
61.105,-306
61.130,-302
61.155,-203
61.180,-45
61.205,105
61.230,210
61.255,280
61.280,350
61.305,431
61.330,503
61.355,538
61.380,539
61.405,529
61.430,526
61.455,527
61.480,520
61.505,500
61.530,473
61.555,443
61.580,407
61.605,358
61.630,300
61.655,242
61.680,189
61.705,135
61.730,81
61.755,31
61.780,-9
61.805,-52
61.830,-115
61.855,-194
61.880,-252
61.905,-242
61.930,-145
61.955,5
61.980,152
62.005,258
62.030,328
62.055,386
62.080,446
62.105,494
62.130,516
62.155,511
62.180,498
62.205,491
62.230,493
62.255,491
62.280,473
62.305,438
62.330,396
62.355,351
62.380,307
62.405,257
62.430,199
62.455,134
62.480,69
62.505,14
62.530,-35
62.555,-94
62.580,-170
62.605,-246
62.630,-281
62.655,-238
62.680,-115
62.705,44
62.730,190
62.755,292
62.780,361
62.805,419
62.830,474
62.855,513
62.880,522
62.905,506
62.930,489
62.955,486
62.980,494
63.005,493
63.030,470
63.055,428
63.080,379
63.105,334
63.130,287
63.155,229
63.180,161
63.205,94
63.230,38
63.255,-10
63.280,-69
63.305,-149
63.330,-231
63.355,-270
63.380,-226
63.405,-102
63.430,58
63.455,198
63.480,291
63.505,348
63.530,396
63.555,443
63.580,474
63.605,476
63.630,458
63.655,446
63.680,450
63.705,460
63.730,452
63.755,418
63.780,374
63.805,336
63.830,299
63.855,250
63.880,183
63.905,114
63.930,58
63.955,13
63.980,-43
64.005,-123
64.030,-199
64.055,-218
64.080,-146
64.105,0
64.130,160
64.155,284
64.180,358
64.205,403
64.230,445
64.255,480
64.280,493
64.305,479
64.330,453
64.355,438
64.380,438
64.405,436
64.430,417
64.455,380
64.480,337
64.505,295
64.530,246
64.555,184
64.580,114
64.605,51
64.630,1
64.655,-53
64.680,-129
64.705,-215
64.730,-262
64.755,-225
64.780,-98
64.805,68
64.830,213
64.855,306
64.880,363
64.905,413
64.930,463
64.955,495
64.980,493
65.005,468
65.030,448
65.055,447
65.080,454
65.105,445
65.130,412
65.155,368
65.180,327
65.205,288
65.230,236
65.255,168
65.280,99
65.305,42
65.330,-5
65.355,-68
65.380,-153
65.405,-229
65.430,-244
65.455,-164
65.480,-11
65.505,153
65.530,279
65.555,354
65.580,403
65.605,448
65.630,487
65.655,502
65.680,488
65.705,461
65.730,447
65.755,449
65.780,451
65.805,434
65.830,396
65.855,351
65.880,307
65.905,260
65.930,202
65.955,134
65.980,73
66.005,25
66.030,-23
66.055,-93
66.080,-182
66.105,-250
66.130,-247
66.155,-149
66.180,12
66.205,177
66.230,299
66.255,372
66.280,420
66.305,463
66.330,497
66.355,510
66.380,497
66.405,474
66.430,460
66.455,458
66.480,454
66.505,431
66.530,391
66.555,345
66.580,304
66.605,261
66.630,205
66.655,135
66.680,67
66.705,12
66.730,-35
66.755,-95
66.780,-177
66.805,-252
66.830,-270
66.855,-195
66.880,-43
66.905,129
66.930,265
66.955,347
66.980,397
67.005,441
67.030,481
67.055,500
67.080,486
67.105,459
67.130,443
67.155,446
67.180,451
67.205,435
67.230,396
67.255,350
67.280,310
67.305,270
67.330,215
67.355,146
67.380,80
67.405,28
67.430,-21
67.455,-91
67.480,-177
67.505,-240
67.530,-225
67.555,-116
67.580,50
67.605,211
67.630,324
67.655,390
67.680,434
67.705,476
67.730,505
67.755,508
67.780,486
67.805,460
67.830,450
67.855,453
67.880,451
67.905,426
67.930,383
67.955,336
67.980,292
68.005,243
68.030,182
68.055,111
68.080,49
68.105,0
68.130,-51
68.155,-124
68.180,-212
68.205,-268
68.230,-242
68.255,-121
68.280,49
68.305,205
68.330,309
68.355,369
68.380,415
68.405,457
68.430,484
68.455,481
68.480,458
68.505,439
68.530,436
68.555,438
68.580,427
68.605,397
68.630,359
68.655,320
68.680,273
68.705,213
68.730,147
68.755,91
68.780,45
68.805,-7
68.830,-85
68.855,-168
68.880,-206
68.905,-153
68.930,-14
68.955,153
68.980,289
69.005,369
69.030,412
69.055,448
69.080,482
69.105,499
69.130,486
69.155,457
69.180,435
69.205,434
69.230,440
69.255,429
69.280,394
69.305,343
69.330,295
69.355,254
69.380,207
69.405,148
69.430,80
69.455,20
69.480,-28
69.505,-82
69.530,-157
69.555,-243
69.580,-294
69.605,-259
69.630,-132
69.655,41
69.680,197
69.705,297
69.730,356
69.755,404
69.780,454
69.805,489
69.830,490
69.855,465
69.880,442
69.905,439
69.930,445
69.955,438
69.980,409
70.005,369
70.030,330
70.055,289
70.080,234
70.105,166
70.130,102
70.155,53
70.180,5
70.205,-64
70.230,-153
70.255,-220
70.280,-211
70.305,-110
70.330,47
70.355,201
70.380,312
70.405,382
70.430,435
70.455,480
70.480,511
70.505,516
70.530,501
70.555,483
70.580,477
70.605,478
70.630,470
70.655,443
70.680,401
70.705,354
70.730,309
70.755,262
70.780,206
70.805,141
70.830,76
70.855,22
70.880,-22
70.905,-76
70.930,-150
70.955,-232
70.980,-280
71.005,-252
71.030,-137
71.055,25
71.080,179
71.105,286
71.130,353
71.155,404
71.180,453
71.205,491
71.230,501
71.255,485
71.280,466
71.305,462
71.330,466
71.355,459
71.380,429
71.405,386
71.430,345
71.455,307
71.480,260
71.505,197
71.530,130
71.555,73
71.580,24
71.605,-34
71.630,-116
71.655,-200
71.680,-237
71.705,-191
71.730,-66
71.755,91
71.780,228
71.805,320
71.830,378
71.855,424
71.880,466
71.905,492
71.930,493
71.955,475
71.980,457
72.005,453
72.030,458
72.055,452
72.080,424
72.105,380
72.130,336
72.155,298
72.180,257
72.205,201
72.230,132
72.255,68
72.280,20
72.305,-21
72.330,-82
72.355,-168
72.380,-248
72.405,-268
72.430,-197
72.455,-53
72.480,107
72.505,236
72.530,318
72.555,373
72.580,423
72.605,469
72.630,497
72.655,500
72.680,485
72.705,473
72.730,472
72.755,473
72.780,462
72.805,429
72.830,383
72.855,336
72.880,294
72.905,249
72.930,193
72.955,128
72.980,68
73.005,21
73.030,-20
73.055,-77
73.080,-155
73.105,-229
73.130,-253
73.155,-194
73.180,-64
73.205,89
73.230,221
73.255,312
73.280,376
73.305,432
73.330,481
73.355,507
73.380,504
73.405,482
73.430,464
73.455,462
73.480,468
73.505,463
73.530,436
73.555,393
73.580,348
73.605,305
73.630,260
73.655,203
73.680,138
73.705,76
73.730,27
73.755,-12
73.780,-65
73.805,-142
73.830,-225
73.855,-269
73.880,-234
73.905,-116
73.930,43
73.955,192
73.980,298
74.005,367
74.030,421
74.055,471
74.080,509
74.105,521
74.130,511
74.155,497
74.180,494
74.205,499
74.230,497
74.255,475
74.280,435
74.305,390
74.330,348
74.355,304
74.380,249
74.405,182
74.430,113
74.455,56
74.480,9
74.505,-41
74.530,-115
74.555,-201
74.580,-261
74.605,-247
74.630,-145
74.655,8
74.680,156
74.705,257
74.730,316
74.755,363
74.780,415
74.805,457
74.830,470
74.855,453
74.880,431
74.905,425
74.930,432
74.955,427
74.980,399
75.005,359
75.030,323
75.055,293
75.080,254
75.105,196
75.130,132
75.155,80
75.180,42
75.205,-6
75.230,-82
75.255,-165
75.280,-204
75.305,-157
75.330,-32
75.355,121
75.380,252
75.405,339
75.430,397
75.455,445
75.480,483
75.505,503
75.530,498
75.555,479
75.580,464
75.605,461
75.630,462
75.655,453
75.680,424
75.705,380
75.730,333
75.755,291
75.780,248
75.805,196
75.830,131
75.855,64
75.880,7
75.905,-38
75.930,-90
75.955,-163
75.980,-245
76.005,-294
76.030,-263
76.055,-140
76.080,30
76.105,186
76.130,289
76.155,350
76.180,401
76.205,457
76.230,503
76.255,516
76.280,498
76.305,476
76.330,472
76.355,481
76.380,479
76.405,449
76.430,402
76.455,357
76.480,318
76.505,272
76.530,210
76.555,142
76.580,84
76.605,39
76.630,-14
76.655,-95
76.680,-183
76.705,-226
76.730,-185
76.755,-63
76.780,89
76.805,221
76.830,310
76.855,369
76.880,420
76.905,465
76.930,492
76.955,493
76.980,476
77.005,458
77.030,448
77.055,443
77.080,431
77.105,402
77.130,360
77.155,313
77.180,266
77.205,220
77.230,169
77.255,108
77.280,43
77.305,-15
77.330,-62
77.355,-107
77.380,-168
77.405,-246
77.430,-311
77.455,-312
77.480,-219
77.505,-48
77.530,144
77.555,303
77.580,413
77.605,490
77.630,556
77.655,607
77.680,626
77.705,608
77.730,576
77.755,558
77.780,560
77.805,562
77.830,540
77.855,492
77.880,439
77.905,395
77.930,351
77.955,290
77.980,209
78.005,127
78.030,60
78.055,0
78.080,-81
78.105,-187
78.130,-281
78.155,-310
78.180,-247
78.205,-122
78.230,8
78.255,106
78.280,178
78.305,247
78.330,321
78.355,382
78.380,412
78.405,411
78.430,402
78.455,400
78.480,399
78.505,388
78.530,363
78.555,331
78.580,297
78.605,257
78.630,207
78.655,154
78.680,109
78.705,68
78.730,15
78.755,-56
78.780,-124
78.805,-137
78.830,-62
78.855,82
78.880,240
78.905,360
78.930,428
78.955,465
78.980,495
79.005,517
79.030,516
79.055,490
79.080,457
79.105,437
79.130,435
79.155,432
79.180,407
79.205,358
79.230,300
79.255,249
79.280,203
79.305,149
79.330,82
79.355,10
79.380,-50
79.405,-100
79.430,-155
79.455,-227
79.480,-300
79.505,-327
79.530,-270
79.555,-131
79.580,36
79.605,175
79.630,261
79.655,315
79.680,364
79.705,415
79.730,448
79.755,450
79.780,434
79.805,424
79.830,430
79.855,441
79.880,439
79.905,422
79.930,399
79.955,376
79.980,344
80.005,297
80.030,245
80.055,203
80.080,168
80.105,120
80.130,46
80.155,-21
80.180,-25
80.205,70
80.230,240
80.255,408
80.280,511
80.305,543
80.330,547
80.355,559
80.380,576
80.405,569
80.430,527
80.455,474
80.480,440
80.505,429
80.530,417
80.555,381
80.580,321
80.605,255
80.630,193
80.655,129
80.680,55
80.705,-19
80.730,-76
80.755,-113
80.780,-157
80.805,-232
80.830,-327
80.855,-389
80.880,-364
80.905,-250
80.930,-95
80.955,44
80.980,146
81.005,227
81.030,304
81.055,374
81.080,415
81.105,422
81.130,413
81.155,410
81.180,417
81.205,423
81.230,414
81.255,392
81.280,362
81.305,324
81.330,275
81.355,218
81.380,162
81.405,112
81.430,55
81.455,-19
81.480,-96
81.505,-132
81.530,-91
81.555,18
81.580,150
81.605,257
81.630,327
81.655,379
81.680,425
81.705,458
81.730,462
81.755,442
81.780,421
81.805,412
81.830,410
81.855,397
81.880,370
81.905,335
81.930,301
81.955,260
81.980,206
82.005,147
82.030,96
82.055,50
82.080,-9
82.105,-89
82.130,-160
82.155,-165
82.180,-79
82.205,65
82.230,204
82.255,295
82.280,348
82.305,397
82.330,450
82.355,486
82.380,482
82.405,450
82.430,420
82.455,412
82.480,413
82.505,401
82.530,370
82.555,332
82.580,295
82.605,252
82.630,196
82.655,133
82.680,81
82.705,38
82.730,-16
82.755,-96
82.780,-178
82.805,-208
82.830,-148
82.855,-13
82.880,138
82.905,256
82.930,331
82.955,385
82.980,442
83.005,494
83.030,519
83.055,509
83.080,484
83.105,467
83.130,466
83.155,462
83.180,440
83.205,396
83.230,346
83.255,303
83.280,262
83.305,208
83.330,138
83.355,65
83.380,6
83.405,-37
83.430,-87
83.455,-161
83.480,-244
83.505,-291
83.530,-259
83.555,-143
83.580,13
83.605,157
83.630,259
83.655,330
83.680,391
83.705,452
83.730,502
83.755,524
83.780,521
83.805,506
83.830,497
83.855,496
83.880,492
83.905,472
83.930,433
83.955,384
83.980,334
84.005,287
84.030,237
84.055,179
84.080,116
84.105,59
84.130,15
84.155,-26
84.180,-85
84.205,-167
84.230,-242
84.255,-260
84.280,-191
84.305,-51
84.330,104
84.355,229
84.380,312
84.405,375
84.430,436
84.455,489
84.480,519
84.505,522
84.530,512
84.555,506
84.580,508
84.605,505
84.630,488
84.655,456
84.680,416
84.705,375
84.730,331
84.755,283
84.780,229
84.805,169
84.830,107
84.855,52
84.880,4
84.905,-41
84.930,-101
84.955,-179
84.980,-247
85.005,-258
85.030,-181
85.055,-34
85.080,124
85.105,242
85.130,308
85.155,351
85.180,397
85.205,442
85.230,463
85.255,452
85.280,431
85.305,426
85.330,438
85.355,443
85.380,421
85.405,381
85.430,340
85.455,306
85.480,267
85.505,210
85.530,146
85.555,90
85.580,45
85.605,-7
85.630,-84
85.655,-166
85.680,-203
85.705,-156
85.730,-31
85.755,120
85.780,244
85.805,322
85.830,372
85.855,416
85.880,457
85.905,478
85.930,472
85.955,450
85.980,435
86.005,436
86.030,440
86.055,427
86.080,393
86.105,349
86.130,309
86.155,272
86.180,226
86.205,166
86.230,102
86.255,48
86.280,3
86.305,-53
86.330,-132
86.355,-212
86.380,-240
86.405,-178
86.430,-37
86.455,124
86.480,249
86.505,322
86.530,369
86.555,418
86.580,467
86.605,493
86.630,484
86.655,456
86.680,439
86.705,438
86.730,438
86.755,420
86.780,384
86.805,345
86.830,307
86.855,260
86.880,197
86.905,129
86.930,73
86.955,27
86.980,-31
87.005,-114
87.030,-189
87.055,-199
87.080,-114
87.105,36
87.130,186
87.155,287
87.180,341
87.205,381
87.230,422
87.255,446
87.280,438
87.305,405
87.330,375
87.355,363
87.380,356
87.405,333
87.430,291
87.455,249
87.480,219
87.505,194
87.530,159
87.555,115
87.580,76
87.605,42
87.630,-4
87.655,-76
87.680,-145
87.705,-150
87.730,-52
87.755,124
87.780,306
87.805,431
87.830,493
87.855,528
87.880,565
87.905,595
87.930,594
87.955,560
87.980,516
88.005,487
88.030,466
88.055,433
88.080,378
88.105,311
88.130,251
88.155,194
88.180,132
88.205,61
88.230,-1
88.255,-48
88.280,-93
88.305,-157
88.330,-237
88.355,-289
88.380,-262
88.405,-150
88.430,0
88.455,131
88.480,218
88.505,282
88.530,348
88.555,416
88.580,461
88.605,471
88.630,458
88.655,451
88.680,458
88.705,465
88.730,452
88.755,421
88.780,385
88.805,352
88.830,314
88.855,262
88.880,201
88.905,144
88.930,94
88.955,36
88.980,-40
89.005,-115
89.030,-146
89.055,-99
89.080,14
89.105,147
89.130,251
89.155,315
89.180,360
89.205,405
89.230,448
89.255,467
89.280,456
89.305,430
89.330,411
89.355,408
89.380,407
89.405,392
89.430,359
89.455,321
89.480,286
89.505,248
89.530,197
89.555,135
89.580,75
89.605,29
89.630,-11
89.655,-68
89.680,-144
89.705,-214
89.730,-230
89.755,-168
89.780,-45
89.805,89
89.830,194
89.855,264
89.880,321
89.905,380
89.930,433
89.955,459
89.980,454
90.005,435
90.030,426
90.055,430
90.080,430
90.105,412
90.130,377
90.155,341
90.180,306
90.205,264
90.230,207
90.255,145
90.280,92
90.305,48
90.330,-2
90.355,-74
90.380,-147
90.405,-173
90.430,-121
90.455,-2
90.480,132
90.505,239
90.530,311
90.555,369
90.580,430
90.605,484
90.630,513
90.655,513
90.680,498
90.705,487
90.730,485
90.755,483
90.780,471
90.805,447
90.830,413
90.855,370
90.880,320
90.905,267
90.930,217
90.955,169
90.980,116
91.005,59
91.030,7
91.055,-34
91.080,-77
91.105,-137
91.130,-213
91.155,-269
91.180,-257
91.205,-158
91.230,-6
91.255,142
91.280,248
91.305,317
91.330,376
91.355,437
91.380,489
91.405,512
91.430,508
91.455,496
91.480,494
91.505,501
91.530,501
91.555,485
91.580,452
91.605,412
91.630,369
91.655,323
91.680,269
91.705,207
91.730,144
91.755,88
91.780,40
91.805,-4
91.830,-61
91.855,-135
91.880,-206
91.905,-235
91.930,-189
91.955,-73
91.980,70
92.005,191
92.030,271
92.055,324
92.080,376
92.105,427
92.130,458
92.155,455
92.180,433
92.205,420
92.230,426
92.255,434
92.280,422
92.305,386
92.330,345
92.355,310
92.380,274
92.405,225
92.430,162
92.455,105
92.480,65
92.505,27
92.530,-31
92.555,-111
92.580,-173
92.605,-168
92.630,-80
92.655,56
92.680,189
92.705,286
92.730,353
92.755,409
92.780,462
92.805,499
92.830,509
92.855,494
92.880,475
92.905,467
92.930,469
92.955,467
92.980,447
93.005,408
93.030,362
93.055,316
93.080,273
93.105,226
93.130,167
93.155,101
93.180,40
93.205,-8
93.230,-51
93.255,-107
93.280,-184
93.305,-260
93.330,-288
93.355,-234
93.380,-105
93.405,54
93.430,192
93.455,284
93.480,345
93.505,397
93.530,447
93.555,481
93.580,487
93.605,472
93.630,459
93.655,460
93.680,468
93.705,463
93.730,434
93.755,390
93.780,345
93.805,304
93.830,257
93.855,199
93.880,135
93.905,81
93.930,35
93.955,-17
93.980,-90
94.005,-169
94.030,-211
94.055,-179
94.080,-69
94.105,78
94.130,214
94.155,311
94.180,377
94.205,431
94.230,479
94.255,511
94.280,520
94.305,513
94.330,502
94.355,498
94.380,496
94.405,487
94.430,468
94.455,439
94.480,402
94.505,359
94.530,308
94.555,251
94.580,190
94.605,128
94.630,68
94.655,17
94.680,-27
94.705,-77
94.730,-146
94.755,-226
94.780,-283
94.805,-269
94.830,-168
94.855,-12
94.880,138
94.905,240
94.930,299
94.955,346
94.980,396
95.005,437
95.030,447
95.055,430
95.080,411
95.105,410
95.130,422
95.155,424
95.180,404
95.205,371
95.230,339
95.255,307
95.280,263
95.305,206
95.330,149
95.355,104
95.380,61
95.405,1
95.430,-77
95.455,-142
95.480,-146
95.505,-67
95.530,68
95.555,206
95.580,308
95.605,371
95.630,415
95.655,455
95.680,484
95.705,491
95.730,475
95.755,452
95.780,439
95.805,440
95.830,442
95.855,428
95.880,391
95.905,340
95.930,291
95.955,247
95.980,200
96.005,141
96.030,74
96.055,13
96.080,-33
96.105,-77
96.130,-139
96.155,-219
96.180,-278
96.205,-265
96.230,-161
96.255,2
96.280,160
96.305,267
96.330,328
96.355,375
96.380,428
96.405,474
96.430,492
96.455,479
96.480,459
96.505,455
96.530,463
96.555,462
96.580,439
96.605,401
96.630,363
96.655,328
96.680,283
96.705,220
96.730,152
96.755,97
96.780,55
96.805,5
96.830,-69
96.855,-150
96.880,-192
96.905,-153
96.930,-37
96.955,110
96.980,240
97.005,328
97.030,386
97.055,432
97.080,472
97.105,495
97.130,494
97.155,475
97.180,457
97.205,451
97.230,452
97.255,445
97.280,419
97.305,378
97.330,333
97.355,293
97.380,251
97.405,200
97.430,136
97.455,71
97.480,16
97.505,-29
97.530,-83
97.555,-157
97.580,-235
97.605,-271
97.630,-226
97.655,-101
97.680,57
97.705,193
97.730,279
97.755,331
97.780,378
97.805,428
97.830,462
97.855,464
97.880,443
97.905,427
97.930,430
97.955,440
97.980,433
98.005,400
98.030,356
98.055,316
98.080,280
98.105,232
98.130,170
98.155,109
98.180,63
98.205,21
98.230,-39
98.255,-121
98.280,-188
98.305,-186
98.330,-96
98.355,49
98.380,192
98.405,293
98.430,357
98.455,408
98.480,458
98.505,495
98.530,506
98.555,496
98.580,482
98.605,475
98.630,475
98.655,470
98.680,454
98.705,425
98.730,386
98.755,340
98.780,292
98.805,246
98.830,200
98.855,147
98.880,86
98.905,28
98.930,-17
98.955,-56
98.980,-109
99.005,-185
99.030,-260
99.055,-282
99.080,-213
99.105,-68
99.130,96
99.155,226
99.180,308
99.205,364
99.230,420
99.255,475
99.280,510
99.305,513
99.330,498
99.355,487
99.380,488
99.405,491
99.430,483
99.455,455
99.480,416
99.505,373
99.530,330
99.555,282
99.580,227
99.605,167
99.630,110
99.655,61
99.680,15
99.705,-38
99.730,-108
99.755,-185
99.780,-235
99.805,-219
99.830,-126
99.855,16
99.880,157
99.905,259
99.930,321
99.955,365
99.980,410
100.005,449
100.030,464
100.055,451
100.080,429
100.105,420
100.130,427
100.155,430
100.180,411
100.205,372
100.230,330
100.255,298
100.280,266
100.305,219
100.330,157
100.355,99
100.380,59
100.405,27
100.430,-22
100.455,-100
100.480,-174
100.505,-191
100.530,-123
100.555,11
100.580,156
100.605,269
100.630,343
100.655,396
100.680,444
100.705,482
100.730,498
100.755,494
100.780,484
100.805,479
100.830,478
100.855,471
100.880,453
100.905,427
100.930,396
100.955,359
100.980,315
101.005,264
101.030,211
101.055,157
101.080,100
101.105,43
101.130,-6
101.155,-49
101.180,-97
101.205,-163
101.230,-236
101.255,-279
101.280,-248
101.305,-135
101.330,19
101.355,163
101.380,262
101.405,326
101.430,379
101.455,433
101.480,477
101.505,497
101.530,492
101.555,480
101.580,475
101.605,478
101.630,475
101.655,456
101.680,421
101.705,380
101.730,341
101.755,302
101.780,254
101.805,193
101.830,129
101.855,73
101.880,28
101.905,-18
101.930,-84
101.955,-164
101.980,-221
102.005,-208
102.030,-112
102.055,34
102.080,176
102.105,279
102.130,345
102.155,399
102.180,454
102.205,499
102.230,519
102.255,514
102.280,502
102.305,500
102.330,504
102.355,502
102.380,485
102.405,455
102.430,417
102.455,372
102.480,323
102.505,270
102.530,217
102.555,161
102.580,102
102.605,46
102.630,0
102.655,-39
102.680,-87
102.705,-152
102.730,-221
102.755,-251
102.780,-205
102.805,-85
102.830,63
102.855,187
102.880,262
102.905,308
102.930,349
102.955,392
102.980,422
103.005,427
103.030,417
103.055,413
103.080,422
103.105,431
103.130,421
103.155,390
103.180,349
103.205,311
103.230,275
103.255,230
103.280,174
103.305,116
103.330,68
103.355,31
103.380,-14
103.405,-80
103.430,-157
103.455,-204
103.480,-183
103.505,-83
103.530,61
103.555,200
103.580,299
103.605,361
103.630,410
103.655,460
103.680,505
103.705,525
103.730,519
103.755,501
103.780,493
103.805,497
103.830,496
103.855,473
103.880,430
103.905,382
103.930,342
103.955,303
103.980,254
104.005,190
104.030,124
104.055,72
104.080,31
104.105,-19
104.130,-92
104.155,-170
104.180,-209
104.205,-174
104.230,-64
104.255,79
104.280,206
104.305,292
104.330,346
104.355,393
104.380,439
104.405,474
104.430,481
104.455,463
104.480,442
104.505,435
104.530,441
104.555,437
104.580,409
104.605,362
104.630,312
104.655,270
104.680,227
104.705,174
104.730,113
104.755,57
104.780,11
104.805,-36
104.830,-101
104.855,-175
104.880,-219
104.905,-189
104.930,-81
104.955,64
104.980,191
105.005,272
105.030,321
105.055,366
105.080,412
105.105,443
105.130,442
105.155,420
105.180,404
105.205,407
