df_hash,22ZHK4.34VB5M
172.018,0.987
172.048,0.987
172.078,0.990
172.108,0.984
172.138,0.991
172.168,0.995
172.198,0.985
172.228,0.989
172.258,0.989
172.288,0.993
172.318,0.993
172.348,0.985
172.378,0.990
172.408,0.989
172.438,0.986
172.468,0.994
172.498,0.988
172.528,0.992
172.558,0.992
172.588,0.992
172.618,0.987
172.648,0.987
172.678,0.993
172.708,0.987
172.738,0.982
172.768,0.989
172.798,0.994
172.828,0.993
172.858,0.984
172.888,0.990
172.918,0.984
172.948,0.988
172.978,0.990
173.008,0.992
173.038,0.988
173.068,0.991
173.098,0.989
173.128,0.989
173.158,0.989
173.188,0.991
173.218,0.988
173.248,0.981
173.278,0.987
173.308,0.991
173.338,0.993
173.368,0.982
173.398,0.991
173.428,0.990
173.458,0.988
173.488,0.992
173.518,0.989
173.548,0.990
173.578,0.986
173.608,0.993
173.638,0.988
173.668,0.988
173.698,0.996
173.728,0.992
173.758,0.982
173.788,0.984
173.818,0.992
173.848,0.995
173.878,0.993
173.908,0.983
173.938,0.996
173.968,0.988
173.998,0.990
174.028,0.991
174.058,0.991
174.088,0.990
174.118,0.990
174.148,0.995
174.178,0.995
174.208,0.987
174.238,0.995
174.268,0.990
174.298,0.985
174.328,0.988
174.358,0.993
174.388,0.993
174.418,0.984
174.448,0.983
174.478,0.993
174.508,0.989
174.538,0.987
174.568,0.992
174.598,0.987
174.628,0.992
174.658,0.993
174.688,0.990
174.718,0.982
174.748,0.994
174.778,0.995
174.808,0.991
174.838,0.988
174.868,0.990
174.898,0.994
174.928,0.995
174.958,0.986
174.988,0.994
175.018,0.989
175.048,0.990
175.078,0.989
175.108,0.988
175.138,0.991
175.168,0.992
175.198,0.993
175.228,0.990
175.258,0.988
175.288,0.994
175.318,0.987
175.348,0.987
175.378,0.989
175.408,0.989
175.438,0.993
175.468,0.984
175.498,0.990
175.528,0.991
175.558,0.989
175.588,0.989
175.618,0.989
175.648,0.988
175.678,0.993
175.708,0.992
175.738,0.992
175.768,0.990
175.798,0.992
175.828,0.991
175.858,0.987
175.888,0.990
175.918,0.993
175.948,0.992
175.978,0.986
176.008,0.992
176.038,0.989
176.068,0.988
176.098,0.992
176.128,0.991
176.158,0.987
176.188,0.990
176.218,0.991
176.248,0.994
176.278,0.997
176.308,0.989
176.338,0.984
176.368,0.986
176.398,0.993
176.428,0.987
176.458,0.993
176.488,0.990
176.518,0.992
176.548,0.991
176.578,0.989
176.608,0.989
176.638,0.988
176.668,0.987
176.698,0.989
176.728,0.988
176.758,0.989
176.788,0.997
176.818,0.993
176.848,0.984
176.878,0.987
176.908,0.994
176.938,0.994
176.968,0.989
176.998,0.987
177.028,0.995
177.058,0.988
177.088,0.988
177.118,0.991
177.148,0.987
177.178,0.989
177.208,0.990
177.238,0.992
177.268,0.984
177.298,0.992
177.328,0.988
177.358,0.986
177.388,0.987
177.418,0.989
177.448,0.994
177.478,0.991
177.508,0.985
177.538,0.990
177.568,0.991
177.598,0.990
177.628,0.986
177.658,0.987
177.688,0.986
177.718,0.993
177.748,0.993
177.778,0.983
177.808,0.994
177.838,0.989
177.868,0.989
177.898,0.989
177.928,0.989
177.958,0.991
177.988,0.989
178.018,0.990
178.048,0.995
178.078,0.986
178.108,0.991
178.138,0.990
178.168,0.987
178.198,0.991
178.228,0.992
178.258,0.993
178.288,0.985
178.318,0.998
178.348,0.990
178.378,0.989
178.408,0.989
178.438,0.989
178.468,0.990
178.498,0.987
178.528,0.988
178.558,0.996
178.588,0.989
178.618,0.988
178.648,0.989
178.678,0.990
178.708,0.990
178.738,0.993
178.768,0.989
178.798,0.980
178.828,0.994
178.858,0.990
178.888,0.991
178.918,0.992
178.948,0.990
178.978,0.989
179.008,0.989
179.038,0.984
179.068,0.995
179.098,0.993
179.128,0.986
179.158,0.987
179.188,0.992
179.218,0.992
179.248,0.990
179.278,0.989
179.308,0.994
179.338,0.991
179.368,0.992
179.398,0.986
179.428,0.986
179.458,0.989
179.488,0.994
179.518,0.991
179.548,0.985
179.578,0.993
179.608,0.985
179.638,0.988
179.668,0.994
179.698,0.990
179.728,0.990
179.758,0.991
179.788,0.992
179.818,0.994
179.848,0.997
179.878,0.990
179.908,0.984
179.938,0.987
179.968,0.992
179.998,0.989
180.028,0.992
180.058,0.988
180.088,0.989
180.118,0.989
180.148,0.990
180.178,0.990
180.208,0.986
180.238,0.990
180.268,0.988
180.298,0.994
180.328,0.990
180.358,0.992
180.388,0.990
180.418,0.982
180.448,0.988
180.478,0.995
180.508,0.989
180.538,0.985
180.568,0.988
180.598,0.992
180.628,0.989
180.658,0.989
180.688,0.988
180.718,0.989
180.748,0.994
180.778,0.992
180.808,0.991
180.838,0.988
180.868,0.993
180.898,0.989
180.928,0.985
180.958,0.991
180.988,0.995
181.018,0.997
181.048,0.983
181.078,0.991
181.108,0.991
181.138,0.985
181.168,0.991
181.198,0.993
181.228,0.992
181.258,0.989
181.288,0.994
181.318,0.989
181.348,0.987
181.378,0.995
181.408,0.991
181.438,0.987
181.468,0.985
181.498,0.996
181.528,0.992
181.558,0.983
181.588,0.991
181.618,0.992
181.648,0.987
181.678,0.991
181.708,0.988
181.738,0.990
181.768,0.989
181.798,0.992
181.828,0.992
181.858,0.990
181.888,0.998
181.918,0.986
181.948,0.990
181.978,0.988
182.008,0.993
182.038,0.991
182.068,0.981
182.098,0.991
182.128,0.995
182.158,0.991
182.188,0.988
182.218,0.990
182.248,0.993
182.278,0.992
182.308,0.990
182.338,0.991
182.368,0.984
182.398,0.995
182.428,0.986
182.458,0.986
182.488,0.985
182.518,0.994
182.548,0.993
182.578,0.981
182.608,0.988
182.638,0.992
182.668,0.986
182.698,0.987
182.728,0.989
182.758,0.992
182.788,0.990
182.818,0.989
182.848,0.987
182.878,0.982
182.908,0.994
182.938,0.987
182.968,0.984
182.998,0.987
183.028,0.991
183.058,0.992
183.088,0.989
183.118,0.988
183.148,0.991
183.178,0.983
183.208,0.989
183.238,0.989
183.268,0.988
183.298,0.989
183.328,0.987
183.358,0.987
183.388,0.990
183.418,0.989
183.448,0.984
183.478,0.982
183.508,0.989
183.538,1.000
183.568,0.993
183.598,0.978
183.628,0.989
183.658,0.992
183.688,0.990
183.718,0.989
183.748,0.985
183.778,0.988
183.808,0.989
183.838,0.989
183.868,0.992
183.898,0.987
183.928,0.993
183.958,0.989
183.988,0.985
184.018,0.989
184.048,0.996
184.078,0.993
184.108,0.986
184.138,0.986
184.168,0.991
184.198,0.987
184.228,0.991
184.258,0.988
184.288,0.988
184.318,0.992
184.348,0.993
184.378,0.991
184.408,0.986
184.438,0.994
184.468,0.991
184.498,0.989
184.528,0.984
184.558,0.989
184.588,0.991
184.618,0.990
184.648,0.986
184.678,0.991
184.708,0.986
184.738,0.993
184.768,0.993
184.798,0.989
184.828,0.992
184.858,0.992
184.888,0.990
184.918,0.979
184.948,0.991
184.978,0.991
185.008,0.987
185.038,0.984
185.068,0.992
185.098,0.993
185.128,0.993
185.158,0.987
185.188,0.996
185.218,0.984
185.248,0.991
185.278,0.988
185.308,0.990
185.338,0.988
185.368,0.991
185.398,0.991
185.428,0.985
185.458,0.991
185.488,0.991
185.518,0.986
185.548,0.989
185.578,0.989
185.608,0.994
185.638,0.998
185.668,0.985
185.698,0.992
185.728,0.989
185.758,0.989
185.788,0.990
185.818,0.992
185.848,0.992
185.878,0.994
185.908,0.993
185.938,0.994
185.968,0.983
185.998,0.993
186.028,0.989
186.058,0.985
186.088,0.986
186.118,0.990
186.148,0.992
186.178,0.983
186.208,0.987
186.238,0.988
186.268,0.986
186.298,0.990
186.328,0.991
186.358,0.991
186.388,0.995
186.418,0.988
186.448,0.989
186.478,0.986
186.508,0.992
186.538,0.991
186.568,0.984
186.598,0.995
186.628,0.992
186.658,0.992
186.688,0.984
186.718,0.990
186.748,0.989
186.778,0.985
186.808,0.990
186.838,0.988
186.868,0.986
186.898,0.986
186.928,0.992
186.958,0.991
186.988,0.986
187.018,0.987
187.048,0.984
187.078,0.986
187.108,0.991
187.138,0.994
187.168,0.995
187.198,0.985
187.228,0.994
187.258,0.990
187.288,0.989
187.318,0.987
187.348,0.987
187.378,0.990
187.408,0.988
187.438,0.989
187.468,0.989
187.498,0.993
187.528,0.993
187.558,0.982
187.588,0.982
187.618,0.991
187.648,0.995
187.678,0.995
187.708,0.984
187.738,0.987
187.768,0.987
187.798,0.991
187.828,0.993
187.858,0.988
187.888,0.987
187.918,0.989
187.948,0.989
187.978,0.983
188.008,0.992
188.038,0.994
188.068,0.986
188.098,0.983
188.128,0.990
188.158,0.992
188.188,0.996
188.218,0.982
188.248,0.992
188.278,0.987
188.308,0.987
188.338,0.990
188.368,0.990
188.398,0.993
188.428,0.993
188.458,0.990
188.488,0.977
188.518,0.993
188.548,0.993
188.578,0.987
188.608,0.988
188.638,0.989
188.668,0.993
188.698,0.996
188.728,0.986
188.758,0.991
188.788,0.990
188.818,0.991
188.848,0.988
188.878,0.986
188.908,0.989
188.938,0.990
188.968,0.990
188.998,0.981
189.028,0.992
189.058,0.989
189.088,0.986
189.118,0.988
189.148,0.995
189.178,0.988
189.208,0.982
189.238,0.989
189.268,0.994
189.298,0.986
189.328,0.989
189.358,0.987
189.388,0.993
189.418,0.992
189.448,0.992
189.478,0.991
189.508,0.981
189.538,0.992
189.568,0.996
189.598,0.984
189.628,0.988
189.658,0.989
189.688,0.991
189.718,0.995
189.748,0.985
189.778,0.992
189.808,0.989
189.838,0.989
189.868,0.989
189.898,0.988
189.928,0.988
189.958,0.988
189.988,0.986
190.018,0.994
190.048,0.994
190.078,0.989
190.108,0.985
190.138,0.989
190.168,0.992
190.198,0.993
190.228,0.994
190.258,0.991
190.288,0.988
190.318,0.986
190.348,0.988
190.378,0.992
190.408,0.990
190.438,0.991
190.468,0.989
190.498,0.988
190.528,0.987
190.558,0.996
190.588,0.989
190.618,0.984
190.648,0.987
190.678,0.990
190.708,0.988
190.738,0.993
190.768,0.989
190.798,0.991
190.828,0.987
190.858,0.991
190.888,0.990
190.918,0.990
190.948,0.988
190.978,0.991
191.008,0.987
191.038,0.986
191.068,0.994
191.098,0.996
191.128,0.986
191.158,0.987
191.188,0.992
191.218,0.994
191.248,0.994
191.278,0.983
191.308,0.994
191.338,0.990
191.368,0.986
191.398,0.990
191.428,0.987
191.458,0.987
191.488,0.990
191.518,0.992
191.548,0.987
191.578,0.988
191.608,0.997
191.638,0.984
191.668,0.988
191.698,0.989
191.728,0.990
191.758,0.995
191.788,0.980
191.818,0.988
191.848,0.995
191.878,0.988
191.908,0.990
191.938,0.988
191.968,0.989
191.998,0.994
192.028,0.993
192.058,0.995
192.088,0.986
192.118,0.993
192.148,0.990
192.178,0.989
192.208,0.984
192.238,0.991
192.268,0.995
192.298,0.992
192.328,0.984
192.358,0.992
192.388,0.984
192.418,0.986
192.448,0.989
192.478,0.989
192.508,0.989
192.538,0.991
192.568,0.993
192.598,0.992
192.628,0.986
192.658,0.996
192.688,0.987
192.718,0.984
192.748,0.990
192.778,0.995
192.808,0.992
192.838,0.986
192.868,0.989
192.898,0.995
192.928,0.989
192.958,0.984
192.988,0.984
193.018,0.990
193.048,0.994
193.078,0.993
193.108,0.989
193.138,0.989
193.168,0.992
193.198,0.990
193.228,0.982
193.258,0.985
193.288,0.990
193.318,0.988
193.348,0.990
193.378,0.987
193.408,0.994
193.438,0.988
193.468,0.990
193.498,0.992
193.528,0.989
193.558,0.991
193.588,0.988
193.618,0.992
193.648,0.991
193.678,0.990
193.708,0.989
193.738,0.982
193.768,0.985
193.798,0.992
193.828,0.995
193.858,0.994
193.888,0.990
193.918,0.991
193.948,0.986
193.978,0.992
194.008,0.986
194.038,0.988
194.068,0.988
194.098,0.987
194.128,0.990
194.158,0.989
194.188,0.992
194.218,0.997
194.248,0.986
194.278,0.982
194.308,0.991
194.338,0.993
194.368,0.991
194.398,0.982
194.428,0.991
194.458,0.988
194.488,0.989
194.518,0.992
194.548,0.990
194.578,0.988
194.608,0.990
194.638,0.989
194.668,0.989
194.698,0.992
194.728,0.993
194.758,0.987
194.788,0.987
194.818,0.987
194.848,0.992
194.878,0.995
194.908,0.983
194.938,0.988
194.968,0.992
194.998,0.988
195.028,0.989
195.058,0.987
195.088,0.989
195.118,0.991
195.148,0.991
195.178,0.989
195.208,0.981
195.238,0.992
195.268,0.992
195.298,0.987
195.328,0.986
195.358,0.990
195.388,0.987
195.418,0.994
195.448,0.989
195.478,0.992
195.508,0.986
195.538,0.990
195.568,0.988
195.598,0.990
195.628,0.988
195.658,0.991
195.688,0.989
195.718,0.984
195.748,0.992
195.778,0.994
195.808,0.985
195.838,0.988
195.868,0.991
195.898,0.994
195.928,0.991
195.958,0.985
195.988,0.992
196.018,0.988
196.048,0.987
196.078,0.987
196.108,0.987
196.138,0.990
196.168,0.992
196.198,0.992
196.228,0.990
196.258,0.983
196.288,0.992
196.318,0.994
196.348,0.986
196.378,0.990
196.408,0.988
196.438,0.992
196.468,0.989
196.498,0.988
196.528,0.993
196.558,0.987
196.588,0.987
196.618,0.987
196.648,0.989
196.678,0.992
196.708,0.989
196.738,0.993
196.768,0.992
196.798,0.987
196.828,0.994
196.858,0.986
196.888,0.985
196.918,0.990
196.948,0.993
196.978,0.992
197.008,0.987
197.038,0.991
197.068,0.986
197.098,0.989
197.128,0.992
197.158,0.993
197.188,0.986
197.218,0.988
197.248,0.993
197.278,0.991
197.308,0.996
197.338,0.991
197.368,0.979
197.398,0.984
197.428,0.992
197.458,0.992
197.488,0.993
197.518,0.992
197.548,0.990
197.578,0.989
197.608,0.989
197.638,0.991
197.668,0.989
197.698,0.991
197.728,0.993
197.758,0.989
197.788,0.997
197.818,0.994
197.848,0.990
197.878,0.983
197.908,0.988
197.938,0.993
197.968,0.992
197.998,0.988
198.028,0.992
198.058,0.995
198.088,0.989
198.118,0.990
198.148,0.990
198.178,0.983
198.208,0.991
198.238,0.989
198.268,0.991
198.298,0.985
198.328,0.994
198.358,0.990
198.388,0.985
198.418,0.990
198.448,0.995
198.478,0.990
198.508,0.982
198.538,0.989
198.568,0.995
198.598,0.988
198.628,0.992
198.658,0.989
198.688,0.989
198.718,0.990
198.748,0.993
198.778,0.987
198.808,0.994
198.838,0.997
198.868,0.989
198.898,0.986
198.928,0.991
198.958,0.996
198.988,0.992
199.018,0.981
199.048,0.994
199.078,0.992
199.108,0.987
199.138,0.989
199.168,0.991
199.198,0.991
199.228,0.992
199.258,0.989
199.288,0.981
199.318,0.991
199.348,0.992
199.378,0.989
199.408,0.992
199.438,0.990
199.468,0.994
199.498,0.997
199.528,0.989
199.558,0.992
199.588,0.987
199.618,0.992
199.648,0.988
199.678,0.986
199.708,0.989
199.738,0.993
199.768,0.993
199.798,0.988
199.828,0.999
199.858,0.988
199.888,0.988
199.918,0.987
199.948,0.994
199.978,0.990
200.008,0.985
200.038,0.987
200.068,0.993
200.098,0.990
200.128,0.992
200.158,0.988
200.188,0.991
200.218,0.993
200.248,0.990
200.278,0.994
200.308,0.990
200.338,0.991
200.368,0.986
200.398,0.986
200.428,0.992
200.458,0.995
200.488,0.993
200.518,0.989
200.548,0.992
200.578,0.984
200.608,0.986
200.638,0.992
200.668,0.989
200.698,0.992
200.728,0.987
200.758,0.990
200.788,0.994
200.818,0.992
200.848,0.990
200.878,0.982
200.908,0.986
200.938,0.995
200.968,0.991
200.998,0.992
201.028,0.987
201.058,0.995
201.088,0.987
201.118,0.990
201.148,0.992
201.178,0.988
201.208,0.989
201.238,0.989
201.268,0.989
201.298,0.992
201.328,0.991
201.358,0.989
201.388,0.985
201.418,0.987
201.448,0.988
201.478,0.999
201.508,0.992
201.538,0.982
201.568,0.991
201.598,0.995
201.628,0.988
201.658,0.992
201.688,0.987
201.718,0.988
201.748,0.989
201.778,0.990
201.808,0.988
201.838,0.990
201.868,0.984
201.898,0.996
201.928,0.990
201.958,0.989
201.988,0.990
202.018,0.993
202.048,0.992
202.078,0.994
202.108,0.985
202.138,0.995
202.168,0.988
202.198,0.991
202.228,0.992
202.258,0.994
202.288,0.985
202.318,0.990
202.348,0.991
202.378,0.994
202.408,0.992
202.438,0.984
202.468,0.992
202.498,0.990
202.528,0.990
202.558,0.986
202.588,0.991
202.618,0.991
202.648,0.994
202.678,0.988
202.708,0.991
202.738,0.992
202.768,0.990
202.798,0.990
202.828,0.992
202.858,0.993
202.888,0.989
202.918,0.992
202.948,0.990
202.978,0.989
203.008,0.989
203.038,0.990
203.068,0.989
203.098,0.990
203.128,0.988
203.158,0.993
203.188,0.990
203.218,0.988
203.248,0.992
203.278,0.996
203.308,0.991
203.338,0.984
203.368,0.986
203.398,0.992
203.428,0.994
203.458,0.989
203.488,0.990
203.518,0.991
203.548,0.996
203.578,0.988
203.608,0.985
203.638,0.989
203.668,0.990
203.698,0.989
203.728,0.989
203.758,0.989
203.788,0.991
203.818,0.992
203.848,0.989
203.878,0.989
203.908,0.991
203.938,0.985
203.968,0.994
203.998,0.990
204.028,0.984
204.058,0.987
204.088,0.994
204.118,0.993
204.148,0.994
204.178,0.986
204.208,0.993
204.238,0.986
204.268,0.990
204.298,0.993
204.328,0.988
204.358,0.989
204.388,0.988
204.418,0.992
204.448,0.990
204.478,0.991
204.508,0.988
204.538,0.989
204.568,0.991
204.598,0.990
204.628,0.992
204.658,0.988
204.688,0.987
204.718,0.991
204.748,0.990
204.778,0.992
204.808,0.990
204.838,0.987
204.868,0.995
204.898,0.989
204.928,0.990
204.958,0.992
204.988,0.990
205.018,0.990
205.048,0.989
205.078,0.990
205.108,0.990
205.138,0.982
205.168,0.994
205.198,0.991
205.228,0.986
205.258,0.990
205.288,0.992
205.318,0.996
205.348,0.995
205.378,0.985
205.408,0.997
205.438,0.990
205.468,0.985
205.498,0.992
205.528,0.989
205.558,0.991
205.588,0.994
205.618,0.993
205.648,0.988
205.678,0.980
205.708,0.995
205.738,0.991
205.768,0.983
205.798,0.991
205.828,0.991
205.858,0.995
205.888,0.993
205.918,0.982
205.948,0.989
205.978,0.992
206.008,0.988
206.038,0.991
206.068,0.988
206.098,0.995
206.128,0.993
206.158,0.992
206.188,0.985
206.218,0.984
206.248,0.991
206.278,0.994
206.308,0.984
206.338,0.987
206.368,0.990
206.398,0.993
206.428,0.990
206.458,0.983
206.488,0.991
206.518,0.993
206.548,0.984
206.578,0.985
206.608,0.986
206.638,0.990
206.668,0.990
206.698,0.994
206.728,0.991
206.758,0.986
206.788,0.995
206.818,0.991
206.848,0.986
206.878,0.987
206.908,0.991
206.938,0.991
206.968,0.994
206.998,0.989
207.028,0.992
207.058,0.988
207.088,0.987
207.118,0.989
207.148,0.989
207.178,0.987
207.208,0.989
207.238,0.991
207.268,0.994
207.298,0.991
207.328,0.986
207.358,0.985
207.388,0.988
207.418,0.993
207.448,0.991
207.478,0.992
207.508,0.992
207.538,0.994
207.568,0.985
207.598,0.988
207.628,0.992
207.658,0.989
207.688,0.990
207.718,0.989
207.748,0.992
207.778,0.994
207.808,0.996
207.838,0.992
207.868,0.984
207.898,0.985
207.928,0.992
207.958,0.995
207.988,0.990
208.018,0.989
208.048,0.995
208.078,0.992
208.108,0.985
208.138,0.992
208.168,0.987
208.198,0.989
208.228,0.985
208.258,0.993
208.288,0.989
208.318,0.993
208.348,0.996
208.378,0.986
208.408,0.986
208.438,0.991
208.468,0.994
208.498,0.992
208.528,0.982
208.558,0.990
208.588,0.992
208.618,0.991
208.648,0.991
208.678,0.989
208.708,0.986
208.738,0.990
208.768,0.996
208.798,0.991
208.828,0.990
208.858,0.994
208.888,0.988
208.918,0.990
208.948,0.989
208.978,0.995
209.008,0.992
209.038,0.985
209.068,0.987
209.098,0.995
209.128,0.988
209.158,0.990
209.188,0.989
209.218,0.991
209.248,0.989
209.278,0.992
209.308,0.992
209.338,0.980
209.368,0.991
209.398,0.995
209.428,0.984
209.458,0.989
209.488,0.992
209.518,0.991
209.548,0.993
209.578,0.986
209.608,0.991
209.638,0.986
209.668,0.987
209.698,0.988
209.728,0.988
209.758,0.992
209.788,0.991
209.818,0.989
209.848,0.989
209.878,0.982
209.908,0.991
209.938,0.988
209.968,0.984
209.998,0.986
210.028,0.990
210.058,0.995
210.088,0.992
210.118,0.988
210.148,0.996
210.178,0.985
210.208,0.992
210.238,0.990
210.268,0.987
210.298,0.990
210.328,0.990
210.358,0.992
210.388,0.993
210.418,0.992
210.448,0.990
210.478,0.984
210.508,0.990
210.538,0.992
210.568,0.993
210.598,0.994
210.628,0.990
210.658,0.994
210.688,0.990
210.718,0.990
210.748,0.989
210.778,0.989
210.808,0.987
210.838,0.990
210.868,0.993
210.898,0.991
210.928,0.986
210.958,0.994
210.988,0.985
211.018,0.983
211.048,0.987
211.078,0.991
211.108,0.997
211.138,0.982
211.168,0.989
211.198,0.990
211.228,0.989
211.258,0.993
211.288,0.989
211.318,0.986
211.348,0.988
211.378,0.993
211.408,0.992
211.438,0.986
211.468,0.991
211.498,0.996
211.528,0.988
211.558,0.988
211.588,0.990
211.618,0.991
211.648,0.993
211.678,0.984
211.708,0.991
211.738,0.991
211.768,0.989
211.798,0.988
211.828,0.989
211.858,0.991
211.888,0.994
211.918,0.993
211.948,0.993
211.978,0.985
212.008,0.995
212.038,0.990
212.068,0.987
212.098,0.990
212.128,0.991
212.158,0.993
212.188,0.988
212.218,0.989
212.248,0.993
212.278,0.990
212.308,0.990
212.338,0.989
212.368,0.991
212.398,0.990
212.428,0.992
212.458,0.986
212.488,0.981
212.518,0.990
212.548,0.996
212.578,0.986
212.608,0.989
212.638,0.989
212.668,0.997
212.698,0.992
212.728,0.987
212.758,0.994
212.788,0.988
212.818,0.991
212.848,0.993
212.878,0.990
212.908,0.991
212.938,0.991
212.968,0.991
212.998,0.993
213.028,0.991
213.058,0.989
213.088,0.983
213.118,0.982
213.148,0.992
213.178,0.995
213.208,0.991
213.238,0.986
213.268,0.994
213.298,0.987
213.328,0.990
213.358,0.990
213.388,0.984
213.418,0.987
213.448,0.992
213.478,0.994
213.508,0.991
213.538,0.987
213.568,0.993
213.598,0.994
213.628,0.985
213.658,0.992
213.688,0.989
213.718,0.991
213.748,0.994
213.778,0.989
213.808,0.994
213.838,0.984
213.868,0.992
213.898,0.991
213.928,0.991
213.958,0.992
213.988,0.988
214.018,0.994
214.048,0.991
214.078,0.985
214.108,0.990
214.138,0.989
214.168,0.990
214.198,0.987
214.228,0.993
214.258,0.992
214.288,0.990
214.318,0.986
214.348,0.996
214.378,0.987
214.408,0.991
214.438,0.986
214.468,0.987
214.498,0.990
214.528,0.993
214.558,0.991
214.588,0.992
214.618,0.988
214.648,0.993
214.678,0.992
214.708,0.987
214.738,0.987
214.768,0.992
214.798,0.990
214.828,0.993
214.858,0.986
214.888,0.995
214.918,0.987
214.948,0.989
214.978,0.988
215.008,0.990
215.038,0.991
215.068,0.989
215.098,0.996
215.128,0.993
215.158,0.982
215.188,0.996
215.218,0.990
215.248,0.990
215.278,0.989
215.308,0.992
215.338,0.992
215.368,0.992
215.398,0.992
215.428,0.994
215.458,0.988
215.488,0.987
215.518,0.989
215.548,0.992
215.578,0.991
215.608,0.989
215.638,0.990
215.668,0.991
215.698,0.984
215.728,0.992
215.758,0.988
215.788,0.984
215.818,0.986
215.848,0.994
215.878,0.990
215.908,0.991
215.938,0.992
215.968,0.993
215.998,0.983
216.028,0.988
