df_hash,22ZHK4.YBNJA6
60.510,122
60.535,111
60.560,97
60.585,75
60.610,46
60.635,17
60.660,3
60.685,15
60.710,54
60.735,107
60.760,157
60.785,198
60.810,235
60.835,277
60.860,325
60.885,366
60.910,388
60.935,388
60.960,382
60.985,388
61.010,414
61.035,448
61.060,469
61.085,466
61.110,443
61.135,411
61.160,381
61.185,352
61.210,325
61.235,301
61.260,282
61.285,262
61.310,233
61.335,193
61.360,147
61.385,106
61.410,72
61.435,43
61.460,18
61.485,2
61.510,9
61.535,42
61.560,92
61.585,143
61.610,187
61.635,229
61.660,276
61.685,331
61.710,380
61.735,409
61.760,415
61.785,406
61.810,398
61.835,404
61.860,421
61.885,442
61.910,457
61.935,463
61.960,457
61.985,444
62.010,428
62.035,410
62.060,390
62.085,367
62.110,340
62.135,308
62.160,273
62.185,237
62.210,203
62.235,172
62.260,143
62.285,111
62.310,72
62.335,26
62.360,-21
62.385,-64
62.410,-95
62.435,-108
62.460,-95
62.485,-52
62.510,18
62.535,105
62.560,189
62.585,259
62.610,316
62.635,375
62.660,439
62.685,497
62.710,531
62.735,535
62.760,526
62.785,527
62.810,546
62.835,570
62.860,577
62.885,562
62.910,538
62.935,524
62.960,525
62.985,528
63.010,522
63.035,502
63.060,476
63.085,452
63.110,435
63.135,422
63.160,412
63.185,397
63.210,366
63.235,311
63.260,238
63.285,162
63.310,98
63.335,48
63.360,0
63.385,-57
63.410,-116
63.435,-164
63.460,-191
63.485,-203
63.510,-209
63.535,-204
63.560,-177
63.585,-118
63.610,-38
63.635,39
63.660,101
63.685,145
63.710,186
63.735,234
63.760,287
63.785,336
63.810,376
63.835,407
63.860,435
63.885,466
63.910,502
63.935,539
63.960,567
63.985,579
64.010,570
64.035,548
64.060,523
64.085,504
64.110,488
64.135,470
64.160,447
64.185,421
64.210,399
64.235,379
64.260,355
64.285,324
64.310,289
64.335,255
64.360,222
64.385,188
64.410,150
64.435,111
64.460,77
64.485,52
64.510,30
64.535,3
64.560,-36
64.585,-84
64.610,-124
64.635,-138
64.660,-115
64.685,-59
64.710,16
64.735,97
64.760,172
64.785,234
64.810,283
64.835,319
64.860,350
64.885,383
64.910,421
64.935,459
64.960,490
64.985,509
65.010,523
65.035,545
65.060,575
65.085,603
65.110,616
65.135,611
65.160,600
65.185,596
65.210,601
65.235,607
65.260,609
65.285,604
65.310,595
65.335,578
65.360,550
65.385,517
65.410,489
65.435,468
65.460,441
65.485,388
65.510,303
65.535,204
65.560,111
65.585,32
65.610,-44
65.635,-131
65.660,-218
65.685,-282
65.710,-306
65.735,-291
65.760,-247
65.785,-186
65.810,-112
65.835,-33
65.860,34
65.885,83
65.910,118
65.935,152
65.960,193
65.985,231
66.010,256
66.035,269
66.060,284
66.085,314
66.110,355
66.135,388
66.160,404
66.185,407
66.210,407
66.235,407
66.260,403
66.285,393
66.310,383
66.335,379
66.360,378
66.385,371
66.410,354
66.435,331
66.460,309
66.485,289
66.510,262
66.535,221
66.560,171
66.585,126
66.610,101
66.635,103
66.660,134
66.685,186
66.710,246
66.735,300
66.760,340
66.785,371
66.810,400
66.835,429
66.860,450
66.885,454
66.910,447
66.935,443
66.960,451
66.985,467
67.010,481
67.035,484
67.060,481
67.085,476
67.110,465
67.135,440
67.160,400
67.185,359
67.210,328
67.235,303
67.260,272
67.285,228
67.310,179
67.335,140
67.360,114
67.385,89
67.410,50
67.435,-5
67.460,-64
67.485,-109
67.510,-132
67.535,-129
67.560,-99
67.585,-41
67.610,34
67.635,111
67.660,177
67.685,230
67.710,280
67.735,332
67.760,378
67.785,409
67.810,423
67.835,434
67.860,457
67.885,496
67.910,539
67.935,566
67.960,572
67.985,559
68.010,540
68.035,521
68.060,503
68.085,482
68.110,455
68.135,422
68.160,384
68.185,343
68.210,297
68.235,246
68.260,190
68.285,132
68.310,73
68.335,15
68.360,-43
68.385,-102
68.410,-157
68.435,-195
68.460,-199
68.485,-160
68.510,-84
68.535,10
68.560,104
68.585,184
68.610,251
68.635,311
68.660,368
68.685,416
68.710,450
68.735,468
68.760,480
68.785,497
68.810,525
68.835,560
68.860,586
68.885,594
68.910,582
68.935,559
68.960,535
68.985,513
69.010,492
69.035,466
69.060,432
69.085,393
69.110,353
69.135,314
69.160,276
69.185,233
69.210,182
69.235,127
69.260,74
69.285,29
69.310,-14
69.335,-66
69.360,-125
69.385,-173
69.410,-184
69.435,-144
69.460,-68
69.485,15
69.510,87
69.535,147
69.560,210
69.585,282
69.610,355
69.635,410
69.660,442
69.685,458
69.710,473
69.735,494
69.760,518
69.785,536
69.810,545
69.835,547
69.860,543
69.885,533
69.910,516
69.935,490
69.960,456
69.985,413
70.010,363
70.035,312
70.060,266
70.085,227
70.110,191
70.135,149
70.160,94
70.185,29
70.210,-36
70.235,-85
70.260,-101
70.285,-78
70.310,-20
70.335,56
70.360,131
70.385,194
70.410,241
70.435,278
70.460,306
70.485,326
70.510,338
70.535,346
70.560,360
70.585,383
70.610,411
70.635,433
70.660,439
70.685,427
70.710,404
70.735,376
70.760,349
70.785,325
70.810,301
70.835,276
70.860,244
70.885,207
70.910,171
70.935,139
70.960,112
70.985,81
71.010,39
71.035,-10
71.060,-52
71.085,-62
71.110,-32
71.135,31
71.160,107
71.185,180
71.210,247
71.235,311
71.260,377
71.285,436
71.310,480
71.335,504
71.360,518
71.385,530
71.410,546
71.435,560
71.460,570
71.485,575
71.510,574
71.535,567
71.560,549
71.585,517
71.610,478
71.635,441
71.660,411
71.685,384
71.710,350
71.735,310
71.760,270
71.785,236
71.810,205
71.835,169
71.860,122
71.885,71
71.910,28
71.935,-7
71.960,-46
71.985,-99
72.010,-161
72.035,-210
72.060,-222
72.085,-188
72.110,-123
72.135,-50
72.160,15
72.185,74
72.210,136
72.235,208
72.260,285
72.285,353
72.310,399
72.335,422
72.360,434
72.385,448
72.410,474
72.435,508
72.460,538
72.485,556
72.510,558
72.535,551
72.560,542
72.585,534
72.610,526
72.635,514
72.660,493
72.685,461
72.710,425
72.735,389
72.760,359
72.785,335
72.810,311
72.835,284
72.860,257
72.885,233
72.910,212
72.935,187
72.960,150
72.985,102
73.010,54
73.035,15
73.060,-16
73.085,-49
73.110,-87
73.135,-120
73.160,-127
73.185,-96
73.210,-33
73.235,40
73.260,108
73.285,169
73.310,230
73.335,298
73.360,363
73.385,408
73.410,425
73.435,422
73.460,420
73.485,436
73.510,466
73.535,497
73.560,513
73.585,513
73.610,502
73.635,490
73.660,481
73.685,473
73.710,463
73.735,447
73.760,427
73.785,406
73.810,387
73.835,369
73.860,348
73.885,321
73.910,290
73.935,258
73.960,229
73.985,200
74.010,163
74.035,115
74.060,64
74.085,18
74.110,-17
74.135,-52
74.160,-99
74.185,-156
74.210,-207
74.235,-227
74.260,-209
74.285,-159
74.310,-92
74.335,-15
74.360,70
74.385,166
74.410,268
74.435,377
74.460,500
74.485,647
74.510,814
74.535,978
74.560,1104
74.585,1163
74.610,1145
74.635,1053
74.660,903
74.685,726
74.710,560
74.735,443
74.760,389
74.785,378
74.810,371
74.835,345
74.860,299
74.885,254
74.910,220
74.935,189
74.960,150
74.985,100
75.010,46
75.035,-9
75.060,-70
75.085,-144
75.110,-228
75.135,-311
75.160,-383
75.185,-440
75.210,-478
75.235,-485
75.260,-445
75.285,-356
75.310,-237
75.335,-116
75.360,-5
75.385,103
75.410,222
75.435,346
75.460,448
75.485,507
75.510,528
75.535,538
75.560,562
75.585,601
75.610,636
75.635,652
75.660,651
75.685,643
75.710,634
75.735,617
75.760,586
75.785,543
75.810,498
75.835,460
75.860,423
75.885,380
75.910,332
75.935,287
75.960,253
75.985,223
76.010,188
76.035,145
76.060,108
76.085,95
76.110,115
76.135,159
76.160,209
76.185,252
76.210,288
76.235,319
76.260,347
76.285,364
76.310,368
76.335,361
76.360,353
76.385,354
76.410,371
76.435,403
76.460,442
76.485,475
76.510,487
76.535,478
76.560,456
76.585,433
76.610,413
76.635,389
76.660,354
76.685,307
76.710,255
76.735,208
76.760,169
76.785,130
76.810,85
76.835,39
76.860,0
76.885,-26
76.910,-46
76.935,-68
76.960,-97
76.985,-123
77.010,-125
77.035,-88
77.060,-15
77.085,74
77.110,156
77.135,217
77.160,262
77.185,302
77.210,347
77.235,389
77.260,417
77.285,427
77.310,428
77.335,439
77.360,465
77.385,496
77.410,516
77.435,516
77.460,501
77.485,484
77.510,470
77.535,456
77.560,437
77.585,412
77.610,386
77.635,363
77.660,339
77.685,310
77.710,272
77.735,226
77.760,180
77.785,136
77.810,96
77.835,56
77.860,17
77.885,-17
77.910,-41
77.935,-44
77.960,-19
77.985,32
78.010,100
78.035,169
78.060,226
78.085,268
78.110,299
78.135,325
78.160,351
78.185,373
78.210,392
78.235,408
78.260,425
78.285,443
78.310,458
78.335,465
78.360,465
78.385,460
78.410,452
78.435,442
78.460,427
78.485,407
78.510,385
78.535,365
78.560,348
78.585,330
78.610,308
78.635,284
78.660,260
78.685,238
78.710,213
78.735,180
78.760,137
78.785,88
78.810,38
78.835,-11
78.860,-56
78.885,-88
78.910,-91
78.935,-57
78.960,8
78.985,84
79.010,148
79.035,195
79.060,238
79.085,289
79.110,349
79.135,403
79.160,440
79.185,463
79.210,486
79.235,517
79.260,549
79.285,569
79.310,570
79.335,562
79.360,556
79.385,555
79.410,546
79.435,520
79.460,479
79.485,437
79.510,402
79.535,373
79.560,343
79.585,309
79.610,276
79.635,246
79.660,216
79.685,180
79.710,137
79.735,92
79.760,50
79.785,8
79.810,-38
79.835,-88
79.860,-120
79.885,-115
79.910,-66
79.935,6
79.960,76
79.985,125
80.010,156
80.035,180
80.060,203
80.085,223
80.110,233
80.135,235
80.160,236
80.185,246
80.210,263
80.235,280
80.260,286
80.285,278
80.310,262
80.335,245
80.360,229
80.385,208
80.410,177
80.435,143
80.460,126
80.485,145
80.510,206
80.535,293
80.560,386
80.585,475
80.610,562
80.635,645
80.660,708
80.685,727
80.710,690
80.735,619
80.760,555
80.785,532
80.810,553
80.835,588
80.860,601
80.885,579
80.910,532
80.935,477
80.960,426
80.985,379
81.010,337
81.035,302
81.060,279
81.085,267
81.110,263
81.135,262
81.160,265
81.185,272
81.210,277
81.235,271
81.260,244
81.285,199
81.310,144
81.335,93
81.360,50
81.385,15
81.410,-11
81.435,-31
81.460,-50
81.485,-80
81.510,-129
81.535,-190
81.560,-239
81.585,-249
81.610,-215
81.635,-154
81.660,-91
81.685,-34
81.710,21
81.735,88
81.760,163
81.785,234
81.810,289
81.835,329
81.860,362
81.885,392
81.910,423
81.935,461
81.960,512
81.985,579
82.010,648
82.035,699
82.060,721
82.085,718
82.110,707
82.135,693
82.160,671
82.185,630
82.210,573
82.235,517
82.260,470
82.285,429
82.310,382
82.335,320
82.360,250
82.385,185
82.410,127
82.435,68
82.460,0
82.485,-68
82.510,-117
82.535,-128
82.560,-99
82.585,-42
82.610,21
82.635,78
82.660,129
82.685,181
82.710,240
82.735,299
82.760,345
82.785,369
82.810,379
82.835,391
82.860,419
82.885,460
82.910,494
82.935,501
82.960,481
82.985,447
83.010,420
83.035,407
83.060,403
83.085,399
83.110,391
83.135,386
83.160,392
83.185,411
83.210,441
83.235,473
83.260,498
83.285,505
83.310,481
83.335,407
83.360,267
83.385,52
83.410,-218
83.435,-500
83.460,-726
83.485,-839
83.510,-822
83.535,-706
83.560,-546
83.585,-388
83.610,-250
83.635,-117
83.660,26
83.685,185
83.710,351
83.735,512
83.760,664
83.785,806
83.810,932
83.835,1026
83.860,1071
83.885,1061
83.910,1012
83.935,947
83.960,883
83.985,824
84.010,766
84.035,711
84.060,667
84.085,636
84.110,606
84.135,551
84.160,457
84.185,328
84.210,192
84.235,71
84.260,-30
84.285,-122
84.310,-213
84.335,-298
84.360,-359
84.385,-380
84.410,-358
84.435,-302
84.460,-226
84.485,-144
84.510,-64
84.535,20
84.560,122
84.585,251
84.610,395
84.635,521
84.660,597
84.685,614
84.710,599
84.735,582
84.760,578
84.785,573
84.810,551
84.835,515
84.860,484
84.885,469
84.910,462
84.935,441
84.960,394
84.985,330
85.010,268
85.035,220
85.060,180
85.085,137
85.110,83
85.135,18
85.160,-50
85.185,-118
85.210,-179
85.235,-225
85.260,-251
85.285,-251
85.310,-223
85.335,-171
85.360,-108
85.385,-53
85.410,-17
85.435,2
85.460,26
85.485,75
85.510,155
85.535,259
85.560,383
85.585,530
85.610,701
85.635,874
85.660,999
85.685,1032
85.710,969
85.735,857
85.760,764
85.785,731
85.810,747
85.835,767
85.860,743
85.885,654
85.910,510
85.935,350
85.960,212
85.985,120
86.010,75
86.035,62
86.060,62
86.085,63
86.110,63
86.135,58
86.160,44
86.185,19
86.210,-11
86.235,-37
86.260,-56
86.285,-69
86.310,-71
86.335,-49
86.360,8
86.385,96
86.410,190
86.435,264
86.460,315
86.485,359
86.510,408
86.535,457
86.560,490
86.585,503
86.610,510
86.635,528
86.660,551
86.685,559
86.710,537
86.735,497
86.760,466
86.785,457
86.810,457
86.835,445
86.860,413
86.885,368
86.910,324
86.935,285
86.960,241
86.985,187
87.010,131
87.035,80
87.060,40
87.085,6
87.110,-27
87.135,-60
87.160,-87
87.185,-106
87.210,-121
87.235,-145
87.260,-182
87.285,-231
87.310,-278
87.335,-304
87.360,-294
87.385,-248
87.410,-180
87.435,-108
87.460,-40
87.485,34
87.510,132
87.535,258
87.560,395
87.585,509
87.610,571
87.635,573
87.660,531
87.685,474
87.710,426
87.735,396
87.760,378
87.785,362
87.810,342
87.835,323
87.860,316
87.885,338
87.910,402
87.935,512
87.960,655
87.985,799
88.010,905
88.035,941
88.060,903
88.085,816
88.110,716
88.135,633
88.160,578
88.185,542
88.210,508
88.235,464
88.260,410
88.285,353
88.310,301
88.335,257
88.360,214
88.385,166
88.410,120
88.435,100
88.460,124
88.485,190
88.510,266
88.535,314
88.560,313
88.585,273
88.610,224
88.635,188
88.660,165
88.685,141
88.710,102
88.735,50
88.760,-6
88.785,-50
88.810,-64
88.835,-42
88.860,6
88.885,57
88.910,83
88.935,78
88.960,58
88.985,45
89.010,48
89.035,61
89.060,71
89.085,78
89.110,99
89.135,143
89.160,205
89.185,267
89.210,308
89.235,320
89.260,301
89.285,259
89.310,211
89.335,177
89.360,174
89.385,195
89.410,211
89.435,195
89.460,151
89.485,107
89.510,102
89.535,146
89.560,224
89.585,311
89.610,395
89.635,473
89.660,542
89.685,589
89.710,604
89.735,593
89.760,577
89.785,575
89.810,589
89.835,611
89.860,630
89.885,641
89.910,642
89.935,629
89.960,606
89.985,580
90.010,565
90.035,561
90.060,552
90.085,520
90.110,458
90.135,378
90.160,296
90.185,217
90.210,138
90.235,56
90.260,-16
90.285,-71
90.310,-111
90.335,-151
90.360,-208
90.385,-276
90.410,-335
90.435,-368
90.460,-370
90.485,-349
90.510,-307
90.535,-236
90.560,-136
90.585,-22
90.610,81
90.635,162
90.660,228
90.685,302
90.710,393
90.735,488
90.760,564
90.785,606
90.810,618
90.835,618
90.860,614
90.885,606
90.910,586
90.935,556
90.960,527
90.985,508
91.010,502
91.035,503
91.060,501
91.085,491
91.110,471
91.135,443
91.160,410
91.185,378
91.210,352
91.235,329
91.260,306
91.285,276
91.310,236
91.335,189
91.360,146
91.385,108
91.410,71
91.435,25
91.460,-32
91.485,-89
91.510,-124
91.535,-118
91.560,-73
91.585,-9
91.610,49
91.635,92
91.660,122
91.685,154
91.710,197
91.735,247
91.760,295
91.785,333
91.810,359
91.835,383
91.860,413
91.885,452
91.910,493
91.935,522
91.960,528
91.985,515
92.010,498
92.035,492
92.060,500
92.085,510
92.110,503
92.135,475
92.160,435
92.185,397
92.210,371
92.235,355
92.260,340
92.285,318
92.310,288
92.335,251
92.360,210
92.385,169
92.410,132
92.435,95
92.460,46
92.485,-19
92.510,-92
92.535,-144
92.560,-144
92.585,-81
92.610,20
92.635,119
92.660,188
92.685,228
92.710,260
92.735,302
92.760,351
92.785,388
92.810,401
92.835,400
92.860,406
92.885,433
92.910,471
92.935,498
92.960,500
92.985,485
93.010,469
93.035,462
93.060,454
93.085,436
93.110,406
93.135,376
93.160,354
93.185,337
93.210,313
93.235,277
93.260,240
93.285,212
93.310,192
93.335,167
93.360,124
93.385,70
93.410,22
93.435,-12
93.460,-43
93.485,-86
93.510,-144
93.535,-191
93.560,-200
93.585,-157
93.610,-75
93.635,19
93.660,112
93.685,200
93.710,286
93.735,364
93.760,423
93.785,461
93.810,485
93.835,507
93.860,531
93.885,556
93.910,577
93.935,591
93.960,600
93.985,605
94.010,603
94.035,593
94.060,578
94.085,561
94.110,545
94.135,524
94.160,496
94.185,460
94.210,423
94.235,387
94.260,351
94.285,309
94.310,258
94.335,201
94.360,145
94.385,98
94.410,61
94.435,31
94.460,0
94.485,-36
94.510,-82
94.535,-132
94.560,-175
94.585,-195
94.610,-179
94.635,-126
94.660,-44
94.685,45
94.710,129
94.735,195
94.760,244
94.785,283
94.810,317
94.835,346
94.860,371
94.885,392
94.910,414
94.935,444
94.960,482
94.985,517
95.010,538
95.035,537
95.060,523
95.085,506
95.110,495
95.135,486
95.160,468
95.185,438
95.210,403
95.235,373
95.260,350
95.285,327
95.310,294
95.335,252
95.360,212
95.385,181
95.410,158
95.435,129
95.460,84
95.485,24
95.510,-33
95.535,-65
95.560,-57
95.585,-12
95.610,51
95.635,115
95.660,166
95.685,205
95.710,241
95.735,279
95.760,314
95.785,338
95.810,349
95.835,354
95.860,367
95.885,392
95.910,422
95.935,441
95.960,443
95.985,432
96.010,418
96.035,405
96.060,393
96.085,375
96.110,351
96.135,324
96.160,297
96.185,273
96.210,251
96.235,229
96.260,205
96.285,171
96.310,127
96.335,77
96.360,39
96.385,31
96.410,59
96.435,114
96.460,177
96.485,236
96.510,288
96.535,333
96.560,370
96.585,393
96.610,399
96.635,395
96.660,391
96.685,395
96.710,408
96.735,426
96.760,445
96.785,457
96.810,455
96.835,436
96.860,403
96.885,369
96.910,344
96.935,325
96.960,305
96.985,272
97.010,229
97.035,185
97.060,148
97.085,118
97.110,89
97.135,51
97.160,2
97.185,-56
97.210,-113
97.235,-153
97.260,-155
97.285,-111
97.310,-31
97.335,56
97.360,129
97.385,180
97.410,225
97.435,279
97.460,343
97.485,404
97.510,446
97.535,468
97.560,483
97.585,502
97.610,528
97.635,555
97.660,572
97.685,579
97.710,575
97.735,563
97.760,545
97.785,526
97.810,507
97.835,486
97.860,459
97.885,420
97.910,374
97.935,325
97.960,280
97.985,237
98.010,189
98.035,132
98.060,72
98.085,19
98.110,-24
98.135,-64
98.160,-110
98.185,-162
98.210,-204
98.235,-218
98.260,-194
98.285,-139
98.310,-67
98.335,5
98.360,78
98.385,154
98.410,235
98.435,317
98.460,390
98.485,448
98.510,490
98.535,519
98.560,544
98.585,571
98.610,606
98.635,643
98.660,671
98.685,676
98.710,653
98.735,611
98.760,567
98.785,533
98.810,510
98.835,490
98.860,466
98.885,440
98.910,416
98.935,399
98.960,385
98.985,366
99.010,335
99.035,293
99.060,244
99.085,195
99.110,149
99.135,107
99.160,65
99.185,21
99.210,-24
99.235,-69
99.260,-114
99.285,-161
99.310,-211
99.335,-257
99.360,-286
99.385,-280
99.410,-234
99.435,-157
99.460,-70
99.485,12
99.510,88
99.535,163
99.560,240
99.585,313
99.610,371
99.635,408
99.660,432
99.685,457
99.710,493
99.735,535
99.760,572
99.785,595
99.810,602
99.835,600
99.860,595
99.885,591
99.910,587
99.935,580
99.960,571
99.985,560
100.010,545
100.035,526
100.060,502
100.085,477
100.110,449
100.135,420
100.160,391
100.185,362
100.210,333
100.235,303
100.260,268
100.285,226
100.310,183
100.335,145
100.360,113
100.385,80
100.410,39
100.435,-7
100.460,-56
100.485,-103
100.510,-150
100.535,-197
100.560,-235
100.585,-245
100.610,-214
100.635,-147
100.660,-64
100.685,14
100.710,83
100.735,148
100.760,215
100.785,278
100.810,330
100.835,368
100.860,395
100.885,420
100.910,450
100.935,484
100.960,522
100.985,566
101.010,617
101.035,667
101.060,704
101.085,715
101.110,695
101.135,648
101.160,591
101.185,543
101.210,513
101.235,496
101.260,478
101.285,452
101.310,423
101.335,402
101.360,392
101.385,382
101.410,357
101.435,309
101.460,242
101.485,164
101.510,78
101.535,-10
101.560,-90
101.585,-147
101.610,-181
101.635,-203
101.660,-228
101.685,-251
101.710,-247
101.735,-200
101.760,-120
101.785,-43
101.810,11
101.835,58
101.860,133
101.885,251
101.910,386
101.935,488
101.960,526
101.985,504
102.010,458
102.035,417
102.060,398
102.085,399
102.110,412
102.135,429
102.160,438
102.185,435
102.210,424
102.235,408
102.260,391
102.285,369
102.310,341
102.335,312
102.360,289
102.385,270
102.410,252
102.435,240
102.460,255
102.485,317
102.510,420
102.535,518
102.560,555
102.585,504
102.610,385
102.635,247
102.660,132
102.685,54
102.710,5
102.735,-21
102.760,-27
102.785,-11
102.810,25
102.835,75
102.860,133
102.885,192
102.910,251
102.935,307
102.960,357
102.985,399
103.010,430
103.035,451
103.060,465
103.085,482
103.110,509
103.135,538
103.160,556
103.185,547
103.210,516
103.235,480
103.260,456
103.285,447
103.310,442
103.335,427
103.360,394
103.385,349
103.410,296
103.435,243
103.460,194
103.485,155
103.510,121
103.535,87
103.560,40
103.585,-21
103.610,-90
103.635,-155
103.660,-209
103.685,-251
103.710,-283
103.735,-298
103.760,-285
103.785,-239
103.810,-168
103.835,-89
103.860,-22
103.885,26
103.910,69
103.935,128
103.960,226
103.985,370
104.010,551
104.035,742
104.060,905
104.085,1009
104.110,1033
104.135,979
104.160,872
104.185,749
104.210,647
104.235,583
104.260,552
104.285,531
104.310,503
104.335,465
104.360,422
104.385,384
104.410,352
104.435,320
104.460,284
104.485,245
104.510,204
104.535,165
104.560,127
104.585,88
104.610,48
104.635,7
104.660,-36
104.685,-81
104.710,-123
104.735,-151
104.760,-152
104.785,-115
104.810,-46
104.835,33
104.860,106
104.885,163
104.910,214
104.935,271
104.960,335
104.985,392
105.010,424
105.035,427
105.060,422
105.085,430
105.110,460
105.135,497
105.160,521
105.185,521
105.210,507
105.235,491
105.260,480
105.285,465
105.310,440
105.335,401
105.360,356
105.385,311
105.410,270
105.435,232
105.460,198
105.485,169
105.510,148
105.535,134
105.560,126
105.585,120
105.610,113
105.635,101
105.660,81
105.685,56
105.710,33
105.735,22
105.760,31
105.785,61
105.810,106
105.835,157
105.860,202
105.885,235
105.910,259
105.935,281
105.960,307
105.985,330
106.010,342
106.035,337
106.060,322
106.085,314
106.110,321
106.135,335
106.160,344
106.185,340
106.210,328
106.235,318
106.260,313
106.285,306
106.310,291
106.335,269
106.360,244
