df_hash,22ZHK4.9VZJG1
421.821,1.010
421.851,1.017
421.881,1.011
421.911,1.016
421.941,1.019
421.971,1.010
422.001,1.016
422.031,1.016
422.061,1.013
422.091,1.016
422.121,1.017
422.151,1.014
422.181,1.018
422.211,1.014
422.241,1.012
422.271,1.015
422.301,1.010
422.331,1.016
422.361,1.013
422.391,1.015
422.421,1.014
422.451,1.016
422.481,1.013
422.511,1.019
422.541,1.012
422.571,1.018
422.601,1.018
422.631,1.013
422.661,1.013
422.691,1.011
422.721,1.016
422.751,1.013
422.781,1.018
422.811,1.017
422.841,1.013
422.871,1.015
422.901,1.016
422.931,1.014
422.961,1.017
422.991,1.013
423.021,1.019
423.051,1.017
423.081,1.016
423.111,1.013
423.141,1.013
423.171,1.013
423.201,1.018
423.231,1.014
423.261,1.015
423.291,1.021
423.321,1.017
423.351,1.013
423.381,1.013
423.411,1.014
423.441,1.017
423.471,1.016
423.501,1.014
423.531,1.016
423.561,1.016
423.591,1.019
423.621,1.015
423.651,1.014
423.681,1.016
423.711,1.019
423.741,1.013
423.771,1.016
423.801,1.013
423.831,1.012
423.861,1.014
423.891,1.020
423.921,1.010
423.951,1.016
423.981,1.017
424.011,1.015
424.041,1.016
424.071,1.012
424.101,1.012
424.131,1.016
424.161,1.015
424.191,1.016
424.221,1.015
424.251,1.015
424.281,1.012
424.311,1.012
424.341,1.014
424.371,1.014
424.401,1.019
424.431,1.018
424.461,1.014
424.491,1.013
424.521,1.014
424.551,1.014
424.581,1.013
424.611,1.017
424.641,1.018
424.671,1.016
424.701,1.013
424.731,1.013
424.761,1.013
424.791,1.016
424.821,1.012
424.851,1.016
424.881,1.015
424.911,1.019
424.941,1.014
424.971,1.016
425.001,1.013
425.031,1.011
425.061,1.020
425.091,1.017
425.121,1.021
425.151,1.015
425.181,1.016
425.211,1.015
425.241,1.014
425.271,1.013
425.301,1.016
425.331,1.010
425.361,1.016
425.391,1.018
425.421,1.015
425.451,1.014
425.481,1.013
425.511,1.015
425.541,1.013
425.571,1.016
425.601,1.015
425.631,1.015
425.661,1.014
425.691,1.015
425.721,1.014
425.751,1.010
425.781,1.016
425.811,1.016
425.841,1.022
425.871,1.012
425.901,1.014
425.931,1.016
425.961,1.013
425.991,1.016
426.021,1.018
426.051,1.011
426.081,1.012
426.111,1.017
426.141,1.015
426.171,1.016
426.201,1.017
426.231,1.016
426.261,1.015
426.291,1.013
426.321,1.015
426.351,1.016
426.381,1.013
426.411,1.015
426.441,1.016
426.471,1.016
426.501,1.015
426.531,1.012
426.561,1.017
426.591,1.018
426.621,1.015
426.651,1.013
426.681,1.013
426.711,1.014
426.741,1.016
426.771,1.017
426.801,1.013
426.831,1.014
426.861,1.017
426.891,1.014
426.921,1.015
426.951,1.012
426.981,1.017
427.011,1.014
427.041,1.015
427.071,1.016
427.101,1.013
427.131,1.013
427.161,1.018
427.191,1.013
427.221,1.014
427.251,1.018
427.281,1.015
427.311,1.019
427.341,1.016
427.371,1.015
427.401,1.014
427.431,1.013
427.461,1.015
427.491,1.013
427.521,1.014
427.551,1.014
427.581,1.014
427.611,1.017
427.641,1.016
427.671,1.014
427.701,1.015
427.731,1.014
427.761,1.014
427.791,1.015
427.821,1.015
427.851,1.017
427.881,1.015
427.911,1.015
427.941,1.012
427.971,1.010
428.001,1.017
428.031,1.019
428.061,1.020
428.091,1.014
428.121,1.014
428.151,1.014
428.181,1.020
428.211,1.015
428.241,1.022
428.271,1.012
428.301,1.018
428.331,1.016
428.361,1.012
428.391,1.013
428.421,1.014
428.451,1.014
428.481,1.013
428.511,1.015
428.541,1.012
428.571,1.016
428.601,1.013
428.631,1.013
428.661,1.015
428.691,1.013
428.721,1.017
428.751,1.015
428.781,1.020
428.811,1.012
428.841,1.014
428.871,1.012
428.901,1.019
428.931,1.012
428.961,1.019
428.991,1.014
429.021,1.018
429.051,1.018
429.081,1.014
429.111,1.013
429.141,1.013
429.171,1.014
429.201,1.013
429.231,1.017
429.261,1.015
429.291,1.015
429.321,1.015
429.351,1.017
429.381,1.018
429.411,1.017
429.441,1.013
429.471,1.015
429.501,1.019
429.531,1.020
429.561,1.016
429.591,1.014
429.621,1.012
429.651,1.013
429.681,1.013
429.711,1.018
429.741,1.009
429.771,1.016
429.801,1.017
429.831,1.013
429.861,1.011
429.891,1.010
429.921,1.013
429.951,1.014
429.981,1.016
430.011,1.019
430.041,1.015
430.071,1.016
430.101,1.015
430.131,1.012
430.161,1.016
430.191,1.014
430.221,1.016
430.251,1.014
430.281,1.018
430.311,1.017
430.341,1.013
430.371,1.013
430.401,1.015
430.431,1.013
430.461,1.018
430.491,1.014
430.521,1.012
430.551,1.019
430.581,1.018
430.611,1.014
430.641,1.014
430.671,1.016
430.701,1.013
430.731,1.015
430.761,1.019
430.791,1.016
430.821,1.017
430.851,1.017
430.881,1.014
430.911,1.018
430.941,1.015
430.971,1.012
431.001,1.020
431.031,1.013
431.061,1.020
431.091,1.012
431.121,1.013
431.151,1.016
431.181,1.015
431.211,1.017
431.241,1.017
431.271,1.011
431.301,1.016
431.331,1.017
431.361,1.018
431.391,1.014
431.421,1.015
431.451,1.016
431.481,1.015
431.511,1.017
431.541,1.014
431.571,1.016
431.601,1.016
431.631,1.014
431.661,1.013
431.691,1.012
431.721,1.011
431.751,1.018
431.781,1.014
431.811,1.021
431.841,1.014
431.871,1.012
431.901,1.013
431.931,1.014
431.961,1.014
431.991,1.014
432.021,1.013
432.051,1.013
432.081,1.013
432.111,1.017
432.141,1.012
432.171,1.013
432.201,1.015
432.231,1.013
432.261,1.017
432.291,1.015
432.321,1.015
432.351,1.014
432.381,1.019
432.411,1.016
432.441,1.016
432.471,1.011
432.501,1.014
432.531,1.015
432.561,1.018
432.591,1.014
432.621,1.015
432.651,1.016
432.681,1.014
432.711,1.012
432.741,1.019
432.771,1.009
432.801,1.017
432.831,1.019
432.861,1.015
432.891,1.012
432.921,1.017
432.951,1.013
432.981,1.015
433.011,1.018
433.041,1.018
433.071,1.017
433.101,1.016
433.131,1.013
433.161,1.015
433.191,1.013
433.221,1.014
433.251,1.014
433.281,1.018
433.311,1.018
433.341,1.013
433.371,1.012
433.401,1.013
433.431,1.014
433.461,1.016
433.491,1.018
433.521,1.017
433.551,1.015
433.581,1.019
433.611,1.013
433.641,1.012
433.671,1.014
433.701,1.012
433.731,1.016
433.761,1.017
433.791,1.017
433.821,1.017
433.851,1.015
433.881,1.014
433.911,1.017
433.941,1.017
433.971,1.013
434.001,1.013
434.031,1.017
434.061,1.016
434.091,1.012
434.121,1.012
434.151,1.015
434.181,1.014
434.211,1.012
434.241,1.021
434.271,1.015
434.301,1.016
434.331,1.014
434.361,1.014
434.391,1.015
434.421,1.016
434.451,1.015
434.481,1.015
434.511,1.016
434.541,1.015
434.571,1.014
434.601,1.015
434.631,1.016
434.661,1.013
434.691,1.013
434.721,1.013
434.751,1.016
434.781,1.020
434.811,1.016
434.841,1.013
434.871,1.012
434.901,1.014
434.931,1.014
434.961,1.014
434.991,1.016
435.021,1.013
435.051,1.016
435.081,1.015
435.111,1.014
435.141,1.015
435.171,1.016
435.201,1.013
435.231,1.015
435.261,1.013
435.291,1.018
435.321,1.015
435.351,1.016
435.381,1.015
435.411,1.015
435.441,1.012
435.471,1.015
435.501,1.015
435.531,1.020
435.561,1.014
435.591,1.013
435.621,1.015
435.651,1.015
435.681,1.015
435.711,1.015
435.741,1.012
435.771,1.014
435.801,1.019
435.831,1.015
435.861,1.013
435.891,1.012
435.921,1.014
435.951,1.014
435.981,1.016
436.011,1.016
436.041,1.013
436.071,1.013
436.101,1.012
436.131,1.012
436.161,1.015
436.191,1.015
436.221,1.018
436.251,1.015
436.281,1.018
436.311,1.015
436.341,1.013
436.371,1.013
436.401,1.016
436.431,1.010
436.461,1.019
436.491,1.018
436.521,1.010
436.551,1.014
436.581,1.015
436.611,1.012
436.641,1.011
436.671,1.015
436.701,1.016
436.731,1.016
436.761,1.015
436.791,1.013
436.821,1.014
436.851,1.017
436.881,1.016
436.911,1.016
436.941,1.013
436.971,1.017
437.001,1.013
437.031,1.012
437.061,1.016
437.091,1.020
437.121,1.013
437.151,1.013
437.181,1.014
437.211,1.016
437.241,1.013
437.271,1.016
437.301,1.012
437.331,1.014
437.361,1.018
437.391,1.018
437.421,1.012
437.451,1.014
437.481,1.016
437.511,1.017
437.541,1.015
437.571,1.015
437.601,1.013
437.631,1.013
437.661,1.014
437.691,1.011
437.721,1.014
437.751,1.016
437.781,1.018
437.811,1.011
437.841,1.014
437.871,1.015
437.901,1.016
437.931,1.013
437.961,1.014
437.991,1.014
438.021,1.014
438.051,1.016
438.081,1.014
438.111,1.013
438.141,1.017
438.171,1.016
438.201,1.016
438.231,1.013
438.261,1.017
438.291,1.014
438.321,1.017
438.351,1.016
438.381,1.016
438.411,1.015
438.441,1.015
438.471,1.016
438.501,1.012
438.531,1.018
438.561,1.016
438.591,1.011
438.621,1.017
438.651,1.016
438.681,1.017
438.711,1.015
438.741,1.016
438.771,1.013
438.801,1.017
438.831,1.013
438.861,1.016
438.891,1.009
438.921,1.014
438.951,1.013
438.981,1.016
439.011,1.013
439.041,1.015
439.071,1.013
439.101,1.013
439.131,1.019
439.161,1.019
439.191,1.017
439.221,1.019
439.251,1.013
439.281,1.013
439.311,1.013
439.341,1.016
439.371,1.016
439.401,1.014
439.431,1.018
439.461,1.014
439.491,1.014
439.521,1.014
439.551,1.012
439.581,1.017
439.611,1.016
439.641,1.016
439.671,1.012
439.701,1.013
439.731,1.015
439.761,1.013
439.791,1.015
439.821,1.016
439.851,1.016
439.881,1.016
439.911,1.017
439.941,1.014
439.971,1.017
440.001,1.016
440.031,1.017
440.061,1.015
440.091,1.015
440.121,1.013
440.151,1.014
440.181,1.018
440.211,1.013
440.241,1.013
440.271,1.015
440.301,1.017
440.331,1.015
440.361,1.016
440.391,1.013
440.421,1.016
440.451,1.016
440.481,1.016
440.511,1.018
440.541,1.019
440.571,1.014
440.601,1.015
440.631,1.012
440.661,1.010
440.691,1.013
440.721,1.016
440.751,1.016
440.781,1.020
440.811,1.015
440.841,1.018
440.871,1.013
440.901,1.015
440.931,1.017
440.961,1.013
440.991,1.013
441.021,1.016
441.051,1.013
441.081,1.018
441.111,1.016
441.141,1.011
441.171,1.015
441.201,1.015
441.231,1.012
441.261,1.012
441.291,1.014
441.321,1.014
441.351,1.017
441.381,1.018
441.411,1.018
441.441,1.017
441.471,1.013
441.501,1.015
441.531,1.013
441.561,1.010
441.591,1.014
441.621,1.011
441.651,1.016
441.681,1.016
441.711,1.014
441.741,1.011
441.771,1.015
441.801,1.012
441.831,1.015
441.861,1.016
441.891,1.014
441.921,1.016
441.951,1.016
441.981,1.014
442.011,1.015
442.041,1.013
442.071,1.014
442.101,1.016
442.131,1.015
442.161,1.012
442.191,1.018
442.221,1.011
442.251,1.017
442.281,1.016
442.311,1.012
442.341,1.017
442.371,1.012
442.401,1.018
442.431,1.016
442.461,1.014
442.491,1.014
442.521,1.011
442.551,1.014
442.581,1.016
442.611,1.020
442.641,1.013
442.671,1.019
442.701,1.021
442.731,1.012
442.761,1.014
442.791,1.013
442.821,1.015
442.851,1.014
442.881,1.014
442.911,1.014
442.941,1.016
442.971,1.016
443.001,1.012
443.031,1.016
443.061,1.017
443.091,1.016
443.121,1.020
443.151,1.016
443.181,1.014
443.211,1.014
443.241,1.014
443.271,1.009
443.301,1.014
443.331,1.015
443.361,1.014
443.391,1.019
443.421,1.017
443.451,1.012
443.481,1.014
443.511,1.014
443.541,1.013
443.571,1.016
443.601,1.016
443.631,1.015
443.661,1.013
443.691,1.017
443.721,1.015
443.751,1.011
443.781,1.015
443.811,1.016
443.841,1.019
443.871,1.013
443.901,1.016
443.931,1.013
443.961,1.015
443.991,1.011
444.021,1.018
444.051,1.011
444.081,1.014
444.111,1.018
444.141,1.017
444.171,1.011
444.201,1.015
444.231,1.011
444.261,1.014
444.291,1.019
444.321,1.017
444.351,1.019
444.381,1.015
444.411,1.016
444.441,1.011
444.471,1.012
444.501,1.016
444.531,1.012
444.561,1.021
444.591,1.015
444.621,1.013
444.651,1.016
444.681,1.014
444.711,1.016
444.741,1.016
444.771,1.014
444.801,1.012
444.831,1.015
444.861,1.015
444.891,1.013
444.921,1.015
444.951,1.012
444.981,1.011
445.011,1.018
445.041,1.013
445.071,1.018
445.101,1.013
445.131,1.012
445.161,1.016
445.191,1.018
445.221,1.012
445.251,1.016
445.281,1.016
445.311,1.017
445.341,1.013
445.371,1.018
445.401,1.016
445.431,1.016
445.461,1.015
445.491,1.016
445.521,1.011
445.551,1.019
445.581,1.015
445.611,1.015
445.641,1.011
445.671,1.014
445.701,1.015
445.731,1.012
445.761,1.016
445.791,1.016
445.821,1.017
445.851,1.015
445.881,1.016
445.911,1.015
445.941,1.016
445.971,1.018
446.001,1.017
446.031,1.017
446.061,1.014
446.091,1.013
446.121,1.014
446.151,1.013
446.181,1.012
446.211,1.014
446.241,1.013
446.271,1.012
446.301,1.016
446.331,1.015
446.361,1.013
446.391,1.014
446.421,1.014
446.451,1.013
446.481,1.016
446.511,1.016
446.541,1.014
446.571,1.013
446.601,1.018
446.631,1.015
446.661,1.016
446.691,1.013
446.721,1.012
446.751,1.018
446.781,1.017
446.811,1.017
446.841,1.018
446.871,1.015
446.901,1.013
446.931,1.018
446.961,1.017
446.991,1.015
447.021,1.016
447.051,1.016
447.081,1.016
447.111,1.014
447.141,1.014
447.171,1.013
447.201,1.013
447.231,1.017
447.261,1.016
447.291,1.015
447.321,1.012
447.351,1.018
447.381,1.016
447.411,1.011
447.441,1.016
447.471,1.019
447.501,1.018
447.531,1.011
447.561,1.014
447.591,1.012
447.621,1.013
447.651,1.014
447.681,1.019
447.711,1.013
447.741,1.015
447.771,1.019
447.801,1.017
447.831,1.012
447.861,1.011
447.891,1.018
447.921,1.012
447.951,1.015
447.981,1.016
448.011,1.015
448.041,1.015
448.071,1.017
448.101,1.017
448.131,1.013
448.161,1.014
448.191,1.016
448.221,1.018
448.251,1.016
448.281,1.013
448.311,1.015
448.341,1.016
448.371,1.015
448.401,1.017
448.431,1.011
448.461,1.016
448.491,1.015
448.521,1.019
448.551,1.016
448.581,1.012
448.611,1.017
448.641,1.014
448.671,1.016
448.701,1.015
448.731,1.016
448.761,1.016
448.791,1.017
448.821,1.015
448.851,1.012
448.881,1.018
448.911,1.011
448.941,1.022
448.971,1.017
449.001,1.015
449.031,1.011
449.061,1.012
449.091,1.011
449.121,1.016
449.151,1.013
449.181,1.014
449.211,1.015
449.241,1.013
449.271,1.012
449.301,1.015
449.331,1.014
449.361,1.014
449.391,1.016
449.421,1.018
449.451,1.017
449.481,1.011
449.511,1.018
449.541,1.016
449.571,1.012
449.601,1.015
449.631,1.016
449.661,1.019
449.691,1.013
449.721,1.016
449.751,1.015
449.781,1.013
449.811,1.016
449.841,1.018
449.871,1.010
449.901,1.013
449.931,1.013
449.961,1.019
449.991,1.015
450.021,1.018
450.051,1.014
450.081,1.014
450.111,1.013
450.141,1.016
450.171,1.017
450.201,1.015
450.231,1.019
450.261,1.016
450.291,1.014
450.321,1.012
450.351,1.018
450.381,1.016
450.411,1.013
450.441,1.014
450.471,1.017
450.501,1.015
450.531,1.015
450.561,1.019
450.591,1.012
450.621,1.012
450.651,1.018
450.681,1.016
450.711,1.012
450.741,1.015
450.771,1.014
450.801,1.016
450.831,1.018
450.861,1.018
450.891,1.016
450.921,1.016
450.951,1.014
450.981,1.014
451.011,1.012
451.041,1.014
451.071,1.019
451.101,1.017
451.131,1.014
451.161,1.015
451.191,1.014
451.221,1.016
451.251,1.013
451.281,1.018
451.311,1.012
451.341,1.016
451.371,1.019
451.401,1.015
451.431,1.016
451.461,1.015
451.491,1.016
451.521,1.017
451.551,1.020
451.581,1.015
451.611,1.014
451.641,1.015
451.671,1.012
451.701,1.012
451.731,1.014
451.761,1.013
451.791,1.018
451.821,1.016
451.851,1.015
451.881,1.013
451.911,1.017
451.941,1.014
451.971,1.015
452.001,1.016
452.031,1.013
452.061,1.015
452.091,1.018
452.121,1.013
452.151,1.013
452.181,1.009
452.211,1.015
452.241,1.015
452.271,1.015
452.301,1.017
452.331,1.014
452.361,1.015
452.391,1.016
452.421,1.012
452.451,1.014
452.481,1.018
452.511,1.015
452.541,1.013
452.571,1.012
452.601,1.012
452.631,1.015
452.661,1.018
452.691,1.019
452.721,1.014
452.751,1.019
452.781,1.020
452.811,1.013
452.841,1.012
452.871,1.013
452.901,1.012
452.931,1.016
452.961,1.013
452.991,1.018
453.021,1.012
453.051,1.019
453.081,1.015
453.111,1.009
453.141,1.017
453.171,1.012
453.201,1.020
453.231,1.014
453.261,1.014
453.291,1.016
453.321,1.014
453.351,1.014
453.381,1.012
453.411,1.011
453.441,1.016
453.471,1.016
453.501,1.014
453.531,1.014
453.561,1.015
453.591,1.012
453.621,1.013
453.651,1.013
453.681,1.016
453.711,1.014
453.741,1.015
453.771,1.015
453.801,1.014
453.831,1.012
453.861,1.018
453.891,1.019
453.921,1.020
453.951,1.013
453.981,1.015
454.011,1.014
454.041,1.014
454.071,1.016
454.101,1.016
454.131,1.014
454.161,1.016
454.191,1.019
454.221,1.013
454.251,1.012
454.281,1.011
454.311,1.012
454.341,1.016
454.371,1.018
454.401,1.017
454.431,1.015
454.461,1.018
454.491,1.016
454.521,1.012
454.551,1.016
454.581,1.012
454.611,1.019
454.641,1.012
454.671,1.016
454.701,1.012
454.731,1.015
454.761,1.015
454.791,1.010
454.821,1.011
454.851,1.013
454.881,1.015
454.911,1.017
454.941,1.013
454.971,1.018
455.001,1.013
455.031,1.015
455.061,1.015
455.091,1.012
455.121,1.018
455.151,1.017
455.181,1.013
455.211,1.016
455.241,1.016
455.271,1.009
455.301,1.014
455.331,1.014
455.361,1.021
455.391,1.014
455.421,1.014
455.451,1.014
455.481,1.015
455.511,1.013
455.541,1.020
455.571,1.011
455.601,1.015
455.631,1.015
455.661,1.014
455.691,1.016
455.721,1.014
455.751,1.013
455.781,1.016
455.811,1.019
455.841,1.018
455.871,1.017
455.901,1.016
455.931,1.013
455.961,1.014
455.991,1.010
456.021,1.014
456.051,1.015
456.081,1.019
456.111,1.013
456.141,1.012
456.171,1.014
456.201,1.014
456.231,1.012
456.261,1.013
456.291,1.013
456.321,1.013
456.351,1.018
456.381,1.017
456.411,1.013
456.441,1.017
456.471,1.013
456.501,1.015
456.531,1.016
456.561,1.015
456.591,1.016
456.621,1.015
456.651,1.017
456.681,1.018
456.711,1.015
456.741,1.014
456.771,1.014
456.801,1.018
456.831,1.018
456.861,1.018
456.891,1.016
456.921,1.016
456.951,1.013
456.981,1.016
457.011,1.016
457.041,1.010
457.071,1.012
457.101,1.017
457.131,1.017
457.161,1.016
457.191,1.016
457.221,1.014
457.251,1.016
457.281,1.015
457.311,1.015
457.341,1.012
457.371,1.012
457.401,1.012
457.431,1.017
457.461,1.019
457.491,1.014
457.521,1.014
457.551,1.014
457.581,1.016
457.611,1.013
457.641,1.010
457.671,1.012
457.701,1.013
457.731,1.020
457.761,1.016
457.791,1.011
457.821,1.016
457.851,1.017
457.881,1.016
457.911,1.014
457.941,1.015
457.971,1.011
458.001,1.016
458.031,1.020
458.061,1.014
458.091,1.013
458.121,1.013
458.151,1.019
458.181,1.009
458.211,1.016
458.241,1.014
458.271,1.014
458.301,1.015
458.331,1.012
458.361,1.020
458.391,1.016
458.421,1.016
458.451,1.016
458.481,1.015
458.511,1.011
458.541,1.014
458.571,1.011
458.601,1.016
458.631,1.016
458.661,1.016
458.691,1.016
458.721,1.014
458.751,1.014
458.781,1.014
458.811,1.016
458.841,1.015
458.871,1.013
458.901,1.013
458.931,1.015
458.961,1.013
458.991,1.018
459.021,1.012
459.051,1.012
459.081,1.015
459.111,1.015
459.141,1.018
459.171,1.018
459.201,1.012
459.231,1.012
459.261,1.013
459.291,1.013
459.321,1.017
459.351,1.013
459.381,1.015
459.411,1.015
459.441,1.014
459.471,1.012
459.501,1.017
459.531,1.017
459.561,1.011
459.591,1.018
459.621,1.018
459.651,1.015
459.681,1.016
459.711,1.015
459.741,1.015
459.771,1.014
459.801,1.012
459.831,1.013
459.861,1.012
459.891,1.019
459.921,1.016
459.951,1.016
459.981,1.016
460.011,1.017
460.041,1.013
460.071,1.016
460.101,1.017
460.131,1.012
460.161,1.014
460.191,1.019
460.221,1.011
460.251,1.010
460.281,1.016
460.311,1.016
460.341,1.019
460.371,1.014
460.401,1.017
460.431,1.016
460.461,1.013
460.491,1.013
460.521,1.015
460.551,1.016
460.581,1.011
460.611,1.016
460.641,1.013
460.671,1.021
460.701,1.014
460.731,1.012
460.761,1.016
460.791,1.013
460.821,1.012
460.851,1.018
460.881,1.014
460.911,1.014
460.941,1.016
460.971,1.014
461.001,1.011
461.031,1.014
461.061,1.014
461.091,1.015
461.121,1.017
461.151,1.015
461.181,1.014
461.211,1.015
461.241,1.015
461.271,1.014
461.301,1.015
461.331,1.014
461.361,1.012
461.391,1.016
461.421,1.013
461.451,1.019
461.481,1.014
461.511,1.013
461.541,1.012
461.571,1.016
461.601,1.014
461.631,1.014
461.661,1.012
461.691,1.015
461.721,1.015
461.751,1.014
461.781,1.013
461.811,1.011
461.841,1.016
461.871,1.016
461.901,1.017
461.931,1.015
461.961,1.018
461.991,1.012
462.021,1.014
462.051,1.014
462.081,1.016
462.111,1.020
462.141,1.014
462.171,1.012
462.201,1.014
462.231,1.015
462.261,1.017
462.291,1.013
462.321,1.012
462.351,1.011
462.381,1.015
462.411,1.012
462.441,1.017
462.471,1.012
462.501,1.017
462.531,1.020
462.561,1.015
462.591,1.015
462.621,1.016
462.651,1.016
462.681,1.013
462.711,1.016
462.741,1.018
462.771,1.015
462.801,1.009
462.831,1.018
462.861,1.014
462.891,1.015
462.921,1.018
462.951,1.013
462.981,1.014
463.011,1.012
463.041,1.020
463.071,1.015
463.101,1.014
463.131,1.012
463.161,1.016
463.191,1.012
463.221,1.013
463.251,1.011
463.281,1.013
463.311,1.015
463.341,1.017
463.371,1.016
463.401,1.011
463.431,1.013
463.461,1.013
463.491,1.016
463.521,1.015
463.551,1.019
463.581,1.015
463.611,1.012
463.641,1.017
463.671,1.016
463.701,1.012
463.731,1.013
463.761,1.013
463.791,1.019
463.821,1.016
463.851,1.012
463.881,1.011
463.911,1.014
463.941,1.011
463.971,1.014
464.001,1.013
464.031,1.013
464.061,1.014
464.091,1.017
464.121,1.014
464.151,1.012
464.181,1.012
464.211,1.014
464.241,1.019
464.271,1.015
464.301,1.015
464.331,1.015
464.361,1.013
464.391,1.020
464.421,1.020
464.451,1.013
464.481,1.013
464.511,1.014
464.541,1.016
464.571,1.010
464.601,1.012
464.631,1.012
464.661,1.015
464.691,1.016
464.721,1.016
464.751,1.011
464.781,1.013
464.811,1.016
464.841,1.013
464.871,1.014
464.901,1.018
464.931,1.020
464.961,1.015
464.991,1.018
465.021,1.017
465.051,1.017
465.081,1.016
465.111,1.016
465.141,1.016
465.171,1.015
465.201,1.012
465.231,1.014
465.261,1.016
465.291,1.019
465.321,1.016
465.351,1.014
465.381,1.015
465.411,1.015
465.441,1.016
465.471,1.016
465.501,1.009
465.531,1.013
465.561,1.014
465.591,1.018
465.621,1.013
465.651,1.014
465.681,1.014
465.711,1.016
465.741,1.018
465.771,1.018
465.801,1.016
465.831,1.017
465.861,1.018
465.891,1.017
465.921,1.015
465.951,1.012
465.981,1.015
466.011,1.016
466.041,1.016
466.071,1.016
466.101,1.013
466.131,1.014
466.161,1.017
466.191,1.014
466.221,1.020
466.251,1.011
466.281,1.018
466.311,1.019
466.341,1.015
466.371,1.010
466.401,1.016
466.431,1.014
466.461,1.018
466.491,1.017
466.521,1.015
466.551,1.016
466.581,1.014
466.611,1.017
466.641,1.013
466.671,1.014
466.701,1.016
466.731,1.016
466.761,1.017
466.791,1.019
466.821,1.015
466.851,1.014
466.881,1.013
466.911,1.014
466.941,1.016
466.971,1.020
467.001,1.009
467.031,1.015
467.061,1.015
467.091,1.014
467.121,1.013
467.151,1.012
467.181,1.013
467.211,1.017
467.241,1.016
467.271,1.018
467.301,1.015
467.331,1.013
467.361,1.015
467.391,1.015
467.421,1.013
467.451,1.016
467.481,1.016
467.511,1.021
467.541,1.015
467.571,1.016
467.601,1.011
467.631,1.014
467.661,1.011
467.691,1.014
467.721,1.016
467.751,1.012
467.781,1.015
467.811,1.018
467.841,1.012
467.871,1.016
467.901,1.015
467.931,1.019
467.961,1.018
467.991,1.018
468.021,1.017
468.051,1.015
468.081,1.016
468.111,1.015
468.141,1.016
468.171,1.016
468.201,1.015
468.231,1.016
468.261,1.015
468.291,1.018
468.321,1.015
468.351,1.013
468.381,1.016
468.411,1.017
468.441,1.014
468.471,1.017
468.501,1.009
468.531,1.016
468.561,1.016
468.591,1.016
468.621,1.015
468.651,1.016
468.681,1.012
468.711,1.019
468.741,1.020
468.771,1.019
468.801,1.016
468.831,1.013
468.861,1.014
468.891,1.012
468.921,1.018
468.951,1.015
468.981,1.015
469.011,1.019
469.041,1.014
469.071,1.018
469.101,1.013
469.131,1.013
469.161,1.015
469.191,1.015
469.221,1.013
469.251,1.015
469.281,1.018
469.311,1.011
469.341,1.014
469.371,1.014
469.401,1.015
469.431,1.014
469.461,1.014
469.491,1.014
469.521,1.014
469.551,1.015
469.581,1.015
469.611,1.015
469.641,1.018
469.671,1.015
469.701,1.015
469.731,1.014
469.761,1.010
469.791,1.018
469.821,1.017
469.851,1.019
469.881,1.014
469.911,1.015
469.941,1.015
469.971,1.015
470.001,1.014
470.031,1.017
470.061,1.009
470.091,1.016
470.121,1.014
470.151,1.015
470.181,1.014
470.211,1.014
470.241,1.015
470.271,1.017
470.301,1.016
470.331,1.016
470.361,1.017
470.391,1.014
470.421,1.011
470.451,1.013
470.481,1.016
470.511,1.014
470.541,1.015
470.571,1.017
470.601,1.018
470.631,1.014
470.661,1.014
470.691,1.014
470.721,1.012
470.751,1.012
470.781,1.014
470.811,1.011
470.841,1.015
470.871,1.017
470.901,1.015
470.931,1.015
470.961,1.015
470.991,1.014
471.021,1.018
471.051,1.015
471.081,1.016
471.111,1.015
471.141,1.016
471.171,1.013
471.201,1.015
471.231,1.014
471.261,1.013
471.291,1.016
471.321,1.014
471.351,1.020
471.381,1.016
471.411,1.010
471.441,1.015
471.471,1.015
471.501,1.015
471.531,1.015
471.561,1.019
471.591,1.013
471.621,1.013
471.651,1.014
471.681,1.013
471.711,1.012
471.741,1.014
471.771,1.017
471.801,1.015
471.831,1.018
471.861,1.015
471.891,1.016
471.921,1.015
471.951,1.014
471.981,1.017
472.011,1.017
472.041,1.013
472.071,1.014
472.101,1.016
472.131,1.021
472.161,1.017
472.191,1.016
472.221,1.012
472.251,1.018
472.281,1.013
472.311,1.016
472.341,1.014
472.371,1.015
472.401,1.016
472.431,1.015
472.461,1.012
472.491,1.016
472.521,1.018
472.551,1.012
472.581,1.016
472.611,1.017
472.641,1.013
472.671,1.016
472.701,1.015
472.731,1.017
472.761,1.014
472.791,1.013
472.821,1.010
472.851,1.020
472.881,1.014
472.911,1.020
472.941,1.015
472.971,1.016
473.001,1.016
473.031,1.015
473.061,1.012
473.091,1.017
473.121,1.012
473.151,1.014
473.181,1.019
473.211,1.019
473.241,1.014
473.271,1.017
473.301,1.014
473.331,1.015
473.361,1.017
473.391,1.017
473.421,1.014
473.451,1.010
473.481,1.014
473.511,1.016
473.541,1.016
473.571,1.018
473.601,1.017
473.631,1.013
473.661,1.018
473.691,1.016
473.721,1.016
473.751,1.012
473.781,1.013
473.811,1.015
473.841,1.013
473.871,1.018
473.901,1.015
473.931,1.015
473.961,1.020
473.991,1.015
474.021,1.016
474.051,1.015
474.081,1.014
474.111,1.015
474.141,1.014
474.171,1.016
474.201,1.015
