df_hash,22ZHK4.BUJ0BH
56.453,1.016
56.483,1.029
56.513,1.019
56.543,1.021
56.573,1.024
56.603,1.020
56.633,1.018
56.663,1.016
56.693,1.019
56.723,1.017
56.753,1.020
56.783,1.017
56.813,1.019
56.843,1.020
56.873,1.019
56.903,1.017
56.933,1.020
56.963,1.021
56.993,1.025
57.023,1.020
57.053,1.022
57.083,1.014
57.113,1.021
57.143,1.019
57.173,1.017
57.203,1.019
57.233,1.022
57.263,1.019
57.293,1.015
57.323,1.019
57.353,1.020
57.383,1.021
57.413,1.017
57.443,1.016
57.473,1.021
57.503,1.021
57.533,1.017
57.563,1.019
57.593,1.018
57.623,1.020
57.653,1.015
57.683,1.022
57.713,1.021
57.743,1.021
57.773,1.020
57.803,1.017
57.833,1.018
57.863,1.020
57.893,1.019
57.923,1.018
57.953,1.019
57.983,1.023
58.013,1.019
58.043,1.019
58.073,1.013
58.103,1.023
58.133,1.021
58.163,1.013
58.193,1.018
58.223,1.020
58.253,1.022
58.283,1.018
58.313,1.018
58.343,1.021
58.373,1.017
58.403,1.021
58.433,1.020
58.463,1.025
58.493,1.011
58.523,1.021
58.553,1.019
58.583,1.021
58.613,1.019
58.643,1.021
58.673,1.019
58.703,1.018
58.733,1.021
58.763,1.015
58.793,1.021
58.823,1.021
58.853,1.014
58.883,1.018
58.913,1.021
58.943,1.023
58.973,1.017
59.003,1.017
59.033,1.021
59.063,1.025
59.093,1.022
59.123,1.018
59.153,1.018
59.183,1.019
59.213,1.021
59.243,1.018
59.273,1.016
59.303,1.021
59.333,1.021
59.363,1.019
59.393,1.021
59.423,1.019
59.453,1.020
59.483,1.020
59.513,1.016
59.543,1.015
59.573,1.017
59.603,1.019
59.633,1.019
59.663,1.017
59.693,1.021
59.723,1.018
59.753,1.020
59.783,1.017
59.813,1.021
59.843,1.018
59.873,1.019
59.903,1.016
59.933,1.021
59.963,1.018
59.993,1.018
60.023,1.021
60.053,1.022
60.083,1.015
60.113,1.021
60.143,1.017
60.173,1.020
60.203,1.019
60.233,1.016
60.263,1.019
60.293,1.018
60.323,1.020
60.353,1.020
60.383,1.017
60.413,1.018
60.443,1.021
60.473,1.019
60.503,1.021
60.533,1.019
60.563,1.013
60.593,1.015
60.623,1.024
60.653,1.015
60.683,1.023
60.713,1.017
60.743,1.019
60.773,1.019
60.803,1.021
60.833,1.017
60.863,1.021
60.893,1.019
60.923,1.019
60.953,1.019
60.983,1.018
61.013,1.020
61.043,1.018
61.073,1.019
61.103,1.019
61.133,1.019
61.163,1.021
61.193,1.021
61.223,1.018
61.253,1.019
61.283,1.019
61.313,1.021
61.343,1.026
61.373,1.013
61.403,1.021
61.433,1.017
61.463,1.018
61.493,1.021
61.523,1.020
61.553,1.017
61.583,1.018
61.613,1.020
61.643,1.017
61.673,1.022
61.703,1.021
61.733,1.015
61.763,1.017
61.793,1.021
61.823,1.021
61.853,1.018
61.883,1.021
61.913,1.023
61.943,1.019
61.973,1.018
62.003,1.024
62.033,1.021
62.063,1.020
62.093,1.013
62.123,1.023
62.153,1.018
62.183,1.014
62.213,1.021
62.243,1.021
62.273,1.020
62.303,1.017
62.333,1.021
62.363,1.021
62.393,1.021
62.423,1.022
62.453,1.014
62.483,1.020
62.513,1.018
62.543,1.016
62.573,1.021
62.603,1.020
62.633,1.022
62.663,1.018
62.693,1.021
62.723,1.021
62.753,1.019
62.783,1.019
62.813,1.022
62.843,1.014
62.873,1.019
62.903,1.021
62.933,1.019
62.963,1.016
62.993,1.021
63.023,1.023
63.053,1.015
63.083,1.024
63.113,1.019
63.143,1.021
63.173,1.017
63.203,1.019
63.233,1.021
63.263,1.018
63.293,1.021
63.323,1.023
63.353,1.017
63.383,1.020
63.413,1.022
63.443,1.021
63.473,1.021
63.503,1.022
63.533,1.021
63.563,1.014
63.593,1.019
63.623,1.016
63.653,1.022
63.683,1.017
63.713,1.018
63.743,1.021
63.773,1.024
63.803,1.019
63.833,1.019
63.863,1.020
63.893,1.019
63.923,1.022
63.953,1.016
63.983,1.016
64.013,1.021
64.043,1.020
64.073,1.017
64.103,1.020
64.133,1.021
64.163,1.016
64.193,1.021
64.223,1.022
64.253,1.016
64.283,1.021
64.313,1.022
64.343,1.018
64.373,1.024
64.403,1.015
64.433,1.016
64.463,1.021
64.493,1.022
64.523,1.020
64.553,1.021
64.583,1.020
64.613,1.014
64.643,1.021
64.673,1.024
64.703,1.019
64.733,1.018
64.763,1.022
64.793,1.021
64.823,1.019
64.853,1.020
64.883,1.020
64.913,1.021
64.943,1.023
64.973,1.015
65.003,1.021
65.033,1.013
65.063,1.019
65.093,1.018
65.123,1.019
65.153,1.019
65.183,1.026
65.213,1.024
65.243,1.017
65.273,1.026
65.303,1.017
65.333,1.021
65.363,1.021
65.393,1.018
65.423,1.019
65.453,1.021
65.483,1.019
65.513,1.019
65.543,1.018
65.573,1.019
65.603,1.020
65.633,1.021
65.663,1.023
65.693,1.021
65.723,1.017
65.753,1.019
65.783,1.013
65.813,1.023
65.843,1.018
65.873,1.015
65.903,1.021
65.933,1.021
65.963,1.017
65.993,1.017
66.023,1.022
66.053,1.018
66.083,1.020
66.113,1.016
66.143,1.015
66.173,1.021
66.203,1.020
66.233,1.020
66.263,1.019
66.293,1.024
66.323,1.018
66.353,1.020
66.383,1.018
66.413,1.022
66.443,1.018
66.473,1.015
66.503,1.022
66.533,1.016
66.563,1.025
66.593,1.021
66.623,1.019
66.653,1.017
66.683,1.021
66.713,1.023
66.743,1.016
66.773,1.022
66.803,1.017
66.833,1.021
66.863,1.019
66.893,1.016
66.923,1.017
66.953,1.018
66.983,1.019
67.013,1.019
67.043,1.019
67.073,1.020
67.103,1.021
67.133,1.020
67.163,1.016
67.193,1.021
67.223,1.021
67.253,1.021
67.283,1.017
67.313,1.021
67.343,1.014
67.373,1.028
67.403,1.016
67.433,1.016
67.463,1.019
67.493,1.021
67.523,1.016
67.553,1.021
67.583,1.021
67.613,1.018
67.643,1.021
67.673,1.015
67.703,1.016
67.733,1.018
67.763,1.023
67.793,1.021
67.823,1.020
67.853,1.022
67.883,1.021
67.913,1.020
67.943,1.021
67.973,1.021
68.003,1.016
68.033,1.016
68.063,1.024
68.093,1.015
68.123,1.021
68.153,1.017
68.183,1.018
68.213,1.021
68.243,1.022
68.273,1.021
68.303,1.017
68.333,1.015
68.363,1.016
68.393,1.021
68.423,1.017
68.453,1.015
68.483,1.021
68.513,1.024
68.543,1.019
68.573,1.015
68.603,1.020
68.633,1.021
68.663,1.019
68.693,1.020
68.723,1.018
68.753,1.017
68.783,1.017
68.813,1.021
68.843,1.024
68.873,1.015
68.903,1.018
68.933,1.021
68.963,1.017
68.993,1.016
69.023,1.020
69.053,1.019
69.083,1.020
69.113,1.021
69.143,1.018
69.173,1.020
69.203,1.018
69.233,1.021
69.263,1.018
69.293,1.016
69.323,1.017
69.353,1.019
69.383,1.020
69.413,1.018
69.443,1.020
69.473,1.020
69.503,1.016
69.533,1.017
69.563,1.025
69.593,1.018
69.623,1.015
69.653,1.020
69.683,1.022
69.713,1.019
69.743,1.017
69.773,1.019
69.803,1.020
69.833,1.018
69.863,1.017
69.893,1.019
69.923,1.021
69.953,1.020
69.983,1.018
70.013,1.019
70.043,1.019
70.073,1.020
70.103,1.019
70.133,1.018
70.163,1.021
70.193,1.018
70.223,1.016
70.253,1.018
70.283,1.016
70.313,1.025
70.343,1.019
70.373,1.015
70.403,1.022
70.433,1.023
70.463,1.016
70.493,1.021
70.523,1.021
70.553,1.019
70.583,1.021
70.613,1.015
70.643,1.018
70.673,1.017
70.703,1.020
70.733,1.020
70.763,1.014
70.793,1.019
70.823,1.017
70.853,1.020
70.883,1.018
70.913,1.019
70.943,1.019
70.973,1.020
71.003,1.019
71.033,1.021
71.063,1.015
71.093,1.024
71.123,1.016
71.153,1.019
71.183,1.021
71.213,1.021
71.243,1.018
71.273,1.017
71.303,1.021
71.333,1.016
71.363,1.018
71.393,1.017
71.423,1.018
71.453,1.020
71.483,1.021
71.513,1.021
71.543,1.016
71.573,1.019
71.603,1.020
71.633,1.017
71.663,1.020
71.693,1.019
71.723,1.019
71.753,1.018
71.783,1.015
71.813,1.021
71.843,1.018
71.873,1.020
71.903,1.015
71.933,1.017
71.963,1.021
71.993,1.021
72.023,1.017
72.053,1.017
72.083,1.021
72.113,1.017
72.143,1.018
72.173,1.016
72.203,1.015
72.233,1.019
72.263,1.017
72.293,1.020
72.323,1.017
72.353,1.019
72.383,1.020
72.413,1.016
72.443,1.020
72.473,1.021
72.503,1.019
72.533,1.012
72.563,1.025
72.593,1.016
72.623,1.022
72.653,1.019
72.683,1.013
72.713,1.017
72.743,1.022
72.773,1.021
72.803,1.019
72.833,1.020
72.863,1.018
72.893,1.018
72.923,1.018
72.953,1.019
72.983,1.015
73.013,1.015
73.043,1.019
73.073,1.020
73.103,1.020
73.133,1.017
73.163,1.019
73.193,1.020
73.223,1.020
73.253,1.021
73.283,1.021
73.313,1.010
73.343,1.021
73.373,1.015
73.403,1.018
73.433,1.018
73.463,1.018
73.493,1.017
73.523,1.015
73.553,1.025
73.583,1.018
73.613,1.021
73.643,1.018
73.673,1.014
73.703,1.014
73.733,1.018
73.763,1.021
73.793,1.016
73.823,1.015
73.853,1.020
73.883,1.023
73.913,1.019
73.943,1.019
73.973,1.021
74.003,1.017
74.033,1.018
74.063,1.013
74.093,1.021
74.123,1.019
74.153,1.016
74.183,1.021
74.213,1.021
74.243,1.017
74.273,1.019
74.303,1.021
74.333,1.017
74.363,1.020
74.393,1.016
74.423,1.014
74.453,1.019
74.483,1.021
74.513,1.019
74.543,1.019
74.573,1.017
74.603,1.020
74.633,1.019
74.663,1.016
74.693,1.020
74.723,1.018
74.753,1.016
74.783,1.023
74.813,1.015
74.843,1.021
74.873,1.020
74.903,1.017
74.933,1.017
74.963,1.019
74.993,1.020
75.023,1.016
75.053,1.021
75.083,1.015
75.113,1.018
75.143,1.021
75.173,1.017
75.203,1.017
75.233,1.021
75.263,1.020
75.293,1.018
75.323,1.018
75.353,1.018
75.383,1.019
75.413,1.018
75.443,1.018
75.473,1.017
75.503,1.021
75.533,1.012
75.563,1.022
75.593,1.011
75.623,1.021
75.653,1.021
75.683,1.013
75.713,1.016
75.743,1.021
75.773,1.023
75.803,1.020
75.833,1.020
75.863,1.017
75.893,1.021
75.923,1.020
75.953,1.015
75.983,1.016
76.013,1.021
76.043,1.016
76.073,1.018
76.103,1.020
76.133,1.021
76.163,1.021
76.193,1.020
76.223,1.021
76.253,1.021
76.283,1.017
76.313,1.012
76.343,1.027
76.373,1.014
76.403,1.021
76.433,1.019
76.463,1.016
76.493,1.022
76.523,1.020
76.553,1.020
76.583,1.020
76.613,1.017
76.643,1.017
76.673,1.023
76.703,1.017
76.733,1.016
76.763,1.018
76.793,1.017
76.823,1.018
76.853,1.017
76.883,1.017
76.913,1.019
76.943,1.018
76.973,1.019
77.003,1.022
77.033,1.017
77.063,1.024
77.093,1.013
77.123,1.021
77.153,1.018
77.183,1.018
77.213,1.014
77.243,1.019
77.273,1.022
77.303,1.016
77.333,1.023
77.363,1.012
77.393,1.019
77.423,1.019
77.453,1.017
77.483,1.017
77.513,1.014
77.543,1.016
77.573,1.016
77.603,1.018
77.633,1.018
77.663,1.018
77.693,1.021
77.723,1.021
77.753,1.020
77.783,1.021
77.813,1.012
77.843,1.025
77.873,1.017
77.903,1.013
77.933,1.019
77.963,1.025
77.993,1.019
78.023,1.016
78.053,1.021
78.083,1.017
78.113,1.019
78.143,1.018
78.173,1.018
78.203,1.021
78.233,1.020
78.263,1.017
78.293,1.019
78.323,1.020
78.353,1.020
78.383,1.019
78.413,1.020
78.443,1.021
78.473,1.016
78.503,1.017
78.533,1.019
78.563,1.013
78.593,1.021
78.623,1.016
78.653,1.016
78.683,1.021
78.713,1.022
78.743,1.017
78.773,1.015
78.803,1.018
78.833,1.021
78.863,1.021
78.893,1.016
78.923,1.017
78.953,1.014
78.983,1.022
79.013,1.018
79.043,1.018
79.073,1.020
79.103,1.020
79.133,1.016
79.163,1.019
79.193,1.018
79.223,1.021
79.253,1.019
79.283,1.021
79.313,1.012
79.343,1.023
79.373,1.020
79.403,1.014
79.433,1.018
79.463,1.021
79.493,1.020
79.523,1.015
79.553,1.020
79.583,1.021
79.613,1.021
79.643,1.018
79.673,1.016
79.703,1.018
79.733,1.021
79.763,1.020
79.793,1.021
79.823,1.022
79.853,1.019
79.883,1.017
79.913,1.018
79.943,1.021
79.973,1.016
80.003,1.015
80.033,1.023
80.063,1.014
80.093,1.021
80.123,1.018
80.153,1.017
80.183,1.019
80.213,1.022
80.243,1.020
80.273,1.016
80.303,1.020
80.333,1.016
80.363,1.019
80.393,1.018
80.423,1.016
80.453,1.018
80.483,1.020
80.513,1.019
80.543,1.015
80.573,1.017
80.603,1.021
80.633,1.019
80.663,1.021
80.693,1.018
80.723,1.021
80.753,1.014
80.783,1.021
80.813,1.021
80.843,1.016
80.873,1.018
80.903,1.023
80.933,1.021
80.963,1.018
80.993,1.023
81.023,1.015
81.053,1.019
81.083,1.019
81.113,1.017
81.143,1.018
81.173,1.016
81.203,1.019
81.233,1.020
81.263,1.018
81.293,1.017
81.323,1.021
81.353,1.022
81.383,1.019
81.413,1.021
81.443,1.015
81.473,1.020
81.503,1.018
81.533,1.018
81.563,1.016
81.593,1.019
81.623,1.018
81.653,1.017
81.683,1.022
81.713,1.015
81.743,1.023
81.773,1.022
81.803,1.014
81.833,1.015
81.863,1.019
81.893,1.019
81.923,1.019
81.953,1.017
81.983,1.020
82.013,1.020
82.043,1.020
82.073,1.022
82.103,1.019
82.133,1.021
82.163,1.011
82.193,1.023
82.223,1.020
82.253,1.017
82.283,1.019
82.313,1.022
82.343,1.020
82.373,1.019
82.403,1.021
82.433,1.018
82.463,1.019
82.493,1.019
82.523,1.018
82.553,1.019
82.583,1.018
82.613,1.022
82.643,1.020
82.673,1.019
82.703,1.019
82.733,1.019
82.763,1.016
82.793,1.023
82.823,1.019
82.853,1.016
82.883,1.020
82.913,1.014
82.943,1.020
82.973,1.023
83.003,1.016
83.033,1.018
83.063,1.022
83.093,1.020
83.123,1.017
83.153,1.025
83.183,1.015
83.213,1.020
83.243,1.022
83.273,1.015
83.303,1.018
83.333,1.021
83.363,1.021
83.393,1.018
83.423,1.018
83.453,1.020
83.483,1.018
83.513,1.019
83.543,1.019
83.573,1.020
83.603,1.018
83.633,1.021
83.663,1.016
83.693,1.021
83.723,1.019
83.753,1.017
83.783,1.017
83.813,1.021
83.843,1.018
83.873,1.020
83.903,1.025
83.933,1.014
83.963,1.021
83.993,1.017
84.023,1.014
84.053,1.017
84.083,1.021
84.113,1.017
84.143,1.021
84.173,1.022
84.203,1.017
84.233,1.019
84.263,1.023
84.293,1.018
84.323,1.020
84.353,1.021
84.383,1.016
84.413,1.025
84.443,1.011
84.473,1.019
84.503,1.023
84.533,1.021
84.563,1.019
84.593,1.019
84.623,1.020
84.653,1.018
84.683,1.021
84.713,1.018
84.743,1.018
84.773,1.017
84.803,1.021
84.833,1.019
84.863,1.021
84.893,1.018
84.923,1.019
84.953,1.019
84.983,1.022
85.013,1.020
85.043,1.023
85.073,1.011
85.103,1.023
85.133,1.021
85.163,1.016
85.193,1.019
85.223,1.021
85.253,1.023
85.283,1.016
85.313,1.023
85.343,1.017
85.373,1.021
85.403,1.021
85.433,1.018
85.463,1.018
85.493,1.021
85.523,1.019
85.553,1.016
85.583,1.017
85.613,1.021
85.643,1.021
85.673,1.019
85.703,1.023
85.733,1.019
85.763,1.020
85.793,1.021
85.823,1.015
85.853,1.024
85.883,1.018
85.913,1.020
85.943,1.021
85.973,1.023
86.003,1.018
86.033,1.019
86.063,1.022
86.093,1.018
86.123,1.020
86.153,1.018
86.183,1.017
86.213,1.018
86.243,1.022
86.273,1.019
86.303,1.022
86.333,1.022
86.363,1.020
86.393,1.019
86.423,1.017
86.453,1.023
86.483,1.020
86.513,1.017
86.543,1.023
86.573,1.011
86.603,1.021
86.633,1.022
86.663,1.015
86.693,1.016
86.723,1.020
86.753,1.022
86.783,1.020
86.813,1.024
86.843,1.020
86.873,1.019
86.903,1.025
86.933,1.014
86.963,1.020
86.993,1.021
87.023,1.018
87.053,1.018
87.083,1.020
87.113,1.020
87.143,1.019
87.173,1.014
87.203,1.022
87.233,1.021
87.263,1.012
87.293,1.015
87.323,1.021
87.353,1.018
87.383,1.024
87.413,1.020
87.443,1.017
87.473,1.023
87.503,1.021
87.533,1.017
87.563,1.019
87.593,1.019
87.623,1.019
87.653,1.021
87.683,1.016
87.713,1.016
87.743,1.022
87.773,1.021
87.803,1.018
87.833,1.021
87.863,1.021
87.893,1.019
87.923,1.018
87.953,1.021
87.983,1.017
88.013,1.019
88.043,1.014
88.073,1.021
88.103,1.021
88.133,1.016
88.163,1.020
88.193,1.017
88.223,1.019
88.253,1.020
88.283,1.023
88.313,1.021
88.343,1.015
88.373,1.021
88.403,1.021
88.433,1.023
88.463,1.022
88.493,1.018
88.523,1.024
88.553,1.018
88.583,1.021
88.613,1.020
88.643,1.021
88.673,1.022
88.703,1.020
88.733,1.018
88.763,1.015
88.793,1.025
88.823,1.020
88.853,1.016
88.883,1.021
88.913,1.029
88.943,1.020
88.973,1.018
89.003,1.016
89.033,1.018
89.063,1.021
89.093,1.020
89.123,1.017
89.153,1.018
89.183,1.018
89.213,1.021
89.243,1.018
89.273,1.021
89.303,1.018
89.333,1.021
89.363,1.018
89.393,1.022
89.423,1.015
89.453,1.021
89.483,1.017
89.513,1.013
89.543,1.015
89.573,1.021
89.603,1.021
89.633,1.021
89.663,1.019
89.693,1.016
89.723,1.018
89.753,1.021
89.783,1.016
89.813,1.015
89.843,1.016
89.873,1.017
89.903,1.019
89.933,1.016
89.963,1.015
89.993,1.018
90.023,1.014
90.053,1.018
90.083,1.015
90.113,1.021
90.143,1.021
90.173,1.011
90.203,1.017
90.233,1.020
90.263,1.016
90.293,1.017
90.323,1.016
90.353,1.021
90.383,1.018
90.413,1.017
90.443,1.010
90.473,1.015
90.503,1.017
90.533,1.016
90.563,1.014
90.593,1.015
90.623,1.014
90.653,1.017
90.683,1.014
90.713,1.013
90.743,1.016
90.773,1.014
90.803,1.015
90.833,1.012
90.863,1.013
90.893,1.017
90.923,1.020
90.953,1.016
90.983,1.016
91.013,1.008
91.043,1.017
91.073,1.016
91.103,1.011
91.133,1.012
91.163,1.017
91.193,1.014
91.223,1.015
91.253,1.012
91.283,1.013
91.313,1.018
91.343,1.017
91.373,1.015
91.403,1.017
91.433,1.012
91.463,1.016
91.493,1.011
91.523,1.013
91.553,1.015
91.583,1.017
91.613,1.011
91.643,1.010
91.673,1.012
91.703,1.017
91.733,1.016
91.763,1.013
91.793,1.013
91.823,1.014
91.853,1.017
91.883,1.012
91.913,1.014
91.943,1.016
91.973,1.015
92.003,1.016
92.033,1.014
92.063,1.016
92.093,1.010
92.123,1.019
92.153,1.012
92.183,1.006
92.213,1.014
92.243,1.021
92.273,1.017
92.303,1.017
92.333,1.012
92.363,1.015
92.393,1.017
92.423,1.014
92.453,1.016
92.483,1.015
92.513,1.013
92.543,1.014
92.573,1.012
92.603,1.013
92.633,1.013
92.663,1.015
92.693,1.016
92.723,1.015
92.753,1.016
92.783,1.016
92.813,1.021
92.843,1.015
92.873,1.013
92.903,1.013
92.933,1.021
92.963,1.021
92.993,1.014
93.023,1.016
93.053,1.014
93.083,1.019
93.113,1.019
93.143,1.014
93.173,1.013
93.203,1.019
93.233,1.016
93.263,1.016
93.293,1.015
93.323,1.016
93.353,1.019
93.383,1.020
93.413,1.015
93.443,1.017
93.473,1.016
93.503,1.017
93.533,1.011
93.563,1.021
93.593,1.014
93.623,1.010
93.653,1.011
93.683,1.023
93.713,1.015
93.743,1.015
93.773,1.012
93.803,1.021
93.833,1.018
93.863,1.016
93.893,1.018
93.923,1.014
93.953,1.012
93.983,1.011
94.013,1.017
94.043,1.020
94.073,1.017
94.103,1.016
94.133,1.018
94.163,1.014
94.193,1.015
94.223,1.013
94.253,1.019
94.283,1.019
94.313,1.012
94.343,1.015
94.373,1.022
94.403,1.021
94.433,1.019
94.463,1.018
94.493,1.012
94.523,1.021
94.553,1.021
94.583,1.012
94.613,1.015
94.643,1.021
94.673,1.018
94.703,1.015
94.733,1.017
94.763,1.013
94.793,1.013
94.823,1.017
94.853,1.014
94.883,1.020
94.913,1.023
94.943,1.021
94.973,1.014
95.003,1.012
95.033,1.017
95.063,1.017
95.093,1.018
95.123,1.026
95.153,1.007
95.183,1.023
95.213,1.006
95.243,1.018
95.273,1.024
95.303,1.008
95.333,1.018
95.363,1.024
95.393,1.020
95.423,1.014
95.453,1.022
95.483,1.015
95.513,1.018
95.543,1.018
95.573,1.012
95.603,1.008
95.633,1.017
95.663,1.023
95.693,1.030
95.723,1.016
95.753,1.000
95.783,1.017
95.813,1.011
95.843,1.011
95.873,1.018
95.903,1.020
95.933,1.015
95.963,1.017
95.993,1.016
96.023,1.019
96.053,1.019
96.083,1.009
96.113,1.018
96.143,1.017
96.173,1.021
96.203,1.013
96.233,1.015
96.263,1.017
96.293,1.021
96.323,1.015
96.353,1.020
96.383,1.016
96.413,1.016
96.443,1.017
96.473,1.013
96.503,1.013
96.533,1.008
96.563,1.017
96.593,1.022
96.623,1.020
96.653,1.020
96.683,1.021
96.713,1.018
96.743,1.016
96.773,1.013
96.803,1.021
96.833,1.020
96.863,1.015
96.893,1.018
96.923,1.019
96.953,1.023
96.983,1.013
97.013,1.012
97.043,1.019
97.073,1.021
97.103,1.017
97.133,1.016
97.163,1.014
97.193,1.021
97.223,1.014
97.253,1.013
97.283,1.013
97.313,1.018
97.343,1.019
97.373,1.019
97.403,1.018
97.433,1.018
97.463,1.013
97.493,1.020
97.523,1.017
97.553,1.017
97.583,1.018
97.613,1.018
97.643,1.021
97.673,1.014
97.703,1.023
97.733,1.018
97.763,1.015
97.793,1.017
97.823,1.020
97.853,1.016
97.883,1.014
97.913,1.020
97.943,1.019
97.973,1.020
98.003,1.017
98.033,1.015
98.063,1.017
98.093,1.014
98.123,1.016
98.153,1.017
98.183,1.015
98.213,1.017
98.243,1.015
98.273,1.017
98.303,1.019
98.333,1.017
98.363,1.013
98.393,1.017
98.423,1.007
98.453,1.019
98.483,1.023
98.513,1.016
98.543,1.012
98.573,1.018
98.603,1.017
98.633,1.015
98.663,1.017
98.693,1.014
98.723,1.016
98.753,1.019
98.783,1.017
98.813,1.012
98.843,1.017
98.873,1.019
98.903,1.018
98.933,1.019
98.963,1.016
98.993,1.015
99.023,1.013
99.053,1.021
99.083,1.020
99.113,1.017
99.143,1.017
99.173,1.020
99.203,1.011
99.233,1.021
99.263,1.016
99.293,1.014
99.323,1.016
99.353,1.021
99.383,1.021
99.413,1.018
99.443,1.019
99.473,1.012
99.503,1.017
99.533,1.021
99.563,1.012
99.593,1.017
99.623,1.018
99.653,1.018
99.683,1.018
99.713,1.015
99.743,1.016
99.773,1.018
99.803,1.015
99.833,1.018
99.863,1.018
99.893,1.013
99.923,1.024
99.953,1.009
99.983,1.017
100.013,1.019
100.043,1.011
100.073,1.016
100.103,1.021
100.133,1.016
100.163,1.013
100.193,1.021
100.223,1.015
100.253,1.021
100.283,1.016
100.313,1.010
100.343,1.015
100.373,1.018
100.403,1.021
100.433,1.017
100.463,1.015
100.493,1.021
100.523,1.017
100.553,1.019
100.583,1.021
100.613,1.017
100.643,1.014
100.673,1.021
100.703,1.009
100.733,1.020
100.763,1.020
100.793,1.014
100.823,1.016
100.853,1.018
100.883,1.015
100.913,1.012
100.943,1.021
100.973,1.015
101.003,1.020
101.033,1.016
101.063,1.016
101.093,1.016
101.123,1.018
101.153,1.020
101.183,1.017
101.213,1.018
101.243,1.016
101.273,1.021
101.303,1.016
101.333,1.014
101.363,1.018
101.393,1.018
101.423,1.021
101.453,1.017
101.483,1.012
101.513,1.013
101.543,1.020
101.573,1.016
101.603,1.017
101.633,1.020
101.663,1.012
101.693,1.020
101.723,1.019
101.753,1.016
101.783,1.011
101.813,1.018
101.843,1.017
101.873,1.016
101.903,1.017
101.933,1.019
101.963,1.020
101.993,1.016
102.023,1.013
102.053,1.016
102.083,1.013
102.113,1.021
102.143,1.013
102.173,1.011
102.203,1.018
102.233,1.018
102.263,1.016
102.293,1.015
102.323,1.016
102.353,1.015
102.383,1.017
102.413,1.015
102.443,1.015
102.473,1.016
102.503,1.015
102.533,1.020
102.563,1.014
102.593,1.018
102.623,1.017
102.653,1.021
102.683,1.016
102.713,1.011
102.743,1.020
102.773,1.016
102.803,1.018
102.833,1.019
102.863,1.014
102.893,1.013
102.923,1.019
102.953,1.019
102.983,1.019
103.013,1.020
103.043,1.008
103.073,1.022
103.103,1.020
103.133,1.016
103.163,1.018
103.193,1.016
103.223,1.018
103.253,1.018
103.283,1.018
103.313,1.017
103.343,1.016
103.373,1.016
103.403,1.022
103.433,1.012
103.463,1.016
103.493,1.025
103.523,1.014
103.553,1.019
103.583,1.017
103.613,1.014
103.643,1.008
103.673,1.021
103.703,1.020
103.733,1.013
103.763,1.019
103.793,1.013
103.823,1.017
103.853,1.018
103.883,1.011
103.913,1.022
103.943,1.019
103.973,1.020
104.003,1.015
104.033,1.012
104.063,1.020
104.093,1.021
104.123,1.021
104.153,1.015
104.183,1.013
104.213,1.024
104.243,1.012
104.273,1.030
104.303,1.019
104.333,1.014
104.363,1.016
104.393,1.021
104.423,1.016
104.453,1.012
104.483,1.021
104.513,1.014
104.543,1.020
104.573,1.016
104.603,1.013
104.633,1.018
104.663,1.017
104.693,1.021
104.723,1.018
104.753,1.014
104.783,1.014
104.813,1.021
104.843,1.018
104.873,1.018
104.903,1.019
104.933,1.014
104.963,1.020
104.993,1.012
105.023,1.012
105.053,1.016
105.083,1.021
105.113,1.016
105.143,1.021
105.173,1.013
105.203,1.020
105.233,1.019
105.263,1.015
105.293,1.019
105.323,1.019
105.353,1.015
105.383,1.018
105.413,1.017
105.443,1.017
105.473,1.015
105.503,1.021
105.533,1.010
105.563,1.021
105.593,1.019
105.623,1.011
105.653,1.011
105.683,1.020
105.713,1.021
105.743,1.010
105.773,1.017
105.803,1.014
105.833,1.019
105.863,1.016
105.893,1.015
105.923,1.014
105.953,1.019
105.983,1.017
106.013,1.018
106.043,1.017
106.073,1.018
106.103,1.020
106.133,1.016
106.163,1.017
106.193,1.018
106.223,1.013
106.253,1.022
106.283,1.013
106.313,1.011
106.343,1.018
106.373,1.021
106.403,1.016
106.433,1.015
106.463,1.017
106.493,1.022
106.523,1.018
106.553,1.017
106.583,1.017
106.613,1.019
106.643,1.021
106.673,1.017
106.703,1.019
106.733,1.019
106.763,1.017
106.793,1.018
106.823,1.021
106.853,1.013
106.883,1.020
106.913,1.013
106.943,1.021
106.973,1.015
107.003,1.016
107.033,1.020
107.063,1.021
107.093,1.014
107.123,1.020
107.153,1.012
107.183,1.021
107.213,1.019
107.243,1.016
107.273,1.014
107.303,1.022
107.333,1.017
107.363,1.018
107.393,1.018
107.423,1.016
107.453,1.020
107.483,1.020
107.513,1.011
107.543,1.022
107.573,1.010
107.603,1.021
