df_hash,22ZHK4.A1FC45
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.FG7V
person_label,V89
date_time_start,2025-11-04_15-27-15.507000_+03
date_time_start_unix,1762255635.507
date_time_end,2025-11-04_15-36-02.416000_+03
length_difference_noticed,no

time,acc_mag
55.280,1.030
55.310,1.027
55.340,1.028
55.370,1.027
55.400,1.025
55.430,1.027
55.460,1.030
55.490,1.035
55.520,1.022
55.550,1.026
55.580,1.031
55.610,1.030
55.640,1.029
55.670,1.029
55.700,1.025
55.730,1.028
55.760,1.030
55.790,1.030
55.820,1.022
55.850,1.029
55.880,1.030
55.910,1.029
55.940,1.030
55.970,1.029
56.000,1.030
56.030,1.027
56.060,1.028
56.090,1.028
56.120,1.031
56.150,1.029
56.180,1.028
56.210,1.026
56.240,1.036
56.270,1.029
56.300,1.023
56.330,1.029
56.360,1.032
56.390,1.026
56.420,1.030
56.450,1.033
56.480,1.020
56.510,1.034
56.540,1.024
56.570,1.022
56.600,1.025
56.630,1.028
56.660,1.026
56.690,1.031
56.720,1.029
56.750,1.028
56.780,1.029
56.810,1.027
56.840,1.027
56.870,1.028
56.900,1.025
56.930,1.025
56.960,1.027
56.990,1.031
57.020,1.028
57.050,1.025
57.080,1.032
57.110,1.030
57.140,1.027
57.170,1.030
57.200,1.029
57.230,1.026
57.260,1.030
57.290,1.027
57.320,1.025
57.350,1.030
57.380,1.027
57.410,1.027
57.440,1.027
57.470,1.030
57.500,1.027
57.530,1.027
57.560,1.026
57.590,1.030
57.620,1.030
57.650,1.029
57.680,1.024
57.710,1.024
57.740,1.036
57.770,1.027
57.800,1.025
57.830,1.026
57.860,1.029
57.890,1.030
57.920,1.031
57.950,1.034
57.980,1.027
58.010,1.033
58.040,1.029
58.070,1.024
58.100,1.025
58.130,1.030
58.160,1.029
58.190,1.028
58.220,1.029
58.250,1.026
58.280,1.029
58.310,1.031
58.340,1.028
58.370,1.029
58.400,1.032
58.430,1.023
58.460,1.027
58.490,1.028
58.520,1.036
58.550,1.026
58.580,1.025
58.610,1.028
58.640,1.028
58.670,1.028
58.700,1.031
58.730,1.031
58.760,1.024
58.790,1.029
58.820,1.028
58.850,1.026
58.880,1.028
58.910,1.026
58.940,1.029
58.970,1.029
59.000,1.028
59.030,1.028
59.060,1.031
59.090,1.028
59.120,1.026
59.150,1.032
59.180,1.024
59.210,1.027
59.240,1.030
59.270,1.034
59.300,1.030
59.330,1.022
59.360,1.026
59.390,1.030
59.420,1.029
59.450,1.029
59.480,1.031
59.510,1.026
59.540,1.033
59.570,1.030
59.600,1.023
59.630,1.028
59.660,1.027
59.690,1.028
59.720,1.027
59.750,1.029
59.780,1.028
59.810,1.029
59.840,1.025
59.870,1.023
59.900,1.025
59.930,1.029
59.960,1.034
59.990,1.025
60.020,1.020
60.050,1.027
60.080,1.031
60.110,1.030
60.140,1.027
60.170,1.026
60.200,1.029
60.230,1.035
60.260,1.028
60.290,1.024
60.320,1.029
60.350,1.029
60.380,1.025
60.410,1.029
60.440,1.028
60.470,1.029
60.500,1.028
60.530,1.025
60.560,1.027
60.590,1.031
60.620,1.028
60.650,1.025
60.680,1.024
60.710,1.030
60.740,1.032
60.770,1.029
60.800,1.032
60.830,1.028
60.860,1.029
60.890,1.034
60.920,1.025
60.950,1.026
60.980,1.028
61.010,1.028
61.040,1.029
61.070,1.025
61.100,1.030
61.130,1.027
61.160,1.026
61.190,1.026
61.220,1.028
61.250,1.031
61.280,1.026
61.310,1.028
61.340,1.031
61.370,1.030
61.400,1.031
61.430,1.030
61.460,1.030
61.490,1.027
61.520,1.033
61.550,1.027
61.580,1.025
61.610,1.026
61.640,1.028
61.670,1.032
61.700,1.029
61.730,1.028
61.760,1.028
61.790,1.032
61.820,1.027
61.850,1.023
61.880,1.027
61.910,1.031
61.940,1.031
61.970,1.025
62.000,1.028
62.030,1.028
62.060,1.029
62.090,1.030
62.120,1.029
62.150,1.028
62.180,1.030
62.210,1.031
62.240,1.026
62.270,1.025
62.300,1.029
62.330,1.031
62.360,1.030
62.390,1.030
62.420,1.029
62.450,1.027
62.480,1.030
62.510,1.027
62.540,1.029
62.570,1.031
62.600,1.025
62.630,1.028
62.660,1.028
62.690,1.033
62.720,1.029
62.750,1.026
62.780,1.028
62.810,1.030
62.840,1.027
62.870,1.031
62.900,1.030
62.930,1.025
62.960,1.031
62.990,1.028
63.020,1.025
63.050,1.026
63.080,1.031
63.110,1.026
63.140,1.027
63.170,1.032
63.200,1.028
63.230,1.031
63.260,1.028
63.290,1.027
63.320,1.028
63.350,1.028
63.380,1.027
63.410,1.025
63.440,1.029
63.470,1.033
63.500,1.027
63.530,1.025
63.560,1.029
63.590,1.026
63.620,1.029
63.650,1.029
63.680,1.028
63.710,1.027
63.740,1.029
63.770,1.028
63.800,1.025
63.830,1.029
63.860,1.027
63.890,1.027
63.920,1.030
63.950,1.029
63.980,1.030
64.010,1.029
64.040,1.029
64.070,1.034
64.100,1.027
64.130,1.027
64.160,1.027
64.190,1.036
64.220,1.029
64.250,1.025
64.280,1.029
64.310,1.031
64.340,1.030
64.370,1.030
64.400,1.033
64.430,1.023
64.460,1.028
64.490,1.027
64.520,1.025
64.550,1.026
64.580,1.028
64.610,1.028
64.640,1.028
64.670,1.032
64.700,1.029
64.730,1.027
64.760,1.027
64.790,1.024
64.820,1.029
64.850,1.030
64.880,1.025
64.910,1.027
64.940,1.026
64.970,1.035
65.000,1.025
65.030,1.023
65.060,1.028
65.090,1.030
65.120,1.030
65.150,1.029
65.180,1.030
65.210,1.023
65.240,1.032
65.270,1.025
65.300,1.024
65.330,1.027
65.360,1.030
65.390,1.030
65.420,1.029
65.450,1.030
65.480,1.027
65.510,1.029
65.540,1.031
65.570,1.030
65.600,1.025
65.630,1.034
65.660,1.029
65.690,1.027
65.720,1.029
65.750,1.037
65.780,1.030
65.810,1.022
65.840,1.026
65.870,1.029
65.900,1.030
65.930,1.030
65.960,1.031
65.990,1.026
66.020,1.030
66.050,1.030
66.080,1.026
66.110,1.027
66.140,1.031
66.170,1.030
66.200,1.029
66.230,1.030
66.260,1.031
66.290,1.027
66.320,1.030
66.350,1.030
66.380,1.030
66.410,1.030
66.440,1.030
66.470,1.031
66.500,1.032
66.530,1.025
66.560,1.025
66.590,1.027
66.620,1.031
66.650,1.030
66.680,1.026
66.710,1.029
66.740,1.026
66.770,1.033
66.800,1.029
66.830,1.026
66.860,1.028
66.890,1.031
66.920,1.028
66.950,1.030
66.980,1.027
67.010,1.030
67.040,1.029
67.070,1.027
67.100,1.029
67.130,1.031
67.160,1.027
67.190,1.029
67.220,1.032
67.250,1.033
67.280,1.023
67.310,1.025
67.340,1.028
67.370,1.031
67.400,1.029
67.430,1.031
67.460,1.027
67.490,1.029
67.520,1.031
67.550,1.027
67.580,1.023
67.610,1.031
67.640,1.028
67.670,1.030
67.700,1.027
67.730,1.031
67.760,1.028
67.790,1.027
67.820,1.029
67.850,1.031
67.880,1.029
67.910,1.027
67.940,1.028
67.970,1.037
68.000,1.029
68.030,1.025
68.060,1.026
68.090,1.031
68.120,1.029
68.150,1.031
68.180,1.031
68.210,1.021
68.240,1.034
68.270,1.031
68.300,1.027
68.330,1.027
68.360,1.030
68.390,1.028
68.420,1.030
68.450,1.029
68.480,1.026
68.510,1.026
68.540,1.032
68.570,1.030
68.600,1.027
68.630,1.026
68.660,1.029
68.690,1.034
68.720,1.028
68.750,1.021
68.780,1.030
68.810,1.029
68.840,1.031
68.870,1.029
68.900,1.030
68.930,1.029
68.960,1.033
68.990,1.026
69.020,1.025
69.050,1.028
69.080,1.029
69.110,1.024
69.140,1.028
69.170,1.029
69.200,1.026
69.230,1.030
69.260,1.027
69.290,1.026
69.320,1.030
69.350,1.036
69.380,1.027
69.410,1.021
69.440,1.025
69.470,1.031
69.500,1.030
69.530,1.031
69.560,1.032
69.590,1.022
69.620,1.033
69.650,1.029
69.680,1.020
69.710,1.028
69.740,1.031
69.770,1.028
69.800,1.031
69.830,1.029
69.860,1.032
69.890,1.027
69.920,1.027
69.950,1.026
69.980,1.027
70.010,1.037
70.040,1.024
70.070,1.024
70.100,1.025
70.130,1.030
70.160,1.032
70.190,1.030
70.220,1.031
70.250,1.023
70.280,1.035
70.310,1.029
70.340,1.025
70.370,1.029
70.400,1.028
70.430,1.030
70.460,1.029
70.490,1.030
70.520,1.031
70.550,1.031
70.580,1.027
70.610,1.028
70.640,1.026
70.670,1.036
70.700,1.028
70.730,1.027
70.760,1.031
70.790,1.028
70.820,1.029
70.850,1.030
70.880,1.028
70.910,1.029
70.940,1.030
70.970,1.027
71.000,1.029
71.030,1.027
71.060,1.028
71.090,1.030
71.120,1.030
71.150,1.029
71.180,1.027
71.210,1.028
71.240,1.031
71.270,1.031
71.300,1.028
71.330,1.029
71.360,1.029
71.390,1.037
71.420,1.028
71.450,1.025
71.480,1.028
71.510,1.029
71.540,1.030
71.570,1.030
71.600,1.027
71.630,1.029
71.660,1.027
71.690,1.031
71.720,1.026
71.750,1.028
71.780,1.030
71.810,1.030
71.840,1.031
71.870,1.027
71.900,1.030
71.930,1.031
71.960,1.028
71.990,1.029
72.020,1.028
72.050,1.032
72.080,1.023
72.110,1.031
72.140,1.023
72.170,1.035
72.200,1.027
72.230,1.024
72.260,1.028
72.290,1.027
72.320,1.026
72.350,1.029
72.380,1.033
72.410,1.022
72.440,1.033
72.470,1.030
72.500,1.024
72.530,1.026
72.560,1.029
72.590,1.033
72.620,1.028
72.650,1.029
72.680,1.030
72.710,1.030
72.740,1.029
72.770,1.029
72.800,1.030
72.830,1.030
72.860,1.025
72.890,1.026
72.920,1.027
72.950,1.029
72.980,1.033
73.010,1.029
73.040,1.022
73.070,1.027
73.100,1.028
73.130,1.029
73.160,1.029
73.190,1.031
73.220,1.026
73.250,1.033
73.280,1.029
73.310,1.022
73.340,1.028
73.370,1.032
73.400,1.027
73.430,1.033
73.460,1.030
73.490,1.031
73.520,1.031
73.550,1.031
73.580,1.032
73.610,1.029
73.640,1.026
73.670,1.029
73.700,1.031
73.730,1.031
73.760,1.024
73.790,1.026
73.820,1.024
73.850,1.036
73.880,1.026
73.910,1.024
73.940,1.027
73.970,1.029
74.000,1.032
74.030,1.029
74.060,1.033
74.090,1.027
74.120,1.031
74.150,1.028
74.180,1.027
74.210,1.028
74.240,1.031
74.270,1.032
74.300,1.028
74.330,1.032
74.360,1.031
74.390,1.030
74.420,1.029
74.450,1.028
74.480,1.028
74.510,1.028
74.540,1.026
74.570,1.027
74.600,1.032
74.630,1.027
74.660,1.028
74.690,1.026
74.720,1.035
74.750,1.030
74.780,1.025
74.810,1.028
74.840,1.033
74.870,1.030
74.900,1.028
74.930,1.031
74.960,1.027
74.990,1.028
75.020,1.036
75.050,1.027
75.080,1.025
75.110,1.031
75.140,1.035
75.170,1.030
75.200,1.031
75.230,1.029
75.260,1.031
75.290,1.029
75.320,1.026
75.350,1.031
75.380,1.027
75.410,1.029
75.440,1.031
75.470,1.027
75.500,1.027
75.530,1.032
75.560,1.032
75.590,1.024
75.620,1.027
75.650,1.031
75.680,1.030
75.710,1.028
75.740,1.031
75.770,1.030
75.800,1.029
75.830,1.034
75.860,1.025
75.890,1.026
75.920,1.027
75.950,1.033
75.980,1.029
76.010,1.027
76.040,1.029
76.070,1.029
76.100,1.031
76.130,1.030
76.160,1.027
76.190,1.030
76.220,1.030
76.250,1.034
76.280,1.033
76.310,1.026
76.340,1.024
76.370,1.029
76.400,1.034
76.430,1.027
76.460,1.029
76.490,1.027
76.520,1.033
76.550,1.033
76.580,1.028
76.610,1.023
76.640,1.027
76.670,1.028
76.700,1.024
76.730,1.031
76.760,1.028
76.790,1.032
76.820,1.030
76.850,1.029
76.880,1.029
76.910,1.026
76.940,1.032
76.970,1.025
77.000,1.020
77.030,1.027
77.060,1.033
77.090,1.033
77.120,1.031
77.150,1.032
77.180,1.025
77.210,1.033
77.240,1.030
77.270,1.025
77.300,1.028
77.330,1.029
77.360,1.028
77.390,1.030
77.420,1.028
77.450,1.031
77.480,1.033
77.510,1.030
77.540,1.029
77.570,1.028
77.600,1.031
77.630,1.025
77.660,1.028
77.690,1.030
77.720,1.030
77.750,1.028
77.780,1.032
77.810,1.032
77.840,1.027
77.870,1.032
77.900,1.029
77.930,1.024
77.960,1.031
77.990,1.028
78.020,1.032
78.050,1.029
78.080,1.031
78.110,1.027
78.140,1.031
78.170,1.032
78.200,1.026
78.230,1.031
78.260,1.027
78.290,1.038
78.320,1.028
78.350,1.023
78.380,1.032
78.410,1.031
78.440,1.030
78.470,1.033
78.500,1.029
78.530,1.030
78.560,1.031
78.590,1.029
78.620,1.028
78.650,1.027
78.680,1.031
78.710,1.028
78.740,1.027
78.770,1.031
78.800,1.030
78.830,1.028
78.860,1.032
78.890,1.031
78.920,1.027
78.950,1.028
78.980,1.033
79.010,1.033
79.040,1.025
79.070,1.029
79.100,1.035
79.130,1.030
79.160,1.022
79.190,1.033
79.220,1.029
79.250,1.027
79.280,1.033
79.310,1.031
79.340,1.028
79.370,1.034
79.400,1.031
79.430,1.033
79.460,1.031
79.490,1.029
79.520,1.029
79.550,1.032
79.580,1.031
79.610,1.031
79.640,1.026
79.670,1.029
79.700,1.029
79.730,1.030
79.760,1.029
79.790,1.032
79.820,1.034
79.850,1.031
79.880,1.027
79.910,1.031
79.940,1.035
79.970,1.029
80.000,1.028
80.030,1.029
80.060,1.029
80.090,1.029
80.120,1.033
80.150,1.031
80.180,1.024
80.210,1.035
80.240,1.032
80.270,1.024
80.300,1.025
80.330,1.030
80.360,1.029
80.390,1.031
80.420,1.027
80.450,1.034
80.480,1.031
80.510,1.031
80.540,1.031
80.570,1.032
80.600,1.032
80.630,1.027
80.660,1.029
80.690,1.029
80.720,1.035
80.750,1.033
80.780,1.025
80.810,1.029
80.840,1.033
80.870,1.032
80.900,1.026
80.930,1.028
80.960,1.025
80.990,1.030
81.020,1.034
81.050,1.026
81.080,1.023
81.110,1.032
81.140,1.031
81.170,1.029
81.200,1.031
81.230,1.030
81.260,1.026
81.290,1.029
81.320,1.032
81.350,1.031
81.380,1.029
81.410,1.031
81.440,1.031
81.470,1.035
81.500,1.027
81.530,1.026
81.560,1.029
81.590,1.029
81.620,1.029
81.650,1.032
81.680,1.029
81.710,1.025
81.740,1.034
81.770,1.032
81.800,1.024
81.830,1.030
81.860,1.030
81.890,1.027
81.920,1.028
81.950,1.031
81.980,1.028
82.010,1.030
82.040,1.033
82.070,1.032
82.100,1.030
82.130,1.027
82.160,1.026
82.190,1.033
82.220,1.028
82.250,1.026
82.280,1.031
82.310,1.033
82.340,1.028
82.370,1.029
82.400,1.030
82.430,1.027
82.460,1.033
82.490,1.032
82.520,1.029
82.550,1.027
82.580,1.028
82.610,1.031
82.640,1.028
82.670,1.029
82.700,1.029
82.730,1.029
82.760,1.031
82.790,1.029
82.820,1.028
82.850,1.029
82.880,1.031
82.910,1.033
82.940,1.029
82.970,1.029
83.000,1.030
83.030,1.038
83.060,1.027
83.090,1.026
83.120,1.032
83.150,1.029
83.180,1.029
83.210,1.031
83.240,1.034
83.270,1.028
83.300,1.027
83.330,1.030
83.360,1.029
83.390,1.030
83.420,1.028
83.450,1.029
83.480,1.029
83.510,1.031
83.540,1.033
83.570,1.027
83.600,1.029
83.630,1.030
83.660,1.029
83.690,1.028
83.720,1.029
83.750,1.031
83.780,1.027
83.810,1.029
83.840,1.027
83.870,1.036
83.900,1.028
83.930,1.025
83.960,1.029
83.990,1.030
84.020,1.033
84.050,1.033
84.080,1.033
84.110,1.027
84.140,1.028
84.170,1.032
84.200,1.028
84.230,1.028
84.260,1.031
84.290,1.029
84.320,1.032
84.350,1.032
84.380,1.031
84.410,1.028
84.440,1.030
84.470,1.029
84.500,1.029
84.530,1.027
84.560,1.033
84.590,1.030
84.620,1.032
84.650,1.031
84.680,1.038
84.710,1.028
84.740,1.025
84.770,1.028
84.800,1.027
84.830,1.031
84.860,1.033
84.890,1.031
84.920,1.027
84.950,1.031
84.980,1.033
85.010,1.027
85.040,1.025
85.070,1.030
85.100,1.030
85.130,1.029
85.160,1.033
85.190,1.029
85.220,1.026
85.250,1.025
85.280,1.030
85.310,1.033
85.340,1.033
85.370,1.027
85.400,1.027
85.430,1.029
85.460,1.038
85.490,1.028
85.520,1.024
85.550,1.027
85.580,1.031
85.610,1.031
85.640,1.032
85.670,1.035
85.700,1.032
85.730,1.035
85.760,1.031
85.790,1.025
85.820,1.028
85.850,1.034
85.880,1.032
85.910,1.035
85.940,1.030
85.970,1.028
86.000,1.027
86.030,1.032
86.060,1.028
86.090,1.032
86.120,1.031
86.150,1.035
86.180,1.027
86.210,1.028
86.240,1.034
86.270,1.032
86.300,1.030
86.330,1.030
86.360,1.028
86.390,1.034
86.420,1.032
86.450,1.029
86.480,1.026
86.510,1.030
86.540,1.029
86.570,1.034
86.600,1.032
86.630,1.028
86.660,1.028
86.690,1.025
86.720,1.033
86.750,1.033
86.780,1.033
86.810,1.027
86.840,1.027
86.870,1.034
86.900,1.032
86.930,1.031
86.960,1.031
86.990,1.028
87.020,1.034
87.050,1.032
87.080,1.029
87.110,1.022
87.140,1.029
87.170,1.030
87.200,1.033
87.230,1.033
87.260,1.031
87.290,1.033
87.320,1.026
87.350,1.032
87.380,1.035
87.410,1.029
87.440,1.023
87.470,1.029
87.500,1.035
87.530,1.032
87.560,1.035
87.590,1.036
87.620,1.026
87.650,1.037
87.680,1.032
87.710,1.027
87.740,1.031
87.770,1.030
87.800,1.027
87.830,1.037
87.860,1.030
87.890,1.032
87.920,1.025
87.950,1.030
87.980,1.038
88.010,1.030
88.040,1.022
88.070,1.026
88.100,1.037
88.130,1.032
88.160,1.031
88.190,1.034
88.220,1.024
88.250,1.040
88.280,1.033
88.310,1.023
88.340,1.030
88.370,1.033
88.400,1.029
88.430,1.033
88.460,1.037
88.490,1.032
88.520,1.025
88.550,1.029
88.580,1.032
88.610,1.038
88.640,1.029
88.670,1.027
88.700,1.028
88.730,1.031
88.760,1.034
88.790,1.035
88.820,1.031
88.850,1.022
88.880,1.035
88.910,1.031
88.940,1.027
88.970,1.031
89.000,1.029
89.030,1.028
89.060,1.032
89.090,1.029
89.120,1.029
89.150,1.028
89.180,1.031
89.210,1.032
89.240,1.024
89.270,1.028
89.300,1.037
89.330,1.033
89.360,1.025
89.390,1.028
89.420,1.034
89.450,1.034
89.480,1.033
89.510,1.032
89.540,1.027
89.570,1.028
89.600,1.034
89.630,1.031
89.660,1.026
89.690,1.032
89.720,1.028
89.750,1.029
89.780,1.033
89.810,1.030
89.840,1.028
89.870,1.032
89.900,1.032
89.930,1.030
89.960,1.030
89.990,1.032
90.020,1.028
90.050,1.037
90.080,1.030
90.110,1.026
90.140,1.030
90.170,1.033
90.200,1.036
90.230,1.029
90.260,1.026
90.290,1.030
90.320,1.032
90.350,1.030
90.380,1.035
90.410,1.035
90.440,1.024
90.470,1.034
90.500,1.033
90.530,1.026
90.560,1.028
90.590,1.031
90.620,1.029
90.650,1.032
90.680,1.032
90.710,1.028
90.740,1.031
90.770,1.029
90.800,1.030
90.830,1.030
90.860,1.030
90.890,1.031
90.920,1.033
90.950,1.038
90.980,1.034
91.010,1.027
91.040,1.023
91.070,1.039
91.100,1.031
91.130,1.030
91.160,1.029
91.190,1.034
91.220,1.034
91.250,1.032
91.280,1.026
91.310,1.029
91.340,1.032
91.370,1.038
91.400,1.031
91.430,1.029
91.460,1.030
91.490,1.032
91.520,1.035
91.550,1.028
91.580,1.029
91.610,1.034
91.640,1.029
91.670,1.031
91.700,1.033
91.730,1.029
91.760,1.033
91.790,1.029
91.820,1.026
91.850,1.027
91.880,1.034
91.910,1.031
91.940,1.032
91.970,1.031
92.000,1.037
92.030,1.027
92.060,1.029
92.090,1.033
92.120,1.032
92.150,1.029
92.180,1.033
92.210,1.035
92.240,1.030
92.270,1.028
92.300,1.028
92.330,1.029
92.360,1.025
92.390,1.032
92.420,1.029
92.450,1.032
92.480,1.035
92.510,1.030
92.540,1.032
92.570,1.035
92.600,1.031
92.630,1.030
92.660,1.029
92.690,1.035
92.720,1.030
92.750,1.028
92.780,1.029
92.810,1.035
92.840,1.031
92.870,1.025
92.900,1.031
92.930,1.031
92.960,1.032
92.990,1.030
93.020,1.032
93.050,1.034
93.080,1.029
93.110,1.032
93.140,1.031
93.170,1.029
93.200,1.030
93.230,1.030
93.260,1.031
93.290,1.029
93.320,1.031
93.350,1.029
93.380,1.032
93.410,1.032
93.440,1.029
93.470,1.034
93.500,1.031
93.530,1.025
93.560,1.029
93.590,1.033
93.620,1.031
93.650,1.028
93.680,1.029
93.710,1.032
93.740,1.030
93.770,1.030
93.800,1.032
93.830,1.029
93.860,1.032
93.890,1.035
93.920,1.030
93.950,1.029
93.980,1.035
94.010,1.030
94.040,1.032
94.070,1.032
94.100,1.034
94.130,1.028
94.160,1.027
94.190,1.030
94.220,1.032
94.250,1.033
94.280,1.035
94.310,1.030
94.340,1.035
94.370,1.028
94.400,1.025
94.430,1.027
94.460,1.037
94.490,1.033
94.520,1.028
94.550,1.029
94.580,1.029
94.610,1.037
94.640,1.028
94.670,1.028
94.700,1.032
94.730,1.033
94.760,1.029
94.790,1.031
94.820,1.030
94.850,1.033
94.880,1.033
94.910,1.030
94.940,1.029
94.970,1.030
95.000,1.031
95.030,1.032
95.060,1.026
95.090,1.027
95.120,1.035
95.150,1.035
95.180,1.031
95.210,1.033
95.240,1.028
95.270,1.036
95.300,1.031
95.330,1.026
95.360,1.030
95.390,1.033
95.420,1.028
95.450,1.030
95.480,1.032
95.510,1.032
95.540,1.033
95.570,1.026
95.600,1.030
95.630,1.037
95.660,1.031
95.690,1.023
95.720,1.028
95.750,1.031
95.780,1.032
95.810,1.030
95.840,1.033
95.870,1.028
95.900,1.036
95.930,1.032
95.960,1.024
95.990,1.032
96.020,1.030
96.050,1.028
96.080,1.029
96.110,1.033
96.140,1.033
96.170,1.030
96.200,1.032
96.230,1.031
96.260,1.037
96.290,1.026
96.320,1.025
96.350,1.033
96.380,1.032
96.410,1.032
96.440,1.035
96.470,1.032
96.500,1.031
96.530,1.034
96.560,1.028
96.590,1.022
96.620,1.029
96.650,1.031
96.680,1.030
96.710,1.031
96.740,1.032
96.770,1.028
96.800,1.031
96.830,1.029
96.860,1.035
96.890,1.026
96.920,1.026
96.950,1.029
96.980,1.034
97.010,1.029
97.040,1.033
97.070,1.031
97.100,1.029
97.130,1.034
97.160,1.029
97.190,1.028
97.220,1.030
97.250,1.031
97.280,1.031
97.310,1.033
97.340,1.034
97.370,1.032
97.400,1.028
97.430,1.029
97.460,1.038
97.490,1.033
97.520,1.024
97.550,1.032
97.580,1.034
97.610,1.029
97.640,1.034
97.670,1.035
97.700,1.027
97.730,1.035
97.760,1.031
97.790,1.026
97.820,1.029
97.850,1.032
97.880,1.027
97.910,1.030
97.940,1.031
97.970,1.030
98.000,1.032
98.030,1.029
98.060,1.025
98.090,1.027
98.120,1.039
98.150,1.031
98.180,1.029
98.210,1.029
98.240,1.033
98.270,1.029
98.300,1.032
98.330,1.033
98.360,1.024
98.390,1.037
98.420,1.034
98.450,1.029
98.480,1.028
98.510,1.032
98.540,1.031
98.570,1.031
98.600,1.035
98.630,1.034
98.660,1.032
98.690,1.030
98.720,1.033
98.750,1.033
98.780,1.031
98.810,1.029
98.840,1.032
98.870,1.037
98.900,1.029
98.930,1.026
98.960,1.034
98.990,1.030
99.020,1.031
99.050,1.030
99.080,1.034
99.110,1.026
99.140,1.032
99.170,1.032
99.200,1.027
99.230,1.032
99.260,1.033
99.290,1.029
99.320,1.032
99.350,1.032
99.380,1.032
99.410,1.031
99.440,1.032
99.470,1.032
99.500,1.031
99.530,1.030
99.560,1.028
99.590,1.034
99.620,1.030
99.650,1.032
99.680,1.031
99.710,1.036
99.740,1.027
99.770,1.026
99.800,1.029
99.830,1.033
99.860,1.033
99.890,1.033
99.920,1.035
99.950,1.028
99.980,1.031
100.010,1.031
100.040,1.028
100.070,1.028
100.100,1.033
100.130,1.033
100.160,1.031
100.190,1.033
100.220,1.033
100.250,1.029
100.280,1.034
100.310,1.027
100.340,1.029
100.370,1.033
100.400,1.030
100.430,1.032
100.460,1.037
100.490,1.031
100.520,1.030
100.550,1.030
100.580,1.037
100.610,1.026
100.640,1.026
100.670,1.029
100.700,1.031
100.730,1.033
100.760,1.034
100.790,1.030
100.820,1.026
100.850,1.034
100.880,1.030
100.910,1.027
100.940,1.031
100.970,1.031
101.000,1.031
101.030,1.031
101.060,1.030
101.090,1.031
101.120,1.031
101.150,1.028
101.180,1.031
101.210,1.031
101.240,1.031
101.270,1.031
101.300,1.033
101.330,1.034
101.360,1.030
101.390,1.030
101.420,1.034
101.450,1.032
101.480,1.025
101.510,1.030
101.540,1.028
101.570,1.033
101.600,1.033
101.630,1.032
101.660,1.031
101.690,1.033
101.720,1.033
101.750,1.029
101.780,1.027
101.810,1.029
101.840,1.032
101.870,1.030
101.900,1.033
101.930,1.034
101.960,1.030
101.990,1.030
102.020,1.032
102.050,1.028
102.080,1.030
102.110,1.031
102.140,1.034
102.170,1.030
102.200,1.034
102.230,1.032
102.260,1.036
102.290,1.033
102.320,1.025
102.350,1.029
102.380,1.032
102.410,1.035
102.440,1.033
102.470,1.037
102.500,1.025
102.530,1.035
102.560,1.034
102.590,1.028
102.620,1.024
102.650,1.031
102.680,1.031
102.710,1.030
102.740,1.030
102.770,1.033
102.800,1.028
102.830,1.029
102.860,1.028
102.890,1.031
102.920,1.029
102.950,1.030
102.980,1.030
103.010,1.035
103.040,1.032
103.070,1.024
103.100,1.031
103.130,1.035
103.160,1.034
103.190,1.034
103.220,1.033
103.250,1.028
103.280,1.032
103.310,1.032
103.340,1.029
103.370,1.029
103.400,1.033
103.430,1.031
103.460,1.030
103.490,1.033
103.520,1.030
103.550,1.032
103.580,1.033
103.610,1.029
103.640,1.032
103.670,1.031
103.700,1.035
103.730,1.026
103.760,1.027
103.790,1.031
103.820,1.030
103.850,1.034
103.880,1.037
103.910,1.031
103.940,1.029
103.970,1.032
104.000,1.032
104.030,1.030
104.060,1.032
104.090,1.032
104.120,1.034
104.150,1.035
104.180,1.032
104.210,1.031
104.240,1.030
104.270,1.029
104.300,1.035
104.330,1.038
104.360,1.029
104.390,1.026
104.420,1.026
104.450,1.032
104.480,1.031
104.510,1.032
104.540,1.038
104.570,1.031
104.600,1.035
104.630,1.033
104.660,1.026
104.690,1.031
104.720,1.035
104.750,1.031
104.780,1.033
104.810,1.034
104.840,1.032
104.870,1.032
104.900,1.028
104.930,1.031
104.960,1.040
104.990,1.030
105.020,1.025
105.050,1.027
105.080,1.035
105.110,1.030
105.140,1.033
105.170,1.038
105.200,1.028
105.230,1.034
105.260,1.031
105.290,1.026
105.320,1.031
105.350,1.032
105.380,1.031
105.410,1.028
105.440,1.033
105.470,1.034
105.500,1.029
105.530,1.032
105.560,1.031
105.590,1.037
105.620,1.028
105.650,1.030
105.680,1.034
105.710,1.037
105.740,1.030
105.770,1.034
105.800,1.031
105.830,1.033
105.860,1.034
105.890,1.027
105.920,1.025
105.950,1.030
105.980,1.034
106.010,1.032
106.040,1.033
106.070,1.031
106.100,1.029
106.130,1.038
106.160,1.032
106.190,1.028
106.220,1.026
106.250,1.042
106.280,1.028
106.310,1.028
106.340,1.034
106.370,1.034
106.400,1.031
106.430,1.029
106.460,1.034
106.490,1.031
106.520,1.033
106.550,1.033
106.580,1.030
106.610,1.028
106.640,1.033
106.670,1.032
106.700,1.031
106.730,1.035
106.760,1.033
106.790,1.032
106.820,1.032
106.850,1.032
106.880,1.032
106.910,1.027
106.940,1.034
106.970,1.035
107.000,1.028
107.030,1.028
107.060,1.035
107.090,1.034
107.120,1.026
107.150,1.028
