df_hash,22ZHK4.PMY16R
377.775,1.015
377.805,1.019
377.835,1.017
377.865,1.019
377.895,1.017
377.925,1.015
377.955,1.006
377.985,1.008
378.015,1.011
378.045,1.013
378.075,1.018
378.105,1.014
378.135,1.016
378.165,1.019
378.195,1.013
378.225,1.014
378.255,1.015
378.285,1.013
378.315,1.015
378.345,1.020
378.375,1.021
378.405,1.021
378.435,1.015
378.465,1.016
378.495,1.014
378.525,1.013
378.555,1.019
378.585,1.015
378.615,1.012
378.645,1.016
378.675,1.017
378.705,1.017
378.735,1.013
378.765,1.014
378.795,1.013
378.825,1.013
378.855,1.010
378.885,1.010
378.915,1.017
378.945,1.020
378.975,1.022
379.005,1.016
379.035,1.007
379.065,1.006
379.095,1.013
379.125,1.013
379.155,1.016
379.185,1.020
379.215,1.024
379.245,1.017
379.275,1.011
379.305,1.015
379.335,1.018
379.365,1.009
379.395,1.012
379.425,1.019
379.455,1.018
379.485,1.016
379.515,1.014
379.545,1.013
379.575,1.014
379.605,1.018
379.635,1.003
379.665,1.009
379.695,1.020
379.725,1.017
379.755,1.015
379.785,1.014
379.815,1.013
379.845,1.009
379.875,1.019
379.905,1.018
379.935,1.015
379.965,1.015
379.995,1.020
380.025,1.023
380.055,1.019
380.085,1.021
380.115,1.018
380.145,1.016
380.175,1.009
380.205,1.012
380.235,1.009
380.265,1.009
380.295,1.016
380.325,1.002
380.355,1.007
380.385,1.010
380.415,1.017
380.445,1.023
380.475,1.029
380.505,1.025
380.535,1.014
380.565,1.009
380.595,1.009
380.625,1.011
380.655,1.017
380.685,1.015
380.715,1.002
380.745,1.006
380.775,1.017
380.805,1.026
380.835,1.021
380.865,1.021
380.895,1.014
380.925,1.006
380.955,1.017
380.985,1.018
381.015,1.018
381.045,1.010
381.075,1.014
381.105,1.011
381.135,1.014
381.165,1.014
381.195,1.016
381.225,1.021
381.255,1.020
381.285,1.027
381.315,1.031
381.345,1.025
381.375,1.030
381.405,1.023
381.435,1.007
381.465,1.005
381.495,0.994
381.525,0.994
381.555,1.002
381.585,1.019
381.615,1.019
381.645,1.020
381.675,1.017
381.705,1.011
381.735,1.013
381.765,1.012
381.795,1.013
381.825,1.017
381.855,1.019
381.885,1.017
381.915,1.007
381.945,1.008
381.975,1.015
382.005,1.010
382.035,1.015
382.065,1.014
382.095,1.019
382.125,1.017
382.155,1.020
382.185,1.028
382.215,1.022
382.245,1.021
382.275,1.017
382.305,1.021
382.335,1.028
382.365,1.022
382.395,1.027
382.425,1.034
382.455,1.050
382.485,1.035
382.515,1.043
382.545,1.038
382.575,1.039
382.605,1.053
382.635,1.043
382.665,1.030
382.695,1.057
382.725,1.042
382.755,0.991
382.785,1.016
382.815,0.988
382.845,0.992
382.875,0.982
382.905,1.022
382.935,1.036
382.965,1.046
382.995,1.025
383.025,1.035
383.055,1.014
383.085,1.007
383.115,1.033
383.145,1.016
383.175,1.029
383.205,1.049
383.235,1.027
383.265,1.029
383.295,1.016
383.325,1.026
383.355,1.045
383.385,1.034
383.415,1.053
383.445,1.066
383.475,0.977
383.505,1.047
383.535,1.025
383.565,0.949
383.595,0.977
383.625,1.014
383.655,1.078
383.685,1.042
383.715,1.022
383.745,1.036
383.775,1.034
383.805,1.032
383.835,1.020
383.865,1.072
383.895,1.019
383.925,1.018
383.955,1.034
383.985,1.042
384.015,1.033
384.045,1.058
384.075,1.062
384.105,1.035
384.135,1.024
384.165,1.036
384.195,1.043
384.225,1.037
384.255,1.079
384.285,1.020
384.315,1.054
384.345,1.047
384.375,1.049
384.405,1.032
384.435,1.029
384.465,1.045
384.495,1.018
384.525,1.021
384.555,1.016
384.585,1.024
384.615,1.053
384.645,1.057
384.675,1.043
384.705,1.029
384.735,1.024
384.765,1.054
384.795,1.037
384.825,1.018
384.855,1.011
384.885,1.020
384.915,1.023
384.945,1.049
384.975,1.062
385.005,1.050
385.035,1.049
385.065,1.026
385.095,1.033
385.125,1.031
385.155,1.019
385.185,1.027
385.215,1.029
385.245,1.033
385.275,1.046
385.305,1.038
385.335,1.031
385.365,1.034
385.395,1.039
385.425,1.035
385.455,1.025
385.485,1.031
385.515,1.030
385.545,1.019
385.575,1.032
385.605,1.045
385.635,1.037
385.665,1.037
385.695,1.032
385.725,1.020
385.755,1.027
385.785,1.028
385.815,1.033
385.845,1.038
385.875,1.026
385.905,1.035
385.935,1.040
385.965,1.034
385.995,1.014
386.025,1.021
386.055,1.030
386.085,1.034
386.115,1.021
386.145,1.025
386.175,1.035
386.205,1.025
386.235,1.029
386.265,1.028
386.295,1.024
386.325,1.025
386.355,1.029
386.385,1.029
386.415,1.030
386.445,1.027
386.475,1.045
386.505,1.025
386.535,1.033
386.565,1.038
386.595,1.019
386.625,1.022
386.655,1.028
386.685,1.034
386.715,1.029
386.745,1.028
386.775,1.032
386.805,1.029
386.835,1.030
386.865,1.023
386.895,1.021
386.925,1.037
386.955,1.033
386.985,1.020
387.015,1.025
387.045,1.028
387.075,1.026
387.105,1.031
387.135,1.028
387.165,1.027
387.195,1.018
387.225,1.022
387.255,1.024
387.285,1.030
387.315,1.026
387.345,1.021
387.375,1.037
387.405,1.027
387.435,1.028
387.465,1.037
387.495,1.040
387.525,1.027
387.555,1.014
387.585,1.022
387.615,1.030
387.645,1.023
387.675,1.017
387.705,1.033
387.735,1.035
387.765,1.034
387.795,1.033
387.825,1.028
387.855,1.023
387.885,1.029
387.915,1.057
387.945,1.045
387.975,1.011
388.005,1.021
388.035,0.987
388.065,1.009
388.095,1.017
388.125,1.042
388.155,1.036
388.185,1.018
388.215,1.033
388.245,1.025
388.275,1.021
388.305,1.012
388.335,1.028
388.365,1.016
388.395,1.024
388.425,1.033
388.455,1.011
388.485,1.030
388.515,1.029
388.545,1.019
388.575,1.017
388.605,1.021
388.635,1.023
388.665,1.029
388.695,1.026
388.725,1.025
388.755,1.027
388.785,1.029
388.815,1.024
388.845,1.017
388.875,1.012
388.905,1.020
388.935,1.011
388.965,1.021
388.995,1.014
389.025,1.013
389.055,1.015
389.085,1.004
389.115,1.021
389.145,1.021
389.175,1.009
389.205,1.023
389.235,1.026
389.265,1.021
389.295,1.020
389.325,1.017
389.355,1.017
389.385,1.011
389.415,0.998
389.445,1.013
389.475,1.019
389.505,1.019
389.535,1.017
389.565,1.019
389.595,1.017
389.625,1.017
389.655,1.012
389.685,1.014
389.715,1.006
389.745,1.004
389.775,1.005
389.805,1.012
389.835,1.012
389.865,1.017
389.895,1.010
389.925,1.013
389.955,1.014
389.985,1.002
390.015,1.014
390.045,1.011
390.075,0.999
390.105,1.000
390.135,1.020
390.165,1.018
390.195,1.008
390.225,1.011
390.255,1.012
390.285,1.013
390.315,1.007
390.345,1.010
390.375,1.006
390.405,1.014
390.435,1.019
390.465,1.008
390.495,1.002
390.525,1.018
390.555,1.020
390.585,1.016
390.615,1.027
390.645,1.028
390.675,1.022
390.705,1.026
390.735,1.021
390.765,0.999
390.795,0.978
390.825,0.972
390.855,1.016
390.885,0.996
390.915,0.998
390.945,1.021
390.975,0.995
391.005,1.040
391.035,0.976
391.065,1.055
391.095,1.006
391.125,0.980
391.155,1.018
391.185,0.984
391.215,1.005
391.245,1.001
391.275,1.024
391.305,1.000
391.335,1.024
391.365,1.022
391.395,0.991
391.425,1.001
391.455,1.011
391.485,1.014
391.515,1.022
391.545,1.017
391.575,0.995
391.605,1.008
391.635,1.024
391.665,1.016
391.695,1.007
391.725,0.998
391.755,1.009
391.785,1.009
391.815,1.052
391.845,1.034
391.875,0.989
391.905,1.005
391.935,1.001
391.965,1.007
391.995,1.003
392.025,1.012
392.055,1.027
392.085,1.017
392.115,1.017
392.145,0.988
392.175,0.981
392.205,0.986
392.235,0.991
392.265,1.039
392.295,1.021
392.325,1.007
392.355,1.015
392.385,1.017
392.415,1.025
392.445,1.011
392.475,1.009
392.505,1.004
392.535,1.007
392.565,1.007
392.595,1.017
392.625,1.009
392.655,1.023
392.685,1.023
392.715,1.038
392.745,1.034
392.775,1.028
392.805,1.025
392.835,1.026
392.865,1.032
392.895,1.030
392.925,1.023
392.955,1.033
392.985,1.027
393.015,1.021
393.045,1.031
393.075,1.034
393.105,1.046
393.135,1.046
393.165,1.060
393.195,1.041
393.225,1.028
393.255,1.045
393.285,1.038
393.315,1.076
393.345,1.019
393.375,0.999
393.405,1.034
393.435,0.994
393.465,1.031
393.495,1.016
393.525,1.056
393.555,1.046
393.585,1.041
393.615,1.026
393.645,1.018
393.675,1.043
393.705,1.043
393.735,1.020
393.765,1.021
393.795,1.020
393.825,1.046
393.855,1.029
393.885,1.023
393.915,1.033
393.945,1.013
393.975,1.031
394.005,1.012
394.035,1.026
394.065,1.036
394.095,1.088
394.125,1.089
394.155,1.023
394.185,0.994
394.215,0.904
394.245,0.940
394.275,0.991
394.305,0.963
394.335,1.110
394.365,1.133
394.395,1.085
394.425,1.025
394.455,1.048
394.485,1.062
394.515,1.039
394.545,1.034
394.575,1.071
394.605,1.060
394.635,1.048
394.665,1.046
394.695,1.043
394.725,1.062
394.755,1.063
394.785,1.068
394.815,1.081
394.845,1.082
394.875,1.077
394.905,1.045
394.935,1.037
394.965,1.049
394.995,1.043
395.025,1.040
395.055,1.051
395.085,1.055
395.115,1.045
395.145,1.040
395.175,1.040
395.205,1.041
395.235,1.034
395.265,1.032
395.295,1.050
395.325,1.032
395.355,1.034
395.385,1.046
395.415,1.041
395.445,1.025
395.475,1.052
395.505,1.052
395.535,1.042
395.565,1.032
395.595,1.025
395.625,1.041
395.655,1.052
395.685,1.040
395.715,1.035
395.745,1.031
395.775,1.042
395.805,1.047
395.835,1.041
395.865,1.036
395.895,1.039
395.925,1.040
395.955,1.040
395.985,1.042
396.015,1.034
396.045,1.035
396.075,1.034
396.105,1.027
396.135,1.034
396.165,1.034
396.195,1.039
396.225,1.044
396.255,1.040
396.285,1.044
396.315,1.037
396.345,1.027
396.375,1.038
396.405,1.037
396.435,1.045
396.465,1.032
396.495,1.035
396.525,1.038
396.555,1.036
396.585,1.036
396.615,1.035
396.645,1.033
396.675,1.021
396.705,1.033
396.735,1.042
396.765,1.033
396.795,1.036
396.825,1.036
396.855,1.037
396.885,1.027
396.915,1.038
396.945,1.038
396.975,1.039
397.005,1.041
397.035,1.040
397.065,1.029
397.095,1.027
397.125,1.028
397.155,1.031
397.185,1.025
397.215,1.026
397.245,1.034
397.275,1.025
397.305,1.033
397.335,1.029
397.365,1.032
397.395,1.030
397.425,1.028
397.455,1.027
397.485,1.028
397.515,1.030
397.545,1.027
397.575,1.037
397.605,1.034
397.635,1.026
397.665,1.030
397.695,1.023
397.725,1.030
397.755,1.033
397.785,1.033
397.815,1.025
397.845,1.035
397.875,1.035
397.905,1.026
397.935,1.032
397.965,1.033
397.995,1.029
398.025,1.027
398.055,1.028
398.085,1.030
398.115,1.038
398.145,1.036
398.175,1.030
398.205,1.026
398.235,1.035
398.265,1.038
398.295,1.036
398.325,1.032
398.355,1.037
398.385,1.021
398.415,1.036
398.445,1.043
398.475,1.040
398.505,1.060
398.535,1.049
398.565,1.043
398.595,1.043
398.625,1.045
398.655,1.035
398.685,1.016
398.715,1.014
398.745,1.017
398.775,1.066
398.805,0.972
398.835,1.010
398.865,1.035
398.895,1.046
398.925,1.087
398.955,1.141
398.985,1.076
399.015,1.089
399.045,1.122
399.075,1.075
399.105,1.075
399.135,1.015
399.165,1.044
399.195,0.913
399.225,0.965
399.255,1.001
399.285,0.988
399.315,1.096
399.345,0.957
399.375,1.144
399.405,1.205
399.435,1.038
399.465,1.009
399.495,0.912
399.525,1.094
399.555,1.134
399.585,1.033
399.615,1.045
399.645,0.887
399.675,1.122
399.705,1.112
399.735,1.043
399.765,0.995
399.795,0.956
399.825,1.186
399.855,1.209
399.885,1.035
399.915,0.918
399.945,0.948
399.975,0.858
400.005,0.951
400.035,1.111
400.065,1.030
400.095,1.016
400.125,1.027
400.155,1.095
400.185,1.059
400.215,1.063
400.245,1.062
400.275,1.005
400.305,0.958
400.335,0.973
400.365,0.989
400.395,1.004
400.425,1.016
400.455,1.002
400.485,0.996
400.515,1.030
400.545,1.028
400.575,1.026
400.605,1.032
400.635,1.013
400.665,1.018
400.695,1.026
400.725,1.009
400.755,1.009
400.785,1.015
400.815,1.008
400.845,1.015
400.875,1.018
400.905,1.025
400.935,1.004
400.965,1.008
400.995,0.996
401.025,0.985
401.055,1.020
401.085,1.035
401.115,1.021
401.145,0.989
401.175,0.994
401.205,1.015
401.235,1.031
401.265,1.030
401.295,1.039
401.325,1.027
401.355,1.020
401.385,0.999
401.415,0.988
401.445,0.996
401.475,1.020
401.505,1.020
401.535,0.997
401.565,0.986
401.595,0.991
401.625,1.007
401.655,1.009
401.685,1.021
401.715,1.015
401.745,1.000
401.775,0.999
401.805,0.999
401.835,0.987
401.865,1.014
401.895,1.021
401.925,1.013
401.955,1.001
401.985,1.013
402.015,1.008
402.045,0.992
402.075,1.000
402.105,0.995
402.135,1.009
402.165,1.004
402.195,0.983
402.225,0.989
402.255,0.990
402.285,0.992
402.315,1.006
402.345,1.004
402.375,1.005
402.405,0.996
402.435,1.015
402.465,0.997
402.495,0.994
402.525,0.996
402.555,1.006
402.585,1.004
402.615,1.000
402.645,1.002
402.675,1.012
402.705,0.994
402.735,1.003
402.765,0.995
402.795,0.999
402.825,1.001
402.855,1.007
402.885,0.999
402.915,1.005
402.945,1.003
402.975,0.982
403.005,0.989
403.035,1.019
403.065,1.006
403.095,0.995
403.125,1.001
403.155,1.033
403.185,1.007
403.215,0.968
403.245,1.006
403.275,1.007
403.305,1.007
403.335,0.999
403.365,1.009
403.395,1.030
403.425,1.013
403.455,1.001
403.485,1.005
403.515,0.995
403.545,0.991
403.575,0.984
403.605,1.002
403.635,0.998
403.665,1.007
403.695,1.009
403.725,1.007
403.755,0.999
403.785,1.000
403.815,1.012
403.845,1.000
403.875,0.998
403.905,1.004
403.935,1.005
403.965,0.991
403.995,1.002
404.025,1.003
404.055,0.997
404.085,1.003
404.115,1.006
404.145,1.006
404.175,1.003
404.205,0.999
404.235,1.005
404.265,1.001
404.295,0.991
404.325,0.997
404.355,1.013
404.385,1.001
404.415,1.009
404.445,1.007
404.475,1.008
404.505,1.014
404.535,1.012
404.565,1.005
404.595,1.000
404.625,1.003
404.655,1.000
404.685,0.996
404.715,0.996
404.745,1.008
404.775,1.006
404.805,1.000
404.835,1.010
404.865,1.011
404.895,1.003
404.925,0.992
404.955,0.994
404.985,1.006
405.015,1.007
405.045,1.003
405.075,0.997
405.105,1.003
405.135,1.003
405.165,0.997
405.195,1.005
405.225,1.004
405.255,1.003
405.285,1.007
405.315,1.002
405.345,1.003
405.375,0.996
405.405,0.999
405.435,0.998
405.465,1.007
405.495,1.010
405.525,1.008
405.555,1.008
405.585,1.021
405.615,1.007
405.645,0.991
405.675,1.001
405.705,1.014
405.735,1.030
405.765,1.018
405.795,1.008
405.825,1.004
405.855,1.013
405.885,1.018
405.915,1.019
405.945,1.008
405.975,1.003
406.005,1.014
406.035,1.002
406.065,0.990
406.095,0.966
406.125,0.987
406.155,1.062
406.185,1.082
406.215,1.038
406.245,0.979
406.275,0.935
406.305,0.955
406.335,0.984
406.365,1.005
406.395,1.083
406.425,1.117
406.455,1.062
406.485,1.023
406.515,0.963
406.545,0.977
406.575,1.000
406.605,1.048
406.635,1.075
406.665,1.129
406.695,1.035
406.725,0.991
406.755,1.023
406.785,0.995
406.815,0.987
406.845,1.021
406.875,1.052
406.905,1.094
406.935,1.063
406.965,1.095
406.995,1.010
407.025,1.065
407.055,0.917
407.085,1.045
407.115,1.096
407.145,1.034
407.175,1.022
407.205,0.963
407.235,1.123
407.265,1.072
407.295,0.995
407.325,1.008
407.355,1.028
407.385,0.973
407.415,1.037
407.445,1.025
407.475,1.051
407.505,1.066
407.535,1.030
407.565,0.936
407.595,1.036
407.625,0.873
407.655,1.055
407.685,1.100
407.715,1.042
407.745,1.055
407.775,1.057
407.805,1.077
407.835,1.065
407.865,1.039
407.895,1.026
407.925,1.042
407.955,1.082
407.985,1.058
408.015,1.052
408.045,1.071
408.075,1.045
408.105,1.045
408.135,1.039
408.165,1.032
408.195,1.032
408.225,1.010
408.255,1.027
408.285,1.041
408.315,1.030
408.345,1.005
408.375,1.004
408.405,1.003
408.435,1.016
408.465,1.008
408.495,1.029
408.525,1.008
408.555,1.002
408.585,0.999
408.615,1.016
408.645,1.034
408.675,0.992
408.705,0.994
408.735,1.011
408.765,1.023
408.795,1.043
408.825,1.031
408.855,1.008
408.885,1.039
408.915,1.044
408.945,1.038
408.975,1.048
409.005,1.035
409.035,1.057
409.065,1.047
409.095,1.080
409.125,1.090
409.155,1.090
409.185,1.104
409.215,1.073
409.245,1.068
409.275,1.063
409.305,1.038
409.335,1.034
409.365,1.036
409.395,1.035
409.425,1.070
409.455,1.062
409.485,1.070
409.515,1.084
409.545,1.074
409.575,1.039
409.605,1.042
409.635,1.038
409.665,1.023
409.695,1.045
409.725,1.030
409.755,1.027
409.785,1.034
409.815,1.034
409.845,1.031
409.875,1.037
409.905,1.050
409.935,1.034
409.965,1.046
409.995,1.044
410.025,1.037
410.055,1.032
410.085,1.031
410.115,1.041
410.145,1.053
410.175,1.044
410.205,1.045
410.235,1.037
410.265,1.035
410.295,1.055
410.325,1.046
410.355,1.045
410.385,1.035
410.415,1.029
410.445,1.043
410.475,1.050
410.505,1.040
410.535,1.039
410.565,1.062
410.595,1.070
410.625,1.054
410.655,1.066
410.685,1.063
410.715,1.068
410.745,1.080
410.775,1.107
410.805,1.074
410.835,1.068
410.865,1.107
410.895,1.111
410.925,1.087
410.955,1.101
410.985,1.105
411.015,1.044
411.045,1.021
411.075,1.004
411.105,1.003
411.135,1.023
411.165,0.990
411.195,1.000
411.225,0.994
411.255,0.998
411.285,0.986
411.315,1.028
411.345,1.038
411.375,0.995
411.405,0.980
411.435,1.064
411.465,1.057
411.495,1.003
411.525,0.970
411.555,1.037
411.585,1.047
411.615,1.058
411.645,1.033
411.675,1.058
411.705,1.023
411.735,1.025
411.765,1.032
411.795,1.067
411.825,1.070
411.855,1.063
411.885,1.048
411.915,1.008
411.945,1.008
411.975,0.989
412.005,0.992
412.035,1.018
412.065,0.999
412.095,1.029
412.125,1.061
412.155,1.055
412.185,1.031
412.215,1.055
412.245,1.084
412.275,1.090
412.305,1.059
412.335,1.077
412.365,1.077
412.395,1.062
412.425,1.068
412.455,1.023
412.485,1.030
412.515,1.011
412.545,0.997
412.575,0.998
412.605,1.023
412.635,0.981
412.665,1.017
412.695,1.025
412.725,1.035
412.755,1.022
412.785,1.054
412.815,1.044
412.845,1.029
412.875,1.008
412.905,1.035
412.935,1.032
412.965,1.066
412.995,1.059
413.025,1.069
413.055,1.025
413.085,1.004
413.115,0.987
413.145,0.971
413.175,1.019
413.205,1.033
413.235,1.044
413.265,1.072
413.295,1.131
413.325,1.076
413.355,1.078
413.385,1.081
413.415,1.105
413.445,1.041
413.475,1.029
413.505,1.053
413.535,1.023
413.565,1.055
413.595,1.062
413.625,1.017
413.655,1.064
413.685,1.063
413.715,1.039
413.745,1.066
413.775,1.055
413.805,1.031
413.835,1.049
413.865,1.084
413.895,1.037
413.925,0.985
413.955,1.056
413.985,1.055
414.015,1.057
414.045,1.069
414.075,0.990
414.105,1.012
414.135,1.109
414.165,1.036
414.195,0.968
414.225,1.051
414.255,1.031
414.285,1.036
414.315,1.039
414.345,1.064
414.375,1.030
414.405,1.055
414.435,1.061
414.465,1.046
414.495,1.052
414.525,1.061
414.555,1.082
414.585,1.068
414.615,1.060
414.645,1.040
414.675,1.039
414.705,1.037
414.735,1.029
414.765,1.025
414.795,1.024
414.825,1.032
414.855,1.058
414.885,1.056
414.915,1.055
414.945,1.059
414.975,1.057
415.005,1.050
415.035,1.036
415.065,1.038
415.095,1.035
415.125,1.040
415.155,1.042
415.185,1.038
415.215,1.044
415.245,1.043
415.275,1.047
415.305,1.054
415.335,1.026
415.365,1.035
415.395,1.025
415.425,1.065
415.455,1.065
415.485,1.043
415.515,0.999
415.545,1.017
415.575,1.019
415.605,0.991
415.635,1.018
415.665,1.083
415.695,1.076
415.725,1.054
415.755,1.063
415.785,1.046
415.815,1.044
415.845,1.021
415.875,1.032
415.905,0.990
415.935,1.008
415.965,1.034
415.995,1.060
416.025,1.035
416.055,1.049
416.085,1.071
416.115,1.011
416.145,1.044
416.175,1.069
416.205,1.026
416.235,1.021
416.265,1.013
416.295,1.047
416.325,1.037
416.355,1.046
416.385,1.060
416.415,0.930
416.445,1.072
416.475,1.104
416.505,1.012
416.535,0.977
416.565,1.033
416.595,1.111
416.625,1.067
416.655,1.025
416.685,0.942
416.715,1.044
416.745,1.105
416.775,1.117
416.805,1.025
416.835,0.985
416.865,0.968
416.895,1.056
416.925,1.089
416.955,1.089
416.985,1.024
417.015,0.973
417.045,0.928
417.075,1.102
417.105,1.088
417.135,1.144
417.165,1.065
417.195,0.972
417.225,0.992
417.255,1.038
417.285,1.056
417.315,1.061
417.345,1.104
417.375,0.978
417.405,1.018
417.435,1.012
417.465,1.039
417.495,1.041
417.525,1.055
417.555,1.063
417.585,1.047
417.615,1.060
417.645,1.043
417.675,1.042
417.705,1.024
417.735,1.026
417.765,1.040
417.795,1.055
417.825,1.042
417.855,1.044
417.885,1.042
417.915,1.052
417.945,1.040
417.975,1.034
418.005,1.049
418.035,1.037
418.065,1.029
418.095,1.032
418.125,1.047
418.155,1.040
418.185,1.018
418.215,1.027
418.245,1.048
418.275,1.040
418.305,1.041
418.335,1.017
418.365,1.034
418.395,1.030
418.425,1.044
418.455,1.041
418.485,1.043
418.515,1.036
418.545,1.051
418.575,1.042
418.605,1.051
418.635,1.035
418.665,1.021
418.695,0.986
418.725,1.005
418.755,1.021
418.785,1.006
418.815,0.978
418.845,1.002
418.875,1.033
418.905,1.071
418.935,1.090
418.965,1.081
418.995,1.058
419.025,1.043
419.055,1.040
419.085,1.054
419.115,1.039
419.145,1.019
419.175,1.040
419.205,1.034
419.235,1.027
419.265,1.035
419.295,1.039
419.325,1.033
419.355,1.023
419.385,1.022
419.415,1.019
419.445,1.023
419.475,1.026
419.505,1.031
419.535,1.041
419.565,1.041
419.595,1.049
419.625,1.038
419.655,1.026
419.685,0.985
419.715,1.011
419.745,1.039
419.775,0.998
419.805,1.031
419.835,0.993
419.865,0.993
419.895,1.024
419.925,1.057
419.955,1.033
419.985,1.016
420.015,1.009
420.045,1.034
420.075,1.062
420.105,1.050
420.135,1.030
420.165,1.052
420.195,1.077
420.225,1.083
420.255,1.057
420.285,1.040
420.315,1.049
420.345,1.070
420.375,1.046
420.405,1.021
420.435,1.032
420.465,1.080
420.495,1.088
420.525,1.083
420.555,1.083
420.585,1.079
420.615,1.066
420.645,1.049
420.675,1.025
420.705,1.020
420.735,1.022
420.765,1.027
420.795,1.025
420.825,1.027
420.855,1.043
420.885,1.053
420.915,1.031
420.945,1.032
420.975,1.039
421.005,1.038
421.035,1.049
421.065,1.066
421.095,1.045
421.125,1.055
421.155,1.025
421.185,1.025
421.215,1.030
421.245,1.019
421.275,1.019
421.305,1.044
421.335,1.052
421.365,1.037
421.395,1.029
421.425,1.029
421.455,1.049
421.485,1.065
421.515,1.039
421.545,1.037
421.575,1.038
421.605,1.035
421.635,1.031
421.665,1.037
421.695,1.053
421.725,1.049
421.755,1.038
421.785,1.029
421.815,1.042
421.845,1.032
421.875,1.030
421.905,1.048
421.935,1.048
421.965,1.054
421.995,1.059
422.025,1.036
422.055,1.036
422.085,1.053
422.115,1.048
422.145,1.036
422.175,1.044
422.205,1.046
422.235,1.016
422.265,1.040
422.295,1.067
422.325,1.071
422.355,1.052
422.385,0.973
422.415,0.985
422.445,1.001
422.475,1.042
422.505,1.028
422.535,1.059
422.565,1.039
422.595,1.020
422.625,1.025
422.655,1.037
422.685,1.067
422.715,1.072
422.745,1.107
422.775,1.071
422.805,1.078
422.835,1.007
422.865,0.994
422.895,1.015
422.925,1.005
422.955,1.000
422.985,1.014
423.015,1.066
423.045,1.060
423.075,1.073
423.105,1.068
423.135,1.075
423.165,1.014
423.195,0.993
423.225,1.025
423.255,1.023
423.285,1.032
423.315,1.039
423.345,1.084
423.375,1.071
423.405,1.073
423.435,1.070
423.465,1.069
423.495,1.039
423.525,1.017
423.555,1.029
423.585,1.021
423.615,1.020
423.645,1.056
423.675,1.086
423.705,1.060
423.735,1.066
423.765,1.065
423.795,1.083
423.825,1.049
423.855,1.020
423.885,1.031
423.915,1.038
423.945,1.016
423.975,1.013
424.005,1.029
424.035,1.034
424.065,1.020
424.095,1.032
424.125,1.055
424.155,1.048
424.185,1.037
424.215,1.047
424.245,1.039
424.275,1.033
424.305,1.028
424.335,1.049
424.365,1.071
424.395,1.070
424.425,1.063
424.455,1.049
424.485,1.040
424.515,1.043
424.545,1.042
424.575,1.029
424.605,1.042
424.635,1.048
424.665,1.043
424.695,1.039
424.725,1.055
424.755,1.044
424.785,1.040
424.815,1.038
424.845,1.049
424.875,1.027
424.905,0.988
424.935,1.052
424.965,1.090
424.995,1.071
425.025,1.050
425.055,1.034
425.085,1.010
425.115,0.988
425.145,1.005
425.175,1.029
425.205,1.049
425.235,1.043
425.265,1.049
425.295,1.060
425.325,1.057
425.355,1.047
425.385,1.037
425.415,1.037
425.445,1.041
425.475,1.025
425.505,1.023
425.535,1.009
425.565,1.033
425.595,1.042
425.625,1.062
425.655,1.043
425.685,1.054
425.715,1.060
425.745,1.035
425.775,1.034
425.805,1.016
425.835,1.010
425.865,1.022
425.895,1.034
425.925,1.043
425.955,1.052
425.985,1.069
426.015,1.067
426.045,1.049
426.075,1.036
426.105,1.026
426.135,1.025
426.165,1.022
426.195,1.036
426.225,1.022
426.255,1.036
426.285,1.062
426.315,1.066
426.345,1.062
426.375,1.046
426.405,1.048
426.435,1.029
426.465,1.030
426.495,1.023
426.525,1.021
426.555,1.043
426.585,1.061
426.615,1.052
426.645,1.042
426.675,1.043
426.705,1.050
426.735,1.024
426.765,1.026
426.795,1.028
426.825,1.035
426.855,1.043
426.885,1.042
426.915,1.037
426.945,1.035
426.975,1.038
427.005,1.041
427.035,1.036
427.065,1.042
427.095,1.040
427.125,1.037
427.155,1.036
427.185,1.044
427.215,1.043
427.245,1.042
427.275,1.038
427.305,1.041
427.335,1.048
427.365,1.046
427.395,1.029
427.425,1.044
427.455,1.044
427.485,1.033
427.515,1.044
427.545,1.051
427.575,1.042
427.605,1.041
427.635,1.044
427.665,1.045
427.695,1.054
427.725,1.016
427.755,1.011
427.785,1.084
427.815,1.066
427.845,1.022
427.875,1.025
427.905,1.036
427.935,1.029
427.965,1.043
427.995,1.014
428.025,1.063
428.055,1.092
428.085,1.069
428.115,1.039
428.145,1.036
428.175,1.030
428.205,1.021
428.235,1.020
428.265,1.034
428.295,1.029
428.325,1.050
428.355,1.060
428.385,1.047
428.415,1.042
428.445,1.035
428.475,1.036
428.505,1.034
428.535,1.023
428.565,1.036
428.595,1.051
428.625,1.034
428.655,1.036
428.685,1.044
428.715,1.043
428.745,1.038
428.775,1.049
428.805,1.042
428.835,1.030
428.865,1.037
428.895,1.046
428.925,1.039
428.955,1.051
428.985,1.050
429.015,1.048
429.045,1.052
429.075,1.039
429.105,1.031
429.135,1.033
429.165,1.044
429.195,1.043
429.225,1.042
429.255,1.040
429.285,1.042
429.315,1.045
429.345,1.053
429.375,1.062
429.405,1.032
429.435,1.021
429.465,1.040
429.495,1.035
429.525,1.043
429.555,1.038
429.585,1.034
429.615,1.044
429.645,1.042
429.675,1.041
429.705,1.035
429.735,1.039
429.765,1.041
429.795,1.035
429.825,1.031
429.855,1.041
429.885,1.042
429.915,1.033
429.945,1.038
429.975,1.032
430.005,1.049
430.035,1.047
430.065,1.043
430.095,1.040
430.125,1.049
430.155,1.037
