df_hash,22ZHK4.NFTM31
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SGEY
person_label,V79
date_time_start,2025-11-03_15-27-37.395000_+03
date_time_start_unix,1762169257.395
date_time_end,2025-11-03_15-35-52.731000_+03
length_difference_noticed,no

time,acc_mag
382.236,1.063
382.266,1.089
382.296,1.088
382.326,1.071
382.356,1.064
382.386,1.059
382.416,1.056
382.446,1.085
382.476,1.098
382.506,1.097
382.536,1.080
382.566,1.070
382.596,1.065
382.626,1.076
382.656,1.080
382.686,1.067
382.716,1.062
382.746,1.065
382.776,1.079
382.806,1.078
382.836,1.081
382.866,1.068
382.896,1.067
382.926,1.063
382.956,1.069
382.986,1.072
383.016,1.072
383.046,1.076
383.076,1.080
383.106,1.081
383.136,1.077
383.166,1.078
383.196,1.071
383.226,1.068
383.256,1.065
383.286,1.064
383.316,1.073
383.346,1.087
383.376,1.079
383.406,1.078
383.436,1.088
383.466,1.092
383.496,1.070
383.526,1.067
383.556,1.083
383.586,1.086
383.616,1.072
383.646,1.084
383.676,1.097
383.706,1.089
383.736,1.087
383.766,1.083
383.796,1.084
383.826,1.085
383.856,1.081
383.886,1.086
383.916,1.084
383.946,1.079
383.976,1.090
384.006,1.090
384.036,1.071
384.066,1.074
384.096,1.084
384.126,1.091
384.156,1.076
384.186,1.074
384.216,1.082
384.246,1.086
384.276,1.081
384.306,1.079
384.336,1.086
384.366,1.088
384.396,1.076
384.426,1.078
384.456,1.086
384.486,1.092
384.516,1.088
384.546,1.083
384.576,1.086
384.606,1.091
384.636,1.080
384.666,1.074
384.696,1.079
384.726,1.090
384.756,1.079
384.786,1.080
384.816,1.088
384.846,1.092
384.876,1.083
384.906,1.078
384.936,1.094
384.966,1.091
384.996,1.084
385.026,1.086
385.056,1.090
385.086,1.089
385.116,1.081
385.146,1.086
385.176,1.096
385.206,1.082
385.236,1.067
385.266,1.083
385.296,1.090
385.326,1.083
385.356,1.083
385.386,1.089
385.416,1.086
385.446,1.069
385.476,1.091
385.506,1.095
385.536,1.089
385.566,1.082
385.596,1.091
385.626,1.085
385.656,1.080
385.686,1.088
385.716,1.093
385.746,1.090
385.776,1.074
385.806,1.086
385.836,1.095
385.866,1.094
385.896,1.079
385.926,1.082
385.956,1.089
385.986,1.090
386.016,1.085
386.046,1.091
386.076,1.094
386.106,1.087
386.136,1.082
386.166,1.090
386.196,1.088
386.226,1.090
386.256,1.084
386.286,1.087
386.316,1.091
386.346,1.087
386.376,1.086
386.406,1.085
386.436,1.091
386.466,1.093
386.496,1.078
386.526,1.081
386.556,1.095
386.586,1.092
386.616,1.088
386.646,1.103
386.676,1.099
386.706,1.086
386.736,1.094
386.766,1.108
386.796,1.106
386.826,1.090
386.856,1.072
386.886,1.082
386.916,1.087
386.946,1.079
386.976,1.077
387.006,1.087
387.036,1.086
387.066,1.077
387.096,1.081
387.126,1.093
387.156,1.074
387.186,1.072
387.216,1.086
387.246,1.082
387.276,1.077
387.306,1.077
387.336,1.092
387.366,1.089
387.396,1.072
387.426,1.091
387.456,1.094
387.486,1.088
387.516,1.084
387.546,1.091
387.576,1.093
387.606,1.079
387.636,1.077
387.666,1.094
387.696,1.097
387.726,1.079
387.756,1.082
387.786,1.101
387.816,1.098
387.846,1.078
387.876,1.081
387.906,1.089
387.936,1.084
387.966,1.083
387.996,1.082
388.026,1.089
388.056,1.088
388.086,1.079
388.116,1.094
388.146,1.101
388.176,1.087
388.206,1.079
388.236,1.091
388.266,1.086
388.296,1.082
388.326,1.086
388.356,1.090
388.386,1.088
388.416,1.089
388.446,1.095
388.476,1.091
388.506,1.080
388.536,1.083
388.566,1.091
388.596,1.087
388.626,1.083
388.656,1.084
388.686,1.094
388.716,1.097
388.746,1.083
388.776,1.088
388.806,1.092
388.836,1.092
388.866,1.087
388.896,1.083
388.926,1.090
388.956,1.085
388.986,1.087
389.016,1.090
389.046,1.093
389.076,1.091
389.106,1.088
389.136,1.082
389.166,1.089
389.196,1.090
389.226,1.080
389.256,1.083
389.286,1.094
389.316,1.087
389.346,1.089
389.376,1.092
389.406,1.090
389.436,1.083
389.466,1.082
389.496,1.083
389.526,1.090
389.556,1.084
389.586,1.081
389.616,1.092
389.646,1.095
389.676,1.081
389.706,1.082
389.736,1.085
389.766,1.091
389.796,1.079
389.826,1.086
389.856,1.092
389.886,1.097
389.916,1.088
389.946,1.088
389.976,1.095
390.006,1.092
390.036,1.095
390.066,1.095
390.096,1.098
390.126,1.093
390.156,1.088
390.186,1.094
390.216,1.089
390.246,1.087
390.276,1.075
390.306,1.070
390.336,1.075
390.366,1.081
390.396,1.079
390.426,1.075
390.456,1.079
390.486,1.096
390.516,1.103
390.546,1.094
390.576,1.088
390.606,1.092
390.636,1.083
390.666,1.086
390.696,1.071
390.726,1.082
390.756,1.089
390.786,1.100
390.816,1.083
390.846,1.086
390.876,1.087
390.906,1.089
390.936,1.089
390.966,1.094
390.996,1.086
391.026,1.080
391.056,1.084
391.086,1.073
391.116,1.094
391.146,1.097
391.176,1.097
391.206,1.091
391.236,1.086
391.266,1.087
391.296,1.089
391.326,1.093
391.356,1.084
391.386,1.082
391.416,1.087
391.446,1.086
391.476,1.083
391.506,1.093
391.536,1.086
391.566,1.088
391.596,1.082
391.626,1.084
391.656,1.088
391.686,1.089
391.716,1.086
391.746,1.088
391.776,1.087
391.806,1.084
391.836,1.081
391.866,1.089
391.896,1.092
391.926,1.087
391.956,1.084
391.986,1.098
392.016,1.089
392.046,1.076
392.076,1.080
392.106,1.094
392.136,1.094
392.166,1.094
392.196,1.099
392.226,1.099
392.256,1.094
392.286,1.093
392.316,1.097
392.346,1.093
392.376,1.099
392.406,1.101
392.436,1.104
392.466,1.099
392.496,1.109
392.526,1.107
392.556,1.091
392.586,1.085
392.616,1.086
392.646,1.088
392.676,1.091
392.706,1.099
392.736,1.086
392.766,1.077
392.796,1.080
392.826,1.086
392.856,1.083
392.886,1.088
392.916,1.086
392.946,1.082
392.976,1.071
393.006,1.063
393.036,1.053
393.066,1.046
393.096,1.044
393.126,1.062
393.156,1.073
393.186,1.084
393.216,1.086
393.246,1.080
393.276,1.085
393.306,1.078
393.336,1.076
393.366,1.079
393.396,1.083
393.426,1.087
393.456,1.079
393.486,1.063
393.516,1.069
393.546,1.084
393.576,1.102
393.606,1.104
393.636,1.090
393.666,1.077
393.696,1.085
393.726,1.085
393.756,1.086
393.786,1.079
393.816,1.075
393.846,1.078
393.876,1.073
393.906,1.085
393.936,1.074
393.966,1.085
393.996,1.094
394.026,1.082
394.056,1.089
394.086,1.084
394.116,1.096
394.146,1.082
394.176,1.082
394.206,1.093
394.236,1.095
394.266,1.087
394.296,1.090
394.326,1.086
394.356,1.073
394.386,1.078
394.416,1.085
394.446,1.085
394.476,1.078
394.506,1.084
394.536,1.093
394.566,1.097
394.596,1.083
394.626,1.083
394.656,1.091
394.686,1.082
394.716,1.081
394.746,1.087
394.776,1.089
394.806,1.082
394.836,1.084
394.866,1.089
394.896,1.089
394.926,1.088
394.956,1.083
394.986,1.087
395.016,1.077
395.046,1.088
395.076,1.084
395.106,1.089
395.136,1.092
395.166,1.086
395.196,1.081
395.226,1.087
395.256,1.087
395.286,1.080
395.316,1.087
395.346,1.080
395.376,1.080
395.406,1.083
395.436,1.090
395.466,1.090
395.496,1.089
395.526,1.081
395.556,1.081
395.586,1.093
395.616,1.082
395.646,1.083
395.676,1.083
395.706,1.094
395.736,1.091
395.766,1.083
395.796,1.085
395.826,1.092
395.856,1.088
395.886,1.085
395.916,1.084
395.946,1.078
395.976,1.089
396.006,1.088
396.036,1.085
396.066,1.080
396.096,1.085
396.126,1.086
396.156,1.085
396.186,1.076
396.216,1.088
396.246,1.092
396.276,1.091
396.306,1.081
396.336,1.084
396.366,1.084
396.396,1.091
396.426,1.084
396.456,1.087
396.486,1.084
396.516,1.088
396.546,1.089
396.576,1.090
396.606,1.084
396.636,1.090
396.666,1.094
396.696,1.091
396.726,1.082
396.756,1.088
396.786,1.093
396.816,1.097
396.846,1.091
396.876,1.081
396.906,1.087
396.936,1.089
396.966,1.082
396.996,1.077
397.026,1.101
397.056,1.104
397.086,1.096
397.116,1.087
397.146,1.089
397.176,1.092
397.206,1.091
397.236,1.089
397.266,1.086
397.296,1.090
397.326,1.088
397.356,1.083
397.386,1.089
397.416,1.082
397.446,1.085
397.476,1.089
397.506,1.082
397.536,1.095
397.566,1.091
397.596,1.083
397.626,1.089
397.656,1.085
397.686,1.074
397.716,1.090
397.746,1.098
397.776,1.090
397.806,1.087
397.836,1.090
397.866,1.097
397.896,1.087
397.926,1.080
397.956,1.088
397.986,1.088
398.016,1.084
398.046,1.083
398.076,1.089
398.106,1.090
398.136,1.086
398.166,1.091
398.196,1.088
398.226,1.087
398.256,1.082
398.286,1.079
398.316,1.088
398.346,1.089
398.376,1.096
398.406,1.095
398.436,1.092
398.466,1.088
398.496,1.096
398.526,1.092
398.556,1.083
398.586,1.087
398.616,1.093
398.646,1.085
398.676,1.086
398.706,1.087
398.736,1.089
398.766,1.084
398.796,1.084
398.826,1.090
398.856,1.088
398.886,1.086
398.916,1.082
398.946,1.090
398.976,1.088
399.006,1.087
399.036,1.095
399.066,1.092
399.096,1.097
399.126,1.096
399.156,1.087
399.186,1.088
399.216,1.093
399.246,1.087
399.276,1.080
399.306,1.083
399.336,1.089
399.366,1.091
399.396,1.085
399.426,1.080
399.456,1.089
399.486,1.090
399.516,1.084
399.546,1.086
399.576,1.093
399.606,1.091
399.636,1.088
399.666,1.090
399.696,1.092
399.726,1.087
399.756,1.079
399.786,1.092
399.816,1.093
399.846,1.095
399.876,1.091
399.906,1.096
399.936,1.090
399.966,1.085
399.996,1.086
400.026,1.089
400.056,1.089
400.086,1.084
400.116,1.085
400.146,1.093
400.176,1.088
400.206,1.088
400.236,1.092
400.266,1.086
400.296,1.082
400.326,1.087
400.356,1.092
400.386,1.086
400.416,1.082
400.446,1.094
400.476,1.098
400.506,1.090
400.536,1.081
400.566,1.087
400.596,1.092
400.626,1.080
400.656,1.086
400.686,1.089
400.716,1.092
400.746,1.092
400.776,1.088
400.806,1.083
400.836,1.083
400.866,1.093
400.896,1.091
400.926,1.089
400.956,1.093
400.986,1.084
401.016,1.086
401.046,1.089
401.076,1.092
401.106,1.089
401.136,1.082
401.166,1.088
401.196,1.087
401.226,1.086
401.256,1.075
401.286,1.081
401.316,1.093
401.346,1.096
401.376,1.095
401.406,1.088
401.436,1.088
401.466,1.089
401.496,1.096
401.526,1.091
401.556,1.089
401.586,1.090
401.616,1.092
401.646,1.097
401.676,1.089
401.706,1.091
401.736,1.091
401.766,1.089
401.796,1.087
401.826,1.088
401.856,1.086
401.886,1.082
401.916,1.087
401.946,1.094
401.976,1.083
402.006,1.091
402.036,1.094
402.066,1.092
402.096,1.090
402.126,1.090
402.156,1.092
402.186,1.088
402.216,1.084
402.246,1.085
402.276,1.088
402.306,1.092
402.336,1.089
402.366,1.098
402.396,1.096
402.426,1.084
402.456,1.082
402.486,1.086
402.516,1.083
402.546,1.089
402.576,1.088
402.606,1.088
402.636,1.092
402.666,1.098
402.696,1.086
402.726,1.083
402.756,1.092
402.786,1.098
402.816,1.086
402.846,1.086
402.876,1.096
402.906,1.088
402.936,1.084
402.966,1.083
402.996,1.090
403.026,1.097
403.056,1.089
403.086,1.087
403.116,1.094
403.146,1.091
403.176,1.088
403.206,1.084
403.236,1.091
403.266,1.094
403.296,1.088
403.326,1.086
403.356,1.086
403.386,1.099
403.416,1.088
403.446,1.087
403.476,1.088
403.506,1.095
403.536,1.091
403.566,1.086
403.596,1.088
403.626,1.092
403.656,1.090
403.686,1.079
403.716,1.087
403.746,1.092
403.776,1.093
403.806,1.087
403.836,1.091
403.866,1.094
403.896,1.084
403.926,1.088
403.956,1.088
403.986,1.092
404.016,1.088
404.046,1.088
404.076,1.091
404.106,1.094
404.136,1.084
404.166,1.080
404.196,1.093
404.226,1.094
404.256,1.093
404.286,1.093
404.316,1.088
404.346,1.093
404.376,1.097
404.406,1.091
404.436,1.078
404.466,1.088
404.496,1.091
404.526,1.090
404.556,1.086
404.586,1.085
404.616,1.097
404.646,1.093
404.676,1.088
404.706,1.085
404.736,1.093
404.766,1.087
404.796,1.083
404.826,1.091
404.856,1.093
404.886,1.095
404.916,1.091
404.946,1.085
404.976,1.092
405.006,1.090
405.036,1.086
405.066,1.089
405.096,1.093
405.126,1.095
405.156,1.091
405.186,1.084
405.216,1.079
405.246,1.084
405.276,1.087
405.306,1.098
405.336,1.102
405.366,1.104
405.396,1.097
405.426,1.081
405.456,1.066
405.486,1.061
405.516,1.073
405.546,1.086
405.576,1.100
405.606,1.103
405.636,1.117
405.666,1.119
405.696,1.099
405.726,1.082
405.756,1.083
405.786,1.086
405.816,1.073
405.846,1.076
405.876,1.081
405.906,1.090
405.936,1.095
405.966,1.094
405.996,1.091
406.026,1.088
406.056,1.096
406.086,1.103
406.116,1.094
406.146,1.082
406.176,1.096
406.206,1.093
406.236,1.089
406.266,1.095
406.296,1.094
406.326,1.087
406.356,1.085
406.386,1.083
406.416,1.085
406.446,1.091
406.476,1.092
406.506,1.086
406.536,1.091
406.566,1.093
406.596,1.095
406.626,1.089
406.656,1.089
406.686,1.098
406.716,1.086
406.746,1.086
406.776,1.085
406.806,1.093
406.836,1.087
406.866,1.082
406.896,1.092
406.926,1.093
406.956,1.087
406.986,1.092
407.016,1.086
407.046,1.093
407.076,1.088
407.106,1.092
407.136,1.093
407.166,1.099
407.196,1.099
407.226,1.084
407.256,1.096
407.286,1.095
407.316,1.097
407.346,1.088
407.376,1.089
407.406,1.094
407.436,1.098
407.466,1.082
407.496,1.080
407.526,1.087
407.556,1.094
407.586,1.091
407.616,1.089
407.646,1.093
407.676,1.103
407.706,1.097
407.736,1.091
407.766,1.090
407.796,1.098
407.826,1.090
407.856,1.094
407.886,1.090
407.916,1.101
407.946,1.104
407.976,1.110
408.006,1.127
408.036,1.110
408.066,1.120
408.096,1.105
408.126,1.095
408.156,1.096
408.186,1.102
408.216,1.098
408.246,1.087
408.276,1.072
408.306,1.076
408.336,1.069
408.366,1.081
408.396,1.089
408.426,1.064
408.456,1.054
408.486,1.037
408.516,1.046
408.546,1.057
408.576,1.079
408.606,1.077
408.636,1.084
408.666,1.090
408.696,1.081
408.726,1.091
408.756,1.095
408.786,1.089
408.816,1.092
408.846,1.085
408.876,1.092
408.906,1.084
408.936,1.072
408.966,1.064
408.996,1.066
409.026,1.075
409.056,1.082
409.086,1.071
409.116,1.074
409.146,1.081
409.176,1.084
409.206,1.073
409.236,1.064
409.266,1.071
409.296,1.068
409.326,1.061
409.356,1.058
409.386,1.066
409.416,1.082
409.446,1.081
409.476,1.082
409.506,1.080
409.536,1.079
409.566,1.085
409.596,1.076
409.626,1.070
409.656,1.079
409.686,1.085
409.716,1.087
409.746,1.079
409.776,1.085
409.806,1.088
409.836,1.079
409.866,1.073
409.896,1.080
409.926,1.084
409.956,1.084
409.986,1.074
410.016,1.074
410.046,1.082
410.076,1.083
410.106,1.078
410.136,1.077
410.166,1.080
410.196,1.069
410.226,1.079
410.256,1.081
410.286,1.081
410.316,1.085
410.346,1.080
410.376,1.080
410.406,1.084
410.436,1.076
410.466,1.078
410.496,1.081
410.526,1.086
410.556,1.088
410.586,1.082
410.616,1.083
410.646,1.081
410.676,1.074
410.706,1.072
410.736,1.072
410.766,1.076
410.796,1.078
410.826,1.077
410.856,1.079
410.886,1.083
410.916,1.085
410.946,1.078
410.976,1.077
411.006,1.074
411.036,1.073
411.066,1.071
411.096,1.084
411.126,1.081
411.156,1.071
411.186,1.078
411.216,1.083
411.246,1.089
411.276,1.073
411.306,1.078
411.336,1.081
411.366,1.085
411.396,1.081
411.426,1.087
411.456,1.079
411.486,1.091
411.516,1.088
411.546,1.081
411.576,1.079
411.606,1.085
411.636,1.080
411.666,1.077
411.696,1.080
411.726,1.086
411.756,1.078
411.786,1.076
411.816,1.091
411.846,1.095
411.876,1.075
411.906,1.081
411.936,1.095
411.966,1.086
411.996,1.078
412.026,1.071
412.056,1.088
412.086,1.086
412.116,1.069
412.146,1.084
412.176,1.085
412.206,1.084
412.236,1.087
412.266,1.084
412.296,1.086
412.326,1.092
412.356,1.088
412.386,1.083
412.416,1.075
412.446,1.077
412.476,1.084
412.506,1.095
412.536,1.085
412.566,1.090
412.596,1.097
412.626,1.095
412.656,1.088
412.686,1.077
412.716,1.077
412.746,1.070
412.776,1.071
412.806,1.108
412.836,1.104
412.866,1.066
412.896,1.063
412.926,1.081
412.956,1.090
412.986,1.076
413.016,1.065
413.046,1.071
413.076,1.075
413.106,1.072
413.136,1.065
413.166,1.067
413.196,1.079
413.226,1.110
413.256,1.118
413.286,1.090
413.316,1.080
413.346,1.076
413.376,1.088
413.406,1.078
413.436,1.082
413.466,1.087
413.496,1.071
413.526,1.062
413.556,1.057
413.586,1.063
413.616,1.051
413.646,1.062
413.676,1.060
413.706,1.061
413.736,1.063
413.766,1.071
413.796,1.071
413.826,1.067
413.856,1.064
413.886,1.066
413.916,1.064
413.946,1.063
413.976,1.059
414.006,1.063
414.036,1.062
414.066,1.072
414.096,1.069
414.126,1.071
414.156,1.067
414.186,1.070
414.216,1.075
414.246,1.070
414.276,1.075
414.306,1.074
414.336,1.065
414.366,1.060
414.396,1.070
414.426,1.060
414.456,1.046
414.486,1.043
414.516,1.038
414.546,1.033
414.576,1.033
414.606,1.039
414.636,1.064
414.666,1.078
414.696,1.080
414.726,1.079
414.756,1.062
414.786,1.062
414.816,1.066
414.846,1.054
414.876,1.044
414.906,1.047
414.936,1.026
414.966,1.049
414.996,1.063
415.026,1.025
415.056,1.040
415.086,0.908
415.116,1.228
415.146,1.136
415.176,1.104
415.206,1.053
415.236,1.064
415.266,1.077
415.296,1.063
415.326,1.033
415.356,0.948
415.386,1.008
415.416,1.054
415.446,1.060
415.476,1.048
415.506,1.084
415.536,1.095
415.566,1.039
415.596,0.958
415.626,0.986
415.656,1.042
415.686,1.120
415.716,1.118
415.746,1.108
415.776,1.055
415.806,0.844
415.836,0.858
415.866,1.012
415.896,1.014
415.926,1.234
415.956,1.292
415.986,1.110
416.016,1.156
416.046,1.075
416.076,1.014
416.106,1.006
416.136,1.045
416.166,1.091
416.196,1.107
416.226,0.913
416.256,1.135
416.286,1.115
416.316,1.153
416.346,1.113
416.376,1.078
416.406,1.019
416.436,0.894
416.466,1.042
416.496,1.144
416.526,1.178
416.556,1.153
416.586,1.042
416.616,0.987
416.646,1.017
416.676,1.045
416.706,1.076
416.736,1.087
416.766,1.052
416.796,1.050
416.826,1.041
416.856,1.050
416.886,1.042
416.916,1.077
416.946,1.071
416.976,1.061
417.006,1.058
417.036,1.058
417.066,1.066
417.096,1.069
417.126,1.068
417.156,1.086
417.186,1.067
417.216,1.062
417.246,1.050
417.276,1.043
417.306,1.046
417.336,1.056
417.366,1.022
417.396,1.052
417.426,1.058
417.456,1.062
417.486,1.051
417.516,1.048
417.546,1.058
417.576,1.057
417.606,1.051
417.636,1.049
417.666,1.059
417.696,1.046
417.726,1.047
417.756,1.056
417.786,1.049
417.816,1.047
417.846,1.038
417.876,1.044
417.906,1.050
417.936,1.048
417.966,1.059
417.996,1.064
418.026,1.055
418.056,1.059
418.086,1.057
418.116,1.051
418.146,1.053
418.176,1.064
418.206,1.063
418.236,1.060
418.266,1.060
418.296,1.061
418.326,1.061
418.356,1.050
418.386,1.049
418.416,1.056
418.446,1.057
418.476,1.052
418.506,1.047
418.536,1.059
418.566,1.053
418.596,1.060
418.626,1.051
418.656,1.061
418.686,1.058
418.716,1.056
418.746,1.058
418.776,1.057
418.806,1.057
418.836,1.058
418.866,1.055
418.896,1.052
418.926,1.065
418.956,1.062
418.986,1.047
419.016,1.058
419.046,1.058
419.076,1.050
419.106,1.058
419.136,1.061
419.166,1.062
419.196,1.050
419.226,1.060
419.256,1.059
419.286,1.070
419.316,1.052
419.346,1.065
419.376,1.058
419.406,1.067
419.436,1.089
419.466,1.083
419.496,1.068
419.526,1.071
419.556,1.099
419.586,1.104
419.616,1.054
419.646,1.030
419.676,1.006
419.706,1.032
419.736,1.056
419.766,1.037
419.796,1.051
419.826,1.036
419.856,1.038
419.886,1.028
419.916,1.026
419.946,1.046
419.976,1.060
420.006,1.049
420.036,1.089
420.066,1.088
420.096,1.054
420.126,1.030
420.156,0.988
420.186,0.952
420.216,1.006
420.246,1.066
420.276,1.128
420.306,1.123
420.336,1.080
420.366,1.088
420.396,1.076
420.426,1.041
420.456,1.015
420.486,1.023
420.516,1.019
420.546,1.001
420.576,1.017
420.606,1.022
420.636,1.031
420.666,1.023
420.696,1.022
420.726,1.027
420.756,1.040
420.786,1.030
420.816,1.042
420.846,1.062
420.876,1.028
420.906,1.027
420.936,1.047
420.966,1.057
420.996,1.044
421.026,1.019
421.056,1.029
421.086,1.042
421.116,1.040
421.146,1.040
421.176,1.056
421.206,1.063
421.236,1.029
421.266,1.042
421.296,1.034
421.326,1.040
421.356,1.038
421.386,1.032
421.416,1.032
421.446,1.038
421.476,1.044
421.506,1.056
421.536,1.067
421.566,1.058
421.596,1.054
421.626,1.036
421.656,1.042
421.686,1.030
421.716,1.033
421.746,1.031
421.776,1.032
421.806,1.059
421.836,1.075
421.866,1.050
421.896,1.027
421.926,1.030
421.956,1.019
421.986,1.014
422.016,1.084
422.046,1.097
422.076,1.113
422.106,1.102
422.136,1.038
422.166,1.008
422.196,0.983
422.226,0.971
422.256,1.011
422.286,1.058
422.316,1.029
422.346,1.000
422.376,1.010
422.406,0.998
422.436,0.961
422.466,1.001
422.496,1.098
422.526,1.135
422.556,1.110
422.586,1.069
422.616,1.055
422.646,1.047
422.676,1.027
422.706,1.011
422.736,1.015
422.766,1.017
422.796,0.992
422.826,0.995
422.856,1.032
422.886,1.045
422.916,1.105
422.946,1.102
422.976,1.029
423.006,1.011
423.036,1.029
423.066,1.015
423.096,0.989
423.126,1.033
423.156,1.040
423.186,1.040
423.216,1.045
423.246,1.043
423.276,1.040
423.306,1.043
423.336,1.047
423.366,1.049
423.396,1.047
423.426,1.055
423.456,1.058
423.486,1.036
423.516,1.025
423.546,1.028
423.576,1.036
423.606,1.030
423.636,1.033
423.666,1.034
423.696,1.026
423.726,1.037
423.756,1.044
423.786,1.036
423.816,1.033
423.846,1.021
423.876,1.031
423.906,1.036
423.936,1.029
423.966,1.029
423.996,1.041
424.026,1.051
424.056,1.041
424.086,1.041
424.116,1.039
424.146,1.045
424.176,1.050
424.206,1.038
424.236,1.034
424.266,1.027
424.296,1.037
424.326,1.036
424.356,1.040
424.386,1.033
424.416,1.031
424.446,1.035
424.476,1.040
424.506,1.033
424.536,1.025
424.566,1.037
424.596,1.034
424.626,1.040
424.656,1.037
424.686,1.037
424.716,1.036
424.746,1.039
424.776,1.040
424.806,1.041
424.836,1.038
424.866,1.041
424.896,1.045
424.926,1.035
424.956,1.040
424.986,1.036
425.016,1.034
425.046,1.041
425.076,1.036
425.106,1.033
425.136,1.044
425.166,1.045
425.196,1.036
425.226,1.037
425.256,1.041
425.286,1.038
425.316,1.037
425.346,1.041
425.376,1.041
425.406,1.033
425.436,1.037
425.466,1.035
425.496,1.037
425.526,1.042
425.556,1.034
425.586,1.037
425.616,1.037
425.646,1.044
425.676,1.052
425.706,1.040
425.736,1.030
425.766,1.039
425.796,1.038
425.826,1.031
425.856,1.032
425.886,1.039
425.916,1.040
425.946,1.037
425.976,1.040
426.006,1.037
426.036,1.037
426.066,1.028
426.096,1.040
426.126,1.040
426.156,1.043
426.186,1.042
426.216,1.047
426.246,1.036
426.276,1.039
426.306,1.036
426.336,1.034
426.366,1.033
426.396,1.042
426.426,1.042
426.456,1.036
426.486,1.037
426.516,1.033
426.546,1.036
426.576,1.043
426.606,1.036
426.636,1.034
426.666,1.038
426.696,1.034
426.726,1.034
426.756,1.040
426.786,1.040
426.816,1.055
426.846,1.077
426.876,1.054
426.906,1.020
426.936,1.011
426.966,1.029
426.996,1.056
427.026,1.053
427.056,1.042
427.086,1.041
427.116,1.036
427.146,1.049
427.176,1.042
427.206,1.039
427.236,1.029
427.266,1.018
427.296,1.034
427.326,1.030
427.356,1.040
427.386,1.033
427.416,1.038
427.446,1.049
427.476,1.045
427.506,1.050
427.536,1.044
427.566,1.034
427.596,1.040
427.626,1.035
427.656,1.029
427.686,1.053
427.716,1.036
427.746,1.029
427.776,1.042
427.806,1.045
427.836,1.040
427.866,1.050
427.896,1.034
427.926,1.003
427.956,1.045
427.986,1.053
428.016,1.034
428.046,1.027
428.076,1.036
428.106,1.042
428.136,1.042
428.166,1.049
428.196,1.056
428.226,1.020
428.256,1.032
428.286,1.031
428.316,1.040
428.346,1.033
428.376,1.038
428.406,1.045
428.436,1.029
428.466,1.032
428.496,1.053
428.526,1.042
428.556,1.036
428.586,1.035
428.616,1.046
428.646,1.034
428.676,1.036
428.706,1.032
428.736,1.023
428.766,1.045
428.796,1.038
428.826,1.034
428.856,1.039
428.886,1.038
428.916,1.041
428.946,1.037
428.976,1.036
429.006,1.039
429.036,1.031
429.066,1.043
429.096,1.043
429.126,1.044
429.156,1.033
429.186,1.030
429.216,1.041
429.246,1.039
429.276,1.038
429.306,1.038
429.336,1.027
429.366,1.038
429.396,1.035
429.426,1.022
429.456,1.041
429.486,1.060
429.516,1.039
429.546,1.035
429.576,1.057
429.606,1.058
429.636,1.043
429.666,1.037
429.696,1.048
429.726,1.043
429.756,1.036
429.786,1.039
429.816,1.047
429.846,1.050
429.876,1.054
429.906,1.058
429.936,1.064
429.966,1.058
429.996,1.043
430.026,1.028
430.056,1.027
430.086,1.031
430.116,1.041
430.146,1.059
430.176,0.994
430.206,1.038
430.236,1.058
430.266,1.046
430.296,1.047
430.326,1.046
430.356,1.044
430.386,1.043
430.416,1.048
430.446,1.067
430.476,1.055
430.506,1.049
430.536,1.040
430.566,1.057
430.596,1.043
430.626,1.124
430.656,1.202
430.686,1.056
430.716,1.089
430.746,1.052
430.776,1.041
430.806,1.031
430.836,1.042
430.866,1.030
430.896,1.036
430.926,1.038
430.956,1.059
430.986,1.062
431.016,1.043
431.046,1.054
431.076,1.059
431.106,1.044
431.136,1.094
431.166,1.045
431.196,1.081
431.226,1.028
431.256,1.055
431.286,1.046
431.316,1.024
431.346,1.051
431.376,1.066
431.406,1.079
431.436,1.028
431.466,1.055
431.496,1.045
431.526,1.003
431.556,1.053
431.586,1.043
431.616,1.048
431.646,1.183
431.676,1.062
431.706,1.049
431.736,1.003
431.766,1.054
431.796,1.008
431.826,1.028
431.856,1.053
431.886,1.025
431.916,1.174
431.946,1.049
431.976,1.054
432.006,1.054
432.036,1.079
432.066,1.059
432.096,1.076
432.126,1.025
432.156,1.062
432.186,1.061
432.216,1.062
432.246,1.050
432.276,1.038
432.306,1.043
432.336,1.047
432.366,1.064
432.396,1.038
432.426,1.046
432.456,1.062
432.486,1.052
432.516,1.055
432.546,1.049
432.576,1.058
432.606,1.047
432.636,1.043
432.666,1.049
432.696,1.049
432.726,1.046
432.756,1.058
432.786,1.063
432.816,1.056
432.846,1.063
432.876,1.042
432.906,1.037
432.936,1.047
432.966,1.050
432.996,1.324
433.026,1.082
433.056,1.038
433.086,1.051
433.116,1.056
433.146,1.065
433.176,1.053
433.206,1.044
433.236,1.051
433.266,1.062
433.296,1.061
433.326,1.046
433.356,1.051
433.386,1.061
433.416,1.056
433.446,1.047
433.476,1.062
433.506,1.072
433.536,1.039
433.566,1.061
433.596,1.067
433.626,1.053
433.656,1.042
433.686,1.047
433.716,1.039
433.746,1.035
433.776,1.054
433.806,1.046
433.836,1.047
433.866,1.044
433.896,1.060
433.926,1.045
433.956,1.042
433.986,1.049
434.016,1.041
434.046,1.034
434.076,1.056
434.106,1.061
