df_hash,22ZHK4.U9L6MD
163.755,0.988
163.785,0.978
163.815,0.979
163.845,0.981
163.875,0.982
163.905,0.986
163.935,0.983
163.965,0.975
163.995,0.982
164.025,0.983
164.055,0.984
164.085,0.978
164.115,0.977
164.145,0.982
164.175,0.985
164.205,0.983
164.235,0.981
164.265,0.981
164.295,0.981
164.325,0.982
164.355,0.983
164.385,0.983
164.415,0.982
164.445,0.979
164.475,0.980
164.505,0.982
164.535,0.985
164.565,0.984
164.595,0.986
164.625,0.979
164.655,0.979
164.685,0.982
164.715,0.988
164.745,0.986
164.775,0.978
164.805,0.981
164.835,0.987
164.865,0.982
164.895,0.984
164.925,0.984
164.955,0.977
164.985,0.985
165.015,0.986
165.045,0.982
165.075,0.980
165.105,0.984
165.135,0.984
165.165,0.979
165.195,0.982
165.225,0.986
165.255,0.986
165.285,0.981
165.315,0.982
165.345,0.983
165.375,0.982
165.405,0.983
165.435,0.980
165.465,0.982
165.495,0.979
165.525,0.985
165.555,0.984
165.585,0.984
165.615,0.985
165.645,0.979
165.675,0.977
165.705,0.976
165.735,0.978
165.765,0.981
165.795,0.984
165.825,0.983
165.855,0.981
165.885,0.984
165.915,0.988
165.945,0.995
165.975,0.989
166.005,0.979
166.035,0.979
166.065,0.974
166.095,0.981
166.125,0.983
166.155,0.984
166.185,0.983
166.215,0.981
166.245,0.982
166.275,0.980
166.305,0.985
166.335,0.979
166.365,0.975
166.395,0.977
166.425,0.978
166.455,0.980
166.485,0.986
166.515,0.984
166.545,0.989
166.575,0.987
166.605,0.992
166.635,0.987
166.665,0.985
166.695,0.983
166.725,0.984
166.755,0.981
166.785,0.986
166.815,0.979
166.845,0.977
166.875,0.986
166.905,0.984
166.935,0.980
166.965,0.981
166.995,0.979
167.025,0.979
167.055,0.979
167.085,0.983
167.115,0.980
167.145,0.988
167.175,0.986
167.205,0.985
167.235,0.984
167.265,0.984
167.295,0.982
167.325,0.987
167.355,0.986
167.385,0.986
167.415,0.985
167.445,0.987
167.475,0.988
167.505,0.982
167.535,0.985
167.565,0.981
167.595,0.987
167.625,0.986
167.655,0.978
167.685,0.984
167.715,0.982
167.745,0.983
167.775,0.984
167.805,0.985
167.835,0.976
167.865,0.986
167.895,0.982
167.925,0.986
167.955,0.983
167.985,0.985
168.015,0.984
168.045,0.986
168.075,0.984
168.105,0.986
168.135,0.987
168.165,0.988
168.195,0.987
168.225,0.981
168.255,0.982
168.285,0.982
168.315,0.983
168.345,0.980
168.375,0.985
168.405,0.983
168.435,0.984
168.465,0.982
168.495,0.980
168.525,0.986
168.555,0.979
168.585,0.982
168.615,0.980
168.645,0.976
168.675,0.983
168.705,0.987
168.735,0.986
168.765,0.986
168.795,0.979
168.825,0.981
168.855,0.989
168.885,0.985
168.915,0.984
168.945,0.981
168.975,0.982
169.005,0.987
169.035,0.985
169.065,0.989
169.095,0.988
169.125,0.984
169.155,0.982
169.185,0.983
169.215,0.979
169.245,0.980
169.275,0.982
169.305,0.982
169.335,0.980
169.365,0.986
169.395,0.986
169.425,0.983
169.455,0.988
169.485,0.979
169.515,0.991
169.545,0.988
169.575,0.987
169.605,0.987
169.635,0.986
169.665,0.984
169.695,0.983
169.725,0.982
169.755,0.979
169.785,0.989
169.815,0.991
169.845,0.987
169.875,0.982
169.905,0.983
169.935,0.981
169.965,0.983
169.995,0.986
170.025,0.983
170.055,0.982
170.085,0.984
170.115,0.982
170.145,0.984
170.175,0.982
170.205,0.982
170.235,0.985
170.265,0.984
170.295,0.984
170.325,0.986
170.355,0.989
170.385,0.984
170.415,0.984
170.445,0.984
170.475,0.990
170.505,0.986
170.535,0.977
170.565,0.973
170.595,0.980
170.625,0.988
170.655,0.981
170.685,0.979
170.715,0.978
170.745,0.985
170.775,0.990
170.805,0.987
170.835,0.988
170.865,0.982
170.895,0.983
170.925,0.981
170.955,0.986
170.985,0.982
171.015,0.979
171.045,0.981
171.075,0.982
171.105,0.987
171.135,0.981
171.165,0.985
171.195,0.988
171.225,0.983
171.255,0.981
171.285,0.981
171.315,0.982
171.345,0.987
171.375,0.983
171.405,0.982
171.435,0.986
171.465,0.983
171.495,0.983
171.525,0.992
171.555,0.985
171.585,0.986
171.615,0.981
171.645,0.985
171.675,0.986
171.705,0.986
171.735,0.985
171.765,0.985
171.795,0.986
171.825,0.989
171.855,0.985
171.885,0.984
171.915,0.989
171.945,0.984
171.975,0.991
172.005,0.994
172.035,0.997
172.065,0.984
172.095,0.977
172.125,0.986
172.155,0.978
172.185,0.975
172.215,0.982
172.245,0.989
172.275,0.978
172.305,0.979
172.335,0.986
172.365,0.984
172.395,0.985
172.425,0.990
172.455,0.992
172.485,0.989
172.515,0.994
172.545,0.983
172.575,0.985
172.605,0.984
172.635,0.983
172.665,0.984
172.695,0.985
172.725,0.990
172.755,0.985
172.785,0.983
172.815,0.985
172.845,0.981
172.875,0.984
172.905,0.984
172.935,0.989
172.965,0.986
172.995,0.983
173.025,0.988
173.055,0.984
173.085,0.990
173.115,0.984
173.145,0.984
173.175,0.989
173.205,0.988
173.235,0.990
173.265,0.987
173.295,0.979
173.325,0.991
173.355,0.989
173.385,0.987
173.415,0.986
173.445,0.983
173.475,0.984
173.505,0.988
173.535,0.985
173.565,0.989
173.595,0.986
173.625,0.982
173.655,0.987
173.685,0.987
173.715,0.985
173.745,0.986
173.775,0.984
173.805,0.985
173.835,0.988
173.865,0.983
173.895,0.980
173.925,0.990
173.955,0.986
173.985,0.987
174.015,0.983
174.045,0.980
174.075,0.988
174.105,0.990
174.135,0.986
174.165,0.983
174.195,0.975
174.225,0.990
174.255,0.991
174.285,0.986
174.315,0.984
174.345,0.984
174.375,0.987
174.405,0.986
174.435,0.986
174.465,0.990
174.495,0.987
174.525,0.985
174.555,0.985
174.585,0.986
174.615,0.986
174.645,0.986
174.675,0.985
174.705,0.983
174.735,0.987
174.765,0.987
174.795,0.991
174.825,0.992
174.855,0.984
174.885,0.988
174.915,0.980
174.945,0.985
174.975,0.985
175.005,0.981
175.035,0.983
175.065,0.987
175.095,0.982
175.125,0.991
175.155,0.992
175.185,0.989
175.215,0.986
175.245,0.982
175.275,0.985
175.305,0.988
175.335,0.983
175.365,0.986
175.395,0.985
175.425,0.988
175.455,0.987
175.485,0.985
175.515,0.986
175.545,0.987
175.575,0.987
175.605,0.989
175.635,0.985
175.665,0.987
175.695,0.986
175.725,0.990
175.755,0.984
175.785,0.991
175.815,0.987
175.845,0.982
175.875,0.987
175.905,0.985
175.935,0.985
175.965,0.988
175.995,0.988
176.025,0.985
176.055,0.988
176.085,0.987
176.115,0.987
176.145,0.984
176.175,0.984
176.205,0.987
176.235,0.991
176.265,0.990
176.295,0.985
176.325,0.986
176.355,0.982
176.385,0.987
176.415,0.990
176.445,0.986
176.475,0.988
176.505,0.987
176.535,0.988
176.565,0.986
176.595,0.985
176.625,0.984
176.655,0.985
176.685,0.987
176.715,0.986
176.745,0.988
176.775,0.984
176.805,0.989
176.835,0.990
176.865,0.983
176.895,0.982
176.925,0.988
176.955,0.989
176.985,0.985
177.015,0.984
177.045,0.980
177.075,0.991
177.105,0.987
177.135,0.992
177.165,0.986
177.195,0.986
177.225,0.988
177.255,0.988
177.285,0.984
177.315,0.986
177.345,0.982
177.375,0.985
177.405,0.988
177.435,0.987
177.465,0.988
177.495,0.988
177.525,0.985
177.555,0.985
177.585,0.987
177.615,0.986
177.645,0.989
177.675,0.990
177.705,0.983
177.735,0.987
177.765,0.990
177.795,0.988
177.825,0.985
177.855,0.983
177.885,0.981
177.915,0.988
177.945,0.989
177.975,0.985
178.005,0.989
178.035,0.979
178.065,0.986
178.095,0.984
178.125,0.988
178.155,0.987
178.185,0.983
178.215,0.986
178.245,0.989
178.275,0.987
178.305,0.991
178.335,0.986
178.365,0.983
178.395,0.981
178.425,0.985
178.455,0.984
178.485,0.986
178.515,0.985
178.545,0.987
178.575,0.990
178.605,0.986
178.635,0.982
178.665,0.988
178.695,0.985
178.725,0.989
178.755,0.983
178.785,0.985
178.815,0.990
178.845,0.986
178.875,0.988
178.905,0.990
178.935,0.981
178.965,0.989
178.995,0.986
179.025,0.988
179.055,0.985
179.085,0.984
179.115,0.986
179.145,0.985
179.175,0.985
179.205,0.983
179.235,0.987
179.265,0.983
179.295,0.987
179.325,0.985
179.355,0.989
179.385,0.984
179.415,0.988
179.445,0.988
179.475,0.985
179.505,0.986
179.535,0.982
179.565,0.981
179.595,0.985
179.625,0.983
179.655,0.987
179.685,0.983
179.715,0.985
179.745,0.989
179.775,0.990
179.805,0.989
179.835,0.988
179.865,0.978
179.895,0.988
179.925,0.985
179.955,0.986
179.985,0.985
180.015,0.979
180.045,0.982
180.075,0.989
180.105,0.988
180.135,0.987
180.165,0.986
180.195,0.986
180.225,0.986
180.255,0.986
180.285,0.986
180.315,0.987
180.345,0.988
180.375,0.986
180.405,0.983
180.435,0.985
180.465,0.987
180.495,0.987
180.525,0.985
180.555,0.993
180.585,0.986
180.615,0.988
180.645,0.980
180.675,0.984
180.705,0.989
180.735,0.987
180.765,0.987
180.795,0.988
180.825,0.982
180.855,0.992
180.885,0.988
180.915,0.987
180.945,0.985
180.975,0.985
181.005,0.983
181.035,0.987
181.065,0.985
181.095,0.986
181.125,0.986
181.155,0.988
181.185,0.988
181.215,0.988
181.245,0.988
181.275,0.987
181.305,0.984
181.335,0.989
181.365,0.989
181.395,0.985
181.425,0.987
181.455,0.990
181.485,0.986
181.515,0.989
181.545,0.984
181.575,0.984
181.605,0.984
181.635,0.988
181.665,0.986
181.695,0.986
181.725,0.978
181.755,0.989
181.785,0.984
181.815,0.987
181.845,0.985
181.875,0.981
181.905,0.987
181.935,0.986
181.965,0.986
181.995,0.986
182.025,0.985
182.055,0.985
182.085,0.984
182.115,0.984
182.145,0.989
182.175,0.985
182.205,0.985
182.235,0.984
182.265,0.985
182.295,0.992
182.325,0.982
182.355,0.990
182.385,0.984
182.415,0.991
182.445,0.986
182.475,0.981
182.505,0.987
182.535,0.989
182.565,0.989
182.595,0.987
182.625,0.984
182.655,0.988
182.685,0.992
182.715,0.986
182.745,0.987
182.775,0.982
182.805,0.980
182.835,0.987
182.865,0.988
182.895,0.986
182.925,0.986
182.955,0.983
182.985,0.984
183.015,0.988
183.045,0.985
183.075,0.985
183.105,0.987
183.135,0.984
183.165,0.989
183.195,0.986
183.225,0.990
183.255,0.982
183.285,0.983
183.315,0.985
183.345,0.984
183.375,0.992
183.405,0.984
183.435,0.986
183.465,0.983
183.495,0.987
183.525,0.989
183.555,0.989
183.585,0.979
183.615,0.988
183.645,0.988
183.675,0.985
183.705,0.983
183.735,0.982
183.765,0.984
183.795,0.989
183.825,0.986
183.855,0.989
183.885,0.987
183.915,0.987
183.945,0.986
183.975,0.983
184.005,0.984
184.035,0.987
184.065,0.985
184.095,0.985
184.125,0.986
184.155,0.987
184.185,0.984
184.215,0.986
184.245,0.989
184.275,0.986
184.305,0.988
184.335,0.981
184.365,0.983
184.395,0.986
184.425,0.987
184.455,0.986
184.485,0.988
184.515,0.979
184.545,0.986
184.575,0.988
184.605,0.988
184.635,0.987
184.665,0.983
184.695,0.986
184.725,0.988
184.755,0.983
184.785,0.984
184.815,0.987
184.845,0.985
184.875,0.986
184.905,0.986
184.935,0.986
184.965,0.987
184.995,0.985
185.025,0.986
185.055,0.984
185.085,0.990
185.115,0.991
185.145,0.984
185.175,0.993
185.205,0.985
185.235,0.987
185.265,0.985
185.295,0.981
185.325,0.986
185.355,0.986
185.385,0.988
185.415,0.986
185.445,0.987
185.475,0.984
185.505,0.988
185.535,0.987
185.565,0.987
185.595,0.983
185.625,0.980
185.655,0.985
185.685,0.989
185.715,0.984
185.745,0.985
185.775,0.984
185.805,0.982
185.835,0.983
185.865,0.988
185.895,0.984
185.925,0.984
185.955,0.985
185.985,0.986
186.015,0.987
186.045,0.990
186.075,0.985
186.105,0.982
186.135,0.984
186.165,0.986
186.195,0.985
186.225,0.990
186.255,0.981
186.285,0.985
186.315,0.985
186.345,0.985
186.375,0.984
186.405,0.987
186.435,0.979
186.465,0.988
186.495,0.987
186.525,0.985
186.555,0.984
186.585,0.982
186.615,0.984
186.645,0.987
186.675,0.988
186.705,0.986
186.735,0.988
186.765,0.981
186.795,0.986
186.825,0.983
186.855,0.983
186.885,0.986
186.915,0.988
186.945,0.987
186.975,0.987
187.005,0.985
187.035,0.982
187.065,0.981
187.095,0.980
187.125,0.992
187.155,0.985
187.185,0.986
187.215,0.981
187.245,0.982
187.275,0.985
187.305,0.988
187.335,0.990
187.365,0.990
187.395,0.979
187.425,0.989
187.455,0.989
187.485,0.990
187.515,0.984
187.545,0.983
187.575,0.979
187.605,0.982
187.635,0.988
187.665,0.988
187.695,0.992
187.725,0.997
187.755,0.984
187.785,0.981
187.815,0.980
187.845,0.980
187.875,0.985
187.905,0.986
187.935,0.989
187.965,0.991
187.995,0.981
188.025,0.987
188.055,0.985
188.085,0.989
188.115,0.986
188.145,0.982
188.175,0.988
188.205,0.990
188.235,0.987
188.265,0.985
188.295,0.981
188.325,0.979
188.355,0.983
188.385,0.981
188.415,0.986
188.445,0.983
188.475,0.976
188.505,0.982
188.535,0.984
188.565,0.984
188.595,0.990
188.625,0.990
188.655,0.991
188.685,0.992
188.715,0.984
188.745,0.981
188.775,0.983
188.805,0.982
188.835,0.984
188.865,0.984
188.895,0.982
188.925,0.977
188.955,0.976
188.985,0.980
189.015,0.977
189.045,0.983
189.075,0.980
189.105,0.979
189.135,0.984
189.165,0.985
189.195,0.985
189.225,0.983
189.255,0.977
189.285,0.983
189.315,0.984
189.345,0.986
189.375,0.984
189.405,0.977
189.435,0.978
189.465,0.979
189.495,0.982
189.525,0.982
189.555,0.986
189.585,0.983
189.615,0.982
189.645,0.981
189.675,0.985
189.705,0.986
189.735,0.989
189.765,0.990
189.795,0.984
189.825,0.983
189.855,0.986
189.885,0.975
189.915,0.980
189.945,0.982
189.975,0.981
190.005,0.983
190.035,0.974
190.065,0.979
190.095,0.980
190.125,0.985
190.155,0.986
190.185,0.985
190.215,0.980
190.245,0.985
190.275,0.985
190.305,0.985
190.335,0.981
190.365,0.983
190.395,0.981
190.425,0.981
190.455,0.987
190.485,0.984
190.515,0.982
190.545,0.984
190.575,0.982
190.605,0.981
190.635,0.982
190.665,0.979
190.695,0.983
190.725,0.983
190.755,0.984
190.785,0.979
190.815,0.985
190.845,0.987
190.875,0.981
190.905,0.991
190.935,0.986
190.965,0.982
190.995,0.983
191.025,0.980
191.055,0.984
191.085,0.989
191.115,0.985
191.145,0.987
191.175,0.982
191.205,0.982
191.235,0.985
191.265,0.978
191.295,0.984
191.325,0.982
191.355,0.979
191.385,0.975
191.415,0.986
191.445,0.985
191.475,0.987
191.505,0.986
191.535,0.980
191.565,0.978
191.595,0.975
191.625,0.974
191.655,0.976
191.685,0.973
191.715,0.978
191.745,0.979
191.775,0.975
191.805,0.982
191.835,0.984
191.865,0.989
191.895,0.986
191.925,0.970
191.955,0.987
191.985,0.986
192.015,0.984
192.045,0.984
192.075,0.980
192.105,0.978
192.135,0.984
192.165,0.979
192.195,0.981
192.225,0.976
192.255,0.977
192.285,0.974
192.315,0.979
192.345,0.977
192.375,0.981
192.405,0.978
192.435,0.980
192.465,0.979
192.495,0.982
192.525,0.981
192.555,0.979
192.585,0.979
192.615,0.982
192.645,0.978
192.675,0.982
192.705,0.984
192.735,0.980
192.765,0.980
192.795,0.985
192.825,0.981
192.855,0.982
192.885,0.979
192.915,0.973
192.945,0.978
192.975,0.979
193.005,0.977
193.035,0.982
193.065,0.975
193.095,0.981
193.125,0.983
193.155,0.979
193.185,0.983
193.215,0.983
193.245,0.985
193.275,0.986
193.305,0.984
193.335,0.983
193.365,0.981
193.395,0.982
193.425,0.984
193.455,0.983
193.485,0.979
193.515,0.979
193.545,0.984
193.575,0.980
193.605,0.980
193.635,0.979
193.665,0.981
193.695,0.978
193.725,0.982
193.755,0.984
193.785,0.978
193.815,0.981
193.845,0.979
193.875,0.980
193.905,0.985
193.935,0.987
193.965,0.986
193.995,0.987
194.025,0.979
194.055,0.982
194.085,0.984
194.115,0.982
194.145,0.984
194.175,0.984
194.205,0.979
194.235,0.987
194.265,0.983
194.295,0.980
194.325,0.983
194.355,0.984
194.385,0.982
194.415,0.983
194.445,0.982
194.475,0.981
194.505,0.980
194.535,0.984
194.565,0.980
194.595,0.981
194.625,0.982
194.655,0.991
194.685,0.980
194.715,0.984
194.745,0.984
194.775,0.984
194.805,0.987
194.835,0.979
194.865,0.977
194.895,0.981
194.925,0.982
194.955,0.983
194.985,0.981
195.015,0.971
195.045,0.982
195.075,0.982
195.105,0.984
195.135,0.981
195.165,0.980
195.195,0.984
195.225,0.981
195.255,0.979
195.285,0.979
195.315,0.979
195.345,0.981
195.375,0.982
195.405,0.985
195.435,0.979
195.465,0.979
195.495,0.973
195.525,0.982
195.555,0.979
195.585,0.988
195.615,0.990
195.645,0.982
195.675,0.980
195.705,0.975
195.735,0.978
195.765,0.982
195.795,0.983
195.825,0.981
195.855,0.978
195.885,0.980
195.915,0.984
195.945,0.984
195.975,0.983
196.005,0.971
196.035,0.978
196.065,0.980
196.095,0.980
196.125,0.979
196.155,0.979
196.185,0.982
196.215,0.982
196.245,0.979
196.275,0.980
196.305,0.979
196.335,0.983
196.365,0.979
196.395,0.979
196.425,0.981
196.455,0.983
196.485,0.983
196.515,0.983
196.545,0.983
196.575,0.982
196.605,0.981
196.635,0.977
196.665,0.979
196.695,0.981
196.725,0.975
196.755,0.982
196.785,0.979
196.815,0.977
196.845,0.979
196.875,0.983
196.905,0.984
196.935,0.984
196.965,0.980
196.995,0.982
197.025,0.983
197.055,0.983
197.085,0.984
197.115,0.983
197.145,0.987
197.175,0.984
197.205,0.984
197.235,0.980
197.265,0.982
197.295,0.982
197.325,0.985
197.355,0.987
197.385,0.983
197.415,0.980
197.445,0.981
197.475,0.983
197.505,0.979
197.535,0.984
197.565,0.982
197.595,0.979
197.625,0.983
197.655,0.978
197.685,0.983
197.715,0.985
197.745,0.978
197.775,0.979
197.805,0.984
197.835,0.983
197.865,0.985
197.895,0.979
197.925,0.976
197.955,0.984
197.985,0.985
198.015,0.984
198.045,0.982
198.075,0.976
198.105,0.984
198.135,0.984
198.165,0.983
198.195,0.979
198.225,0.980
198.255,0.981
198.285,0.981
198.315,0.983
198.345,0.981
198.375,0.981
198.405,0.982
198.435,0.986
198.465,0.985
198.495,0.987
198.525,0.982
198.555,0.978
198.585,0.979
198.615,0.976
198.645,0.983
198.675,0.984
198.705,0.981
198.735,0.985
198.765,0.986
198.795,0.981
198.825,0.979
198.855,0.971
198.885,0.979
198.915,0.985
198.945,0.986
198.975,0.987
199.005,0.981
199.035,0.983
199.065,0.985
199.095,0.986
199.125,0.984
199.155,0.984
199.185,0.986
199.215,0.983
199.245,0.982
199.275,0.979
199.305,0.983
199.335,0.982
199.365,0.982
199.395,0.986
199.425,0.982
199.455,0.986
199.485,0.977
199.515,0.981
199.545,0.988
199.575,0.980
199.605,0.984
199.635,0.975
199.665,0.980
199.695,0.988
199.725,0.985
199.755,0.985
199.785,0.987
199.815,0.976
199.845,0.984
199.875,0.985
199.905,0.981
199.935,0.983
199.965,0.979
199.995,0.981
200.025,0.984
200.055,0.984
200.085,0.989
200.115,0.982
200.145,0.983
200.175,0.981
200.205,0.981
200.235,0.979
200.265,0.982
200.295,0.983
200.325,0.983
200.355,0.985
200.385,0.982
200.415,0.981
200.445,0.985
200.475,0.985
200.505,0.988
200.535,0.979
200.565,0.981
200.595,0.980
200.625,0.981
200.655,0.985
200.685,0.986
200.715,0.975
200.745,0.983
200.775,0.980
200.805,0.986
200.835,0.982
200.865,0.979
200.895,0.980
200.925,0.982
200.955,0.986
200.985,0.984
201.015,0.983
201.045,0.982
201.075,0.981
201.105,0.985
201.135,0.983
201.165,0.983
201.195,0.981
201.225,0.982
201.255,0.981
201.285,0.985
201.315,0.987
201.345,0.978
201.375,0.985
201.405,0.982
201.435,0.988
201.465,0.987
201.495,0.980
201.525,0.981
201.555,0.981
201.585,0.984
201.615,0.984
201.645,0.982
201.675,0.978
201.705,0.988
201.735,0.984
201.765,0.982
201.795,0.980
201.825,0.980
201.855,0.982
201.885,0.983
201.915,0.980
201.945,0.984
201.975,0.982
202.005,0.984
202.035,0.982
202.065,0.979
202.095,0.982
202.125,0.982
202.155,0.982
202.185,0.980
202.215,0.982
202.245,0.984
202.275,0.981
202.305,0.977
202.335,0.981
202.365,0.985
202.395,0.977
202.425,0.986
202.455,0.984
202.485,0.979
202.515,0.984
202.545,0.985
202.575,0.979
202.605,0.988
202.635,0.975
202.665,0.984
202.695,0.984
202.725,0.983
202.755,0.980
202.785,0.978
202.815,0.981
202.845,0.986
202.875,0.986
202.905,0.984
202.935,0.983
202.965,0.982
202.995,0.984
203.025,0.981
203.055,0.983
203.085,0.983
203.115,0.984
203.145,0.984
203.175,0.983
203.205,0.982
203.235,0.986
203.265,0.984
203.295,0.982
203.325,0.982
203.355,0.981
203.385,0.983
203.415,0.986
203.445,0.975
203.475,0.980
203.505,0.982
203.535,0.978
203.565,0.987
203.595,0.985
203.625,0.973
203.655,0.986
203.685,0.984
203.715,0.981
203.745,0.977
203.775,0.976
203.805,0.981
203.835,0.982
203.865,0.985
203.895,0.984
203.925,0.979
203.955,0.984
203.985,0.981
204.015,0.983
204.045,0.983
204.075,0.981
204.105,0.981
204.135,0.979
204.165,0.981
204.195,0.986
204.225,0.982
204.255,0.986
204.285,0.980
204.315,0.981
204.345,0.985
204.375,0.980
204.405,0.986
204.435,0.976
204.465,0.978
204.495,0.977
204.525,0.981
204.555,0.985
204.585,0.984
204.615,0.977
204.645,0.982
204.675,0.977
204.705,0.980
204.735,0.974
204.765,0.979
204.795,0.984
204.825,0.985
204.855,0.981
204.885,0.987
204.915,0.983
204.945,0.985
204.975,0.989
205.005,0.980
205.035,0.978
205.065,0.979
205.095,0.987
205.125,0.986
205.155,0.986
205.185,0.988
205.215,0.987
205.245,0.980
205.275,0.980
205.305,0.986
205.335,0.981
205.365,0.982
205.395,0.979
205.425,0.972
205.455,0.977
205.485,0.981
205.515,0.980
205.545,0.987
205.575,0.986
205.605,0.984
205.635,0.986
205.665,0.984
205.695,0.985
205.725,0.980
205.755,0.981
205.785,0.983
205.815,0.984
205.845,0.984
205.875,0.983
205.905,0.983
205.935,0.984
205.965,0.979
205.995,0.983
206.025,0.979
206.055,0.985
206.085,0.983
206.115,0.985
206.145,0.985
206.175,0.981
206.205,0.985
206.235,0.984
206.265,0.987
206.295,0.985
206.325,0.980
206.355,0.983
206.385,0.983
206.415,0.982
206.445,0.983
206.475,0.984
206.505,0.976
206.535,0.984
206.565,0.981
206.595,0.981
206.625,0.983
206.655,0.979
206.685,0.985
206.715,0.982
206.745,0.982
206.775,0.985
206.805,0.985
206.835,0.981
206.865,0.983
206.895,0.983
206.925,0.982
206.955,0.981
206.985,0.983
207.015,0.984
207.045,0.981
207.075,0.981
207.105,0.981
207.135,0.985
207.165,0.980
207.195,0.987
207.225,0.982
207.255,0.979
207.285,0.981
207.315,0.982
207.345,0.986
207.375,0.985
207.405,0.980
207.435,0.988
207.465,0.986
207.495,0.983
207.525,0.986
207.555,0.981
207.585,0.982
207.615,0.987
207.645,0.988
207.675,0.988
207.705,0.983
207.735,0.982
207.765,0.983
