df_hash,22ZHK4.4549PD
56.758,1.021
56.788,0.995
56.818,0.945
56.848,0.958
56.878,0.925
56.908,1.011
56.938,1.048
56.968,1.008
56.998,0.952
57.028,0.941
57.058,0.970
57.088,0.974
57.118,0.982
57.148,0.986
57.178,0.974
57.208,0.980
57.238,0.976
57.268,0.975
57.298,0.996
57.328,0.976
57.358,0.961
57.388,0.969
57.418,0.972
57.448,0.987
57.478,0.987
57.508,0.974
57.538,0.981
57.568,0.987
57.598,0.969
57.628,0.972
57.658,0.987
57.688,0.987
57.718,0.979
57.748,0.979
57.778,0.974
57.808,0.972
57.838,0.981
57.868,0.987
57.898,0.978
57.928,0.982
57.958,0.985
57.988,0.977
58.018,0.977
58.048,0.980
58.078,0.976
58.108,0.971
58.138,0.979
58.168,0.971
58.198,0.980
58.228,0.961
58.258,0.977
58.288,0.982
58.318,0.991
58.348,0.981
58.378,0.976
58.408,0.983
58.438,0.974
58.468,0.985
58.498,0.979
58.528,0.972
58.558,0.988
58.588,0.992
58.618,0.977
58.648,0.973
58.678,0.984
58.708,0.979
58.738,0.970
58.768,0.982
58.798,0.983
58.828,0.972
58.858,0.977
58.888,0.981
58.918,0.987
58.948,0.984
58.978,0.978
59.008,0.977
59.038,0.973
59.068,0.986
59.098,0.979
59.128,0.982
59.158,0.979
59.188,0.979
59.218,0.983
59.248,0.978
59.278,0.978
59.308,0.976
59.338,0.986
59.368,0.983
59.398,0.972
59.428,0.978
59.458,0.982
59.488,0.981
59.518,0.977
59.548,0.979
59.578,0.983
59.608,0.985
59.638,0.983
59.668,0.984
59.698,0.981
59.728,0.979
59.758,0.971
59.788,0.981
59.818,0.986
59.848,0.984
59.878,0.981
59.908,0.979
59.938,0.979
59.968,0.974
59.998,0.985
60.028,0.979
60.058,0.981
60.088,0.987
60.118,0.979
60.148,0.982
60.178,0.981
60.208,0.980
60.238,0.979
60.268,0.989
60.298,0.981
60.328,0.977
60.358,0.979
60.388,0.982
60.418,0.981
60.448,0.982
60.478,0.976
60.508,0.979
60.538,0.981
60.568,0.979
60.598,0.983
60.628,0.983
60.658,0.980
60.688,0.978
60.718,0.979
60.748,0.983
60.778,0.979
60.808,0.988
60.838,0.978
60.868,0.978
60.898,0.985
60.928,0.971
60.958,0.980
60.988,0.990
61.018,0.979
61.048,0.962
61.078,0.963
61.108,1.009
61.138,0.992
61.168,0.972
61.198,0.965
61.228,0.995
61.258,0.986
61.288,0.990
61.318,0.986
61.348,0.969
61.378,0.955
61.408,0.966
61.438,0.986
61.468,0.988
61.498,0.961
61.528,0.974
61.558,0.965
61.588,0.967
61.618,1.009
61.648,0.972
61.678,0.989
61.708,1.002
61.738,0.995
61.768,0.980
61.798,0.976
61.828,0.986
61.858,0.984
61.888,0.984
61.918,0.988
61.948,0.986
61.978,0.988
62.008,0.988
62.038,0.981
62.068,0.986
62.098,0.974
62.128,0.969
62.158,0.985
62.188,0.989
62.218,0.976
62.248,0.988
62.278,0.991
62.308,0.975
62.338,0.993
62.368,0.990
62.398,0.980
62.428,0.983
62.458,0.988
62.488,0.980
62.518,0.980
62.548,0.987
62.578,0.983
62.608,0.975
62.638,0.986
62.668,0.979
62.698,0.984
62.728,0.981
62.758,0.980
62.788,0.992
62.818,0.976
62.848,0.971
62.878,0.998
62.908,0.990
62.938,0.971
62.968,0.971
62.998,0.980
63.028,0.995
63.058,0.997
63.088,0.992
63.118,0.971
63.148,0.979
63.178,0.991
63.208,0.998
63.238,1.037
63.268,1.001
63.298,0.943
63.328,0.959
63.358,0.981
63.388,0.966
63.418,0.974
63.448,0.989
63.478,0.969
63.508,0.979
63.538,0.969
63.568,0.988
63.598,0.982
63.628,0.967
63.658,0.979
63.688,0.988
63.718,0.977
63.748,0.991
63.778,0.981
63.808,0.935
63.838,1.013
63.868,1.031
63.898,0.978
63.928,0.969
63.958,1.001
63.988,0.993
64.018,0.986
64.048,0.975
64.078,0.958
64.108,0.969
64.138,0.991
64.168,0.978
64.198,0.977
64.228,0.984
64.258,0.972
64.288,0.973
64.318,0.985
64.348,0.954
64.378,0.989
64.408,0.996
64.438,0.992
64.468,0.989
64.498,0.983
64.528,0.969
64.558,0.948
64.588,0.977
64.618,1.002
64.648,0.971
64.678,0.994
64.708,0.992
64.738,0.954
64.768,1.001
64.798,0.997
64.828,0.989
64.858,0.980
64.888,0.990
64.918,0.986
64.948,0.945
64.978,0.974
65.008,0.930
65.038,1.018
65.068,1.032
65.098,0.998
65.128,0.974
65.158,0.952
65.188,0.959
65.218,0.919
65.248,0.989
65.278,1.040
65.308,1.014
65.338,0.988
65.368,0.958
65.398,0.969
65.428,0.930
65.458,0.978
65.488,1.012
65.518,0.988
65.548,0.995
65.578,0.995
65.608,0.983
65.638,0.967
65.668,0.967
65.698,0.985
65.728,0.979
65.758,0.969
65.788,0.979
65.818,0.984
65.848,0.984
65.878,0.982
65.908,0.971
65.938,0.976
65.968,0.993
65.998,0.994
66.028,0.979
66.058,0.983
66.088,0.987
66.118,0.979
66.148,0.979
66.178,0.986
66.208,0.988
66.238,0.980
66.268,0.981
66.298,0.982
66.328,0.983
66.358,0.983
66.388,0.988
66.418,0.986
66.448,0.976
66.478,0.976
66.508,0.981
66.538,0.988
66.568,0.972
66.598,0.972
66.628,0.983
66.658,0.989
66.688,0.982
66.718,0.981
66.748,0.985
66.778,0.974
66.808,0.977
66.838,0.979
66.868,0.987
66.898,0.989
66.928,0.984
66.958,0.983
66.988,0.977
67.018,0.972
67.048,0.982
67.078,0.987
67.108,0.983
67.138,0.979
67.168,0.982
67.198,0.980
67.228,0.978
67.258,0.980
67.288,0.985
67.318,0.985
67.348,0.981
67.378,0.984
67.408,0.978
67.438,0.983
67.468,0.980
67.498,0.979
67.528,0.979
67.558,0.986
67.588,0.985
67.618,0.980
67.648,0.983
67.678,0.981
67.708,0.985
67.738,0.977
67.768,0.979
67.798,0.982
67.828,0.985
67.858,0.979
67.888,0.979
67.918,0.980
67.948,0.980
67.978,0.985
68.008,0.981
68.038,0.984
68.068,0.983
68.098,0.981
68.128,0.982
68.158,0.987
68.188,0.981
68.218,0.981
68.248,0.985
68.278,0.980
68.308,0.977
68.338,0.985
68.368,0.980
68.398,0.975
68.428,0.983
68.458,0.984
68.488,0.985
68.518,0.980
68.548,0.980
68.578,0.980
68.608,0.981
68.638,0.982
68.668,0.977
68.698,0.984
68.728,0.983
68.758,0.981
68.788,0.985
68.818,0.979
68.848,0.981
68.878,0.986
68.908,0.979
68.938,0.978
68.968,0.989
68.998,0.983
69.028,0.978
69.058,0.984
69.088,0.980
69.118,0.984
69.148,0.979
69.178,0.980
69.208,0.975
69.238,0.982
69.268,0.985
69.298,0.979
69.328,0.982
69.358,0.988
69.388,0.975
69.418,0.982
69.448,0.987
69.478,0.973
69.508,0.977
69.538,0.990
69.568,0.987
69.598,0.981
69.628,0.981
69.658,0.977
69.688,0.978
69.718,0.979
69.748,0.976
69.778,0.985
69.808,0.983
69.838,0.980
69.868,0.982
69.898,0.980
69.928,0.976
69.958,0.981
69.988,0.985
70.018,0.975
70.048,0.978
70.078,0.979
70.108,0.981
70.138,0.983
70.168,0.986
70.198,0.982
70.228,0.973
70.258,0.977
70.288,0.984
70.318,0.985
70.348,0.980
70.378,0.977
70.408,0.979
70.438,0.983
70.468,0.989
70.498,0.976
70.528,0.978
70.558,0.984
70.588,0.981
70.618,0.977
70.648,0.982
70.678,0.978
70.708,0.978
70.738,0.986
70.768,0.985
70.798,0.978
70.828,0.977
70.858,0.982
70.888,0.981
70.918,0.980
70.948,0.984
70.978,0.983
71.008,0.982
71.038,0.982
71.068,0.977
71.098,0.985
71.128,0.979
71.158,0.980
71.188,0.981
71.218,0.982
71.248,0.979
71.278,0.977
71.308,0.979
71.338,0.982
71.368,0.983
71.398,0.980
71.428,0.980
71.458,0.983
71.488,0.975
71.518,0.982
71.548,0.979
71.578,0.974
71.608,0.984
71.638,0.981
71.668,0.977
71.698,0.980
71.728,0.980
71.758,0.982
71.788,0.983
71.818,0.983
71.848,0.979
71.878,0.982
71.908,0.978
71.938,0.974
71.968,0.980
71.998,0.985
72.028,0.983
72.058,0.980
72.088,0.980
72.118,0.978
72.148,0.979
72.178,0.980
72.208,0.977
72.238,0.982
72.268,0.980
72.298,0.982
72.328,0.977
72.358,0.978
72.388,0.980
72.418,0.978
72.448,0.982
72.478,0.986
72.508,0.978
72.538,0.981
72.568,0.988
72.598,0.979
72.628,0.975
72.658,0.984
72.688,0.979
72.718,0.979
72.748,0.982
72.778,0.982
72.808,0.979
72.838,0.976
72.868,0.978
72.898,0.987
72.928,0.980
72.958,0.976
72.988,0.984
73.018,0.984
73.048,0.978
73.078,0.982
73.108,0.979
73.138,0.977
73.168,0.990
73.198,0.996
73.228,0.990
73.258,0.989
73.288,0.977
73.318,1.010
73.348,0.992
73.378,0.968
73.408,0.966
73.438,0.975
73.468,0.987
73.498,0.981
73.528,0.967
73.558,0.964
73.588,0.984
73.618,0.970
73.648,0.940
73.678,0.945
73.708,0.955
73.738,0.958
73.768,0.973
73.798,1.004
73.828,1.007
73.858,0.996
73.888,0.990
73.918,0.985
73.948,0.983
73.978,0.954
74.008,0.979
74.038,0.985
74.068,0.972
74.098,0.957
74.128,0.980
74.158,0.987
74.188,0.985
74.218,0.983
74.248,0.978
74.278,0.982
74.308,0.968
74.338,0.963
74.368,0.979
74.398,0.988
74.428,0.981
74.458,0.987
74.488,0.977
74.518,0.973
74.548,0.974
74.578,0.983
74.608,0.978
74.638,0.983
74.668,0.985
74.698,0.986
74.728,0.983
74.758,0.976
74.788,0.990
74.818,0.986
74.848,0.986
74.878,0.986
74.908,0.985
74.938,0.986
74.968,0.988
74.998,0.985
75.028,0.977
75.058,0.984
75.088,0.989
75.118,0.980
75.148,0.980
75.178,0.981
75.208,0.980
75.238,0.981
75.268,0.979
75.298,0.980
75.328,0.981
75.358,0.985
75.388,0.983
75.418,0.979
75.448,0.982
75.478,0.988
75.508,0.985
75.538,0.984
75.568,0.978
75.598,0.985
75.628,0.982
75.658,0.981
75.688,0.979
75.718,0.976
75.748,0.990
75.778,0.982
75.808,0.982
75.838,0.985
75.868,0.986
75.898,0.984
75.928,0.981
75.958,0.981
75.988,0.976
76.018,0.993
76.048,0.986
76.078,0.981
76.108,0.984
76.138,0.984
76.168,0.985
76.198,0.982
76.228,0.978
76.258,0.982
76.288,0.985
76.318,0.987
76.348,0.980
76.378,0.982
76.408,0.984
76.438,0.980
76.468,0.985
76.498,0.987
76.528,0.982
76.558,0.987
76.588,0.982
76.618,0.981
76.648,0.986
76.678,0.980
76.708,0.984
76.738,0.989
76.768,0.978
76.798,0.981
76.828,0.981
76.858,0.986
76.888,0.984
76.918,0.983
76.948,0.981
76.978,0.977
77.008,0.985
77.038,0.983
77.068,0.983
77.098,0.980
77.128,0.983
77.158,0.982
77.188,0.984
77.218,0.980
77.248,0.986
77.278,0.983
77.308,0.985
77.338,0.984
77.368,0.981
77.398,0.982
77.428,0.984
77.458,0.981
77.488,0.979
77.518,0.984
77.548,0.984
77.578,0.981
77.608,0.982
77.638,0.980
77.668,0.984
77.698,0.990
77.728,0.979
77.758,0.979
77.788,0.984
77.818,0.983
77.848,0.985
77.878,0.982
77.908,0.984
77.938,0.981
77.968,0.989
77.998,0.979
78.028,0.979
78.058,0.985
78.088,0.981
78.118,0.979
78.148,0.983
78.178,0.979
78.208,0.982
78.238,0.984
78.268,0.979
78.298,0.979
78.328,0.985
78.358,0.982
78.388,0.983
78.418,0.986
78.448,0.983
78.478,0.977
78.508,0.984
78.538,0.978
78.568,0.981
78.598,0.981
78.628,0.987
78.658,0.985
78.688,0.978
78.718,0.980
78.748,0.982
78.778,0.980
78.808,0.980
78.838,0.985
78.868,0.979
78.898,0.980
78.928,0.986
78.958,0.980
78.988,0.983
79.018,0.981
79.048,0.980
79.078,0.979
79.108,0.976
79.138,0.983
79.168,0.982
79.198,0.978
79.228,0.982
79.258,0.985
79.288,0.984
79.318,0.981
79.348,0.981
79.378,0.982
79.408,0.986
79.438,0.983
79.468,0.976
79.498,0.976
79.528,0.982
79.558,0.986
79.588,0.979
79.618,0.975
79.648,0.983
79.678,0.985
79.708,0.987
79.738,0.988
79.768,0.980
79.798,0.977
79.828,0.982
79.858,0.982
79.888,0.981
79.918,0.981
79.948,0.984
79.978,0.986
80.008,0.979
80.038,0.980
80.068,0.987
80.098,0.981
80.128,0.981
80.158,0.985
80.188,0.982
80.218,0.979
80.248,0.985
80.278,0.985
80.308,0.984
80.338,0.983
80.368,0.983
80.398,0.988
80.428,0.976
80.458,0.985
80.488,0.989
80.518,0.982
80.548,0.983
80.578,0.982
80.608,0.976
80.638,0.985
80.668,0.988
80.698,0.979
80.728,0.981
80.758,0.986
80.788,0.982
80.818,0.979
80.848,0.978
80.878,0.974
80.908,0.984
80.938,0.986
80.968,0.984
80.998,0.980
81.028,0.985
81.058,0.983
81.088,0.981
81.118,0.985
81.148,0.988
81.178,0.979
81.208,0.981
81.238,0.989
81.268,0.980
81.298,0.978
81.328,0.986
81.358,0.981
81.388,0.979
81.418,0.986
81.448,0.982
81.478,0.978
81.508,0.984
81.538,0.982
81.568,0.977
81.598,0.984
81.628,0.983
81.658,0.984
81.688,0.978
81.718,0.978
81.748,0.979
81.778,0.982
81.808,0.985
81.838,0.983
81.868,0.982
81.898,0.980
81.928,0.979
81.958,0.978
81.988,0.982
82.018,0.982
82.048,0.983
82.078,0.983
82.108,0.976
82.138,0.985
82.168,0.979
82.198,0.979
82.228,0.978
82.258,0.980
82.288,0.988
82.318,0.980
82.348,0.980
82.378,0.975
82.408,0.986
82.438,0.974
82.468,0.975
82.498,0.985
82.528,0.980
82.558,0.978
82.588,0.982
82.618,0.979
82.648,0.977
82.678,0.986
82.708,0.981
82.738,0.980
82.768,0.981
82.798,0.984
82.828,0.979
82.858,0.981
82.888,0.981
82.918,0.980
82.948,0.981
82.978,0.980
83.008,0.984
83.038,0.976
83.068,0.978
83.098,0.984
83.128,0.985
83.158,0.983
83.188,0.979
83.218,0.978
83.248,0.979
83.278,0.986
83.308,0.979
83.338,0.981
83.368,0.979
83.398,0.980
83.428,0.981
83.458,0.976
83.488,0.981
83.518,0.983
83.548,0.985
83.578,0.981
83.608,0.979
83.638,0.982
83.668,0.981
83.698,0.978
83.728,0.980
83.758,0.986
83.788,0.977
83.818,0.983
83.848,0.978
83.878,0.980
83.908,0.983
83.938,0.979
83.968,0.979
83.998,0.980
84.028,0.979
84.058,0.981
84.088,0.980
84.118,0.977
84.148,0.981
84.178,0.987
84.208,0.976
84.238,0.977
84.268,0.983
84.298,0.983
84.328,0.980
84.358,0.978
84.388,0.980
84.418,0.982
84.448,0.981
84.478,0.981
84.508,0.983
84.538,0.977
84.568,0.978
84.598,0.982
84.628,0.984
84.658,0.980
84.688,0.981
84.718,0.978
84.748,0.978
84.778,0.986
84.808,0.977
84.838,0.979
84.868,0.984
84.898,0.981
84.928,0.984
84.958,0.981
84.988,0.985
85.018,0.971
85.048,0.985
85.078,0.983
85.108,0.979
85.138,0.978
85.168,0.979
85.198,0.980
85.228,0.979
85.258,0.979
85.288,0.982
85.318,0.984
85.348,0.986
85.378,0.978
85.408,0.981
85.438,0.981
85.468,0.984
85.498,0.980
85.528,0.977
85.558,0.983
85.588,0.972
85.618,0.979
85.648,0.977
85.678,0.981
85.708,0.981
85.738,0.978
85.768,0.978
85.798,0.979
85.828,0.979
85.858,0.980
85.888,0.977
85.918,0.984
85.948,0.972
85.978,0.989
86.008,0.981
86.038,0.979
86.068,0.979
86.098,0.988
86.128,0.981
86.158,0.979
86.188,0.980
86.218,0.984
86.248,0.981
86.278,0.982
86.308,0.978
86.338,0.979
86.368,0.981
86.398,0.978
86.428,0.979
86.458,0.975
86.488,0.983
86.518,0.986
86.548,0.975
86.578,0.978
86.608,0.974
86.638,0.983
86.668,0.980
86.698,0.973
86.728,0.983
86.758,1.022
86.788,1.053
86.818,1.007
86.848,0.959
86.878,0.954
86.908,0.990
86.938,0.998
86.968,0.994
86.998,0.934
87.028,0.965
87.058,0.967
87.088,0.983
87.118,0.952
87.148,0.996
87.178,1.010
87.208,1.012
87.238,1.013
87.268,1.005
87.298,0.988
87.328,0.958
87.358,0.984
87.388,0.954
87.418,0.958
87.448,0.963
87.478,0.941
87.508,0.974
87.538,0.968
87.568,0.991
87.598,0.979
87.628,1.064
87.658,1.052
87.688,0.991
87.718,0.967
87.748,0.952
87.778,0.954
87.808,0.962
87.838,0.963
87.868,0.954
87.898,0.992
87.928,1.012
87.958,1.039
87.988,0.977
88.018,0.959
88.048,0.955
88.078,0.971
88.108,0.994
88.138,0.983
88.168,0.975
88.198,0.979
88.228,1.003
88.258,0.990
88.288,0.985
88.318,0.981
88.348,0.984
88.378,0.984
88.408,0.985
88.438,0.985
88.468,0.981
88.498,0.984
88.528,0.984
88.558,0.979
88.588,0.985
88.618,0.988
88.648,0.984
88.678,0.987
88.708,0.975
88.738,0.979
88.768,0.982
88.798,0.986
88.828,0.984
88.858,0.983
88.888,0.978
88.918,0.983
88.948,0.984
88.978,0.983
89.008,0.984
89.038,0.982
89.068,0.980
89.098,0.985
89.128,0.981
89.158,0.981
89.188,0.982
89.218,0.983
89.248,0.982
89.278,0.981
89.308,0.980
89.338,0.979
89.368,0.983
89.398,0.982
89.428,0.984
89.458,0.981
89.488,0.980
89.518,0.981
89.548,0.986
89.578,0.980
89.608,0.980
89.638,0.980
89.668,0.984
89.698,0.986
89.728,0.981
89.758,0.982
89.788,0.982
89.818,0.984
89.848,0.984
89.878,0.981
89.908,0.979
89.938,0.985
89.968,0.988
89.998,0.985
90.028,0.978
90.058,0.981
90.088,0.981
90.118,0.983
90.148,0.983
90.178,0.979
90.208,0.981
90.238,0.987
90.268,0.984
90.298,0.980
90.328,0.984
90.358,0.981
90.388,0.981
90.418,0.980
90.448,0.983
90.478,0.983
90.508,0.986
90.538,0.983
90.568,0.987
90.598,0.980
90.628,0.981
90.658,0.976
90.688,0.992
90.718,0.981
90.748,0.976
90.778,0.977
90.808,0.984
90.838,0.986
90.868,0.985
90.898,0.982
90.928,0.977
90.958,0.984
90.988,0.989
91.018,0.982
91.048,0.982
91.078,0.980
91.108,0.977
91.138,0.984
91.168,0.982
91.198,0.980
91.228,0.984
91.258,0.983
91.288,0.982
91.318,0.985
91.348,0.984
91.378,0.982
91.408,0.985
91.438,0.979
91.468,0.980
91.498,0.983
91.528,0.986
91.558,0.982
91.588,0.978
91.618,0.980
91.648,0.986
91.678,0.989
91.708,0.976
91.738,0.976
91.768,0.984
91.798,0.987
91.828,0.982
91.858,0.982
91.888,0.979
91.918,0.978
91.948,0.981
91.978,0.982
92.008,0.978
92.038,0.981
92.068,0.982
92.098,0.978
92.128,0.979
92.158,0.978
92.188,0.984
92.218,0.985
92.248,0.983
92.278,0.978
92.308,0.982
92.338,0.985
92.368,0.982
92.398,0.982
92.428,0.983
92.458,0.987
92.488,0.984
92.518,0.981
92.548,0.982
92.578,0.981
92.608,0.978
92.638,0.989
92.668,0.983
92.698,0.978
92.728,0.980
92.758,0.984
92.788,0.984
92.818,0.984
92.848,0.981
92.878,0.975
92.908,0.982
92.938,0.986
92.968,0.982
92.998,0.981
93.028,0.982
93.058,0.983
93.088,0.978
93.118,0.976
93.148,0.977
93.178,0.979
93.208,0.976
93.238,0.975
93.268,0.983
93.298,0.977
93.328,0.978
93.358,0.974
93.388,0.980
93.418,0.984
93.448,0.982
93.478,0.991
93.508,0.979
93.538,0.976
93.568,0.982
93.598,0.985
93.628,0.979
93.658,0.972
93.688,0.976
93.718,0.984
93.748,0.981
93.778,0.982
93.808,0.975
93.838,0.977
93.868,0.976
93.898,0.979
93.928,0.971
93.958,0.981
93.988,0.981
94.018,0.974
94.048,0.976
94.078,0.977
94.108,0.977
94.138,0.976
94.168,0.976
94.198,0.982
94.228,0.981
94.258,0.977
94.288,0.979
94.318,0.979
94.348,0.976
94.378,0.980
94.408,0.979
94.438,0.979
94.468,0.982
94.498,0.979
94.528,0.977
94.558,0.990
94.588,0.978
94.618,0.978
94.648,0.979
94.678,0.979
94.708,0.981
94.738,0.977
94.768,0.979
94.798,0.973
94.828,0.976
94.858,0.979
94.888,0.973
94.918,0.975
94.948,0.985
94.978,0.983
95.008,0.976
95.038,0.978
95.068,0.979
95.098,0.980
95.128,0.982
95.158,0.980
95.188,0.976
95.218,0.977
95.248,0.979
95.278,0.981
95.308,0.979
95.338,0.983
95.368,0.983
95.398,0.979
95.428,0.980
95.458,0.980
95.488,0.991
95.518,0.977
95.548,0.977
95.578,0.983
95.608,0.982
95.638,0.980
95.668,0.983
95.698,0.983
95.728,0.976
95.758,0.982
95.788,0.983
95.818,0.981
95.848,0.982
95.878,0.980
95.908,0.975
95.938,0.980
95.968,0.981
95.998,0.977
96.028,0.979
96.058,0.984
96.088,0.981
96.118,0.981
96.148,0.976
96.178,0.983
96.208,0.988
96.238,0.983
96.268,0.980
96.298,0.977
96.328,0.983
96.358,0.980
96.388,0.979
96.418,0.982
96.448,0.981
96.478,0.984
96.508,0.979
96.538,0.981
96.568,0.985
96.598,0.984
96.628,0.982
96.658,0.979
96.688,0.981
96.718,0.970
96.748,0.983
96.778,0.982
96.808,0.979
96.838,0.978
96.868,0.974
96.898,0.986
96.928,0.987
96.958,0.979
96.988,0.985
97.018,0.985
97.048,0.977
97.078,0.980
97.108,0.982
97.138,0.980
97.168,0.981
97.198,0.979
97.228,0.981
97.258,0.984
97.288,0.981
97.318,0.974
97.348,0.977
97.378,0.980
97.408,0.982
97.438,0.982
97.468,0.966
97.498,0.973
97.528,0.985
97.558,0.990
97.588,0.984
97.618,0.979
97.648,0.982
97.678,0.986
97.708,0.986
97.738,0.979
97.768,0.981
97.798,0.985
97.828,0.980
97.858,0.977
97.888,0.978
97.918,0.973
97.948,0.983
97.978,0.987
98.008,0.981
98.038,0.978
98.068,0.980
98.098,0.977
98.128,0.979
98.158,0.986
98.188,0.979
98.218,0.979
98.248,0.979
98.278,0.976
98.308,0.986
98.338,0.989
98.368,0.974
98.398,0.984
98.428,0.984
98.458,0.981
98.488,0.985
98.518,0.982
98.548,0.981
98.578,0.978
98.608,0.982
98.638,0.982
98.668,0.977
98.698,0.978
98.728,0.981
98.758,0.983
98.788,0.977
98.818,0.983
98.848,0.982
98.878,0.984
98.908,0.983
98.938,0.979
98.968,0.981
98.998,0.981
99.028,0.984
99.058,0.978
99.088,0.982
99.118,0.986
99.148,0.981
99.178,0.981
99.208,0.979
99.238,0.985
99.268,0.980
99.298,0.980
99.328,0.981
99.358,0.983
99.388,0.980
99.418,0.982
99.448,0.987
99.478,0.977
99.508,0.984
99.538,0.982
99.568,0.977
99.598,0.979
99.628,0.982
99.658,0.983
99.688,0.978
99.718,0.981
99.748,0.979
99.778,0.982
99.808,0.978
99.838,0.980
99.868,0.983
99.898,0.982
99.928,0.980
99.958,0.980
99.988,0.982
100.018,0.983
100.048,0.974
100.078,0.979
100.108,0.980
100.138,0.986
100.168,0.979
100.198,0.979
100.228,0.983
100.258,0.980
100.288,0.984
100.318,0.980
100.348,0.980
100.378,0.974
100.408,0.981
100.438,0.983
100.468,0.978
100.498,0.980
100.528,0.980
100.558,0.979
100.588,0.983
100.618,0.979
100.648,0.979
100.678,0.985
100.708,0.985
100.738,0.977
100.768,0.979
100.798,0.985
100.828,0.983
100.858,0.977
100.888,0.980
100.918,0.985
100.948,0.981
100.978,0.979
101.008,0.979
101.038,0.983
101.068,0.988
101.098,0.978
101.128,0.978
101.158,0.979
101.188,0.982
101.218,0.985
101.248,0.973
101.278,0.979
101.308,0.977
101.338,0.984
101.368,0.982
101.398,0.981
101.428,0.980
101.458,0.982
101.488,0.981
101.518,0.980
101.548,0.980
101.578,0.979
101.608,0.981
101.638,0.982
101.668,0.977
101.698,0.980
101.728,0.985
101.758,0.982
101.788,0.981
101.818,0.981
101.848,0.981
101.878,0.978
101.908,0.986
101.938,0.979
101.968,0.977
101.998,0.985
102.028,0.978
102.058,0.975
102.088,0.983
102.118,0.980
102.148,0.982
102.178,0.982
102.208,0.981
102.238,0.973
102.268,0.981
102.298,0.982
102.328,0.981
102.358,0.979
102.388,0.982
102.418,0.980
102.448,0.977
102.478,0.978
102.508,0.979
102.538,0.983
102.568,0.981
102.598,0.984
102.628,0.981
102.658,0.989
102.688,0.977
102.718,0.981
102.748,0.979
102.778,0.983
102.808,0.980
102.838,0.973
102.868,0.981
102.898,0.984
102.928,0.981
102.958,0.983
102.988,0.979
103.018,0.980
103.048,0.978
103.078,0.981
103.108,0.980
103.138,0.985
103.168,0.982
103.198,0.976
103.228,0.985
103.258,0.980
103.288,0.977
103.318,0.979
103.348,0.976
103.378,0.981
103.408,0.979
103.438,0.982
103.468,0.985
103.498,0.982
103.528,0.976
103.558,0.977
103.588,0.981
103.618,0.978
103.648,0.979
103.678,0.975
103.708,0.976
103.738,0.984
103.768,0.980
103.798,0.978
103.828,0.986
103.858,0.984
103.888,0.981
103.918,0.975
103.948,0.977
103.978,0.982
104.008,0.988
104.038,0.984
104.068,0.981
104.098,0.974
104.128,0.981
104.158,0.983
104.188,0.977
104.218,0.977
104.248,0.981
104.278,0.984
104.308,0.975
104.338,0.978
104.368,0.982
104.398,0.986
104.428,0.982
104.458,0.975
104.488,0.981
104.518,0.983
104.548,0.981
104.578,0.981
104.608,0.982
104.638,0.982
104.668,0.981
104.698,0.979
104.728,0.979
104.758,0.980
104.788,0.986
104.818,0.972
104.848,0.978
104.878,0.989
104.908,0.982
104.938,0.983
104.968,0.982
104.998,0.985
105.028,0.978
105.058,0.980
105.088,0.979
105.118,0.976
105.148,0.983
105.178,0.979
105.208,0.976
105.238,0.977
105.268,0.984
105.298,0.985
105.328,0.977
105.358,0.982
105.388,0.982
105.418,0.978
105.448,0.979
105.478,0.981
105.508,0.983
105.538,0.983
105.568,0.985
105.598,0.982
105.628,0.978
105.658,0.979
105.688,0.981
105.718,0.979
105.748,0.977
105.778,0.984
105.808,0.984
105.838,0.978
105.868,0.985
105.898,0.981
105.928,0.974
105.958,0.981
105.988,0.981
106.018,0.978
106.048,0.980
106.078,0.977
106.108,0.980
106.138,0.980
106.168,0.977
106.198,0.980
106.228,0.984
106.258,0.979
106.288,0.983
106.318,0.976
106.348,0.981
106.378,0.987
106.408,0.979
106.438,0.981
106.468,0.983
106.498,0.981
106.528,0.980
106.558,0.979
106.588,0.990
106.618,0.979
106.648,0.979
106.678,0.981
106.708,0.980
106.738,0.980
106.768,0.979
106.798,0.986
106.828,0.975
106.858,0.982
106.888,0.984
106.918,0.977
106.948,0.981
106.978,0.980
107.008,0.979
107.038,0.973
107.068,0.982
107.098,0.982
107.128,0.980
107.158,0.979
107.188,0.980
107.218,0.977
107.248,0.978
107.278,0.979
107.308,0.982
107.338,0.981
107.368,0.979
107.398,0.981
107.428,0.982
107.458,0.981
107.488,0.987
107.518,0.979
107.548,0.979
107.578,0.979
107.608,0.983
107.638,0.979
107.668,0.982
107.698,0.980
107.728,0.975
107.758,0.983
107.788,0.980
107.818,0.978
107.848,0.979
