df_hash,22ZHK4.4549PD
59.703,-449
59.728,-528
59.753,-623
59.778,-704
59.803,-694
59.828,-529
59.853,-237
59.878,72
59.903,296
59.928,412
59.953,486
59.978,582
60.003,703
60.028,801
60.053,850
60.078,879
60.103,940
60.128,1039
60.153,1134
60.178,1181
60.203,1187
60.228,1187
60.253,1192
60.278,1169
60.303,1083
60.328,944
60.353,805
60.378,712
60.403,659
60.428,608
60.453,528
60.478,424
60.503,317
60.528,220
60.553,129
60.578,32
60.603,-85
60.628,-238
60.653,-420
60.678,-584
60.703,-656
60.728,-583
60.753,-394
60.778,-182
60.803,-32
60.828,49
60.853,126
60.878,249
60.903,397
60.928,500
60.953,521
60.978,487
61.003,459
61.028,468
61.053,493
61.078,496
61.103,469
61.128,430
61.153,396
61.178,367
61.203,334
61.228,292
61.253,247
61.278,198
61.303,139
61.328,72
61.353,1
61.378,-70
61.403,-149
61.428,-240
61.453,-341
61.478,-446
61.503,-561
61.528,-698
61.553,-844
61.578,-936
61.603,-898
61.628,-708
61.653,-429
61.678,-167
61.703,14
61.728,138
61.753,264
61.778,411
61.803,542
61.828,609
61.853,617
61.878,615
61.903,644
61.928,693
61.953,723
61.978,715
62.003,686
62.028,666
62.053,656
62.078,636
62.103,595
62.128,544
62.153,502
62.178,469
62.203,429
62.228,377
62.253,324
62.278,283
62.303,245
62.328,188
62.353,106
62.378,19
62.403,-54
62.428,-127
62.453,-233
62.478,-372
62.503,-477
62.528,-457
62.553,-275
62.578,1
62.603,256
62.628,417
62.653,505
62.678,593
62.703,717
62.728,842
62.753,908
62.778,902
62.803,867
62.828,853
62.853,862
62.878,860
62.903,819
62.928,752
62.953,686
62.978,630
63.003,564
63.028,479
63.053,394
63.078,331
63.103,288
63.128,238
63.153,176
63.178,143
63.203,173
63.228,240
63.253,242
63.278,92
63.303,-196
63.328,-515
63.353,-751
63.378,-880
63.403,-953
63.428,-1002
63.453,-976
63.478,-792
63.503,-444
63.528,-38
63.553,274
63.578,427
63.603,470
63.628,505
63.653,582
63.678,674
63.703,726
63.728,721
63.753,687
63.778,654
63.803,629
63.828,606
63.853,581
63.878,564
63.903,554
63.928,532
63.953,486
63.978,420
64.003,361
64.028,327
64.053,310
64.078,292
64.103,257
64.128,205
64.153,136
64.178,45
64.203,-65
64.228,-177
64.253,-270
64.278,-348
64.303,-443
64.328,-575
64.353,-711
64.378,-766
64.403,-666
64.428,-413
64.453,-92
64.478,203
64.503,435
64.528,626
64.553,812
64.578,990
64.603,1123
64.628,1190
64.653,1209
64.678,1217
64.703,1230
64.728,1230
64.753,1197
64.778,1134
64.803,1063
64.828,993
64.853,910
64.878,797
64.903,665
64.928,542
64.953,444
64.978,358
65.003,261
65.028,151
65.053,50
65.078,-31
65.103,-112
65.128,-219
65.153,-346
65.178,-464
65.203,-559
65.228,-660
65.253,-808
65.278,-984
65.303,-1093
65.328,-1038
65.353,-810
65.378,-509
65.403,-257
65.428,-95
65.453,29
65.478,186
65.503,376
65.528,536
65.553,610
65.578,611
65.603,592
65.628,595
65.653,612
65.678,617
65.703,599
65.728,568
65.753,534
65.778,490
65.803,435
65.828,378
65.853,334
65.878,304
65.903,274
65.928,241
65.953,222
65.978,236
66.003,271
66.028,291
66.053,264
66.078,193
66.103,96
66.128,-20
66.153,-168
66.178,-332
66.203,-450
66.228,-445
66.253,-291
66.278,-43
66.303,199
66.328,376
66.353,497
66.378,603
66.403,716
66.428,816
66.453,875
66.478,894
66.503,898
66.528,912
66.553,942
66.578,977
66.603,1003
66.628,1005
66.653,972
66.678,902
66.703,807
66.728,710
66.753,622
66.778,534
66.803,424
66.828,288
66.853,142
66.878,2
66.903,-132
66.928,-279
66.953,-435
66.978,-575
67.003,-676
67.028,-747
67.053,-821
67.078,-913
67.103,-986
67.128,-969
67.153,-824
67.178,-584
67.203,-330
67.228,-123
67.253,35
67.278,183
67.303,347
67.328,510
67.353,633
67.378,698
67.403,728
67.428,762
67.453,815
67.478,872
67.503,897
67.528,871
67.553,796
67.578,689
67.603,574
67.628,477
67.653,421
67.678,414
67.703,434
67.728,442
67.753,400
67.778,307
67.803,191
67.828,87
67.853,15
67.878,-24
67.903,-36
67.928,-23
67.953,-10
67.978,-40
68.003,-154
68.028,-335
68.053,-501
68.078,-545
68.103,-418
68.128,-169
68.153,93
68.178,289
68.203,413
68.228,517
68.253,641
68.278,773
68.303,867
68.328,890
68.353,853
68.378,797
68.403,757
68.428,731
68.453,697
68.478,638
68.503,557
68.528,473
68.553,404
68.578,350
68.603,300
68.628,244
68.653,188
68.678,140
68.703,98
68.728,52
68.753,0
68.778,-50
68.803,-77
68.828,-80
68.853,-83
68.878,-114
68.903,-176
68.928,-251
68.953,-323
68.978,-399
69.003,-486
69.028,-555
69.053,-535
69.078,-373
69.103,-87
69.128,226
69.153,473
69.178,629
69.203,743
69.228,871
69.253,1014
69.278,1118
69.303,1140
69.328,1088
69.353,1000
69.378,907
69.403,813
69.428,711
69.453,608
69.478,519
69.503,448
69.528,385
69.553,315
69.578,239
69.603,163
69.628,91
69.653,18
69.678,-55
69.703,-123
69.728,-186
69.753,-253
69.778,-334
69.803,-416
69.828,-483
69.853,-534
69.878,-597
69.903,-692
69.928,-781
69.953,-783
69.978,-633
70.003,-356
70.028,-50
70.053,190
70.078,350
70.103,483
70.128,638
70.153,803
70.178,930
70.203,990
70.228,1004
70.253,1011
70.278,1027
70.303,1035
70.328,1014
70.353,967
70.378,910
70.403,854
70.428,796
70.453,727
70.478,647
70.503,559
70.528,461
70.553,350
70.578,231
70.603,111
70.628,-2
70.653,-114
70.678,-228
70.703,-338
70.728,-443
70.753,-552
70.778,-680
70.803,-815
70.828,-895
70.853,-849
70.878,-654
70.903,-376
70.928,-115
70.953,68
70.978,200
71.003,345
71.028,528
71.053,711
71.078,834
71.103,883
71.128,897
71.153,918
71.178,952
71.203,968
71.228,948
71.253,901
71.278,852
71.303,807
71.328,750
71.353,670
71.378,580
71.403,501
71.428,433
71.453,359
71.478,264
71.503,156
71.528,53
71.553,-39
71.578,-135
71.603,-242
71.628,-349
71.653,-442
71.678,-529
71.703,-640
71.728,-780
71.753,-900
71.778,-909
71.803,-757
71.828,-481
71.853,-189
71.878,34
71.903,186
71.928,326
71.953,503
71.978,698
72.003,850
72.028,923
72.053,939
72.078,946
72.103,968
72.128,989
72.153,979
72.178,940
72.203,895
72.228,858
72.253,819
72.278,756
72.303,668
72.328,575
72.353,492
72.378,413
72.403,327
72.428,234
72.453,145
72.478,65
72.503,-22
72.528,-133
72.553,-255
72.578,-361
72.603,-444
72.628,-533
72.653,-657
72.678,-786
72.703,-832
72.728,-718
72.753,-459
72.778,-162
72.803,66
72.828,207
72.853,317
72.878,457
72.903,620
72.928,748
72.953,804
72.978,807
73.003,807
73.028,827
73.053,848
73.078,842
73.103,805
73.128,756
73.153,705
73.178,648
73.203,577
73.228,496
73.253,418
73.278,342
73.303,262
73.328,175
73.353,91
73.378,13
73.403,-65
73.428,-161
73.453,-268
73.478,-365
73.503,-445
73.528,-532
73.553,-651
73.578,-778
73.603,-830
73.628,-729
73.653,-483
73.678,-186
73.703,55
73.728,210
73.753,328
73.778,464
73.803,618
73.828,741
73.853,793
73.878,792
73.903,787
73.928,806
73.953,835
73.978,843
74.003,820
74.028,782
74.053,746
74.078,710
74.103,666
74.128,610
74.153,550
74.178,493
74.203,441
74.228,390
74.253,334
74.278,271
74.303,199
74.328,125
74.353,61
74.378,6
74.403,-56
74.428,-145
74.453,-242
74.478,-279
74.503,-188
74.528,37
74.553,316
74.578,530
74.603,622
74.628,629
74.653,631
74.678,665
74.703,702
74.728,692
74.753,631
74.778,566
74.803,538
74.828,544
74.853,544
74.878,517
74.903,474
74.928,440
74.953,417
74.978,385
75.003,334
75.028,273
75.053,219
75.078,170
75.103,110
75.128,34
75.153,-46
75.178,-118
75.203,-186
75.228,-266
75.253,-362
75.278,-455
75.303,-532
75.328,-612
75.353,-727
75.378,-869
75.403,-972
75.428,-946
75.453,-758
75.478,-471
75.503,-195
75.528,-2
75.553,123
75.578,248
75.603,414
75.628,603
75.653,754
75.678,828
75.703,835
75.728,823
75.753,829
75.778,858
75.803,883
75.828,878
75.853,838
75.878,777
75.903,715
75.928,658
75.953,603
75.978,541
76.003,475
76.028,408
76.053,344
76.078,280
76.103,208
76.128,124
76.153,29
76.178,-64
76.203,-140
76.228,-187
76.253,-212
76.278,-250
76.303,-341
76.328,-487
76.353,-628
76.378,-667
76.403,-545
76.428,-294
76.453,-12
76.478,212
76.503,366
76.528,499
76.553,653
76.578,814
76.603,934
76.628,986
76.653,994
76.678,998
76.703,1007
76.728,999
76.753,950
76.778,870
76.803,789
76.828,724
76.853,668
76.878,602
76.903,522
76.928,433
76.953,345
76.978,257
77.003,176
77.028,110
77.053,61
77.078,10
77.103,-61
77.128,-154
77.153,-247
77.178,-325
77.203,-407
77.228,-519
77.253,-652
77.278,-734
77.303,-684
77.328,-485
77.353,-205
77.378,56
77.403,244
77.428,380
77.453,516
77.478,669
77.503,811
77.528,900
77.553,929
77.578,927
77.603,923
77.628,924
77.653,913
77.678,879
77.703,828
77.728,775
77.753,725
77.778,670
77.803,596
77.828,505
77.853,410
77.878,325
77.903,249
77.928,170
77.953,83
77.978,-4
78.003,-84
78.028,-157
78.053,-238
78.078,-339
78.103,-446
78.128,-537
78.153,-609
78.178,-689
78.203,-806
78.228,-939
78.253,-1007
78.278,-925
78.303,-684
78.328,-366
78.353,-86
78.378,103
78.403,240
78.428,392
78.453,584
78.478,773
78.503,900
78.528,953
78.553,970
78.578,999
78.603,1049
78.628,1091
78.653,1098
78.678,1067
78.703,1018
78.728,968
78.753,914
78.778,847
78.803,763
78.828,674
78.853,591
78.878,516
78.903,440
78.928,354
78.953,259
78.978,162
79.003,68
79.028,-28
79.053,-133
79.078,-243
79.103,-340
79.128,-417
79.153,-490
79.178,-589
79.203,-717
79.228,-824
79.253,-826
79.278,-676
79.303,-410
79.328,-128
79.353,81
79.378,208
79.403,308
79.428,436
79.453,586
79.478,706
79.503,762
79.528,770
79.553,774
79.578,798
79.603,825
79.628,826
79.653,796
79.678,757
79.703,727
79.728,697
79.753,649
79.778,581
79.803,513
79.828,462
79.853,421
79.878,365
79.903,287
79.928,199
79.953,119
79.978,44
80.003,-43
80.028,-150
80.053,-259
80.078,-347
80.103,-423
80.128,-522
80.153,-658
80.178,-785
80.203,-815
80.228,-690
80.253,-436
80.278,-153
80.303,65
80.328,203
80.353,311
80.378,443
80.403,599
80.428,734
80.453,804
80.478,815
80.503,809
80.528,819
80.553,839
80.578,844
80.603,820
80.628,775
80.653,730
80.678,685
80.703,630
80.728,562
80.753,492
80.778,434
80.803,387
80.828,334
80.853,265
80.878,189
80.903,123
80.928,69
80.953,9
80.978,-71
81.003,-163
81.028,-241
81.053,-305
81.078,-387
81.103,-511
81.128,-645
81.153,-697
81.178,-586
81.203,-320
81.228,0
81.253,255
81.278,403
81.303,493
81.328,599
81.353,740
81.378,870
81.403,938
81.428,940
81.453,916
81.478,904
81.503,900
81.528,883
81.553,842
81.578,790
81.603,742
81.628,691
81.653,623
81.678,537
81.703,450
81.728,376
81.753,310
81.778,236
81.803,150
81.828,64
81.853,-14
81.878,-93
81.903,-184
81.928,-282
81.953,-370
81.978,-445
82.003,-530
82.028,-648
82.053,-770
82.078,-811
82.103,-693
82.128,-423
82.153,-100
82.178,157
82.203,307
82.228,396
82.253,496
82.278,628
82.303,752
82.328,820
82.353,831
82.378,828
82.403,842
82.428,864
82.453,859
82.478,815
82.503,751
82.528,693
82.553,642
82.578,580
82.603,495
82.628,400
82.653,313
82.678,232
82.703,138
82.728,25
82.753,-88
82.778,-185
82.803,-274
82.828,-391
82.853,-551
82.878,-703
82.903,-756
82.928,-648
82.953,-408
82.978,-140
83.003,59
83.028,170
83.053,247
83.078,347
83.103,479
83.128,599
83.153,668
83.178,688
83.203,693
83.228,711
83.253,732
83.278,727
83.303,682
83.328,618
83.353,562
83.378,523
83.403,481
83.428,415
83.453,324
83.478,228
83.503,141
83.528,56
83.553,-40
83.578,-147
83.603,-242
83.628,-316
83.653,-391
83.678,-500
83.703,-636
83.728,-729
83.753,-687
83.778,-478
83.803,-170
83.828,122
83.853,328
83.878,468
83.903,607
83.928,780
83.953,951
83.978,1063
84.003,1098
84.028,1089
84.053,1081
84.078,1084
84.103,1077
84.128,1039
84.153,976
84.178,902
84.203,825
84.228,741
84.253,649
84.278,557
84.303,470
84.328,379
84.353,277
84.378,170
84.403,71
84.428,-16
84.453,-111
84.478,-223
84.503,-343
84.528,-446
84.553,-535
84.578,-642
84.603,-787
84.628,-927
84.653,-965
84.678,-829
84.703,-545
84.728,-227
84.753,20
84.778,176
84.803,298
84.828,443
84.853,609
84.878,745
84.903,813
84.928,825
84.953,821
84.978,829
85.003,840
85.028,831
85.053,792
85.078,734
85.103,676
85.128,622
85.153,567
85.178,498
85.203,415
85.228,326
85.253,243
85.278,169
85.303,90
85.328,-6
85.353,-118
85.378,-225
85.403,-316
85.428,-407
85.453,-528
85.478,-676
85.503,-787
85.528,-774
85.553,-599
85.578,-318
85.603,-41
85.628,154
85.653,278
85.678,390
85.703,526
85.728,665
85.753,761
85.778,799
85.803,807
85.828,817
85.853,836
85.878,843
85.903,823
85.928,781
85.953,729
85.978,672
86.003,609
86.028,541
86.053,469
86.078,395
86.103,316
86.128,233
86.153,151
86.178,72
86.203,-8
86.228,-98
86.253,-193
86.278,-276
86.303,-345
86.328,-427
86.353,-541
86.378,-663
86.403,-708
86.428,-603
86.453,-347
86.478,-30
86.503,240
86.528,425
86.553,561
86.578,701
86.603,857
86.628,987
86.653,1056
86.678,1066
86.703,1049
86.728,1030
86.753,1008
86.778,975
86.803,926
86.828,865
86.853,793
86.878,704
86.903,600
86.928,492
86.953,392
86.978,299
87.003,205
87.028,107
87.053,11
87.078,-78
87.103,-166
87.128,-260
87.153,-358
87.178,-451
87.203,-543
87.228,-653
87.253,-780
87.278,-874
87.303,-852
87.328,-668
87.353,-367
87.378,-64
87.403,150
87.428,284
87.453,413
87.478,588
87.503,778
87.528,907
87.553,949
87.578,946
87.603,962
87.628,1005
87.653,1030
87.678,1005
87.703,951
87.728,905
87.753,869
87.778,810
87.803,715
87.828,610
87.853,533
87.878,475
87.903,392
87.928,263
87.953,127
87.978,26
88.003,-54
88.028,-171
88.053,-344
88.078,-521
88.103,-641
88.128,-724
88.153,-851
88.178,-1058
88.203,-1260
88.228,-1325
88.253,-1209
88.278,-998
88.303,-808
88.328,-676
88.353,-566
88.378,-453
88.403,-363
88.428,-321
88.453,-301
88.478,-266
88.503,-236
88.528,-261
88.553,-340
88.578,-396
88.603,-377
88.628,-341
88.653,-400
88.678,-566
88.703,-718
88.728,-755
88.753,-727
88.778,-769
88.803,-895
88.828,-952
88.853,-815
88.878,-583
88.903,-469
88.928,-522
88.953,-548
88.978,-365
89.003,-74
89.028,56
89.053,-32
89.078,-68
89.103,213
89.128,702
89.153,1046
89.178,1175
89.203,1499
89.228,2398
89.253,3589
89.278,4235
89.303,3855
89.328,2983
89.353,2731
89.378,3625
89.403,5041
89.428,5901
89.453,5835
89.478,5476
89.503,5610
89.528,6259
89.553,6749
89.578,6590
89.603,6010
89.628,5574
89.653,5451
89.678,5266
89.703,4589
89.728,3314
89.753,1466
89.778,-1081
89.803,-4364
89.828,-7739
89.853,-9865
89.878,-9630
89.903,-7207
89.928,-4086
89.953,-1944
89.978,-1438
90.003,-2019
90.028,-2718
90.053,-2964
90.078,-2760
90.103,-2419
90.128,-2342
90.153,-2909
90.178,-4218
90.203,-5745
90.228,-6434
90.253,-5431
90.278,-2865
90.303,170
90.328,2496
90.353,3690
90.378,4054
90.403,3896
90.428,3112
90.453,1568
90.478,-281
90.503,-1457
90.528,-1270
90.553,-22
90.578,1200
90.603,1452
90.628,615
90.653,-713
90.678,-1850
90.703,-2445
90.728,-2460
90.753,-1970
90.778,-1131
90.803,-232
90.828,403
90.853,654
90.878,685
90.903,751
90.928,929
90.953,1084
90.978,1079
91.003,955
91.028,867
91.053,876
91.078,889
91.103,783
91.128,561
91.153,348
91.178,263
91.203,329
91.228,499
91.253,719
91.278,951
91.303,1153
91.328,1293
91.353,1378
91.378,1458
91.403,1563
91.428,1662
91.453,1697
91.478,1659
91.503,1600
91.528,1575
91.553,1578
91.578,1556
91.603,1476
91.628,1367
91.653,1275
91.678,1206
91.703,1125
91.728,1006
91.753,868
91.778,750
91.803,661
91.828,574
91.853,455
91.878,311
91.903,172
91.928,56
91.953,-47
91.978,-167
92.003,-310
92.028,-454
92.053,-573
92.078,-666
92.103,-768
92.128,-913
92.153,-1084
92.178,-1202
92.203,-1174
92.228,-965
92.253,-637
92.278,-312
92.303,-73
92.328,83
92.353,228
92.378,411
92.403,614
92.428,776
92.453,865
92.478,901
92.503,931
92.528,977
92.553,1026
92.578,1050
92.603,1043
92.628,1016
92.653,980
92.678,937
92.703,883
92.728,816
92.753,744
92.778,669
92.803,593
92.828,516
92.853,436
92.878,350
92.903,255
92.928,155
92.953,54
92.978,-50
93.003,-167
93.028,-298
93.053,-430
93.078,-544
93.103,-643
93.128,-756
93.153,-905
93.178,-1057
93.203,-1118
93.228,-1002
93.253,-710
93.278,-347
93.303,-42
93.328,150
93.353,274
93.378,410
93.403,588
93.428,767
93.453,889
93.478,937
93.503,946
93.528,959
93.553,986
93.578,1004
93.603,994
93.628,958
93.653,914
93.678,868
93.703,812
93.728,737
93.753,650
93.778,568
93.803,497
93.828,427
93.853,345
93.878,252
93.903,164
93.928,95
93.953,37
93.978,-30
94.003,-117
94.028,-205
94.053,-263
94.078,-292
94.103,-329
94.128,-418
94.153,-549
94.178,-643
94.203,-601
94.228,-392
94.253,-86
94.278,194
94.303,371
94.328,459
94.353,536
94.378,658
94.403,808
94.428,918
94.453,944
94.478,903
94.503,850
94.528,826
94.553,827
94.578,827
94.603,805
94.628,768
94.653,723
94.678,671
94.703,604
94.728,525
94.753,449
94.778,382
94.803,318
94.828,238
94.853,142
94.878,42
94.903,-47
94.928,-135
94.953,-240
94.978,-364
95.003,-487
95.028,-589
95.053,-685
95.078,-811
95.103,-971
95.128,-1100
95.153,-1098
95.178,-910
95.203,-580
95.228,-226
95.253,49
95.278,235
95.303,389
95.328,567
95.353,765
95.378,933
95.403,1030
95.428,1064
95.453,1077
95.478,1101
95.503,1128
95.528,1135
95.553,1107
95.578,1053
95.603,992
95.628,929
95.653,854
95.678,759
95.703,652
95.728,549
95.753,456
95.778,366
95.803,266
95.828,157
95.853,50
95.878,-45
95.903,-137
95.928,-239
95.953,-351
95.978,-454
96.003,-534
96.028,-608
96.053,-717
96.078,-868
96.103,-997
96.128,-995
96.153,-793
96.178,-434
96.203,-49
96.228,243
96.253,423
96.278,560
96.303,728
96.328,927
96.353,1091
96.378,1168
96.403,1167
96.428,1147
96.453,1147
96.478,1154
96.503,1128
96.528,1054
96.553,954
96.578,859
96.603,775
96.628,687
96.653,579
96.678,459
96.703,343
96.728,244
96.753,167
96.778,108
96.803,62
96.828,11
96.853,-73
96.878,-198
96.903,-330
96.928,-408
96.953,-410
96.978,-387
97.003,-433
97.028,-594
97.053,-801
97.078,-904
97.103,-794
97.128,-487
97.153,-106
97.178,221
97.203,459
97.228,642
97.253,806
97.278,933
97.303,982
97.328,952
97.353,894
97.378,868
97.403,887
97.428,912
97.453,906
97.478,869
97.503,824
97.528,784
97.553,734
97.578,660
97.603,569
97.628,480
97.653,399
97.678,313
97.703,212
97.728,107
97.753,14
97.778,-72
97.803,-177
97.828,-307
97.853,-438
97.878,-545
97.903,-638
97.928,-763
97.953,-931
97.978,-1073
98.003,-1070
98.028,-861
98.053,-504
98.078,-137
98.103,133
98.128,309
98.153,464
98.178,653
98.203,858
98.228,1017
98.253,1096
98.278,1118
98.303,1131
98.328,1158
98.353,1184
98.378,1184
98.403,1150
98.428,1096
98.453,1035
98.478,971
98.503,893
98.528,801
98.553,699
98.578,601
98.603,511
98.628,425
98.653,333
98.678,231
98.703,122
98.728,8
98.753,-109
98.778,-237
98.803,-373
98.828,-506
98.853,-621
98.878,-724
98.903,-846
98.928,-1010
98.953,-1182
98.978,-1271
99.003,-1182
99.028,-900
99.053,-518
99.078,-169
99.103,69
99.128,228
99.153,390
99.178,598
99.203,815
99.228,967
99.253,1029
99.278,1037
99.303,1050
99.328,1086
99.353,1116
99.378,1105
99.403,1056
99.428,997
99.453,949
99.478,901
99.503,836
99.528,753
99.553,673
99.578,606
99.603,537
99.628,445
99.653,332
99.678,225
99.703,141
99.728,61
99.753,-47
99.778,-192
99.803,-339
99.828,-460
99.853,-569
99.878,-709
99.903,-882
99.928,-1005
99.953,-968
99.978,-731
100.003,-379
100.028,-55
100.053,158
100.078,292
100.103,433
100.128,623
100.153,820
100.178,957
100.203,1012
100.228,1023
100.253,1038
100.278,1063
100.303,1073
100.328,1052
100.353,1008
100.378,956
100.403,895
100.428,817
100.453,723
100.478,625
100.503,532
100.528,439
100.553,337
100.578,229
100.603,122
100.628,12
100.653,-114
100.678,-259
100.703,-403
100.728,-527
100.753,-646
100.778,-793
100.803,-962
100.828,-1074
100.853,-1029
100.878,-796
100.903,-458
100.928,-148
100.953,66
100.978,223
101.003,399
101.028,615
101.053,815
101.078,936
101.103,976
101.128,985
101.153,1009
101.178,1043
101.203,1055
101.228,1033
101.253,992
101.278,948
101.303,897
101.328,823
101.353,732
101.378,640
101.403,557
101.428,471
101.453,370
101.478,257
101.503,144
101.528,29
101.553,-100
101.578,-251
101.603,-403
101.628,-534
101.653,-656
101.678,-807
101.703,-987
101.728,-1120
101.753,-1094
101.778,-866
101.803,-512
101.828,-171
101.853,69
101.878,240
101.903,423
101.928,655
101.953,884
101.978,1037
102.003,1093
102.028,1101
102.053,1114
102.078,1140
102.103,1147
102.128,1117
102.153,1060
102.178,997
102.203,930
102.228,844
102.253,738
102.278,627
102.303,525
102.328,426
102.353,312
102.378,184
102.403,59
102.428,-49
102.453,-157
102.478,-284
102.503,-427
102.528,-559
102.553,-667
102.578,-778
102.603,-926
102.628,-1090
102.653,-1174
102.678,-1080
102.703,-797
102.728,-430
102.753,-109
102.778,110
102.803,280
102.828,478
102.853,719
102.878,942
102.903,1078
102.928,1121
102.953,1124
102.978,1138
103.003,1167
103.028,1178
103.053,1155
103.078,1107
103.103,1055
103.128,1001
103.153,931
103.178,840
103.203,744
103.228,658
103.253,579
103.278,492
103.303,391
103.328,288
103.353,193
103.378,100
103.403,-10
103.428,-137
103.453,-260
103.478,-366
103.503,-477
103.528,-632
103.553,-820
103.578,-950
103.603,-913
103.628,-676
103.653,-327
103.678,-13
103.703,181
103.728,288
103.753,395
103.778,545
103.803,703
103.828,804
103.853,833
103.878,835
103.903,858
103.928,899
103.953,922
103.978,900
104.003,846
104.028,789
104.053,734
104.078,665
104.103,574
104.128,477
104.153,393
104.178,325
