df_hash,22ZHK4.KQAWQ2
56.546,1.000
56.576,1.000
56.606,1.002
56.636,1.000
56.666,0.994
56.696,0.998
56.726,1.003
56.756,1.003
56.786,1.000
56.816,0.998
56.846,1.002
56.876,1.005
56.906,1.002
56.936,1.000
56.966,0.998
56.996,1.001
57.026,1.004
57.056,1.004
57.086,1.000
57.116,1.001
57.146,1.005
57.176,1.007
57.206,1.003
57.236,1.005
57.266,1.007
57.296,1.010
57.326,1.017
57.356,1.038
57.386,1.030
57.416,1.004
57.446,0.997
57.476,0.998
57.506,0.999
57.536,0.985
57.566,0.988
57.596,0.989
57.626,0.997
57.656,0.998
57.686,0.999
57.716,1.003
57.746,1.006
57.776,1.007
57.806,1.005
57.836,1.025
57.866,1.127
57.896,1.086
57.926,0.994
57.956,0.989
57.986,0.976
58.016,0.955
58.046,0.942
58.076,0.963
58.106,0.971
58.136,0.986
58.166,0.998
58.196,1.006
58.226,1.018
58.256,1.010
58.286,1.008
58.316,0.995
58.346,1.005
58.376,1.011
58.406,1.011
58.436,0.996
58.466,1.004
58.496,1.012
58.526,1.004
58.556,1.006
58.586,1.001
58.616,0.998
58.646,1.002
58.676,0.999
58.706,1.006
58.736,1.007
58.766,1.004
58.796,1.005
58.826,1.003
58.856,0.998
58.886,1.003
58.916,0.999
58.946,0.999
58.976,1.002
59.006,1.003
59.036,1.005
59.066,0.997
59.096,1.000
59.126,1.001
59.156,1.001
59.186,0.992
59.216,1.002
59.246,1.005
59.276,1.005
59.306,1.000
59.336,0.999
59.366,1.001
59.396,1.000
59.426,0.996
59.456,0.993
59.486,0.997
59.516,0.995
59.546,1.007
59.576,0.995
59.606,1.009
59.636,1.006
59.666,1.000
59.696,1.009
59.726,1.004
59.756,0.993
59.786,0.997
59.816,0.992
59.846,0.994
59.876,0.987
59.906,0.993
59.936,0.989
59.966,0.984
59.996,0.983
60.026,0.998
60.056,0.989
60.086,0.980
60.116,0.991
60.146,0.970
60.176,0.978
60.206,0.995
60.236,0.967
60.266,0.991
60.296,1.006
60.326,0.991
60.356,1.000
60.386,1.000
60.416,0.983
60.446,1.000
60.476,1.013
60.506,1.001
60.536,0.987
60.566,0.994
60.596,0.998
60.626,0.997
60.656,0.998
60.686,0.989
60.716,0.981
60.746,0.988
60.776,0.993
60.806,0.991
60.836,0.993
60.866,0.988
60.896,0.990
60.926,0.992
60.956,0.984
60.986,0.994
61.016,0.999
61.046,0.994
61.076,0.992
61.106,0.989
61.136,0.990
61.166,0.986
61.196,0.992
61.226,0.995
61.256,0.991
61.286,0.984
61.316,0.994
61.346,0.993
61.376,0.990
61.406,0.986
61.436,0.986
61.466,0.985
61.496,0.992
61.526,0.996
61.556,0.990
61.586,0.994
61.616,0.991
61.646,0.985
61.676,0.992
61.706,0.991
61.736,0.995
61.766,0.994
61.796,0.985
61.826,0.987
61.856,0.993
61.886,0.994
61.916,0.984
61.946,0.990
61.976,0.994
62.006,0.986
62.036,0.991
62.066,0.995
62.096,0.988
62.126,0.988
62.156,0.992
62.186,0.985
62.216,0.984
62.246,0.992
62.276,0.993
62.306,0.992
62.336,0.989
62.366,0.983
62.396,0.991
62.426,0.992
62.456,0.991
62.486,0.988
62.516,0.990
62.546,0.989
62.576,0.986
62.606,0.989
62.636,0.997
62.666,0.995
62.696,0.982
62.726,0.985
62.756,0.999
62.786,0.994
62.816,0.990
62.846,0.987
62.876,0.994
62.906,0.992
62.936,0.987
62.966,0.983
62.996,0.985
63.026,0.994
63.056,0.998
63.086,0.999
63.116,0.994
63.146,0.988
63.176,0.992
63.206,0.986
63.236,0.976
63.266,0.967
63.296,0.966
63.326,0.983
63.356,0.992
63.386,0.987
63.416,0.984
63.446,0.990
63.476,0.998
63.506,1.002
63.536,1.011
63.566,1.007
63.596,1.015
63.626,1.009
63.656,1.003
63.686,1.004
63.716,0.999
63.746,0.995
63.776,0.994
63.806,0.998
63.836,0.994
63.866,0.989
63.896,0.995
63.926,0.995
63.956,0.999
63.986,0.999
64.016,1.000
64.046,0.997
64.076,0.995
64.106,0.995
64.136,0.997
64.166,0.995
64.196,0.991
64.226,0.992
64.256,0.988
64.286,0.992
64.316,0.994
64.346,0.997
64.376,0.998
64.406,0.990
64.436,0.994
64.466,0.998
64.496,0.996
64.526,0.989
64.556,0.993
64.586,0.995
64.616,0.995
64.646,0.996
64.676,0.994
64.706,0.994
64.736,0.998
64.766,0.993
64.796,0.996
64.826,0.997
64.856,0.994
64.886,0.989
64.916,0.993
64.946,0.995
64.976,0.998
65.006,0.989
65.036,0.986
65.066,1.000
65.096,1.000
65.126,0.994
65.156,0.997
65.186,0.999
65.216,0.995
65.246,0.992
65.276,0.991
65.306,0.989
65.336,0.993
65.366,0.996
65.396,0.998
65.426,0.995
65.456,0.994
65.486,0.993
65.516,0.996
65.546,0.996
65.576,1.002
65.606,0.997
65.636,0.993
65.666,0.993
65.696,0.997
65.726,0.996
65.756,0.990
65.786,0.987
65.816,0.992
65.846,1.001
65.876,0.999
65.906,0.992
65.936,0.990
65.966,0.989
65.996,0.999
66.026,0.996
66.056,0.998
66.086,0.992
66.116,0.993
66.146,0.993
66.176,0.993
66.206,0.999
66.236,0.995
66.266,0.992
66.296,0.999
66.326,0.999
66.356,0.994
66.386,0.992
66.416,0.994
66.446,0.996
66.476,0.993
66.506,0.999
66.536,0.994
66.566,0.986
66.596,0.995
66.626,1.000
66.656,0.990
66.686,0.993
66.716,0.998
66.746,0.996
66.776,0.994
66.806,0.996
66.836,0.999
66.866,0.990
66.896,0.993
66.926,1.000
66.956,0.997
66.986,0.997
67.016,0.996
67.046,0.991
67.076,0.995
67.106,0.997
67.136,0.997
67.166,1.000
67.196,0.996
67.226,0.992
67.256,0.993
67.286,0.994
67.316,0.994
67.346,0.996
67.376,0.992
67.406,0.989
67.436,0.995
67.466,1.000
67.496,1.001
67.526,0.994
67.556,0.995
67.586,0.994
67.616,0.992
67.646,0.995
67.676,0.994
67.706,0.993
67.736,0.997
67.766,0.997
67.796,0.993
67.826,0.995
67.856,0.994
67.886,0.995
67.916,0.997
67.946,1.000
67.976,0.999
68.006,0.993
68.036,0.997
68.066,0.993
68.096,0.993
68.126,0.998
68.156,0.998
68.186,0.994
68.216,0.995
68.246,0.991
68.276,1.003
68.306,0.999
68.336,0.996
68.366,0.994
68.396,0.995
68.426,0.997
68.456,0.997
68.486,0.992
68.516,0.992
68.546,1.000
68.576,0.999
68.606,0.995
68.636,0.992
68.666,0.993
68.696,0.996
68.726,0.997
68.756,0.997
68.786,0.998
68.816,0.997
68.846,1.000
68.876,0.993
68.906,0.998
68.936,1.002
68.966,0.991
68.996,0.987
69.026,0.997
69.056,1.002
69.086,0.992
69.116,0.995
69.146,0.992
69.176,0.997
69.206,1.001
69.236,1.000
69.266,0.998
69.296,0.987
69.326,0.994
69.356,1.002
69.386,0.994
69.416,0.990
69.446,0.994
69.476,0.999
69.506,0.999
69.536,0.998
69.566,1.000
69.596,0.992
69.626,0.992
69.656,0.994
69.686,1.000
69.716,0.994
69.746,0.992
69.776,0.993
69.806,0.998
69.836,1.002
69.866,1.000
69.896,0.999
69.926,0.993
69.956,0.993
69.986,0.998
70.016,1.000
70.046,0.999
70.076,0.991
70.106,0.993
70.136,0.999
70.166,0.991
70.196,0.990
70.226,0.999
70.256,0.995
70.286,0.996
70.316,1.000
70.346,0.999
70.376,0.997
70.406,0.995
70.436,0.993
70.466,0.993
70.496,0.996
70.526,0.998
70.556,1.000
70.586,0.992
70.616,0.994
70.646,0.997
70.676,0.999
70.706,0.997
70.736,0.999
70.766,0.998
70.796,0.995
70.826,0.992
70.856,0.997
70.886,0.990
70.916,0.993
70.946,1.001
70.976,0.999
71.006,0.996
71.036,0.993
71.066,0.993
71.096,1.002
71.126,1.001
71.156,1.001
71.186,1.025
71.216,1.096
71.246,1.129
71.276,1.065
71.306,0.998
71.336,0.987
71.366,0.938
71.396,0.922
71.426,0.953
71.456,0.950
71.486,0.941
71.516,0.978
71.546,0.985
71.576,0.966
71.606,0.993
71.636,1.010
71.666,0.981
71.696,0.970
71.726,0.988
71.756,0.998
71.786,0.997
71.816,1.014
71.846,1.008
71.876,0.991
71.906,0.996
71.936,0.994
71.966,0.992
71.996,0.997
72.026,0.995
72.056,0.992
72.086,1.000
72.116,0.996
72.146,0.986
72.176,0.991
72.206,0.986
72.236,0.990
72.266,0.995
72.296,0.996
72.326,0.989
72.356,0.986
72.386,0.996
72.416,0.997
72.446,0.993
72.476,0.990
72.506,0.993
72.536,0.988
72.566,0.991
72.596,0.986
72.626,0.988
72.656,0.998
72.686,0.994
72.716,0.995
72.746,1.001
72.776,0.971
72.806,0.938
72.836,0.979
72.866,0.998
72.896,1.035
72.926,1.051
72.956,1.031
72.986,1.002
73.016,0.960
73.046,0.968
73.076,0.979
73.106,0.994
73.136,0.997
73.166,1.001
73.196,0.997
73.226,0.993
73.256,0.997
73.286,0.987
73.316,0.991
73.346,0.990
73.376,0.999
73.406,1.006
73.436,1.002
73.466,1.002
73.496,0.994
73.526,0.993
73.556,0.995
73.586,0.985
73.616,0.982
73.646,0.989
73.676,0.997
73.706,0.999
73.736,1.000
73.766,0.997
73.796,0.996
73.826,0.992
73.856,0.991
73.886,0.992
73.916,0.987
73.946,0.990
73.976,1.006
74.006,1.029
74.036,1.011
74.066,0.980
74.096,0.968
74.126,0.981
74.156,1.001
74.186,1.020
74.216,1.051
74.246,1.066
74.276,1.097
74.306,1.059
74.336,1.095
74.366,1.050
74.396,1.032
74.426,0.996
74.456,0.997
74.486,1.031
74.516,1.020
74.546,0.999
74.576,0.939
74.606,0.924
74.636,0.961
74.666,0.962
74.696,0.958
74.726,0.978
74.756,0.987
74.786,1.011
74.816,1.006
74.846,0.980
74.876,0.999
74.906,1.015
74.936,1.001
74.966,0.924
74.996,0.989
75.026,1.004
75.056,0.984
75.086,0.988
75.116,1.003
75.146,1.011
75.176,0.997
75.206,0.999
75.236,1.011
75.266,0.997
75.296,1.008
75.326,1.022
75.356,1.015
75.386,1.005
75.416,1.001
75.446,1.003
75.476,0.999
75.506,0.995
75.536,1.007
75.566,1.008
75.596,1.014
75.626,0.982
75.656,0.972
75.686,1.013
75.716,1.031
75.746,1.001
75.776,1.008
75.806,1.005
75.836,1.004
75.866,1.004
75.896,1.018
75.926,1.017
75.956,0.998
75.986,0.995
76.016,1.022
76.046,1.024
76.076,0.996
76.106,0.996
76.136,1.008
76.166,1.003
76.196,1.001
76.226,1.026
76.256,1.006
76.286,0.968
76.316,0.987
76.346,1.024
76.376,0.969
76.406,1.006
76.436,1.022
76.466,1.018
76.496,1.008
76.526,1.021
76.556,1.017
76.586,1.004
76.616,1.002
76.646,1.007
76.676,1.003
76.706,1.024
76.736,1.022
76.766,1.004
76.796,0.998
76.826,1.001
76.856,0.995
76.886,0.995
76.916,1.012
76.946,0.996
76.976,0.996
77.006,1.014
77.036,1.004
77.066,1.012
77.096,1.017
77.126,0.992
77.156,0.993
77.186,1.018
77.216,0.996
77.246,0.995
77.276,1.021
77.306,1.010
77.336,0.994
77.366,0.993
77.396,1.032
77.426,1.012
77.456,0.972
77.486,0.979
77.516,1.014
77.546,1.022
77.576,0.998
77.606,0.995
77.636,0.983
77.666,1.013
77.696,1.003
77.726,0.993
77.756,1.026
77.786,1.006
77.816,1.007
77.846,1.023
77.876,1.008
77.906,0.989
77.936,1.003
77.966,1.009
77.996,1.011
78.026,1.027
78.056,1.023
78.086,1.013
78.116,1.010
78.146,1.014
78.176,1.004
78.206,1.001
78.236,1.012
78.266,1.006
78.296,1.004
78.326,1.010
78.356,1.004
78.386,1.010
78.416,1.011
78.446,1.018
78.476,1.012
78.506,0.993
78.536,0.996
78.566,1.007
78.596,0.997
78.626,1.017
78.656,1.021
78.686,1.001
78.716,1.003
78.746,0.994
78.776,1.009
78.806,1.023
78.836,1.004
78.866,0.985
78.896,1.000
78.926,1.019
78.956,1.016
78.986,0.992
79.016,0.994
79.046,1.000
79.076,1.011
79.106,1.001
79.136,1.005
79.166,1.003
79.196,1.007
79.226,1.007
79.256,1.005
79.286,1.006
79.316,1.003
79.346,1.014
79.376,0.998
79.406,0.998
79.436,1.011
79.466,1.007
79.496,1.001
79.526,1.006
79.556,1.003
79.586,1.005
79.616,1.015
79.646,1.011
79.676,0.996
79.706,1.008
79.736,1.006
79.766,0.994
79.796,1.006
79.826,1.014
79.856,1.001
79.886,0.998
79.916,1.007
79.946,1.006
79.976,1.001
80.006,1.003
80.036,1.003
80.066,1.013
80.096,1.006
80.126,1.004
80.156,1.000
80.186,1.002
80.216,1.000
80.246,1.004
80.276,1.004
80.306,0.999
80.336,0.998
80.366,1.015
80.396,1.011
80.426,1.006
80.456,1.005
80.486,0.997
80.516,0.998
80.546,0.999
80.576,1.004
80.606,1.000
80.636,0.990
80.666,0.979
80.696,0.982
80.726,0.985
80.756,0.962
80.786,0.938
80.816,0.944
80.846,0.958
80.876,0.986
80.906,1.011
80.936,1.014
80.966,1.021
80.996,1.021
81.026,1.029
81.056,1.028
81.086,0.999
81.116,0.994
81.146,0.980
81.176,0.939
81.206,0.913
81.236,0.997
81.266,1.024
81.296,1.012
81.326,0.989
81.356,1.086
81.386,1.142
81.416,1.133
81.446,1.111
81.476,1.097
81.506,1.073
81.536,1.041
81.566,1.028
81.596,1.049
81.626,1.044
81.656,1.028
81.686,1.010
81.716,0.991
81.746,0.966
81.776,0.963
81.806,0.966
81.836,0.968
81.866,0.983
81.896,1.028
81.926,1.027
81.956,1.036
81.986,1.043
82.016,1.033
82.046,1.024
82.076,1.010
82.106,1.006
82.136,1.008
82.166,1.013
82.196,1.018
82.226,1.019
82.256,1.001
82.286,0.993
82.316,0.994
82.346,1.007
82.376,1.004
82.406,0.997
82.436,1.002
82.466,1.007
82.496,1.006
82.526,1.004
82.556,0.981
82.586,0.972
82.616,0.976
82.646,0.988
82.676,1.011
82.706,1.034
82.736,1.024
82.766,1.024
82.796,1.012
82.826,1.000
82.856,0.984
82.886,0.977
82.916,0.980
82.946,0.997
82.976,1.018
83.006,1.019
83.036,1.000
83.066,1.001
83.096,0.998
83.126,0.991
83.156,1.003
83.186,1.001
83.216,0.995
83.246,1.005
83.276,1.009
83.306,1.001
83.336,1.003
83.366,1.001
83.396,0.990
83.426,0.991
83.456,0.998
83.486,0.999
83.516,0.996
83.546,0.993
83.576,0.992
83.606,1.002
83.636,1.014
83.666,1.016
83.696,1.016
83.726,1.003
83.756,1.001
83.786,1.009
83.816,1.006
83.846,0.992
83.876,0.987
83.906,0.995
83.936,0.999
83.966,1.010
83.996,1.005
84.026,0.994
84.056,1.004
84.086,1.008
84.116,1.012
84.146,1.007
84.176,1.007
84.206,0.998
84.236,0.997
84.266,1.003
84.296,1.004
84.326,1.000
84.356,0.999
84.386,0.997
84.416,0.989
84.446,1.000
84.476,1.007
84.506,0.998
84.536,1.005
84.566,1.011
84.596,1.009
84.626,1.001
84.656,0.996
84.686,0.998
84.716,0.998
84.746,1.000
84.776,0.999
84.806,1.005
84.836,1.004
84.866,0.999
84.896,0.996
84.926,1.004
84.956,1.011
84.986,1.003
85.016,0.998
85.046,0.998
85.076,1.004
85.106,1.007
85.136,1.002
85.166,0.994
85.196,0.999
85.226,1.006
85.256,1.005
85.286,0.994
85.316,0.993
85.346,1.004
85.376,1.005
85.406,1.005
85.436,1.004
85.466,1.013
85.496,0.998
85.526,0.993
85.556,1.002
85.586,1.015
85.616,1.003
85.646,0.994
85.676,0.996
85.706,1.002
85.736,0.998
85.766,1.005
85.796,1.004
85.826,0.992
85.856,1.006
85.886,1.014
85.916,1.012
85.946,0.997
85.976,0.993
86.006,1.000
86.036,1.004
86.066,1.004
86.096,1.002
86.126,1.006
86.156,1.004
86.186,0.996
86.216,1.000
86.246,1.013
86.276,1.010
86.306,1.000
86.336,0.997
86.366,0.998
86.396,1.003
86.426,1.003
86.456,1.001
86.486,0.997
86.516,1.000
86.546,1.005
86.576,1.006
86.606,1.001
86.636,1.005
86.666,0.998
86.696,1.000
86.726,1.003
86.756,1.007
86.786,1.004
86.816,1.009
86.846,1.008
86.876,1.001
86.906,1.000
86.936,1.004
86.966,1.004
86.996,1.002
87.026,1.001
87.056,1.002
87.086,0.997
87.116,1.002
87.146,1.007
87.176,1.000
87.206,0.996
87.236,1.003
87.266,1.006
87.296,1.004
87.326,0.996
87.356,1.001
87.386,1.005
87.416,1.005
87.446,1.002
87.476,1.007
87.506,1.006
87.536,1.002
87.566,1.002
87.596,1.000
87.626,1.000
87.656,0.997
87.686,0.999
87.716,0.995
87.746,0.994
87.776,0.978
87.806,0.992
87.836,1.002
87.866,1.013
87.896,1.009
87.926,1.002
87.956,1.002
87.986,0.998
88.016,0.999
88.046,1.000
88.076,0.996
88.106,0.995
88.136,0.993
88.166,0.995
88.196,0.997
88.226,0.994
88.256,0.991
88.286,0.993
88.316,0.993
88.346,0.998
88.376,0.995
88.406,0.998
88.436,0.996
88.466,0.996
88.496,1.000
88.526,1.004
88.556,0.997
88.586,0.999
88.616,1.002
88.646,1.014
88.676,1.023
88.706,1.044
88.736,1.093
88.766,1.074
88.796,1.017
88.826,0.985
88.856,1.012
88.886,0.990
88.916,0.973
88.946,0.946
88.976,0.992
89.006,0.987
89.036,0.965
89.066,0.958
89.096,1.014
89.126,0.986
89.156,0.959
89.186,0.973
89.216,0.981
89.246,0.973
89.276,0.950
89.306,0.954
89.336,0.966
89.366,0.975
89.396,1.009
89.426,1.007
89.456,0.978
89.486,0.959
89.516,0.973
89.546,1.047
89.576,1.057
89.606,0.985
89.636,0.980
89.666,0.965
89.696,0.982
89.726,0.990
89.756,1.001
89.786,0.977
89.816,0.966
89.846,0.977
89.876,0.981
89.906,0.982
89.936,1.017
89.966,0.993
89.996,1.001
90.026,0.979
90.056,1.008
90.086,1.045
90.116,1.002
90.146,0.998
90.176,1.005
90.206,0.990
90.236,0.983
90.266,0.998
90.296,1.001
90.326,0.971
90.356,0.997
90.386,1.056
90.416,1.012
90.446,0.965
90.476,1.005
90.506,1.000
90.536,0.975
90.566,0.945
90.596,1.001
90.626,1.013
90.656,1.008
90.686,1.007
90.716,1.012
90.746,0.999
90.776,1.007
90.806,1.004
90.836,0.984
90.866,0.989
90.896,0.977
90.926,1.009
90.956,1.023
90.986,0.997
91.016,1.010
91.046,1.011
91.076,0.999
91.106,1.001
91.136,1.016
91.166,1.006
91.196,0.998
91.226,1.003
91.256,0.992
91.286,0.956
91.316,0.980
91.346,0.997
91.376,0.973
91.406,0.981
91.436,0.969
91.466,1.000
91.496,1.021
91.526,0.999
91.556,0.989
91.586,1.030
91.616,1.024
91.646,1.020
91.676,1.051
91.706,1.042
91.736,1.026
91.766,1.015
91.796,0.983
91.826,0.981
91.856,0.982
91.886,0.954
91.916,0.979
91.946,1.014
91.976,0.985
92.006,0.956
92.036,1.016
92.066,0.996
92.096,1.005
92.126,1.009
92.156,0.985
92.186,0.993
92.216,1.014
92.246,1.030
92.276,1.029
92.306,1.061
92.336,1.100
92.366,1.102
92.396,1.067
92.426,1.027
92.456,1.012
92.486,1.007
92.516,0.970
92.546,0.982
92.576,0.994
92.606,0.999
92.636,1.023
92.666,1.021
92.696,1.015
92.726,1.027
92.756,1.019
92.786,0.985
92.816,0.997
92.846,0.986
92.876,0.988
92.906,0.985
92.936,0.995
92.966,1.023
92.996,0.999
93.026,0.981
93.056,0.984
93.086,1.027
93.116,1.058
93.146,1.058
93.176,1.073
93.206,1.055
93.236,1.027
93.266,1.009
93.296,0.991
93.326,0.985
93.356,0.985
93.386,1.004
93.416,1.021
93.446,1.021
93.476,1.041
93.506,1.017
93.536,0.996
93.566,0.976
93.596,0.978
93.626,0.993
93.656,1.012
93.686,0.998
93.716,0.982
93.746,0.975
93.776,0.983
93.806,0.979
93.836,1.001
93.866,1.039
93.896,1.052
93.926,1.043
93.956,1.025
93.986,1.006
94.016,0.997
94.046,0.997
94.076,0.994
94.106,0.999
94.136,1.011
94.166,0.991
94.196,0.980
94.226,1.011
94.256,1.050
94.286,1.021
94.316,1.022
94.346,1.062
94.376,1.082
94.406,1.035
94.436,1.060
94.466,1.082
94.496,1.026
94.526,0.979
94.556,0.992
94.586,0.969
94.616,0.955
94.646,1.001
94.676,1.037
94.706,0.973
94.736,0.948
94.766,1.008
94.796,0.995
94.826,0.963
94.856,0.948
94.886,1.002
94.916,1.008
94.946,0.988
94.976,0.998
95.006,1.017
95.036,0.971
95.066,0.987
95.096,1.039
95.126,1.028
95.156,0.991
95.186,1.014
95.216,1.003
95.246,0.993
95.276,0.981
95.306,0.999
95.336,1.023
95.366,0.991
95.396,1.000
95.426,1.049
95.456,1.016
95.486,1.003
95.516,1.001
95.546,1.003
95.576,0.989
95.606,1.003
95.636,1.016
95.666,1.012
95.696,0.977
95.726,1.002
95.756,1.004
95.786,1.005
95.816,0.975
95.846,1.000
95.876,0.978
95.906,0.957
95.936,0.958
95.966,0.979
95.996,1.006
96.026,1.013
96.056,1.022
96.086,0.982
96.116,0.975
96.146,1.016
96.176,1.028
96.206,1.021
96.236,1.032
96.266,1.032
96.296,0.997
96.326,0.981
96.356,1.122
96.386,1.092
96.416,1.025
96.446,1.081
96.476,1.010
96.506,0.926
96.536,0.933
96.566,1.023
96.596,0.981
96.626,0.983
96.656,0.984
96.686,0.987
96.716,0.968
96.746,0.976
96.776,0.970
96.806,0.949
96.836,1.013
96.866,1.037
96.896,1.021
96.926,1.006
96.956,1.001
96.986,1.033
97.016,0.943
97.046,0.938
97.076,0.948
97.106,0.960
97.136,0.972
97.166,0.984
97.196,0.978
97.226,1.131
97.256,1.115
97.286,0.947
97.316,0.906
97.346,1.011
97.376,0.981
97.406,0.986
97.436,1.172
97.466,1.143
97.496,1.089
97.526,1.036
97.556,1.023
97.586,1.043
97.616,1.039
97.646,1.067
97.676,1.081
97.706,1.068
97.736,1.061
97.766,1.035
97.796,1.004
97.826,0.989
97.856,0.997
97.886,1.016
97.916,1.025
97.946,1.024
97.976,1.031
98.006,0.998
98.036,1.003
98.066,1.018
98.096,1.025
98.126,1.031
98.156,1.035
98.186,1.024
98.216,1.029
98.246,1.024
98.276,1.019
98.306,1.007
98.336,1.011
98.366,1.023
98.396,1.025
98.426,1.014
98.456,1.025
98.486,1.027
98.516,1.027
98.546,1.033
98.576,1.029
98.606,1.028
98.636,1.032
98.666,1.042
98.696,1.058
98.726,1.066
98.756,1.065
98.786,1.056
98.816,1.038
98.846,1.017
98.876,0.993
98.906,1.005
98.936,1.033
98.966,1.039
98.996,1.030
99.026,1.026
99.056,0.991
99.086,0.948
99.116,0.942
99.146,0.979
99.176,0.978
99.206,0.984
99.236,0.994
99.266,0.984
99.296,0.988
99.326,1.000
99.356,0.990
99.386,0.993
99.416,0.997
99.446,0.993
99.476,0.998
99.506,0.997
99.536,0.999
99.566,0.994
99.596,1.002
99.626,1.001
99.656,1.004
99.686,0.996
99.716,0.996
99.746,0.999
99.776,1.005
99.806,0.998
99.836,1.007
99.866,0.989
99.896,1.001
99.926,0.996
99.956,0.996
99.986,1.009
100.016,0.992
100.046,0.990
100.076,1.003
100.106,1.004
100.136,0.990
100.166,1.004
100.196,0.991
100.226,1.021
100.256,1.007
100.286,0.976
100.316,0.948
100.346,0.938
100.376,1.008
100.406,1.054
100.436,1.084
100.466,1.041
100.496,1.016
100.526,1.000
100.556,0.979
100.586,0.978
100.616,0.993
100.646,1.037
100.676,1.014
100.706,0.999
100.736,1.012
100.766,0.948
100.796,0.985
100.826,1.019
100.856,1.045
100.886,1.011
100.916,1.004
100.946,1.005
100.976,1.004
101.006,1.017
101.036,0.992
101.066,1.004
101.096,1.015
101.126,1.019
101.156,1.000
101.186,0.994
101.216,1.000
101.246,1.003
101.276,1.005
101.306,0.983
101.336,0.989
101.366,1.017
101.396,0.997
101.426,0.992
101.456,1.012
101.486,1.012
101.516,1.010
101.546,1.022
101.576,1.027
101.606,0.983
101.636,0.985
101.666,1.012
101.696,0.992
101.726,0.986
101.756,0.999
101.786,0.994
101.816,0.993
101.846,0.994
101.876,0.994
101.906,0.998
101.936,1.001
101.966,0.995
101.996,0.979
102.026,0.966
102.056,0.941
102.086,0.850
102.116,0.915
102.146,1.067
102.176,1.143
102.206,1.152
102.236,1.124
102.266,1.073
102.296,0.978
102.326,0.970
102.356,0.985
102.386,1.015
102.416,1.019
102.446,1.015
102.476,1.025
102.506,1.049
102.536,1.019
102.566,1.022
102.596,0.998
102.626,0.968
102.656,0.975
102.686,1.006
102.716,1.017
102.746,1.013
102.776,1.008
102.806,1.006
102.836,1.005
102.866,1.016
102.896,0.989
102.926,0.965
102.956,0.979
102.986,0.990
103.016,0.993
103.046,1.021
103.076,1.046
103.106,1.040
103.136,1.018
103.166,0.982
103.196,0.938
103.226,0.935
103.256,0.966
103.286,1.005
103.316,1.015
103.346,1.037
103.376,1.010
103.406,0.976
103.436,0.969
103.466,1.010
103.496,0.999
103.526,0.997
103.556,1.003
103.586,1.009
103.616,1.017
103.646,1.051
103.676,1.036
103.706,1.016
103.736,1.017
103.766,1.004
103.796,1.013
103.826,1.008
103.856,1.018
103.886,1.026
103.916,1.016
103.946,1.005
103.976,1.000
104.006,1.002
104.036,1.001
104.066,1.012
104.096,1.000
104.126,1.011
104.156,1.006
104.186,1.004
104.216,1.001
104.246,1.008
104.276,1.009
104.306,0.993
104.336,1.007
104.366,1.004
104.396,1.004
104.426,0.993
104.456,0.997
104.486,1.010
104.516,1.008
104.546,1.006
104.576,1.003
104.606,1.004
104.636,1.002
104.666,1.000
104.696,1.006
104.726,1.003
104.756,1.002
104.786,0.999
104.816,1.003
104.846,1.003
104.876,1.009
104.906,1.008
104.936,1.001
104.966,1.004
104.996,1.001
105.026,1.002
105.056,1.007
105.086,1.004
105.116,1.003
105.146,1.000
105.176,0.999
105.206,0.999
105.236,1.002
105.266,1.000
105.296,1.002
105.326,1.000
105.356,1.000
105.386,1.003
105.416,1.001
105.446,0.999
105.476,1.003
105.506,1.004
105.536,1.002
105.566,1.003
105.596,1.000
105.626,0.997
105.656,1.004
105.686,1.003
105.716,1.007
105.746,1.006
105.776,1.004
105.806,1.001
105.836,1.006
105.866,1.000
105.896,0.998
105.926,0.999
105.956,1.001
105.986,1.005
106.016,1.010
106.046,1.004
106.076,1.003
106.106,1.000
106.136,1.006
106.166,1.010
106.196,1.008
106.226,0.999
106.256,0.999
106.286,1.002
106.316,1.001
106.346,0.996
106.376,1.002
106.406,1.008
106.436,0.999
106.466,1.002
106.496,1.000
106.526,0.998
106.556,1.000
106.586,1.005
106.616,1.008
106.646,1.003
106.676,0.996
106.706,1.000
106.736,1.009
106.766,1.005
106.796,1.006
106.826,1.003
106.856,1.002
106.886,1.003
106.916,0.998
106.946,1.000
106.976,1.002
107.006,1.001
107.036,1.004
107.066,1.001
107.096,1.003
107.126,0.998
107.156,1.000
107.186,1.003
107.216,1.003
107.246,1.006
107.276,1.004
107.306,1.006
107.336,1.004
107.366,1.001
107.396,1.005
107.426,1.005
107.456,1.003
107.486,1.001
107.516,1.002
107.546,1.004
107.576,1.000
107.606,1.000
107.636,1.001
107.666,1.005
