df_hash,22ZHK4.1R5J5W
56.245,0.999
56.275,1.002
56.305,1.003
56.335,0.996
56.365,0.991
56.395,0.996
56.425,1.002
56.455,1.002
56.485,0.997
56.515,0.995
56.545,0.998
56.575,0.994
56.605,0.995
56.635,0.997
56.665,0.994
56.695,1.001
56.725,1.006
56.755,1.004
56.785,1.001
56.815,0.999
56.845,0.996
56.875,0.996
56.905,1.005
56.935,0.998
56.965,0.996
56.995,1.002
57.025,1.004
57.055,1.001
57.085,0.995
57.115,0.993
57.145,0.994
57.175,0.999
57.205,0.998
57.235,0.999
57.265,1.001
57.295,1.000
57.325,0.996
57.355,0.992
57.385,0.993
57.415,0.997
57.445,1.001
57.475,0.998
57.505,1.001
57.535,1.003
57.565,1.001
57.595,1.003
57.625,0.996
57.655,0.998
57.685,1.001
57.715,0.997
57.745,0.996
57.775,1.003
57.805,1.004
57.835,1.000
57.865,1.002
57.895,0.995
57.925,0.998
57.955,1.001
57.985,0.995
58.015,1.002
58.045,1.004
58.075,1.001
58.105,0.997
58.135,0.997
58.165,0.998
58.195,0.997
58.225,1.001
58.255,1.003
58.285,0.998
58.315,1.001
58.345,1.002
58.375,0.995
58.405,1.001
58.435,1.000
58.465,0.998
58.495,1.002
58.525,1.008
58.555,1.001
58.585,1.003
58.615,1.001
58.645,0.995
58.675,0.992
58.705,0.999
58.735,1.003
58.765,1.004
58.795,1.003
58.825,1.002
58.855,0.996
58.885,0.998
58.915,0.996
58.945,0.998
58.975,0.999
59.005,1.002
59.035,1.003
59.065,1.004
59.095,1.013
59.125,0.999
59.155,0.994
59.185,0.988
59.215,0.996
59.245,1.000
59.275,0.999
59.305,0.999
59.335,1.003
59.365,0.991
59.395,0.994
59.425,0.994
59.455,1.004
59.485,1.019
59.515,1.000
59.545,1.004
59.575,0.994
59.605,0.993
59.635,0.987
59.665,0.988
59.695,0.994
59.725,1.000
59.755,1.005
59.785,0.993
59.815,0.988
59.845,0.999
59.875,0.996
59.905,0.996
59.935,0.998
59.965,0.998
59.995,1.000
60.025,1.002
60.055,0.997
60.085,0.997
60.115,1.000
60.145,1.000
60.175,0.999
60.205,0.992
60.235,0.990
60.265,0.991
60.295,0.995
60.325,0.999
60.355,1.000
60.385,1.001
60.415,0.997
60.445,1.005
60.475,0.998
60.505,0.994
60.535,0.987
60.565,0.986
60.595,0.996
60.625,0.994
60.655,0.994
60.685,0.996
60.715,0.996
60.745,0.991
60.775,0.999
60.805,0.996
60.835,0.993
60.865,0.992
60.895,0.998
60.925,0.995
60.955,0.989
60.985,0.999
61.015,0.992
61.045,0.995
61.075,0.996
61.105,0.994
61.135,0.994
61.165,0.994
61.195,0.990
61.225,0.992
61.255,0.992
61.285,0.994
61.315,0.994
61.345,1.002
61.375,0.990
61.405,0.994
61.435,0.991
61.465,0.988
61.495,0.994
61.525,0.996
61.555,0.999
61.585,1.001
61.615,0.994
61.645,0.990
61.675,0.992
61.705,0.987
61.735,0.990
61.765,0.988
61.795,0.991
61.825,0.997
61.855,1.002
61.885,1.001
61.915,0.990
61.945,0.992
61.975,0.989
62.005,0.989
62.035,0.988
62.065,0.989
62.095,0.998
62.125,0.991
62.155,0.985
62.185,0.997
62.215,0.994
62.245,0.998
62.275,0.990
62.305,1.000
62.335,0.996
62.365,0.994
62.395,0.991
62.425,0.990
62.455,0.984
62.485,0.993
62.515,0.998
62.545,0.999
62.575,0.997
62.605,0.992
62.635,0.994
62.665,0.989
62.695,0.988
62.725,0.993
62.755,0.998
62.785,0.995
62.815,0.995
62.845,0.987
62.875,0.991
62.905,0.986
62.935,0.990
62.965,0.994
62.995,0.992
63.025,1.006
63.055,0.996
63.085,0.995
63.115,0.986
63.145,0.992
63.175,0.993
63.205,0.994
63.235,1.000
63.265,0.998
63.295,1.000
63.325,0.996
63.355,0.997
63.385,0.990
63.415,0.991
63.445,0.988
63.475,0.994
63.505,1.001
63.535,0.996
63.565,0.991
63.595,0.997
63.625,0.994
63.655,0.988
63.685,0.991
63.715,0.997
63.745,0.994
63.775,0.995
63.805,0.996
63.835,0.996
63.865,0.991
63.895,0.995
63.925,1.000
63.955,1.002
63.985,1.000
64.015,0.997
64.045,0.993
64.075,0.987
64.105,0.996
64.135,0.997
64.165,0.996
64.195,1.003
64.225,0.995
64.255,0.991
64.285,0.999
64.315,0.993
64.345,0.992
64.375,0.998
64.405,1.001
64.435,0.999
64.465,0.991
64.495,0.987
64.525,0.992
64.555,0.993
64.585,0.993
64.615,0.995
64.645,0.992
64.675,0.993
64.705,0.993
64.735,0.990
64.765,0.995
64.795,0.997
64.825,0.993
64.855,0.996
64.885,1.000
64.915,1.005
64.945,0.990
64.975,0.990
65.005,0.993
65.035,0.997
65.065,0.996
65.095,0.996
65.125,0.996
65.155,1.000
65.185,0.998
65.215,0.997
65.245,0.994
65.275,0.991
65.305,0.994
65.335,0.991
65.365,0.996
65.395,0.998
65.425,1.002
65.455,0.994
65.485,0.994
65.515,0.990
65.545,0.993
65.575,0.994
65.605,0.993
65.635,0.997
65.665,0.995
65.695,0.998
65.725,0.997
65.755,0.991
65.785,0.993
65.815,0.997
65.845,0.996
65.875,0.994
65.905,0.993
65.935,0.993
65.965,0.995
65.995,0.996
66.025,0.993
66.055,0.995
66.085,0.998
66.115,0.997
66.145,0.997
66.175,0.994
66.205,0.992
66.235,0.989
66.265,0.994
66.295,0.998
66.325,1.002
66.355,1.000
66.385,0.993
66.415,0.994
66.445,0.997
66.475,0.994
66.505,0.997
66.535,0.997
66.565,0.989
66.595,0.996
66.625,0.993
66.655,0.995
66.685,1.000
66.715,1.001
66.745,0.995
66.775,0.994
66.805,0.990
66.835,0.998
66.865,0.992
66.895,0.992
66.925,0.999
66.955,1.000
66.985,0.996
67.015,0.995
67.045,0.992
67.075,0.995
67.105,0.995
67.135,0.994
67.165,0.997
67.195,0.995
67.225,0.996
67.255,0.997
67.285,1.001
67.315,0.994
67.345,0.996
67.375,0.990
67.405,0.995
67.435,0.993
67.465,0.998
67.495,0.997
67.525,1.000
67.555,0.999
67.585,0.991
67.615,0.993
67.645,0.994
67.675,0.993
67.705,0.998
67.735,0.997
67.765,0.998
67.795,0.999
67.825,0.996
67.855,0.992
67.885,0.995
67.915,0.996
67.945,0.998
67.975,0.996
68.005,0.995
68.035,0.994
68.065,0.999
68.095,0.999
68.125,0.996
68.155,0.992
68.185,0.989
68.215,1.002
68.245,0.996
68.275,0.994
68.305,0.998
68.335,0.998
68.365,0.993
68.395,0.994
68.425,0.993
68.455,0.991
68.485,0.994
68.515,0.995
68.545,0.998
68.575,0.998
68.605,0.993
68.635,0.993
68.665,0.995
68.695,1.000
68.725,0.997
68.755,0.993
68.785,0.996
68.815,0.995
68.845,0.999
68.875,0.997
68.905,0.994
68.935,1.000
68.965,0.999
68.995,0.996
69.025,0.999
69.055,0.997
69.085,0.991
69.115,0.993
69.145,0.994
69.175,0.995
69.205,0.993
69.235,0.995
69.265,0.997
69.295,1.001
69.325,1.000
69.355,0.996
69.385,0.993
69.415,0.994
69.445,0.998
69.475,1.004
69.505,1.003
69.535,1.002
69.565,0.992
69.595,0.985
69.625,0.996
69.655,0.998
69.685,1.002
69.715,1.001
69.745,0.999
69.775,0.993
69.805,0.993
69.835,0.992
69.865,0.996
69.895,1.000
69.925,0.998
69.955,0.996
69.985,0.995
70.015,0.997
70.045,0.996
70.075,0.995
70.105,0.996
70.135,0.995
70.165,0.993
70.195,1.000
70.225,0.999
70.255,0.997
70.285,0.990
70.315,0.993
70.345,0.999
70.375,0.993
70.405,0.998
70.435,1.000
70.465,1.001
70.495,0.996
70.525,0.998
70.555,0.993
70.585,0.997
70.615,1.001
70.645,0.999
70.675,0.996
70.705,0.996
70.735,0.996
70.765,0.994
70.795,0.997
70.825,0.998
70.855,0.999
70.885,0.998
70.915,0.993
70.945,0.996
70.975,0.997
71.005,0.999
71.035,0.998
71.065,0.992
71.095,0.998
71.125,0.993
71.155,0.996
71.185,1.000
71.215,1.002
71.245,0.996
71.275,0.996
71.305,0.997
71.335,0.995
71.365,0.999
71.395,0.997
71.425,0.993
71.455,0.995
71.485,0.996
71.515,0.996
71.545,0.995
71.575,0.997
71.605,0.993
71.635,0.994
71.665,0.997
71.695,0.998
71.725,0.996
71.755,0.991
71.785,0.995
71.815,0.987
71.845,1.003
71.875,1.001
71.905,0.996
71.935,0.996
71.965,0.998
71.995,0.993
72.025,0.990
72.055,1.001
72.085,0.994
72.115,0.988
72.145,0.981
72.175,0.973
72.205,0.974
72.235,0.980
72.265,0.995
72.295,1.000
72.325,1.000
72.355,0.996
72.385,0.985
72.415,0.984
72.445,0.982
72.475,0.986
72.505,0.998
72.535,1.004
72.565,1.017
72.595,1.022
72.625,1.015
72.655,1.018
72.685,1.022
72.715,1.026
72.745,1.023
72.775,1.031
72.805,1.030
72.835,1.030
72.865,1.035
72.895,1.021
72.925,1.005
72.955,1.013
72.985,1.014
73.015,1.021
73.045,1.000
73.075,1.005
73.105,1.014
73.135,1.011
73.165,1.013
73.195,1.010
73.225,1.008
73.255,1.009
73.285,1.008
73.315,1.012
73.345,1.016
73.375,1.007
73.405,1.019
73.435,1.016
73.465,1.016
73.495,1.012
73.525,1.016
73.555,1.030
73.585,1.032
73.615,1.020
73.645,1.018
73.675,1.020
73.705,1.015
73.735,1.010
73.765,1.017
73.795,1.022
73.825,1.021
73.855,1.017
73.885,1.013
73.915,1.015
73.945,1.032
73.975,1.025
74.005,0.993
74.035,1.003
74.065,1.017
74.095,1.005
74.125,1.017
74.155,1.015
74.185,1.022
74.215,1.044
74.245,1.013
74.275,1.002
74.305,1.033
74.335,1.006
74.365,1.001
74.395,1.011
74.425,1.029
74.455,1.028
74.485,1.008
74.515,1.012
74.545,1.005
74.575,1.000
74.605,0.989
74.635,1.004
74.665,1.008
74.695,1.018
74.725,1.000
74.755,0.993
74.785,1.007
74.815,1.003
74.845,0.997
74.875,1.008
74.905,1.023
74.935,1.024
74.965,0.987
74.995,0.977
75.025,0.985
75.055,1.009
75.085,1.015
75.115,1.018
75.145,1.002
75.175,1.000
75.205,1.008
75.235,1.010
75.265,1.013
75.295,1.020
75.325,1.012
75.355,1.013
75.385,0.994
75.415,0.988
75.445,1.006
75.475,1.010
75.505,1.014
75.535,1.015
75.565,1.019
75.595,1.017
75.625,1.013
75.655,1.016
75.685,1.014
75.715,1.001
75.745,1.013
75.775,1.020
75.805,1.036
75.835,1.032
75.865,1.020
75.895,1.005
75.925,0.994
75.955,0.998
75.985,0.993
76.015,1.004
76.045,1.011
76.075,1.005
76.105,1.013
76.135,1.018
76.165,1.015
76.195,1.012
76.225,1.015
76.255,1.019
76.285,1.018
76.315,1.007
76.345,1.000
76.375,1.000
76.405,1.012
76.435,1.014
76.465,1.016
76.495,1.011
76.525,1.008
76.555,1.004
76.585,1.002
76.615,1.008
76.645,1.012
76.675,1.012
76.705,1.009
76.735,1.017
76.765,1.011
76.795,1.006
76.825,1.003
76.855,1.006
76.885,1.006
76.915,1.012
76.945,1.011
76.975,1.007
77.005,1.010
77.035,1.010
77.065,1.010
77.095,1.005
77.125,1.015
77.155,1.005
77.185,1.005
77.215,1.005
77.245,1.007
77.275,1.012
77.305,1.010
77.335,1.007
77.365,1.011
77.395,1.016
77.425,1.010
77.455,1.009
77.485,1.007
77.515,1.005
77.545,1.007
77.575,1.010
77.605,1.011
77.635,1.012
77.665,1.009
77.695,1.008
77.725,1.008
77.755,1.006
77.785,1.009
77.815,1.011
77.845,1.011
77.875,1.006
77.905,1.010
77.935,1.008
77.965,1.000
77.995,1.014
78.025,1.010
78.055,1.004
78.085,1.005
78.115,1.009
78.145,1.011
78.175,1.009
78.205,1.012
78.235,1.004
78.265,1.003
78.295,1.006
78.325,1.009
78.355,1.007
78.385,1.007
78.415,1.010
78.445,1.006
78.475,1.008
78.505,1.012
78.535,1.010
78.565,1.011
78.595,1.012
78.625,1.012
78.655,1.012
78.685,1.006
78.715,1.001
78.745,1.007
78.775,1.008
78.805,1.009
78.835,1.009
78.865,1.012
78.895,1.007
78.925,1.010
78.955,1.010
78.985,1.004
79.015,1.008
79.045,1.005
79.075,1.005
79.105,1.008
79.135,1.012
79.165,1.011
79.195,1.008
79.225,1.010
79.255,1.009
79.285,1.005
79.315,1.012
79.345,1.012
79.375,1.012
79.405,1.009
79.435,1.001
79.465,1.011
79.495,1.009
79.525,1.007
79.555,1.008
79.585,1.013
79.615,1.012
79.645,1.009
79.675,1.010
79.705,1.007
79.735,1.006
79.765,1.006
79.795,1.010
79.825,1.010
79.855,1.006
79.885,1.009
79.915,1.011
79.945,1.007
79.975,1.006
80.005,1.011
80.035,1.009
80.065,1.009
80.095,1.012
80.125,1.010
80.155,1.008
80.185,1.010
80.215,1.013
80.245,1.004
80.275,1.007
80.305,1.007
80.335,1.007
80.365,1.009
80.395,1.013
80.425,1.009
80.455,1.007
80.485,1.009
80.515,1.004
80.545,1.009
80.575,1.009
80.605,1.009
80.635,1.007
80.665,1.014
80.695,1.013
80.725,1.007
80.755,1.005
80.785,1.007
80.815,1.011
80.845,1.009
80.875,1.009
80.905,1.011
80.935,1.013
80.965,1.012
80.995,1.008
81.025,1.012
81.055,1.004
81.085,1.008
81.115,0.999
81.145,1.007
81.175,1.009
81.205,1.008
81.235,1.011
81.265,1.016
81.295,1.012
81.325,1.006
81.355,1.004
81.385,1.006
81.415,1.006
81.445,1.007
81.475,1.009
81.505,1.009
81.535,1.007
81.565,1.010
81.595,1.009
81.625,1.012
81.655,1.005
81.685,1.005
81.715,1.004
81.745,1.005
81.775,1.003
81.805,1.009
81.835,1.009
81.865,1.009
81.895,1.004
81.925,1.013
81.955,1.011
81.985,1.005
82.015,1.007
82.045,1.010
82.075,1.011
82.105,1.011
82.135,1.007
82.165,1.006
82.195,1.001
82.225,1.003
82.255,1.009
82.285,1.009
82.315,1.009
82.345,1.014
82.375,1.007
82.405,1.004
82.435,1.007
82.465,1.011
82.495,1.013
82.525,1.012
82.555,1.009
82.585,1.008
82.615,1.001
82.645,1.012
82.675,1.012
82.705,1.010
82.735,1.010
82.765,1.011
82.795,1.008
82.825,1.006
82.855,1.005
82.885,1.009
82.915,1.010
82.945,1.005
82.975,1.008
83.005,1.010
83.035,1.008
83.065,1.005
83.095,1.008
83.125,1.011
83.155,1.007
83.185,1.014
83.215,1.011
83.245,1.008
83.275,1.010
83.305,1.012
83.335,1.003
83.365,1.010
83.395,1.009
83.425,1.006
83.455,1.011
83.485,1.011
83.515,1.011
83.545,1.008
83.575,1.004
83.605,1.009
83.635,1.007
83.665,1.006
83.695,1.008
83.725,1.008
83.755,1.011
83.785,1.008
83.815,1.006
83.845,1.009
83.875,1.010
83.905,1.011
83.935,1.009
83.965,1.008
83.995,1.009
84.025,1.012
84.055,1.011
84.085,1.005
84.115,1.011
84.145,1.006
84.175,1.005
84.205,1.012
84.235,1.018
84.265,1.011
84.295,1.008
84.325,1.003
84.355,1.010
84.385,1.011
84.415,1.009
84.445,1.008
84.475,1.008
84.505,1.009
84.535,1.009
84.565,1.008
84.595,1.010
84.625,1.009
84.655,1.009
84.685,1.007
84.715,1.006
84.745,1.004
84.775,1.008
84.805,1.009
84.835,1.013
84.865,1.011
84.895,1.004
84.925,1.009
84.955,1.010
84.985,1.011
85.015,1.013
85.045,1.009
85.075,1.008
85.105,1.010
85.135,1.007
85.165,1.006
85.195,1.006
85.225,1.005
85.255,1.013
85.285,1.009
85.315,1.004
85.345,1.003
85.375,1.005
85.405,1.011
85.435,1.021
85.465,1.005
85.495,1.016
85.525,1.013
85.555,1.010
85.585,1.012
85.615,1.003
85.645,0.999
85.675,1.008
85.705,1.017
85.735,1.012
85.765,1.014
85.795,1.017
85.825,1.007
85.855,1.004
85.885,1.007
85.915,1.006
85.945,1.004
85.975,1.009
86.005,1.011
86.035,1.003
86.065,1.007
86.095,1.005
86.125,1.011
86.155,1.008
86.185,1.010
86.215,1.011
86.245,1.011
86.275,1.013
86.305,1.008
86.335,1.003
86.365,1.000
86.395,1.010
86.425,1.012
86.455,1.010
86.485,1.012
86.515,1.005
86.545,1.007
86.575,1.008
86.605,1.012
86.635,1.013
86.665,1.011
86.695,1.014
86.725,1.005
86.755,1.008
86.785,1.002
86.815,1.010
86.845,1.016
86.875,1.015
86.905,1.013
86.935,1.008
86.965,1.007
86.995,1.005
87.025,1.010
87.055,1.013
87.085,1.014
87.115,1.006
87.145,1.007
87.175,1.006
87.205,1.004
87.235,1.012
87.265,1.016
87.295,1.013
87.325,1.010
87.355,1.008
87.385,1.002
87.415,1.004
87.445,1.013
87.475,1.010
87.505,1.010
87.535,1.013
87.565,1.005
87.595,1.004
87.625,1.008
87.655,1.014
87.685,1.014
87.715,1.013
87.745,1.009
87.775,1.008
87.805,1.004
87.835,1.008
87.865,1.006
87.895,1.003
87.925,1.014
87.955,1.015
87.985,1.011
88.015,1.008
88.045,1.006
88.075,1.007
88.105,1.006
88.135,1.008
88.165,1.012
88.195,1.015
88.225,1.005
88.255,1.002
88.285,1.001
88.315,1.003
88.345,1.013
88.375,1.012
88.405,1.012
88.435,1.007
88.465,1.008
88.495,1.007
88.525,1.008
88.555,1.011
88.585,1.014
88.615,1.011
88.645,1.006
88.675,1.012
88.705,1.013
88.735,1.004
88.765,1.009
88.795,1.017
88.825,1.008
88.855,1.013
88.885,1.010
88.915,1.005
88.945,1.004
88.975,1.002
89.005,1.006
89.035,1.010
89.065,1.014
89.095,1.015
89.125,1.011
89.155,1.006
89.185,1.007
89.215,1.009
89.245,1.009
89.275,1.011
89.305,1.010
89.335,1.007
89.365,1.004
89.395,1.011
89.425,1.008
89.455,1.011
89.485,1.015
89.515,1.015
89.545,1.011
89.575,1.009
89.605,1.002
89.635,1.005
89.665,1.006
89.695,1.004
89.725,1.010
89.755,1.013
89.785,1.010
89.815,1.008
89.845,1.007
89.875,1.006
89.905,1.002
89.935,1.009
89.965,1.010
89.995,1.011
90.025,1.010
90.055,1.015
90.085,1.006
90.115,1.012
90.145,1.010
90.175,1.002
90.205,1.006
90.235,1.016
90.265,1.013
90.295,1.008
90.325,1.008
90.355,1.003
90.385,1.005
90.415,1.005
90.445,1.016
90.475,1.019
90.505,1.015
90.535,1.000
90.565,0.999
90.595,1.007
90.625,1.010
90.655,1.016
90.685,1.021
90.715,1.012
90.745,1.003
90.775,1.003
90.805,1.008
90.835,1.011
90.865,1.015
90.895,1.015
90.925,1.007
90.955,1.008
90.985,1.000
91.015,1.002
91.045,1.015
91.075,1.018
91.105,1.015
91.135,1.009
91.165,1.001
91.195,1.003
91.225,1.007
91.255,1.009
91.285,1.012
91.315,1.016
91.345,1.012
91.375,1.008
91.405,1.002
91.435,1.004
91.465,1.011
91.495,1.012
91.525,1.016
91.555,1.012
91.585,1.010
91.615,1.008
91.645,1.003
91.675,1.007
91.705,1.014
91.735,1.013
91.765,1.010
91.795,1.010
91.825,1.007
91.855,1.015
91.885,1.008
91.915,1.013
91.945,1.007
91.975,1.009
92.005,1.006
92.035,1.006
92.065,1.009
92.095,1.010
92.125,1.010
92.155,1.007
92.185,1.012
92.215,1.012
92.245,1.011
92.275,1.010
92.305,1.011
92.335,1.008
92.365,1.011
92.395,1.007
92.425,1.003
92.455,1.010
92.485,1.009
92.515,1.008
92.545,1.009
92.575,1.013
92.605,1.010
92.635,1.007
92.665,1.009
92.695,1.008
92.725,1.008
92.755,1.008
92.785,1.008
92.815,1.015
92.845,1.014
92.875,1.009
92.905,1.003
92.935,1.009
92.965,1.009
92.995,1.010
93.025,1.011
93.055,1.012
93.085,1.008
93.115,1.012
93.145,1.013
93.175,1.003
93.205,1.008
93.235,1.008
93.265,1.010
93.295,1.017
93.325,1.017
93.355,1.011
93.385,1.006
93.415,1.005
93.445,1.009
93.475,1.007
93.505,1.010
93.535,1.011
93.565,1.010
93.595,1.009
93.625,1.008
93.655,1.009
93.685,1.007
93.715,1.011
93.745,1.007
93.775,1.010
93.805,1.007
93.835,1.011
93.865,1.012
93.895,1.013
93.925,1.014
93.955,1.010
93.985,1.004
94.015,1.011
94.045,1.010
94.075,1.009
94.105,1.013
94.135,1.016
94.165,1.009
94.195,1.001
94.225,1.007
94.255,1.011
94.285,1.010
94.315,1.009
94.345,1.008
94.375,1.013
94.405,1.009
94.435,1.008
94.465,1.007
94.495,1.008
94.525,1.007
94.555,1.009
94.585,1.014
94.615,1.010
94.645,1.011
94.675,1.014
94.705,1.012
94.735,1.011
94.765,1.010
94.795,1.007
94.825,1.009
94.855,1.013
94.885,1.012
94.915,1.010
94.945,1.014
94.975,1.009
95.005,1.006
95.035,1.005
95.065,1.007
95.095,1.010
95.125,1.009
95.155,1.012
95.185,1.011
95.215,1.011
95.245,1.010
95.275,1.007
95.305,1.011
95.335,1.009
95.365,1.005
95.395,1.013
95.425,1.015
95.455,1.008
95.485,1.008
95.515,1.004
95.545,1.004
95.575,1.016
95.605,1.014
95.635,1.011
95.665,1.014
95.695,1.013
95.725,1.011
95.755,1.010
95.785,1.009
95.815,1.003
95.845,1.008
95.875,1.007
95.905,1.006
95.935,1.010
95.965,1.011
95.995,1.011
96.025,1.008
96.055,1.007
96.085,1.007
96.115,1.010
96.145,1.014
96.175,1.013
96.205,1.011
96.235,1.008
96.265,1.002
96.295,1.008
96.325,1.012
96.355,1.008
96.385,1.013
96.415,1.014
96.445,1.009
96.475,1.008
96.505,1.013
96.535,1.010
96.565,1.009
96.595,1.012
96.625,1.009
96.655,1.013
96.685,1.010
96.715,1.012
96.745,1.006
96.775,1.012
96.805,1.010
96.835,1.007
96.865,1.012
96.895,1.014
96.925,1.010
96.955,1.010
96.985,1.011
97.015,1.010
97.045,1.011
97.075,1.010
97.105,1.004
97.135,1.015
97.165,1.008
97.195,1.006
97.225,1.010
97.255,1.013
97.285,1.008
97.315,1.009
97.345,1.005
97.375,1.008
97.405,1.006
97.435,1.006
97.465,1.011
97.495,1.017
97.525,1.010
97.555,1.010
97.585,1.007
97.615,1.012
97.645,1.011
97.675,1.012
97.705,1.014
97.735,1.009
97.765,1.009
97.795,1.009
97.825,1.006
97.855,1.004
97.885,1.006
97.915,1.010
97.945,1.011
97.975,1.020
98.005,1.014
98.035,1.014
98.065,1.005
98.095,1.007
98.125,1.009
98.155,1.007
98.185,1.010
98.215,1.017
98.245,1.013
98.275,1.007
98.305,1.010
98.335,1.005
98.365,1.002
98.395,1.006
98.425,1.009
98.455,1.017
98.485,1.018
98.515,1.015
98.545,1.009
98.575,1.005
98.605,1.003
98.635,1.012
98.665,1.021
98.695,1.020
98.725,1.014
98.755,1.005
98.785,0.993
98.815,0.997
98.845,1.009
98.875,1.017
98.905,1.020
98.935,1.009
98.965,1.010
98.995,1.009
99.025,1.005
99.055,1.008
99.085,1.008
99.115,1.011
99.145,1.013
99.175,1.010
99.205,1.004
99.235,1.003
99.265,1.007
99.295,1.016
99.325,1.021
99.355,1.016
99.385,1.006
99.415,1.011
99.445,1.013
99.475,1.010
99.505,1.013
99.535,1.013
99.565,1.014
99.595,1.012
99.625,1.004
99.655,1.003
99.685,1.010
99.715,1.016
99.745,1.016
99.775,1.010
99.805,1.003
99.835,1.012
99.865,1.011
99.895,1.015
99.925,1.018
99.955,1.018
99.985,1.019
100.015,1.011
100.045,1.009
100.075,1.012
100.105,1.006
100.135,1.020
100.165,1.012
100.195,1.006
100.225,1.010
100.255,1.013
100.285,1.013
100.315,1.016
100.345,1.005
100.375,1.016
100.405,1.025
100.435,1.019
100.465,1.006
100.495,1.001
100.525,1.008
100.555,1.013
100.585,1.011
100.615,1.005
100.645,1.011
100.675,1.013
100.705,1.012
100.735,1.012
100.765,1.016
100.795,1.011
100.825,1.008
100.855,1.000
100.885,1.012
100.915,1.012
100.945,1.010
100.975,1.014
101.005,1.013
101.035,1.003
101.065,1.004
101.095,1.001
101.125,1.006
101.155,1.016
101.185,1.015
101.215,1.020
101.245,1.017
101.275,1.008
101.305,1.002
101.335,1.005
101.365,1.010
101.395,1.009
101.425,1.010
101.455,1.014
101.485,1.017
101.515,1.013
101.545,1.008
101.575,1.009
101.605,1.005
101.635,1.008
101.665,1.009
101.695,1.010
101.725,1.014
101.755,1.013
101.785,1.006
101.815,1.009
101.845,1.006
101.875,1.004
101.905,1.013
101.935,1.007
101.965,1.008
101.995,1.011
102.025,1.010
102.055,1.009
102.085,1.010
102.115,1.010
102.145,1.009
102.175,1.012
102.205,1.013
102.235,1.011
102.265,1.014
102.295,1.008
102.325,1.005
102.355,1.006
102.385,1.008
102.415,1.009
102.445,1.009
102.475,1.008
102.505,1.015
102.535,1.023
102.565,1.009
102.595,1.015
102.625,1.016
102.655,0.986
102.685,0.998
102.715,1.006
102.745,1.008
102.775,1.017
102.805,1.021
102.835,1.017
102.865,1.009
102.895,1.010
102.925,1.009
102.955,1.004
102.985,1.001
103.015,1.003
103.045,1.013
103.075,1.016
103.105,1.012
103.135,1.019
103.165,1.012
103.195,1.004
103.225,1.005
103.255,0.997
103.285,1.004
103.315,1.006
103.345,1.015
103.375,1.012
103.405,1.007
103.435,1.010
103.465,1.008
103.495,1.004
103.525,1.008
103.555,1.015
103.585,1.016
103.615,1.013
103.645,1.010
103.675,1.007
103.705,1.007
103.735,1.007
103.765,1.006
103.795,1.011
103.825,1.013
103.855,1.009
103.885,1.005
103.915,1.009
103.945,1.014
103.975,1.010
104.005,1.009
104.035,1.009
104.065,1.010
104.095,1.008
104.125,1.009
104.155,1.011
104.185,1.010
104.215,1.012
104.245,1.014
104.275,1.009
104.305,1.003
104.335,1.012
104.365,1.012
104.395,1.011
104.425,1.012
104.455,1.013
104.485,1.005
104.515,1.008
104.545,1.007
104.575,1.007
104.605,1.010
104.635,1.002
104.665,1.010
104.695,1.013
104.725,1.008
104.755,1.006
104.785,1.008
104.815,1.008
104.845,1.013
104.875,1.010
104.905,1.012
104.935,1.013
104.965,1.010
104.995,1.004
105.025,1.005
105.055,1.010
105.085,1.010
105.115,1.010
105.145,1.016
105.175,1.014
105.205,1.010
105.235,1.010
105.265,1.003
105.295,1.005
105.325,1.011
105.355,1.008
105.385,1.010
105.415,1.013
105.445,1.013
105.475,1.011
105.505,1.007
105.535,1.004
105.565,0.999
105.595,1.011
105.625,1.021
105.655,1.024
105.685,1.018
105.715,1.003
105.745,1.005
105.775,1.015
105.805,1.023
105.835,1.039
105.865,1.050
105.895,1.018
105.925,1.010
105.955,1.017
105.985,1.001
106.015,1.007
106.045,1.013
106.075,0.994
106.105,0.993
106.135,0.995
106.165,0.997
106.195,1.000
106.225,1.007
106.255,1.007
106.285,1.006
106.315,1.003
106.345,1.001
106.375,1.006
106.405,1.016
106.435,1.021
106.465,1.028
106.495,1.026
106.525,1.022
106.555,1.020
106.585,1.012
106.615,1.009
106.645,1.009
106.675,1.021
106.705,1.047
106.735,1.012
106.765,0.995
106.795,0.989
106.825,0.967
106.855,0.960
106.885,0.981
106.915,1.012
106.945,1.036
106.975,1.046
107.005,1.058
107.035,1.053
107.065,1.032
107.095,1.021
107.125,1.005
107.155,0.996
107.185,1.005
107.215,1.017
107.245,1.023
107.275,1.022
107.305,1.030
107.335,1.026
107.365,1.022
107.395,1.014
107.425,1.005
