df_hash,22ZHK4.1R5J5W
368.915,847
368.940,872
368.965,829
368.990,744
369.015,657
369.040,586
369.065,509
369.090,406
369.115,288
369.140,189
369.165,131
369.190,106
369.215,91
369.240,67
369.265,23
369.290,-44
369.315,-135
369.340,-230
369.365,-304
369.390,-354
369.415,-408
369.440,-496
369.465,-609
369.490,-693
369.515,-695
369.540,-622
369.565,-530
369.590,-466
369.615,-419
369.640,-344
369.665,-213
369.690,-51
369.715,94
369.740,207
369.765,301
369.790,391
369.815,466
369.840,505
369.865,507
369.890,502
369.915,515
369.940,542
369.965,557
369.990,546
370.015,513
370.040,474
370.065,432
370.090,383
370.115,330
370.140,280
370.165,235
370.190,182
370.215,116
370.240,59
370.265,53
370.290,116
370.315,225
370.340,331
370.365,404
370.390,450
370.415,491
370.440,526
370.465,532
370.490,494
370.515,424
370.540,356
370.565,307
370.590,267
370.615,219
370.640,163
370.665,117
370.690,93
370.715,83
370.740,67
370.765,39
370.790,9
370.815,-3
370.840,0
370.865,8
370.890,7
370.915,-3
370.940,-25
370.965,-60
370.990,-113
371.015,-171
371.040,-197
371.065,-149
371.090,-22
371.115,142
371.140,278
371.165,352
371.190,386
371.215,428
371.240,504
371.265,587
371.290,623
371.315,593
371.340,529
371.365,492
371.390,517
371.415,583
371.440,639
371.465,649
371.490,607
371.515,527
371.540,419
371.565,286
371.590,135
371.615,-19
371.640,-165
371.665,-298
371.690,-414
371.715,-501
371.740,-542
371.765,-530
371.790,-478
371.815,-400
371.840,-294
371.865,-146
371.890,34
371.915,207
371.940,316
371.965,338
371.990,307
372.015,278
372.040,282
372.065,310
372.090,341
372.115,383
372.140,465
372.165,586
372.190,686
372.215,677
372.240,524
372.265,288
372.290,79
372.315,-32
372.340,-74
372.365,-128
372.390,-235
372.415,-349
372.440,-376
372.465,-271
372.490,-81
372.515,95
372.540,203
372.565,265
372.590,345
372.615,465
372.640,585
372.665,644
372.690,625
372.715,563
372.740,505
372.765,459
372.790,407
372.815,339
372.840,276
372.865,246
372.890,251
372.915,267
372.940,275
372.965,281
372.990,294
373.015,291
373.040,219
373.065,41
373.090,-217
373.115,-473
373.140,-637
373.165,-672
373.190,-594
373.215,-440
373.240,-243
373.265,-24
373.290,190
373.315,374
373.340,507
373.365,586
373.390,624
373.415,627
373.440,601
373.465,553
373.490,504
373.515,472
373.540,457
373.565,444
373.590,413
373.615,358
373.640,290
373.665,224
373.690,170
373.715,119
373.740,56
373.765,-31
373.790,-136
373.815,-230
373.840,-277
373.865,-253
373.890,-169
373.915,-57
373.940,42
373.965,110
373.990,145
374.015,158
374.040,157
374.065,146
374.090,131
374.115,127
374.140,151
374.165,204
374.190,268
374.215,313
374.240,321
374.265,298
374.290,273
374.315,267
374.340,277
374.365,278
374.390,246
374.415,188
374.440,128
374.465,81
374.490,39
374.515,-18
374.540,-86
374.565,-123
374.590,-83
374.615,36
374.640,191
374.665,320
374.690,401
374.715,452
374.740,500
374.765,544
374.790,557
374.815,523
374.840,461
374.865,407
374.890,385
374.915,389
374.940,396
374.965,390
374.990,368
375.015,336
375.040,295
375.065,248
375.090,198
375.115,147
375.140,96
375.165,46
375.190,2
375.215,-29
375.240,-59
375.265,-111
375.290,-195
375.315,-280
375.340,-306
375.365,-235
375.390,-86
375.415,67
375.440,170
375.465,223
375.490,272
375.515,351
375.540,442
375.565,497
375.590,491
375.615,449
375.640,413
375.665,402
375.690,397
375.715,373
375.740,328
375.765,280
375.790,245
375.815,215
375.840,175
375.865,122
375.890,68
375.915,16
375.940,-41
375.965,-121
375.990,-208
376.015,-266
376.040,-255
376.065,-175
376.090,-64
376.115,34
376.140,102
376.165,155
376.190,211
376.215,270
376.240,309
376.265,314
376.290,295
376.315,280
376.340,286
376.365,304
376.390,312
376.415,295
376.440,261
376.465,227
376.490,203
376.515,183
376.540,161
376.565,138
376.590,123
376.615,113
376.640,94
376.665,54
376.690,2
376.715,-28
376.740,-9
376.765,56
376.790,132
376.815,176
376.840,180
376.865,164
376.890,156
376.915,156
376.940,149
376.965,127
376.990,108
377.015,124
377.040,186
377.065,280
377.090,380
377.115,467
377.140,539
377.165,584
377.190,587
377.215,540
377.240,463
377.265,387
377.290,325
377.315,254
377.340,144
377.365,1
377.390,-126
377.415,-193
377.440,-198
377.465,-181
377.490,-176
377.515,-173
377.540,-137
377.565,-50
377.590,65
377.615,170
377.640,247
377.665,307
377.690,362
377.715,404
377.740,423
377.765,426
377.790,438
377.815,470
377.840,497
377.865,476
377.890,383
377.915,236
377.940,81
377.965,-37
377.990,-98
378.015,-105
378.040,-84
378.065,-79
378.090,-117
378.115,-184
378.140,-214
378.165,-148
378.190,11
378.215,192
378.240,317
378.265,365
378.290,389
378.315,440
378.340,516
378.365,567
378.390,558
378.415,507
378.440,464
378.465,448
378.490,442
378.515,418
378.540,375
378.565,333
378.590,302
378.615,266
378.640,211
378.665,141
378.690,68
378.715,-8
378.740,-103
378.765,-215
378.790,-313
378.815,-361
378.840,-359
378.865,-346
378.890,-352
378.915,-358
378.940,-314
378.965,-192
378.990,-24
379.015,128
379.040,235
379.065,313
379.090,395
379.115,485
379.140,556
379.165,581
379.190,568
379.215,544
379.240,527
379.265,513
379.290,487
379.315,443
379.340,392
379.365,346
379.390,312
379.415,291
379.440,277
379.465,262
379.490,234
379.515,189
379.540,135
379.565,81
379.590,27
379.615,-39
379.640,-121
379.665,-190
379.690,-197
379.715,-114
379.740,40
379.765,208
379.790,338
379.815,418
379.840,474
379.865,529
379.890,574
379.915,583
379.940,538
379.965,454
379.990,368
380.015,308
380.040,279
380.065,266
380.090,248
380.115,211
380.140,156
380.165,90
380.190,28
380.215,-16
380.240,-34
380.265,-30
380.290,-26
380.315,-45
380.340,-96
380.365,-161
380.390,-207
380.415,-208
380.440,-165
380.465,-100
380.490,-41
380.515,3
380.540,43
380.565,91
380.590,146
380.615,193
380.640,220
380.665,229
380.690,227
380.715,223
380.740,214
380.765,198
380.790,180
380.815,167
380.840,158
380.865,141
380.890,106
380.915,61
380.940,27
380.965,11
380.990,-1
381.015,-42
381.040,-112
381.065,-171
381.090,-164
381.115,-67
381.140,89
381.165,245
381.190,360
381.215,445
381.240,530
381.265,626
381.290,708
381.315,744
381.340,726
381.365,679
381.390,632
381.415,595
381.440,555
381.465,504
381.490,444
381.515,381
381.540,312
381.565,229
381.590,133
381.615,39
381.640,-32
381.665,-79
381.690,-114
381.715,-151
381.740,-194
381.765,-238
381.790,-276
381.815,-300
381.840,-291
381.865,-229
381.890,-111
381.915,38
381.940,181
381.965,299
381.990,402
382.015,508
382.040,608
382.065,663
382.090,641
382.115,557
382.140,466
382.165,413
382.190,398
382.215,388
382.240,355
382.265,307
382.290,272
382.315,261
382.340,255
382.365,229
382.390,182
382.415,133
382.440,93
382.465,50
382.490,-17
382.515,-105
382.540,-175
382.565,-179
382.590,-101
382.615,35
382.640,186
382.665,313
382.690,403
382.715,456
382.740,472
382.765,448
382.790,391
382.815,318
382.840,249
382.865,199
382.890,167
382.915,144
382.940,121
382.965,92
382.990,54
383.015,3
383.040,-60
383.065,-125
383.090,-174
383.115,-198
383.140,-208
383.165,-229
383.190,-276
383.215,-341
383.240,-393
383.265,-413
383.290,-401
383.315,-365
383.340,-297
383.365,-173
383.390,20
383.415,256
383.440,475
383.465,624
383.490,694
383.515,712
383.540,713
383.565,715
383.590,725
383.615,748
383.640,787
383.665,824
383.690,825
383.715,769
383.740,674
383.765,578
383.790,504
383.815,437
383.840,347
383.865,232
383.890,119
383.915,30
383.940,-46
383.965,-139
383.990,-245
384.015,-324
384.040,-329
384.065,-258
384.090,-150
384.115,-38
384.140,79
384.165,216
384.190,348
384.215,409
384.240,350
384.265,189
384.290,8
384.315,-107
384.340,-129
384.365,-78
384.390,9
384.415,104
384.440,172
384.465,175
384.490,103
384.515,1
384.540,-47
384.565,-1
384.590,93
384.615,130
384.640,38
384.665,-140
384.690,-288
384.715,-310
384.740,-209
384.765,-71
384.790,25
384.815,74
384.840,123
384.865,213
384.890,333
384.915,434
384.940,481
384.965,474
384.990,437
385.015,379
385.040,297
385.065,194
385.090,102
385.115,68
385.140,109
385.165,198
385.190,275
385.215,299
385.240,273
385.265,231
385.290,203
385.315,192
385.340,185
385.365,176
385.390,182
385.415,222
385.440,301
385.465,404
385.490,506
385.515,591
385.540,657
385.565,711
385.590,755
385.615,784
385.640,789
385.665,768
385.690,730
385.715,698
385.740,686
385.765,689
385.790,684
385.815,653
385.840,607
385.865,574
385.890,570
385.915,562
385.940,489
385.965,301
385.990,5
386.015,-332
386.040,-626
386.065,-814
386.090,-875
386.115,-825
386.140,-702
386.165,-553
386.190,-412
386.215,-295
386.240,-193
386.265,-96
386.290,-6
386.315,61
386.340,99
386.365,109
386.390,109
386.415,108
386.440,105
386.465,99
386.490,95
386.515,102
386.540,122
386.565,144
386.590,154
386.615,152
386.640,144
386.665,138
386.690,131
386.715,118
386.740,92
386.765,50
386.790,-9
386.815,-83
386.840,-147
386.865,-172
386.890,-140
386.915,-65
386.940,16
386.965,74
386.990,101
387.015,106
387.040,92
387.065,52
387.090,-16
387.115,-93
387.140,-135
387.165,-109
387.190,-10
387.215,134
387.240,285
387.265,410
387.290,498
387.315,556
387.340,596
387.365,626
387.390,634
387.415,602
387.440,528
387.465,433
387.490,346
387.515,275
387.540,198
387.565,93
387.590,-27
387.615,-117
387.640,-131
387.665,-69
387.690,27
387.715,116
387.740,186
387.765,253
387.790,322
387.815,377
387.840,398
387.865,387
387.890,369
387.915,370
387.940,391
387.965,415
387.990,425
388.015,419
388.040,407
388.065,404
388.090,423
388.115,468
388.140,528
388.165,573
388.190,574
388.215,528
388.240,465
388.265,432
388.290,460
388.315,551
388.340,689
388.365,845
388.390,981
388.415,1046
388.440,999
388.465,842
388.490,629
388.515,431
388.540,280
388.565,142
388.590,-48
388.615,-329
388.640,-671
388.665,-994
388.690,-1215
388.715,-1289
388.740,-1218
388.765,-1041
388.790,-810
388.815,-580
388.840,-395
388.865,-273
388.890,-208
388.915,-179
388.940,-162
388.965,-139
388.990,-99
389.015,-33
389.040,63
389.065,187
389.090,324
389.115,451
389.140,544
389.165,592
389.190,605
389.215,605
389.240,615
389.265,635
389.290,654
389.315,665
389.340,674
389.365,689
389.390,695
389.415,652
389.440,524
389.465,319
389.490,102
389.515,-48
389.540,-96
389.565,-73
389.590,-42
389.615,-46
389.640,-78
389.665,-109
389.690,-116
389.715,-101
389.740,-81
389.765,-62
389.790,-41
389.815,-16
389.840,7
389.865,22
389.890,28
389.915,29
389.940,33
389.965,43
389.990,62
390.015,94
390.040,138
390.065,184
390.090,214
390.115,215
390.140,198
390.165,185
390.190,191
390.215,207
390.240,209
390.265,184
390.290,148
390.315,138
390.340,179
390.365,264
390.390,365
390.415,454
390.440,524
390.465,580
390.490,629
390.515,661
390.540,666
390.565,643
390.590,604
390.615,566
390.640,540
390.665,520
390.690,494
390.715,453
390.740,401
390.765,348
390.790,302
390.815,261
390.840,211
390.865,143
390.890,60
390.915,-22
390.940,-91
390.965,-149
390.990,-214
391.015,-293
391.040,-367
391.065,-398
391.090,-362
391.115,-271
391.140,-165
391.165,-75
391.190,-6
391.215,57
391.240,128
391.265,201
391.290,263
391.315,308
391.340,342
391.365,369
391.390,390
391.415,404
391.440,415
391.465,423
391.490,418
391.515,383
391.540,316
391.565,238
391.590,178
391.615,145
391.640,117
391.665,70
391.690,0
391.715,-72
391.740,-132
391.765,-190
391.790,-262
391.815,-339
391.840,-382
391.865,-350
391.890,-245
391.915,-110
391.940,2
391.965,82
391.990,147
392.015,216
392.040,275
392.065,298
392.090,280
392.115,254
392.140,264
392.165,326
392.190,410
392.215,469
392.240,479
392.265,459
392.290,443
392.315,449
392.340,462
392.365,458
392.390,430
392.415,397
392.440,376
392.465,361
392.490,323
392.515,244
392.540,147
392.565,84
392.590,98
392.615,183
392.640,290
392.665,367
392.690,399
392.715,408
392.740,422
392.765,444
392.790,450
392.815,421
392.840,363
392.865,306
392.890,274
392.915,268
392.940,271
392.965,265
392.990,245
393.015,218
393.040,189
393.065,159
393.090,129
393.115,102
393.140,77
393.165,49
393.190,7
393.215,-49
393.240,-111
393.265,-160
393.290,-193
393.315,-227
393.340,-277
393.365,-331
393.390,-345
393.415,-279
393.440,-144
393.465,1
393.490,97
393.515,130
393.540,141
393.565,179
393.590,247
393.615,300
393.640,299
393.665,256
393.690,222
393.715,234
393.740,279
393.765,309
393.790,295
393.815,252
393.840,218
393.865,208
393.890,206
393.915,183
393.940,136
393.965,91
393.990,73
394.015,81
394.040,94
394.065,95
394.090,87
394.115,84
394.140,85
394.165,71
394.190,26
394.215,-40
394.240,-90
394.265,-80
394.290,3
394.315,137
394.340,276
394.365,389
394.390,469
394.415,526
394.440,565
394.465,582
394.490,573
394.515,546
394.540,520
394.565,508
394.590,507
394.615,506
394.640,496
394.665,472
394.690,438
394.715,395
394.740,343
394.765,284
394.790,223
394.815,162
394.840,101
394.865,45
394.890,-1
394.915,-41
394.940,-88
394.965,-156
394.990,-239
395.015,-299
395.040,-292
395.065,-207
395.090,-79
395.115,35
395.140,106
395.165,146
395.190,187
395.215,242
395.240,298
395.265,331
395.290,336
395.315,328
395.340,322
395.365,322
395.390,325
395.415,326
395.440,323
395.465,311
395.490,285
395.515,245
395.540,197
395.565,147
395.590,93
395.615,29
395.640,-40
395.665,-104
395.690,-160
395.715,-222
395.740,-304
395.765,-388
395.790,-428
395.815,-384
395.840,-266
395.865,-123
395.890,-4
395.915,86
395.940,175
395.965,275
395.990,362
396.015,406
396.040,407
396.065,399
396.090,412
396.115,443
396.140,462
396.165,455
396.190,435
396.215,420
396.240,408
396.265,377
396.290,329
396.315,296
396.340,312
396.365,374
396.390,431
396.415,436
396.440,380
396.465,297
396.490,220
396.515,160
396.540,118
396.565,105
396.590,140
396.615,211
396.640,274
396.665,283
396.690,238
396.715,192
396.740,198
396.765,254
396.790,308
396.815,310
396.840,263
396.865,210
396.890,190
396.915,202
396.940,222
396.965,236
396.990,252
397.015,277
397.040,302
397.065,310
397.090,303
397.115,295
397.140,295
397.165,282
397.190,229
397.215,129
397.240,19
397.265,-53
397.290,-57
397.315,6
397.340,123
397.365,275
397.390,438
397.415,583
397.440,685
397.465,740
397.490,764
397.515,765
397.540,727
397.565,630
397.590,475
397.615,287
397.640,82
397.665,-155
397.690,-441
397.715,-747
397.740,-994
397.765,-1111
397.790,-1105
397.815,-1046
397.840,-1007
397.865,-995
397.890,-980
397.915,-950
397.940,-937
397.965,-967
397.990,-994
398.015,-922
398.040,-682
398.065,-307
398.090,93
398.115,413
398.140,611
398.165,707
398.190,743
398.215,757
398.240,784
398.265,847
398.290,939
398.315,1023
398.340,1064
398.365,1069
398.390,1075
398.415,1106
398.440,1139
398.465,1137
398.490,1096
398.515,1044
398.540,992
398.565,910
398.590,759
398.615,559
398.640,393
398.665,335
398.690,377
398.715,436
398.740,439
398.765,390
398.790,346
398.815,347
398.840,382
398.865,423
398.890,465
398.915,520
398.940,585
398.965,635
398.990,651
399.015,649
399.040,648
399.065,636
399.090,564
399.115,400
399.140,169
399.165,-66
399.190,-257
399.215,-394
399.240,-490
399.265,-555
399.290,-613
399.315,-717
399.340,-918
399.365,-1197
399.390,-1439
399.415,-1517
399.440,-1405
399.465,-1212
399.490,-1069
399.515,-999
399.540,-901
399.565,-674
399.590,-338
399.615,-27
399.640,136
399.665,150
399.690,111
399.715,109
399.740,161
399.765,225
399.790,272
399.815,302
399.840,328
399.865,345
399.890,339
399.915,311
399.940,273
399.965,237
399.990,206
400.015,191
400.040,217
400.065,296
400.090,404
400.115,495
400.140,549
400.165,597
400.190,683
400.215,801
400.240,892
400.265,901
400.290,850
400.315,823
400.340,883
400.365,1004
400.390,1097
400.415,1092
400.440,1001
400.465,897
400.490,841
400.515,844
400.540,867
400.565,856
400.590,769
400.615,599
400.640,384
400.665,198
400.690,103
400.715,96
400.740,110
400.765,80
400.790,22
400.815,18
400.840,122
400.865,277
400.890,350
400.915,259
400.940,57
400.965,-119
400.990,-189
401.015,-193
401.040,-228
401.065,-322
401.090,-404
401.115,-396
401.140,-311
401.165,-248
401.190,-278
401.215,-361
401.240,-395
401.265,-335
401.290,-249
401.315,-246
401.340,-350
401.365,-476
401.390,-502
401.415,-391
401.440,-206
401.465,-38
401.490,71
401.515,151
401.540,239
401.565,335
401.590,405
401.615,420
401.640,385
401.665,333
401.690,295
401.715,288
401.740,303
401.765,324
401.790,334
401.815,324
401.840,299
401.865,269
401.890,238
401.915,208
401.940,176
401.965,144
401.990,112
402.015,70
402.040,6
402.065,-68
402.090,-112
402.115,-79
402.140,39
402.165,203
402.190,348
402.215,442
402.240,501
402.265,560
402.290,629
402.315,685
402.340,710
402.365,709
402.390,704
402.415,711
402.440,724
402.465,738
402.490,753
402.515,767
402.540,752
402.565,667
402.590,505
402.615,315
402.640,165
402.665,83
402.690,22
402.715,-90
402.740,-290
402.765,-547
402.790,-803
402.815,-1015
402.840,-1164
402.865,-1227
402.890,-1167
402.915,-957
402.940,-632
402.965,-276
402.990,23
403.015,232
403.040,368
403.065,461
403.090,523
403.115,546
403.140,541
403.165,535
403.190,558
403.215,610
403.240,664
403.265,687
403.290,666
403.315,608
403.340,526
403.365,433
403.390,342
403.415,266
403.440,216
403.465,184
403.490,152
403.515,101
403.540,27
403.565,-61
403.590,-151
403.615,-231
403.640,-288
403.665,-299
403.690,-249
403.715,-146
403.740,-26
403.765,68
403.790,116
403.815,129
403.840,133
403.865,136
403.890,132
403.915,117
403.940,119
403.965,178
403.990,313
404.015,502
404.040,697
404.065,874
404.090,1037
404.115,1197
404.140,1329
404.165,1376
404.190,1290
404.215,1078
404.240,800
404.265,520
404.290,270
404.315,44
404.340,-174
404.365,-392
404.390,-599
404.415,-774
404.440,-886
404.465,-899
404.490,-785
404.515,-553
404.540,-256
404.565,37
404.590,276
404.615,442
404.640,534
404.665,552
404.690,494
404.715,378
404.740,249
404.765,155
404.790,122
404.815,135
404.840,165
404.865,189
404.890,202
404.915,207
404.940,199
404.965,169
404.990,110
405.015,29
405.040,-53
405.065,-120
405.090,-162
405.115,-186
405.140,-205
405.165,-223
405.190,-224
405.215,-187
405.240,-97
405.265,38
405.290,186
405.315,312
405.340,396
405.365,439
405.390,458
405.415,470
405.440,481
405.465,488
405.490,480
405.515,452
405.540,416
405.565,391
405.590,385
405.615,385
405.640,368
405.665,326
405.690,273
405.715,234
405.740,215
405.765,195
405.790,151
405.815,82
405.840,12
405.865,-43
405.890,-94
405.915,-153
405.940,-210
405.965,-222
405.990,-155
406.015,-19
406.040,131
406.065,245
406.090,312
406.115,362
406.140,421
406.165,485
406.190,522
406.215,507
406.240,449
406.265,379
406.290,327
406.315,301
406.340,290
406.365,280
406.390,262
406.415,235
406.440,207
406.465,184
406.490,166
406.515,145
406.540,116
406.565,76
406.590,27
406.615,-29
406.640,-99
406.665,-175
406.690,-231
406.715,-232
406.740,-157
406.765,-27
406.790,111
406.815,217
406.840,280
406.865,322
406.890,359
406.915,388
406.940,395
406.965,372
406.990,334
407.015,303
407.040,284
407.065,270
407.090,251
407.115,230
407.140,219
407.165,220
407.190,223
407.215,212
407.240,184
407.265,148
407.290,113
407.315,71
407.340,3
407.365,-91
407.390,-182
407.415,-218
407.440,-173
407.465,-68
407.490,43
407.515,117
407.540,156
407.565,198
407.590,272
407.615,365
407.640,429
407.665,430
407.690,374
407.715,305
407.740,264
407.765,259
407.790,268
407.815,267
407.840,248
407.865,215
407.890,176
407.915,130
407.940,80
407.965,35
407.990,-1
408.015,-40
408.040,-93
408.065,-161
408.090,-220
408.115,-232
408.140,-180
408.165,-79
408.190,28
408.215,112
408.240,170
408.265,227
408.290,302
408.315,392
408.340,473
408.365,526
408.390,550
408.415,554
408.440,549
408.465,537
408.490,518
408.515,495
408.540,472
408.565,443
408.590,396
408.615,323
408.640,236
408.665,156
408.690,101
408.715,59
408.740,8
408.765,-66
408.790,-145
408.815,-193
408.840,-180
408.865,-107
408.890,-1
408.915,112
408.940,219
408.965,317
408.990,399
409.015,456
409.040,479
409.065,472
409.090,451
409.115,431
409.140,422
409.165,421
409.190,420
409.215,408
409.240,380
409.265,336
409.290,283
409.315,226
409.340,166
409.365,100
409.390,29
409.415,-39
409.440,-101
409.465,-159
409.490,-223
409.515,-294
409.540,-350
409.565,-358
409.590,-300
409.615,-190
409.640,-65
409.665,48
409.690,148
409.715,249
409.740,355
409.765,443
409.790,489
409.815,485
409.840,453
409.865,421
409.890,400
409.915,381
409.940,349
409.965,304
409.990,254
410.015,203
410.040,144
410.065,68
410.090,-25
410.115,-122
410.140,-205
410.165,-269
410.190,-322
410.215,-378
410.240,-445
410.265,-509
410.290,-543
410.315,-523
410.340,-444
410.365,-328
410.390,-209
410.415,-112
410.440,-38
410.465,25
410.490,94
410.515,170
410.540,243
410.565,309
410.590,365
410.615,413
410.640,454
410.665,497
410.690,560
410.715,661
410.740,786
410.765,889
410.790,916
410.815,853
410.840,749
410.865,674
410.890,671
410.915,714
410.940,738
410.965,694
410.990,583
411.015,443
411.040,314
411.065,221
411.090,172
411.115,171
411.140,217
411.165,300
411.190,396
411.215,480
411.240,529
411.265,525
411.290,463
411.315,357
411.340,242
411.365,159
411.390,123
411.415,113
411.440,90
411.465,41
411.490,-14
411.515,-47
411.540,-55
411.565,-71
411.590,-119
411.615,-194
411.640,-260
411.665,-294
411.690,-308
411.715,-329
411.740,-370
411.765,-420
411.790,-463
411.815,-499
411.840,-537
411.865,-565
411.890,-554
411.915,-479
411.940,-344
411.965,-181
411.990,-18
412.015,135
412.040,284
412.065,418
412.090,519
412.115,574
412.140,595
412.165,607
412.190,623
412.215,636
412.240,633
412.265,612
412.290,578
412.315,534
412.340,472
412.365,392
412.390,309
412.415,253
412.440,237
412.465,243
412.490,234
412.515,185
412.540,111
412.565,52
412.590,47
412.615,101
412.640,190
412.665,277
412.690,338
412.715,371
412.740,391
412.765,409
412.790,422
412.815,418
412.840,392
412.865,353
412.890,319
412.915,297
412.940,276
412.965,242
412.990,194
413.015,144
413.040,108
413.065,79
413.090,38
413.115,-21
413.140,-85
413.165,-131
413.190,-160
413.215,-197
413.240,-266
413.265,-357
413.290,-420
413.315,-410
413.340,-319
413.365,-187
413.390,-60
413.415,38
413.440,120
413.465,203
413.490,285
413.515,349
413.540,379
413.565,380
413.590,373
413.615,375
413.640,389
413.665,397
413.690,388
413.715,360
413.740,324
413.765,291
413.790,261
413.815,225
413.840,179
413.865,130
413.890,91
413.915,61
413.940,28
413.965,-23
413.990,-85
414.015,-124
414.040,-107
414.065,-30
414.090,76
414.115,172
414.140,238
414.165,286
414.190,332
414.215,379
414.240,407
414.265,404
414.290,380
414.315,357
414.340,352
414.365,360
414.390,365
414.415,365
414.440,367
414.465,374
414.490,378
414.515,362
414.540,324
414.565,277
414.590,239
414.615,215
414.640,193
414.665,159
414.690,114
414.715,65
414.740,21
414.765,-18
414.790,-54
414.815,-74
414.840,-61
414.865,-6
414.890,75
414.915,154
414.940,203
414.965,215
414.990,208
415.015,202
415.040,203
415.065,198
415.090,168
415.115,112
415.140,49
415.165,6
415.190,-9
415.215,-13
415.240,-34
415.265,-81
415.290,-137
415.315,-175
415.340,-184
415.365,-180
415.390,-184
415.415,-201
415.440,-222
415.465,-241
415.490,-272
415.515,-326
415.540,-385
415.565,-402
415.590,-340
415.615,-210
415.640,-54
415.665,93
415.690,252
415.715,464
415.740,732
415.765,1002
415.790,1195
415.815,1283
415.840,1312
415.865,1345
415.890,1394
415.915,1413
415.940,1346
415.965,1200
415.990,1035
416.015,919
416.040,863
416.065,822
416.090,743
416.115,606
416.140,427
416.165,235
416.190,55
416.215,-101
416.240,-235
416.265,-354
416.290,-464
416.315,-561
416.340,-624
416.365,-628
416.390,-570
416.415,-479
416.440,-386
416.465,-301
416.490,-202
416.515,-66
416.540,92
416.565,220
416.590,258
416.615,194
416.640,76
416.665,-18
416.690,-31
416.715,40
416.740,150
416.765,240
416.790,270
416.815,236
416.840,157
416.865,60
416.890,-40
416.915,-141
416.940,-242
416.965,-344
416.990,-445
417.015,-535
417.040,-590
417.065,-581
417.090,-491
417.115,-329
417.140,-128
417.165,75
417.190,267
417.215,454
417.240,635
417.265,784
417.290,861
417.315,850
417.340,780
417.365,709
417.390,678
417.415,685
417.440,691
417.465,672
417.490,632
417.515,597
417.540,583
417.565,576
417.590,549
417.615,486
417.640,392
417.665,296
417.690,224
417.715,196
417.740,218
417.765,279
417.790,350
417.815,395
417.840,390
417.865,335
417.890,251
417.915,162
417.940,80
417.965,7
417.990,-59
418.015,-126
418.040,-197
418.065,-277
418.090,-358
418.115,-421
418.140,-453
418.165,-458
418.190,-459
418.215,-465
418.240,-454
418.265,-397
418.290,-300
418.315,-216
418.340,-192
418.365,-213
418.390,-209
418.415,-128
418.440,1
418.465,100
418.490,122
418.515,102
418.540,108
418.565,159
418.590,220
418.615,271
418.640,354
418.665,521
418.690,729
418.715,840
418.740,748
418.765,499
418.790,280
418.815,250
418.840,407
418.865,610
418.890,718
418.915,692
418.940,570
418.965,400
418.990,214
419.015,53
419.040,-28
419.065,-19
419.090,24
419.115,28
419.140,-17
419.165,-51
419.190,-9
419.215,97
419.240,201
419.265,254
419.290,263
419.315,246
419.340,204
419.365,143
419.390,108
419.415,147
419.440,234
419.465,274
419.490,208
419.515,106
419.540,93
419.565,191
419.590,282
419.615,263
419.640,211
419.665,306
419.690,573
419.715,780
419.740,664
419.765,286
419.790,45
419.815,281
419.840,872
419.865,1304
419.890,1172
419.915,591
419.940,52
419.965,-74
419.990,141
420.015,378
420.040,456
420.065,467
420.090,550
420.115,656
420.140,612
420.165,380
420.190,138
420.215,70
420.240,130
420.265,99
420.290,-149
420.315,-495
420.340,-712
420.365,-731
420.390,-692
420.415,-750
420.440,-876
420.465,-903
420.490,-726
420.515,-409
420.540,-92
420.565,156
420.590,365
420.615,561
420.640,710
420.665,769
420.690,769
420.715,797
420.740,904
420.765,1047
420.790,1143
420.815,1141
420.840,1034
420.865,823
420.890,504
420.915,110
420.940,-258
420.965,-500
420.990,-586
421.015,-589
421.040,-600
421.065,-644
421.090,-680
421.115,-666
421.140,-607
421.165,-536
421.190,-469
421.215,-390
421.240,-279
421.265,-136
421.290,27
421.315,196
421.340,343
421.365,424
421.390,409
421.415,316
421.440,218
421.465,177
421.490,193
421.515,217
421.540,219
421.565,229
421.590,303
421.615,450
421.640,610
421.665,706
421.690,706
421.715,626
421.740,505
421.765,368
421.790,236
421.815,123
421.840,32
421.865,-54
421.890,-148
421.915,-218
421.940,-201
421.965,-58
421.990,162
422.015,357
422.040,448
422.065,444
422.090,412
422.115,394
422.140,374
422.165,316
422.190,233
422.215,185
422.240,218
422.265,317
422.290,417
422.315,467
422.340,465
422.365,436
422.390,405
422.415,382
422.440,375
422.465,389
422.490,412
422.515,401
422.540,310
422.565,137
422.590,-56
422.615,-173
422.640,-150
422.665,-7
422.690,164
422.715,272
422.740,290
422.765,282
422.790,341
422.815,504
422.840,701
422.865,799
422.890,699
422.915,413
422.940,53
422.965,-249
422.990,-430
423.015,-512
423.040,-553
423.065,-592
423.090,-629
423.115,-655
423.140,-700
423.165,-823
423.190,-1055
423.215,-1332
423.240,-1492
423.265,-1388
423.290,-1018
423.315,-556
423.340,-220
423.365,-86
423.390,-35
423.415,116
423.440,436
423.465,831
423.490,1170
423.515,1406
423.540,1556
423.565,1606
423.590,1513
423.615,1344
423.640,1339
423.665,1751
423.690,2567
423.715,3455
423.740,4058
423.765,4336
423.790,4526
423.815,4726
423.840,4576
423.865,3508
423.890,1390
423.915,-1099
423.940,-2876
423.965,-3294
423.990,-2626
424.015,-1734
424.040,-1283
424.065,-1286
424.090,-1346
424.115,-1195
424.140,-944
424.165,-844
