df_hash,22ZHK4.K83A0A
446.324,1.005
446.354,0.987
446.384,0.993
446.414,0.999
446.444,0.992
446.474,0.986
446.504,0.996
446.534,0.992
446.564,1.000
446.594,0.999
446.624,0.995
446.654,0.995
446.684,1.001
446.714,0.998
446.744,1.002
446.774,1.008
446.804,1.009
446.834,1.012
446.864,1.016
446.894,1.013
446.924,1.007
446.954,1.011
446.984,1.014
447.014,1.002
447.044,1.018
447.074,1.009
447.104,1.009
447.134,1.004
447.164,1.003
447.194,1.006
447.224,1.006
447.254,1.005
447.284,1.012
447.314,1.007
447.344,1.001
447.374,1.014
447.404,1.025
447.434,1.019
447.464,1.017
447.494,1.007
447.524,1.014
447.554,1.004
447.584,1.006
447.614,1.005
447.644,1.000
447.674,0.993
447.704,0.997
447.734,1.000
447.764,0.996
447.794,1.020
447.824,1.012
447.854,1.013
447.884,1.009
447.914,1.009
447.944,1.009
447.974,1.012
448.004,1.006
448.034,1.010
448.064,1.012
448.094,1.003
448.124,1.014
448.154,1.006
448.184,1.007
448.214,1.011
448.244,1.003
448.274,1.008
448.304,1.008
448.334,1.007
448.364,1.010
448.394,1.011
448.424,1.003
448.454,1.000
448.484,1.009
448.514,0.999
448.544,1.019
448.574,1.011
448.604,1.004
448.634,1.007
448.664,1.002
448.694,1.002
448.724,1.007
448.754,1.010
448.784,1.001
448.814,1.011
448.844,1.008
448.874,1.009
448.904,1.010
448.934,1.008
448.964,1.014
448.994,1.012
449.024,1.011
449.054,1.010
449.084,1.013
449.114,1.001
449.144,1.002
449.174,1.008
449.204,1.009
449.234,1.014
449.264,1.017
449.294,0.999
449.324,1.020
449.354,1.015
449.384,0.996
449.414,0.998
449.444,0.992
449.474,0.991
449.504,0.993
449.534,0.992
449.564,0.990
449.594,0.997
449.624,0.995
449.654,0.994
449.684,0.988
449.714,0.987
449.744,0.992
449.774,0.995
449.804,0.994
449.834,0.992
449.864,0.990
449.894,0.991
449.924,0.991
449.954,0.987
449.984,0.991
450.014,0.989
450.044,0.987
450.074,0.979
450.104,0.982
450.134,1.001
450.164,0.988
450.194,0.988
450.224,0.988
450.254,0.985
450.284,0.985
450.314,0.982
450.344,0.985
450.374,0.987
450.404,0.993
450.434,0.991
450.464,0.988
450.494,0.984
450.524,0.986
450.554,0.993
450.584,0.989
450.614,0.983
450.644,0.989
450.674,0.987
450.704,0.988
450.734,0.988
450.764,0.987
450.794,0.984
450.824,0.981
450.854,0.990
450.884,0.985
450.914,0.988
450.944,0.999
450.974,0.987
451.004,0.988
451.034,0.993
451.064,0.997
451.094,0.987
451.124,0.989
451.154,0.984
451.184,0.986
451.214,0.990
451.244,0.985
451.274,0.993
451.304,0.989
451.334,0.992
451.364,0.988
451.394,0.990
451.424,0.984
451.454,0.979
451.484,0.990
451.514,0.992
451.544,0.985
451.574,0.985
451.604,0.992
451.634,0.988
451.664,0.994
451.694,0.984
451.724,0.989
451.754,1.003
451.784,0.989
451.814,0.985
451.844,0.984
451.874,0.990
451.904,0.989
451.934,0.989
451.964,0.979
451.994,0.993
452.024,0.996
452.054,0.988
452.084,0.995
452.114,0.988
452.144,0.989
452.174,1.000
452.204,0.987
452.234,0.978
452.264,0.988
452.294,0.987
452.324,0.989
452.354,0.987
452.384,0.988
452.414,0.992
452.444,0.994
452.474,0.996
452.504,0.989
452.534,0.983
452.564,1.001
452.594,0.985
452.624,0.979
452.654,0.989
452.684,0.991
452.714,0.986
452.744,0.988
452.774,0.992
452.804,0.984
452.834,0.985
452.864,0.984
452.894,0.986
452.924,0.997
452.954,0.994
452.984,0.987
453.014,0.990
453.044,0.977
453.074,0.978
453.104,0.984
453.134,0.993
453.164,0.980
453.194,0.990
453.224,0.997
453.254,0.992
453.284,0.975
453.314,0.973
453.344,0.968
453.374,0.979
453.404,0.983
453.434,0.989
453.464,0.996
453.494,1.002
453.524,1.010
453.554,1.011
453.584,1.005
453.614,1.005
453.644,1.001
453.674,0.998
453.704,0.989
453.734,0.990
453.764,0.996
453.794,0.992
453.824,0.992
453.854,0.991
453.884,0.989
453.914,0.989
453.944,0.989
453.974,0.995
454.004,0.994
454.034,0.995
454.064,0.997
454.094,0.994
454.124,0.986
454.154,0.979
454.184,0.998
454.214,0.993
454.244,0.988
454.274,0.989
454.304,0.982
454.334,0.993
454.364,1.000
454.394,0.987
454.424,0.990
454.454,1.001
454.484,0.990
454.514,0.984
454.544,0.986
454.574,0.985
454.604,0.981
454.634,0.978
454.664,0.992
454.694,0.982
454.724,0.963
454.754,0.969
454.784,0.986
454.814,0.999
454.844,0.997
454.874,1.006
454.904,0.999
454.934,1.005
454.964,1.002
454.994,1.012
455.024,1.007
455.054,0.999
455.084,0.992
455.114,0.996
455.144,0.989
455.174,0.977
455.204,0.999
455.234,1.002
455.264,0.995
455.294,0.986
455.324,1.002
455.354,1.004
455.384,0.997
455.414,1.010
455.444,1.013
455.474,0.992
455.504,1.011
455.534,1.012
455.564,1.001
455.594,1.004
455.624,1.017
455.654,1.014
455.684,1.010
455.714,1.021
455.744,1.012
455.774,1.011
455.804,1.030
455.834,1.031
455.864,1.017
455.894,1.005
455.924,1.013
455.954,1.013
455.984,1.024
456.014,1.026
456.044,1.036
456.074,1.021
456.104,1.016
456.134,1.020
456.164,0.996
456.194,1.001
456.224,1.017
456.254,1.012
456.284,1.044
456.314,1.035
456.344,1.036
456.374,1.032
456.404,1.023
456.434,1.013
456.464,1.023
456.494,1.014
456.524,0.986
456.554,1.011
456.584,1.024
456.614,0.981
456.644,0.995
456.674,1.024
456.704,0.989
456.734,0.989
456.764,1.018
456.794,1.015
456.824,0.989
456.854,0.984
456.884,0.990
456.914,0.994
456.944,1.004
456.974,0.997
457.004,0.983
457.034,0.985
457.064,1.009
457.094,0.999
457.124,1.010
457.154,1.007
457.184,0.993
457.214,0.996
457.244,0.985
457.274,0.989
457.304,1.012
457.334,1.003
457.364,1.005
457.394,1.005
457.424,1.008
457.454,0.998
457.484,1.000
457.514,1.002
457.544,0.992
457.574,0.989
457.604,0.984
457.634,0.985
457.664,0.998
457.694,1.002
457.724,1.003
457.754,1.000
457.784,0.998
457.814,0.998
457.844,0.994
457.874,0.987
457.904,0.994
457.934,1.002
457.964,0.998
457.994,1.003
458.024,0.999
458.054,1.007
458.084,0.999
458.114,0.986
458.144,0.997
458.174,0.994
458.204,0.993
458.234,0.997
458.264,0.997
458.294,0.995
458.324,1.004
458.354,1.007
458.384,1.007
458.414,0.987
458.444,0.991
458.474,0.998
458.504,1.000
458.534,1.000
458.564,0.999
458.594,1.002
458.624,1.006
458.654,0.999
458.684,0.996
458.714,0.999
458.744,0.999
458.774,1.002
458.804,0.992
458.834,1.007
458.864,1.014
458.894,0.997
458.924,1.003
458.954,1.002
458.984,0.999
459.014,0.999
459.044,0.996
459.074,0.988
459.104,1.012
459.134,0.996
459.164,1.001
459.194,1.006
459.224,1.004
459.254,0.996
459.284,0.998
459.314,1.004
459.344,1.003
459.374,1.001
459.404,1.000
459.434,1.006
459.464,0.997
459.494,1.000
459.524,1.001
459.554,0.992
459.584,1.018
459.614,1.006
459.644,0.998
459.674,1.000
459.704,0.997
459.734,0.999
459.764,0.992
459.794,1.002
459.824,0.996
459.854,1.006
459.884,1.001
459.914,1.001
459.944,1.008
459.974,0.997
460.004,0.998
460.034,1.005
460.064,1.001
460.094,1.002
460.124,1.000
460.154,1.000
460.184,1.003
460.214,1.001
460.244,0.998
460.274,0.998
460.304,1.017
460.334,1.001
460.364,0.997
460.394,0.994
460.424,0.998
460.454,1.000
460.484,0.999
460.514,1.004
460.544,0.998
460.574,1.004
460.604,1.003
460.634,0.996
460.664,0.997
460.694,0.999
460.724,1.000
460.754,0.999
460.784,0.999
460.814,1.000
460.844,1.002
460.874,1.000
460.904,0.994
460.934,0.995
460.964,1.003
460.994,0.994
461.024,1.000
461.054,1.006
461.084,0.995
461.114,1.001
461.144,1.000
461.174,1.000
461.204,1.003
461.234,1.005
461.264,1.008
461.294,0.998
461.324,1.007
461.354,1.004
461.384,1.000
461.414,1.002
461.444,0.997
461.474,1.001
461.504,1.007
461.534,0.999
461.564,0.998
461.594,1.002
461.624,1.000
461.654,1.002
461.684,1.000
461.714,1.003
461.744,1.006
461.774,0.990
461.804,1.008
461.834,1.006
461.864,0.995
461.894,0.997
461.924,1.001
461.954,1.005
461.984,0.994
462.014,0.995
462.044,1.001
462.074,0.996
462.104,1.004
462.134,0.999
462.164,1.003
462.194,1.002
462.224,0.999
462.254,1.000
462.284,1.005
462.314,0.998
462.344,1.002
462.374,1.004
462.404,1.001
462.434,0.999
462.464,1.004
462.494,1.001
462.524,1.000
462.554,1.000
462.584,1.006
462.614,0.996
462.644,1.001
462.674,1.008
462.704,0.996
462.734,0.998
462.764,1.005
462.794,1.000
462.824,0.998
462.854,1.003
462.884,1.005
462.914,0.999
462.944,1.006
462.974,0.993
463.004,0.997
463.034,1.002
463.064,1.004
463.094,1.004
463.124,0.999
463.154,1.001
463.184,0.998
463.214,0.997
463.244,1.004
463.274,1.004
463.304,1.000
463.334,0.995
463.364,0.998
463.394,1.002
463.424,0.994
463.454,0.999
463.484,1.001
463.514,1.001
463.544,1.020
463.574,0.994
463.604,0.997
463.634,1.006
463.664,1.003
463.694,1.003
463.724,1.007
463.754,1.004
463.784,1.009
463.814,1.011
463.844,0.995
463.874,0.983
463.904,0.991
463.934,0.997
463.964,1.000
463.994,0.999
464.024,1.000
464.054,1.010
464.084,1.005
464.114,1.002
464.144,1.000
464.174,1.001
464.204,1.007
464.234,1.006
464.264,1.008
464.294,1.005
464.324,1.001
464.354,1.002
464.384,0.998
464.414,0.992
464.444,1.009
464.474,1.007
464.504,1.003
464.534,1.005
464.564,1.002
464.594,0.999
464.624,0.998
464.654,0.997
464.684,0.992
464.714,1.006
464.744,1.002
464.774,1.000
464.804,0.996
464.834,1.002
464.864,1.003
464.894,0.998
464.924,1.004
464.954,0.999
464.984,1.002
465.014,1.001
465.044,1.004
465.074,0.999
465.104,0.992
465.134,0.995
465.164,1.000
465.194,0.994
465.224,0.999
465.254,1.008
465.284,1.009
465.314,1.012
465.344,1.007
465.374,0.998
465.404,0.994
465.434,0.998
465.464,1.009
465.494,1.001
465.524,1.007
465.554,1.009
465.584,1.010
465.614,1.013
465.644,1.020
465.674,1.001
465.704,0.999
465.734,0.994
465.764,0.994
465.794,1.005
465.824,0.996
465.854,0.994
465.884,1.003
465.914,1.000
465.944,1.003
465.974,1.006
466.004,1.009
466.034,1.002
466.064,0.997
466.094,1.001
466.124,0.997
466.154,1.013
466.184,1.013
466.214,0.999
466.244,1.000
466.274,1.004
466.304,0.994
466.334,0.997
466.364,1.001
466.394,0.998
466.424,1.015
466.454,0.996
466.484,1.000
466.514,0.994
466.544,0.997
466.574,1.002
466.604,0.995
466.634,1.001
466.664,0.999
466.694,0.998
466.724,1.007
466.754,1.010
466.784,1.001
466.814,0.996
466.844,0.998
466.874,0.992
466.904,1.005
466.934,1.009
466.964,0.999
466.994,1.009
467.024,0.999
467.054,1.002
467.084,0.996
467.114,1.006
467.144,1.000
467.174,1.016
467.204,1.003
467.234,0.995
467.264,0.995
467.294,1.005
467.324,1.001
467.354,1.002
467.384,1.002
467.414,1.003
467.444,0.999
467.474,0.999
467.504,1.001
467.534,1.002
467.564,1.006
467.594,1.004
467.624,1.021
467.654,1.000
467.684,0.987
467.714,1.000
467.744,1.003
467.774,1.001
467.804,0.994
467.834,0.999
467.864,0.994
467.894,1.005
467.924,1.007
467.954,0.997
467.984,1.004
468.014,1.001
468.044,1.002
468.074,1.004
468.104,0.995
468.134,1.006
468.164,1.004
468.194,0.999
468.224,1.000
468.254,1.003
468.284,0.994
468.314,0.997
468.344,1.021
468.374,0.995
468.404,0.985
468.434,0.999
468.464,1.004
468.494,1.010
468.524,1.002
468.554,1.000
468.584,0.995
468.614,1.009
468.644,1.000
468.674,1.003
468.704,1.010
468.734,0.999
468.764,0.997
468.794,0.994
468.824,0.994
468.854,0.999
468.884,1.004
468.914,1.000
468.944,0.995
468.974,1.001
469.004,0.996
469.034,1.000
469.064,1.010
469.094,0.996
469.124,0.998
469.154,1.000
469.184,1.003
469.214,1.000
469.244,1.005
469.274,1.000
469.304,1.001
469.334,1.009
469.364,1.001
469.394,1.002
469.424,1.008
469.454,1.004
469.484,1.001
469.514,0.995
469.544,0.997
469.574,1.003
469.604,1.004
469.634,0.999
469.664,1.001
469.694,0.997
469.724,1.002
469.754,0.993
469.784,1.003
469.814,1.012
469.844,0.997
469.874,0.999
469.904,1.005
469.934,0.997
469.964,0.996
469.994,1.009
470.024,0.997
470.054,1.003
470.084,1.000
470.114,1.000
470.144,1.002
470.174,1.002
470.204,1.005
470.234,0.997
470.264,0.997
470.294,0.999
470.324,1.002
470.354,1.005
470.384,1.002
470.414,1.005
470.444,1.003
470.474,0.994
470.504,1.004
470.534,1.016
470.564,0.994
470.594,1.000
470.624,1.005
470.654,1.006
470.684,0.999
470.714,0.999
470.744,0.992
470.774,1.003
470.804,1.005
470.834,1.002
470.864,1.000
470.894,1.008
470.924,1.003
470.954,1.002
470.984,0.998
471.014,0.993
471.044,0.997
471.074,1.001
471.104,1.003
471.134,1.001
471.164,0.998
471.194,1.003
471.224,0.995
471.254,1.008
471.284,1.012
471.314,0.996
471.344,0.999
471.374,1.001
471.404,1.004
471.434,1.001
471.464,1.001
471.494,1.002
471.524,1.006
471.554,1.006
471.584,0.998
471.614,1.001
471.644,1.003
471.674,1.005
471.704,1.003
471.734,1.000
471.764,0.999
471.794,1.000
471.824,1.002
471.854,1.000
471.884,1.002
471.914,0.999
471.944,0.999
471.974,0.998
472.004,1.002
472.034,1.010
472.064,1.000
472.094,0.993
472.124,0.993
472.154,1.004
472.184,1.000
472.214,0.999
472.244,1.006
472.274,0.998
472.304,1.015
472.334,1.001
472.364,0.994
472.394,1.003
472.424,1.007
472.454,1.002
472.484,0.994
472.514,0.998
472.544,0.997
472.574,1.003
472.604,1.000
472.634,1.000
472.664,1.005
472.694,1.008
472.724,1.009
472.754,1.017
472.784,1.017
472.814,1.004
472.844,0.993
472.874,0.991
472.904,0.990
472.934,1.006
472.964,1.015
472.994,1.007
473.024,1.015
473.054,0.998
473.084,1.003
473.114,1.006
473.144,1.005
473.174,1.002
473.204,1.015
473.234,1.018
473.264,1.007
473.294,1.012
473.324,1.013
473.354,1.002
473.384,0.997
473.414,0.995
473.444,0.999
473.474,0.997
473.504,0.991
473.534,1.013
473.564,1.009
473.594,0.996
473.624,1.001
473.654,0.997
473.684,0.997
473.714,0.990
473.744,1.006
473.774,0.997
473.804,1.003
473.834,0.999
473.864,0.995
473.894,1.000
473.924,0.998
473.954,0.998
473.984,0.998
474.014,0.995
474.044,1.012
474.074,1.005
474.104,0.994
474.134,0.993
474.164,0.992
474.194,0.987
474.224,1.011
474.254,1.012
474.284,0.998
474.314,0.999
474.344,1.001
474.374,0.986
474.404,0.997
474.434,1.003
474.464,0.999
474.494,1.000
474.524,1.002
474.554,0.999
474.584,1.001
474.614,1.001
474.644,0.996
474.674,0.994
474.704,0.995
474.734,0.999
474.764,1.012
474.794,1.007
474.824,0.995
474.854,1.003
474.884,0.996
474.914,1.004
474.944,1.009
474.974,0.989
475.004,0.990
475.034,0.998
475.064,0.995
475.094,0.997
475.124,1.008
475.154,1.000
475.184,1.009
475.214,1.006
475.244,1.003
475.274,0.999
475.304,1.001
475.334,1.002
475.364,1.005
475.394,1.006
475.424,1.006
475.454,1.004
475.484,1.002
475.514,1.007
475.544,1.001
475.574,0.998
475.604,1.012
475.634,0.997
475.664,0.985
475.694,0.997
475.724,1.005
475.754,0.998
475.784,0.994
475.814,0.997
475.844,1.007
475.874,1.008
475.904,1.000
475.934,1.000
475.964,0.998
475.994,0.997
476.024,0.995
476.054,1.002
476.084,0.997
476.114,1.000
476.144,1.005
476.174,1.001
476.204,0.989
476.234,0.994
476.264,1.005
476.294,0.992
476.324,0.996
476.354,1.006
476.384,1.008
476.414,1.002
476.444,1.000
476.474,0.997
476.504,1.002
476.534,0.996
476.564,1.001
476.594,1.006
476.624,1.001
476.654,1.000
476.684,0.999
476.714,0.996
476.744,0.999
476.774,1.005
476.804,0.998
476.834,1.000
476.864,0.991
476.894,1.003
476.924,1.014
476.954,1.000
476.984,1.005
477.014,0.997
477.044,0.991
477.074,0.989
477.104,0.995
477.134,0.999
477.164,1.005
477.194,1.003
477.224,1.002
477.254,1.002
477.284,1.008
477.314,1.011
477.344,0.991
477.374,0.994
477.404,0.995
477.434,0.997
477.464,0.996
477.494,0.994
477.524,0.992
477.554,1.008
477.584,1.007
477.614,1.000
477.644,0.989
477.674,0.993
477.704,0.991
477.734,0.996
477.764,1.006
477.794,1.000
477.824,1.002
477.854,0.993
477.884,0.986
477.914,0.994
477.944,1.003
477.974,1.006
478.004,1.005
478.034,1.000
478.064,1.004
478.094,1.006
478.124,1.005
478.154,1.004
478.184,0.991
478.214,0.990
478.244,1.011
478.274,0.997
478.304,0.994
478.334,1.000
478.364,1.006
478.394,1.001
478.424,1.005
478.454,0.996
478.484,0.995
478.514,1.007
478.544,1.000
478.574,1.000
478.604,1.000
478.634,1.001
478.664,0.999
478.694,0.998
478.724,1.000
478.754,1.003
478.784,1.002
478.814,0.998
478.844,0.998
478.874,0.999
478.904,1.000
478.934,1.000
478.964,1.000
478.994,1.011
479.024,1.003
479.054,0.998
479.084,1.002
479.114,1.002
479.144,0.998
479.174,0.995
479.204,1.005
479.234,0.995
479.264,1.002
479.294,0.996
479.324,0.995
479.354,1.003
479.384,1.004
479.414,1.001
479.444,1.004
479.474,0.996
479.504,1.000
479.534,1.000
479.564,1.001
479.594,1.003
479.624,1.005
479.654,1.006
479.684,1.011
479.714,0.999
479.744,1.000
479.774,0.995
479.804,1.001
479.834,1.005
479.864,0.993
479.894,1.006
479.924,1.002
479.954,1.000
479.984,0.999
480.014,1.002
480.044,0.995
480.074,1.006
480.104,1.003
480.134,1.002
480.164,1.003
480.194,1.001
480.224,0.999
480.254,0.997
480.284,1.000
480.314,0.997
480.344,1.000
480.374,1.002
480.404,0.999
480.434,0.996
480.464,1.000
480.494,0.999
480.524,1.001
480.554,1.003
480.584,0.992
480.614,0.998
480.644,1.014
480.674,0.990
480.704,0.997
480.734,1.006
480.764,1.000
480.794,0.996
480.824,1.002
480.854,0.997
480.884,0.996
480.914,1.002
480.944,1.002
480.974,1.008
481.004,1.004
481.034,0.998
481.064,1.002
481.094,1.002
481.124,0.997
481.154,0.997
481.184,0.998
481.214,1.001
481.244,0.998
481.274,0.996
481.304,0.999
481.334,0.999
481.364,1.000
481.394,0.992
481.424,1.005
481.454,1.009
481.484,0.994
481.514,0.999
481.544,0.996
481.574,0.995
481.604,0.994
481.634,1.000
481.664,0.999
481.694,0.997
481.724,1.003
481.754,0.999
481.784,1.000
481.814,1.002
481.844,1.000
481.874,0.996
481.904,1.001
481.934,1.002
481.964,0.998
481.994,1.000
482.024,0.998
482.054,0.998
482.084,1.003
482.114,1.001
482.144,1.003
482.174,0.995
482.204,1.003
482.234,0.990
482.264,1.006
482.294,1.004
482.324,0.993
482.354,1.002
482.384,1.002
482.414,1.001
482.444,0.997
482.474,0.994
482.504,1.003
482.534,0.998
482.564,1.009
482.594,0.996
482.624,0.998
482.654,1.008
482.684,1.011
482.714,0.999
482.744,0.980
482.774,0.987
482.804,1.003
482.834,1.010
482.864,1.017
482.894,1.009
482.924,0.996
482.954,1.002
482.984,1.005
483.014,1.000
483.044,0.996
483.074,1.000
483.104,0.997
483.134,1.008
483.164,0.999
483.194,0.995
483.224,0.995
483.254,0.987
483.284,0.993
483.314,0.994
483.344,0.998
483.374,1.003
483.404,0.981
483.434,0.986
483.464,0.984
483.494,0.986
483.524,0.985
483.554,0.985
483.584,0.986
483.614,0.983
483.644,0.981
483.674,0.986
483.704,0.992
483.734,0.984
483.764,0.985
483.794,0.989
483.824,0.980
483.854,0.978
483.884,0.975
483.914,0.975
483.944,0.970
483.974,0.970
484.004,0.982
484.034,0.970
484.064,0.964
484.094,0.961
484.124,0.973
484.154,0.969
484.184,0.989
484.214,1.007
484.244,1.007
484.274,1.026
484.304,1.031
484.334,1.030
484.364,1.026
484.394,1.027
484.424,1.026
484.454,1.036
484.484,1.033
484.514,1.025
484.544,1.007
484.574,0.996
484.604,1.013
484.634,0.998
484.664,0.987
484.694,0.985
484.724,0.989
484.754,0.968
484.784,0.969
484.814,0.997
484.844,0.998
484.874,0.979
484.904,0.970
484.934,0.979
484.964,0.979
484.994,0.974
485.024,0.988
485.054,0.989
485.084,0.984
485.114,0.985
485.144,0.980
485.174,0.973
485.204,0.984
485.234,0.987
485.264,0.972
485.294,0.981
485.324,0.978
485.354,0.981
485.384,0.994
485.414,0.989
485.444,0.979
485.474,0.980
485.504,0.986
485.534,0.987
485.564,0.985
485.594,0.980
485.624,0.992
485.654,0.992
485.684,0.981
485.714,0.985
485.744,0.985
485.774,0.988
485.804,0.988
485.834,0.989
485.864,0.988
485.894,0.987
485.924,0.989
485.954,0.985
485.984,0.988
486.014,0.991
486.044,0.989
486.074,0.991
486.104,0.988
486.134,0.990
486.164,0.987
486.194,0.995
486.224,0.989
486.254,0.984
486.284,0.992
486.314,0.992
486.344,0.992
486.374,0.995
486.404,0.984
486.434,0.988
486.464,1.000
486.494,0.994
486.524,0.987
486.554,0.994
486.584,0.989
486.614,0.994
486.644,0.990
486.674,0.995
486.704,0.985
486.734,0.988
486.764,0.991
486.794,0.974
486.824,0.979
486.854,0.979
486.884,0.986
486.914,0.987
486.944,0.979
486.974,0.986
487.004,0.992
487.034,0.991
487.064,0.988
487.094,0.986
487.124,0.984
487.154,0.986
487.184,0.985
487.214,0.984
487.244,0.992
487.274,0.981
487.304,0.991
487.334,0.993
487.364,0.982
487.394,0.983
487.424,0.988
487.454,0.985
487.484,0.980
487.514,0.988
487.544,0.989
487.574,0.984
487.604,0.995
487.634,0.988
487.664,0.991
487.694,0.984
487.724,0.986
487.754,0.989
487.784,0.984
487.814,0.984
487.844,0.992
487.874,0.989
487.904,0.986
487.934,0.985
487.964,0.984
487.994,0.990
488.024,0.992
488.054,0.989
488.084,0.990
488.114,0.981
488.144,0.999
488.174,0.989
488.204,0.984
488.234,0.986
488.264,0.990
488.294,0.988
488.324,0.987
488.354,0.991
488.384,0.985
488.414,0.997
488.444,0.987
488.474,0.985
488.504,0.988
488.534,0.989
488.564,0.992
488.594,0.988
488.624,0.987
488.654,0.989
488.684,0.985
488.714,0.984
488.744,0.987
488.774,0.992
488.804,0.994
488.834,0.990
488.864,0.990
488.894,0.979
488.924,0.982
488.954,1.001
488.984,0.991
489.014,0.984
489.044,0.989
489.074,0.988
489.104,0.985
489.134,0.986
489.164,0.996
489.194,0.982
489.224,0.992
489.254,0.989
489.284,0.988
489.314,0.988
489.344,0.987
489.374,0.991
489.404,0.992
489.434,0.989
489.464,0.987
489.494,0.991
489.524,0.992
489.554,0.984
489.584,0.992
489.614,0.981
489.644,0.984
489.674,0.995
489.704,0.985
489.734,0.986
489.764,1.004
489.794,0.998
489.824,0.992
489.854,0.989
489.884,0.989
489.914,0.994
489.944,0.995
489.974,0.996
490.004,0.996
490.034,0.995
490.064,0.993
490.094,0.990
490.124,0.988
490.154,0.997
490.184,0.998
490.214,1.001
490.244,0.989
490.274,0.989
490.304,1.001
490.334,0.990
