df_hash,22ZHK4.LDJS1X
251.500,1268
251.525,1298
251.550,1261
251.575,1175
251.600,1071
251.625,964
251.650,843
251.675,691
251.700,510
251.725,324
251.750,158
251.775,10
251.800,-144
251.825,-324
251.850,-510
251.875,-662
251.900,-777
251.925,-908
251.950,-1106
251.975,-1326
252.000,-1406
252.025,-1177
252.050,-622
252.075,73
252.100,642
252.125,933
252.150,1000
252.175,1011
252.200,1079
252.225,1183
252.250,1232
252.275,1188
252.300,1108
252.325,1076
252.350,1118
252.375,1181
252.400,1195
252.425,1136
252.450,1034
252.475,922
252.500,798
252.525,643
252.550,455
252.575,267
252.600,112
252.625,-12
252.650,-144
252.675,-303
252.700,-468
252.725,-598
252.750,-689
252.775,-803
252.800,-998
252.825,-1234
252.850,-1351
252.875,-1174
252.900,-669
252.925,-1
252.950,568
252.975,877
253.000,957
253.025,967
253.050,1029
253.075,1131
253.100,1178
253.125,1120
253.150,1011
253.175,949
253.200,971
253.225,1027
253.250,1039
253.275,980
253.300,886
253.325,799
253.350,713
253.375,598
253.400,442
253.425,276
253.450,132
253.475,5
253.500,-138
253.525,-312
253.550,-482
253.575,-607
253.600,-700
253.625,-830
253.650,-1037
253.675,-1242
253.700,-1272
253.725,-987
253.750,-419
253.775,225
253.800,711
253.825,940
253.850,995
253.875,1027
253.900,1115
253.925,1216
253.950,1244
253.975,1179
254.000,1087
254.025,1054
254.050,1092
254.075,1141
254.100,1132
254.125,1053
254.150,946
254.175,849
254.200,752
254.225,621
254.250,452
254.275,275
254.300,126
254.325,-3
254.350,-149
254.375,-325
254.400,-493
254.425,-614
254.450,-705
254.475,-838
254.500,-1051
254.525,-1257
254.550,-1273
254.575,-963
254.600,-376
254.625,268
254.650,736
254.675,947
254.700,996
254.725,1035
254.750,1127
254.775,1217
254.800,1227
254.825,1151
254.850,1065
254.875,1044
254.900,1090
254.925,1135
254.950,1118
254.975,1032
255.000,922
255.025,821
255.050,719
255.075,584
255.100,413
255.125,235
255.150,88
255.175,-34
255.200,-171
255.225,-342
255.250,-516
255.275,-644
255.300,-727
255.325,-833
255.350,-1023
255.375,-1246
255.400,-1329
255.425,-1108
255.450,-575
255.475,81
255.500,612
255.525,887
255.550,965
255.575,998
255.600,1078
255.625,1177
255.650,1213
255.675,1155
255.700,1061
255.725,1014
255.750,1042
255.775,1099
255.800,1116
255.825,1065
255.850,969
255.875,864
255.900,762
255.925,644
255.950,497
255.975,333
256.000,184
256.025,62
256.050,-54
256.075,-197
256.100,-363
256.125,-511
256.150,-614
256.175,-706
256.200,-853
256.225,-1064
256.250,-1227
256.275,-1161
256.300,-769
256.325,-148
256.350,460
256.375,851
256.400,995
256.425,1020
256.450,1066
256.475,1158
256.500,1219
256.525,1185
256.550,1084
256.575,1002
256.600,996
256.625,1042
256.650,1067
256.675,1029
256.700,940
256.725,841
256.750,745
256.775,634
256.800,482
256.825,300
256.850,122
256.875,-22
256.900,-144
256.925,-277
256.950,-439
256.975,-608
257.000,-747
257.025,-854
257.050,-974
257.075,-1145
257.100,-1320
257.125,-1352
257.150,-1097
257.175,-543
257.200,141
257.225,714
257.250,1030
257.275,1128
257.300,1155
257.325,1219
257.350,1311
257.375,1351
257.400,1303
257.425,1222
257.450,1188
257.475,1226
257.500,1277
257.525,1269
257.550,1182
257.575,1053
257.600,926
257.625,801
257.650,652
257.675,470
257.700,282
257.725,121
257.750,-17
257.775,-167
257.800,-346
257.825,-524
257.850,-657
257.875,-748
257.900,-862
257.925,-1053
257.950,-1269
257.975,-1343
258.000,-1116
258.025,-582
258.050,74
258.075,605
258.100,877
258.125,943
258.150,954
258.175,1009
258.200,1081
258.225,1094
258.250,1024
258.275,939
258.300,919
258.325,975
258.350,1042
258.375,1049
258.400,987
258.425,896
258.450,810
258.475,716
258.500,589
258.525,430
258.550,276
258.575,151
258.600,36
258.625,-103
258.650,-274
258.675,-429
258.700,-529
258.725,-600
258.750,-717
258.775,-906
258.800,-1072
258.825,-1032
258.850,-665
258.875,-37
258.900,621
258.925,1079
258.950,1264
258.975,1281
259.000,1280
259.025,1315
259.050,1333
259.075,1264
259.100,1125
259.125,1008
259.150,983
259.175,1026
259.200,1051
259.225,996
259.250,880
259.275,760
259.300,659
259.325,546
259.350,386
259.375,190
259.400,7
259.425,-141
259.450,-285
259.475,-461
259.500,-658
259.525,-815
259.550,-907
259.575,-988
259.600,-1144
259.625,-1369
259.650,-1511
259.675,-1372
259.700,-890
259.725,-219
259.750,377
259.775,729
259.800,864
259.825,935
259.850,1044
259.875,1166
259.900,1216
259.925,1170
259.950,1098
259.975,1086
260.000,1143
260.025,1198
260.050,1183
260.075,1097
260.100,984
260.125,872
260.150,743
260.175,578
260.200,391
260.225,216
260.250,66
260.275,-86
260.300,-266
260.325,-451
260.350,-597
260.375,-704
260.400,-833
260.425,-1031
260.450,-1230
260.475,-1247
260.500,-931
260.525,-321
260.550,348
260.575,817
260.600,998
260.625,1007
260.650,1021
260.675,1100
260.700,1171
260.725,1151
260.750,1065
260.775,1024
260.800,1091
260.825,1215
260.850,1291
260.875,1279
260.900,1230
260.925,1209
260.950,1202
260.975,1136
261.000,967
261.025,742
261.050,542
261.075,411
261.100,335
261.125,286
261.150,245
261.175,167
261.200,-29
261.225,-393
261.250,-827
261.275,-1089
261.300,-969
261.325,-478
261.350,124
261.375,546
261.400,684
261.425,659
261.450,644
261.475,685
261.500,695
261.525,600
261.550,440
261.575,324
261.600,306
261.625,338
261.650,345
261.675,297
261.700,219
261.725,134
261.750,34
261.775,-92
261.800,-231
261.825,-362
261.850,-486
261.875,-611
261.900,-719
261.925,-774
261.950,-780
261.975,-808
262.000,-924
262.025,-1074
262.050,-1070
262.075,-742
262.100,-118
262.125,566
262.150,1051
262.175,1251
262.200,1286
262.225,1315
262.250,1384
262.275,1421
262.300,1366
262.325,1256
262.350,1181
262.375,1182
262.400,1220
262.425,1229
262.450,1182
262.475,1096
262.500,985
262.525,847
262.550,686
262.575,520
262.600,363
262.625,202
262.650,20
262.675,-167
262.700,-324
262.725,-450
262.750,-597
262.775,-802
262.800,-986
262.825,-975
262.850,-644
262.875,-64
262.900,520
262.925,884
262.950,990
262.975,978
263.000,993
263.025,1047
263.050,1057
263.075,974
263.100,853
263.125,791
263.150,810
263.175,851
263.200,842
263.225,776
263.250,686
263.275,593
263.300,480
263.325,335
263.350,180
263.375,43
263.400,-75
263.425,-205
263.450,-349
263.475,-475
263.500,-568
263.525,-671
263.550,-843
263.575,-1050
263.600,-1132
263.625,-918
263.650,-402
263.675,218
263.700,689
263.725,900
263.750,944
263.775,976
263.800,1054
263.825,1111
263.850,1078
263.875,979
263.900,910
263.925,926
263.950,987
263.975,1011
264.000,965
264.025,877
264.050,782
264.075,677
264.100,541
264.125,381
264.150,226
264.175,85
264.200,-62
264.225,-234
264.250,-405
264.275,-535
264.300,-637
264.325,-777
264.350,-984
264.375,-1161
264.400,-1122
264.425,-759
264.450,-171
264.475,387
264.500,717
264.525,813
264.550,828
264.575,893
264.600,999
264.625,1055
264.650,1020
264.675,956
264.700,952
264.725,1021
264.750,1096
264.775,1114
264.800,1074
264.825,1013
264.850,942
264.875,833
264.900,676
264.925,499
264.950,343
264.975,203
265.000,43
265.025,-146
265.050,-321
265.075,-444
265.100,-545
265.125,-703
265.150,-919
265.175,-1054
265.200,-922
265.225,-470
265.250,138
265.275,639
265.300,885
265.325,937
265.350,950
265.375,1007
265.400,1056
265.425,1020
265.450,906
265.475,806
265.500,786
265.525,825
265.550,847
265.575,811
265.600,738
265.625,657
265.650,568
265.675,451
265.700,308
265.725,165
265.750,33
265.775,-106
265.800,-266
265.825,-423
265.850,-545
265.875,-648
265.900,-791
265.925,-980
265.950,-1099
265.975,-971
266.000,-527
266.025,89
266.050,617
266.075,890
266.100,953
266.125,971
266.150,1042
266.175,1122
266.200,1117
266.225,1019
266.250,922
266.275,910
266.300,965
266.325,1006
266.350,980
266.375,907
266.400,825
266.425,737
266.450,617
266.475,465
266.500,318
266.525,195
266.550,71
266.575,-86
266.600,-256
266.625,-383
266.650,-459
266.675,-557
266.700,-740
266.725,-943
266.750,-976
266.775,-694
266.800,-156
266.825,397
266.850,745
266.875,854
266.900,856
266.925,875
266.950,911
266.975,892
267.000,799
267.025,704
267.050,686
267.075,744
267.100,805
267.125,810
267.150,761
267.175,688
267.200,604
267.225,498
267.250,367
267.275,230
267.300,97
267.325,-41
267.350,-189
267.375,-324
267.400,-423
267.425,-514
267.450,-656
267.475,-846
267.500,-957
267.525,-817
267.550,-378
267.575,200
267.600,669
267.625,892
267.650,934
267.675,955
267.700,1025
267.725,1081
267.750,1042
267.775,928
267.800,844
267.825,861
267.850,937
267.875,978
267.900,938
267.925,849
267.950,753
267.975,657
268.000,538
268.025,395
268.050,251
268.075,114
268.100,-32
268.125,-198
268.150,-355
268.175,-476
268.200,-587
268.225,-751
268.250,-961
268.275,-1082
268.300,-930
268.325,-460
268.350,155
268.375,644
268.400,868
268.425,908
268.450,949
268.475,1073
268.500,1200
268.525,1214
268.550,1111
268.575,1002
268.600,982
268.625,1031
268.650,1055
268.675,999
268.700,892
268.725,788
268.750,687
268.775,550
268.800,362
268.825,165
268.850,6
268.875,-122
268.900,-265
268.925,-439
268.950,-599
268.975,-706
269.000,-794
269.025,-944
269.050,-1161
269.075,-1310
269.100,-1198
269.125,-754
269.150,-120
269.175,439
269.200,754
269.225,854
269.250,903
269.275,1016
269.300,1167
269.325,1248
269.350,1208
269.375,1108
269.400,1054
269.425,1087
269.450,1147
269.475,1154
269.500,1081
269.525,972
269.550,874
269.575,782
269.600,658
269.625,489
269.650,308
269.675,156
269.700,33
269.725,-101
269.750,-270
269.775,-439
269.800,-566
269.825,-665
269.850,-809
269.875,-1035
269.900,-1256
269.925,-1287
269.950,-996
269.975,-440
270.000,157
270.025,584
270.050,786
270.075,875
270.100,987
270.125,1151
270.150,1291
270.175,1325
270.200,1254
270.225,1156
270.250,1101
270.275,1102
270.300,1117
270.325,1102
270.350,1041
270.375,948
270.400,841
270.425,729
270.450,606
270.475,462
270.500,302
270.525,147
270.550,15
270.575,-100
270.600,-225
270.625,-376
270.650,-529
270.675,-648
270.700,-739
270.725,-861
270.750,-1063
270.775,-1282
270.800,-1345
270.825,-1095
270.850,-548
270.875,88
270.900,572
270.925,806
270.950,885
270.975,970
271.000,1125
271.025,1283
271.050,1348
271.075,1301
271.100,1217
271.125,1177
271.150,1198
271.175,1231
271.200,1223
271.225,1155
271.250,1049
271.275,933
271.300,821
271.325,708
271.350,579
271.375,429
271.400,271
271.425,128
271.450,5
271.475,-115
271.500,-257
271.525,-410
271.550,-540
271.575,-632
271.600,-734
271.625,-906
271.650,-1134
271.675,-1279
271.700,-1165
271.725,-736
271.750,-133
271.775,397
271.800,699
271.825,800
271.850,844
271.875,933
271.900,1046
271.925,1096
271.950,1049
271.975,967
272.000,934
272.025,972
272.050,1024
272.075,1022
272.100,953
272.125,860
272.150,782
272.175,713
272.200,619
272.225,480
272.250,323
272.275,184
272.300,75
272.325,-34
272.350,-176
272.375,-338
272.400,-475
272.425,-566
272.450,-653
272.475,-805
272.500,-1023
272.525,-1183
272.550,-1107
272.575,-714
272.600,-115
272.625,450
272.650,795
272.675,910
272.700,937
272.725,1009
272.750,1137
272.775,1228
272.800,1213
272.825,1126
272.850,1068
272.875,1095
272.900,1166
272.925,1194
272.950,1134
272.975,1016
273.000,897
273.025,794
273.050,677
273.075,521
273.100,343
273.125,183
273.150,52
273.175,-80
273.200,-245
273.225,-430
273.250,-588
273.275,-700
273.300,-811
273.325,-987
273.350,-1215
273.375,-1364
273.400,-1258
273.425,-829
273.450,-193
273.475,411
273.500,795
273.525,943
273.550,983
273.575,1048
273.600,1165
273.625,1257
273.650,1254
273.675,1171
273.700,1096
273.725,1092
273.750,1143
273.775,1173
273.800,1134
273.825,1039
273.850,931
273.875,827
273.900,703
273.925,538
273.950,350
273.975,182
274.000,49
274.025,-80
274.050,-245
274.075,-435
274.100,-599
274.125,-709
274.150,-817
274.175,-993
274.200,-1226
274.225,-1370
274.250,-1236
274.275,-763
274.300,-94
274.325,515
274.350,882
274.375,1014
274.400,1052
274.425,1120
274.450,1225
274.475,1289
274.500,1261
274.525,1173
274.550,1107
274.575,1109
274.600,1152
274.625,1168
274.650,1120
274.675,1020
274.700,908
274.725,802
274.750,686
274.775,538
274.800,363
274.825,190
274.850,40
274.875,-97
274.900,-253
274.925,-432
274.950,-599
274.975,-724
275.000,-829
275.025,-979
275.050,-1201
275.075,-1408
275.100,-1417
275.125,-1093
275.150,-482
275.175,194
275.200,691
275.225,914
275.250,957
275.275,977
275.300,1051
275.325,1130
275.350,1137
275.375,1063
275.400,984
275.425,973
275.450,1030
275.475,1090
275.500,1092
275.525,1035
275.550,955
275.575,875
275.600,784
275.625,659
275.650,507
275.675,356
275.700,224
275.725,90
275.750,-72
275.775,-258
275.800,-422
275.825,-537
275.850,-639
275.875,-798
275.900,-1018
275.925,-1178
275.950,-1093
275.975,-677
276.000,-41
276.025,562
276.050,930
276.075,1049
276.100,1055
276.125,1079
276.150,1131
276.175,1133
276.200,1048
276.225,936
276.250,892
276.275,936
276.300,996
276.325,993
276.350,915
276.375,814
276.400,727
276.425,634
276.450,502
276.475,338
276.500,179
276.525,43
276.550,-97
276.575,-272
276.600,-461
276.625,-616
276.650,-739
276.675,-890
276.700,-1107
276.725,-1294
276.750,-1252
276.775,-850
276.800,-172
276.825,511
276.850,951
276.875,1107
276.900,1122
276.925,1154
276.950,1228
276.975,1262
277.000,1198
277.025,1083
277.050,1008
277.075,1009
277.100,1041
277.125,1039
277.150,988
277.175,911
277.200,821
277.225,705
277.250,554
277.275,388
277.300,231
277.325,76
277.350,-102
277.375,-303
277.400,-483
277.425,-613
277.450,-733
277.475,-914
277.500,-1151
277.525,-1305
277.550,-1183
277.575,-718
277.600,-54
277.625,541
277.650,882
277.675,974
277.700,960
277.725,968
277.750,1007
277.775,1010
277.800,937
277.825,831
277.850,772
277.875,795
277.900,860
277.925,891
277.950,845
277.975,746
278.000,643
278.025,555
278.050,456
278.075,316
278.100,148
278.125,-2
278.150,-115
278.175,-236
278.200,-426
278.225,-664
278.250,-807
278.275,-684
278.300,-261
278.325,300
278.350,757
278.375,974
278.400,1003
278.425,980
278.450,971
278.475,929
278.500,801
278.525,629
278.550,521
278.575,531
278.600,599
278.625,621
278.650,560
278.675,459
278.700,358
278.725,246
278.750,92
278.775,-84
278.800,-229
278.825,-338
278.850,-477
278.875,-691
278.900,-886
278.925,-862
278.950,-505
278.975,74
279.000,608
279.025,894
279.050,949
279.075,930
279.100,943
279.125,952
279.150,876
279.175,722
279.200,595
279.225,573
279.250,623
279.275,646
279.300,591
279.325,488
279.350,384
279.375,268
279.400,103
279.425,-101
279.450,-286
279.475,-423
279.500,-562
279.525,-769
279.550,-1001
279.575,-1083
279.600,-849
279.625,-311
279.650,318
279.675,787
279.700,994
279.725,1031
279.750,1053
279.775,1129
279.800,1201
279.825,1183
279.850,1065
279.875,925
279.900,851
279.925,859
279.950,885
279.975,856
280.000,751
280.025,608
280.050,465
280.075,321
280.100,142
280.125,-80
280.150,-304
280.175,-476
280.200,-600
280.225,-751
280.250,-983
280.275,-1229
280.300,-1306
280.325,-1053
280.350,-486
280.375,186
280.400,716
280.425,995
280.450,1104
280.475,1194
280.500,1337
280.525,1477
280.550,1526
280.575,1461
280.600,1353
280.625,1288
280.650,1292
280.675,1317
280.700,1297
280.725,1207
280.750,1068
280.775,916
280.800,765
280.825,601
280.850,411
280.875,208
280.900,22
280.925,-132
280.950,-281
280.975,-461
281.000,-672
281.025,-868
281.050,-1006
281.075,-1110
281.100,-1262
281.125,-1504
281.150,-1731
281.175,-1732
281.200,-1350
281.225,-648
281.250,107
281.275,640
281.300,870
281.325,934
281.350,1020
281.375,1191
281.400,1353
281.425,1397
281.450,1319
281.475,1225
281.500,1205
281.525,1253
281.550,1287
281.575,1248
281.600,1150
281.625,1041
281.650,936
281.675,808
281.700,632
281.725,431
281.750,252
281.775,106
281.800,-39
281.825,-220
281.850,-419
281.875,-585
281.900,-698
281.925,-816
281.950,-1011
281.975,-1263
282.000,-1420
282.025,-1291
282.050,-816
282.075,-143
282.100,465
282.125,824
282.150,945
282.175,977
282.200,1053
282.225,1172
282.250,1244
282.275,1210
282.300,1118
282.325,1066
282.350,1102
282.375,1175
282.400,1202
282.425,1148
282.450,1053
282.475,961
282.500,872
282.525,750
282.550,584
282.575,412
282.600,278
282.625,173
282.650,47
282.675,-123
282.700,-297
282.725,-418
282.750,-502
282.775,-636
282.800,-869
282.825,-1101
282.850,-1124
282.875,-799
282.900,-204
282.925,405
282.950,799
282.975,940
283.000,955
283.025,970
283.050,990
283.075,949
283.100,833
283.125,719
283.150,696
283.175,763
283.200,834
283.225,834
283.250,761
283.275,661
283.300,557
283.325,431
283.350,277
283.375,121
283.400,-5
283.425,-118
283.450,-260
283.475,-434
283.500,-591
283.525,-696
283.550,-794
283.575,-966
283.600,-1190
283.625,-1293
283.650,-1067
283.675,-482
283.700,248
283.725,823
283.750,1096
283.775,1156
283.800,1186
283.825,1265
283.850,1326
283.875,1278
283.900,1143
283.925,1027
283.950,1007
283.975,1050
284.000,1066
284.025,1014
284.050,921
284.075,829
284.100,734
284.125,608
284.150,452
284.175,302
284.200,176
284.225,44
284.250,-128
284.275,-324
284.300,-490
284.325,-614
284.350,-764
284.375,-1000
284.400,-1254
284.425,-1320
284.450,-1017
284.475,-371
284.500,364
284.525,904
284.550,1134
284.575,1165
284.600,1178
284.625,1254
284.650,1339
284.675,1346
284.700,1257
284.725,1133
284.750,1044
284.775,1008
284.800,997
284.825,973
284.850,908
284.875,791
284.900,630
284.925,452
284.950,283
284.975,121
285.000,-59
285.025,-273
285.050,-487
285.075,-656
285.100,-790
285.125,-959
285.150,-1208
285.175,-1450
285.200,-1480
285.225,-1136
285.250,-468
285.275,263
285.300,786
285.325,1010
285.350,1063
285.375,1122
285.400,1245
285.425,1353
285.450,1353
285.475,1248
285.500,1132
285.525,1077
285.550,1077
285.575,1071
285.600,1022
285.625,938
285.650,829
285.675,675
285.700,447
285.725,162
285.750,-105
285.775,-288
285.800,-396
285.825,-520
285.850,-739
285.875,-1016
285.900,-1190
285.925,-1088
285.950,-666
285.975,-64
286.000,489
286.025,833
286.050,962
286.075,984
286.100,997
286.125,1004
286.150,949
286.175,816
286.200,669
286.225,600
286.250,633
286.275,698
286.300,702
286.325,616
286.350,486
286.375,367
286.400,259
286.425,127
286.450,-40
286.475,-205
286.500,-336
286.525,-463
286.550,-655
286.575,-910
286.600,-1089
286.625,-990
286.650,-519
286.675,193
286.700,860
286.725,1253
286.750,1355
286.775,1325
286.800,1324
286.825,1371
286.850,1372
286.875,1258
286.900,1077
286.925,941
286.950,904
286.975,911
287.000,869
287.025,743
287.050,576
287.075,412
287.100,241
287.125,27
287.150,-219
287.175,-439
287.200,-598
287.225,-751
287.250,-981
287.275,-1274
287.300,-1457
287.325,-1319
287.350,-797
287.375,-68
287.400,574
287.425,936
287.450,1040
287.475,1047
287.500,1085
287.525,1151
287.550,1161
287.575,1066
287.600,909
287.625,785
287.650,747
287.675,768
287.700,772
287.725,710
287.750,589
287.775,457
287.800,341
287.825,223
287.850,66
287.875,-134
287.900,-333
287.925,-480
287.950,-590
287.975,-740
288.000,-982
288.025,-1240
288.050,-1312
288.075,-1017
288.100,-368
288.125,405
288.150,1013
288.175,1308
288.200,1364
288.225,1360
288.250,1403
288.275,1458
288.300,1437
288.325,1319
288.350,1183
288.375,1119
288.400,1140
288.425,1174
288.450,1148
288.475,1052
288.500,924
288.525,797
288.550,658
288.575,484
288.600,282
288.625,88
288.650,-71
288.675,-219
288.700,-393
288.725,-593
288.750,-772
288.775,-896
288.800,-1003
288.825,-1177
288.850,-1431
288.875,-1626
288.900,-1533
288.925,-1026
288.950,-221
288.975,574
289.000,1085
289.025,1261
289.050,1261
289.075,1267
289.100,1326
289.125,1352
289.150,1276
289.175,1141
289.200,1058
289.225,1078
289.250,1142
289.275,1153
289.300,1076
289.325,953
289.350,833
289.375,714
289.400,559
289.425,365
289.450,173
289.475,14
289.500,-128
289.525,-294
289.550,-482
289.575,-642
289.600,-746
289.625,-848
289.650,-1029
289.675,-1271
289.700,-1403
289.725,-1209
289.750,-629
289.775,152
289.800,830
289.825,1204
289.850,1303
289.875,1300
289.900,1324
289.925,1361
289.950,1326
289.975,1195
290.000,1050
290.025,991
290.050,1025
290.075,1071
290.100,1046
290.125,947
290.150,828
290.175,721
290.200,607
290.225,454
290.250,277
290.275,124
290.300,6
290.325,-117
290.350,-290
290.375,-490
290.400,-648
290.425,-743
290.450,-848
290.475,-1047
290.500,-1295
290.525,-1389
290.550,-1121
290.575,-480
290.600,293
290.625,893
290.650,1172
290.675,1217
290.700,1211
290.725,1244
290.750,1268
290.775,1208
290.800,1078
290.825,978
290.850,974
290.875,1035
290.900,1072
290.925,1032
290.950,934
290.975,820
291.000,699
291.025,553
291.050,384
291.075,218
291.100,75
291.125,-64
291.150,-231
291.175,-412
291.200,-564
291.225,-674
291.250,-800
291.275,-1002
291.300,-1226
291.325,-1288
291.350,-1003
291.375,-378
291.400,357
291.425,914
291.450,1160
291.475,1186
291.500,1171
291.525,1199
291.550,1220
291.575,1157
291.600,1031
291.625,942
291.650,954
291.675,1024
291.700,1054
291.725,995
291.750,881
291.775,769
291.800,662
291.825,525
291.850,348
291.875,168
291.900,23
291.925,-104
291.950,-257
291.975,-439
292.000,-598
292.025,-704
292.050,-806
292.075,-984
292.100,-1217
292.125,-1324
292.150,-1097
292.175,-507
292.200,225
292.225,796
292.250,1054
292.275,1090
292.300,1088
292.325,1133
292.350,1167
292.375,1109
292.400,985
292.425,904
292.450,928
292.475,1008
292.500,1045
292.525,996
292.550,901
292.575,805
292.600,707
292.625,578
292.650,418
292.675,266
292.700,141
292.725,17
292.750,-137
292.775,-302
292.800,-427
292.825,-512
292.850,-631
292.875,-838
292.900,-1047
292.925,-1054
292.950,-714
292.975,-101
293.000,523
293.025,923
293.050,1061
293.075,1078
293.100,1110
293.125,1161
293.150,1148
293.175,1044
293.200,927
293.225,896
293.250,957
293.275,1022
293.300,1009
293.325,917
293.350,802
293.375,696
293.400,575
293.425,416
293.450,240
293.475,90
293.500,-29
293.525,-163
293.550,-339
293.575,-528
293.600,-669
293.625,-764
293.650,-888
293.675,-1098
293.700,-1316
293.725,-1343
293.750,-1023
293.775,-402
293.800,280
293.825,769
293.850,981
293.875,1030
293.900,1078
293.925,1178
293.950,1257
293.975,1238
294.000,1137
294.025,1051
294.050,1052
294.075,1111
294.100,1145
294.125,1100
294.150,996
294.175,882
294.200,773
294.225,645
294.250,485
294.275,317
294.300,173
294.325,49
294.350,-94
294.375,-274
294.400,-452
294.425,-581
294.450,-671
294.475,-801
294.500,-1024
294.525,-1263
294.550,-1329
294.575,-1063
294.600,-492
294.625,170
294.650,678
294.675,927
294.700,999
294.725,1044
294.750,1137
294.775,1234
294.800,1255
294.825,1188
294.850,1106
294.875,1088
294.900,1138
294.925,1187
294.950,1168
294.975,1075
295.000,954
295.025,847
295.050,745
295.075,615
295.100,447
295.125,275
295.150,132
295.175,11
295.200,-127
295.225,-299
295.250,-470
295.275,-595
295.300,-688
295.325,-824
295.350,-1044
295.375,-1258
295.400,-1274
295.425,-953
295.450,-352
295.475,284
295.500,714
295.525,872
295.550,886
295.575,920
295.600,1015
295.625,1083
295.650,1040
295.675,915
295.700,824
295.725,841
295.750,922
295.775,964
295.800,917
295.825,821
295.850,740
295.875,683
295.900,603
295.925,473
295.950,329
295.975,223
296.000,157
296.025,73
296.050,-67
296.075,-228
296.100,-341
296.125,-400
296.150,-486
296.175,-671
296.200,-897
296.225,-978
296.250,-754
296.275,-244
296.300,345
296.325,788
296.350,1000
296.375,1060
296.400,1085
296.425,1116
296.450,1115
296.475,1053
296.500,967
296.525,927
296.550,961
296.575,1028
296.600,1057
296.625,1014
296.650,916
296.675,798
296.700,681
296.725,561
296.750,427
296.775,279
296.800,128
296.825,-8
296.850,-132
296.875,-259
296.900,-407
296.925,-573
296.950,-723
296.975,-835
297.000,-935
297.025,-1084
297.050,-1297
297.075,-1467
297.100,-1404
297.125,-990
297.150,-316
297.175,359
297.200,798
297.225,963
297.250,1008
297.275,1096
297.300,1250
297.325,1370
297.350,1373
297.375,1296
297.400,1243
297.425,1270
297.450,1337
297.475,1365
297.500,1327
297.525,1248
297.550,1158
297.575,1052
297.600,916
297.625,759
297.650,606
297.675,465
297.700,320
297.725,164
297.750,10
297.775,-126
297.800,-258
297.825,-415
297.850,-590
297.875,-746
297.900,-867
297.925,-1000
297.950,-1200
297.975,-1417
298.000,-1469
298.025,-1179
298.050,-557
298.075,158
298.100,683
298.125,903
298.150,941
298.175,990
298.200,1126
298.225,1264
298.250,1299
298.275,1229
298.300,1151
298.325,1146
298.350,1200
298.375,1242
298.400,1228
298.425,1165
298.450,1081
298.475,980
298.500,856
298.525,716
298.550,580
298.575,454
298.600,317
298.625,162
298.650,7
298.675,-122
298.700,-236
298.725,-372
298.750,-541
298.775,-706
298.800,-828
298.825,-935
298.850,-1101
298.875,-1329
298.900,-1480
298.925,-1344
298.950,-839
298.975,-120
299.000,515
299.025,867
299.050,968
299.075,1004
299.100,1109
299.125,1256
299.150,1330
299.175,1286
299.200,1196
299.225,1163
299.250,1209
299.275,1270
299.300,1279
299.325,1230
299.350,1155
299.375,1070
299.400,961
299.425,816
299.450,657
299.475,512
299.500,381
299.525,240
299.550,82
299.575,-69
299.600,-196
299.625,-314
299.650,-458
299.675,-629
299.700,-782
299.725,-895
299.750,-1014
299.775,-1200
299.800,-1419
299.825,-1496
299.850,-1243
299.875,-642
299.900,88
299.925,658
299.950,927
299.975,988
300.000,1035
300.025,1160
300.050,1295
300.075,1332
300.100,1265
300.125,1187
300.150,1185
300.175,1250
300.200,1302
300.225,1287
300.250,1219
300.275,1136
300.300,1049
300.325,938
300.350,798
300.375,654
300.400,522
300.425,393
300.450,247
300.475,88
300.500,-54
300.525,-174
300.550,-301
300.575,-462
300.600,-638
300.625,-782
300.650,-893
300.675,-1035
300.700,-1249
300.725,-1446
300.750,-1427
300.775,-1047
300.800,-382
300.825,298
300.850,743
300.875,905
300.900,932
300.925,991
300.950,1108
300.975,1192
301.000,1173
301.025,1091
301.050,1042
301.075,1073
301.100,1143
301.125,1183
301.150,1163
301.175,1103
301.200,1023
301.225,925
301.250,805
301.275,679
301.300,559
301.325,442
301.350,312
301.375,168
301.400,28
301.425,-94
301.450,-216
301.475,-357
301.500,-503
301.525,-625
301.550,-729
301.575,-871
301.600,-1078
301.625,-1260
301.650,-1225
301.675,-845
301.700,-195
301.725,462
301.750,889
301.775,1041
301.800,1060
301.825,1101
301.850,1187
301.875,1233
301.900,1185
301.925,1092
301.950,1047
301.975,1084
302.000,1151
302.025,1179
302.050,1148
302.075,1081
302.100,994
302.125,880
302.150,738
302.175,588
302.200,452
302.225,325
302.250,187
302.275,36
302.300,-100
302.325,-213
302.350,-327
302.375,-474
302.400,-640
302.425,-778
302.450,-877
302.475,-995
302.500,-1194
302.525,-1412
302.550,-1457
302.575,-1150
302.600,-511
302.625,224
302.650,778
302.675,1037
302.700,1099
302.725,1136
302.750,1222
302.775,1308
302.800,1316
302.825,1246
302.850,1170
302.875,1157
302.900,1206
302.925,1261
302.950,1269
302.975,1211
303.000,1103
303.025,971
303.050,831
303.075,683
303.100,523
303.125,355
303.150,194
303.175,54
303.200,-68
303.225,-202
303.250,-361
303.275,-527
303.300,-661
303.325,-763
303.350,-888
303.375,-1089
303.400,-1314
303.425,-1391
303.450,-1147
303.475,-574
303.500,129
303.525,693
303.550,973
303.575,1033
303.600,1044
303.625,1110
