df_hash,22ZHK4.DKUMNH
355.628,1.069
355.658,1.088
355.688,1.068
355.718,1.066
355.748,1.104
355.778,1.058
355.808,1.069
355.838,1.067
355.868,1.060
355.897,1.070
355.927,1.061
355.957,1.071
355.987,1.076
356.017,1.076
356.047,1.079
356.077,1.095
356.107,1.072
356.137,1.078
356.167,1.083
356.197,1.093
356.227,1.091
356.257,1.080
356.288,1.086
356.318,1.094
356.348,1.085
356.378,1.072
356.408,1.067
356.438,1.072
356.468,1.047
356.498,1.056
356.528,1.063
356.558,1.084
356.588,1.089
356.618,1.096
356.647,1.083
356.677,1.091
356.707,1.089
356.737,1.070
356.767,1.071
356.797,1.059
356.827,1.072
356.857,1.091
356.887,1.074
356.917,1.062
356.947,1.080
356.977,1.057
357.007,1.039
357.038,1.059
357.068,1.082
357.098,1.097
357.128,1.110
357.158,1.098
357.188,1.083
357.218,1.077
357.248,1.090
357.278,1.107
357.308,1.070
357.338,1.040
357.368,1.033
357.397,1.041
357.427,1.072
357.457,1.073
357.487,1.068
357.517,1.057
357.547,1.044
357.577,1.053
357.607,1.086
357.637,1.067
357.667,1.056
357.697,1.070
357.727,1.077
357.757,1.081
357.788,1.080
357.818,1.073
357.848,1.086
357.878,1.090
357.908,1.098
357.938,1.081
357.968,1.062
357.998,1.056
358.028,1.059
358.058,1.070
358.088,1.092
358.118,1.075
358.147,1.071
358.177,1.068
358.207,1.057
358.237,1.059
358.267,1.067
358.297,1.058
358.327,1.077
358.357,1.075
358.387,1.081
358.417,1.066
358.447,1.067
358.477,1.051
358.507,1.053
358.538,1.061
358.568,1.070
358.598,1.060
358.628,1.068
358.658,1.067
358.688,1.073
358.718,1.074
358.748,1.084
358.778,1.082
358.808,1.071
358.838,1.072
358.868,1.076
358.897,1.081
358.927,1.079
358.957,1.071
358.987,1.078
359.017,1.067
359.047,1.062
359.077,1.069
359.107,1.061
359.137,1.063
359.167,1.072
359.197,1.079
359.227,1.075
359.257,1.069
359.288,1.072
359.318,1.071
359.348,1.066
359.378,1.071
359.408,1.082
359.438,1.082
359.468,1.082
359.498,1.078
359.528,1.067
359.558,1.053
359.588,1.043
359.618,1.054
359.647,1.072
359.677,1.074
359.707,1.078
359.737,1.069
359.767,1.064
359.797,1.071
359.827,1.073
359.857,1.072
359.887,1.068
359.917,1.068
359.947,1.071
359.977,1.078
360.007,1.075
360.038,1.068
360.068,1.076
360.098,1.081
360.128,1.075
360.158,1.069
360.188,1.071
360.218,1.066
360.248,1.070
360.278,1.063
360.308,1.066
360.338,1.072
360.368,1.067
360.397,1.070
360.427,1.077
360.457,1.077
360.487,1.070
360.517,1.071
360.547,1.066
360.577,1.073
360.607,1.069
360.637,1.071
360.667,1.073
360.697,1.073
360.727,1.071
360.757,1.068
360.788,1.073
360.818,1.066
360.848,1.068
360.878,1.065
360.908,1.069
360.938,1.067
360.968,1.069
360.998,1.067
361.028,1.065
361.058,1.069
361.088,1.081
361.118,1.074
361.147,1.072
361.177,1.070
361.207,1.069
361.237,1.073
361.267,1.069
361.297,1.070
361.327,1.071
361.357,1.068
361.387,1.076
361.417,1.080
361.447,1.072
361.477,1.061
361.507,1.069
361.538,1.074
361.568,1.069
361.598,1.065
361.628,1.066
361.658,1.072
361.688,1.068
361.718,1.070
361.748,1.071
361.778,1.077
361.808,1.070
361.838,1.068
361.868,1.068
361.897,1.069
361.927,1.065
361.957,1.075
361.987,1.080
362.017,1.079
362.047,1.080
362.077,1.077
362.107,1.075
362.137,1.071
362.167,1.069
362.197,1.072
362.227,1.076
362.257,1.079
362.288,1.096
362.318,1.122
362.348,1.125
362.378,1.132
362.408,1.112
362.438,1.114
362.468,1.098
362.498,1.083
362.528,1.052
362.558,1.037
362.588,1.022
362.618,1.025
362.647,1.033
362.677,1.059
362.707,1.057
362.737,1.063
362.767,1.085
362.797,1.077
362.827,1.067
362.857,1.051
362.887,1.046
362.917,1.046
362.947,1.055
362.977,1.065
363.007,1.067
363.038,1.051
363.068,1.060
363.098,1.068
363.128,1.078
363.158,1.069
363.188,1.067
363.218,1.070
363.248,1.081
363.278,1.073
363.308,1.062
363.338,1.083
363.368,1.081
363.397,1.099
363.427,1.092
363.457,1.084
363.487,1.088
363.517,1.089
363.547,1.104
363.577,1.105
363.607,1.089
363.637,1.068
363.667,1.065
363.697,1.064
363.727,1.067
363.757,1.081
363.788,1.082
363.818,1.082
363.848,1.072
363.878,1.062
363.908,1.063
363.938,1.075
363.968,1.071
363.998,1.068
364.028,1.062
364.058,1.066
364.088,1.069
364.118,1.070
364.147,1.077
364.177,1.075
364.207,1.070
364.237,1.067
364.267,1.068
364.297,1.071
364.327,1.068
364.357,1.080
364.387,1.071
364.417,1.071
364.447,1.075
364.477,1.075
364.507,1.075
364.538,1.068
364.568,1.062
364.598,1.073
364.628,1.073
364.658,1.070
364.688,1.072
364.718,1.072
364.748,1.070
364.778,1.068
364.808,1.081
364.838,1.075
364.868,1.075
364.897,1.072
364.927,1.078
364.957,1.081
364.987,1.075
365.017,1.074
365.047,1.074
365.077,1.066
365.107,1.068
365.137,1.079
365.167,1.076
365.197,1.075
365.227,1.070
365.257,1.066
365.288,1.071
365.318,1.077
365.348,1.068
365.378,1.072
365.408,1.076
365.438,1.068
365.468,1.067
365.498,1.068
365.528,1.067
365.558,1.065
365.588,1.076
365.618,1.086
365.647,1.084
365.677,1.080
365.707,1.079
365.737,1.079
365.767,1.072
365.797,1.068
365.827,1.067
365.857,1.068
365.887,1.065
365.917,1.060
365.947,1.067
365.977,1.072
366.007,1.084
366.038,1.090
366.068,1.072
366.098,1.075
366.128,1.073
366.158,1.068
366.188,1.067
366.218,1.061
366.248,1.063
366.278,1.069
366.308,1.075
366.338,1.081
366.368,1.077
366.397,1.080
366.427,1.074
366.457,1.074
366.487,1.059
366.517,1.062
366.547,1.075
366.577,1.070
366.607,1.073
366.637,1.078
366.667,1.071
366.697,1.069
366.727,1.073
366.757,1.076
366.788,1.065
366.818,1.064
366.848,1.066
366.878,1.070
366.908,1.071
366.938,1.073
366.968,1.067
366.998,1.072
367.028,1.075
367.058,1.082
367.088,1.074
367.118,1.069
367.147,1.072
367.177,1.081
367.207,1.073
367.237,1.070
367.267,1.082
367.297,1.071
367.327,1.065
367.357,1.065
367.387,1.077
367.417,1.073
367.447,1.072
367.477,1.076
367.507,1.075
367.538,1.071
367.568,1.068
367.598,1.071
367.628,1.073
367.658,1.073
367.688,1.076
367.718,1.069
367.748,1.068
367.778,1.063
367.808,1.075
367.838,1.074
367.868,1.072
367.897,1.078
367.927,1.064
367.957,1.075
367.987,1.076
368.017,1.066
368.047,1.066
368.077,1.062
368.107,1.068
368.137,1.085
368.167,1.083
368.197,1.088
368.227,1.072
368.257,1.062
368.288,1.068
368.318,1.075
368.348,1.062
368.378,1.063
368.408,1.070
368.438,1.068
368.468,1.077
368.498,1.080
368.528,1.072
368.558,1.058
368.588,1.061
368.618,1.071
368.647,1.075
368.677,1.083
368.707,1.082
368.737,1.067
368.767,1.070
368.797,1.068
368.827,1.063
368.857,1.072
368.887,1.066
368.917,1.074
368.947,1.071
368.977,1.078
369.007,1.072
369.038,1.070
369.068,1.072
369.098,1.072
369.128,1.070
369.158,1.066
369.188,1.073
369.218,1.070
369.248,1.066
369.278,1.070
369.308,1.076
369.338,1.067
369.368,1.077
369.397,1.094
369.427,1.076
369.457,1.063
369.487,1.062
369.517,1.065
369.547,1.067
369.577,1.062
369.607,1.058
369.637,1.068
369.667,1.094
369.697,1.091
369.727,1.090
369.757,1.080
369.788,1.072
369.818,1.071
369.848,1.073
369.878,1.067
369.908,1.062
369.938,1.068
369.968,1.062
369.998,1.058
370.028,1.067
370.058,1.068
370.088,1.071
370.118,1.087
370.147,1.075
370.177,1.071
370.207,1.070
370.237,1.069
370.267,1.074
370.297,1.070
370.327,1.068
370.357,1.067
370.387,1.067
370.417,1.072
370.447,1.070
370.477,1.075
370.507,1.072
370.538,1.068
370.568,1.066
370.598,1.066
370.628,1.067
370.658,1.074
370.688,1.070
370.718,1.070
370.748,1.078
370.778,1.074
370.808,1.062
370.838,1.093
370.868,1.075
370.897,1.077
370.927,1.083
370.957,1.087
370.987,1.069
371.017,1.060
371.047,1.073
371.077,1.083
371.107,1.071
371.137,1.068
371.167,1.066
371.197,1.066
371.227,1.070
371.257,1.080
371.288,1.073
371.318,1.070
371.348,1.073
371.378,1.066
371.408,1.082
371.438,1.086
371.468,1.085
371.498,1.075
371.528,1.060
371.558,1.056
371.588,1.075
371.618,1.086
371.647,1.084
371.677,1.069
371.707,1.069
371.737,1.069
371.767,1.073
371.797,1.075
371.827,1.068
371.857,1.085
371.887,1.087
371.917,1.085
371.947,1.092
371.977,1.101
372.007,1.098
372.038,1.091
372.068,1.084
372.098,1.082
372.128,1.068
372.158,1.062
372.188,1.063
372.218,1.064
372.248,1.067
372.278,1.065
372.308,1.069
372.338,1.065
372.368,1.059
372.397,1.054
372.427,1.057
372.457,1.069
372.487,1.083
372.517,1.075
372.547,1.079
372.577,1.084
372.607,1.089
372.637,1.093
372.667,1.097
372.697,1.097
372.727,1.117
372.757,1.123
372.788,1.104
372.818,1.096
372.848,1.089
372.878,1.066
372.908,1.059
372.938,1.040
372.968,1.053
372.998,1.049
373.028,1.035
373.058,1.054
373.088,1.067
373.118,1.072
373.147,1.058
373.177,1.073
373.207,1.080
373.237,1.095
373.267,1.088
373.297,1.089
373.327,1.074
373.357,1.084
373.387,1.054
373.417,1.062
373.447,1.057
373.477,1.079
373.507,1.062
373.538,1.070
373.568,1.071
373.598,1.080
373.628,1.098
373.658,1.091
373.688,1.095
373.718,1.084
373.748,1.066
373.778,1.087
373.808,1.062
373.838,1.062
373.868,1.053
373.897,1.070
373.927,1.056
373.957,1.075
373.987,1.059
374.017,1.059
374.047,1.074
374.077,1.071
374.107,1.064
374.137,1.053
374.167,1.064
374.197,1.074
374.227,1.050
374.257,1.075
374.288,1.075
374.318,1.029
374.348,1.049
374.378,1.064
374.408,1.044
374.438,1.056
374.468,1.073
374.498,1.065
374.528,1.094
374.558,1.108
374.588,1.105
374.618,1.089
374.647,1.069
374.677,1.078
374.707,1.090
374.737,1.084
374.767,1.077
374.797,1.072
374.827,1.062
374.857,1.068
374.887,1.076
374.917,1.065
374.947,1.068
374.977,1.077
375.007,1.077
375.038,1.079
375.068,1.074
375.098,1.079
375.128,1.097
375.158,1.079
375.188,1.071
375.218,1.075
375.248,1.072
375.278,1.073
375.308,1.075
375.338,1.069
375.368,1.068
375.397,1.072
375.427,1.072
375.457,1.075
375.487,1.079
375.517,1.082
375.547,1.074
375.577,1.073
375.607,1.073
375.637,1.071
375.667,1.071
375.697,1.067
375.727,1.063
375.757,1.071
375.788,1.076
375.818,1.081
375.848,1.071
375.878,1.071
375.908,1.077
375.938,1.068
375.968,1.068
375.998,1.070
376.028,1.070
376.058,1.071
376.088,1.075
376.118,1.070
376.147,1.079
376.177,1.078
376.207,1.072
376.237,1.072
376.267,1.066
376.297,1.079
376.327,1.080
376.357,1.077
376.387,1.073
376.417,1.072
376.447,1.070
376.477,1.076
376.507,1.074
376.538,1.070
376.568,1.073
376.598,1.073
376.628,1.072
376.658,1.073
376.688,1.063
376.718,1.067
376.748,1.084
376.778,1.076
376.808,1.074
376.838,1.065
376.868,1.072
376.897,1.078
376.927,1.085
376.957,1.078
376.987,1.084
377.017,1.078
377.047,1.068
377.077,1.074
377.107,1.071
377.137,1.070
377.167,1.069
377.197,1.060
377.227,1.067
377.257,1.065
377.288,1.067
377.318,1.066
377.348,1.066
377.378,1.074
377.408,1.075
377.438,1.073
377.468,1.070
377.498,1.067
377.528,1.071
377.558,1.068
377.588,1.068
377.618,1.069
377.647,1.073
377.677,1.076
377.707,1.078
377.737,1.068
377.767,1.079
377.797,1.073
377.827,1.079
377.857,1.073
377.887,1.063
377.917,1.068
377.947,1.073
377.977,1.075
378.007,1.073
378.038,1.073
378.068,1.073
378.098,1.073
378.128,1.074
378.158,1.068
378.188,1.068
378.218,1.071
378.248,1.076
378.278,1.070
378.308,1.066
378.338,1.070
378.368,1.071
378.397,1.071
378.427,1.070
378.457,1.069
378.487,1.071
378.517,1.074
378.547,1.070
378.577,1.064
378.607,1.069
378.637,1.076
378.667,1.073
378.697,1.072
378.727,1.078
378.757,1.071
378.788,1.069
378.818,1.069
378.848,1.077
378.878,1.076
378.908,1.071
378.938,1.071
378.968,1.073
378.998,1.072
379.028,1.078
379.058,1.077
379.088,1.072
379.118,1.077
379.147,1.084
379.177,1.101
379.207,1.108
379.237,1.111
379.267,1.109
379.297,1.121
379.327,1.132
379.357,1.135
379.387,1.143
379.417,1.146
379.447,1.139
379.477,1.109
379.507,1.093
379.538,1.091
379.568,1.076
379.598,1.058
379.628,1.056
379.658,1.043
379.688,1.023
379.718,1.027
379.748,1.009
379.778,1.021
379.808,1.024
379.838,1.033
379.868,1.038
379.897,1.038
379.927,1.045
379.957,1.070
379.987,1.065
380.017,1.067
380.047,1.066
380.077,1.060
380.107,1.069
380.137,1.074
380.167,1.070
380.197,1.069
380.227,1.069
380.257,1.059
380.288,1.056
380.318,1.048
380.348,1.057
380.378,1.040
380.408,1.060
380.438,1.059
380.468,1.070
380.498,1.069
380.528,1.074
380.558,1.084
380.588,1.095
380.618,1.081
380.647,1.095
380.677,1.089
380.707,1.077
380.737,1.096
380.767,1.087
380.797,1.069
380.827,1.078
380.857,1.078
380.887,1.072
380.917,1.098
380.947,1.085
380.977,1.084
381.007,1.077
381.038,1.045
381.068,1.044
381.098,1.057
381.128,1.064
381.158,1.062
381.188,1.048
381.218,1.059
381.248,1.058
381.278,1.044
381.308,1.048
381.338,1.052
381.368,1.048
381.397,1.057
381.427,1.044
381.457,1.076
381.487,1.067
381.517,1.067
381.547,1.066
381.577,1.062
381.607,1.065
381.637,1.063
381.667,1.062
381.697,1.066
381.727,1.068
381.757,1.067
381.788,1.065
381.818,1.058
381.848,1.080
381.878,1.084
381.908,1.050
381.938,1.050
381.968,1.067
381.998,1.052
382.028,1.060
382.058,1.062
382.088,1.062
382.118,1.064
382.147,1.054
382.177,1.058
382.207,1.060
382.237,1.062
382.267,1.065
382.297,1.070
382.327,1.051
382.357,1.052
382.387,1.056
382.417,1.065
382.447,1.061
382.477,1.074
382.507,1.078
382.538,1.078
382.568,1.070
382.598,1.067
382.628,1.066
382.658,1.070
382.688,1.074
382.718,1.070
382.748,1.062
382.778,1.063
382.808,1.066
382.838,1.060
382.868,1.058
382.897,1.046
382.927,1.050
382.957,1.062
382.987,1.059
383.017,1.062
383.047,1.062
383.077,1.072
383.107,1.076
383.137,1.085
383.167,1.076
383.197,1.075
383.227,1.093
383.257,1.073
383.288,1.062
383.318,1.073
383.348,1.063
383.378,1.058
383.408,1.079
383.438,1.082
383.468,1.073
383.498,1.053
383.528,1.031
383.558,1.042
383.588,1.063
383.618,1.073
383.647,1.062
383.677,1.056
383.707,1.040
383.737,1.039
383.767,1.073
383.797,1.067
383.827,1.061
383.857,1.075
383.887,1.087
383.917,1.050
383.947,1.062
383.977,1.100
384.007,1.071
384.038,1.059
384.068,1.073
384.098,1.076
384.128,1.080
384.158,1.065
384.188,1.062
384.218,1.072
384.248,1.075
384.278,1.068
384.308,1.078
384.338,1.080
384.368,1.075
384.397,1.071
384.427,1.078
384.457,1.073
384.487,1.062
384.517,1.069
384.547,1.076
384.577,1.074
384.607,1.076
384.637,1.081
384.667,1.083
384.697,1.081
384.727,1.082
384.757,1.069
384.788,1.062
384.818,1.060
384.848,1.050
384.878,1.066
384.908,1.049
384.938,1.048
384.968,1.055
384.998,1.057
385.028,1.063
385.058,1.066
385.088,1.062
385.118,1.063
385.147,1.067
385.177,1.063
385.207,1.062
385.237,1.053
385.267,1.054
385.297,1.054
385.327,1.066
385.357,1.051
385.387,1.071
385.417,1.070
385.447,1.074
385.477,1.071
385.507,1.090
385.538,1.073
385.568,1.086
385.598,1.082
385.628,1.082
385.658,1.069
385.688,1.078
385.718,1.067
385.748,1.063
385.778,1.060
385.808,1.080
385.838,1.075
385.868,1.075
385.897,1.092
385.927,1.097
385.957,1.095
385.987,1.077
386.017,1.062
386.047,1.054
386.077,1.064
386.107,1.057
386.137,1.055
386.167,1.067
386.197,1.066
386.227,1.078
386.257,1.093
386.288,1.101
386.318,1.081
386.348,1.047
386.378,1.073
386.408,1.061
386.438,1.058
386.468,1.046
386.498,1.042
386.528,1.046
386.558,1.049
386.588,1.052
386.618,1.090
386.647,1.067
386.677,1.073
386.707,1.068
386.737,1.083
386.767,1.084
386.797,1.084
386.827,1.109
386.857,1.105
386.887,1.077
386.917,1.104
386.947,1.092
386.977,1.060
387.007,1.069
387.038,1.078
387.068,1.082
387.098,1.078
387.128,1.085
387.158,1.084
387.188,1.083
387.218,1.081
387.248,1.054
387.278,1.079
387.308,1.069
387.338,1.062
387.368,1.072
387.397,1.062
387.427,1.048
387.457,1.062
387.487,1.049
387.517,1.055
387.547,1.054
387.577,1.072
387.607,1.055
387.637,1.083
387.667,1.091
387.697,1.078
387.727,1.085
387.757,1.097
387.788,1.095
387.818,1.078
387.848,1.076
387.878,1.072
387.908,1.081
387.938,1.062
387.968,1.068
387.998,1.079
388.028,1.061
388.058,1.060
388.088,1.073
388.118,1.070
388.147,1.059
388.177,1.067
388.207,1.076
388.237,1.083
388.267,1.087
388.297,1.094
388.327,1.075
388.357,1.065
388.387,1.065
388.417,1.068
388.447,1.074
388.477,1.063
388.507,1.104
388.538,1.099
388.568,1.097
388.598,1.094
388.628,1.095
388.658,1.087
388.688,1.086
388.718,1.092
388.748,1.081
388.778,1.078
388.808,1.074
388.838,1.080
388.868,1.084
388.897,1.072
388.927,1.075
388.957,1.083
388.987,1.091
389.017,1.074
389.047,1.078
389.077,1.084
389.107,1.092
389.137,1.082
389.167,1.075
389.197,1.083
389.227,1.072
389.257,1.082
389.288,1.076
389.318,1.081
389.348,1.084
389.378,1.076
389.408,1.083
389.438,1.074
389.468,1.077
389.498,1.091
389.528,1.097
389.558,1.082
389.588,1.069
389.618,1.085
389.647,1.078
389.677,1.077
389.707,1.085
389.737,1.068
389.767,1.092
389.797,1.104
389.827,1.085
389.857,1.089
389.887,1.097
389.917,1.090
389.947,1.067
389.977,1.071
390.007,1.062
390.038,1.062
390.068,1.063
390.098,1.065
390.128,1.069
390.158,1.090
390.188,1.083
390.218,1.090
390.248,1.078
390.278,1.079
390.308,1.066
390.338,1.068
390.368,1.080
390.397,1.076
390.427,1.078
390.457,1.087
390.487,1.084
390.517,1.080
390.547,1.080
390.577,1.083
390.607,1.078
390.637,1.076
390.667,1.092
390.697,1.082
390.727,1.083
390.757,1.085
390.788,1.085
390.818,1.080
390.848,1.073
390.878,1.082
390.908,1.083
390.938,1.072
390.968,1.064
390.998,1.075
391.028,1.077
391.058,1.080
391.088,1.081
391.118,1.075
391.147,1.088
391.177,1.080
391.207,1.085
391.237,1.087
391.267,1.081
391.297,1.091
391.327,1.079
391.357,1.080
391.387,1.078
391.417,1.071
391.447,1.072
391.477,1.072
391.507,1.089
391.538,1.071
391.568,1.072
391.598,1.083
391.628,1.078
391.658,1.083
391.688,1.083
391.718,1.082
391.748,1.079
391.778,1.072
391.808,1.093
391.838,1.089
391.868,1.072
391.897,1.080
391.927,1.077
391.957,1.072
391.987,1.086
392.017,1.087
392.047,1.092
392.077,1.072
392.107,1.077
392.137,1.079
392.167,1.093
392.197,1.077
392.227,1.082
392.257,1.075
392.288,1.074
392.318,1.089
392.348,1.085
392.378,1.075
392.408,1.082
392.438,1.081
392.468,1.075
392.498,1.085
392.528,1.076
392.558,1.072
392.588,1.076
392.618,1.083
392.647,1.085
392.677,1.080
392.707,1.079
392.737,1.078
392.767,1.076
392.797,1.081
392.827,1.083
392.857,1.072
392.887,1.077
392.917,1.077
392.947,1.079
392.977,1.079
393.007,1.077
393.038,1.069
393.068,1.091
393.098,1.082
393.128,1.078
393.158,1.085
393.188,1.091
393.218,1.086
393.248,1.076
393.278,1.076
393.308,1.067
393.338,1.071
393.368,1.077
393.397,1.080
393.427,1.078
393.457,1.079
393.487,1.079
393.517,1.081
393.547,1.081
393.577,1.076
393.607,1.085
393.637,1.072
393.667,1.078
393.697,1.079
393.727,1.077
393.757,1.079
393.788,1.088
393.818,1.080
393.848,1.076
399.127,1.093
399.157,1.087
399.187,1.081
399.217,1.069
399.247,1.065
399.277,1.063
399.307,1.065
399.337,1.077
399.367,1.074
399.397,1.066
399.427,1.068
399.457,1.079
399.487,1.074
399.517,1.084
399.547,1.085
399.577,1.075
399.607,1.061
399.637,1.067
399.667,1.069
399.697,1.069
399.727,1.082
399.757,1.088
399.787,1.061
399.817,1.065
399.847,1.072
399.877,1.069
399.907,1.043
399.937,1.057
399.967,1.072
399.997,1.071
400.027,1.058
400.057,1.070
400.087,1.078
400.117,1.078
400.147,1.069
400.177,1.065
400.207,1.083
400.237,1.063
400.267,1.060
400.297,1.099
400.327,1.102
400.357,1.096
400.387,1.109
400.417,1.094
400.447,1.097
400.477,1.112
400.507,1.085
400.537,1.074
400.567,1.080
400.597,1.095
400.627,1.110
400.657,1.101
400.687,1.107
400.717,1.091
400.747,1.086
400.777,1.108
400.807,1.084
400.837,1.077
400.867,1.073
400.897,1.085
400.927,1.073
400.957,1.071
400.987,1.084
401.017,1.066
401.047,1.077
401.077,1.088
401.107,1.087
401.137,1.104
401.167,1.116
401.197,1.118
401.227,1.127
401.257,1.119
401.287,1.116
401.317,1.129
401.347,1.118
401.377,1.113
401.407,1.122
401.437,1.123
401.467,1.130
401.497,1.099
401.527,1.084
401.557,1.068
401.587,1.075
401.617,1.037
401.647,1.047
401.677,1.067
401.707,1.054
401.737,1.052
401.767,1.060
401.797,1.075
401.827,1.084
401.857,1.082
401.887,1.092
401.917,1.112
401.947,1.097
401.977,1.100
402.007,1.094
402.037,1.087
402.067,1.101
402.097,1.124
402.127,1.143
402.157,1.159
402.187,1.131
402.217,1.104
402.247,1.071
402.277,1.050
402.307,1.055
402.337,1.082
402.367,1.061
402.397,1.037
402.427,1.041
402.457,1.043
402.487,1.041
402.517,1.092
402.547,1.059
402.577,1.102
402.607,1.096
402.637,1.062
402.667,1.037
402.697,1.073
402.727,1.049
402.757,1.045
402.787,1.106
402.817,1.133
402.847,1.091
402.877,1.130
402.907,1.125
402.937,1.073
402.967,1.088
402.997,1.079
403.027,1.052
403.057,1.002
403.087,1.072
403.117,1.100
403.147,1.082
403.177,1.141
403.207,1.136
403.237,1.077
403.267,1.103
403.297,1.123
403.327,1.125
403.357,1.123
403.387,1.127
403.417,1.122
403.447,1.103
403.477,1.089
403.507,1.098
403.537,1.100
403.567,1.080
403.597,1.095
403.627,1.096
403.657,1.093
403.687,1.085
403.717,1.078
403.747,1.066
403.777,1.061
403.807,1.069
403.837,1.062
403.867,1.057
403.897,1.074
403.927,1.076
403.957,1.071
403.987,1.083
404.017,1.082
404.047,1.069
404.077,1.074
404.107,1.084
404.137,1.090
404.167,1.089
404.197,1.086
404.227,1.051
404.257,1.054
404.287,1.077
404.317,1.049
404.347,1.067
404.377,1.077
404.407,1.095
404.437,1.114
404.467,1.112
404.497,1.097
404.527,1.075
404.557,1.087
404.587,1.097
404.617,1.118
404.647,1.106
404.677,1.062
404.707,1.047
404.737,1.027
404.767,1.030
404.797,1.039
404.827,1.042
404.857,1.058
404.887,1.063
404.917,1.076
404.947,1.081
404.977,1.063
405.007,1.061
405.037,1.072
405.067,1.085
405.097,1.078
405.127,1.079
405.157,1.064
405.187,1.076
405.217,1.078
405.247,1.081
405.277,1.090
405.307,1.080
405.337,1.071
405.367,1.065
405.397,1.063
405.427,1.067
405.457,1.066
405.487,1.074
405.517,1.078
405.547,1.082
405.577,1.080
405.607,1.090
405.637,1.090
405.667,1.072
405.697,1.071
405.727,1.078
405.757,1.069
405.787,1.072
405.817,1.069
405.847,1.067
405.877,1.068
405.907,1.072
405.937,1.070
405.967,1.074
405.997,1.076
406.027,1.086
406.057,1.079
406.087,1.084
406.117,1.080
406.147,1.078
406.177,1.076
406.207,1.073
406.237,1.072
406.267,1.073
406.297,1.072
406.327,1.068
406.357,1.065
406.387,1.072
406.417,1.076
406.447,1.069
406.477,1.071
406.507,1.074
406.537,1.076
406.567,1.082
406.597,1.072
406.627,1.060
406.657,1.073
406.687,1.069
406.717,1.075
406.747,1.068
406.777,1.085
406.807,1.082
406.837,1.074
406.867,1.074
406.897,1.073
406.927,1.072
406.957,1.074
406.987,1.074
407.017,1.073
407.047,1.068
407.077,1.068
407.107,1.073
407.137,1.074
407.167,1.078
407.197,1.083
407.227,1.084
407.257,1.073
407.287,1.067
407.317,1.078
407.347,1.075
407.377,1.068
407.407,1.085
407.437,1.087
407.467,1.074
407.497,1.068
407.527,1.072
407.557,1.073
407.587,1.081
407.617,1.078
407.647,1.078
407.677,1.073
407.707,1.073
407.737,1.074
407.767,1.075
407.797,1.081
407.827,1.084
407.857,1.081
407.887,1.076
407.917,1.077
407.947,1.087
407.977,1.088
408.007,1.066
408.037,1.062
408.067,1.073
408.097,1.077
408.127,1.074
408.157,1.074
408.187,1.075
408.217,1.075
408.247,1.072
408.277,1.076
408.307,1.076
408.337,1.074
408.367,1.073
408.397,1.074
408.427,1.073
408.457,1.077
408.487,1.079
408.517,1.076
408.547,1.082
408.577,1.079
408.607,1.076
408.637,1.078
408.667,1.075
408.697,1.078
408.727,1.082
408.757,1.079
408.787,1.072
408.817,1.070
408.847,1.080
408.877,1.072
408.907,1.075
408.937,1.077
408.967,1.084
408.997,1.070
409.027,1.073
409.057,1.073
409.087,1.077
409.117,1.081
409.147,1.073
409.177,1.080
409.207,1.070
409.237,1.077
409.267,1.083
409.297,1.076
409.327,1.073
409.357,1.070
409.387,1.080
409.417,1.086
409.447,1.082
409.477,1.088
409.507,1.094
409.537,1.105
409.567,1.124
409.597,1.151
409.627,1.156
409.657,1.172
409.687,1.170
409.717,1.150
409.747,1.138
409.777,1.120
409.807,1.099
409.837,1.075
409.867,1.078
409.897,1.080
409.927,1.077
409.957,1.074
409.987,1.062
410.017,1.041
410.047,1.051
410.077,1.057
410.107,1.062
410.137,1.046
410.167,1.052
410.197,1.054
410.227,1.044
410.257,1.050
410.287,1.059
410.317,1.056
410.347,1.049
410.377,1.053
410.407,1.055
410.437,1.057
410.467,1.066
410.497,1.080
410.527,1.069
410.557,1.094
410.587,1.078
410.617,1.063
410.647,1.059
410.677,1.079
410.707,1.083
410.737,1.085
410.767,1.088
410.797,1.085
410.827,1.063
410.857,1.078
410.887,1.089
410.917,1.079
410.947,1.074
410.977,1.080
411.007,1.062
411.037,1.060
411.067,1.077
411.097,1.094
411.127,1.085
411.157,1.071
411.187,1.089
411.217,1.092
411.247,1.094
411.277,1.088
411.307,1.093
411.337,1.075
411.367,1.092
411.397,1.091
411.427,1.085
411.457,1.078
411.487,1.083
411.517,1.091
411.547,1.085
411.577,1.087
411.607,1.077
411.637,1.061
411.667,1.068
411.697,1.056
411.727,1.038
411.757,1.060
411.787,1.097
411.817,1.116
411.847,1.122
411.877,1.128
411.907,1.119
411.937,1.105
411.967,1.093
411.997,1.066
412.027,1.068
412.057,1.073
412.087,1.063
412.117,1.086
412.147,1.095
412.177,1.072
412.207,1.090
412.237,1.081
412.267,1.078
412.297,1.064
412.327,1.062
412.357,1.061
412.387,1.064
412.417,1.064
412.447,1.078
412.477,1.085
412.507,1.073
412.537,1.071
412.567,1.086
412.597,1.088
412.627,1.063
412.657,1.068
412.687,1.069
412.717,1.076
412.747,1.073
412.777,1.064
412.807,1.070
412.837,1.084
412.867,1.071
412.897,1.064
412.927,1.068
412.957,1.061
412.987,1.069
413.017,1.068
413.047,1.062
413.077,1.066
413.107,1.067
413.137,1.064
413.167,1.058
413.197,1.063
413.227,1.049
413.257,1.051
