df_hash,22ZHK4.TV3FRY
399.376,1.033
399.406,1.032
399.436,1.031
399.466,1.035
399.496,1.028
399.526,1.038
399.556,1.035
399.586,1.035
399.616,1.031
399.646,1.029
399.675,1.032
399.705,1.032
399.735,1.029
399.765,1.031
399.795,1.037
399.825,1.030
399.855,1.035
399.885,1.038
399.915,1.036
399.946,1.029
399.976,1.028
400.006,1.028
400.036,1.031
400.066,1.032
400.096,1.036
400.126,1.035
400.156,1.032
400.186,1.033
400.216,1.030
400.246,1.033
400.276,1.032
400.306,1.032
400.336,1.031
400.366,1.027
400.396,1.036
400.425,1.027
400.455,1.031
400.485,1.032
400.515,1.034
400.545,1.033
400.575,1.031
400.605,1.036
400.635,1.034
400.665,1.033
400.696,1.033
400.726,1.031
400.756,1.034
400.786,1.033
400.816,1.030
400.846,1.032
400.876,1.034
400.906,1.035
400.936,1.033
400.966,1.030
400.996,1.031
401.026,1.030
401.056,1.031
401.086,1.031
401.116,1.038
401.146,1.032
401.175,1.032
401.205,1.032
401.235,1.031
401.265,1.030
401.295,1.034
401.325,1.033
401.355,1.028
401.385,1.033
401.415,1.032
401.446,1.033
401.476,1.033
401.506,1.031
401.536,1.031
401.566,1.033
401.596,1.032
401.626,1.030
401.656,1.032
401.686,1.028
401.716,1.034
401.746,1.034
401.776,1.029
401.806,1.031
401.836,1.032
401.866,1.033
401.896,1.032
401.925,1.034
401.955,1.034
401.985,1.032
402.015,1.034
402.045,1.034
402.075,1.030
402.105,1.033
402.135,1.033
402.165,1.034
402.196,1.029
402.226,1.031
402.256,1.034
402.286,1.031
402.316,1.026
402.346,1.028
402.376,1.040
402.406,1.034
402.436,1.026
402.466,1.029
402.496,1.035
402.526,1.032
402.556,1.030
402.586,1.033
402.616,1.031
402.646,1.032
402.675,1.034
402.705,1.033
402.735,1.033
402.765,1.031
402.795,1.032
402.825,1.033
402.855,1.029
402.885,1.033
402.915,1.034
402.946,1.036
402.976,1.030
403.006,1.032
403.036,1.037
403.066,1.033
403.096,1.032
403.126,1.031
403.156,1.030
403.186,1.034
403.216,1.033
403.246,1.033
403.276,1.033
403.306,1.031
403.336,1.038
403.366,1.032
403.396,1.033
403.425,1.033
403.455,1.032
403.485,1.030
403.515,1.033
403.545,1.032
403.575,1.030
403.605,1.033
403.635,1.033
403.665,1.024
403.696,1.030
403.726,1.040
403.756,1.038
403.786,1.031
403.816,1.031
403.846,1.029
403.876,1.034
403.906,1.030
403.936,1.033
403.966,1.032
403.996,1.031
404.026,1.032
404.056,1.034
404.086,1.032
404.116,1.031
404.146,1.033
404.175,1.031
404.205,1.028
404.235,1.030
404.265,1.032
404.295,1.035
404.325,1.033
404.355,1.034
404.385,1.028
404.415,1.032
404.446,1.038
404.476,1.032
404.506,1.032
404.536,1.030
404.566,1.029
404.596,1.030
404.626,1.034
404.656,1.033
404.686,1.029
404.716,1.028
404.746,1.032
404.776,1.032
404.806,1.029
404.836,1.034
404.866,1.032
404.896,1.032
404.925,1.028
404.955,1.033
404.985,1.035
405.015,1.033
405.045,1.028
405.075,1.033
405.105,1.025
405.135,1.032
405.165,1.037
405.196,1.031
405.226,1.029
405.256,1.033
405.286,1.029
405.316,1.031
405.346,1.034
405.376,1.031
405.406,1.031
405.436,1.029
405.466,1.035
405.496,1.034
405.526,1.030
405.556,1.033
405.586,1.036
405.616,1.031
405.646,1.032
405.675,1.034
405.705,1.031
405.735,1.034
405.765,1.032
405.795,1.028
405.825,1.029
405.855,1.033
405.885,1.040
405.915,1.030
405.946,1.031
405.976,1.032
406.006,1.032
406.036,1.032
406.066,1.031
406.096,1.033
406.126,1.031
406.156,1.031
406.186,1.034
406.216,1.031
406.246,1.030
406.276,1.032
406.306,1.033
406.336,1.030
406.366,1.032
406.396,1.030
406.425,1.033
406.455,1.035
406.485,1.032
406.515,1.033
406.545,1.026
406.575,1.031
406.605,1.035
406.635,1.031
406.665,1.031
406.696,1.029
406.726,1.034
406.756,1.034
406.786,1.032
406.816,1.034
406.846,1.030
406.876,1.030
406.906,1.032
406.936,1.032
406.966,1.032
406.996,1.028
407.026,1.031
407.056,1.032
407.086,1.029
407.116,1.031
407.146,1.032
407.175,1.031
407.205,1.036
407.235,1.029
407.265,1.031
407.295,1.032
407.325,1.032
407.355,1.026
407.385,1.034
407.415,1.036
407.446,1.030
407.476,1.028
407.506,1.033
407.536,1.035
407.566,1.036
407.596,1.032
407.626,1.029
407.656,1.030
407.686,1.032
407.716,1.030
407.746,1.029
407.776,1.031
407.806,1.031
407.836,1.033
407.866,1.031
407.896,1.031
407.925,1.032
407.955,1.035
407.985,1.032
408.015,1.031
408.045,1.031
408.075,1.031
408.105,1.024
408.135,1.034
408.165,1.036
408.196,1.030
408.226,1.030
408.256,1.031
408.286,1.032
408.316,1.031
408.346,1.031
408.376,1.031
408.406,1.030
408.436,1.032
408.466,1.032
408.496,1.031
408.526,1.030
408.556,1.034
408.586,1.032
408.616,1.028
408.646,1.031
408.675,1.029
408.705,1.033
408.735,1.034
408.765,1.033
408.795,1.033
408.825,1.033
408.855,1.030
408.885,1.030
408.915,1.033
408.946,1.035
408.976,1.032
409.006,1.030
409.036,1.034
409.066,1.031
409.096,1.034
409.126,1.031
409.156,1.030
409.186,1.029
409.216,1.031
409.246,1.036
409.276,1.034
409.306,1.030
409.336,1.035
409.366,1.031
409.396,1.033
409.425,1.033
409.455,1.032
409.485,1.033
409.515,1.032
409.545,1.037
409.575,1.028
409.605,1.030
409.635,1.037
409.665,1.032
409.696,1.027
409.726,1.031
409.756,1.032
409.786,1.033
409.816,1.034
409.846,1.028
409.876,1.031
409.906,1.031
409.936,1.033
409.966,1.033
409.996,1.032
410.026,1.033
410.056,1.030
410.086,1.035
410.116,1.029
410.146,1.028
410.175,1.031
410.205,1.032
410.235,1.034
410.265,1.029
410.295,1.029
410.325,1.036
410.355,1.031
410.385,1.025
410.415,1.024
410.446,1.026
410.476,1.031
410.506,1.030
410.536,1.027
410.566,1.030
410.596,1.030
410.626,1.032
410.656,1.031
410.686,1.034
410.716,1.030
410.746,1.030
410.776,1.031
410.806,1.028
410.836,1.030
410.866,1.034
410.896,1.034
410.925,1.030
410.955,1.029
410.985,1.034
411.015,1.036
411.045,1.033
411.075,1.031
411.105,1.032
411.135,1.030
411.165,1.031
411.196,1.030
411.226,1.031
411.256,1.031
411.286,1.031
411.316,1.032
411.346,1.034
411.376,1.034
411.406,1.031
411.436,1.035
411.466,1.031
411.496,1.031
411.526,1.032
411.556,1.036
411.586,1.032
411.616,1.031
411.646,1.030
411.675,1.038
411.705,1.035
411.735,1.029
411.765,1.029
411.795,1.034
411.825,1.032
411.855,1.034
411.885,1.030
411.915,1.034
411.946,1.031
411.976,1.037
412.006,1.032
412.036,1.030
412.066,1.031
412.096,1.036
412.126,1.031
412.156,1.032
412.186,1.028
412.216,1.032
412.246,1.032
412.276,1.032
412.306,1.025
412.336,1.032
412.366,1.036
412.396,1.031
412.425,1.026
412.455,1.030
412.485,1.029
412.515,1.030
412.545,1.034
412.575,1.032
412.605,1.032
412.635,1.031
412.665,1.038
412.696,1.031
412.726,1.028
412.756,1.034
412.786,1.031
412.816,1.029
412.846,1.031
412.876,1.031
412.906,1.031
412.936,1.036
412.966,1.029
412.996,1.036
413.026,1.027
413.056,1.034
413.086,1.036
413.116,1.030
413.146,1.028
413.175,1.033
413.205,1.031
413.235,1.030
413.265,1.031
413.295,1.029
413.325,1.033
413.355,1.033
413.385,1.035
413.415,1.035
413.446,1.032
413.476,1.033
413.506,1.034
413.536,1.029
413.566,1.028
413.596,1.031
413.626,1.029
413.656,1.035
413.686,1.028
413.716,1.034
413.746,1.033
413.776,1.028
413.806,1.031
413.836,1.039
413.866,1.036
413.896,1.026
413.925,1.035
413.955,1.034
413.985,1.033
414.015,1.033
414.045,1.033
414.075,1.028
414.105,1.031
414.135,1.038
414.165,1.032
414.196,1.032
414.226,1.033
414.256,1.031
414.286,1.029
414.316,1.032
414.346,1.030
414.376,1.034
414.406,1.034
414.436,1.031
414.466,1.035
414.496,1.037
414.526,1.032
414.556,1.029
414.586,1.033
414.616,1.037
414.646,1.026
414.675,1.034
414.705,1.028
414.735,1.032
414.765,1.032
414.795,1.031
414.825,1.032
414.855,1.028
414.885,1.032
414.915,1.031
414.946,1.032
414.976,1.029
415.006,1.032
415.036,1.028
415.066,1.032
415.096,1.030
415.126,1.034
415.156,1.033
415.186,1.032
415.216,1.032
415.246,1.032
415.276,1.036
415.306,1.033
415.336,1.032
415.366,1.035
415.396,1.033
415.425,1.028
415.455,1.033
415.485,1.034
415.515,1.033
415.545,1.035
415.575,1.030
415.605,1.029
415.635,1.029
415.665,1.033
415.696,1.031
415.726,1.034
415.756,1.032
415.786,1.035
415.816,1.035
415.846,1.029
415.876,1.033
415.906,1.030
415.936,1.036
415.966,1.034
415.996,1.030
416.026,1.035
416.056,1.026
416.086,1.030
416.116,1.036
416.146,1.032
416.175,1.029
416.205,1.030
416.235,1.035
416.265,1.032
416.295,1.033
416.325,1.035
416.355,1.029
416.385,1.029
416.415,1.032
416.446,1.034
416.476,1.033
416.506,1.033
416.536,1.034
416.566,1.033
416.596,1.030
416.626,1.030
416.656,1.037
416.686,1.033
416.716,1.035
416.746,1.035
416.776,1.028
416.806,1.026
416.836,1.034
416.866,1.037
416.896,1.029
416.925,1.028
416.955,1.030
416.985,1.028
417.015,1.036
417.045,1.030
417.075,1.032
417.105,1.030
417.135,1.030
417.165,1.031
417.196,1.032
417.226,1.034
417.256,1.031
417.286,1.026
417.316,1.033
417.346,1.030
417.376,1.035
417.406,1.037
417.436,1.030
417.466,1.026
417.496,1.032
417.526,1.034
417.556,1.031
417.586,1.027
417.616,1.033
417.646,1.030
417.675,1.033
417.705,1.035
417.735,1.031
417.765,1.030
417.795,1.031
417.825,1.032
417.855,1.032
417.885,1.033
417.915,1.031
417.946,1.030
417.976,1.029
418.006,1.035
418.036,1.034
418.066,1.034
418.096,1.028
418.126,1.026
418.156,1.035
418.186,1.038
418.216,1.036
418.246,1.035
418.276,1.031
418.306,1.029
418.336,1.030
418.366,1.031
418.396,1.032
418.425,1.032
418.455,1.031
418.485,1.031
418.515,1.030
418.545,1.031
418.575,1.032
418.605,1.035
418.635,1.036
418.665,1.034
418.696,1.033
418.726,1.036
418.756,1.030
418.786,1.029
418.816,1.040
418.846,1.032
418.876,1.027
418.906,1.028
418.936,1.030
418.966,1.036
418.996,1.033
419.026,1.031
419.056,1.027
419.086,1.033
419.116,1.032
419.146,1.036
419.175,1.037
419.205,1.033
419.235,1.034
419.265,1.031
419.295,1.028
419.325,1.036
419.355,1.030
419.385,1.030
419.415,1.033
419.446,1.035
419.476,1.031
419.506,1.029
419.536,1.029
419.566,1.030
419.596,1.033
419.626,1.034
419.656,1.030
419.686,1.032
419.716,1.032
419.746,1.031
419.776,1.033
419.806,1.033
419.836,1.037
419.866,1.038
419.896,1.034
419.925,1.035
419.955,1.029
419.985,1.029
420.015,1.036
420.045,1.037
420.075,1.028
420.105,1.034
420.135,1.033
420.165,1.033
420.196,1.030
420.226,1.038
420.256,1.034
420.286,1.031
420.316,1.034
420.346,1.029
420.376,1.030
420.406,1.032
420.436,1.032
420.466,1.034
420.496,1.032
420.526,1.033
420.556,1.027
420.586,1.032
420.616,1.041
420.646,1.036
420.675,1.029
420.705,1.033
420.735,1.032
420.765,1.032
420.795,1.031
420.825,1.028
420.855,1.032
420.885,1.034
420.915,1.037
420.946,1.034
420.976,1.033
421.006,1.033
421.036,1.033
421.066,1.031
421.096,1.031
421.126,1.030
421.156,1.032
421.186,1.033
421.216,1.038
421.246,1.038
421.276,1.033
421.306,1.029
421.336,1.028
421.366,1.032
421.396,1.030
421.425,1.035
421.455,1.030
421.485,1.034
421.515,1.032
421.545,1.035
421.575,1.033
421.605,1.030
421.635,1.034
421.665,1.032
421.696,1.032
421.726,1.031
421.756,1.035
421.786,1.032
421.816,1.032
421.846,1.035
421.876,1.035
421.906,1.033
421.936,1.032
421.966,1.030
421.996,1.032
422.026,1.030
422.056,1.034
422.086,1.032
422.116,1.029
422.146,1.030
422.175,1.033
422.205,1.032
422.235,1.034
422.265,1.032
422.295,1.037
422.325,1.032
422.355,1.033
422.385,1.029
422.415,1.031
422.446,1.033
422.476,1.025
422.506,1.038
422.536,1.038
422.566,1.029
422.596,1.030
422.626,1.034
422.656,1.033
422.686,1.031
422.716,1.029
422.746,1.031
422.776,1.031
422.806,1.034
422.836,1.033
422.866,1.031
422.896,1.033
422.925,1.031
422.955,1.029
422.985,1.032
423.015,1.032
423.045,1.035
423.075,1.029
423.105,1.031
423.135,1.030
423.165,1.029
423.196,1.039
423.226,1.036
423.256,1.030
423.286,1.028
423.316,1.034
423.346,1.029
423.376,1.031
423.406,1.030
423.436,1.032
423.466,1.034
423.496,1.036
423.526,1.036
423.556,1.033
423.586,1.032
423.616,1.032
423.646,1.034
423.675,1.031
423.705,1.032
423.735,1.032
423.765,1.031
423.795,1.031
423.825,1.031
423.855,1.037
423.885,1.038
423.915,1.029
423.946,1.034
423.976,1.034
424.006,1.034
424.036,1.027
424.066,1.031
424.096,1.033
424.126,1.029
424.156,1.032
424.186,1.031
424.216,1.031
424.246,1.033
424.276,1.031
424.306,1.035
424.336,1.033
424.366,1.032
424.396,1.034
424.425,1.026
424.455,1.031
424.485,1.036
424.515,1.032
424.545,1.030
424.575,1.029
424.605,1.028
424.635,1.036
424.665,1.034
424.696,1.034
424.726,1.031
424.756,1.031
424.786,1.033
424.816,1.035
424.846,1.032
424.876,1.035
424.906,1.033
424.936,1.032
424.966,1.033
424.996,1.036
425.026,1.027
425.056,1.033
425.086,1.037
425.116,1.037
425.146,1.032
425.175,1.030
425.205,1.033
425.235,1.032
425.265,1.033
425.295,1.034
425.325,1.029
425.355,1.034
425.385,1.032
425.415,1.036
425.446,1.034
425.476,1.032
425.506,1.036
425.536,1.032
425.566,1.030
425.596,1.034
425.626,1.033
425.656,1.028
425.686,1.028
425.716,1.037
425.746,1.036
425.776,1.032
425.806,1.033
425.836,1.029
425.866,1.035
425.896,1.034
425.925,1.033
425.955,1.029
425.985,1.028
426.015,1.036
426.045,1.034
426.075,1.030
426.105,1.032
426.135,1.032
426.165,1.035
426.196,1.031
426.226,1.029
426.256,1.031
426.286,1.036
426.316,1.028
426.346,1.034
426.376,1.038
426.406,1.033
426.436,1.030
426.466,1.028
426.496,1.032
426.526,1.035
426.556,1.029
426.586,1.032
426.616,1.031
426.646,1.035
426.675,1.035
426.705,1.037
426.735,1.031
426.765,1.031
426.795,1.032
426.825,1.031
426.855,1.030
426.885,1.032
426.915,1.032
426.946,1.030
426.976,1.029
427.006,1.032
427.036,1.038
427.066,1.031
427.096,1.032
427.126,1.034
427.156,1.030
427.186,1.032
427.216,1.031
427.246,1.031
427.276,1.033
427.306,1.032
427.336,1.032
427.366,1.038
427.396,1.033
427.425,1.030
427.455,1.029
427.485,1.035
427.515,1.036
427.545,1.032
427.575,1.029
427.605,1.033
427.635,1.028
427.665,1.025
427.696,1.038
427.726,1.040
427.756,1.034
427.786,1.031
427.816,1.031
427.846,1.035
427.876,1.033
427.906,1.027
427.936,1.033
427.966,1.031
427.996,1.033
428.026,1.036
428.056,1.031
428.086,1.033
428.116,1.032
428.146,1.031
428.175,1.032
428.205,1.031
428.235,1.033
428.265,1.031
428.295,1.029
428.325,1.028
428.355,1.030
428.385,1.041
428.415,1.032
428.446,1.031
428.476,1.029
428.506,1.029
428.536,1.034
428.566,1.030
428.596,1.032
428.626,1.030
428.656,1.034
428.686,1.031
428.716,1.034
428.746,1.032
428.776,1.031
428.806,1.028
428.836,1.032
428.866,1.032
428.896,1.034
428.925,1.032
428.955,1.034
428.985,1.028
429.015,1.030
429.045,1.035
429.075,1.034
429.105,1.031
429.135,1.029
429.165,1.032
429.196,1.031
429.226,1.032
429.256,1.033
429.286,1.030
429.316,1.031
429.346,1.035
429.376,1.034
429.406,1.030
429.436,1.034
429.466,1.027
429.496,1.035
429.526,1.031
429.556,1.031
429.586,1.034
429.616,1.033
429.646,1.032
429.675,1.029
429.705,1.030
429.735,1.035
429.765,1.038
429.795,1.036
429.825,1.033
429.855,1.029
429.885,1.032
429.915,1.035
429.946,1.032
429.976,1.034
430.006,1.030
430.036,1.032
430.066,1.036
430.096,1.033
430.126,1.031
430.156,1.032
430.186,1.035
430.216,1.033
430.246,1.033
430.276,1.032
430.306,1.033
430.336,1.030
430.366,1.036
430.396,1.027
430.425,1.028
430.455,1.039
430.485,1.038
430.515,1.032
430.545,1.031
430.575,1.031
430.605,1.032
430.635,1.033
430.665,1.030
430.696,1.030
430.726,1.032
430.756,1.031
430.786,1.034
430.816,1.032
430.846,1.031
430.876,1.036
430.906,1.033
430.936,1.030
430.966,1.031
430.996,1.035
431.026,1.033
431.056,1.029
431.086,1.033
431.116,1.028
431.146,1.032
431.175,1.037
431.205,1.031
431.235,1.032
431.265,1.031
431.295,1.032
431.325,1.032
431.355,1.028
431.385,1.030
431.415,1.033
431.446,1.030
431.476,1.031
431.506,1.033
431.536,1.035
431.566,1.031
431.596,1.034
431.626,1.032
431.656,1.031
431.686,1.035
431.716,1.031
431.746,1.032
431.776,1.032
431.806,1.029
431.836,1.032
431.866,1.037
431.896,1.034
431.925,1.029
431.955,1.029
431.985,1.030
432.015,1.032
432.045,1.032
432.075,1.033
432.105,1.029
432.135,1.033
432.165,1.035
432.196,1.032
432.226,1.033
432.256,1.033
432.286,1.030
432.316,1.031
432.346,1.033
432.376,1.032
432.406,1.031
432.436,1.035
432.466,1.031
432.496,1.027
432.526,1.028
432.556,1.038
432.586,1.035
432.616,1.032
432.646,1.027
432.675,1.033
432.705,1.034
432.735,1.032
432.765,1.030
432.795,1.033
432.825,1.033
432.855,1.033
432.885,1.030
432.915,1.032
432.946,1.035
432.976,1.032
433.006,1.031
433.036,1.033
433.066,1.030
433.096,1.033
433.126,1.033
433.156,1.033
433.186,1.026
433.216,1.033
433.246,1.037
433.276,1.028
433.306,1.027
433.336,1.034
433.366,1.030
433.396,1.034
433.425,1.031
433.455,1.029
433.485,1.035
433.515,1.032
433.545,1.035
433.575,1.034
433.605,1.030
433.635,1.033
433.665,1.033
433.696,1.032
433.726,1.033
433.756,1.033
433.786,1.033
433.816,1.034
433.846,1.023
433.876,1.035
433.906,1.035
433.936,1.034
433.966,1.033
433.996,1.026
434.026,1.035
434.056,1.033
434.086,1.031
434.116,1.032
434.146,1.028
434.175,1.028
434.205,1.034
434.235,1.034
434.265,1.031
434.295,1.034
434.325,1.037
434.355,1.032
434.385,1.030
434.415,1.033
434.446,1.035
434.476,1.029
434.506,1.028
434.536,1.034
434.566,1.037
434.596,1.037
434.626,1.030
434.656,1.031
434.686,1.033
434.716,1.031
434.746,1.032
434.776,1.033
434.806,1.033
434.836,1.032
434.866,1.032
434.896,1.032
434.925,1.032
434.955,1.031
434.985,1.030
435.015,1.028
435.045,1.032
435.075,1.035
435.105,1.033
435.135,1.029
435.165,1.030
435.196,1.026
435.226,1.032
435.256,1.039
435.286,1.032
435.316,1.028
435.346,1.029
435.376,1.028
435.406,1.027
435.436,1.030
435.466,1.031
435.496,1.032
435.526,1.034
435.556,1.033
435.586,1.035
435.616,1.034
435.646,1.032
435.675,1.032
435.705,1.029
435.735,1.030
435.765,1.032
435.795,1.031
435.825,1.032
435.855,1.033
435.885,1.028
435.915,1.030
435.946,1.036
435.976,1.035
436.006,1.029
436.036,1.028
436.066,1.032
436.096,1.030
436.126,1.030
436.156,1.031
436.186,1.031
436.216,1.030
436.246,1.033
436.276,1.034
436.306,1.032
436.336,1.035
436.366,1.034
436.396,1.034
436.425,1.032
436.455,1.035
436.485,1.034
436.515,1.033
436.545,1.031
436.575,1.032
436.605,1.028
436.635,1.032
436.665,1.035
436.696,1.030
436.726,1.030
436.756,1.033
436.786,1.033
436.816,1.035
436.846,1.034
436.876,1.032
436.906,1.032
436.936,1.030
436.966,1.036
436.996,1.032
437.026,1.031
437.056,1.032
437.086,1.030
437.116,1.032
437.146,1.034
437.175,1.032
437.205,1.031
437.235,1.032
437.265,1.034
437.295,1.032
437.325,1.027
437.355,1.033
437.385,1.035
437.415,1.033
437.446,1.030
437.476,1.032
437.506,1.033
437.536,1.030
437.566,1.033
437.596,1.033
437.626,1.031
437.656,1.032
437.686,1.034
437.716,1.031
437.746,1.032
437.776,1.032
437.806,1.029
437.836,1.033
437.866,1.034
437.896,1.031
437.925,1.030
437.955,1.036
437.985,1.036
438.015,1.033
438.045,1.033
438.075,1.029
438.105,1.028
438.135,1.031
438.165,1.039
438.196,1.034
438.226,1.028
438.256,1.031
438.286,1.030
438.316,1.031
438.346,1.036
438.376,1.032
438.406,1.028
438.436,1.030
438.466,1.033
438.496,1.034
438.526,1.031
438.556,1.033
438.586,1.034
438.616,1.033
438.646,1.031
438.675,1.032
438.705,1.032
438.735,1.033
438.765,1.033
438.795,1.035
438.825,1.033
438.855,1.032
438.885,1.027
438.915,1.026
438.946,1.038
438.976,1.034
439.006,1.030
439.036,1.030
439.066,1.031
439.096,1.033
439.126,1.031
439.156,1.032
439.186,1.031
439.216,1.032
439.246,1.034
439.276,1.036
439.306,1.030
439.336,1.032
439.366,1.032
439.396,1.031
439.425,1.030
439.455,1.029
439.485,1.031
439.515,1.032
439.545,1.033
439.575,1.033
439.605,1.032
439.635,1.029
439.665,1.031
439.696,1.037
439.726,1.035
439.756,1.029
439.786,1.031
439.816,1.032
439.846,1.032
439.876,1.031
439.906,1.033
439.936,1.029
439.966,1.031
439.996,1.031
440.026,1.032
440.056,1.035
440.086,1.032
440.116,1.031
440.146,1.035
440.175,1.030
440.205,1.033
440.235,1.036
440.265,1.036
440.295,1.033
440.325,1.033
440.355,1.027
440.385,1.030
440.415,1.037
440.446,1.036
440.476,1.031
440.506,1.030
440.536,1.029
440.566,1.032
440.596,1.032
440.626,1.029
440.656,1.033
440.686,1.029
440.716,1.033
440.746,1.031
440.776,1.033
440.806,1.032
440.836,1.033
440.866,1.034
440.896,1.033
440.925,1.036
440.955,1.033
440.985,1.032
441.015,1.030
441.045,1.032
441.075,1.027
441.105,1.032
441.135,1.037
441.165,1.031
441.196,1.029
441.226,1.034
441.256,1.032
441.286,1.032
441.316,1.029
441.346,1.034
441.376,1.033
441.406,1.029
441.436,1.033
441.466,1.033
441.496,1.029
441.526,1.033
441.556,1.031
441.586,1.035
441.616,1.031
441.646,1.031
441.675,1.033
441.705,1.033
441.735,1.032
441.765,1.032
441.795,1.036
441.825,1.035
441.855,1.029
441.885,1.029
441.915,1.029
441.946,1.033
441.976,1.034
442.006,1.032
442.036,1.031
442.066,1.034
442.096,1.031
442.126,1.037
442.156,1.029
442.186,1.028
442.216,1.031
442.246,1.031
442.276,1.032
442.306,1.032
442.336,1.033
442.366,1.033
442.396,1.033
442.425,1.029
442.455,1.032
442.485,1.039
442.515,1.033
442.545,1.031
442.575,1.029
442.605,1.028
442.635,1.031
442.665,1.035
442.696,1.033
442.726,1.032
442.756,1.030
442.786,1.031
442.816,1.034
442.846,1.035
442.876,1.035
442.906,1.033
442.936,1.032
442.966,1.030
442.996,1.035
443.026,1.033
443.056,1.036
443.086,1.031
443.116,1.033
443.146,1.026
443.175,1.033
443.205,1.035
443.235,1.036
443.265,1.030
443.295,1.032
443.325,1.029
443.355,1.032
443.385,1.033
443.415,1.029
443.446,1.030
443.476,1.033
443.506,1.030
443.536,1.033
443.566,1.031
443.596,1.033
443.626,1.031
443.656,1.030
443.686,1.030
443.716,1.038
443.746,1.034
443.776,1.034
443.806,1.028
443.836,1.031
443.866,1.028
443.896,1.030
443.925,1.031
443.955,1.030
443.985,1.024
444.015,1.027
444.045,1.036
444.075,1.037
444.105,1.039
444.135,1.027
444.165,1.030
444.196,1.036
444.226,1.034
444.256,1.035
444.286,1.025
444.316,1.026
444.346,1.028
444.376,1.032
444.406,1.040
444.436,1.032
444.466,1.032
444.496,1.023
444.526,1.021
444.556,1.018
444.586,1.031
444.616,1.041
444.646,1.033
444.675,1.026
444.705,1.020
444.735,1.023
444.765,1.030
444.795,1.028
444.825,1.019
444.855,1.026
444.885,1.030
444.915,1.038
444.946,1.040
444.976,1.052
445.006,1.059
445.036,1.034
445.066,1.053
445.096,1.049
445.126,1.027
445.156,1.016
445.186,1.004
445.216,1.004
445.246,1.010
445.276,1.023
445.306,1.032
445.336,1.042
445.366,1.031
445.396,1.021
445.425,1.033
445.455,1.036
445.485,1.045
445.515,1.047
445.545,1.035
445.575,1.031
445.605,1.025
445.635,1.019
445.665,1.021
445.696,1.021
445.726,1.026
445.756,1.028
445.786,1.021
445.816,1.021
445.846,1.038
445.876,1.044
445.906,1.045
445.936,1.029
445.966,1.029
445.996,1.021
446.026,1.022
446.056,1.025
446.086,1.032
446.116,1.034
446.146,1.019
446.175,1.031
446.205,1.037
446.235,1.043
446.265,1.039
446.295,1.031
446.325,1.024
446.355,1.022
446.385,1.026
446.415,1.029
446.446,1.032
446.476,1.032
446.506,1.033
446.536,1.035
446.566,1.031
446.596,1.031
446.626,1.027
446.656,1.033
446.686,1.029
446.716,1.032
446.746,1.038
446.776,1.038
446.806,1.035
446.836,1.040
446.866,1.039
446.896,1.034
446.925,1.040
446.955,1.037
446.985,1.053
447.015,1.037
447.045,1.029
447.075,1.033
447.105,1.038
447.135,1.032
447.165,1.037
447.196,1.070
447.226,1.049
447.256,1.049
447.286,1.046
447.316,1.020
447.346,1.014
447.376,1.026
447.406,1.034
447.436,1.037
447.466,1.028
447.496,1.034
447.526,1.033
447.556,1.035
447.586,1.033
447.616,1.036
447.646,1.040
447.675,1.049
447.705,1.043
447.735,1.048
447.765,1.035
447.795,1.039
447.825,1.049
447.855,1.054
447.885,1.043
447.915,1.028
447.946,1.048
447.976,1.043
448.006,1.045
448.036,1.049
448.066,1.055
448.096,1.044
448.126,1.051
448.156,1.047
448.186,1.050
448.216,1.047
448.246,1.040
448.276,1.050
448.306,1.047
448.336,1.046
448.366,1.038
448.396,1.036
448.425,1.044
448.455,1.038
448.485,1.045
448.515,1.052
448.545,1.052
448.575,1.041
448.605,1.033
448.635,1.030
448.665,1.016
448.696,1.026
448.726,1.046
448.756,1.058
448.786,1.064
448.816,1.056
448.846,1.066
448.876,1.067
448.906,1.058
448.936,1.044
448.966,1.040
448.996,1.049
449.026,1.049
449.056,1.050
449.086,1.047
449.116,1.040
449.146,1.049
449.175,1.049
449.205,1.034
449.235,1.004
449.265,1.046
449.295,1.077
449.325,1.082
449.355,1.061
449.385,1.039
449.415,1.040
449.446,1.055
449.476,1.061
449.506,1.057
449.536,1.070
449.566,1.061
449.596,1.041
449.626,1.044
449.656,1.049
449.686,1.052
449.716,1.051
449.746,1.053
449.776,1.041
449.806,1.046
449.836,1.056
449.866,1.056
449.896,1.058
449.925,1.071
449.955,1.062
449.985,1.057
450.015,1.049
450.045,1.049
450.075,1.042
450.105,1.037
450.135,1.048
450.165,1.047
450.196,1.042
450.226,1.047
450.256,1.054
450.286,1.048
450.316,1.050
450.346,1.056
450.376,1.059
450.406,1.064
450.436,1.054
450.466,1.055
450.496,1.058
450.526,1.051
450.556,1.051
450.586,1.053
450.616,1.057
450.646,1.057
450.675,1.061
450.705,1.057
450.735,1.046
450.765,1.051
450.795,1.062
450.825,1.061
450.855,1.058
450.885,1.062
450.915,1.051
450.946,1.054
450.976,1.061
451.006,1.048
451.036,1.044
451.066,1.049
451.096,1.055
451.126,1.066
451.156,1.070
451.186,1.062
451.216,1.059
451.246,1.056
451.276,1.055
451.306,1.055
451.336,1.056
451.366,1.056
451.396,1.063
451.425,1.058
451.455,1.058
451.485,1.059
451.515,1.063
451.545,1.062
451.575,1.058
451.605,1.058
451.635,1.056
451.665,1.062
451.696,1.060
451.726,1.059
451.756,1.058
