df_hash,22ZHK4.DWJ61Z
392.387,1.078
392.417,1.091
392.447,1.080
392.477,1.081
392.507,1.101
392.537,1.091
392.567,1.087
392.597,1.089
392.627,1.082
392.657,1.092
392.687,1.096
392.717,1.085
392.747,1.072
392.777,1.094
392.807,1.097
392.837,1.101
392.867,1.128
392.897,1.104
392.927,1.075
392.957,1.095
392.987,1.095
393.017,1.099
393.047,1.090
393.077,1.095
393.107,1.111
393.137,1.088
393.167,1.067
393.197,1.065
393.227,1.080
393.257,1.066
393.287,1.071
393.317,1.081
393.347,1.079
393.377,1.072
393.407,1.073
393.437,1.085
393.467,1.091
393.497,1.071
393.527,1.080
393.557,1.085
393.587,1.090
393.617,1.095
393.647,1.090
393.677,1.094
393.707,1.093
393.737,1.086
393.767,1.101
393.797,1.104
393.827,1.088
393.857,1.096
393.887,1.083
393.917,1.094
393.947,1.100
393.977,1.086
394.007,1.092
394.037,1.089
394.067,1.101
394.097,1.088
394.127,1.078
394.157,1.087
394.187,1.086
394.217,1.082
394.247,1.085
394.277,1.085
394.307,1.093
394.337,1.095
394.367,1.085
394.397,1.085
394.427,1.088
394.457,1.076
394.487,1.085
394.517,1.099
394.547,1.092
394.577,1.082
394.607,1.077
394.637,1.085
394.667,1.096
394.697,1.099
394.727,1.084
394.757,1.090
394.787,1.091
394.817,1.075
394.847,1.081
394.877,1.078
394.907,1.081
394.937,1.084
394.967,1.086
394.997,1.082
395.027,1.088
395.057,1.081
395.087,1.082
395.117,1.076
395.147,1.083
395.177,1.086
395.207,1.104
395.237,1.085
395.267,1.071
395.297,1.085
395.327,1.102
395.357,1.083
395.387,1.062
395.417,1.087
395.447,1.078
395.477,1.084
395.507,1.095
395.537,1.093
395.567,1.100
395.597,1.082
395.627,1.026
395.657,0.992
395.687,1.025
395.717,1.096
395.747,1.126
395.777,1.189
395.807,1.149
395.837,1.148
395.867,1.139
395.897,1.100
395.927,1.127
395.957,1.099
395.987,1.091
396.017,1.104
396.047,1.083
396.077,1.086
396.107,1.087
396.137,1.065
396.167,1.068
396.197,1.086
396.227,1.107
396.257,1.099
396.287,1.108
396.317,1.111
396.347,1.134
396.377,1.063
396.407,1.065
396.437,1.031
396.467,1.017
396.497,1.076
396.527,1.044
396.557,1.082
396.587,1.096
396.617,1.046
396.647,1.079
396.677,1.090
396.707,1.037
396.737,1.117
396.767,1.063
396.797,1.057
396.827,1.044
396.857,1.031
396.887,1.062
396.917,1.108
396.947,1.114
396.977,1.129
397.007,1.107
397.037,1.070
397.067,1.082
397.097,1.061
397.127,1.057
397.157,1.104
397.187,1.083
397.217,1.103
397.247,1.090
397.277,1.110
397.307,1.093
397.337,1.151
397.367,1.130
397.397,1.140
397.427,1.074
397.457,1.055
397.487,1.046
397.517,1.080
397.547,0.992
397.577,1.029
397.607,1.023
397.637,1.092
397.667,1.079
397.697,1.031
397.727,1.036
397.757,1.040
397.787,1.078
397.817,1.097
397.847,1.061
397.877,1.090
397.907,1.100
397.937,1.115
397.967,1.104
397.997,1.127
398.027,1.116
398.057,1.130
398.087,1.159
398.117,1.099
398.147,1.125
398.177,1.099
398.207,1.109
398.237,1.101
398.267,1.082
398.297,1.104
398.327,1.097
398.357,1.111
398.387,1.093
398.417,1.089
398.447,1.103
398.477,1.082
398.507,1.114
398.537,1.073
398.567,1.080
398.597,1.087
398.627,1.080
398.657,1.097
398.687,1.091
398.717,1.079
398.747,1.111
398.777,1.147
398.807,1.105
398.837,1.131
398.867,1.097
398.897,1.092
398.927,1.076
398.957,1.068
398.987,1.093
399.017,1.070
399.047,1.085
399.077,1.089
399.107,1.079
399.137,1.100
399.167,1.113
399.197,1.078
399.227,1.096
399.257,1.091
399.287,1.076
399.317,1.104
399.347,1.094
399.377,1.097
399.407,1.096
399.437,1.085
399.467,1.103
399.497,1.082
399.527,1.087
399.557,1.106
399.587,1.097
399.617,1.109
399.647,1.123
399.677,1.183
399.707,1.166
399.737,1.113
399.767,1.087
399.797,1.073
399.827,1.062
399.857,1.064
399.887,1.067
399.917,1.075
399.947,1.081
399.977,1.069
400.007,1.092
400.037,1.092
400.067,1.100
400.097,1.142
400.127,1.143
400.157,1.132
400.187,1.113
400.217,1.085
400.247,1.108
400.277,1.105
400.307,1.100
400.337,1.137
400.367,1.135
400.397,1.128
400.427,1.162
400.457,1.139
400.487,1.105
400.517,1.131
400.547,1.116
400.577,1.095
400.607,1.117
400.637,1.061
400.667,1.072
400.697,1.066
400.727,1.030
400.757,0.980
400.787,0.993
400.817,0.977
400.847,1.002
400.877,1.054
400.907,1.071
400.937,1.090
400.967,1.092
400.997,1.075
401.027,1.104
401.057,1.070
401.087,1.035
401.117,1.041
401.147,1.040
401.177,1.083
401.207,1.081
401.237,1.066
401.267,1.081
401.297,1.054
401.327,1.050
401.357,1.030
401.387,1.043
401.417,1.074
401.447,1.065
401.477,1.055
401.507,1.051
401.537,1.054
401.567,1.059
401.597,1.108
401.627,1.111
401.657,1.087
401.687,1.057
401.717,1.095
401.747,1.025
401.777,1.092
401.807,1.072
401.837,1.062
401.867,1.076
401.897,1.063
401.927,1.043
401.957,1.072
401.987,1.116
402.017,1.078
402.047,1.045
402.077,1.030
402.107,1.035
402.137,1.023
402.167,1.031
402.197,1.060
402.227,1.084
402.257,1.085
402.287,1.124
402.317,1.089
402.347,1.079
402.377,1.094
402.407,1.064
402.437,1.069
402.467,1.073
402.497,1.076
402.527,1.066
402.557,1.083
402.587,1.096
402.617,1.075
402.647,1.064
402.677,1.072
402.707,1.070
402.737,1.062
402.767,1.071
402.797,1.139
402.827,1.104
402.857,1.052
402.887,1.024
402.917,1.084
402.947,1.108
402.977,1.082
403.007,1.135
403.037,1.143
403.067,1.094
403.097,1.067
403.127,1.100
403.157,1.087
403.187,1.061
403.217,1.081
403.247,1.072
403.277,1.101
403.307,1.064
403.337,1.054
403.367,1.050
403.397,1.062
403.427,1.092
403.457,1.066
403.487,1.103
403.517,1.068
403.547,1.094
403.577,1.112
403.607,1.077
403.637,1.068
403.667,1.079
403.697,1.087
403.727,1.092
403.757,1.086
403.787,1.104
403.817,1.075
403.847,1.059
403.877,1.078
403.907,1.088
403.937,1.094
403.967,1.096
403.997,1.083
404.027,1.076
404.057,1.060
404.087,1.085
404.117,1.076
404.147,1.075
404.177,1.086
404.207,1.062
404.237,1.065
404.267,1.090
404.297,1.082
404.327,1.078
404.357,1.076
404.387,1.080
404.417,1.090
404.447,1.058
404.477,1.039
404.507,1.088
404.537,1.119
404.567,1.079
404.597,1.057
404.627,1.073
404.657,1.077
404.687,1.093
404.717,1.072
404.747,1.060
404.777,1.067
404.807,1.073
404.837,1.087
404.867,1.085
404.897,1.087
404.927,1.063
404.957,1.090
404.987,1.080
405.017,1.081
405.047,1.084
405.077,1.067
405.107,1.055
405.137,1.068
405.167,1.079
405.197,1.098
405.227,1.102
405.257,1.078
405.287,1.059
405.317,1.067
405.347,1.090
405.377,1.086
405.407,1.075
405.437,1.077
405.467,1.082
405.497,1.080
405.527,1.086
405.557,1.069
405.587,1.076
405.617,1.107
405.647,1.084
405.677,1.074
405.707,1.077
405.737,1.081
405.767,1.081
405.797,1.070
405.827,1.077
405.857,1.079
405.887,1.077
405.917,1.082
405.947,1.079
405.977,1.087
406.007,1.084
406.037,1.074
406.067,1.074
406.097,1.078
406.127,1.071
406.157,1.086
406.187,1.083
406.217,1.079
406.247,1.073
406.277,1.083
406.307,1.085
406.337,1.080
406.367,1.062
406.397,1.072
406.427,1.066
406.457,1.037
406.487,1.045
406.517,1.062
406.547,1.099
406.577,1.068
406.607,1.062
406.637,1.098
406.667,1.124
406.697,1.132
406.727,1.194
406.757,1.138
406.787,1.054
406.817,1.059
406.847,1.053
406.877,1.052
406.907,1.072
406.937,1.066
406.967,1.092
406.997,1.100
407.027,1.027
407.057,1.000
407.087,1.003
407.117,1.040
407.147,1.090
407.177,1.120
407.207,1.056
407.237,1.062
407.267,1.097
407.297,1.049
407.327,1.062
407.357,1.059
407.387,1.146
407.417,1.096
407.447,1.062
407.477,1.110
407.507,1.088
407.537,1.091
407.567,1.124
407.597,1.073
407.627,1.091
407.657,1.078
407.687,1.056
407.717,1.119
407.747,1.068
407.777,1.062
407.807,1.076
407.837,1.076
407.867,1.085
407.897,1.085
407.927,1.077
407.957,1.083
407.987,1.091
408.017,1.083
408.047,1.096
408.077,1.082
408.107,1.079
408.137,1.100
408.167,1.059
408.197,1.091
408.227,1.101
408.257,1.077
408.287,1.111
408.317,1.098
408.347,1.063
408.377,1.073
408.407,1.073
408.437,1.087
408.467,1.087
408.497,1.075
408.527,1.082
408.557,1.091
408.587,1.096
408.617,1.082
408.647,1.088
408.677,1.097
408.707,1.090
408.737,1.091
408.767,1.093
408.797,1.075
408.827,1.084
408.857,1.091
408.887,1.089
408.917,1.074
408.947,1.089
408.977,1.097
409.007,1.075
409.037,1.090
409.067,1.085
409.097,1.091
409.127,1.078
409.157,1.084
409.187,1.143
409.217,1.126
409.247,1.127
409.277,1.109
409.307,1.178
409.337,1.166
409.367,1.098
409.397,1.100
409.427,1.080
409.457,1.055
409.487,1.067
409.517,1.060
409.547,1.043
409.577,1.078
409.607,1.059
409.637,1.080
409.667,1.083
409.697,1.053
409.727,1.065
409.757,1.064
409.787,1.062
409.817,1.073
409.847,1.062
409.877,1.082
409.907,1.081
409.937,1.093
409.967,1.098
409.997,1.100
410.027,1.124
410.057,1.130
410.087,1.151
410.117,1.136
410.147,1.148
410.177,1.110
410.207,1.092
410.237,1.089
410.267,1.087
410.297,1.079
410.327,1.035
410.357,1.045
410.387,1.058
410.417,1.044
410.447,1.054
410.477,1.022
410.507,1.032
410.537,1.026
410.567,1.028
410.597,1.038
410.627,1.036
410.657,1.027
410.687,1.023
410.717,1.046
410.747,1.035
410.777,1.009
410.807,1.040
410.837,1.068
410.867,1.051
410.897,1.054
410.927,1.054
410.957,1.044
410.987,1.065
411.017,1.084
411.047,1.057
411.077,1.060
411.107,1.051
411.137,1.035
411.167,1.054
411.197,1.062
411.227,1.023
411.257,1.062
411.287,1.053
411.317,1.029
411.347,1.069
411.377,1.062
411.407,1.039
411.437,1.057
411.467,1.077
411.497,1.046
411.527,1.040
411.557,1.058
411.587,1.049
411.617,1.072
411.647,1.081
411.677,1.055
411.707,1.065
411.737,1.082
411.767,1.048
411.797,1.057
411.827,1.067
411.857,1.054
411.887,1.037
411.917,1.046
411.947,1.049
411.977,1.069
412.007,1.087
412.037,1.050
412.067,1.091
412.097,1.078
412.127,1.080
412.157,1.073
412.187,1.084
412.217,1.125
412.247,1.124
412.277,1.110
412.307,1.138
412.337,1.110
412.367,1.159
412.397,1.125
412.427,1.104
412.457,1.092
412.487,1.084
412.517,1.122
412.547,1.137
412.577,1.181
412.607,1.115
412.637,1.106
412.667,1.068
412.697,1.026
412.727,1.045
412.757,0.988
412.787,1.021
412.817,1.021
412.847,1.033
412.877,1.138
412.907,1.079
412.937,1.067
412.967,1.117
412.997,1.091
413.027,1.046
413.057,1.121
413.087,1.065
413.117,1.051
413.147,1.097
413.177,1.086
413.207,1.120
413.237,1.107
413.267,1.058
413.297,1.108
413.327,1.067
413.357,1.103
413.387,1.081
413.417,1.107
413.447,1.157
413.477,1.144
413.507,1.128
413.537,1.181
413.567,1.158
413.597,1.161
413.627,1.190
413.657,1.198
413.687,1.140
413.717,1.105
413.747,1.097
413.777,1.068
413.807,1.056
413.837,1.023
413.867,1.045
413.897,1.070
413.927,1.056
413.957,1.090
413.987,1.037
414.017,1.074
414.047,1.074
414.077,1.036
414.107,1.072
414.137,1.068
414.167,1.056
414.197,1.101
414.227,1.090
414.257,1.081
414.287,1.109
414.317,1.079
414.347,1.091
414.377,1.100
414.407,1.092
414.437,1.090
414.467,1.100
414.497,1.080
414.527,1.085
414.557,1.110
414.587,1.107
414.617,1.104
414.647,1.107
414.677,1.104
414.707,1.103
414.737,1.094
414.767,1.098
414.797,1.085
414.827,1.075
414.857,1.086
414.887,1.086
414.917,1.104
414.947,1.129
414.977,1.104
415.007,1.105
415.037,1.087
415.067,1.099
415.097,1.100
415.127,1.132
415.157,1.116
415.187,1.089
415.217,1.014
415.247,0.974
415.277,1.032
415.307,1.144
415.337,1.086
415.367,1.066
415.397,1.158
415.427,1.095
415.457,1.020
415.487,1.054
415.517,1.078
415.547,1.046
415.577,1.034
415.607,1.100
415.637,1.109
415.667,1.079
415.697,1.112
415.727,1.128
415.757,1.073
415.787,1.037
415.817,1.043
415.847,1.083
415.877,1.078
415.907,1.058
415.937,1.087
415.967,1.045
415.997,1.033
416.027,1.090
416.057,1.105
416.087,1.079
416.117,1.118
416.147,1.119
416.177,1.102
416.207,0.930
416.237,1.069
416.267,1.220
416.297,1.152
416.327,1.096
416.357,1.096
416.387,1.268
416.417,1.118
416.447,1.172
416.477,0.820
416.507,0.909
416.537,1.328
416.567,1.139
416.597,1.124
416.627,1.224
416.657,1.186
416.687,1.157
416.717,1.000
416.747,0.663
416.777,1.237
416.807,1.201
416.837,1.135
416.867,1.127
416.897,1.122
416.927,1.098
416.957,1.027
416.987,0.802
417.017,1.151
417.047,1.146
417.077,1.088
417.107,1.079
417.137,1.117
417.167,1.043
417.197,0.899
417.227,1.118
417.257,1.093
417.287,1.093
417.317,1.099
417.347,1.055
417.377,1.033
417.407,1.055
417.437,1.028
417.467,1.058
417.497,1.064
417.527,1.108
417.557,1.077
417.587,1.019
417.617,1.040
417.647,1.094
417.677,1.075
417.707,1.053
417.737,1.031
417.767,1.049
417.797,1.090
417.827,1.096
417.857,1.064
417.887,1.050
417.917,1.024
417.947,1.046
417.977,1.094
418.007,1.052
418.037,1.049
418.067,1.099
418.097,1.055
418.127,1.022
418.157,1.036
418.187,1.031
418.217,1.066
418.247,1.058
418.277,0.996
418.307,1.051
418.337,1.057
418.367,1.070
418.397,1.025
418.427,1.035
418.457,1.055
418.487,1.048
418.517,1.039
418.547,1.097
418.577,1.057
418.607,0.970
418.637,0.976
418.667,0.981
418.697,1.208
418.727,1.018
418.757,1.007
418.787,1.092
418.817,1.088
418.847,1.019
418.877,0.988
418.907,1.038
418.937,0.999
418.967,0.861
418.997,1.068
419.027,1.029
419.057,1.019
419.087,1.187
419.117,1.106
419.147,1.116
419.177,1.149
419.207,1.008
419.237,1.061
419.267,0.962
419.297,1.073
419.327,1.125
419.357,1.046
419.387,1.059
419.417,1.019
419.447,1.027
419.477,0.984
419.507,1.027
419.537,1.027
419.567,1.035
419.597,1.001
419.627,1.026
419.657,1.064
419.687,1.011
419.717,1.010
419.747,1.071
419.777,1.020
419.807,1.045
419.837,1.072
419.867,1.029
419.897,1.051
419.927,1.065
419.957,1.011
419.987,1.072
420.017,1.044
420.047,1.051
420.077,1.053
420.107,1.008
420.137,1.089
420.167,1.058
420.197,1.040
420.227,1.034
420.257,1.031
420.287,1.056
420.317,1.081
420.347,1.038
420.377,0.995
420.407,1.078
420.437,1.016
420.467,1.014
420.497,1.056
420.527,1.042
420.557,1.036
420.587,1.051
420.617,1.001
420.647,1.168
420.677,1.108
420.707,1.020
420.737,1.035
420.767,1.037
420.797,1.015
420.827,1.035
420.857,1.037
420.887,1.034
420.917,1.044
420.947,1.052
420.977,1.034
421.007,1.041
421.037,1.044
421.067,1.052
421.097,1.062
421.127,1.067
421.157,1.031
421.187,1.056
421.217,1.084
421.247,1.034
421.277,1.070
421.307,1.047
421.337,1.004
421.367,1.069
421.397,1.062
421.427,1.054
421.457,1.045
421.487,1.071
421.517,1.063
421.547,1.071
421.577,1.070
421.607,1.059
421.637,1.062
421.667,1.065
421.697,1.054
421.727,1.056
421.757,1.075
421.787,1.063
421.817,1.057
421.847,1.064
421.877,1.054
421.907,1.062
421.937,1.075
421.967,1.064
421.997,1.041
422.027,1.073
422.057,1.103
422.087,1.060
422.117,1.065
422.147,1.078
422.177,1.064
422.207,1.082
422.237,1.069
422.267,1.065
422.297,1.051
422.327,1.089
422.357,1.089
422.387,1.062
422.417,1.067
422.447,1.057
422.477,1.058
422.507,1.060
422.537,1.062
422.567,1.076
422.597,1.066
422.627,1.062
422.657,1.087
422.687,1.059
422.717,1.066
422.747,1.080
422.777,1.058
422.807,1.067
422.837,1.078
422.867,1.055
422.897,1.042
422.927,1.078
422.957,1.075
422.987,1.040
423.017,1.066
423.047,1.092
423.077,1.062
423.107,1.072
423.137,1.078
423.167,1.015
423.197,1.037
423.227,1.074
423.257,1.051
423.287,1.058
423.317,1.097
423.347,1.059
423.377,1.050
423.407,1.070
423.437,1.047
423.467,1.051
423.497,1.069
423.527,1.062
423.557,1.058
423.587,1.061
423.617,1.039
423.647,1.044
423.677,1.073
423.707,1.058
423.737,1.052
423.767,1.055
423.797,1.045
423.827,1.064
423.857,1.047
423.887,1.050
423.917,1.052
423.947,1.071
423.977,1.071
424.007,1.079
424.037,1.046
424.067,1.046
424.097,1.062
424.127,1.044
424.157,1.039
424.187,1.073
424.217,0.973
424.247,0.957
424.277,1.088
424.307,1.146
424.337,1.104
424.367,1.056
424.397,1.055
424.427,1.070
424.457,1.056
424.487,1.059
424.517,1.055
424.547,1.063
424.577,1.080
424.607,1.069
424.637,1.085
424.667,1.138
424.697,1.067
424.727,1.076
424.757,1.099
424.787,1.072
424.817,1.040
424.847,1.042
424.877,1.041
424.907,1.016
424.937,1.039
424.967,1.057
424.997,1.035
425.027,1.058
425.057,1.020
425.087,1.010
425.117,1.044
425.147,1.076
425.177,1.115
425.207,1.111
425.237,1.117
425.267,1.090
425.297,1.081
425.327,1.071
425.357,1.096
425.387,1.066
425.417,1.100
425.447,1.080
425.477,1.077
425.507,1.069
425.537,1.096
425.567,1.100
425.597,1.082
425.627,1.067
425.657,1.080
425.687,1.050
425.717,1.074
425.747,1.070
425.777,1.044
425.807,1.083
425.837,1.075
425.867,1.035
425.897,1.078
425.927,1.062
425.957,1.018
425.987,1.053
426.017,1.038
426.047,1.048
426.077,1.066
426.107,1.035
426.137,1.045
426.167,1.032
426.197,1.045
426.227,1.074
426.257,1.060
426.287,1.027
426.317,1.037
426.347,1.058
426.377,1.070
426.407,1.067
426.437,1.044
426.467,1.043
426.497,1.062
426.527,1.049
426.557,1.051
426.587,1.055
426.617,1.050
426.647,1.063
426.677,1.058
426.707,1.047
426.737,1.042
426.767,1.068
426.797,1.048
426.827,1.053
426.857,1.073
426.887,1.077
426.917,1.062
426.947,1.044
426.977,1.052
427.007,1.052
427.037,1.050
427.067,1.056
427.097,1.057
427.127,1.067
427.157,1.069
427.187,1.070
427.217,1.060
427.247,1.076
427.277,1.073
427.307,1.048
427.337,1.057
427.367,1.074
427.397,1.062
427.427,1.059
427.457,1.066
427.487,1.064
427.517,1.058
427.547,1.059
427.577,1.077
427.607,1.067
427.637,1.065
427.667,1.085
427.697,1.071
427.727,1.073
427.757,1.064
427.787,1.077
427.817,1.068
427.847,1.068
427.877,1.075
427.907,1.065
427.937,1.073
427.967,1.070
427.997,1.079
428.027,1.043
428.057,1.053
428.087,1.051
428.117,1.055
428.147,1.070
428.177,1.076
428.207,1.064
428.237,1.067
428.267,1.062
428.297,1.053
428.327,1.095
428.357,1.096
428.387,1.069
428.417,1.072
428.447,1.085
428.477,1.066
428.507,1.052
428.537,1.073
428.567,1.062
428.597,1.022
428.627,1.085
428.657,1.074
428.687,1.053
428.717,1.066
428.747,1.062
428.777,1.060
428.807,1.055
428.837,1.067
428.867,1.079
428.897,1.066
428.927,1.071
428.957,1.062
428.987,1.040
429.017,1.064
429.047,1.055
429.077,1.042
429.107,1.064
429.137,1.068
429.167,1.067
429.197,1.074
429.227,1.061
429.257,1.052
429.287,1.056
429.317,1.057
429.347,1.078
429.377,1.063
429.407,1.049
429.437,1.037
429.467,1.058
429.497,1.065
429.527,1.074
429.557,1.072
429.587,1.062
429.617,1.062
429.647,1.057
429.677,1.062
429.707,1.059
429.737,1.035
429.767,1.032
429.797,1.052
429.827,1.084
429.857,1.077
429.887,1.072
429.917,1.074
429.947,1.062
429.977,1.053
430.007,1.045
430.037,1.041
430.067,1.073
430.097,1.059
430.127,1.036
430.157,1.063
430.187,1.053
430.217,1.073
430.247,1.066
430.277,1.056
430.307,1.067
430.337,1.057
430.367,1.077
430.397,1.057
430.427,1.046
430.457,1.071
430.487,1.054
430.517,1.081
430.547,1.074
430.577,1.037
430.607,1.045
430.637,1.029
430.667,1.042
430.697,1.069
430.727,1.077
430.757,1.051
430.787,1.048
430.817,1.074
430.847,1.047
430.877,1.025
430.907,1.092
430.937,1.028
430.967,1.049
430.997,1.046
431.027,1.041
431.057,1.054
431.087,1.061
431.117,1.071
431.147,1.104
431.177,1.073
431.207,1.062
431.237,1.033
431.267,1.042
431.297,1.052
431.327,1.041
431.357,1.064
431.387,1.062
431.417,1.062
431.447,1.078
431.477,1.092
431.507,1.078
431.537,1.040
431.567,1.045
431.597,1.074
431.627,1.059
431.657,1.078
431.687,1.079
431.717,1.083
431.747,1.036
431.777,1.066
431.807,1.088
431.837,1.045
431.867,1.047
431.897,1.073
431.927,1.050
431.957,1.058
431.987,1.062
432.017,1.063
432.047,1.064
432.077,1.089
432.107,1.053
432.137,1.059
432.167,1.071
432.197,1.067
432.227,1.064
432.257,1.088
432.287,1.061
432.317,1.056
432.347,1.071
432.377,1.053
432.407,1.064
432.437,1.062
432.467,1.057
432.497,1.071
432.527,1.051
432.557,1.074
432.587,1.063
432.617,1.041
432.647,1.084
432.677,1.050
432.707,1.044
432.737,1.100
432.767,1.113
432.797,1.075
432.827,1.032
432.857,1.051
432.887,1.100
432.917,1.099
432.947,1.093
432.977,1.054
433.007,1.046
433.037,1.046
433.067,1.069
433.097,1.060
433.127,1.097
433.157,1.023
433.187,1.057
433.217,1.072
433.247,1.104
433.277,1.089
433.307,1.065
433.337,1.060
433.367,1.040
433.397,1.055
433.427,1.068
433.457,1.066
433.487,1.069
433.517,1.054
433.547,1.069
433.577,1.102
433.607,1.115
433.637,1.095
433.667,1.064
433.697,1.062
433.727,1.054
433.757,1.084
433.787,1.050
433.817,1.087
433.847,1.094
433.877,1.087
433.907,1.109
433.937,1.105
433.967,1.082
433.997,1.074
434.027,1.032
434.057,1.060
434.087,1.036
434.117,1.087
434.147,1.048
434.177,1.030
434.207,1.068
434.237,1.110
434.267,1.078
434.297,1.096
434.327,1.069
434.357,1.069
434.387,1.058
434.417,1.083
434.447,1.099
434.477,1.082
434.507,1.055
434.537,1.052
434.567,1.039
434.597,1.081
434.627,1.105
434.657,1.077
434.687,1.076
434.717,1.130
434.747,1.112
434.777,1.055
434.807,1.032
434.837,1.077
434.867,1.058
434.897,1.062
434.927,1.062
434.957,1.078
434.987,1.065
435.017,1.087
435.047,1.086
435.077,1.062
435.107,1.049
435.137,1.068
435.167,1.081
435.197,1.081
435.227,1.104
435.257,1.051
435.287,1.052
435.317,1.100
435.347,1.090
435.377,1.093
435.407,1.029
435.437,1.030
435.467,1.086
435.497,1.154
435.527,1.091
435.557,1.088
435.587,1.090
435.617,1.054
435.647,1.051
435.677,1.066
435.707,1.040
435.737,1.044
435.767,1.050
435.797,1.070
435.827,1.091
435.857,1.114
435.887,1.088
435.917,1.098
435.947,1.134
435.977,1.128
436.007,1.126
436.037,1.100
436.067,1.098
436.097,1.053
436.127,1.031
436.157,0.946
436.187,1.027
436.217,1.128
436.247,1.112
436.277,1.114
436.307,1.028
436.337,0.969
436.367,1.092
436.397,1.135
436.427,1.060
436.457,1.099
436.487,1.111
436.517,1.123
436.547,1.085
436.577,1.089
436.607,1.065
436.637,1.027
436.667,1.048
436.697,1.073
436.727,1.145
436.757,1.054
436.787,1.057
436.817,1.094
436.847,1.086
436.877,1.110
436.907,1.062
436.937,1.009
436.967,1.039
436.997,1.088
437.027,1.062
437.057,1.079
437.087,1.066
437.117,1.076
437.147,1.091
437.177,1.072
437.207,1.067
437.237,1.085
437.267,1.059
437.297,1.066
437.327,1.090
437.357,1.059
437.387,1.050
437.417,1.072
437.447,1.078
437.477,1.058
437.507,1.062
437.537,1.062
437.567,1.092
437.597,1.077
437.627,1.084
437.657,1.048
437.687,1.020
437.717,1.071
437.747,1.070
437.777,1.081
437.807,1.058
437.837,1.045
437.867,1.044
437.897,1.074
437.927,1.078
437.957,1.126
437.987,1.082
438.017,1.057
438.047,1.088
438.077,1.038
438.107,1.038
438.137,1.068
438.167,1.084
438.197,1.102
438.227,1.073
438.257,1.062
438.287,1.082
438.317,1.056
438.347,1.079
438.377,1.065
438.407,1.059
438.437,1.083
438.467,1.109
438.497,1.066
438.527,1.027
438.557,1.054
438.587,1.080
438.617,1.077
438.647,1.087
438.677,1.079
438.707,1.080
438.737,1.060
438.767,1.077
438.797,1.087
438.827,1.083
438.857,1.072
438.887,1.068
438.917,1.050
438.947,1.071
438.977,1.083
439.007,1.078
439.037,1.075
439.067,1.054
439.097,1.075
439.127,1.111
439.157,1.083
439.187,1.055
439.217,1.047
439.247,1.062
439.277,1.074
439.307,1.074
439.337,1.069
439.367,1.067
439.397,0.973
439.427,1.052
439.457,1.097
439.487,1.075
439.517,1.062
439.547,1.110
439.577,1.103
439.607,1.125
439.637,1.146
439.667,1.088
439.697,1.059
439.727,1.108
439.757,1.063
439.787,1.037
439.817,1.027
439.847,1.021
439.877,1.033
439.907,1.055
439.937,1.105
439.967,1.109
439.997,1.097
440.027,1.092
440.057,1.112
440.087,1.083
440.117,1.089
440.147,1.100
440.177,1.044
440.207,1.062
440.237,1.125
440.267,1.101
440.297,1.075
440.327,1.052
440.357,1.049
440.387,1.063
440.417,1.087
440.447,1.055
440.477,1.053
440.507,1.087
440.537,1.091
440.567,1.076
440.597,1.057
440.627,1.086
440.657,1.097
440.687,1.057
440.717,1.046
440.747,1.073
440.777,1.057
440.807,1.067
440.837,1.076
440.867,1.075
440.897,1.061
440.927,1.092
440.957,1.068
440.987,1.061
441.017,1.082
441.047,1.062
441.077,1.058
441.107,1.058
441.137,1.064
441.167,1.076
441.197,1.055
441.227,1.055
441.257,1.062
441.287,1.079
441.317,1.065
441.347,1.068
441.377,1.070
441.407,1.088
441.437,1.061
441.467,1.092
441.497,1.084
441.527,1.047
441.557,1.101
441.587,1.062
441.617,1.055
441.647,1.077
441.677,1.050
441.707,1.053
441.737,1.069
441.767,1.055
441.797,1.065
441.827,1.105
441.857,1.097
441.887,1.072
441.917,1.086
441.947,1.081
441.977,1.050
442.007,1.070
442.037,1.062
442.067,1.057
442.097,1.072
442.127,1.081
442.157,1.088
442.187,1.068
442.217,0.997
442.247,0.989
442.277,1.008
442.307,0.970
442.337,1.007
442.367,1.055
442.397,1.061
442.427,1.062
442.457,1.134
442.487,1.111
442.517,1.080
442.547,1.109
442.577,1.074
442.607,1.009
442.637,1.052
442.667,1.125
442.697,1.036
442.727,1.004
442.757,0.971
442.787,0.985
442.817,1.014
442.847,0.981
442.877,1.050
442.907,1.047
442.937,1.049
442.967,1.116
442.997,1.106
443.027,1.040
443.057,1.034
443.087,1.028
443.117,1.010
443.147,1.064
443.177,1.064
443.207,1.036
443.237,1.054
443.267,1.056
443.297,1.064
443.327,1.097
443.357,1.083
443.387,1.055
443.417,0.990
443.447,0.977
443.477,1.071
443.507,1.083
443.537,1.072
443.567,1.075
443.597,1.021
443.627,1.013
443.657,1.088
443.687,1.002
443.717,1.039
443.747,1.084
443.777,1.032
443.807,1.054
443.837,1.123
443.867,1.007
443.897,0.948
443.927,1.071
443.957,1.065
443.987,1.020
444.017,1.108
444.047,1.113
444.077,1.062
444.107,1.065
444.137,1.023
444.167,1.007
444.197,1.004
444.227,1.063
444.257,1.053
444.287,1.025
444.317,1.049
444.347,1.060
444.377,1.072
444.407,1.056
444.437,1.045
444.467,1.064
444.497,1.067
444.527,1.067
444.557,1.063
444.587,1.059
444.617,1.055
444.647,1.056
444.677,1.055
444.707,1.052
444.737,1.072
444.767,1.074
