df_hash,22ZHK4.E50QS1
60.324,396
60.349,426
60.374,443
60.399,466
60.424,508
60.449,555
60.474,578
60.499,563
60.524,519
60.549,461
60.574,397
60.599,319
60.624,231
60.649,145
60.674,68
60.699,-11
60.724,-111
60.749,-222
60.774,-300
60.799,-292
60.824,-189
60.849,-32
60.874,109
60.899,197
60.924,238
60.949,265
60.974,297
60.999,330
61.024,351
61.049,358
61.074,360
61.099,369
61.124,386
61.149,399
61.174,398
61.199,384
61.224,361
61.249,335
61.274,303
61.299,256
61.324,195
61.349,131
61.374,79
61.399,41
61.424,2
61.449,-59
61.474,-140
61.499,-202
61.524,-193
61.549,-92
61.574,71
61.599,236
61.624,352
61.649,412
61.674,441
61.699,463
61.724,482
61.749,489
61.774,478
61.799,462
61.824,454
61.849,460
61.874,470
61.899,476
61.924,472
61.949,460
61.974,443
61.999,418
62.024,381
62.049,321
62.074,236
62.099,132
62.124,24
62.149,-72
62.174,-161
62.199,-255
62.224,-356
62.249,-439
62.274,-457
62.299,-379
62.324,-220
62.349,-37
62.374,113
62.399,205
62.424,251
62.449,275
62.474,291
62.499,301
62.524,309
62.549,323
62.574,350
62.599,387
62.624,421
62.649,443
62.674,449
62.699,444
62.724,431
62.749,411
62.774,383
62.799,342
62.824,291
62.849,236
62.874,186
62.899,148
62.924,112
62.949,66
62.974,4
62.999,-47
63.024,-47
63.049,36
63.074,190
63.099,360
63.124,493
63.149,568
63.174,599
63.199,611
63.224,610
63.249,588
63.274,544
63.299,493
63.324,456
63.349,437
63.374,419
63.399,384
63.424,332
63.449,276
63.474,231
63.499,193
63.524,150
63.549,97
63.574,42
63.599,-5
63.624,-51
63.649,-112
63.674,-197
63.699,-289
63.724,-346
63.749,-330
63.774,-237
63.799,-100
63.824,30
63.849,121
63.874,171
63.899,200
63.924,225
63.949,247
63.974,258
63.999,256
64.024,251
64.049,253
64.074,261
64.099,263
64.124,243
64.149,199
64.174,144
64.199,88
64.224,30
64.249,-40
64.274,-124
64.299,-209
64.324,-272
64.349,-305
64.374,-314
64.399,-300
64.424,-245
64.449,-115
64.474,107
64.499,390
64.524,665
64.549,863
64.574,965
64.599,995
64.624,993
64.649,978
64.674,946
64.699,894
64.724,835
64.749,787
64.774,754
64.799,724
64.824,685
64.849,639
64.874,591
64.899,541
64.924,477
64.949,388
64.974,282
64.999,171
65.024,52
65.049,-87
65.074,-247
65.099,-392
65.124,-466
65.149,-434
65.174,-317
65.199,-173
65.224,-55
65.249,19
65.274,65
65.299,99
65.324,123
65.349,132
65.374,125
65.399,116
65.424,115
65.449,123
65.474,135
65.499,141
65.524,132
65.549,108
65.574,74
65.599,39
65.624,6
65.649,-35
65.674,-98
65.699,-179
65.724,-239
65.749,-225
65.774,-109
65.799,82
65.824,284
65.849,438
65.874,526
65.899,564
65.924,575
65.949,569
65.974,548
65.999,519
66.024,496
66.049,484
66.074,480
66.099,470
66.124,447
66.149,413
66.174,370
66.199,318
66.224,258
66.249,193
66.274,122
66.299,37
66.324,-63
66.349,-159
66.374,-204
66.399,-158
66.424,-25
66.449,141
66.474,279
66.499,357
66.524,392
66.549,413
66.574,430
66.599,434
66.624,417
66.649,391
66.674,379
66.699,386
66.724,397
66.749,390
66.774,364
66.799,330
66.824,292
66.849,243
66.874,176
66.899,101
66.924,36
66.949,-15
66.974,-74
66.999,-162
67.024,-265
67.049,-330
67.074,-299
67.099,-164
67.124,26
67.149,202
67.174,319
67.199,381
67.224,416
67.249,442
67.274,457
67.299,454
67.324,439
67.349,430
67.374,438
67.399,455
67.424,464
67.449,456
67.474,438
67.499,417
67.524,391
67.549,351
67.574,296
67.599,235
67.624,179
67.649,121
67.674,44
67.699,-57
67.724,-151
67.749,-183
67.774,-119
67.799,23
67.824,183
67.849,301
67.874,357
67.899,376
67.924,383
67.949,382
67.974,362
67.999,323
68.024,288
68.049,280
68.074,298
68.099,317
68.124,315
68.149,291
68.174,261
68.199,229
68.224,187
68.249,130
68.274,68
68.299,13
68.324,-35
68.349,-101
68.374,-192
68.399,-273
68.424,-284
68.449,-188
68.474,-9
68.499,180
68.524,321
68.549,400
68.574,442
68.599,469
68.624,483
68.649,474
68.674,450
68.699,427
68.724,419
68.749,418
68.774,411
68.799,393
68.824,367
68.849,334
68.874,288
68.899,227
68.924,160
68.949,94
68.974,23
68.999,-66
69.024,-170
69.049,-240
69.074,-220
69.099,-97
69.124,81
69.149,240
69.174,333
69.199,373
69.224,395
69.249,418
69.274,430
69.299,416
69.324,390
69.349,373
69.374,376
69.399,383
69.424,375
69.449,348
69.474,313
69.499,272
69.524,220
69.549,154
69.574,83
69.599,19
69.624,-48
69.649,-137
69.674,-239
69.699,-304
69.724,-272
69.749,-131
69.774,61
69.799,224
69.824,319
69.849,363
69.874,397
69.899,434
69.924,456
69.949,448
69.974,428
69.999,423
70.024,441
70.049,456
70.074,447
70.099,415
70.124,378
70.149,345
70.174,302
70.199,237
70.224,160
70.249,93
70.274,40
70.299,-21
70.324,-112
70.349,-209
70.374,-255
70.399,-200
70.424,-51
70.449,132
70.474,287
70.499,384
70.524,436
70.549,466
70.574,486
70.599,495
70.624,491
70.649,480
70.674,477
70.699,485
70.724,499
70.749,504
70.774,489
70.799,455
70.824,409
70.849,358
70.874,302
70.899,235
70.924,158
70.949,82
70.974,17
70.999,-44
71.024,-119
71.049,-211
71.074,-288
71.099,-297
71.124,-205
71.149,-40
71.174,131
71.199,250
71.224,307
71.249,331
71.274,351
71.299,366
71.324,362
71.349,339
71.374,317
71.399,315
71.424,330
71.449,342
71.474,337
71.499,318
71.524,289
71.549,252
71.574,202
71.599,147
71.624,96
71.649,44
71.674,-22
71.699,-109
71.724,-185
71.749,-196
71.774,-110
71.799,47
71.824,213
71.849,332
71.874,393
71.899,420
71.924,435
71.949,440
71.974,426
71.999,396
72.024,370
72.049,360
72.074,367
72.099,374
72.124,366
72.149,339
72.174,295
72.199,242
72.224,188
72.249,136
72.274,74
72.299,-10
72.324,-111
72.349,-191
72.374,-198
72.399,-107
72.424,48
72.449,203
72.474,308
72.499,360
72.524,385
72.549,405
72.574,416
72.599,405
72.624,377
72.649,351
72.674,342
72.699,349
72.724,356
72.749,347
72.774,319
72.799,275
72.824,220
72.849,161
72.874,104
72.899,44
72.924,-32
72.949,-129
72.974,-216
72.999,-242
73.024,-170
73.049,-17
73.074,152
73.099,275
73.124,337
73.149,365
73.174,391
73.199,414
73.224,418
73.249,400
73.274,379
73.299,378
73.324,392
73.349,400
73.374,385
73.399,354
73.424,319
73.449,279
73.474,224
73.499,155
73.524,90
73.549,41
73.574,-4
73.599,-74
73.624,-171
73.649,-252
73.674,-258
73.699,-162
73.724,1
73.749,166
73.774,283
73.799,349
73.824,391
73.849,428
73.874,459
73.899,475
73.924,478
73.949,480
73.974,490
73.999,508
74.024,521
74.049,521
74.074,505
74.099,476
74.124,440
74.149,399
74.174,353
74.199,299
74.224,239
74.249,176
74.274,115
74.299,54
74.324,-17
74.349,-106
74.374,-197
74.399,-247
74.424,-220
74.449,-108
74.474,44
74.499,179
74.524,262
74.549,299
74.574,323
74.599,351
74.624,376
74.649,381
74.674,366
74.699,351
74.724,355
74.749,376
74.774,391
74.799,383
74.824,354
74.849,319
74.874,287
74.899,251
74.924,203
74.949,146
74.974,92
74.999,46
75.024,-1
75.049,-67
75.074,-141
75.099,-184
75.124,-150
75.149,-34
75.174,124
75.199,264
75.224,349
75.249,385
75.274,403
75.299,418
75.324,424
75.349,411
75.374,386
75.399,373
75.424,381
75.449,397
75.474,399
75.499,379
75.524,347
75.549,314
75.574,275
75.599,219
75.624,146
75.649,72
75.674,12
75.699,-46
75.724,-128
75.749,-231
75.774,-317
75.799,-328
75.824,-244
75.849,-104
75.874,24
75.899,99
75.924,125
75.949,136
75.974,156
75.999,176
76.024,180
76.049,164
76.074,147
76.099,145
76.124,160
76.149,172
76.174,168
76.199,142
76.224,103
76.249,57
76.274,9
76.299,-27
76.324,-34
76.349,4
76.374,89
76.399,189
76.424,266
76.449,302
76.474,323
76.499,375
76.524,494
76.549,664
76.574,829
76.599,933
76.624,964
76.649,948
76.674,921
76.699,892
76.724,847
76.749,779
76.774,703
76.799,643
76.824,608
76.849,583
76.874,552
76.899,510
76.924,464
76.949,412
76.974,342
76.999,246
77.024,134
77.049,24
77.074,-84
77.099,-210
77.124,-357
77.149,-490
77.174,-551
77.199,-504
77.224,-374
77.249,-227
77.274,-117
77.299,-49
77.324,-1
77.349,46
77.374,88
77.399,114
77.424,124
77.449,134
77.474,156
77.499,184
77.524,204
77.549,210
77.574,201
77.599,180
77.624,148
77.649,111
77.674,72
77.699,26
77.724,-36
77.749,-111
77.774,-168
77.799,-160
77.824,-63
77.849,96
77.874,255
77.899,364
77.924,419
77.949,447
77.974,473
77.999,493
78.024,494
78.049,480
78.074,467
78.099,469
78.124,478
78.149,475
78.174,452
78.199,415
78.224,371
78.249,320
78.274,262
78.299,197
78.324,131
78.349,58
78.374,-31
78.399,-125
78.424,-180
78.449,-150
78.474,-28
78.499,135
78.524,273
78.549,348
78.574,379
78.599,398
78.624,419
78.649,427
78.674,411
78.699,386
78.724,376
78.749,384
78.774,390
78.799,375
78.824,342
78.849,307
78.874,278
78.899,242
78.924,189
78.949,124
78.974,64
78.999,9
79.024,-60
79.049,-151
79.074,-234
79.099,-249
79.124,-160
79.149,6
79.174,181
79.199,304
79.224,365
79.249,392
79.274,412
79.299,425
79.324,421
79.349,400
79.374,384
79.399,386
79.424,400
79.449,408
79.474,396
79.499,369
79.524,336
79.549,298
79.574,247
79.599,184
79.624,120
79.649,63
79.674,3
79.699,-75
79.724,-171
79.749,-245
79.774,-245
79.799,-146
79.824,24
79.849,200
79.874,326
79.899,391
79.924,419
79.949,435
79.974,443
79.999,436
80.024,415
80.049,399
80.074,402
80.099,420
80.124,435
80.149,429
80.174,407
80.199,380
80.224,351
80.249,311
80.274,255
80.299,191
80.324,133
80.349,77
80.374,4
80.399,-95
80.424,-188
80.449,-217
80.474,-143
80.499,11
80.524,178
80.549,297
80.574,352
80.599,368
80.624,374
80.649,377
80.674,371
80.699,355
80.724,342
80.749,340
80.774,344
80.799,344
80.824,333
80.849,315
80.874,290
80.899,254
80.924,203
80.949,145
80.974,89
80.999,32
81.024,-40
81.049,-130
81.074,-205
81.099,-217
81.124,-134
81.149,18
81.174,180
81.199,296
81.224,350
81.249,367
81.274,375
81.299,381
81.324,378
81.349,359
81.374,334
81.399,319
81.424,322
81.449,330
81.474,325
81.499,295
81.524,246
81.549,196
81.574,153
81.599,109
81.624,43
81.649,-47
81.674,-133
81.699,-163
81.724,-102
81.749,36
81.774,197
81.799,322
81.824,388
81.849,409
81.874,415
81.899,419
81.924,417
81.949,401
81.974,372
81.999,345
82.024,330
82.049,324
82.074,312
82.099,283
82.124,234
82.149,179
82.174,127
82.199,74
82.224,4
82.249,-88
82.274,-180
82.299,-221
82.324,-169
82.349,-31
82.374,135
82.399,268
82.424,340
82.449,372
82.474,395
82.499,418
82.524,429
82.549,416
82.574,391
82.599,377
82.624,379
82.649,386
82.674,380
82.699,355
82.724,319
82.749,274
82.774,221
82.799,160
82.824,100
82.849,44
82.874,-18
82.899,-102
82.924,-195
82.949,-252
82.974,-221
82.999,-93
83.024,81
83.049,237
83.074,334
83.099,383
83.124,416
83.149,449
83.174,476
83.199,485
83.224,481
83.249,477
83.274,486
83.299,501
83.324,509
83.349,501
83.374,478
83.399,445
83.424,406
83.449,361
83.474,308
83.499,250
83.524,192
83.549,136
83.574,79
83.599,11
83.624,-73
83.649,-161
83.674,-216
83.699,-195
83.724,-87
83.749,69
83.774,210
83.799,287
83.824,305
83.849,303
83.874,314
83.899,332
83.924,338
83.949,327
83.974,320
83.999,337
84.024,368
84.049,383
84.074,364
84.099,323
84.124,287
84.149,263
84.174,232
84.199,179
84.224,115
84.249,63
84.274,26
84.299,-21
84.324,-101
84.349,-191
84.374,-228
84.399,-170
84.424,-32
84.449,116
84.474,219
84.499,266
84.524,290
84.549,317
84.574,343
84.599,352
84.624,342
84.649,331
84.674,337
84.699,354
84.724,366
84.749,361
84.774,344
84.799,320
84.824,288
84.849,244
84.874,193
84.899,144
84.924,90
84.949,20
84.974,-68
84.999,-140
85.024,-144
85.049,-58
85.074,81
85.099,210
85.124,284
85.149,314
85.174,338
85.199,375
85.224,408
85.249,414
85.274,395
85.299,378
85.324,384
85.349,404
85.374,412
85.399,394
85.424,359
85.449,319
85.474,277
85.499,227
85.524,168
85.549,111
85.574,58
85.599,-3
85.624,-83
85.649,-165
85.674,-206
85.699,-167
85.724,-51
85.749,94
85.774,213
85.799,282
85.824,318
85.849,350
85.874,389
85.899,421
85.924,434
85.949,429
85.974,425
85.999,432
86.024,446
86.049,450
86.074,435
86.099,404
86.124,367
86.149,325
86.174,271
86.199,206
86.224,137
86.249,78
86.274,26
86.299,-34
86.324,-117
86.349,-210
86.374,-273
86.399,-261
86.424,-164
86.449,-19
86.474,120
86.499,217
86.524,274
86.549,312
86.574,349
86.599,384
86.624,405
86.649,413
86.674,418
86.699,430
86.724,447
86.749,459
86.774,458
86.799,442
86.824,417
86.849,384
86.874,342
86.899,289
86.924,229
86.949,171
86.974,121
86.999,76
87.024,22
87.049,-51
87.074,-134
87.099,-194
87.124,-190
87.149,-102
87.174,44
87.199,197
87.224,306
87.249,362
87.274,388
87.299,412
87.324,437
87.349,450
87.374,440
87.399,422
87.424,415
87.449,425
87.474,434
87.499,422
87.524,390
87.549,353
87.574,319
87.599,281
87.624,227
87.649,159
87.674,96
87.699,44
87.724,-10
87.749,-85
87.774,-169
87.799,-216
87.824,-181
87.849,-65
87.874,84
87.899,211
87.924,288
87.949,328
87.974,352
87.999,368
88.024,369
88.049,354
88.074,336
88.099,329
88.124,333
88.149,338
88.174,335
88.199,321
88.224,295
88.249,255
88.274,203
88.299,150
88.324,102
88.349,54
88.374,-11
88.399,-97
88.424,-172
88.449,-185
88.474,-108
88.499,36
88.524,190
88.549,298
88.574,350
88.599,371
88.624,388
88.649,406
88.674,414
88.699,401
88.724,377
88.749,358
88.774,353
88.799,353
88.824,339
88.849,305
88.874,255
88.899,206
88.924,163
88.949,115
88.974,44
88.999,-52
89.024,-144
89.049,-180
89.074,-130
89.099,-8
89.124,136
89.149,251
89.174,319
89.199,356
89.224,382
89.249,404
89.274,414
89.299,407
89.324,393
89.349,383
89.374,381
89.399,379
89.424,367
89.449,343
89.474,306
89.499,258
89.524,204
89.549,148
89.574,92
89.599,26
89.624,-58
89.649,-150
89.674,-209
89.699,-191
89.724,-88
89.749,60
89.774,195
89.799,281
89.824,326
89.849,359
89.874,394
89.899,417
89.924,416
89.949,398
89.974,387
89.999,396
90.024,412
90.049,413
90.074,394
90.099,364
90.124,334
90.149,301
90.174,252
90.199,190
90.224,131
90.249,82
90.274,35
90.299,-31
90.324,-119
90.349,-191
90.374,-199
90.399,-118
90.424,24
90.449,172
90.474,281
90.499,343
90.524,377
90.549,406
90.574,433
90.599,449
90.624,451
90.649,450
90.674,457
90.699,472
90.724,480
90.749,466
90.774,434
90.799,394
90.824,358
90.849,319
90.874,267
90.899,201
90.924,135
90.949,81
90.974,31
90.999,-34
91.024,-119
91.049,-190
91.074,-198
91.099,-118
91.124,20
91.149,158
91.174,247
91.199,287
91.224,307
91.249,330
91.274,348
91.299,347
91.324,329
91.349,314
91.374,319
91.399,335
91.424,341
91.449,325
91.474,298
91.499,271
91.524,243
91.549,202
91.574,146
91.599,88
91.624,40
91.649,-9
91.674,-77
91.699,-157
91.724,-206
91.749,-175
91.774,-59
91.799,93
91.824,219
91.849,288
91.874,321
91.899,348
91.924,378
91.949,394
91.974,386
91.999,366
92.024,357
92.049,368
92.074,383
92.099,384
92.124,366
92.149,334
92.174,294
92.199,248
92.224,196
92.249,141
92.274,77
92.299,-1
92.324,-91
92.349,-162
92.374,-166
92.399,-83
92.424,59
92.449,199
92.474,290
92.499,332
92.524,359
92.549,392
92.574,422
92.599,429
92.624,414
92.649,400
92.674,405
92.699,419
92.724,420
92.749,398
92.774,363
92.799,326
92.824,285
92.849,230
92.874,163
92.899,99
92.924,47
92.949,-10
92.974,-93
92.999,-191
93.024,-254
93.049,-231
93.074,-115
93.099,41
93.124,176
93.149,256
93.174,297
93.199,332
93.224,375
93.249,412
93.274,428
93.299,424
93.324,418
93.349,425
93.374,444
93.399,458
93.424,451
93.449,425
93.474,388
93.499,349
93.524,306
93.549,254
93.574,190
93.599,126
93.624,71
93.649,22
93.674,-37
93.699,-118
93.724,-199
93.749,-235
93.774,-187
93.799,-57
93.824,106
93.849,245
93.874,330
93.899,373
93.924,403
93.949,433
93.974,458
93.999,468
94.024,465
94.049,462
94.074,467
94.099,477
94.124,480
94.149,467
94.174,438
94.199,399
94.224,354
94.249,306
94.274,255
94.299,199
94.324,140
94.349,82
94.374,27
94.399,-30
94.424,-98
94.449,-175
94.474,-235
94.499,-237
94.524,-154
94.549,-8
94.574,146
94.599,255
94.624,306
94.649,324
94.674,340
94.699,356
94.724,357
94.749,340
94.774,322
94.799,326
94.824,348
94.849,366
94.874,359
94.899,330
94.924,297
94.949,267
94.974,234
94.999,186
95.024,129
95.049,75
95.074,23
95.099,-40
95.124,-120
95.149,-186
95.174,-190
95.199,-106
95.224,43
95.249,196
95.274,304
95.299,361
95.324,390
95.349,412
95.374,424
95.399,418
95.424,395
95.449,375
95.474,370
95.499,377
95.524,380
95.549,370
95.574,349
95.599,318
95.624,277
95.649,221
95.674,158
95.699,101
95.724,49
95.749,-12
95.774,-98
95.799,-187
95.824,-229
95.849,-180
95.874,-44
95.899,124
95.924,261
95.949,341
95.974,382
95.999,414
96.024,444
96.049,456
96.074,442
96.099,417
96.124,405
96.149,413
96.174,422
96.199,415
96.224,388
96.249,352
96.274,314
96.299,269
96.324,211
96.349,148
96.374,88
96.399,26
96.424,-52
96.449,-149
96.474,-231
96.499,-241
96.524,-150
96.549,13
96.574,180
96.599,297
96.624,357
96.649,393
96.674,427
96.699,453
96.724,454
96.749,429
96.774,402
96.799,397
96.824,412
96.849,423
96.874,411
96.899,381
96.924,345
96.949,306
96.974,255
96.999,186
97.024,110
97.049,44
97.074,-11
97.099,-77
97.124,-164
97.149,-249
97.174,-277
97.199,-209
97.224,-56
97.249,120
97.274,259
97.299,336
97.324,371
97.349,394
97.374,413
97.399,419
97.424,406
97.449,388
97.474,384
97.499,399
97.524,415
97.549,414
97.574,393
97.599,362
97.624,329
97.649,288
97.674,233
97.699,168
97.724,105
97.749,50
97.774,-9
97.799,-91
97.824,-184
97.849,-247
97.874,-229
97.899,-118
97.924,48
97.949,209
97.974,322
97.999,384
98.024,418
98.049,442
98.074,457
98.099,455
98.124,439
98.149,427
98.174,431
98.199,449
98.224,463
98.249,458
98.274,433
98.299,397
98.324,357
98.349,309
98.374,250
98.399,183
98.424,118
98.449,57
98.474,-9
98.499,-94
98.524,-188
98.549,-248
98.574,-227
98.599,-112
98.624,58
98.649,218
98.674,321
98.699,367
98.724,386
98.749,402
98.774,410
98.799,396
98.824,362
98.849,334
98.874,330
98.899,345
98.924,356
98.949,345
98.974,317
98.999,281
99.024,241
99.049,191
99.074,131
99.099,69
99.124,13
99.149,-44
99.174,-119
99.199,-199
99.224,-237
99.249,-189
99.274,-53
99.299,120
99.324,265
99.349,349
99.374,389
99.399,415
99.424,434
99.449,436
99.474,415
99.499,387
99.524,375
99.549,383
99.574,395
99.599,393
99.624,371
99.649,338
99.674,296
99.699,243
99.724,181
99.749,118
99.774,58
99.799,-8
99.824,-97
99.849,-189
99.874,-234
99.899,-183
99.924,-36
99.949,146
99.974,291
99.999,367
100.024,397
100.049,416
100.074,437
100.099,444
100.124,428
100.149,403
100.174,392
100.199,400
100.224,408
100.249,398
100.274,370
100.299,338
100.324,304
100.349,257
100.374,191
100.399,117
100.424,52
100.449,-2
100.474,-67
100.499,-157
100.524,-248
100.549,-285
100.574,-224
100.599,-75
100.624,103
100.649,249
100.674,338
100.699,384
100.724,414
100.749,441
100.774,459
100.799,459
100.824,449
100.849,441
100.874,447
100.899,461
100.924,466
100.949,450
100.974,414
100.999,369
101.024,324
101.049,278
101.074,221
101.099,151
101.124,78
101.149,14
101.174,-40
101.199,-104
101.224,-187
101.249,-270
101.274,-309
101.299,-260
101.324,-122
101.349,56
101.374,213
101.399,313
101.424,364
101.449,392
101.474,417
101.499,436
101.524,442
101.549,437
101.574,436
101.599,451
101.624,475
101.649,490
101.674,483
101.699,457
101.724,424
101.749,391
101.774,355
101.799,306
101.824,244
101.849,181
101.874,125
101.899,71
101.924,2
101.949,-89
101.974,-184
101.999,-233
102.024,-197
102.049,-77
102.074,81
102.099,218
102.124,302
102.149,339
102.174,358
102.199,376
102.224,388
102.249,384
102.274,366
102.299,354
102.324,361
102.349,380
102.374,393
102.399,384
102.424,359
102.449,330
102.474,298
102.499,258
102.524,203
102.549,138
102.574,77
102.599,26
102.624,-29
102.649,-104
102.674,-188
102.699,-241
102.724,-218
102.749,-109
102.774,49
102.799,201
102.824,304
102.849,357
102.874,383
102.899,397
102.924,402
102.949,392
102.974,372
102.999,359
103.024,360
103.049,372
103.074,379
103.099,371
103.124,349
103.149,315
103.174,269
103.199,215
103.224,159
103.249,106
103.274,50
103.299,-26
103.324,-121
103.349,-204
103.374,-218
103.399,-134
103.424,26
103.449,200
103.474,325
103.499,386
103.524,411
103.549,430
103.574,451
103.599,457
103.624,441
103.649,415
103.674,401
103.699,406
103.724,415
103.749,410
103.774,384
103.799,346
103.824,301
103.849,247
103.874,181
103.899,109
103.924,42
103.949,-17
103.974,-85
103.999,-170
104.024,-256
104.049,-297
104.074,-249
104.099,-110
104.124,73
104.149,235
104.174,337
104.199,388
104.224,416
104.249,442
104.274,458
104.299,454
104.324,433
104.349,415
104.374,417
104.399,431
104.424,438
104.449,424
104.474,394
104.499,355
104.524,310
104.549,253
104.574,183
104.599,113
104.624,50
104.649,-11
104.674,-90
104.699,-188
104.724,-273
104.749,-292
104.774,-211
104.799,-48
104.824,137
104.849,286
104.874,373
104.899,415
104.924,437
104.949,451
104.974,455
104.999,445
105.024,430
105.049,425
105.074,436
105.099,451
105.124,452
105.149,433
105.174,399
105.199,359
105.224,316
105.249,263
105.274,199
105.299,132
105.324,71
105.349,14
105.374,-54
105.399,-142
105.424,-229
105.449,-267
105.474,-216
105.499,-73
105.524,114
105.549,281
105.574,388
105.599,437
105.624,455
105.649,465
105.674,467
105.699,454
105.724,428
105.749,408
105.774,407
105.799,421
105.824,430
105.849,418
105.874,385
105.899,344
105.924,299
