df_hash,22ZHK4.W0890N
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.T31E
person_label,V42
date_time_start,2025-10-27_14-12-39.001000_+03
date_time_start_unix,1761559959.001
date_time_end,2025-10-27_14-20-55.956000_+03
length_difference_noticed,no

time,acc_mag
372.446,1.095
372.476,1.096
372.506,1.098
372.536,1.080
372.566,1.143
372.596,1.077
372.626,1.079
372.656,1.116
372.686,1.057
372.716,1.075
372.746,1.078
372.776,1.052
372.806,1.085
372.836,1.051
372.866,1.066
372.896,1.070
372.926,1.062
372.956,1.076
372.986,1.067
373.016,1.080
373.046,1.063
373.076,1.073
373.106,1.080
373.136,1.061
373.166,1.077
373.196,1.062
373.226,1.077
373.256,1.079
373.286,1.059
373.316,1.081
373.346,1.070
373.376,1.061
373.406,1.072
373.436,1.060
373.466,1.061
373.496,1.086
373.526,1.067
373.556,1.066
373.586,1.061
373.616,1.070
373.646,1.083
373.676,1.062
373.706,1.073
373.736,1.069
373.766,1.055
373.796,1.071
373.826,1.042
373.856,1.087
373.886,1.081
373.916,1.062
373.946,1.077
373.976,1.077
374.006,1.058
374.036,1.083
374.066,1.075
374.096,1.054
374.126,1.070
374.156,1.076
374.186,1.056
374.216,1.077
374.246,1.072
374.276,1.059
374.306,1.079
374.336,1.076
374.366,1.052
374.396,1.076
374.426,1.073
374.456,1.065
374.486,1.067
374.516,1.071
374.546,1.059
374.576,1.071
374.606,1.080
374.636,1.067
374.666,1.065
374.696,1.069
374.726,1.066
374.756,1.075
374.786,1.062
374.816,1.069
374.846,1.078
374.876,1.073
374.906,1.070
374.936,1.061
374.966,1.064
374.996,1.078
375.026,1.081
375.056,1.075
375.086,1.071
375.116,1.077
375.146,1.068
375.176,1.069
375.206,1.059
375.236,1.074
375.266,1.075
375.296,1.076
375.326,1.080
375.356,1.068
375.386,1.066
375.416,1.064
375.446,1.086
375.476,1.077
375.506,1.055
375.536,1.090
375.566,1.049
375.596,1.102
375.626,1.060
375.656,1.072
375.686,1.092
375.716,1.060
375.746,1.049
375.776,1.065
375.806,1.088
375.836,1.080
375.866,1.081
375.896,1.098
375.926,1.099
375.956,1.102
375.986,1.100
376.016,1.086
376.046,1.117
376.076,1.128
376.106,1.141
376.136,1.159
376.166,1.099
376.196,1.101
376.226,1.097
376.256,1.109
376.286,1.046
376.316,0.964
376.346,0.958
376.376,0.888
376.406,0.964
376.436,1.038
376.466,0.995
376.496,1.023
376.526,1.096
376.556,1.005
376.586,1.026
376.616,1.028
376.646,1.042
376.676,1.084
376.706,1.092
376.736,1.045
376.766,1.054
376.796,1.067
376.826,1.038
376.856,1.035
376.886,1.048
376.916,1.046
376.946,1.060
376.976,1.065
377.006,1.079
377.036,1.070
377.066,1.073
377.096,1.132
377.126,1.096
377.156,1.074
377.186,1.114
377.216,1.107
377.246,1.069
377.276,1.054
377.306,1.045
377.336,1.059
377.366,1.084
377.396,1.083
377.426,1.091
377.456,1.102
377.486,1.074
377.516,1.063
377.546,1.048
377.576,1.052
377.606,1.050
377.636,1.041
377.666,1.066
377.696,1.051
377.726,1.057
377.756,1.072
377.786,1.073
377.816,1.093
377.846,1.078
377.876,1.058
377.906,1.089
377.936,1.076
377.966,1.072
377.996,1.091
378.026,1.072
378.056,1.060
378.086,1.073
378.116,1.061
378.146,1.086
378.176,1.096
378.206,1.082
378.236,1.084
378.266,1.095
378.296,1.075
378.326,1.077
378.356,1.105
378.386,1.082
378.416,1.077
378.446,1.093
378.476,1.084
378.506,1.084
378.536,1.085
378.566,1.080
378.596,1.088
378.626,1.081
378.656,1.073
378.686,1.097
378.716,1.084
378.746,1.065
378.776,1.081
378.806,1.077
378.836,1.078
378.866,1.087
378.896,1.075
378.926,1.088
378.956,1.083
378.986,1.085
379.016,1.096
379.046,1.087
379.076,1.060
379.106,1.076
379.136,1.081
379.166,1.078
379.196,1.087
379.226,1.072
379.256,1.084
379.286,1.084
379.316,1.058
379.346,1.086
379.376,1.094
379.406,1.077
379.436,1.082
379.466,1.078
379.496,1.073
379.526,1.093
379.556,1.077
379.586,1.074
379.616,1.079
379.646,1.074
379.676,1.082
379.706,1.083
379.736,1.072
379.766,1.079
379.796,1.097
379.826,1.085
379.856,1.075
379.886,1.089
379.916,1.086
379.946,1.075
379.976,1.085
380.006,1.082
380.036,1.079
380.066,1.088
380.096,1.078
380.126,1.079
380.156,1.085
380.186,1.073
380.216,1.086
380.246,1.086
380.276,1.068
380.306,1.076
380.336,1.088
380.366,1.082
380.396,1.079
380.426,1.079
380.456,1.082
380.486,1.098
380.516,1.077
380.546,1.071
380.576,1.086
380.606,1.071
380.636,1.075
380.666,1.097
380.696,1.078
380.726,1.077
380.756,1.097
380.786,1.080
380.816,1.080
380.846,1.081
380.876,1.076
380.906,1.074
380.936,1.077
380.966,1.086
380.996,1.084
381.026,1.086
381.056,1.075
381.086,1.081
381.116,1.082
381.146,1.078
381.176,1.072
381.206,1.087
381.236,1.081
381.266,1.071
381.296,1.089
381.326,1.096
381.356,1.078
381.386,1.078
381.416,1.080
381.446,1.095
381.476,1.086
381.506,1.081
381.536,1.084
381.566,1.082
381.596,1.078
381.626,1.085
381.656,1.071
381.686,1.072
381.716,1.083
381.746,1.078
381.776,1.089
381.806,1.090
381.836,1.079
381.866,1.077
381.896,1.080
381.926,1.078
381.956,1.084
381.986,1.074
382.016,1.089
382.046,1.091
382.076,1.071
382.106,1.090
382.136,1.087
382.166,1.078
382.196,1.076
382.226,1.068
382.256,1.091
382.286,1.087
382.316,1.072
382.346,1.093
382.376,1.088
382.406,1.075
382.436,1.088
382.466,1.076
382.496,1.067
382.526,1.077
382.556,1.095
382.586,1.095
382.616,1.075
382.646,1.090
382.676,1.089
382.706,1.082
382.736,1.072
382.766,1.084
382.796,1.081
382.826,1.084
382.856,1.091
382.886,1.091
382.916,1.092
382.946,1.082
382.976,1.073
383.006,1.077
383.036,1.092
383.066,1.104
383.096,1.136
383.126,1.125
383.156,1.115
383.186,1.147
383.216,1.132
383.246,1.090
383.276,1.119
383.306,1.073
383.336,1.035
383.366,1.039
383.396,0.991
383.426,1.011
383.456,1.006
383.486,0.963
383.516,1.027
383.546,1.080
383.576,1.074
383.606,1.086
383.636,1.054
383.666,1.064
383.696,1.064
383.726,1.065
383.756,1.077
383.786,1.055
383.816,1.053
383.846,1.065
383.876,1.073
383.906,1.100
383.936,1.082
383.966,1.080
383.996,1.105
384.026,1.099
384.056,1.087
384.086,1.062
384.116,1.048
384.146,1.050
384.176,1.053
384.206,1.067
384.236,1.070
384.266,1.071
384.296,1.088
384.326,1.076
384.356,1.074
384.386,1.083
384.416,1.077
384.446,1.079
384.476,1.086
384.506,1.087
384.536,1.080
384.566,1.083
384.596,1.086
384.626,1.080
384.656,1.081
384.686,1.086
384.716,1.077
384.746,1.081
384.776,1.077
384.806,1.077
384.836,1.082
384.866,1.084
384.896,1.085
384.926,1.092
384.956,1.073
384.986,1.064
385.016,1.074
385.046,1.084
385.076,1.076
385.106,1.056
385.136,1.075
385.166,1.084
385.196,1.072
385.226,1.085
385.256,1.079
385.286,1.081
385.316,1.083
385.346,1.068
385.376,1.083
385.406,1.090
385.436,1.072
385.466,1.070
385.496,1.078
385.526,1.071
385.556,1.069
385.586,1.078
385.616,1.079
385.646,1.095
385.676,1.072
385.706,1.082
385.736,1.091
385.766,1.079
385.796,1.086
385.826,1.088
385.856,1.071
385.886,1.078
385.916,1.079
385.946,1.076
385.976,1.078
386.006,1.076
386.036,1.074
386.066,1.074
386.096,1.074
386.126,1.059
386.156,1.091
386.186,1.089
386.216,1.076
386.246,1.064
386.276,1.081
386.306,1.075
386.336,1.049
386.366,1.079
386.396,1.099
395.754,1.073
395.784,1.074
395.814,1.072
395.844,1.078
395.874,1.083
395.904,1.078
395.934,1.075
395.964,1.079
395.994,1.087
396.024,1.075
396.054,1.077
396.084,1.082
396.114,1.076
396.144,1.076
396.174,1.062
396.204,1.076
396.234,1.083
396.264,1.073
396.294,1.077
396.324,1.086
396.354,1.077
396.384,1.083
396.414,1.077
396.444,1.074
396.474,1.077
396.504,1.068
396.534,1.070
396.564,1.079
396.594,1.073
396.624,1.078
396.654,1.082
396.684,1.071
396.714,1.078
396.744,1.077
396.774,1.081
396.804,1.084
396.834,1.065
396.864,1.072
396.894,1.098
396.924,1.076
396.954,1.068
396.984,1.073
397.014,1.087
397.044,1.078
397.074,1.062
397.104,1.088
397.134,1.072
397.164,1.074
397.194,1.091
397.224,1.061
397.254,1.073
397.284,1.088
397.314,1.084
397.344,1.079
397.374,1.080
397.404,1.084
397.434,1.087
397.464,1.062
397.494,1.078
397.524,1.093
397.554,1.085
397.584,1.068
397.614,1.062
397.644,1.092
397.674,1.075
397.704,1.063
397.734,1.082
397.764,1.082
397.794,1.058
397.824,1.074
397.854,1.090
397.884,1.086
397.914,1.084
397.944,1.084
397.974,1.089
398.004,1.085
398.034,1.062
398.064,1.075
398.094,1.086
398.124,1.077
398.154,1.068
398.184,1.067
398.214,1.070
398.244,1.060
398.274,1.061
398.304,1.072
398.334,1.079
398.364,1.080
398.394,1.093
398.424,1.071
398.454,1.067
398.484,1.095
398.514,1.082
398.544,1.065
398.574,1.075
398.604,1.073
398.634,1.081
398.664,1.078
398.694,1.073
398.724,1.079
398.754,1.073
398.784,1.081
398.814,1.069
398.844,1.071
398.874,1.088
398.904,1.087
398.934,1.071
398.964,1.074
398.994,1.077
399.024,1.082
399.054,1.069
399.084,1.062
399.114,1.075
399.144,1.083
399.174,1.079
399.204,1.079
399.234,1.074
399.264,1.080
399.294,1.070
399.324,1.074
399.354,1.075
399.384,1.068
399.414,1.075
399.444,1.074
399.474,1.084
399.504,1.092
399.534,1.068
399.564,1.075
399.594,1.083
399.624,1.076
399.654,1.080
399.684,1.076
399.714,1.074
399.744,1.072
399.774,1.071
399.804,1.079
399.834,1.078
399.864,1.068
399.894,1.072
399.924,1.074
399.954,1.079
399.984,1.074
400.014,1.077
400.044,1.089
400.074,1.074
400.104,1.078
400.134,1.075
400.164,1.074
400.194,1.081
400.224,1.080
400.254,1.078
400.284,1.070
400.314,1.080
400.344,1.077
400.374,1.073
400.404,1.080
400.434,1.074
400.464,1.069
400.494,1.080
400.524,1.077
400.554,1.085
400.584,1.090
400.614,1.069
400.644,1.077
400.674,1.086
400.704,1.075
400.734,1.066
400.764,1.082
400.794,1.081
400.824,1.065
400.854,1.069
400.884,1.084
400.914,1.081
400.944,1.076
400.974,1.078
401.004,1.069
401.034,1.078
401.064,1.088
401.094,1.090
401.124,1.087
401.154,1.087
401.184,1.077
401.214,1.066
401.244,1.071
401.274,1.081
401.304,1.072
401.334,1.069
401.364,1.080
401.394,1.072
401.424,1.080
401.454,1.073
401.484,1.047
401.514,1.039
401.544,1.058
401.574,1.048
401.604,1.073
401.634,1.096
401.664,1.063
401.694,1.088
401.724,1.087
401.754,1.064
401.784,1.102
401.814,1.102
401.844,1.062
401.874,1.087
401.904,1.079
401.934,1.081
401.964,1.072
401.994,1.069
402.024,1.080
402.054,1.070
402.084,1.093
402.114,1.078
402.144,1.090
402.174,1.095
402.204,1.066
402.234,1.067
402.264,1.077
402.294,1.062
402.324,1.074
402.354,1.051
402.384,1.073
402.414,1.075
402.444,1.057
402.474,1.083
402.504,1.083
402.534,1.062
402.564,1.093
402.594,1.092
402.624,1.063
402.654,1.104
402.684,1.089
402.714,1.059
402.744,1.103
402.774,1.091
402.804,1.070
402.834,1.084
402.864,1.062
402.894,1.072
402.924,1.094
402.954,1.066
402.984,1.075
403.014,1.090
403.044,1.064
403.074,1.073
403.104,1.089
403.134,1.053
403.164,1.069
403.194,1.081
403.224,1.049
403.254,1.040
403.284,1.056
403.314,1.062
403.344,1.047
403.374,1.084
403.404,1.057
403.434,1.041
403.464,1.085
403.494,1.069
403.524,1.061
403.554,1.084
403.584,1.052
403.614,1.075
403.644,1.061
403.674,1.061
403.704,1.094
403.734,1.057
403.764,1.080
403.794,1.104
403.824,1.078
403.854,1.078
403.884,1.080
403.914,1.060
403.944,1.074
403.974,1.065
404.004,1.073
404.034,1.066
404.064,1.056
404.094,1.073
404.124,1.057
404.154,1.052
404.184,1.063
404.214,1.053
404.244,1.076
404.274,1.070
404.304,1.047
404.334,1.107
404.364,1.058
404.394,1.053
404.424,1.109
404.454,1.074
404.484,1.070
404.514,1.102
404.544,1.073
404.574,1.087
404.604,1.126
404.634,1.085
404.664,1.092
404.694,1.098
404.724,1.029
404.754,1.017
404.784,1.064
404.814,1.038
404.844,1.057
404.874,1.066
404.904,1.054
404.934,1.062
404.964,1.058
404.994,1.085
405.024,1.071
405.054,1.034
405.084,1.056
405.114,1.057
405.144,1.063
405.174,1.060
405.204,1.051
405.234,1.087
405.264,1.084
405.294,1.061
405.324,1.061
405.354,1.067
405.384,1.058
405.414,1.066
405.444,1.076
405.474,1.071
405.504,1.064
405.534,1.063
405.564,1.083
405.594,1.080
405.624,1.065
405.654,1.076
405.684,1.069
405.714,1.062
405.744,1.062
405.774,1.066
405.804,1.068
405.834,1.066
405.864,1.064
405.894,1.061
405.924,1.054
405.954,1.069
405.984,1.070
406.014,1.062
406.044,1.092
406.074,1.093
406.104,1.088
406.134,1.080
406.164,1.100
406.194,1.082
406.224,1.112
406.254,1.079
406.284,1.100
406.314,1.199
406.344,1.152
406.374,1.147
406.404,1.169
406.434,1.083
406.464,1.107
406.494,1.063
406.524,1.001
406.554,1.077
406.584,1.035
406.614,1.051
406.644,1.095
406.674,1.004
406.704,1.064
406.734,1.026
406.764,1.004
406.794,1.030
406.824,0.953
406.854,0.953
406.884,0.978
406.914,1.007
406.944,0.991
406.974,1.032
407.004,1.018
407.034,1.003
407.064,1.050
407.094,1.035
407.124,1.042
407.154,1.037
407.184,1.065
407.214,1.040
407.244,0.997
407.274,0.997
407.304,1.013
407.334,0.983
407.364,1.015
407.394,1.027
407.424,1.003
407.454,1.043
407.484,1.007
407.514,0.987
407.544,1.009
407.574,1.019
407.604,1.058
407.634,0.993
407.664,0.989
407.694,1.040
407.724,1.086
407.754,1.122
407.784,1.093
407.814,1.085
407.844,1.077
407.874,1.053
407.904,1.042
407.934,1.067
407.964,1.062
407.994,1.050
408.024,1.052
408.054,1.025
408.084,1.023
408.114,1.045
408.144,1.059
408.174,1.034
408.204,1.031
408.234,1.048
408.264,1.043
408.294,1.017
408.324,1.027
408.354,1.027
408.384,1.031
408.414,1.038
408.444,1.036
408.474,1.042
408.504,1.038
408.534,1.028
408.564,1.053
408.594,1.051
408.624,1.042
408.654,1.037
408.684,1.071
408.714,1.056
408.744,1.056
408.774,1.042
408.804,1.034
408.834,1.065
408.864,1.062
408.894,1.058
408.924,1.057
408.954,1.058
408.984,1.061
409.014,1.056
409.044,1.054
409.074,1.049
409.104,1.053
409.134,1.056
409.164,1.080
409.194,1.065
409.224,1.056
409.254,1.058
409.284,1.053
409.314,1.046
409.344,1.064
409.374,1.079
409.404,1.052
409.434,1.053
409.464,1.053
409.494,1.055
409.524,1.054
409.554,1.062
409.584,1.057
409.614,1.068
409.644,1.056
409.674,1.062
409.704,1.069
409.734,1.063
409.764,1.069
409.794,1.063
409.824,1.062
409.854,1.061
409.884,1.061
409.914,1.060
409.944,1.062
409.974,1.058
410.004,1.082
410.034,1.066
410.064,1.053
410.094,1.059
410.124,1.056
410.154,1.053
410.184,1.036
410.214,1.038
410.244,1.023
410.274,1.041
410.304,1.076
410.334,1.055
410.364,1.067
410.394,1.040
410.424,1.058
410.454,1.089
410.484,1.050
410.514,1.062
410.544,1.067
410.574,1.067
410.604,1.099
410.634,1.064
410.664,1.087
410.694,1.094
410.724,1.061
410.754,1.051
410.784,1.075
410.814,1.057
410.844,1.089
410.874,1.070
410.904,1.033
410.934,1.060
410.964,1.044
410.994,1.018
411.024,1.040
411.054,1.022
411.084,0.988
411.114,1.016
411.144,1.008
411.174,1.028
411.204,1.032
411.234,1.032
411.264,1.036
411.294,1.039
411.324,1.014
411.354,1.042
411.384,1.013
411.414,1.026
411.444,1.035
411.474,1.067
411.504,1.110
411.534,1.124
411.564,1.089
411.594,1.114
411.624,1.021
411.654,1.017
411.684,1.012
411.714,0.986
411.744,1.035
411.774,1.048
411.804,1.033
411.834,1.055
411.864,1.081
411.894,1.037
411.924,1.036
411.954,1.041
411.984,1.023
412.014,1.039
412.044,1.006
412.074,1.088
412.104,1.083
412.134,1.013
412.164,1.023
412.194,1.052
412.224,1.006
412.254,0.998
412.284,0.982
412.314,0.984
412.344,1.075
412.374,1.085
412.404,1.018
412.434,1.049
412.464,1.073
412.494,1.049
412.524,1.032
412.554,1.058
412.584,1.043
412.614,1.052
412.644,1.071
412.674,1.054
412.704,1.062
412.734,1.057
412.764,1.039
412.794,1.019
412.824,1.017
412.854,1.047
412.884,1.056
412.914,1.041
412.944,1.030
412.974,1.070
413.004,1.053
413.034,1.054
413.064,1.053
413.094,1.063
413.124,1.047
413.154,1.030
413.184,1.065
413.214,1.032
413.244,1.018
413.274,1.046
413.304,1.035
413.334,1.068
413.364,1.052
413.394,1.049
413.424,1.051
413.454,1.043
413.484,1.038
413.514,1.050
413.544,1.057
413.574,1.054
413.604,1.049
413.634,1.040
413.664,1.053
413.694,1.054
413.724,1.050
413.754,1.044
413.784,1.057
413.814,1.047
413.844,1.041
413.874,1.047
413.904,1.049
413.934,1.045
413.964,1.045
413.994,1.055
414.024,1.054
414.054,1.039
414.084,1.047
414.114,1.053
414.144,1.041
414.174,1.036
414.204,1.052
414.234,1.037
414.264,1.054
414.294,1.052
414.324,1.050
414.354,1.043
414.384,1.042
414.414,1.048
414.444,1.054
414.474,1.047
414.504,1.050
414.534,1.048
414.564,1.039
414.594,1.048
414.624,1.054
414.654,1.046
414.684,1.043
414.714,1.039
414.744,1.051
414.774,1.051
414.804,1.046
414.834,1.043
414.864,1.051
414.894,1.036
414.924,1.050
414.954,1.055
414.984,1.051
415.014,1.045
415.044,1.046
415.074,1.052
415.104,1.045
415.134,1.051
415.164,1.053
415.194,1.051
415.224,1.044
415.254,1.054
415.284,1.054
415.314,1.045
415.344,1.041
415.374,1.043
415.404,1.055
415.434,1.043
415.464,1.057
415.494,1.049
415.524,1.046
415.554,1.046
415.584,1.049
415.614,1.048
415.644,1.051
415.674,1.043
415.704,1.034
415.734,1.056
415.764,1.051
415.794,1.044
415.824,1.050
415.854,1.041
415.884,1.045
415.914,1.045
415.944,1.056
415.974,1.050
416.004,1.042
416.034,1.050
416.064,1.052
416.094,1.048
416.124,1.047
416.154,1.048
416.184,1.057
416.214,1.043
416.244,1.051
416.274,1.045
416.304,1.046
416.334,1.050
416.364,1.049
416.394,1.057
416.424,1.049
416.454,1.056
416.484,1.057
416.514,1.066
416.544,1.079
416.574,1.047
416.604,1.086
416.634,1.090
416.664,1.029
416.694,1.044
416.724,1.069
416.754,1.050
416.784,1.033
416.814,1.054
416.844,1.062
416.874,1.048
416.904,1.039
416.934,1.070
416.964,1.089
416.994,1.060
417.024,1.048
417.054,1.033
417.084,1.046
417.114,1.069
417.144,1.004
417.174,1.052
417.204,1.017
417.234,1.008
417.264,1.050
417.294,1.022
417.324,1.010
417.354,1.073
417.384,1.055
417.414,1.028
417.444,1.051
417.474,1.037
417.504,1.020
417.534,1.028
417.564,1.048
417.594,1.041
417.624,1.072
417.654,1.046
417.684,1.022
417.714,1.037
417.744,1.041
417.774,1.057
417.804,1.046
417.834,1.068
417.864,1.064
417.894,1.083
417.924,1.089
417.954,1.062
417.984,1.052
418.014,1.043
418.044,1.030
418.074,1.051
418.104,1.052
418.134,1.045
418.164,1.070
418.194,1.058
418.224,1.062
418.254,1.071
418.284,1.090
418.314,1.096
418.344,1.070
418.374,1.056
418.404,1.041
418.434,1.043
418.464,1.049
418.494,1.052
418.524,1.054
418.554,1.062
418.584,1.061
418.614,1.062
418.644,1.058
418.674,1.060
418.704,1.056
418.734,1.041
418.764,1.053
418.794,1.051
418.824,1.053
418.854,1.052
418.884,1.059
418.914,1.060
418.944,1.044
418.974,1.049
419.004,1.056
419.034,1.049
419.064,1.048
419.094,1.056
419.124,1.044
419.154,1.045
419.184,1.051
419.214,1.053
419.244,1.054
419.274,1.053
419.304,1.056
419.334,1.058
419.364,1.048
419.394,1.051
419.424,1.058
419.454,1.057
419.484,1.054
419.514,1.063
419.544,1.059
419.574,1.054
419.604,1.052
419.634,1.056
419.664,1.047
419.694,1.052
419.724,1.055
419.754,1.057
419.784,1.060
419.814,1.058
419.844,1.061
419.874,1.060
419.904,1.047
419.934,1.053
419.964,1.054
419.994,1.054
420.024,1.063
420.054,1.059
420.084,1.055
420.114,1.052
420.144,1.052
420.174,1.052
420.204,1.056
420.234,1.055
420.264,1.049
420.294,1.058
420.324,1.060
420.354,1.061
420.384,1.051
420.414,1.050
420.444,1.047
420.474,1.060
420.504,1.056
420.534,1.065
420.564,1.056
420.594,1.050
420.624,1.059
420.654,1.055
420.684,1.053
420.714,1.055
420.744,1.062
420.774,1.051
420.804,1.055
420.834,1.055
420.864,1.054
420.894,1.051
420.924,1.063
420.954,1.068
420.984,1.055
421.014,1.054
421.044,1.054
421.074,1.056
421.104,1.046
421.134,1.060
421.164,1.066
421.194,1.057
421.224,1.051
421.254,1.056
421.284,1.058
421.314,1.052
421.344,1.059
421.374,1.058
421.404,1.051
421.434,1.050
421.464,1.045
421.494,1.062
421.524,1.070
421.554,1.057
421.584,1.049
421.614,1.053
421.644,1.058
421.674,1.052
421.704,1.060
421.734,1.064
421.764,1.058
421.794,1.059
421.824,1.054
421.854,1.053
421.884,1.050
421.914,1.058
421.944,1.059
421.974,1.045
422.004,1.045
422.034,1.057
422.064,1.071
422.094,1.055
422.124,1.049
422.154,1.055
422.184,1.059
422.214,1.060
422.244,1.057
422.274,1.054
422.304,1.061
422.334,1.053
422.364,1.051
422.394,1.055
422.424,1.052
422.454,1.063
422.484,1.054
422.514,1.057
422.544,1.055
422.574,1.066
422.604,1.057
422.634,1.055
422.664,1.059
422.694,1.056
422.724,1.057
422.754,1.053
422.784,1.059
422.814,1.061
422.844,1.058
422.874,1.054
422.904,1.052
422.934,1.054
422.964,1.062
422.994,1.055
423.024,1.050
423.054,1.051
423.084,1.055
423.114,1.058
423.144,1.061
423.174,1.053
423.204,1.055
423.234,1.051
423.264,1.056
423.294,1.064
423.324,1.055
423.354,1.058
423.384,1.056
423.414,1.055
423.444,1.055
423.474,1.053
423.504,1.052
423.534,1.061
423.564,1.050
423.594,1.049
423.624,1.062
423.654,1.061
423.684,1.058
423.714,1.051
423.744,1.052
423.774,1.055
423.804,1.060
423.834,1.060
423.864,1.050
423.894,1.066
423.924,1.059
423.954,1.053
423.984,1.057
424.014,1.058
424.044,1.054
424.074,1.062
424.104,1.054
424.134,1.052
424.164,1.057
424.194,1.052
424.224,1.065
424.254,1.059
424.284,1.056
424.314,1.056
424.344,1.054
424.374,1.059
424.404,1.060
424.434,1.052
424.464,1.060
424.494,1.058
424.524,1.051
424.554,1.055
424.584,1.058
424.614,1.057
424.644,1.055
424.674,1.057
424.704,1.059
424.734,1.057
424.764,1.057
424.794,1.059
424.824,1.061
424.854,1.050
424.884,1.055
424.914,1.051
424.944,1.063
424.974,1.062
425.004,1.058
425.034,1.058
425.064,1.056
425.094,1.056
425.124,1.062
425.154,1.052
425.184,1.056
425.214,1.061
425.244,1.054
425.274,1.053
425.304,1.055
425.334,1.056
425.364,1.056
425.394,1.056
425.424,1.055
425.454,1.056
425.484,1.051
425.514,1.060
425.544,1.062
425.574,1.060
425.604,1.054
425.634,1.051
425.664,1.053
425.694,1.059
425.724,1.063
425.754,1.060
425.784,1.058
425.814,1.051
425.844,1.056
425.874,1.062
425.904,1.054
425.934,1.058
425.964,1.058
425.994,1.055
426.024,1.058
426.054,1.062
426.084,1.056
426.114,1.052
426.144,1.052
426.174,1.053
426.204,1.059
426.234,1.060
426.264,1.059
426.294,1.056
426.324,1.042
426.354,1.062
426.384,1.064
426.414,1.053
426.444,1.054
426.474,1.054
426.504,1.057
426.534,1.063
426.564,1.055
426.594,1.056
426.624,1.053
426.654,1.056
426.684,1.055
426.714,1.056
426.744,1.061
426.774,1.057
426.804,1.048
426.834,1.055
426.864,1.058
426.894,1.056
426.924,1.054
426.954,1.061
426.984,1.067
427.014,1.059
427.044,1.056
427.074,1.051
427.104,1.053
427.134,1.059
427.164,1.060
427.194,1.056
427.224,1.056
427.254,1.060
427.284,1.058
427.314,1.056
427.344,1.060
427.374,1.057
427.404,1.052
427.434,1.054
427.464,1.052
427.494,1.054
427.524,1.060
427.554,1.060
427.584,1.060
427.614,1.062
427.644,1.057
427.674,1.054
427.704,1.054
427.734,1.062
427.764,1.054
427.794,1.061
427.824,1.061
427.854,1.057
427.884,1.055
427.914,1.056
427.944,1.056
427.974,1.056
428.004,1.056
428.034,1.057
428.064,1.060
428.094,1.057
428.124,1.058
428.154,1.064
428.184,1.058
428.214,1.054
428.244,1.050
428.274,1.053
428.304,1.054
428.334,1.056
428.364,1.054
428.394,1.062
428.424,1.062
428.454,1.052
428.484,1.058
428.514,1.058
428.544,1.056
428.574,1.058
428.604,1.056
428.634,1.056
428.664,1.051
428.694,1.057
428.724,1.069
428.754,1.058
428.784,1.056
428.814,1.056
428.844,1.050
428.874,1.057
428.904,1.058
428.934,1.058
428.964,1.057
428.994,1.054
429.024,1.055
429.054,1.060
429.084,1.056
429.114,1.058
429.144,1.057
429.174,1.054
429.204,1.048
429.234,1.058
429.264,1.055
429.294,1.062
429.324,1.056
429.354,1.055
429.384,1.050
429.414,1.059
429.444,1.051
429.474,1.058
429.504,1.058
429.534,1.059
429.564,1.061
429.594,1.057
429.624,1.054
429.654,1.055
429.684,1.057
429.714,1.059
429.744,1.051
429.774,1.050
429.804,1.049
429.834,1.064
429.864,1.064
429.894,1.053
429.924,1.058
429.954,1.059
429.984,1.055
430.014,1.051
430.044,1.054
430.074,1.054
430.104,1.061
430.134,1.060
430.164,1.053
430.194,1.055
430.224,1.059
430.254,1.057
430.284,1.059
430.314,1.056
430.344,1.054
430.374,1.050
430.404,1.062
430.434,1.066
430.464,1.061
430.494,1.055
430.524,1.053
430.554,1.053
430.584,1.060
430.614,1.052
430.644,1.054
430.674,1.057
430.704,1.059
430.734,1.055
430.764,1.056
430.794,1.056
430.824,1.062
430.854,1.062
430.884,1.050
430.914,1.052
430.944,1.054
430.974,1.062
431.004,1.059
431.034,1.056
431.064,1.054
431.094,1.053
431.124,1.056
431.154,1.061
431.184,1.056
431.214,1.055
431.244,1.059
431.274,1.059
431.304,1.056
431.334,1.060
431.364,1.057
431.394,1.058
431.424,1.058
431.454,1.059
431.484,1.056
431.514,1.056
431.544,1.055
431.574,1.063
431.604,1.065
431.634,1.059
431.664,1.055
431.694,1.052
431.724,1.056
431.754,1.059
431.784,1.058
431.814,1.058
431.844,1.058
431.874,1.062
431.904,1.060
431.934,1.056
431.964,1.052
431.994,1.058
432.024,1.058
432.054,1.058
432.084,1.060
432.114,1.061
432.144,1.054
432.174,1.055
432.204,1.053
432.234,1.059
432.264,1.065
432.294,1.059
432.324,1.053
432.354,1.048
432.384,1.058
432.414,1.064
432.444,1.057
432.474,1.057
432.504,1.061
432.534,1.058
432.564,1.052
432.594,1.059
432.624,1.056
432.654,1.054
432.684,1.057
432.714,1.060
432.744,1.056
432.774,1.055
432.804,1.058
432.834,1.056
432.864,1.068
432.894,1.059
432.924,1.056
432.954,1.050
432.984,1.057
433.014,1.060
433.044,1.062
433.074,1.054
433.104,1.059
433.134,1.062
433.164,1.060
433.194,1.053
433.224,1.055
433.254,1.051
433.284,1.056
433.314,1.059
433.344,1.057
433.374,1.051
433.404,1.056
433.434,1.059
433.464,1.062
433.494,1.055
433.524,1.053
433.554,1.053
433.584,1.055
433.614,1.062
433.644,1.064
