df_hash,22ZHK4.QBUHEK
56.402,1.051
56.432,1.053
56.462,1.054
56.492,1.052
56.522,1.055
56.552,1.055
56.582,1.052
56.612,1.055
56.642,1.056
56.672,1.053
56.702,1.052
56.732,1.052
56.762,1.056
56.792,1.051
56.822,1.060
56.852,1.055
56.882,1.052
56.912,1.054
56.942,1.056
56.972,1.055
57.002,1.052
57.032,1.052
57.062,1.058
57.092,1.058
57.122,1.055
57.152,1.050
57.182,1.053
57.212,1.054
57.242,1.057
57.272,1.053
57.302,1.056
57.332,1.053
57.362,1.054
57.392,1.053
57.422,1.059
57.452,1.053
57.482,1.054
57.512,1.056
57.542,1.059
57.572,1.055
57.602,1.053
57.632,1.053
57.662,1.055
57.692,1.057
57.722,1.054
57.752,1.049
57.782,1.058
57.812,1.053
57.842,1.053
57.872,1.051
57.902,1.055
57.932,1.051
57.962,1.057
57.992,1.053
58.022,1.048
58.052,1.055
58.082,1.055
58.112,1.059
58.142,1.053
58.172,1.054
58.202,1.054
58.232,1.047
58.262,1.052
58.292,1.046
58.322,1.055
58.352,1.050
58.382,1.051
58.412,1.056
58.442,1.051
58.472,1.052
58.502,1.050
58.532,1.060
58.562,1.050
58.592,1.057
58.622,1.054
58.652,1.050
58.682,1.051
58.712,1.052
58.742,1.054
58.772,1.053
58.802,1.052
58.832,1.051
58.862,1.058
58.892,1.057
58.922,1.050
58.952,1.052
58.982,1.053
59.012,1.056
59.042,1.057
59.072,1.051
59.102,1.058
59.132,1.051
59.162,1.049
59.192,1.054
59.222,1.052
59.252,1.055
59.282,1.055
59.312,1.056
59.342,1.052
59.372,1.057
59.402,1.058
59.432,1.043
59.462,1.057
59.492,1.054
59.522,1.051
59.552,1.053
59.582,1.056
59.612,1.056
59.642,1.054
59.672,1.056
59.702,1.054
59.732,1.051
59.762,1.054
59.792,1.055
59.822,1.055
59.852,1.053
59.882,1.055
59.912,1.058
59.942,1.054
59.972,1.053
60.002,1.059
60.032,1.056
60.062,1.057
60.092,1.053
60.122,1.054
60.152,1.056
60.182,1.057
60.212,1.055
60.242,1.053
60.272,1.061
60.302,1.051
60.332,1.059
60.362,1.056
60.392,1.055
60.422,1.054
60.452,1.054
60.482,1.057
60.512,1.059
60.542,1.054
60.572,1.053
60.602,1.053
60.632,1.054
60.662,1.054
60.692,1.053
60.722,1.057
60.752,1.052
60.782,1.054
60.812,1.055
60.842,1.057
60.872,1.057
60.902,1.046
60.932,1.052
60.962,1.056
60.992,1.052
61.022,1.054
61.052,1.050
61.082,1.045
61.112,1.034
61.142,1.033
61.172,1.032
61.202,0.971
61.232,0.962
61.262,1.020
61.292,1.040
61.322,1.037
61.352,1.055
61.382,1.036
61.412,1.025
61.442,1.005
61.472,1.007
61.502,0.991
61.532,1.018
61.562,1.002
61.592,1.021
61.622,0.992
61.652,0.990
61.682,0.992
61.712,1.004
61.742,1.093
61.772,1.108
61.802,1.098
61.832,1.077
61.862,1.049
61.892,1.044
61.922,1.017
61.952,1.001
61.982,0.984
62.012,0.992
62.042,1.000
62.072,1.008
62.102,1.011
62.132,1.018
62.162,1.002
62.192,1.000
62.222,0.994
62.252,0.987
62.282,0.983
62.312,0.999
62.342,1.018
62.372,1.005
62.402,0.992
62.432,1.089
62.462,1.001
62.492,0.978
62.522,0.999
62.552,1.003
62.582,0.998
62.612,1.005
62.642,1.014
62.672,1.010
62.702,1.019
62.732,1.000
62.762,1.009
62.792,0.999
62.822,1.004
62.852,1.000
62.882,1.002
62.912,0.987
62.942,1.010
62.972,1.031
63.002,1.034
63.032,1.016
63.062,1.010
63.092,1.010
63.122,1.010
63.152,1.013
63.182,1.013
63.212,1.009
63.242,1.019
63.272,1.011
63.302,1.014
63.332,1.023
63.362,1.011
63.392,1.012
63.422,1.019
63.452,1.018
63.482,1.010
63.512,0.998
63.542,1.001
63.572,1.014
63.602,1.027
63.632,1.024
63.662,1.019
63.692,1.021
63.722,1.016
63.752,1.020
63.782,1.020
63.812,1.018
63.842,1.026
63.872,1.022
63.902,1.024
63.932,1.018
63.962,1.002
63.992,1.011
64.022,1.025
64.052,1.040
64.082,1.016
64.112,1.023
64.142,1.023
64.172,1.019
64.202,1.023
64.232,1.006
64.262,1.024
64.292,1.011
64.322,1.010
64.352,0.997
64.382,1.045
64.412,0.998
64.442,1.042
64.472,1.033
64.502,1.031
64.532,1.025
64.562,1.030
64.592,1.039
64.622,1.026
64.652,1.018
64.682,1.022
64.712,1.059
64.742,1.077
64.772,0.989
64.802,1.023
64.832,1.028
64.862,1.023
64.892,1.027
64.922,1.023
64.952,1.024
64.982,1.025
65.012,1.033
65.042,1.040
65.072,1.024
65.102,1.028
65.132,1.026
65.162,1.028
65.192,1.027
65.222,1.029
65.252,1.023
65.282,1.034
65.312,1.031
65.342,1.028
65.372,1.020
65.402,1.025
65.432,1.030
65.462,1.033
65.492,1.026
65.522,1.032
65.552,1.029
65.582,1.027
65.612,1.037
65.642,1.027
65.672,1.022
65.702,1.024
65.732,1.028
65.762,1.015
65.792,1.024
65.822,1.027
65.852,1.026
65.882,1.028
65.912,1.034
65.942,1.028
65.972,1.029
66.002,1.027
66.032,1.030
66.062,1.028
66.092,1.026
66.122,1.021
66.152,1.023
66.182,1.026
66.212,1.030
66.242,1.030
66.272,1.032
66.302,1.026
66.332,1.021
66.362,1.021
66.392,1.028
66.422,1.031
66.452,1.031
66.482,1.025
66.512,1.028
66.542,1.031
66.572,1.026
66.602,1.025
66.632,1.027
66.662,1.026
66.692,1.030
66.722,1.028
66.752,1.027
66.782,1.022
66.812,1.033
66.842,1.024
66.872,1.023
66.902,1.019
66.932,1.014
66.962,1.035
66.992,1.028
67.022,1.039
67.052,1.028
67.082,1.036
67.112,1.035
67.142,1.035
67.172,1.024
67.202,1.026
67.232,1.027
67.262,1.029
67.292,1.034
67.322,1.034
67.352,1.027
67.382,1.036
67.412,1.034
67.442,1.027
67.472,1.030
67.502,1.036
67.532,1.034
67.562,1.049
67.592,1.069
67.622,1.071
67.652,1.061
67.682,1.067
67.712,1.092
67.742,1.076
67.772,1.061
67.802,1.035
67.832,1.002
67.862,0.937
67.892,0.998
67.922,1.018
67.952,0.993
67.982,1.021
68.012,1.031
68.042,1.015
68.072,1.053
68.102,1.021
68.132,1.028
68.162,1.031
68.192,1.021
68.222,1.021
68.252,0.993
68.282,1.005
68.312,1.055
68.342,1.093
68.372,1.050
68.402,1.007
68.432,1.020
68.462,1.052
68.492,1.050
68.522,1.037
68.552,1.044
68.582,1.041
68.612,1.026
68.642,1.048
68.672,1.056
68.702,1.043
68.732,1.056
68.762,1.024
68.792,1.029
68.822,1.039
68.852,1.018
68.882,1.034
68.912,1.062
68.942,1.103
68.972,1.046
69.002,1.035
69.032,1.072
69.062,1.007
69.092,0.992
69.122,1.001
69.152,1.023
69.182,1.014
69.212,0.999
69.242,1.007
69.272,1.037
69.302,1.035
69.332,1.036
69.362,1.046
69.392,1.046
69.422,1.028
69.452,1.046
69.482,1.049
69.512,1.033
69.542,1.034
69.572,1.046
69.602,1.041
69.632,1.044
69.662,1.035
69.692,1.034
69.722,1.045
69.752,1.040
69.782,1.037
69.812,1.033
69.842,1.026
69.872,1.030
69.902,1.036
69.932,1.039
69.962,1.042
69.992,1.039
70.022,1.039
70.052,1.041
70.082,1.042
70.112,1.032
70.142,1.036
70.172,1.045
70.202,1.043
70.232,1.047
70.262,1.044
70.292,1.045
70.322,1.043
70.352,1.037
70.382,1.041
70.412,1.045
70.442,1.041
70.472,1.040
70.502,1.052
70.532,1.035
70.562,1.039
70.592,1.040
70.622,1.042
70.652,1.041
70.682,1.043
70.712,1.044
70.742,1.051
70.772,1.045
70.802,1.052
70.832,1.044
70.862,1.041
70.892,1.041
70.922,1.041
70.952,1.040
70.982,1.042
71.012,1.048
71.042,1.051
71.072,1.056
71.102,1.052
71.132,1.049
71.162,1.049
71.192,1.044
71.222,1.039
71.252,1.038
71.282,1.049
71.312,1.050
71.342,1.054
71.372,1.048
71.402,1.043
71.432,1.045
71.462,1.051
71.492,1.054
71.522,1.051
71.552,1.051
71.582,1.059
71.612,1.052
71.642,1.049
71.672,1.051
71.702,1.051
71.732,1.053
71.762,1.049
71.792,1.052
71.822,1.055
71.852,1.058
71.882,1.053
71.912,1.056
71.942,1.058
71.972,1.057
72.002,1.054
72.032,1.057
72.062,1.063
72.092,1.053
72.122,1.055
72.152,1.059
72.182,1.057
72.212,1.057
72.242,1.056
72.272,1.060
72.302,1.062
72.332,1.058
72.362,1.056
72.392,1.055
72.422,1.055
72.452,1.060
72.482,1.056
72.512,1.053
72.542,1.057
72.572,1.056
72.602,1.054
72.632,1.057
72.662,1.058
72.692,1.062
72.722,1.059
72.752,1.056
72.782,1.062
72.812,1.058
72.842,1.063
72.872,1.060
72.902,1.059
72.932,1.055
72.962,1.055
72.992,1.056
73.022,1.058
73.052,1.059
73.082,1.055
73.112,1.051
73.142,1.059
73.172,1.057
73.202,1.052
73.232,1.050
73.262,1.055
73.292,1.059
73.322,1.054
73.352,1.051
73.382,1.056
73.412,1.058
73.442,1.055
73.472,1.055
73.502,1.056
73.532,1.055
73.562,1.052
73.592,1.061
73.622,1.056
73.652,1.054
73.682,1.058
73.712,1.056
73.742,1.057
73.772,1.056
73.802,1.060
73.832,1.062
73.862,1.059
73.892,1.057
73.922,1.057
73.952,1.058
73.982,1.054
74.012,1.055
74.042,1.056
74.072,1.055
74.102,1.061
74.132,1.055
74.162,1.057
74.192,1.057
74.222,1.054
74.252,1.057
74.282,1.062
74.312,1.061
74.342,1.053
74.372,1.058
74.402,1.057
74.432,1.057
74.462,1.056
74.492,1.059
74.522,1.058
74.552,1.055
74.582,1.052
74.612,1.059
74.642,1.060
74.672,1.061
74.702,1.056
74.732,1.057
74.762,1.053
74.792,1.053
74.822,1.057
74.852,1.058
74.882,1.060
74.912,1.060
74.942,1.057
74.972,1.061
75.002,1.053
75.032,1.055
75.062,1.059
75.092,1.057
75.122,1.059
75.152,1.059
75.182,1.064
75.212,1.056
75.242,1.061
75.272,1.066
75.302,1.069
75.332,1.066
75.362,1.062
75.392,1.064
75.422,1.080
75.452,1.078
75.482,1.067
75.512,1.050
75.542,1.043
75.572,1.036
75.602,1.042
75.632,1.042
75.662,1.037
75.692,1.039
75.722,1.046
75.752,1.056
75.782,1.046
75.812,1.042
75.842,1.055
75.872,1.041
75.902,1.037
75.932,1.040
75.962,1.027
75.992,1.035
76.022,1.043
76.052,1.055
76.082,1.037
76.112,1.033
76.142,1.034
76.172,1.042
76.202,1.040
76.232,1.039
76.262,1.057
76.292,1.050
76.322,1.058
76.352,1.066
76.382,1.064
76.412,1.047
76.442,1.062
76.472,1.058
76.502,1.037
76.532,1.038
76.562,1.040
76.592,1.036
76.622,1.040
76.652,1.038
76.682,1.037
76.712,1.060
76.742,1.052
76.772,1.040
76.802,1.042
76.832,1.037
76.862,1.026
76.892,1.041
76.922,1.045
76.952,1.046
76.982,1.046
77.012,1.042
77.042,1.049
77.072,1.043
77.102,1.037
77.132,1.044
77.162,1.039
77.192,1.044
77.222,1.051
77.252,1.052
77.282,1.047
77.312,1.048
77.342,1.050
77.372,1.042
77.402,1.043
77.432,1.043
77.462,1.049
77.492,1.052
77.522,1.045
77.552,1.043
77.582,1.046
77.612,1.047
77.642,1.038
77.672,1.045
77.702,1.050
77.732,1.047
77.762,1.049
77.792,1.054
77.822,1.052
77.852,1.055
77.882,1.050
77.912,1.049
77.942,1.042
77.972,1.043
78.002,1.044
78.032,1.046
78.062,1.040
78.092,1.044
78.122,1.046
78.152,1.040
78.182,1.050
78.212,1.051
78.242,1.056
78.272,1.048
78.302,1.053
78.332,1.048
78.362,1.041
78.392,1.047
78.422,1.051
78.452,1.054
78.482,1.046
78.512,1.048
78.542,1.049
78.572,1.049
78.602,1.048
78.632,1.042
78.662,1.052
78.692,1.049
78.722,1.046
78.752,1.046
78.782,1.043
78.812,1.051
78.842,1.054
78.872,1.051
78.902,1.050
78.932,1.046
78.962,1.061
78.992,1.038
79.022,1.051
79.052,1.046
79.082,1.037
79.112,1.042
79.142,1.047
79.172,1.050
79.202,1.044
79.232,1.046
79.262,1.058
79.292,1.045
79.322,1.040
79.352,1.044
79.382,1.046
79.412,1.055
79.442,1.050
79.472,1.049
79.502,1.050
79.532,1.048
79.562,1.050
79.592,1.049
79.622,1.045
79.652,1.051
79.682,1.044
79.712,1.037
79.742,1.048
79.772,1.052
79.802,1.043
79.832,1.043
79.862,1.046
79.892,1.047
79.922,1.048
79.952,1.045
79.982,1.045
80.012,1.047
80.042,1.043
80.072,1.049
80.102,1.046
80.132,1.047
80.162,1.043
80.192,1.038
80.222,1.051
80.252,1.050
80.282,1.044
80.312,1.047
80.342,1.046
80.372,1.045
80.402,1.047
80.432,1.050
80.462,1.046
80.492,1.056
80.522,1.042
80.552,1.043
80.582,1.048
80.612,1.040
80.642,1.043
80.672,1.049
80.702,1.049
80.732,1.045
80.762,1.048
80.792,1.050
80.822,1.050
80.852,1.050
80.882,1.047
80.912,1.047
80.942,1.047
80.972,1.045
81.002,1.048
81.032,1.048
81.062,1.050
81.092,1.049
81.122,1.042
81.152,1.045
81.182,1.048
81.212,1.046
81.242,1.043
81.272,1.047
81.302,1.048
81.332,1.048
81.362,1.052
81.392,1.049
81.422,1.054
81.452,1.050
81.482,1.048
81.512,1.040
81.542,1.041
81.572,1.042
81.602,1.047
81.632,1.046
81.662,1.045
81.692,1.040
81.722,1.050
81.752,1.053
81.782,1.039
81.812,1.050
81.842,1.048
81.872,1.047
81.902,1.049
81.932,1.050
81.962,1.048
81.992,1.048
82.022,1.049
82.052,1.040
82.082,1.051
82.112,1.047
82.142,1.043
82.172,1.048
82.202,1.046
82.232,1.047
82.262,1.044
82.292,1.046
82.322,1.044
82.352,1.055
82.382,1.051
82.412,1.039
82.442,1.048
82.472,1.048
82.502,1.052
82.532,1.044
82.562,1.051
82.592,1.048
82.622,1.043
82.652,1.045
82.682,1.046
82.712,1.042
82.742,1.050
82.772,1.054
82.802,1.043
82.832,1.049
82.862,1.049
82.892,1.042
82.922,1.049
82.952,1.045
82.982,1.047
83.012,1.050
83.042,1.051
83.072,1.048
83.102,1.046
83.132,1.049
83.162,1.048
83.192,1.044
83.222,1.051
83.252,1.044
83.282,1.046
83.312,1.050
83.342,1.049
83.372,1.049
83.402,1.044
83.432,1.049
83.462,1.050
83.492,1.046
83.522,1.049
83.552,1.045
83.582,1.048
83.612,1.048
83.642,1.049
83.672,1.050
83.702,1.047
83.732,1.045
83.762,1.047
83.792,1.047
83.822,1.046
83.852,1.047
83.882,1.048
83.912,1.050
83.942,1.048
83.972,1.048
84.002,1.047
84.032,1.045
84.062,1.049
84.092,1.051
84.122,1.047
84.152,1.046
84.182,1.046
84.212,1.047
84.242,1.052
84.272,1.047
84.302,1.045
84.332,1.053
84.362,1.050
84.392,1.051
84.422,1.043
84.452,1.050
84.482,1.050
84.512,1.051
84.542,1.045
84.572,1.049
84.602,1.045
84.632,1.047
84.662,1.049
84.692,1.047
84.722,1.046
84.752,1.046
84.782,1.050
84.812,1.050
84.842,1.048
84.872,1.047
84.902,1.049
84.932,1.052
84.962,1.042
84.992,1.045
85.022,1.053
85.052,1.050
85.082,1.052
85.112,1.047
85.142,1.042
85.172,1.047
85.202,1.048
85.232,1.047
85.262,1.051
85.292,1.045
85.322,1.049
85.352,1.052
85.382,1.044
85.412,1.051
85.442,1.049
85.472,1.055
85.502,1.050
85.532,1.049
85.562,1.051
85.592,1.049
85.622,1.049
85.652,1.049
85.682,1.051
85.712,1.051
85.742,1.050
85.772,1.050
85.802,1.052
85.832,1.053
85.862,1.047
85.892,1.048
85.922,1.049
85.952,1.049
85.982,1.054
86.012,1.053
86.042,1.048
86.072,1.049
86.102,1.055
86.132,1.046
86.162,1.049
86.192,1.051
86.222,1.049
86.252,1.051
86.282,1.052
86.312,1.055
86.342,1.050
86.372,1.054
86.402,1.057
86.432,1.051
86.462,1.050
86.492,1.051
86.522,1.049
86.552,1.048
86.582,1.048
86.612,1.046
86.642,1.050
86.672,1.052
86.702,1.050
86.732,1.055
86.762,1.050
86.792,1.052
86.822,1.048
86.852,1.053
86.882,1.053
86.912,1.054
86.942,1.058
86.972,1.049
87.002,1.054
87.032,1.051
87.062,1.047
87.092,1.058
87.122,1.047
87.152,1.054
87.182,1.052
87.212,1.052
87.242,1.053
87.272,1.052
87.302,1.050
87.332,1.057
87.362,1.052
87.392,1.052
87.422,1.052
87.452,1.051
87.482,1.048
87.512,1.049
87.542,1.056
87.572,1.052
87.602,1.046
87.632,1.051
87.662,1.058
87.692,1.049
87.722,1.057
87.752,1.049
87.782,1.052
87.812,1.045
87.842,1.057
87.872,1.055
87.902,1.054
87.932,1.051
87.962,1.053
87.992,1.052
88.022,1.053
88.052,1.053
88.082,1.053
88.112,1.055
88.142,1.054
88.172,1.051
88.202,1.053
88.232,1.050
88.262,1.051
88.292,1.047
88.322,1.048
88.352,1.052
88.382,1.054
88.412,1.053
88.442,1.045
88.472,1.047
88.502,1.052
88.532,1.045
88.562,1.050
88.592,1.053
88.622,1.048
88.652,1.051
88.682,1.054
88.712,1.044
88.742,1.051
88.772,1.052
88.802,1.052
88.832,1.048
88.862,1.047
88.892,1.051
88.922,1.052
88.952,1.053
88.982,1.055
89.012,1.048
89.042,1.051
89.072,1.049
89.102,1.052
89.132,1.048
89.162,1.057
89.192,1.058
89.222,1.051
89.252,1.051
89.282,1.052
89.312,1.053
89.342,1.055
89.372,1.057
89.402,1.048
89.432,1.050
89.462,1.056
89.492,1.046
89.522,1.049
89.552,1.052
89.582,1.051
89.612,1.053
89.642,1.055
89.672,1.057
89.702,1.052
89.732,1.049
89.762,1.049
89.792,1.054
89.822,1.055
89.852,1.051
89.882,1.055
89.912,1.057
89.942,1.048
89.972,1.052
90.002,1.050
90.032,1.050
90.062,1.051
90.092,1.051
90.122,1.053
90.152,1.054
90.182,1.057
90.212,1.046
90.242,1.057
90.272,1.049
90.302,1.049
90.332,1.052
90.362,1.050
90.392,1.054
90.422,1.056
90.452,1.051
90.482,1.054
90.512,1.047
90.542,1.051
90.572,1.054
90.602,1.052
90.632,1.051
90.662,1.055
90.692,1.053
90.722,1.048
90.752,1.052
90.782,1.056
90.812,1.049
90.842,1.048
90.872,1.048
90.902,1.049
90.932,1.054
90.962,1.055
90.992,1.049
91.022,1.051
91.052,1.052
91.082,1.050
91.112,1.046
91.142,1.055
91.172,1.052
91.202,1.051
91.232,1.055
91.262,1.049
91.292,1.052
91.322,1.052
91.352,1.051
91.382,1.054
91.412,1.051
91.442,1.054
91.472,1.054
91.502,1.054
91.532,1.044
91.562,1.055
91.592,1.058
91.622,1.048
91.652,1.055
91.682,1.054
91.712,1.051
91.742,1.053
91.772,1.057
91.802,1.047
91.832,1.050
91.862,1.057
91.892,1.048
91.922,1.053
91.952,1.059
91.982,1.053
92.012,1.056
92.042,1.048
92.072,1.050
92.102,1.052
92.132,1.047
92.162,1.056
92.192,1.049
92.222,1.051
92.252,1.051
92.282,1.050
92.312,1.048
92.342,1.051
92.372,1.054
92.402,1.052
92.432,1.054
92.462,1.046
92.492,1.042
92.522,1.050
92.552,1.055
92.582,1.060
92.612,1.046
92.642,1.051
92.672,1.053
92.702,1.052
92.732,1.050
92.762,1.057
92.792,1.050
92.822,1.056
92.852,1.053
92.882,1.053
92.912,1.054
92.942,1.051
92.972,1.052
93.002,1.051
93.032,1.050
93.062,1.047
93.092,1.054
93.122,1.050
93.152,1.054
93.182,1.049
93.212,1.051
93.242,1.052
93.272,1.057
93.302,1.051
93.332,1.055
93.362,1.057
93.392,1.048
93.422,1.055
93.452,1.058
93.482,1.048
93.512,1.053
93.542,1.050
93.572,1.056
93.602,1.053
93.632,1.053
93.662,1.055
93.692,1.051
93.722,1.050
93.752,1.051
93.782,1.054
93.812,1.052
93.842,1.052
93.872,1.054
93.902,1.049
93.932,1.053
93.962,1.054
93.992,1.050
94.022,1.052
94.052,1.051
94.082,1.049
94.112,1.054
94.142,1.051
94.172,1.049
94.202,1.048
94.232,1.055
94.262,1.051
94.292,1.053
94.322,1.052
94.352,1.054
94.382,1.054
94.412,1.052
94.442,1.054
94.472,1.054
94.502,1.049
94.532,1.053
94.562,1.054
94.592,1.050
94.622,1.048
94.652,1.054
94.682,1.051
94.712,1.052
94.742,1.056
94.772,1.051
94.802,1.048
94.832,1.053
94.862,1.050
94.892,1.055
94.922,1.052
94.952,1.051
94.982,1.051
95.012,1.055
95.042,1.054
95.072,1.049
95.102,1.059
95.132,1.051
95.162,1.053
95.192,1.053
95.222,1.050
95.252,1.054
95.282,1.049
95.312,1.048
95.342,1.053
95.372,1.052
95.402,1.054
95.432,1.050
95.462,1.051
95.492,1.049
95.522,1.054
95.552,1.051
95.582,1.048
95.612,1.048
95.642,1.052
95.672,1.054
95.702,1.056
95.732,1.052
95.762,1.047
95.792,1.049
95.822,1.053
95.852,1.046
95.882,1.047
95.912,1.049
95.942,1.050
95.972,1.052
96.002,1.060
96.032,1.060
96.062,1.062
96.092,1.057
96.122,1.053
96.152,1.046
96.182,1.040
96.212,1.044
96.242,1.052
96.272,1.048
96.302,1.059
96.332,1.059
96.362,1.057
96.392,1.059
96.422,1.053
96.452,1.051
96.482,1.049
96.512,1.050
96.542,1.048
96.572,1.056
96.602,1.052
96.632,1.049
96.662,1.050
96.692,1.053
96.722,1.054
96.752,1.053
96.782,1.051
96.812,1.054
96.842,1.058
96.872,1.062
96.902,1.060
96.932,1.056
96.962,1.047
96.992,1.051
97.022,1.062
97.052,1.064
97.082,1.054
97.112,1.053
97.142,1.050
97.172,1.053
97.202,1.060
97.232,1.046
97.262,1.049
97.292,1.054
97.322,1.050
97.352,1.051
97.382,1.013
97.412,1.016
97.442,1.064
97.472,1.083
97.502,1.078
97.532,1.071
97.562,1.074
97.592,1.063
97.622,1.057
97.652,1.059
97.682,1.061
97.712,1.056
97.742,1.059
97.772,1.054
97.802,1.061
97.832,1.059
97.862,1.057
97.892,1.063
97.922,1.062
97.952,1.065
97.982,1.060
98.012,1.061
98.042,1.064
98.072,1.062
98.102,1.064
98.132,1.058
98.162,1.062
98.192,1.054
98.222,1.062
98.252,1.062
98.282,1.054
98.312,1.056
98.342,1.062
98.372,1.059
98.402,1.051
98.432,1.061
98.462,1.062
98.492,1.060
98.522,1.063
98.552,1.055
98.582,1.060
98.612,1.060
98.642,1.059
98.672,1.057
98.702,1.054
98.732,1.059
98.762,1.062
98.792,1.062
98.822,1.056
98.852,1.055
98.882,1.058
98.912,1.059
98.942,1.058
98.972,1.061
99.002,1.059
99.032,1.059
99.062,1.064
99.092,1.061
99.122,1.054
99.152,1.058
99.182,1.059
99.212,1.058
99.242,1.059
99.272,1.060
99.302,1.056
99.332,1.062
99.362,1.060
99.392,1.057
99.422,1.056
99.452,1.060
99.482,1.062
99.512,1.058
99.542,1.053
99.572,1.061
99.602,1.056
99.632,1.058
99.662,1.059
99.692,1.062
99.722,1.058
99.752,1.057
99.782,1.061
99.812,1.056
99.842,1.060
99.872,1.062
99.902,1.052
99.932,1.059
99.962,1.057
99.992,1.060
100.022,1.061
100.052,1.060
100.082,1.056
100.112,1.059
100.142,1.057
100.172,1.060
100.202,1.061
100.232,1.060
100.262,1.057
100.292,1.058
100.322,1.059
100.352,1.058
100.382,1.064
100.412,1.059
100.442,1.055
100.472,1.058
100.502,1.058
100.532,1.060
100.562,1.059
100.592,1.062
100.622,1.053
100.652,1.059
100.682,1.059
100.712,1.060
100.742,1.058
100.772,1.057
100.802,1.063
100.832,1.059
100.862,1.058
100.892,1.058
100.922,1.061
100.952,1.058
100.982,1.058
101.012,1.060
101.042,1.060
101.072,1.054
101.102,1.056
101.132,1.063
101.162,1.062
101.192,1.055
101.222,1.061
101.252,1.060
101.282,1.057
101.312,1.057
101.342,1.060
101.372,1.057
101.402,1.059
101.432,1.059
101.462,1.053
101.492,1.060
101.522,1.060
101.552,1.057
101.582,1.056
101.612,1.055
101.642,1.058
101.672,1.060
101.702,1.060
101.732,1.059
101.762,1.057
101.792,1.059
101.822,1.062
101.852,1.062
101.882,1.057
101.912,1.057
101.942,1.058
101.972,1.059
102.002,1.059
102.032,1.057
102.062,1.055
102.092,1.058
102.122,1.059
102.152,1.056
102.182,1.061
102.212,1.058
102.242,1.058
102.272,1.061
102.302,1.058
102.332,1.060
102.362,1.055
102.392,1.062
102.422,1.056
102.452,1.059
102.482,1.057
102.512,1.058
102.542,1.057
102.572,1.058
102.602,1.059
102.632,1.058
102.662,1.057
102.692,1.055
102.722,1.060
102.752,1.060
102.782,1.057
102.812,1.057
102.842,1.056
102.872,1.060
102.902,1.058
102.932,1.061
102.962,1.055
102.992,1.061
103.022,1.055
103.052,1.054
103.082,1.060
103.112,1.061
103.142,1.059
103.172,1.058
103.202,1.065
103.232,1.060
103.262,1.062
103.292,1.063
103.322,1.055
103.352,1.056
103.382,1.057
103.412,1.062
103.442,1.058
103.472,1.062
103.502,1.060
103.532,1.058
103.562,1.060
103.592,1.062
103.622,1.058
103.652,1.061
103.682,1.062
103.712,1.059
103.742,1.057
103.772,1.056
103.802,1.057
103.832,1.051
103.862,1.058
103.892,1.061
103.922,1.059
103.952,1.057
103.982,1.063
104.012,1.054
104.042,1.059
104.072,1.062
104.102,1.057
104.132,1.056
104.162,1.056
104.192,1.060
104.222,1.061
104.252,1.059
104.282,1.060
104.312,1.057
104.342,1.056
104.372,1.059
104.402,1.055
104.432,1.058
104.462,1.055
104.492,1.058
104.522,1.055
104.552,1.056
104.582,1.061
104.612,1.062
104.642,1.057
104.672,1.058
104.702,1.058
104.732,1.058
104.762,1.056
104.792,1.059
104.822,1.059
104.852,1.056
104.882,1.062
104.912,1.060
104.942,1.056
104.972,1.057
105.002,1.057
105.032,1.058
105.062,1.058
105.092,1.060
105.122,1.057
105.152,1.059
105.182,1.059
105.212,1.059
105.242,1.058
105.272,1.055
105.302,1.060
105.332,1.062
105.362,1.062
105.392,1.052
105.422,1.062
105.452,1.059
105.482,1.057
105.512,1.062
105.542,1.057
105.572,1.055
105.602,1.057
105.632,1.055
105.662,1.054
105.692,1.060
105.722,1.061
105.752,1.058
105.782,1.058
105.812,1.059
105.842,1.056
105.872,1.058
105.902,1.057
105.932,1.058
105.962,1.058
105.992,1.058
106.022,1.060
106.052,1.060
106.082,1.060
106.112,1.056
106.142,1.059
106.172,1.058
106.202,1.056
106.232,1.058
106.262,1.058
106.292,1.061
106.322,1.056
106.352,1.059
106.382,1.060
106.412,1.057
106.442,1.060
106.472,1.057
106.502,1.061
106.532,1.051
106.562,1.057
106.592,1.058
106.622,1.057
106.652,1.055
106.682,1.060
106.712,1.062
106.742,1.058
106.772,1.056
106.802,1.061
106.832,1.060
106.862,1.059
106.892,1.057
106.922,1.061
106.952,1.057
106.982,1.056
107.012,1.058
107.042,1.057
107.072,1.060
107.102,1.059
107.132,1.058
107.162,1.050
107.192,1.055
107.222,1.059
107.252,1.062
107.282,1.057
107.312,1.060
107.342,1.049
107.372,1.059
107.402,1.062
107.432,1.056
107.462,1.055
107.492,1.057
107.522,1.058
107.552,1.058
