df_hash,22ZHK4.E4K1RV
265.669,0.998
265.699,0.996
265.729,0.986
265.759,0.991
265.789,0.994
265.819,0.995
265.849,0.998
265.879,1.000
265.909,0.992
265.939,0.980
265.969,0.988
265.999,0.988
266.029,1.000
266.059,1.007
266.089,0.994
266.119,0.979
266.149,0.975
266.179,0.997
266.209,1.002
266.239,0.983
266.269,0.987
266.299,0.983
266.329,0.992
266.359,0.996
266.389,0.979
266.419,0.975
266.449,1.004
266.479,1.000
266.509,0.987
266.539,0.971
266.569,0.960
266.599,0.945
266.629,0.999
266.659,1.018
266.689,1.002
266.719,1.018
266.749,1.015
266.779,1.024
266.809,1.000
266.839,1.019
266.869,1.021
266.899,1.015
266.929,1.038
266.959,1.025
266.989,1.022
267.019,1.035
267.049,0.993
267.079,0.967
267.109,1.028
267.139,0.971
267.169,0.968
267.199,1.037
267.229,1.029
267.259,0.998
267.289,1.018
267.319,0.992
267.349,0.967
267.379,0.995
267.409,0.979
267.439,0.985
267.469,1.005
267.499,0.982
267.529,0.990
267.559,1.010
267.589,1.009
267.619,0.997
267.649,0.995
267.679,0.989
267.709,1.005
267.739,1.014
267.769,0.996
267.799,0.989
267.829,0.997
267.859,1.005
267.889,0.989
267.919,0.992
267.949,1.002
267.979,1.000
268.009,0.992
268.039,0.998
268.069,1.001
268.099,0.998
268.129,0.998
268.159,1.000
268.189,0.991
268.219,0.992
268.249,1.001
268.279,0.999
268.309,0.993
268.339,1.000
268.369,1.011
268.399,1.008
268.429,0.992
268.459,0.985
268.489,0.990
268.519,0.995
268.549,0.994
268.579,1.002
268.609,0.992
268.639,0.987
268.669,0.998
268.699,1.003
268.729,0.999
268.759,0.993
268.789,0.994
268.819,1.000
268.849,1.005
268.879,0.987
268.909,0.993
268.939,1.007
268.969,1.007
268.999,0.986
269.029,0.985
269.059,0.999
269.089,1.001
269.119,0.995
269.149,1.000
269.179,0.996
269.209,1.004
269.239,1.002
269.269,0.991
269.299,1.000
269.329,0.998
269.359,0.995
269.389,0.991
269.419,0.999
269.449,0.996
269.479,0.989
269.509,0.988
269.539,0.997
269.569,1.004
269.599,1.006
269.629,0.990
269.659,0.985
269.689,0.998
269.719,0.999
269.749,0.995
269.779,0.995
269.809,0.990
269.839,0.998
269.869,0.995
269.899,0.993
269.929,0.998
269.959,0.989
269.989,0.994
270.019,0.990
270.049,0.994
270.079,0.997
270.109,0.993
270.139,0.983
270.169,0.998
270.199,1.011
270.229,0.999
270.259,0.989
270.289,0.985
270.319,0.995
270.349,1.002
270.379,0.991
270.409,0.993
270.439,0.994
270.469,0.998
270.499,0.998
270.529,0.991
270.559,0.993
270.589,0.993
270.619,0.993
270.649,0.995
270.679,0.997
270.709,0.998
270.739,0.989
270.769,0.994
270.799,0.999
270.829,1.005
270.859,0.992
270.889,0.983
270.919,0.993
270.949,0.995
270.979,1.000
271.009,1.000
271.039,0.989
271.069,0.997
271.099,0.994
271.129,0.993
271.159,0.991
271.189,0.992
271.219,0.999
271.249,0.997
271.279,0.997
271.309,0.998
271.339,0.994
271.369,0.989
271.399,0.997
271.429,1.003
271.459,0.998
271.489,0.987
271.519,0.992
271.549,0.991
271.579,0.997
271.609,0.998
271.639,0.990
271.669,0.993
271.699,0.998
271.729,0.990
271.759,0.993
271.789,0.996
271.819,0.999
271.849,1.005
271.879,1.010
271.909,0.987
271.939,0.989
271.969,0.985
271.999,0.982
272.029,0.991
272.059,0.995
272.089,0.995
272.119,1.011
272.149,1.021
272.179,0.986
272.209,0.958
272.239,0.964
272.269,0.990
272.299,0.989
272.329,0.993
272.359,1.008
272.389,0.986
272.419,0.992
272.449,1.000
272.479,0.991
272.509,0.983
272.539,0.970
272.569,0.995
272.599,1.006
272.629,0.983
272.659,0.976
272.689,0.992
272.719,0.986
272.749,0.997
272.779,1.008
272.809,0.995
272.839,0.997
272.869,1.001
272.899,0.991
272.929,0.973
272.959,0.993
272.989,0.982
273.019,0.982
273.049,0.983
273.079,0.989
273.109,0.988
273.139,0.999
273.169,0.994
273.199,0.990
273.229,0.988
273.259,0.990
273.289,0.988
273.319,0.989
273.349,0.997
273.379,0.994
273.409,0.994
273.439,0.991
273.469,0.979
273.499,0.993
273.529,0.996
273.559,0.983
273.589,0.982
273.619,0.986
273.649,0.980
273.679,0.990
273.709,0.991
273.739,1.002
273.769,0.994
273.799,1.010
273.829,0.988
273.859,0.981
273.889,0.986
273.919,0.999
273.949,0.979
273.979,1.001
274.009,1.000
274.039,0.994
274.069,0.981
274.099,0.980
274.129,0.975
274.159,0.982
274.189,0.997
274.219,0.991
274.249,0.979
274.279,0.996
274.309,1.006
274.339,0.995
274.369,0.979
274.399,0.968
274.429,0.980
274.459,0.982
274.489,0.994
274.519,1.002
274.549,0.998
274.579,0.990
274.609,0.985
274.639,0.983
274.669,0.990
274.699,1.003
274.729,1.006
274.759,0.988
274.789,0.990
274.819,1.002
274.849,1.000
274.879,0.984
274.909,0.974
274.939,0.972
274.969,0.980
274.999,0.994
275.029,0.995
275.059,0.994
275.089,0.996
275.119,0.993
275.149,0.987
275.179,0.988
275.209,1.000
275.239,0.991
275.269,0.991
275.299,0.997
275.329,1.001
275.359,0.993
275.389,0.981
275.419,0.985
275.449,0.988
275.479,0.993
275.509,0.999
275.539,0.990
275.569,0.997
275.599,0.994
275.629,0.987
275.659,0.992
275.689,0.991
275.719,0.989
275.749,0.990
275.779,0.994
275.809,0.993
275.839,0.989
275.869,0.983
275.899,0.994
275.929,1.003
275.959,0.999
275.989,0.985
276.019,0.981
276.049,0.990
276.079,0.997
276.109,0.998
276.139,0.990
276.169,0.988
276.199,0.993
276.229,0.991
276.259,0.989
276.289,0.989
276.319,0.995
276.349,0.991
276.379,0.991
276.409,0.994
276.439,0.993
276.469,0.984
276.499,0.996
276.529,1.000
276.559,0.990
276.589,0.988
276.619,0.988
276.649,0.980
276.679,0.995
276.709,0.995
276.739,0.998
276.769,0.987
276.799,0.987
276.829,0.992
276.859,0.991
276.889,0.992
276.919,0.992
276.949,0.997
276.979,0.996
277.009,0.987
277.039,0.984
277.069,0.994
277.099,0.987
277.129,0.987
277.159,0.997
277.189,0.996
277.219,0.986
277.249,0.986
277.279,0.991
277.309,0.990
277.339,0.992
277.369,0.990
277.399,0.987
277.429,0.996
277.459,0.994
277.489,0.990
277.519,0.991
277.549,0.993
277.579,0.994
277.609,0.993
277.639,0.993
277.669,0.991
277.699,0.992
277.729,0.987
277.759,0.987
277.789,0.990
277.819,1.000
277.849,0.992
277.879,0.988
277.909,0.994
277.939,1.026
277.969,1.035
277.999,1.013
278.029,0.988
278.059,0.976
278.089,0.956
278.119,0.977
278.149,1.026
278.179,1.034
278.209,1.016
278.239,1.021
278.269,1.005
278.299,0.990
278.329,0.987
278.359,0.986
278.389,0.978
278.419,0.994
278.449,1.003
278.479,1.006
278.509,0.999
278.539,1.004
278.569,1.013
278.599,1.003
278.629,0.993
278.659,0.990
278.689,0.998
278.719,1.007
278.749,1.000
278.779,1.001
278.809,0.998
278.839,1.000
278.869,0.997
278.899,0.996
278.929,0.997
278.959,1.002
278.989,1.002
279.019,0.998
279.049,1.003
279.079,0.999
279.109,0.998
279.139,1.003
279.169,0.999
279.199,1.003
279.229,1.002
279.259,1.009
279.289,1.000
279.319,0.991
279.349,0.998
279.379,1.002
279.409,1.008
279.439,1.009
279.469,0.997
279.499,1.003
279.529,1.007
279.559,0.999
279.589,1.000
279.619,1.002
279.649,1.003
279.679,1.004
279.709,1.001
279.739,0.999
279.769,1.000
279.799,0.999
279.829,1.003
279.859,1.002
279.889,1.003
279.919,0.991
279.949,1.001
279.979,1.000
280.009,1.012
280.039,0.999
280.069,0.994
280.099,0.994
280.129,0.999
280.159,1.002
280.189,1.008
280.219,1.000
280.249,1.003
280.279,1.004
280.309,0.998
280.339,1.000
280.369,0.999
280.399,1.004
280.429,1.000
280.459,1.000
280.489,1.004
280.519,1.001
280.549,1.001
280.579,1.004
280.609,1.005
280.639,1.003
280.669,0.996
280.699,1.002
280.729,1.001
280.759,1.005
280.789,0.995
280.819,0.994
280.849,0.997
280.879,1.002
280.909,1.007
280.939,1.007
280.969,0.996
280.999,1.006
281.029,1.005
281.059,0.996
281.089,0.998
281.119,1.001
281.149,0.996
281.179,1.001
281.209,1.002
281.239,1.003
281.269,0.999
281.299,1.004
281.329,1.003
281.359,1.000
281.389,0.997
281.419,1.001
281.449,1.007
281.479,1.005
281.509,0.998
281.539,0.995
281.569,1.004
281.599,1.006
281.629,0.999
281.659,1.002
281.689,0.993
281.719,1.006
281.749,1.001
281.779,1.000
281.809,1.001
281.839,1.002
281.869,1.002
281.899,1.001
281.929,1.002
281.959,0.999
281.989,1.001
282.019,1.008
282.049,1.000
282.079,0.995
282.109,1.003
282.139,1.002
282.169,1.006
282.199,1.001
282.229,0.999
282.259,1.002
282.289,1.008
282.319,1.001
282.349,1.003
282.379,0.995
282.409,1.002
282.439,1.002
282.469,1.001
282.499,1.000
282.529,1.001
282.559,1.001
282.589,0.999
282.619,0.999
282.649,1.000
282.679,1.004
282.709,1.005
282.739,1.002
282.769,0.994
282.799,1.003
282.829,1.003
282.859,1.004
282.889,0.994
282.919,0.996
282.949,0.996
282.979,1.003
283.009,1.000
283.039,1.002
283.069,0.996
283.099,1.005
283.129,1.000
283.159,1.000
283.189,0.998
283.219,1.002
283.249,1.002
283.279,1.002
283.309,1.004
283.339,0.999
283.369,1.001
283.399,1.005
283.429,1.002
283.459,0.999
283.489,1.001
283.519,1.006
283.549,1.005
283.579,0.995
283.609,0.999
283.639,1.000
283.669,1.003
283.699,0.996
283.729,1.002
283.759,0.996
283.789,1.009
283.819,1.003
283.849,0.999
283.879,0.997
283.909,1.000
283.939,1.002
283.969,1.004
283.999,0.998
284.029,0.992
284.059,1.000
284.089,1.003
284.119,0.996
284.149,0.993
284.179,0.994
284.209,0.995
284.239,0.970
284.269,1.003
284.299,1.021
284.329,1.012
284.359,1.007
284.389,0.998
284.419,0.979
284.449,0.988
284.479,0.982
284.509,0.989
284.539,0.999
284.569,1.006
284.599,1.001
284.629,1.000
284.659,0.989
284.689,0.990
284.719,0.994
284.749,0.991
284.779,0.986
284.809,0.995
284.839,0.999
284.869,0.990
284.899,0.978
284.929,0.977
284.959,0.979
284.989,0.995
285.019,0.997
285.049,0.991
285.079,0.987
285.109,0.991
285.139,0.995
285.169,0.983
285.199,0.985
285.229,0.982
285.259,0.991
285.289,0.988
285.319,0.995
285.349,0.989
285.379,0.984
285.409,0.977
285.439,0.992
285.469,1.002
285.499,0.988
285.529,0.979
285.559,0.985
285.589,0.987
285.619,0.992
285.649,0.982
285.679,0.986
285.709,0.989
285.739,0.988
285.769,0.984
285.799,0.988
285.829,0.985
285.859,0.990
285.889,0.986
285.919,0.983
285.949,0.987
285.979,0.989
286.009,0.983
286.039,0.976
286.069,0.986
286.099,0.999
286.129,0.994
286.159,0.982
286.189,0.981
286.219,0.984
286.249,0.987
286.279,0.991
286.309,0.987
286.339,0.980
286.369,0.988
286.399,0.988
286.429,0.987
286.459,0.988
286.489,0.987
286.519,0.987
286.549,0.988
286.579,0.988
286.609,0.988
286.639,0.984
286.669,0.987
286.699,0.983
286.729,0.981
286.759,0.996
286.789,0.999
286.819,0.988
286.849,0.980
286.879,0.980
286.909,0.987
286.939,0.992
286.969,0.988
286.999,0.981
287.029,0.985
287.059,0.990
287.089,0.989
287.119,0.986
287.149,0.988
287.179,0.982
287.209,0.986
287.239,0.988
287.269,0.990
287.299,0.986
287.329,0.988
287.359,0.985
287.389,0.992
287.419,0.986
287.449,0.983
287.479,0.989
287.509,0.996
287.539,0.986
287.569,0.987
287.599,0.984
287.629,0.988
287.659,0.989
287.689,0.991
287.719,0.984
287.749,0.986
287.779,0.995
287.809,0.989
287.839,0.985
287.869,0.987
287.899,0.988
287.929,0.988
287.959,0.987
287.989,0.986
288.019,0.990
288.049,0.987
288.079,0.985
288.109,0.991
288.139,0.988
288.169,0.994
288.199,0.978
288.229,0.984
288.259,0.993
288.289,1.001
288.319,0.986
288.349,0.981
288.379,0.987
288.409,0.986
288.439,0.992
288.469,0.986
288.499,0.983
288.529,0.990
288.559,0.990
288.589,0.987
288.619,0.986
288.649,0.984
288.679,0.987
288.709,0.992
288.739,0.990
288.769,0.991
288.799,0.987
288.829,0.988
288.859,0.987
288.889,0.990
288.919,0.990
288.949,0.987
288.979,0.982
289.009,0.991
289.039,0.998
289.069,0.995
289.099,0.984
289.129,0.985
289.159,0.985
289.189,0.992
289.219,0.988
289.249,0.991
289.279,0.988
289.309,0.994
289.339,0.988
289.369,0.987
289.399,0.986
289.429,0.988
289.459,0.994
289.489,0.993
289.519,0.988
289.549,0.987
289.579,0.988
289.609,0.988
289.639,0.993
289.669,0.992
289.699,0.993
289.729,0.989
289.759,0.982
289.789,0.992
289.819,0.999
289.849,0.988
289.879,0.986
289.909,0.986
289.939,0.988
289.969,0.992
289.999,0.995
290.029,0.989
290.059,0.984
290.089,0.991
290.119,0.990
290.149,0.991
290.179,0.989
290.209,0.988
290.239,0.990
290.269,0.990
290.299,0.991
290.329,0.992
290.359,0.992
290.389,0.987
290.419,0.991
290.449,0.993
290.479,0.987
290.509,0.985
290.539,0.991
290.569,0.995
290.599,0.993
290.629,0.984
290.659,0.989
290.689,0.989
290.719,0.993
290.749,0.990
290.779,0.990
290.809,0.986
290.839,0.992
290.869,0.991
290.899,0.996
290.929,0.993
290.959,0.999
290.989,0.992
291.019,0.977
291.049,0.978
291.079,0.984
291.109,0.982
291.139,0.995
291.169,1.006
291.199,0.998
291.229,0.982
291.259,0.987
291.289,0.998
291.319,0.997
291.349,0.990
291.379,0.991
291.409,0.992
291.439,0.990
291.469,0.986
291.499,0.996
291.529,0.988
291.559,0.986
291.589,0.990
291.619,0.987
291.649,0.991
291.679,0.990
291.709,0.993
291.739,0.990
291.769,0.993
291.799,0.990
291.829,0.991
291.859,0.990
291.889,0.990
291.919,0.996
291.949,0.999
291.979,0.987
292.009,0.980
292.039,0.988
292.069,0.994
292.099,0.995
292.129,0.991
292.159,0.986
292.189,0.990
292.219,0.993
292.249,0.986
292.279,0.994
292.309,0.998
292.339,0.990
292.369,0.995
292.399,0.996
292.429,0.994
292.459,0.994
292.489,0.986
292.519,0.992
292.549,1.004
292.579,1.007
292.609,0.995
292.639,0.988
292.669,0.988
292.699,0.993
292.729,0.997
292.759,1.001
292.789,0.990
292.819,0.996
292.849,0.994
292.879,0.991
292.909,0.992
292.939,0.994
292.969,0.990
292.999,0.996
293.029,0.995
293.059,0.991
293.089,0.996
293.119,0.989
293.149,0.988
293.179,0.995
293.209,1.001
293.239,0.993
293.269,0.987
293.299,0.989
293.329,0.993
293.359,0.995
293.389,0.995
293.419,0.984
293.449,0.992
293.479,0.997
293.509,0.991
293.539,0.993
293.569,0.991
293.599,0.991
293.629,0.994
293.659,0.989
293.689,0.993
293.719,1.001
293.749,0.993
293.779,0.998
293.809,0.991
293.839,0.998
293.869,0.995
293.899,0.986
293.929,0.991
293.959,0.993
293.989,0.991
294.019,0.997
294.049,0.991
294.079,0.994
294.109,0.995
294.139,0.989
294.169,0.993
294.199,0.991
294.229,0.990
294.259,0.992
294.289,0.995
294.319,0.992
294.349,0.990
294.379,0.995
294.409,0.992
294.439,0.999
294.469,0.994
294.499,0.996
294.529,0.996
294.559,0.992
294.589,0.991
294.619,0.991
294.649,0.994
294.679,0.999
294.709,0.993
294.739,0.995
294.769,1.002
294.799,0.993
294.829,0.990
294.859,0.992
294.889,0.993
294.919,0.997
294.949,0.989
294.979,0.991
295.009,0.992
295.039,0.995
295.069,1.001
295.099,0.997
295.129,0.985
295.159,0.993
295.189,1.003
295.219,1.003
295.249,0.990
295.279,0.990
295.309,0.988
295.339,0.994
295.369,0.999
295.399,0.996
295.429,0.988
295.459,0.995
295.489,0.994
295.519,0.989
295.549,0.991
295.579,0.992
295.609,0.993
295.639,0.994
295.669,0.992
295.699,0.997
295.729,0.996
295.759,0.985
295.789,0.986
295.819,0.996
295.849,1.005
295.879,0.996
295.909,0.987
295.939,0.988
295.969,0.992
295.999,0.997
296.029,0.995
296.059,0.997
296.089,0.993
296.119,0.999
296.149,0.989
296.179,0.991
296.209,0.989
296.239,0.995
296.269,0.994
296.299,0.996
296.329,0.993
296.359,0.992
296.389,0.996
296.419,0.986
296.449,0.984
296.479,0.998
296.509,1.007
296.539,0.994
296.569,0.982
296.599,0.989
296.629,0.997
296.659,0.996
296.689,0.995
296.719,0.987
296.749,0.992
296.779,0.998
296.809,0.992
296.839,0.991
296.869,0.990
296.899,0.998
296.929,0.993
296.959,0.988
296.989,0.989
297.019,0.993
297.049,0.994
297.079,0.994
297.109,0.985
297.139,0.993
297.169,1.004
297.199,0.998
297.229,0.990
297.259,0.991
297.289,0.989
297.319,0.994
297.349,0.994
297.379,1.001
297.409,0.989
297.439,0.992
297.469,1.001
297.499,0.997
297.529,0.976
297.559,0.959
297.589,1.024
297.619,1.025
297.649,0.987
297.679,0.976
297.709,0.983
297.739,0.994
297.769,0.994
297.799,1.002
297.829,1.010
297.859,1.010
297.889,0.999
297.919,0.996
297.949,0.999
297.979,0.994
298.009,0.989
298.039,0.995
298.069,0.991
298.099,1.001
298.129,0.996
298.159,0.997
298.189,0.997
298.219,0.995
298.249,0.998
298.279,0.995
298.309,0.996
298.339,0.994
298.369,0.995
298.399,1.004
298.429,0.990
298.459,0.997
298.489,0.993
298.519,1.002
298.549,0.991
298.579,0.990
298.609,0.998
298.639,0.990
298.669,0.996
298.699,0.999
298.729,0.987
298.759,0.996
298.789,1.001
298.819,0.999
298.849,0.998
298.879,0.996
298.909,0.998
298.939,1.000
298.969,0.998
298.999,0.996
299.029,0.996
299.059,1.000
299.089,0.997
299.119,0.989
299.149,1.000
299.179,1.003
299.209,1.007
299.239,0.995
299.269,0.992
299.299,0.995
299.329,1.000
299.359,0.998
299.389,1.000
299.419,0.985
299.449,0.995
299.479,0.997
299.509,1.001
299.539,0.999
299.569,0.996
299.599,0.998
299.629,0.994
299.659,0.994
299.689,0.997
299.719,1.001
299.749,1.004
299.779,1.000
299.809,0.991
299.839,0.993
299.869,0.998
299.899,0.994
299.929,0.991
299.959,0.987
299.989,0.998
300.019,0.997
300.049,0.998
300.079,0.997
300.109,0.990
300.139,0.998
300.169,0.996
300.199,0.996
300.229,0.991
300.259,0.994
300.289,0.999
300.319,0.996
300.349,0.996
300.379,0.993
300.409,0.996
300.439,0.996
300.469,0.993
300.499,0.989
300.529,0.997
300.559,1.003
300.589,0.994
300.619,0.991
300.649,0.992
300.679,0.997
300.709,0.994
300.739,0.998
300.769,0.992
300.799,1.000
300.829,1.000
300.859,0.984
300.889,0.989
300.919,0.988
300.949,0.981
300.979,0.988
301.009,0.970
301.039,0.975
301.069,0.993
301.099,0.985
301.129,1.007
301.159,1.023
301.189,1.013
301.219,0.986
301.249,0.990
301.279,0.993
301.309,1.000
301.339,1.010
301.369,1.005
301.399,1.005
301.429,0.995
301.459,0.979
301.489,0.974
301.519,0.979
301.549,0.995
301.579,0.984
301.609,0.980
301.639,0.995
301.669,0.996
301.699,0.994
301.729,0.984
301.759,0.988
301.789,0.996
301.819,0.983
301.849,0.984
301.879,0.973
301.909,0.981
301.939,1.011
301.969,1.023
301.999,1.003
302.029,0.989
302.059,1.005
302.089,1.004
302.119,0.975
302.149,0.993
302.179,1.013
302.209,1.019
302.239,0.983
302.269,0.977
302.299,0.989
302.329,1.009
302.359,1.002
302.389,0.994
302.419,0.986
302.449,1.003
302.479,1.010
302.509,0.973
302.539,0.963
302.569,0.985
302.599,0.996
302.629,1.007
302.659,0.981
302.689,0.981
302.719,0.992
302.749,1.010
302.779,0.969
302.809,0.990
302.839,1.006
302.869,0.975
302.899,0.980
302.929,1.013
302.959,0.978
302.989,0.951
303.019,0.999
303.049,1.019
303.079,0.979
303.109,0.975
303.139,1.003
303.169,1.028
303.199,0.984
303.229,0.987
303.259,1.007
303.289,0.989
303.319,0.946
303.349,0.996
303.379,0.998
303.409,0.986
303.439,1.017
303.469,0.997
303.499,1.003
303.529,0.994
303.559,1.000
303.589,0.995
303.619,0.979
303.649,0.962
303.679,1.000
303.709,1.003
303.739,0.988
303.769,0.996
303.799,0.985
303.829,0.970
303.859,0.987
303.889,0.994
303.919,0.993
303.949,0.997
303.979,0.987
304.009,0.972
304.039,0.978
304.069,0.998
304.099,0.991
304.129,0.994
304.159,0.988
304.189,0.985
304.219,0.988
304.249,0.990
304.279,0.998
304.309,0.997
304.339,0.992
304.369,0.992
304.399,0.981
304.429,0.984
304.459,0.993
304.489,0.997
304.519,0.983
304.549,0.985
304.579,0.997
304.609,0.993
304.639,0.992
304.669,0.983
304.699,0.986
304.729,0.990
304.759,0.995
304.789,0.995
304.819,0.996
304.849,0.988
304.879,0.992
304.909,0.989
304.939,0.988
304.969,0.990
304.999,0.993
305.029,0.987
305.059,0.990
305.089,0.993
305.119,0.986
305.149,0.980
305.179,0.981
305.209,0.991
305.239,0.998
305.269,0.995
305.299,0.989
305.329,0.977
305.359,0.988
305.389,0.987
305.419,0.989
305.449,0.999
305.479,0.991
305.509,0.991
305.539,0.994
305.569,0.989
305.599,0.986
305.629,0.986
305.659,0.981
305.689,0.987
305.719,1.001
305.749,0.994
305.779,0.983
305.809,0.982
305.839,0.990
305.869,0.993
305.899,0.992
305.929,0.985
305.959,0.991
305.989,0.993
306.019,0.990
306.049,0.985
306.079,0.994
306.109,0.995
306.139,0.987
306.169,0.992
306.199,0.993
306.229,0.992
306.259,0.984
306.289,0.999
306.319,0.996
306.349,0.993
306.379,0.986
306.409,0.979
306.439,0.987
306.469,0.989
306.499,0.991
306.529,0.991
306.559,0.985
306.589,0.990
306.619,0.993
306.649,0.988
306.679,0.990
306.709,0.989
306.739,0.990
306.769,0.989
306.799,0.991
306.829,0.989
306.859,0.989
306.889,0.983
306.919,0.989
306.949,0.997
306.979,0.998
307.009,0.990
307.039,0.983
307.069,0.982
307.099,0.989
307.129,0.999
307.159,0.995
307.189,0.984
307.219,0.993
307.249,0.994
307.279,0.989
307.309,0.990
307.339,0.986
307.369,0.991
