df_hash,22ZHK4.ZXX6DZ
56.291,1.007
56.321,1.012
56.351,1.008
56.381,1.010
56.411,1.006
56.441,1.002
56.471,1.009
56.501,1.007
56.531,1.010
56.561,1.009
56.591,1.004
56.621,0.996
56.651,1.012
56.681,1.012
56.711,1.004
56.741,1.007
56.771,1.008
56.801,1.007
56.831,1.004
56.861,1.008
56.891,1.010
56.921,1.007
56.951,1.003
56.981,1.007
57.011,1.005
57.041,1.005
57.071,1.008
57.101,1.009
57.131,1.004
57.161,1.008
57.191,1.007
57.221,1.014
57.251,1.005
57.281,1.003
57.311,1.012
57.341,1.005
57.371,1.001
57.401,1.009
57.431,1.006
57.461,1.007
57.491,1.013
57.521,1.007
57.551,1.006
57.581,1.002
57.611,1.011
57.641,1.012
57.671,1.010
57.701,1.005
57.731,1.010
57.761,1.005
57.791,1.008
57.821,1.011
57.851,1.008
57.881,1.008
57.911,1.009
57.941,1.008
57.971,1.007
58.001,1.007
58.031,1.005
58.061,1.011
58.091,1.005
58.121,1.005
58.151,1.012
58.181,1.011
58.211,1.005
58.241,1.006
58.271,1.004
58.301,1.013
58.331,1.008
58.361,1.002
58.391,1.005
58.421,1.010
58.451,1.007
58.481,1.010
58.511,1.007
58.541,1.006
58.571,1.001
58.601,1.012
58.631,1.011
58.661,1.005
58.691,1.008
58.721,1.005
58.751,1.007
58.781,1.003
58.811,1.010
58.841,1.012
58.871,1.008
58.901,1.008
58.931,1.011
58.961,1.008
58.991,1.003
59.021,1.007
59.051,1.007
59.081,1.003
59.111,1.009
59.141,1.006
59.171,1.007
59.201,1.010
59.231,1.006
59.261,1.010
59.291,1.007
59.321,1.003
59.351,1.010
59.381,1.008
59.411,1.006
59.441,1.006
59.471,1.008
59.501,1.010
59.531,1.010
59.561,1.008
59.591,1.014
59.621,0.998
59.651,1.011
59.681,1.007
59.711,1.009
59.741,1.005
59.771,1.008
59.801,1.012
59.831,1.011
59.861,1.011
59.891,1.011
59.921,1.010
59.951,1.007
59.981,1.008
60.011,1.006
60.041,1.008
60.071,1.007
60.101,1.012
60.131,1.004
60.161,1.010
60.191,1.009
60.221,1.005
60.251,1.010
60.281,1.010
60.311,1.007
60.341,1.006
60.371,1.011
60.401,1.001
60.431,1.005
60.461,1.010
60.491,1.007
60.521,1.010
60.551,1.008
60.581,1.008
60.611,1.002
60.641,1.000
60.671,1.010
60.701,1.005
60.731,1.007
60.761,1.008
60.791,1.006
60.821,1.007
60.851,1.009
60.881,1.008
60.911,1.008
60.941,1.006
60.971,1.007
61.001,1.008
61.031,1.006
61.061,1.007
61.091,1.003
61.121,1.007
61.151,1.010
61.181,1.007
61.211,1.006
61.241,1.008
61.271,1.013
61.301,1.007
61.331,1.011
61.361,1.006
61.391,1.003
61.421,1.010
61.451,1.008
61.481,1.011
61.511,1.013
61.541,1.003
61.571,1.000
61.601,1.011
61.631,1.010
61.661,1.004
61.691,1.006
61.721,1.008
61.751,1.009
61.781,1.009
61.811,1.006
61.841,1.010
61.871,1.008
61.901,1.007
61.931,1.006
61.961,1.009
61.991,1.005
62.021,1.011
62.051,1.008
62.081,1.004
62.111,1.011
62.141,1.008
62.171,1.002
62.201,1.005
62.231,1.013
62.261,1.005
62.291,1.010
62.321,1.007
62.351,1.002
62.381,1.005
62.411,1.007
62.441,1.013
62.471,1.012
62.501,1.008
62.531,1.004
62.561,1.003
62.591,1.013
62.621,1.008
62.651,1.006
62.681,1.009
62.711,1.006
62.741,1.007
62.771,1.013
62.801,1.011
62.831,1.006
62.861,1.007
62.891,1.011
62.921,1.006
62.951,1.010
62.981,1.005
63.011,1.007
63.041,1.013
63.071,1.010
63.101,1.010
63.131,1.006
63.161,1.008
63.191,1.005
63.221,1.006
63.251,1.017
63.281,1.010
63.311,1.002
63.341,1.005
63.371,1.006
63.401,1.011
63.431,1.010
63.461,1.010
63.491,1.004
63.521,1.001
63.551,1.012
63.581,1.012
63.611,1.005
63.641,1.007
63.671,1.005
63.701,1.008
63.731,1.007
63.761,1.010
63.791,1.010
63.821,1.007
63.851,1.008
63.881,1.006
63.911,1.008
63.941,1.007
63.971,1.007
64.001,1.010
64.031,1.007
64.061,1.005
64.091,1.011
64.121,1.008
64.151,1.008
64.181,1.002
64.211,1.008
64.241,1.007
64.271,1.008
64.301,1.010
64.331,1.008
64.361,1.001
64.391,1.007
64.421,1.010
64.451,1.009
64.481,1.010
64.511,1.011
64.541,1.008
64.571,1.001
64.601,1.011
64.631,1.008
64.661,1.007
64.691,1.008
64.721,1.005
64.751,1.004
64.781,1.008
64.811,1.008
64.841,1.008
64.871,1.007
64.901,1.006
64.931,1.007
64.961,1.010
64.991,1.005
65.021,1.002
65.051,1.008
65.081,1.007
65.111,1.002
65.141,1.007
65.171,1.010
65.201,1.007
65.231,1.010
65.261,1.005
65.291,1.011
65.321,1.016
65.351,1.003
65.381,1.006
65.411,1.011
65.441,1.008
65.471,1.007
65.501,1.008
65.531,1.008
65.561,1.011
65.591,1.006
65.621,1.006
65.651,1.009
65.681,1.008
65.711,1.006
65.741,1.006
65.771,1.006
65.801,1.006
65.831,1.009
65.861,1.007
65.891,1.006
65.921,1.006
65.951,1.010
65.981,1.010
66.011,1.006
66.041,1.006
66.071,1.010
66.101,1.006
66.131,1.006
66.161,1.006
66.191,1.010
66.221,1.003
66.251,1.003
66.281,1.011
66.311,1.012
66.341,1.009
66.371,1.005
66.401,1.005
66.431,1.008
66.461,1.008
66.491,1.010
66.521,1.012
66.551,1.005
66.581,0.998
66.611,1.008
66.641,1.011
66.671,1.007
66.701,1.008
66.731,1.007
66.761,1.007
66.791,1.008
66.821,1.008
66.851,1.009
66.881,1.008
66.911,1.009
66.941,1.007
66.971,1.007
67.001,1.007
67.031,1.010
67.061,1.007
67.091,1.005
67.121,1.009
67.151,1.002
67.181,1.002
67.211,1.014
67.241,1.013
67.271,1.001
67.301,1.009
67.331,1.005
67.361,1.005
67.391,1.008
67.421,1.013
67.451,1.005
67.481,1.013
67.511,0.999
67.541,1.007
67.571,1.012
67.601,1.006
67.631,1.009
67.661,1.005
67.691,1.009
67.721,1.011
67.751,1.011
67.781,1.010
67.811,1.010
67.841,1.008
67.871,1.006
67.901,1.009
67.931,1.004
67.961,1.007
67.991,1.008
68.021,1.007
68.051,1.006
68.081,1.012
68.111,1.013
68.141,1.010
68.171,1.011
68.201,1.002
68.231,1.003
68.261,1.006
68.291,1.011
68.321,1.015
68.351,1.008
68.381,1.006
68.411,1.002
68.441,1.009
68.471,1.015
68.501,1.007
68.531,1.006
68.561,1.008
68.591,1.010
68.621,1.005
68.651,1.008
68.681,1.013
68.711,1.005
68.741,1.008
68.771,1.006
68.801,1.008
68.831,1.008
68.861,1.005
68.891,1.005
68.921,1.013
68.951,1.009
68.981,1.004
69.011,1.007
69.041,1.007
69.071,1.016
69.101,1.008
69.131,1.007
69.161,1.009
69.191,1.007
69.221,1.008
69.251,1.007
69.281,1.013
69.311,1.006
69.341,1.001
69.371,1.013
69.401,1.009
69.431,1.007
69.461,1.009
69.491,1.008
69.521,1.010
69.551,1.004
69.581,1.012
69.611,1.011
69.641,1.006
69.671,1.007
69.701,1.008
69.731,1.012
69.761,1.007
69.791,1.007
69.821,1.008
69.851,1.008
69.881,1.007
69.911,1.011
69.941,1.010
69.971,1.010
70.001,1.006
70.031,1.004
70.061,1.012
70.091,1.003
70.121,1.003
70.151,1.014
70.181,1.012
70.211,1.010
70.241,1.008
70.271,1.011
70.301,1.011
70.331,0.996
70.361,1.013
70.391,1.013
70.421,1.010
70.451,1.009
70.481,1.009
70.511,1.010
70.541,1.009
70.571,1.015
70.601,1.010
70.631,1.006
70.661,1.011
70.691,1.007
70.721,1.010
70.751,1.008
70.781,1.010
70.811,1.010
70.841,1.010
70.871,1.006
70.901,1.012
70.931,1.008
70.961,1.010
70.991,1.008
71.021,1.006
71.051,1.017
71.081,1.005
71.111,1.005
71.141,1.008
71.171,1.008
71.201,1.002
71.231,1.010
71.261,1.011
71.291,1.007
71.321,1.001
71.351,1.010
71.381,1.013
71.411,1.012
71.441,1.005
71.471,1.011
71.501,1.009
71.531,1.007
71.561,1.012
71.591,1.008
71.621,1.008
71.651,1.010
71.681,1.009
71.711,1.005
71.741,1.011
71.771,1.008
71.801,1.006
71.831,1.008
71.861,1.012
71.891,1.010
71.921,1.005
71.951,1.011
71.981,1.007
72.011,1.007
72.041,1.012
72.071,1.011
72.101,1.006
72.131,1.009
72.161,1.010
72.191,1.010
72.221,1.012
72.251,1.011
72.281,1.008
72.311,1.003
72.341,1.012
72.371,1.010
72.401,1.009
72.431,1.006
72.461,1.005
72.491,1.007
72.521,1.008
72.551,1.009
72.581,1.008
72.611,1.013
72.641,1.010
72.671,1.011
72.701,1.012
72.731,1.009
72.761,1.006
72.791,1.010
72.821,1.008
72.851,1.005
72.881,1.003
72.911,1.009
72.941,1.011
72.971,1.017
73.001,1.011
73.031,1.001
73.061,1.003
73.091,1.012
73.121,1.011
73.151,1.011
73.181,1.011
73.211,1.013
73.241,1.001
73.271,1.007
73.301,1.008
73.331,1.005
73.361,1.007
73.391,1.007
73.421,1.005
73.451,1.007
73.481,1.008
73.511,1.012
73.541,1.007
73.571,1.011
73.601,1.008
73.631,1.005
73.661,1.009
73.691,1.007
73.721,1.006
73.751,1.009
73.781,1.007
73.811,1.003
73.841,1.009
73.871,1.014
73.901,1.006
73.931,1.008
73.961,1.008
73.991,1.006
74.021,1.012
74.051,1.010
74.081,1.009
74.111,1.005
74.141,1.005
74.171,1.012
74.201,1.009
74.231,1.011
74.261,1.011
74.291,1.008
74.321,1.007
74.351,1.009
74.381,1.010
74.411,1.010
74.441,1.009
74.471,1.011
74.501,1.005
74.531,1.010
74.561,1.009
74.591,1.009
74.621,1.007
74.651,1.003
74.681,1.002
74.711,1.010
74.741,1.017
74.771,1.010
74.801,1.007
74.831,1.009
74.861,1.012
74.891,1.012
74.921,1.012
74.951,1.011
74.981,1.008
75.011,1.000
75.041,1.014
75.071,1.012
75.101,1.005
75.131,1.009
75.161,1.008
75.191,1.005
75.221,1.001
75.251,1.009
75.281,1.012
75.311,1.007
75.341,1.010
75.371,1.014
75.401,1.007
75.431,1.007
75.461,1.004
75.491,1.009
75.521,1.013
75.551,1.010
75.581,1.010
75.611,1.003
75.641,1.003
75.671,1.008
75.701,1.016
75.731,1.007
75.761,1.010
75.791,1.005
75.821,1.007
75.851,1.010
75.881,1.012
75.911,1.008
75.941,1.007
75.971,1.001
76.001,1.014
76.031,1.012
76.061,1.008
76.091,1.010
76.121,1.010
76.151,1.011
76.181,1.005
76.211,1.008
76.241,1.012
76.271,1.007
76.301,1.006
76.331,1.009
76.361,1.007
76.391,1.010
76.421,1.011
76.451,1.008
76.481,1.001
76.511,1.012
76.541,1.007
76.571,1.008
76.601,1.014
76.631,1.010
76.661,1.002
76.691,1.008
76.721,1.015
76.751,1.008
76.781,1.006
76.811,1.007
76.841,1.010
76.871,1.007
76.901,1.012
76.931,1.015
76.961,1.007
76.991,1.000
77.021,1.014
77.051,1.007
77.081,1.007
77.111,1.011
77.141,1.008
77.171,1.009
77.201,1.011
77.231,1.011
77.261,1.007
77.291,1.011
77.321,1.011
77.351,1.006
77.381,1.010
77.411,1.007
77.441,1.007
77.471,1.007
77.501,1.005
77.531,1.008
77.561,1.011
77.591,1.008
77.621,1.006
77.651,1.007
77.681,1.011
77.711,1.015
77.741,1.010
77.771,1.005
77.801,1.004
77.831,1.011
77.861,1.011
77.891,1.007
77.921,1.013
77.951,1.011
77.981,1.002
78.011,1.014
78.041,1.012
78.071,1.005
78.101,1.008
78.131,1.011
78.161,1.006
78.191,1.009
78.221,1.007
78.251,1.010
78.281,1.010
78.311,1.005
78.341,1.005
78.371,1.010
78.401,1.015
78.431,1.005
78.461,1.008
78.491,1.008
78.521,1.010
78.551,1.008
78.581,1.006
78.611,1.010
78.641,1.011
78.671,1.010
78.701,1.013
78.731,1.005
78.761,1.006
78.791,1.010
78.821,1.007
78.851,1.007
78.881,1.012
78.911,1.007
78.941,1.005
78.971,1.003
79.001,1.011
79.031,1.010
79.061,1.007
79.091,1.006
79.121,1.008
79.151,1.009
79.181,1.008
79.211,1.008
79.241,1.010
79.271,1.003
79.301,1.007
79.331,1.012
79.361,1.003
79.391,1.008
79.421,1.005
79.451,1.009
79.481,1.005
79.511,1.009
79.541,1.010
79.571,1.008
79.601,1.013
79.631,1.008
79.661,1.004
79.691,1.006
79.721,1.011
79.751,1.010
79.781,1.011
79.811,1.004
79.841,1.005
79.871,1.010
79.901,1.010
79.931,1.005
79.961,1.007
79.991,1.009
80.021,1.008
80.051,1.008
80.081,1.008
80.111,1.006
80.141,1.010
80.171,1.006
80.201,1.012
80.231,1.011
80.261,1.012
80.291,1.006
80.321,1.003
80.351,1.005
80.381,1.013
80.411,1.016
80.441,1.010
80.471,1.001
80.501,1.006
80.531,1.010
80.561,1.010
80.591,1.011
80.621,1.010
80.651,1.016
80.681,1.001
80.711,1.010
80.741,1.011
80.771,1.009
80.801,1.009
80.831,1.014
80.861,1.011
80.891,1.009
80.921,1.008
80.951,1.010
80.981,1.007
81.011,1.010
81.041,1.013
81.071,1.008
81.101,1.000
81.131,1.010
81.161,1.016
81.191,1.012
81.221,1.013
81.251,1.008
81.281,1.003
81.311,1.011
81.341,1.009
81.371,1.008
81.401,1.014
81.431,1.003
81.461,1.001
81.491,1.012
81.521,1.014
81.551,1.011
81.581,1.010
81.611,1.013
81.641,1.006
81.671,1.010
81.701,1.013
81.731,1.009
81.761,1.009
81.791,1.012
81.821,1.005
81.851,1.010
81.881,1.010
81.911,1.007
81.941,1.010
81.971,1.004
82.001,1.005
82.031,1.012
82.061,1.015
82.091,1.010
82.121,1.005
82.151,1.007
82.181,1.008
82.211,1.006
82.241,1.011
82.271,1.012
82.301,1.006
82.331,1.005
82.361,1.012
82.391,1.015
82.421,1.008
82.451,1.006
82.481,1.005
82.511,1.009
82.541,1.006
82.571,1.008
82.601,1.007
82.631,1.006
82.661,1.012
82.691,1.012
82.721,1.010
82.751,1.011
82.781,1.009
82.811,1.005
82.841,1.011
82.871,1.005
82.901,1.012
82.931,1.010
82.961,1.009
82.991,1.010
83.021,1.013
83.051,1.006
83.081,1.010
83.111,1.010
83.141,1.009
83.171,1.005
83.201,1.009
83.231,1.009
83.261,1.005
83.291,1.015
83.321,1.012
83.351,1.006
83.381,1.007
83.411,1.008
83.441,1.009
83.471,1.008
83.501,1.007
83.531,1.007
83.561,1.009
83.591,1.012
83.621,1.012
83.651,1.008
83.681,1.008
83.711,1.008
83.741,1.012
83.771,1.007
83.801,1.004
83.831,1.008
83.861,1.012
83.891,1.006
83.921,1.010
83.951,1.011
83.981,1.007
84.011,1.013
84.041,1.006
84.071,1.010
84.101,1.015
84.131,1.009
84.161,1.008
84.191,1.010
84.221,1.010
84.251,1.012
84.281,1.011
84.311,1.012
84.341,1.007
84.371,1.005
84.401,1.013
84.431,1.008
84.461,1.015
84.491,1.012
84.521,1.013
84.551,1.011
84.581,1.003
84.611,1.014
84.641,1.008
84.671,1.007
84.701,1.007
84.731,1.011
84.761,1.013
84.791,1.011
84.821,1.010
84.851,1.012
84.881,1.023
84.911,1.010
84.941,1.010
84.971,1.008
85.001,0.996
85.031,1.009
85.061,1.017
85.091,1.009
85.121,1.002
85.151,1.008
85.181,1.010
85.211,1.008
85.241,1.009
85.271,1.013
85.301,1.014
85.331,0.996
85.361,1.014
85.391,1.014
85.421,1.006
85.451,1.010
85.481,1.011
85.511,1.008
85.541,1.009
85.571,1.011
85.601,1.009
85.631,1.010
85.661,1.010
85.691,1.007
85.721,1.010
85.751,1.011
85.781,1.012
85.811,1.012
85.841,1.008
85.871,1.010
85.901,1.013
85.931,1.007
85.961,1.010
85.991,1.014
86.021,1.014
86.051,1.014
86.081,1.008
86.111,1.006
86.141,1.011
86.171,1.007
86.201,1.013
86.231,1.014
86.261,1.005
86.291,1.002
86.321,1.009
86.351,1.016
86.381,1.010
86.411,1.010
86.441,1.010
86.471,1.009
86.501,1.010
86.531,1.008
86.561,1.012
86.591,1.017
86.621,1.005
86.651,1.007
86.681,1.011
86.711,1.009
86.741,1.008
86.771,1.008
86.801,1.013
86.831,1.010
86.861,1.008
86.891,1.002
86.921,1.010
86.951,1.016
86.981,1.009
87.011,1.007
87.041,1.004
87.071,1.008
87.101,1.009
87.131,1.011
87.161,1.013
87.191,1.009
87.221,1.008
87.251,1.015
87.281,1.011
87.311,1.009
87.341,1.011
87.371,1.012
87.401,1.006
87.431,1.010
87.461,1.009
87.491,1.012
87.521,1.012
87.551,1.004
87.581,1.011
87.611,1.011
87.641,1.009
87.671,1.013
87.701,1.009
87.731,1.005
87.761,1.009
87.791,1.015
87.821,1.005
87.851,1.003
87.881,1.010
87.911,1.010
87.941,1.010
87.971,1.015
88.001,1.010
88.031,1.003
88.061,1.005
88.091,1.014
88.121,1.011
88.151,1.006
88.181,1.010
88.211,1.011
88.241,1.011
88.271,1.009
88.301,1.013
88.331,1.008
88.361,1.006
88.391,1.014
88.421,1.013
88.451,1.004
88.481,1.011
88.511,1.015
88.541,1.006
88.571,1.016
88.601,1.009
88.631,1.002
88.661,1.012
88.691,1.009
88.721,1.012
88.751,1.011
88.781,1.008
88.811,1.004
88.841,1.011
88.871,1.010
88.901,1.011
88.931,1.005
88.961,1.008
88.991,1.012
89.021,1.008
89.051,1.007
89.081,1.011
89.111,1.011
89.141,1.010
89.171,1.007
89.201,1.014
89.231,1.011
89.261,1.006
89.291,1.010
89.321,1.009
89.351,1.006
89.381,1.008
89.411,1.005
89.441,1.017
89.471,1.011
89.501,1.007
89.531,1.007
89.561,1.006
89.591,1.008
89.621,1.008
89.651,1.014
89.681,1.016
89.711,1.000
89.741,1.011
89.771,1.011
89.801,1.006
89.831,1.006
89.861,1.008
89.891,1.007
89.921,1.012
89.951,1.011
89.981,1.009
90.011,1.010
90.041,1.006
90.071,1.009
90.101,1.011
90.131,1.013
90.161,1.011
90.191,1.008
90.221,1.010
90.251,1.010
90.281,1.013
90.311,1.006
90.341,1.010
90.371,1.010
90.401,1.008
90.431,1.016
90.461,1.005
90.491,1.012
90.521,1.009
90.551,1.011
90.581,1.014
90.611,1.011
90.641,1.006
90.671,1.006
90.701,1.005
90.731,1.010
90.761,1.014
90.791,1.009
90.821,1.010
90.851,1.010
90.881,1.012
90.911,1.010
90.941,1.008
90.971,1.011
91.001,1.008
91.031,1.007
91.061,1.011
91.091,1.010
91.121,1.007
91.151,1.011
91.181,1.015
91.211,1.010
91.241,1.006
91.271,1.010
91.301,1.015
91.331,1.005
91.361,1.007
91.391,1.015
91.421,1.007
91.451,1.001
91.481,1.010
91.511,1.008
91.541,1.010
91.571,1.011
91.601,1.014
91.631,1.018
91.661,1.000
91.691,1.013
91.721,1.009
91.751,1.010
91.781,1.012
91.811,1.010
91.841,1.006
91.871,1.008
91.901,1.013
91.931,1.010
91.961,1.014
91.991,1.009
92.021,1.014
92.051,1.011
92.081,1.013
92.111,1.008
92.141,1.004
92.171,1.017
92.201,1.012
92.231,1.009
92.261,1.005
92.291,1.008
92.321,1.008
92.351,1.010
92.381,1.009
92.411,1.009
92.441,1.006
92.471,1.014
92.501,1.008
92.531,1.007
92.561,1.014
92.591,1.013
92.621,1.000
92.651,1.010
92.681,1.009
92.711,1.008
92.741,1.005
92.771,1.009
92.801,1.012
92.831,1.009
92.861,1.014
92.891,1.009
92.921,1.008
92.951,1.009
92.981,1.010
93.011,1.007
93.041,1.010
93.071,1.004
93.101,1.009
93.131,1.009
93.161,1.017
93.191,1.012
93.221,1.007
93.251,1.000
93.281,1.006
93.311,1.019
93.341,1.011
93.371,1.004
93.401,1.009
93.431,1.013
93.461,1.009
93.491,1.010
93.521,1.011
93.551,1.017
93.581,1.002
93.611,1.012
93.641,1.012
93.671,1.007
93.701,1.011
93.731,1.011
93.761,1.009
93.791,1.008
93.821,1.009
93.851,1.007
93.881,1.009
93.911,1.011
93.941,1.010
93.971,1.011
94.001,1.013
94.031,1.009
94.061,1.009
94.091,1.010
94.121,1.008
94.151,1.004
94.181,1.004
94.211,1.016
94.241,1.014
94.271,1.005
94.301,1.003
94.331,1.011
94.361,1.010
94.391,1.011
94.421,1.007
94.451,1.007
94.481,1.010
94.511,1.013
94.541,1.007
94.571,1.007
94.601,1.010
94.631,1.006
94.661,1.009
94.691,1.012
94.721,1.011
94.751,1.009
94.781,1.009
94.811,1.013
94.841,1.014
94.871,1.002
94.901,1.012
94.931,1.016
94.961,1.006
94.991,1.015
95.021,1.009
95.051,1.005
95.081,1.011
95.111,1.014
95.141,1.013
95.171,1.011
95.201,1.016
95.231,0.999
95.261,1.011
95.291,1.013
95.321,1.006
95.351,1.006
95.381,1.014
95.411,1.011
95.441,1.005
95.471,1.009
95.501,1.011
95.531,1.011
95.561,1.010
95.591,1.015
95.621,0.998
95.651,1.007
95.681,1.021
95.711,1.011
95.741,1.007
95.771,1.011
95.801,1.011
95.831,1.010
95.861,1.008
95.891,1.009
95.921,1.010
95.951,1.005
95.981,1.014
96.011,1.010
96.041,1.007
96.071,1.009
96.101,1.012
96.131,1.008
96.161,1.008
96.191,1.010
96.221,1.010
96.251,1.014
96.281,1.005
96.311,1.004
96.341,1.004
96.371,1.010
96.401,1.012
96.431,1.013
96.461,1.011
96.491,1.010
96.521,1.011
96.551,1.007
96.581,1.013
96.611,1.011
96.641,1.021
96.671,0.999
96.701,1.012
96.731,1.014
96.761,1.009
96.791,1.011
96.821,1.007
96.851,1.009
96.881,1.010
96.911,1.012
96.941,1.011
96.971,1.007
97.001,1.012
97.031,1.012
97.061,1.009
97.091,1.013
97.121,1.006
97.151,1.011
97.181,1.011
97.211,1.010
97.241,1.009
97.271,1.010
97.301,1.012
97.331,1.010
97.361,1.005
97.391,1.006
97.421,1.013
97.451,1.017
97.481,1.009
97.511,1.005
97.541,1.015
97.571,1.008
97.601,1.009
97.631,1.012
97.661,1.013
97.691,1.014
97.721,1.004
97.751,1.015
97.781,1.009
97.811,1.007
97.841,1.011
97.871,1.009
97.901,1.009
97.931,1.004
97.961,1.011
97.991,1.011
98.021,1.012
98.051,1.013
98.081,1.010
98.111,1.009
98.141,1.006
98.171,1.011
98.201,1.007
98.231,1.005
98.261,1.006
98.291,1.010
98.321,1.006
98.351,1.012
98.381,1.015
98.411,1.009
98.441,1.010
98.471,1.009
98.501,1.013
98.531,1.008
98.561,1.008
98.591,1.011
98.621,1.010
98.651,1.008
98.681,1.015
98.711,1.015
98.741,1.009
98.771,1.006
98.801,1.014
98.831,1.007
98.861,1.008
98.891,1.011
98.921,1.011
98.951,1.013
98.981,1.006
99.011,1.010
99.041,1.010
99.071,1.009
99.101,1.011
99.131,1.009
99.161,1.005
99.191,1.010
99.221,1.010
99.251,1.010
99.281,1.012
99.311,1.009
99.341,1.011
99.371,1.003
99.401,1.006
99.431,1.012
99.461,1.014
99.491,1.011
99.521,1.005
99.551,1.002
99.581,1.010
99.611,1.014
99.641,1.010
99.671,1.015
99.701,1.014
99.731,1.002
99.761,1.014
99.791,1.011
99.821,1.009
99.851,1.009
99.881,1.009
99.911,1.011
99.941,1.012
99.971,1.011
100.001,1.013
100.031,1.010
100.061,1.010
100.091,1.010
100.121,1.006
100.151,1.010
100.181,1.012
100.211,1.008
100.241,1.007
100.271,1.009
100.301,1.013
100.331,1.010
100.361,1.012
100.391,1.008
100.421,1.003
100.451,1.010
100.481,1.014
100.511,1.012
100.541,1.011
100.571,1.013
100.601,0.998
100.631,1.012
100.661,1.015
100.691,1.005
100.721,1.004
100.751,1.012
100.781,1.010
100.811,1.007
100.841,1.010
100.871,1.013
100.901,1.010
100.931,1.010
100.961,1.010
100.991,1.011
101.021,1.010
101.051,1.008
101.081,1.006
101.111,1.012
101.141,1.009
101.171,1.010
101.201,1.015
101.231,1.007
101.261,1.006
101.291,1.014
101.321,1.011
101.351,1.007
101.381,1.014
101.411,1.009
101.441,1.010
101.471,1.010
101.501,1.009
101.531,1.009
101.561,1.005
101.591,1.011
101.621,1.012
101.651,1.005
101.681,1.009
101.711,1.009
101.741,1.006
101.771,1.013
101.801,1.009
101.831,1.009
101.861,1.011
101.891,1.015
101.921,1.010
101.951,1.007
101.981,1.010
102.011,1.008
102.041,1.008
102.071,1.004
102.101,1.011
102.131,1.003
102.161,1.015
102.191,1.008
102.221,1.013
102.251,1.012
102.281,1.007
102.311,1.015
102.341,1.010
102.371,1.009
102.401,1.010
102.431,1.016
102.461,1.007
102.491,1.013
102.521,1.013
102.551,1.012
102.581,1.002
102.611,1.015
102.641,1.011
102.671,1.007
102.701,1.006
102.731,1.005
102.761,1.007
102.791,1.011
102.821,1.014
102.851,1.009
102.881,1.011
102.911,1.010
102.941,1.008
102.971,1.011
103.001,1.014
103.031,1.007
103.061,1.008
103.091,1.014
103.121,1.007
103.151,1.003
103.181,1.011
103.211,1.014
103.241,1.007
103.271,1.010
103.301,1.014
103.331,1.007
103.361,1.015
103.391,1.006
103.421,1.006
103.451,1.012
103.481,1.008
103.511,1.015
103.541,1.014
103.571,1.006
103.601,1.006
103.631,1.012
103.661,1.011
103.691,1.010
103.721,1.011
103.751,1.011
103.781,1.009
103.811,1.009
103.841,1.009
103.871,1.013
103.901,1.008
103.931,1.010
103.961,1.012
103.991,1.012
104.021,1.012
104.051,1.012
104.081,1.010
104.111,1.014
104.141,1.009
104.171,1.009
104.201,1.012
104.231,1.012
104.261,1.010
104.291,1.010
104.321,1.014
104.351,1.011
104.381,1.007
104.411,1.007
104.441,1.009
104.471,1.014
104.501,1.011
104.531,1.008
104.561,1.004
104.591,1.011
104.621,1.011
104.651,1.008
104.681,1.013
104.711,1.011
104.741,1.013
104.771,1.008
104.801,1.007
104.831,1.011
104.861,1.014
104.891,1.009
104.921,1.012
104.951,1.014
104.981,1.005
105.011,1.015
105.041,1.016
105.071,1.007
105.101,1.016
105.131,1.007
105.161,1.007
105.191,1.019
105.221,1.009
105.251,1.009
105.281,1.013
105.311,1.007
105.341,1.011
105.371,1.014
105.401,1.015
105.431,1.011
105.461,1.005
105.491,1.012
105.521,1.014
105.551,1.009
105.581,1.011
105.611,1.008
105.641,1.008
105.671,1.009
105.701,1.009
105.731,1.013
105.761,1.011
105.791,1.013
105.821,1.013
105.851,1.007
105.881,1.010
105.911,1.010
105.941,1.018
105.971,1.010
106.001,1.002
106.031,1.018
106.061,1.009
106.091,1.010
106.121,1.013
106.151,1.011
106.181,1.004
106.211,1.012
106.241,1.019
106.271,1.009
106.301,1.000
106.331,1.011
106.361,1.016
106.391,1.015
106.421,1.005
106.451,1.008
106.481,1.010
106.511,1.007
106.541,1.014
106.571,1.011
106.601,1.010
106.631,1.013
106.661,1.006
106.691,1.013
106.721,1.009
106.751,1.008
106.781,1.013
106.811,1.009
106.841,1.011
106.871,1.012
106.901,1.016
106.931,1.006
106.961,1.008
106.991,1.012
107.021,1.009
107.051,1.010
107.081,1.005
107.111,1.008
107.141,1.015
107.171,1.010
107.201,1.012
107.231,1.012
107.261,1.004
107.291,1.014
107.321,1.014
107.351,1.010
107.381,1.009
107.411,1.005
107.441,1.013
107.471,1.009
