df_hash,22ZHK4.724P3P
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.YWVP
person_label,V66
date_time_start,2025-10-31_17-05-59.075000_+03
date_time_start_unix,1761915959.075
date_time_end,2025-10-31_17-14-45.320000_+03
length_difference_noticed,no

time,acc_mag
53.087,1.025
53.117,1.029
53.147,1.033
53.177,1.024
53.207,1.028
53.237,1.027
53.267,1.033
53.297,1.026
53.327,1.022
53.357,1.029
53.387,1.029
53.417,1.031
53.447,1.028
53.477,1.026
53.507,1.024
53.537,1.029
53.567,1.024
53.597,1.025
53.627,1.028
53.657,1.029
53.687,1.033
53.717,1.030
53.747,1.029
53.777,1.029
53.807,1.026
53.837,1.027
53.867,1.025
53.897,1.026
53.927,1.024
53.957,1.031
53.987,1.026
54.017,1.028
54.047,1.025
54.077,1.027
54.107,1.027
54.137,1.030
54.167,1.025
54.197,1.031
54.227,1.031
54.257,1.032
54.287,1.025
54.317,1.027
54.347,1.028
54.377,1.029
54.407,1.035
54.437,1.027
54.467,1.027
54.497,1.028
54.527,1.028
54.557,1.031
54.587,1.026
54.617,1.025
54.647,1.025
54.677,1.031
54.707,1.027
54.737,1.027
54.767,1.025
54.797,1.025
54.827,1.028
54.857,1.026
54.887,1.029
54.917,1.028
54.947,1.030
54.977,1.023
55.007,1.027
55.037,1.024
55.067,1.028
55.097,1.028
55.127,1.031
55.157,1.033
55.187,1.026
55.217,1.026
55.247,1.029
55.277,1.032
55.307,1.027
55.337,1.029
55.367,1.029
55.397,1.028
55.427,1.029
55.457,1.026
55.487,1.025
55.517,1.028
55.547,1.028
55.577,1.034
55.607,1.025
55.637,1.029
55.667,1.026
55.697,1.025
55.727,1.026
55.757,1.025
55.787,1.032
55.817,1.028
55.847,1.031
55.877,1.032
55.907,1.028
55.937,1.028
55.967,1.026
55.997,1.023
56.027,1.028
56.057,1.029
56.087,1.030
56.117,1.030
56.147,1.028
56.177,1.025
56.207,1.027
56.237,1.025
56.267,1.032
56.297,1.029
56.327,1.032
56.357,1.031
56.387,1.032
56.417,1.030
56.447,1.028
56.477,1.026
56.507,1.023
56.537,1.030
56.567,1.031
56.597,1.027
56.627,1.029
56.657,1.031
56.687,1.027
56.717,1.024
56.747,1.026
56.777,1.024
56.807,1.032
56.837,1.031
56.867,1.028
56.897,1.026
56.927,1.026
56.957,1.023
56.987,1.027
57.017,1.031
57.047,1.028
57.077,1.030
57.107,1.028
57.137,1.029
57.167,1.029
57.197,1.028
57.227,1.025
57.257,1.021
57.287,1.032
57.317,1.030
57.347,1.028
57.377,1.029
57.407,1.027
57.437,1.025
57.467,1.026
57.497,1.026
57.527,1.028
57.557,1.029
57.587,1.028
57.617,1.025
57.647,1.027
57.677,1.028
57.707,1.027
57.737,1.025
57.767,1.026
57.797,1.024
57.827,1.026
57.857,1.028
57.887,1.021
57.917,1.021
57.947,1.021
57.977,1.029
58.007,1.030
58.037,1.041
58.067,1.042
58.097,1.034
58.127,1.027
58.157,1.021
58.187,1.025
58.217,1.032
58.247,1.029
58.277,1.027
58.307,1.027
58.337,1.024
58.367,1.025
58.397,1.030
58.427,1.029
58.457,1.030
58.487,1.028
58.517,1.030
58.547,1.028
58.577,1.022
58.607,1.025
58.637,1.031
58.667,1.028
58.697,1.028
58.727,1.027
58.757,1.025
58.787,1.029
58.817,1.026
58.847,1.027
58.877,1.027
58.907,1.033
58.937,1.029
58.967,1.026
58.997,1.026
59.027,1.028
59.057,1.025
59.087,1.033
59.117,1.026
59.147,1.031
59.177,1.028
59.207,1.030
59.237,1.031
59.267,1.028
59.297,1.033
59.327,1.029
59.357,1.029
59.387,1.029
59.417,1.033
59.447,1.026
59.477,1.024
59.507,1.023
59.537,1.029
59.567,1.033
59.597,1.034
59.627,1.027
59.657,1.027
59.687,1.028
59.717,1.028
59.747,1.027
59.777,1.026
59.807,1.029
59.837,1.036
59.867,1.038
59.897,1.034
59.927,1.027
59.957,1.032
59.987,1.029
60.017,1.028
60.047,1.029
60.077,1.026
60.107,1.024
60.137,1.024
60.167,1.027
60.197,1.024
60.227,1.028
60.257,1.026
60.287,1.031
60.317,1.028
60.347,1.028
60.377,1.027
60.407,1.029
60.437,1.031
60.467,1.028
60.497,1.033
60.527,1.033
60.557,1.032
60.587,1.033
60.617,1.030
60.647,1.022
60.677,1.031
60.707,1.031
60.737,1.028
60.767,1.028
60.797,1.025
60.827,1.024
60.857,1.026
60.887,1.026
60.917,1.029
60.947,1.028
60.977,1.029
61.007,1.027
61.037,1.031
61.067,1.028
61.097,1.025
61.127,1.028
61.157,1.031
61.187,1.029
61.217,1.025
61.247,1.031
61.277,1.031
61.307,1.033
61.337,1.030
61.367,1.029
61.397,1.027
61.427,1.024
61.457,1.031
61.487,1.030
61.517,1.032
61.547,1.026
61.577,1.027
61.607,1.030
61.637,1.025
61.667,1.025
61.697,1.029
61.727,1.028
61.757,1.030
61.787,1.029
61.817,1.027
61.847,1.027
61.877,1.037
61.907,1.033
61.937,1.027
61.967,1.023
61.997,1.023
62.027,1.028
62.057,1.031
62.087,1.033
62.117,1.032
62.147,1.037
62.177,1.034
62.207,1.033
62.237,1.026
62.267,1.022
62.297,1.021
62.327,1.021
62.357,1.021
62.387,1.028
62.417,1.025
62.447,1.026
62.477,1.027
62.507,1.030
62.537,1.032
62.567,1.027
62.597,1.026
62.627,1.027
62.657,1.025
62.687,1.026
62.717,1.021
62.747,1.027
62.777,1.030
62.807,1.030
62.837,1.031
62.867,1.030
62.897,1.024
62.927,1.028
62.957,1.031
62.987,1.029
63.017,1.027
63.047,1.029
63.077,1.029
63.107,1.031
63.137,1.030
63.167,1.027
63.197,1.024
63.227,1.026
63.257,1.025
63.287,1.027
63.317,1.024
63.347,1.024
63.377,1.030
63.407,1.030
63.437,1.031
63.467,1.030
63.497,1.027
63.527,1.027
63.557,1.025
63.587,1.027
63.617,1.024
63.647,1.035
63.677,1.034
63.707,1.031
63.737,1.032
63.767,1.027
63.797,1.029
63.827,1.030
63.857,1.031
63.887,1.024
63.917,1.032
63.947,1.028
63.977,1.028
64.007,1.031
64.037,1.027
64.067,1.025
64.097,1.025
64.127,1.028
64.157,1.028
64.187,1.025
64.217,1.026
64.247,1.029
64.277,1.026
64.307,1.025
64.337,1.025
64.367,1.034
64.397,1.036
64.427,1.032
64.457,1.033
64.487,1.028
64.517,1.021
64.547,1.025
64.577,1.029
64.607,1.031
64.637,1.038
64.667,1.036
64.697,1.032
64.727,1.033
64.757,1.028
64.787,1.024
64.817,1.026
64.847,1.024
64.877,1.023
64.907,1.025
64.937,1.031
64.967,1.027
64.997,1.031
65.027,1.029
65.057,1.033
65.087,1.026
65.117,1.030
65.147,1.029
65.177,1.031
65.207,1.032
65.237,1.030
65.267,1.030
65.297,1.030
65.327,1.031
65.357,1.025
65.387,1.029
65.417,1.031
65.447,1.029
65.477,1.030
65.507,1.027
65.537,1.029
65.567,1.024
65.597,1.028
65.627,1.030
65.657,1.028
65.687,1.028
65.717,1.030
65.747,1.031
65.777,1.029
65.807,1.028
65.837,1.024
65.867,1.022
65.897,1.036
65.927,1.032
65.957,1.028
65.987,1.029
66.017,1.032
66.047,1.031
66.077,1.031
66.107,1.024
66.137,1.025
66.167,1.027
66.197,1.029
66.227,1.030
66.257,1.027
66.287,1.027
66.317,1.028
66.347,1.030
66.377,1.031
66.407,1.030
66.437,1.024
66.467,1.031
66.497,1.028
66.527,1.029
66.557,1.030
66.587,1.029
66.617,1.026
66.647,1.025
66.677,1.033
66.707,1.028
66.737,1.029
66.767,1.029
66.797,1.028
66.827,1.030
66.857,1.030
66.887,1.030
66.917,1.029
66.947,1.029
66.977,1.027
67.007,1.030
67.037,1.028
67.067,1.026
67.097,1.029
67.127,1.027
67.157,1.025
67.187,1.030
67.217,1.032
67.247,1.030
67.277,1.029
67.307,1.022
67.337,1.039
67.367,1.035
67.397,1.029
67.427,1.024
67.457,1.024
67.487,1.029
67.517,1.030
67.547,1.028
67.577,1.026
67.607,1.028
67.637,1.034
67.667,1.031
67.697,1.029
67.727,1.026
67.757,1.022
67.787,1.028
67.817,1.023
67.847,1.027
67.877,1.027
67.907,1.031
67.937,1.030
67.967,1.030
67.997,1.030
68.027,1.029
68.057,1.026
68.087,1.036
68.117,1.033
68.147,1.030
68.177,1.031
68.207,1.027
68.237,1.033
68.267,1.031
68.297,1.032
68.327,1.018
68.357,1.026
68.387,1.028
68.417,1.030
68.447,1.029
68.477,1.027
68.507,1.033
68.537,1.031
68.567,1.030
68.597,1.027
68.627,1.029
68.657,1.026
68.687,1.027
68.717,1.025
68.747,1.028
68.777,1.037
68.807,1.034
68.837,1.031
68.867,1.029
68.897,1.028
68.927,1.024
68.957,1.031
68.987,1.028
69.017,1.029
69.047,1.028
69.077,1.028
69.107,1.032
69.137,1.023
69.167,1.026
69.197,1.028
69.227,1.031
69.257,1.029
69.287,1.031
69.317,1.032
69.347,1.027
69.377,1.036
69.407,1.030
69.437,1.031
69.467,1.028
69.497,1.035
69.527,1.037
69.557,1.029
69.587,1.033
69.617,1.026
69.647,1.028
69.677,1.029
69.707,1.021
69.737,1.022
69.767,1.025
69.797,1.031
69.827,1.029
69.857,1.027
69.887,1.028
69.917,1.026
69.947,1.027
69.977,1.030
70.007,1.029
70.037,1.031
70.067,1.029
70.097,1.033
70.127,1.035
70.157,1.034
70.187,1.030
70.217,1.029
70.247,1.024
70.277,1.030
70.307,1.031
70.337,1.030
70.367,1.032
70.397,1.030
70.427,1.028
70.457,1.030
70.487,1.027
70.517,1.026
70.547,1.027
70.577,1.030
70.607,1.032
70.637,1.030
70.667,1.029
70.697,1.028
70.727,1.031
70.757,1.029
70.787,1.030
70.817,1.029
70.847,1.026
70.877,1.031
70.907,1.030
70.937,1.030
70.967,1.029
70.997,1.026
71.027,1.028
71.057,1.027
71.087,1.028
71.117,1.034
71.147,1.029
71.177,1.030
71.207,1.029
71.237,1.031
71.267,1.030
71.297,1.027
71.327,1.028
71.357,1.026
71.387,1.033
71.417,1.034
71.447,1.035
71.477,1.029
71.507,1.027
71.537,1.029
71.567,1.029
71.597,1.030
71.627,1.025
71.657,1.030
71.687,1.033
71.717,1.033
71.747,1.033
71.777,1.026
71.807,1.027
71.837,1.026
71.867,1.033
71.897,1.034
71.927,1.027
71.957,1.025
71.987,1.027
72.017,1.031
72.047,1.035
72.077,1.035
72.107,1.027
72.137,1.027
72.167,1.026
72.197,1.030
72.227,1.029
72.257,1.026
72.287,1.028
72.317,1.032
72.347,1.035
72.377,1.029
72.407,1.027
72.437,1.031
72.467,1.034
72.497,1.032
72.527,1.026
72.557,1.023
72.587,1.028
72.617,1.036
72.647,1.032
72.677,1.028
72.707,1.024
72.737,1.028
72.767,1.028
72.797,1.032
72.827,1.029
72.857,1.030
72.887,1.032
72.917,1.029
72.947,1.029
72.977,1.032
73.007,1.029
73.037,1.030
73.067,1.028
73.097,1.033
73.127,1.029
73.157,1.029
73.187,1.030
73.217,1.026
73.247,1.026
73.277,1.028
73.307,1.036
73.337,1.031
73.367,1.025
73.397,1.028
73.427,1.027
73.457,1.028
73.487,1.033
73.517,1.029
73.547,1.025
73.577,1.028
73.607,1.030
73.637,1.028
73.667,1.029
73.697,1.026
73.727,1.027
73.757,1.028
73.787,1.028
73.817,1.029
73.847,1.029
73.877,1.030
73.907,1.030
73.937,1.025
73.967,1.029
73.997,1.032
74.027,1.028
74.057,1.029
74.087,1.030
74.117,1.030
74.147,1.030
74.177,1.031
74.207,1.029
74.237,1.029
74.267,1.031
74.297,1.031
74.327,1.026
74.357,1.025
74.387,1.026
74.417,1.029
74.447,1.032
74.477,1.024
74.507,1.033
74.537,1.030
74.567,1.034
74.597,1.030
74.627,1.029
74.657,1.030
74.687,1.029
74.717,1.032
74.747,1.031
74.777,1.033
74.807,1.030
74.837,1.031
74.867,1.030
74.897,1.025
74.927,1.026
74.957,1.027
74.987,1.032
75.017,1.028
75.047,1.032
75.077,1.029
75.107,1.025
75.137,1.028
75.167,1.030
75.197,1.026
75.227,1.028
75.257,1.030
75.287,1.034
75.317,1.032
75.347,1.035
75.377,1.029
75.407,1.029
75.437,1.023
75.467,1.031
75.497,1.029
75.527,1.033
75.557,1.035
75.587,1.035
75.617,1.027
75.647,1.029
75.677,1.033
75.707,1.027
75.737,1.035
75.767,1.032
75.797,1.030
75.827,1.031
75.857,1.026
75.887,1.026
75.917,1.030
75.947,1.029
75.977,1.030
76.007,1.029
76.037,1.031
76.067,1.035
76.097,1.035
76.127,1.033
76.157,1.028
76.187,1.029
76.217,1.024
76.247,1.030
76.277,1.032
76.307,1.029
76.337,1.032
76.367,1.033
76.397,1.027
76.427,1.027
76.457,1.029
76.487,1.026
76.517,1.028
76.547,1.036
76.577,1.033
76.607,1.028
76.637,1.029
76.667,1.029
76.697,1.030
76.727,1.030
76.757,1.032
76.787,1.029
76.817,1.028
76.847,1.029
76.877,1.031
76.907,1.033
76.937,1.036
76.967,1.026
76.997,1.028
77.027,1.036
77.057,1.033
77.087,1.031
77.117,1.031
77.147,1.029
77.177,1.027
77.207,1.028
77.237,1.033
77.267,1.029
77.297,1.031
77.327,1.033
77.357,1.033
77.387,1.028
77.417,1.029
77.447,1.029
77.477,1.028
77.507,1.029
77.537,1.026
77.567,1.028
77.597,1.030
77.627,1.034
77.657,1.029
77.687,1.030
77.717,1.025
77.747,1.035
77.777,1.032
77.807,1.031
77.837,1.034
77.867,1.028
77.897,1.029
77.927,1.031
77.957,1.030
77.987,1.028
78.017,1.033
78.047,1.032
78.077,1.030
78.107,1.028
78.137,1.025
78.167,1.028
78.197,1.028
78.227,1.034
78.257,1.031
78.287,1.032
78.317,1.030
78.347,1.030
78.377,1.029
78.407,1.026
78.437,1.035
78.467,1.030
78.497,1.029
78.527,1.031
78.557,1.029
78.587,1.027
78.617,1.025
78.647,1.029
78.677,1.030
78.707,1.036
78.737,1.029
78.767,1.031
78.797,1.029
78.827,1.029
78.857,1.030
78.887,1.029
78.917,1.033
78.947,1.032
78.977,1.031
79.007,1.033
79.037,1.033
79.067,1.033
79.097,1.034
79.127,1.033
79.157,1.031
79.187,1.032
79.217,1.030
79.247,1.029
79.277,1.027
79.307,1.029
79.337,1.034
79.367,1.034
79.397,1.034
79.427,1.030
79.457,1.029
79.487,1.027
79.517,1.028
79.547,1.028
79.577,1.026
79.607,1.030
79.637,1.030
79.667,1.033
79.697,1.035
79.727,1.028
79.757,1.033
79.787,1.029
79.817,1.031
79.847,1.032
79.877,1.032
79.907,1.030
79.937,1.030
79.967,1.033
79.997,1.030
80.027,1.036
80.057,1.033
80.087,1.033
80.117,1.030
80.147,1.027
80.177,1.026
80.207,1.027
80.237,1.031
80.267,1.034
80.297,1.033
80.327,1.031
80.357,1.033
80.387,1.032
80.417,1.033
80.447,1.030
80.477,1.035
80.507,1.034
80.537,1.032
80.567,1.031
80.597,1.031
80.627,1.029
80.657,1.029
80.687,1.034
80.717,1.026
80.747,1.033
80.777,1.029
80.807,1.031
80.837,1.030
80.867,1.029
80.897,1.030
80.927,1.028
80.957,1.032
80.987,1.029
81.017,1.035
81.047,1.032
81.077,1.034
81.107,1.032
81.137,1.034
81.167,1.029
81.197,1.026
81.227,1.035
81.257,1.031
81.287,1.034
81.317,1.033
81.347,1.030
81.377,1.030
81.407,1.030
81.437,1.026
81.467,1.030
81.497,1.032
81.527,1.029
81.557,1.030
81.587,1.027
81.617,1.030
81.647,1.029
81.677,1.030
81.707,1.028
81.737,1.028
81.767,1.034
81.797,1.033
81.827,1.033
81.857,1.032
81.887,1.032
81.917,1.027
81.947,1.029
81.977,1.034
82.007,1.029
82.037,1.029
82.067,1.029
82.097,1.027
82.127,1.032
82.157,1.034
82.187,1.026
82.217,1.027
82.247,1.030
82.277,1.031
82.307,1.031
82.337,1.031
82.367,1.026
82.397,1.032
82.427,1.030
82.457,1.028
82.487,1.033
82.517,1.032
82.547,1.035
82.577,1.034
82.607,1.035
82.637,1.027
82.667,1.033
82.697,1.034
82.727,1.034
82.757,1.031
82.787,1.030
82.817,1.029
82.847,1.029
82.877,1.027
82.907,1.026
82.937,1.027
82.967,1.033
82.997,1.034
83.027,1.029
83.057,1.029
83.087,1.027
83.117,1.031
83.147,1.031
83.177,1.031
83.207,1.029
83.237,1.032
83.267,1.032
83.297,1.035
83.327,1.031
83.357,1.027
83.387,1.027
83.417,1.028
83.447,1.035
83.477,1.039
83.507,1.032
83.537,1.033
83.567,1.032
83.597,1.029
83.627,1.025
83.657,1.028
83.687,1.026
83.717,1.029
83.747,1.029
83.777,1.033
83.807,1.028
83.837,1.031
83.867,1.029
83.897,1.032
83.927,1.030
83.957,1.027
83.987,1.029
84.017,1.030
84.047,1.031
84.077,1.032
84.107,1.032
84.137,1.033
84.167,1.037
84.197,1.034
84.227,1.031
84.257,1.026
84.287,1.033
84.317,1.035
84.347,1.033
84.377,1.032
84.407,1.027
84.437,1.033
84.467,1.032
84.497,1.035
84.527,1.029
84.557,1.033
84.587,1.033
84.617,1.030
84.647,1.029
84.677,1.025
84.707,1.029
84.737,1.030
84.767,1.032
84.797,1.031
84.827,1.031
84.857,1.030
84.887,1.034
84.917,1.036
84.947,1.033
84.977,1.030
85.007,1.028
85.037,1.034
85.067,1.029
85.097,1.031
85.127,1.035
85.157,1.032
85.187,1.034
85.217,1.030
85.247,1.028
85.277,1.028
85.307,1.029
85.337,1.026
85.367,1.029
85.397,1.030
85.427,1.036
85.457,1.033
85.487,1.031
85.517,1.030
85.547,1.032
85.577,1.030
85.607,1.031
85.637,1.029
85.667,1.025
85.697,1.034
85.727,1.035
85.757,1.034
85.787,1.034
85.817,1.032
85.847,1.024
85.877,1.030
85.907,1.036
85.937,1.029
85.967,1.027
85.997,1.027
86.027,1.029
86.057,1.032
86.087,1.030
86.117,1.027
86.147,1.028
86.177,1.033
86.207,1.029
86.237,1.028
86.267,1.028
86.297,1.029
86.327,1.029
86.357,1.032
86.387,1.024
86.417,1.031
86.447,1.032
86.477,1.031
86.507,1.029
86.537,1.034
86.567,1.029
86.597,1.035
86.627,1.037
86.657,1.033
86.687,1.031
86.717,1.028
86.747,1.030
86.777,1.030
86.807,1.025
86.837,1.030
86.867,1.031
86.897,1.031
86.927,1.030
86.957,1.030
86.987,1.029
87.017,1.028
87.047,1.030
87.077,1.031
87.107,1.034
87.137,1.033
87.167,1.035
87.197,1.035
87.227,1.034
87.257,1.027
87.287,1.028
87.317,1.032
87.347,1.032
87.377,1.032
87.407,1.034
87.437,1.031
87.467,1.030
87.497,1.030
87.527,1.032
87.557,1.027
87.587,1.031
87.617,1.031
87.647,1.031
87.677,1.030
87.707,1.031
87.737,1.029
87.767,1.031
87.797,1.028
87.827,1.030
87.857,1.034
87.887,1.033
87.917,1.031
87.947,1.033
87.977,1.031
88.007,1.029
88.037,1.035
88.067,1.029
88.097,1.033
88.127,1.029
88.157,1.030
88.187,1.030
88.217,1.027
88.247,1.026
88.277,1.025
88.307,1.035
88.337,1.032
88.367,1.033
88.397,1.029
88.427,1.031
88.457,1.028
88.487,1.032
88.517,1.032
88.547,1.032
88.577,1.029
88.607,1.034
88.637,1.036
88.667,1.033
88.697,1.031
88.727,1.028
88.757,1.034
88.787,1.032
88.817,1.029
88.847,1.031
88.877,1.030
88.907,1.029
88.937,1.029
88.967,1.030
88.997,1.028
89.027,1.036
89.057,1.036
89.087,1.033
89.117,1.030
89.147,1.030
89.177,1.031
89.207,1.033
89.237,1.032
89.267,1.029
89.297,1.028
89.327,1.030
89.357,1.031
89.387,1.035
89.417,1.029
89.447,1.030
89.477,1.026
89.507,1.036
89.537,1.035
89.567,1.030
89.597,1.029
89.627,1.028
89.657,1.030
89.687,1.032
89.717,1.030
89.747,1.030
89.777,1.034
89.807,1.033
89.837,1.029
89.867,1.028
89.897,1.025
89.927,1.027
89.957,1.032
89.987,1.030
90.017,1.034
90.047,1.032
90.077,1.030
90.107,1.033
90.137,1.028
90.167,1.025
90.197,1.028
90.227,1.038
90.257,1.034
90.287,1.033
90.317,1.033
90.347,1.028
90.377,1.031
90.407,1.026
90.437,1.024
90.467,1.027
90.497,1.032
90.527,1.030
90.557,1.029
90.587,1.029
90.617,1.025
90.647,1.025
90.677,1.030
90.707,1.032
90.737,1.035
90.767,1.035
90.797,1.029
90.827,1.032
90.857,1.026
90.887,1.036
90.917,1.032
90.947,1.028
90.977,1.030
91.007,1.027
91.037,1.030
91.067,1.034
91.097,1.032
91.127,1.032
91.157,1.029
91.187,1.027
91.217,1.029
91.247,1.028
91.277,1.027
91.307,1.030
91.337,1.029
91.367,1.030
91.397,1.030
91.427,1.032
91.457,1.033
91.487,1.032
91.517,1.033
91.547,1.027
91.577,1.035
91.607,1.035
91.637,1.030
91.667,1.032
91.697,1.032
91.727,1.029
91.757,1.031
91.787,1.033
91.817,1.026
91.847,1.031
91.877,1.031
91.907,1.031
91.937,1.030
91.967,1.031
91.997,1.032
92.027,1.029
92.057,1.030
92.087,1.035
92.117,1.029
92.147,1.032
92.177,1.037
92.207,1.036
92.237,1.032
92.267,1.030
92.297,1.036
92.327,1.032
92.357,1.033
92.387,1.033
92.417,1.032
92.447,1.028
92.477,1.032
92.507,1.037
92.537,1.029
92.567,1.036
92.597,1.031
92.627,1.033
92.657,1.026
92.687,1.028
92.717,1.028
92.747,1.029
92.777,1.031
92.807,1.030
92.837,1.031
92.867,1.034
92.897,1.035
92.927,1.039
92.957,1.033
92.987,1.033
93.017,1.028
93.047,1.025
93.077,1.034
93.107,1.031
93.137,1.028
93.167,1.030
93.197,1.031
93.227,1.029
93.257,1.032
93.287,1.030
93.317,1.028
93.347,1.031
93.377,1.034
93.407,1.032
93.437,1.029
93.467,1.029
93.497,1.030
93.527,1.035
93.557,1.031
93.587,1.033
93.617,1.029
93.647,1.034
93.677,1.034
93.707,1.034
93.737,1.032
93.767,1.027
93.797,1.027
93.827,1.031
93.857,1.035
93.887,1.036
93.917,1.031
93.947,1.035
93.977,1.033
94.007,1.029
94.037,1.030
94.067,1.030
94.097,1.028
94.127,1.034
94.157,1.032
94.187,1.034
94.217,1.034
94.247,1.030
94.277,1.034
94.307,1.037
94.337,1.024
94.367,1.025
94.397,1.036
94.427,1.039
94.457,1.036
94.487,1.029
94.517,1.018
94.547,1.026
94.577,1.023
94.607,1.038
94.637,1.036
94.667,1.030
94.697,1.028
94.727,1.028
94.757,1.040
94.787,1.050
94.817,1.045
94.847,1.029
94.877,1.026
94.907,1.024
94.937,1.027
94.967,1.020
94.997,1.019
95.027,1.023
95.057,1.027
95.087,1.030
95.117,1.039
95.147,1.036
95.177,1.039
95.207,1.031
95.237,1.026
95.267,1.023
95.297,1.031
95.327,1.031
95.357,1.027
95.387,1.033
95.417,1.033
95.447,1.031
95.477,1.030
95.507,1.025
95.537,1.029
95.567,1.032
95.597,1.036
95.627,1.030
95.657,1.028
95.687,1.027
95.717,1.027
95.747,1.034
95.777,1.029
95.807,1.035
95.837,1.033
95.867,1.034
95.897,1.032
95.927,1.031
95.957,1.026
95.987,1.034
96.017,1.033
96.047,1.028
96.077,1.028
96.107,1.031
96.137,1.028
96.167,1.028
96.197,1.028
96.227,1.030
96.257,1.030
96.287,1.033
96.317,1.032
96.347,1.024
96.377,1.023
96.407,1.019
96.437,1.026
96.467,1.034
96.497,1.038
96.527,1.042
96.557,1.042
96.587,1.037
96.617,1.028
96.647,1.026
96.677,1.024
96.707,1.032
96.737,1.035
96.767,1.035
96.797,1.035
96.827,1.031
96.857,1.032
96.887,1.030
96.917,1.033
96.947,1.026
96.977,1.029
97.007,1.029
97.037,1.031
97.067,1.029
97.097,1.028
97.127,1.031
97.157,1.029
97.187,1.030
97.217,1.030
97.247,1.030
97.277,1.030
97.307,1.031
97.337,1.036
97.367,1.032
97.397,1.032
97.427,1.025
97.457,1.033
97.487,1.034
97.517,1.038
97.547,1.035
97.577,1.028
97.607,1.029
97.637,1.026
97.667,1.035
97.697,1.031
97.727,1.034
97.757,1.030
97.787,1.032
97.817,1.026
97.847,1.032
97.877,1.031
97.907,1.029
97.937,1.031
97.967,1.032
97.997,1.028
98.027,1.033
98.057,1.034
98.087,1.035
98.117,1.032
98.147,1.035
98.177,1.032
98.207,1.027
98.237,1.036
98.267,1.034
98.297,1.030
98.327,1.030
98.357,1.028
98.387,1.029
98.417,1.035
98.447,1.034
98.477,1.032
98.507,1.035
98.537,1.035
98.567,1.028
98.597,1.029
98.627,1.026
98.657,1.027
98.687,1.034
98.717,1.030
98.747,1.031
98.777,1.030
98.807,1.033
98.837,1.033
98.867,1.034
98.897,1.025
98.927,1.028
98.957,1.029
98.987,1.037
99.017,1.032
99.047,1.029
99.077,1.033
99.107,1.030
99.137,1.029
99.167,1.033
99.197,1.029
99.227,1.028
99.257,1.030
99.287,1.031
99.317,1.032
99.347,1.027
99.377,1.028
99.407,1.028
99.437,1.027
99.467,1.028
99.497,1.032
99.527,1.029
99.557,1.032
99.587,1.035
99.617,1.028
99.647,1.031
99.677,1.030
99.707,1.035
99.737,1.034
99.767,1.030
99.797,1.035
99.827,1.031
99.857,1.031
99.887,1.032
99.917,1.033
99.947,1.028
99.977,1.034
100.007,1.031
100.037,1.026
100.067,1.029
100.097,1.027
100.127,1.026
100.157,1.030
100.187,1.030
100.217,1.030
100.247,1.030
100.277,1.033
100.307,1.034
100.337,1.037
100.367,1.033
100.397,1.031
100.427,1.033
100.457,1.033
100.487,1.039
100.517,1.036
100.547,1.028
100.577,1.026
100.607,1.026
100.637,1.025
100.667,1.030
100.697,1.032
100.727,1.031
100.757,1.033
100.787,1.031
100.817,1.028
100.847,1.030
100.877,1.030
100.907,1.030
100.937,1.032
100.967,1.032
100.997,1.035
101.027,1.036
101.057,1.034
101.087,1.033
101.117,1.024
101.147,1.033
101.177,1.034
101.207,1.034
101.237,1.031
101.267,1.032
101.297,1.028
101.327,1.030
101.357,1.025
101.387,1.029
101.417,1.029
101.447,1.033
101.477,1.031
101.507,1.028
101.537,1.032
101.567,1.028
101.597,1.029
101.627,1.030
101.657,1.030
101.687,1.029
101.717,1.032
101.747,1.034
101.777,1.029
101.807,1.032
101.837,1.028
101.867,1.029
101.897,1.037
101.927,1.032
101.957,1.030
101.987,1.028
102.017,1.033
102.047,1.029
102.077,1.028
102.107,1.028
102.137,1.030
102.167,1.034
102.197,1.034
102.227,1.030
102.257,1.032
102.287,1.028
102.317,1.023
102.347,1.025
102.377,1.023
102.407,1.021
102.437,1.033
102.467,1.043
102.497,1.046
102.527,1.034
102.557,1.030
102.587,1.028
102.617,1.036
102.647,1.033
102.677,1.031
102.707,1.029
102.737,1.028
102.767,1.030
102.797,1.027
102.827,1.027
102.857,1.032
102.887,1.031
102.917,1.028
102.947,1.034
102.977,1.027
103.007,1.027
103.037,1.031
103.067,1.031
103.097,1.031
103.127,1.030
103.157,1.032
103.187,1.031
103.217,1.031
103.247,1.031
103.277,1.031
103.307,1.035
103.337,1.031
103.367,1.033
103.397,1.031
103.427,1.029
103.457,1.029
103.487,1.023
103.517,1.024
103.547,1.027
103.577,1.032
103.607,1.033
103.637,1.030
103.667,1.029
103.697,1.028
103.727,1.033
103.757,1.033
103.787,1.031
103.817,1.030
103.847,1.032
103.877,1.031
103.907,1.033
103.937,1.030
103.967,1.033
103.997,1.034
104.027,1.029
104.057,1.032
104.087,1.031
104.117,1.027
104.147,1.029
104.177,1.034
104.207,1.026
104.237,1.032
104.267,1.033
104.297,1.034
104.327,1.029
104.357,1.025
104.387,1.024
104.417,1.031
104.447,1.030
104.477,1.032
104.507,1.030
104.537,1.032
104.567,1.032
104.597,1.032
104.627,1.032
104.657,1.033
104.687,1.032
104.717,1.032
104.747,1.032
104.777,1.029
104.807,1.033
104.837,1.033
104.867,1.032
104.897,1.032
104.927,1.032
104.957,1.034
