df_hash,22ZHK4.JVF6GR
409.217,1.075
409.247,1.061
409.277,1.076
409.307,1.076
409.337,1.077
409.367,1.070
409.397,1.062
409.427,1.059
409.457,1.062
409.487,1.055
409.517,1.064
409.547,1.071
409.577,1.070
409.607,1.070
409.637,1.073
409.667,1.068
409.697,1.068
409.727,1.065
409.757,1.067
409.787,1.078
409.817,1.067
409.847,1.061
409.877,1.062
409.907,1.062
409.937,1.068
409.967,1.061
409.997,1.058
410.027,1.066
410.057,1.067
410.087,1.075
410.117,1.082
410.147,1.083
410.177,1.089
410.207,1.080
410.237,1.088
410.267,1.065
410.297,1.043
410.327,1.061
410.357,1.090
410.387,1.067
410.417,1.071
410.447,1.065
410.477,1.074
410.507,1.104
410.537,1.073
410.567,1.065
410.597,1.063
410.627,1.067
410.657,1.066
410.687,1.082
410.717,1.080
410.747,1.083
410.777,1.074
410.807,1.062
410.837,1.065
410.867,1.084
410.897,1.093
410.927,1.105
410.957,1.090
410.987,1.076
411.017,1.065
411.047,1.065
411.077,1.061
411.107,1.051
411.137,1.047
411.167,1.045
411.197,1.055
411.227,1.045
411.257,1.052
411.287,1.061
411.317,1.054
411.347,1.064
411.377,1.054
411.407,1.047
411.437,1.050
411.467,1.041
411.497,1.064
411.527,1.067
411.557,1.064
411.587,1.058
411.617,1.051
411.647,1.050
411.677,1.037
411.707,1.047
411.737,1.045
411.767,1.057
411.797,1.046
411.827,1.049
411.857,1.062
411.887,1.055
411.917,1.050
411.947,1.041
411.977,1.063
412.007,1.068
412.037,1.068
412.067,1.050
412.097,1.052
412.127,1.050
412.157,1.054
412.187,1.048
412.217,1.062
412.247,1.062
412.277,1.052
412.307,1.054
412.337,1.073
412.367,1.062
412.397,1.080
412.427,1.084
412.457,1.065
412.487,1.082
412.517,1.069
412.547,1.076
412.577,1.084
412.607,1.081
412.637,1.069
412.667,1.068
412.697,1.070
412.727,1.057
412.757,1.069
412.787,1.069
412.817,1.063
412.847,1.083
412.877,1.078
412.907,1.070
412.937,1.084
412.967,1.081
412.997,1.070
413.027,1.063
413.057,1.062
413.087,1.058
413.117,1.041
413.147,1.060
413.177,1.069
413.207,1.064
413.237,1.075
413.267,1.076
413.297,1.078
413.327,1.071
413.357,1.062
413.387,1.079
413.417,1.072
413.447,1.053
413.477,1.065
413.507,1.062
413.537,1.057
413.567,1.071
413.597,1.078
413.627,1.081
413.657,1.074
413.687,1.066
413.717,1.076
413.747,1.064
413.777,1.064
413.807,1.090
413.837,1.082
413.867,1.078
413.897,1.100
413.927,1.070
413.957,1.053
413.987,1.066
414.017,1.063
414.047,1.055
414.077,1.069
414.107,1.065
414.137,1.063
414.167,1.069
414.197,1.062
414.227,1.066
414.257,1.068
414.287,1.061
414.317,1.064
414.347,1.071
414.377,1.062
414.407,1.063
414.437,1.066
414.467,1.066
414.497,1.061
414.527,1.073
414.557,1.072
414.587,1.069
414.617,1.069
414.647,1.065
414.677,1.065
414.707,1.074
414.737,1.073
414.767,1.059
414.797,1.070
414.827,1.070
414.857,1.066
414.887,1.068
414.917,1.062
414.947,1.062
414.977,1.068
415.007,1.066
415.037,1.060
415.067,1.069
415.097,1.066
415.127,1.065
415.157,1.074
415.187,1.067
415.217,1.071
415.247,1.063
415.277,1.066
415.307,1.069
415.337,1.069
415.367,1.066
415.397,1.068
415.427,1.063
415.457,1.066
415.487,1.063
415.517,1.069
415.547,1.067
415.577,1.067
415.607,1.071
415.637,1.062
415.667,1.070
415.697,1.072
415.727,1.065
415.757,1.067
415.787,1.067
415.817,1.066
415.847,1.066
415.877,1.067
415.907,1.069
415.937,1.067
415.967,1.071
415.997,1.072
416.027,1.059
416.057,1.063
416.087,1.065
416.117,1.062
416.147,1.072
416.177,1.074
416.207,1.067
416.237,1.070
416.267,1.069
416.297,1.065
416.327,1.066
416.357,1.065
416.387,1.063
416.417,1.066
416.447,1.067
416.477,1.063
416.507,1.066
416.537,1.070
416.567,1.070
416.597,1.070
416.627,1.073
416.657,1.068
416.687,1.064
416.717,1.061
416.747,1.063
416.777,1.068
416.807,1.072
416.837,1.074
416.867,1.076
416.897,1.068
416.927,1.062
416.957,1.068
416.987,1.067
417.017,1.070
417.047,1.069
417.077,1.068
417.107,1.066
417.137,1.064
417.167,1.069
417.197,1.067
417.227,1.070
417.257,1.071
417.287,1.070
417.317,1.065
417.347,1.062
417.377,1.067
417.407,1.065
417.437,1.070
417.467,1.067
417.497,1.067
417.527,1.073
417.557,1.070
417.587,1.065
417.617,1.066
417.647,1.068
417.677,1.062
417.707,1.070
417.737,1.071
417.767,1.067
417.797,1.075
417.827,1.067
417.857,1.064
417.887,1.062
417.917,1.063
417.947,1.061
417.977,1.064
418.007,1.073
418.037,1.073
418.067,1.070
418.097,1.068
418.127,1.068
418.157,1.067
418.187,1.064
418.217,1.067
418.247,1.071
418.277,1.062
418.307,1.061
418.337,1.069
418.367,1.072
418.397,1.078
418.427,1.066
418.457,1.064
418.487,1.069
418.517,1.071
418.547,1.071
418.577,1.064
418.607,1.071
418.637,1.072
418.667,1.072
418.697,1.065
418.727,1.066
418.757,1.072
418.787,1.068
418.817,1.068
418.847,1.069
418.877,1.064
418.907,1.066
418.937,1.062
418.967,1.075
418.997,1.075
419.027,1.074
419.057,1.070
419.087,1.060
419.117,1.068
419.147,1.065
419.177,1.065
419.207,1.069
419.237,1.067
419.267,1.070
419.297,1.072
419.327,1.071
419.357,1.070
419.387,1.071
419.417,1.066
419.447,1.064
419.477,1.072
419.507,1.065
419.537,1.062
419.567,1.065
419.597,1.070
419.627,1.069
419.657,1.066
419.687,1.066
419.717,1.064
419.747,1.065
419.777,1.061
419.807,1.069
419.837,1.062
419.867,1.071
419.897,1.072
419.927,1.071
419.957,1.066
419.987,1.065
420.017,1.067
420.047,1.066
420.077,1.067
420.107,1.069
420.137,1.076
420.167,1.078
420.197,1.060
420.227,1.053
420.257,1.062
420.287,1.057
420.317,1.066
420.347,1.082
420.377,1.071
420.407,1.063
420.437,1.062
420.467,1.072
420.497,1.068
420.527,1.071
420.557,1.068
420.587,1.070
420.617,1.072
420.647,1.067
420.677,1.073
420.707,1.066
420.737,1.060
420.767,1.067
420.797,1.072
420.827,1.073
420.857,1.069
420.887,1.068
420.917,1.070
420.947,1.073
420.977,1.061
421.007,1.077
421.037,1.073
421.067,1.076
421.097,1.083
421.127,1.089
421.157,1.091
421.187,1.081
421.217,1.055
421.247,1.045
421.277,1.040
421.307,1.037
421.337,1.056
421.367,1.083
421.397,1.088
421.427,1.080
421.457,1.078
421.487,1.065
421.517,1.066
421.547,1.063
421.577,1.057
421.607,1.066
421.637,1.074
421.667,1.068
421.697,1.073
421.727,1.082
421.757,1.074
421.787,1.073
421.817,1.079
421.847,1.067
421.877,1.059
421.907,1.058
421.937,1.066
421.967,1.074
421.997,1.073
422.027,1.075
422.057,1.072
422.087,1.064
422.117,1.066
422.147,1.067
422.177,1.074
422.207,1.078
422.237,1.073
422.267,1.070
422.297,1.074
422.327,1.067
422.357,1.063
422.387,1.065
422.417,1.073
422.447,1.068
422.477,1.070
422.507,1.069
422.537,1.075
422.567,1.074
422.597,1.066
422.627,1.069
422.657,1.067
422.687,1.072
422.717,1.072
422.747,1.067
422.777,1.066
422.807,1.077
422.837,1.077
422.867,1.078
422.897,1.076
422.927,1.070
422.957,1.070
422.987,1.066
423.017,1.067
423.047,1.073
423.077,1.073
423.107,1.061
423.137,1.071
423.167,1.072
423.197,1.072
423.227,1.076
423.257,1.076
423.287,1.070
423.317,1.061
423.347,1.065
423.377,1.072
423.407,1.074
423.437,1.076
423.467,1.067
423.497,1.073
423.527,1.072
423.557,1.075
423.587,1.069
423.617,1.070
423.647,1.073
423.677,1.077
423.707,1.066
423.737,1.074
423.767,1.078
423.797,1.073
423.827,1.073
423.857,1.081
423.887,1.080
423.917,1.081
423.947,1.089
423.977,1.093
424.007,1.099
424.037,1.098
424.067,1.098
424.097,1.087
424.127,1.089
424.157,1.085
424.187,1.084
424.217,1.084
424.247,1.070
424.277,1.075
424.307,1.072
424.337,1.065
424.367,1.079
424.397,1.081
424.427,1.053
424.457,1.051
424.487,1.058
424.517,1.046
424.547,1.062
424.577,1.053
424.607,1.071
424.637,1.084
424.667,1.066
424.697,1.068
424.727,1.069
424.757,1.073
424.787,1.067
424.817,1.060
424.847,1.044
424.877,1.053
424.907,1.059
424.937,1.053
424.967,1.051
424.997,1.050
425.027,1.056
425.057,1.061
425.087,1.069
425.117,1.074
425.147,1.067
425.177,1.053
425.207,1.050
425.237,1.065
425.267,1.056
425.297,1.053
425.327,1.056
425.357,1.060
425.387,1.053
425.417,1.055
425.447,1.057
425.477,1.040
425.507,1.050
425.537,1.043
425.567,1.045
425.597,1.042
425.627,1.046
425.657,1.041
425.687,1.062
425.717,1.053
425.747,1.054
425.777,1.062
425.807,1.050
425.837,1.049
425.867,1.039
425.897,1.037
425.927,1.055
425.957,1.049
425.987,1.048
426.017,1.071
426.047,1.077
426.077,1.087
426.107,1.090
426.137,1.076
426.167,1.080
426.197,1.087
426.227,1.080
426.257,1.075
426.287,1.077
426.317,1.071
426.347,1.087
426.377,1.108
426.407,1.097
426.437,1.111
426.467,1.131
426.497,1.134
426.527,1.127
426.557,1.103
426.587,1.075
426.617,1.083
426.647,1.087
426.677,1.077
426.707,1.068
426.737,1.083
426.767,1.079
426.797,1.066
426.827,1.062
426.857,1.069
426.887,1.050
426.917,1.052
426.947,1.054
426.977,1.050
427.007,1.056
427.037,1.067
427.067,1.066
427.097,1.064
427.127,1.052
427.157,1.021
427.187,1.028
427.217,1.038
427.247,1.042
427.277,1.029
427.307,1.021
427.337,1.031
427.367,1.052
427.397,1.059
427.427,1.062
427.457,1.058
427.487,1.037
427.517,1.042
427.547,1.046
427.577,1.044
427.607,1.052
427.637,1.057
427.667,1.060
427.697,1.059
427.727,1.067
427.757,1.066
427.787,1.065
427.817,1.071
427.847,1.067
427.877,1.065
427.907,1.064
427.937,1.060
427.967,1.058
427.997,1.074
428.027,1.075
428.057,1.076
428.087,1.081
428.117,1.087
428.147,1.088
428.177,1.084
428.207,1.081
428.237,1.075
428.267,1.068
428.297,1.086
428.327,1.078
428.357,1.075
428.387,1.075
428.417,1.077
428.447,1.071
428.477,1.075
428.507,1.076
428.537,1.079
428.567,1.086
428.597,1.078
428.627,1.075
428.657,1.074
428.687,1.069
428.717,1.069
428.747,1.066
428.777,1.074
428.807,1.071
428.837,1.071
428.867,1.074
428.897,1.069
428.927,1.062
428.957,1.068
428.987,1.064
429.017,1.062
429.047,1.060
429.077,1.064
429.107,1.067
429.137,1.066
429.167,1.070
429.197,1.068
429.227,1.062
429.257,1.066
429.287,1.067
429.317,1.072
429.347,1.065
429.377,1.059
429.407,1.080
429.437,1.078
429.467,1.069
429.497,1.068
429.527,1.063
429.557,1.072
429.587,1.072
429.617,1.072
429.647,1.076
429.677,1.072
429.707,1.063
429.737,1.069
429.767,1.059
429.797,1.060
429.827,1.068
429.857,1.079
429.887,1.069
429.917,1.067
429.947,1.063
429.977,1.065
430.007,1.062
430.037,1.062
430.067,1.069
430.097,1.068
430.127,1.067
430.157,1.061
430.187,1.069
430.217,1.066
430.247,1.073
430.277,1.075
430.307,1.083
430.337,1.081
430.367,1.077
430.397,1.064
430.427,1.069
430.457,1.068
430.487,1.070
430.517,1.084
430.547,1.077
430.577,1.074
430.607,1.073
430.637,1.074
430.667,1.075
430.697,1.065
430.727,1.071
430.757,1.068
430.787,1.066
430.817,1.072
430.847,1.078
430.877,1.074
430.907,1.069
430.937,1.071
430.967,1.070
430.997,1.062
431.027,1.062
431.057,1.081
431.087,1.071
431.117,1.071
431.147,1.072
431.177,1.070
431.207,1.069
431.237,1.077
431.267,1.071
431.297,1.071
431.327,1.066
431.357,1.079
431.387,1.067
431.417,1.071
431.447,1.075
431.477,1.073
431.507,1.069
431.537,1.072
431.567,1.063
431.597,1.074
431.627,1.076
431.657,1.074
431.687,1.073
431.717,1.068
431.747,1.066
431.777,1.065
431.807,1.066
431.837,1.074
431.867,1.076
431.897,1.072
431.927,1.070
431.957,1.071
431.987,1.073
432.017,1.071
432.047,1.065
432.077,1.072
432.107,1.066
432.137,1.069
432.167,1.073
432.197,1.072
432.227,1.076
432.257,1.075
432.287,1.069
432.317,1.071
432.347,1.068
432.377,1.065
432.407,1.074
432.437,1.073
432.467,1.074
432.497,1.072
432.527,1.073
432.557,1.076
432.587,1.068
432.617,1.067
432.647,1.064
432.677,1.065
432.707,1.082
432.737,1.078
432.767,1.070
432.797,1.069
432.827,1.069
432.857,1.069
432.887,1.069
432.917,1.066
432.947,1.077
432.977,1.081
433.007,1.077
433.037,1.070
433.067,1.069
433.097,1.069
433.127,1.073
433.157,1.071
433.187,1.071
433.217,1.061
433.247,1.072
433.277,1.082
433.307,1.079
433.337,1.068
433.367,1.074
433.397,1.068
433.427,1.067
433.457,1.066
433.487,1.072
433.517,1.069
433.547,1.073
433.577,1.078
433.607,1.072
433.637,1.074
433.667,1.069
433.697,1.068
433.727,1.066
433.757,1.073
433.787,1.065
433.817,1.079
433.847,1.068
433.877,1.070
433.907,1.075
433.937,1.072
433.967,1.073
433.997,1.072
434.027,1.063
434.057,1.076
434.087,1.071
434.117,1.075
434.147,1.068
434.177,1.071
434.207,1.067
434.237,1.076
434.267,1.067
434.297,1.067
434.327,1.063
434.357,1.074
434.387,1.087
434.417,1.082
434.447,1.078
434.477,1.067
434.507,1.070
434.537,1.078
434.567,1.073
434.597,1.081
434.627,1.083
434.657,1.075
434.687,1.081
434.717,1.045
434.747,1.038
434.777,1.057
434.807,1.034
434.837,1.030
434.867,1.037
434.897,1.054
434.927,1.117
434.957,1.139
434.987,1.148
435.017,1.154
435.047,1.130
435.077,1.099
435.107,1.070
435.137,1.040
435.167,1.020
435.197,1.035
435.227,1.053
435.257,1.047
435.287,1.048
435.317,1.049
435.347,1.060
435.377,1.065
435.407,1.060
435.437,1.062
435.467,1.052
435.497,1.040
435.527,1.038
435.557,1.052
435.587,1.071
435.617,1.089
435.647,1.099
435.677,1.106
435.707,1.107
435.737,1.106
435.767,1.093
435.797,1.075
435.827,1.066
435.857,1.047
435.887,1.064
435.917,1.074
435.947,1.073
435.977,1.079
436.007,1.056
436.037,1.070
436.067,1.079
436.097,1.066
436.127,1.070
436.157,1.070
436.187,1.062
436.217,1.050
436.247,1.037
436.277,1.059
436.307,1.050
436.337,1.048
436.367,1.047
436.397,1.053
436.427,1.037
436.457,1.032
436.487,1.041
436.517,1.036
436.547,1.027
436.577,1.026
436.607,1.039
436.637,1.028
436.667,1.050
436.697,1.052
436.727,1.026
436.757,1.049
436.787,1.067
436.817,1.038
436.847,1.043
436.877,1.046
436.907,1.034
436.937,1.045
436.967,1.041
436.997,1.047
437.027,1.030
437.057,1.045
437.087,1.061
437.117,1.053
437.147,1.060
437.177,1.051
437.207,1.053
437.237,1.055
437.267,1.051
437.297,1.038
437.327,1.038
437.357,1.062
437.387,1.035
437.417,1.043
437.447,1.066
437.477,1.074
437.507,1.076
437.537,1.061
437.567,1.073
437.597,1.066
437.627,1.066
437.657,1.039
437.687,1.047
437.717,1.064
437.747,1.068
437.777,1.045
437.807,1.062
437.837,1.079
437.867,1.083
437.897,1.084
437.927,1.069
437.957,1.073
437.987,1.080
438.017,1.059
438.047,1.068
438.077,1.062
438.107,1.104
438.137,1.104
438.167,1.104
438.197,1.082
438.227,1.053
438.257,1.011
438.287,0.962
438.317,0.945
438.347,0.980
438.377,1.031
438.407,1.064
438.437,1.033
438.467,1.050
438.497,1.060
438.527,1.051
438.557,1.034
438.587,1.010
438.617,1.007
438.647,1.017
438.677,1.035
438.707,1.032
438.737,1.081
438.767,1.082
438.797,1.048
438.827,1.098
438.857,1.093
438.887,1.085
438.917,1.119
438.947,1.127
438.977,1.094
439.007,1.089
439.037,1.110
439.067,1.105
439.097,1.103
439.127,1.090
439.157,1.072
439.187,1.063
439.217,1.053
439.247,1.054
439.277,1.055
439.307,1.070
439.337,1.077
439.367,1.086
439.397,1.082
439.427,1.082
439.457,1.074
439.487,1.070
439.517,1.071
439.547,1.075
439.577,1.075
439.607,1.112
439.637,1.157
439.667,1.154
439.697,1.149
439.727,1.143
439.757,1.126
439.787,1.107
439.817,1.064
439.847,1.047
439.877,1.060
439.907,1.042
439.937,1.065
439.967,1.061
439.997,1.091
440.027,1.109
440.057,1.061
440.087,1.007
440.117,1.045
440.147,1.024
440.177,0.999
440.207,1.017
440.237,1.006
440.267,0.997
440.297,0.992
440.327,1.000
440.357,1.014
440.387,1.044
440.417,1.054
440.447,1.039
440.477,1.046
440.507,1.051
440.537,1.053
440.567,1.046
440.597,1.052
440.627,1.044
440.657,1.039
440.687,1.045
440.717,1.047
440.747,1.075
440.777,1.091
440.807,1.082
440.837,1.086
440.867,1.093
440.897,1.090
440.927,1.110
440.957,1.095
440.987,1.101
441.017,1.084
441.047,1.068
441.077,1.059
441.107,1.063
441.137,1.065
441.167,1.073
441.197,1.080
441.227,1.098
441.257,1.093
441.287,1.097
441.317,1.092
441.347,1.086
441.377,1.075
441.407,1.067
441.437,1.074
441.467,1.074
441.497,1.077
441.527,1.089
441.557,1.081
441.587,1.075
441.617,1.085
441.647,1.083
441.677,1.079
441.707,1.086
441.737,1.081
441.767,1.078
441.797,1.073
441.827,1.081
441.857,1.089
441.887,1.079
441.917,1.079
441.947,1.079
441.977,1.081
442.007,1.074
442.037,1.076
442.067,1.078
442.097,1.080
442.127,1.074
442.157,1.083
442.187,1.093
442.217,1.083
442.247,1.080
442.277,1.074
442.307,1.076
442.337,1.073
442.367,1.070
442.397,1.076
442.427,1.077
442.457,1.078
442.487,1.087
442.517,1.081
442.547,1.081
442.577,1.086
442.607,1.083
442.637,1.076
442.667,1.077
442.697,1.067
442.727,1.074
442.757,1.075
442.787,1.074
442.817,1.084
442.847,1.076
442.877,1.081
442.907,1.087
442.937,1.081
442.967,1.084
442.997,1.072
443.027,1.070
443.057,1.070
443.087,1.071
443.117,1.074
443.147,1.086
443.177,1.083
443.207,1.079
443.237,1.074
443.267,1.073
443.297,1.080
443.327,1.081
443.357,1.083
443.387,1.088
443.417,1.090
443.447,1.084
443.477,1.080
443.507,1.084
443.537,1.082
443.567,1.082
443.597,1.082
443.627,1.071
443.657,1.073
443.687,1.078
443.717,1.075
443.747,1.071
443.777,1.066
443.807,1.075
443.837,1.077
443.867,1.067
443.897,1.082
443.927,1.082
443.957,1.082
443.987,1.074
444.017,1.076
444.047,1.076
444.077,1.079
444.107,1.077
444.137,1.075
444.167,1.074
444.197,1.079
444.227,1.080
444.257,1.080
444.287,1.083
444.317,1.080
444.347,1.078
444.377,1.077
444.407,1.074
444.437,1.081
444.467,1.084
444.497,1.083
444.527,1.076
444.557,1.075
444.587,1.070
444.617,1.089
444.647,1.086
444.677,1.080
444.707,1.079
444.737,1.075
444.767,1.075
444.797,1.077
444.827,1.074
444.857,1.073
444.887,1.092
444.917,1.082
444.947,1.079
444.977,1.084
445.007,1.074
445.037,1.077
445.067,1.079
445.097,1.085
445.127,1.096
445.157,1.087
445.187,1.084
445.217,1.092
445.247,1.089
445.277,1.081
445.307,1.086
445.337,1.082
445.367,1.068
445.397,1.069
445.427,1.072
445.457,1.066
445.487,1.062
445.517,1.070
445.547,1.101
445.577,1.096
445.607,1.084
445.637,1.068
445.667,1.054
445.697,1.062
445.727,1.070
445.757,1.071
445.787,1.090
445.817,1.091
445.847,1.093
445.877,1.087
445.907,1.078
445.937,1.075
445.967,1.071
445.997,1.069
446.027,1.083
446.057,1.081
446.087,1.085
446.117,1.084
446.147,1.075
446.177,1.081
446.207,1.079
446.237,1.074
446.267,1.082
446.297,1.076
446.327,1.072
446.357,1.082
446.387,1.080
446.417,1.080
446.447,1.081
446.477,1.079
446.507,1.082
446.537,1.070
446.567,1.077
446.597,1.075
446.627,1.080
446.657,1.083
446.687,1.085
446.717,1.088
446.747,1.084
446.777,1.079
446.807,1.077
446.837,1.072
446.867,1.077
446.897,1.081
446.927,1.083
446.957,1.079
446.987,1.077
447.017,1.081
447.047,1.080
447.077,1.078
447.107,1.081
447.137,1.077
447.167,1.078
447.197,1.081
447.227,1.077
447.257,1.081
447.287,1.080
447.317,1.083
447.347,1.083
447.377,1.068
447.407,1.080
447.437,1.085
447.467,1.080
447.497,1.078
447.527,1.077
447.557,1.077
447.587,1.077
447.617,1.076
447.647,1.087
447.677,1.084
447.707,1.078
447.737,1.077
447.767,1.076
447.797,1.076
447.827,1.081
447.857,1.075
447.887,1.081
447.917,1.075
447.947,1.090
447.977,1.080
448.007,1.080
448.037,1.078
448.067,1.075
448.097,1.075
448.127,1.078
448.157,1.076
448.187,1.082
448.217,1.081
448.247,1.084
448.277,1.083
448.307,1.087
448.337,1.088
448.367,1.079
448.397,1.071
448.427,1.061
448.457,1.071
448.487,1.082
448.517,1.080
448.547,1.079
448.577,1.076
448.607,1.082
448.637,1.080
448.667,1.081
448.697,1.082
448.727,1.069
448.757,1.069
448.787,1.078
448.817,1.072
448.847,1.081
448.877,1.089
448.907,1.083
448.937,1.082
448.967,1.075
448.997,1.088
449.027,1.084
449.057,1.082
449.087,1.078
449.117,1.077
449.147,1.082
449.177,1.083
449.207,1.081
449.237,1.082
449.267,1.083
449.297,1.083
449.327,1.079
449.357,1.076
449.387,1.080
449.417,1.081
449.447,1.079
449.477,1.072
449.507,1.085
449.537,1.083
449.567,1.084
449.597,1.082
449.627,1.080
449.657,1.076
449.687,1.076
449.717,1.076
449.747,1.079
449.777,1.082
449.807,1.076
449.837,1.081
449.867,1.087
449.897,1.089
449.927,1.079
449.957,1.079
449.987,1.066
450.017,1.078
450.047,1.074
450.077,1.082
450.107,1.085
450.137,1.082
450.167,1.082
450.197,1.079
450.227,1.072
450.257,1.080
450.287,1.081
450.317,1.081
450.347,1.075
450.377,1.080
450.407,1.079
450.437,1.085
450.467,1.082
450.497,1.073
450.527,1.078
450.557,1.075
450.587,1.075
450.617,1.079
450.647,1.076
450.677,1.077
450.707,1.077
450.737,1.076
450.767,1.082
450.797,1.083
450.827,1.083
450.857,1.076
450.887,1.078
450.917,1.078
450.947,1.085
450.977,1.082
451.007,1.087
451.037,1.080
451.067,1.091
451.097,1.082
451.127,1.075
451.157,1.078
451.187,1.068
451.217,1.076
451.247,1.077
451.277,1.082
451.307,1.079
451.337,1.077
451.367,1.084
451.397,1.083
451.427,1.084
451.457,1.085
451.487,1.083
451.517,1.079
451.547,1.070
451.577,1.067
451.607,1.079
451.637,1.073
451.667,1.077
451.697,1.078
451.727,1.076
451.757,1.082
451.787,1.079
451.817,1.082
451.847,1.079
451.877,1.078
451.907,1.075
451.937,1.082
451.967,1.081
451.997,1.087
452.027,1.089
452.057,1.087
452.087,1.089
452.117,1.072
452.147,1.083
452.177,1.076
452.207,1.073
452.237,1.083
452.267,1.081
452.297,1.079
452.327,1.069
452.357,1.070
452.387,1.077
452.417,1.075
452.447,1.080
452.477,1.086
452.507,1.088
452.537,1.088
452.567,1.077
452.597,1.077
452.627,1.075
452.657,1.081
452.687,1.074
452.717,1.089
452.747,1.096
452.777,1.090
452.807,1.082
452.837,1.075
452.867,1.065
452.897,1.066
452.927,1.061
452.957,1.079
452.987,1.082
453.017,1.083
453.047,1.085
453.077,1.081
453.107,1.079
453.137,1.070
453.167,1.073
453.197,1.077
453.227,1.076
453.257,1.077
453.287,1.090
453.317,1.084
453.347,1.079
453.377,1.078
453.407,1.076
453.437,1.078
453.467,1.077
453.497,1.080
453.527,1.074
453.557,1.077
453.587,1.083
453.617,1.082
453.647,1.082
453.677,1.080
453.707,1.078
453.737,1.076
453.767,1.074
453.797,1.083
453.827,1.083
453.857,1.101
453.887,1.112
453.917,1.104
453.947,1.105
453.977,1.116
454.007,1.124
454.037,1.122
454.067,1.102
454.097,1.092
454.127,1.076
454.157,1.077
454.187,1.084
454.217,1.082
454.247,1.070
454.277,1.098
454.307,1.100
454.337,1.083
454.367,1.058
454.397,1.058
454.427,1.040
454.457,1.037
454.487,1.033
454.517,1.028
454.547,1.039
454.577,1.040
454.607,1.046
454.637,1.058
454.667,1.060
454.697,1.071
454.727,1.058
454.757,1.048
454.787,1.067
454.817,1.062
454.847,1.063
454.877,1.065
454.907,1.102
454.937,1.109
454.967,1.100
454.997,1.113
455.027,1.093
455.057,1.074
455.087,1.068
455.117,1.064
455.147,1.064
455.177,1.059
455.207,1.047
455.237,1.050
455.267,1.044
455.297,1.038
455.327,1.044
455.357,1.045
455.387,1.039
455.417,1.043
455.447,1.054
455.477,1.049
455.507,1.038
455.537,1.047
455.567,1.078
455.597,1.076
455.627,1.080
455.657,1.078
455.687,1.079
455.717,1.075
455.747,1.062
455.777,1.062
455.807,1.056
455.837,1.056
455.867,1.052
455.897,1.053
455.927,1.047
455.957,1.038
455.987,1.063
456.017,1.067
456.047,1.049
456.077,1.053
456.107,1.038
456.137,1.039
456.167,1.051
456.197,1.045
456.227,1.047
456.257,1.034
456.287,1.058
456.317,1.050
456.347,1.059
456.377,1.066
456.407,1.071
456.437,1.077
456.467,1.077
456.497,1.068
456.527,1.068
456.557,1.080
456.587,1.086
456.617,1.072
456.647,1.081
456.677,1.087
456.707,1.092
456.737,1.073
456.767,1.070
456.797,1.084
456.827,1.094
456.857,1.092
456.887,1.093
456.917,1.090
456.947,1.089
456.977,1.090
457.007,1.085
457.037,1.086
457.067,1.088
457.097,1.098
457.127,1.094
457.157,1.084
457.187,1.079
457.217,1.075
457.247,1.068
457.277,1.072
457.307,1.087
457.337,1.090
457.367,1.083
457.397,1.075
457.427,1.078
457.457,1.069
457.487,1.066
457.517,1.074
457.547,1.074
457.577,1.080
457.607,1.081
457.637,1.080
457.667,1.084
457.697,1.075
457.727,1.064
457.757,1.072
457.787,1.065
457.817,1.073
457.847,1.078
457.877,1.081
457.907,1.074
457.937,1.080
457.967,1.080
457.997,1.071
458.027,1.077
458.057,1.079
458.087,1.075
458.117,1.085
458.147,1.077
458.177,1.076
458.207,1.070
458.237,1.071
458.267,1.081
458.297,1.076
458.327,1.073
458.357,1.078
458.387,1.073
458.417,1.078
458.447,1.086
458.477,1.077
458.507,1.074
458.537,1.080
458.567,1.083
458.597,1.076
458.627,1.086
458.657,1.082
458.687,1.078
458.717,1.070
458.747,1.069
458.777,1.074
458.807,1.065
458.837,1.075
458.867,1.078
458.897,1.078
458.927,1.088
458.957,1.087
458.987,1.079
459.017,1.072
459.047,1.071
459.077,1.073
459.107,1.074
459.137,1.089
459.167,1.086
459.197,1.079
459.227,1.076
459.257,1.075
459.287,1.069
459.317,1.078
459.347,1.079
459.377,1.084
459.407,1.085
459.437,1.090
459.467,1.078
459.497,1.086
459.527,1.080
459.557,1.077
459.587,1.078
459.617,1.073
459.647,1.073
459.677,1.074
459.707,1.067
459.737,1.067
459.767,1.063
459.797,1.057
459.827,1.064
459.857,1.066
459.887,1.072
459.917,1.079
459.947,1.079
459.977,1.067
460.007,1.065
460.037,1.072
460.067,1.069
460.097,1.082
460.127,1.081
460.157,1.074
460.187,1.084
460.217,1.076
460.247,1.074
460.277,1.075
460.307,1.080
460.337,1.080
460.367,1.069
460.397,1.077
460.427,1.076
460.457,1.079
460.487,1.072
460.517,1.073
460.547,1.077
460.577,1.076
460.607,1.080
460.637,1.081
460.667,1.066
460.697,1.072
460.727,1.082
460.757,1.071
460.787,1.073
460.817,1.079
460.847,1.074
460.877,1.069
460.907,1.069
460.937,1.084
460.967,1.078
460.997,1.078
461.027,1.079
461.057,1.073
461.087,1.079
461.117,1.078
461.147,1.071
461.177,1.080
461.207,1.080
461.237,1.084
461.267,1.082
461.297,1.077
461.327,1.079
461.357,1.069
461.387,1.076
461.417,1.072
461.447,1.075
461.477,1.082
461.507,1.078
461.537,1.086
461.567,1.084
461.597,1.078
