df_hash,22ZHK4.XSPGQY
312.103,1.039
312.133,1.035
312.163,1.039
312.193,1.040
312.223,1.041
312.253,1.041
312.283,1.044
312.313,1.041
312.343,1.041
312.373,1.036
312.403,1.041
312.433,1.048
312.463,1.048
312.493,1.049
312.523,1.053
312.553,1.050
312.583,1.040
312.613,1.040
312.643,1.050
312.673,1.044
312.703,1.053
312.733,1.047
312.763,1.056
312.793,1.045
312.823,1.026
312.853,1.031
312.883,1.034
312.913,1.033
312.943,1.024
312.973,1.030
313.003,1.026
313.033,1.029
313.063,1.033
313.093,1.031
313.123,1.044
313.153,1.038
313.183,1.035
313.213,1.048
313.243,1.068
313.273,1.089
313.303,1.093
313.333,1.054
313.363,1.050
313.393,1.039
313.423,1.014
313.453,1.006
313.483,1.014
313.513,1.011
313.543,1.021
313.573,1.013
313.603,1.010
313.633,1.000
313.663,0.985
313.693,0.991
313.723,1.016
313.753,1.021
313.783,1.019
313.813,1.042
313.843,1.041
313.873,1.014
313.903,1.034
313.933,1.038
313.963,1.001
313.993,1.007
314.023,1.030
314.053,1.023
314.083,1.023
314.113,1.028
314.143,1.039
314.173,1.049
314.203,1.043
314.233,1.031
314.263,1.029
314.293,1.031
314.323,1.023
314.353,1.022
314.383,1.046
314.413,1.035
314.443,1.020
314.473,1.009
314.503,1.014
314.533,1.022
314.563,1.040
314.593,1.044
314.623,1.028
314.653,1.015
314.683,1.024
314.713,1.023
314.743,1.012
314.773,1.031
314.803,1.072
314.833,1.012
314.863,0.966
314.893,1.047
314.923,1.048
314.953,1.046
314.983,1.062
315.013,1.019
315.043,1.013
315.073,1.002
315.103,1.001
315.133,1.015
315.163,1.016
315.193,1.024
315.223,1.015
315.253,1.039
315.283,1.033
315.313,1.063
315.343,1.053
315.373,1.052
315.403,1.021
315.433,0.980
315.463,1.019
315.493,1.048
315.523,1.061
315.553,1.054
315.583,1.042
315.613,1.029
315.643,1.016
315.673,1.005
315.703,1.021
315.733,1.025
315.763,1.036
315.793,1.045
315.823,1.037
315.853,1.024
315.883,1.024
315.913,1.042
315.943,1.032
315.973,1.029
316.003,1.032
316.033,1.016
316.063,1.018
316.093,1.025
316.123,1.026
316.153,1.035
316.183,1.046
316.213,1.024
316.243,1.019
316.273,1.012
316.303,1.041
316.333,1.035
316.363,1.044
316.393,1.046
316.423,1.013
316.453,1.010
316.483,1.019
316.513,1.044
316.543,1.051
316.573,1.053
316.603,1.036
316.633,1.020
316.663,1.020
316.693,1.031
316.723,1.042
316.753,1.044
316.783,1.046
316.813,1.027
316.843,1.024
316.873,1.032
316.903,1.036
316.933,1.034
316.963,1.033
316.993,1.028
317.023,1.018
317.053,1.016
317.083,1.029
317.113,1.042
317.143,1.040
317.173,1.041
317.203,1.038
317.233,1.021
317.263,1.023
317.293,1.033
317.323,1.035
317.353,1.033
317.383,1.039
317.413,1.033
317.443,1.016
317.473,1.028
317.503,1.028
317.533,1.035
317.563,1.040
317.593,1.036
317.623,1.023
317.653,1.027
317.683,1.032
317.713,1.023
317.743,1.029
317.773,1.017
317.803,0.997
317.833,0.998
317.863,1.018
317.893,1.035
317.923,1.047
317.953,1.017
317.983,0.942
318.013,0.930
318.043,0.887
318.073,0.929
318.103,0.912
318.133,1.018
318.163,1.023
318.193,0.972
318.223,1.059
318.253,1.008
318.283,0.989
318.313,1.029
318.343,1.104
318.373,1.151
318.403,1.225
318.433,1.253
318.463,1.329
318.493,1.216
318.523,1.134
318.553,1.187
318.583,1.188
318.613,1.126
318.643,1.073
318.673,1.030
318.703,1.088
318.733,1.136
318.763,1.261
318.793,1.271
318.823,1.208
318.853,1.326
318.883,1.341
318.913,1.369
318.943,1.278
318.973,1.151
319.003,1.083
319.033,0.970
319.063,0.844
319.093,0.776
319.123,0.774
319.153,0.803
319.183,0.825
319.213,0.882
319.243,0.879
319.273,0.890
319.303,0.951
319.333,0.965
319.363,0.931
319.393,0.936
319.423,0.933
319.453,0.938
319.483,0.961
319.513,0.956
319.543,0.950
319.573,0.949
319.603,0.976
319.633,1.009
319.663,0.990
319.693,0.991
319.723,0.986
319.753,0.955
319.783,0.928
319.813,0.970
319.843,0.981
319.873,0.962
319.903,0.966
319.933,0.953
319.963,0.948
319.993,0.984
320.023,1.038
320.053,0.970
320.083,0.916
320.113,0.961
320.143,0.976
320.173,0.948
320.203,0.943
320.233,0.937
320.263,0.974
320.293,0.964
320.323,0.968
320.353,1.012
320.383,1.005
320.413,1.004
320.443,1.003
320.473,1.000
320.503,1.011
320.533,1.002
320.563,0.989
320.593,0.992
320.623,0.995
320.653,0.986
320.683,0.981
320.713,0.979
320.743,1.002
320.773,0.983
320.803,0.979
320.833,1.005
320.863,1.009
320.893,0.997
320.923,0.996
320.953,0.979
320.983,0.987
321.013,0.984
321.043,0.992
321.073,0.989
321.103,1.007
321.133,1.008
321.163,1.018
321.193,1.025
321.223,1.023
321.253,1.029
321.283,1.052
321.313,1.042
321.343,1.024
321.373,1.020
321.403,1.029
321.433,1.018
321.463,1.012
321.493,0.993
321.523,0.983
321.553,0.987
321.583,0.969
321.613,0.981
321.643,0.983
321.673,0.992
321.703,0.998
321.733,0.985
321.763,0.999
321.793,0.984
321.823,0.985
321.853,0.995
321.883,1.004
321.913,1.009
321.943,1.003
321.973,1.006
322.003,0.995
322.033,1.009
322.063,1.020
322.093,1.034
322.123,1.077
322.153,1.070
322.183,1.070
322.213,1.038
322.243,0.944
322.273,0.958
322.303,0.964
322.333,0.999
322.363,0.995
322.393,0.993
322.423,0.975
322.453,0.968
322.483,0.960
322.513,0.961
322.543,0.972
322.573,0.995
322.603,0.995
322.633,0.964
322.663,0.978
322.693,0.980
322.723,0.959
322.753,1.040
322.783,1.006
322.813,0.920
322.843,0.954
322.873,1.008
322.903,0.988
322.933,0.955
322.963,0.984
322.993,0.975
323.023,0.955
323.053,0.999
323.083,0.975
323.113,0.981
323.143,0.991
323.173,0.997
323.203,0.990
323.233,0.966
323.263,0.986
323.293,0.958
323.323,0.964
323.353,0.973
323.383,0.964
323.413,0.962
323.443,0.979
323.473,0.989
323.503,0.971
323.533,0.975
323.563,0.995
323.593,1.005
323.623,0.965
323.653,0.985
323.683,0.980
323.713,0.950
323.743,0.905
323.773,0.945
323.803,0.975
323.833,1.041
323.863,1.073
323.893,1.030
323.923,0.994
323.953,0.981
323.983,0.985
324.013,0.961
324.043,0.951
324.073,0.984
324.103,0.978
324.133,0.985
324.163,0.984
324.193,0.970
324.223,0.949
324.253,0.898
324.283,0.925
324.313,0.990
324.343,0.987
324.373,1.010
324.403,1.046
324.433,1.062
324.463,1.065
324.493,1.036
324.523,1.027
324.553,1.026
324.583,1.017
324.613,1.022
324.643,1.011
324.673,1.020
324.703,1.022
324.733,1.027
324.763,1.051
324.793,1.046
324.823,1.027
324.853,1.027
324.883,1.024
324.913,1.042
324.943,1.051
324.973,1.020
325.003,1.044
325.033,1.000
325.063,1.008
325.093,1.013
325.123,1.079
325.153,1.113
325.183,1.119
325.213,1.041
325.243,1.000
325.273,0.957
325.303,0.956
325.333,0.940
325.363,0.931
325.393,0.945
325.423,0.940
325.453,0.960
325.483,0.962
325.513,0.973
325.543,1.002
325.573,1.000
325.603,0.992
325.633,0.978
325.663,0.993
325.693,0.982
325.723,0.968
325.753,0.975
325.783,0.993
325.813,0.983
325.843,0.970
325.873,0.997
325.903,1.000
325.933,0.960
325.963,0.939
325.993,0.940
326.023,1.001
326.053,1.039
326.083,0.989
326.113,0.954
326.143,0.940
326.173,0.961
326.203,0.987
326.233,0.962
326.263,0.973
326.293,0.966
326.323,0.983
326.353,0.966
326.383,0.961
326.413,1.007
326.443,0.988
326.473,0.946
326.503,0.960
326.533,0.922
326.563,0.904
326.593,0.963
326.623,0.967
326.653,0.974
326.683,1.047
326.713,1.122
326.743,1.143
326.773,1.119
326.803,1.064
326.833,1.007
326.863,0.962
326.893,0.939
326.923,0.958
326.953,0.975
326.983,1.007
327.013,1.012
327.043,0.984
327.073,0.982
327.103,1.034
327.133,1.047
327.163,1.056
327.193,1.057
327.223,1.006
327.253,0.979
327.283,1.002
327.313,0.995
327.343,1.003
327.373,1.008
327.403,1.023
327.433,1.019
327.463,1.009
327.493,0.997
327.523,1.015
327.553,1.032
327.583,1.028
327.613,1.031
327.643,1.047
327.673,1.042
327.703,1.032
327.733,1.039
327.763,1.040
327.793,1.032
327.823,1.026
327.853,1.032
327.883,1.026
327.913,1.030
327.943,1.033
327.973,1.042
328.003,1.040
328.033,1.037
328.063,1.032
328.093,1.021
328.123,1.022
328.153,1.021
328.183,1.014
328.213,1.009
328.243,1.025
328.273,1.021
328.303,1.016
328.333,1.014
328.363,1.020
328.393,1.021
328.423,1.012
328.453,1.019
328.483,1.013
328.513,1.003
328.543,1.010
328.573,1.021
328.603,1.016
328.633,1.006
328.663,1.017
328.693,1.030
328.723,1.021
328.753,1.013
328.783,1.020
328.813,1.015
328.843,1.011
328.873,1.020
328.903,1.015
328.933,1.022
328.963,1.013
328.993,1.027
329.023,1.024
329.053,1.022
329.083,1.022
329.113,1.021
329.143,1.012
329.173,1.020
329.203,1.009
329.233,1.014
329.263,1.011
329.293,1.010
329.323,1.020
329.353,1.027
329.383,1.021
329.413,1.021
329.443,1.018
329.473,1.005
329.503,1.001
329.533,1.010
329.563,1.011
329.593,1.020
329.623,1.009
329.653,1.011
329.683,1.027
329.713,1.014
329.743,1.011
329.773,1.012
329.803,1.010
329.833,1.016
329.863,1.017
329.893,1.018
329.923,1.005
329.953,1.057
329.983,1.048
330.013,0.994
330.043,0.995
330.073,1.026
330.103,1.011
330.133,1.017
330.163,1.007
330.193,0.994
330.223,1.001
330.253,1.008
330.283,1.006
330.313,1.011
330.343,0.998
330.373,1.014
330.403,1.002
330.433,1.027
330.463,1.038
330.493,1.064
330.523,1.045
330.553,1.041
330.583,1.023
330.613,0.987
330.643,0.988
330.673,0.992
330.703,1.009
330.733,0.994
330.763,0.992
330.793,1.008
330.823,1.020
330.853,1.001
330.883,0.999
330.913,0.999
330.943,0.997
330.973,0.988
331.003,0.998
331.033,1.007
331.063,0.994
331.093,1.002
331.123,0.991
331.153,0.999
331.183,0.994
331.213,0.999
331.243,1.001
331.273,1.020
331.303,1.021
331.333,1.017
331.363,1.033
331.393,1.019
331.423,0.989
331.453,1.035
331.483,1.055
331.513,1.073
331.543,1.056
331.573,1.042
331.603,1.034
331.633,0.992
331.663,0.959
331.693,0.953
331.723,0.947
331.753,0.949
331.783,0.984
331.813,0.920
331.843,0.980
331.873,1.000
331.903,0.959
331.933,0.949
331.963,0.974
331.993,1.002
332.023,0.969
332.053,0.893
332.083,0.952
332.113,1.004
332.143,1.006
332.173,1.023
332.203,0.992
332.233,1.004
332.263,0.995
332.293,1.012
332.323,1.001
332.353,0.985
332.383,0.977
332.413,0.997
332.443,0.986
332.473,0.993
332.503,1.006
332.533,1.010
332.563,1.015
332.593,1.000
332.623,1.012
332.653,0.998
332.683,1.043
332.713,1.032
332.743,1.002
332.773,0.944
332.803,0.949
332.833,0.989
332.863,0.994
332.893,0.982
332.923,1.002
332.953,1.096
332.983,1.105
333.013,0.958
333.043,0.960
333.073,0.992
333.103,0.974
333.133,0.953
333.163,0.989
333.193,1.049
333.223,1.055
333.253,0.992
333.283,0.971
333.313,0.969
333.343,0.979
333.373,1.018
333.403,1.079
333.433,1.065
333.463,1.021
333.493,1.008
333.523,1.045
333.553,1.095
333.583,1.122
333.613,1.104
333.643,1.055
333.673,0.997
333.703,1.011
333.733,1.017
333.763,1.029
333.793,1.023
333.823,0.997
333.853,0.996
333.883,1.015
333.913,1.040
333.943,1.053
333.973,1.041
334.003,1.028
334.033,1.034
334.063,1.033
334.093,1.011
334.123,1.016
334.153,1.021
334.183,0.996
334.213,1.005
334.243,0.993
334.273,0.998
334.303,1.004
334.333,1.010
334.363,1.030
334.393,1.033
334.423,1.026
334.453,1.028
334.483,1.034
334.513,1.038
334.543,1.042
334.573,1.026
334.603,1.022
334.633,1.020
334.663,1.010
334.693,0.986
334.723,0.969
334.753,0.968
334.783,0.972
334.813,0.969
334.843,0.980
334.873,0.998
334.903,1.000
334.933,1.010
334.963,0.993
334.993,0.992
335.023,0.991
335.053,0.990
335.083,0.989
335.113,0.989
335.143,0.991
335.173,0.979
335.203,0.977
335.233,0.990
335.263,0.993
335.293,1.004
335.323,1.001
335.353,0.995
335.383,1.014
335.413,1.012
335.443,1.005
335.473,1.001
335.503,1.004
335.533,1.013
335.563,1.007
335.593,1.014
335.623,1.009
335.653,1.006
335.683,1.006
335.713,1.008
335.743,1.001
335.773,1.005
335.803,0.999
335.833,1.011
335.863,1.013
335.893,1.012
335.923,1.005
335.953,1.005
335.983,1.003
336.013,0.998
336.043,1.002
336.073,1.008
336.103,1.012
336.133,1.013
336.163,1.012
336.193,1.004
336.223,1.005
336.253,0.997
336.283,1.004
336.313,1.012
336.343,1.006
336.373,1.011
336.403,1.009
336.433,1.004
336.463,1.004
336.493,1.003
336.523,1.011
336.553,1.007
336.583,1.007
336.613,1.009
336.643,1.004
336.673,0.998
336.703,1.010
336.733,1.002
336.763,1.002
336.793,1.013
336.823,1.009
336.853,1.005
336.883,1.003
336.913,1.006
336.943,0.999
336.973,1.009
337.003,1.009
337.033,1.008
337.063,1.001
337.093,1.009
337.123,1.005
337.153,1.009
337.183,1.007
337.213,1.005
337.243,1.009
337.273,1.005
337.303,1.002
337.333,1.028
337.363,1.065
337.393,1.090
337.423,1.038
337.453,1.008
337.483,1.009
337.513,0.961
337.543,0.969
337.573,0.957
337.603,0.959
337.633,0.984
337.663,1.013
337.693,1.004
337.723,1.001
337.753,0.971
337.783,0.975
337.813,0.972
337.843,0.966
337.873,0.986
337.903,0.984
337.933,0.998
337.963,0.997
337.993,1.002
338.023,0.975
338.053,0.953
338.083,0.922
338.113,0.924
338.143,0.942
338.173,0.945
338.203,0.936
338.233,0.963
338.263,0.969
338.293,0.977
338.323,0.979
338.353,0.976
338.383,0.974
338.413,0.980
338.443,0.995
338.473,0.992
338.503,0.984
338.533,0.999
338.563,0.992
338.593,0.979
338.623,0.968
338.653,0.950
338.683,0.957
338.713,0.974
338.743,0.991
338.773,0.959
338.803,0.932
338.833,0.901
338.863,0.926
338.893,1.026
338.923,1.072
338.953,1.068
338.983,1.058
339.013,1.030
339.043,1.016
339.073,1.007
339.103,0.998
339.133,1.005
339.163,0.999
339.193,1.005
339.223,1.009
339.253,1.011
339.283,1.002
339.313,1.004
339.343,1.015
339.373,1.000
339.403,0.988
339.433,1.007
339.463,1.003
339.493,1.007
339.523,1.000
339.553,1.008
339.583,0.998
339.613,1.007
339.643,0.996
339.673,0.983
339.703,1.001
339.733,0.985
339.763,0.990
339.793,1.031
339.823,0.989
339.853,1.023
339.883,1.013
339.913,1.004
339.943,1.013
339.973,0.998
340.003,0.998
340.033,0.998
340.063,0.981
340.093,1.000
340.123,0.984
340.153,1.007
340.183,1.008
340.213,0.997
340.243,0.993
340.273,0.981
340.303,0.988
340.333,0.991
340.363,0.997
340.393,0.998
340.423,0.997
340.453,0.980
340.483,0.998
340.513,0.987
340.543,0.990
340.573,1.003
340.603,1.005
340.633,0.994
340.663,0.990
340.693,0.995
340.723,1.005
340.753,0.998
340.783,1.010
340.813,1.010
340.843,0.992
340.873,0.997
340.903,1.004
340.933,1.004
340.963,0.994
340.993,0.993
341.023,1.002
341.053,1.002
341.083,1.006
341.113,1.006
341.143,1.005
341.173,1.007
341.203,1.008
341.233,0.982
341.263,0.999
341.293,1.000
341.323,1.002
341.353,1.008
341.383,1.015
341.413,1.002
341.443,1.000
341.473,1.019
341.503,0.989
341.533,0.998
341.563,1.023
341.593,1.002
341.623,1.004
341.653,1.007
341.683,1.003
341.713,1.006
341.743,1.012
341.773,0.993
341.803,0.984
341.833,0.978
341.863,0.982
341.893,0.997
341.923,0.996
341.953,1.000
341.983,1.008
342.013,1.036
342.043,1.017
342.073,1.007
342.103,1.004
342.133,1.010
342.163,1.013
342.193,1.011
342.223,1.001
342.253,1.012
342.283,1.015
342.313,0.998
342.343,0.995
342.373,0.981
342.403,0.970
342.433,0.990
342.463,1.006
342.493,0.990
342.523,0.999
342.553,1.013
342.583,1.034
342.613,1.034
342.643,1.027
342.673,0.984
342.703,1.000
342.733,1.001
342.763,1.005
342.793,0.985
342.823,1.016
342.853,1.006
342.883,0.985
342.913,1.003
342.943,0.972
342.973,0.979
343.003,0.975
343.033,0.950
343.063,0.954
343.093,0.968
343.123,0.954
343.153,0.968
343.183,0.970
343.213,0.962
343.243,0.972
343.273,0.981
343.303,0.967
343.333,0.979
343.363,0.988
343.393,0.984
343.423,0.972
343.453,0.991
343.483,0.964
343.513,0.980
343.543,0.980
343.573,0.985
343.603,0.993
343.633,0.981
343.663,0.979
343.693,0.989
343.723,0.988
343.753,0.985
343.783,0.977
343.813,0.988
343.843,0.976
343.873,0.979
343.903,0.986
343.933,0.982
343.963,0.982
343.993,0.990
344.023,0.982
344.053,0.974
344.083,0.961
344.113,1.001
344.143,0.975
344.173,0.982
344.203,0.995
344.233,0.982
344.263,0.984
344.293,0.975
344.323,0.982
344.353,0.976
344.383,0.972
344.413,0.985
344.443,0.985
344.473,0.970
344.503,0.978
344.533,0.984
344.563,0.980
344.593,0.959
344.623,0.976
344.653,0.988
344.683,0.972
344.713,1.000
344.743,0.985
344.773,0.983
344.803,0.970
344.833,0.975
344.863,0.977
344.893,0.983
344.923,0.984
344.953,0.990
344.983,0.964
345.013,0.985
345.043,0.988
345.073,0.979
345.103,0.979
345.133,0.975
345.163,0.987
345.193,0.951
345.223,0.984
345.253,1.005
345.283,0.995
345.313,1.002
345.343,1.004
345.373,1.029
345.403,1.004
345.433,1.018
345.463,0.997
345.493,1.007
345.523,1.006
345.553,1.000
345.583,1.002
345.613,0.994
345.643,1.005
345.673,1.015
345.703,1.004
345.733,1.000
345.763,1.003
345.793,1.009
345.823,0.991
345.853,0.980
345.883,0.995
345.913,0.983
345.943,1.004
345.973,1.022
346.003,1.002
346.033,1.011
346.063,1.004
346.093,0.990
346.123,0.988
346.153,1.000
346.183,1.001
346.213,0.997
346.243,0.995
346.273,0.993
346.303,0.996
346.333,1.008
346.363,1.007
346.393,1.004
346.423,1.005
346.453,1.001
346.483,1.011
346.513,0.988
346.543,0.988
346.573,1.017
346.603,1.038
346.633,1.016
346.663,0.977
346.693,0.965
346.723,0.970
346.753,1.058
346.783,1.088
346.813,1.043
346.843,1.029
346.873,0.999
346.903,0.975
346.933,0.948
346.963,0.920
346.993,0.902
347.023,0.921
347.053,0.927
347.083,0.970
347.113,1.052
347.143,1.163
347.173,1.121
347.203,1.104
347.233,1.048
347.263,1.011
347.293,0.952
347.323,0.843
347.353,0.911
347.383,0.918
347.413,0.946
347.443,1.039
347.473,1.058
347.503,1.084
347.533,1.094
347.563,1.035
347.593,0.994
347.623,1.006
347.653,0.948
347.683,0.957
347.713,0.951
347.743,0.951
347.773,0.963
347.803,0.991
347.833,1.007
347.863,1.018
347.893,1.010
347.923,1.012
347.953,1.025
347.983,1.028
348.013,1.013
348.043,1.030
348.073,1.022
348.103,1.011
348.133,0.998
348.163,1.003
348.193,1.016
348.223,1.033
348.253,1.055
348.283,1.104
348.313,1.104
348.343,1.058
348.373,1.006
348.403,0.969
348.433,0.949
348.463,0.931
348.493,0.924
348.523,0.941
348.553,0.960
348.583,0.984
348.613,0.990
348.643,0.986
348.673,0.993
348.703,0.981
348.733,0.984
348.763,0.984
348.793,0.984
348.823,0.991
348.853,0.992
348.883,0.987
348.913,0.988
348.943,0.988
348.973,0.991
349.003,0.990
349.033,0.989
349.063,0.992
349.093,0.991
349.123,0.988
349.153,0.984
349.183,0.986
349.213,0.996
349.243,0.995
349.273,0.991
349.303,0.987
349.333,0.993
349.363,0.980
349.393,0.975
349.423,0.957
349.453,0.924
349.483,0.933
349.513,0.952
349.543,0.992
349.573,1.013
349.603,1.057
349.633,1.129
349.663,1.081
349.693,1.020
349.723,0.961
349.753,1.000
349.783,0.978
349.813,0.966
349.843,0.926
349.873,0.948
349.903,0.969
349.933,0.996
349.963,1.030
349.993,1.050
350.023,1.027
350.053,1.018
350.083,0.970
350.113,0.979
350.143,0.987
350.173,1.003
350.203,1.036
350.233,1.024
350.263,1.069
350.293,1.066
350.323,1.043
350.353,0.997
350.383,0.951
350.413,0.940
350.443,0.930
350.473,0.929
350.503,0.954
350.533,0.955
350.563,0.956
350.593,0.987
350.623,0.943
350.653,0.985
350.683,0.972
350.713,0.974
350.743,0.977
350.773,0.977
350.803,0.964
350.833,0.966
350.863,1.000
350.893,0.993
350.923,1.009
350.953,1.022
350.983,1.012
351.013,0.968
351.043,0.986
351.073,0.994
351.103,0.976
351.133,0.972
351.163,0.975
351.193,0.958
351.223,0.980
351.253,0.994
351.283,0.988
351.313,0.996
351.343,0.987
351.373,0.976
351.403,0.967
351.433,0.991
351.463,0.969
351.493,0.961
351.523,0.976
351.553,1.005
351.583,0.992
351.613,0.960
351.643,0.969
351.673,0.964
351.703,0.973
351.733,0.935
351.763,0.986
351.793,1.024
351.823,1.045
351.853,1.050
351.883,1.085
351.913,1.074
351.943,1.031
351.973,1.006
352.003,0.991
352.033,0.963
352.063,0.983
352.093,1.015
352.123,1.016
352.153,1.060
352.183,1.062
352.213,1.103
352.243,1.093
352.273,1.054
352.303,1.041
352.333,0.993
352.363,0.995
352.393,0.976
352.423,0.994
352.453,0.988
352.483,0.961
352.513,0.973
352.543,1.020
352.573,0.991
352.603,0.964
352.633,0.962
352.663,0.938
352.693,0.950
352.723,0.977
352.753,1.007
352.783,0.983
352.813,0.926
352.843,0.975
352.873,0.965
352.903,0.979
352.933,0.961
352.963,0.984
352.993,0.973
353.023,1.001
353.053,0.962
353.083,0.945
353.113,0.977
353.143,0.984
353.173,0.968
353.203,0.968
353.233,0.962
353.263,0.990
353.293,0.991
353.323,0.984
353.353,0.998
353.383,0.991
353.413,0.975
353.443,0.968
353.473,0.964
353.503,0.965
353.533,0.966
353.563,0.965
353.593,0.980
353.623,0.982
353.653,0.981
353.683,0.978
353.713,0.970
353.743,0.969
353.773,0.985
353.803,0.981
353.833,0.981
353.863,0.983
353.893,0.983
353.923,0.973
353.953,0.982
353.983,0.989
354.013,0.978
354.043,0.986
354.073,0.977
354.103,0.974
354.133,0.989
354.163,0.977
354.193,0.979
354.223,0.981
354.253,0.981
354.283,0.978
354.313,0.983
354.343,0.977
354.373,0.986
354.403,0.983
354.433,0.978
354.463,0.979
354.493,0.986
354.523,0.979
354.553,0.986
354.583,0.983
354.613,0.977
354.643,0.977
354.673,0.973
354.703,0.976
354.733,0.979
354.763,0.983
354.793,0.977
354.823,0.984
354.853,0.980
354.883,0.981
354.913,0.974
354.943,0.980
354.973,0.985
355.003,0.983
355.033,0.979
355.063,0.980
355.093,0.992
355.123,0.986
355.153,0.976
355.183,0.981
355.213,0.979
355.243,0.983
355.273,0.985
355.303,0.978
355.333,0.973
355.363,0.980
355.393,0.948
355.423,0.941
355.453,0.933
355.483,0.910
355.513,0.967
355.543,0.989
355.573,1.053
355.603,1.086
355.633,1.054
355.663,1.014
355.693,1.054
355.723,0.992
355.753,0.964
355.783,0.989
355.813,1.002
355.843,1.000
355.873,1.022
355.903,1.082
355.933,1.069
355.963,1.017
355.993,0.993
356.023,1.010
356.053,1.025
356.083,1.033
356.113,1.033
356.143,1.084
356.173,1.110
356.203,1.132
356.233,1.122
356.263,1.047
356.293,0.910
356.323,0.909
356.353,0.888
356.383,0.875
356.413,0.931
356.443,0.973
356.473,0.940
356.503,0.954
356.533,0.991
356.563,1.015
356.593,1.009
356.623,0.970
356.653,1.002
356.683,0.975
356.713,0.949
356.743,1.001
356.773,0.991
356.803,0.979
356.833,0.952
356.863,0.949
356.893,0.991
356.923,1.006
356.953,0.974
356.983,0.952
357.013,0.957
357.043,0.978
357.073,0.979
357.103,0.959
357.133,0.997
357.163,0.997
357.193,0.966
357.223,0.965
357.253,0.991
357.283,0.974
357.313,0.998
357.343,0.983
357.373,0.996
357.403,1.012
357.433,0.978
357.463,0.940
357.493,0.872
357.523,0.920
357.553,0.939
357.583,1.022
357.613,1.080
357.643,1.064
357.673,1.035
357.703,1.015
357.733,1.008
357.763,1.010
357.793,1.004
357.823,0.991
357.853,0.986
357.883,0.985
357.913,1.018
357.943,1.026
357.973,1.010
358.003,1.002
358.033,1.010
358.063,0.988
358.093,0.987
358.123,0.979
358.153,0.995
358.183,1.003
358.213,0.985
358.243,0.991
358.273,1.001
358.303,1.007
358.333,1.013
358.363,1.013
358.393,0.987
358.423,0.992
358.453,1.008
358.483,1.007
358.513,1.003
358.543,0.997
358.573,1.002
358.603,1.002
358.633,1.004
358.663,1.003
358.693,1.011
358.723,1.002
358.753,1.002
358.783,1.004
358.813,1.002
358.843,0.995
358.873,0.981
358.903,0.994
358.933,0.995
358.963,0.993
358.993,1.003
359.023,1.010
359.053,0.994
359.083,0.998
359.113,1.007
359.143,1.009
359.173,0.996
359.203,0.991
359.233,0.998
359.263,1.001
359.293,0.988
359.323,0.998
359.353,0.994
359.383,1.007
359.413,1.013
359.443,1.003
359.473,0.995
359.503,0.994
359.533,0.991
359.563,0.994
359.593,0.993
359.623,0.989
359.653,0.986
359.683,0.980
359.713,0.983
359.743,0.983
359.773,0.989
359.803,1.010
359.833,1.017
359.863,1.012
359.893,1.022
359.923,1.007
359.953,1.011
359.983,1.001
360.013,1.021
360.043,1.023
360.073,1.025
360.103,1.031
360.133,1.017
360.163,1.008
360.193,1.007
360.223,1.004
360.253,1.005
360.283,1.005
360.313,1.024
360.343,1.029
360.373,1.013
360.403,1.011
360.433,1.001
360.463,0.992
360.493,1.019
360.523,0.999
360.553,1.019
360.583,1.018
360.613,1.002
360.643,1.003
360.673,0.999
360.703,0.998
360.733,1.011
360.763,1.005
360.793,1.014
360.823,1.007
360.853,1.011
360.883,1.016
360.913,1.022
360.943,1.015
360.973,1.001
361.003,0.996
361.033,1.011
361.063,1.004
361.093,1.008
361.123,1.011
361.153,1.012
361.183,1.023
361.213,1.020
361.243,1.008
361.273,1.007
361.303,1.003
361.333,1.012
361.363,1.017
361.393,1.004
361.423,0.992
361.453,0.994
361.483,0.997
361.513,0.994
361.543,0.997
361.573,0.996
361.603,0.990
361.633,0.991
361.663,0.987
361.693,0.995
361.723,0.988
361.753,0.979
361.783,0.992
361.813,0.982
361.843,0.997
361.873,0.993
361.903,0.992
361.933,1.028
361.963,1.057
361.993,1.085
362.023,1.096
362.053,1.093
362.083,1.113
362.113,1.097
362.143,1.074
362.173,1.046
362.203,1.050
362.233,1.058
362.263,1.052
362.293,1.063
362.323,1.067
362.353,1.051
362.383,1.054
362.413,1.038
362.443,1.032
362.473,1.028
362.503,1.038
362.533,1.029
362.563,1.032
362.593,1.021
362.623,1.019
362.653,1.021
362.683,1.030
362.713,1.036
362.743,1.050
362.773,1.054
362.803,1.073
362.833,1.071
362.863,1.071
362.893,1.071
362.923,1.059
362.953,1.050
362.983,1.047
363.013,1.049
363.043,1.053
363.073,1.053
363.103,1.053
363.133,1.049
363.163,1.051
363.193,1.054
363.223,1.044
363.253,1.032
363.283,1.024
363.313,1.025
363.343,1.041
363.373,1.057
363.403,1.061
363.433,1.056
363.463,1.056
363.493,1.048
363.523,1.051
363.553,1.050
363.583,1.043
363.613,1.052
363.643,1.049
363.673,1.052
363.703,1.050
363.733,1.048
363.763,1.042
363.793,1.034
363.823,1.032
363.853,1.031
363.883,1.018
363.913,1.007
363.943,1.001
363.973,1.010
364.003,1.044
364.033,1.110
364.063,1.071
364.093,1.034
364.123,1.059
364.153,1.059
364.183,1.036
364.213,1.008
364.243,1.011
364.273,1.057
364.303,1.065
364.333,1.051
364.363,1.037
364.393,1.047
364.423,1.091
364.453,1.135
364.483,1.144
