df_hash,22ZHK4.PQKCV4
56.131,1580
56.156,1730
56.181,1877
56.206,1960
56.231,1927
56.256,1801
56.281,1648
56.306,1478
56.331,1207
56.356,744
56.381,120
56.406,-488
56.431,-885
56.456,-1008
56.481,-958
56.506,-877
56.531,-812
56.556,-718
56.581,-570
56.606,-436
56.631,-398
56.656,-431
56.681,-379
56.706,-98
56.731,393
56.756,925
56.781,1322
56.806,1542
56.831,1657
56.856,1735
56.881,1782
56.906,1797
56.931,1821
56.956,1892
56.981,1926
57.006,1723
57.031,1135
57.056,260
57.081,-575
57.106,-1059
57.131,-1123
57.156,-964
57.181,-826
57.206,-803
57.231,-836
57.256,-852
57.281,-865
57.306,-908
57.331,-938
57.356,-839
57.381,-557
57.406,-195
57.431,56
57.456,90
57.481,-32
57.506,-167
57.531,-246
57.556,-331
57.581,-514
57.606,-780
57.631,-987
57.656,-987
57.681,-762
57.706,-440
57.731,-185
57.756,-74
57.781,-69
57.806,-85
57.831,-71
57.856,-18
57.881,86
57.906,287
57.931,622
57.956,1064
57.981,1495
58.006,1777
58.031,1851
58.056,1780
58.081,1694
58.106,1684
58.131,1741
58.156,1790
58.181,1775
58.206,1710
58.231,1658
58.256,1661
58.281,1710
58.306,1780
58.331,1874
58.356,2011
58.381,2156
58.406,2169
58.431,1857
58.456,1129
58.481,117
58.506,-870
58.531,-1534
58.556,-1786
58.581,-1773
58.606,-1716
58.631,-1722
58.656,-1739
58.681,-1678
58.706,-1539
58.731,-1397
58.756,-1290
58.781,-1138
58.806,-831
58.831,-376
58.856,73
58.881,354
58.906,467
58.931,579
58.956,823
58.981,1118
59.006,1201
59.031,876
59.056,225
59.081,-431
59.106,-798
59.131,-830
59.156,-710
59.181,-640
59.206,-654
59.231,-646
59.256,-539
59.281,-386
59.306,-297
59.331,-281
59.356,-189
59.381,160
59.406,805
59.431,1577
59.456,2220
59.481,2567
59.506,2637
59.531,2573
59.556,2511
59.581,2472
59.606,2354
59.631,2008
59.656,1359
59.681,486
59.706,-385
59.731,-1011
59.756,-1278
59.781,-1267
59.806,-1163
59.831,-1101
59.856,-1086
59.881,-1064
59.906,-1030
59.931,-1023
59.956,-1023
59.981,-893
60.006,-485
60.031,172
60.056,837
60.081,1254
60.106,1398
60.131,1495
60.156,1769
60.181,2163
60.206,2347
60.231,2009
60.256,1146
60.281,74
60.306,-821
60.331,-1346
60.356,-1543
60.381,-1562
60.406,-1536
60.431,-1539
60.456,-1602
60.481,-1702
60.506,-1759
60.531,-1669
60.556,-1384
60.581,-947
60.606,-447
60.631,48
60.656,511
60.681,918
60.706,1245
60.731,1501
60.756,1741
60.781,2011
60.806,2291
60.831,2522
60.856,2697
60.881,2886
60.906,3118
60.931,3240
60.956,2966
60.981,2130
61.006,903
61.031,-268
61.056,-988
61.081,-1182
61.106,-1078
61.131,-960
61.156,-964
61.181,-1069
61.206,-1209
61.231,-1319
61.256,-1300
61.281,-1028
61.306,-456
61.331,305
61.356,1052
61.381,1637
61.406,2034
61.431,2237
61.456,2149
61.481,1655
61.506,803
61.531,-134
61.556,-834
61.581,-1174
61.606,-1279
61.631,-1331
61.656,-1369
61.681,-1326
61.706,-1196
61.731,-1101
61.756,-1131
61.781,-1182
61.806,-1010
61.831,-488
61.856,246
61.881,941
61.906,1486
61.931,1981
61.956,2510
61.981,2923
62.006,2897
62.031,2261
62.056,1209
62.081,182
62.106,-477
62.131,-739
62.156,-787
62.181,-791
62.206,-791
62.231,-767
62.256,-744
62.281,-772
62.306,-834
62.331,-833
62.356,-677
62.381,-381
62.406,-44
62.431,254
62.456,520
62.481,810
62.506,1162
62.531,1564
62.556,1974
62.581,2322
62.606,2505
62.631,2397
62.656,1934
62.681,1204
62.706,421
62.731,-203
62.756,-593
62.781,-809
62.806,-945
62.831,-1034
62.856,-1061
62.881,-1037
62.906,-1020
62.931,-1061
62.956,-1123
62.981,-1109
63.006,-957
63.031,-706
63.056,-462
63.081,-277
63.106,-99
63.131,174
63.156,587
63.181,1082
63.206,1564
63.231,1998
63.256,2405
63.281,2777
63.306,3006
63.331,2919
63.356,2422
63.381,1602
63.406,687
63.431,-99
63.456,-667
63.481,-1047
63.506,-1292
63.531,-1413
63.556,-1412
63.581,-1353
63.606,-1344
63.631,-1438
63.656,-1555
63.681,-1523
63.706,-1230
63.731,-730
63.756,-199
63.781,206
63.806,447
63.831,575
63.856,650
63.881,701
63.906,759
63.931,884
63.956,1132
63.981,1486
64.006,1851
64.031,2125
64.056,2280
64.081,2347
64.106,2328
64.131,2150
64.156,1723
64.181,1064
64.206,325
64.231,-297
64.256,-703
64.281,-919
64.306,-1029
64.331,-1071
64.356,-1040
64.381,-946
64.406,-861
64.431,-854
64.456,-910
64.481,-927
64.506,-812
64.531,-569
64.556,-276
64.581,12
64.606,322
64.631,691
64.656,1089
64.681,1418
64.706,1620
64.731,1758
64.756,1946
64.781,2206
64.806,2394
64.831,2308
64.856,1870
64.881,1191
64.906,463
64.931,-187
64.956,-737
64.981,-1186
65.006,-1487
65.031,-1591
65.056,-1535
65.081,-1439
65.106,-1410
65.131,-1444
65.156,-1460
65.181,-1412
65.206,-1342
65.231,-1315
65.256,-1314
65.281,-1227
65.306,-937
65.331,-423
65.356,236
65.381,929
65.406,1563
65.431,2088
65.456,2494
65.481,2819
65.506,3128
65.531,3422
65.556,3567
65.581,3329
65.606,2550
65.631,1320
65.656,-19
65.681,-1080
65.706,-1661
65.731,-1822
65.756,-1773
65.781,-1703
65.806,-1690
65.831,-1719
65.856,-1745
65.881,-1730
65.906,-1645
65.931,-1480
65.956,-1238
65.981,-908
66.006,-461
66.031,119
66.056,784
66.081,1414
66.106,1898
66.131,2227
66.156,2491
66.181,2771
66.206,3038
66.231,3190
66.256,3176
66.281,3063
66.306,2936
66.331,2750
66.356,2297
66.381,1407
66.406,170
66.431,-1045
66.456,-1833
66.481,-2042
66.506,-1852
66.531,-1581
66.556,-1429
66.581,-1392
66.606,-1369
66.631,-1315
66.656,-1266
66.681,-1253
66.706,-1240
66.731,-1155
66.756,-962
66.781,-680
66.806,-329
66.831,97
66.856,605
66.881,1139
66.906,1611
66.931,1972
66.956,2252
66.981,2496
67.006,2655
67.031,2558
67.056,2051
67.081,1160
67.106,134
67.131,-694
67.156,-1118
67.181,-1159
67.206,-1007
67.231,-865
67.256,-828
67.281,-867
67.306,-898
67.331,-863
67.356,-780
67.381,-712
67.406,-691
67.431,-659
67.456,-493
67.481,-103
67.506,476
67.531,1109
67.556,1662
67.581,2102
67.606,2450
67.631,2666
67.656,2594
67.681,2079
67.706,1165
67.731,141
67.756,-618
67.781,-922
67.806,-874
67.831,-741
67.856,-719
67.881,-810
67.906,-902
67.931,-924
67.956,-914
67.981,-936
68.006,-985
68.031,-965
68.056,-777
68.081,-388
68.106,161
68.131,814
68.156,1517
68.181,2206
68.206,2777
68.231,3102
68.256,3087
68.281,2728
68.306,2111
68.331,1381
68.356,693
68.381,174
68.406,-117
68.431,-207
68.456,-194
68.481,-182
68.506,-222
68.531,-286
68.556,-312
68.581,-266
68.606,-171
68.631,-78
68.656,-20
68.681,10
68.706,34
68.731,63
68.756,88
68.781,95
68.806,74
68.831,24
68.856,-48
68.881,-125
68.906,-186
68.931,-220
68.956,-245
68.981,-292
69.006,-369
69.031,-444
69.056,-473
69.081,-445
69.106,-391
69.131,-359
69.156,-363
69.181,-383
69.206,-397
69.231,-411
69.256,-444
69.281,-497
69.306,-534
69.331,-515
69.356,-425
69.381,-279
69.406,-105
69.431,70
69.456,229
69.481,359
69.506,470
69.531,607
69.556,810
69.581,1084
69.606,1385
69.631,1662
69.656,1898
69.681,2102
69.706,2270
69.731,2376
69.756,2414
69.781,2420
69.806,2422
69.831,2359
69.856,2075
69.881,1462
69.906,612
69.931,-182
69.956,-630
69.981,-672
70.006,-524
70.031,-485
70.056,-688
70.081,-1026
70.106,-1291
70.131,-1362
70.156,-1271
70.181,-1127
70.206,-1009
70.231,-931
70.256,-876
70.281,-826
70.306,-764
70.331,-660
70.356,-489
70.381,-244
70.406,60
70.431,409
70.456,788
70.481,1167
70.506,1503
70.531,1757
70.556,1917
70.581,1988
70.606,1951
70.631,1753
70.656,1365
70.681,854
70.706,373
70.731,71
70.756,-25
70.781,-20
70.806,-50
70.831,-170
70.856,-332
70.881,-467
70.906,-557
70.931,-633
70.956,-718
70.981,-794
71.006,-833
71.031,-846
71.056,-872
71.081,-914
71.106,-903
71.131,-753
71.156,-455
71.181,-101
71.206,188
71.231,375
71.256,529
71.281,748
71.306,1060
71.331,1410
71.356,1723
71.381,1959
71.406,2111
71.431,2153
71.456,2033
71.481,1724
71.506,1268
71.531,768
71.556,325
71.581,-4
71.606,-206
71.631,-281
71.656,-248
71.681,-161
71.706,-102
71.731,-137
71.756,-260
71.781,-405
71.806,-508
71.831,-552
71.856,-567
71.881,-582
71.906,-602
71.931,-616
71.956,-612
71.981,-570
72.006,-458
72.031,-255
72.056,6
72.081,252
72.106,422
72.131,537
72.156,683
72.181,930
72.206,1261
72.231,1589
72.256,1831
72.281,1943
72.306,1902
72.331,1676
72.356,1259
72.381,731
72.406,258
72.431,-13
72.456,-72
72.481,-47
72.506,-90
72.531,-252
72.556,-471
72.581,-660
72.606,-791
72.631,-890
72.656,-972
72.681,-1020
72.706,-1014
72.731,-961
72.756,-877
72.781,-751
72.806,-551
72.831,-270
72.856,52
72.881,368
72.906,675
72.931,999
72.956,1343
72.981,1650
73.006,1862
73.031,1992
73.056,2094
73.081,2156
73.106,2042
73.131,1597
73.156,828
73.181,-31
73.206,-674
73.231,-959
73.256,-990
73.281,-966
73.306,-978
73.331,-970
73.356,-874
73.381,-730
73.406,-635
73.431,-589
73.456,-458
73.481,-112
73.506,416
73.531,949
73.556,1345
73.581,1631
73.606,1933
73.631,2267
73.656,2459
73.681,2284
73.706,1695
73.731,892
73.756,157
73.781,-353
73.806,-677
73.831,-919
73.856,-1110
73.881,-1195
73.906,-1129
73.931,-965
73.956,-815
73.981,-755
74.006,-765
74.031,-758
74.056,-648
74.081,-401
74.106,-29
74.131,431
74.156,941
74.181,1459
74.206,1934
74.231,2295
74.256,2446
74.281,2295
74.306,1799
74.331,1021
74.356,140
74.381,-617
74.406,-1069
74.431,-1169
74.456,-1017
74.481,-795
74.506,-654
74.531,-633
74.556,-655
74.581,-601
74.606,-403
74.631,-80
74.656,297
74.681,674
74.706,1034
74.731,1380
74.756,1689
74.781,1907
74.806,1964
74.831,1793
74.856,1348
74.881,644
74.906,-196
74.931,-953
74.956,-1404
74.981,-1468
75.006,-1263
75.031,-1010
75.056,-866
75.081,-833
75.106,-814
75.131,-725
75.156,-541
75.181,-262
75.206,116
75.231,575
75.256,1047
75.281,1455
75.306,1791
75.331,2116
75.356,2438
75.381,2605
75.406,2377
75.431,1650
75.456,615
75.481,-334
75.506,-884
75.531,-994
75.556,-858
75.581,-692
75.606,-587
75.631,-541
75.656,-538
75.681,-557
75.706,-516
75.731,-283
75.756,204
75.781,837
75.806,1391
75.831,1717
75.856,1859
75.881,1960
75.906,2054
75.931,1987
75.956,1556
75.981,744
76.006,-201
76.031,-938
76.056,-1277
76.081,-1280
76.106,-1152
76.131,-1044
76.156,-976
76.181,-908
76.206,-838
76.231,-810
76.256,-823
76.281,-785
76.306,-574
76.331,-159
76.356,355
76.381,837
76.406,1240
76.431,1611
76.456,1965
76.481,2175
76.506,2037
76.531,1459
76.556,589
76.581,-256
76.606,-812
76.631,-1010
76.656,-957
76.681,-804
76.706,-656
76.731,-571
76.756,-579
76.781,-658
76.806,-708
76.831,-609
76.856,-314
76.881,99
76.906,503
76.931,822
76.956,1071
76.981,1309
77.006,1587
77.031,1939
77.056,2363
77.081,2756
77.106,2882
77.131,2482
77.156,1512
77.181,268
77.206,-762
77.231,-1254
77.256,-1259
77.281,-1093
77.306,-1020
77.331,-1062
77.356,-1103
77.381,-1090
77.406,-1083
77.431,-1110
77.456,-1061
77.481,-779
77.506,-248
77.531,354
77.556,814
77.581,1080
77.606,1284
77.631,1587
77.656,2022
77.681,2485
77.706,2811
77.731,2848
77.756,2489
77.781,1721
77.806,683
77.831,-341
77.856,-1071
77.881,-1391
77.906,-1390
77.931,-1254
77.956,-1118
77.981,-1040
78.006,-1043
78.031,-1126
78.056,-1201
78.081,-1092
78.106,-649
78.131,81
78.156,867
78.181,1484
78.206,1907
78.231,2270
78.256,2623
78.281,2780
78.306,2456
78.331,1582
78.356,446
78.381,-497
78.406,-977
78.431,-1060
78.456,-1007
78.481,-998
78.506,-1032
78.531,-1034
78.556,-1009
78.581,-1031
78.606,-1130
78.631,-1217
78.656,-1174
78.681,-981
78.706,-742
78.731,-560
78.756,-407
78.781,-137
78.806,385
78.831,1161
78.856,2063
78.881,2933
78.906,3649
78.931,4103
78.956,4148
78.981,3639
79.006,2567
79.031,1158
79.056,-187
79.081,-1119
79.106,-1535
79.131,-1600
79.156,-1573
79.181,-1605
79.206,-1675
79.231,-1684
79.256,-1587
79.281,-1432
79.306,-1290
79.331,-1171
79.356,-1019
79.381,-765
79.406,-388
79.431,78
79.456,579
79.481,1058
79.506,1466
79.531,1779
79.556,2012
79.581,2218
79.606,2449
79.631,2681
79.656,2788
79.681,2600
79.706,2026
79.731,1143
79.756,173
79.781,-631
79.806,-1125
79.831,-1310
79.856,-1285
79.881,-1161
79.906,-1016
79.931,-899
79.956,-842
79.981,-850
80.006,-888
80.031,-900
80.056,-856
80.081,-762
80.106,-630
80.131,-419
80.156,-63
80.181,444
80.206,999
80.231,1447
80.256,1735
80.281,1973
80.306,2313
80.331,2756
80.356,3081
80.381,3016
80.406,2479
80.431,1650
80.456,810
80.481,126
80.506,-406
80.531,-840
80.556,-1150
80.581,-1265
80.606,-1193
80.631,-1071
80.656,-1043
80.681,-1124
80.706,-1204
80.731,-1189
80.756,-1113
80.781,-1079
80.806,-1115
80.831,-1114
80.856,-929
80.881,-514
80.906,42
80.931,612
80.956,1127
80.981,1585
81.006,1994
81.031,2322
81.056,2504
81.081,2466
81.106,2153
81.131,1562
81.156,783
81.181,8
81.206,-553
81.231,-807
81.256,-830
81.281,-790
81.306,-793
81.331,-815
81.356,-775
81.381,-660
81.406,-533
81.431,-441
81.456,-338
81.481,-126
81.506,224
81.531,634
81.556,995
81.581,1290
81.606,1585
81.631,1915
81.656,2180
81.681,2192
81.706,1833
81.731,1156
81.756,353
81.781,-373
81.806,-907
81.831,-1224
81.856,-1341
81.881,-1296
81.906,-1152
81.931,-992
81.956,-878
81.981,-813
82.006,-750
82.031,-639
82.056,-465
82.081,-242
82.106,21
82.131,339
82.156,717
82.181,1126
82.206,1510
82.231,1823
82.256,2068
82.281,2274
82.306,2444
82.331,2509
82.356,2349
82.381,1877
82.406,1123
82.431,246
82.456,-532
82.481,-1046
82.506,-1253
82.531,-1223
82.556,-1071
82.581,-898
82.606,-771
82.631,-729
82.656,-766
82.681,-817
82.706,-770
82.731,-536
82.756,-116
82.781,393
82.806,877
82.831,1284
82.856,1634
82.881,1938
82.906,2125
82.931,2058
82.956,1649
82.981,957
83.006,178
83.031,-464
83.056,-842
83.081,-958
83.106,-905
83.131,-793
83.156,-699
83.181,-658
83.206,-671
83.231,-715
83.256,-761
83.281,-782
83.306,-753
83.331,-637
83.356,-398
83.381,-30
83.406,411
83.431,828
83.456,1153
83.481,1403
83.506,1660
83.531,1971
83.556,2266
83.581,2385
83.606,2200
83.631,1719
83.656,1083
83.681,455
83.706,-70
83.731,-480
83.756,-775
83.781,-928
83.806,-924
83.831,-815
83.856,-711
83.881,-705
83.906,-784
83.931,-855
83.956,-830
83.981,-702
84.006,-529
84.031,-344
84.056,-118
84.081,202
84.106,618
84.131,1066
84.156,1477
84.181,1835
84.206,2147
84.231,2373
84.256,2400
84.281,2122
84.306,1551
84.331,846
84.356,206
84.381,-258
84.406,-566
84.431,-790
84.456,-959
84.481,-1047
84.506,-1030
84.531,-947
84.556,-874
84.581,-863
84.606,-900
84.631,-918
84.656,-842
84.681,-616
84.706,-224
84.731,302
84.756,892
84.781,1462
84.806,1968
84.831,2405
84.856,2747
84.881,2889
84.906,2672
84.931,2023
84.956,1065
84.981,96
85.006,-596
85.031,-916
85.056,-979
85.081,-968
85.106,-979
85.131,-998
85.156,-988
85.181,-968
85.206,-981
85.231,-1017
85.256,-985
85.281,-784
85.306,-398
85.331,95
85.356,588
85.381,1022
85.406,1399
85.431,1737
85.456,2018
85.481,2170
85.506,2102
85.531,1752
85.556,1139
85.581,382
85.606,-332
85.631,-839
85.656,-1075
85.681,-1102
85.706,-1051
85.731,-1021
85.756,-1042
85.781,-1078
85.806,-1088
85.831,-1045
85.856,-937
85.881,-754
85.906,-487
85.931,-140
85.956,261
85.981,684
86.006,1083
86.031,1422
86.056,1685
86.081,1894
86.106,2092
86.131,2302
86.156,2475
86.181,2508
86.206,2307
86.231,1860
86.256,1245
86.281,576
86.306,-65
86.331,-635
86.356,-1090
86.381,-1359
86.406,-1384
86.431,-1188
86.456,-896
86.481,-665
86.506,-582
86.531,-607
86.556,-608
86.581,-459
86.606,-125
86.631,338
86.656,841
86.681,1315
86.706,1731
86.731,2063
86.756,2254
86.781,2223
86.806,1911
86.831,1334
86.856,599
86.881,-133
86.906,-706
86.931,-1027
86.956,-1096
86.981,-992
87.006,-821
87.031,-660
87.056,-536
87.081,-447
87.106,-390
87.131,-368
87.156,-366
87.181,-338
87.206,-240
87.231,-79
87.256,80
87.281,192
87.306,289
87.331,480
87.356,838
87.381,1307
87.406,1710
87.431,1868
87.456,1722
87.481,1331
87.506,804
87.531,225
87.556,-333
87.581,-785
87.606,-1040
87.631,-1073
87.656,-957
87.681,-824
87.706,-774
87.731,-815
87.756,-887
87.781,-915
87.806,-856
87.831,-709
87.856,-504
87.881,-284
87.906,-72
87.931,158
87.956,469
87.981,890
88.006,1371
88.031,1804
88.056,2124
88.081,2370
88.106,2636
88.131,2942
88.156,3168
88.181,3119
88.206,2682
88.231,1915
88.256,1010
88.281,172
88.306,-475
88.331,-899
88.356,-1123
88.381,-1203
88.406,-1202
88.431,-1172
88.456,-1144
88.481,-1129
88.506,-1142
88.531,-1194
88.556,-1253
88.581,-1212
88.606,-944
88.631,-402
88.656,311
88.681,1004
88.706,1534
88.731,1903
88.756,2199
88.781,2452
88.806,2543
88.831,2276
88.856,1568
88.881,572
88.906,-385
88.931,-1009
88.956,-1220
88.981,-1167
89.006,-1077
89.031,-1073
89.056,-1129
89.081,-1153
89.106,-1103
89.131,-1009
89.156,-902
89.181,-752
89.206,-503
89.231,-156
89.256,205
89.281,493
89.306,705
89.331,931
89.356,1256
89.381,1657
89.406,2021
89.431,2232
89.456,2245
89.481,2072
89.506,1731
89.531,1243
89.556,690
89.581,214
89.606,-63
89.631,-146
89.656,-161
89.681,-238
89.706,-385
89.731,-500
89.756,-492
89.781,-389
89.806,-303
89.831,-315
89.856,-395
89.881,-456
89.906,-449
89.931,-399
89.956,-361
89.981,-344
90.006,-319
90.031,-266
90.056,-198
90.081,-134
90.106,-48
90.131,128
90.156,454
90.181,919
90.206,1439
90.231,1896
90.256,2185
90.281,2245
90.306,2052
90.331,1627
90.356,1031
90.381,365
90.406,-245
90.431,-693
90.456,-928
90.481,-983
90.506,-953
90.531,-942
90.556,-1001
90.581,-1100
90.606,-1168
90.631,-1145
90.656,-1012
90.681,-782
90.706,-472
90.731,-102
90.756,289
90.781,648
90.806,934
90.831,1169
90.856,1416
90.881,1723
90.906,2069
90.931,2374
90.956,2576
90.981,2677
91.006,2728
91.031,2746
91.056,2663
91.081,2347
91.106,1689
91.131,707
91.156,-430
91.181,-1461
91.206,-2160
91.231,-2448
91.256,-2423
91.281,-2282
91.306,-2182
91.331,-2158
91.356,-2149
91.381,-2094
91.406,-2002
91.431,-1928
91.456,-1893
91.481,-1834
91.506,-1644
91.531,-1249
91.556,-657
91.581,48
91.606,767
91.631,1415
91.656,1959
91.681,2431
91.706,2906
91.731,3437
91.756,3959
91.781,4270
91.806,4139
91.831,3486
91.856,2476
91.881,1434
91.906,644
91.931,184
91.956,-56
91.981,-232
92.006,-412
92.031,-561
92.056,-636
92.081,-649
92.106,-664
92.131,-718
92.156,-767
92.181,-716
92.206,-499
92.231,-149
92.256,216
92.281,495
92.306,700
92.331,958
92.356,1375
92.381,1887
92.406,2229
92.431,2103
92.456,1410
92.481,358
92.506,-668
92.531,-1360
92.556,-1642
92.581,-1644
92.606,-1542
92.631,-1439
92.656,-1360
92.681,-1304
92.706,-1268
92.731,-1241
92.756,-1197
92.781,-1133
92.806,-1066
92.831,-998
92.856,-867
92.881,-571
92.906,-62
92.931,587
92.956,1237
92.981,1788
93.006,2243
93.031,2648
93.056,2996
93.081,3193
93.106,3135
93.131,2781
93.156,2173
93.181,1393
93.206,540
93.231,-256
93.256,-850
93.281,-1150
93.306,-1194
93.331,-1135
93.356,-1115
93.381,-1166
93.406,-1218
93.431,-1198
93.456,-1099
93.481,-951
93.506,-767
93.531,-532
93.556,-253
93.581,22
93.606,258
93.631,476
93.656,738
93.681,1064
93.706,1406
93.731,1703
93.756,1957
93.781,2198
93.806,2391
93.831,2408
93.856,2133
93.881,1592
93.906,952
93.931,370
93.956,-122
93.981,-578
94.006,-991
94.031,-1253
94.056,-1267
94.081,-1081
94.106,-870
94.131,-767
94.156,-762
94.181,-753
94.206,-683
94.231,-574
94.256,-440
94.281,-222
94.306,146
94.331,633
94.356,1117
94.381,1519
94.406,1882
94.431,2253
94.456,2512
94.481,2380
94.506,1672
94.531,537
94.556,-582
94.581,-1275
94.606,-1442
94.631,-1289
94.656,-1077
94.681,-925
94.706,-819
94.731,-733
94.756,-680
94.781,-655
94.806,-588
94.831,-406
94.856,-118
94.881,185
94.906,441
94.931,676
94.956,956
94.981,1289
95.006,1614
95.031,1873
95.056,2071
95.081,2228
95.106,2294
95.131,2156
95.156,1750
95.181,1162
95.206,578
95.231,132
95.256,-180
95.281,-452
95.306,-727
95.331,-944
95.356,-1018
95.381,-954
95.406,-861
95.431,-852
95.456,-925
95.481,-961
95.506,-834
95.531,-524
95.556,-126
95.581,247
95.606,565
95.631,875
95.656,1222
95.681,1562
95.706,1772
95.731,1735
95.756,1415
95.781,880
95.806,249
95.831,-342
95.856,-777
95.881,-987
95.906,-990
95.931,-899
95.956,-844
95.981,-871
96.006,-913
96.031,-868
96.056,-707
96.081,-482
96.106,-241
96.131,32
96.156,382
96.181,789
96.206,1171
96.231,1487
96.256,1799
96.281,2199
96.306,2637
96.331,2891
96.356,2727
96.381,2123
96.406,1301
96.431,541
96.456,-32
96.481,-469
96.506,-850
96.531,-1157
96.556,-1310
96.581,-1292
96.606,-1192
96.631,-1127
96.656,-1126
96.681,-1114
96.706,-980
96.731,-674
96.756,-231
96.781,249
96.806,672
96.831,1016
96.856,1363
96.881,1817
96.906,2357
96.931,2763
96.956,2739
96.981,2170
97.006,1270
97.031,438
97.056,-58
97.081,-270
97.106,-448
97.131,-748
97.156,-1087
97.181,-1272
97.206,-1230
97.231,-1080
97.256,-992
97.281,-1016
97.306,-1047
97.331,-937
97.356,-622
97.381,-143
97.406,404
97.431,939
97.456,1430
97.481,1903
97.506,2378
97.531,2788
97.556,2944
97.581,2634
97.606,1824
97.631,750
97.656,-200
97.681,-756
97.706,-922
97.731,-899
97.756,-868
97.781,-871
97.806,-865
97.831,-837
97.856,-815
97.881,-790
97.906,-690
97.931,-466
97.956,-169
97.981,87
98.006,265
98.031,452
98.056,765
98.081,1210
98.106,1668
98.131,2019
98.156,2254
98.181,2421
98.206,2500
98.231,2355
98.256,1857
98.281,1032
98.306,86
98.331,-735
98.356,-1291
98.381,-1582
98.406,-1684
98.431,-1678
98.456,-1641
98.481,-1646
98.506,-1736
98.531,-1877
98.556,-1967
98.581,-1912
98.606,-1705
98.631,-1417
98.656,-1122
98.681,-836
98.706,-521
98.731,-151
98.756,261
98.781,707
98.806,1225
98.831,1881
98.856,2668
98.881,3413
98.906,3815
98.931,3612
98.956,2781
98.981,1590
99.006,462
99.031,-270
99.056,-531
99.081,-480
99.106,-339
99.131,-236
99.156,-177
99.181,-138
99.206,-143
99.231,-234
99.256,-375
99.281,-419
99.306,-205
99.331,280
99.356,867
99.381,1330
99.406,1594
99.431,1789
99.456,2099
99.481,2531
99.506,2843
99.531,2719
99.556,2024
99.581,927
99.606,-229
99.631,-1146
99.656,-1700
99.681,-1921
99.706,-1907
99.731,-1785
99.756,-1695
99.781,-1736
99.806,-1872
