df_hash,22ZHK4.JCYLLW
366.430,1.028
366.460,1.031
366.490,1.031
366.520,1.023
366.550,1.021
366.580,1.018
366.610,1.017
366.640,1.027
366.670,1.030
366.700,1.027
366.730,1.032
366.760,1.021
366.790,1.019
366.820,1.023
366.850,1.023
366.880,1.031
366.910,1.030
366.940,1.029
366.970,1.029
367.000,1.027
367.030,1.026
367.060,1.025
367.090,1.026
367.120,1.030
367.150,1.026
367.180,1.026
367.210,1.026
367.240,1.027
367.270,1.029
367.300,1.026
367.330,1.022
367.360,1.025
367.390,1.025
367.420,1.027
367.450,1.027
367.480,1.021
367.510,1.027
367.540,1.023
367.570,1.026
367.600,1.022
367.630,1.025
367.660,1.025
367.690,1.025
367.720,1.030
367.750,1.029
367.780,1.028
367.810,1.025
367.840,1.020
367.870,1.026
367.900,1.027
367.930,1.029
367.960,1.021
367.990,1.026
368.020,1.032
368.050,1.025
368.080,1.021
368.110,1.027
368.140,1.025
368.170,1.028
368.200,1.024
368.230,1.023
368.260,1.025
368.290,1.023
368.320,1.025
368.350,1.025
368.380,1.026
368.410,1.025
368.440,1.022
368.470,1.025
368.500,1.024
368.530,1.025
368.560,1.029
368.590,1.028
368.620,1.025
368.650,1.026
368.680,1.027
368.710,1.026
368.740,1.028
368.770,1.029
368.800,1.025
368.830,1.029
368.860,1.025
368.890,1.028
368.920,1.027
368.950,1.022
368.980,1.027
369.010,1.027
369.040,1.021
369.070,1.026
369.100,1.029
369.130,1.024
369.160,1.027
369.190,1.024
369.220,1.023
369.250,1.026
369.280,1.028
369.310,1.022
369.340,1.023
369.370,1.027
369.400,1.030
369.430,1.025
369.460,1.030
369.490,1.027
369.520,1.025
369.550,1.025
369.580,1.027
369.610,1.026
369.640,1.028
369.670,1.026
369.700,1.027
369.730,1.025
369.760,1.025
369.790,1.026
369.820,1.028
369.850,1.027
369.880,1.022
369.910,1.031
369.940,1.025
369.970,1.027
370.000,1.025
370.030,1.022
370.060,1.023
370.090,1.026
370.120,1.027
370.150,1.027
370.180,1.030
370.210,1.018
370.240,1.023
370.270,1.031
370.300,1.029
370.330,1.024
370.360,1.024
370.390,1.027
370.420,1.026
370.450,1.026
370.480,1.029
370.510,1.025
370.540,1.027
370.570,1.027
370.600,1.028
370.630,1.029
370.660,1.027
370.690,1.027
370.720,1.024
370.750,1.028
370.780,1.023
370.810,1.023
370.840,1.025
370.870,1.026
370.900,1.027
370.930,1.023
370.960,1.027
370.990,1.023
371.020,1.030
371.050,1.022
371.080,1.021
371.110,1.025
371.140,1.029
371.170,1.029
371.200,1.029
371.230,1.027
371.260,1.019
371.290,1.025
371.320,1.029
371.350,1.031
371.380,1.022
371.410,1.025
371.440,1.028
371.470,1.027
371.500,1.026
371.530,1.026
371.560,1.023
371.590,1.023
371.620,1.024
371.650,1.026
371.680,1.028
371.710,1.024
371.740,1.024
371.770,1.027
371.800,1.026
371.830,1.023
371.860,1.023
371.890,1.024
371.920,1.028
371.950,1.022
371.980,1.029
372.010,1.029
372.040,1.027
372.070,1.027
372.100,1.027
372.130,1.020
372.160,1.025
372.190,1.030
372.220,1.024
372.250,1.032
372.280,1.024
372.310,1.040
372.340,1.035
372.370,1.035
372.400,1.028
372.430,1.014
372.460,1.012
372.490,1.014
372.520,1.021
372.550,1.021
372.580,1.022
372.610,1.017
372.640,1.014
372.670,1.013
372.700,1.025
372.730,1.034
372.760,1.022
372.790,1.020
372.820,1.021
372.850,1.029
372.880,1.021
372.910,1.036
372.940,1.036
372.970,1.037
373.000,1.042
373.030,1.037
373.060,1.035
373.090,1.026
373.120,1.035
373.150,1.032
373.180,1.025
373.210,1.028
373.240,1.022
373.270,1.020
373.300,1.027
373.330,1.022
373.360,1.019
373.390,1.027
373.420,1.029
373.450,1.031
373.480,1.028
373.510,1.021
373.540,1.030
373.570,1.021
373.600,1.029
373.630,1.025
373.660,1.028
373.690,1.016
373.720,1.016
373.750,1.010
373.780,1.012
373.810,1.013
373.840,1.020
373.870,1.021
373.900,1.025
373.930,1.025
373.960,1.026
373.990,1.029
374.020,1.028
374.050,1.030
374.080,1.033
374.110,1.030
374.140,1.028
374.170,1.023
374.200,1.020
374.230,1.025
374.260,1.025
374.290,1.018
374.320,1.018
374.350,1.021
374.380,1.021
374.410,1.024
374.440,1.025
374.470,1.023
374.500,1.023
374.530,1.021
374.560,1.026
374.590,1.026
374.620,1.028
374.650,1.019
374.680,1.021
374.710,1.026
374.740,1.026
374.770,1.028
374.800,1.025
374.830,1.022
374.860,1.025
374.890,1.027
374.920,1.028
374.950,1.025
374.980,1.024
375.010,1.025
375.040,1.018
375.070,1.024
375.100,1.023
375.130,1.022
375.160,1.021
375.190,1.021
375.220,1.026
375.250,1.029
375.280,1.021
375.310,1.021
375.340,1.024
375.370,1.024
375.400,1.025
375.430,1.022
375.460,1.028
375.490,1.027
375.520,1.019
375.550,1.026
375.580,1.026
375.610,1.021
375.640,1.023
375.670,1.024
375.700,1.021
375.730,1.023
375.760,1.027
375.790,1.027
375.820,1.025
375.850,1.022
375.880,1.022
375.910,1.021
375.940,1.028
375.970,1.025
376.000,1.021
376.030,1.024
376.060,1.025
376.090,1.027
376.120,1.027
376.150,1.021
376.180,1.020
376.210,1.024
376.240,1.021
376.270,1.029
376.300,1.023
376.330,1.026
376.360,1.029
376.390,1.028
376.420,1.026
376.450,1.022
376.480,1.026
376.510,1.024
376.540,1.024
376.570,1.024
376.600,1.028
376.630,1.021
376.660,1.024
376.690,1.025
376.720,1.023
376.750,1.030
376.780,1.026
376.810,1.024
376.840,1.020
376.870,1.029
376.900,1.028
376.930,1.029
376.960,1.024
376.990,1.025
377.020,1.027
377.050,1.024
377.080,1.023
377.110,1.022
377.140,1.024
377.170,1.027
377.200,1.021
377.230,1.020
377.260,1.028
377.290,1.027
377.320,1.025
377.350,1.021
377.380,1.027
377.410,1.024
377.440,1.021
377.470,1.023
377.500,1.023
377.530,1.024
377.560,1.025
377.590,1.028
377.620,1.024
377.650,1.023
377.680,1.022
377.710,1.026
377.740,1.029
377.770,1.031
377.800,1.031
377.830,1.022
377.860,1.026
377.890,1.030
377.920,1.021
377.950,1.024
377.980,1.024
378.010,1.029
378.040,1.029
378.070,1.027
378.100,1.027
378.130,1.022
378.160,1.026
378.190,1.029
378.220,1.025
378.250,1.025
378.280,1.026
378.310,1.024
378.340,1.023
378.370,1.022
378.400,1.025
378.430,1.030
378.460,1.025
378.490,1.029
378.520,1.028
378.550,1.033
378.580,1.026
378.610,1.023
378.640,1.021
378.670,1.021
378.700,1.030
378.730,1.029
378.760,1.023
378.790,1.021
378.820,1.030
378.850,1.024
378.880,1.031
378.910,1.028
378.940,1.021
378.970,1.025
379.000,1.025
379.030,1.031
379.060,1.026
379.090,1.024
379.120,1.024
379.150,1.026
379.180,1.023
379.210,1.022
379.240,1.025
379.270,1.025
379.300,1.027
379.330,1.024
379.360,1.025
379.390,1.024
379.420,1.024
379.450,1.022
379.480,1.026
379.510,1.028
379.540,1.019
379.570,1.028
379.600,1.025
379.630,1.033
379.660,1.022
379.690,1.020
379.720,1.023
379.750,1.024
379.780,1.021
379.810,1.027
379.840,1.030
379.870,1.031
379.900,1.032
379.930,1.031
379.960,1.024
379.990,1.020
380.020,1.024
380.050,1.018
380.080,1.019
380.110,1.021
380.140,1.029
380.170,1.021
380.200,1.022
380.230,1.021
380.260,1.028
380.290,1.022
380.320,1.025
380.350,1.025
380.380,1.031
380.410,1.034
380.440,1.030
380.470,1.021
380.500,1.021
380.530,1.014
380.560,1.018
380.590,1.031
380.620,1.032
380.650,1.034
380.680,1.022
380.710,1.023
380.740,1.030
380.770,1.038
380.800,1.040
380.830,1.031
380.860,1.029
380.890,1.021
380.920,1.027
380.950,1.028
380.980,1.025
381.010,1.025
381.040,1.021
381.070,1.021
381.100,1.022
381.130,1.022
381.160,1.025
381.190,1.021
381.220,1.022
381.250,1.023
381.280,1.024
381.310,1.025
381.340,1.027
381.370,1.031
381.400,1.026
381.430,1.027
381.460,1.027
381.490,1.027
381.520,1.028
381.550,1.023
381.580,1.023
381.610,1.027
381.640,1.025
381.670,1.027
381.700,1.028
381.730,1.017
381.760,1.027
381.790,1.028
381.820,1.023
381.850,1.024
381.880,1.024
381.910,1.026
381.940,1.027
381.970,1.026
382.000,1.024
382.030,1.025
382.060,1.025
382.090,1.025
382.120,1.026
382.150,1.027
382.180,1.029
382.210,1.022
382.240,1.022
382.270,1.025
382.300,1.026
382.330,1.026
382.360,1.030
382.390,1.022
382.420,1.023
382.450,1.026
382.480,1.025
382.510,1.026
382.540,1.026
382.570,1.027
382.600,1.019
382.630,1.022
382.660,1.024
382.690,1.025
382.720,1.025
382.750,1.028
382.780,1.027
382.810,1.027
382.840,1.022
382.870,1.022
382.900,1.023
382.930,1.022
382.960,1.024
382.990,1.024
383.020,1.025
383.050,1.026
383.080,1.026
383.110,1.028
383.140,1.026
383.170,1.024
383.200,1.027
383.230,1.023
383.260,1.026
383.290,1.027
383.320,1.020
383.350,1.026
383.380,1.025
383.410,1.024
383.440,1.025
383.470,1.021
383.500,1.023
383.530,1.021
383.560,1.028
383.590,1.028
383.620,1.023
383.650,1.021
383.680,1.024
383.710,1.031
383.740,1.031
383.770,1.026
383.800,1.025
383.830,1.024
383.860,1.027
383.890,1.026
383.920,1.026
383.950,1.028
383.980,1.027
384.010,1.025
384.040,1.028
384.070,1.025
384.100,1.021
384.130,1.028
384.160,1.029
384.190,1.023
384.220,1.022
384.250,1.028
384.280,1.019
384.310,1.026
384.340,1.028
384.370,1.026
384.400,1.025
384.430,1.025
384.460,1.020
384.490,1.018
384.520,1.027
384.550,1.024
384.580,1.027
384.610,1.028
384.640,1.022
384.670,1.026
384.700,1.027
384.730,1.025
384.760,1.022
384.790,1.021
384.820,1.024
384.850,1.028
384.880,1.029
384.910,1.022
384.940,1.025
384.970,1.025
385.000,1.027
385.030,1.027
385.060,1.025
385.090,1.025
385.120,1.024
385.150,1.025
385.180,1.021
385.210,1.029
385.240,1.023
385.270,1.020
385.300,1.026
385.330,1.025
385.360,1.031
385.390,1.028
385.420,1.029
385.450,1.018
385.480,1.027
385.510,1.030
385.540,1.024
385.570,1.027
385.600,1.022
385.630,1.026
385.660,1.026
385.690,1.023
385.720,1.024
385.750,1.026
385.780,1.023
385.810,1.026
385.840,1.027
385.870,1.028
385.900,1.028
385.930,1.026
385.960,1.023
385.990,1.025
386.020,1.024
386.050,1.024
386.080,1.026
386.110,1.026
386.140,1.028
386.170,1.019
386.200,1.024
386.230,1.027
386.260,1.027
386.290,1.027
386.320,1.023
386.350,1.023
386.380,1.021
386.410,1.023
386.440,1.027
386.470,1.027
386.500,1.025
386.530,1.029
386.560,1.026
386.590,1.028
386.620,1.025
386.650,1.025
386.680,1.023
386.710,1.026
386.740,1.024
386.770,1.025
386.800,1.028
386.830,1.025
386.860,1.025
386.890,1.026
386.920,1.029
386.950,1.024
386.980,1.030
387.010,1.023
387.040,1.027
387.070,1.021
387.100,1.024
387.130,1.025
387.160,1.023
387.190,1.028
387.220,1.028
387.250,1.028
387.280,1.021
387.310,1.025
387.340,1.031
387.370,1.026
387.400,1.025
387.430,1.019
387.460,1.021
387.490,1.031
387.520,1.028
387.550,1.025
387.580,1.021
387.610,1.024
387.640,1.028
387.670,1.024
387.700,1.026
387.730,1.025
387.760,1.023
387.790,1.026
387.820,1.025
387.850,1.032
387.880,1.021
387.910,1.030
387.940,1.024
387.970,1.021
388.000,1.030
388.030,1.027
388.060,1.028
388.090,1.026
388.120,1.027
388.150,1.021
388.180,1.025
388.210,1.026
388.240,1.027
388.270,1.028
388.300,1.025
388.330,1.024
388.360,1.022
388.390,1.025
388.420,1.022
388.450,1.021
388.480,1.021
388.510,1.021
388.540,1.028
388.570,1.029
388.600,1.027
388.630,1.027
388.660,1.028
388.690,1.024
388.720,1.026
388.750,1.022
388.780,1.023
388.810,1.021
388.840,1.027
388.870,1.030
388.900,1.027
388.930,1.027
388.960,1.026
388.990,1.020
389.020,1.026
389.050,1.034
389.080,1.026
389.110,1.023
389.140,1.025
389.170,1.028
389.200,1.028
389.230,1.026
389.260,1.023
389.290,1.025
389.320,1.024
389.350,1.026
389.380,1.029
389.410,1.024
389.440,1.028
389.470,1.020
389.500,1.024
389.530,1.027
389.560,1.025
389.590,1.023
389.620,1.024
389.650,1.023
389.680,1.025
389.710,1.025
389.740,1.028
389.770,1.030
389.800,1.021
389.830,1.022
389.860,1.021
389.890,1.027
389.920,1.028
389.950,1.023
389.980,1.026
390.010,1.026
390.040,1.028
390.070,1.030
390.100,1.025
390.130,1.025
390.160,1.022
390.190,1.025
390.220,1.024
390.250,1.022
390.280,1.025
390.310,1.028
390.340,1.029
390.370,1.026
390.400,1.029
390.430,1.024
390.460,1.030
390.490,1.027
390.520,1.017
390.550,1.020
390.580,1.027
390.610,1.025
390.640,1.027
390.670,1.029
390.700,1.020
390.730,1.025
390.760,1.023
390.790,1.022
390.820,1.022
390.850,1.029
390.880,1.034
390.910,1.027
390.940,1.027
390.970,1.023
391.000,1.025
391.030,1.026
391.060,1.029
391.090,1.030
391.120,1.030
391.150,1.027
391.180,1.027
391.210,1.027
391.240,1.025
391.270,1.031
391.300,1.029
391.330,1.033
391.360,1.013
391.390,1.023
391.420,1.026
391.450,1.030
391.480,1.024
391.510,1.020
391.540,1.017
391.570,1.023
391.600,1.021
391.630,1.022
391.660,1.021
391.690,1.025
391.720,1.019
391.750,1.019
391.780,1.029
391.810,1.026
391.840,1.017
391.870,1.007
391.900,1.012
391.930,1.016
391.960,1.020
391.990,1.017
392.020,1.021
392.050,1.030
392.080,1.018
392.110,1.023
392.140,1.032
392.170,1.028
392.200,1.021
392.230,1.039
392.260,1.038
392.290,1.011
392.320,1.032
392.350,1.036
392.380,1.021
392.410,1.020
392.440,1.024
392.470,1.030
392.500,1.035
392.530,1.031
392.560,1.018
392.590,1.020
392.620,1.010
392.650,1.018
392.680,1.027
392.710,1.036
392.740,1.043
392.770,1.042
392.800,1.027
392.830,1.026
392.860,1.022
392.890,1.026
392.920,1.033
392.950,1.030
392.980,1.026
393.010,1.020
393.040,1.022
393.070,1.018
393.100,1.020
393.130,1.011
393.160,1.017
393.190,1.024
393.220,1.026
393.250,1.023
393.280,1.021
393.310,1.025
393.340,1.023
393.370,1.020
393.400,1.023
393.430,1.026
393.460,1.024
393.490,1.026
393.520,1.028
393.550,1.027
393.580,1.030
393.610,1.024
393.640,1.027
393.670,1.017
393.700,1.017
393.730,1.028
393.760,1.029
393.790,1.031
393.820,1.030
393.850,1.026
393.880,1.026
393.910,1.024
393.940,1.028
393.970,1.021
394.000,1.023
394.030,1.024
394.060,1.025
394.090,1.027
394.120,1.026
394.150,1.032
394.180,1.024
394.210,1.025
394.240,1.030
394.270,1.027
394.300,1.026
394.330,1.027
394.360,1.022
394.390,1.022
394.420,1.025
394.450,1.025
394.480,1.024
394.510,1.027
394.540,1.021
394.570,1.029
394.600,1.025
394.630,1.021
394.660,1.029
394.690,1.029
394.720,1.026
394.750,1.026
394.780,1.023
394.810,1.024
394.840,1.028
394.870,1.033
394.900,1.027
394.930,1.029
394.960,1.021
394.990,1.017
395.020,1.019
395.050,1.024
395.080,1.026
395.110,1.026
395.140,1.024
395.170,1.029
395.200,1.025
395.230,1.027
395.260,1.028
395.290,1.028
395.320,1.029
395.350,1.029
395.380,1.026
395.410,1.030
395.440,1.028
395.470,1.027
395.500,1.030
395.530,1.025
395.560,1.021
395.590,1.025
395.620,1.023
395.650,1.022
395.680,1.027
395.710,1.027
395.740,1.019
395.770,1.028
395.800,1.032
395.830,1.027
395.860,1.026
395.890,1.027
395.920,1.024
395.950,1.027
395.980,1.025
396.010,1.023
396.040,1.021
396.070,1.025
396.100,1.025
396.130,1.028
396.160,1.029
396.190,1.028
396.220,1.028
396.250,1.032
396.280,1.023
396.310,1.025
396.340,1.021
396.370,1.031
396.400,1.029
396.430,1.027
396.460,1.022
396.490,1.025
396.520,1.026
396.550,1.024
396.580,1.029
396.610,1.016
396.640,1.026
396.670,1.030
396.700,1.026
396.730,1.026
396.760,1.026
396.790,1.027
396.820,1.028
396.850,1.027
396.880,1.024
396.910,1.025
396.940,1.025
396.970,1.026
397.000,1.024
397.030,1.022
397.060,1.019
397.090,1.020
397.120,1.018
397.150,1.034
397.180,1.032
397.210,1.032
397.240,1.026
397.270,1.026
397.300,1.015
397.330,1.015
397.360,1.011
397.390,1.005
397.420,1.009
397.450,1.044
397.480,1.020
397.510,1.021
397.540,1.032
397.570,1.020
397.600,0.998
397.630,1.018
397.660,1.012
397.690,1.018
397.720,1.019
397.750,1.010
397.780,1.029
397.810,1.010
397.840,1.000
397.870,1.036
397.900,1.021
397.930,0.989
397.960,1.002
397.990,1.024
398.020,1.013
398.050,1.012
398.080,1.035
398.110,1.020
398.140,1.013
398.170,1.033
398.200,1.023
398.230,1.006
398.260,1.012
398.290,1.004
398.320,1.012
398.350,1.005
398.380,1.012
398.410,1.028
398.440,1.028
398.470,1.026
398.500,1.010
398.530,1.004
398.560,1.021
398.590,1.015
398.620,1.021
398.650,1.030
398.680,1.028
398.710,1.019
398.740,1.013
398.770,1.022
398.800,1.012
398.830,1.013
398.860,1.018
398.890,1.018
398.920,1.013
398.950,1.010
398.980,1.015
399.010,1.013
399.040,1.022
399.070,1.030
399.100,1.022
399.130,1.027
399.160,1.025
399.190,1.024
399.220,1.022
399.250,1.020
399.280,1.016
399.310,1.021
399.340,1.022
399.370,1.032
399.400,1.035
399.430,1.038
399.460,1.034
399.490,1.027
399.520,1.030
399.550,1.025
399.580,1.031
399.610,1.028
399.640,1.022
399.670,1.022
399.700,1.021
399.730,1.022
399.760,1.023
399.790,1.027
399.820,1.024
399.850,1.029
399.880,1.028
399.910,1.025
399.940,1.027
399.970,1.030
400.000,1.025
400.030,1.029
400.060,1.026
400.090,1.024
400.120,1.026
400.150,1.024
400.180,1.027
400.210,1.027
400.240,1.025
400.270,1.022
400.300,1.025
400.330,1.025
400.360,1.022
400.390,1.028
400.420,1.023
400.450,1.015
400.480,1.023
400.510,1.031
400.540,1.036
400.570,1.036
400.600,1.029
400.630,1.017
400.660,1.023
400.690,1.029
400.720,1.021
400.750,1.019
400.780,1.017
400.810,1.023
400.840,1.030
400.870,1.030
400.900,1.025
400.930,1.026
400.960,1.026
400.990,1.021
401.020,1.022
401.050,1.032
401.080,1.038
401.110,1.027
401.140,1.029
401.170,1.024
401.200,1.027
401.230,1.027
401.260,1.030
401.290,1.024
401.320,1.029
401.350,1.035
401.380,1.026
401.410,1.029
401.440,1.033
401.470,1.035
401.500,1.026
401.530,1.029
401.560,1.031
401.590,1.030
401.620,1.050
401.650,1.047
401.680,1.034
401.710,1.036
401.740,1.032
401.770,1.018
401.800,1.015
401.830,1.006
401.860,1.006
401.890,1.006
401.920,0.995
401.950,1.000
401.980,1.005
402.010,0.998
402.040,1.016
402.070,1.011
402.100,1.001
402.130,1.018
402.160,1.024
402.190,1.011
402.220,1.015
402.250,1.024
402.280,1.028
402.310,1.019
402.340,1.011
402.370,1.017
402.400,1.020
402.430,1.016
402.460,1.020
402.490,1.035
402.520,1.038
402.550,1.039
402.580,1.039
402.610,1.030
402.640,1.027
402.670,1.026
402.700,1.022
402.730,1.024
402.760,1.032
402.790,1.034
402.820,1.030
402.850,1.025
402.880,1.022
402.910,1.023
402.940,1.018
402.970,1.023
403.000,1.026
403.030,1.032
403.060,1.023
403.090,1.022
403.120,1.029
403.150,1.026
403.180,1.018
403.210,1.023
403.240,1.023
403.270,1.024
403.300,1.024
403.330,1.021
403.360,1.017
403.390,1.015
403.420,1.016
403.450,1.018
403.480,1.027
403.510,1.025
403.540,1.026
403.570,1.025
403.600,1.021
403.630,1.022
403.660,1.021
403.690,1.022
403.720,1.028
403.750,1.023
403.780,1.027
403.810,1.026
403.840,1.030
403.870,1.034
403.900,1.028
403.930,1.024
403.960,1.017
403.990,1.021
404.020,1.023
404.050,1.021
404.080,1.017
404.110,1.023
404.140,1.020
404.170,1.026
404.200,1.027
404.230,1.027
404.260,1.025
404.290,1.027
404.320,1.031
404.350,1.031
404.380,1.027
404.410,1.023
404.440,1.016
404.470,1.021
404.500,1.022
404.530,1.020
404.560,1.021
404.590,1.022
404.620,1.020
404.650,1.022
404.680,1.026
404.710,1.030
404.740,1.025
404.770,1.023
404.800,1.031
404.830,1.031
404.860,1.026
404.890,1.020
404.920,1.022
404.950,1.017
404.980,1.023
405.010,1.021
405.040,1.020
405.070,1.020
405.100,1.019
405.130,1.021
405.160,1.024
405.190,1.023
405.220,1.021
405.250,1.021
405.280,1.024
405.310,1.024
405.340,1.023
405.370,1.024
405.400,1.019
405.430,1.025
405.460,1.033
405.490,1.029
405.520,1.028
405.550,1.024
405.580,1.015
405.610,1.020
405.640,1.023
405.670,1.029
405.700,1.021
405.730,1.021
405.760,1.018
405.790,1.016
405.820,1.022
405.850,1.018
405.880,1.021
405.910,1.024
405.940,1.021
405.970,1.020
406.000,1.023
406.030,1.021
406.060,1.019
406.090,1.022
406.120,1.021
406.150,1.023
406.180,1.021
406.210,1.022
406.240,1.023
406.270,1.026
406.300,1.023
406.330,1.027
406.360,1.026
406.390,1.025
406.420,1.020
406.450,1.023
406.480,1.023
406.510,1.024
406.540,1.023
406.570,1.023
406.600,1.020
406.630,1.020
406.660,1.024
406.690,1.021
406.720,1.021
406.750,1.025
406.780,1.020
406.810,1.026
406.840,1.024
406.870,1.023
406.900,1.020
406.930,1.023
406.960,1.021
406.990,1.023
407.020,1.027
407.050,1.023
407.080,1.021
407.110,1.023
407.140,1.024
407.170,1.023
407.200,1.021
407.230,1.023
407.260,1.022
407.290,1.021
407.320,1.023
407.350,1.026
407.380,1.025
407.410,1.018
407.440,1.021
407.470,1.020
407.500,1.025
407.530,1.021
407.560,1.021
407.590,1.021
407.620,1.022
407.650,1.026
407.680,1.024
407.710,1.021
407.740,1.020
407.770,1.024
407.800,1.022
407.830,1.028
407.860,1.024
407.890,1.026
407.920,1.022
407.950,1.029
407.980,1.024
408.010,1.021
408.040,1.021
408.070,1.028
408.100,1.018
408.130,1.021
408.160,1.023
408.190,1.022
408.220,1.028
408.250,1.023
408.280,1.021
408.310,1.020
408.340,1.025
408.370,1.023
408.400,1.023
408.430,1.024
408.460,1.024
408.490,1.026
408.520,1.027
408.550,1.023
408.580,1.021
408.610,1.020
408.640,1.021
408.670,1.022
408.700,1.025
408.730,1.022
408.760,1.027
408.790,1.020
408.820,1.023
408.850,1.022
408.880,1.022
408.910,1.022
408.940,1.024
408.970,1.021
409.000,1.021
409.030,1.026
409.060,1.023
409.090,1.028
409.120,1.022
409.150,1.018
409.180,1.018
409.210,1.027
409.240,1.022
409.270,1.021
409.300,1.021
409.330,1.023
409.360,1.024
409.390,1.025
409.420,1.021
409.450,1.021
409.480,1.024
409.510,1.023
409.540,1.025
409.570,1.020
409.600,1.025
409.630,1.023
409.660,1.026
409.690,1.020
409.720,1.021
409.750,1.022
409.780,1.023
409.810,1.023
409.840,1.027
409.870,1.017
409.900,1.022
409.930,1.025
409.960,1.029
409.990,1.023
410.020,1.021
410.050,1.020
410.080,1.018
410.110,1.023
410.140,1.018
410.170,1.014
410.200,1.025
410.230,1.030
410.260,1.025
410.290,1.023
410.320,1.023
410.350,1.025
410.380,1.024
410.410,1.028
410.440,1.027
410.470,1.021
410.500,1.026
410.530,1.019
410.560,1.023
410.590,1.027
410.620,1.024
410.650,1.027
410.680,1.019
410.710,1.024
410.740,1.021
410.770,1.028
410.800,1.021
410.830,1.021
410.860,1.024
410.890,1.019
410.920,1.023
410.950,1.030
410.980,1.034
411.010,1.017
411.040,1.023
411.070,1.027
411.100,1.023
411.130,1.022
411.160,1.018
411.190,1.024
411.220,1.026
411.250,1.028
411.280,1.027
411.310,1.027
411.340,1.025
411.370,1.031
411.400,1.027
411.430,1.026
411.460,1.025
411.490,1.023
411.520,1.027
411.550,1.025
411.580,1.025
411.610,1.026
411.640,1.020
411.670,1.024
411.700,1.020
411.730,1.025
411.760,1.017
411.790,1.021
411.820,1.022
411.850,1.020
411.880,1.023
411.910,1.023
411.940,1.026
411.970,1.019
412.000,1.023
412.030,1.027
412.060,1.023
412.090,1.023
412.120,1.022
412.150,1.020
412.180,1.024
412.210,1.023
412.240,1.029
412.270,1.026
412.300,1.028
412.330,1.027
412.360,1.028
412.390,1.028
412.420,1.025
412.450,1.024
412.480,1.027
412.510,1.024
412.540,1.024
412.570,1.020
412.600,1.021
412.630,1.017
412.660,1.028
412.690,1.022
412.720,1.019
412.750,1.026
412.780,1.030
412.810,1.030
412.840,1.030
412.870,1.035
412.900,1.018
412.930,1.026
412.960,1.029
412.990,1.023
413.020,1.023
413.050,1.024
413.080,1.023
413.110,1.023
413.140,1.024
413.170,1.024
413.200,1.024
413.230,1.023
413.260,1.025
413.290,1.023
413.320,1.024
413.350,1.025
413.380,1.030
413.410,1.055
413.440,1.035
413.470,1.023
413.500,1.022
413.530,1.020
413.560,1.008
413.590,1.031
413.620,1.027
413.650,1.026
413.680,1.022
413.710,1.022
413.740,1.012
413.770,0.997
413.800,1.021
413.830,1.018
413.860,1.026
413.890,1.028
413.920,1.018
413.950,1.034
413.980,1.021
414.010,1.009
414.040,1.007
414.070,1.012
414.100,1.015
414.130,1.016
414.160,1.021
414.190,1.020
414.220,1.021
414.250,1.021
414.280,1.021
414.310,1.020
414.340,1.018
414.370,1.015
414.400,1.010
414.430,1.022
414.460,1.021
414.490,1.014
414.520,1.017
414.550,1.008
414.580,1.008
414.610,1.004
414.640,1.005
414.670,1.016
414.700,1.012
414.730,1.014
414.760,1.013
414.790,1.022
414.820,1.018
414.850,1.015
414.880,1.014
414.910,1.018
414.940,1.012
414.970,1.011
415.000,1.014
415.030,1.014
415.060,1.014
415.090,1.012
415.120,1.013
415.150,1.014
415.180,1.018
415.210,1.014
415.240,1.015
415.270,1.013
415.300,1.017
415.330,1.018
415.360,1.016
415.390,1.011
415.420,1.015
415.450,1.017
415.480,1.019
415.510,1.023
415.540,1.020
415.570,1.010
415.600,1.013
415.630,1.010
415.660,0.996
415.690,1.014
415.720,1.030
415.750,1.021
415.780,1.014
415.810,1.012
415.840,1.007
415.870,1.012
415.900,1.011
415.930,1.017
415.960,1.016
415.990,1.013
416.020,1.018
416.050,1.017
416.080,1.018
416.110,1.021
416.140,1.021
416.170,1.012
416.200,1.016
416.230,1.007
416.260,1.007
416.290,1.017
416.320,1.021
416.350,1.018
416.380,1.021
416.410,1.020
416.440,1.012
416.470,1.015
416.500,1.020
416.530,1.019
416.560,1.021
416.590,1.022
416.620,1.017
416.650,1.018
416.680,1.010
416.710,1.018
416.740,1.011
416.770,1.016
416.800,1.023
416.830,1.024
416.860,1.022
416.890,1.023
416.920,1.021
416.950,1.022
416.980,1.023
417.010,1.028
417.040,1.023
417.070,1.018
417.100,1.021
417.130,1.015
417.160,1.017
417.190,1.020
417.220,1.022
417.250,1.021
417.280,1.022
417.310,1.021
417.340,1.016
417.370,1.021
417.400,1.021
417.430,1.016
417.460,1.021
417.490,1.018
417.520,1.017
417.550,1.015
417.580,1.010
417.610,1.022
417.640,1.026
417.670,1.021
417.700,1.023
417.730,1.021
417.760,1.022
417.790,1.025
417.820,1.026
417.850,1.025
417.880,1.019
417.910,1.020
417.940,1.020
417.970,1.018
418.000,1.022
418.030,1.022
418.060,1.016
418.090,1.020
418.120,1.019
418.150,1.022
418.180,1.027
418.210,1.023
418.240,1.019
418.270,1.015
418.300,1.022
418.330,1.021
418.360,1.021
418.390,1.024
418.420,1.019
418.450,1.018
418.480,1.021
418.510,1.020
418.540,1.019
418.570,1.020
418.600,1.023
418.630,1.026
418.660,1.022
418.690,1.027
418.720,1.024
418.750,1.021
418.780,1.019
418.810,1.020
