df_hash,22ZHK4.Z5RDGQ
418.445,1.078
418.475,1.087
418.505,1.081
418.535,1.078
418.565,1.092
418.595,1.090
418.625,1.084
418.655,1.081
418.685,1.080
418.715,1.082
418.745,1.078
418.775,1.078
418.805,1.084
418.835,1.083
418.865,1.079
418.895,1.086
418.925,1.085
418.955,1.085
418.985,1.083
419.015,1.077
419.045,1.080
419.075,1.083
419.105,1.084
419.135,1.076
419.165,1.082
419.195,1.085
419.225,1.076
419.255,1.080
419.285,1.082
419.315,1.081
419.345,1.083
419.375,1.083
419.405,1.083
419.435,1.086
419.465,1.083
419.495,1.074
419.525,1.082
419.555,1.086
419.585,1.081
419.615,1.080
419.645,1.086
419.675,1.088
419.705,1.090
419.735,1.084
419.765,1.079
419.795,1.090
419.825,1.087
419.855,1.087
419.885,1.082
419.915,1.077
419.945,1.076
419.975,1.073
420.005,1.076
420.035,1.079
420.065,1.076
420.095,1.077
420.125,1.082
420.155,1.079
420.185,1.083
420.215,1.082
420.245,1.079
420.275,1.079
420.305,1.084
420.335,1.085
420.365,1.079
420.395,1.085
420.425,1.093
420.455,1.088
420.485,1.089
420.515,1.085
420.545,1.081
420.575,1.088
420.605,1.082
420.635,1.084
420.665,1.085
420.695,1.085
420.725,1.082
420.755,1.082
420.785,1.079
420.815,1.079
420.845,1.080
420.875,1.082
420.905,1.086
420.935,1.086
420.965,1.079
420.995,1.078
421.025,1.091
421.055,1.088
421.085,1.082
421.115,1.082
421.145,1.084
421.175,1.078
421.205,1.082
421.235,1.081
421.265,1.083
421.295,1.086
421.325,1.082
421.355,1.081
421.385,1.083
421.415,1.080
421.445,1.080
421.475,1.077
421.505,1.083
421.535,1.084
421.565,1.076
421.595,1.082
421.625,1.086
421.655,1.087
421.685,1.087
421.715,1.079
421.745,1.079
421.775,1.082
421.805,1.083
421.835,1.084
421.865,1.078
421.895,1.080
421.925,1.088
421.955,1.087
421.985,1.086
422.015,1.083
422.045,1.082
422.075,1.081
422.105,1.085
422.135,1.081
422.165,1.080
422.195,1.076
422.225,1.087
422.255,1.086
422.285,1.090
422.315,1.081
422.345,1.083
422.375,1.076
422.405,1.080
422.435,1.080
422.465,1.080
422.495,1.086
422.525,1.082
422.555,1.082
422.585,1.081
422.615,1.084
422.645,1.082
422.675,1.082
422.705,1.085
422.735,1.084
422.765,1.081
422.795,1.083
422.825,1.078
422.855,1.079
422.885,1.093
422.915,1.092
422.945,1.081
422.975,1.078
423.005,1.080
423.035,1.084
423.065,1.079
423.095,1.082
423.125,1.078
423.155,1.085
423.185,1.086
423.215,1.082
423.245,1.083
423.275,1.079
423.305,1.082
423.335,1.084
423.365,1.086
423.395,1.083
423.425,1.082
423.455,1.083
423.485,1.080
423.515,1.079
423.545,1.087
423.575,1.091
423.605,1.095
423.635,1.088
423.665,1.085
423.695,1.085
423.725,1.082
423.755,1.080
423.785,1.078
423.815,1.074
423.845,1.078
423.875,1.079
423.905,1.080
423.935,1.085
423.965,1.087
423.995,1.086
424.025,1.096
424.055,1.109
424.085,1.102
424.115,1.080
424.145,1.066
424.175,1.070
424.205,1.069
424.235,1.080
424.265,1.089
424.295,1.109
424.325,1.095
424.355,1.064
424.385,1.033
424.415,1.048
424.445,1.075
424.475,1.085
424.505,1.089
424.535,1.088
424.565,1.084
424.595,1.090
424.625,1.088
424.655,1.078
424.685,1.074
424.715,1.084
424.745,1.089
424.775,1.084
424.805,1.085
424.835,1.097
424.865,1.097
424.895,1.089
424.925,1.089
424.955,1.092
424.985,1.088
425.015,1.083
425.045,1.083
425.075,1.084
425.105,1.091
425.135,1.093
425.165,1.091
425.195,1.086
425.225,1.088
425.255,1.093
425.285,1.088
425.315,1.082
425.345,1.089
425.375,1.083
425.405,1.079
425.435,1.087
425.465,1.089
425.495,1.093
425.525,1.086
425.555,1.085
425.585,1.091
425.615,1.082
425.645,1.085
425.675,1.079
425.705,1.081
425.735,1.083
425.765,1.084
425.795,1.085
425.825,1.085
425.855,1.092
425.885,1.091
425.915,1.080
425.945,1.087
425.975,1.087
426.005,1.083
426.035,1.084
426.065,1.094
426.095,1.094
426.125,1.086
426.155,1.085
426.185,1.084
426.215,1.088
426.245,1.093
426.275,1.089
426.305,1.086
426.335,1.090
426.365,1.087
426.395,1.089
426.425,1.091
426.455,1.083
426.485,1.085
426.515,1.084
426.545,1.088
426.575,1.084
426.605,1.089
426.635,1.091
426.665,1.089
426.695,1.092
426.725,1.096
426.755,1.095
426.785,1.101
426.815,1.113
426.845,1.117
426.875,1.108
426.905,1.120
426.935,1.127
426.965,1.107
426.995,1.098
427.025,1.077
427.055,1.091
427.085,1.083
427.115,1.062
427.145,1.062
427.175,1.071
427.205,1.085
427.235,1.062
427.265,1.057
427.295,1.068
427.325,1.050
427.355,1.069
427.385,1.080
427.415,1.064
427.445,1.051
427.475,1.062
427.505,1.068
427.535,1.058
427.565,1.051
427.595,1.068
427.625,1.069
427.655,1.063
427.685,1.057
427.715,1.059
427.745,1.057
427.775,1.054
427.805,1.056
427.835,1.051
427.865,1.044
427.895,1.050
427.925,1.047
427.955,1.049
427.985,1.047
428.015,1.047
428.045,1.047
428.075,1.062
428.105,1.050
428.135,1.036
428.165,1.029
428.195,0.966
428.225,1.000
428.255,1.036
428.285,1.053
428.315,1.048
428.345,1.058
428.375,1.053
428.405,1.049
428.435,1.031
428.465,1.011
428.495,1.008
428.525,1.009
428.555,1.019
428.585,1.016
428.615,1.036
428.645,1.022
428.675,1.019
428.705,1.038
428.735,1.044
428.765,1.022
428.795,1.012
428.825,1.030
428.855,1.032
428.885,1.040
428.915,1.033
428.945,1.033
428.975,1.022
429.005,1.014
429.035,1.003
429.065,1.013
429.095,1.021
429.125,1.024
429.155,1.030
429.185,1.018
429.215,1.014
429.245,1.018
429.275,1.014
429.305,1.014
429.335,1.016
429.365,1.027
429.395,1.021
429.425,1.016
429.455,1.027
429.485,1.026
429.515,1.018
429.545,1.019
429.575,1.016
429.605,1.010
429.635,1.018
429.665,1.017
429.695,1.019
429.725,1.019
429.755,1.016
429.785,1.014
429.815,1.021
429.845,1.021
429.875,1.015
429.905,1.022
429.935,1.022
429.965,1.019
429.995,0.997
430.025,1.024
430.055,1.030
430.085,1.021
430.115,1.023
430.145,1.022
430.175,1.023
430.205,1.024
430.235,1.015
430.265,1.012
430.295,1.021
430.325,1.020
430.355,1.015
430.385,1.018
430.415,1.020
430.445,1.020
430.475,1.018
430.505,1.018
430.535,1.015
430.565,1.024
430.595,1.021
430.625,1.010
430.655,1.027
430.685,1.025
430.715,1.015
430.745,1.015
430.775,1.020
430.805,1.015
430.835,1.019
430.865,1.011
430.895,1.020
430.925,1.020
430.955,1.019
430.985,1.018
431.015,1.026
431.045,1.013
431.075,1.020
431.105,1.018
431.135,1.014
431.165,1.019
431.195,1.023
431.225,1.020
431.255,1.011
431.285,1.020
431.315,1.021
431.345,1.021
431.375,1.021
431.405,1.021
431.435,1.017
431.465,1.016
431.495,1.014
431.525,1.021
431.555,1.021
431.585,1.019
431.615,1.014
431.645,1.021
431.675,1.018
431.705,1.020
431.735,1.020
431.765,1.015
431.795,1.014
431.825,1.021
431.855,1.018
431.885,1.016
431.915,1.021
431.945,1.018
431.975,1.022
432.005,1.016
432.035,1.014
432.065,1.022
432.095,1.026
432.125,1.018
432.155,1.027
432.185,1.045
432.215,1.051
432.245,1.052
432.275,1.054
432.305,1.050
432.335,1.040
432.365,1.021
432.395,0.981
432.425,1.008
432.455,1.022
432.485,1.009
432.515,1.008
432.545,1.020
432.575,1.022
432.605,1.018
432.635,1.004
432.665,1.017
432.695,1.025
432.725,1.021
432.755,1.024
432.785,1.026
432.815,1.020
432.845,1.028
432.875,1.027
432.905,1.027
432.935,1.030
432.965,1.026
432.995,1.026
433.025,1.030
433.055,1.020
433.085,1.021
433.115,1.030
433.145,1.032
433.175,1.031
433.205,1.022
433.235,1.025
433.265,1.030
433.295,1.024
433.325,1.018
433.355,1.016
433.385,1.041
433.415,1.045
433.445,1.036
433.475,1.028
433.505,1.038
433.535,1.036
433.565,1.028
433.595,1.040
433.625,1.034
433.655,1.022
433.685,1.027
433.715,1.030
433.745,1.021
433.775,1.022
433.805,1.021
433.835,1.032
433.865,1.030
433.895,1.026
433.925,1.032
433.955,1.036
433.985,1.031
434.015,1.012
434.045,1.023
434.075,1.032
434.105,1.040
434.135,1.031
434.165,1.035
434.195,1.027
434.225,0.995
434.255,1.003
434.285,1.053
434.315,1.046
434.345,1.030
434.375,1.041
434.405,1.048
434.435,1.050
434.465,1.027
434.495,0.973
434.525,0.955
434.555,0.969
434.585,0.991
434.615,0.968
434.645,0.977
434.675,1.000
434.705,1.036
434.735,1.058
434.765,1.072
434.795,1.077
434.825,1.076
434.855,1.102
434.885,1.071
434.915,1.052
434.945,1.001
434.975,0.997
435.005,1.004
435.035,0.990
435.065,0.999
435.095,1.005
435.125,1.006
435.155,1.020
435.185,0.999
435.215,0.984
435.245,0.976
435.275,0.973
435.305,0.944
435.335,0.984
435.365,1.056
435.395,1.103
435.425,1.070
435.455,1.009
435.485,0.971
435.515,1.000
435.545,1.020
435.575,1.042
435.605,1.061
435.635,1.053
435.665,1.017
435.695,0.991
435.725,0.987
435.755,1.000
435.785,1.013
435.815,1.011
435.845,1.023
435.875,1.011
435.905,1.010
435.935,0.989
435.965,0.990
435.995,1.014
436.025,1.024
436.055,1.017
436.085,1.011
436.115,1.011
436.145,1.006
436.175,1.012
436.205,1.027
436.235,1.030
436.265,1.023
436.295,1.021
436.325,1.019
436.355,1.021
436.385,1.016
436.415,1.011
436.445,1.016
436.475,1.012
436.505,1.016
436.535,1.018
436.565,1.006
436.595,1.008
436.625,1.019
436.655,1.026
436.685,1.018
436.715,1.013
436.745,1.009
436.775,1.013
436.805,1.007
436.835,1.023
436.865,1.027
436.895,1.017
436.925,1.017
436.955,1.012
436.985,1.010
437.015,1.020
437.045,1.020
437.075,1.018
437.105,1.016
437.135,1.008
437.165,1.007
437.195,1.025
437.225,1.027
437.255,1.021
437.285,1.013
437.315,1.013
437.345,1.012
437.375,1.017
437.405,1.015
437.435,1.020
437.465,1.023
437.495,1.021
437.525,1.013
437.555,1.015
437.585,1.013
437.615,1.020
437.645,1.017
437.675,1.020
437.705,1.023
437.735,1.016
437.765,1.008
437.795,1.021
437.825,1.020
437.855,1.018
437.885,1.011
437.915,1.013
437.945,1.012
437.975,1.020
438.005,1.023
438.035,1.022
438.065,1.022
438.095,1.020
438.125,1.023
438.155,1.017
438.185,1.011
438.215,1.012
438.245,1.005
438.275,1.013
438.305,1.020
438.335,1.024
438.365,1.038
438.395,1.026
438.425,1.016
438.455,1.012
438.485,1.018
438.515,1.019
438.545,1.020
438.575,1.018
438.605,1.030
438.635,1.028
438.665,1.019
438.695,1.012
438.725,1.010
438.755,1.014
438.785,1.021
438.815,1.024
438.845,1.029
438.875,1.021
438.905,1.010
438.935,1.028
438.965,1.025
438.995,1.021
439.025,1.023
439.055,1.018
439.085,1.021
439.115,1.021
439.145,1.009
439.175,1.026
439.205,1.029
439.235,1.021
439.265,1.019
439.295,1.022
439.325,1.025
439.355,1.036
439.385,1.024
439.415,1.016
439.445,1.016
439.475,1.024
439.505,1.009
439.535,1.034
439.565,1.031
439.595,1.025
439.625,1.019
439.655,1.018
439.685,1.024
439.715,1.012
439.745,1.035
439.775,1.032
439.805,1.030
439.835,1.015
439.865,1.023
439.895,1.016
439.925,1.016
439.955,1.017
439.985,1.021
440.015,1.024
440.045,1.017
440.075,1.013
440.105,0.984
440.135,1.030
440.165,1.012
440.195,1.017
440.225,1.006
440.255,1.022
440.285,1.037
440.315,1.023
440.345,1.015
440.375,1.019
440.405,1.017
440.435,1.019
440.465,1.018
440.495,1.018
440.525,1.015
440.555,1.017
440.585,1.009
440.615,1.015
440.645,1.018
440.675,1.018
440.705,1.023
440.735,1.020
440.765,1.021
440.795,1.008
440.825,1.022
440.855,1.024
440.885,1.025
440.915,1.029
440.945,1.021
440.975,1.020
441.005,1.014
441.035,1.016
441.065,1.021
441.095,1.020
441.125,1.022
441.155,1.021
441.185,1.019
441.215,1.027
441.245,1.023
441.275,1.019
441.305,1.012
441.335,1.016
441.365,1.021
441.395,1.022
441.425,1.016
441.455,1.018
441.485,1.016
441.515,1.016
441.545,1.021
441.575,1.018
441.605,1.023
441.635,1.011
441.665,1.021
441.695,1.039
441.725,1.023
441.755,1.010
441.785,1.014
441.815,1.021
441.845,1.021
441.875,1.019
441.905,1.014
441.935,1.024
441.965,1.023
441.995,1.015
442.025,1.018
442.055,1.021
442.085,1.020
442.115,1.016
442.145,1.015
442.175,1.016
442.205,1.019
442.235,1.015
442.265,1.022
442.295,1.025
442.325,1.020
442.355,1.009
442.385,1.019
442.415,1.031
442.445,1.026
442.475,1.019
442.505,1.017
442.535,1.015
442.565,1.020
442.595,1.020
442.625,1.018
442.655,1.024
442.685,1.019
442.715,1.019
442.745,1.022
442.775,1.024
442.805,1.021
442.835,1.013
442.865,1.016
442.895,1.015
442.925,1.020
442.955,1.019
442.985,1.016
443.015,1.019
443.045,1.014
443.075,1.019
443.105,1.023
443.135,1.026
443.165,1.021
443.195,1.014
443.225,1.023
443.255,1.021
443.285,1.018
443.315,1.023
443.345,1.023
443.375,1.019
443.405,1.014
443.435,1.019
443.465,1.014
443.495,1.012
443.525,1.015
443.555,1.021
443.585,1.019
443.615,1.020
443.645,1.019
443.675,1.011
443.705,0.985
443.735,1.020
443.765,1.031
443.795,1.016
443.825,1.005
443.855,1.010
443.885,1.018
443.915,1.018
443.945,1.012
443.975,1.020
444.005,1.019
444.035,1.008
444.065,1.013
444.095,1.019
444.125,1.021
444.155,1.019
444.185,1.016
444.215,1.015
444.245,1.016
444.275,1.016
444.305,1.009
444.335,1.021
444.365,1.023
444.395,1.021
444.425,1.015
444.455,1.012
444.485,1.010
444.515,1.021
444.545,1.017
444.575,1.019
444.605,1.019
444.635,1.017
444.665,1.018
444.695,1.016
444.725,1.017
444.755,1.018
444.785,1.019
444.815,1.017
444.845,1.021
444.875,1.013
444.905,1.010
444.935,1.025
444.965,1.030
444.995,1.022
445.025,1.008
445.055,1.012
445.085,1.021
445.115,1.020
445.145,1.013
445.175,1.021
445.205,1.021
445.235,1.017
445.265,1.019
445.295,1.023
445.325,1.017
445.355,1.019
445.385,1.019
445.415,1.016
445.445,1.019
445.475,1.026
445.505,1.015
445.535,1.011
445.565,1.031
445.595,1.022
445.625,1.008
445.655,1.010
445.685,1.013
445.715,1.017
445.745,1.019
445.775,1.019
445.805,1.027
445.835,1.018
445.865,1.016
445.895,1.019
445.925,1.021
445.955,1.019
445.985,1.024
446.015,1.031
446.045,1.031
446.075,1.036
446.105,1.033
446.135,1.036
446.165,1.051
446.195,1.045
446.225,1.031
446.255,1.046
446.285,1.050
446.315,1.050
446.345,1.043
446.375,1.031
446.405,1.028
446.435,1.033
446.465,1.030
446.495,1.037
446.525,1.019
446.555,1.029
446.585,1.040
446.615,1.040
446.645,1.030
446.675,1.014
446.705,1.025
446.735,1.039
446.765,1.065
446.795,1.029
446.825,0.995
446.855,1.003
446.885,0.996
446.915,0.992
446.945,1.003
446.975,0.961
447.005,0.994
447.035,1.013
447.065,1.028
447.095,1.035
447.125,1.007
447.155,0.936
447.185,0.967
447.215,1.013
447.245,1.010
447.275,0.999
447.305,0.991
447.335,0.981
447.365,0.972
447.395,0.979
447.425,0.970
447.455,1.009
447.485,1.024
447.515,1.014
447.545,1.045
447.575,1.061
447.605,0.954
447.635,0.947
447.665,0.974
447.695,1.004
447.725,1.029
447.755,1.064
447.785,1.056
447.815,1.022
447.845,1.022
447.875,1.012
447.905,0.988
447.935,0.978
447.965,1.009
447.995,0.957
448.025,0.928
448.055,0.958
448.085,1.025
448.115,1.040
448.145,1.026
448.175,1.006
448.205,1.003
448.235,1.003
448.265,1.002
448.295,1.006
448.325,1.013
448.355,1.036
448.385,1.067
448.415,1.038
448.445,1.003
448.475,0.986
448.505,0.996
448.535,1.002
448.565,1.010
448.595,1.022
448.625,1.041
448.655,1.031
448.685,1.032
448.715,1.038
448.745,1.042
448.775,1.049
448.805,1.037
448.835,1.017
448.865,1.006
448.895,1.004
448.925,1.017
448.955,1.025
448.985,1.041
449.015,1.032
449.045,1.015
449.075,1.018
449.105,1.024
449.135,1.016
449.165,1.014
449.195,1.018
449.225,1.018
449.255,1.016
449.285,1.017
449.315,1.017
449.345,1.017
449.375,1.040
449.405,1.053
449.435,1.046
449.465,1.033
449.495,1.019
449.525,1.008
449.555,1.033
449.585,1.034
449.615,1.040
449.645,1.043
449.675,1.032
449.705,1.022
449.735,1.025
449.765,1.026
449.795,1.033
449.825,1.024
449.855,1.034
449.885,1.034
449.915,1.025
449.945,1.031
449.975,1.023
450.005,1.020
450.035,1.037
450.065,1.047
450.095,1.038
450.125,1.025
450.155,1.025
450.185,1.030
450.215,1.030
450.245,1.034
450.275,1.031
450.305,1.032
450.335,1.027
450.365,1.023
450.395,1.025
450.425,1.024
450.455,1.034
450.485,1.034
450.515,1.036
450.545,1.033
450.575,1.029
450.605,1.027
450.635,1.027
450.665,1.022
450.695,1.031
450.725,1.046
450.755,1.038
450.785,1.026
450.815,1.023
450.845,1.027
450.875,1.029
450.905,1.033
450.935,1.027
450.965,1.033
450.995,1.033
451.025,1.026
451.055,1.031
451.085,1.029
451.115,1.029
451.145,1.031
451.175,1.030
451.205,1.032
451.235,1.036
451.265,1.035
451.295,1.041
451.325,1.025
451.355,1.018
451.385,1.032
451.415,1.047
451.445,1.035
451.475,1.019
451.505,1.024
451.535,1.031
451.565,1.033
451.595,1.028
451.625,1.034
451.655,1.034
451.685,1.033
451.715,1.028
451.745,1.027
451.775,1.029
451.805,1.031
451.835,1.029
451.865,1.029
451.895,1.030
451.925,1.029
451.955,1.039
451.985,1.028
452.015,1.021
452.045,1.040
452.075,1.043
452.105,1.032
452.135,1.024
452.165,1.023
452.195,1.029
452.225,1.031
452.255,1.031
452.285,1.034
452.315,1.033
452.345,1.030
452.375,1.026
452.405,1.033
452.435,1.035
452.465,1.034
452.495,1.028
452.525,1.028
452.555,1.030
452.585,1.029
452.615,1.038
452.645,1.025
452.675,1.023
452.705,1.042
452.735,1.042
452.765,1.028
452.795,1.024
452.825,1.026
452.855,1.027
452.885,1.033
452.915,1.032
452.945,1.031
452.975,1.035
453.005,1.043
453.035,1.045
453.065,1.044
453.095,1.031
453.125,1.025
453.155,1.021
453.185,1.022
453.215,1.026
453.245,1.033
453.275,1.027
453.305,1.027
453.335,1.021
453.365,1.021
453.395,1.032
453.425,1.043
453.455,1.033
453.485,1.022
453.515,1.025
453.545,1.027
453.575,1.028
453.605,1.027
453.635,1.032
453.665,1.035
453.695,1.028
453.725,1.030
453.755,1.032
453.785,1.032
453.815,1.033
453.845,1.029
453.875,1.027
453.905,1.030
453.935,1.034
453.965,1.035
453.995,1.029
454.025,1.024
454.055,1.029
454.085,1.045
454.115,1.039
454.145,1.027
454.175,1.024
454.205,1.028
454.235,1.025
454.265,1.024
454.295,1.032
454.325,1.038
454.355,1.035
454.385,1.033
454.415,1.031
454.445,1.029
454.475,1.025
454.505,1.029
454.535,1.030
454.565,1.029
454.595,1.033
454.625,1.036
454.655,1.024
454.685,1.021
454.715,1.045
454.745,1.045
454.775,1.032
454.805,1.024
454.835,1.028
454.865,1.028
454.895,1.038
454.925,1.029
454.955,1.032
454.985,1.034
455.015,1.030
455.045,1.028
455.075,1.033
455.105,1.027
455.135,1.030
455.165,1.033
455.195,1.031
455.225,1.034
455.255,1.032
455.285,1.025
455.315,1.028
455.345,1.045
455.375,1.038
455.405,1.027
455.435,1.024
455.465,1.029
455.495,1.028
455.525,1.033
455.555,1.030
455.585,1.037
455.615,1.034
455.645,1.027
455.675,1.031
455.705,1.034
455.735,1.034
455.765,1.030
455.795,1.031
455.825,1.030
455.855,1.030
455.885,1.038
455.915,1.030
455.945,1.023
455.975,1.038
456.005,1.039
456.035,1.033
456.065,1.026
456.095,1.023
456.125,1.029
456.155,1.036
456.185,1.028
456.215,1.037
456.245,1.036
456.275,1.028
456.305,1.031
456.335,1.038
456.365,1.030
456.395,1.029
456.425,1.037
456.455,1.035
456.485,1.028
456.515,1.022
456.545,1.027
456.575,1.029
456.605,1.037
456.635,1.043
456.665,1.039
456.695,1.026
456.725,1.022
456.755,1.029
456.785,1.036
456.815,1.031
456.845,1.026
456.875,1.036
456.905,1.034
456.935,1.040
456.965,1.034
456.995,1.026
457.025,1.029
457.055,1.027
457.085,1.034
457.115,1.030
457.145,1.030
457.175,1.037
457.205,1.032
457.235,1.026
457.265,1.035
457.295,1.044
457.325,1.040
457.355,1.025
457.385,1.030
457.415,1.026
457.445,1.035
457.475,1.034
457.505,1.034
457.535,1.035
457.565,1.032
457.595,1.029
457.625,1.031
457.655,1.033
457.685,1.033
457.715,1.032
457.745,1.029
457.775,1.036
457.805,1.035
457.835,1.033
457.865,1.036
457.895,1.028
457.925,1.024
457.955,1.035
457.985,1.047
458.015,1.043
458.045,1.025
458.075,1.025
458.105,1.036
458.135,1.039
458.165,1.032
458.195,1.032
458.225,1.038
458.255,1.038
458.285,1.031
458.315,1.034
458.345,1.036
458.375,1.030
458.405,1.033
458.435,1.030
458.465,1.035
458.495,1.035
458.525,1.033
458.555,1.038
458.585,1.027
458.615,1.027
458.645,1.048
458.675,1.043
458.705,1.037
458.735,1.034
458.765,1.027
458.795,1.032
458.825,1.034
458.855,1.032
458.885,1.032
458.915,1.038
458.945,1.031
458.975,1.033
459.005,1.037
459.035,1.032
459.065,1.029
459.095,1.035
459.125,1.029
459.155,1.030
459.185,1.040
459.215,1.032
459.245,1.025
459.275,1.037
459.305,1.047
459.335,1.036
459.365,1.028
459.395,1.025
459.425,1.029
459.455,1.026
459.485,1.029
459.515,1.023
459.545,1.028
459.575,1.027
459.605,1.026
459.635,1.026
459.665,1.032
459.695,1.041
459.725,1.042
459.755,1.047
459.785,1.034
459.815,1.032
459.845,1.030
459.875,1.021
459.905,1.021
459.935,1.041
459.965,1.041
459.995,1.025
460.025,1.029
460.055,1.029
460.085,1.024
460.115,1.030
460.145,1.028
460.175,1.039
460.205,1.029
460.235,1.025
460.265,1.033
460.295,1.040
460.325,1.034
460.355,1.032
460.385,1.028
460.415,1.029
460.445,1.031
460.475,1.036
460.505,1.037
460.535,1.026
460.565,1.014
460.595,1.036
460.625,1.043
460.655,1.038
460.685,1.028
460.715,1.029
460.745,1.031
460.775,1.032
460.805,1.021
460.835,1.027
460.865,1.044
460.895,1.037
460.925,1.039
460.955,1.040
460.985,1.026
461.015,1.024
461.045,1.021
461.075,1.028
461.105,1.034
461.135,1.036
461.165,1.032
461.195,1.032
461.225,1.021
461.255,1.007
461.285,1.013
461.315,1.035
461.345,1.041
461.375,1.030
461.405,1.035
461.435,1.038
461.465,1.041
461.495,1.033
461.525,1.038
461.555,1.026
461.585,1.035
461.615,1.047
461.645,1.042
461.675,1.042
461.705,1.046
461.735,1.045
461.765,1.045
461.795,1.047
461.825,1.055
461.855,1.062
461.885,1.056
461.915,1.058
461.945,1.056
461.975,1.056
462.005,1.059
462.035,1.059
462.065,1.053
462.095,1.045
462.125,1.049
462.155,1.052
462.185,1.057
462.215,1.053
462.245,1.051
462.275,1.050
462.305,1.053
462.335,1.053
462.365,1.058
462.395,1.050
462.425,1.052
462.455,1.054
462.485,1.055
462.515,1.055
462.545,1.055
462.575,1.057
462.605,1.054
462.635,1.050
462.665,1.054
462.695,1.058
462.725,1.063
462.755,1.058
462.785,1.051
462.815,1.052
462.845,1.053
462.875,1.050
462.905,1.054
462.935,1.059
462.965,1.059
462.995,1.057
463.025,1.059
463.055,1.059
463.085,1.060
463.115,1.058
463.145,1.056
463.175,1.053
463.205,1.052
463.235,1.056
463.265,1.054
463.295,1.054
463.325,1.057
463.355,1.055
463.385,1.050
463.415,1.062
463.445,1.060
463.475,1.057
463.505,1.054
463.535,1.056
463.565,1.053
463.595,1.052
463.625,1.052
463.655,1.060
463.685,1.058
463.715,1.060
463.745,1.060
463.775,1.060
463.805,1.062
463.835,1.047
463.865,1.052
463.895,1.060
463.925,1.059
463.955,1.065
463.985,1.060
464.015,1.058
464.045,1.057
464.075,1.062
464.105,1.057
464.135,1.054
464.165,1.052
464.195,1.057
464.225,1.060
464.255,1.060
464.285,1.054
464.315,1.057
464.345,1.057
464.375,1.054
464.405,1.050
464.435,1.054
464.465,1.062
464.495,1.064
464.525,1.055
464.555,1.055
464.585,1.056
464.615,1.059
464.645,1.060
464.675,1.061
464.705,1.061
464.735,1.062
464.765,1.069
464.795,1.062
464.825,1.054
464.855,1.054
464.885,1.051
464.915,1.058
464.945,1.055
464.975,1.061
465.005,1.066
465.035,1.074
465.065,1.076
465.095,1.074
465.125,1.065
465.155,1.058
465.185,1.052
465.215,1.046
465.245,1.045
465.275,1.050
465.305,1.053
465.335,1.044
465.365,1.040
465.395,1.041
465.425,1.049
465.455,1.052
465.485,1.064
465.515,1.062
465.545,1.048
465.575,1.042
465.605,1.036
465.635,1.030
465.665,1.036
465.695,1.035
465.725,1.048
465.755,1.042
465.785,1.050
465.815,1.047
465.845,1.049
465.875,1.038
465.905,1.037
465.935,1.041
465.965,1.028
465.995,1.035
466.025,1.048
466.055,1.048
466.085,1.043
466.115,1.036
466.145,1.036
466.175,1.043
466.205,1.048
466.235,1.033
466.265,1.039
466.295,1.047
466.325,1.046
466.355,1.042
466.385,1.041
466.415,1.035
466.445,1.042
466.475,1.039
466.505,1.042
466.535,1.041
466.565,1.047
466.595,1.037
466.625,1.037
466.655,1.049
466.685,1.047
466.715,1.045
466.745,1.046
466.775,1.041
466.805,1.041
466.835,1.038
466.865,1.042
466.895,1.052
466.925,1.050
466.955,1.046
466.985,1.039
467.015,1.033
467.045,1.045
467.075,1.049
467.105,1.041
467.135,1.042
467.165,1.045
467.195,1.052
467.225,1.044
467.255,1.037
467.285,1.046
467.315,1.056
467.345,1.052
467.375,1.041
467.405,1.043
467.435,1.046
467.465,1.047
467.495,1.051
467.525,1.045
467.555,1.046
467.585,1.046
467.615,1.041
467.645,1.044
467.675,1.046
467.705,1.044
467.735,1.046
467.765,1.047
467.795,1.051
467.825,1.045
467.855,1.041
467.885,1.051
467.915,1.044
467.945,1.034
467.975,1.053
468.005,1.056
468.035,1.045
468.065,1.034
468.095,1.043
468.125,1.046
468.155,1.046
468.185,1.044
468.215,1.050
468.245,1.048
468.275,1.049
468.305,1.050
468.335,1.052
468.365,1.043
468.395,1.041
468.425,1.045
468.455,1.041
468.485,1.042
468.515,1.045
468.545,1.045
468.575,1.044
468.605,1.042
468.635,1.043
468.665,1.056
468.695,1.052
468.725,1.043
468.755,1.039
468.785,1.042
468.815,1.046
468.845,1.049
468.875,1.046
468.905,1.044
468.935,1.041
468.965,1.042
468.995,1.044
469.025,1.045
469.055,1.047
469.085,1.041
469.115,1.045
469.145,1.047
469.175,1.044
469.205,1.044
469.235,1.041
469.265,1.035
469.295,1.044
469.325,1.062
469.355,1.047
469.385,1.041
469.415,1.040
469.445,1.044
469.475,1.043
469.505,1.043
469.535,1.043
469.565,1.044
469.595,1.047
469.625,1.040
469.655,1.040
469.685,1.041
469.715,1.039
469.745,1.040
469.775,1.039
469.805,1.042
469.835,1.045
469.865,1.039
469.895,1.040
469.925,1.039
469.955,1.052
469.985,1.044
470.015,1.042
470.045,1.040
470.075,1.043
470.105,1.042
470.135,1.046
470.165,1.043
470.195,1.048
470.225,1.048
470.255,1.040
470.285,1.043
470.315,1.044
470.345,1.045
470.375,1.044
470.405,1.043
470.435,1.042
470.465,1.046
470.495,1.047
470.525,1.037
470.555,1.035
470.585,1.051
470.615,1.052
470.645,1.043
470.675,1.041
470.705,1.048
470.735,1.045
470.765,1.042
470.795,1.044
470.825,1.050
