df_hash,22ZHK4.Z7HMM1
61.397,-91
61.422,-131
61.447,-240
61.472,-364
61.497,-436
61.522,-426
61.547,-355
61.572,-261
61.597,-167
61.622,-60
61.647,77
61.672,244
61.697,412
61.722,538
61.747,592
61.772,567
61.797,485
61.822,395
61.847,347
61.872,361
61.897,408
61.922,435
61.947,406
61.972,344
61.997,313
62.022,361
62.047,483
62.072,626
62.097,739
62.122,810
62.147,853
62.172,869
62.197,836
62.222,735
62.247,576
62.272,406
62.297,269
62.322,176
62.347,98
62.372,3
62.397,-108
62.422,-207
62.447,-257
62.472,-248
62.497,-203
62.522,-159
62.547,-139
62.572,-138
62.597,-140
62.622,-138
62.647,-145
62.672,-175
62.697,-227
62.722,-276
62.747,-291
62.772,-263
62.797,-209
62.822,-148
62.847,-78
62.872,22
62.897,169
62.922,346
62.947,520
62.972,662
62.997,774
63.022,877
63.047,981
63.072,1065
63.097,1093
63.122,1047
63.147,944
63.172,834
63.197,767
63.222,768
63.247,822
63.272,890
63.297,935
63.322,933
63.347,879
63.372,779
63.397,645
63.422,497
63.447,360
63.472,257
63.497,192
63.522,147
63.547,94
63.572,23
63.597,-52
63.622,-111
63.647,-141
63.672,-148
63.697,-145
63.722,-142
63.747,-146
63.772,-165
63.797,-204
63.822,-253
63.847,-287
63.872,-286
63.897,-257
63.922,-231
63.947,-232
63.972,-250
63.997,-256
64.022,-230
64.047,-195
64.072,-192
64.097,-237
64.122,-304
64.147,-342
64.172,-325
64.197,-274
64.222,-226
64.247,-202
64.272,-184
64.297,-146
64.322,-77
64.347,10
64.372,106
64.397,215
64.422,349
64.447,504
64.472,652
64.497,760
64.522,822
64.547,856
64.572,884
64.597,905
64.622,897
64.647,851
64.672,789
64.697,749
64.722,755
64.747,792
64.772,824
64.797,830
64.822,815
64.847,798
64.872,785
64.897,764
64.922,724
64.947,663
64.972,590
64.997,509
65.022,418
65.047,325
65.072,253
65.097,231
65.122,263
65.147,322
65.172,369
65.197,378
65.222,355
65.247,325
65.272,309
65.297,319
65.322,351
65.347,391
65.372,412
65.397,385
65.422,300
65.447,174
65.472,44
65.497,-63
65.522,-154
65.547,-253
65.572,-378
65.597,-521
65.622,-652
65.647,-750
65.672,-820
65.697,-889
65.722,-978
65.747,-1083
65.772,-1171
65.797,-1209
65.822,-1184
65.847,-1117
65.872,-1038
65.897,-953
65.922,-829
65.947,-625
65.972,-331
65.997,5
66.022,312
66.047,544
66.072,717
66.097,876
66.122,1050
66.147,1212
66.172,1317
66.197,1342
66.222,1314
66.247,1283
66.272,1274
66.297,1274
66.322,1257
66.347,1210
66.372,1144
66.397,1069
66.422,980
66.447,863
66.472,711
66.497,542
66.522,393
66.547,300
66.572,278
66.597,318
66.622,391
66.647,458
66.672,495
66.697,498
66.722,481
66.747,462
66.772,443
66.797,420
66.822,391
66.847,363
66.872,343
66.897,328
66.922,300
66.947,252
66.972,195
66.997,148
67.022,119
67.047,95
67.072,58
67.097,10
67.122,-31
67.147,-55
67.172,-78
67.197,-131
67.222,-229
67.247,-345
67.272,-423
67.297,-423
67.322,-341
67.347,-214
67.372,-94
67.397,-25
67.422,-23
67.447,-72
67.472,-129
67.497,-143
67.522,-96
67.547,-19
67.572,26
67.597,0
67.622,-81
67.647,-149
67.672,-146
67.697,-62
67.722,57
67.747,163
67.772,234
67.797,285
67.822,337
67.847,394
67.872,450
67.897,498
67.922,542
67.947,586
67.972,626
67.997,651
68.022,661
68.047,664
68.072,670
68.097,677
68.122,677
68.147,660
68.172,628
68.197,593
68.222,566
68.247,552
68.272,545
68.297,529
68.322,492
68.347,431
68.372,361
68.397,305
68.422,280
68.447,282
68.472,290
68.497,278
68.522,234
68.547,162
68.572,72
68.597,-23
68.622,-112
68.647,-169
68.672,-173
68.697,-117
68.722,-22
68.747,70
68.772,126
68.797,139
68.822,119
68.847,81
68.872,29
68.897,-36
68.922,-106
68.947,-160
68.972,-177
68.997,-157
69.022,-114
69.047,-61
69.072,-6
69.097,51
69.122,104
69.147,141
69.172,160
69.197,171
69.222,185
69.247,200
69.272,197
69.297,167
69.322,130
69.347,121
69.372,164
69.397,241
69.422,313
69.447,358
69.472,385
69.497,415
69.522,450
69.547,466
69.572,444
69.597,401
69.622,379
69.647,402
69.672,451
69.697,485
69.722,478
69.747,442
69.772,405
69.797,374
69.822,335
69.847,280
69.872,223
69.897,186
69.922,175
69.947,169
69.972,151
69.997,136
70.022,160
70.047,241
70.072,356
70.097,452
70.122,499
70.147,504
70.172,500
70.197,504
70.222,506
70.247,487
70.272,443
70.297,389
70.322,344
70.347,311
70.372,278
70.397,235
70.422,181
70.447,126
70.472,82
70.497,54
70.522,42
70.547,38
70.572,30
70.597,7
70.622,-36
70.647,-94
70.672,-148
70.697,-180
70.722,-174
70.747,-131
70.772,-63
70.797,12
70.822,82
70.847,141
70.872,188
70.897,219
70.922,229
70.947,214
70.972,187
70.997,167
71.022,165
71.047,175
71.072,174
71.097,147
71.122,101
71.147,61
71.172,45
71.197,53
71.222,70
71.247,79
71.272,70
71.297,45
71.322,15
71.347,-3
71.372,9
71.397,71
71.422,185
71.447,333
71.472,489
71.497,628
71.522,741
71.547,823
71.572,878
71.597,912
71.622,934
71.647,952
71.672,968
71.697,969
71.722,942
71.747,879
71.772,787
71.797,679
71.822,567
71.847,456
71.872,342
71.897,220
71.922,92
71.947,-25
71.972,-111
71.997,-152
72.022,-161
72.047,-169
72.072,-195
72.097,-233
72.122,-251
72.147,-224
72.172,-159
72.197,-86
72.222,-30
72.247,7
72.272,34
72.297,52
72.322,51
72.347,32
72.372,17
72.397,37
72.422,100
72.447,185
72.472,256
72.497,290
72.522,288
72.547,263
72.572,226
72.597,186
72.622,154
72.647,141
72.672,150
72.697,172
72.722,190
72.747,197
72.772,187
72.797,155
72.822,101
72.847,41
72.872,5
72.897,22
72.922,93
72.947,191
72.972,282
72.997,350
73.022,396
73.047,431
73.072,456
73.097,468
73.122,474
73.147,486
73.172,508
73.197,533
73.222,547
73.247,545
73.272,528
73.297,503
73.322,471
73.347,438
73.372,411
73.397,396
73.422,389
73.447,376
73.472,351
73.497,322
73.522,297
73.547,266
73.572,205
73.597,105
73.622,-5
73.647,-74
73.672,-73
73.697,-15
73.722,54
73.747,102
73.772,125
73.797,133
73.822,125
73.847,90
73.872,27
73.897,-43
73.922,-100
73.947,-140
73.972,-176
73.997,-219
74.022,-265
74.047,-303
74.072,-337
74.097,-382
74.122,-444
74.147,-511
74.172,-559
74.197,-584
74.222,-600
74.247,-612
74.272,-601
74.297,-541
74.322,-428
74.347,-293
74.372,-165
74.397,-44
74.422,102
74.447,294
74.472,510
74.497,705
74.522,847
74.547,939
74.572,999
74.597,1025
74.622,1003
74.647,936
74.672,858
74.697,817
74.722,838
74.747,909
74.772,1006
74.797,1114
74.822,1230
74.847,1348
74.872,1454
74.897,1540
74.922,1611
74.947,1683
74.972,1768
74.997,1878
75.022,2031
75.047,2249
75.072,2533
75.097,2849
75.122,3156
75.147,3443
75.172,3721
75.197,3970
75.222,4090
75.247,3930
75.272,3396
75.297,2521
75.322,1445
75.347,313
75.372,-785
75.397,-1814
75.422,-2742
75.447,-3550
75.472,-4269
75.497,-4972
75.522,-5681
75.547,-6284
75.572,-6586
75.597,-6476
75.622,-6041
75.647,-5486
75.672,-4922
75.697,-4269
75.722,-3392
75.747,-2334
75.772,-1379
75.797,-832
75.822,-731
75.847,-800
75.872,-696
75.897,-319
75.922,136
75.947,418
75.972,485
75.997,542
76.022,826
76.047,1390
76.072,2076
76.097,2681
76.122,3104
76.147,3361
76.172,3497
76.197,3520
76.222,3428
76.247,3253
76.272,3058
76.297,2890
76.322,2751
76.347,2616
76.372,2475
76.397,2331
76.422,2186
76.447,2027
76.472,1841
76.497,1617
76.522,1327
76.547,924
76.572,383
76.597,-222
76.622,-722
76.647,-948
76.672,-872
76.697,-644
76.722,-476
76.747,-474
76.772,-576
76.797,-648
76.822,-629
76.847,-570
76.872,-554
76.897,-588
76.922,-598
76.947,-510
76.972,-320
76.997,-92
77.022,96
77.047,195
77.072,182
77.097,63
77.122,-118
77.147,-279
77.172,-339
77.197,-272
77.222,-118
77.247,61
77.272,244
77.297,439
77.322,651
77.347,848
77.372,991
77.397,1073
77.422,1112
77.447,1118
77.472,1080
77.497,992
77.522,890
77.547,823
77.572,796
77.597,765
77.622,687
77.647,584
77.672,523
77.697,536
77.722,587
77.747,617
77.772,612
77.797,577
77.822,444
77.847,72
77.872,-608
77.897,-1441
77.922,-2065
77.947,-2175
77.972,-1777
77.997,-1192
78.022,-786
78.047,-686
78.072,-751
78.097,-775
78.122,-675
78.147,-509
78.172,-343
78.197,-174
78.222,31
78.247,256
78.272,431
78.297,512
78.322,529
78.347,533
78.372,542
78.397,525
78.422,466
78.447,387
78.472,328
78.497,301
78.522,290
78.547,292
78.572,328
78.597,411
78.622,517
78.647,599
78.672,636
78.697,644
78.722,652
78.747,660
78.772,658
78.797,648
78.822,656
78.847,692
78.872,737
78.897,758
78.922,754
78.947,749
78.972,755
78.997,758
79.022,739
79.047,716
79.072,727
79.097,773
79.122,801
79.147,755
79.172,647
79.197,549
79.222,528
79.247,587
79.272,675
79.297,752
79.322,801
79.347,798
79.372,690
79.397,443
79.422,91
79.447,-283
79.472,-640
79.497,-1019
79.522,-1453
79.547,-1847
79.572,-1984
79.597,-1699
79.622,-1063
79.647,-368
79.672,87
79.697,220
79.722,184
79.747,192
79.772,328
79.797,522
79.822,673
79.847,762
79.872,854
79.897,1007
79.922,1207
79.947,1383
79.972,1467
79.997,1438
80.022,1310
80.047,1089
80.072,755
80.097,290
80.122,-261
80.147,-759
80.172,-1024
80.197,-956
80.222,-630
80.247,-273
80.272,-100
80.297,-168
80.322,-358
80.347,-507
80.372,-559
80.397,-576
80.422,-634
80.447,-717
80.472,-735
80.497,-626
80.522,-428
80.547,-234
80.572,-100
80.597,-2
80.622,115
80.647,273
80.672,446
80.697,597
80.722,713
80.747,795
80.772,845
80.797,858
80.822,838
80.847,801
80.872,759
80.897,713
80.922,662
80.947,622
80.972,612
80.997,635
81.022,667
81.047,678
81.072,663
81.097,648
81.122,653
81.147,675
81.172,689
81.197,676
81.222,639
81.247,589
81.272,537
81.297,484
81.322,437
81.347,406
81.372,391
81.397,380
81.422,357
81.447,318
81.472,274
81.497,236
81.522,206
81.547,172
81.572,126
81.597,68
81.622,-2
81.647,-80
81.672,-153
81.697,-194
81.722,-185
81.747,-129
81.772,-61
81.797,-11
81.822,14
81.847,35
81.872,67
81.897,100
81.922,110
81.947,88
81.972,55
81.997,39
82.022,45
82.047,52
82.072,40
82.097,13
82.122,-6
82.147,-7
82.172,-5
82.197,-23
82.222,-63
82.247,-105
82.272,-128
82.297,-133
82.322,-143
82.347,-175
82.372,-224
82.397,-261
82.422,-257
82.447,-199
82.472,-90
82.497,48
82.522,190
82.547,308
82.572,389
82.597,443
82.622,490
82.647,546
82.672,605
82.697,660
82.722,717
82.747,800
82.772,919
82.797,1057
82.822,1181
82.847,1274
82.872,1350
82.897,1425
82.922,1485
82.947,1485
82.972,1390
82.997,1206
83.022,977
83.047,747
83.072,535
83.097,356
83.122,234
83.147,197
83.172,252
83.197,361
83.222,477
83.247,563
83.272,595
83.297,540
83.322,350
83.347,10
83.372,-424
83.397,-844
83.422,-1165
83.447,-1373
83.472,-1492
83.497,-1512
83.522,-1366
83.547,-1007
83.572,-501
83.597,-20
83.622,271
83.647,332
83.672,251
83.697,134
83.722,16
83.747,-140
83.772,-356
83.797,-583
83.822,-729
83.847,-742
83.872,-641
83.897,-488
83.922,-327
83.947,-165
83.972,8
83.997,189
84.022,359
84.047,502
84.072,608
84.097,675
84.122,704
84.147,703
84.172,694
84.197,700
84.222,722
84.247,742
84.272,737
84.297,695
84.322,628
84.347,556
84.372,497
84.397,463
84.422,456
84.447,472
84.472,497
84.497,505
84.522,476
84.547,407
84.572,315
84.597,234
84.622,196
84.647,221
84.672,302
84.697,413
84.722,516
84.747,583
84.772,603
84.797,585
84.822,542
84.847,485
84.872,424
84.897,376
84.922,358
84.947,376
84.972,418
84.997,458
85.022,479
85.047,487
85.072,498
85.097,517
85.122,525
85.147,478
85.172,344
85.197,133
85.222,-92
85.247,-247
85.272,-272
85.297,-169
85.322,-2
85.347,143
85.372,207
85.397,178
85.422,84
85.447,-39
85.472,-167
85.497,-281
85.522,-363
85.547,-389
85.572,-341
85.597,-219
85.622,-50
85.647,128
85.672,281
85.697,384
85.722,424
85.747,397
85.772,312
85.797,191
85.822,71
85.847,-13
85.872,-49
85.897,-53
85.922,-52
85.947,-55
85.972,-45
85.997,7
86.022,114
86.047,250
86.072,384
86.097,499
86.122,610
86.147,741
86.172,900
86.197,1073
86.222,1239
86.247,1383
86.272,1492
86.297,1544
86.322,1518
86.347,1403
86.372,1209
86.397,941
86.422,583
86.447,117
86.472,-439
86.497,-996
86.522,-1424
86.547,-1636
86.572,-1638
86.597,-1515
86.622,-1359
86.647,-1212
86.672,-1058
86.697,-879
86.722,-679
86.747,-477
86.772,-272
86.797,-43
86.822,216
86.847,471
86.872,654
86.897,715
86.922,671
86.947,598
86.972,575
86.997,630
87.022,726
87.047,803
87.072,823
87.097,792
87.122,739
87.147,683
87.172,617
87.197,531
87.222,429
87.247,343
87.272,303
87.297,314
87.322,355
87.347,396
87.372,430
87.397,469
87.422,532
87.447,618
87.472,712
87.497,791
87.522,842
87.547,862
87.572,849
87.597,801
87.622,719
87.647,609
87.672,479
87.697,338
87.722,188
87.747,31
87.772,-122
87.797,-256
87.822,-344
87.847,-362
87.872,-299
87.897,-165
87.922,8
87.947,180
87.972,315
87.997,404
88.022,458
88.047,492
88.072,506
88.097,490
88.122,431
88.147,337
88.172,228
88.197,122
88.222,21
88.247,-82
88.272,-189
88.297,-289
88.322,-366
88.347,-415
88.372,-443
88.397,-462
88.422,-473
88.447,-469
88.472,-450
88.497,-423
88.522,-398
88.547,-372
88.572,-325
88.597,-241
88.622,-120
88.647,19
88.672,163
88.697,304
88.722,445
88.747,580
88.772,695
88.797,778
88.822,830
88.847,862
88.872,875
88.897,863
88.922,818
88.947,746
88.972,666
88.997,600
89.022,560
89.047,547
89.072,566
89.097,611
89.122,662
89.147,683
89.172,645
89.197,545
89.222,413
89.247,282
89.272,168
89.297,61
89.322,-51
89.347,-174
89.372,-296
89.397,-403
89.422,-476
89.447,-493
89.472,-438
89.497,-317
89.522,-170
89.547,-49
89.572,10
89.597,10
89.622,-22
89.647,-56
89.672,-76
89.697,-84
89.722,-89
89.747,-104
89.772,-133
89.797,-170
89.822,-190
89.847,-157
89.872,-54
89.897,104
89.922,279
89.947,433
89.972,559
89.997,675
90.022,799
90.047,922
90.072,1019
90.097,1064
90.122,1055
90.147,1013
90.172,970
90.197,952
90.222,969
90.247,1017
90.272,1079
90.297,1138
90.322,1178
90.347,1192
90.372,1185
90.397,1167
90.422,1151
90.447,1142
90.472,1131
90.497,1096
90.522,1002
90.547,817
90.572,533
90.597,183
90.622,-165
90.647,-440
90.672,-608
90.697,-691
90.722,-753
90.747,-842
90.772,-958
90.797,-1057
90.822,-1100
90.847,-1089
90.872,-1057
90.897,-1017
90.922,-936
90.947,-759
90.972,-470
90.997,-132
91.022,147
91.047,288
91.072,285
91.097,195
91.122,93
91.147,17
91.172,-35
91.197,-105
91.222,-226
91.247,-403
91.272,-593
91.297,-728
91.322,-756
91.347,-684
91.372,-569
91.397,-464
91.422,-359
91.447,-198
91.472,60
91.497,385
91.522,682
91.547,870
91.572,934
91.597,923
91.622,897
91.647,878
91.672,866
91.697,854
91.722,846
91.747,844
91.772,837
91.797,816
91.822,786
91.847,755
91.872,716
91.897,655
91.922,571
91.947,497
91.972,480
91.997,530
92.022,607
92.047,654
92.072,648
92.097,607
92.122,553
92.147,479
92.172,366
92.197,226
92.222,113
92.247,77
92.272,113
92.297,157
92.322,147
92.347,84
92.372,17
92.397,-9
92.422,-5
92.447,-7
92.472,-25
92.497,-20
92.522,60
92.547,228
92.572,436
92.597,621
92.622,750
92.647,840
92.672,912
92.697,962
92.722,954
92.747,855
92.772,670
92.797,444
92.822,231
92.847,68
92.872,-38
92.897,-103
92.922,-138
92.947,-152
92.972,-149
92.997,-144
93.022,-152
93.047,-185
93.072,-236
93.097,-283
93.122,-303
93.147,-283
93.172,-221
93.197,-120
93.222,8
93.247,151
93.272,286
93.297,395
93.322,471
93.347,518
93.372,551
93.397,580
93.422,608
93.447,630
93.472,637
93.497,621
93.522,583
93.547,536
93.572,500
93.597,479
93.622,460
93.647,416
93.672,340
93.697,253
93.722,195
93.747,186
93.772,211
93.797,237
93.822,246
93.847,244
93.872,242
93.897,226
93.922,159
93.947,5
93.972,-243
93.997,-563
94.022,-908
94.047,-1225
94.072,-1451
94.097,-1533
94.122,-1451
94.147,-1244
94.172,-996
94.197,-779
94.222,-608
94.247,-443
94.272,-232
94.297,33
94.322,316
94.347,558
94.372,731
94.397,849
94.422,953
94.447,1072
94.472,1199
94.497,1288
94.522,1287
94.547,1171
94.572,964
94.597,733
94.622,543
94.647,428
94.672,376
94.697,356
94.722,349
94.747,356
94.772,393
94.797,469
94.822,579
94.847,703
94.872,812
94.897,879
94.922,892
94.947,850
94.972,769
94.997,664
95.022,548
95.047,439
95.072,372
95.097,382
95.122,479
95.147,619
95.172,722
95.197,721
95.222,603
95.247,410
95.272,202
95.297,19
95.322,-128
95.347,-237
95.372,-306
95.397,-337
95.422,-345
95.447,-354
95.472,-369
95.497,-367
95.522,-319
95.547,-212
95.572,-68
95.597,67
95.622,161
95.647,202
95.672,200
95.697,174
95.722,143
95.747,116
95.772,97
95.797,85
95.822,77
95.847,76
95.872,87
95.897,111
95.922,140
95.947,165
95.972,183
95.997,195
96.022,201
96.047,193
96.072,169
96.097,137
96.122,121
96.147,143
96.172,206
96.197,297
96.222,394
96.247,482
96.272,547
96.297,577
96.322,562
96.347,513
96.372,458
96.397,429
96.422,434
96.447,454
96.472,467
96.497,465
96.522,455
96.547,443
96.572,423
96.597,385
96.622,330
96.647,267
96.672,204
96.697,141
96.722,78
96.747,27
96.772,3
96.797,0
96.822,-8
96.847,-42
96.872,-93
96.897,-131
96.922,-136
96.947,-130
96.972,-150
96.997,-207
97.022,-261
97.047,-253
97.072,-148
97.097,44
97.122,290
97.147,551
97.172,793
97.197,967
97.222,1014
97.247,894
97.272,617
97.297,241
97.322,-152
97.347,-485
97.372,-684
97.397,-698
97.422,-521
97.447,-218
97.472,97
97.497,320
97.522,422
97.547,460
97.572,513
97.597,620
97.622,755
97.647,866
97.672,914
97.697,893
97.722,817
97.747,702
97.772,568
97.797,443
97.822,359
97.847,331
97.872,354
97.897,394
97.922,406
97.947,351
97.972,212
97.997,11
98.022,-186
98.047,-312
98.072,-329
98.097,-259
98.122,-158
98.147,-73
98.172,-9
98.197,51
98.222,118
98.247,174
98.272,201
98.297,201
98.322,204
98.347,229
98.372,269
98.397,298
98.422,297
98.447,274
98.472,244
98.497,213
98.522,172
98.547,118
98.572,66
98.597,30
98.622,14
98.647,8
98.672,7
98.697,26
98.722,78
98.747,159
98.772,239
98.797,286
98.822,299
98.847,297
98.872,302
98.897,315
98.922,321
98.947,312
98.972,295
98.997,282
99.022,277
99.047,270
99.072,259
99.097,245
99.122,233
99.147,220
99.172,195
99.197,155
99.222,106
99.247,54
99.272,-3
99.297,-72
99.322,-144
99.347,-185
99.372,-158
99.397,-50
99.422,113
99.447,281
99.472,423
99.497,541
99.522,667
99.547,820
99.572,982
99.597,1105
99.622,1140
99.647,1070
99.672,914
99.697,714
99.722,508
99.747,324
99.772,179
99.797,82
99.822,30
99.847,4
99.872,-12
99.897,-23
99.922,-17
99.947,9
99.972,32
99.997,11
100.022,-61
100.047,-134
100.072,-123
100.097,18
100.122,242
100.147,432
100.172,488
100.197,403
100.222,247
100.247,110
100.272,25
100.297,-21
100.322,-57
100.347,-83
100.372,-80
100.397,-36
100.422,35
100.447,113
100.472,179
100.497,229
100.522,264
100.547,292
100.572,333
100.597,415
100.622,551
100.647,722
100.672,884
100.697,999
100.722,1049
100.747,1035
100.772,963
100.797,838
100.822,685
100.847,552
100.872,476
100.897,441
100.922,377
100.947,215
100.972,-44
100.997,-322
101.022,-528
101.047,-641
101.072,-722
101.097,-838
101.122,-981
101.147,-1060
101.172,-985
101.197,-758
101.222,-475
101.247,-253
101.272,-143
101.297,-114
101.322,-111
101.347,-107
101.372,-105
101.397,-100
101.422,-68
101.447,5
101.472,101
101.497,172
101.522,191
101.547,186
101.572,211
101.597,296
101.622,421
101.647,538
101.672,619
101.697,673
101.722,722
101.747,772
101.772,807
101.797,815
101.822,807
101.847,805
101.872,822
101.897,848
101.922,869
101.947,876
101.972,878
101.997,882
102.022,888
102.047,890
102.072,880
102.097,856
102.122,810
102.147,739
102.172,641
102.197,532
102.222,438
102.247,382
102.272,369
102.297,383
102.322,396
102.347,387
102.372,349
102.397,286
102.422,205
102.447,109
102.472,0
102.497,-121
102.522,-245
102.547,-365
102.572,-480
102.597,-594
102.622,-702
102.647,-778
102.672,-782
102.697,-682
102.722,-486
102.747,-246
102.772,-38
102.797,86
102.822,122
102.847,110
102.872,106
102.897,143
102.922,218
102.947,302
102.972,362
102.997,384
103.022,374
103.047,346
103.072,298
103.097,209
103.122,63
103.147,-130
103.172,-331
103.197,-480
103.222,-536
103.247,-489
103.272,-361
103.297,-180
103.322,27
103.347,240
103.372,429
103.397,564
103.422,627
103.447,632
103.472,622
103.497,642
103.522,706
103.547,788
103.572,838
103.597,821
103.622,744
103.647,653
103.672,590
103.697,567
103.722,561
103.747,541
103.772,507
103.797,487
103.822,508
103.847,565
103.872,615
103.897,610
103.922,538
103.947,424
103.972,302
103.997,182
104.022,52
104.047,-94
104.072,-228
104.097,-298
104.122,-268
104.147,-150
104.172,4
104.197,142
104.222,238
104.247,298
104.272,339
104.297,366
104.322,373
104.347,359
104.372,332
104.397,305
104.422,285
104.447,269
104.472,247
104.497,211
104.522,156
104.547,90
104.572,23
104.597,-33
104.622,-86
104.647,-143
104.672,-210
104.697,-266
104.722,-276
104.747,-213
104.772,-84
104.797,70
104.822,207
104.847,311
104.872,403
104.897,508
104.922,635
104.947,763
104.972,861
104.997,911
105.022,914
105.047,883
105.072,828
105.097,747
105.122,636
105.147,495
105.172,338
105.197,188
105.222,57
105.247,-56
105.272,-166
105.297,-282
105.322,-386
105.347,-447
105.372,-441
105.397,-376
105.422,-285
105.447,-204
105.472,-143
105.497,-95
105.522,-51
105.547,-14
105.572,2
105.597,-1
105.622,-12
105.647,-13
105.672,3
105.697,29
105.722,51
105.747,63
105.772,64
105.797,55
105.822,36
105.847,11
105.872,-13
105.897,-33
105.922,-47
105.947,-46
105.972,-15
105.997,56
106.022,165
106.047,288
106.072,401
106.097,496
106.122,579
106.147,653
106.172,715
106.197,760
106.222,792
106.247,827
106.272,871
106.297,916
106.322,950
106.347,974
