df_hash,22ZHK4.JPPQDU
56.560,1.001
56.590,1.005
56.620,1.009
56.650,1.010
56.680,1.005
56.710,1.003
56.740,1.006
56.770,1.006
56.800,1.007
56.830,1.010
56.860,1.005
56.890,1.008
56.920,1.006
56.950,1.005
56.980,1.006
57.010,1.006
57.040,1.008
57.070,1.006
57.100,1.002
57.130,1.005
57.160,1.004
57.190,1.011
57.220,1.006
57.250,1.007
57.280,1.001
57.310,1.012
57.340,1.010
57.370,1.010
57.400,1.011
57.430,1.001
57.460,1.006
57.490,1.009
57.520,1.003
57.550,1.004
57.580,1.009
57.610,1.009
57.640,1.003
57.670,1.012
57.700,1.006
57.730,1.005
57.760,1.008
57.790,1.007
57.820,1.006
57.850,1.004
57.880,1.006
57.910,1.004
57.940,1.009
57.970,1.006
58.000,1.006
58.030,1.010
58.060,1.010
58.090,1.004
58.120,1.005
58.150,1.005
58.180,1.006
58.210,1.008
58.240,1.008
58.270,1.014
58.300,1.002
58.330,1.005
58.360,1.009
58.390,1.003
58.420,1.008
58.450,1.007
58.480,1.006
58.510,1.006
58.540,1.011
58.570,1.006
58.600,1.006
58.630,1.007
58.660,1.003
58.690,1.005
58.720,1.004
58.750,1.007
58.780,1.007
58.810,1.008
58.840,0.999
58.870,1.010
58.900,1.004
58.930,1.008
58.960,1.004
58.990,1.003
59.020,1.005
59.050,1.007
59.080,1.005
59.110,1.011
59.140,1.012
59.170,1.003
59.200,1.005
59.230,1.006
59.260,1.003
59.290,1.007
59.320,1.007
59.350,1.006
59.380,1.006
59.410,1.008
59.440,1.006
59.470,1.005
59.500,1.006
59.530,1.003
59.560,1.007
59.590,1.007
59.620,1.009
59.650,1.005
59.680,1.004
59.710,1.004
59.740,1.008
59.770,1.010
59.800,1.004
59.830,1.003
59.860,1.004
59.890,1.010
59.920,1.005
59.950,1.009
59.980,1.001
60.010,1.005
60.040,1.008
60.070,1.006
60.100,1.006
60.130,1.006
60.160,1.007
60.190,1.008
60.220,1.012
60.250,1.005
60.280,1.005
60.310,1.008
60.340,1.004
60.370,1.006
60.400,1.005
60.430,1.004
60.460,1.006
60.490,1.008
60.520,1.008
60.550,1.009
60.580,1.006
60.610,1.001
60.640,1.003
60.670,1.010
60.700,1.010
60.730,1.007
60.760,1.006
60.790,1.002
60.820,1.008
60.850,1.009
60.880,1.006
60.910,1.005
60.940,1.006
60.970,1.007
61.000,1.009
61.030,1.005
61.060,1.008
61.090,1.007
61.120,1.008
61.150,1.002
61.180,1.004
61.210,1.001
61.240,1.008
61.270,1.005
61.300,1.008
61.330,1.007
61.360,1.006
61.390,1.009
61.420,1.005
61.450,1.007
61.480,1.008
61.510,1.005
61.540,1.009
61.570,1.012
61.600,1.002
61.630,1.006
61.660,1.010
61.690,1.006
61.720,1.005
61.750,1.006
61.780,1.004
61.810,1.009
61.840,1.007
61.870,1.011
61.900,1.006
61.930,1.006
61.960,1.005
61.990,1.001
62.020,1.008
62.050,1.008
62.080,1.007
62.110,1.004
62.140,1.013
62.170,1.008
62.200,1.008
62.230,1.005
62.260,1.000
62.290,1.006
62.320,1.005
62.350,1.005
62.380,1.007
62.410,1.009
62.440,1.003
62.470,1.009
62.500,1.008
62.530,1.001
62.560,1.007
62.590,1.006
62.620,1.009
62.650,1.008
62.680,1.009
62.710,1.006
62.740,1.006
62.770,1.009
62.800,1.001
62.830,1.006
62.860,1.007
62.890,1.008
62.920,1.007
62.950,1.003
62.980,1.008
63.010,1.006
63.040,1.011
63.070,1.008
63.100,1.005
63.130,1.001
63.160,1.005
63.190,1.008
63.220,1.010
63.250,1.012
63.280,1.001
63.310,1.004
63.340,1.007
63.370,1.007
63.400,1.007
63.430,1.008
63.460,1.004
63.490,1.007
63.520,1.008
63.550,1.004
63.580,1.006
63.610,1.005
63.640,1.001
63.670,1.007
63.700,1.009
63.730,1.007
63.760,1.003
63.790,1.010
63.820,1.010
63.850,1.007
63.880,1.006
63.910,1.007
63.940,1.001
63.970,1.004
64.000,1.010
64.030,1.011
64.060,1.010
64.090,1.004
64.120,1.004
64.150,1.009
64.180,1.006
64.210,1.005
64.240,1.009
64.270,1.007
64.300,1.007
64.330,1.010
64.360,1.006
64.390,1.007
64.420,1.007
64.450,1.007
64.480,1.005
64.510,1.004
64.540,1.009
64.570,1.008
64.600,1.006
64.630,1.008
64.660,1.006
64.690,1.012
64.720,1.007
64.750,1.000
64.780,1.005
64.810,1.008
64.840,1.010
64.870,1.010
64.900,1.010
64.930,0.998
64.960,1.003
64.990,1.009
65.020,1.006
65.050,1.008
65.080,1.006
65.110,1.007
65.140,1.004
65.170,1.007
65.200,1.005
65.230,1.007
65.260,1.007
65.290,1.005
65.320,1.006
65.350,1.001
65.380,1.006
65.410,1.010
65.440,1.008
65.470,1.005
65.500,1.009
65.530,1.008
65.560,1.009
65.590,1.007
65.620,1.004
65.650,1.002
65.680,1.005
65.710,1.007
65.740,1.008
65.770,1.009
65.800,1.004
65.830,1.004
65.860,1.009
65.890,1.010
65.920,1.004
65.950,1.008
65.980,1.005
66.010,1.007
66.040,1.007
66.070,1.007
66.100,1.007
66.130,1.003
66.160,1.007
66.190,1.007
66.220,1.005
66.250,1.002
66.280,1.007
66.310,1.009
66.340,1.009
66.370,1.007
66.400,1.003
66.430,1.012
66.460,1.002
66.490,1.011
66.520,1.005
66.550,1.005
66.580,1.006
66.610,1.005
66.640,1.004
66.670,1.007
66.700,1.012
66.730,1.003
66.760,1.005
66.790,1.013
66.820,1.009
66.850,1.007
66.880,1.006
66.910,1.007
66.940,1.004
66.970,1.010
67.000,1.009
67.030,1.008
67.060,1.005
67.090,1.009
67.120,1.007
67.150,1.005
67.180,1.007
67.210,1.010
67.240,1.003
67.270,1.004
67.300,1.004
67.330,1.008
67.360,1.008
67.390,1.008
67.420,1.004
67.450,1.002
67.480,1.003
67.510,1.007
67.540,1.012
67.570,1.005
67.600,1.008
67.630,1.007
67.660,1.008
67.690,1.009
67.720,1.005
67.750,1.006
67.780,1.006
67.810,1.007
67.840,1.007
67.870,1.010
67.900,1.009
67.930,1.010
67.960,1.002
67.990,1.009
68.020,1.010
68.050,1.008
68.080,1.006
68.110,1.010
68.140,1.005
68.170,1.004
68.200,1.011
68.230,1.004
68.260,1.014
68.290,1.005
68.320,1.004
68.350,1.006
68.380,1.008
68.410,1.008
68.440,1.009
68.470,1.011
68.500,1.000
68.530,1.007
68.560,1.010
68.590,1.009
68.620,1.008
68.650,1.008
68.680,1.006
68.710,1.006
68.740,1.011
68.770,1.007
68.800,1.006
68.830,1.004
68.860,1.010
68.890,1.006
68.920,1.006
68.950,1.006
68.980,1.010
69.010,1.006
69.040,1.008
69.070,1.007
69.100,1.009
69.130,1.007
69.160,1.010
69.190,1.007
69.220,1.002
69.250,1.008
69.280,1.007
69.310,1.006
69.340,1.009
69.370,1.011
69.400,1.000
69.430,1.008
69.460,1.008
69.490,1.007
69.520,1.005
69.550,1.006
69.580,1.006
69.610,1.008
69.640,1.011
69.670,1.005
69.700,1.008
69.730,1.004
69.760,1.008
69.790,1.006
69.820,1.007
69.850,1.007
69.880,1.007
69.910,1.011
69.940,1.011
69.970,1.001
70.000,1.006
70.030,1.009
70.060,1.011
70.090,1.008
70.120,1.004
70.150,1.000
70.180,1.007
70.210,1.009
70.240,1.010
70.270,1.008
70.300,1.002
70.330,1.007
70.360,1.009
70.390,1.008
70.420,1.005
70.450,1.008
70.480,1.007
70.510,1.003
70.540,1.011
70.570,1.010
70.600,1.008
70.630,1.006
70.660,1.003
70.690,1.007
70.720,1.004
70.750,1.006
70.780,1.007
70.810,1.009
70.840,1.010
70.870,1.007
70.900,1.007
70.930,1.005
70.960,1.004
70.990,1.006
71.020,1.010
71.050,1.008
71.080,1.011
71.110,1.002
71.140,1.011
71.170,1.010
71.200,1.007
71.230,1.006
71.260,1.006
71.290,1.010
71.320,1.003
71.350,1.007
71.380,1.010
71.410,1.012
71.440,1.006
71.470,1.009
71.500,1.008
71.530,1.007
71.560,1.009
71.590,1.005
71.620,1.013
71.650,1.008
71.680,1.011
71.710,1.002
71.740,1.003
71.770,1.004
71.800,1.010
71.830,1.009
71.860,1.007
71.890,1.014
71.920,1.002
71.950,1.007
71.980,1.009
72.010,1.006
72.040,1.008
72.070,1.007
72.100,1.007
72.130,1.008
72.160,1.006
72.190,1.008
72.220,1.008
72.250,1.006
72.280,1.009
72.310,1.008
72.340,1.007
72.370,1.007
72.400,1.011
72.430,1.010
72.460,1.006
72.490,1.009
72.520,1.006
72.550,1.003
72.580,1.006
72.610,1.008
72.640,1.008
72.670,1.005
72.700,1.007
72.730,1.002
72.760,1.009
72.790,1.009
72.820,1.004
72.850,1.007
72.880,1.007
72.910,1.010
72.940,1.009
72.970,1.010
73.000,1.008
73.030,1.008
73.060,1.009
73.090,1.008
73.120,1.008
73.150,1.009
73.180,1.007
73.210,1.007
73.240,1.012
73.270,1.009
73.300,1.010
73.330,1.011
73.360,1.004
73.390,1.002
73.420,1.005
73.450,1.010
73.480,1.012
73.510,1.012
73.540,1.001
73.570,1.009
73.600,1.010
73.630,1.010
73.660,1.006
73.690,1.008
73.720,1.007
73.750,1.009
73.780,1.011
73.810,1.012
73.840,1.006
73.870,1.006
73.900,1.011
73.930,1.006
73.960,1.009
73.990,1.004
74.020,1.005
74.050,1.010
74.080,1.013
74.110,1.009
74.140,1.006
74.170,1.008
74.200,1.002
74.230,1.007
74.260,1.009
74.290,1.010
74.320,1.011
74.350,1.006
74.380,1.008
74.410,1.011
74.440,1.006
74.470,1.009
74.500,1.010
74.530,1.006
74.560,1.007
74.590,1.010
74.620,1.009
74.650,1.008
74.680,1.008
74.710,1.006
74.740,1.008
74.770,1.008
74.800,1.009
74.830,1.008
74.860,1.005
74.890,1.012
74.920,1.006
74.950,1.008
74.980,1.007
75.010,1.008
75.040,1.006
75.070,1.008
75.100,1.009
75.130,1.011
75.160,1.012
75.190,1.003
75.220,1.007
75.250,1.011
75.280,1.010
75.310,1.006
75.340,1.008
75.370,1.006
75.400,1.008
75.430,1.010
75.460,1.010
75.490,1.008
75.520,1.002
75.550,1.006
75.580,1.008
75.610,1.007
75.640,1.010
75.670,1.011
75.700,1.006
75.730,1.007
75.760,1.011
75.790,1.007
75.820,1.009
75.850,1.007
75.880,1.008
75.910,1.008
75.940,1.005
75.970,1.008
76.000,1.014
76.030,1.011
76.060,1.003
76.090,1.010
76.120,1.014
76.150,1.005
76.180,1.007
76.210,1.009
76.240,1.008
76.270,1.007
76.300,1.011
76.330,1.008
76.360,1.006
76.390,1.006
76.420,1.007
76.450,1.008
76.480,1.008
76.510,1.010
76.540,1.008
76.570,1.009
76.600,1.007
76.630,1.007
76.660,1.009
76.690,1.012
76.720,1.009
76.750,1.006
76.780,1.006
76.810,1.006
76.840,1.009
76.870,1.008
76.900,1.003
76.930,1.007
76.960,1.009
76.990,1.009
77.020,1.007
77.050,1.011
77.080,1.005
77.110,1.006
77.140,1.006
77.170,1.010
77.200,1.009
77.230,1.006
77.260,1.008
77.290,1.007
77.320,1.006
77.350,1.008
77.380,1.009
77.410,1.006
77.440,1.012
77.470,1.013
77.500,1.010
77.530,1.006
77.560,1.007
77.590,1.002
77.620,1.006
77.650,1.010
77.680,1.010
77.710,1.011
77.740,1.004
77.770,1.008
77.800,1.010
77.830,1.007
77.860,1.007
77.890,1.010
77.920,1.007
77.950,1.009
77.980,1.010
78.010,1.009
78.040,1.007
78.070,1.009
78.100,1.010
78.130,1.005
78.160,1.007
78.190,1.011
78.220,1.011
78.250,1.008
78.280,1.008
78.310,1.011
78.340,1.006
78.370,1.009
78.400,1.010
78.430,1.005
78.460,1.005
78.490,1.012
78.520,1.006
78.550,1.006
78.580,1.006
78.610,1.010
78.640,1.008
78.670,1.008
78.700,1.009
78.730,1.008
78.760,1.007
78.790,1.011
78.820,1.010
78.850,1.008
78.880,1.008
78.910,1.007
78.940,1.009
78.970,1.009
79.000,1.009
79.030,1.010
79.060,1.012
79.090,1.008
79.120,1.010
79.150,1.011
79.180,1.007
79.210,1.004
79.240,1.007
79.270,1.007
79.300,1.009
79.330,1.014
79.360,1.013
79.390,1.002
79.420,1.003
79.450,1.013
79.480,1.011
79.510,1.004
79.540,1.011
79.570,1.009
79.600,1.008
79.630,1.013
79.660,1.012
79.690,1.011
79.720,1.008
79.750,1.009
79.780,1.011
79.810,1.004
79.840,1.007
79.870,1.011
79.900,1.008
79.930,1.004
79.960,1.009
79.990,1.009
80.020,1.015
80.050,1.009
80.080,1.008
80.110,1.003
80.140,1.009
80.170,1.009
80.200,1.007
80.230,1.012
80.260,1.001
80.290,1.010
80.320,1.007
80.350,1.005
80.380,1.010
80.410,1.004
80.440,1.012
80.470,1.010
80.500,1.010
80.530,1.009
80.560,1.006
80.590,1.005
80.620,1.011
80.650,1.012
80.680,1.004
80.710,1.005
80.740,1.006
80.770,1.010
80.800,1.011
80.830,1.009
80.860,1.008
80.890,1.003
80.920,1.007
80.950,1.012
80.980,1.008
81.010,1.011
81.040,1.005
81.070,1.008
81.100,1.008
81.130,1.005
81.160,1.006
81.190,1.011
81.220,1.007
81.250,1.008
81.280,1.009
81.310,1.007
81.340,1.010
81.370,1.012
81.400,1.007
81.430,1.008
81.460,1.009
81.490,1.010
81.520,1.007
81.550,1.013
81.580,1.007
81.610,1.009
81.640,1.007
81.670,1.006
81.700,1.007
81.730,1.011
81.760,1.010
81.790,1.012
81.820,1.013
81.850,1.002
81.880,1.005
81.910,1.012
81.940,1.005
81.970,1.009
82.000,1.010
82.030,1.009
82.060,1.006
82.090,1.012
82.120,1.011
82.150,1.010
82.180,1.007
82.210,1.006
82.240,1.007
82.270,1.007
82.300,1.007
82.330,1.008
82.360,1.012
82.390,1.007
82.420,1.008
82.450,1.009
82.480,1.006
82.510,1.006
82.540,1.008
82.570,1.011
82.600,1.007
82.630,1.007
82.660,1.003
82.690,1.010
82.720,1.010
82.750,1.005
82.780,1.012
82.810,1.008
82.840,1.007
82.870,1.009
82.900,1.009
82.930,1.009
82.960,1.011
82.990,1.007
83.020,1.007
83.050,1.007
83.080,1.006
83.110,1.006
83.140,1.003
83.170,1.013
83.200,1.006
83.230,1.015
83.260,1.011
83.290,1.007
83.320,1.006
83.350,1.008
83.380,1.011
83.410,1.007
83.440,1.009
83.470,1.005
83.500,1.008
83.530,1.007
83.560,1.009
83.590,1.010
83.620,1.008
83.650,1.010
83.680,1.010
83.710,1.010
83.740,1.005
83.770,1.008
83.800,1.006
83.830,1.007
83.860,1.013
83.890,1.007
83.920,1.006
83.950,1.012
83.980,1.009
84.010,1.008
84.040,1.008
84.070,1.009
84.100,1.005
84.130,1.009
84.160,1.013
84.190,1.009
84.220,1.011
84.250,1.003
84.280,1.009
84.310,1.010
84.340,1.003
84.370,1.008
84.400,1.010
84.430,1.007
84.460,1.010
84.490,1.010
84.520,1.008
84.550,1.010
84.580,1.011
84.610,1.012
84.640,1.005
84.670,1.008
84.700,1.012
84.730,1.010
84.760,1.011
84.790,1.010
84.820,1.009
84.850,1.009
84.880,1.006
84.910,1.008
84.940,1.008
84.970,1.009
85.000,1.008
85.030,1.010
85.060,1.012
85.090,1.002
85.120,1.008
85.150,1.011
85.180,1.009
85.210,1.006
85.240,1.010
85.270,1.009
85.300,1.009
85.330,1.007
85.360,1.009
85.390,1.008
85.420,1.007
85.450,1.006
85.480,1.009
85.510,1.009
85.540,1.009
85.570,1.009
85.600,1.010
85.630,1.010
85.660,1.005
85.690,1.016
85.720,1.008
85.750,1.005
85.780,1.008
85.810,1.004
85.840,1.009
85.870,1.011
85.900,1.010
85.930,1.013
85.960,1.012
85.990,1.003
86.020,1.008
86.050,1.011
86.080,1.005
86.110,1.009
86.140,1.011
86.170,1.009
86.200,1.003
86.230,1.006
86.260,1.011
86.290,1.011
86.320,1.008
86.350,1.011
86.380,1.010
86.410,1.007
86.440,1.007
86.470,1.016
86.500,1.010
86.530,1.004
86.560,1.010
86.590,1.009
86.620,1.014
86.650,1.001
86.680,1.005
86.710,1.003
86.740,1.010
86.770,1.012
86.800,1.009
86.830,1.010
86.860,1.004
86.890,1.013
86.920,1.008
86.950,1.008
86.980,1.009
87.010,1.012
87.040,1.007
87.070,1.010
87.100,1.009
87.130,1.010
87.160,1.009
87.190,1.010
87.220,1.007
87.250,1.007
87.280,1.009
87.310,1.008
87.340,1.012
87.370,1.008
87.400,1.011
87.430,1.006
87.460,1.013
87.490,1.009
87.520,1.008
87.550,1.005
87.580,1.007
87.610,1.009
87.640,1.011
87.670,1.013
87.700,1.005
87.730,1.011
87.760,1.013
87.790,1.008
87.820,1.008
87.850,1.011
87.880,1.010
87.910,1.008
87.940,1.007
87.970,1.009
88.000,1.013
88.030,1.014
88.060,1.011
88.090,1.009
88.120,1.007
88.150,1.010
88.180,1.010
88.210,1.011
88.240,1.006
88.270,1.012
88.300,1.007
88.330,1.011
88.360,1.010
88.390,1.005
88.420,1.010
88.450,1.007
88.480,1.010
88.510,1.013
88.540,1.012
88.570,1.004
88.600,1.010
88.630,1.013
88.660,1.006
88.690,1.009
88.720,1.009
88.750,1.011
88.780,1.009
88.810,1.013
88.840,1.011
88.870,1.010
88.900,1.010
88.930,1.008
88.960,1.009
88.990,1.006
89.020,1.010
89.050,1.012
89.080,1.010
89.110,1.010
89.140,1.015
89.170,1.010
89.200,1.012
89.230,1.009
89.260,1.007
89.290,1.008
89.320,1.007
89.350,1.012
89.380,1.013
89.410,1.015
89.440,1.004
89.470,1.010
89.500,1.013
89.530,1.009
89.560,1.005
89.590,1.011
89.620,1.008
89.650,1.006
89.680,1.008
89.710,1.008
89.740,1.006
89.770,1.010
89.800,1.013
89.830,1.013
89.860,1.009
89.890,1.005
89.920,1.009
89.950,1.006
89.980,1.013
90.010,1.006
90.040,1.010
90.070,1.009
90.100,1.008
90.130,1.008
90.160,1.008
90.190,1.014
90.220,1.008
90.250,1.008
90.280,1.005
90.310,1.008
90.340,1.007
90.370,1.010
90.400,1.009
90.430,1.008
90.460,1.006
90.490,1.012
90.520,1.011
90.550,1.011
90.580,1.010
90.610,1.010
90.640,1.008
90.670,1.008
90.700,1.009
90.730,1.008
90.760,1.008
90.790,1.016
90.820,1.010
90.850,1.007
90.880,1.011
90.910,1.007
90.940,1.011
90.970,1.006
91.000,1.014
91.030,1.009
91.060,1.008
91.090,1.006
91.120,1.010
91.150,1.011
91.180,1.006
91.210,1.011
91.240,1.011
91.270,1.012
91.300,1.011
91.330,1.010
91.360,1.012
91.390,1.010
91.420,1.009
91.450,1.010
91.480,1.009
91.510,1.009
91.540,1.008
91.570,1.013
91.600,1.007
91.630,1.013
91.660,1.008
91.690,1.007
91.720,1.007
91.750,1.010
91.780,1.012
91.810,1.015
91.840,1.010
91.870,1.001
91.900,1.008
91.930,1.012
91.960,1.010
91.990,1.009
92.020,1.010
92.050,1.005
92.080,1.010
92.110,1.013
92.140,1.007
92.170,1.009
92.200,1.009
92.230,1.012
92.260,1.012
92.290,1.008
92.320,1.011
92.350,1.009
92.380,1.010
92.410,1.011
92.440,1.011
92.470,1.009
92.500,1.012
92.530,1.006
92.560,1.008
92.590,1.011
92.620,1.012
92.650,1.017
92.680,1.003
92.710,1.007
92.740,1.012
92.770,1.011
92.800,1.009
92.830,1.011
92.860,1.007
92.890,1.007
92.920,1.012
92.950,1.012
92.980,1.009
93.010,1.008
93.040,1.006
93.070,1.013
93.100,1.014
93.130,1.009
93.160,1.005
93.190,1.012
93.220,1.013
93.250,1.014
93.280,1.008
93.310,1.010
93.340,1.001
93.370,1.011
93.400,1.014
93.430,1.011
93.460,1.015
93.490,1.006
93.520,1.008
93.550,1.010
93.580,1.008
93.610,1.008
93.640,1.009
93.670,1.010
93.700,1.010
93.730,1.012
93.760,1.011
93.790,1.008
93.820,1.007
93.850,1.011
93.880,1.012
93.910,1.007
93.940,1.006
93.970,1.007
94.000,1.012
94.030,1.008
94.060,1.009
94.090,1.009
94.120,1.004
94.150,1.007
94.180,1.014
94.210,1.011
94.240,1.010
94.270,1.011
94.300,1.000
94.330,1.008
94.360,1.012
94.390,1.007
94.420,1.009
94.450,1.013
94.480,1.009
94.510,1.013
94.540,1.011
94.570,1.013
94.600,1.011
94.630,1.010
94.660,1.009
94.690,1.011
94.720,1.011
94.750,1.010
94.780,1.008
94.810,1.013
94.840,1.010
94.870,1.009
94.900,1.013
94.930,1.009
94.960,1.006
94.990,1.007
95.020,1.010
95.050,1.012
95.080,1.010
95.110,1.009
95.140,1.014
95.170,1.008
95.200,1.006
95.230,1.009
95.260,1.004
95.290,1.007
95.320,1.011
95.350,1.010
95.380,1.010
95.410,1.010
95.440,1.014
95.470,1.011
95.500,1.009
95.530,1.010
95.560,1.007
95.590,1.008
95.620,1.012
95.650,1.010
95.680,1.012
95.710,1.013
95.740,1.012
95.770,1.008
95.800,1.008
95.830,1.011
95.860,1.008
95.890,1.007
95.920,1.007
95.950,1.010
95.980,1.009
96.010,1.011
96.040,1.009
96.070,1.009
96.100,1.004
96.130,1.009
96.160,1.012
96.190,1.010
96.220,1.009
96.250,1.010
96.280,1.004
96.310,1.009
96.340,1.014
96.370,1.010
96.400,1.008
96.430,1.011
96.460,1.013
96.490,1.010
96.520,1.006
96.550,1.010
96.580,1.010
96.610,1.012
96.640,1.010
96.670,1.011
96.700,1.010
96.730,1.009
96.760,1.012
96.790,1.012
96.820,1.007
96.850,1.007
96.880,1.006
96.910,1.011
96.940,1.015
96.970,1.012
97.000,1.009
97.030,1.007
97.060,1.010
97.090,1.013
97.120,1.007
97.150,1.009
97.180,1.007
97.210,1.008
97.240,1.011
97.270,1.012
97.300,1.013
97.330,1.008
97.360,1.010
97.390,1.010
97.420,1.003
97.450,1.009
97.480,1.012
97.510,1.008
97.540,1.006
97.570,1.008
97.600,1.012
97.630,1.010
97.660,1.012
97.690,1.009
97.720,1.004
97.750,1.006
97.780,1.011
97.810,1.012
97.840,1.016
97.870,1.005
97.900,1.012
97.930,1.012
97.960,1.011
97.990,1.009
98.020,1.012
98.050,1.009
98.080,1.012
98.110,1.007
98.140,1.011
98.170,1.009
98.200,1.013
98.230,1.008
98.260,1.010
98.290,1.007
98.320,1.011
98.350,1.011
98.380,1.009
98.410,1.009
98.440,1.009
98.470,1.009
98.500,1.011
98.530,1.007
98.560,1.012
98.590,1.007
98.620,1.011
98.650,1.014
98.680,1.010
98.710,1.009
98.740,1.004
98.770,1.010
98.800,1.011
98.830,1.009
98.860,1.010
98.890,1.009
98.920,1.010
98.950,1.013
98.980,1.010
99.010,1.014
99.040,1.010
99.070,1.008
99.100,1.008
99.130,1.007
99.160,1.008
99.190,1.011
99.220,1.011
99.250,1.006
99.280,1.016
99.310,1.006
99.340,1.013
99.370,1.009
99.400,1.009
99.430,1.005
99.460,1.010
99.490,1.014
99.520,1.011
99.550,1.011
99.580,1.002
99.610,1.012
99.640,1.011
99.670,1.009
99.700,1.008
99.730,1.010
99.760,1.008
99.790,1.012
99.820,1.012
99.850,1.011
99.880,1.009
99.910,1.011
99.940,1.010
99.970,1.008
100.000,1.006
100.030,1.009
100.060,1.010
100.090,1.012
100.120,1.004
100.150,1.016
100.180,1.010
100.210,1.018
100.240,1.011
100.270,1.006
100.300,1.007
100.330,1.009
100.360,1.010
100.390,1.011
100.420,1.013
100.450,1.006
100.480,1.014
100.510,1.013
100.540,1.009
100.570,1.009
100.600,1.011
100.630,1.011
100.660,1.011
100.690,1.014
100.720,1.011
100.750,1.008
100.780,1.010
100.810,1.008
100.840,1.008
100.870,1.012
100.900,1.010
100.930,1.010
100.960,1.006
100.990,1.018
101.020,1.009
101.050,1.014
101.080,1.006
101.110,1.006
101.140,1.008
101.170,1.011
101.200,1.015
101.230,1.009
101.260,1.007
101.290,1.005
101.320,1.011
101.350,1.010
101.380,1.009
101.410,1.013
101.440,1.007
101.470,1.012
101.500,1.011
101.530,1.011
101.560,1.010
101.590,1.013
101.620,1.006
101.650,1.005
101.680,1.010
101.710,1.009
101.740,1.007
101.770,1.008
101.800,1.012
101.830,1.012
101.860,1.011
101.890,1.010
101.920,1.009
101.950,1.011
101.980,1.011
102.010,1.007
102.040,1.008
102.070,1.007
102.100,1.005
102.130,1.012
102.160,1.013
102.190,1.009
102.220,1.008
102.250,1.011
102.280,1.007
102.310,1.012
102.340,1.013
102.370,1.011
102.400,1.010
102.430,1.012
102.460,1.009
102.490,1.010
102.520,1.009
102.550,1.009
102.580,1.013
102.610,1.012
102.640,1.007
102.670,1.013
102.700,1.012
102.730,1.011
102.760,1.006
102.790,1.009
102.820,1.011
102.850,1.012
102.880,1.013
102.910,1.001
102.940,1.012
102.970,1.010
103.000,1.010
103.030,1.012
103.060,1.013
103.090,1.008
103.120,1.011
103.150,1.012
103.180,1.012
103.210,1.010
103.240,1.011
103.270,1.010
103.300,1.010
103.330,1.010
103.360,1.008
103.390,1.009
103.420,1.011
103.450,1.012
103.480,1.008
103.510,1.006
103.540,1.011
103.570,1.007
103.600,1.006
103.630,1.012
103.660,1.013
103.690,1.010
103.720,1.012
103.750,1.008
103.780,1.010
103.810,1.013
103.840,1.013
103.870,1.010
103.900,1.010
103.930,1.014
103.960,1.012
103.990,1.010
104.020,1.011
104.050,1.011
104.080,1.011
104.110,1.009
104.140,1.009
104.170,1.010
104.200,1.013
104.230,1.009
104.260,1.010
104.290,1.008
104.320,1.010
104.350,1.013
104.380,1.009
104.410,1.007
104.440,1.004
104.470,1.008
104.500,1.012
104.530,1.012
104.560,1.013
104.590,1.003
104.620,1.008
104.650,1.015
104.680,1.006
104.710,1.007
104.740,1.008
104.770,1.005
104.800,1.011
104.830,1.014
104.860,1.009
104.890,1.008
104.920,1.010
104.950,1.007
104.980,1.010
105.010,1.010
105.040,1.010
105.070,1.007
105.100,1.011
105.130,1.008
105.160,1.010
105.190,1.010
105.220,1.009
105.250,1.006
105.280,1.011
105.310,1.012
105.340,1.010
105.370,1.016
105.400,1.004
105.430,1.007
105.460,1.013
105.490,1.007
105.520,1.007
105.550,1.010
105.580,1.008
105.610,1.009
105.640,1.013
105.670,1.014
105.700,1.011
105.730,1.007
105.760,1.010
105.790,1.007
105.820,1.007
105.850,1.011
105.880,1.012
105.910,1.010
105.940,1.010
105.970,1.010
106.000,1.014
106.030,1.013
106.060,1.010
106.090,1.009
106.120,1.010
106.150,1.008
106.180,1.012
106.210,1.010
106.240,1.008
106.270,1.009
106.300,1.013
106.330,1.010
106.360,1.009
106.390,1.009
106.420,1.014
106.450,1.010
106.480,1.011
106.510,1.014
106.540,1.010
106.570,1.009
106.600,1.013
106.630,1.010
106.660,1.007
106.690,1.013
106.720,1.015
106.750,1.006
106.780,1.009
106.810,1.011
106.840,1.008
106.870,1.011
106.900,1.007
106.930,1.007
106.960,1.010
106.990,1.009
107.020,1.011
107.050,1.005
107.080,1.010
107.110,1.013
107.140,1.011
107.170,1.008
107.200,1.011
107.230,1.008
107.260,1.013
107.290,1.011
107.320,1.012
107.350,1.011
107.380,1.008
107.410,1.008
107.440,1.011
107.470,1.009
107.500,1.011
107.530,1.007
107.560,1.008
107.590,1.007
107.620,1.013
107.650,1.009
107.680,1.012
