df_hash,22ZHK4.TRV2GV
340.208,0.990
340.238,0.983
340.268,0.997
340.298,0.996
340.328,0.981
340.358,0.987
340.388,0.987
340.418,0.984
340.448,0.992
340.478,0.994
340.508,0.984
340.538,0.992
340.568,0.991
340.598,0.984
340.628,0.989
340.658,0.987
340.688,0.990
340.718,0.991
340.748,0.986
340.778,0.987
340.808,0.987
340.838,0.986
340.868,0.991
340.898,0.988
340.928,0.988
340.958,1.000
340.988,0.993
341.018,0.988
341.048,0.991
341.078,0.986
341.108,0.989
341.138,0.997
341.168,0.987
341.198,0.986
341.228,0.991
341.258,0.986
341.288,0.987
341.318,0.984
341.348,0.980
341.378,0.995
341.408,0.992
341.438,0.983
341.468,0.989
341.498,0.991
341.528,0.987
341.558,0.987
341.588,0.988
341.618,0.988
341.648,0.993
341.678,0.994
341.708,0.986
341.738,0.988
341.768,0.990
341.798,0.990
341.828,0.989
341.858,0.991
341.888,0.996
341.918,0.986
341.948,0.989
341.978,0.986
342.008,0.988
342.038,0.987
342.068,0.986
342.098,0.986
342.128,0.992
342.158,0.992
342.188,0.976
342.218,0.978
342.248,0.994
342.278,0.995
342.308,0.992
342.338,0.986
342.368,0.996
342.398,0.998
342.428,0.990
342.458,0.993
342.488,0.988
342.518,0.989
342.548,0.997
342.578,0.993
342.608,0.988
342.638,1.002
342.668,0.992
342.698,0.993
342.728,0.992
342.758,0.990
342.788,0.996
342.818,0.995
342.848,0.998
342.878,0.985
342.908,0.993
342.938,0.986
342.968,1.014
342.998,0.996
343.028,0.990
343.058,1.001
343.088,0.992
343.118,0.980
343.148,0.986
343.178,0.983
343.208,1.006
343.238,0.995
343.268,0.998
343.298,0.994
343.328,0.994
343.358,1.001
343.388,0.988
343.418,0.992
343.448,0.971
343.478,0.975
343.508,1.001
343.538,0.967
343.568,0.980
343.598,0.999
343.628,0.996
343.658,0.999
343.688,0.995
343.718,0.982
343.748,0.989
343.778,0.969
343.808,0.981
343.838,1.013
343.868,0.998
343.898,0.992
343.928,1.000
343.958,0.986
343.988,0.991
344.018,0.990
344.048,0.988
344.078,0.977
344.108,0.979
344.138,0.974
344.168,0.992
344.198,0.989
344.228,0.986
344.258,0.987
344.288,0.986
344.318,0.993
344.348,0.991
344.378,0.993
344.408,1.001
344.438,0.995
344.468,0.996
344.498,0.988
344.528,0.993
344.558,0.989
344.588,0.984
344.618,1.000
344.648,0.992
344.678,0.982
344.708,0.992
344.738,0.992
344.768,0.991
344.798,0.996
344.828,0.987
344.858,0.982
344.888,0.992
344.918,0.995
344.948,0.988
344.978,0.992
345.008,0.993
345.038,0.992
345.068,0.992
345.098,0.988
345.128,0.991
345.158,0.989
345.188,0.993
345.218,0.990
345.248,0.982
345.278,0.985
345.308,0.995
345.338,0.997
345.368,0.995
345.398,0.990
345.428,0.990
345.458,0.987
345.488,0.989
345.518,0.994
345.548,0.984
345.578,0.991
345.608,0.990
345.638,0.993
345.668,0.990
345.698,0.992
345.728,0.993
345.758,0.991
345.788,0.991
345.818,0.992
345.848,0.987
345.878,0.986
345.908,0.995
345.938,0.986
345.968,0.995
345.998,0.994
346.028,0.991
346.058,0.990
346.088,0.985
346.118,0.990
346.148,0.990
346.178,0.985
346.208,0.986
346.238,0.997
346.268,0.987
346.298,1.000
346.328,0.990
346.358,0.990
346.388,0.994
346.418,0.991
346.448,0.990
346.478,0.990
346.508,0.988
346.538,0.985
346.568,0.988
346.598,0.991
346.628,0.992
346.658,0.995
346.688,0.989
346.718,0.996
346.748,0.992
346.778,0.987
346.808,0.993
346.838,0.985
346.868,0.985
346.898,0.990
346.928,0.987
346.958,0.994
346.988,0.991
347.018,0.984
347.048,0.989
347.078,0.989
347.108,0.983
347.138,0.993
347.168,0.996
347.198,0.988
347.228,0.992
347.258,0.984
347.288,0.993
347.318,0.991
347.348,0.993
347.378,0.995
347.408,0.995
347.438,0.989
347.468,0.987
347.498,0.990
347.528,0.979
347.558,0.995
347.588,1.011
347.618,0.976
347.648,0.978
347.678,0.987
347.708,0.975
347.738,0.982
347.768,0.971
347.798,0.982
347.828,0.958
347.858,0.960
347.888,0.977
347.918,0.946
347.948,0.931
347.978,0.936
348.008,0.949
348.038,0.957
348.068,0.962
348.098,0.959
348.128,1.000
348.158,1.006
348.188,0.977
348.218,0.983
348.248,0.974
348.278,0.990
348.308,0.992
348.338,0.960
348.368,0.976
348.398,0.990
348.428,0.960
348.458,0.954
348.488,0.948
348.518,0.964
348.548,0.966
348.578,0.956
348.608,0.947
348.638,0.950
348.668,1.004
348.698,1.010
348.728,1.003
348.758,1.002
348.788,1.000
348.818,0.952
348.848,0.953
348.878,0.986
348.908,0.985
348.938,0.975
348.968,0.958
348.998,0.956
349.028,0.957
349.058,0.986
349.088,1.004
349.118,0.985
349.148,0.986
349.178,0.986
349.208,0.983
349.238,0.971
349.268,0.977
349.298,0.964
349.328,0.989
349.358,0.996
349.388,0.989
349.418,0.984
349.448,0.969
349.478,0.958
349.508,0.969
349.538,0.979
349.568,0.984
349.598,1.000
349.628,0.987
349.658,1.005
349.688,0.990
349.718,0.993
349.748,0.984
349.778,0.978
349.808,0.975
349.838,0.986
349.868,0.994
349.898,0.993
349.928,0.985
349.958,0.985
349.988,0.995
350.018,0.987
350.048,0.986
350.078,0.989
350.108,0.981
350.138,0.992
350.168,0.982
350.198,0.997
350.228,0.992
350.258,0.976
350.288,0.994
350.318,0.982
350.348,0.977
350.378,0.985
350.408,0.985
350.438,0.984
350.468,0.993
350.498,0.993
350.528,0.989
350.558,1.001
350.588,0.994
350.618,0.988
350.648,0.994
350.678,0.990
350.708,0.994
350.738,0.996
350.768,0.991
350.798,0.985
350.828,0.986
350.858,0.995
350.888,0.994
350.918,0.989
350.948,0.985
350.978,0.980
351.008,0.993
351.038,0.989
351.068,0.992
351.098,0.990
351.128,0.983
351.158,0.988
351.188,0.987
351.218,0.998
351.248,0.985
351.278,0.988
351.308,0.994
351.338,0.989
351.368,0.988
351.398,0.992
351.428,0.988
351.458,0.991
351.488,0.987
351.518,0.986
351.548,0.990
351.578,0.991
351.608,0.980
351.638,0.998
351.668,0.986
351.698,0.981
351.728,0.983
351.758,0.991
351.788,0.994
351.818,0.993
351.848,0.987
351.878,0.987
351.908,0.985
351.938,0.992
351.968,0.989
351.998,0.991
352.028,0.992
352.058,0.990
352.088,0.989
352.118,0.985
352.148,0.989
352.178,0.988
352.208,0.993
352.238,0.992
352.268,0.987
352.298,0.990
352.328,0.986
352.358,0.988
352.388,0.983
352.418,0.991
352.448,0.992
352.478,0.986
352.508,0.993
352.538,0.988
352.568,0.991
352.598,0.988
352.628,0.986
352.658,0.990
352.688,0.990
352.718,0.990
352.748,0.987
352.778,0.991
352.808,0.990
352.838,0.988
352.868,1.001
352.898,0.990
352.928,0.987
352.958,0.990
352.988,0.989
353.018,0.997
353.048,0.987
353.078,0.982
353.108,0.999
353.138,0.980
353.168,0.982
353.198,0.989
353.228,0.981
353.258,0.987
353.288,0.990
353.318,0.992
353.348,0.985
353.378,0.989
353.408,0.989
353.438,0.989
353.468,0.993
353.498,0.990
353.528,0.990
353.558,0.991
353.588,0.993
353.618,0.990
353.648,0.994
353.678,0.997
353.708,0.969
353.738,0.998
353.768,0.991
353.798,0.988
353.828,0.992
353.858,0.986
353.888,0.991
353.918,0.991
353.948,0.983
353.978,0.990
354.008,0.986
354.038,0.997
354.068,0.984
354.098,0.991
354.128,1.006
354.158,0.990
354.188,0.983
354.218,0.990
354.248,0.991
354.278,0.996
354.308,0.994
354.338,0.985
354.368,0.991
354.398,0.991
354.428,0.986
354.458,0.985
354.488,0.985
354.518,0.987
354.548,0.983
354.578,0.985
354.608,0.994
354.638,0.977
354.668,0.989
354.698,0.992
354.728,0.990
354.758,0.993
354.788,0.986
354.818,0.996
354.848,0.986
354.878,0.988
354.908,0.998
354.938,0.984
354.968,0.992
354.998,0.995
355.028,0.992
355.058,0.979
355.088,0.981
355.118,0.986
355.148,0.989
355.178,0.999
355.208,0.986
355.238,0.998
355.268,0.996
355.298,0.986
355.328,0.987
355.358,0.974
355.388,0.986
355.418,1.002
355.448,0.988
355.478,0.993
355.508,0.997
355.538,0.989
355.568,1.003
355.598,0.990
355.628,0.994
355.658,0.986
355.688,0.984
355.718,0.991
355.748,0.992
355.778,0.988
355.808,0.990
355.838,0.999
355.868,0.996
355.898,0.989
355.928,0.990
355.958,0.995
355.988,0.982
356.018,0.988
356.048,0.995
356.078,0.992
356.108,0.987
356.138,0.990
356.168,0.988
356.198,0.991
356.228,0.990
356.258,0.990
356.288,0.992
356.318,0.987
356.348,0.975
356.378,0.996
356.408,0.993
356.438,0.988
356.468,0.999
356.498,0.993
356.528,0.993
356.558,0.996
356.588,0.984
356.618,0.977
356.648,0.987
356.678,0.999
356.708,0.996
356.738,0.992
356.768,0.987
356.798,0.984
356.828,0.988
356.858,0.988
356.888,0.991
356.918,0.986
356.948,0.986
356.978,0.993
357.008,0.987
357.038,0.988
357.068,0.980
357.098,0.999
357.128,1.000
357.158,0.990
357.188,0.989
357.218,0.984
357.248,0.987
357.278,0.986
357.308,0.990
357.338,0.988
357.368,0.989
357.398,0.994
357.428,0.982
357.458,0.986
357.488,0.992
357.518,0.989
357.548,0.990
357.578,0.997
357.608,0.986
357.638,0.989
357.668,0.989
357.698,0.988
357.728,0.993
357.758,0.996
357.788,0.980
357.818,0.995
357.848,0.992
357.878,0.980
357.908,0.989
357.938,0.994
357.968,0.984
357.998,0.987
358.028,0.994
358.058,0.982
358.088,0.993
358.118,0.978
358.148,0.986
358.178,0.993
358.208,0.991
358.238,0.990
358.268,0.995
358.298,0.986
358.328,0.985
358.358,0.985
358.388,0.990
358.418,0.989
358.448,0.989
358.478,0.991
358.508,0.994
358.538,0.990
358.568,0.998
358.598,0.981
358.628,0.977
358.658,0.984
358.688,0.987
358.718,0.994
358.748,0.991
358.778,0.992
358.808,0.989
358.838,0.984
358.868,0.990
358.898,0.988
358.928,0.991
358.958,0.994
358.988,0.983
359.018,0.987
359.048,0.994
359.078,0.986
359.108,0.987
359.138,0.986
359.168,0.986
359.198,0.989
359.228,0.984
359.258,0.990
359.288,0.980
359.318,0.985
359.348,0.999
359.378,0.989
359.408,0.979
359.438,0.986
359.468,0.989
359.498,0.996
359.528,0.986
359.558,0.987
359.588,0.992
359.618,0.984
359.648,0.999
359.678,1.003
359.708,0.976
359.738,0.981
359.768,0.988
359.798,0.990
359.828,0.984
359.858,0.985
359.888,0.996
359.918,0.988
359.948,0.990
359.978,0.990
360.008,0.985
360.038,0.995
360.068,0.994
360.098,0.989
360.128,0.994
360.158,0.989
360.188,0.985
360.218,1.001
360.248,0.991
360.278,0.982
360.308,0.994
360.338,0.992
360.368,0.992
360.398,0.994
360.428,0.994
360.458,0.988
360.488,0.986
360.518,0.983
360.548,0.996
360.578,0.979
360.608,0.999
360.638,0.989
360.668,0.986
360.698,1.005
360.728,0.992
360.758,0.985
360.788,0.988
360.818,0.993
360.848,0.987
360.878,0.997
360.908,1.001
360.938,0.980
360.968,0.986
360.998,0.981
361.028,0.993
361.058,0.984
361.088,0.981
361.118,0.979
361.148,0.991
361.178,0.999
361.208,0.987
361.238,0.995
361.268,0.984
361.298,0.991
361.328,0.991
361.358,0.990
361.388,0.993
361.418,0.988
361.448,0.991
361.478,0.995
361.508,0.988
361.538,0.989
361.568,0.996
361.598,0.988
361.628,0.983
361.658,0.994
361.688,0.993
361.718,0.994
361.748,0.991
361.778,0.990
361.808,0.989
361.838,0.996
361.868,0.985
361.898,0.985
361.928,0.995
361.958,0.991
361.988,0.986
362.018,0.990
362.048,0.978
362.078,0.996
362.108,0.988
362.138,0.979
362.168,0.994
362.198,0.990
362.228,0.984
362.258,0.989
362.288,0.991
362.318,0.985
362.348,0.998
362.378,0.995
362.408,0.987
362.438,0.992
362.468,0.990
362.498,0.988
362.528,0.996
362.558,0.988
362.588,0.986
362.618,0.989
362.648,0.986
362.678,0.986
362.708,0.993
362.738,0.992
362.768,0.996
362.798,0.991
362.828,0.993
362.858,0.994
362.888,0.990
362.918,0.990
362.948,0.992
362.978,0.982
363.008,0.999
363.038,0.991
363.068,0.994
363.098,1.001
363.128,0.979
363.158,0.985
363.188,0.991
363.218,0.983
363.248,0.995
363.278,0.991
363.308,0.992
363.338,0.987
363.368,0.986
363.398,0.988
363.428,0.998
363.458,0.995
363.488,0.983
363.518,0.988
363.548,0.990
363.578,0.989
363.608,0.989
363.638,0.992
363.668,0.989
363.698,0.992
363.728,0.987
363.758,0.985
363.788,0.989
363.818,0.993
363.848,0.978
363.878,0.988
363.908,0.991
363.938,0.990
363.968,0.986
363.998,0.991
364.028,0.993
364.058,0.980
364.088,0.990
364.118,1.003
364.148,0.981
364.178,0.986
364.208,0.983
364.238,0.984
364.268,0.995
364.298,1.001
364.328,0.988
364.358,0.979
364.388,0.991
364.418,0.985
364.448,0.991
364.478,0.984
364.508,0.981
364.538,0.997
364.568,1.003
364.598,0.993
364.628,0.997
364.658,0.987
364.688,0.979
364.718,0.984
364.748,0.982
364.778,0.989
364.808,0.984
364.838,0.987
364.868,0.994
364.898,0.984
364.928,0.984
364.958,0.991
364.988,0.986
365.018,0.988
365.048,0.999
365.078,0.992
365.108,0.990
365.138,0.991
365.168,0.994
365.198,0.997
365.228,0.988
365.258,0.990
365.288,0.999
365.318,0.992
365.348,0.989
365.378,0.991
365.408,0.991
365.438,0.984
365.468,0.998
365.498,0.994
365.528,0.989
365.558,1.000
365.588,0.988
365.618,0.990
365.648,0.992
365.678,0.994
365.708,0.991
365.738,0.986
365.768,0.991
365.798,0.995
365.828,0.989
365.858,0.989
365.888,0.994
365.918,0.987
365.948,0.988
365.978,0.991
366.008,0.991
366.038,0.988
366.068,0.994
366.098,0.993
366.128,0.988
366.158,0.985
366.188,1.001
366.218,0.997
366.248,0.975
366.278,0.991
366.308,1.000
366.338,0.984
366.368,0.986
366.398,0.999
366.428,0.994
366.458,0.996
366.488,0.991
366.518,0.988
366.548,0.993
366.578,0.987
366.608,0.990
366.638,0.991
366.668,0.989
366.698,0.991
366.728,0.987
366.758,0.996
366.788,0.989
366.818,0.988
366.848,1.002
366.878,0.993
366.908,0.990
366.938,0.994
366.968,0.985
366.998,0.991
367.028,0.991
367.058,0.993
367.088,0.995
367.118,0.985
367.148,0.991
367.178,0.994
367.208,0.992
367.238,0.986
367.268,0.983
367.298,1.005
367.328,0.996
367.358,0.983
367.388,0.986
367.418,0.993
367.448,0.984
367.478,0.988
367.508,0.985
367.538,0.989
367.568,0.993
367.598,0.993
367.628,0.990
367.658,0.993
367.688,0.992
367.718,0.987
367.748,0.986
367.778,0.985
367.808,0.992
367.838,0.992
367.868,0.993
367.898,0.992
367.928,0.988
367.958,0.997
367.988,0.989
368.018,0.994
368.048,0.992
368.078,0.984
368.108,0.995
368.138,0.984
368.168,0.986
368.198,0.995
368.228,0.996
368.258,0.990
368.288,0.996
368.318,0.992
368.348,0.994
368.378,0.991
368.408,0.985
368.438,0.992
368.468,0.997
368.498,0.986
368.528,0.991
368.558,0.991
368.588,0.987
368.618,0.995
368.648,0.987
368.678,0.988
368.708,0.995
368.738,0.983
368.768,0.994
368.798,0.994
368.828,0.988
368.858,1.003
368.888,0.989
368.918,0.985
368.948,0.987
368.978,0.988
369.008,0.989
369.038,0.992
369.068,0.988
369.098,0.988
369.128,0.987
369.158,0.996
369.188,0.989
369.218,0.989
369.248,0.996
369.278,0.981
369.308,1.002
369.338,0.992
369.368,0.987
369.398,0.986
369.428,0.991
369.458,0.995
369.488,0.975
369.518,0.986
369.548,1.005
369.578,0.984
369.608,0.984
369.638,0.990
369.668,0.984
369.698,0.999
369.728,0.997
369.758,0.991
369.788,0.980
369.818,0.986
369.848,0.982
369.878,0.995
369.908,0.999
369.938,0.983
369.968,0.988
369.998,0.987
370.028,0.984
370.058,0.987
370.088,0.987
370.118,0.992
370.148,0.979
370.178,0.976
370.208,0.982
370.238,0.990
370.268,0.997
370.298,0.999
370.328,0.977
370.358,0.985
370.388,1.000
370.418,0.991
370.448,0.995
370.478,0.999
370.508,0.987
370.538,0.979
370.568,0.992
370.598,0.992
370.628,1.018
370.658,1.000
370.688,0.973
370.718,1.027
370.748,1.022
370.778,0.977
370.808,1.026
370.838,1.023
370.868,0.976
370.898,0.980
370.928,0.990
370.958,0.969
370.988,0.962
371.018,0.988
371.048,0.974
371.078,0.971
371.108,0.973
371.138,0.979
371.168,0.975
371.198,0.978
371.228,0.970
371.258,0.960
371.288,0.969
371.318,0.966
371.348,0.967
371.378,0.960
371.408,0.962
371.438,0.955
371.468,0.959
371.498,0.959
371.528,0.965
371.558,0.960
371.588,0.946
371.618,0.967
371.648,0.999
371.678,0.967
371.708,0.992
371.738,0.990
371.768,0.954
371.798,0.962
371.828,0.946
371.858,0.939
371.888,0.933
371.918,0.958
371.948,0.951
371.978,0.984
372.008,0.969
372.038,0.966
372.068,0.962
372.098,0.963
372.128,0.973
372.158,1.006
372.188,0.974
372.218,0.967
372.248,0.984
372.278,0.961
372.308,0.938
372.338,0.959
372.368,0.993
372.398,1.016
372.428,0.974
372.458,0.992
372.488,0.920
372.518,0.938
372.548,1.028
372.578,0.977
372.608,0.961
372.638,0.947
372.668,0.986
372.698,0.966
372.728,0.932
372.758,0.957
372.788,0.972
372.818,0.969
372.848,0.935
372.878,0.936
372.908,0.961
372.938,0.987
372.968,0.948
372.998,0.928
373.028,0.924
373.058,0.984
373.088,1.001
373.118,1.017
373.148,0.985
373.178,1.007
373.208,0.982
373.238,0.958
373.268,0.968
373.298,0.997
373.328,1.000
373.358,1.016
373.388,0.982
373.418,0.993
373.448,0.964
373.478,0.950
373.508,0.945
373.538,0.958
373.568,0.995
373.598,0.994
373.628,0.988
373.658,0.981
373.688,1.004
373.718,1.007
373.748,0.995
373.778,1.005
373.808,1.021
373.838,1.008
373.868,0.967
373.898,0.967
373.928,0.990
373.958,0.988
373.988,0.979
374.018,0.998
374.048,1.002
374.078,0.991
374.108,0.992
374.138,0.977
374.168,0.979
374.198,0.979
374.228,0.991
374.258,0.993
374.288,0.982
374.318,0.989
374.348,0.997
374.378,0.989
374.408,0.992
374.438,0.981
374.468,0.983
374.498,0.979
374.528,0.988
374.558,0.993
374.588,0.994
374.618,0.987
374.648,0.990
374.678,0.990
374.708,0.997
374.738,0.995
374.768,0.989
374.798,0.994
374.828,0.988
374.858,0.989
374.888,0.985
374.918,0.983
374.948,0.990
374.978,0.993
375.008,0.992
375.038,0.990
375.068,0.988
375.098,0.980
375.128,0.979
375.158,0.996
375.188,0.990
375.218,0.981
375.248,0.993
375.278,0.988
375.308,0.987
375.338,0.987
375.368,0.988
375.398,0.982
375.428,0.988
375.458,0.983
375.488,0.988
375.518,0.986
375.548,0.985
375.578,0.988
375.608,0.992
375.638,0.984
375.668,0.992
375.698,0.982
375.728,0.980
375.758,1.000
375.788,0.986
375.818,0.977
375.848,0.984
375.878,0.988
375.908,0.989
375.938,0.985
375.968,0.984
375.998,0.985
376.028,0.984
376.058,0.989
376.088,0.988
376.118,0.986
376.148,0.990
376.178,0.991
376.208,0.980
376.238,0.986
376.268,0.989
376.298,0.981
376.328,0.981
376.358,0.995
376.388,0.989
376.418,0.982
376.448,0.988
376.478,0.981
376.508,0.985
376.538,0.993
376.568,0.981
376.598,0.991
376.628,0.986
376.658,0.991
376.688,0.986
376.718,0.986
376.748,0.995
376.778,0.987
376.808,0.985
376.838,0.987
376.868,0.986
376.898,0.988
376.928,0.986
376.958,1.000
376.988,0.979
377.018,0.985
377.048,0.984
377.078,0.985
377.108,0.981
377.138,0.986
377.168,0.994
377.198,0.985
377.228,0.983
377.258,0.994
377.288,0.991
377.318,0.985
377.348,0.985
377.378,0.988
377.408,0.987
377.438,0.987
377.468,0.984
377.498,0.985
377.528,0.990
377.558,0.986
377.588,0.987
377.618,1.002
377.648,0.986
377.678,0.985
377.708,0.993
377.738,0.980
377.768,0.980
377.798,0.996
377.828,0.993
377.858,0.973
377.888,0.988
377.918,0.983
377.948,0.984
377.978,0.982
378.008,0.987
378.038,0.988
378.068,0.980
378.098,0.988
378.128,0.988
378.158,0.977
378.188,0.977
378.218,0.984
378.248,0.981
378.278,0.972
378.308,0.972
378.338,0.995
378.368,0.972
378.398,0.979
378.428,0.986
378.458,0.986
378.488,0.999
378.518,0.990
378.548,0.987
378.578,0.970
378.608,0.964
378.638,0.970
378.668,0.979
378.698,0.973
378.728,0.986
378.758,0.980
378.788,0.986
378.818,0.995
378.848,0.993
378.878,1.005
378.908,1.017
378.938,1.025
378.968,1.051
378.998,1.022
379.028,1.024
379.058,1.021
379.088,1.015
379.118,1.006
379.148,0.996
379.178,1.006
379.208,1.004
379.238,1.008
379.268,1.002
379.298,1.004
379.328,1.002
379.358,0.995
379.388,0.991
379.418,0.995
379.448,1.001
379.478,0.996
379.508,0.996
379.538,1.002
379.568,0.999
379.598,0.996
379.628,0.999
379.658,0.996
379.688,0.997
379.718,0.993
379.748,0.999
379.778,1.004
379.808,1.000
379.838,0.991
379.868,1.008
379.898,0.999
379.928,0.996
379.958,1.001
379.988,1.000
380.018,0.993
380.048,0.999
380.078,1.001
380.108,0.995
380.138,0.998
380.168,0.993
380.198,1.001
380.228,1.002
380.258,1.000
380.288,0.995
380.318,0.998
380.348,0.999
380.378,0.998
380.408,1.003
380.438,0.997
380.468,0.996
380.498,0.992
380.528,1.003
380.558,1.004
380.588,0.998
380.618,0.991
380.648,0.995
380.678,0.997
380.708,0.992
380.738,0.989
380.768,0.999
380.798,0.999
380.828,1.000
380.858,0.998
380.888,0.995
380.918,0.998
380.948,0.997
380.978,1.005
381.008,1.001
381.038,0.997
381.068,0.995
381.098,0.996
381.128,0.998
381.158,0.990
381.188,0.996
381.218,0.995
381.248,1.002
381.278,1.009
381.308,0.993
381.338,0.995
381.368,0.995
381.398,0.990
381.428,0.999
381.458,0.999
381.488,1.004
381.518,1.007
381.548,1.002
381.578,0.996
381.608,1.000
381.638,0.993
381.668,1.003
381.698,0.998
381.728,0.997
381.758,1.002
381.788,1.000
381.818,0.991
381.848,0.996
381.878,1.002
381.908,0.999
381.938,0.990
381.968,0.995
381.998,1.000
382.028,0.994
382.058,0.997
382.088,1.000
382.118,1.003
382.148,0.993
382.178,1.000
382.208,1.005
382.238,0.996
382.268,1.005
382.298,1.005
382.328,0.991
382.358,0.994
382.388,1.016
382.418,1.000
382.448,0.994
382.478,1.002
382.508,0.991
382.538,0.996
382.568,1.000
382.598,1.001
382.628,0.996
382.658,0.980
382.688,0.988
382.718,0.988
382.748,0.987
382.778,1.000
382.808,0.991
382.838,0.993
382.868,0.989
382.898,1.003
382.928,0.993
382.958,1.005
382.988,1.003
383.018,1.000
383.048,0.992
383.078,0.998
383.108,1.001
383.138,0.994
383.168,0.989
383.198,1.005
383.228,0.993
383.258,0.989
383.288,0.994
383.318,0.990
383.348,0.996
383.378,1.001
383.408,0.992
383.438,0.989
383.468,0.989
383.498,0.988
383.528,0.993
383.558,0.996
383.588,0.995
383.618,0.991
383.648,0.992
383.678,0.991
383.708,0.997
383.738,0.991
383.768,0.997
383.798,1.001
383.828,0.991
383.858,0.997
383.888,0.989
383.918,0.993
383.948,0.992
383.978,0.990
384.008,0.993
384.038,0.996
384.068,0.987
384.098,0.994
384.128,0.993
384.158,0.993
384.188,0.987
384.218,0.991
