df_hash,22ZHK4.V1TMJW
390.288,500
390.313,481
390.338,459
390.363,416
390.388,368
390.413,349
390.438,375
390.463,424
390.488,461
390.513,473
390.538,485
390.563,527
390.588,604
390.613,688
390.638,738
390.663,729
390.688,665
390.713,566
390.738,455
390.763,349
390.788,258
390.813,186
390.838,135
390.863,100
390.888,64
390.913,-4
390.938,-133
390.963,-323
390.988,-538
391.013,-728
391.038,-869
391.063,-977
391.088,-1090
391.113,-1212
391.138,-1301
391.163,-1306
391.188,-1222
391.213,-1114
391.238,-1059
391.263,-1074
391.288,-1089
391.313,-1003
391.338,-764
391.363,-405
391.388,-12
391.413,351
391.438,670
391.463,947
391.488,1163
391.513,1278
391.538,1272
391.563,1176
391.588,1056
391.613,955
391.638,863
391.663,749
391.688,622
391.713,539
391.738,555
391.763,662
391.788,780
391.813,818
391.838,752
391.863,635
391.888,544
391.913,512
391.938,514
391.963,500
391.988,444
392.013,351
392.038,242
392.063,124
392.088,-7
392.113,-157
392.138,-308
392.163,-424
392.188,-463
392.213,-402
392.238,-265
392.263,-122
392.288,-48
392.313,-74
392.338,-160
392.363,-226
392.388,-216
392.413,-137
392.438,-39
392.463,38
392.488,92
392.513,133
392.538,161
392.563,161
392.588,128
392.613,81
392.638,41
392.663,0
392.688,-73
392.713,-192
392.738,-326
392.763,-434
392.788,-499
392.813,-540
392.838,-564
392.863,-540
392.888,-434
392.913,-264
392.938,-105
392.963,-8
392.988,61
393.013,201
393.038,460
393.063,773
393.088,1028
393.113,1187
393.138,1317
393.163,1493
393.188,1696
393.213,1859
393.238,2009
393.263,2314
393.288,2921
393.313,3722
393.338,4337
393.363,4387
393.388,3818
393.413,2947
393.438,2152
393.463,1538
393.488,908
393.513,75
393.538,-850
393.563,-1504
393.588,-1606
393.613,-1228
393.638,-742
393.663,-500
393.688,-594
393.713,-889
393.738,-1215
393.763,-1503
393.788,-1747
393.813,-1913
393.838,-1936
393.863,-1801
393.888,-1595
393.913,-1439
393.938,-1397
393.963,-1436
393.988,-1490
394.013,-1520
394.038,-1515
394.063,-1458
394.088,-1316
394.113,-1084
394.138,-810
394.163,-570
394.188,-414
394.213,-340
394.238,-315
394.263,-313
394.288,-310
394.313,-272
394.338,-161
394.363,27
394.388,238
394.413,389
394.438,439
394.463,420
394.488,401
394.513,427
394.538,482
394.563,524
394.588,529
394.613,507
394.638,486
394.663,482
394.688,492
394.713,508
394.738,528
394.763,550
394.788,563
394.813,562
394.838,548
394.863,540
394.888,553
394.913,585
394.938,619
394.963,645
394.988,677
395.013,739
395.038,833
395.063,921
395.088,941
395.113,861
395.138,709
395.163,556
395.188,457
395.213,411
395.238,372
395.263,296
395.288,182
395.313,59
395.338,-41
395.363,-103
395.388,-118
395.413,-69
395.438,60
395.463,276
395.488,563
395.513,895
395.538,1243
395.563,1571
395.588,1841
395.613,2035
395.638,2177
395.663,2310
395.688,2444
395.713,2526
395.738,2484
395.763,2312
395.788,2092
395.813,1912
395.838,1752
395.863,1474
395.888,952
395.913,215
395.938,-555
395.963,-1173
395.988,-1601
396.013,-1955
396.038,-2360
396.063,-2820
396.088,-3229
396.113,-3489
396.138,-3592
396.163,-3592
396.188,-3523
396.213,-3368
396.238,-3111
396.263,-2781
396.288,-2446
396.313,-2150
396.338,-1886
396.363,-1626
396.388,-1360
396.413,-1104
396.438,-865
396.463,-616
396.488,-324
396.513,29
396.538,438
396.563,887
396.588,1358
396.613,1808
396.638,2160
396.663,2335
396.688,2319
396.713,2178
396.738,2025
396.763,1941
396.788,1950
396.813,2032
396.838,2155
396.863,2291
396.888,2402
396.913,2454
396.938,2447
396.963,2425
396.988,2435
397.013,2456
397.038,2386
397.063,2112
397.088,1624
397.113,1048
397.138,575
397.163,321
397.188,261
397.213,271
397.238,234
397.263,110
397.288,-77
397.313,-303
397.338,-567
397.363,-872
397.388,-1189
397.413,-1450
397.438,-1591
397.463,-1589
397.488,-1463
397.513,-1244
397.538,-962
397.563,-650
397.588,-360
397.613,-150
397.638,-44
397.663,-10
397.688,17
397.713,84
397.738,182
397.763,269
397.788,324
397.813,368
397.838,437
397.863,539
397.888,644
397.913,717
397.938,766
397.963,834
397.988,947
398.013,1078
398.038,1168
398.063,1181
398.088,1135
398.113,1064
398.138,973
398.163,829
398.188,619
398.213,397
398.238,256
398.263,239
398.288,297
398.313,328
398.338,279
398.363,180
398.388,84
398.413,-4
398.438,-135
398.463,-333
398.488,-551
398.513,-709
398.538,-794
398.563,-881
398.588,-1062
398.613,-1345
398.638,-1646
398.663,-1879
398.688,-2037
398.713,-2161
398.738,-2252
398.763,-2233
398.788,-2012
398.813,-1590
398.838,-1060
398.863,-532
398.888,-36
398.913,464
398.938,999
398.963,1529
398.988,1969
399.013,2258
399.038,2383
399.063,2368
399.088,2242
399.113,2035
399.138,1799
399.163,1590
399.188,1436
399.213,1316
399.238,1181
399.263,996
399.288,756
399.313,481
399.338,202
399.363,-37
399.388,-191
399.413,-235
399.438,-188
399.463,-100
399.488,-12
399.513,67
399.538,143
399.563,198
399.588,186
399.613,85
399.638,-73
399.663,-225
399.688,-328
399.713,-380
399.738,-390
399.763,-344
399.788,-241
399.813,-140
399.838,-148
399.863,-321
399.888,-564
399.913,-671
399.938,-502
399.963,-117
399.988,256
400.013,425
400.038,389
400.063,304
400.088,305
400.113,373
400.138,375
400.163,226
400.188,-26
400.213,-269
400.238,-448
400.263,-598
400.288,-753
400.313,-850
400.338,-772
400.363,-483
400.388,-113
400.413,135
400.438,177
400.463,139
400.488,249
400.513,624
400.538,1149
400.563,1573
400.588,1718
400.613,1606
400.638,1389
400.663,1186
400.688,990
400.713,729
400.738,391
400.763,68
400.788,-123
400.813,-159
400.838,-126
400.863,-133
400.888,-208
400.913,-292
400.938,-321
400.963,-304
400.988,-320
401.013,-427
401.038,-609
401.063,-795
401.088,-927
401.113,-1003
401.138,-1056
401.163,-1108
401.188,-1158
401.213,-1203
401.238,-1253
401.263,-1314
401.288,-1367
401.313,-1378
401.338,-1329
401.363,-1240
401.388,-1140
401.413,-1025
401.438,-863
401.463,-633
401.488,-358
401.513,-81
401.538,184
401.563,463
401.588,777
401.613,1104
401.638,1399
401.663,1642
401.688,1855
401.713,2054
401.738,2205
401.763,2245
401.788,2164
401.813,2040
401.838,1981
401.863,2034
401.888,2170
401.913,2343
401.938,2559
401.963,2859
401.988,3254
402.013,3696
402.038,4120
402.063,4496
402.088,4822
402.113,5077
402.138,5203
402.163,5158
402.188,4949
402.213,4602
402.238,4108
402.263,3434
402.288,2605
402.313,1758
402.338,1072
402.363,636
402.388,389
402.413,193
402.438,-62
402.463,-446
402.488,-1031
402.513,-1897
402.538,-3046
402.563,-4325
402.588,-5489
402.613,-6371
402.638,-6972
402.663,-7398
402.688,-7703
402.713,-7838
402.738,-7743
402.763,-7436
402.788,-6992
402.813,-6458
402.838,-5823
402.863,-5102
402.888,-4387
402.913,-3773
402.938,-3231
402.963,-2601
402.988,-1753
403.013,-743
403.038,213
403.063,927
403.088,1366
403.113,1615
403.138,1738
403.163,1734
403.188,1633
403.213,1567
403.238,1692
403.263,2023
403.288,2385
403.313,2563
403.338,2499
403.363,2331
403.388,2237
403.413,2270
403.438,2335
403.463,2323
403.488,2221
403.513,2105
403.538,2039
403.563,2021
403.588,2006
403.613,1957
403.638,1860
403.663,1705
403.688,1485
403.713,1234
403.738,1035
403.763,970
403.788,1049
403.813,1186
403.838,1259
403.863,1204
403.888,1049
403.913,862
403.938,680
403.963,497
403.988,317
404.013,192
404.038,193
404.063,330
404.088,521
404.113,655
404.138,690
404.163,690
404.188,738
404.213,840
404.238,915
404.263,881
404.288,757
404.313,644
404.338,631
404.363,713
404.388,816
404.413,882
404.438,910
404.463,916
404.488,878
404.513,743
404.538,499
404.563,215
404.588,-2
404.613,-90
404.638,-65
404.663,11
404.688,89
404.713,147
404.738,168
404.763,118
404.788,-29
404.813,-262
404.838,-517
404.863,-709
404.888,-775
404.913,-701
404.938,-532
404.963,-342
404.988,-207
405.013,-156
405.038,-174
405.063,-225
405.088,-291
405.113,-365
405.138,-430
405.163,-445
405.188,-386
405.213,-299
405.238,-282
405.263,-407
405.288,-642
405.313,-886
405.338,-1061
405.363,-1181
405.388,-1300
405.413,-1415
405.438,-1438
405.463,-1284
405.488,-967
405.513,-606
405.538,-323
405.563,-160
405.588,-82
405.613,-60
405.638,-100
405.663,-208
405.688,-337
405.713,-402
405.738,-355
405.763,-223
405.788,-71
405.813,63
405.838,199
405.863,370
405.888,583
405.913,808
405.938,997
405.963,1108
405.988,1115
406.013,1017
406.038,852
406.063,679
406.088,538
406.113,426
406.138,311
406.163,191
406.188,111
406.213,113
406.238,176
406.263,212
406.288,156
406.313,35
406.338,-48
406.363,-13
406.388,126
406.413,287
406.438,402
406.463,465
406.488,496
406.513,495
406.538,436
406.563,311
406.588,167
406.613,74
406.638,76
406.663,169
406.688,315
406.713,472
406.738,604
406.763,692
406.788,742
406.813,798
406.838,904
406.863,1070
406.888,1257
406.913,1420
406.938,1556
406.963,1699
406.988,1863
407.013,2016
407.038,2111
407.063,2146
407.088,2170
407.113,2222
407.138,2286
407.163,2307
407.188,2271
407.213,2223
407.238,2210
407.263,2199
407.288,2068
407.313,1708
407.338,1116
407.363,400
407.388,-310
407.413,-948
407.438,-1510
407.463,-2010
407.488,-2424
407.513,-2708
407.538,-2830
407.563,-2796
407.588,-2637
407.613,-2399
407.638,-2126
407.663,-1864
407.688,-1649
407.713,-1505
407.738,-1430
407.763,-1405
407.788,-1399
407.813,-1377
407.838,-1316
407.863,-1211
407.888,-1070
407.913,-906
407.938,-725
407.963,-521
407.988,-292
408.013,-45
408.038,186
408.063,361
408.088,443
408.113,437
408.138,393
408.163,382
408.188,440
408.213,537
408.238,605
408.263,604
408.288,552
408.313,494
408.338,446
408.363,384
408.388,298
408.413,233
408.438,254
408.463,370
408.488,509
408.513,582
408.538,567
408.563,507
408.588,446
408.613,394
408.638,364
408.663,428
408.688,677
408.713,1125
408.738,1661
408.763,2133
408.788,2467
408.813,2693
408.838,2855
408.863,2957
408.888,3006
408.913,3059
408.938,3139
408.963,3059
408.988,2420
409.013,920
409.038,-1270
409.063,-3458
409.088,-4862
409.113,-5159
409.138,-4626
409.163,-3765
409.188,-2810
409.213,-1633
409.238,-92
409.263,1609
409.288,2968
409.313,3568
409.338,3405
409.363,2830
409.388,2218
409.413,1716
409.438,1251
409.463,689
409.488,-53
409.513,-997
409.538,-2088
409.563,-3179
409.588,-4063
409.613,-4609
409.638,-4865
409.663,-4994
409.688,-5057
409.713,-4891
409.738,-4246
409.763,-3068
409.788,-1623
409.813,-317
409.838,610
409.863,1192
409.888,1577
409.913,1809
409.938,1823
409.963,1602
409.988,1283
410.013,1047
410.038,926
410.063,780
410.088,482
410.113,75
410.138,-250
410.163,-331
410.188,-111
410.213,419
410.238,1274
410.263,2370
410.288,3387
410.313,3869
410.338,3578
410.363,2786
410.388,2133
410.413,2135
410.438,2777
410.463,3606
410.488,4179
410.513,4406
410.538,4469
410.563,4517
410.588,4504
410.613,4324
410.638,3985
410.663,3580
410.688,3122
410.713,2501
410.738,1641
410.763,654
410.788,-236
410.813,-913
410.838,-1467
410.863,-2045
410.888,-2659
410.913,-3193
410.938,-3580
410.963,-3913
410.988,-4331
411.013,-4838
411.038,-5284
411.063,-5526
411.088,-5540
411.113,-5355
411.138,-4927
411.163,-4177
411.188,-3180
411.213,-2236
411.238,-1690
411.263,-1628
411.288,-1803
411.313,-1865
411.338,-1656
411.363,-1266
411.388,-835
411.413,-377
411.438,187
411.463,870
411.488,1552
411.513,2104
411.538,2515
411.563,2889
411.588,3301
411.613,3696
411.638,3929
411.663,3880
411.688,3548
411.713,3043
411.738,2541
411.763,2213
411.788,2160
411.813,2360
411.838,2684
411.863,2980
411.888,3160
411.913,3203
411.938,3089
411.963,2769
411.988,2217
412.013,1520
412.038,867
412.063,426
412.088,230
412.113,185
412.138,184
412.163,187
412.188,199
412.213,192
412.238,89
412.263,-173
412.288,-568
412.313,-984
412.338,-1299
412.363,-1455
412.388,-1491
412.413,-1521
412.438,-1659
412.463,-1944
412.488,-2293
412.513,-2537
412.538,-2544
412.563,-2327
412.588,-2026
412.613,-1770
412.638,-1567
412.663,-1332
412.688,-1015
412.713,-682
412.738,-450
412.763,-363
412.788,-361
412.813,-365
412.838,-366
412.863,-409
412.888,-489
412.913,-524
412.938,-433
412.963,-236
412.988,-37
413.013,70
413.038,84
413.063,48
413.088,-16
413.113,-124
413.138,-273
413.163,-407
413.188,-470
413.213,-479
413.238,-504
413.263,-585
413.288,-669
413.313,-667
413.338,-548
413.363,-356
413.388,-136
413.413,136
413.438,516
413.463,981
413.488,1398
413.513,1610
413.538,1547
413.563,1256
413.588,827
413.613,324
413.638,-195
413.663,-639
413.688,-874
413.713,-808
413.738,-480
413.763,-45
413.788,319
413.813,529
413.838,620
413.863,700
413.888,854
413.913,1070
413.938,1246
413.963,1272
413.988,1141
414.013,973
414.038,941
414.063,1117
414.088,1408
414.113,1641
414.138,1721
414.163,1714
414.188,1763
414.213,1946
414.238,2210
414.263,2439
414.288,2572
414.313,2623
414.338,2626
414.363,2587
414.388,2504
414.413,2420
414.438,2414
414.463,2526
414.488,2708
414.513,2851
414.538,2884
414.563,2813
414.588,2685
414.613,2515
414.638,2280
414.663,1972
414.688,1634
414.713,1341
414.738,1115
414.763,908
414.788,645
414.813,308
414.838,-44
414.863,-340
414.888,-574
414.913,-821
414.938,-1162
414.963,-1605
414.988,-2064
415.013,-2430
415.038,-2650
415.063,-2746
415.088,-2773
415.113,-2749
415.138,-2667
415.163,-2538
415.188,-2433
415.213,-2434
415.238,-2557
415.263,-2717
415.288,-2793
415.313,-2736
415.338,-2604
415.363,-2493
415.388,-2443
415.413,-2424
415.438,-2408
415.463,-2425
415.488,-2536
415.513,-2742
415.538,-2955
415.563,-3079
415.588,-3109
415.613,-3138
415.638,-3248
415.663,-3413
415.688,-3523
415.713,-3506
415.738,-3407
415.763,-3321
415.788,-3236
415.813,-2984
415.838,-2349
415.863,-1270
415.888,73
415.913,1359
415.938,2328
415.963,2911
415.988,3204
416.013,3348
416.038,3436
416.063,3507
416.088,3590
416.113,3728
416.138,3948
416.163,4230
416.188,4502
416.213,4688
416.238,4751
416.263,4710
416.288,4598
416.313,4432
416.338,4198
416.363,3885
416.388,3526
416.413,3191
416.438,2942
416.463,2783
416.488,2648
416.513,2459
416.538,2174
416.563,1812
416.588,1417
416.613,1025
416.638,648
416.663,300
416.688,5
416.713,-214
416.738,-355
416.763,-433
416.788,-461
416.813,-449
416.838,-410
416.863,-376
416.888,-382
416.913,-429
416.938,-482
416.963,-498
416.988,-480
417.013,-479
417.038,-560
417.063,-745
417.088,-1004
417.113,-1275
417.138,-1502
417.163,-1656
417.188,-1721
417.213,-1697
417.238,-1598
417.263,-1453
417.288,-1290
417.313,-1128
417.338,-977
417.363,-850
417.388,-761
417.413,-708
417.438,-656
417.463,-546
417.488,-330
417.513,-10
417.538,359
417.563,697
417.588,947
417.613,1108
417.638,1225
417.663,1350
417.688,1499
417.713,1636
417.738,1703
417.763,1662
417.788,1521
417.813,1302
417.838,1017
417.863,659
417.888,239
417.913,-189
417.938,-552
417.963,-811
417.988,-991
418.013,-1146
418.038,-1302
418.063,-1445
418.088,-1557
418.113,-1652
418.138,-1749
418.163,-1820
418.188,-1772
418.213,-1517
418.238,-1065
418.263,-536
418.288,-81
418.313,224
418.338,404
418.363,524
418.388,621
418.413,685
418.438,700
418.463,673
418.488,629
418.513,591
418.538,564
418.563,549
418.588,538
418.613,513
418.638,458
418.663,379
418.688,315
418.713,313
418.738,385
418.763,488
418.788,562
418.813,590
418.838,606
418.863,650
418.888,721
418.913,780
418.938,790
418.963,753
418.988,698
419.013,650
419.038,605
419.063,550
419.088,483
419.113,414
419.138,351
419.163,295
419.188,243
419.213,197
419.238,157
419.263,117
419.288,72
419.313,33
419.338,23
419.363,55
419.388,113
419.413,168
419.438,200
419.463,221
419.488,248
419.513,275
419.538,277
419.563,234
419.588,163
419.613,101
419.638,75
419.663,73
419.688,69
419.713,46
419.738,9
419.763,-30
419.788,-68
419.813,-109
419.838,-150
419.863,-191
419.888,-230
419.913,-273
419.938,-312
419.963,-319
419.988,-267
420.013,-152
420.038,-10
420.063,109
420.088,176
420.113,195
420.138,182
420.163,155
420.188,129
420.213,131
420.238,190
420.263,312
420.288,457
420.313,558
420.338,569
420.363,497
420.388,394
420.413,309
420.438,257
420.463,222
420.488,183
420.513,132
420.538,76
420.563,25
420.588,-3
420.613,9
420.638,78
420.663,193
420.688,314
420.713,400
420.738,431
420.763,425
420.788,415
420.813,416
420.838,423
420.863,419
420.888,406
420.913,394
420.938,392
420.963,391
420.988,373
421.013,329
421.038,267
421.063,203
421.088,145
421.113,94
421.138,49
421.163,15
421.188,-4
421.213,-15
421.238,-26
421.263,-32
421.288,-13
421.313,50
421.338,156
421.363,275
421.388,367
421.413,414
421.438,425
421.463,417
421.488,396
421.513,356
421.538,297
421.563,236
421.588,199
421.613,193
421.638,202
421.663,202
421.688,185
421.713,158
421.738,131
421.763,102
421.788,62
421.813,11
421.838,-36
421.863,-69
421.888,-91
421.913,-115
421.938,-142
421.963,-148
421.988,-103
422.013,-5
422.038,117
422.063,224
422.088,292
422.113,325
422.138,336
422.163,327
422.188,298
422.213,259
422.238,236
422.263,249
422.288,291
422.313,331
422.338,337
422.363,302
422.388,240
422.413,172
422.438,110
422.463,61
422.488,27
422.513,8
422.538,-13
422.563,-55
422.588,-121
422.613,-181
422.638,-187
422.663,-114
422.688,16
422.713,150
422.738,237
422.763,270
422.788,272
422.813,267
422.838,257
422.863,228
422.888,177
422.913,127
422.938,104
422.963,114
422.988,132
423.013,129
423.038,98
423.063,59
423.088,39
423.113,39
423.138,41
423.163,28
423.188,3
423.213,-16
423.238,-24
423.263,-30
423.288,-37
423.313,-26
423.338,32
423.363,150
423.388,295
423.413,423
423.438,509
423.463,566
423.488,617
423.513,664
423.538,690
423.563,689
423.588,688
423.613,720
423.638,795
423.663,879
423.688,931
423.713,936
423.738,914
423.763,892
423.788,884
423.813,893
423.838,927
423.863,981
423.888,1027
423.913,1019
423.938,937
423.963,822
423.988,758
424.013,799
424.038,916
424.063,1026
424.088,1055
424.113,996
424.138,876
424.163,694
424.188,387
424.213,-111
424.238,-796
424.263,-1557
424.288,-2237
424.313,-2730
424.338,-3031
424.363,-3195
424.388,-3252
424.413,-3153
424.438,-2808
424.463,-2186
424.488,-1397
424.513,-664
424.538,-196
424.563,-44
424.588,-76
424.613,-83
424.638,66
424.663,352
424.688,673
424.713,990
424.738,1370
424.763,1882
424.788,2420
424.813,2665
424.838,2268
424.863,1176
424.888,-202
424.913,-1182
424.938,-1251
424.963,-461
424.988,599
425.013,1252
425.038,1228
425.063,807
425.088,482
425.113,484
425.138,619
425.163,536
425.188,136
425.213,-322
425.238,-502
425.263,-359
425.288,-193
425.313,-335
425.338,-789
425.363,-1214
425.388,-1234
425.413,-796
425.438,-210
425.463,122
425.488,13
425.513,-424
425.538,-940
425.563,-1350
425.588,-1593
425.613,-1655
425.638,-1472
425.663,-955
425.688,-91
425.713,987
425.738,2044
425.763,2855
425.788,3317
425.813,3452
425.838,3323
425.863,2960
425.888,2358
425.913,1547
425.938,646
425.963,-159
425.988,-692
426.013,-848
426.038,-599
426.063,21
426.088,913
426.113,1888
426.138,2714
426.163,3231
426.188,3457
426.213,3560
426.238,3699
426.263,3879
426.288,3945
426.313,3732
426.338,3191
426.363,2390
426.388,1412
426.413,306
426.438,-861
426.463,-1935
426.488,-2715
426.513,-3101
426.538,-3190
426.563,-3200
426.588,-3292
426.613,-3459
426.638,-3585
426.663,-3591
426.688,-3502
426.713,-3395
426.738,-3290
426.763,-3147
426.788,-2927
426.813,-2658
426.838,-2404
426.863,-2195
426.888,-2002
426.913,-1785
426.938,-1550
426.963,-1346
426.988,-1197
427.013,-1060
427.038,-849
427.063,-490
427.088,36
427.113,709
427.138,1479
427.163,2270
427.188,2977
427.213,3502
427.238,3803
427.263,3925
427.288,3955
427.313,3956
427.338,3935
427.363,3866
427.388,3750
427.413,3617
427.438,3486
427.463,3332
427.488,3105
427.513,2782
427.538,2391
427.563,1974
427.588,1547
427.613,1105
427.638,661
427.663,278
427.688,25
427.713,-86
427.738,-132
427.763,-218
427.788,-406
427.813,-684
427.838,-1005
427.863,-1338
427.888,-1674
427.913,-1999
427.938,-2280
427.963,-2491
427.988,-2640
428.013,-2756
428.038,-2849
428.063,-2893
428.088,-2854
428.113,-2740
428.138,-2590
428.163,-2427
428.188,-2213
428.213,-1885
428.238,-1425
428.263,-899
428.288,-411
428.313,-13
428.338,322
428.363,656
428.388,992
428.413,1278
428.438,1461
428.463,1554
428.488,1621
428.513,1701
428.538,1761
428.563,1722
428.588,1539
428.613,1237
428.638,893
428.663,575
428.688,318
428.713,145
428.738,70
428.763,84
428.788,146
428.813,198
428.838,208
428.863,182
428.888,125
428.913,8
428.938,-197
428.963,-456
428.988,-626
429.013,-545
429.038,-174
429.063,345
429.088,782
429.113,994
429.138,1019
429.163,1000
429.188,1027
429.213,1065
429.238,1020
429.263,874
429.288,717
429.313,661
429.338,725
429.363,828
429.388,876
429.413,852
429.438,808
429.463,776
429.488,725
429.513,605
429.538,430
429.563,295
429.588,292
429.613,413
429.638,547
429.663,577
429.688,477
429.713,319
429.738,189
429.763,107
429.788,34
429.813,-59
429.838,-150
429.863,-185
429.888,-147
429.913,-71
429.938,-8
429.963,32
429.988,76
430.013,142
430.038,205
430.063,217
430.088,160
430.113,69
430.138,-1
430.163,-36
430.188,-61
430.213,-113
430.238,-198
430.263,-284
430.288,-343
430.313,-374
430.338,-399
430.363,-423
430.388,-420
430.413,-353
430.438,-211
430.463,-23
430.488,154
430.513,279
430.538,342
430.563,363
430.588,362
430.613,344
430.638,303
430.663,245
430.688,194
430.713,178
430.738,200
430.763,232
430.788,237
430.813,202
430.838,147
430.863,102
430.888,74
430.913,41
430.938,-14
430.963,-79
430.988,-106
431.013,-52
431.038,85
431.063,267
431.088,439
431.113,576
431.138,679
431.163,765
431.188,834
431.213,863
431.238,836
431.263,761
431.288,675
431.313,614
431.338,577
431.363,529
431.388,429
431.413,271
431.438,93
431.463,-63
431.488,-187
431.513,-297
431.538,-419
431.563,-554
431.588,-684
431.613,-789
431.638,-852
431.663,-856
431.688,-791
431.713,-673
431.738,-554
431.763,-488
431.788,-485
431.813,-507
431.838,-517
431.863,-524
431.888,-567
431.913,-659
431.938,-758
431.963,-803
431.988,-776
432.013,-719
432.038,-698
432.063,-763
432.088,-939
432.113,-1235
432.138,-1616
432.163,-1978
432.188,-2177
432.213,-2119
432.238,-1818
432.263,-1349
432.288,-754
432.313,-13
432.338,862
432.363,1752
432.388,2464
432.413,2867
432.438,2983
432.463,2922
432.488,2788
432.513,2654
432.538,2631
432.563,2854
432.588,3366
432.613,4045
432.638,4702
432.663,5260
432.688,5755
432.713,6101
432.738,5933
432.763,4845
432.788,2892
432.813,799
432.838,-482
432.863,-528
432.888,258
432.913,1107
432.938,1631
432.963,2047
432.988,2710
433.013,3537
433.038,4019
433.063,3763
433.088,2880
433.113,1776
433.138,651
433.163,-649
433.188,-2268
433.213,-3962
433.238,-5229
433.263,-5797
433.288,-5878
433.313,-5876
433.338,-5937
433.363,-5877
433.388,-5544
433.413,-5091
433.438,-4806
433.463,-4728
433.488,-4578
433.513,-4141
433.538,-3603
433.563,-3401
433.588,-3698
433.613,-4119
433.638,-4060
433.663,-3244
433.688,-1932
433.713,-604
433.738,464
433.763,1288
433.788,1918
433.813,2264
433.838,2233
433.863,1964
433.888,1810
433.913,2038
433.938,2585
433.963,3137
433.988,3430
434.013,3444
434.038,3308
434.063,3101
434.088,2781
434.113,2311
434.138,1772
434.163,1323
434.188,1078
434.213,1026
434.238,1082
434.263,1163
434.288,1205
434.313,1157
434.338,991
434.363,746
434.388,536
434.413,475
434.438,594
434.463,829
434.488,1073
434.513,1241
434.538,1287
434.563,1190
434.588,970
434.613,696
434.638,462
434.663,324
434.688,257
434.713,199
434.738,122
434.763,52
434.788,27
434.813,37
434.838,44
434.863,44
434.888,89
434.913,221
434.938,385
434.963,447
434.988,310
435.013,9
435.038,-302
435.063,-481
435.088,-495
435.113,-419
435.138,-340
435.163,-290
435.188,-257
435.213,-228
435.238,-219
435.263,-241
435.288,-269
435.313,-250
435.338,-148
435.363,22
435.388,206
435.413,344
435.438,408
435.463,410
435.488,375
435.513,329
435.538,280
435.563,234
435.588,200
435.613,194
435.638,223
435.663,261
435.688,263
435.713,196
435.738,72
435.763,-46
435.788,-96
435.813,-63
435.838,0
435.863,21
435.888,-26
435.913,-104
435.938,-140
435.963,-90
435.988,27
436.013,158
436.038,258
436.063,318
436.088,357
436.113,381
436.138,382
436.163,350
436.188,300
436.213,262
436.238,261
436.263,287
436.288,306
436.313,292
436.338,249
436.363,206
436.388,187
436.413,191
436.438,198
436.463,188
436.488,156
436.513,111
436.538,64
436.563,32
436.588,34
436.613,84
436.638,180
436.663,294
436.688,393
436.713,452
436.738,472
436.763,465
436.788,444
436.813,409
436.838,367
436.863,329
436.888,310
436.913,308
436.938,305
436.963,278
436.988,216
437.013,132
437.038,50
437.063,-10
437.088,-41
437.113,-45
437.138,-32
437.163,-17
437.188,-21
437.213,-58
437.238,-128
437.263,-210
437.288,-267
437.313,-267
437.338,-201
437.363,-86
437.388,39
437.413,147
437.438,221
437.463,267
437.488,291
437.513,299
437.538,293
437.563,281
437.588,283
437.613,314
437.638,367
437.663,417
437.688,433
437.713,408
437.738,366
437.763,337
437.788,334
437.813,346
437.838,346
437.863,320
437.888,272
437.913,212
437.938,150
437.963,92
437.988,53
438.013,53
438.038,108
438.063,212
438.088,337
438.113,445
438.138,513
438.163,535
438.188,522
438.213,486
438.238,435
438.263,379
438.288,336
438.313,317
438.338,324
438.363,335
438.388,319
438.413,262
438.438,178
438.463,97
438.488,43
438.513,13
438.538,-9
438.563,-36
438.588,-59
438.613,-69
438.638,-70
438.663,-84
438.688,-121
438.713,-160
438.738,-159
438.763,-88
438.788,36
438.813,169
438.838,268
438.863,322
438.888,347
438.913,357
438.938,348
438.963,313
438.988,261
439.013,217
439.038,203
439.063,218
439.088,235
439.113,224
439.138,177
439.163,112
439.188,61
439.213,47
439.238,65
439.263,91
439.288,94
439.313,67
439.338,25
439.363,-8
439.388,-22
439.413,-21
439.438,-6
439.463,35
439.488,123
439.513,258
439.538,412
439.563,548
439.588,648
439.613,714
439.638,750
439.663,751
439.688,722
439.713,693
439.738,705
439.763,772
439.788,855
439.813,900
439.838,888
439.863,851
439.888,832
439.913,841
439.938,856
439.963,857
439.988,859
440.013,886
440.038,927
440.063,947
440.088,929
440.113,906
440.138,928
440.163,997
440.188,1052
440.213,1025
440.238,906
440.263,745
440.288,587
440.313,430
440.338,240
440.363,8
440.388,-225
440.413,-411
440.438,-539
440.463,-644
440.488,-767
440.513,-919
440.538,-1094
440.563,-1304
440.588,-1605
440.613,-2078
440.638,-2775
440.663,-3664
440.688,-4604
440.713,-5372
440.738,-5747
440.763,-5619
440.788,-5039
440.813,-4181
440.838,-3230
440.863,-2301
440.888,-1444
440.913,-689
440.938,-65
440.963,434
440.988,876
441.013,1343
441.038,1844
441.063,2292
441.088,2585
441.113,2704
441.138,2732
441.163,2764
441.188,2830
441.213,2912
441.238,3011
441.263,3171
441.288,3402
441.313,3627
441.338,3735
441.363,3715
441.388,3705
441.413,3873
441.438,4226
441.463,4549
441.488,4570
441.513,4179
441.538,3510
441.563,2798
441.588,2181
441.613,1626
441.638,1025
441.663,338
441.688,-372
441.713,-995
441.738,-1450
441.763,-1704
441.788,-1738
441.813,-1543
441.838,-1153
441.863,-669
441.888,-237
