df_hash,22ZHK4.QT9BDF
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SU53
person_label,V49
date_time_start,2025-10-30_17-54-05.050000_+03
date_time_start_unix,1761832445.05
date_time_end,2025-10-30_18-02-50.778000_+03
length_difference_noticed,no

time,acc_mag
400.221,1.004
400.251,1.005
400.281,1.014
400.311,1.019
400.341,1.013
400.371,1.023
400.401,1.023
400.431,1.014
400.461,0.999
400.491,1.010
400.521,1.011
400.551,1.014
400.581,1.006
400.611,1.008
400.641,1.010
400.671,1.009
400.701,1.014
400.731,1.012
400.761,1.012
400.791,1.017
400.821,1.011
400.851,1.008
400.881,1.009
400.911,1.011
400.941,1.008
400.971,1.013
401.001,1.013
401.031,1.013
401.061,1.010
401.091,1.006
401.121,1.006
401.151,1.020
401.181,1.011
401.211,1.008
401.241,1.001
401.271,1.011
401.301,1.016
401.331,1.019
401.361,1.013
401.391,1.009
401.421,1.006
401.451,1.013
401.481,1.011
401.511,1.017
401.541,1.016
401.571,1.012
401.601,1.004
401.631,1.010
401.661,1.004
401.691,1.010
401.721,1.014
401.751,1.012
401.781,1.012
401.811,1.010
401.841,1.013
401.871,1.004
401.901,1.007
401.931,1.013
401.961,1.011
401.991,1.012
402.021,1.010
402.051,1.008
402.081,1.006
402.111,1.011
402.141,1.003
402.171,1.008
402.201,1.010
402.231,1.001
402.261,1.012
402.291,1.010
402.321,1.012
402.351,1.002
402.381,1.005
402.411,1.020
402.441,1.012
402.471,1.015
402.501,1.018
402.531,1.016
402.561,1.025
402.591,1.015
402.621,1.017
402.651,1.019
402.681,1.008
402.711,1.001
402.741,1.003
402.771,1.013
402.801,1.016
402.831,1.001
402.861,1.009
402.891,1.007
402.921,1.010
402.951,1.018
402.981,1.017
403.011,1.013
403.041,1.030
403.071,1.022
403.101,1.019
403.131,1.032
403.161,1.019
403.191,1.024
403.221,1.021
403.251,1.008
403.281,1.010
403.311,1.010
403.341,1.022
403.371,1.002
403.401,1.000
403.431,0.997
403.461,0.994
403.491,0.997
403.521,0.982
403.551,0.995
403.581,0.994
403.611,0.984
403.641,0.990
403.671,0.998
403.701,0.985
403.731,0.983
403.761,0.984
403.791,0.984
403.821,0.992
403.851,0.992
403.881,1.000
403.911,1.001
403.941,0.988
403.971,1.000
404.001,1.002
404.031,0.995
404.061,0.999
404.091,1.009
404.121,0.998
404.151,0.994
404.181,1.001
404.211,1.005
404.241,1.006
404.271,0.993
404.301,0.998
404.331,0.995
404.361,0.979
404.391,0.976
404.421,0.989
404.451,0.994
404.481,0.989
404.511,0.999
404.541,0.999
404.571,1.003
404.601,1.013
404.631,1.009
404.661,0.999
404.691,1.001
404.721,1.001
404.751,1.006
404.781,0.998
404.811,0.997
404.841,0.999
404.871,0.995
404.901,0.998
404.931,0.992
404.961,0.986
404.991,0.998
405.021,1.011
405.051,0.994
405.081,0.997
405.111,1.001
405.141,0.993
405.171,0.995
405.201,0.997
405.231,0.994
405.261,0.989
405.291,0.999
405.321,0.994
405.351,0.995
405.381,0.997
405.411,0.991
405.441,0.978
405.471,1.012
405.501,0.998
405.531,1.006
405.561,1.019
405.591,1.007
405.621,1.009
405.651,1.006
405.681,0.975
405.711,0.984
405.741,0.988
405.771,0.994
405.801,0.994
405.831,0.981
405.861,0.981
405.891,0.979
405.921,0.974
405.951,0.964
405.981,0.981
406.011,0.989
406.041,0.979
406.071,0.999
406.101,1.006
406.131,0.999
406.161,0.984
406.191,0.996
406.221,0.993
406.251,1.007
406.281,1.003
406.311,1.004
406.341,0.995
406.371,0.993
406.401,0.996
406.431,0.984
406.461,0.987
406.491,0.992
406.521,0.995
406.551,0.995
406.581,0.999
406.611,0.990
406.641,0.987
406.671,0.993
406.701,0.993
406.731,0.995
406.761,0.992
406.791,0.994
406.821,0.995
406.851,0.991
406.881,0.986
406.911,0.984
406.941,0.995
406.971,0.998
407.001,0.988
407.031,0.980
407.061,0.985
407.091,0.993
407.121,0.995
407.151,0.987
407.181,0.997
407.211,1.021
407.241,1.020
407.271,0.995
407.301,0.995
407.331,1.008
407.361,0.999
407.391,1.006
407.421,1.012
407.451,1.006
407.481,1.023
407.511,1.017
407.541,1.022
407.571,1.034
407.601,1.020
407.631,1.038
407.661,1.060
407.691,1.071
407.721,1.071
407.751,1.014
407.781,0.961
407.811,0.983
407.841,0.919
407.871,0.803
407.901,0.841
407.931,0.825
407.961,0.832
407.991,0.915
408.021,0.994
408.051,1.155
408.081,1.260
408.111,1.218
408.141,1.096
408.171,1.001
408.201,0.850
408.231,0.812
408.261,0.938
408.291,1.044
408.321,1.040
408.351,1.059
408.381,1.113
408.411,1.124
408.441,0.995
408.471,0.963
408.501,0.958
408.531,0.945
408.561,1.103
408.591,1.023
408.621,1.081
408.651,1.130
408.681,1.098
408.711,1.071
408.741,1.041
408.771,1.097
408.801,1.111
408.831,1.087
408.861,1.080
408.891,1.069
408.921,1.070
408.951,1.060
408.981,1.053
409.011,1.037
409.041,1.036
409.071,1.017
409.101,1.001
409.131,0.998
409.161,1.016
409.191,1.024
409.221,1.021
409.251,1.009
409.281,1.034
409.311,1.040
409.341,1.036
409.371,1.045
409.401,1.045
409.431,1.023
409.461,1.041
409.491,1.030
409.521,1.028
409.551,1.029
409.581,1.025
409.611,1.025
409.641,1.021
409.671,1.032
409.701,1.030
409.731,1.013
409.761,1.011
409.791,1.037
409.821,1.033
409.851,1.022
409.881,1.023
409.911,1.030
409.941,1.025
409.971,1.041
410.001,1.048
410.031,1.039
410.061,1.033
410.091,1.034
410.121,1.031
410.151,1.027
410.181,1.028
410.211,1.031
410.241,1.032
410.271,1.025
410.301,1.021
410.331,1.022
410.361,1.022
410.391,1.029
410.421,1.027
410.451,1.026
410.481,1.023
410.511,1.033
410.541,1.028
410.571,1.021
410.601,1.035
410.631,1.035
410.661,1.033
410.691,1.027
410.721,1.033
410.751,1.030
410.781,1.037
410.811,1.038
410.841,1.033
410.871,1.031
410.901,1.039
410.931,1.051
410.961,1.041
410.991,1.028
411.021,1.052
411.051,1.032
411.081,1.034
411.111,1.042
411.141,1.038
411.171,1.029
411.201,1.010
411.231,1.020
411.261,1.021
411.291,1.029
411.321,1.033
411.351,1.040
411.381,1.057
411.411,1.026
411.441,1.021
411.471,1.035
411.501,1.043
411.531,1.049
411.561,1.042
411.591,1.037
411.621,1.036
411.651,1.037
411.681,1.036
411.711,1.031
411.741,1.023
411.771,1.023
411.801,1.012
411.831,1.020
411.861,1.016
411.891,1.014
411.921,1.021
411.951,1.024
411.981,1.037
412.011,1.045
412.041,1.041
412.071,1.038
412.101,1.040
412.131,1.050
412.161,1.060
412.191,1.053
412.221,1.048
412.251,1.039
412.281,1.031
412.311,1.021
412.341,1.029
412.371,1.030
412.401,1.029
412.431,1.030
412.461,1.035
412.491,1.045
412.521,1.041
412.551,1.031
412.581,1.037
412.611,1.041
412.641,1.045
412.671,1.045
412.701,1.028
412.731,1.024
412.761,1.029
412.791,1.025
412.821,1.027
412.851,1.042
412.881,1.039
412.911,1.030
412.941,1.043
412.971,1.036
413.001,1.033
413.031,1.039
413.061,1.039
413.091,1.036
413.121,1.039
413.151,1.038
413.181,1.039
413.211,1.027
413.241,1.027
413.271,1.040
413.301,1.036
413.331,1.039
413.361,1.020
413.391,1.028
413.421,1.040
413.451,1.040
413.481,1.041
413.511,1.050
413.541,1.053
413.571,1.033
413.601,1.019
413.631,1.023
413.661,1.028
413.691,1.038
413.721,1.047
413.751,1.042
413.781,1.033
413.811,1.022
413.841,1.029
413.871,1.047
413.901,1.041
413.931,1.049
413.961,1.056
413.991,1.035
414.021,1.027
414.051,1.047
414.081,1.032
414.111,1.034
414.141,1.056
414.171,1.051
414.201,1.031
414.231,1.014
414.261,1.029
414.291,0.996
414.321,0.991
414.351,1.024
414.381,1.004
414.411,1.048
414.441,1.050
414.471,1.018
414.501,0.996
414.531,1.003
414.561,1.022
414.591,1.020
414.621,1.029
414.651,1.037
414.681,1.035
414.711,1.027
414.741,1.045
414.771,1.036
414.801,1.043
414.831,1.023
414.861,1.021
414.891,1.029
414.921,1.038
414.951,1.019
414.981,1.013
415.011,1.016
415.041,1.029
415.071,1.031
415.101,1.026
415.131,1.020
415.161,1.025
415.191,1.036
415.221,1.029
415.251,1.027
415.281,1.022
415.311,1.034
415.341,1.033
415.371,1.028
415.401,1.025
415.431,1.025
415.461,1.021
415.491,1.022
415.521,1.026
415.551,1.022
415.581,1.030
415.611,1.024
415.641,1.026
415.671,1.025
415.701,1.022
415.731,1.021
415.761,1.018
415.791,1.016
415.821,1.022
415.851,1.023
415.881,1.028
415.911,1.029
415.941,1.015
415.971,1.014
416.001,1.035
416.031,1.033
416.061,1.018
416.091,1.024
416.121,1.033
416.151,1.017
416.181,1.018
416.211,1.028
416.241,1.021
416.271,1.030
416.301,1.035
416.331,1.019
416.361,1.018
416.391,1.029
416.421,1.031
416.451,1.028
416.481,1.034
416.511,1.033
416.541,1.022
416.571,1.018
416.601,1.021
416.631,1.025
416.661,1.021
416.691,1.011
416.721,1.009
416.751,1.021
416.781,1.026
416.811,1.026
416.841,1.017
416.871,1.016
416.901,1.021
416.931,1.026
416.961,1.032
416.991,1.025
417.021,1.021
417.051,1.030
417.081,1.013
417.111,1.029
417.141,1.023
417.171,0.993
417.201,1.041
417.231,1.019
417.261,1.062
417.291,1.057
417.321,1.020
417.351,0.993
417.381,1.015
417.411,1.009
417.441,1.024
417.471,1.021
417.501,1.016
417.531,1.036
417.561,1.034
417.591,1.047
417.621,1.014
417.651,1.003
417.681,0.985
417.711,1.026
417.741,1.024
417.771,1.031
417.801,1.018
417.831,1.017
417.861,1.019
417.891,1.027
417.921,1.023
417.951,1.031
417.981,1.044
418.011,1.036
418.041,1.029
418.071,1.027
418.101,1.041
418.131,1.050
418.161,1.025
418.191,1.023
418.221,1.019
418.251,1.017
418.281,1.008
418.311,1.011
418.341,1.028
418.371,1.017
418.401,1.003
418.431,1.001
418.461,1.020
418.491,1.067
418.521,1.031
418.551,1.002
418.581,1.013
418.611,1.023
418.641,1.039
418.671,1.019
418.701,1.011
418.731,1.019
418.761,1.039
418.791,1.020
418.821,1.017
418.851,1.022
418.881,1.015
418.911,1.019
418.941,1.031
418.971,1.031
419.001,1.034
419.031,1.028
419.061,1.026
419.091,1.023
419.121,1.021
419.151,1.023
419.181,1.027
419.211,1.024
419.241,1.027
419.271,1.033
419.301,1.005
419.331,0.991
419.361,1.008
419.391,1.034
419.421,1.033
419.451,1.016
419.481,1.003
419.511,1.009
419.541,1.036
419.571,1.035
419.601,1.025
419.631,1.028
419.661,1.030
419.691,1.036
419.721,1.026
419.751,1.033
419.781,1.047
419.811,1.059
419.841,1.052
419.871,1.052
419.901,1.068
419.931,1.062
419.961,1.055
419.991,1.052
420.021,1.059
420.051,1.063
420.081,1.059
420.111,1.056
420.141,1.022
420.171,1.035
420.201,1.072
420.231,1.061
420.261,1.058
420.291,1.064
420.321,1.065
420.351,1.037
420.381,1.025
420.411,1.004
420.441,0.994
420.471,1.007
420.501,1.010
420.531,1.005
420.561,1.013
420.591,1.012
420.621,1.010
420.651,1.019
420.681,1.015
420.711,1.007
420.741,1.013
420.771,0.999
420.801,1.002
420.831,1.009
420.861,0.999
420.891,1.014
420.921,1.006
420.951,1.023
420.981,1.032
421.011,1.021
421.041,1.019
421.071,1.016
421.101,1.020
421.131,1.014
421.161,1.012
421.191,1.011
421.221,1.002
421.251,1.015
421.281,1.025
421.311,1.014
421.341,1.004
421.371,1.009
421.401,1.009
421.431,0.992
421.461,1.004
421.491,1.002
421.521,1.009
421.551,1.020
421.581,1.016
421.611,1.013
421.641,1.014
421.671,1.025
421.701,1.020
421.731,1.023
421.761,1.026
421.791,1.025
421.821,1.026
421.851,1.029
421.881,1.022
421.911,1.022
421.941,1.034
421.971,1.021
422.001,1.022
422.031,1.036
422.061,1.036
422.091,1.029
422.121,1.020
422.151,0.996
422.181,1.009
422.211,1.029
422.241,1.027
422.271,1.018
422.301,1.024
422.331,1.019
422.361,1.018
422.391,1.025
422.421,1.015
422.451,1.013
422.481,1.017
422.511,1.019
422.541,1.025
422.571,1.024
422.601,1.022
422.631,1.025
422.661,1.030
422.691,1.040
422.721,1.037
422.751,1.048
422.781,1.018
422.811,0.974
422.841,0.983
422.871,0.978
422.901,1.012
422.931,1.039
422.961,1.044
422.991,1.047
423.021,1.052
423.051,1.075
423.081,1.118
423.111,1.124
423.141,1.074
423.171,1.014
423.201,0.985
423.231,0.977
423.261,0.974
423.291,0.980
423.321,0.989
423.351,1.020
423.381,1.016
423.411,0.990
423.441,0.994
423.471,1.019
423.501,1.053
423.531,1.034
423.561,1.031
423.591,1.043
423.621,1.021
423.651,1.027
423.681,1.034
423.711,1.070
423.741,1.064
423.771,1.058
423.801,1.054
423.831,1.072
423.861,1.043
423.891,1.045
423.921,1.035
423.951,1.021
423.981,0.988
424.011,0.968
424.041,0.985
424.071,1.020
424.101,1.022
424.131,1.022
424.161,1.023
424.191,1.026
424.221,1.057
424.251,1.048
424.281,1.072
424.311,1.002
424.341,0.998
424.371,0.987
424.401,0.995
424.431,0.977
424.461,0.979
424.491,0.980
424.521,0.991
424.551,0.989
424.581,1.011
424.611,1.012
424.641,0.996
424.671,1.000
424.701,1.003
424.731,1.003
424.761,1.009
424.791,1.007
424.821,1.004
424.851,1.004
424.881,1.013
424.911,1.007
424.941,1.011
424.971,1.012
425.001,1.016
425.031,0.998
425.061,1.001
425.091,1.015
425.121,1.022
425.151,1.020
425.181,1.012
425.211,0.996
425.241,0.995
425.271,0.996
425.301,1.022
425.331,1.015
425.361,0.985
425.391,0.971
425.421,0.965
425.451,1.003
425.481,1.036
425.511,1.042
425.541,1.048
425.571,1.045
425.601,1.037
425.631,1.006
425.661,1.053
425.691,1.074
425.721,1.033
425.751,1.026
425.781,1.016
425.811,1.030
425.841,1.016
425.871,1.011
425.901,1.019
425.931,1.034
425.961,1.021
425.991,1.006
426.021,1.020
426.051,1.024
426.081,1.013
426.111,1.019
426.141,1.028
426.171,1.022
426.201,1.015
426.231,1.031
426.261,1.034
426.291,1.014
426.321,1.019
426.351,1.030
426.381,1.036
426.411,1.038
426.441,1.034
426.471,1.026
426.501,1.021
426.531,1.019
426.561,1.024
426.591,1.023
426.621,1.020
426.651,1.028
426.681,1.018
426.711,1.018
426.741,1.017
426.771,1.027
426.801,1.018
426.831,1.026
426.861,1.033
426.891,1.024
426.921,1.006
426.951,1.010
426.981,1.011
427.011,1.007
427.041,1.031
427.071,1.027
427.101,1.021
427.131,1.031
427.161,1.028
427.191,1.025
427.221,1.016
427.251,1.027
427.281,1.043
427.311,1.041
427.341,1.015
427.371,1.007
427.401,1.006
427.431,1.007
427.461,1.014
427.491,1.031
427.521,1.007
427.551,1.022
427.581,1.030
427.611,1.033
427.641,1.030
427.671,1.033
427.701,1.021
427.731,1.020
427.761,1.017
427.791,1.015
427.821,1.001
427.851,1.027
427.881,1.027
427.911,1.011
427.941,1.015
427.971,1.019
428.001,1.011
428.031,1.019
428.061,1.023
428.091,1.010
428.121,1.021
428.151,1.037
428.181,1.016
428.211,1.021
428.241,1.005
428.271,0.988
428.301,1.002
428.331,1.016
428.361,1.008
428.391,0.999
428.421,1.005
428.451,1.002
428.481,1.021
428.511,1.040
428.541,1.055
428.571,1.041
428.601,0.993
428.631,0.975
428.661,0.980
428.691,1.015
428.721,0.975
428.751,0.998
428.781,1.033
428.811,0.993
428.841,1.056
428.871,1.000
428.901,0.991
428.931,1.037
428.961,0.997
428.991,1.058
429.021,1.076
429.051,1.062
429.081,1.054
429.111,1.042
429.141,1.031
429.171,1.002
429.201,0.982
429.231,1.000
429.261,1.005
429.291,0.998
429.321,1.008
429.351,0.997
429.381,1.007
429.411,0.995
429.441,1.005
429.471,1.011
429.501,1.027
429.531,1.014
429.561,1.009
429.591,0.973
429.621,0.977
429.651,0.981
429.681,1.013
429.711,1.046
429.741,1.048
429.771,1.047
429.801,1.023
429.831,1.046
429.861,1.033
429.891,1.023
429.921,1.034
429.951,1.036
429.981,1.053
430.011,1.057
430.041,1.055
430.071,1.030
430.101,1.013
430.131,1.005
430.161,0.995
430.191,1.002
430.221,1.009
430.251,1.007
430.281,0.995
430.311,0.996
430.341,1.004
430.371,1.000
430.401,0.993
430.431,1.016
430.461,1.020
430.491,1.033
430.521,1.000
430.551,0.961
430.581,1.005
430.611,1.036
430.641,1.028
430.671,1.030
430.701,1.072
430.731,1.078
430.761,1.039
430.791,1.010
430.821,0.904
430.851,1.021
430.881,1.018
430.911,1.028
430.941,1.066
430.971,1.072
431.001,1.041
431.031,1.002
431.061,0.981
431.091,0.996
431.121,1.012
431.151,1.021
431.181,1.021
431.211,1.025
431.241,1.036
431.271,1.043
431.301,1.043
431.331,1.054
431.361,1.056
431.391,1.041
431.421,1.028
431.451,1.024
431.481,1.034
431.511,1.024
431.541,1.013
431.571,1.011
431.601,1.012
431.631,1.017
431.661,1.022
431.691,1.022
431.721,1.025
431.751,1.024
431.781,1.021
431.811,1.016
431.841,1.021
431.871,1.023
431.901,1.032
431.931,1.028
431.961,1.021
431.991,1.022
432.021,1.024
432.051,1.022
432.081,1.023
432.111,1.023
432.141,1.024
432.171,1.022
432.201,1.021
432.231,1.025
432.261,1.026
432.291,1.022
432.321,1.016
432.351,1.023
432.381,1.015
432.411,1.014
432.441,1.021
432.471,1.027
432.501,1.030
432.531,1.034
432.561,1.022
432.591,1.025
432.621,1.025
432.651,1.019
432.681,1.025
432.711,1.029
432.741,1.028
432.771,1.024
432.801,1.025
432.831,1.026
432.861,1.025
432.891,1.024
432.921,1.027
432.951,1.026
432.981,1.029
433.011,1.024
433.041,1.027
433.071,1.026
433.101,1.033
433.131,1.030
433.161,1.028
433.191,1.021
433.221,1.013
433.251,1.017
433.281,1.019
433.311,1.017
433.341,1.031
433.371,1.022
433.401,1.005
433.431,1.010
433.461,1.033
433.491,1.045
433.521,1.042
433.551,1.047
433.581,1.031
433.611,1.025
433.641,1.014
433.671,1.020
433.701,1.056
433.731,1.072
433.761,1.055
433.791,1.056
433.821,1.101
433.851,1.033
433.881,0.976
433.911,1.136
433.941,1.050
433.971,1.077
434.001,0.995
434.031,0.985
434.061,1.095
434.091,1.071
434.121,0.990
434.151,0.938
434.181,0.946
434.211,0.953
434.241,0.972
434.271,0.979
434.301,1.028
434.331,1.058
434.361,1.069
434.391,1.063
434.421,1.046
434.451,1.024
434.481,1.024
434.511,1.033
434.541,1.024
434.571,1.021
434.601,1.020
434.631,1.020
434.661,1.012
434.691,1.021
434.721,1.029
434.751,1.023
434.781,1.016
434.811,1.018
434.841,1.017
434.871,1.027
434.901,1.019
434.931,1.010
434.961,1.018
434.991,1.029
435.021,1.027
435.051,1.024
435.081,1.022
435.111,1.020
435.141,1.021
435.171,1.033
435.201,1.031
435.231,1.024
435.261,1.033
435.291,1.022
435.321,1.014
435.351,1.011
435.381,1.021
435.411,1.023
435.441,1.021
435.471,1.011
435.501,1.009
435.531,1.000
435.561,0.990
435.591,0.986
435.621,0.994
435.651,1.017
435.681,1.041
435.711,1.065
435.741,1.052
435.771,1.034
435.801,1.033
435.831,1.013
435.861,1.010
435.891,1.022
435.921,1.019
435.951,1.022
435.981,1.018
436.011,1.011
436.041,1.015
436.071,1.004
436.101,1.018
436.131,1.027
436.161,1.022
436.191,1.037
436.221,1.018
436.251,1.019
436.281,1.023
436.311,1.016
436.341,1.018
436.371,1.017
436.401,1.016
436.431,1.018
436.461,1.002
436.491,1.006
436.521,0.998
436.551,1.007
436.581,1.010
436.611,1.002
436.641,1.005
436.671,1.012
436.701,1.003
436.731,1.001
436.761,1.013
436.791,1.021
436.821,1.014
436.851,1.026
436.881,1.025
436.911,1.025
436.941,1.027
436.971,1.017
437.001,1.006
437.031,1.021
437.061,1.012
437.091,1.001
437.121,1.015
437.151,1.009
437.181,0.998
437.211,1.005
437.241,1.009
437.271,1.018
437.301,1.023
437.331,1.012
437.361,0.996
437.391,0.994
437.421,1.008
437.451,1.015
437.481,1.028
437.511,1.025
437.541,1.005
437.571,1.010
437.601,1.018
437.631,1.011
437.661,0.982
437.691,0.965
437.721,0.966
437.751,0.966
437.781,0.972
437.811,0.989
437.841,0.981
437.871,1.009
437.901,1.010
437.931,1.033
437.961,1.065
437.991,1.054
438.021,1.043
438.051,1.054
438.081,1.055
438.111,1.026
438.141,1.012
438.171,1.015
438.201,0.996
438.231,0.984
438.261,0.982
438.291,0.996
438.321,1.006
438.351,1.019
438.381,1.025
438.411,1.023
438.441,1.008
438.471,1.004
438.501,0.994
438.531,0.995
438.561,0.999
438.591,1.012
438.621,1.032
438.651,1.045
438.681,1.048
438.711,1.044
438.741,1.057
438.771,1.046
438.801,1.041
438.831,1.039
438.861,1.035
438.891,1.035
438.921,1.050
438.951,1.040
438.981,1.016
439.011,0.999
439.041,0.980
439.071,0.942
439.101,0.924
439.131,0.985
439.161,1.003
439.191,1.051
439.221,1.086
439.251,1.077
439.281,1.037
439.311,1.026
439.341,1.014
439.371,1.006
439.401,1.013
439.431,1.029
439.461,1.022
439.491,1.014
439.521,1.007
439.551,1.012
439.581,1.009
439.611,1.019
439.641,1.021
439.671,1.025
439.701,1.024
439.731,1.020
439.761,1.020
439.791,1.022
439.821,1.023
439.851,1.021
439.881,1.019
439.911,1.022
439.941,1.021
439.971,1.023
440.001,1.019
440.031,1.017
440.061,1.013
440.091,1.013
440.121,1.024
440.151,1.017
440.181,1.022
440.211,1.024
440.241,1.019
440.271,1.021
440.301,1.023
440.331,1.015
440.361,1.019
440.391,1.026
440.421,1.018
440.451,1.019
440.481,1.022
440.511,1.017
440.541,1.021
440.571,1.020
440.601,1.021
440.631,1.024
440.661,1.019
440.691,1.021
440.721,1.019
440.751,1.022
440.781,1.020
440.811,1.023
440.841,1.021
440.871,1.016
440.901,1.021
440.931,1.020
440.961,1.021
440.991,1.021
441.021,1.021
441.051,1.018
441.081,1.022
441.111,1.023
441.141,1.022
441.171,1.018
441.201,1.021
441.231,1.021
441.261,1.020
441.291,1.021
441.321,1.018
441.351,1.017
441.381,1.017
441.411,1.021
441.441,1.022
441.471,1.020
441.501,1.021
441.531,1.021
441.561,1.021
441.591,1.022
441.621,1.021
441.651,1.024
441.681,1.018
441.711,1.019
441.741,1.022
441.771,1.022
441.801,1.021
441.831,1.019
441.861,1.018
441.891,1.021
441.921,1.021
441.951,1.016
441.981,1.018
442.011,1.025
442.041,1.017
442.071,1.024
442.101,1.025
442.131,1.018
442.161,1.019
442.191,1.020
442.221,1.021
442.251,1.022
442.281,1.021
442.311,1.021
442.341,1.021
442.371,1.021
442.401,1.021
442.431,1.019
442.461,1.019
442.491,1.019
442.521,1.022
442.551,1.022
442.581,1.024
442.611,1.006
442.641,1.020
442.671,1.021
442.701,1.017
442.731,1.013
442.761,1.032
442.791,1.026
442.821,1.021
442.851,1.021
442.881,1.012
442.911,1.021
442.941,1.026
442.971,1.021
443.001,1.020
443.031,1.023
443.061,1.016
443.091,1.019
443.121,1.020
443.151,1.024
443.181,1.023
443.211,1.018
443.241,1.021
443.271,1.021
443.301,1.019
443.331,1.021
443.361,1.013
443.391,1.019
443.421,1.031
443.451,1.014
443.481,1.018
443.511,1.027
443.541,1.021
443.571,1.016
443.601,1.022
443.631,1.015
443.661,1.019
443.691,1.025
443.721,1.015
443.751,1.022
443.781,1.027
443.811,1.019
443.841,1.022
443.871,1.019
443.901,1.020
443.931,1.024
443.961,1.022
443.991,1.020
444.021,1.019
444.051,1.018
444.081,1.021
444.111,1.022
444.141,1.021
444.171,1.021
444.201,1.019
444.231,1.018
444.261,1.026
444.291,1.018
444.321,1.020
444.351,1.021
444.381,1.019
444.411,1.019
444.441,1.021
444.471,1.016
444.501,1.021
444.531,1.023
444.561,1.014
444.591,1.028
444.621,1.022
444.651,1.020
444.681,1.019
444.711,1.020
444.741,1.026
444.771,1.018
444.801,1.016
444.831,1.022
444.861,1.021
444.891,1.020
444.921,1.020
444.951,1.020
444.981,1.018
445.011,1.015
445.041,1.021
445.071,1.027
445.101,1.017
445.131,1.027
445.161,1.018
445.191,1.019
445.221,1.013
445.251,1.016
445.281,1.018
445.311,1.016
445.341,1.018
445.371,1.023
445.401,1.020
445.431,1.016
445.461,1.021
445.491,1.021
445.521,1.017
445.551,1.018
445.581,1.018
445.611,1.021
445.641,1.014
445.671,1.013
445.701,1.021
445.731,1.021
445.761,1.013
445.791,1.015
445.821,1.020
445.851,1.020
445.881,1.024
445.911,1.020
445.941,1.021
445.971,1.025
446.001,1.018
446.031,1.026
446.061,1.011
446.091,1.021
446.121,1.022
446.151,1.021
446.181,1.017
446.211,1.022
446.241,1.021
446.271,1.018
446.301,1.025
446.331,1.016
446.361,1.017
446.391,1.023
446.421,1.015
446.451,1.016
446.481,1.021
446.511,1.018
446.541,1.018
446.571,1.022
446.601,1.021
446.631,1.021
446.661,1.019
446.691,1.017
446.721,1.020
446.751,1.023
446.781,1.020
446.811,1.021
446.841,1.021
446.871,1.021
446.901,1.011
446.931,1.026
446.961,1.019
446.991,1.018
447.021,1.017
447.051,1.023
447.081,1.020
447.111,1.021
447.141,1.022
447.171,1.016
447.201,1.020
447.231,1.021
447.261,1.020
447.291,1.018
447.321,1.018
447.351,1.022
447.381,1.021
447.411,1.016
447.441,1.022
447.471,1.023
447.501,1.022
447.531,1.019
447.561,1.022
447.591,1.014
447.621,1.019
447.651,1.020
447.681,1.020
447.711,1.018
447.741,1.022
447.771,1.009
447.801,1.021
447.831,1.021
447.861,1.019
447.891,1.019
447.921,1.015
447.951,1.015
447.981,1.021
448.011,1.024
448.041,1.010
448.071,1.021
448.101,1.023
448.131,1.014
448.161,1.021
448.191,1.018
448.221,1.018
448.251,1.020
448.281,1.021
448.311,1.021
448.341,1.019
448.371,1.015
448.401,1.018
448.431,1.020
448.461,1.019
448.491,1.016
448.521,1.017
448.551,1.026
448.581,1.017
448.611,1.020
448.641,1.030
448.671,1.015
448.701,1.021
448.731,1.021
448.761,1.018
448.791,1.022
448.821,1.022
448.851,1.015
448.881,1.018
448.911,1.021
448.941,1.012
448.971,1.019
449.001,1.020
449.031,1.017
449.061,1.022
449.091,1.017
449.121,1.019
449.151,1.021
449.181,1.016
449.211,1.021
449.241,1.021
449.271,1.019
449.301,1.019
449.331,1.019
449.361,1.017
449.391,1.020
449.421,1.019
449.451,1.019
449.481,1.009
449.511,1.021
449.541,1.016
449.571,1.021
449.601,1.025
449.631,1.027
449.661,1.020
449.691,1.018
449.721,1.017
449.751,1.011
449.781,1.016
449.811,1.021
449.841,1.021
449.871,1.018
449.901,1.012
449.931,1.017
449.961,1.020
449.991,1.019
450.021,1.021
450.051,1.017
450.081,1.019
450.111,1.021
450.141,1.021
450.171,1.019
450.201,1.014
450.231,1.016
450.261,1.027
450.291,1.016
450.321,1.020
450.351,1.017
450.381,1.021
450.411,1.021
450.441,1.023
450.471,1.023
450.501,1.014
450.531,1.019
450.561,1.028
450.591,1.021
450.621,1.020
450.651,1.021
450.681,1.021
450.711,1.020
450.741,1.015
450.771,1.022
450.801,1.021
450.831,1.021
450.861,1.015
450.891,1.020
450.921,1.021
450.951,1.017
450.981,1.021
451.011,1.027
451.041,1.013
451.071,1.018
451.101,1.022
451.131,1.019
451.161,1.020
451.191,1.020
451.221,1.019
451.251,1.013
451.281,1.021
451.311,1.017
451.341,1.023
451.371,1.021
451.401,1.019
451.431,1.021
451.461,1.017
451.491,1.020
451.521,1.021
451.551,1.020
451.581,1.023
451.611,1.020
451.641,1.017
451.671,1.021
451.701,1.017
451.731,1.021
451.761,1.021
451.791,1.019
451.821,1.021
451.851,1.018
451.881,1.019
451.911,1.019
451.941,1.017
451.971,1.021
452.001,1.021
452.031,1.019
452.061,1.019
452.091,1.017
