df_hash,22ZHK4.3SLRU5
350.664,1.017
350.694,1.014
350.724,1.009
350.754,1.006
350.784,1.000
350.814,1.011
350.844,1.015
350.874,1.010
350.904,1.011
350.934,1.007
350.964,1.004
350.994,1.008
351.024,1.004
351.054,1.010
351.084,1.011
351.114,1.010
351.144,1.013
351.174,1.017
351.204,1.015
351.234,1.014
351.264,1.015
351.294,1.015
351.324,1.014
351.354,1.008
351.384,1.008
351.414,1.003
351.444,1.004
351.474,1.008
351.504,1.007
351.534,1.007
351.564,1.011
351.594,1.009
351.624,1.010
351.654,1.013
351.684,1.009
351.714,1.015
351.744,1.014
351.774,1.011
351.804,1.009
351.834,1.007
351.864,1.012
351.894,1.008
351.924,1.010
351.954,1.006
351.984,1.010
352.014,1.013
352.044,1.019
352.074,1.015
352.104,1.017
352.134,1.013
352.164,1.017
352.194,1.013
352.224,1.020
352.254,1.019
352.284,1.012
352.314,1.004
352.344,1.007
352.374,1.017
352.404,1.023
352.434,1.017
352.464,1.009
352.494,1.006
352.524,1.000
352.554,0.996
352.584,1.004
352.614,1.006
352.644,1.005
352.674,1.010
352.704,1.013
352.734,1.012
352.764,1.015
352.794,1.011
352.824,1.009
352.854,1.005
352.884,0.995
352.914,1.004
352.944,1.003
352.974,0.992
353.004,0.994
353.034,1.002
353.064,1.005
353.094,1.005
353.124,1.009
353.154,1.018
353.184,1.009
353.214,0.995
353.244,0.999
353.274,0.999
353.304,0.999
353.334,1.010
353.364,1.011
353.394,1.008
353.424,1.007
353.454,1.013
353.484,1.010
353.514,1.008
353.544,1.005
353.574,1.006
353.604,1.002
353.634,0.998
353.664,1.006
353.694,1.007
353.724,1.012
353.754,1.015
353.784,1.007
353.814,1.011
353.844,1.012
353.874,1.011
353.904,1.014
353.934,1.015
353.964,1.010
353.994,1.010
354.024,1.007
354.054,1.008
354.084,1.008
354.114,1.007
354.144,1.002
354.174,1.003
354.204,1.007
354.234,1.012
354.264,1.009
354.294,1.003
354.324,1.007
354.354,1.007
354.384,1.009
354.414,1.010
354.444,1.012
354.474,1.012
354.504,1.007
354.534,1.007
354.564,1.011
354.594,1.006
354.624,1.007
354.654,1.009
354.684,1.009
354.714,1.011
354.744,1.011
354.774,1.010
354.804,1.006
354.834,1.005
354.864,1.007
354.894,1.003
354.924,1.007
354.954,1.011
354.984,1.015
355.014,1.014
355.044,1.012
355.074,1.005
355.104,1.003
355.134,1.006
355.164,1.004
355.194,1.010
355.224,1.014
355.254,1.009
355.284,1.006
355.314,1.007
355.344,1.005
355.374,1.007
355.404,1.008
355.434,1.007
355.464,1.009
355.494,1.006
355.524,1.009
355.554,1.008
355.584,1.012
355.614,1.006
355.644,1.004
355.674,1.017
355.704,1.015
355.734,1.014
355.764,1.020
355.794,1.002
355.824,1.005
355.854,1.008
355.884,1.002
355.914,1.002
355.944,1.009
355.974,1.015
356.004,1.013
356.034,1.018
356.064,1.017
356.094,1.007
356.124,1.008
356.154,1.006
356.184,1.013
356.214,1.012
356.244,1.007
356.274,1.004
356.304,1.006
356.334,1.000
356.364,0.999
356.394,1.006
356.424,1.001
356.454,1.005
356.484,1.006
356.514,1.015
356.544,1.007
356.574,1.000
356.604,1.006
356.634,1.003
356.664,0.996
356.694,1.001
356.724,1.005
356.754,1.009
356.784,1.007
356.814,1.015
356.844,1.026
356.874,1.021
356.904,1.029
356.934,1.023
356.964,1.014
356.994,1.014
357.024,1.013
357.054,0.996
357.084,1.002
357.114,1.007
357.144,0.996
357.174,1.000
357.204,1.004
357.234,1.007
357.264,1.009
357.294,1.013
357.324,1.009
357.354,1.012
357.384,1.008
357.414,1.009
357.444,1.012
357.474,1.002
357.504,1.000
357.534,0.997
357.564,1.004
357.594,1.002
357.624,1.000
357.654,1.002
357.684,1.003
357.714,1.000
357.744,1.003
357.774,1.006
357.804,1.004
357.834,1.001
357.864,1.001
357.894,0.999
357.924,1.001
357.954,1.000
357.984,1.005
358.014,1.006
358.044,1.004
358.074,1.001
358.104,1.002
358.134,1.003
358.164,1.004
358.194,1.006
358.224,1.006
358.254,1.002
358.284,1.011
358.314,0.995
358.344,1.001
358.374,1.002
358.404,1.003
358.434,1.003
358.464,1.008
358.494,1.010
358.524,1.011
358.554,0.999
358.584,1.002
358.614,1.006
358.644,1.004
358.674,1.000
358.704,1.004
358.734,1.008
358.764,1.009
358.794,1.009
358.824,1.006
358.854,0.995
358.884,0.998
358.914,1.004
358.944,1.000
358.974,1.008
359.004,1.010
359.034,1.012
359.064,1.007
359.094,1.003
359.124,1.002
359.154,1.007
359.184,1.008
359.214,1.003
359.244,1.010
359.274,1.008
359.304,1.002
359.334,1.007
359.364,1.003
359.394,1.002
359.424,1.004
359.454,1.001
359.484,1.005
359.514,1.008
359.544,0.999
359.574,1.006
359.604,1.004
359.634,0.999
359.664,0.999
359.694,1.002
359.724,1.002
359.754,1.010
359.784,1.007
359.814,1.006
359.844,1.008
359.874,1.008
359.904,1.004
359.934,1.004
359.964,1.004
359.994,0.992
360.024,1.006
360.054,1.002
360.084,0.997
360.114,1.004
360.144,1.021
360.174,1.016
360.204,1.024
360.234,1.023
360.264,1.034
360.294,1.026
360.324,1.031
360.354,1.034
360.384,1.011
360.414,0.979
360.444,0.993
360.474,0.975
360.504,0.975
360.534,0.994
360.564,1.006
360.594,0.990
360.624,0.987
360.654,0.979
360.684,0.967
360.714,0.982
360.744,0.982
360.774,0.984
360.804,1.000
360.834,1.021
360.864,1.039
360.894,1.048
360.924,1.025
360.954,1.008
360.984,1.018
361.014,1.021
361.044,1.007
361.074,1.003
361.104,1.014
361.134,1.028
361.164,1.034
361.194,1.040
361.224,1.046
361.254,1.029
361.284,1.026
361.314,1.016
361.344,1.026
361.374,1.031
361.404,0.998
361.434,0.976
361.464,0.982
361.494,0.990
361.524,1.018
361.554,0.993
361.584,0.999
361.614,1.019
361.644,1.014
361.674,1.018
361.704,1.032
361.734,1.038
361.764,1.032
361.794,1.048
361.824,1.059
361.854,1.062
361.884,1.066
361.914,1.065
361.944,1.055
361.974,1.041
362.004,1.020
362.034,1.008
362.064,1.006
362.094,1.024
362.124,1.042
362.154,1.048
362.184,1.046
362.214,1.041
362.244,1.028
362.274,1.029
362.304,1.022
362.334,1.017
362.364,1.020
362.394,1.022
362.424,1.018
362.454,1.023
362.484,1.023
362.514,1.012
362.544,1.015
362.574,1.026
362.604,1.027
362.634,1.023
362.664,1.025
362.694,1.023
362.724,1.027
362.754,1.017
362.784,1.026
362.814,1.031
362.844,1.036
362.874,1.021
362.904,1.023
362.934,1.023
362.964,1.015
362.994,1.015
363.024,1.022
363.054,1.019
363.084,1.021
363.114,1.023
363.144,1.027
363.174,1.031
363.204,1.027
363.234,1.025
363.264,1.019
363.294,1.024
363.324,1.024
363.354,1.019
363.384,1.020
363.414,1.019
363.444,1.018
363.474,1.022
363.504,1.024
363.534,1.022
363.564,1.019
363.594,1.024
363.624,1.023
363.654,1.024
363.684,1.021
363.714,1.025
363.744,1.021
363.774,1.017
363.804,1.023
363.834,1.027
363.864,1.024
363.894,1.021
363.924,1.018
363.954,1.024
363.984,1.021
364.014,1.024
364.044,1.028
364.074,1.027
364.104,1.024
364.134,1.021
364.164,1.022
364.194,1.021
364.224,1.021
364.254,1.019
364.284,1.019
364.314,1.020
364.344,1.021
364.374,1.022
364.404,1.026
364.434,1.028
364.464,1.025
364.494,1.023
364.524,1.017
364.554,1.020
364.584,1.026
364.614,1.024
364.644,1.024
364.674,1.024
364.704,1.022
364.734,1.016
364.764,1.020
364.794,1.022
364.824,1.019
364.854,1.015
364.884,1.021
364.914,1.027
364.944,1.022
364.974,1.025
365.004,1.030
365.034,1.024
365.064,1.021
365.094,1.018
365.124,1.023
365.154,1.021
365.184,1.021
365.214,1.015
365.244,1.020
365.274,1.018
365.304,1.026
365.334,1.025
365.364,1.029
365.394,1.034
365.424,1.032
365.454,1.021
365.484,1.024
365.514,1.020
365.544,1.017
365.574,1.021
365.604,1.027
365.634,1.021
365.664,1.023
365.694,1.024
365.724,1.021
365.754,1.023
365.784,1.022
365.814,1.022
365.844,1.023
365.874,1.020
365.904,1.008
365.934,1.011
365.964,1.019
365.994,1.018
366.024,1.018
366.054,1.011
366.084,1.011
366.114,1.016
366.144,1.025
366.174,1.023
366.204,1.022
366.234,1.023
366.264,1.019
366.294,1.021
366.324,1.022
366.354,1.024
366.384,1.023
366.414,1.024
366.444,1.024
366.474,1.026
366.504,1.024
366.534,1.019
366.564,1.021
366.594,1.018
366.624,1.014
366.654,1.016
366.684,1.021
366.714,1.019
366.744,1.023
366.774,1.023
366.804,1.025
366.834,1.028
366.864,1.018
366.894,1.022
366.924,1.026
366.954,1.020
366.984,1.023
367.014,1.024
367.044,1.013
367.074,1.018
367.104,1.013
367.134,1.019
367.164,1.021
367.194,1.025
367.224,1.025
367.254,1.028
367.284,1.022
367.314,1.019
367.344,1.016
367.374,1.026
367.404,1.021
367.434,1.028
367.464,1.026
367.494,1.023
367.524,1.027
367.554,1.027
367.584,1.027
367.614,1.024
367.644,1.016
367.674,1.017
367.704,1.016
367.734,1.018
367.764,1.024
367.794,1.021
367.824,1.022
367.854,1.023
367.884,1.023
367.914,1.028
367.944,1.029
367.974,1.024
368.004,1.017
368.034,1.016
368.064,1.016
368.094,1.018
368.124,1.021
368.154,1.014
368.184,1.016
368.214,1.016
368.244,1.023
368.274,1.030
368.304,1.022
368.334,1.021
368.364,1.022
368.394,1.014
368.424,1.013
368.454,1.019
368.484,1.019
368.514,1.021
368.544,1.021
368.574,1.022
368.604,1.021
368.634,1.022
368.664,1.021
368.694,1.024
368.724,1.029
368.754,1.022
368.784,1.019
368.814,1.018
368.844,1.019
368.874,1.018
368.904,1.019
368.934,1.018
368.964,1.020
368.994,1.017
369.024,1.020
369.054,1.025
369.084,1.029
369.114,1.031
369.144,1.029
369.174,1.028
369.204,1.025
369.234,1.023
369.264,1.015
369.294,1.016
369.324,1.017
369.354,1.016
369.384,1.017
369.414,1.022
369.444,1.020
369.474,1.022
369.504,1.023
369.534,1.022
369.564,1.028
369.594,1.021
369.624,1.021
369.654,1.024
369.684,1.022
369.714,1.021
369.744,1.021
369.774,1.027
369.804,1.021
369.834,1.021
369.864,1.021
369.894,1.017
369.924,1.018
369.954,1.019
369.984,1.021
370.014,1.023
370.044,1.025
370.074,1.022
370.104,1.019
370.134,1.021
370.164,1.024
370.194,1.021
370.224,1.023
370.254,1.017
370.284,1.020
370.314,1.020
370.344,1.023
370.374,1.021
370.404,1.023
370.434,1.022
370.464,1.018
370.494,1.023
370.524,1.024
370.554,1.022
370.584,1.020
370.614,1.020
370.644,1.026
370.674,1.023
370.704,1.019
370.734,1.020
370.764,1.022
370.794,1.022
370.824,1.023
370.854,1.021
370.884,1.019
370.914,1.025
370.944,1.023
370.974,1.021
371.004,1.019
371.034,1.019
371.064,1.021
371.094,1.026
371.124,1.024
371.154,1.023
371.184,1.020
371.214,1.023
371.244,1.024
371.274,1.025
371.304,1.024
371.334,1.018
371.364,1.023
371.394,1.021
371.424,1.023
371.454,1.021
371.484,1.022
371.514,1.025
371.544,1.024
371.574,1.015
371.604,1.023
371.634,1.025
371.664,1.027
371.694,1.013
371.724,1.011
371.754,1.003
371.784,1.002
371.814,1.005
371.844,1.020
371.874,1.044
371.904,1.050
371.934,1.043
371.964,1.043
371.994,1.032
372.024,1.027
372.054,1.022
372.084,1.018
372.114,1.016
372.144,1.025
372.174,1.026
372.204,1.018
372.234,1.012
372.264,1.015
372.294,1.015
372.324,1.018
372.354,1.021
372.384,1.026
372.414,1.025
372.444,1.020
372.474,1.026
372.504,1.036
372.534,1.039
372.564,1.036
372.594,1.034
372.624,1.025
372.654,1.004
372.684,0.995
372.714,1.008
372.744,0.997
372.774,1.005
372.804,1.020
372.834,1.032
372.864,1.020
372.894,1.031
372.924,1.014
372.954,0.997
372.984,1.008
373.014,1.004
373.044,0.995
373.074,1.010
373.104,1.017
373.134,1.027
373.164,1.030
373.194,1.027
373.224,1.040
373.254,1.018
373.284,0.990
373.314,0.988
373.344,0.978
373.374,0.983
373.404,1.004
373.434,0.997
373.464,1.020
373.494,1.048
373.524,1.059
373.554,1.039
373.584,1.018
373.614,1.021
373.644,1.009
373.674,0.989
373.704,0.976
373.734,0.985
373.764,0.997
373.794,1.001
373.824,0.990
373.854,1.000
373.884,1.010
373.914,1.013
373.944,1.016
373.974,1.016
374.004,1.020
374.034,1.034
374.064,1.033
374.094,1.036
374.124,1.011
374.154,1.019
374.184,1.013
374.214,1.003
374.244,1.020
374.274,1.033
374.304,1.002
374.334,0.981
374.364,0.972
374.394,0.936
374.424,0.930
374.454,0.983
374.484,1.026
374.514,1.021
374.544,1.001
374.574,0.926
374.604,0.832
374.634,0.721
374.664,0.962
374.694,0.924
374.724,1.060
374.754,1.165
374.784,1.149
374.814,1.146
374.844,1.164
374.874,1.156
374.904,1.119
374.934,1.097
374.964,1.085
374.994,1.067
375.024,1.052
375.054,1.059
375.084,1.068
375.114,1.074
375.144,1.072
375.174,1.062
375.204,1.064
375.234,1.073
375.264,1.063
375.294,1.062
375.324,1.073
375.354,1.066
375.384,1.061
375.414,1.045
375.444,1.021
375.474,0.990
375.504,1.002
375.534,0.992
375.564,0.989
375.594,1.007
375.624,1.001
375.654,0.974
375.684,0.971
375.714,0.975
375.744,1.004
375.774,1.004
375.804,1.006
375.834,1.002
375.864,0.992
375.894,0.988
375.924,1.015
375.954,1.016
375.984,1.018
376.014,1.021
376.044,1.015
376.074,0.987
376.104,0.974
376.134,0.978
376.164,1.004
376.194,1.009
376.224,1.031
376.254,1.035
376.284,1.011
376.314,0.999
376.344,0.992
376.374,0.976
376.404,0.977
376.434,0.998
376.464,0.984
376.494,0.993
376.524,1.002
376.554,0.997
376.584,0.995
376.614,0.998
376.644,1.021
376.674,1.012
376.704,1.001
376.734,0.989
376.764,0.993
376.794,0.973
376.824,1.021
376.854,1.036
376.884,1.032
376.914,1.026
376.944,1.004
376.974,0.973
377.004,0.968
377.034,0.970
377.064,0.975
377.094,0.992
377.124,0.992
377.154,0.970
377.184,0.978
377.214,0.973
377.244,0.902
377.274,0.896
377.304,0.963
377.334,1.007
377.364,1.083
377.394,1.111
377.424,1.126
377.454,1.054
377.484,1.027
377.514,1.017
377.544,0.989
377.574,1.007
377.604,1.026
377.634,1.015
377.664,1.004
377.694,1.037
377.724,1.031
377.754,1.019
377.784,1.036
377.814,1.018
377.844,0.997
377.874,1.010
377.904,1.013
377.934,1.011
377.964,1.018
377.994,1.022
378.024,1.022
378.054,1.010
378.084,1.009
378.114,1.001
378.144,1.007
378.174,1.007
378.204,1.005
378.234,1.014
378.264,1.028
378.294,1.029
378.324,1.021
378.354,1.001
378.384,1.021
378.414,1.025
378.444,1.013
378.474,1.021
378.504,1.017
378.534,0.996
378.564,1.005
378.594,1.018
378.624,1.019
378.654,1.028
378.684,1.024
378.714,1.015
378.744,1.009
378.774,1.018
378.804,1.019
378.834,1.014
378.864,1.022
378.894,1.015
378.924,1.009
378.954,1.014
378.984,1.007
379.014,1.014
379.044,1.026
379.074,1.029
379.104,1.036
379.134,1.037
379.164,1.049
379.194,1.070
379.224,1.112
379.254,1.118
379.284,1.064
379.314,0.979
379.344,0.941
379.374,0.912
379.404,0.908
379.434,0.906
379.464,0.958
379.494,0.950
379.524,0.971
379.554,1.000
379.584,1.001
379.614,0.994
379.644,0.996
379.674,0.985
379.704,0.971
379.734,0.990
379.764,0.990
379.794,0.970
379.824,0.992
379.854,0.985
379.884,0.974
379.914,0.980
379.944,0.989
379.974,0.976
380.004,0.984
380.034,0.988
380.064,0.978
380.094,0.982
380.124,0.983
380.154,0.983
380.184,0.984
380.214,0.987
380.244,0.975
380.274,0.983
380.304,0.993
380.334,0.986
380.364,0.987
380.394,0.985
380.424,0.979
380.454,0.978
380.484,0.984
380.514,0.986
380.544,0.983
380.574,0.984
380.604,0.991
380.634,0.986
380.664,0.980
380.694,0.981
380.724,0.987
380.754,0.984
380.784,0.988
380.814,0.991
380.844,0.988
380.874,0.984
380.904,0.984
380.934,0.986
380.964,0.990
380.994,0.987
381.024,0.985
381.054,0.982
381.084,0.987
381.114,0.987
381.144,0.983
381.174,0.993
381.204,0.987
381.234,0.987
381.264,0.988
381.294,0.987
381.324,0.984
381.354,0.979
381.384,0.990
381.414,0.979
381.444,0.985
381.474,0.985
381.504,0.989
381.534,0.984
381.564,0.983
381.594,0.985
381.624,0.993
381.654,0.986
381.684,0.928
381.714,0.949
381.744,1.007
381.774,1.012
381.804,1.005
381.834,0.996
381.864,1.004
381.894,0.998
381.924,0.995
381.954,0.999
381.984,0.999
382.014,0.994
382.044,0.988
382.074,0.987
382.104,0.992
382.134,0.994
382.164,0.994
382.194,0.997
382.224,1.000
382.254,1.000
382.284,0.980
382.314,0.971
382.344,0.979
382.374,0.985
382.404,0.996
382.434,0.999
382.464,0.999
382.494,1.010
382.524,1.008
382.554,1.009
382.584,1.002
382.614,1.001
382.644,1.000
382.674,0.996
382.704,0.992
382.734,0.994
382.764,0.997
382.794,0.987
382.824,0.997
382.854,1.006
382.884,0.995
382.914,0.971
382.944,0.968
382.974,0.977
383.004,0.975
383.034,0.962
383.064,0.968
383.094,0.987
383.124,0.977
383.154,0.979
383.184,0.971
383.214,0.962
383.244,0.946
383.274,0.937
383.304,0.984
383.334,1.020
383.364,1.020
383.394,1.053
383.424,1.080
383.454,1.073
383.484,1.060
383.514,1.062
383.544,1.066
383.574,1.057
383.604,1.057
383.634,1.040
383.664,1.029
383.694,1.024
383.724,1.038
383.754,1.048
383.784,1.043
383.814,1.037
383.844,1.034
383.874,1.029
383.904,1.025
383.934,1.032
383.964,1.033
383.994,1.052
384.024,1.065
384.054,1.063
384.084,1.050
384.114,1.049
384.144,1.057
384.174,1.056
384.204,1.063
384.234,1.045
384.264,1.042
384.294,1.033
384.324,1.033
384.354,1.022
384.384,1.020
384.414,1.024
384.444,1.039
384.474,1.086
384.504,1.107
384.534,1.105
384.564,1.065
384.594,0.957
384.624,0.878
384.654,0.863
384.684,0.899
384.714,0.930
384.744,0.930
384.774,0.966
384.804,0.997
384.834,1.003
384.864,1.025
384.894,1.018
384.924,0.979
384.954,0.947
384.984,0.973
385.014,0.983
385.044,0.968
385.074,0.987
385.104,0.997
385.134,1.002
385.164,0.985
385.194,0.984
385.224,0.989
385.254,0.985
385.284,0.989
385.314,0.994
385.344,0.992
385.374,0.989
385.404,0.984
385.434,0.980
385.464,0.987
385.494,0.985
385.524,0.983
385.554,0.984
385.584,0.985
385.614,0.989
385.644,0.993
385.674,0.992
385.704,0.986
385.734,0.995
385.764,0.998
385.794,0.993
385.824,0.991
385.854,0.994
385.884,0.994
385.914,0.986
385.944,0.985
385.974,0.991
386.004,0.988
386.034,0.991
386.064,0.999
386.094,0.999
386.124,0.989
386.154,0.993
386.184,0.987
386.214,0.985
386.244,0.992
386.274,1.001
386.304,0.991
386.334,0.995
386.364,0.994
386.394,0.997
386.424,0.980
386.454,0.979
386.484,0.989
386.514,0.981
386.544,0.992
386.574,0.993
386.604,0.995
386.634,0.986
386.664,0.985
386.694,0.987
386.724,0.991
386.754,0.987
386.784,0.984
386.814,0.994
386.844,0.988
386.874,0.988
386.904,0.990
386.934,0.989
386.964,0.986
386.994,0.994
387.024,0.990
387.054,0.989
387.084,0.994
387.114,0.986
387.144,0.979
387.174,0.985
387.204,0.983
387.234,0.981
387.264,0.993
387.294,0.992
387.324,0.987
387.354,0.992
387.384,0.987
387.414,0.991
387.444,0.987
387.474,0.987
387.504,0.978
387.534,0.990
387.564,0.993
387.594,0.983
387.624,0.992
387.654,0.998
387.684,0.988
387.714,0.979
387.744,0.990
387.774,0.987
387.804,0.988
387.834,0.984
387.864,0.980
387.894,0.990
387.924,0.991
387.954,0.990
387.984,0.986
388.014,0.991
388.044,0.986
388.074,0.990
388.104,0.986
388.134,0.993
388.164,0.994
388.194,1.001
388.224,1.005
388.254,1.002
388.284,0.996
388.314,0.979
388.344,0.927
388.374,0.914
388.404,0.952
388.434,0.982
388.464,1.012
388.494,0.999
388.524,1.001
388.554,0.992
388.584,0.995
388.614,0.978
388.644,1.018
388.674,1.021
388.704,1.015
388.734,1.029
388.764,1.004
388.794,1.010
388.824,1.033
388.854,1.029
388.884,1.026
388.914,1.033
388.944,1.015
388.974,1.012
389.004,1.012
389.034,1.000
389.064,1.003
389.094,1.021
389.124,1.041
389.154,1.023
389.184,1.016
389.214,1.003
389.244,1.000
389.274,0.991
389.304,1.019
389.334,1.012
389.364,1.030
389.394,1.024
389.424,1.032
389.454,1.017
389.484,1.020
389.514,1.023
389.544,1.022
389.574,1.014
389.604,1.022
389.634,1.027
389.664,1.026
389.694,1.015
389.724,1.017
389.754,1.023
389.784,1.015
389.814,1.003
389.844,1.006
389.874,1.013
389.904,1.001
389.934,0.990
389.964,0.981
389.994,0.991
390.024,0.983
390.054,1.011
390.084,1.009
390.114,1.014
390.144,1.021
390.174,1.012
390.204,1.006
390.234,1.009
390.264,1.000
390.294,1.009
390.324,1.021
390.354,1.016
390.384,1.020
390.414,1.043
390.444,1.046
390.474,1.049
390.504,1.053
390.534,1.060
390.564,1.054
390.594,1.038
390.624,1.039
390.654,1.042
390.684,1.043
390.714,1.044
390.744,1.041
390.774,1.042
390.804,1.034
390.834,1.036
390.864,1.031
390.894,1.033
390.924,1.035
390.954,1.028
390.984,1.022
391.014,1.025
391.044,1.024
391.074,1.021
391.104,1.025
391.134,1.022
391.164,1.030
391.194,1.032
391.224,1.036
391.254,1.041
391.284,1.046
391.314,1.058
391.344,1.051
391.374,1.042
391.404,1.033
391.434,1.029
391.464,1.026
391.494,1.021
391.524,1.024
391.554,1.016
391.584,1.021
391.614,1.014
391.644,1.014
391.674,1.013
391.704,1.012
391.734,0.998
391.764,1.000
391.794,1.001
391.824,1.007
391.854,1.005
391.884,1.013
391.914,1.021
391.944,1.021
391.974,1.026
392.004,1.032
392.034,1.032
392.064,1.034
392.094,1.027
392.124,1.009
392.154,0.996
392.184,0.996
392.214,1.000
392.244,0.994
392.274,0.994
392.304,1.002
392.334,1.004
392.364,1.017
392.394,1.012
392.424,1.012
392.454,1.008
392.484,1.003
392.514,0.991
392.544,0.994
392.574,0.979
392.604,0.972
392.634,0.986
392.664,1.006
392.694,0.998
392.724,0.988
392.754,1.000
392.784,1.002
392.814,0.998
392.844,0.977
392.874,0.975
392.904,1.020
392.934,0.992
392.964,0.871
392.994,0.997
393.024,1.042
393.054,1.018
393.084,0.996
393.114,0.982
393.144,0.991
393.174,0.991
393.204,0.982
393.234,0.991
393.264,1.008
393.294,1.012
393.324,1.005
393.354,1.011
393.384,1.005
393.414,0.996
393.444,1.002
393.474,0.992
393.504,0.991
393.534,0.991
393.564,0.988
393.594,1.005
393.624,1.002
393.654,1.000
393.684,0.999
393.714,0.997
393.744,1.003
393.774,0.985
393.804,0.991
393.834,1.006
393.864,0.990
393.894,0.996
393.924,0.998
393.954,0.993
393.984,0.993
394.014,0.989
394.044,0.995
394.074,0.986
394.104,0.988
394.134,0.997
394.164,1.006
394.194,0.998
394.224,0.997
394.254,1.002
394.284,1.001
394.314,0.991
394.344,0.996
394.374,0.995
394.404,1.007
394.434,1.002
394.464,0.997
394.494,0.989
394.524,0.993
394.554,0.989
394.584,0.989
394.614,0.991
394.644,0.998
394.674,1.008
394.704,1.004
394.734,1.009
394.764,1.018
394.794,1.005
394.824,0.991
394.854,0.994
394.884,0.985
394.914,0.988
394.944,0.994
394.974,0.967
395.004,0.977
395.034,0.983
395.064,0.982
395.094,0.990
395.124,0.979
395.154,0.995
395.184,0.979
395.214,0.989
395.244,0.991
395.274,0.971
395.304,1.009
395.334,1.001
395.364,0.984
395.394,0.999
395.424,0.998
395.454,0.962
395.484,0.997
395.514,1.015
395.544,1.008
395.574,1.014
395.604,1.029
395.634,1.050
395.664,1.054
395.694,1.026
395.724,1.017
395.754,1.004
395.784,1.031
395.814,1.005
395.844,1.009
395.874,1.009
395.904,0.994
395.934,0.986
395.964,0.975
395.994,0.987
396.024,1.001
396.054,1.019
396.084,0.999
396.114,0.988
396.144,0.988
396.174,1.000
396.204,1.004
396.234,0.999
396.264,1.009
396.294,1.008
396.324,1.010
396.354,1.006
396.384,1.003
396.414,1.009
396.444,1.006
396.474,0.987
396.504,0.987
396.534,0.993
396.564,0.991
396.594,0.991
396.624,0.991
396.654,0.990
396.684,0.996
396.714,0.996
396.744,0.997
396.774,1.002
396.804,0.995
396.834,0.993
396.864,0.996
396.894,0.986
396.924,0.985
396.954,0.987
396.984,0.992
397.014,0.983
397.044,0.986
397.074,1.010
397.104,1.004
397.134,0.996
397.164,0.990
397.194,1.002
397.224,0.986
397.254,0.993
397.284,0.998
397.314,0.982
397.344,0.980
397.374,0.998
397.404,1.018
397.434,1.010
397.464,0.996
397.494,1.001
397.524,1.010
397.554,1.000
397.584,0.994
397.614,0.986
397.644,1.000
397.674,0.985
397.704,0.989
397.734,0.978
397.764,0.993
397.794,1.015
397.824,1.021
397.854,0.995
397.884,1.014
397.914,0.984
397.944,0.971
397.974,0.994
398.004,0.985
398.034,1.016
398.064,1.020
398.094,1.007
398.124,1.022
398.154,1.017
398.184,1.006
398.214,1.009
398.244,1.006
398.274,0.997
398.304,0.992
398.334,0.998
398.364,1.004
398.394,1.002
398.424,1.014
398.454,1.010
398.484,1.003
398.514,1.021
398.544,1.004
398.574,1.013
398.604,1.010
398.634,1.014
398.664,1.010
398.694,1.005
398.724,1.002
398.754,1.007
398.784,1.010
398.814,1.012
398.844,1.020
398.874,1.015
398.904,1.017
398.934,1.030
398.964,1.010
398.994,1.005
399.024,1.026
399.054,1.023
399.084,1.002
399.114,1.008
399.144,1.022
399.174,1.033
399.204,1.021
399.234,1.008
399.264,1.008
399.294,1.023
399.324,1.023
399.354,1.007
399.384,0.996
399.414,1.026
399.444,1.000
399.474,1.004
399.504,1.003
399.534,0.973
399.564,0.998
399.594,0.978
399.624,0.975
399.654,1.001
399.684,0.925
399.714,0.911
399.744,0.965
399.774,0.975
399.804,0.966
399.834,0.971
399.864,0.972
399.894,0.972
399.924,0.979
399.954,0.998
399.984,0.996
400.014,0.956
400.044,0.943
400.074,0.986
400.104,0.971
400.134,0.978
400.164,0.982
400.194,0.973
400.224,0.982
400.254,0.985
400.284,0.970
400.314,0.983
400.344,0.978
400.374,0.972
400.404,0.974
400.434,0.971
400.464,0.979
400.494,0.992
400.524,0.983
400.554,0.978
400.584,0.991
400.614,0.995
400.644,0.979
400.674,0.958
400.704,0.965
400.734,0.977
400.764,0.976
400.794,0.975
400.824,0.975
400.854,0.983
400.884,0.970
400.914,0.973
400.944,0.983
400.974,0.978
401.004,0.974
401.034,0.979
401.064,0.977
401.094,0.977
401.124,0.975
401.154,0.965
401.184,0.970
401.214,0.977
401.244,0.984
401.274,0.978
401.304,0.975
401.334,0.978
401.364,0.981
401.394,0.973
401.424,0.972
401.454,0.972
401.484,0.969
401.514,0.970
401.544,0.982
401.574,0.981
401.604,0.979
401.634,0.972
401.664,0.974
401.694,0.977
401.724,0.976
401.754,0.975
401.784,0.976
401.814,0.969
401.844,0.972
401.874,0.974
401.904,0.979
401.934,0.981
401.964,0.976
401.994,0.972
402.024,0.973
402.054,0.976
402.084,0.971
402.114,0.976
402.144,0.974
402.174,0.978
402.204,0.978
402.234,0.969
402.264,0.979
402.294,0.974
402.324,0.972
402.354,0.975
402.384,0.976
402.414,0.981
402.444,0.980
402.474,0.975
402.504,0.977
402.534,0.977
402.564,0.973
402.594,0.972
402.624,0.981
402.654,0.979
402.684,0.972
402.714,0.975
402.744,0.976
402.774,0.973
402.804,0.973
402.834,0.980
402.864,0.971
402.894,0.977
402.924,0.974
402.954,0.979
402.984,0.975
403.014,0.973
403.044,0.976
