df_hash,22ZHK4.PRJFYW
403.432,1.033
403.462,1.039
403.492,1.035
403.522,1.040
403.552,1.058
403.582,1.069
403.612,1.071
403.642,1.064
403.672,1.062
403.702,1.069
403.732,1.079
403.762,1.068
403.792,1.061
403.822,1.062
403.852,1.076
403.882,1.059
403.912,1.049
403.942,1.047
403.972,1.060
404.002,1.057
404.032,1.056
404.062,1.066
404.092,1.056
404.122,1.055
404.152,1.055
404.182,1.052
404.212,1.059
404.242,1.059
404.272,1.052
404.302,1.054
404.332,1.055
404.362,1.061
404.392,1.064
404.422,1.059
404.452,1.063
404.482,1.063
404.512,1.065
404.542,1.064
404.572,1.063
404.602,1.062
404.632,1.068
404.662,1.071
404.692,1.065
404.722,1.056
404.752,1.066
404.782,1.064
404.812,1.052
404.842,1.060
404.872,1.056
404.902,1.061
404.932,1.067
404.962,1.066
404.992,1.068
405.022,1.067
405.052,1.064
405.082,1.064
405.112,1.065
405.142,1.060
405.172,1.054
405.202,1.058
405.232,1.060
405.262,1.063
405.292,1.063
405.322,1.067
405.352,1.070
405.382,1.067
405.412,1.063
405.442,1.066
405.472,1.063
405.502,1.066
405.532,1.059
405.562,1.061
405.592,1.067
405.622,1.059
405.652,1.062
405.682,1.055
405.712,1.060
405.742,1.058
405.772,1.057
405.802,1.058
405.832,1.062
405.862,1.060
405.892,1.065
405.922,1.062
405.952,1.062
405.982,1.064
406.012,1.061
406.042,1.062
406.072,1.062
406.102,1.062
406.132,1.064
406.162,1.063
406.192,1.065
406.222,1.078
406.252,1.069
406.282,1.062
406.312,1.066
406.342,1.070
406.372,1.058
406.402,1.054
406.432,1.063
406.462,1.062
406.492,1.062
406.522,1.062
406.552,1.070
406.582,1.065
406.612,1.065
406.642,1.063
406.672,1.066
406.702,1.064
406.732,1.065
406.762,1.063
406.792,1.057
406.822,1.058
406.852,1.056
406.882,1.062
406.912,1.066
406.942,1.069
406.972,1.069
407.002,1.063
407.032,1.064
407.062,1.060
407.092,1.062
407.122,1.070
407.152,1.062
407.182,1.063
407.212,1.062
407.242,1.065
407.272,1.064
407.302,1.061
407.332,1.061
407.362,1.061
407.392,1.068
407.422,1.066
407.452,1.074
407.482,1.071
407.512,1.063
407.542,1.058
407.572,1.054
407.602,1.061
407.632,1.056
407.662,1.069
407.692,1.062
407.722,1.066
407.752,1.067
407.782,1.064
407.812,1.062
407.842,1.058
407.872,1.066
407.902,1.062
407.932,1.067
407.962,1.066
407.992,1.054
408.022,1.051
408.052,1.055
408.082,1.063
408.112,1.057
408.142,1.064
408.172,1.063
408.202,1.074
408.232,1.079
408.262,1.072
408.292,1.069
408.322,1.064
408.352,1.066
408.382,1.061
408.412,1.063
408.442,1.067
408.472,1.075
408.502,1.071
408.532,1.072
408.562,1.070
408.592,1.068
408.622,1.068
408.652,1.073
408.682,1.055
408.712,1.061
408.742,1.051
408.772,1.060
408.802,1.056
408.832,1.062
408.862,1.063
408.892,1.063
408.922,1.063
408.952,1.063
408.982,1.064
409.012,1.055
409.042,1.058
409.072,1.065
409.102,1.072
409.132,1.071
409.162,1.066
409.192,1.063
409.222,1.074
409.252,1.068
409.282,1.062
409.312,1.064
409.342,1.062
409.372,1.063
409.402,1.068
409.432,1.059
409.462,1.063
409.492,1.067
409.522,1.060
409.552,1.061
409.582,1.056
409.612,1.062
409.642,1.065
409.672,1.062
409.702,1.068
409.732,1.070
409.762,1.079
409.792,1.069
409.822,1.067
409.852,1.065
409.882,1.058
409.912,1.061
409.942,1.058
409.972,1.057
410.002,1.061
410.032,1.062
410.062,1.072
410.092,1.065
410.122,1.064
410.152,1.053
410.182,1.062
410.212,1.056
410.242,1.070
410.272,1.062
410.302,1.062
410.332,1.064
410.362,1.067
410.392,1.066
410.422,1.065
410.452,1.063
410.482,1.070
410.512,1.062
410.542,1.065
410.572,1.070
410.602,1.066
410.632,1.069
410.662,1.064
410.692,1.063
410.722,1.065
410.752,1.068
410.782,1.072
410.812,1.067
410.842,1.062
410.872,1.065
410.902,1.069
410.932,1.070
410.962,1.068
410.992,1.062
411.022,1.069
411.052,1.068
411.082,1.071
411.112,1.067
411.142,1.072
411.172,1.065
411.202,1.066
411.232,1.068
411.262,1.065
411.292,1.058
411.322,1.062
411.352,1.062
411.382,1.063
411.412,1.072
411.442,1.074
411.472,1.066
411.502,1.067
411.532,1.066
411.562,1.066
411.592,1.063
411.622,1.051
411.652,1.060
411.682,1.078
411.712,1.080
411.742,1.070
411.772,1.067
411.802,1.069
411.832,1.065
411.862,1.063
411.892,1.071
411.922,1.072
411.952,1.062
411.982,1.063
412.012,1.067
412.042,1.067
412.072,1.075
412.102,1.068
412.132,1.071
412.162,1.074
412.192,1.068
412.222,1.068
412.252,1.071
412.282,1.074
412.312,1.069
412.342,1.061
412.372,1.056
412.402,1.073
412.432,1.066
412.462,1.062
412.492,1.063
412.522,1.067
412.552,1.069
412.582,1.063
412.612,1.062
412.642,1.066
412.672,1.062
412.702,1.071
412.732,1.063
412.762,1.058
412.792,1.063
412.822,1.077
412.852,1.073
412.882,1.064
412.912,1.064
412.942,1.074
412.972,1.073
413.002,1.066
413.032,1.067
413.062,1.073
413.092,1.073
413.122,1.063
413.152,1.071
413.182,1.069
413.212,1.064
413.242,1.066
413.272,1.066
413.302,1.070
413.332,1.067
413.362,1.077
413.392,1.070
413.422,1.062
413.452,1.061
413.482,1.073
413.512,1.070
413.542,1.068
413.572,1.064
413.602,1.077
413.632,1.073
413.662,1.069
413.692,1.070
413.722,1.076
413.752,1.071
413.782,1.071
413.812,1.067
413.842,1.080
413.872,1.073
413.902,1.068
413.932,1.067
413.962,1.074
413.992,1.068
414.022,1.068
414.052,1.067
414.082,1.073
414.112,1.074
414.142,1.070
414.172,1.070
414.202,1.067
414.232,1.071
414.262,1.071
414.292,1.066
414.322,1.062
414.352,1.069
414.382,1.074
414.412,1.071
414.442,1.063
414.472,1.062
414.502,1.073
414.532,1.074
414.562,1.065
414.592,1.073
414.622,1.060
414.652,1.074
414.682,1.076
414.712,1.069
414.742,1.065
414.772,1.063
414.802,1.072
414.832,1.073
414.862,1.070
414.892,1.073
414.922,1.077
414.952,1.070
414.982,1.066
415.012,1.066
415.042,1.067
415.072,1.070
415.102,1.067
415.132,1.067
415.162,1.069
415.192,1.070
415.222,1.068
415.252,1.066
415.282,1.067
415.312,1.063
415.342,1.067
415.372,1.071
415.402,1.067
415.432,1.063
415.462,1.071
415.492,1.075
415.522,1.073
415.552,1.067
415.582,1.068
415.612,1.082
415.642,1.071
415.672,1.068
415.702,1.070
415.732,1.072
415.762,1.076
415.792,1.074
415.822,1.066
415.852,1.073
415.882,1.072
415.912,1.073
415.942,1.071
415.972,1.077
416.002,1.071
416.032,1.062
416.062,1.071
416.092,1.069
416.122,1.066
416.152,1.068
416.182,1.063
416.212,1.072
416.242,1.079
416.272,1.073
416.302,1.064
416.332,1.069
416.362,1.068
416.392,1.070
416.422,1.069
416.452,1.070
416.482,1.068
416.512,1.076
416.542,1.069
416.572,1.073
416.602,1.075
416.632,1.076
416.662,1.073
416.692,1.070
416.722,1.068
416.752,1.078
416.782,1.071
416.812,1.062
416.842,1.073
416.872,1.077
416.902,1.066
416.932,1.071
416.962,1.077
416.992,1.071
417.022,1.074
417.052,1.074
417.082,1.074
417.112,1.069
417.142,1.069
417.172,1.071
417.202,1.067
417.232,1.060
417.262,1.079
417.292,1.075
417.322,1.077
417.352,1.068
417.382,1.067
417.412,1.081
417.442,1.076
417.472,1.070
417.502,1.087
417.532,1.078
417.562,1.076
417.592,1.062
417.622,1.080
417.652,1.072
417.682,1.085
417.712,1.081
417.742,1.083
417.772,1.081
417.802,1.076
417.832,1.067
417.862,1.062
417.892,1.056
417.922,1.053
417.952,1.056
417.982,1.064
418.012,1.065
418.042,1.079
418.072,1.072
418.102,1.069
418.132,1.066
418.162,1.069
418.192,1.074
418.222,1.068
418.252,1.087
418.282,1.087
418.312,1.083
418.342,1.073
418.372,1.076
418.402,1.074
418.432,1.071
418.462,1.081
418.492,1.084
418.522,1.080
418.552,1.084
418.582,1.076
418.612,1.067
418.642,1.073
418.672,1.076
418.702,1.079
418.732,1.081
418.762,1.066
418.792,1.071
418.822,1.074
418.852,1.082
418.882,1.063
418.912,1.074
418.942,1.082
418.972,1.083
419.002,1.075
419.032,1.074
419.062,1.075
419.092,1.070
419.122,1.083
419.152,1.075
419.182,1.071
419.212,1.074
419.242,1.092
419.272,1.075
419.302,1.068
419.332,1.081
419.362,1.085
419.392,1.078
419.422,1.078
419.452,1.077
419.482,1.075
419.512,1.075
419.542,1.071
419.572,1.074
419.602,1.075
419.632,1.085
419.662,1.078
419.692,1.062
419.722,1.079
419.752,1.098
419.782,1.082
419.812,1.092
419.842,1.091
419.872,1.081
419.902,1.079
419.932,1.078
419.962,1.063
419.992,1.081
420.022,1.082
420.052,1.081
420.082,1.085
420.112,1.074
420.142,1.084
420.172,1.083
420.202,1.077
420.232,1.075
420.262,1.087
420.292,1.085
420.322,1.084
420.352,1.088
420.382,1.063
420.412,1.064
420.442,1.110
420.472,1.099
420.502,1.084
420.532,1.080
420.562,1.067
420.592,1.069
420.622,1.068
420.652,1.074
420.682,1.081
420.712,1.081
420.742,1.080
420.772,1.085
420.802,1.074
420.832,1.070
420.862,1.088
420.892,1.083
420.922,1.090
420.952,1.086
420.982,1.087
421.012,1.087
421.042,1.073
421.072,1.069
421.102,1.071
421.132,1.073
421.162,1.073
421.192,1.073
421.222,1.064
421.252,1.087
421.282,1.089
421.312,1.094
421.342,1.090
421.372,1.093
421.402,1.090
421.432,1.085
421.462,1.078
421.492,1.105
421.522,1.126
421.552,1.144
421.582,1.133
421.612,1.123
421.642,1.114
421.672,1.104
421.702,1.090
421.732,1.069
421.762,1.076
421.792,1.089
421.822,1.081
421.852,1.096
421.882,1.079
421.912,1.075
421.942,1.077
421.972,1.071
422.002,1.064
422.032,1.078
422.062,1.073
422.092,1.062
422.122,1.064
422.152,1.064
422.182,1.067
422.212,1.061
422.242,1.056
422.272,1.052
422.302,1.070
422.332,1.059
422.362,1.060
422.392,1.048
422.422,1.039
422.452,1.025
422.482,1.007
422.512,1.005
422.542,1.048
422.572,1.088
422.602,1.099
422.632,1.099
422.662,1.078
422.692,1.043
422.722,1.045
422.752,1.029
422.782,1.018
422.812,0.985
422.842,1.015
422.872,1.061
422.902,1.036
422.932,1.024
422.962,1.002
422.992,1.025
423.022,1.043
423.052,1.042
423.082,1.060
423.112,1.062
423.142,1.048
423.172,1.054
423.202,1.042
423.232,1.041
423.262,1.052
423.292,1.044
423.322,1.082
423.352,1.055
423.382,0.995
423.412,1.018
423.442,1.029
423.472,1.049
423.502,1.040
423.532,1.026
423.562,1.060
423.592,1.062
423.622,1.051
423.652,1.040
423.682,1.046
423.712,1.060
423.742,1.043
423.772,1.033
423.802,1.040
423.832,1.063
423.862,1.054
423.892,1.044
423.922,1.044
423.952,1.057
423.982,1.038
424.012,1.035
424.042,1.030
424.072,1.045
424.102,1.041
424.132,1.022
424.162,1.021
424.192,1.051
424.222,1.059
424.252,1.046
424.282,1.053
424.312,1.041
424.342,1.040
424.372,1.045
424.402,1.057
424.432,1.041
424.462,1.062
424.492,1.038
424.522,1.033
424.552,1.021
424.582,1.019
424.612,1.044
424.642,1.046
424.672,1.045
424.702,1.062
424.732,1.076
424.762,1.069
424.792,1.058
424.822,1.062
424.852,1.059
424.882,1.052
424.912,1.053
424.942,1.079
424.972,1.057
425.002,1.045
425.032,1.135
425.062,0.981
425.092,1.065
425.122,1.006
425.152,1.060
425.182,1.076
425.212,1.039
425.242,1.042
425.272,1.067
425.302,1.057
425.332,1.050
425.362,1.062
425.392,1.072
425.422,1.060
425.452,1.064
425.482,1.088
425.512,1.066
425.542,1.052
425.572,1.097
425.602,1.066
425.632,1.053
425.662,1.043
425.692,1.051
425.722,1.062
425.752,1.104
425.782,1.085
425.812,1.062
425.842,1.062
425.872,1.060
425.902,1.050
425.932,1.056
425.962,1.062
425.992,1.101
426.022,1.068
426.052,1.057
426.082,1.075
426.112,1.049
426.142,1.054
426.172,1.041
426.202,1.026
426.232,1.043
426.262,1.048
426.292,1.060
426.322,1.051
426.352,1.053
426.382,1.063
426.412,1.070
426.442,1.054
426.472,1.047
426.502,1.054
426.532,1.077
426.562,1.058
426.592,1.073
426.622,1.064
426.652,1.063
426.682,1.056
426.712,1.060
426.742,1.078
426.772,1.052
426.802,1.054
426.832,1.070
426.862,1.046
426.892,1.062
426.922,1.069
426.952,1.062
426.982,1.046
427.012,1.066
427.042,1.072
427.072,1.084
427.102,1.069
427.132,1.064
427.162,1.091
427.192,1.090
427.222,1.079
427.252,1.067
427.282,1.062
427.312,1.072
427.342,1.061
427.372,1.083
427.402,1.073
427.432,1.063
427.462,1.065
427.492,1.069
427.522,1.061
427.552,1.062
427.582,1.061
427.612,1.055
427.642,1.062
427.672,1.068
427.702,1.052
427.732,1.063
427.762,1.078
427.792,1.074
427.822,1.067
427.852,1.057
427.882,1.062
427.912,1.054
427.942,1.064
427.972,1.070
428.002,1.066
428.032,1.064
428.062,1.067
428.092,1.065
428.122,1.067
428.152,1.072
428.182,1.068
428.212,1.064
428.242,1.068
428.272,1.057
428.302,1.054
428.332,1.063
428.362,1.075
428.392,1.077
428.422,1.061
428.452,1.108
428.482,1.084
428.512,1.076
428.542,1.055
428.572,1.050
428.602,1.051
428.632,1.044
428.662,1.048
428.692,1.072
428.722,1.057
428.752,1.027
428.782,1.051
428.812,1.052
428.842,1.043
428.872,1.051
428.902,1.059
428.932,1.041
428.962,1.065
428.992,1.070
429.022,1.051
429.052,1.045
429.082,1.038
429.112,1.037
429.142,1.049
429.172,1.043
429.202,1.016
429.232,1.023
429.262,0.998
429.292,1.023
429.322,1.106
429.352,1.106
429.382,1.022
429.412,0.970
429.442,1.031
429.472,1.024
429.502,1.036
429.532,1.037
429.562,1.072
429.592,1.041
429.622,1.025
429.652,1.061
429.682,1.085
429.712,1.007
429.742,0.999
429.772,1.009
429.802,1.016
429.832,1.011
429.862,1.052
429.892,1.062
429.922,1.020
429.952,1.018
429.982,1.049
430.012,1.001
430.042,1.048
430.072,1.077
430.102,1.043
430.132,1.026
430.162,1.043
430.192,1.022
430.222,1.024
430.252,1.049
430.282,1.047
430.312,1.030
430.342,1.011
430.372,1.068
430.402,1.043
430.432,1.055
430.462,1.055
430.492,1.055
430.522,1.039
430.552,0.996
430.582,1.022
430.612,1.035
430.642,1.018
430.672,1.016
430.702,1.064
430.732,1.075
430.762,1.049
430.792,1.014
430.822,1.035
430.852,1.072
430.882,1.048
430.912,1.009
430.942,1.023
430.972,1.009
431.002,1.045
431.032,1.067
431.062,1.067
431.092,1.073
431.122,1.073
431.152,1.071
431.182,1.056
431.212,1.050
431.242,1.068
431.272,1.061
431.302,1.049
431.332,1.061
431.362,1.048
431.392,1.051
431.422,1.020
431.452,1.028
431.482,1.043
431.512,1.054
431.542,1.067
431.572,1.059
431.602,1.074
431.632,1.073
431.662,0.995
431.692,0.940
431.722,0.965
431.752,0.944
431.782,1.049
431.812,1.148
431.842,1.047
431.872,1.152
431.902,1.132
431.932,1.037
431.962,0.995
431.992,1.035
432.022,1.022
432.052,1.054
432.082,1.051
432.112,1.035
432.142,1.023
432.172,1.036
432.202,1.069
432.232,1.033
432.262,1.066
432.292,1.047
432.322,1.027
432.352,1.062
432.382,1.042
432.412,1.022
432.442,1.057
432.472,1.038
432.502,1.024
432.532,1.079
432.562,1.104
432.592,1.055
432.622,1.045
432.652,1.102
432.682,1.099
432.712,1.034
432.742,1.042
432.772,1.035
432.802,0.957
432.832,1.037
432.862,1.098
432.892,1.075
432.922,1.037
432.952,1.045
432.982,1.096
433.012,1.050
433.042,1.018
433.072,1.069
433.102,1.097
433.132,1.065
433.162,1.062
433.192,1.055
433.222,1.074
433.252,1.075
433.282,1.001
433.312,0.962
433.342,0.965
433.372,1.028
433.402,0.979
433.432,1.006
433.462,1.027
433.492,1.045
433.522,1.030
433.552,1.021
433.582,1.054
433.612,1.132
433.642,1.240
433.672,1.219
433.702,1.233
433.732,1.153
433.762,1.066
433.792,1.041
433.822,1.049
433.852,1.070
433.882,1.093
433.912,1.108
433.942,1.132
433.972,1.130
434.002,1.138
434.032,1.144
434.062,1.113
434.092,1.093
434.122,1.096
434.152,1.070
434.182,1.023
434.212,1.026
434.242,1.008
434.272,0.996
434.302,1.022
434.332,1.006
434.362,1.049
434.392,1.070
434.422,1.079
434.452,1.065
434.482,1.027
434.512,1.021
434.542,1.062
434.572,1.061
434.602,1.023
434.632,1.004
434.662,1.028
434.692,1.059
434.722,1.062
434.752,1.067
434.782,1.048
434.812,1.035
434.842,1.012
434.872,1.028
434.902,1.040
434.932,1.034
434.962,1.049
434.992,1.058
435.022,1.065
435.052,1.085
435.082,1.099
435.112,1.098
435.142,1.083
435.172,1.061
435.202,1.053
435.232,1.061
435.262,1.044
435.292,1.025
435.322,1.023
435.352,1.028
435.382,1.018
435.412,1.024
435.442,1.036
435.472,1.046
435.502,1.053
435.532,1.066
435.562,1.055
435.592,1.067
435.622,1.058
435.652,1.058
435.682,1.050
435.712,1.038
435.742,1.047
435.772,1.047
435.802,1.039
435.832,1.028
435.862,1.053
435.892,1.051
435.922,1.063
435.952,1.045
435.982,1.048
436.012,1.057
436.042,1.041
436.072,1.046
436.102,1.050
436.132,1.060
436.162,1.056
436.192,1.047
436.222,1.050
436.252,1.054
436.282,1.029
436.312,1.061
436.342,1.055
436.372,1.043
436.402,1.041
436.432,1.056
436.462,1.045
436.492,1.044
436.522,1.054
436.552,1.046
436.582,1.046
436.612,1.050
436.642,1.050
436.672,1.048
436.702,1.046
436.732,1.062
436.762,1.053
436.792,1.049
436.822,1.060
436.852,1.063
436.882,1.058
436.912,1.048
436.942,1.053
436.972,1.044
437.002,1.040
437.032,1.032
437.062,1.041
437.092,1.021
437.122,1.045
437.152,1.038
437.182,1.046
437.212,1.040
437.242,1.061
437.272,1.082
437.302,1.082
437.332,1.060
437.362,1.053
437.392,1.059
437.422,1.049
437.452,1.052
437.482,1.044
437.512,1.048
437.542,1.043
437.572,1.076
437.602,1.060
437.632,1.027
437.662,1.062
437.692,1.078
437.722,1.076
437.752,1.053
437.782,1.026
437.812,1.027
437.842,1.042
437.872,1.040
437.902,1.043
437.932,1.057
437.962,1.062
437.992,1.054
438.022,1.059
438.052,1.045
438.082,1.046
438.112,1.052
438.142,1.057
438.172,1.032
438.202,1.047
438.232,1.057
438.262,1.050
438.292,1.050
438.322,1.060
438.352,1.068
438.382,1.034
438.412,1.057
438.442,1.051
438.472,1.054
438.502,1.062
438.532,1.063
438.562,1.058
438.592,1.053
438.622,1.048
438.652,1.060
438.682,1.051
438.712,1.050
438.742,1.058
438.772,1.064
438.802,1.065
438.832,1.062
438.862,1.061
438.892,1.051
438.922,1.036
438.952,1.067
438.982,1.063
439.012,1.050
439.042,1.052
439.072,1.056
439.102,1.058
439.132,1.058
439.162,1.062
439.192,1.062
439.222,1.060
439.252,1.061
439.282,1.064
439.312,1.048
439.342,1.058
439.372,1.050
439.402,1.046
439.432,1.062
439.462,1.034
439.492,1.035
439.522,1.063
439.552,1.032
439.582,1.057
439.612,1.041
439.642,1.054
439.672,1.083
439.702,1.073
439.732,1.079
439.762,1.074
439.792,1.063
439.822,1.042
439.852,1.049
439.882,1.040
439.912,1.060
439.942,1.053
439.972,1.053
440.002,1.060
440.032,1.053
440.062,1.055
440.092,1.055
440.122,1.059
440.152,1.058
440.182,1.049
440.212,1.049
440.242,1.063
440.272,1.065
440.302,1.044
440.332,1.040
440.362,1.031
440.392,1.045
440.422,1.062
440.452,1.051
440.482,1.045
440.512,1.056
440.542,1.060
440.572,1.054
440.602,1.066
440.632,1.059
440.662,1.045
440.692,1.041
440.722,1.039
440.752,1.051
440.782,1.056
440.812,1.058
440.842,1.053
440.872,1.052
440.902,1.053
440.932,1.053
440.962,1.053
440.992,1.050
441.022,1.046
441.052,1.055
441.082,1.044
441.112,1.048
441.142,1.049
441.172,1.056
441.202,1.049
441.232,1.062
441.262,1.052
441.292,1.052
441.322,1.055
441.352,1.049
441.382,1.052
441.412,1.049
441.442,1.046
441.472,1.052
441.502,1.057
441.532,1.056
441.562,1.047
441.592,1.034
441.622,1.043
441.652,1.054
441.682,1.046
441.712,1.049
441.742,1.051
441.772,1.055
441.802,1.048
441.832,1.043
441.862,1.060
441.892,1.055
441.922,1.051
441.952,1.060
441.982,1.055
442.012,1.052
442.042,1.062
442.072,1.052
442.102,1.036
442.132,1.046
442.162,1.030
442.192,1.057
442.222,1.054
442.252,1.054
442.282,1.058
442.312,1.063
442.342,1.064
442.372,1.064
442.402,1.051
442.432,1.038
442.462,1.051
442.492,1.056
442.522,1.067
442.552,1.058
442.582,1.048
442.612,1.034
442.642,1.048
442.672,1.046
442.702,1.049
442.732,1.051
442.762,1.052
442.792,1.050
442.822,1.052
442.852,1.044
442.882,1.054
442.912,1.056
442.942,1.054
442.972,1.051
443.002,1.046
443.032,1.050
443.062,1.053
443.092,1.057
443.122,1.046
443.152,1.044
443.182,1.046
443.212,1.047
443.242,1.059
443.272,1.059
443.302,1.048
443.332,1.042
443.362,1.052
443.392,1.037
443.422,1.058
443.452,1.049
443.482,1.044
443.512,1.048
443.542,1.048
443.572,1.056
443.602,1.054
443.632,1.046
443.662,1.057
443.692,1.053
443.722,1.054
443.752,1.052
443.782,1.043
443.812,1.054
443.842,1.046
443.872,1.059
443.902,1.042
443.932,1.052
443.962,1.045
443.992,1.048
444.022,1.060
444.052,1.048
444.082,1.048
444.112,1.051
444.142,1.053
444.172,1.046
444.202,1.046
444.232,1.051
444.262,1.037
444.292,1.051
444.322,1.048
444.352,1.061
444.382,1.048
444.412,1.046
444.442,1.045
444.472,1.050
444.502,1.056
444.532,1.056
444.562,1.055
444.592,1.046
444.622,1.051
444.652,1.050
444.682,1.051
444.712,1.052
444.742,1.049
444.772,1.051
444.802,1.046
444.832,1.053
444.862,1.051
444.892,1.045
444.922,1.053
444.952,1.054
444.982,1.053
445.012,1.046
445.042,1.048
445.072,1.053
445.102,1.056
445.132,1.049
445.162,1.050
445.192,1.051
445.222,1.055
445.252,1.043
445.282,1.053
445.312,1.052
445.342,1.051
445.372,1.043
445.402,1.048
445.432,1.050
445.462,1.051
445.492,1.050
445.522,1.053
445.552,1.048
445.582,1.048
445.612,1.054
445.642,1.055
445.672,1.051
445.702,1.049
445.732,1.051
445.762,1.052
445.792,1.048
445.822,1.050
445.852,1.058
445.882,1.051
445.912,1.054
445.942,1.049
445.972,1.058
446.002,1.056
446.032,1.054
446.062,1.049
446.092,1.041
446.122,1.043
446.152,1.050
446.182,1.055
446.212,1.050
446.242,1.047
446.272,1.060
446.302,1.047
446.332,1.047
446.362,1.048
446.392,1.055
446.422,1.053
446.452,1.042
446.482,1.045
446.512,1.051
446.542,1.054
446.572,1.050
446.602,1.045
446.632,1.048
446.662,1.057
446.692,1.045
446.722,1.049
446.752,1.050
446.782,1.051
446.812,1.047
446.842,1.050
446.872,1.051
446.902,1.050
446.932,1.052
446.962,1.057
446.992,1.046
447.022,1.049
447.052,1.056
447.082,1.051
447.112,1.049
447.142,1.045
447.172,1.048
447.202,1.054
447.232,1.048
447.262,1.056
447.292,1.057
447.322,1.050
447.352,1.045
447.382,1.056
447.412,1.048
447.442,1.046
447.472,1.048
447.502,1.055
447.532,1.047
447.562,1.048
447.592,1.045
447.622,1.050
447.652,1.052
447.682,1.049
447.712,1.046
447.742,1.049
447.772,1.048
447.802,1.047
447.832,1.046
447.862,1.059
447.892,1.048
447.922,1.048
447.952,1.044
447.982,1.060
448.012,1.047
448.042,1.045
448.072,1.056
448.102,1.052
448.132,1.048
448.162,1.051
448.192,1.053
448.222,1.052
448.252,1.062
448.282,1.047
448.312,1.042
448.342,1.056
448.372,1.050
448.402,1.055
448.432,1.057
448.462,1.038
448.492,1.048
448.522,1.049
448.552,1.051
448.582,1.051
448.612,1.050
448.642,1.056
448.672,1.047
448.702,1.045
448.732,1.048
448.762,1.046
448.792,1.047
448.822,1.047
448.852,1.049
448.882,1.046
448.912,1.054
448.942,1.056
448.972,1.049
449.002,1.052
449.032,1.047
449.062,1.040
449.092,1.056
449.122,1.060
449.152,1.046
449.182,1.041
449.212,1.046
449.242,1.042
449.272,1.045
449.302,1.046
449.332,1.051
449.362,1.051
449.392,1.045
449.422,1.042
449.452,1.051
449.482,1.052
449.512,1.054
449.542,1.045
449.572,1.047
449.602,1.056
449.632,1.050
449.662,1.054
449.692,1.054
449.722,1.052
449.752,1.048
449.782,1.049
449.812,1.047
449.842,1.051
449.872,1.049
449.902,1.049
449.932,1.046
449.962,1.049
449.992,1.048
450.022,1.048
450.052,1.048
450.082,1.051
450.112,1.048
450.142,1.046
450.172,1.048
450.202,1.048
450.232,1.053
450.262,1.053
450.292,1.045
450.322,1.047
450.352,1.050
450.382,1.048
450.412,1.044
450.442,1.059
450.472,1.049
450.502,1.044
450.532,1.041
450.562,1.051
450.592,1.054
450.622,1.051
450.652,1.044
450.682,1.053
450.712,1.056
450.742,1.050
450.772,1.044
450.802,1.046
450.832,1.047
450.862,1.048
450.892,1.049
450.922,1.049
450.952,1.044
450.982,1.048
451.012,1.050
451.042,1.060
451.072,1.048
451.102,1.046
451.132,1.054
451.162,1.053
451.192,1.045
451.222,1.048
451.252,1.053
451.282,1.047
451.312,1.041
451.342,1.047
451.372,1.048
451.402,1.053
451.432,1.049
451.462,1.042
451.492,1.050
451.522,1.049
451.552,1.048
451.582,1.045
451.612,1.051
451.642,1.052
451.672,1.049
451.702,1.048
451.732,1.051
451.762,1.046
451.792,1.047
451.822,1.048
451.852,1.047
451.882,1.051
451.912,1.053
451.942,1.049
451.972,1.047
452.002,1.058
452.032,1.047
452.062,1.043
452.092,1.051
452.122,1.044
452.152,1.046
452.182,1.046
452.212,1.044
452.242,1.050
452.272,1.050
452.302,1.038
452.332,1.046
452.362,1.054
452.392,1.052
452.422,1.048
452.452,1.042
452.482,1.050
452.512,1.052
452.542,1.048
452.572,1.048
452.602,1.050
452.632,1.049
452.662,1.056
452.692,1.048
452.722,1.044
452.752,1.044
452.782,1.050
452.812,1.048
452.842,1.049
452.872,1.053
452.902,1.049
452.932,1.050
452.962,1.051
452.992,1.048
453.022,1.052
453.052,1.045
453.082,1.046
453.112,1.053
453.142,1.051
453.172,1.060
453.202,1.052
453.232,1.051
453.262,1.046
453.292,1.053
453.322,1.055
453.352,1.047
453.382,1.054
453.412,1.047
453.442,1.048
453.472,1.043
453.502,1.051
453.532,1.049
453.562,1.051
453.592,1.053
453.622,1.055
453.652,1.048
453.682,1.046
453.712,1.052
453.742,1.049
453.772,1.045
453.802,1.041
453.832,1.048
453.862,1.043
453.892,1.051
453.922,1.048
453.952,1.066
453.982,1.059
454.012,1.045
454.042,1.038
454.072,1.053
454.102,1.055
454.132,1.047
454.162,1.050
454.192,1.054
454.222,1.067
454.252,1.056
454.282,1.039
454.312,1.047
454.342,1.055
454.372,1.046
454.402,1.069
454.432,1.059
454.462,1.059
454.492,1.052
454.522,1.041
454.552,1.030
454.582,1.027
454.612,1.053
454.642,1.050
454.672,1.062
454.702,1.064
454.732,1.061
454.762,1.060
454.792,1.053
454.822,1.054
454.852,1.046
454.882,1.037
454.912,1.033
454.942,1.037
454.972,1.039
455.002,1.076
455.032,1.075
455.062,1.055
455.092,1.041
455.122,1.050
455.152,1.048
455.182,1.018
455.212,1.035
455.242,1.031
455.272,1.031
455.302,1.054
455.332,1.079
455.362,1.077
455.392,1.081
455.422,1.080
455.452,1.073
455.482,1.073
455.512,1.069
455.542,1.065
455.572,1.074
455.602,1.074
455.632,1.070
455.662,1.045
455.692,1.062
455.722,1.062
455.752,1.054
455.782,1.067
455.812,1.044
