df_hash,22ZHK4.SNEL2E
196.669,1.004
196.699,1.008
196.729,1.000
196.759,0.995
196.789,1.000
196.819,0.997
196.849,0.998
196.879,0.998
196.909,0.993
196.939,1.008
196.969,0.989
196.999,1.015
197.029,1.017
197.059,0.989
197.089,0.993
197.119,0.995
197.149,1.004
197.179,0.996
197.209,1.006
197.239,1.003
197.269,1.003
197.299,0.997
197.329,1.002
197.359,1.000
197.389,1.002
197.419,0.993
197.449,0.998
197.479,0.997
197.509,0.998
197.539,1.018
197.569,0.995
197.599,0.988
197.629,0.995
197.659,1.000
197.689,1.002
197.719,0.989
197.749,1.011
197.779,0.992
197.809,1.003
197.839,1.003
197.869,1.000
197.899,0.995
197.929,1.001
197.959,0.989
197.989,1.007
198.019,0.991
198.049,1.004
198.079,1.010
198.109,0.991
198.139,0.996
198.169,1.002
198.199,1.006
198.229,1.000
198.259,1.004
198.289,1.002
198.319,0.999
198.349,0.998
198.379,0.995
198.409,1.006
198.439,1.002
198.469,1.000
198.499,1.003
198.529,1.001
198.559,1.002
198.589,1.011
198.619,1.001
198.649,0.994
198.679,0.998
198.709,0.999
198.739,1.007
198.769,0.992
198.799,1.008
198.829,1.001
198.859,1.000
198.889,1.002
198.919,0.999
198.949,1.000
198.979,1.001
199.009,0.995
199.039,1.006
199.069,0.996
199.099,1.002
199.129,1.007
199.159,1.001
199.189,0.989
199.219,0.993
199.249,1.000
199.279,1.002
199.309,0.995
199.339,1.011
199.369,0.997
199.399,1.000
199.429,0.998
199.459,0.994
199.489,1.005
199.519,0.996
199.549,0.994
199.579,1.006
199.609,0.997
199.639,1.000
199.669,1.007
199.699,1.005
199.729,0.992
199.759,0.997
199.789,0.996
199.819,1.007
199.849,0.994
199.879,1.010
199.909,1.002
199.939,0.998
199.969,0.998
199.999,0.995
200.029,1.006
200.059,1.001
200.089,0.990
200.119,0.994
200.149,1.008
200.179,0.992
200.209,1.007
200.239,1.011
200.269,0.994
200.299,0.989
200.329,0.998
200.359,1.008
200.389,0.998
200.419,1.005
200.449,1.005
200.479,1.004
200.509,0.996
200.539,1.001
200.569,0.993
200.599,1.001
200.629,1.000
200.659,0.998
200.689,1.003
200.719,1.002
200.749,0.997
200.779,1.016
200.809,1.001
200.839,0.992
200.869,0.997
200.899,0.997
200.929,1.011
200.959,0.990
200.989,1.011
201.019,1.002
201.049,1.002
201.079,0.998
201.109,0.999
201.139,0.997
201.169,0.998
201.199,1.004
201.229,0.996
201.259,1.005
201.289,0.994
201.319,1.008
201.349,1.019
201.379,0.990
201.409,0.989
201.439,0.998
201.469,1.004
201.499,0.999
201.529,0.997
201.559,1.012
201.589,0.994
201.619,1.001
201.649,1.003
201.679,0.995
201.709,1.002
201.739,1.000
201.769,0.994
201.799,1.001
201.829,1.003
201.859,1.001
201.889,1.010
201.919,1.001
201.949,1.006
201.979,0.988
202.009,0.991
202.039,1.005
202.069,0.990
202.099,1.014
202.129,1.011
202.159,1.001
202.189,0.995
202.219,0.992
202.249,1.000
202.279,1.003
202.309,1.008
202.339,0.993
202.369,1.003
202.399,0.991
202.429,0.996
202.459,1.006
202.489,1.009
202.519,1.005
202.549,0.995
202.579,0.987
202.609,1.005
202.639,0.989
202.669,1.004
202.699,1.000
202.729,0.999
202.759,0.999
202.789,0.995
202.819,0.987
202.849,0.994
202.879,1.004
202.909,0.987
202.939,1.005
202.969,1.011
202.999,1.010
203.029,1.012
203.059,1.003
203.089,1.006
203.119,1.010
203.149,0.990
203.179,0.995
203.209,0.995
203.239,1.008
203.269,0.999
203.299,0.999
203.329,1.007
203.359,1.008
203.389,0.993
203.419,1.007
203.449,1.004
203.479,0.989
203.509,0.985
203.539,0.996
203.569,0.994
203.599,1.027
203.629,1.013
203.659,0.992
203.689,0.997
203.719,0.993
203.749,1.013
203.779,0.997
203.809,1.005
203.839,1.009
203.869,0.993
203.899,0.997
203.929,1.001
203.959,1.003
203.989,1.007
204.019,1.000
204.049,0.993
204.079,1.007
204.109,0.999
204.139,0.997
204.169,1.019
204.199,1.001
204.229,0.989
204.259,0.998
204.289,1.007
204.319,1.008
204.349,0.993
204.379,1.011
204.409,0.998
204.439,1.008
204.469,1.007
204.499,0.995
204.529,0.998
204.559,1.005
204.589,1.002
204.619,0.994
204.649,1.007
204.679,0.994
204.709,1.008
204.739,1.021
204.769,0.988
204.799,0.991
204.829,1.000
204.859,1.002
204.889,0.998
204.919,0.999
204.949,1.011
204.979,1.001
205.009,1.004
205.039,0.999
205.069,1.003
205.099,0.998
205.129,0.999
205.159,0.996
205.189,1.006
205.219,0.996
205.249,1.004
205.279,1.018
205.309,0.991
205.339,0.994
205.369,0.993
205.399,1.003
205.429,0.999
205.459,0.999
205.489,1.005
205.519,0.995
205.549,1.002
205.579,1.004
205.609,0.995
205.639,1.002
205.669,1.007
205.699,0.992
205.729,1.005
205.759,1.000
205.789,0.997
205.819,1.017
205.849,1.004
205.879,0.996
205.909,0.991
205.939,1.005
205.969,1.008
205.999,0.986
206.029,1.017
206.059,0.998
206.089,1.007
206.119,1.001
206.149,0.994
206.179,1.008
206.209,0.996
206.239,1.000
206.269,0.997
206.299,1.001
206.329,1.004
206.359,1.014
206.389,1.006
206.419,0.999
206.449,0.994
206.479,0.999
206.509,1.006
206.539,0.995
206.569,1.007
206.599,1.005
206.629,1.000
206.659,0.994
206.689,1.001
206.719,1.001
206.749,0.997
206.779,1.000
206.809,0.996
206.839,1.007
206.869,1.001
206.899,1.009
206.929,1.010
206.959,1.001
206.989,0.996
207.019,0.996
207.049,1.004
207.079,0.995
207.109,1.007
207.139,1.006
207.169,1.001
207.199,0.998
207.229,0.998
207.259,1.002
207.289,1.002
207.319,1.002
207.349,0.996
207.379,1.009
207.409,0.995
207.439,1.006
207.469,1.008
207.499,1.004
207.529,0.994
207.559,0.993
207.589,1.005
207.619,0.998
207.649,1.010
207.679,1.004
207.709,1.004
207.739,0.996
207.769,1.000
207.799,1.005
207.829,0.998
207.859,0.999
207.889,0.995
207.919,1.011
207.949,0.995
207.979,0.999
208.009,1.014
208.039,0.997
208.069,0.989
208.099,0.998
208.129,1.004
208.159,1.001
208.189,1.007
208.219,1.010
208.249,0.995
208.279,1.004
208.309,1.003
208.339,1.002
208.369,1.001
208.399,1.000
208.429,0.992
208.459,1.010
208.489,0.994
208.519,1.007
208.549,1.017
208.579,0.990
208.609,0.990
208.639,1.001
208.669,1.002
208.699,0.997
208.729,1.001
208.759,1.006
208.789,1.000
208.819,0.997
208.849,0.999
208.879,0.998
208.909,1.003
208.939,1.000
208.969,0.995
208.999,1.005
209.029,0.999
209.059,1.007
209.089,1.018
209.119,0.992
209.149,0.996
209.179,0.997
209.209,1.004
209.239,1.001
209.269,1.004
209.299,0.999
209.329,1.001
209.359,0.996
209.389,0.999
209.419,1.000
209.449,1.009
209.479,0.990
209.509,1.003
209.539,0.998
209.569,1.000
209.599,1.022
209.629,1.002
209.659,0.996
209.689,0.989
209.719,1.002
209.749,1.003
209.779,0.994
209.809,1.005
209.839,0.997
209.869,1.002
209.899,1.003
209.929,1.003
209.959,1.004
209.989,1.001
210.019,1.000
210.049,0.997
210.079,0.999
210.109,1.012
210.139,1.013
210.169,1.000
210.199,0.994
210.229,1.004
210.259,1.008
210.289,0.998
210.319,1.012
210.349,1.001
210.379,1.006
210.409,0.993
210.439,1.006
210.469,0.997
210.499,0.995
210.529,1.007
210.559,0.986
210.589,1.004
210.619,1.014
210.649,1.005
210.679,1.007
210.709,1.002
210.739,0.988
210.769,1.002
210.799,1.003
210.829,0.998
210.859,1.015
210.889,0.999
210.919,1.007
210.949,0.996
210.979,1.004
211.009,0.996
211.039,0.997
211.069,1.006
211.099,0.992
211.129,1.001
211.159,1.014
211.189,1.006
211.219,0.996
211.249,0.994
211.279,1.003
211.309,0.994
211.339,1.000
211.369,1.005
211.399,1.012
211.429,1.005
211.459,0.994
211.489,1.000
211.519,1.002
211.549,1.002
211.579,1.004
211.609,0.995
211.639,1.003
211.669,1.008
211.699,1.014
211.729,0.992
211.759,1.001
211.789,1.004
211.819,1.000
211.849,0.996
211.879,1.017
211.909,1.001
211.939,0.997
211.969,0.997
211.999,0.999
212.029,1.005
212.059,0.994
212.089,0.997
212.119,0.996
212.149,1.009
212.179,1.015
212.209,1.008
212.239,0.994
212.269,0.994
212.299,0.998
212.329,1.009
212.359,0.984
212.389,1.012
212.419,1.005
212.449,1.004
212.479,0.995
212.509,1.004
212.539,0.997
212.569,0.998
212.599,1.001
212.629,1.012
212.659,0.991
212.689,1.010
212.719,1.011
212.749,1.000
212.779,0.993
212.809,1.000
212.839,1.014
212.869,1.001
212.899,1.009
212.929,1.009
212.959,1.003
212.989,0.997
213.019,1.004
213.049,1.001
213.079,1.003
213.109,1.000
213.139,1.008
213.169,1.000
213.199,1.001
213.229,1.011
213.259,1.007
213.289,0.995
213.319,0.996
213.349,0.999
213.379,1.002
213.409,0.999
213.439,1.007
213.469,1.003
213.499,0.996
213.529,0.998
213.559,1.002
213.589,1.004
213.619,0.995
213.649,1.001
213.679,1.005
213.709,0.995
213.739,1.015
213.769,1.007
213.799,0.996
213.829,0.995
213.859,0.996
213.889,1.011
213.919,0.994
213.949,1.008
213.979,1.007
214.009,1.002
214.039,0.997
214.069,0.999
214.099,1.004
214.129,0.998
214.159,0.996
214.189,1.009
214.219,0.991
214.249,1.005
214.279,1.022
214.309,1.000
214.339,0.989
214.369,1.001
214.399,1.002
214.429,1.001
214.459,1.004
214.489,1.016
214.519,1.001
214.549,1.000
214.579,1.008
214.609,1.000
214.639,1.003
214.669,0.997
214.699,0.997
214.729,1.010
214.759,0.992
214.789,1.020
214.819,1.010
214.849,0.990
214.879,0.995
214.909,1.002
214.939,1.008
214.969,0.991
214.999,1.011
215.029,0.997
215.059,1.004
215.089,1.000
215.119,1.000
215.149,1.000
215.179,1.002
215.209,0.995
215.239,1.005
215.269,0.992
215.299,1.009
215.329,1.021
215.359,0.991
215.389,0.991
215.419,0.996
215.449,1.005
215.479,1.004
215.509,0.992
215.539,1.014
215.569,1.001
215.599,0.999
215.629,1.005
215.659,0.998
215.689,1.003
215.719,1.002
215.749,0.999
215.779,1.003
215.809,0.997
215.839,1.014
215.869,1.017
215.899,0.989
215.929,0.990
215.959,1.001
215.989,1.011
216.019,1.003
216.049,1.003
216.079,1.001
216.109,1.001
216.139,1.003
216.169,1.001
216.199,0.995
216.229,1.001
216.259,0.999
216.289,1.003
216.319,0.998
216.349,0.997
216.379,1.015
216.409,1.002
216.439,1.003
216.469,0.994
216.499,0.998
216.529,1.010
216.559,0.996
216.589,1.010
216.619,1.002
216.649,1.005
216.679,1.002
216.709,1.000
216.739,1.003
216.769,1.003
216.799,1.002
216.829,0.992
216.859,1.011
216.889,0.995
216.919,1.012
216.949,1.009
216.979,1.003
217.009,0.997
217.039,0.997
217.069,1.002
217.099,1.006
217.129,0.996
217.159,1.009
217.189,1.004
217.219,0.996
217.249,1.001
217.279,1.005
217.309,1.001
217.339,1.003
217.369,1.002
217.399,0.996
217.429,1.008
217.459,0.997
217.489,1.002
217.519,1.010
217.549,1.002
217.579,0.992
217.609,1.002
217.639,1.000
217.669,1.008
217.699,0.996
217.729,1.012
217.759,1.001
217.789,1.000
217.819,1.000
217.849,1.003
217.879,1.000
217.909,0.999
217.939,1.009
217.969,0.997
217.999,0.990
218.029,1.013
218.059,1.000
218.089,0.991
218.119,1.021
218.149,1.001
218.179,0.994
218.209,0.996
218.239,0.999
218.269,1.013
218.299,0.988
218.329,1.008
218.359,1.001
218.389,1.001
218.419,1.005
218.449,1.001
218.479,1.004
218.509,1.001
218.539,1.004
218.569,1.002
218.599,1.000
218.629,1.003
218.659,0.995
218.689,0.996
218.719,1.021
218.749,1.000
218.779,0.994
218.809,0.996
218.839,1.008
218.869,1.009
218.899,0.999
218.929,1.007
218.959,0.998
218.989,1.003
219.019,0.999
219.049,1.002
219.079,1.006
219.109,0.999
219.139,1.008
219.169,1.001
219.199,1.000
219.229,1.004
219.259,0.995
219.289,1.010
219.319,1.018
219.349,0.988
219.379,0.998
219.409,0.999
219.439,1.003
219.469,0.996
219.499,0.999
219.529,1.009
219.559,1.007
219.589,0.999
219.619,0.999
219.649,0.995
219.679,1.005
219.709,1.000
219.739,0.998
219.769,1.001
219.799,1.003
219.829,0.998
219.859,1.010
219.889,1.017
219.919,0.992
219.949,0.994
219.979,1.003
220.009,0.999
220.039,1.004
220.069,1.002
220.099,1.000
220.129,1.005
220.159,1.006
220.189,1.009
220.219,0.991
220.249,1.000
220.279,1.007
220.309,1.000
220.339,1.002
220.369,0.997
220.399,0.999
220.429,1.015
220.459,1.002
220.489,1.000
220.519,1.000
220.549,1.000
220.579,1.007
220.609,1.002
220.639,1.005
220.669,1.004
220.699,1.000
220.729,0.995
220.759,1.000
220.789,1.007
220.819,1.004
220.849,1.003
220.879,0.996
220.909,1.002
220.939,1.003
220.969,0.993
220.999,1.009
221.029,1.003
221.059,1.002
221.089,0.998
221.119,0.994
221.149,1.008
221.179,1.001
221.209,1.003
221.239,1.009
221.269,1.002
221.299,1.000
221.329,1.000
221.359,1.004
221.389,1.002
221.419,1.001
221.449,1.000
221.479,0.997
221.509,1.007
221.539,1.003
221.569,1.006
221.599,1.006
221.629,1.001
221.659,0.993
221.689,0.995
221.719,1.004
221.749,1.000
221.779,1.000
221.809,1.015
221.839,1.004
221.869,0.998
221.899,1.005
221.929,0.998
221.959,1.006
221.989,1.006
222.019,1.002
222.049,0.995
222.079,1.007
222.109,1.000
222.139,1.000
222.169,1.010
222.199,1.003
222.229,0.998
222.259,1.000
222.289,1.001
222.319,1.006
222.349,0.999
222.379,1.017
222.409,1.001
222.439,1.003
222.469,1.002
222.499,1.004
222.529,1.002
222.559,1.002
222.589,1.000
222.619,0.999
222.649,1.005
222.679,1.002
222.709,0.992
222.739,1.016
222.769,1.007
222.799,0.991
222.829,0.991
222.859,1.001
222.889,1.009
222.919,0.989
222.949,1.019
222.979,0.999
223.009,1.002
223.039,1.003
223.069,1.002
223.099,1.000
223.129,1.001
223.159,0.996
223.189,0.996
223.219,1.005
223.249,1.000
223.279,1.000
223.309,1.022
223.339,0.995
223.369,0.991
223.399,1.003
223.429,1.001
223.459,1.001
223.489,0.997
223.519,1.014
223.549,1.002
223.579,1.002
223.609,1.001
223.639,1.000
223.669,1.003
223.699,1.003
223.729,0.998
223.759,1.001
223.789,1.001
223.819,1.001
223.849,1.015
223.879,1.008
223.909,0.992
223.939,0.997
223.969,0.999
223.999,1.006
224.029,0.996
224.059,1.008
224.089,1.007
224.119,1.002
224.149,0.999
224.179,1.000
224.209,1.006
224.239,0.999
224.269,1.000
224.299,0.996
224.329,1.006
224.359,0.997
224.389,1.005
224.419,1.014
224.449,0.999
224.479,0.995
224.509,0.996
224.539,1.002
224.569,1.007
224.599,1.002
224.629,1.007
224.659,1.000
224.689,1.003
224.719,1.006
224.749,1.000
224.779,1.001
224.809,1.008
224.839,1.000
224.869,1.003
224.899,0.996
224.929,1.010
224.959,1.019
224.989,1.001
225.019,0.997
225.049,0.998
225.079,1.002
225.109,1.009
225.139,0.998
225.169,1.007
225.199,1.000
225.229,1.002
225.259,1.005
225.289,1.000
225.319,1.003
225.349,0.999
225.379,0.996
225.409,1.010
225.439,0.996
225.469,1.001
225.499,1.008
225.529,1.006
225.559,1.000
225.589,1.000
225.619,0.997
225.649,1.008
225.679,0.998
225.709,1.008
225.739,1.002
225.769,0.996
225.799,1.007
225.829,1.000
225.859,1.002
225.889,1.007
225.919,1.000
225.949,1.002
225.979,1.005
226.009,0.998
226.039,1.008
226.069,1.008
226.099,0.998
226.129,0.999
226.159,0.999
226.189,1.010
226.219,0.999
226.249,1.013
226.279,1.002
226.309,1.003
226.339,1.000
226.369,1.000
226.399,1.011
226.429,1.004
226.459,1.004
226.489,0.998
226.519,1.007
226.549,0.999
226.579,1.000
226.609,1.018
226.639,1.004
226.669,0.987
226.699,1.000
226.729,1.006
226.759,1.006
226.789,0.996
226.819,1.012
226.849,1.000
226.879,0.991
226.909,1.003
226.939,1.003
226.969,1.004
226.999,1.001
227.029,1.003
227.059,0.997
227.089,1.009
227.119,0.995
227.149,1.006
227.179,1.021
227.209,0.997
227.239,0.991
227.269,1.003
227.299,1.006
227.329,1.001
227.359,0.999
227.389,1.014
227.419,1.002
227.449,0.994
227.479,1.004
227.509,0.998
227.539,1.003
227.569,0.999
227.599,0.999
227.629,1.002
227.659,1.002
227.689,0.993
227.719,1.012
227.749,1.008
227.779,0.991
227.809,1.002
227.839,1.005
227.869,1.008
227.899,0.994
227.929,1.011
227.959,1.000
227.989,1.009
228.019,1.005
228.049,0.999
228.079,1.008
228.109,0.999
228.139,1.002
228.169,0.998
228.199,1.006
228.229,1.000
228.259,1.008
228.289,1.020
228.319,0.986
228.349,0.996
228.379,1.002
228.409,1.000
228.439,1.005
228.469,1.000
228.499,1.004
228.529,1.006
228.559,1.007
228.589,0.993
228.619,0.996
228.649,1.000
228.679,0.999
228.709,0.995
228.739,1.011
228.769,0.995
228.799,1.005
228.829,1.019
228.859,0.987
228.889,1.000
228.919,0.994
228.949,1.004
228.979,1.004
229.009,0.999
229.039,1.002
229.069,1.004
229.099,1.007
229.129,1.002
229.159,1.000
229.189,1.011
229.219,1.004
229.249,0.998
229.279,0.998
229.309,1.005
229.339,1.004
229.369,1.016
229.399,0.997
229.429,1.003
229.459,1.009
229.489,1.001
229.519,1.006
229.549,0.987
229.579,1.015
229.609,1.002
229.639,1.004
229.669,1.003
229.699,0.997
229.729,0.996
229.759,1.007
229.789,1.003
229.819,0.990
229.849,1.005
229.879,1.000
229.909,1.015
229.939,1.006
229.969,1.003
229.999,0.992
230.029,1.003
230.059,1.009
230.089,1.003
230.119,1.001
230.149,1.008
230.179,1.004
230.209,0.996
230.239,1.003
230.269,0.999
230.299,1.003
230.329,1.005
230.359,0.998
230.389,1.004
230.419,1.008
230.449,0.999
230.479,1.008
230.509,1.007
230.539,0.998
230.569,0.997
230.599,0.995
230.629,1.010
230.659,1.000
230.689,1.007
230.719,1.005
230.749,1.001
230.779,1.000
230.809,1.001
230.839,1.000
230.869,0.999
230.899,1.004
230.929,0.996
230.959,1.003
230.989,1.006
231.019,1.001
231.049,1.014
231.079,1.010
231.109,0.996
231.139,0.994
231.169,0.996
231.199,1.013
231.229,1.000
231.259,1.011
231.289,1.000
231.319,1.000
231.349,1.001
231.379,1.001
231.409,1.003
231.439,1.004
231.469,1.000
231.499,1.003
231.529,0.999
231.559,1.015
231.589,0.998
231.619,1.006
231.649,1.013
231.679,1.002
231.709,0.988
231.739,0.994
231.769,1.017
231.799,0.996
231.829,1.014
231.859,1.001
231.889,1.004
231.919,1.000
231.949,1.004
231.979,1.001
232.009,1.002
232.039,1.003
232.069,0.995
232.099,1.003
232.129,1.011
232.159,0.993
232.189,1.020
232.219,1.010
232.249,0.994
232.279,0.995
232.309,1.000
232.339,1.009
232.369,0.996
232.399,1.012
232.429,1.003
232.459,1.003
232.489,1.005
232.519,1.000
232.549,0.999
232.579,1.003
232.609,0.999
232.639,0.995
232.669,1.003
232.699,0.998
232.729,1.001
232.759,1.024
232.789,0.994
232.819,0.998
232.849,0.999
232.879,1.003
232.909,1.002
232.939,0.993
232.969,1.015
232.999,0.995
233.029,1.004
233.059,1.000
233.089,1.000
233.119,1.001
233.149,1.002
233.179,1.006
233.209,1.005
233.239,0.992
233.269,1.003
233.299,1.018
233.329,1.001
233.359,0.994
233.389,1.001
233.419,1.000
233.449,1.004
233.479,0.997
233.509,1.007
233.539,1.008
233.569,1.004
233.599,1.000
233.629,1.002
233.659,0.999
233.689,1.002
233.719,1.000
233.749,1.012
233.779,0.994
233.809,1.005
233.839,1.014
233.869,1.003
233.899,0.999
233.929,1.004
233.959,1.005
233.989,1.007
234.019,1.006
234.049,1.008
234.079,1.012
234.109,1.009
234.139,1.001
234.169,1.006
234.199,1.005
234.229,0.996
234.259,1.004
234.289,0.996
234.319,1.007
234.349,1.013
234.379,0.997
234.409,0.999
234.439,0.994
234.469,1.001
234.499,0.994
234.529,0.999
234.559,1.012
234.589,1.000
234.619,0.998
234.649,1.006
234.679,0.996
234.709,1.000
234.739,1.010
234.769,1.012
234.799,0.984
234.829,1.005
234.859,1.015
234.889,1.007
234.919,0.997
234.949,1.020
234.979,1.008
235.009,0.989
235.039,0.987
235.069,0.989
235.099,1.024
235.129,0.995
235.159,1.011
235.189,1.003
235.219,1.000
235.249,0.993
235.279,1.011
235.309,1.004
235.339,0.999
235.369,0.996
235.399,1.011
235.429,1.007
235.459,1.003
235.489,1.003
235.519,1.005
235.549,0.995
235.579,1.002
235.609,1.003
235.639,1.016
235.669,0.996
235.699,1.010
235.729,1.006
235.759,0.998
235.789,1.004
235.819,1.007
235.849,1.000
235.879,1.008
235.909,0.998
235.939,0.996
235.969,1.009
235.999,1.002
236.029,0.995
236.059,1.002
236.089,1.010
236.119,1.002
236.149,1.005
236.179,1.004
236.209,0.997
236.239,1.011
236.269,1.004
236.299,1.004
236.329,1.002
236.359,0.998
236.389,0.997
236.419,1.011
236.449,0.996
236.479,1.014
236.509,1.004
236.539,0.996
236.569,0.998
236.599,1.000
236.629,1.004
236.659,0.999
236.689,1.000
236.719,1.004
236.749,0.997
236.779,0.996
236.809,1.000
236.839,1.000
236.869,1.000
236.899,0.994
236.929,1.000
236.959,1.002
236.989,0.999
237.019,1.010
237.049,1.010
237.079,0.992
237.109,0.995
237.139,1.000
237.169,1.006
237.199,0.992
237.229,1.010
237.259,1.004
237.289,1.000
237.319,0.999
237.349,1.000
237.379,0.998
237.409,1.001
237.439,0.998
237.469,1.011
237.499,0.999
237.529,0.999
237.559,1.010
237.589,1.005
237.619,0.994
237.649,0.996
237.679,0.996
237.709,1.002
237.739,0.992
237.769,1.010
237.799,1.001
237.829,0.999
237.859,1.001
237.889,1.000
237.919,1.000
237.949,0.999
237.979,0.994
238.009,1.009
238.039,0.993
238.069,0.997
238.099,1.017
238.129,1.002
238.159,0.989
238.189,0.994
238.219,0.999
238.249,1.003
238.279,0.995
238.309,1.016
238.339,1.000
238.369,0.998
238.399,1.002
238.429,0.997
238.459,1.003
238.489,0.996
238.519,0.994
238.549,1.007
238.579,0.991
238.609,1.003
238.639,1.022
238.669,0.999
238.699,0.988
238.729,0.998
238.759,0.999
238.789,1.000
238.819,0.996
238.849,1.016
238.879,1.000
238.909,1.001
238.939,1.000
238.969,0.999
238.999,1.001
239.029,1.004
239.059,0.996
239.089,1.009
239.119,0.998
239.149,1.009
239.179,1.023
239.209,0.983
239.239,1.000
239.269,1.003
239.299,1.001
239.329,1.002
239.359,0.997
239.389,1.010
239.419,0.999
239.449,1.003
239.479,0.997
239.509,0.998
239.539,1.000
239.569,1.005
239.599,0.990
239.629,1.007
239.659,0.999
239.689,1.013
239.719,1.015
239.749,0.987
239.779,0.990
239.809,1.005
239.839,1.006
239.869,1.001
239.899,1.001
239.929,1.010
239.959,1.001
239.989,1.000
240.019,0.995
240.049,0.998
240.079,1.006
240.109,1.008
240.139,0.995
240.169,0.997
240.199,1.000
240.229,1.015
240.259,1.011
240.289,0.993
240.319,0.991
240.349,1.006
240.379,1.006
240.409,1.004
240.439,1.002
240.469,1.010
240.499,1.001
240.529,1.003
240.559,1.001
240.589,0.997
240.619,1.007
240.649,1.000
240.679,0.997
